[00:00:00.409 --> 00:00:01.310]  Well, so does he.
[00:25:40.945 --> 00:25:44.388]  And that's actually one of the 20 bullet points in 20 Minutes with the President.
[00:25:45.109 --> 00:25:48.512]  And I just think that that is the mother of all lies.
[00:25:49.085 --> 00:25:51.007]  That is the one that says, wait a minute, folks.
[00:25:51.187 --> 00:25:51.607]  Wait a minute.
[00:25:51.727 --> 00:26:00.334]  If that call didn't go through, if they completely lied about that, then how do we explain all the other phone calls?
[00:26:00.394 --> 00:26:08.000]  How do we explain all the phone calls, and especially the one that gave us our battle cry, let's roll, you know?
[00:26:09.352 --> 00:26:09.993]  Well, of course.
[00:26:10.173 --> 00:26:12.697]  I mean, first they said, oh, all these phone calls got made.
[00:26:12.717 --> 00:26:14.379]  Then they said they weren't from air phones.
[00:26:14.920 --> 00:26:18.365]  And at 20,000, 30,000, 33,000 feet, they're making calls.
[00:26:18.726 --> 00:26:21.610]  Phones in 2009 don't work from that altitude.
[00:26:21.710 --> 00:26:22.231]  It's fake.
[00:26:22.271 --> 00:26:24.234]  And mothers were interviewed saying,
[00:26:24.634 --> 00:26:27.455]  Their son would say, it's me, you believe me, don't you?
[00:26:27.475 --> 00:26:32.916]  And then it would be one-way conversations with a few phone calls, and now the Barbara Olson call is fake.
[00:26:33.337 --> 00:26:36.297]  I mean, that's just one of thousands of smoking guns.
[00:26:36.317 --> 00:26:38.238]  I mean, how much trouble do we have at your house?
[00:26:38.678 --> 00:26:43.339]  Doing the research, riding 20 minutes with the President over those two or three weekends I spent with you, Charlie.
[00:26:43.639 --> 00:26:47.240]  Some days, 14, 15 hours a day, you know, going back over the research.
[00:26:47.541 --> 00:26:47.661]  Right.
[00:26:47.881 --> 00:26:49.921]  Just trying to boil it down to 20 points.
[00:26:50.221 --> 00:26:52.442]  It's an, it's an orgy of evidence.
[00:26:52.822 --> 00:26:53.182]  Oh, yeah.
[00:26:53.402 --> 00:27:06.409]  No, but I think we did a really good job, if I can say so myself, of picking out the 20 that were really just completely bulletproof.
[00:27:07.049 --> 00:27:13.512]  I think the ones that we put in there, I think that's why mainstream media had such a problem with it, because they looked at it and they went, oh, crap.
[00:27:14.092 --> 00:27:14.532]  Now what?
[00:27:15.353 --> 00:27:16.413]  Now what?
[00:27:17.094 --> 00:27:21.976]  Oh, let's just accuse him of all that crap he did 20 years ago, real or imagined.
[00:27:22.780 --> 00:27:26.102]  And we'll just tear them apart and dismiss this thing, and it'll go away.
[00:27:27.603 --> 00:27:45.572]  But with the contest, which we're going to talk about, it's given it a second and a third wave of life with YouTube and other media outlets.
[00:27:47.230 --> 00:28:06.614]  I think it's really important because those videos are going to exist and be available just like the document will for years to come, you know, and will continue to fuel debate and hopefully wake people up and, you know, at some point bring us closer to the truth.
[00:28:08.700 --> 00:28:09.560]  Well said, my friend.
[00:28:09.580 --> 00:28:15.584]  We're going to go to break and we're going to come back with the winner of 20MinutesWithAPresident.com contest.
[00:28:15.624 --> 00:28:18.905]  The winner is now posted at InfoWars.com.
[00:28:19.366 --> 00:28:22.047]  Over 150 great videos introduced.
[00:28:22.988 --> 00:28:28.311]  But the gentleman we're going to be talking to on the other side of this break after the news is the winner.
[00:28:28.951 --> 00:28:30.432]  And it wasn't a hard choice.
[00:28:30.592 --> 00:28:31.792]  And Charlie will tell that story.
[00:28:31.812 --> 00:28:35.294]  We'll talk to the winner on the other side of this break.
[00:28:35.434 --> 00:28:36.275]  I'm Alex Jones.
[00:28:38.342 --> 00:28:39.505]  Charlie Sheen is our guest.
[00:28:39.685 --> 00:28:40.447]  We'll be right back.
[00:28:49.875 --> 00:28:55.098]  Hello folks, this is Alex Jones and I want to invite you to go to TPR20info.com.
[00:28:55.438 --> 00:29:09.905]  If you suffer from chronic or recurring pain, or if you take prescription drugs for pain, then you owe it to yourself to visit TPR20info.com and get TPR20, the effective pain relief cream, without the harmful side effects of prescription drugs.
[00:29:10.305 --> 00:29:13.948]  I use TPR-20 for arthritis in my hand and it works great.
[00:29:14.389 --> 00:29:18.492]  It relieves the pain fast and fights the inflammation to keep the pain away longer.
[00:29:18.892 --> 00:29:28.040]  On TPR20info.com, you can read about the many uses of TPR-20, like arthritis, fibromyalgia, sports injuries, back pain, sore muscles, and much, much more.
[00:29:28.280 --> 00:29:33.507]  Visit tpr20info.com and give yourself and those you love the gift of pain relief.
[00:29:33.787 --> 00:29:36.531]  Order now and get free shipping in the United States and Canada.
[00:29:36.751 --> 00:29:40.296]  Again, that is tpr20info.com.
[00:29:40.637 --> 00:29:43.661]  Or click on the TPR20 banner on infowars.com.
[00:29:43.861 --> 00:29:44.582]  That's tpr20info.com.
[00:29:48.820 --> 00:29:56.303]  Have you heard that millionaire, entrepreneur, businessman, your congressional candidate, and author Robert Beatles wrote a new book called Here's What You Do.
[00:29:56.563 --> 00:30:01.825]  You can buy it at here'swhatyoudo.net as an e-book for $6 or the book for $10.
[00:30:02.645 --> 00:30:05.266]  And we have an audio book on its way for you commuters as well.
[00:30:05.606 --> 00:30:11.551]  Here's what you do tells you exactly what to do to survive and thrive in these harsh economic times.
[00:30:11.891 --> 00:30:15.734]  This book will work for anyone, rich, poor, middle class, it doesn't matter.
[00:30:15.955 --> 00:30:21.319]  This book truly has the information that can make you wealthy and it will tell you how to protect your wealth as well.
[00:30:21.559 --> 00:30:23.401]  You know the government isn't looking out for you.
[00:30:23.641 --> 00:30:25.062]  You need to look out for yourself.
[00:30:25.403 --> 00:30:27.665]  The economy is bad, but it's probably going to get worse.
[00:30:27.925 --> 00:30:32.289]  You must prepare and make sure you are able to financially take care of yourself and your loved ones.
[00:30:32.650 --> 00:30:36.053]  Go to here'swhatyoudo.net and start today.
[00:30:36.373 --> 00:30:38.996]  Again, it is here'swhatyoudo.net.
[00:30:39.496 --> 00:30:40.918]  That's here'swhatyoudo.net.
[00:30:41.398 --> 00:30:43.500]  One last time, it's here'swhatyoudo.net.
[00:30:49.784 --> 00:30:53.427]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:30:53.808 --> 00:30:56.810]  This is our last chance to not relive history.
[00:30:57.050 --> 00:31:01.834]  As they're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:31:01.854 --> 00:31:08.100]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[00:31:08.240 --> 00:31:10.482]  I think it's incumbent upon all of us
[00:31:10.982 --> 00:31:11.302]  Tim Geithner?
[00:31:11.322 --> 00:31:11.743]  Bernanke?
[00:31:11.823 --> 00:31:12.423]  They're arsonists!
[00:31:12.483 --> 00:31:13.144]  They're asking for more matches!
[00:31:13.164 --> 00:31:15.286]  And the Congress is saying, who do we make the check out to?
[00:31:29.918 --> 00:31:36.883]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the Republic.
[00:31:37.203 --> 00:31:46.310]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:31:48.444 --> 00:31:57.568]  Hey folks, this is Alex Jones, and I want to tell you about OxySilver, the world's most advanced silver hydrosol that Dr. Horowitz says can make risky vaccines and antibiotics avoidable.
[00:31:57.608 --> 00:32:00.729]  You've heard Dr. Leonard Horowitz and others urge vaccination avoidance.
[00:32:00.969 --> 00:32:06.672]  Instead, use vitamin C, D, and OxySilver, along with ZeoLife for broad-spectrum detoxification.
[00:32:06.832 --> 00:32:11.334]  Using NASA science, OxySilver is nanosilver covalently bonded to water.
[00:32:11.614 --> 00:32:13.975]  OxySilver safely electrocutes pathogens.
[00:32:14.235 --> 00:32:23.320]  Oxygenates for faster healing, then delivers a 528 Hz frequency homeopathic-like energy that Dr. Horowitz proves is fundamental to life and recovering health.
[00:32:23.441 --> 00:32:28.844]  He also recommends ZeoLife for blood cleansing and GI Flora Pro as a probiotic for intestinal immunity.
[00:32:28.984 --> 00:32:30.805]  Help others and earn extra income!
[00:32:31.005 --> 00:32:31.805]  Coast to coast, direct from Austin.
[00:32:31.825 --> 00:32:33.306]  You're listening to the Alex Jones Broadcasting Network.
[00:33:01.443 --> 00:33:05.644]  I liken Charlie Sheen politically to the unicorn, this mythical creature.
[00:33:05.664 --> 00:33:22.487]  You know, top star, A-plus, super list, doesn't get involved in a lot of political issues, a very intensely private person, but went public for 9-11 Truth three and a half years ago, first on this radio show, and since then, Willie Nelson and Jesse Ventura and so many others we've educated.
[00:33:23.247 --> 00:33:29.468]  German, former German defense ministers, now the number two in the Japanese government, the vice president going public here on this show.
[00:33:30.248 --> 00:33:48.718]  Charlie's courage every time I talk to one of these people is what spurred them to first investigate it and he's just such a great person and I salute him because you know he's somebody who makes tens of millions of dollars a year, has so much to lose and gets attacked for doing what he does.
[00:33:49.139 --> 00:33:51.100]  That courage resonates with everyone.
[00:33:51.420 --> 00:33:53.021]  Charlie announcing the winner.
[00:33:53.421 --> 00:33:55.162]  You want to do it or should I?
[00:33:55.742 --> 00:33:56.703]  I'm gonna let you do it Alex.
[00:33:57.481 --> 00:34:00.102]  Alright, Christo Garcia is the winner.
[00:34:00.922 --> 00:34:05.224]  Tomorrow I'm going to announce second and third place myself because I judge those.
[00:34:05.664 --> 00:34:09.646]  His video, 20 Minutes with the President, it's linked up on InfoWars.com.
[00:34:09.966 --> 00:34:21.310]  Charlie, we're bringing him up, but why did you choose, watching that 150 plus videos, one of the first that came in, you watched them all, why did you choose 20 Minutes with the President by Christo Garcia?
[00:34:22.109 --> 00:34:25.751]  It was so obvious, Alex, that that was the one to beat.
[00:34:25.971 --> 00:34:39.278]  And so the fact that it showed up early, it gave us a phenomenal piece to gauge the others against, or to judge the others against.
[00:34:39.398 --> 00:34:42.260]  And there was nothing that could unseat it as the frontrunner.
[00:34:47.600 --> 00:35:01.824]  It just sat on top and, you know, I tipped my hat to all the other entries and all the other interpretations and the effort and the heart and the passion that went into all those other creations.
[00:35:02.664 --> 00:35:10.946]  And I'm so deeply flattered that people took that much time and that much energy to create these videos.
[00:35:12.447 --> 00:35:13.987]  But Christo has just sat there as a
[00:35:17.575 --> 00:35:43.460]  Short film as a mini, you know, fantasy documentary that just was just head and shoulders above everything else, and it really told the story, and it boiled down the facts, and it was intense, and it was well-produced, it was well-shot, it was well-acted, it was just, there was something about it that was just, wow, this guy really cares, he's really done his research, and he is clearly the winner.
[00:35:44.431 --> 00:35:46.315]  Let's bring up Christo Garcia right now.
[00:35:46.755 --> 00:35:49.220]  Christo, did you know you were going to win?
[00:35:49.240 --> 00:35:50.723]  You introduced it so early.
[00:35:51.044 --> 00:35:52.667]  How did you get the jump on everybody?
[00:35:53.969 --> 00:35:55.051]  Who are these great actors?
[00:35:56.288 --> 00:35:58.969]  Well, that's a few important questions.
[00:35:59.029 --> 00:36:03.330]  The first thing I'd like to say is I followed the story from the minute that it dropped.
[00:36:03.710 --> 00:36:07.751]  I went to my wife, actually, and said, oh my God, Charlie got to sit down with Obama.
[00:36:08.251 --> 00:36:14.133]  And then when I heard a week later there was going to be a film contest, I knew I was going to enter into the fray.
[00:36:14.233 --> 00:36:15.393]  I knew that immediately.
[00:36:16.193 --> 00:36:18.374]  And, you know, I have to say that
[00:36:19.894 --> 00:36:20.435]  I might not.
[00:36:20.675 --> 00:36:24.658]  Well, I wouldn't be here right now if I hadn't seen Platoon and Wall Street.
[00:36:24.798 --> 00:36:27.220]  I was heavily influenced by those films when I was younger.
[00:36:27.641 --> 00:36:33.045]  And then when I got handed Terror Storm, that woke me up to everything around me.
[00:36:33.546 --> 00:36:36.528]  And so today I'm standing on the shoulders of you two giants.
[00:36:37.209 --> 00:36:38.510]  And I'm thrilled to be here.
[00:36:38.930 --> 00:36:41.873]  But from the first moment I knew that this was going to be a contest,
[00:36:42.449 --> 00:36:43.510]  I knew I was going to enter it.
[00:36:44.010 --> 00:36:50.075]  I wasn't worried about winning as much as participating, because I feel that everybody has to get this word out.
[00:36:50.416 --> 00:36:51.376]  Exactly.
[00:36:51.737 --> 00:37:03.967]  And I was so passionate about it, I just happened to be... I mean, I was working on it all day, every day, until it was finished, and I uploaded it very quickly, and I was just ready to send it out to the world, because I figured the sooner the better.
[00:37:04.855 --> 00:37:12.860]  Well, I like your attitude, because everybody that made a film, they contributed to getting the truth out about 9-11 and all these serious questions.
[00:37:13.300 --> 00:37:14.141]  Everyone's a winner.
[00:37:14.181 --> 00:37:17.683]  I think you won, not just because you have the talent, but because you had the right spirit.
[00:37:17.723 --> 00:37:18.083]  Charlie?
[00:37:18.844 --> 00:37:21.165]  Oh yeah, I would totally support that.
[00:37:22.366 --> 00:37:33.232]  Yeah, and Christo, maybe you could talk a little bit just about how you interpreted the document into the visual presentation that you created.
[00:37:33.313 --> 00:37:33.853]  What was it?
[00:37:34.545 --> 00:37:39.250]  Because I asked you during the break, did you film all the dialogue and then edit it down?
[00:37:39.730 --> 00:37:42.573]  Or did you, you know, edit the document and then film that?
[00:37:44.082 --> 00:37:46.203]  Well, it was a two-fold process.
[00:37:46.243 --> 00:37:50.145]  The first thing was I didn't want it to feel too stagey.
[00:37:50.165 --> 00:38:09.556]  I wanted it to work more as a film, so I felt that I needed to trim some of it, which sort of broke my heart because I felt that I needed to make a film that would really appeal to the novice of 9-11 rather than our expert viewpoint, because we're so familiar with all the points that it just becomes second nature that you know what the truth is.
[00:38:09.996 --> 00:38:12.638]  But for someone who doesn't know anything, I wanted to really
[00:38:13.338 --> 00:38:14.859]  Yeah, they were, for sure.
[00:38:42.594 --> 00:38:45.417]  Well, and did they memorize everything?
[00:38:45.437 --> 00:38:47.459]  Were they using cue cards?
[00:38:47.479 --> 00:38:51.242]  Because the dialogue got, you know, it's pretty dense in certain points.
[00:38:51.362 --> 00:38:55.366]  Or is he just referencing as though he's holding the notes like I was in the document?
[00:38:56.314 --> 00:38:57.674]  Well, it was a combination.
[00:38:58.075 --> 00:39:00.736]  There's a lot of complex dialogue.
[00:39:01.136 --> 00:39:03.156]  So actually, in the folders, they held the script.
[00:39:03.857 --> 00:39:13.620]  And in between takes, I was picking off all my cutaways of them fumbling with the folders and all those nice little close-ups that I did as cutaways.
[00:39:14.060 --> 00:39:18.002]  I shot the whole piece in one afternoon and four and a half hours from beginning to end.
[00:39:18.042 --> 00:39:18.702]  Did you really?
[00:39:19.222 --> 00:39:22.045]  Yeah, I had a really clear idea of exactly what I was going to do.
[00:39:22.165 --> 00:39:30.132]  Everything from the exterior scenes to the scenes with the National Security Advisor warning the aides not to talk about your arrival, etc.
[00:39:30.472 --> 00:39:31.273]  That was done from 3 p.m.
[00:39:31.293 --> 00:39:31.994]  to 7.30 in the evening.
[00:39:34.676 --> 00:39:42.039]  Well, this film looks like it has a bigger budget than the $14,000 prize, and I know Charlie and I privately spoke.
[00:39:42.599 --> 00:39:49.923]  Hopefully, if you'd like, put out on YouTube at your site, Christo Garcia is the handle, put out the extended director's cut.
[00:39:49.943 --> 00:39:51.663]  I know I would certainly like to see that.
[00:39:51.683 --> 00:39:52.564]  What about you, Charlie?
[00:39:52.684 --> 00:39:53.244]  Absolutely, 100%.
[00:39:53.284 --> 00:39:57.246]  Yeah, no, I would even like to see outtakes, whatever.
[00:39:57.366 --> 00:40:01.788]  It's just such an impressive piece that anything that went into it, I'm
[00:40:03.188 --> 00:40:04.669]  I'm terribly curious about, you know.
[00:40:05.129 --> 00:40:06.370]  I've got tons, man.
[00:40:06.510 --> 00:40:08.330]  I mean, it broke my heart to even trim.
[00:40:08.811 --> 00:40:10.191]  Every little trim.
[00:40:10.552 --> 00:40:11.492]  You know how the business is.
[00:40:11.572 --> 00:40:16.915]  I mean, it's like, if it's not absolutely the most important thing you're listening to, you've got to yank it.
[00:40:17.255 --> 00:40:17.435]  Of course.
[00:40:17.455 --> 00:40:21.036]  I just really wanted to boil it down to something very powerful.
[00:40:21.076 --> 00:40:23.838]  But yeah, I've got a lot more material.
[00:40:23.898 --> 00:40:25.419]  I'd be happy to do something longer.
[00:40:25.479 --> 00:40:28.160]  But again, on YouTube, I didn't want to do a two-part thing.
[00:40:28.180 --> 00:40:32.562]  I wanted to exist as a one-clip piece that people could digest.
[00:40:32.782 --> 00:40:33.802]  No, I think that was smart.
[00:40:34.363 --> 00:40:34.763]  Gotcha.
[00:40:34.903 --> 00:40:35.163]  Wow.
[00:40:37.204 --> 00:40:39.164]  Well, well, congratulations, man.
[00:40:39.204 --> 00:40:58.451]  I mean, it's, um, you, you, you really, uh, you really found the spirit of the piece and, and, and, and translated that visually and, uh, dramatically and it, it, um, it's just so impressive and I'm just so flattered that, uh, that something that was just an idea, you know, uh, turns into that.
[00:40:58.851 --> 00:41:02.192]  It's, um, I guess that's, that's, that's how we, uh,
[00:41:03.598 --> 00:41:04.999]  That's how we make change, you know?
[00:41:05.019 --> 00:41:14.266]  That's all it takes is an idea, and then you hand it to someone else, and now other people who have watched it, perhaps they will take it even further along.
[00:41:14.286 --> 00:41:18.208]  There's something about the truth that it doesn't need to be supported.
[00:41:18.268 --> 00:41:26.914]  Lies take support and effort and, you know, complicated conspiracies, etc., but the truth exists on its own.
[00:41:26.955 --> 00:41:32.699]  It doesn't need anything, so all I was doing was just passing along what you gentlemen had handed to me earlier.
[00:41:34.011 --> 00:41:34.311]  Got it.
[00:41:34.732 --> 00:41:35.032]  Got it.
[00:41:35.113 --> 00:41:35.353]  Wow.
[00:41:36.214 --> 00:41:39.959]  Yeah, it's like I said to Alex, the truth is unchanging, you know?
[00:41:39.979 --> 00:41:43.684]  The truth is a constant.
[00:41:44.305 --> 00:41:46.547]  Yeah, to the Greeks, they considered it a divinity.
[00:41:46.828 --> 00:41:47.128]  Yes.
[00:41:47.188 --> 00:41:50.713]  You know, and you don't want to go up against the truth, or you're fighting a losing battle.
[00:41:50.993 --> 00:41:52.095]  Exactly, yeah.
[00:41:54.022 --> 00:41:57.586]  Well, gentlemen, I'm going to talk to you guys behind the scenes during this break.
[00:41:57.606 --> 00:42:00.268]  I know you're both busy, but time has run out on us.
[00:42:00.288 --> 00:42:02.210]  We'll see if I can bring you both back to say bye.
[00:42:02.671 --> 00:42:08.917]  On the other side, we've got a few final comments from Charlie Sheen, but if you want to watch the video regardless, it's 20 minutes with the President.
[00:42:08.937 --> 00:42:10.519]  Put that into YouTube, put it into Google.
[00:42:11.319 --> 00:42:13.061]  It's Christo Garcia production.
[00:42:13.101 --> 00:42:15.263]  Christo Garcia is the YouTube handle.
[00:42:15.303 --> 00:42:23.770]  We have it linked right now up on InfoWars.com and PrisonPlanet.com and I just want to thank Christo Garcia for being part of this.
[00:42:23.790 --> 00:42:27.613]  I want to thank Charlie for calling me up three and a half months ago and saying I thought
[00:42:28.354 --> 00:42:30.516]  I was sure Obama would keep his promise for change.
[00:42:30.556 --> 00:42:31.717]  We got to work on something.
[00:42:31.757 --> 00:42:32.617]  I've got an idea.
[00:42:32.637 --> 00:42:35.099]  20 minutes with the president to see this grow.
[00:42:35.440 --> 00:42:37.301]  There's more chapters coming in the future.
[00:42:37.381 --> 00:42:39.723]  That will remain under wraps until later.
[00:42:40.103 --> 00:42:46.148]  But I just want to thank Charlie Sheen and Cristo Garcia and this huge communal effort of truth lovers coming together.
[00:42:46.448 --> 00:42:47.049]  We'll be right back.
[00:42:49.653 --> 00:42:52.255]  Hello, this is Alex Jones with some important questions.
[00:42:52.675 --> 00:42:57.618]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:42:57.999 --> 00:42:59.740]  My answer would be all I can get.
[00:43:00.040 --> 00:43:04.863]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:43:05.044 --> 00:43:06.004]  How much do you want?
[00:43:06.224 --> 00:43:06.985]  When do you want it?
[00:43:07.365 --> 00:43:08.946]  Now or after the battle starts?
[00:43:09.246 --> 00:43:10.067]  When will you need it?
[00:43:10.307 --> 00:43:12.369]  Can you buy it without proper identification?
[00:43:12.509 --> 00:43:13.630]  Will there be any food?
[00:43:13.850 --> 00:43:15.171]  Will it make your children sick?
[00:43:15.851 --> 00:43:17.752]  Quarantine and you can't feed yourself.
[00:43:17.912 --> 00:43:20.453]  Will you go to the gathering center and be immunized?
[00:43:20.633 --> 00:43:23.814]  You wipe out all these problems if you have a good food supply.
[00:43:24.214 --> 00:43:27.716]  Food is your ammunition to fight for your freedom and your life.
[00:43:28.036 --> 00:43:29.036]  How much will you need?
[00:43:29.276 --> 00:43:29.877]  We don't know.
[00:43:30.157 --> 00:43:31.077]  How much do you want?
[00:43:31.277 --> 00:43:31.998]  All you can get.
[00:43:32.018 --> 00:43:32.578]  I'm Alex Jones.
[00:43:33.278 --> 00:43:33.499]  I think.
[00:43:48.817 --> 00:43:55.681]  This is Alex Jones and I want to tell you about the Ecola Blue Atmospheric Water Generator that produces pure drinking water right from the humidity in the air.
[00:43:55.802 --> 00:43:57.763]  No, this isn't science fiction, it's very real.
[00:43:57.903 --> 00:44:00.024]  I know because I use one every day in my own home.
[00:44:00.144 --> 00:44:01.665]  And it's available right now to you.
[00:44:01.785 --> 00:44:06.128]  Because you know exactly where your water comes from with Ecola Blue, you'll know what's in your cup.
[00:44:06.268 --> 00:44:08.630]  Clean, great tasting water without all the pollutants.
[00:44:08.830 --> 00:44:13.453]  Get your family off the grid today by ordering your own Ecola Blue Atmospheric Water Generator.
[00:44:13.553 --> 00:44:14.634]  For your home or business.
[00:44:14.834 --> 00:44:19.580]  Their best seller, the Ecola Blue 28, produces up to 7 gallons of water every day.
[00:44:19.640 --> 00:44:22.383]  The Ecola Blue 28 is easy to use and economical.
[00:44:22.463 --> 00:44:25.086]  Generate your own pure water from the humidity in the air.
[00:44:25.186 --> 00:44:32.354]  This system is free of chemicals and uses a multi-stage filtration system, including reverse osmosis, carbon filters, and ultraviolet lights.
[00:44:32.634 --> 00:44:36.318]  Order now and claim your water independence today by calling a Coloblue at 1-800-691-6043.
[00:44:36.358 --> 00:44:36.598]  That's 1-800-691-6043.
[00:44:36.618 --> 00:44:38.540]  Or visit a Coloblue on the web at www.ecoloble.com today.
[00:44:49.838 --> 00:44:55.021]  Hello folks, this is Alex Jones and I want to invite you to go to TPR20info.com.
[00:44:55.402 --> 00:45:09.871]  If you suffer from chronic or recurring pain, or if you take prescription drugs for pain, then you owe it to yourself to visit TPR20info.com and get TPR20, the effective pain relief cream, without the harmful side effects of prescription drugs.
[00:45:10.271 --> 00:45:13.894]  I use TPR-20 for arthritis in my hand and it works great.
[00:45:14.335 --> 00:45:18.438]  It relieves the pain fast and fights the inflammation to keep the pain away longer.
[00:45:18.858 --> 00:45:28.006]  On TPR20info.com, you can read about the many uses of TPR-20, like arthritis, fibromyalgia, sports injuries, back pain, sore muscles, and much, much more.
[00:45:28.246 --> 00:45:33.472]  Visit tpr20info.com and give yourself and those you love the gift of pain relief.
[00:45:33.753 --> 00:45:36.496]  Order now and get free shipping in the United States and Canada.
[00:45:36.716 --> 00:45:40.260]  Again, that is tpr20info.com.
[00:45:40.601 --> 00:45:43.644]  Or click on the TPR20 banner on infowars.com.
[00:45:43.824 --> 00:45:44.705]  That's tpr20info.com.
[00:45:48.621 --> 00:45:53.808]  The illusion created by the power elite is a lie that covers even the food they want you to eat.
[00:45:53.928 --> 00:45:58.294]  Will you continue to be their profit center, buying their processed food that makes you sick?
[00:45:58.454 --> 00:46:00.317]  Go to the doctor and buy their drugs?
[00:46:00.737 --> 00:46:02.099]  You don't have to cooperate.
[00:46:02.359 --> 00:46:03.401]  There is a solution.
[00:46:03.621 --> 00:46:11.626]  Inner Health Botanicals, a company that my wife and I just love, have been providing products for the last five years that give you the perfect solution to this madness.
[00:46:12.046 --> 00:46:19.110]  Try their Inner Food with 20 organic ingredients full of dense nutrition that gives you the energy you need and will keep you well.
[00:46:19.490 --> 00:46:25.173]  It even won the award for Best Superfood of 2009 from our friend Mike Adams, the health ranger.
[00:46:25.534 --> 00:46:31.117]  I love their Nutri-Cafe, great organic coffee infused with herbal extracts to boost your immune system.
[00:46:31.537 --> 00:46:35.359]  Try all of their truly honest products that will keep you alive and healthy.
[00:46:35.699 --> 00:46:41.901]  Go to E-N-E-R-F-O-O-D dot com or give them a call right now.
[00:46:41.921 --> 00:46:42.882]  866-762-9238.
[00:46:43.162 --> 00:46:46.483]  Click on their banner at Infowars.com to see all the available discounts.
[00:46:49.745 --> 00:46:50.905]  Coast to Coast.
[00:46:51.285 --> 00:46:52.646]  Direct from Austin.
[00:46:53.346 --> 00:46:56.548]  You're listening to the Alex Jones Broadcasting Network.
[00:47:03.854 --> 00:47:14.607]  Well, he had an idea, Charlie Sheen, director, producer, TV star, film star, and it has grown and grown.
[00:47:14.928 --> 00:47:18.132]  20minuteswiththepresident.com or infowars.com.
[00:47:18.152 --> 00:47:21.135]  Christo Garcia, the winner, first place, $14,000 paid by Charlie.
[00:47:22.797 --> 00:47:24.719]  I said we'll have second and third place.
[00:47:24.839 --> 00:47:25.459]  I'll pay that.
[00:47:25.479 --> 00:47:27.421]  I'm going to be covering that in the next few days.
[00:47:27.441 --> 00:47:32.305]  It was a lot of other great entries, but Christo's really was a cut above the rest.
[00:47:32.345 --> 00:47:33.566]  We appreciate everybody's effort.
[00:47:33.986 --> 00:47:38.269]  Everyone wins by participating in telling the truth.
[00:47:38.990 --> 00:47:44.174]  Going back to Charlie Sheen, Charlie, when we talk privately, you discuss integrity.
[00:47:44.574 --> 00:47:47.036]  At the end of the day is all that matters.
[00:47:47.336 --> 00:47:50.359]  And I know this 20 minutes with the president is
[00:47:50.999 --> 00:47:52.739]  Really feeling good right now, doing the right thing?
[00:47:53.199 --> 00:47:54.220]  Oh, absolutely, Alex.
[00:47:54.380 --> 00:47:54.920]  Absolutely.
[00:47:54.940 --> 00:48:12.724]  And the response to it, regardless of how the mainstream media dealt with it, if you read the blogs and the postings and everything else, you can see that it really struck something with the people.
[00:48:12.764 --> 00:48:13.964]  It really struck something.
[00:48:15.805 --> 00:48:18.267]  You know, reignited the truth movement on some level.
[00:48:18.347 --> 00:48:27.775]  It just, you know, even, you know, people on the street would come up to me randomly and say, you know, I didn't believe any of that crap until I read your piece, and I went, oh, wait a minute.
[00:48:28.416 --> 00:48:31.699]  A lot of that stuff is hard to debate or disassemble.
[00:48:31.759 --> 00:48:36.903]  And it's, wow, man, you've really opened my eyes, and I'm going to start spreading the word.
[00:48:38.144 --> 00:48:47.909]  You know, it's like I told you at the beginning of this thing, if we can, you know, change one person's view, and then they tell one person and so on, that's how any movement begins.
[00:48:48.009 --> 00:48:57.794]  And so, you know, I don't look at this as, you know, 20 minutes with the President as any kind of a failure, because we didn't wind up on Larry King Live or, you know, GMA or whatever.
[00:48:58.874 --> 00:49:06.298]  You know, I look at it as a real victory and as a real hope that people are, you know,
[00:49:07.139 --> 00:49:08.780]  You know, ready to embrace the truth.
[00:49:09.300 --> 00:49:19.206]  Well, it was a total success, but every time we got the emails, or you got them, and you were sending them to me, it was, we want to interview you for the news, and you knew they could cut all that up.
[00:49:19.926 --> 00:49:28.751]  When you wanted a 50-50 live debate, they would not give it to you, because they wanted to be able to manipulate and play with what you were saying.
[00:49:29.031 --> 00:49:29.411]  Of course.
[00:49:29.892 --> 00:49:30.332]  Of course.
[00:49:30.372 --> 00:49:32.193]  It's what they do.
[00:49:32.313 --> 00:49:33.093]  It's how they do it.
[00:49:33.113 --> 00:49:34.674]  It's what they do all day, every day.
[00:49:34.714 --> 00:49:35.375]  And then, you know, it's...
[00:49:38.781 --> 00:49:50.134]  You know, as long as they've got them as their mouthpiece, then, you know, I don't want to say we're stuck in an uphill struggle, but we've got our work cut out for us, people.
[00:49:50.154 --> 00:49:52.897]  You know, there's no question about that.
[00:49:53.823 --> 00:50:00.687]  At the same time, the mainstream controlled corporate press is not going to tell us how much success we've had.
[00:50:00.747 --> 00:50:02.808]  Charlie, you talk about people on the street coming up to you.
