[00:00:00.912 --> 00:00:02.356]  The Alex Jones Show.
[00:26:47.010 --> 00:26:53.915]  I mean, Bob Chapman, does it ever make your head spin to have the thousands of government documents, statements, reports that we cover, that we link to?
[00:26:54.436 --> 00:26:57.198]  More news today about deaths from the swine flu vaccine.
[00:26:57.458 --> 00:26:58.559]  People getting paralyzed.
[00:26:58.639 --> 00:27:00.260]  Medical doctors say yes.
[00:27:01.461 --> 00:27:03.003]  It's causing neurological problems.
[00:27:03.303 --> 00:27:04.163]  They had to stop it in 76.
[00:27:05.344 --> 00:27:07.666]  For a year, they denied deaths were happening in 76.
[00:27:08.767 --> 00:27:11.709]  And people finally said, hell no, and they admitted it.
[00:27:12.430 --> 00:27:14.591]  I mean, how many times do we have to be lied to?
[00:27:14.891 --> 00:27:16.673]  How many times do we have to be right?
[00:27:17.373 --> 00:27:21.556]  Again, I'm not trying to toot our horn here today, but I want to make a big deal out of this, because it is a big deal.
[00:27:22.017 --> 00:27:23.258]  We have the track record.
[00:27:23.538 --> 00:27:24.479]  We have been right.
[00:27:24.899 --> 00:27:25.920]  We do our homework.
[00:27:25.980 --> 00:27:27.000]  We bust our ass.
[00:27:27.441 --> 00:27:28.602]  I mean, Bob, I remember you.
[00:27:30.171 --> 00:27:32.374]  However many years ago it was, you can remind me.
[00:27:32.394 --> 00:27:33.836]  I'm reading your forecast.
[00:27:33.976 --> 00:27:36.019]  I've been interviewing you for like eight years.
[00:27:36.900 --> 00:27:41.747]  I remember you when the stock market hit $14,000, saying, get out now.
[00:27:41.767 --> 00:27:45.191]  And you can remind me of the date in a moment.
[00:27:47.912 --> 00:27:55.637]  When the stock market went way down last year, you said it's going to run back up in the summer and fall, and then I forget when you said it was going to plunge down again.
[00:27:55.657 --> 00:27:57.438]  Let's hear your forecast now.
[00:27:57.458 --> 00:28:06.003]  And I remember you calling all these things accurately, and you've pointed out, because you're not an egomaniac, and neither are other economists we have on,
[00:28:08.191 --> 00:28:15.974]  You've pointed out that Bob Chapman's about 95% accurate, and that the mainstream media is over 80% inaccurate on the financial shows.
[00:28:16.374 --> 00:28:18.915]  They're not inaccurate because they're stupid.
[00:28:18.935 --> 00:28:20.416]  They're just as smart as Bob Chapman.
[00:28:21.516 --> 00:28:25.778]  In fact, in their own personal lives, it's come out that their portfolios are the opposite of what they're saying.
[00:28:26.178 --> 00:28:30.920]  In many cases, what they tell their viewers, Cramer and others,
[00:28:32.369 --> 00:28:34.450]  That they know what they're doing.
[00:28:34.750 --> 00:28:35.851]  They know they're lying.
[00:28:35.911 --> 00:28:36.852]  They know they're spinning.
[00:28:36.892 --> 00:28:39.093]  They know they're manipulating.
[00:28:39.533 --> 00:28:45.316]  So, you're just telling the truth because that's what you do.
[00:28:46.957 --> 00:28:48.118]  That's your business model.
[00:28:48.158 --> 00:28:49.299]  That's your political model.
[00:28:49.659 --> 00:28:51.380]  They work for the system, so they lie.
[00:28:52.440 --> 00:28:54.662]  Explain to people your predictions, and they're all in the newsletters.
[00:28:54.702 --> 00:28:58.824]  Go over all the things you called, and then where we are right now, and where you see us going.
[00:29:00.404 --> 00:29:15.915]  Well, I can go back to, I called the top of the real estate market in October of 1989, and I sold my house in Malibu that month, as a matter of fact, and I said, you know, it's over and they're going to get out considerably.
[00:29:15.935 --> 00:29:27.724]  Well, that happened, and the elitists had an opportunity between 1990 and 1992 to straighten the entire economy out by having
[00:29:28.251 --> 00:29:29.352]  A strong recession.
[00:29:29.692 --> 00:29:30.833]  They refused to do that.
[00:29:31.654 --> 00:29:39.620]  Japan, at the same time, was in a terrible fix, and that went on for 20 years.
[00:29:40.141 --> 00:29:42.483]  And we called the top of the market there at $42,000.
[00:29:43.704 --> 00:29:49.889]  It eventually went down to about $5,000, and now it's trading a little bit higher.
[00:29:50.669 --> 00:29:56.294]  But that was some of the things in the old days that, if you want to call them that, I called.
[00:29:57.478 --> 00:30:02.602]  We even called the rally in gold in 1984-5, and then again in 1986.
[00:30:05.344 --> 00:30:19.736]  I think one of the best things I ever called was the increase in interest rates in 1992, where we said the 30-year would go to $8.16, and we hit it right on the head.
[00:30:21.297 --> 00:30:24.460]  Then, of course, the dot-com boom came during the late 90s.
[00:30:25.549 --> 00:30:28.651]  And I just stood aside and said, I'm not going to go into that madness.
[00:30:29.632 --> 00:30:37.818]  And in April, the second week of 2000, we called a top on the stock market.
[00:30:38.298 --> 00:30:47.044]  And then in June, we went in big time into the gold and silver shares and coins, because we felt this was the beginning of another bull market.
[00:30:47.604 --> 00:30:49.846]  And the first phase was just completed.
[00:30:50.346 --> 00:30:51.847]  We went from $2.52 an ounce on gold to
[00:30:54.807 --> 00:30:56.468]  A thousand and seventy intraday.
[00:30:57.168 --> 00:30:59.829]  And so we made that call.
[00:31:00.529 --> 00:31:08.151]  We called the 9-11 type of event in November before it happened, within 33 days.
[00:31:08.831 --> 00:31:11.492]  We called Iraq and Iran the conflicts.
[00:31:12.233 --> 00:31:15.053]  We called the top of the stock market at $14,000.
[00:31:15.774 --> 00:31:17.034]  We said it would go to either $7,200 or $6,600.
[00:31:17.114 --> 00:31:17.474]  It went to $6,600.
[00:31:17.574 --> 00:31:19.635]  And we thought it would go back to $8,500.
[00:31:23.675 --> 00:31:24.195]  And it did.
[00:31:24.335 --> 00:31:25.876]  In fact, it went to 10,000.
[00:31:26.597 --> 00:31:30.579]  We didn't pick the top on that, but we were essentially and fundamentally correct.
[00:31:31.679 --> 00:31:33.540]  Now, I think we're looking at a return.
[00:31:33.560 --> 00:31:42.044]  I can't tell you the length of time right now, but we're looking at a return of the Dow downward.
[00:31:43.045 --> 00:31:43.825]  The time frame?
[00:31:44.086 --> 00:31:44.806]  Hard to say.
[00:31:45.386 --> 00:31:50.269]  But at the moment, it looks like we should see a correction down to 78 to 8,800, down somewhere in that area.
[00:31:53.757 --> 00:31:55.818]  Gold and silver are going to keep right on going up.
[00:31:57.519 --> 00:32:02.022]  Silver will break out finally from its old high, probably by the end of the year.
[00:32:02.042 --> 00:32:04.543]  And gold, of course, is broken out.
[00:32:05.304 --> 00:32:07.425]  Probably next stop is $12, $12.50, and then $16.50, and then $2,500 to $3,000.
[00:32:07.945 --> 00:32:10.426]  And that $2,500 only reflects official inflation since 1980, real inflation.
[00:32:20.905 --> 00:32:22.046]  Would put gold at $6,700.
[00:32:22.446 --> 00:32:26.989]  And so these are the general predictions.
[00:32:27.069 --> 00:32:35.155]  Incidentally, real estate is going to continue to go down because of the types of loans that are still out there and the loss of jobs.
[00:32:36.095 --> 00:32:46.503]  The fact that for a year, the government has been writing subprime loans again, and that won't possibly bottom out until 2013.
[00:32:47.323 --> 00:32:50.025]  And goodness knows how long it's going to bump along the bottom.
[00:32:50.956 --> 00:32:51.056]  Okay.
[00:33:12.064 --> 00:33:21.709]  I want to take some calls before you leave us and we got Chris Pinto next hour getting into some information dealing with Dan Brown's book and they're saying it's inaccurate.
[00:33:22.310 --> 00:33:27.532]  They've made the definitive films on the real secret societies, the Illuminati, and how they operate.
[00:33:27.933 --> 00:33:32.095]  Whole separate area we're going to be discussing coming up in the next hour, but while we've got you, Bob,
[00:33:33.234 --> 00:33:35.076]  I'm shaken up by this.
[00:33:35.877 --> 00:33:40.081]  It's one thing to know they're going to kill the dollar and know it a decade ago, and to see their plans.
[00:33:40.681 --> 00:33:48.829]  It's another thing to now be here in that zone, where they're getting ready to stage new wars, new terror attacks, they're setting up incredible police states.
[00:33:49.250 --> 00:33:57.638]  I've got mainstream news articles where high-level media executives with no criminal record, known for being pure gentlemen,
[00:33:59.253 --> 00:34:09.000]  Uh, get up in first class and walk in front of someone who's asleep and the stewardess yells at them and then has them arrested under the Patriot Act and they're charged for making an ugly face.
[00:34:09.441 --> 00:34:11.122]  That's in the FBI affidavit.
[00:34:12.182 --> 00:34:19.888]  Uh, I see these articles every week now where, where, where, where, where people argue with a stewardess so they're going to prison under the Patriot Act.
[00:34:19.928 --> 00:34:21.869]  I see where they're charging marijuana dealers with it.
[00:34:22.170 --> 00:34:23.210]  I mean, people with a half ounce.
[00:34:25.497 --> 00:34:29.899]  I mean, they're arresting people selling eggs on street corners in the countryside.
[00:34:29.939 --> 00:34:31.720]  I mean, they're SWAT teaming Amish.
[00:34:31.780 --> 00:34:34.602]  I mean, it's entering a vortex of evil.
[00:34:35.603 --> 00:34:37.243]  $100,000 fines for garage sales.
[00:34:38.844 --> 00:34:41.246]  I mean, I can't even believe how insane.
[00:34:41.286 --> 00:34:51.992]  They just came out and admitted what I knew 14 years ago, but now completely declassified that most TV is run by the Pentagon and the White House and the entire scripts
[00:34:53.180 --> 00:35:04.270]  I mean, we already knew it watching TV, but to be anti-family, pro-death, all these shows where they're unplugging old people, the heroes are killing people on the shows.
[00:35:05.731 --> 00:35:09.895]  They're convincing old women not to have cancer surgery to save money for young people.
[00:35:11.232 --> 00:35:12.513]  As if the pie can't grow.
[00:35:12.893 --> 00:35:15.714]  As if we're, I mean, global taxes are being announced.
[00:35:15.734 --> 00:35:19.356]  Schwarzenegger's saying you gotta thumbprint to buy guns.
[00:35:19.596 --> 00:35:22.898]  He's now saying they're gonna ban 40-inch TVs because they're bad for the environment.
[00:35:23.258 --> 00:35:24.278]  They use too much energy.
[00:35:24.358 --> 00:35:28.340]  I mean, all the carbon taxes, all the control, worse than the Soviet Union.
[00:35:28.580 --> 00:35:30.081]  When I say that, I mean, it is!
[00:35:30.101 --> 00:35:35.684]  I mean, I just, Bob, it's off the charts, but before we do that,
[00:35:36.852 --> 00:35:42.235]  What will this look like as they incrementally, and like you said, knock the dollar down, then bring it up a little bit.
[00:35:42.795 --> 00:35:44.196]  Knock it down, bring it up a little bit.
[00:35:44.256 --> 00:35:45.477]  Knock it down, bring it up a little bit.
[00:35:45.737 --> 00:35:46.718]  Because that's the graph.
[00:35:47.238 --> 00:35:58.364]  And as the world now shifts with new purchases to majority, euros, and yens and yans, and other currencies, they've now left the dollar.
[00:35:58.685 --> 00:36:00.446]  That's the headlines in all the financial papers.
[00:36:00.646 --> 00:36:01.526]  So they've begun.
[00:36:01.586 --> 00:36:02.447]  It's like the HAL 9000
[00:36:04.808 --> 00:36:05.789]  I'm afraid, Dave.
[00:36:24.148 --> 00:36:25.790]  Daisy!
[00:36:25.850 --> 00:36:26.310]  Daisy!
[00:36:26.711 --> 00:36:27.852]  I mean, this is happening!
[00:36:28.232 --> 00:36:30.274]  And there's no way to stop these criminal bankers!
[00:36:30.434 --> 00:36:40.103]  They're going to get their world government, they're going to rape everybody more, we're going to pay our taxes directly to them, and no matter how big their frauds are, the police just, yes sir!
[00:36:40.403 --> 00:36:41.004]  Salute them!
[00:36:41.024 --> 00:36:43.786]  I mean, Bob, this is getting bad!
[00:36:45.468 --> 00:36:49.732]  Well, I think law enforcement had better wake up, because if they keep on doing what they're doing,
[00:36:51.323 --> 00:36:53.325]  There is going to be a backlash.
[00:36:53.345 --> 00:36:54.707]  There's absolutely no question.
[00:36:54.987 --> 00:36:56.669]  Desperate people do desperate things.
[00:36:57.470 --> 00:36:59.372]  And we have desperate people in America.
[00:36:59.432 --> 00:37:02.115]  We have 30 million people, or whatever it is, unemployed.
[00:37:02.896 --> 00:37:06.620]  And I think the checks are going to stop very shortly.
[00:37:07.358 --> 00:37:08.078]  In a big way.
[00:37:08.779 --> 00:37:11.801]  Checks are already bouncing from the state to people in California.
[00:37:12.461 --> 00:37:19.785]  And we've got some bizarre Hitler Youth guy going, I'll take your guns, I ban TV!
[00:37:20.306 --> 00:37:21.166]  I'm sorry, go ahead.
[00:37:22.687 --> 00:37:24.988]  Well, you're right about Arnold Schwarzenegger.
[00:37:25.489 --> 00:37:26.349]  Oh, that makes me sick.
[00:37:27.670 --> 00:37:31.752]  And they're going to continue to do this and finally it'll snap.
[00:37:32.673 --> 00:37:34.354]  And then we'll see who's going to win.
[00:37:35.140 --> 00:37:37.921]  The Pentagon's not going to win because the military's not going to follow them.
[00:37:38.782 --> 00:37:52.048]  And I think we're going to have to join the military in helping them to combat the travesty of corruption and dictatorial government that's in Washington and Wall Street.
[00:37:52.628 --> 00:37:54.069]  And that's what we're going to have to deal with.
[00:37:54.109 --> 00:37:55.750]  These are the people who are dangerous.
[00:37:56.170 --> 00:37:57.010]  The crooks in the $3,000 suits.
[00:37:58.812 --> 00:38:02.234]  I mean, I got an article here that Paul Craig Roberts did yesterday.
[00:38:02.274 --> 00:38:03.335]  It's only two pages.
[00:38:03.875 --> 00:38:06.156]  The rich have stolen the economy, and he's right.
[00:38:07.117 --> 00:38:10.299]  It's a fabulous, very short, but fabulous article.
[00:38:10.339 --> 00:38:28.389]  Well, Professor Black, who's one of the top regulators of SNL exposing all that, and Professor Black's top game, and he said, this is by an order of magnitude the greatest fraud, the greatest scam in world history, and they're just getting started!
[00:38:30.723 --> 00:38:38.710]  That's right, and they don't even know what to do with the billions and billions of dollars that they're stealing from everybody.
[00:38:38.730 --> 00:38:53.162]  There's a new magazine coming out by the Financial Times, where to put all of that great amount of money that you rich people are pulling in by doing what you're doing on Wall Street, etc.
[00:38:53.942 --> 00:38:59.487]  And we have fragmented into a society where
[00:39:00.223 --> 00:39:03.469]  The middle class has been reduced to 5 or 10 percent.
[00:39:04.370 --> 00:39:08.517]  You have a rich cadre at the top, and everybody else is wallowing.
[00:39:09.002 --> 00:39:36.776]  But isn't that like, it's the winter time and you're cold, so instead of going and getting some firewood, you just light the drapes on fire and, you know, this is the elite, this'll, I'll get lots of warmth if I burn the house down, and, you know, there's just masses of troops in black uniforms marching, beating their batons on their breastplates when you try to go protest the G20, and then the elite are just burning the house down going, boy, it's warm, you know, roasting hot dogs in their own inhalation.
[00:39:38.424 --> 00:39:42.247]  Well it's interesting, the Romans did the same thing and that's where they got that from.
[00:39:43.368 --> 00:39:46.871]  Bagging their spears up against their shields.
[00:39:47.371 --> 00:39:50.013]  And today they've got billy clubs to do that.
[00:39:50.974 --> 00:39:55.177]  And I see that they have all kinds of armor on.
[00:39:55.998 --> 00:40:00.481]  Well let me tell you something, there's ways to take people down even if they've got armor on.
[00:40:02.203 --> 00:40:04.765]  But where we're headed here is
[00:40:06.295 --> 00:40:10.637]  Ultimately to violence and ultimately to revolution.
[00:40:11.597 --> 00:40:17.259]  The elitists think that they're going to be able to control the situation.
[00:40:17.980 --> 00:40:22.181]  And I think, and I know you do Alex, that they're not going to be able to.
[00:40:22.921 --> 00:40:23.902]  And we are going to win.
[00:40:23.922 --> 00:40:26.763]  It's just what kind of a price are we going to have to pay?
[00:40:27.723 --> 00:40:34.786]  And the price is being paid because in the last 50 years particularly, no one wanted to pay attention.
[00:40:35.353 --> 00:40:37.735]  Well, some people are starting, and that's terrific.
[00:40:38.375 --> 00:40:41.438]  We are winning the battle on the airwaves, that's for sure.
[00:40:41.958 --> 00:40:43.119]  And even in print now.
[00:40:44.000 --> 00:40:46.322]  And we've discussed this in a program before.
[00:40:47.123 --> 00:40:49.665]  The people who are running things, they're in trouble.
[00:40:49.685 --> 00:40:51.366]  They've had to expedite their program.
[00:40:52.627 --> 00:41:03.256]  I would have never thought we would have saw last week a planted article by Fisk that we don't need the dollar anymore, and there's some nations plotting against it.
[00:41:04.025 --> 00:41:05.365]  Well, they should pull out against it.
[00:41:06.325 --> 00:41:07.706]  The United States is bankrupt.
[00:41:08.066 --> 00:41:09.046]  Well, that's total spin.
[00:41:09.186 --> 00:41:10.966]  Dr. Roberts made the point yesterday.
[00:41:11.426 --> 00:41:15.187]  The Russians, the Chinese, the Arabs are saying, we're your biggest investors.
[00:41:15.247 --> 00:41:16.767]  Please stop devaluing it.
[00:41:17.408 --> 00:41:18.948]  It's lost 10% in the last year.
[00:41:18.968 --> 00:41:19.748]  We're losing money.
[00:41:20.188 --> 00:41:22.329]  And then the Federal Reserve is out there.
[00:41:22.369 --> 00:41:24.249]  They're the ones setting up the New Bank of the World.
[00:41:24.309 --> 00:41:26.009]  They're the ones killing America.
[00:41:26.269 --> 00:41:27.930]  Then they blame it on the Arabs.
[00:41:28.970 --> 00:41:29.470]  That's right.
[00:41:30.447 --> 00:41:31.727]  And they're just recipients.
[00:41:31.807 --> 00:41:41.630]  They're selling things to us, in this case, oil and petrochemical products, and the Chinese, all the kinds of products, and so on and so forth.
[00:41:42.310 --> 00:41:43.790]  And we're robbing the world!
[00:41:44.790 --> 00:41:45.871]  Bob, let me ask you this.
[00:41:46.271 --> 00:41:52.552]  We're going to come back and get into final comments from you on the economy, but would you be buying gold right now and silver?
[00:41:52.572 --> 00:41:55.193]  I mean, is that the investment, or what are some other investments?
[00:41:55.953 --> 00:41:59.174]  You know, Alex, it is the only place to be.
[00:42:00.174 --> 00:42:05.038]  You can go to currencies, but they can all devalue against the dollar, and they have been for the last six years.
[00:42:05.619 --> 00:42:06.900]  So why bother to go there?
[00:42:07.980 --> 00:42:16.988]  You go to gold and silver coins if you want gold and silver shares, and that's the only place where you can protect your wealth.
[00:42:20.012 --> 00:42:30.376]  Absolutely, and to explain what you just said, Dr. Roberts, former head of the Treasury, said this, the former head of policy yesterday, that the implosion of the dollar is going to suck down other systems as well.
[00:42:30.757 --> 00:42:35.559]  But we're going to be the center, the center of the black hole here.
[00:42:37.139 --> 00:42:38.460]  Do you agree with that?
[00:42:38.480 --> 00:42:42.722]  62.8% of the foreign reserves of all countries are in dollars.
[00:42:44.382 --> 00:42:47.284]  And incidentally, that just dropped from 64.5 at the beginning of the year.
[00:42:48.658 --> 00:42:51.501]  And they're now, the majority of new currency they're buying is not dollars.
[00:42:51.882 --> 00:42:52.683]  We'll be right back.
[00:42:52.823 --> 00:42:53.864]  The shift has been made.
[00:42:54.605 --> 00:42:56.748]  They're putting the final nails in the dollar.
[00:42:57.918 --> 00:43:05.204]  Most people know that drinking pure high alkaline pH water is the most important factor in maintaining high energy and vibrant health.
[00:43:05.444 --> 00:43:09.727]  Most experts agree that the water you drink should be at a pH level of 8 or higher.
[00:43:09.947 --> 00:43:14.811]  AlkaVision Plasma pH Drops combine a unique formula of the most alkaline minerals.
[00:43:15.092 --> 00:43:20.696]  Using Plasma pH Drops is the best way to make your water alkaline to help you get rid of acid.
[00:43:20.916 --> 00:43:22.257]  And regain your health and energy.
[00:43:22.557 --> 00:43:26.960]  Simply put 10 drops in the water you drink to raise the pH to a healthy level.
[00:43:27.240 --> 00:43:32.824]  Alkalizing water helps your body rid itself of acidic waste and increases the oxygen content of your body.
[00:43:33.264 --> 00:43:39.789]  Disease organisms like bacteria, viruses and cancer cannot survive in an alkaline high pH environment.
[00:43:40.189 --> 00:43:45.531]  Order your bottle of AlkaVision Plasma pH Drops now by going directly to AlkaVision.com.
[00:43:45.691 --> 00:43:47.952]  That's A-L-K-A Vision dot com.
[00:43:48.212 --> 00:43:48.752]  Or call 269-409-1776.
[00:43:48.772 --> 00:43:48.992]  269-409-1776 today!
[00:43:49.012 --> 00:43:53.294]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:44:03.710 --> 00:44:09.052]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:44:09.592 --> 00:44:15.795]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:44:16.075 --> 00:44:17.916]  Well, Obama's already fudging.
[00:44:18.076 --> 00:44:20.457]  He's fudged since day one of this election.
[00:44:20.517 --> 00:44:31.261]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:44:33.715 --> 00:44:34.976]  It's not about left or right.
[00:44:35.377 --> 00:44:36.778]  It's about a one world government.
[00:44:37.239 --> 00:44:43.585]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:44:44.146 --> 00:44:51.933]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:44:52.414 --> 00:44:53.575]  The Obama Deception.
[00:44:53.995 --> 00:44:55.257]  The people strike back.
[00:44:57.098 --> 00:44:57.579]  You worry.
[00:44:57.970 --> 00:44:59.691]  You see the signs and worry about the future.
[00:45:00.031 --> 00:45:02.252]  You worry about economic turmoil and food shortages.
[00:45:02.673 --> 00:45:04.474]  How to be prepared while preserving your sanity?
[00:45:04.794 --> 00:45:05.994]  Your answer may be at hand.
[00:45:06.415 --> 00:45:09.616]  Author Linda Runyon lived off the land, isolated from civilization.
[00:45:09.997 --> 00:45:14.879]  She knows that as long as the sun shines, there will be plenty of free food all over God's green earth.
[00:45:15.240 --> 00:45:18.561]  Perhaps the only sane insurance is knowledge of wild edible plants.
[00:45:19.222 --> 00:45:20.542]  The cost of learning is minimal.
[00:45:20.903 --> 00:45:23.504]  Wild food grows everywhere and you will see it everywhere.
[00:45:23.804 --> 00:45:26.746]  It's every bit organic and more nutritious than our modern diets.
[00:45:27.236 --> 00:45:35.421]  Well respected in her field, Linda's approach to teaching this subject includes books, flashcards, and video with an emphasis on health, safety, practicality, and joy.
[00:45:35.901 --> 00:45:40.283]  Learn how to identify it, where and when to find it, how to prepare, use, and store it.
[00:45:40.723 --> 00:45:44.406]  Go to Linda's website, ofthefield.com, and take advantage of special offers.
[00:45:44.726 --> 00:45:48.728]  Or if you're not online, call her 24-hour, toll-free order line at 888-51-EAT-FREE.
[00:45:48.748 --> 00:45:50.109]  That number again, 888-51-EAT-FREE.
[00:45:50.129 --> 00:45:51.870]  A little knowledge makes starvation impossible.
[00:46:07.790 --> 00:46:08.030]  Yeah.
[00:46:35.376 --> 00:46:36.356]  Bob Chapman's our guest.
[00:46:36.376 --> 00:46:39.517]  I want to bring Ted Anderson on briefly and then hold Bob five more minutes over.
[00:46:39.537 --> 00:46:41.377]  Talk about some more financial news.
[00:46:41.417 --> 00:46:42.538]  Maybe jam a few calls in.
[00:46:43.518 --> 00:46:44.378]  Ted Anderson's here.
[00:46:45.158 --> 00:46:47.779]  He bought gold at $950 and sold it to you when it was $1,000.
[00:46:47.839 --> 00:46:55.500]  And now that gold's up at $1,060 right now, he's running out of the gold he bought at the $1,000 level.
[00:46:55.881 --> 00:46:57.661]  That is, he bought this gold when the market was $1,000.
[00:46:57.781 --> 00:47:00.762]  He bought the silver he's almost out of.
[00:47:00.822 --> 00:47:02.042]  I just bought a bag of it last week.
[00:47:02.895 --> 00:47:04.255]  All right, well I can tell you what I have.
[00:47:04.275 --> 00:47:04.855]  I have Franks at $238.
[00:47:30.666 --> 00:47:32.709]  Got British Sovereigns at $2.93.
[00:47:33.651 --> 00:47:36.836]  Lakota Coins are at $22.30 still.
[00:47:37.397 --> 00:47:40.582]  Walking Liberties, man, you're not going to find those anywhere else at this price. $8.69.
[00:47:44.209 --> 00:47:45.570]  You're right, the market is going up.
[00:47:45.590 --> 00:47:46.630]  Man, I'm just depressed.
[00:47:46.650 --> 00:47:51.272]  I've been reading economic news, and then I come on to get on the air with you and I hear Bob talking.
[00:47:51.772 --> 00:48:01.276]  I mean, I was just reading an article that says that the dollar, since TARP, the supply of money has increased two to one from what we had just a couple years ago.
[00:48:02.016 --> 00:48:07.859]  The only thing that's stopping us from having complete, out-and-out, blasted inflation is just the velocity.
[00:48:08.259 --> 00:48:09.740]  It's just crazy, Alex.
[00:48:09.800 --> 00:48:10.440]  It just makes me
[00:48:11.058 --> 00:48:15.501]  You know, I mean, I've got kids that are going to be entering the job force here in just a couple years.
[00:48:15.561 --> 00:48:16.742]  I don't have a grandchild.
[00:48:17.222 --> 00:48:19.063]  And this is the kind of world we're leaving for them.
[00:48:19.603 --> 00:48:20.684]  It just drives me nuts.
[00:48:21.044 --> 00:48:21.545]  Exactly.
[00:48:21.645 --> 00:48:27.108]  I'm not happy that we've been proven completely right and that Bob, six months ago, said in the fall it would go above 1,050.
[00:48:27.208 --> 00:48:29.249]  That's what he said on air.
[00:48:29.269 --> 00:48:30.770]  I pulled up his newsletter earlier.
[00:48:30.790 --> 00:48:33.672]  And I'm not pleased to be right.
[00:48:34.272 --> 00:48:38.995]  But at least it's a silver lining in this big rain cloud that at least the listeners can get a great deal.
[00:48:40.276 --> 00:48:43.737]  Bob Shannon, how good a deal is that, that Ted Anderson's offering?
[00:48:44.957 --> 00:48:51.358]  Oh, it's a very good deal, but just as important is the fact you get diversification there.
[00:48:52.198 --> 00:48:59.639]  You've got all of these different kinds of coins in a fifth of an ounce or a quarter of an ounce approximately, and then you've got the silver.
[00:49:00.419 --> 00:49:02.260]  Beautiful, beautiful for barter.
[00:49:02.900 --> 00:49:05.500]  And so I like the smaller coins myself.
[00:49:06.661 --> 00:49:09.081]  Ted, are you able to get any fractional
[00:49:10.689 --> 00:49:12.510]  Gold Eagles and Silver Eagles series?
[00:49:12.771 --> 00:49:14.572]  No, you know, they're not even making them this year.
[00:49:14.612 --> 00:49:15.373]  It's real tough.
[00:49:15.753 --> 00:49:19.716]  I have some that I picked up a while ago.
[00:49:19.917 --> 00:49:23.860]  Yeah, a lot of mints have cut back in production while there's even more drive.
[00:49:23.880 --> 00:49:26.282]  Let me give people the number, and the brokers will be there until tonight.
[00:49:26.322 --> 00:49:27.643]  This deal's good until midnight tonight.
[00:49:27.663 --> 00:49:27.703]  800-686-2237.
[00:49:27.723 --> 00:49:28.023]  800-686-2237.
[00:49:28.043 --> 00:49:28.504]  MidasResources.com.
[00:49:28.524 --> 00:49:28.684]  Again, 800-686-2237.
[00:49:39.132 --> 00:49:42.036]  People are insane if they don't take advantage of this deal.
[00:49:53.726 --> 00:50:01.032]  I mean, Bob, I'm reading your literature and it's like I'm scratching my head as to figure out why people would not move into gold and silver.
[00:50:01.052 --> 00:50:07.558]  I mean, it just, you know, if you take a look at the entire economy... Well, because it's more than tripled in value the last seven years.
[00:50:07.618 --> 00:50:09.720]  People don't like something that's almost quadrupling.
[00:50:09.980 --> 00:50:13.321]  They like losing money.
[00:50:13.341 --> 00:50:14.601]  800-686-2237.
[00:50:14.621 --> 00:50:16.462]  800-686-2237.
[00:50:17.462 --> 00:50:18.542]  Call right now.
[00:50:18.902 --> 00:50:21.403]  Midas Resources, the parent company of the GCN Radio Network.
[00:50:21.703 --> 00:50:22.704]  It's where I've shopped around.
[00:50:22.724 --> 00:50:24.084]  It's where I buy my gold and silver.
[00:50:24.404 --> 00:50:27.525]  The deal Ted just gave you, I certify, is awesome.
[00:50:27.625 --> 00:50:28.585]  I think you should get involved.
[00:50:28.605 --> 00:50:28.885]  800-686-2237.
[00:50:28.985 --> 00:50:30.026]  Thank you, Ted.
[00:50:30.386 --> 00:50:34.687]  We're going to come back with Bob Chapman of the InternationalForecaster.com.
[00:50:37.957 --> 00:50:42.983]  America's number one source for independent talk radio for over a decade.
[00:50:43.643 --> 00:50:46.806]  We are the GCN Radio Network.
[00:50:46.867 --> 00:50:49.790]  Have you ever wanted to generate your own supply of electrical power?
[00:50:50.250 --> 00:50:53.433]  If so, this is going to be the most important message you will ever hear.
[00:50:53.874 --> 00:50:58.218]  Solar power generators are now available from Solutions from Science in Thompson, Illinois.
[00:50:58.458 --> 00:50:59.860]  These emergency backup systems
[00:51:00.100 --> 00:51:02.580]  Provide life-saving electrical power when you need it most.
[00:51:02.981 --> 00:51:08.802]  Unlike gas generators, a solar generator runs quietly, emits no fumes, and produces electricity for free.
[00:51:09.082 --> 00:51:12.122]  It's like having an electric power plant running quietly in your own home.
[00:51:12.702 --> 00:51:17.123]  Run sump pumps, shortwave radios, computers, and even keep food from spoiling.
[00:51:17.523 --> 00:51:23.825]  Whether it's hurricanes, ice storms, brownouts, or blackouts, you'll never have to suffer through painful power outages again.
[00:51:24.085 --> 00:51:26.025]  When the power goes out, you'll be ready.
[00:51:26.525 --> 00:51:29.347]  With a solar power generator from Solutions from Science.
[00:51:29.727 --> 00:51:33.770]  Go to MySolarBackup.com and get off the grid today.
[00:51:34.231 --> 00:51:35.992]  That's MySolarBackup.com.
[00:51:36.012 --> 00:51:36.372]  Or call 877-327-0365.
