[00:00:00.189 --> 00:00:01.369]  The Alex Jones Show.
[00:25:14.075 --> 00:25:16.178]  Run on for a long time.
[00:25:16.899 --> 00:25:19.342]  Sooner or later gonna cut you down.
[00:25:19.902 --> 00:25:22.345]  Sooner or later gonna cut you down.
[00:25:24.501 --> 00:25:33.406]  Go tell that long-tongue liar, go and tell that midnight rider, tell the rambler, the gambler, the backbiter.
[00:25:33.766 --> 00:25:36.848]  Alright, Phillip in Illinois, the Dino, Steve, Mark, Bethany.
[00:25:36.888 --> 00:25:39.429]  Go ahead, you're on the air, Phillip.
[00:25:43.171 --> 00:25:44.292]  Are you there, Phillip?
[00:25:44.432 --> 00:25:46.413]  Okay, let him go.
[00:25:46.453 --> 00:25:47.734]  Let's go to Dino in Oregon.
[00:25:47.754 --> 00:25:49.135]  Dino in Oregon, you're on the air.
[00:25:49.195 --> 00:25:49.495]  Welcome.
[00:25:50.390 --> 00:25:52.131]  Hey AJ, thanks for taking my call.
[00:25:52.231 --> 00:25:54.593]  You are a household name here in our home.
[00:25:56.033 --> 00:26:00.176]  Every day we listen to you because it is a gathering place of our peeps.
[00:26:01.797 --> 00:26:03.638]  Liberty people out there in America.
[00:26:03.658 --> 00:26:05.419]  Every time I hear a caller I get excited.
[00:26:05.959 --> 00:26:12.143]  I love it when female callers call because you can see the spark of liberty that we need in that female side.
[00:26:12.844 --> 00:26:14.765]  And you know, I woke up to you just after 2001, September 11th.
[00:26:17.530 --> 00:26:20.454]  I was listening to my roommate on the internet.
[00:26:20.514 --> 00:26:22.676]  He was listening to some guy scream and yell.
[00:26:22.736 --> 00:26:24.098]  And I thought, this guy's Christian.
[00:26:24.118 --> 00:26:24.519]  He's nuts.
[00:26:24.579 --> 00:26:25.760]  I don't want to listen to this crap.
[00:26:26.160 --> 00:26:27.442]  But he said, sit down and watch this film.
[00:26:27.502 --> 00:26:29.104]  So I watched 9-11 Road to Tyranny.
[00:26:29.505 --> 00:26:32.247]  And it woke me up to Oklahoma City, which is right there in your face.
[00:26:32.287 --> 00:26:36.150]  And I thought, how could this be right there in your face, and no one's doing anything about it?
[00:26:36.450 --> 00:26:38.972]  And then I looked into 9-11, and then so on and so forth.
[00:26:39.012 --> 00:26:39.632]  I've read every document.
[00:26:39.652 --> 00:26:42.334]  And see, all of that just sets a precedent for the elite.
[00:26:42.654 --> 00:26:45.116]  If they get away with doing Oklahoma City, why not 9-11?
[00:26:45.336 --> 00:26:49.619]  If they get away with torture, again, they're setting a precedent to continue all of this.
[00:26:50.279 --> 00:26:55.423]  And the end justifies the means is a theme that I see throughout, from the lower levels all the way up.
[00:26:55.982 --> 00:26:57.263]  I've got rid of our television.
[00:26:57.303 --> 00:26:59.263]  We got rid of cable because that's the same thing.
[00:26:59.343 --> 00:27:00.424]  Injustified the means.
[00:27:00.724 --> 00:27:04.025]  They spread pedophilia all over ABC, Disney.
[00:27:04.085 --> 00:27:04.966]  It's disgusting.
[00:27:04.986 --> 00:27:06.526]  You can't even go to the store anymore.
[00:27:06.946 --> 00:27:10.067]  So I'm just saying people, we have to listen to Professor Alex.
[00:27:10.148 --> 00:27:11.168]  You are like our
[00:27:11.758 --> 00:27:18.883]  Daily class in liberty, but then once we're done listening to you, we need to get out there and talk to people and spread the message to everyone you talk to.
[00:27:19.063 --> 00:27:20.084]  Well, I want to say this.
[00:27:20.104 --> 00:27:20.845]  I want to say this.
[00:27:20.865 --> 00:27:23.987]  We're all teachers and we're all students together here.
[00:27:24.147 --> 00:27:24.407]  Yes.
[00:27:24.947 --> 00:27:26.409]  You know, you're a professor.
[00:27:26.609 --> 00:27:27.289]  I'm a teacher.
[00:27:27.489 --> 00:27:28.170]  I'm a learner.
[00:27:28.290 --> 00:27:28.890]  I'm a student.
[00:27:29.110 --> 00:27:37.737]  You know, all of us are symbiotically learning from each other, developing the information, studying the enemy's operations, how they control populations.
[00:27:38.057 --> 00:27:39.478]  We're doing all this together right now.
[00:27:40.174 --> 00:27:43.315]  Once we know the truth, too, people don't be afraid to just talk.
[00:27:43.395 --> 00:27:44.375]  It'll come out of your mouth.
[00:27:44.415 --> 00:27:45.376]  It'll come out of your brain.
[00:27:45.396 --> 00:27:46.316]  Jesse Ventura said it.
[00:27:46.616 --> 00:27:48.337]  When you're speaking the truth, it just comes.
[00:27:48.497 --> 00:27:49.557]  I don't need notes.
[00:27:49.697 --> 00:27:51.998]  I know the places and times and faces.
[00:27:52.458 --> 00:27:53.299]  I know what's going on in the world.
[00:27:53.319 --> 00:27:53.459]  Exactly.
[00:27:53.479 --> 00:27:53.899]  Look at Obama.
[00:27:54.319 --> 00:27:56.080]  Everywhere he goes, they got teleprompters.
[00:27:56.120 --> 00:28:02.242]  People notice that, so they move big jumbotrons back behind him so they can read it from far away, and then ask the media not to show them.
[00:28:02.262 --> 00:28:02.942]  That's on record.
[00:28:03.382 --> 00:28:06.303]  Because people are like, he's not just saying it from the heart.
[00:28:06.763 --> 00:28:08.564]  No, it's all scripted.
[00:28:08.904 --> 00:28:12.246]  It's all been analyzed psychologically to manipulate.
[00:28:12.306 --> 00:28:13.366]  It's all deception.
[00:28:14.307 --> 00:28:16.307]  And the truth comes out no matter where we put it.
[00:28:16.347 --> 00:28:17.568]  You can post it on Craigslist.
[00:28:17.921 --> 00:28:26.905]  The truth is now, and I tell people, I even go to bands after they're playing and they sit down and I say, you know, one of the hottest messages right now is the Liberty message and I talk about the New World Order and they get it.
[00:28:27.025 --> 00:28:30.367]  If you explain it right, people get it and they know they've been fooled.
[00:28:30.407 --> 00:28:34.509]  This whole socialism and communism and socialism are the same thing.
[00:28:34.589 --> 00:28:35.149]  We know that.
[00:28:35.590 --> 00:28:36.470]  And the next step is
[00:28:37.014 --> 00:28:37.574]  Fascism.
[00:28:37.634 --> 00:28:39.776]  And we can't stand to let that happen.
[00:28:39.836 --> 00:28:40.336]  Exactly.
[00:28:40.457 --> 00:28:45.700]  And they confuse you and act like fascism and socialism and all this isn't interconnected, where it comes from the same place.
[00:28:45.800 --> 00:28:46.101]  Great.
[00:28:46.441 --> 00:28:47.101]  Call Dino.
[00:28:47.542 --> 00:28:48.322]  Good to hear from you.
[00:28:48.362 --> 00:28:49.123]  Steve in Tennessee.
[00:28:49.143 --> 00:28:49.743]  You're on the air.
[00:28:52.585 --> 00:28:53.206]  Go ahead, Steve.
[00:28:53.226 --> 00:28:53.766]  You're on the air.
[00:28:53.786 --> 00:28:55.387]  Hey, how's it going, buddy?
[00:28:55.668 --> 00:28:56.008]  Good, sir.
[00:28:56.028 --> 00:28:56.688]  Good to hear from you.
[00:28:57.369 --> 00:28:59.530]  This is Steve Norris, another brother.
[00:29:00.031 --> 00:29:02.452]  I'm sure, well, possibly you've heard my name before.
[00:29:03.313 --> 00:29:05.034]  Dino, pretty well hit the nail on the head.
[00:29:06.553 --> 00:29:07.994]  You had a good call in there.
[00:29:09.415 --> 00:29:13.878]  Getting your name out is our objective.
[00:29:13.918 --> 00:29:14.959]  That's what has to happen.
[00:29:15.939 --> 00:29:18.181]  Vistaprint.com is cheap.
[00:29:18.481 --> 00:29:24.145]  You can literally get 10,000 business cards with whatever you want on them for a little over $100.
[00:29:24.245 --> 00:29:26.906]  And getting the word out.
[00:29:27.767 --> 00:29:28.647]  Talking to strangers.
[00:29:29.048 --> 00:29:29.788]  Whatever it takes.
[00:29:32.590 --> 00:29:35.012]  In my opinion, the people must create their own G20.
[00:29:36.207 --> 00:29:37.788]  Uh, communicate with other G20s.
[00:29:38.028 --> 00:29:40.169]  You know, that's a way to come across.
[00:29:41.089 --> 00:29:42.269]  You know, get to know your neighbors.
[00:29:43.170 --> 00:29:44.810]  Go out and talk to them.
[00:29:45.410 --> 00:29:48.772]  What they want is everybody to stay to themselves.
[00:29:48.832 --> 00:29:50.072]  Be scared of who to talk to.
[00:29:50.192 --> 00:29:52.213]  You know, divide and conquer.
[00:29:53.353 --> 00:29:55.654]  That's their agenda, and we've got to fight that.
[00:29:56.975 --> 00:29:58.135]  You know, talk to your neighbors.
[00:29:58.175 --> 00:29:58.976]  Talk to strangers.
[00:30:01.929 --> 00:30:02.910]  That's what I've been doing.
[00:30:02.950 --> 00:30:08.775]  I've passed out literally tens of thousands of cards with all the information on them.
[00:30:10.096 --> 00:30:12.438]  I don't know how many DVDs I've done.
[00:30:12.758 --> 00:30:13.258]  Thousands.
[00:30:13.538 --> 00:30:14.900]  Well, it's having a huge effect.
[00:30:15.160 --> 00:30:19.323]  We've got Rick Perry, the Bilderberg Group member, coming out saying, I'm going to fight tyranny.
[00:30:19.543 --> 00:30:20.564]  We may secede.
[00:30:21.045 --> 00:30:22.486]  And I told folks it was just a stunt.
[00:30:22.526 --> 00:30:24.327]  He's now admitting he was just, quote, joking.
[00:30:24.808 --> 00:30:29.131]  But the point is, Sean Hannity's saying the conspiracy people are right about a new world order.
[00:30:29.511 --> 00:30:31.013]  Glenn Beck's having to do it because
[00:30:31.573 --> 00:30:37.016]  They're having to at least pay lip service because we are the majority now of thinkers.
[00:30:37.056 --> 00:30:39.317]  You've got the majority that aren't informed and don't care.
[00:30:39.577 --> 00:30:43.739]  But of people awake, you know, to the political system, we are now the majority.
[00:30:43.779 --> 00:30:44.840]  We've just got to act like it.
[00:30:45.200 --> 00:30:48.442]  And, sir, it's because of people like you and what you're out there doing.
[00:30:48.482 --> 00:30:49.242]  So I salute you.
[00:30:50.222 --> 00:30:51.063]  I appreciate that.
[00:30:51.163 --> 00:30:57.206]  And what we have to do, Alex, is the in-your-face operative, just like they're doing to us.
[00:30:57.808 --> 00:30:58.968]  They do the in-your-face.
[00:30:59.168 --> 00:31:00.509]  That's exactly how they operate.
[00:31:00.549 --> 00:31:01.589]  That's what we need to do back.
[00:31:02.129 --> 00:31:05.730]  We've got to wake up people and kind of make them understand.
[00:31:06.410 --> 00:31:09.011]  We're all on the same goal here.
[00:31:09.071 --> 00:31:09.871]  It's for our children.
[00:31:10.111 --> 00:31:11.692]  It doesn't have anything to do with me or you.
[00:31:11.712 --> 00:31:13.913]  It has everything to do with our children and grandchildren.
[00:31:14.273 --> 00:31:22.155]  It's what's going to be the success of this country and our sovereignty and being independent and having the freedom of being able to have the American Dream.
[00:31:23.075 --> 00:31:23.975]  We're separate.
[00:31:24.015 --> 00:31:26.236]  We're different from any other country in this world.
[00:31:26.816 --> 00:31:31.378]  And the only way we're going to keep that is to wake up now and make things happen.
[00:31:34.020 --> 00:31:35.160]  Truth is what it is.
[00:31:40.112 --> 00:31:43.614]  Um, remember a couple weeks ago it was announced they were going to have regular Army-run checkpoints.
[00:31:43.634 --> 00:31:44.815]  We had a state rep on.
[00:31:45.396 --> 00:31:46.316]  He talked to the Governor.
[00:31:47.017 --> 00:31:50.099]  Yeah, the Governor came out and said, we're not going to do this.
[00:31:50.579 --> 00:31:56.503]  And then I got the Marion County News and other newspapers, and they just came out and said, well, the Army did it anyways.
[00:31:56.843 --> 00:31:58.184]  The Air Force MPs.
[00:31:58.784 --> 00:32:00.746]  And it describes, um,
[00:32:01.932 --> 00:32:17.322]  How they shut down the highway on Interstate 24 eastbound, mile marker 135, and how the Army was out there, and how they were out there searching everybody, and it's got, here's the base police, off base with a dog, searching Americans.
[00:32:18.022 --> 00:32:21.204]  I mean, can you believe the Governor told them not to do it, and they just did it anyways?
[00:32:21.224 --> 00:32:22.725]  I mean, these people are out of control.
[00:32:22.785 --> 00:32:27.308]  Again, what I'm saying, it's in your face, operatives.
[00:32:27.348 --> 00:32:28.989]  That's how they operate, that's what they do.
[00:32:29.562 --> 00:32:31.824]  And all the way we're going to beat these people is by numbers.
[00:32:31.984 --> 00:32:34.285]  We have to, we have to operate in numbers.
[00:32:34.466 --> 00:32:40.690]  We have to, you know, target, I tell you, something I have here is very fortunate.
[00:32:41.030 --> 00:32:45.594]  This particular area is home to a lot of major business owners.
[00:32:45.934 --> 00:32:50.857]  Pallet Oil Corporation, BP, British Petroleum, Goody's, for example.
[00:32:51.158 --> 00:32:53.399]  There's a lot of major business owners in this area.
[00:32:53.699 --> 00:32:57.462]  And I'm the type, I walk straight up in and I'll talk to whoever.
[00:32:59.100 --> 00:33:10.529]  And when you get major business owners involved who have a lot of capital, capital's on our side, and they need to spend it while they can, while the green's still good.
[00:33:13.091 --> 00:33:13.752]  They're upset.
[00:33:14.653 --> 00:33:18.836]  They don't tell everybody how they're feeling when they're feeling it, because they're business owners.
[00:33:19.096 --> 00:33:21.398]  They can't exploit their feelings.
[00:33:22.130 --> 00:33:23.712]  But you got to bring it out of them.
[00:33:39.557 --> 00:33:49.164]  In the first hour I went over the dark seduction, how the new rule order brings people into evil, how they leaked the torture on purpose, how they bragged they were torturing children.
[00:33:49.885 --> 00:33:56.229]  And then now they release the White House memos about how Bush wanted to be a dictator and ban free speech and ban the media.
[00:33:56.649 --> 00:34:00.892]  Then I have mainstream news, LA Times, coming out and saying, oh yeah,
[00:34:01.713 --> 00:34:09.620]  The only way to save the newspapers is to basically ban other people and not let them say they're reporters and have the government license reporters.
[00:34:10.882 --> 00:34:13.924]  So, I've got all this free speech news I want to go over.
[00:34:13.944 --> 00:34:15.886]  I'm going to go over that with Raleigh James coming up.
[00:34:16.547 --> 00:34:17.988]  But more of your calls will come up in a moment.
[00:34:18.048 --> 00:34:25.875]  Right now, I wanted to play for radio listeners, you know, you'll be able to hear the audio, but for prisonpanda.tv viewers,
[00:34:26.877 --> 00:34:34.862]  This is the extra, one of the extras from my three-hour film, 9-1-1, Martial Law, Rise of the Police State.
[00:34:34.882 --> 00:34:40.345]  It's really three films, so it's 9-1-1, Martial Law, Rise of the... Martial Law, 9-1-1, Rise of the Police State.
[00:34:40.625 --> 00:34:42.026]  Made so many films, can't remember the names of them.
[00:34:42.346 --> 00:34:47.749]  But this is really one of my better films, and really breaks... You watch this one film, you basically get the whole picture.
[00:34:48.956 --> 00:34:50.117]  This is the very end.
[00:34:50.397 --> 00:34:55.520]  The credits have Bush giving his cryptic speech about a dark cult of evil that thrives off human suffering.
[00:34:55.540 --> 00:34:56.641]  He's talking about his own people.
[00:34:57.781 --> 00:34:59.582]  And then it goes into the extras.
[00:34:59.642 --> 00:35:00.983]  The first extra dealing with torture.
[00:35:01.003 --> 00:35:02.424]  We're going to play just a few minutes of this.
[00:35:03.645 --> 00:35:06.967]  And then we'll continue with your calls and Raleigh James, syndicated talk show host.
[00:35:07.287 --> 00:35:07.847]  Never heard her.
[00:35:07.887 --> 00:35:08.268]  Get ready.
[00:35:08.288 --> 00:35:09.048]  She's a great lady.
[00:35:09.388 --> 00:35:09.969]  Very informative.
[00:35:09.989 --> 00:35:11.249]  One of the people that helped wake me up.
[00:35:11.269 --> 00:35:12.910]  I used to listen to her in college.
[00:35:14.588 --> 00:35:17.831]  Back when I was trying to get into radio and TV, I was listening to her when she was in Austin.
[00:35:18.271 --> 00:35:35.987]  But let's go ahead and play part of my film, Martial Law 9-1-1 Rise of the Police State, going out of the credits into the first extra, where they are breaking pro-lifers sitting in front of buildings, doors, or on the sidewalk, and they say, get up and walk.
[00:35:36.047 --> 00:35:36.728]  Oh, you won't get up and walk?
[00:35:36.748 --> 00:35:37.669]  I'm going to break your arm.
[00:35:38.973 --> 00:35:40.094]  And see, that's what the taser is.
[00:35:40.234 --> 00:35:41.095]  Oh, don't tase me, bro.
[00:35:41.335 --> 00:35:44.018]  Oh, you shouldn't ask the question of Kerry.
[00:35:44.378 --> 00:35:46.060]  We're now going to taser you as punishment.
[00:35:46.760 --> 00:35:49.022]  See, a taser's fine for protection for an officer.
[00:35:49.263 --> 00:35:54.808]  But when they're, oh, you didn't walk the yellow line when I gave you an order, bzzz, you know, that's what it's now being used for.
[00:35:56.280 --> 00:35:57.000]  Or pregnant women.
[00:35:57.020 --> 00:35:57.640]  You argue with me.
[00:35:57.660 --> 00:35:58.420]  You didn't move quick enough.
[00:35:58.440 --> 00:36:00.181]  You didn't get up off a park bench fast enough.
[00:36:00.821 --> 00:36:03.521]  Well, again, they call this pain compliance.
[00:36:03.621 --> 00:36:04.602]  Pressure compliance.
[00:36:05.502 --> 00:36:09.863]  This is one of the extras from my film, 9-1-1.
[00:36:12.623 --> 00:36:13.123]  Martial law.
[00:36:13.143 --> 00:36:13.443]  9-1-1.
[00:36:13.483 --> 00:36:14.163]  Rise of the police state.
[00:36:14.183 --> 00:36:14.484]  Here it is.
[00:36:15.764 --> 00:36:21.845]  Behind them is a cult of evil, which seeks to harm the innocent and thrives on human suffering.
[00:36:24.121 --> 00:36:34.068]  To purchase additional copies of this film, or to see dozens of other films and important books, be sure and visit InfoWars.com or PrisonPlanet.com.
[00:36:34.448 --> 00:36:40.813]  I forgot there was this ad in between it.
[00:36:40.833 --> 00:36:40.973]  1-888-253-3139.
[00:36:41.133 --> 00:36:46.417]  Alright, here's the extras, because they've kind of got it in the playthrough modes.
[00:36:46.477 --> 00:36:47.097]  I'm going to the extras.
[00:36:52.161 --> 00:36:53.302]  Again, this is from my film.
[00:36:54.727 --> 00:36:57.088]  Marshall Law 9-1-1, rise of the police state.
[00:36:57.728 --> 00:36:58.908]  Here it is, the extras.
[00:37:05.070 --> 00:37:12.912]  The globalists have been systematically engaging in a massive brainwashing campaign, telling the public that torture is a good idea.
[00:37:13.552 --> 00:37:15.973]  And now we've seen the aftermath of torture.
[00:37:16.393 --> 00:37:23.395]  The Joseph Mingala style abuses include killing detainees and harvesting their organs.
[00:37:24.435 --> 00:37:26.516]  But they don't just torture people to death.
[00:37:26.976 --> 00:37:30.817]  They do things so horrible we can't even mention them here.
[00:37:31.137 --> 00:37:41.881]  And there's no mystery when it comes to finding out who ordered all of this ultra-brutal torture at Camp X-Ray at Guantanamo Bay and Gitmo and 32 other camps in Iraq.
[00:37:42.321 --> 00:37:47.483]  Alberto Gonzales and Chertoff and the rest of Bush's crew.
[00:37:48.383 --> 00:37:55.650]  Openly wrote memos detailing how torturing people unto death is an okay thing to do.
[00:37:56.090 --> 00:37:57.331]  It's part of the public record.
[00:37:57.431 --> 00:37:59.653]  The White House and Pentagon ordered the torture.
[00:38:00.014 --> 00:38:03.197]  But when they got caught, they just burned a few of their underlings.
[00:38:04.502 --> 00:38:11.788]  The Pentagon's own reports admit that 90% of those that were picked up at checkpoints in Iraq were totally innocent.
[00:38:12.248 --> 00:38:14.290]  But that didn't stop them from being tortured.
[00:38:14.690 --> 00:38:30.863]  In fact, the Army's own report admits that military dogs were used to bite and frighten detainees, that women were brutally raped, that detainees were beaten to death and sodomized with large objects dripping with battery acid.
[00:38:31.363 --> 00:38:35.867]  People's children were also raped in front of them to attain answers.
[00:38:36.468 --> 00:38:40.452]  This is the same type of mentality we see from serial killers.
[00:38:41.052 --> 00:38:44.916]  And it's riddled with all sorts of perverted sexual abuse.
[00:38:45.477 --> 00:38:49.160]  Is this what the land of the free and the home of the brave has become?
[00:38:50.194 --> 00:38:56.740]  After 13 years of sanctions, over a million and a half Iraqis died, 700,000 of them children.
[00:38:57.301 --> 00:39:10.434]  And now thousands of private contractors have taken over the torture where the Pentagon left off, following in the footsteps of other famous control freak serial killers and torturers.
[00:39:10.874 --> 00:39:18.697]  The only reason the elite is selling us on torture is because they want to condition us to where we will accept its use against us.
[00:39:19.197 --> 00:39:26.099]  And it's been going on for decades in America, in the prisons, and against pro-life demonstrators, environmental activists,
[00:39:26.639 --> 00:39:29.620]  And anyone else that doesn't totally submit to their tyranny.
[00:39:30.060 --> 00:39:48.883]  The footage you're seeing is from the late 1980s and early 1990s, where the police openly pulled out nunchucks, started wrapping it around the arms of peaceful pro-life demonstrators and brutally breaking them, simply because they refused to get off the side of the sidewalk.
[00:39:49.183 --> 00:39:53.824]  The police thought it was their right to break people's arms because they didn't follow their orders.
[00:39:59.361 --> 00:40:01.863]  They used nunchucks on the rescuers.
[00:40:02.443 --> 00:40:08.747]  This is an illegal martial arts weapon and merely possessing one in California is a felony.
[00:40:09.287 --> 00:40:12.830]  To be attacked with one is assault with a deadly weapon.
[00:40:13.310 --> 00:40:19.354]  Never before in the history of America have nunchucks been used on non-violent protesters.
[00:40:20.014 --> 00:40:22.576]  This is the gruesome sight of what happened.
[00:40:28.877 --> 00:40:34.922]  The police, in unprovoked cruelty, wrapped the nunchucks around Michael Houseman's arm and broke it.
[00:40:38.185 --> 00:40:51.236]  When lawyers went to federal judge Tashima to request he order the police to cease using them, he denied the request, saying in so many words that pro-lifers could not prove they were in any danger.
[00:40:51.256 --> 00:40:55.440]  I can't tell you what it's like to be lying on the ground with police officers on
[00:40:56.341 --> 00:41:00.104]  On a top of you, using all sorts of torture holes to make you walk.
[00:41:00.144 --> 00:41:02.466]  You can't walk even if you wanted to walk.
[00:41:03.407 --> 00:41:04.988]  And their sole intent is to torture you.
[00:41:05.008 --> 00:41:08.492]  And then listening to the screams of the people.
[00:41:17.837 --> 00:41:22.059]  When you bring out riot sticks, it's usually because you expect to see some serious opposition.
[00:41:22.079 --> 00:41:25.621]  So you put on helmets, and you put on face masks, and you carry shields.
[00:41:26.041 --> 00:41:27.562]  These policemen were bareheaded.
[00:41:28.462 --> 00:41:32.805]  But here, it was calculated torture, and the policemen were enjoying the pain.
[00:41:33.705 --> 00:41:36.606]  They laughed at the people screaming, and all were screaming.
[00:41:36.987 --> 00:41:39.408]  All were grown men, mature men.
[00:41:40.488 --> 00:41:41.549]  You couldn't help but scream.
[00:41:43.030 --> 00:41:44.430]  What happened was, when the two
[00:41:46.329 --> 00:41:55.142]  Nightsticks squeezed on the wrists, they cut off the nerve ends and the flow of blood and your hands swelled up to almost twice the size and they turned black.
[00:41:56.423 --> 00:42:00.465]  It didn't matter whether you were a woman, a man, an old person.
[00:42:00.565 --> 00:42:03.166]  It didn't matter what your age, sex, or anything.
[00:42:03.186 --> 00:42:04.046]  That they were just there.
[00:42:04.066 --> 00:42:05.347]  They were going to brutalize everybody.
[00:42:05.407 --> 00:42:13.170]  And I think probably to the women more particularly, that they were very angry that they couldn't get a young woman like myself to walk.
[00:42:14.091 --> 00:42:15.812]  And I could tell that it was a pride issue.
[00:42:17.506 --> 00:42:23.937]  This is an important illustration because it shows us how long this tyranny has been going on in this country.
[00:42:24.518 --> 00:42:28.544]  And if they can get away with it with one group, they can get away with it against everybody.
[00:42:29.434 --> 00:42:41.705]  The fact of the matter is the establishment and its enforcers have been setting the precedent for a long time to torture women in plain view of the public, to use illegal nunchucks and break people's arms.
[00:42:42.346 --> 00:42:48.692]  And now in Iraq, they have these big live TV shows with all the people confessing after they've been openly tortured.
[00:42:48.712 --> 00:42:52.075]  For those that aren't watching, they have the nunchucks breaking the arms with pleasure.
[00:42:56.266 --> 00:43:04.375]  This year, many of us will have to make the tough decision on what to cut back on and what's essential as we prepare for an uncertain future.
[00:43:04.535 --> 00:43:08.920]  In these troubled times, one of the most important things your family can have is good health.
[00:43:09.080 --> 00:43:13.605]  Some of the contributors to poor health are parasites, viruses, toxins, and heavy metals.
[00:43:13.765 --> 00:43:15.187]  It's a documented fact.
[00:43:15.567 --> 00:43:22.654]  80% of all Americans and 85% of people around the world suffer from internal parasites and parasitic infection.
[00:43:22.814 --> 00:43:34.646]  Now, you can fight internal parasites, heavy metals, and high cholesterol naturally and safely by mixing fossilized phytoplankton powder, also known as FPP, with your favorite beverage once a day.
[00:43:34.906 --> 00:43:38.590]  FPP is now available to you from FreshwaterOrganics.com.
[00:43:39.170 --> 00:43:41.552]  A two-month supply starts at just $17.
[00:43:42.292 --> 00:43:45.995]  FPP is so affordable you can't afford to do without.
[00:43:46.035 --> 00:43:49.317]  Visit FreshwaterOrganics.com or call them toll-free at 888-949-3570.
[00:43:49.337 --> 00:43:49.537]  That's 888-949-3570.
[00:43:56.753 --> 00:44:02.058]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:44:02.559 --> 00:44:09.546]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:44:10.147 --> 00:44:16.313]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:44:16.713 --> 00:44:18.554]  Well, Obama's already fudging.
[00:44:18.694 --> 00:44:21.116]  He's fudged since day one in this election.
[00:44:21.196 --> 00:44:32.142]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:44:32.762 --> 00:44:34.063]  It's not about left or right.
[00:44:34.443 --> 00:44:35.844]  It's about a one-world government.
[00:44:36.304 --> 00:44:42.528]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:44:43.200 --> 00:44:50.986]  Get your copy of the Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:44:51.466 --> 00:44:52.627]  The Obama Deception.
[00:44:53.047 --> 00:44:54.248]  The people strike back!
[00:44:56.152 --> 00:45:00.993]  The new multipolar inline and portable water system, new from HempUSA.org.
[00:45:01.193 --> 00:45:09.594]  Now you can restructure and degas your water supply from any source, rendering chemicals harmless to the human body by polarizing the molecular structure.
[00:45:09.814 --> 00:45:14.495]  Imagine a softer, smoother water with increased oxygen that helps the nervous system and brain.
[00:45:14.735 --> 00:45:21.617]  There are no filters to buy and it can be taken anywhere, making it our number one new product from HempUSA.org.
[00:45:21.797 --> 00:45:24.257]  This water system will descale all piping.
[00:45:24.377 --> 00:45:24.677]  I don't know.
[00:45:47.870 --> 00:45:50.075]  Visit hempusa.org or call 908-691-2608.
[00:45:50.095 --> 00:45:50.375]  That's 908-691-2608.
[00:46:01.086 --> 00:46:17.573]  Yeah, for those that aren't watching this live from prisonplanet.tv, they've got nunchucks wrapped around people's arms, and they twist them until your arm breaks.
[00:46:18.593 --> 00:46:23.315]  And then, on video after video, I've got hours of this, we should put a few minutes in the film,
[00:46:25.339 --> 00:46:30.205]  After they break your arm, then they pull nightsticks out and like celebrate and like beat you with it.
[00:46:31.126 --> 00:46:33.529]  It's like, ah, you were bad, I broke your arm.
[00:46:34.730 --> 00:46:36.953]  I mean, it's just crazy, folks.
[00:46:37.734 --> 00:46:38.835]  So this is torture.
[00:46:38.875 --> 00:46:40.917]  And see, rather than put them on stretchers, take them to jail.
[00:46:41.761 --> 00:46:45.203]  No, no, they're going to punish you for making them pick you up.
[00:46:46.083 --> 00:46:47.063]  So, this has been going on.
[00:46:47.103 --> 00:46:51.785]  The police are taught to torture, that's what the tasers are all about, when they're used for compliance.
[00:46:51.825 --> 00:46:54.186]  They're used as self-defense, then that's another thing.
[00:46:55.347 --> 00:46:57.948]  But see, they can't just pull a gun out and shoot you to punish you, they get in trouble.
[00:46:57.968 --> 00:47:00.609]  But, oh, this thing that makes you have a heart attack, it's okay.
[00:47:01.189 --> 00:47:02.650]  Let's finish up with a clip, here it is.
[00:47:02.670 --> 00:47:09.193]  What's going on in this country, and if they can get away with it with one group, they can get away with it against everybody.
[00:47:10.083 --> 00:47:22.373]  The fact of the matter is the establishment and its enforcers have been setting the precedent for a long time to torture women in plain view of the public, to use illegal nunchucks and break people's arms.
[00:47:23.014 --> 00:47:30.100]  And now in Iraq they have these big live TV shows with all the people confessing after they've been openly tortured.
[00:47:31.000 --> 00:47:42.850]  And in 2005, people they take into hospitals who refuse drug tests are restrained and then tasered repeatedly until they go ahead and urinate in a cup.
[00:47:43.591 --> 00:47:47.594]  And there are hundreds and hundreds of examples we don't even have time to cover here.
[00:47:48.194 --> 00:47:52.037]  The point is, this is all macabre and terrifying.
[00:47:52.378 --> 00:47:55.820]  And the New World Order is conditioning us to accept it.
[00:47:56.081 --> 00:47:57.482]  We must resist it.
[00:48:02.452 --> 00:48:05.375]  Alright, that's one of the extras.
[00:48:05.395 --> 00:48:06.817]  The other one's the real U.N.
[00:48:07.277 --> 00:48:08.599]  murdering and torturing children.
[00:48:09.810 --> 00:48:11.972]  I mean, somebody's got to document this stuff.
