[00:00:04.733 --> 00:00:06.437]  The Alex Jones Show.
[00:22:37.621 --> 00:22:42.988]  That's why the current scandal is a much greater scandal than Watergate.
[00:22:43.668 --> 00:22:57.144]  You see, in Watergate, private individuals affiliated with President Nixon's campaign broke into the Watergate complex of the Democratic National Committee and placed bugs, bugs that didn't really work very well.
[00:22:57.825 --> 00:23:10.089]  Also, private citizens affiliated with the President's campaign infiltrated the campaigns of two of President Nixon's opponents, Senator Hubert Humphrey and Senator George McGovern.
[00:23:10.889 --> 00:23:13.490]  What we have here is far more egregious.
[00:23:14.150 --> 00:23:24.114]  It is the willful use of the power and the authority and the extraordinary technological capability of the government itself
[00:23:25.094 --> 00:23:28.518]  To hijack the 2016 election.
[00:23:28.998 --> 00:23:40.610]  To rig the election against Donald Trump and, as Peter Stroke so eloquently put it, to create an insurance policy in case Trump won.
[00:23:41.761 --> 00:24:07.466]  Now we know why Peter Stroke went to the FISA judge, an improper contact that is memorialized in documents that were finally obtained by Devin Nunes, the hard-charging and courageous chairman of the House Intelligence Committee, that shows that Stroke was trying to make sure that the phony FISA warrant request would be honored by the judge.
[00:24:08.306 --> 00:24:14.869]  That judge, when he realized he'd been had, when he realized he'd been lied to, recused himself.
[00:24:15.510 --> 00:24:17.591]  And a new judge took his place.
[00:24:18.571 --> 00:24:24.875]  Why we have not been told the entire story is because it underpins the fact that the
[00:24:25.715 --> 00:24:32.683]  Obama Justice Department and the Obama FBI were caught in this stunning abuse of power.
[00:24:33.384 --> 00:24:45.658]  That's why it's important to understand that the entire Russian delusion, collusion, delusion is an attempt to distract from this underlying crime.
[00:24:47.327 --> 00:24:57.990]  The entire fabricated narrative of Russian collusion is meant to distract from the fact that Bill and Hillary are in bed with the Russians.
[00:24:58.630 --> 00:25:06.272]  That the Podesta brothers are profiting from their business associations with the oligarchs around Vladimir Putin.
[00:25:07.032 --> 00:25:22.487]  That Bill and Hillary have taken $145 million from the Russian energy company at the precise time that they are seeking to obtain control of 20% of America's uranium reserves.
[00:25:23.288 --> 00:25:29.650]  What I've called the largest single treasonous financial crime in American history.
[00:25:30.310 --> 00:25:44.435]  And therefore, the phony Russo phobia, oh look over there, Donald Trump's in bed with the Russians, is meant as a distraction from the fact that the Obama administration was rigging the election
[00:25:44.975 --> 00:25:51.562]  Through the use of phony spying and FISA warrants and it was Bill and Hillary who were compromised.
[00:25:52.043 --> 00:25:57.329]  That's what's so amazing about this video that we will show you in the next segment.
[00:25:57.769 --> 00:26:03.355]  Hillary Clinton is saying that Donald Trump is compromised based on his very public meeting.
[00:26:04.216 --> 00:26:06.478]  The irony of this smacks you in the face.
[00:26:07.038 --> 00:26:10.160]  It's Hillary Clinton who is compromised.
[00:26:10.480 --> 00:26:13.462]  Compromised in the Uranium One deal.
[00:26:13.923 --> 00:26:17.045]  Compromised in the phony reset.
[00:26:18.105 --> 00:26:31.154]  And the Mueller investigation, which we're going to break down for you in the next segment, is the further continuation of this phony Russian collusion meme.
[00:26:31.895 --> 00:26:33.496]  A public distraction.
[00:26:34.296 --> 00:26:51.099]  Now, the indictment of 13 Russians, followed by the indictment of 17 Russians, intelligence agencies, this is the kabuki theater of the DOJ, knowing that neither one of these cases were supposed to go to trial.
[00:26:51.579 --> 00:27:03.021]  When the 13 Russians accused of hacking into social media went to trial, suddenly Mr. Mueller was not in such a hurry to prove their crimes.
[00:27:03.601 --> 00:27:21.772]  Mueller and Rosenstein clearly understand that the Russian spies are not showing up for trial and therefore their fake narrative that the DNC was hacked by Russia is today a formal accusation, a charge in a very detailed and very well written indictment.
[00:27:22.352 --> 00:27:25.394]  But in our system, an indictment is exactly that.
[00:27:25.654 --> 00:27:27.095]  It is not a conviction.
[00:27:27.775 --> 00:27:49.526]  Why mainstream media talking heads like Chris Cuomo pretend they don't know that IT counterintelligence experts like Bill Biddy and Ray McGovern have pointed out the overwhelming forensic evidence that tends to disprove this notion of Russian hacking, asking me last week when I appeared on CNN, where did you see this?
[00:27:49.806 --> 00:27:50.607]  Where did you hear this?
[00:27:50.947 --> 00:27:53.588]  Chris, I read it in The Nation magazine.
[00:27:54.088 --> 00:27:57.830]  Biddy and McGovern are recognized experts in their field.
[00:27:58.210 --> 00:28:10.755]  And the download times of the material that was allegedly hacked point not to a hacking, but a download to a portable device where the material was spirited out the back door.
[00:28:11.315 --> 00:28:14.297]  We're going to be taking your calls later in the program.
[00:28:14.437 --> 00:28:21.300]  Also, Michael Caputo, one of the many victims of the Mueller witch hunt, will be joining us.
[00:28:22.161 --> 00:28:23.762]  We will be right back.
[00:28:24.322 --> 00:28:33.767]  But before I leave, I want to remind you, we need your help at the InfoWars store to fight the war of censorship that is being waged against us daily.
[00:28:53.129 --> 00:28:53.729]  Alpha Power.
[00:28:53.990 --> 00:28:57.592]  Vital male androgen biosynthesis promoter.
[00:28:57.712 --> 00:29:05.657]  Now I've got page after page after page of the science, of the research, and the facts on the ingredients in Alpha Power.
[00:29:06.077 --> 00:29:07.698]  But, here's what you want to know.
[00:29:08.677 --> 00:29:14.640]  You want to go to mfulworthstore.com and read the hundreds and hundreds of five-star third-party reviews on this product.
[00:29:15.300 --> 00:29:18.842]  And also remember that when it came out four months ago, it sold out in three weeks.
[00:29:19.722 --> 00:29:27.726]  Because people that know about these type of products looked at the ingredients list and looked at the potency list and people went crazy.
[00:29:28.306 --> 00:29:35.950]  We set out to look at the already best-selling brands out there and make it even better, even stronger, and basically souped up.
[00:29:36.770 --> 00:29:40.535]  It's got the best of ancient science, with the latest developments as well.
[00:29:41.136 --> 00:29:45.062]  It's Alpha Power, and quite frankly, I don't even really need to take Alpha Power.
[00:29:46.151 --> 00:30:01.026]  If I take Alpha Power, which I do occasionally, if I feel down or don't feel like I have a lot of energy, it makes me have incredible stamina, amazing libido, and also I already have, not really anger issues, but I'm a little bit aggressive sometimes.
[00:30:01.447 --> 00:30:06.772]  And so Alpha Power is so strong that I personally don't take it a lot.
[00:30:07.112 --> 00:30:08.634]  I'm not going to sit here and tell you.
[00:30:08.934 --> 00:30:10.274]  Oh man, it's really great, it really works.
[00:30:10.295 --> 00:30:14.876]  I'm going to tell you, be careful with Alva Power because I said I want to dominate the industry.
[00:30:15.416 --> 00:30:19.738]  I want people to know that we put the most money into this of any other product out there.
[00:30:19.758 --> 00:30:21.078]  I'm going to explain this because this is critical.
[00:30:21.918 --> 00:30:28.141]  The average supplement, you can look this up online, there's industry publications, Wall Street Journal, has a 5 to 7 times markup.
[00:30:28.521 --> 00:30:30.581]  That's a 500 to 700 percent markup.
[00:30:31.182 --> 00:30:32.742]  Our average markup is about 130 percent or so.
[00:30:32.762 --> 00:30:33.902]  Some are 90 percent, some are 150.
[00:30:33.942 --> 00:30:35.583]  You've got marketing and other costs that go in.
[00:30:38.504 --> 00:30:39.344]  But here's an example.
[00:30:40.185 --> 00:30:47.768]  The average male or female enhancement, over-the-counter supplement has some real stuff in it.
[00:30:47.788 --> 00:30:49.489]  It just has a little bit in it.
[00:30:49.969 --> 00:30:56.132]  Many times the bottle, this is a nice glass bottle, costs more than the ingredients that these companies put out.
[00:30:56.832 --> 00:31:01.916]  Because I work with the top four formulators in the country, and they say, listen, no one puts as much as you do into these.
[00:31:02.216 --> 00:31:10.542]  They said your leading competitors might put $6, $7 in, and you're putting $15, $20, $30, $40, depending on the product, in them.
[00:31:10.942 --> 00:31:11.963]  Nobody else does that.
[00:31:12.043 --> 00:31:14.725]  Well, we do, and that's why they're so powerful.
[00:31:15.225 --> 00:31:31.384]  Bottom line, you're getting top-of-the-line supplements that people absolutely love, that have blown me away, that fund the info war, and we are industry leaders in quality testing and the amount of the best product that we put into the product that ends up getting delivered to your door.
[00:31:31.784 --> 00:31:40.754]  So, you get the best supplements at the very, very best price, and you fund the InfoWar that's given the whole world incredible results against the Globalists, a 360 win.
[00:31:41.114 --> 00:31:43.136]  Again, Alpha Power sold out for months.
[00:31:43.517 --> 00:31:49.223]  The second shipment is now in at InfoWarsLife.com or InfoWarsTore.com by calling toll-free, triple-A, 253-3139.
[00:31:49.243 --> 00:31:49.844]  A total 360 win.
[00:31:52.967 --> 00:31:56.171]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:31:56.611 --> 00:31:57.932]  Introducing Pollen Block.
[00:31:58.413 --> 00:32:09.865]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:32:10.626 --> 00:32:19.555]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:32:19.976 --> 00:32:30.667]  They began studying this effect in published trials, and decades later, we now have the fruit of this research, a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:32:31.167 --> 00:32:33.489]  Pollen block is natural and effective.
[00:32:33.829 --> 00:32:35.170]  It is not an antihistamine.
[00:32:35.570 --> 00:32:45.197]  In fact, current research has found that it actually acts by blocking the activity of tryptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:32:45.297 --> 00:32:47.439]  Go outside and enjoy the air you breathe.
[00:32:47.979 --> 00:32:52.882]  Head to Infowarslife.com and grab a pack of our Pollen Block Chewable Tablets.
[00:32:56.925 --> 00:32:59.567]  You're listening to the Alex Jones Show.
[00:33:07.597 --> 00:33:15.302]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:33:19.444 --> 00:33:22.486]  The great mystery is why the president
[00:33:23.971 --> 00:33:26.534]  Has not spoken up for our country.
[00:33:27.375 --> 00:33:32.662]  And we saw that most clearly in this recent meeting with Putin.
[00:33:33.463 --> 00:33:38.349]  We don't know what was said in the room or just the two of them.
[00:33:39.250 --> 00:33:43.935]  Putin is basically telling the world what was decided.
[00:33:44.596 --> 00:33:58.992]  You know, he has been giving press statements, he's calling in Russian ambassadors to other countries, he's reaching out to other leaders, and he's basically saying, well, here's what we decided, and we're hearing crickets from the White House.
[00:33:59.412 --> 00:34:11.198]  There are some tech experts in Silicon Valley with whom I have met who say that maybe what they'll do this next time is to really disrupt the actual election.
[00:34:11.698 --> 00:34:14.959]  Shut down the servers that you send results to.
[00:34:15.980 --> 00:34:24.164]  Interfere with the operation of voting machines because still too many of them are linked to the internet.
[00:34:25.104 --> 00:34:28.586]  That is so hypocritical that it is laughable.
[00:34:29.542 --> 00:34:42.873]  Has Hillary Clinton forgotten that her boss, Barack Obama, was caught up on a hot mic, telling the Russians that after he was re-elected in his last election, he would have much greater flexibility in giving them whatever they wanted?
[00:34:44.134 --> 00:34:54.022]  Does she really expect us to forget the fact that when the Russians rolled into Crimea, she, as Secretary of State, and Barack Obama, her leader, did nothing?
[00:34:54.842 --> 00:34:59.625]  Does she really expect us to forget about the cash she took in Uranium One?
[00:35:00.006 --> 00:35:02.767]  Or the failure of her Russian reset?
[00:35:03.268 --> 00:35:12.994]  Or the fact that her minions, the Podesta Brothers, were literally making millions in banking and gas and uranium in Russia?
[00:35:13.595 --> 00:35:16.096]  No, that is about as funny as you can get.
[00:35:16.617 --> 00:35:20.119]  And then the question of the hacking of the elections is hysterical.
[00:35:20.860 --> 00:35:23.922]  As we reported right here at InfoWars last week,
[00:35:25.262 --> 00:35:46.368]  Two British royals, billionaires, members of the Queen's Privy Council, globalist associates of George Soros, have gotten a complete monopoly on the software that is used in 90% of the computerized voting machines in the United States.
[00:35:47.388 --> 00:35:52.532]  If there's any danger of hacking in the next election, it's not from the Russians.
[00:35:53.012 --> 00:36:05.940]  It's from Hillary's compatriot and patron, George Soros, and his two business billionaire royals, who are protected by the Queen.
[00:36:09.955 --> 00:36:29.273]  The Mueller investigation is of course the next extension of the phony Russian collusion narrative that is designed to distract us from the real illegal activity, the use of FISA warrants and the abuse of power involved in spying on Donald Trump's campaign.
[00:36:30.174 --> 00:36:38.956]  It was revealed on Friday that my longtime friend, Kristen Davis, has been subpoenaed by the special counsel.
[00:36:39.476 --> 00:36:45.898]  Now, Kristen Davis is maybe better known to many of you as the Manhattan Madam.
[00:36:46.778 --> 00:36:55.720]  Many years ago, she was convicted of running one of the largest and most successful call girl rings in the world.
[00:36:56.540 --> 00:37:11.675]  She went to prison for her illegal activity, but Governor Eliot Spitzer, who utilized her call girl service, paid no real price and actually went on to host a show at CNN.
[00:37:12.236 --> 00:37:17.821]  It shows you the disparity in our justice system in how men and women are treated.
[00:37:18.662 --> 00:37:30.707]  Now, the Special Counsel wants to question Kristen Davis, who has worked on and off for me for 10 years, about Russian collusion and WikiLeaks collaboration.
[00:37:31.427 --> 00:37:32.327]  Here's the problem.
[00:37:33.007 --> 00:37:38.609]  Kristen Davis didn't work for me at all in 2015, and she didn't work for me in 2016.
[00:37:40.410 --> 00:37:48.602]  Although I paid her in December of 2016, she didn't come to work for me until January.
[00:37:49.063 --> 00:37:52.508]  That's because in all of 2015, she was incarcerated, and in 2016, she was with child.
[00:37:57.409 --> 00:38:00.850]  So, she can have no knowledge of these activities.
[00:38:01.290 --> 00:38:19.975]  But, now, Kristen Davis, a single mother, who's in the perfectly legal cosmetology business, has to pay legal fees to go before the grand jury and be questioned about matters that she knows nothing whatsoever about, because she wasn't even there.
[00:38:20.435 --> 00:38:22.616]  She wasn't in my employ.
[00:38:23.476 --> 00:38:29.181]  This kind of reminds me of the special counsel's efforts to subpoena a young man named Andrew Miller.
[00:38:29.861 --> 00:38:32.944]  Andrew Miller was an associate of mine for a number of years.
[00:38:33.304 --> 00:38:35.326]  He's a very active libertarian.
[00:38:35.866 --> 00:38:38.769]  He supported Gary Johnson for president in both 2012 and 2016.
[00:38:41.371 --> 00:38:51.235]  He left me three years ago to go into the perfectly legal marijuana business, with all the requisite permits and approvals in the state of California.
[00:38:51.875 --> 00:39:01.839]  In other words, Andrew Miller, who Mr. Mueller is seeking to drag in front of a grand jury, was also not working for me during the 2016 election.
[00:39:02.179 --> 00:39:07.902]  Although we were certainly in touch, and he did work on tiny projects, but like Kristen Davis,
[00:39:08.522 --> 00:39:13.964]  He has no knowledge of Russian collusion or WikiLeaks collaboration.
[00:39:14.505 --> 00:39:17.566]  This is a continuation of the witch hunt.
[00:39:17.946 --> 00:39:20.107]  Yes, a fishing expedition.
[00:39:20.647 --> 00:39:27.030]  Now, Mr. Mueller's agents don't like it when we call his investigation exactly what it is.
[00:39:27.050 --> 00:39:28.211]  A fraud.
[00:39:29.271 --> 00:39:37.960]  They have come up with no evidence of collusion or conspiracy or coordination between the Russian state and the Trump campaign.
[00:39:38.681 --> 00:39:51.173]  Nobody is fooled by the show trial of the first 13 Russians and nobody will believe that the 16 Russians more recently charged have been definitively declared guilty when they haven't.
[00:39:52.321 --> 00:40:01.466]  It's a public relations move designed to bolster Mr. Mueller's sagging credibility based on his failure to find any Russian collusion.
[00:40:02.206 --> 00:40:16.815]  So a single mother seeking to raise her son, my godson, Carter Stone Davis, is being harassed and has to shell out legal fees to be interrogated about affairs she knows nothing about.
[00:40:17.375 --> 00:40:18.355]  Her crime?
[00:40:18.856 --> 00:40:20.737]  She's a friend of Roger Stone's.
[00:40:21.677 --> 00:40:35.160]  Joining us, coming up, is another patriot who has paid a heavy price for his advocacy of the candidacy of Donald Trump, and that is Michael Caputo, who will join us shortly.
[00:40:35.600 --> 00:40:37.881]  And then, we're going to be taking your calls.
[00:40:38.241 --> 00:40:39.861]  To do that, you call us at 877-789-2539.
[00:40:39.881 --> 00:40:40.081]  That's 877-789-2539.
[00:40:48.763 --> 00:40:58.306]  Many Infowarriors want to understand why the FBI did this CYA move today, essentially feeding off their own BS.
[00:40:58.946 --> 00:41:05.508]  They create a fake document, and then they cite the document they created as the rationale
[00:41:06.048 --> 00:41:09.571]  Uh, to claim that Carter Page had been recruited by the Russians.
[00:41:10.131 --> 00:41:12.532]  A narrative that they themselves created.
[00:41:13.293 --> 00:41:14.854]  This is extraordinary!
[00:41:15.334 --> 00:41:23.300]  Yet, the MSNBCs, the Voxes, the Daily Beast, they continue to regurgitate the same crap.
[00:41:24.240 --> 00:41:30.984]  That the FBI was justified in their examination of the affairs of Mr. Page.
[00:41:32.224 --> 00:41:34.666]  When we come back, Michael Caputo joins us.
[00:41:35.046 --> 00:41:43.030]  But before we get there, I want to ask you to go to the Infowars.com store now, because we face the greatest challenge in our history.
[00:41:43.770 --> 00:41:55.986]  It was Infowars that broke the news that Tony Podesta would be given immunity in the trial of Paul Manafort when Podesta did the same thing that Manafort is accused of.
[00:41:57.009 --> 00:42:01.710]  Lobbying for the Ukrainian political party without registering.
[00:42:02.450 --> 00:42:15.893]  Mr. Mueller exposes the completely partisan nature of his entire probe in that he's given Bill and Hillary's pal Podesta immunity for a crime that Manafort will now be prosecuted for.
[00:42:16.474 --> 00:42:17.594]  How convenient.
[00:42:18.174 --> 00:42:24.036]  Who are the other four people that Mr. Mueller has asked the court to grant immunity to?
[00:42:24.656 --> 00:42:28.097]  We'll be reporting on that story at InfoWars as well.
[00:42:28.657 --> 00:42:36.739]  So, we'll be right back with Michael Caputo, and he'll help us break down the news about Carter Page and the FISA warrants.
[00:42:53.584 --> 00:42:55.925]  InfoWars Life is launching its newest product.
[00:42:55.945 --> 00:42:57.686]  We're really, really proud of it.
[00:42:58.106 --> 00:43:00.988]  It's a best source prebiotic fiber.
[00:43:02.048 --> 00:43:13.093]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[00:43:13.534 --> 00:43:22.658]  And it synergistically works with our 50 billion live active culture, Floralife, as well as MycoZx that targets the yeast, the mold, and the funguses in the gut.
[00:43:23.118 --> 00:43:28.684]  So this is the time to take advantage of getting this new incredible fiber product and these other products.
[00:43:28.904 --> 00:43:34.070]  You get them separately or together and make really, really big savings and get high quality products at the same time.
[00:43:34.350 --> 00:43:36.312]  And I'm doing this to introduce these products to you.
[00:43:36.612 --> 00:43:38.634]  Bodies sold out in a month.
[00:43:39.909 --> 00:43:42.713]  Strongest concentrated turmeric formula we could come up with.
[00:43:42.913 --> 00:43:44.315]  It sold out for another month and a half.
[00:43:44.936 --> 00:43:47.500]  We sold it at 50% off till it sold out.
[00:43:48.261 --> 00:43:50.224]  And I think it's gonna be the same way with this fiber.
[00:43:50.784 --> 00:43:53.028]  Get yours today at fullwarslife.com.
[00:43:58.342 --> 00:44:00.243]  The Real Red Pill Plus, ladies and gentlemen.
[00:44:00.703 --> 00:44:03.864]  Our team is constantly on the lookout for newer and better ways to improve our products.
[00:44:04.124 --> 00:44:10.467]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[00:44:10.487 --> 00:44:15.749]  The Real Red Pill Plus is an all-new version of the powerhouse preglanum product.
[00:44:16.010 --> 00:44:23.693]  It features the same great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[00:44:24.153 --> 00:44:29.955]  A powerful preglanone base, the Real Red Pill, has quickly become one of our fellow InfoWarriors' favorite products.
[00:44:30.576 --> 00:44:41.040]  Now, with an extra proprietary energy blend inside, including green tea extract, yerba mate, leaf extract, and more, you can get that extra pick-me-up while supporting your mind and body in a healthy way.
[00:44:41.060 --> 00:44:45.301]  It's got all the great stuff that Real Red Pill has, but it's also got the boost in it.
[00:44:45.681 --> 00:44:49.503]  Get the Real Red Pill Plus at InfoWarStore.com.
[00:44:57.372 --> 00:45:04.897]  The year is 1995, and InfoWars launches the last of America's counter-globalist probes.
[00:45:05.377 --> 00:45:18.446]  In a freak mishap, InfoWars.com and Alex Jones are blown out of their trajectory into an orbit which freezes his life support systems and returns Alex Jones to Earth 25 years later.
[00:45:19.947 --> 00:45:23.411]  Trans-dimensionally over the space-time continuum through full space-time.
[00:45:23.731 --> 00:45:27.856]  Where people are extremely lazy, the social engineers are there laughing.
[00:45:28.076 --> 00:45:30.199]  What we envisioned 100 years ago, 20 years ago, is now reality.
[00:45:32.861 --> 00:45:48.998]  While the society unravels, men run around totally frantic, not knowing how to be men, and women run around frantic, not knowing how to be women, and they don't understand that it's an animating contest of life, and that it's fulfilling to be informed, it's fulfilling to be involved, it's fulfilling.
[00:45:49.198 --> 00:45:49.899]  InfoWars.
[00:45:50.279 --> 00:45:51.781]  Tomorrow's news, today.
[00:45:55.157 --> 00:46:04.087]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:46:04.587 --> 00:46:15.619]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend coffee.
[00:46:15.999 --> 00:46:21.564]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee bean.
[00:46:21.924 --> 00:46:33.193]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:46:33.433 --> 00:46:37.377]  You can even choose to start your morning healthier with the Immune Support Blend.
[00:46:37.677 --> 00:46:43.802]  Infused with a powerful blend to support your immune response and stamina, it's time to take care of your morning routine.
[00:46:44.102 --> 00:46:50.506]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:46:56.989 --> 00:46:59.611]  You're listening to the Alex Jones Show.
[00:47:18.431 --> 00:47:25.039]  Live from the Infowars.com studios, you're listening to the Alex Jones Show.
[00:47:25.500 --> 00:47:28.383]  And now, your host, Roger Stone.
[00:47:31.327 --> 00:47:33.670]  Welcome back to the Alex Jones Show.
[00:47:35.011 --> 00:47:40.234]  We're going to give you an extraordinary example of Trump derangement syndrome.
[00:47:41.094 --> 00:48:00.626]  Michael Caputo, a longtime friend of mine and a key soldier in the Trump revolution, was back in the newspapers this week because a Republican political strategist named Sherry Jacobus actually advocated the violent rape of Caputo's children on Twitter.
[00:48:01.810 --> 00:48:08.134]  The response of her employers at USA Today was not favorable.
[00:48:08.534 --> 00:48:13.357]  Joining us now to break this vile story down is Michael Caputo.
[00:48:13.718 --> 00:48:15.699]  Michael, welcome to the Alex Jones Show.
[00:48:16.599 --> 00:48:17.680]  Thanks for having me, Roger.
[00:48:19.161 --> 00:48:27.246]  I've seen a lot of things in politics, but this was among the most vile, distasteful, incredible things I've ever seen.
[00:48:27.787 --> 00:48:29.808]  Tell folks exactly what happened here.
[00:48:31.212 --> 00:48:39.455]  Well, Sherry Jacobus is or was a columnist for the USA Today, and she was a Republican operative about 10 years ago.
[00:48:40.155 --> 00:48:45.377]  She tried to get a job with Donald Trump and was turned down and went crazy after that.
[00:48:45.457 --> 00:48:51.419]  She started becoming very active on Twitter and social media, beating up on Donald Trump and anyone near him.
[00:48:51.439 --> 00:48:52.399]  And about a year ago,
[00:48:53.417 --> 00:48:56.698]  She decided that I was going to be one of those people she's beating up on.
[00:48:56.998 --> 00:49:07.902]  For that entire time, she picked on my family, my wife, you know, started asking about, you know, telling me that my children were going to hate me after I go to prison, etc., etc.
[00:49:08.082 --> 00:49:16.065]  And, you know, at first I engaged her to try and calm her down, and then I ignored her, but she continued to do it even though I had blocked her.
[00:49:16.545 --> 00:49:22.527]  And then when you and I revealed that the FBI had sent an informant, Henry Greenberg,
[00:49:23.287 --> 00:49:30.433]  To try to entrap us in 2016, she unblocked me because she had been blocking me for some time and then started going after me.
[00:49:30.473 --> 00:49:39.020]  Well, about late last week, Roger, I was going back and forth with a Florida Politico reporter named Mark Caputo.
[00:49:39.040 --> 00:49:48.848]  You know, he and I are not related, but you're friendly with him and so am I. And we were talking just simply about very general issues and Sherry jumped in and started going at me.
[00:49:49.739 --> 00:49:53.285]  So I did what I have been doing ever since I started.
[00:49:53.345 --> 00:49:56.130]  I didn't want to, you know, engage with her anymore.
[00:49:56.170 --> 00:49:59.817]  And I just tweeted back at her a hashtag, which I created for her.
[00:50:00.825 --> 00:50:02.506]  Bitter, childless, and alone.
[00:50:02.666 --> 00:50:06.728]  Because she's bitter about Donald Trump not hiring her.
[00:50:07.209 --> 00:50:11.311]  She's childless for reasons that became obvious in the last couple of days.
[00:50:11.811 --> 00:50:12.952]  And she's very alone.
[00:50:14.793 --> 00:50:16.474]  When I did that, she went nuts.
[00:50:16.714 --> 00:50:30.022]  And she sent a tweet saying that when I'm in jail, my toddler daughters can actually work for Epstein, the Clinton pal who was arrested for and found guilty
[00:50:30.742 --> 00:50:35.284]  of sexually attacking an underage girl.
[00:50:35.985 --> 00:50:38.886]  I mean, I couldn't even understand it, Roger.
[00:50:38.906 --> 00:50:45.849]  It didn't make sense to me that anyone would advocate the pedophilia rape of toddler children.
[00:50:46.198 --> 00:50:47.679]  So let's put up that tweet again.
[00:50:47.759 --> 00:50:51.021]  Let's just take a look at that to give you some idea of the debasement.
[00:50:51.642 --> 00:51:11.695]  Are your daughters, these are children, ugly like you, she asks, or can Trump use them at the Epstein parties, Jeffrey Epstein, a convicted pedophile, friend of Bill and Hillary's, major donor to the Clinton Foundation, so they can survive when you're broke, bitter, I assume she means alone, and in prison for treason?
[00:51:13.035 --> 00:51:19.679]  I understand that the editors at USA Today did not look kindly upon this slur.
[00:51:20.139 --> 00:51:21.020]  What happened then?
[00:51:22.120 --> 00:51:33.587]  Well, you know, according to USA Today, I notified them via Twitter, asked them if it was normal for their columnist to advocate the the rape of toddler girls.
[00:51:34.207 --> 00:51:37.949]  And according to their account, within an hour they called her up.
[00:51:38.527 --> 00:51:40.268]  And fired her ugly ass.
[00:51:40.928 --> 00:51:45.210]  And, you know, of course, we also know that she was a columnist over at The Hill.
[00:51:45.590 --> 00:51:47.671]  She no longer writes there anymore either.
[00:51:48.331 --> 00:51:51.633]  Sherry Jacobus's platform is just now Twitter.
[00:51:52.133 --> 00:51:52.893]  And that's it.
[00:51:53.233 --> 00:51:54.134]  And you know what, Roger?
[00:51:54.334 --> 00:51:55.214]  I can't understand it.
[00:51:55.574 --> 00:52:00.276]  But Twitter doesn't have a problem with her advocating the rape of toddler girls.
[00:52:00.997 --> 00:52:02.077]  I've notified Twitter.
[00:52:02.397 --> 00:52:05.979]  They wrote back and said, this doesn't violate our terms of service.
[00:52:06.639 --> 00:52:07.720]  So she's safely on Twitter.
[00:52:36.839 --> 00:52:52.831]  They would like to take... But I think, Roger, Sherry did this with my girls, advocating their rape, about four or five times in different tweets, actually alleged that I was raping them, and those tweets are still up.
[00:52:52.891 --> 00:52:58.295]  She's not deleted them because she's mentally ill, and Twitter doesn't seem to have a problem with it.
[00:52:59.115 --> 00:53:01.637]  So I'm kind of palms up about it, Roger.
[00:53:02.158 --> 00:53:03.759]  You know, I don't understand it at all.
[00:53:05.326 --> 00:53:22.682]  So, I know, Michael, that you have very successfully been raising money from the President's supporters for a legal defense fund, and that you've been helping other supporters of the President who have been subject to the Mueller witch hunt, the phishing expedition that he is conducting.
[00:53:23.062 --> 00:53:31.110]  What's your analysis of the subpoena to Kristen Davis and the subpoena to Andrew Miller, who you certainly know?
[00:53:32.264 --> 00:53:39.666]  Well, Roger, I always thought from the very beginning that they asked me in for an interview with Mueller.
[00:53:39.686 --> 00:53:43.806]  And of course, the Senate and the House did as well, because I'm an old friend of yours.
[00:53:44.027 --> 00:53:47.167]  And I think that I was the first one of your friends to be called in.
[00:53:47.647 --> 00:53:51.868]  Now there have been several, including Andrew and soon Christian.
[00:53:52.668 --> 00:53:56.149]  This is not an investigation of a crime, Roger.
[00:53:56.789 --> 00:54:00.150]  This is an investigation of Donald Trump to try to find a crime.
[00:54:00.868 --> 00:54:04.069]  And they're going to the people who are closest to him, like you, Roger.
[00:54:04.129 --> 00:54:08.670]  You've been advising him on politics for three decades and more.
[00:54:09.430 --> 00:54:21.653]  And they're basically fishing around you, trying to grab everybody that you've ever intersected with to try to get somebody to identify some kind of crime or help them create one out of whole cloth that doesn't exist.
[00:54:21.693 --> 00:54:22.933]  That's what this is about.
[00:54:22.953 --> 00:54:27.394]  I mean, Andrew Miller, as you know, Roger, he's a house painter in St.
