[00:00:10.020 --> 00:00:12.168]  The Alex Jones Show.
[00:26:02.668 --> 00:26:04.928]  And they go after anybody stands up against them.
[00:26:04.928 --> 00:26:16.231]  Now enough people, you read about it in history, we see it in movies where one guy stands up at first, nobody else helps him, but even if he gets killed or succeeds, it spurs others to stand up.
[00:26:16.231 --> 00:26:24.612]  We've reached that point where people are starting to stand up in mass, so they're trying to intimidate even more, and now it's not working, so they're really getting freaked out.
[00:26:24.612 --> 00:26:26.853]  But the reason you don't see people going public is,
[00:26:29.602 --> 00:26:36.389]  The international system is really bloodthirsty and really criminal, and other nations don't have any basic freedoms, and at least get away with whatever they want.
[00:26:36.389 --> 00:26:42.615]  And so, they've got a lot of servants and minions worldwide that are willing to carry out this evil.
[00:26:42.615 --> 00:26:51.865]  And they're trying to destroy me, and Infowars, in front of everyone, to scare everybody else.
[00:26:51.865 --> 00:26:52.826]  They know they're not scaring me.
[00:26:56.551 --> 00:27:01.055]  I mean, I'm not saying I'm the toughest guy around, but, you know, I go into a mode of I don't have any fear.
[00:27:01.055 --> 00:27:04.457]  The fear is not standing up against it.
[00:27:04.457 --> 00:27:08.461]  But you need to know, though, that Infowars' future is in your hands.
[00:27:08.461 --> 00:27:13.585]  And I'm very happy to have gotten, let's not exaggerate, since the ban, 50-something new stations.
[00:27:13.585 --> 00:27:14.545]  A lot of them are gigantic.
[00:27:14.545 --> 00:27:15.426]  They're all precious.
[00:27:15.426 --> 00:27:17.488]  Talk about radio stations, big ones, big cities.
[00:27:20.202 --> 00:27:23.744]  I hate to even mention them, the leftists will harass them, but the owners and station managers, they know.
[00:27:23.744 --> 00:27:25.645]  They're seeking us out because they're tired of this.
[00:27:25.645 --> 00:27:26.446]  They see through it.
[00:27:26.446 --> 00:27:33.750]  And they get that Trump's the only one that's totally broken through, despite the fact he's lost over a billion dollars of his own money and everything in this fight.
[00:27:33.750 --> 00:27:35.491]  He's paid a lot, folks.
[00:27:35.491 --> 00:27:40.574]  He's doing nothing up there for his own interest except for freedom, which is his total interest.
[00:27:40.574 --> 00:27:42.175]  And so I am in your hands.
[00:27:42.175 --> 00:27:44.016]  Trump has broken through their lies.
[00:27:44.016 --> 00:27:46.218]  He has broken through and shown they're a fraud.
[00:27:46.218 --> 00:27:47.418]  And now they're trying to destroy me.
[00:27:48.553 --> 00:27:53.374]  And then next they admit is Tucker Carlson, and then Sean Hannity, and people like Matt Drudge.
[00:27:53.374 --> 00:27:57.475]  But Matt is super influential, but very smart to keep his head down.
[00:27:57.475 --> 00:28:04.677]  If I could have kept that position, he's totally out front, but also, you know, almost like the Invisible Wizard, so he has the best of both worlds.
[00:28:04.677 --> 00:28:15.600]  I'm not in that position, and I am absolutely here to tell you that I am 100% in your hands, and however God moves your heart,
[00:28:16.516 --> 00:28:26.241]  Just understand that literally, temporarily on this planet, I and my family and this crew, who are totally dedicated and are great people, are in your hands.
[00:28:26.241 --> 00:28:33.124]  My life, my name, my children, my treasure, my sacred honor is in your hands.
[00:28:33.124 --> 00:28:40.668]  So when you tell local stations about us, or you promote the broadcast, or you share the links or articles, or you buy product at InfoWareStore.com,
[00:28:41.903 --> 00:28:44.787]  You are changing the world, and without you, we would not be here.
[00:28:44.787 --> 00:28:48.232]  But I'm telling you right now, more than ever, folks, I need your help.
[00:28:48.232 --> 00:28:51.276]  I need your prayers, and I need your financial support.
[00:28:51.276 --> 00:28:52.658]  We got products you need.
[00:28:52.658 --> 00:28:54.721]  So go to m4warrestore.com during the break.
[00:28:54.721 --> 00:28:56.023]  They're trying to stop this recovery.
[00:28:56.023 --> 00:28:57.786]  They're trying to punish me for standing up.
[00:28:59.255 --> 00:29:03.937]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[00:29:03.937 --> 00:29:14.363]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:29:15.263 --> 00:29:20.064]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:29:20.064 --> 00:29:28.467]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:29:28.467 --> 00:29:36.189]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:29:36.189 --> 00:29:38.130]  Wake up refreshed and take on the day.
[00:29:38.630 --> 00:29:46.560]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:29:46.560 --> 00:29:50.244]  Get the sleep you deserve and experience the power of knockout.
[00:29:50.244 --> 00:29:54.630]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:29:54.630 --> 00:29:56.072]  That's InfoWarsLife.com
[00:29:59.409 --> 00:30:03.531]  We all know that the outside toxins in the water is a serious health issue.
[00:30:03.531 --> 00:30:10.574]  InfoWars is proud to sell incredible filters, but it's almost impossible to keep up with every faucet, shower, and sink in your home.
[00:30:10.574 --> 00:30:15.396]  That's why we're bringing you something to provide clean water for your whole house with one system.
[00:30:15.396 --> 00:30:22.299]  The ProPure Whole House Water Filtration System is an advanced, four-stage, compact filtration system
[00:30:22.719 --> 00:30:28.743]  That will provide water filtration for your entire home, removing 220 plus contaminants from your water.
[00:30:28.743 --> 00:30:37.849]  It's compact in size, easy to install and maintain, and keeps fluoride and other dangerous toxins out of your water supply and away from you and your family.
[00:30:38.309 --> 00:30:45.772]  With its broad-spectrum contaminant reduction, you'll only need this one filter for clean and refreshing water all over your home.
[00:30:45.772 --> 00:30:58.536]  Head to infowarrestore.com and whether it's your first water filtration purchase or you're looking to replace your current rundown systems, it's time to go big and go home with the Pro-Pure Whole House Filtration System today.
[00:31:04.406 --> 00:31:06.768]  The Real Red Pill Plus, ladies and gentlemen.
[00:31:06.768 --> 00:31:10.191]  Our team is constantly on the lookout for newer and better ways to improve our products.
[00:31:10.191 --> 00:31:16.556]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[00:31:16.556 --> 00:31:22.080]  The Real Red Pill Plus is an all-new version of the Powerhouse pregnenum product.
[00:31:22.080 --> 00:31:29.766]  It features the same great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[00:31:30.206 --> 00:31:36.649]  A powerful pregnenone base, the Real Red Pill, has quickly become one of our fellow InfoWarriors' favorite products.
[00:31:36.649 --> 00:31:47.013]  Now, with an extra proprietary energy blend inside, including Green Tea Extract, Aromante Leaf Extract, and more, you can get that extra pick-me-up, all supporting your mind and body in a healthy way.
[00:31:47.013 --> 00:31:51.734]  It's got all the great stuff that Real Red Pill has, but it's also got the boost in it.
[00:31:51.734 --> 00:31:54.996]  Get the Real Red Pill Plus at InfoWarStore.com.
[00:32:01.543 --> 00:32:10.967]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:32:10.967 --> 00:32:22.392]  Based off hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our new support in Wake Up America Patriot Blend Coffee.
[00:32:22.392 --> 00:32:25.713]  Ancient Mayan knowledge is paired with the natural fertility of the land.
[00:32:25.973 --> 00:32:39.798]  To generate the world's finest coffee beans, carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:32:39.798 --> 00:32:44.059]  You can even choose to start your morning healthier with the Immune Support Blend.
[00:32:44.059 --> 00:32:50.181]  Infused with a powerful blend to support your immune response and stamina, it's time to take care of your morning routine.
[00:32:50.481 --> 00:33:03.077]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:33:03.077 --> 00:33:05.761]  You're listening to the Alex Jones Show.
[00:33:22.947 --> 00:33:29.284]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:33:48.214 --> 00:33:55.201]  Okay, so let's get into the really good news and why the globalists are so incredibly desperate because they thought they had this country under their full control.
[00:33:55.201 --> 00:34:03.829]  But right at the last moment, two minutes to midnight, the American people, the populist movement, all of you, and I'm not just saying it to make you feel good, you are the tip of the spear.
[00:34:03.829 --> 00:34:05.150]  Our audience is the tip of the spear.
[00:34:05.150 --> 00:34:06.631]  You are the Paul Revere's.
[00:34:06.631 --> 00:34:11.216]  We grabbed it away from them right at the last moment, right as the door was closing.
[00:34:12.304 --> 00:34:28.916]  And so the globalists had the leftist-controlled CIA and the analyst department, not the whole CIA, and the Justice Department and others literally go do an assessment, even during the 2016 campaign, of Infowars and Trump and others.
[00:34:28.916 --> 00:34:32.599]  They had a plan to shut down our populism even when Hillary won.
[00:34:32.599 --> 00:34:34.460]  They were going to try to stamp it out.
[00:34:34.460 --> 00:34:35.701]  So now that's why they're so panicked.
[00:34:37.169 --> 00:34:44.795]  But beyond shutting down independent media and censoring everybody, their main goal was to suppress the economy.
[00:34:44.795 --> 00:34:53.822]  And in the WikiLeaks they say, we want people poor, we don't want the economy growing, we want them to want to be on welfare, we don't want the market to be so good, they want to go out and get good paying jobs.
[00:34:53.822 --> 00:34:57.464]  I mean it's so cold-blooded, we covered it all the time.
[00:34:57.464 --> 00:35:02.548]  So they don't want us on air to be able to remind people of all this.
[00:35:02.548 --> 00:35:05.391]  And that's why they're going after Infowars, because
[00:35:06.863 --> 00:35:14.489]  If President Trump, and I know all of you know this, but we've got to get this out to our friends, our family, our neighbors, everybody.
[00:35:14.489 --> 00:35:19.653]  If he can continue, he's probably only got 25-30% control of the executive right now.
[00:35:19.653 --> 00:35:23.796]  Top analysts are quoted as saying that.
[00:35:23.796 --> 00:35:29.880]  Trump's only got partial control of the federal government right now, and he's already turned stuff around massively.
[00:35:29.880 --> 00:35:31.482]  Can you imagine?
[00:35:32.486 --> 00:35:39.990]  What, you think the Chi-Coms are going to have 10% growth rates for the last 60 years, but we haven't had a 10% growth rate in over 100 years?
[00:35:39.990 --> 00:35:45.433]  America had a 10% growth rate for almost all of its first 150 years.
[00:35:45.433 --> 00:35:49.496]  Did you know that?
[00:35:49.496 --> 00:35:51.617]  But now, oh no, 3% is impossible!
[00:35:53.473 --> 00:35:54.874]  They're liars!
[00:35:54.874 --> 00:35:57.717]  They sold us out on purpose, and Trump knows that!
[00:35:57.717 --> 00:35:59.058]  So they call it mentally ill.
[00:35:59.058 --> 00:36:00.959]  I've got articles here with Colin Powell.
[00:36:00.959 --> 00:36:01.680]  Trump's insane.
[00:36:01.680 --> 00:36:03.662]  The world thinks he's nuts.
[00:36:03.662 --> 00:36:05.243]  Washington Post.
[00:36:05.243 --> 00:36:05.943]  You name it.
[00:36:05.943 --> 00:36:08.926]  America's global order can be saved.
[00:36:08.926 --> 00:36:12.949]  Liberal internationalism has long been supported by a three-legged stool.
[00:36:12.949 --> 00:36:14.731]  Fear, hope, and political leadership.
[00:36:16.243 --> 00:36:17.624]  Yeah, fear of nuclear war.
[00:36:17.624 --> 00:36:20.626]  That's why you don't want peace with North Korea and Iran, all these places.
[00:36:20.626 --> 00:36:23.908]  And Trump's doing it through strength, forcing them to the bargaining table.
[00:36:23.908 --> 00:36:31.652]  Instead, the leftists and the globalists and the neocons give weapons to Iran, and give weapons to North Korea, and then let them get out of control.
[00:36:31.652 --> 00:36:37.196]  And Trump goes, we'll blow your ass off if you keep doing that, or we'll build superhighways and hotels everywhere.
[00:36:37.196 --> 00:36:39.857]  How's that sound?
[00:36:39.857 --> 00:36:41.398]  See how that works?
[00:36:41.398 --> 00:36:43.580]  Real diplomacy.
[00:36:43.580 --> 00:36:45.561]  Real Americana.
[00:36:46.539 --> 00:36:49.282]  So, let's continue here.
[00:36:49.282 --> 00:37:04.601]  Trump understands this and he understands that you've got the lawlessness and the bullying and the out-of-control behavior of the left and suddenly all those blue-blood Republicans that were intimidated by mainstream media and were intimidated by CNN and MSNBC and all the rest of it
[00:37:06.550 --> 00:37:15.036]  Now they get that actually being attacked by that's a badge of courage and getting death-threatened at their houses and their wives getting sent videos of beheadings.
[00:37:15.036 --> 00:37:15.637]  You know what?
[00:37:15.637 --> 00:37:17.158]  That didn't intimidate them.
[00:37:17.158 --> 00:37:19.080]  That made them angry.
[00:37:19.080 --> 00:37:28.407]  So you're seeing, now that Lindsey Graham's off his leash and John McCain's dead, that suddenly he's voting good and acting good and being who he wants to be and being popular.
[00:37:28.407 --> 00:37:34.631]  And suddenly, all these other blue-blood Republicans are acting like Donald Trump because of one word.
[00:37:34.631 --> 00:37:35.272]  Leadership.
[00:37:38.001 --> 00:37:39.984]  What is leadership?
[00:37:39.984 --> 00:37:42.909]  It's not giving motivational speeches.
[00:37:42.909 --> 00:37:45.192]  It's not wearing the fanciest suit.
[00:37:45.192 --> 00:37:46.975]  It's not landing in the nicest helicopter.
[00:37:46.975 --> 00:37:48.397]  And people see that as leadership.
[00:37:48.397 --> 00:37:48.878]  That's fine.
[00:37:50.410 --> 00:38:01.999]  Real leadership is being a leader and doing what's not popular, or going against the grain because you know it's right, and being proven you're right, and that you have the instincts and the know-how to turn the society around.
[00:38:01.999 --> 00:38:11.167]  A leader has the sixth sense, and they have the courage, and they have the spirit, and they have the will, and they have the physical prowess, and they have the commitment.
[00:38:11.167 --> 00:38:12.248]  They have everything.
[00:38:13.510 --> 00:38:17.859]  There are a lot of people acting like they're leaders, but there aren't really a lot of them.
[00:38:17.859 --> 00:38:21.788]  A leader has to love life so much, they're ready to die for their people.
[00:38:22.659 --> 00:38:25.480]  And my people are the planet Earth.
[00:38:25.480 --> 00:38:28.042]  And our great vision and our great opportunities.
[00:38:28.042 --> 00:38:29.402]  How far we've already come?
[00:38:29.402 --> 00:38:32.444]  We are like gods with our technology compared to the ancients.
[00:38:32.444 --> 00:38:33.545]  They would see us as gods.
[00:38:33.545 --> 00:38:36.306]  But we aren't half as chivalrous or strong.
[00:38:36.306 --> 00:38:39.708]  All the numbers and statistics and the graves they've dug up show.
[00:38:39.708 --> 00:38:44.710]  You know people 5,000 years ago were twice as strong as we are today.
[00:38:44.710 --> 00:38:51.394]  The people they've dug up in Britannia and the people they've dug up in what's South Africa today were twice as strong
[00:38:52.481 --> 00:38:55.583]  As the people today.
[00:38:55.583 --> 00:38:57.825]  Think about that.
[00:38:57.825 --> 00:38:59.326]  Now there's a curve.
[00:38:59.326 --> 00:39:02.328]  People are getting weaker and weaker and weaker and weaker and weaker with industrialization.
[00:39:02.328 --> 00:39:08.832]  And then drugs and working out and getting back into, you know, exercise went back up a little bit.
[00:39:08.832 --> 00:39:11.274]  Nothing compared to five, six, seven thousand years ago.
[00:39:11.274 --> 00:39:14.376]  People were, the average woman was stronger than the average man.
[00:39:19.019 --> 00:39:28.303]  I mean, you read stuff from like a thousand years ago, accounts of Vikings ripping people's arms out of their sockets.
[00:39:28.303 --> 00:39:39.748]  So, they want us weak, they want us controlled, they want us dominated, instead of us bouncing back from our de-evolutionary plunge that we're in, that the globalists have organized in their own admissions.
[00:39:41.038 --> 00:39:44.122]  And so Trump wants to build a pro-human future.
[00:39:44.122 --> 00:39:47.406]  He wants to build rugged individualism just like Teddy Roosevelt did.
[00:39:47.406 --> 00:39:53.773]  He wants to have that American exceptionalism like a virus spread across the world and not conquer the world.
[00:39:54.718 --> 00:39:57.020]  Through force, but through ideas.
[00:39:57.020 --> 00:40:04.065]  Instead, the communist Chinese and mass murder and socialism and Tim Cook saying, accept China and bring censorship here.
[00:40:04.065 --> 00:40:06.887]  He's all over the news saying, round up dissidents, I'll help you do it.
[00:40:06.887 --> 00:40:08.068]  They're monsters!
[00:40:08.068 --> 00:40:09.209]  Where is our soul?
[00:40:09.209 --> 00:40:11.031]  Where is our humanity to say no to them?
[00:40:13.027 --> 00:40:19.590]  And so yes, I've shown the leadership, and the audience has shown the leadership, because you're not an audience, you're in the arena.
[00:40:19.590 --> 00:40:36.757]  You are leaders of every race, color, and creed, and you're willing to talk about the New World Order, and now everything we talk about, world government, George Soros, AstroTurf, the Federal Reserve trying to kill the economy, all of this information, ladies and gentlemen, all of this information.
[00:40:37.739 --> 00:40:41.221]  Is now mainstream and they're going, where did it come from?
[00:40:41.221 --> 00:40:43.163]  Who is the guy that keeps starting it?
[00:40:43.163 --> 00:40:49.567]  Who is the guy that continues over and over again to be the one that's first causing the chain reaction?
[00:40:49.567 --> 00:40:51.928]  And they keep saying it's two people.
[00:40:51.928 --> 00:40:54.930]  It's Donald John Trump and it's Alex Jones.
[00:40:54.930 --> 00:40:58.073]  And I keep telling you that because it's not about bragging.
[00:40:58.073 --> 00:41:03.036]  They want me destroyed because they don't want you to have a focal point and a place to come together.
[00:41:05.131 --> 00:41:06.492]  They don't want to validate you.
[00:41:06.492 --> 00:41:09.435]  They want to make you feel alone.
[00:41:09.435 --> 00:41:18.402]  So, in this trifecta, and I'm just telling you, because the enemy already knows this, there's the President, there's Matt Drudge, and there's Alex Jones.
[00:41:18.402 --> 00:41:21.384]  And they want all three of those taken out.
[00:41:21.384 --> 00:41:29.771]  But the good news is, you tune in to Tucker Carlson, it sounds like the Alex Jones Show, but probably a better interviewer and better guest sometimes.
[00:41:29.771 --> 00:41:30.852]  The point is, is that
[00:41:34.645 --> 00:41:37.038]  It's not Tucker Carlson imitating me.
[00:41:37.038 --> 00:41:38.807]  It's the truth, and now it's safe to say it.
[00:41:40.026 --> 00:41:43.828]  Same thing with Sean Hannity, and same thing with every other major talk show host now.
[00:41:43.828 --> 00:42:07.883]  That's what leadership's about, is being the test pilot, hitting the bar bar, and that's what you're doing every day, and that's what Trump's doing every day, is making it okay to tell the truth, and the control freaks at the universities, and big media, and the globalists, they don't know what to do, because they haven't been able to intimidate and shut anybody up the last few years, and our example is shining through, so they're trying to bring in
[00:42:08.743 --> 00:42:09.947]  Chinese communist style!
[00:42:11.115 --> 00:42:18.338]  Mark of the Beast stuff where you can't buy or sell or have bank accounts if you criticize the New World Order, hoping that will intimidate you.
[00:42:18.338 --> 00:42:19.558]  That's not intimidating me.
[00:42:19.558 --> 00:42:21.179]  I want Congress to act.
[00:42:21.179 --> 00:42:22.719]  I want you to call the White House.
[00:42:22.719 --> 00:42:23.800]  It's antitrust.
[00:42:23.800 --> 00:42:24.900]  It's racketeering.
[00:42:24.900 --> 00:42:25.921]  It's cartels.
[00:42:25.921 --> 00:42:27.281]  They're working in concert.
[00:42:27.281 --> 00:42:28.522]  It's discriminatory.
[00:42:28.522 --> 00:42:30.662]  And we're going to defeat this.
[00:42:30.662 --> 00:42:40.006]  We're going to stand against this in this republic, and we're going to turn back the tide of evil, because we don't have a choice, because we're not going to turn our children over to this evil.
[00:42:40.566 --> 00:42:42.827]  Now I'm asking you, are you with me or not?
[00:42:42.827 --> 00:42:46.409]  And I know you are, but we are the center of the fight.
[00:42:46.409 --> 00:42:49.030]  We are the standard up against the enemy.
[00:42:49.030 --> 00:42:51.431]  We are the flag and they're coming for it.
[00:42:51.431 --> 00:42:57.294]  So rally around InfoWars today and support us and spread the word because it's more critical than ever.
[00:42:57.294 --> 00:42:58.335]  I'll get to Trump, we come back.
[00:42:58.775 --> 00:43:01.117]  Fueling your body is hard work.
[00:43:01.117 --> 00:43:06.881]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[00:43:06.881 --> 00:43:15.327]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[00:43:15.327 --> 00:43:17.549]  There's no better way to power your body.
[00:43:18.069 --> 00:43:24.952]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[00:43:24.952 --> 00:43:36.116]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[00:43:36.116 --> 00:43:43.019]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[00:43:43.559 --> 00:43:49.704]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[00:43:49.704 --> 00:43:53.547]  Don't miss out on the chance to fuel your body and support recovery.
[00:43:53.547 --> 00:43:56.710]  Try the InfoWars Life Daily Digestive Pack today!
[00:43:58.507 --> 00:44:01.249]  Stress is a natural part of life.
[00:44:01.249 --> 00:44:07.554]  Work, family, friends, and everyday accidents can put a lot of strain on the body and your mood.
[00:44:07.554 --> 00:44:09.356]  Don't let life weigh you down.
[00:44:09.356 --> 00:44:15.901]  Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[00:44:16.121 --> 00:44:16.441]  I think so.
[00:44:33.831 --> 00:44:34.311]  I think so.
[00:44:59.372 --> 00:45:02.956]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:45:02.956 --> 00:45:04.738]  Introducing Pollen Block.
[00:45:04.738 --> 00:45:16.009]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:45:16.770 --> 00:45:25.974]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:45:25.974 --> 00:45:31.917]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:45:31.917 --> 00:45:37.019]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:45:37.019 --> 00:45:39.260]  Pollen Block is natural and effective.
[00:45:39.620 --> 00:45:41.362]  It is not an antihistamine.
[00:45:41.362 --> 00:45:51.355]  In fact, current research has found that it actually acts by blocking the activity of tryptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:45:51.355 --> 00:45:53.998]  Go outside and enjoy the air you breathe.
[00:45:53.998 --> 00:45:58.724]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[00:46:00.174 --> 00:46:03.175]  Just like our information is game-changing, our products are game-changing.
[00:46:03.175 --> 00:46:05.755]  And Survival Silodex 2 is the pure iodine.
[00:46:05.755 --> 00:46:06.635]  No one else has this.
[00:46:06.635 --> 00:46:09.676]  From deep earth, crystals between 7,000 and 12,000 feet.
[00:46:09.676 --> 00:46:11.176]  It's very hard for me to get.
[00:46:11.176 --> 00:46:13.056]  It's the good halogens.
[00:46:13.056 --> 00:46:15.177]  But instead, they hammer you with the bad halogens.
[00:46:15.177 --> 00:46:21.718]  Fluoride, chlorine, bromine, that literally fog you, fill all your cells, your thyroid, you name it.
[00:46:21.718 --> 00:46:24.319]  Bio-True Selenium goes with it like a horse and carriage.
[00:46:24.319 --> 00:46:25.739]  Selenium is an electrochemical.
[00:46:27.060 --> 00:46:32.765]  It's needed as well in all activity in the body, particularly neurons.
[00:46:32.765 --> 00:46:34.567]  So these go incredibly well together.
[00:46:34.567 --> 00:46:36.149]  We have a combo of those.
[00:46:36.149 --> 00:46:37.510]  Just experience it for yourself.
[00:46:37.510 --> 00:46:40.253]  Why do you think they fear me so much?
[00:46:40.253 --> 00:46:41.294]  Very simple stuff.
[00:46:41.294 --> 00:46:42.916]  Filter your water.
[00:46:42.916 --> 00:46:45.018]  Yeah, I find myself selling water filters.
[00:46:45.018 --> 00:46:46.299]  Best out there for the price.
[00:46:46.299 --> 00:46:47.541]  When I say it's the last run,
[00:46:48.786 --> 00:46:50.326]  I think it'll be six months a year until we get more.
[00:46:50.326 --> 00:46:51.167]  I hope we get more.
[00:46:51.167 --> 00:46:52.487]  This is the last run, it looks like.
[00:46:52.487 --> 00:46:53.347]  Survival Short Action 2.
[00:46:53.347 --> 00:46:55.588]  InfoWarsShort.com or InfoWarsLife.com or 888-253-3139.
[00:46:55.588 --> 00:46:57.188]  You're listening to the Alex Jones Show.
[00:47:20.499 --> 00:47:24.100]  Live, raw, and unfiltered.
[00:47:24.100 --> 00:47:29.341]  It's the Alex Jones Show.
[00:47:29.341 --> 00:47:32.821]  A midterm coming up, an election.
[00:47:32.821 --> 00:47:38.182]  Historically, whoever's president, I don't know why this works, but whoever's, I guess people get complacent.
[00:47:38.182 --> 00:47:42.863]  You know, hey, we just won the presidency, now two years later we have an election, so they're complacent.
[00:47:42.863 --> 00:47:47.064]  And then we always win in the next one, which is, as you know, the presidential election.
[00:47:50.851 --> 00:47:52.913]  So far I'm dreaming of those candidates.
[00:47:52.913 --> 00:47:56.135]  I see those candidates before my eyes.
[00:47:56.135 --> 00:47:59.478]  Every night before I go to sleep.
[00:47:59.478 --> 00:48:04.402]  Sometimes while I'm sleeping I love them so much.
[00:48:04.402 --> 00:48:10.247]  Cory Booker.
[00:48:10.247 --> 00:48:11.268]  Pocahontas.
[00:48:11.268 --> 00:48:11.789]  Pocahontas.
[00:48:16.489 --> 00:48:22.572]  I've got more Indian blood in me than Pocahontas, and I have none.
[00:48:22.572 --> 00:48:29.336]  I mean, sadly, I have none, but I have more than she does.
[00:48:29.336 --> 00:48:32.998]  They said to her, why do you say you're of Indian heritage?
[00:48:32.998 --> 00:48:35.539]  Well, my mother told me I have high cheekbones, that's the answer.
[00:48:36.610 --> 00:48:38.211]  Do you have any documentation?
[00:48:38.211 --> 00:48:39.251]  No, we don't.
[00:48:39.251 --> 00:48:40.532]  I see, you have high cheekbones.
[00:48:40.532 --> 00:48:41.993]  Well, I have high cheekbones, too.
[00:48:41.993 --> 00:48:46.936]  Hey, maybe I'm an Indian, and I'm gonna do very well.
[00:48:46.936 --> 00:48:49.877]  But think of it, this is her reason.
[00:48:49.877 --> 00:48:51.538]  The whole thing's been a fraud, but that's okay.
[00:48:51.538 --> 00:48:53.599]  You know what, I wanna be careful.
[00:48:53.599 --> 00:48:59.983]  I'm taking out so many of these people, I'm hitting them so hard that they're disappearing, and I don't wanna do that!
[00:48:59.983 --> 00:49:03.685]  Because I may get somebody that's actually good to run against me, and that would not be good.
[00:49:05.512 --> 00:49:19.001]  I'll take out all the easy ones, and maybe I'll get stuck with somebody that's actually good, but I don't see any on that side.
[00:49:19.001 --> 00:49:22.404]  Well, sleepy Joe Biden, who
[00:49:24.278 --> 00:49:26.860]  Who ran for president two or three times.
[00:49:26.860 --> 00:49:28.821]  They say only twice.
[00:49:28.821 --> 00:49:31.543]  I think I remember a third time in there.
[00:49:31.543 --> 00:49:35.046]  But he had 1% with an arrow pointing left.
[00:49:35.046 --> 00:49:37.148]  That means 1% or less.
[00:49:37.148 --> 00:49:39.609]  And then Obama took him off the trash heap.
[00:49:39.609 --> 00:49:40.830]  Well, he's one of the people.
[00:49:40.830 --> 00:49:44.753]  Remember, he challenged me to a fight.
[00:49:44.753 --> 00:49:47.235]  I'd like to take him behind the barn.
[00:49:47.235 --> 00:49:48.136]  I'd love that.
[00:49:48.136 --> 00:49:51.198]  That wouldn't last long.
[00:49:51.198 --> 00:49:53.180]  Joe Biden looks like he's a reanimated corpse.
[00:49:54.525 --> 00:49:56.486]  He got 1%, that's right, he's a total loser.
[00:49:56.486 --> 00:50:01.210]  I wouldn't last long.
[00:50:01.210 --> 00:50:04.812]  Go like this.
[00:50:04.812 --> 00:50:09.135]  He's down, and he'll never get up.
[00:50:09.135 --> 00:50:10.677]  He will never get up.
[00:50:10.677 --> 00:50:17.762]  But that was Biden trying to create the view of violence, this whole attitude of attack the Republicans, go beat up.
[00:50:18.772 --> 00:50:21.855]  Rand Paul would break six of his ribs, shoot congressman Scalise.
[00:50:21.855 --> 00:50:22.796]  That's what they're pushing.
[00:50:22.796 --> 00:50:24.858]  I've got a whole stack of news in that area.
[00:50:24.858 --> 00:50:37.510]  I'm going to get into a bunch of clips in the next hour, but I wanted to play some of these clips of Trump Saturday, yesterday, and the speech he gave and how he's on the campaign trail out there, just absolutely knocking it out of the park.
[00:50:37.510 --> 00:50:41.654]  But the biggest thing he did was give this
[00:50:42.679 --> 00:50:54.148]  The name Dick name to Richard Blumenthal, who is one of the most corrupt, slimebag members of the Congress, of the Senate.
[00:50:54.148 --> 00:50:56.530]  He is famous and loved in Connecticut.
[00:50:56.530 --> 00:51:01.034]  Connecticut was a totally red state, super free market like Texas, but beautiful.
