[00:00:03.899 --> 00:00:04.059]  I'm good.
[00:25:29.800 --> 00:25:30.941]  We're getting sound cannon.
[00:25:31.401 --> 00:25:32.882]  We're getting aircraft carriers.
[00:25:33.302 --> 00:25:34.743]  We're getting a big military show.
[00:25:36.101 --> 00:25:46.492]  Marlens Stadium just up the road is to be handed over, which is a really vital sporting amenity for the local community, is to be handed over to the US team for training.
[00:25:47.073 --> 00:25:53.320]  So we're going to have armed US troops securing the perimeter of Marlens Stadium in our community.
[00:25:53.621 --> 00:25:56.284]  That, to me, is a much bigger scandal than the missiles.
[00:25:57.924 --> 00:26:01.647]  So David Enright, the human rights lawyer at Martin Howen Co.
[00:26:01.667 --> 00:26:02.227]  was right.
[00:26:02.887 --> 00:26:08.731]  It's true that the residents of the Fred Wig Tower do feel too intimidated to talk to any of the media on camera.
[00:26:09.071 --> 00:26:20.819]  We did briefly speak to one of the residents outside the Fred Wig Tower who said he wouldn't speak to us because one of the residents there had gotten into trouble with the police for letting in a journalist the previous day.
[00:26:21.860 --> 00:26:26.563]  This is another case of police state whereby we're unable to go into
[00:26:28.104 --> 00:26:29.185]  A public residence.
[00:26:29.746 --> 00:26:31.267]  We're unable to knock on doors.
[00:26:31.387 --> 00:26:41.556]  If this were in Syria or Iran, we would be crying out to the UN that these people were being used as human shields because they had missiles on their residential roofs.
[00:26:42.717 --> 00:26:46.361]  This is Daisy Jones with Patrick Henningsen in London for InfoWars.com
[00:27:20.360 --> 00:27:23.602]  Continuing drug money funds voter fraud in Kentucky.
[00:27:23.622 --> 00:27:25.063]  This is out of Fox News.
[00:27:25.123 --> 00:27:37.471]  Prosecutors say $400,000 part of drug proceeds was pooled by Democratic and Republican politicians over several elections and spent to buy the votes of more than 8,000 voters, usually at $50 a piece.
[00:27:38.151 --> 00:27:42.394]  That's why they want to keep you poor so they can buy you for nothing.
[00:27:43.561 --> 00:27:47.643]  See, corruption is a broke-back mule, folks.
[00:27:47.683 --> 00:27:49.044]  You don't want to live in a corrupt country.
[00:27:49.264 --> 00:27:52.065]  People sell corruption like it's sexy and, ooh, you get... No, no.
[00:27:53.006 --> 00:27:53.926]  It's a wasteland.
[00:27:54.886 --> 00:27:56.427]  And that's just par for the course.
[00:27:56.467 --> 00:27:58.168]  I saw a story about big U.S.
[00:27:58.208 --> 00:28:05.371]  banks caught laundering drug money again today, or caught using their own customers' banks, bank accounts, to launder money.
[00:28:05.391 --> 00:28:06.792]  I mean, this is a criminal enterprise.
[00:28:07.492 --> 00:28:08.753]  Criminals have taken over.
[00:28:09.013 --> 00:28:10.034]  That's what tyranny is.
[00:28:11.055 --> 00:28:14.658]  And it's the Norman Society, so I suggest people stand up to it and say no.
[00:28:15.359 --> 00:28:17.241]  Here's an InfoWars.com report.
[00:28:18.302 --> 00:28:22.786]  Genetically modified apples, newest GMO creation to be pushed on consumers.
[00:28:23.146 --> 00:28:32.455]  Doesn't matter in every major study they put backdoor, just like in the tech, stuff in there that reduces fertility, has all sorts of problems.
[00:28:35.165 --> 00:28:48.760]  They also fight for the public not to know what this has done medically, but in every other study, we haven't seen this info yet because it's secret, because it's proprietary, it causes sterilization, lost fertility, and organ failure in rats.
[00:28:48.800 --> 00:28:50.462]  Just look that up for yourself.
[00:28:52.031 --> 00:28:55.595]  By the way, you remember Fukushima, they told you there wasn't any radiation hit in the U.S.
[00:28:55.635 --> 00:29:04.845]  It turns out it's off the charts, and they don't test the food now, because when they did a year ago, the stuff out of the Pacific's full of radiation, radioactive particles.
[00:29:04.905 --> 00:29:07.067]  But, hey, if you're a corrupt citizen, just say it's healthy.
[00:29:07.107 --> 00:29:07.508]  So what?
[00:29:08.349 --> 00:29:12.213]  Continuing, Iran nuclear plant hit by virus playing ACDC.
[00:29:13.703 --> 00:29:14.624]  That's being reported.
[00:29:14.724 --> 00:29:22.051]  So the Stuxnet was launched a year ago against the Iranians by our own government and Israel in collusion.
[00:29:22.071 --> 00:29:30.898]  And then we're still told, give up your rights, give up control of the internet, let the government tax you and trace you because of Stuxnet.
[00:29:31.619 --> 00:29:35.160]  And it turns out most of the worms and viruses are created by who?
[00:29:35.680 --> 00:29:44.643]  The criminal banker Ponzi scheme operators that are order out of chaos, that have hijacked our country, and that are threatening to order the police to stand down unless we turn our guns in.
[00:29:44.944 --> 00:29:47.024]  Which is illegal, but Bloomberg doesn't give a damn.
[00:29:48.045 --> 00:29:50.305]  So that's basically it on that front.
[00:29:51.586 --> 00:29:54.827]  And we are going to now go to a special report.
[00:29:56.294 --> 00:30:04.220]  By Jakari Jackson, one of our new amazing reporters that we have visiting with us that we hope to get in here full time.
[00:30:04.981 --> 00:30:08.804]  And then we are going to come back with the quote of the day.
[00:30:09.645 --> 00:30:15.489]  Then the big extended full premiere of the day, Mustang interview, powerful political interview.
[00:30:15.529 --> 00:30:17.271]  He hadn't gotten political with us before.
[00:30:17.311 --> 00:30:18.192]  We've done that behind the scenes.
[00:30:18.212 --> 00:30:18.712]  We're good friends.
[00:30:18.732 --> 00:30:20.674]  He visits every few months here in Austin.
[00:30:21.074 --> 00:30:21.995]  He's moving here to Austin.
[00:30:22.575 --> 00:30:24.637]  So, very exciting to have him joining the InfoWar.
[00:30:24.657 --> 00:30:31.382]  We're going to come out with Dave Mustaine, then we're going to go to break, and then we're going to bring you the Larry Pratt interview on the U.N.
[00:30:31.442 --> 00:30:34.064]  Gunman Treaty that's been leaked, and a lot more.
[00:30:34.364 --> 00:30:35.445]  Here is Jakari Jackson.
[00:30:37.810 --> 00:30:38.310]  Thanks Alex.
[00:30:38.750 --> 00:30:41.411]  This is Jakari Jackson reporting for the InfoWars Nightly News.
[00:30:41.751 --> 00:30:44.172]  We have a report for you from the Business Insider.
[00:30:44.492 --> 00:30:44.952]  Headline.
[00:30:45.333 --> 00:30:50.114]  Damning report alleges NYPD consistently violated rights of Occupy protesters.
[00:30:50.494 --> 00:30:55.176]  Now this is nothing new to our viewers, but we're happy to see other organizations covering this type of material.
[00:30:55.916 --> 00:31:06.322]  A group of legal experts have published a report detailing abusive and unlawful protest regulations and policing practices by the New York police in response to the Occupy Wall Street protesters.
[00:31:06.682 --> 00:31:10.004]  Now we have a list of allegations here just in the city of New York alone.
[00:31:10.664 --> 00:31:17.748]  Excessive or unnecessary use of force, massive and continuous over-policing, obstruction of press freedoms and legal monitoring,
[00:31:18.288 --> 00:31:23.050]  Constant surveillance, accountability, and transparency failures, and the list goes on from there.
[00:31:23.470 --> 00:31:25.451]  Now we have a video that we're about to throw to.
[00:31:25.932 --> 00:31:36.917]  We'll see here in this first clip an officer swinging his nightstick pretty much indiscriminately at a crowd of protesters, not taking into account who he's going to hit or the amount of damage he's actually going to inflict.
[00:31:37.952 --> 00:31:38.553]  And here's one.
[00:31:38.973 --> 00:31:44.899]  An officer throws a gentleman to the ground when the man steps between the officer and his desired target, another protester.
[00:31:45.540 --> 00:31:49.444]  And finally, we see a man walk in here to a crowd of about six police.
[00:31:49.864 --> 00:31:53.648]  The man is immediately attacked, grabbed, has his mask removed, and thrown to the ground.
[00:31:54.228 --> 00:31:57.612]  And yeah, it is a little suspect to wear a mask, but hey, it's the city of New York.
[00:31:58.052 --> 00:32:02.055]  Now, it's just one of the many videos that we've shown right here on InfoWars.com.
[00:32:02.335 --> 00:32:05.657]  You've seen many videos yourself of police brutality at these Occupy events.
[00:32:05.677 --> 00:32:06.558]  You've seen them on YouTube.
[00:32:06.898 --> 00:32:09.720]  Some of you have even submitted your clips here, and we definitely appreciate that.
[00:32:09.980 --> 00:32:12.502]  But we just want to show that the police brutality is spreading.
[00:32:12.902 --> 00:32:23.689]  And speaking of spreading to other cities, further detailed studies from the Protest and Assembly Rights Project will be published in the coming months about police response in Boston, Charlotte, Oakland, and San Francisco.
[00:32:24.069 --> 00:32:27.832]  And keep in mind, back in May, right here on InfoWars, we ran a story about Occupy Minnesota.
[00:32:27.892 --> 00:32:29.013]  We're good to go.
[00:32:55.609 --> 00:32:57.952]  We must not confuse dissent with disloyalty.
[00:32:58.492 --> 00:33:02.357]  When the loyal opposition dies, I think the soul of America dies with it.
[00:33:02.697 --> 00:33:05.961]  That by Edward R. Murrow, pioneer of television broadcasting.
[00:33:06.442 --> 00:33:09.665]  I'm Jakari Jackson with the InfoWars Nightly News, and that's it for me.
[00:33:09.906 --> 00:33:10.587]  Back to you, Alex.
[00:33:12.708 --> 00:33:14.368]  Great job, Jakari Jackson.
[00:33:14.428 --> 00:33:19.310]  Look forward to you being here in the InfoWars Command Center in the near future.
[00:33:19.930 --> 00:33:23.791]  Now we're going to throw it to my interview with Dave Mustaine.
[00:33:24.131 --> 00:33:28.712]  Then we're going to go to break and come back with an interview with Larry Pratt, Gunners of America.
[00:33:29.333 --> 00:33:32.654]  My goodness, this is a jam-packed independent news transmission, isn't it?
[00:33:32.954 --> 00:33:34.354]  And we're just getting started.
[00:33:34.754 --> 00:33:37.695]  Here is Dave Mustaine of Megadeth.
[00:33:40.031 --> 00:33:43.433]  Well, for all of our great radio listeners out there, we've got a real treat.
[00:33:43.513 --> 00:33:51.036]  Dave Mustaine, the founder of Megadeth, of course one of the first guys there in Metallica, is here with us in Austin, Texas.
[00:33:51.557 --> 00:33:53.858]  It's always great to have Dave stop by.
[00:33:54.218 --> 00:33:56.159]  Dave, why are you in Austin, Texas?
[00:33:56.959 --> 00:34:00.681]  Well, the truth is we're planning on moving to Texas.
[00:34:02.651 --> 00:34:11.599]  So we're just out here house hunting and it wouldn't be right if we didn't stop by and check in with your viewers and your listeners and see you and hang out.
[00:34:13.321 --> 00:34:19.226]  We consider you a close friend and it's just the right thing to do, especially with everything that's going on right now.
[00:34:19.687 --> 00:34:24.231]  Last time we came through we kind of talked a little bit about my world and we didn't really talk about the world in general.
[00:34:24.831 --> 00:34:36.476]  Which, you know, I think a lot of people that tune into your program, they want to know what I think about, you know, what they believe and not just what I do for a living and how my work is and the people that are in it.
[00:34:36.556 --> 00:34:44.399]  Although that's really interesting to a lot of people, it doesn't really touch on a lot of the topical subjects that affect us all.
[00:34:44.619 --> 00:34:47.140]  You know, not very many people are going to end up being a rock star for 30 years.
[00:34:48.809 --> 00:34:55.134]  Dave, I'm not kissing your ass here, but I've met a lot of famous people and they've always got something, you know, magic about them.
[00:34:55.174 --> 00:34:55.635]  Success.
[00:34:56.075 --> 00:35:04.062]  People are successful for a reason, because they have passion, they have dedication, they have a lot of art they want to express, but so many of them really are arrogant and disconnected.
[00:35:04.462 --> 00:35:14.751]  And what I've noticed is that you are so real and down to earth, and then there's that media image that we're told about Dave Mustaine, you know, which they kind of claim is the opposite of that.
[00:35:15.131 --> 00:35:22.273]  But I've just found that you are a real down-to-earth guy who really cares about average people, and quite frankly, opens doors for little old ladies.
[00:35:22.854 --> 00:35:26.655]  Well, I think that's just like anything, you know, there's a counterfeit for everything.
[00:35:27.075 --> 00:35:34.678]  And I think a lot of people, you know, the way that they spin stuff in the liberal media, they have a counterfeit to what the truth is.
[00:35:34.798 --> 00:35:41.480]  And I think that there's a lot of people who have asked me to do certain things, and it's been against my morals, and when I say no,
[00:35:42.560 --> 00:35:46.443]  Instead of them accepting that, they walk away and they say stuff about me.
[00:35:46.463 --> 00:35:51.827]  It's kind of like when you go to the dance and you walk up to some girl that's really hot and you ask her to dance and she says no.
[00:35:52.127 --> 00:35:54.608]  For whatever reason, you walk away and you're like, well, F you!
[00:35:56.610 --> 00:35:57.951]  And you fill in the blanks.
[00:35:58.011 --> 00:35:59.792]  And you tell folks, she's got cooties!
[00:35:59.932 --> 00:36:01.092]  Yeah, right, right, right.
[00:36:02.013 --> 00:36:03.593]  In a much more colorful way.
[00:36:03.613 --> 00:36:09.515]  And for me, a lot of that is, it's funny to read.
[00:36:10.315 --> 00:36:12.216]  Some of it's a little bit disappointing.
[00:36:12.536 --> 00:36:15.737]  It started to bother me when my kids started to read it.
[00:36:16.277 --> 00:36:18.097]  But it's just the way the world right now.
[00:36:18.157 --> 00:36:23.539]  There's a lot of cowards that sit on the other side of computers and type stuff that they would never say to your face.
[00:36:24.679 --> 00:36:26.440]  We were talking about that last night.
[00:36:28.030 --> 00:36:33.131]  About how, in the old days, if you said something about somebody, they were going to come track you down.
[00:36:33.151 --> 00:36:34.491]  I mean, you were going to have to defend that.
[00:36:34.911 --> 00:36:40.732]  And that is something entirely new, where people could just anonymously make up the most amazing stuff.
[00:36:40.773 --> 00:36:45.833]  I had one of my crew bring me something today that was online, claiming I'd committed all these crimes.
[00:36:46.614 --> 00:36:48.134]  And I just kind of laughed at it.
[00:36:48.174 --> 00:36:50.874]  But five, six years ago, I didn't understand how the web worked.
[00:36:51.195 --> 00:36:52.475]  I would have gotten really mad.
[00:36:52.555 --> 00:36:53.015]  Right, right.
[00:36:53.655 --> 00:36:54.676]  But I mean, how do you deal with that?
[00:36:54.716 --> 00:36:56.537]  Because people can just... I mean, you're a superstar.
[00:36:56.557 --> 00:37:01.700]  People can... I'm not running for public office and I don't have my opponent saying that I'm a felon.
[00:37:01.941 --> 00:37:04.602]  So, you know, it's a little bit easier for me.
[00:37:04.662 --> 00:37:12.207]  Most people say stuff like I can't play guitar very well or I can't sing very well or, you know, they'll make fun of my name or stuff like that.
[00:37:12.287 --> 00:37:16.991]  So, they don't really bring up my past because... Make fun of the cool name like Mustang?
[00:37:17.731 --> 00:37:22.233]  Well, there's probably a lot of ways that people can make fun of a lot of people.
[00:37:22.273 --> 00:37:23.534]  I think they're just jealous, Dave.
[00:37:23.814 --> 00:37:28.876]  But you just alluded to something, and again, we've already talked about some of this, you know, driving over here to the studio.
[00:37:29.737 --> 00:37:31.498]  Yeah, I saw that last week.
[00:37:32.078 --> 00:37:36.600]  You're alluding to, I'm not claiming Mitt Romney's some great guy, I'm not in love with him, but I mean, come on.
[00:37:36.880 --> 00:37:44.004]  The guy has no criminal record, not Chicago Mafia, left Bain in 99, and Obama's out there, got his people calling him a felon.
[00:37:44.485 --> 00:37:48.227]  Excuse me, Obama, you got a lot more skeletons than Romney.
[00:37:48.467 --> 00:37:49.067]  Your comments?
[00:37:49.308 --> 00:37:50.268]  See, here's the thing.
[00:37:50.728 --> 00:37:56.392]  I'm 50 years old now, and I've lived a great life, and I've been around for a long time,
[00:37:58.973 --> 00:38:07.101]  Most of our fans, or most of the people who are against me, are very young and they're very impressionable, which is part of being young.
[00:38:08.062 --> 00:38:12.767]  That saying that youth is wasted on young people or whatever, that's totally true.
[00:38:12.847 --> 00:38:17.472]  I remember when I was really young, I was very impressionable and I believed a lot of things before I checked it out.
[00:38:18.052 --> 00:38:28.122]  And if I would have been told the things that I do now are going to affect me later on in life, I would have probably said something like, well, I don't know that I'm going to live that long.
[00:38:28.182 --> 00:38:39.154]  But now that I'm 50 and I've watched so many administrations come and go, and I'm watching my children grow up, which is an awesome part of... By the way, you've got incredible children.
[00:38:39.194 --> 00:38:39.434]  Thanks.
[00:38:39.714 --> 00:38:47.162]  It's an awesome part of when a man and a woman marry and have children, to watch them grow up, you have concerns about stuff like that.
[00:38:47.202 --> 00:38:54.831]  And sometimes our fans that are younger, they look to me as a big brother or even a father figure because I really care a lot about them.
[00:38:55.291 --> 00:39:07.102]  But I have never been more terrified in my life about what's happening to our country, and I believe that if we continue on the same path that we're on right now, that America will never be the same.
[00:39:07.322 --> 00:39:14.148]  I freaked out the other day because I was looking at some investment stuff and just reading it, and one of the things that it said was that
[00:39:14.628 --> 00:39:39.090]  If you get a second passport and you plan on moving out of the country, if you denounce your citizenship because of the taxes that are going on here, or any of the things that are going on like the police state we've become, that if you want to get your passport back, you have to know things like where did your mom, where did she live before you were born all the way up to now, where did she
[00:39:40.631 --> 00:39:42.813]  Where did she go in for prenatal care?
[00:39:43.313 --> 00:39:45.315]  Who was in the operating room when you were born?
[00:39:45.355 --> 00:39:47.016]  All these ridiculous... Oh, it's even worse than that.
[00:39:47.056 --> 00:39:50.118]  They've introduced a law where if you move somewhere, it's just over.
[00:39:50.158 --> 00:39:51.058]  You can never come back.
[00:39:51.699 --> 00:39:55.441]  They've introduced the law, and they've introduced the law, which is close to passing.
[00:39:55.461 --> 00:39:57.423]  People can look this up if you're listening.
[00:39:57.463 --> 00:39:58.143]  This is not a joke.
[00:39:58.163 --> 00:39:59.104]  I mean, I feel like it's not a joke.
[00:39:59.124 --> 00:40:02.626]  I feel like I'm lying, and this is like Associated Press, because it's so crazy.
[00:40:02.666 --> 00:40:03.447]  It's not America.
[00:40:04.047 --> 00:40:06.429]  Like having the president bad-mouthed, you know, you didn't build your business.
[00:40:06.449 --> 00:40:07.529]  We're gonna talk about that in a minute, Dave.
[00:40:08.110 --> 00:40:09.471]  But they actually came out
[00:40:10.551 --> 00:40:15.792]  And said that if the IRS claims you haven't paid all the taxes, no proof, no court, you can't leave.
[00:40:15.832 --> 00:40:23.274]  Well, a friend of ours who just, it's a wonderful lady that's a friend with my wife and her husband who's Canadian, they wanted to go back up to Canada.
[00:40:23.294 --> 00:40:29.795]  They wouldn't let him go because there was a tax lien on their house because of a contractor who had done some shady work and they didn't want to pay him.
[00:40:30.416 --> 00:40:36.397]  So the guy put a lien on their house and they're in court right now, but they couldn't even go up to Canada to go visit their relatives.
[00:40:37.077 --> 00:40:38.899]  Incredible, so it's already being put into place.
[00:40:39.679 --> 00:40:45.664]  So, the clock is closer to midnight than we thought, but... Here's another thing before we get off of this.
[00:40:46.945 --> 00:40:58.594]  Again, looking at these financial things, because I've got... I'm filling out my will and everything right now because I'm nearing the end of my life and hopefully I'll live a long, long time, but I have to face reality.
[00:40:58.995 --> 00:41:01.136]  I'm getting at that age where a lot of men
[00:41:02.017 --> 00:41:02.197]  I think?
[00:41:17.762 --> 00:41:18.022]  Yes.
[00:41:18.142 --> 00:41:22.125]  So that the United States can continue to tax me, even if I don't live in the United States anymore.
[00:41:22.165 --> 00:41:23.727]  And I thought, this is crazy.
[00:41:24.107 --> 00:41:26.189]  Well, America's been taken over by this global government.
[00:41:26.209 --> 00:41:27.049]  It is insane.
[00:41:27.310 --> 00:41:33.935]  It's not America anymore when these globalist interests take us over and overthrow our Bill of Rights and Constitution.
[00:41:33.955 --> 00:41:46.284]  But just to have you repeat what you told me off-air about the point about, again, Romney is being called a criminal by Obama, and meanwhile, Obama is engaged in all this stuff.
[00:41:48.092 --> 00:41:48.492]  It's sad.
[00:41:48.592 --> 00:41:48.912]  It's sad.
[00:41:48.952 --> 00:41:54.594]  You know, when you look at Pelosi, Reid, and Obama, they got to remember it's we the people, not we three people.
[00:41:55.674 --> 00:42:09.718]  And I am absolutely stunned that, you know, Bill Clinton was going to be impeached for having inappropriate behavior with one person, yet these three are screwing the entire nation and the world.
[00:42:11.338 --> 00:42:13.280]  And nobody's doing anything about it.
[00:42:13.320 --> 00:42:16.762]  I don't understand why there hasn't been a motion to impeach the guy.
[00:42:17.063 --> 00:42:29.873]  Well, your point right before we went live here was that you've got a Fast and Furious, you've got Solyndra, you've got all this corruption openly going on, and then the media's like, Romney's a felon.
[00:42:29.953 --> 00:42:32.335]  And again, it's not that Romney's perfect, it's just that...
[00:42:33.359 --> 00:42:37.803]  This guy calls the police on his neighbor when they're smoking pot in the backyard.
[00:42:38.244 --> 00:42:42.628]  I mean, he's not, he's not shipping guns to Mexico to blame it on the Second Amendment.
[00:42:42.648 --> 00:42:45.091]  I mean, it's just, let's shift gears to that.
[00:42:45.872 --> 00:42:53.519]  Dave, what is your take on Fast and Furious and then tying it in to this new event, this tragedy?
[00:42:54.560 --> 00:42:57.302]  Right next to Columbine in Colorado, outside Denver.
[00:42:57.802 --> 00:43:01.444]  This tragedy that happens a week and a half before Obama says he'll sign the U.N.
[00:43:01.484 --> 00:43:05.786]  Treaty, and he's trying to get Congress to ratify it, to register and ban a bunch of our guns.
[00:43:06.106 --> 00:43:10.888]  Well, I had heard about this a while ago, and I had hoped that it was just, just rumor.
[00:43:10.968 --> 00:43:17.592]  But, you know, while we were on stage, we have a song called Guns, Drugs, and Money that we play, and I had gotten so, uh, uh,
[00:43:18.112 --> 00:43:38.151]  Offended as an American that the president had exercised his executive privilege to cover up somebody who, Eric Holder, who to me, I believe that if you're held in contempt and you have documents that are going to either exonerate you or put you in jail,
[00:43:40.673 --> 00:43:43.314]  Why hide them if it's going to get you off the hook?
[00:43:44.034 --> 00:43:53.938]  So that to me is really mind-blowing and I guess it's been proven that it was staged to restrict the Second Amendment and it's not just that.
[00:43:54.058 --> 00:44:05.642]  The crimes that it appears that is taking place, when you look at the Constitution, there's something in the Constitution where you have to get congressional permission to go to war.
[00:44:05.982 --> 00:44:13.892]  And if you don't get congressional permission, there's a clause in there where you have a certain amount of time after that where you have to get permission to go to war.
[00:44:14.553 --> 00:44:19.479]  And to my knowledge, when we went into Libya, that didn't happen.
[00:44:20.060 --> 00:44:20.981]  And it still hasn't happened.
[00:44:21.021 --> 00:44:21.582]  No, you're right.
[00:44:21.622 --> 00:44:24.285]  In fact, if there's some emergency, he's got a couple months.
[00:44:25.066 --> 00:44:27.247]  But then after that, you've got to go get the congressional approval.
[00:44:27.267 --> 00:44:28.007]  They control the purse.
[00:44:28.467 --> 00:44:37.951]  And they sent in the chairman of the Joint Chiefs of Staff, the other generals, the Secretary of Defense Panetta, and Obama put a letter out when Congress said, hey, you've got to get approval from us.
[00:44:38.391 --> 00:44:39.892]  He said, no, I get it from the U.N.
[00:44:39.932 --> 00:44:40.412]  and NATO.
[00:44:40.472 --> 00:44:41.092]  Put a letter out.
[00:44:41.572 --> 00:44:42.853]  And they had him go before Congress.
[00:44:42.873 --> 00:44:43.933]  We played the clips on the show.
[00:44:43.953 --> 00:44:44.714]  They're so incredible.
[00:44:44.974 --> 00:44:47.575]  And I think that woke up the military and police.
[00:44:48.815 --> 00:44:53.939]  More than anything I've seen now, if I go downtown Austin, the cops just stop and go, you were right, we apologize, it's all true.
[00:44:53.959 --> 00:44:59.984]  I mean, I think, when I was in Virginia, bullhorning Bilderberg, the cops were on our side, but they come over and go, no, we saw that.
[00:45:00.424 --> 00:45:01.786]  Yeah, they told us that.
[00:45:01.986 --> 00:45:02.646]  I mean, think about that.
[00:45:02.666 --> 00:45:03.847]  I'm getting chills right now, Dave.
[00:45:03.867 --> 00:45:12.174]  What bothers me the most about it is the fact that they have these shills that are going on all of the programs defending this Fast and Furious thing, and Brian Terry
[00:45:13.815 --> 00:45:15.857]  Lost his life and his family.
[00:45:15.877 --> 00:45:23.383]  You know, you can try not to watch TV, you can try not to look at the newspapers, but you see this stuff.
[00:45:24.024 --> 00:45:32.130]  And it must be devastating to see your own president just kind of sliding this whole thing under the rug.
[00:45:32.490 --> 00:45:37.735]  And the thing behind all of this is that, you know, it's not going to stop.
[00:45:38.175 --> 00:45:58.994]  You know, when we go through traveling through all the different checkpoints over through Europe, before all the globalization was taking place and each country had its own border and they had their own language and stuff like that, you'd come up to customs, you'd go to the border, you'd have to stop and hand in their passport and stuff like that, and now you just kind of roll through there.
[00:45:59.515 --> 00:46:03.238]  But when you come to your own country, it's harder to come home.
[00:46:03.979 --> 00:46:10.463]  It's harder to go through an airport here in the United States of America than it was for us even in Moscow.
[00:46:10.523 --> 00:46:25.754]  We just got back from Moscow and we rolled through there so fast I was laughing about it because we got out of the plane, through customs, got our luggage and were in the vans rolling to the hotel for the show faster than we get through customs when I come home to the U.S.
[00:46:26.414 --> 00:46:31.658]  We're not as free as we thought and what's amazing is it's on the news Obama legalized a bunch of illegals
[00:46:32.668 --> 00:46:36.230]  And when they do fake stings of businesses and stuff, they just release them.
[00:46:36.771 --> 00:46:43.275]  And they're now telling sheriffs all over the country that they are not going to pick up illegals that they arrest.
[00:46:43.715 --> 00:46:44.796]  Even if they're committing crimes.
[00:46:44.816 --> 00:46:46.117]  I don't know anything about that.
[00:46:46.397 --> 00:46:54.863]  I do know that from the people that we've spoken to that are Latino, that we have a huge contingency of Latino fans.
[00:46:55.923 --> 00:46:56.904]  Here in Texas.
[00:46:57.224 --> 00:46:57.685]  All over, yeah.
[00:46:57.725 --> 00:47:08.112]  In New Mexico, in Arizona, in California, Central and South America, in Spain, and in a lot of the neighboring countries around Spain that are still Spanish-speaking fans.
[00:47:08.773 --> 00:47:16.399]  And they have relatives that are here, whether they're legal or illegal, and they know that this was a move to get votes.
[00:47:16.559 --> 00:47:17.119]  They know that.
[00:47:17.259 --> 00:47:22.203]  The one thing that you can't make, just because they don't speak English, doesn't mean they're stupid.
[00:47:22.423 --> 00:47:22.904]  Exactly.
[00:47:23.624 --> 00:47:25.505]  Well, they've had a lot of tyranny in Latin American countries.
[00:47:25.525 --> 00:47:27.386]  They're certainly more savvy in many ways.
[00:47:27.526 --> 00:47:28.007]  Yeah, they are.
[00:47:28.547 --> 00:47:40.614]  Finishing up with Fast and Furious, if Obama can get away with shipping close to 20,000 guns and hand grenades into Mexico, and guns into Honduras, and then states like Florida and Illinois to drug gangs...
[00:47:41.354 --> 00:47:44.615]  For whatever reason, I mean, my gosh, what are they going to do with it next?
[00:47:44.675 --> 00:47:45.995]  I mean, it really is creepy.
[00:47:46.295 --> 00:47:47.576]  I do know this.
[00:47:47.756 --> 00:47:51.517]  It's really, it's amazing how our liberties are being taken away from us.
[00:47:52.057 --> 00:47:54.578]  It's like the frog in the pot of boiling water.
[00:47:54.698 --> 00:47:57.739]  You know, if it was boiling water when he jumped in, he'd jump back out.
[00:47:57.819 --> 00:48:02.200]  But they slowly turn the temperature up, the frog will stay in there until he boils to death.
[00:48:02.720 --> 00:48:04.421]  And that's what's happening to us right here.
[00:48:04.461 --> 00:48:05.802]  We don't know what's going on.
[00:48:06.222 --> 00:48:11.344]  A lot of the American people are so busy working their asses off to make ends meet right now.
[00:48:11.364 --> 00:48:13.365]  They don't have time to sit in front of the news.
[00:48:13.425 --> 00:48:15.366]  And the news is such pablum.
[00:48:15.746 --> 00:48:17.047]  It's opium for the masses.
[00:48:17.147 --> 00:48:19.488]  And it's stuff that you want to feel good.
[00:48:19.528 --> 00:48:23.670]  See, the thing that I laugh about when I hear Obama say, give the folks a chance.
[00:48:24.290 --> 00:48:26.471]  Give everybody a chance.
[00:48:26.531 --> 00:48:27.752]  Take away from the rich people.
[00:48:28.332 --> 00:48:31.134]  Well, what happens when the folks that he's given a chance
[00:48:31.894 --> 00:48:37.659]  Gets a chance, becomes successful, is rich, well then all of a sudden, you're Obama's enemy now.
[00:48:38.500 --> 00:48:43.564]  And the thing for me is that, you know, I'm in that 1% that he's talking about.
[00:48:43.985 --> 00:48:49.409]  Megadeth won't be able to tour anymore once all these things that he's planning on doing to me happens.
[00:48:49.910 --> 00:48:52.212]  On top of the fact that... Yeah, we've talked privately.
[00:48:52.232 --> 00:48:55.595]  You said, listen, after all the taxes and everything, I'm getting like 20% of it.
[00:48:55.815 --> 00:48:56.916]  If they do this, it's over.
[00:48:57.136 --> 00:48:57.396]  Yeah.
[00:48:57.576 --> 00:48:59.437]  And that's what happens in Venezuela or Russia.
[00:48:59.697 --> 00:49:00.317]  They don't get it.
[00:49:00.457 --> 00:49:02.838]  Once you cut out that small profit margin, it's over.
[00:49:02.898 --> 00:49:03.338]  It's done.
[00:49:03.658 --> 00:49:04.018]  It's done.
[00:49:04.419 --> 00:49:09.360]  And the fact that he would say that I did not build my own business offends me tremendously.
[00:49:09.380 --> 00:49:11.721]  I'm disgusted with this guy.
[00:49:12.021 --> 00:49:13.502]  And, you know, he's my president.
[00:49:14.322 --> 00:49:26.373]  Um, you know, I respect the office of the presidency, but I think as a person and the things that he says, I've never heard anything this offensive ever come out of the mouth of a president.
[00:49:26.393 --> 00:49:29.336]  And I'm 50, I've heard a lot of presidents talk in my life.
[00:49:29.836 --> 00:49:34.463]  And, you know, listeners out there can say what they want about me or be mad at what I'm saying right now.
[00:49:34.523 --> 00:49:36.685]  And I'm saying this out of love for you guys.
