[00:00:21.570 --> 00:00:22.710]  Welcome, ladies and gentlemen.
[00:28:03.151 --> 00:28:06.914]  Can we have a large house blend, please?
[00:28:07.234 --> 00:28:08.415]  Alright, let me get that for you.
[00:28:08.916 --> 00:28:10.857]  Oh yeah, he's definitely one.
[00:28:14.640 --> 00:28:20.065]  Listen, um, are you... Why are you paying cash?
[00:28:20.565 --> 00:28:21.606]  Yeah, you alright, man?
[00:28:23.618 --> 00:28:24.318]  I gotta ask you this.
[00:28:24.418 --> 00:28:25.759]  It's just a matter of national security.
[00:28:26.179 --> 00:28:27.219]  I'm an important person now.
[00:28:28.099 --> 00:28:29.399]  Is there a reason you're paying with cash?
[00:28:30.740 --> 00:28:32.100]  It's only a couple dollars.
[00:28:32.200 --> 00:28:36.221]  I just usually pay cash when it's, you know, not very much money.
[00:28:37.541 --> 00:28:37.781]  Why?
[00:28:38.202 --> 00:28:41.762]  I mean, you... I don't understand how that's any of your business.
[00:28:42.543 --> 00:28:44.903]  But I mean, privacy is not what America's about.
[00:28:44.983 --> 00:28:48.064]  I mean, I've gotta report you to Homeland Security.
[00:28:48.874 --> 00:28:50.775]  Are you on the meds?
[00:28:50.795 --> 00:28:51.895]  No, this is the new homeland.
[00:28:52.656 --> 00:28:54.416]  The TSA sticks their hands down your pants.
[00:28:54.456 --> 00:28:57.618]  I think you're acting kind of weird.
[00:28:57.798 --> 00:28:59.098]  I just want a cup of coffee.
[00:28:59.758 --> 00:29:03.340]  And with the inflation, it's actually $5 for a cup of coffee.
[00:29:03.360 --> 00:29:04.780]  Do you have some more money?
[00:29:04.880 --> 00:29:07.642]  Can I get a cup of coffee?
[00:29:07.682 --> 00:29:09.622]  Just regular?
[00:29:10.183 --> 00:29:10.383]  Sure.
[00:29:10.443 --> 00:29:10.683]  Medium?
[00:29:10.743 --> 00:29:11.203]  Anything else?
[00:29:12.403 --> 00:29:13.104]  I'll get a cookie, too.
[00:29:13.404 --> 00:29:14.084]  You'll get a cookie?
[00:29:14.204 --> 00:29:14.504]  Alright, sure.
[00:29:14.524 --> 00:29:15.165]  I'll get that for you.
[00:29:15.745 --> 00:29:18.546]  My God, there's a lot of terrorists.
[00:29:19.249 --> 00:29:19.949]  Hold on a minute.
[00:29:19.989 --> 00:29:21.110]  Can you pay with a credit card, please?
[00:29:21.890 --> 00:29:25.471]  I don't know if I have enough in my account, so I'm just gonna pay cash.
[00:29:25.511 --> 00:29:28.452]  Actually, I have a couple 20s here, so I'm just gonna give you a 20.
[00:29:28.552 --> 00:29:29.873]  Is that cool?
[00:29:30.493 --> 00:29:32.494]  Oh my God!
[00:29:33.194 --> 00:29:37.356]  I'm gonna get myself together.
[00:29:37.416 --> 00:29:38.396]  I'm Jack Bauer.
[00:29:38.436 --> 00:29:38.976]  Jack Bauer.
[00:29:41.697 --> 00:29:44.879]  Can you get my change?
[00:29:45.199 --> 00:29:47.500]  Can I have that?
[00:29:47.580 --> 00:29:47.800]  Thanks.
[00:29:49.255 --> 00:29:49.455]  Cool.
[00:29:49.976 --> 00:29:50.696]  You're being watched.
[00:29:50.716 --> 00:29:52.157]  The homeland's keeping you safe, okay?
[00:29:52.197 --> 00:29:53.238]  By who?
[00:29:54.058 --> 00:29:54.578]  Just get out of here.
[00:29:54.598 --> 00:29:54.999]  You're lucky.
[00:29:56.239 --> 00:30:01.663]  You know, it's a pretty big boost to my ego to realize I'm a good guy because I spy on everybody.
[00:30:09.978 --> 00:30:10.459]  There he is.
[00:30:10.559 --> 00:30:11.640]  Oh, he's dangerous, you can tell it.
[00:30:12.120 --> 00:30:13.961]  I just act like I'm sneaking up on him.
[00:30:14.242 --> 00:30:14.762]  All right.
[00:30:15.743 --> 00:30:16.563]  Oh, no, it's true.
[00:30:16.603 --> 00:30:18.024]  He's looking at InfoWars.
[00:30:18.425 --> 00:30:22.488]  In fact, it says in the report that they visit extremists or radical sites.
[00:30:23.008 --> 00:30:23.769]  I gotta track him.
[00:30:23.989 --> 00:30:25.070]  I gotta do what they told me.
[00:30:29.033 --> 00:30:30.094]  I can almost hear it now.
[00:30:32.255 --> 00:30:34.337]  Oh, my gosh, some secret agent.
[00:30:46.121 --> 00:30:52.325]  Oh man, I'm brave.
[00:30:52.345 --> 00:30:53.866]  I'm just like those guys on TV.
[00:30:55.287 --> 00:30:56.308]  Yes, yes, FBI.
[00:30:56.669 --> 00:30:57.109]  I've got him.
[00:30:57.589 --> 00:30:58.230]  I've got him.
[00:30:58.550 --> 00:30:59.671]  He bought coffee with cash.
[00:31:00.531 --> 00:31:04.154]  And he was using a proxy server to search the web.
[00:31:05.075 --> 00:31:05.315]  Yes.
[00:31:06.095 --> 00:31:06.916]  Yes, I've got one of them.
[00:31:06.936 --> 00:31:07.897]  He's definitely a terrorist.
[00:31:15.084 --> 00:31:18.065]  That's right, ladies and gentlemen, what you just saw is ridiculous.
[00:31:18.425 --> 00:31:20.646]  And if you're asking, what in the world did I just see?
[00:31:21.126 --> 00:31:23.366]  It's dark satire, comedy.
[00:31:24.207 --> 00:31:26.567]  It's very frightening because it's based in reality.
[00:31:26.807 --> 00:31:27.988]  The FBI flyer you saw?
[00:31:28.428 --> 00:31:28.808]  Real.
[00:31:29.608 --> 00:31:30.729]  There's literally hundreds of them.
[00:31:31.229 --> 00:31:34.610]  They actually say, blue jeans, cell phones, call the police, write down their drivers.
[00:31:35.737 --> 00:31:36.959]  License number if you can get it.
[00:31:36.979 --> 00:31:39.503]  Write down their license plate number.
[00:31:40.144 --> 00:31:41.887]  Are they using AOL or Comcast?
[00:31:42.188 --> 00:31:43.209]  Call the police on them.
[00:31:43.610 --> 00:31:44.471]  They may be terrorists.
[00:31:45.444 --> 00:31:46.645]  It's really happening.
[00:31:47.266 --> 00:32:01.958]  Now, the dramatization you just saw is the intro to a larger documentary film that we've just gotten close to completing that I'm going to be premiering in Dallas coming up this Sunday and then the Sunday after that in Florida.
[00:32:02.018 --> 00:32:05.902]  Find out details at Infowars.com forward slash events.
[00:32:06.482 --> 00:32:11.987]  But Never Fear will also then be premiering it after I've had those two showings here at Prison Planet.
[00:32:12.487 --> 00:32:17.770]  And then, of course, it will leak out to the wider web, which is our full intention.
[00:32:18.430 --> 00:32:20.131]  But yes, this is absurd.
[00:32:20.271 --> 00:32:26.394]  So is the TSA sticking their hands down our pants while the government openly gives Libya over to al-Qaeda.
[00:32:26.934 --> 00:32:29.796]  And Israel uses al-Qaeda groups to attack Iran.
[00:32:29.836 --> 00:32:32.197]  And NBC News runs headlines admitting it.
[00:32:32.677 --> 00:32:36.779]  I've got to get my rights up, but al-Qaeda works for the government and got the underwear bomber on the plane.
[00:32:36.859 --> 00:32:37.580]  I mean, it's crazy.
[00:32:38.300 --> 00:32:39.600]  The documentary's almost done.
[00:32:39.621 --> 00:32:41.681]  I'm trying to come up with a name right now.
[00:32:41.701 --> 00:32:42.762]  Or I'd tell you the name.
[00:32:43.282 --> 00:32:46.783]  And of course, folks that are there in Dallas and Orlando will know the name and see it first.
[00:32:46.823 --> 00:32:47.983]  So, hope to see you there.
[00:32:48.003 --> 00:32:51.985]  And if not, keep watching here at PrisonPlanet.TV.
[00:32:52.365 --> 00:33:02.289]  And we have a 15-day free trial running right now as well with the nightly news, 7 o'clock central, the radio show archives, all my films and much more right here at PrisonPlanet.TV.
[00:33:06.792 --> 00:33:09.474]  Ask yourselves, what are you doing in this time of great challenge?
[00:33:10.414 --> 00:33:12.055]  What are you doing to unlock mine?
[00:33:13.997 --> 00:33:20.120]  Go to InfoWars.com and PrisonPlanet.tv for the latest headlines and cutting-edge information.
[00:33:27.324 --> 00:33:29.126]  Greetings, fellow InfoWarriors.
[00:33:29.766 --> 00:33:37.493]  Alex Jones here, announcing the first of many trips that I'm going to take across this wonderful United States that we live in.
[00:33:37.814 --> 00:33:47.723]  And we get so busy here at InfoWars.com, the nightly news, the daily radio show, the documentary films, and all the other things we're doing that I tend to never go out and give speeches anymore.
[00:33:48.123 --> 00:33:51.885]  And I've got a lot of ideas bubbling around in my head about the history of the New World Order.
[00:33:52.165 --> 00:33:53.546]  What makes them tick and how to defeat them.
[00:33:53.846 --> 00:33:56.228]  So I'm titling this key speech I'm going to give.
[00:33:56.248 --> 00:33:58.449]  It'll run around two hours long.
[00:33:59.049 --> 00:34:00.830]  Blueprint to Defeat the New World Order.
[00:34:01.110 --> 00:34:06.854]  And we're also going to have a surprise premiere of a short documentary film we've been working on at the event.
[00:34:07.294 --> 00:34:09.415]  First off, I'm going to be going to Dallas, Texas.
[00:34:09.815 --> 00:34:11.376]  Sunday, February 19th, 2012.
[00:34:11.516 --> 00:34:14.238]  To the historic Lakewood Theater.
[00:34:14.798 --> 00:34:19.026]  And the next Sunday, February 26th, I'm going to be in Orlando, Florida.
[00:34:19.667 --> 00:34:25.337]  You can find out more about the events and buy tickets at infowars.com forward slash events.
[00:34:26.297 --> 00:34:29.718]  Now, unfortunately, every event I've ever had, we've had to turn people away.
[00:34:30.339 --> 00:34:34.240]  So get your tickets early at Infowars.com forward slash events.
[00:34:34.560 --> 00:34:36.501]  There's a lot of crazy stuff going on in this world.
[00:34:37.201 --> 00:34:39.742]  The craziest of all is this explosive awakening.
[00:34:40.422 --> 00:34:42.183]  I can't wait to meet you and shake your hand.
[00:34:42.623 --> 00:34:44.624]  I'll see you in Dallas and I'll see you in Orlando.
[00:34:45.284 --> 00:34:47.205]  Infowars.com forward slash events.
[00:35:00.242 --> 00:35:01.483]  We are back from break.
[00:35:01.643 --> 00:35:14.131]  Of course, as you know, the whole media portrayal has always been that supporting the troops means supporting any neocon candidate who's ready for another war, supporting anyone who will always go for more empire overseas.
[00:35:14.552 --> 00:35:22.237]  But the reality is that the majority of donators to politicians and the military donate to Ron Paul.
[00:35:22.657 --> 00:35:23.738]  And there's a reason for that.
[00:35:23.818 --> 00:35:38.305]  Joining us now to talk about that and an event to support Ron Paul, specifically with people in the military, I guess active and former, is Adam Kokesh, himself a former serviceman and the head of adamvstheman.com.
[00:35:38.325 --> 00:35:39.306]  Thanks for joining us, Adam.
[00:35:39.866 --> 00:35:40.566]  Hey, my pleasure.
[00:35:40.606 --> 00:35:51.392]  Thanks for the opportunity to promote this event because it really is such a key one to reaching out to active duty troops and the veterans community with the message of freedom and making sure that they all get what Ron Paul stands for.
[00:35:52.196 --> 00:36:09.578]  Well, I think it's a very important thing to break the misconception and the media spin and delusion and mind control that they've been doing at least since 9-11 with the yellow ribbons and the supporting the troops, all the American flags, that somehow this is okay because it's in the name of the troops.
[00:36:10.640 --> 00:36:26.359]  Absolutely, and this event was really inspired by the suppression of the voice of the active duty, because this inconvenient fact about Ron Paul, that he's gotten more campaign contributions from active duty service members than all other candidates, including Obama combined.
[00:36:26.940 --> 00:36:40.798]  is just doing such a disservice to all of those active duty troops who donated who wanted to hear their voices heard and so we're making sure that that is that that message gets out with the Ron Paul is the choice of the troops march and rally in Washington D.C.
[00:36:40.838 --> 00:36:41.439]  on Presidents Day.
[00:36:41.459 --> 00:36:42.120]  This is really exciting.
[00:36:42.140 --> 00:36:43.241]  It's coming up on Monday.
[00:36:43.622 --> 00:36:45.104]  We're going to be rallying at noon at the
[00:36:45.765 --> 00:36:53.796]  ...monument marching to the White House in formation and everybody in that formation will be required to present a proof of service in order to be a part of this event.
[00:36:54.156 --> 00:36:58.202]  We're gonna do our dress right dress and be right there in front of the White House before...
[00:36:59.008 --> 00:37:05.209]  We do an about face and a symbolic gesture of repudiation of our president's foreign policy.
[00:37:05.429 --> 00:37:25.234]  We are going to turn our backs to the White House and we're going to hold a flag folding ceremony and have a folded American flag as you would at a soldier's funeral and render a hand salute and hold it for as many seconds as troops have died since Obama took office both abroad and by suicide and then
[00:37:26.835 --> 00:37:28.656]  March back to the Washington Monument.
[00:37:28.696 --> 00:37:31.078]  So we're very excited to be creating this visual.
[00:37:31.118 --> 00:37:38.042]  We're very excited for the opportunity to show that that parallel is there in the veterans community, as there is among the active duty for this.
[00:37:38.082 --> 00:37:49.090]  But also, I'm really excited to be providing an opportunity for active duty troops to be talking amongst each other, to be reaching out to each other with this message about questioning our current foreign policy.
[00:37:49.130 --> 00:37:49.490]  And it's just
[00:37:49.810 --> 00:38:09.299]  It's such a disgrace that military regulations are set up in such a way that the voices of the troops aren't allowed to be heard unless they're serving as props for the President when he gets off Marine One, or when Ben Bernanke wants to use the troops at Fort Hood as backdrop for his speech about his economic shenanigans about what he's doing with the Federal Reserve.
[00:38:09.579 --> 00:38:16.842]  I mean, it's disgusting to see how disrespected the troops are in reality compared to the rhetoric, compared to the yellow ribbons.
[00:38:17.022 --> 00:38:28.027]  Yeah, they're all supposed to shut up, but presidents who didn't even serve or who did monkey service where they were on paper serving but didn't even really show up for training or anything, they're supposed to speak for what we're doing.
[00:38:28.767 --> 00:38:41.152]  And even among those token veterans, those who joined the Texas Air National Guard or whatever the case was, simply to be able to check that box, they're all out of the race now.
[00:38:41.552 --> 00:38:44.634]  There is only one person running for president
[00:38:45.314 --> 00:38:49.897]  In the Republican primary, who has ever worn the uniform, and that's Ron Paul.
[00:38:49.917 --> 00:38:56.622]  But more importantly, the message here is not that the troops support Ron Paul, despite his foreign policy.
[00:38:56.963 --> 00:39:02.286]  It's not like they're going, well, we like the constitutional thing and that he's a veteran and the integrity.
[00:39:02.607 --> 00:39:04.008]  Those are side benefits.
[00:39:04.548 --> 00:39:07.230]  Those are side benefits to the foreign policy.
[00:39:07.651 --> 00:39:17.419]  Because we want a Commander-in-Chief, and it shouldn't be any surprise to anybody, that those of us who are willing to put our lives on the line to defend this country want a Commander-in-Chief who's going to be decisive.
[00:39:17.779 --> 00:39:21.682]  And when you ask Ron Paul questions about foreign policy, you know he's got the answers.
[00:39:21.722 --> 00:39:23.764]  You know he knows how his principles are applied.
[00:39:24.144 --> 00:39:27.267]  We want a Commander-in-Chief who's going to put America's security first.
[00:39:27.707 --> 00:39:28.468]  Not Israel's.
[00:39:28.988 --> 00:39:30.049]  Not Afghanistan's.
[00:39:30.449 --> 00:39:31.150]  Not Iraq's.
[00:39:31.610 --> 00:39:42.953]  We want a commander-in-chief who is going to only send the troops in a harm's way with a clear mission and a clear moral imperative, or as Dr. Paul would call it, a constitutional declaration of war.
[00:39:43.193 --> 00:40:00.698]  But what's even more exciting to see is that although the troops are being brought to support Ron Paul by his foreign policy message, because we are, as a subculture, not all that different from the rest of the country, we are still creatures of pragmatism too, but when you're
[00:40:01.613 --> 00:40:07.737]  Looking at this political debate and going, well, is there going to be 100,000 troops or 130,000 troops in Afghanistan?
[00:40:08.077 --> 00:40:14.581]  Do I want to be the 130,000th guy that deploys just to die for a politician's mistake?
[00:40:14.901 --> 00:40:17.283]  You know, that's the kind of question the troops are asking.
[00:40:17.323 --> 00:40:23.466]  When you have your life on the line, you're really motivated to find out what a better foreign policy might be.
[00:40:23.867 --> 00:40:25.968]  And they're coming to this message, but they're really
[00:40:26.568 --> 00:40:34.314]  Coming to it because of the foreign policy, because they don't want to be the last person to die for a mistake, or for a lie, or for a foreign policy mistake.
[00:40:34.334 --> 00:40:36.256]  We're talking about making clear decisions.
[00:40:36.616 --> 00:40:48.726]  Do you remember the presentation where they said the key to winning Afghanistan is deciphering this map with hundreds of points, with terrorism interconnected, with the drug smuggling, with the troops not even knowing what side they're working on?
[00:40:49.106 --> 00:40:49.826]  All these things.
[00:40:49.867 --> 00:40:52.609]  How can we fight a war that way, even if it is just?
[00:40:53.149 --> 00:41:03.897]  Well, when you're out in the field every day, I mean, I can tell you, and you're risking your life every day, and something strikes you funny, you know, and you go, wait a second, maybe we shouldn't be here.
[00:41:03.978 --> 00:41:06.800]  Maybe we're creating enemies faster than we can kill them.
[00:41:07.320 --> 00:41:11.924]  It really propels you to go all the way down the rabbit hole.
[00:41:12.364 --> 00:41:26.424]  And when the troops hear Ron Paul's foreign policy message, and they hear the principles behind the Golden Rule being applied to our foreign policy as Ron Paul was famously booed for at the debate in South Carolina, they see the same thing
[00:41:27.651 --> 00:41:29.152]  In terms of domestic policy.
[00:41:29.772 --> 00:41:38.158]  And they're more compelled than the average American who might be getting along happy-go-lucky every day to speak out, to question things.
[00:41:38.498 --> 00:41:47.845]  But they're up against the establishment within the military and what they perceive through the mainstream media as an effort to silence such voices of dissent.
[00:41:47.865 --> 00:41:50.206]  And we're bringing them out to celebrate them with this event.
[00:41:50.286 --> 00:41:53.488]  And like I said, we've got an incredible response.
[00:41:53.768 --> 00:41:57.191]  But now we've got over 1600 RSVP'd on our Facebook event page.
[00:41:57.851 --> 00:42:05.922]  And, you know, if that comes out to 500 in our actual formation of veterans and active duty troops, that would be incredible.
[00:42:05.962 --> 00:42:11.710]  And the visual would be epic and create something that the mainstream media would really have a hard time denying.
[00:42:13.163 --> 00:42:19.112]  More importantly, we've gotten some last minute support here and it's exciting to see.
[00:42:19.132 --> 00:42:25.100]  We've got some angels coming in with some big donations to get behind some radio ads.
[00:42:25.741 --> 00:42:28.285]  We haven't been able to raise that much money independently, but for those of
[00:42:28.285 --> 00:42:34.009]  For those of you who are listening who can't be there, who want to be there in spirit, I would ask that you be there with your wallet as well.
[00:42:34.389 --> 00:42:39.352]  And check out adamvstheman.com slash vfrp, Veterans for Ron Paul.
[00:42:39.833 --> 00:42:53.402]  Donate if you can, but if not, if you just want to get active and help out with this most important cause, get on the phone, get on Facebook, get on your email, get in contact with every active duty soldier and veteran you know that's in driving distance from DC tonight.
[00:42:53.842 --> 00:42:55.303]  Get on the phone, call them.
[00:42:55.603 --> 00:43:02.928]  Tell them if they do one thing for you today, if they do one thing for you this year, if they do one thing outside of the military to serve this country, this is it.
[00:43:03.209 --> 00:43:04.810]  Because their country still needs them.
[00:43:04.870 --> 00:43:08.312]  We still need to hear the voices of the veterans, the voices of the active duty troops.
[00:43:08.653 --> 00:43:12.395]  We need to grab the rest of the Republican base by the collar and say, wake up!
[00:43:12.756 --> 00:43:14.837]  This is not a conservative foreign policy.
[00:43:15.197 --> 00:43:17.059]  Ron Paul is the choice of the troops.
[00:43:17.439 --> 00:43:21.222]  And we're timing this just so that we have a chance to have an impact
[00:43:21.542 --> 00:43:22.182]  We're good to go.
[00:43:38.132 --> 00:43:39.033]  You know the statistics.
[00:43:39.093 --> 00:43:39.874]  I know you covered this.
[00:43:39.934 --> 00:43:42.678]  It's overwhelmingly in favor of Ron Paul by far.
[00:43:43.018 --> 00:43:46.222]  They voted, but the media again decided that's not important news.
[00:43:46.583 --> 00:43:49.927]  Yet another celebrity death is the most important news still.
[00:43:50.728 --> 00:43:52.210]  And it's just amazing.
[00:43:52.570 --> 00:43:53.211]  Talk about that.
[00:43:53.271 --> 00:43:56.816]  Just talk about the numbers of the troop donations, because some people probably miss that.
[00:43:57.469 --> 00:44:05.595]  Well, if it was that Ron Paul was just edging out the other candidates by a little bit, you could argue that it wasn't significant.
[00:44:05.675 --> 00:44:12.760]  If it was just a horse race and they were neck and neck with a bunch of candidates, maybe you could deny the significance of it.
[00:44:13.080 --> 00:44:15.942]  But as of last quarter, they've crunched the numbers again.
[00:44:16.383 --> 00:44:19.185]  Ron Paul has gotten more contributions
[00:44:19.745 --> 00:44:20.045]  I think so.
[00:44:43.553 --> 00:44:45.294]  So the support is really overwhelming.
[00:44:45.554 --> 00:44:48.775]  But I have one more announcement to make, if I may, about this event.
[00:44:49.095 --> 00:44:50.916]  We're having an after party as well.
[00:44:51.476 --> 00:44:55.798]  And it's been really exciting to see how many musicians have come out to support Ron Paul.
[00:44:55.818 --> 00:44:58.219]  Of course, we had the infamous tweet from Kelly Clarkson.
[00:44:58.239 --> 00:45:03.480]  But for this event, we have the cream of the crop of the musical talent of the Freedom Movement.
[00:45:03.501 --> 00:45:04.521]  We've got Amy Allen,
[00:45:05.081 --> 00:45:08.164]  Jordan Page, Golden State, and Rebel, Inc.
[00:45:08.544 --> 00:45:10.306]  all under one roof, all the same night.
[00:45:10.646 --> 00:45:22.757]  But even more exciting than all of that, we had a late addition to the ticket with Michael Graves, former frontman for the Misfits, who came out on my YouTube channel just last week with his first public endorsement of Ron Paul.
[00:45:23.237 --> 00:45:26.300]  And it's very exciting to see that he's going to be performing a set for us as well.
[00:45:26.340 --> 00:45:27.701]  So we still have a few tickets left.
[00:45:28.081 --> 00:45:29.582]  If anybody can be in D.C.
[00:45:29.622 --> 00:45:33.525]  on Monday and you want to get a ticket for this, the website is March2WhiteHouse.com.
[00:45:33.966 --> 00:45:35.687]  March, the number two, WhiteHouse.com.
[00:45:35.847 --> 00:45:39.710]  Of course, you can find all the info from my website, AdamVsTheMan.com.
[00:45:40.130 --> 00:45:43.273]  But we have lots of details on the Facebook event.
[00:45:43.553 --> 00:45:45.715]  We have some black and white flyers available now.
[00:45:45.735 --> 00:45:49.817]  If people want to print their own and pass them out here, we'd really appreciate it.
[00:45:50.478 --> 00:45:58.123]  It's been myself and Nathan Cox who decided, as co-founders of Veterans for Ron Paul 2012, that we were going to plant the flag and we were going to make this happen.
[00:45:58.684 --> 00:46:00.505]  And we don't have a massive organization.
[00:46:00.525 --> 00:46:08.791]  Adam vs. the Man is a one-man band production here, and Nathan Cox actually still has a full-time job that has nothing to do with the Freedom Movement.
[00:46:09.131 --> 00:46:14.112]  So, it's really exciting to see that people are jumping in, but that's what it takes to make an event like this a success.
[00:46:14.152 --> 00:46:18.333]  The grassroots are behind it, and they're willing to volunteer and do a little legwork for us as well.
[00:46:18.373 --> 00:46:23.455]  Yeah, and those celebrities that have come forward are just a mark in space of how many people are waking up overall.
[00:46:23.975 --> 00:46:30.436]  But getting back to the military aspects, I mean, how many different founding fathers warned against the danger of a standing army?
[00:46:30.496 --> 00:46:31.677]  Smedley Butler in the 20th century
[00:46:32.597 --> 00:46:40.982]  Warning that essentially the military was being used to be a client for corporations in the third world, overseas, and that's what's really happening.
[00:46:41.322 --> 00:46:42.763]  Can you talk about those aspects?
[00:46:43.203 --> 00:46:43.903]  Yeah, absolutely.
[00:46:43.923 --> 00:46:48.926]  Well, the best safeguard against the danger of a standing army is an educated population.
[00:46:48.966 --> 00:46:54.309]  And I mean an educated population that includes those who would be picking up guns for the government.
[00:46:54.329 --> 00:46:56.730]  And that's why the work of Oath Keepers is so important.
[00:46:56.770 --> 00:47:00.132]  Encouraging the troops to honor their oaths to the Constitution.
[00:47:00.732 --> 00:47:03.354]  Over what illegal orders they may receive.
[00:47:03.654 --> 00:47:25.266]  So the fact that we've gotten to such a standing army today, where the government can, at the drop of a hat, put not just a battalion of Marines on any beach in the world in 24 hours, but deploy divisions without the taxpayers even noticing it, because it's already budgeted for, and create the excuses to create special spending bills, because that's really what it's all about.
[00:47:25.566 --> 00:47:26.987]  It's all about the exploitation.
[00:47:27.607 --> 00:47:39.615]  And you know this, your listeners know this, and this is really the key dynamic here is that wars are fought not for defense, not for revenge or for anything like that.
[00:47:39.995 --> 00:47:41.496]  It's for exploitation.
[00:47:41.556 --> 00:47:50.001]  It's part of the scam to keep the tax cows slaving away and keep the tax dollars flowing to the beneficiaries of government.
[00:47:50.021 --> 00:47:53.464]  And the military-industrial complex is the biggest recipient of this
[00:47:54.304 --> 00:47:54.805]  Welfare.
[00:47:55.145 --> 00:47:56.206]  It's a welfare check.
[00:47:56.266 --> 00:48:08.721]  Every time we send a troop out, every time we send a soldier into battle unnecessarily, it's a meal ticket for someone who's doing nothing to serve anybody else here at home other than making military equipment.
[00:48:09.241 --> 00:48:15.486]  And that's the real danger of it, is that the standing army creates an opportunity for the government to spend more money.
[00:48:15.546 --> 00:48:24.093]  It creates a temptation for the globalists, for the banksters, for the real exploiters in our system to get us to fight each other, to get humans to cause
[00:48:24.713 --> 00:48:32.996]  So much pain and suffering to see what is war but the systematic destruction of human life by machinery.
[00:48:33.316 --> 00:48:36.037]  To see that we can be turned to that for their greed.
[00:48:36.577 --> 00:48:39.598]  The standing armies are simply a tool for that.
[00:48:39.658 --> 00:48:44.559]  But I'm as pessimistic as I might be for the midterm or the short term.
[00:48:45.639 --> 00:48:48.540]  Except if we do have the chance of getting Ron Paul elected.
[00:48:48.580 --> 00:48:53.562]  I do believe there's still a significant chance that makes it worth fighting for his campaign every single day here.
[00:48:54.222 --> 00:49:09.658]  I'm an optimist in the long term, but I know that even in this day and age with the internet, when we have such global connectedness, when we're able to have the truth button here one click away and see through the lies and see through the propaganda, but at the same time,
[00:49:10.419 --> 00:49:13.300]  Realize our shared humanity.
[00:49:14.220 --> 00:49:15.181]  Globally speaking.
[00:49:15.361 --> 00:49:17.862]  That is the kind of globalism I want to support.
[00:49:18.382 --> 00:49:20.703]  That we see that shared humanity.
[00:49:20.863 --> 00:49:23.343]  We will be looking back at this day and age.
[00:49:23.864 --> 00:49:27.425]  I feel even just decades from now.
[00:49:28.220 --> 00:49:37.865]  And we will look back on this as the most shameful episode in human history when we thought that war was an acceptable means of conflict resolution in any way.
[00:49:38.225 --> 00:49:40.026]  That we were able to do this.
[00:49:40.086 --> 00:49:44.769]  And when we look at the political system today, I mean, as Stefan Molyneux has said,
[00:49:45.249 --> 00:49:53.837]  I can't imagine people looking back from the future and seeing that we weren't just faking this for everybody's amusement because it's become so absurd.
[00:49:54.197 --> 00:49:56.840]  But at the same time, it's become so tragic.
[00:49:57.020 --> 00:49:58.301]  It's become so painful.
[00:49:58.561 --> 00:50:00.903]  And for those of us who have seen it firsthand,
[00:50:02.316 --> 00:50:03.578]  We want to make it stop.
[00:50:04.238 --> 00:50:05.419]  We want to make it stop.
[00:50:05.460 --> 00:50:07.962]  If you support the troops, help us make it stop.
[00:50:08.403 --> 00:50:10.685]  Support the troops who support Ron Paul.
[00:50:11.045 --> 00:50:11.606]  I hear you, Adam.
[00:50:11.626 --> 00:50:16.070]  I want to bring this up too, because what kind of freedom, quote-unquote, are they building here at home?
[00:50:16.471 --> 00:50:19.334]  They've branded returning vets as potential extremists.
[00:50:19.634 --> 00:50:28.377]  There was a case this week where a vet called a help hotline and he wasn't even suicidal or anything and they swarmed his house and took his guns.
[00:50:28.698 --> 00:50:31.078]  You've got this prepper in the news, we covered it today.
[00:50:31.439 --> 00:50:40.582]  He was labeled mentally defective and barred from his second amendment through the FBI background check and obviously that's something they want to pin on a lot of vets.
[00:50:41.002 --> 00:50:42.923]  Do you see veterans waking up to this?
[00:50:43.063 --> 00:50:44.524]  Is this on their radar?
[00:50:44.564 --> 00:50:45.384]  Is it just a few?
[00:50:45.764 --> 00:50:47.865]  Is this beginning to swell in all the ranks?
[00:50:49.053 --> 00:50:52.915]  I mean, I like to be optimistic about that one in particular.
[00:50:52.935 --> 00:51:04.819]  I do think it's swelling because every soldier that comes home from these wars is a potential extremist, is a potential dissident, is a potential threat to the government.
[00:51:04.859 --> 00:51:15.704]  Because when you come home from an experience like this, when you have been both the victim and the victimizer, and you see that there was no just cause behind what you were a part of,
[00:51:17.148 --> 00:51:28.680]  When there was no moral imperative to risking your life, there was no just cause that your buddies died for, that's why you see the kind of record suicides among veterans.
[00:51:28.900 --> 00:51:35.547]  And so in that sense, veterans continue to be victims of government, continue to be victims of that experience.
[00:51:35.587 --> 00:51:36.528]  And part of that is because
[00:51:37.228 --> 00:51:41.269]  There aren't positive, peaceful outlets for confronting government.
[00:51:41.309 --> 00:51:43.150]  And that's what the Ron Paul campaign provides.
[00:51:43.170 --> 00:51:46.690]  That's what we're hoping to provide with this event with Veterans for Ron Paul 2012.
[00:51:47.231 --> 00:51:56.353]  Because there are so many troops that come home from this and just drink themselves into bottles and destroy their lives because they're so frustrated and there isn't that outlet.
[00:51:56.833 --> 00:52:10.442]  But I do think that they're waking up, and I do think that veterans in particular, as former members of the Praetorian class, many continuing as members of the police force in that effort, are extra motivated to wake up.
[00:52:10.742 --> 00:52:14.985]  And with the internet, with the Alex Jones Show, with the InfoWars Nightly News,
