[00:00:27.498 --> 00:00:28.699]  Welcome, ladies and gentlemen.
[00:31:11.067 --> 00:31:20.150]  Every election cycle, they sell us false hopes and the idea that by voting in the very same system designed to suppress us, we somehow have a voice and the ability to control our own destiny.
[00:31:20.630 --> 00:31:27.012]  This, of course, is far from the truth, and it is in no way in our interest to have the globalists selling us the idea of change we can believe in.
[00:31:27.432 --> 00:31:28.132]  Yes, we can!
[00:31:28.152 --> 00:31:30.733]  Yes, we can!
[00:31:30.753 --> 00:31:34.214]  Obama's health care plan will include coverage of all essential medical services.
[00:31:34.254 --> 00:31:34.814]  Yes, we can!
[00:31:35.455 --> 00:31:43.898]  We've been lied to so many times that we don't need change we can believe in, but change we can see right in front of our eyes.
[00:31:47.600 --> 00:31:50.421]  I'm announcing our biggest contest ever.
[00:31:51.441 --> 00:31:57.544]  And we're looking for people who love freedom and who want to be all in in the resistance to tyrants.
[00:32:01.340 --> 00:32:03.601]  So you say you want to fight the New World Order.
[00:32:04.361 --> 00:32:10.524]  Why, if you were on the radio, if you were Alex Jones, you'd really kick some globalist ass.
[00:32:11.824 --> 00:32:12.864]  Well, here's your chance.
[00:32:13.685 --> 00:32:24.689]  We're hiring not one, but two new reporters whose reports are going to be on the radio, whose reports are going to be on the nightly news, who will even anchor the show.
[00:32:25.894 --> 00:32:32.880]  If you're ready, here's your chance to step into my shoes, and I hope you surpass what I've done.
[00:32:33.840 --> 00:32:42.407]  Two winners, $10,000 in prizes, and a shot to be a reporter inside the InfoWars.com Command Center.
[00:32:43.007 --> 00:32:47.051]  We're looking to hire one male reporter and one female reporter.
[00:32:48.266 --> 00:33:04.478]  And when you win, you win $5,000, your video gets seen by hundreds of thousands if not millions of people on YouTube, and you get put into the very front of the running to be hired as a reporter slash anchor right here in our operation.
[00:33:06.834 --> 00:33:09.275]  Do you have what it takes to be the next Info Warrior?
[00:33:10.175 --> 00:33:14.316]  The rules are posted below me here and at InfoWars.com.
[00:33:14.656 --> 00:33:15.676]  This is a big deal.
[00:33:16.297 --> 00:33:18.837]  You know, the globalists are expanding their global empire.
[00:33:19.217 --> 00:33:22.118]  But at the same time, the people are waking up all over the world.
[00:33:23.299 --> 00:33:25.459]  We've expanded our operations in the last year.
[00:33:25.779 --> 00:33:27.680]  We've added the nightly news five nights a week.
[00:33:28.000 --> 00:33:29.400]  We're making more special reports.
[00:33:29.840 --> 00:33:32.841]  We're reaching 15 million people every week.
[00:33:33.562 --> 00:33:35.022]  In a year, I want that to be 30 million.
[00:33:36.601 --> 00:33:38.243]  This is your chance to join the team.
[00:33:38.903 --> 00:33:40.405]  I want to see what you can do.
[00:33:41.165 --> 00:33:42.466]  But a big hint is this.
[00:33:43.207 --> 00:33:45.729]  Can your news piece make the news?
[00:33:47.031 --> 00:33:49.673]  Does it get people's attention?
[00:33:50.013 --> 00:33:51.335]  Does it educate people?
[00:33:51.555 --> 00:33:52.916]  Does it open minds?
[00:33:53.517 --> 00:33:59.782]  That's more important than being beautiful or speaking with perfect eloquence as an orator.
[00:34:01.003 --> 00:34:02.565]  All of that is important.
[00:34:03.683 --> 00:34:08.584]  But we're looking for people that have that magic spark, that fire of liberty in their heart.
[00:34:09.324 --> 00:34:11.024]  Because I want you to join our team.
[00:34:11.404 --> 00:34:16.605]  I want to give you a launch pad so you can really take off and engage the globalists.
[00:34:17.145 --> 00:34:23.046]  And if this works, we'll have contests all the time and we'll continue to build this operation.
[00:34:23.567 --> 00:34:30.688]  I'm involved in a talent search looking for people who have the fires of liberty burning in their hearts and their minds.
[00:34:31.914 --> 00:34:37.885]  You've got until April 30th to complete your news report, and then we'll announce the winners one week later.
[00:34:38.767 --> 00:34:40.871]  Are you gonna join the InfoWar?
[00:34:41.472 --> 00:34:42.814]  Do you have what it takes?
[00:34:43.936 --> 00:34:44.598]  It's up to you.
[00:34:46.977 --> 00:34:50.398]  All serious entries will be posted on InfoWars.com.
[00:34:51.138 --> 00:34:52.019]  So everybody wins.
[00:34:52.759 --> 00:34:54.579]  You're getting the message of liberty out.
[00:34:55.039 --> 00:34:56.100]  And that's what really matters.
[00:34:56.860 --> 00:35:00.361]  But in the final equation, it's not about showing Alex Jones what you got.
[00:35:00.741 --> 00:35:07.683]  It's about showing the world and the globalist that no army can stop an idea whose time has come.
[00:35:08.563 --> 00:35:10.424]  Join me in the InfoWar.
[00:35:16.135 --> 00:35:18.436]  So you say you want to fight the Infowar?
[00:35:19.277 --> 00:35:21.998]  You say you want to go head up against the New World Order?
[00:35:22.758 --> 00:35:24.539]  You can do a better job than Alex Jones?
[00:35:25.579 --> 00:35:26.400]  I know you can.
[00:35:49.178 --> 00:35:53.638]  We're good.
[00:35:59.315 --> 00:36:07.981]  Welcome to the pioneering new world of farming, pharmaceuticals, biofarming, aiding scientists, and cutting-edge research.
[00:36:08.281 --> 00:36:10.783]  PPL Therapeutics is working on a solution.
[00:36:11.063 --> 00:36:15.066]  They want to clone pigs whose organs can be transplanted into people.
[00:36:15.186 --> 00:36:20.730]  Cloned and genetically modified cows that can produce milk containing the same health properties as human breast milk.
[00:36:21.010 --> 00:36:27.552]  These glow-in-the-dark hats could help develop treatments for diseases, for animals, and for humans.
[00:36:28.112 --> 00:36:30.072]  Yes, you did hear that correctly.
[00:36:30.832 --> 00:36:33.073]  He has put a spider gene into a goat.
[00:36:33.453 --> 00:36:34.353]  Transgenic fish.
[00:36:34.593 --> 00:36:39.014]  So the fish actually have what appear to be six-pack abs that we see in humans.
[00:36:39.254 --> 00:36:41.735]  My friends, I am here to warn you.
[00:36:42.924 --> 00:36:51.167]  I am here to alert you to the greatest threat to our species and our civilization on this planet.
[00:36:52.827 --> 00:37:05.832]  Humanity in just the last hundred years has increased its technological and scientific knowledge thousands and thousands of times what it was, but we are still the same
[00:37:07.173 --> 00:37:08.273]  Species that we were.
[00:37:09.153 --> 00:37:13.895]  Capable of magnificent heights, but also of horrifying lows.
[00:37:15.375 --> 00:37:20.916]  I want to talk to you about the greatest threat to human civilization and society today.
[00:37:21.356 --> 00:37:30.058]  Already irrevocably changing the genetic code of the biospheres on this planet.
[00:37:30.839 --> 00:37:32.459]  And that is genetic engineering.
[00:37:41.673 --> 00:37:43.955]  Now, I love science and technology.
[00:37:44.095 --> 00:37:48.800]  I know that it's a neutral thing and that man can use it for good or bad.
[00:37:49.841 --> 00:38:07.117]  But that said, the controllers and engineers of our society, for more than a hundred years, have believed that if they can discover the secrets of life, DNA, that they will have the keys to immortality.
[00:38:08.399 --> 00:38:19.021]  And now you see all the different news articles where they openly brag about this, and the elite says, we don't need a giant population anymore to run our technological systems.
[00:38:19.461 --> 00:38:34.303]  We're now phasing into robotics, where the military's aircraft will be drone, where combat robots will do the fighting, where manufacturing will be carried on and executed by non-biological systems.
[00:38:34.664 --> 00:38:36.824]  So there is an arms race going on.
[00:38:37.364 --> 00:38:41.706]  And a technological race going on right now, dealing with genetic engineering.
[00:38:42.526 --> 00:38:48.769]  And recently, the FDA has put into effect new policies.
[00:38:50.069 --> 00:39:04.416]  That allow genetic engineering companies, a predominantly big agra, to put on the market any GMO organism they wish, without even consulting the public.
[00:39:04.996 --> 00:39:13.881]  Now, when you look at this, it's not just GMO grass that takes less water, it's not just GMO tomatoes that last longer on the shelf.
[00:39:16.644 --> 00:39:33.187]  Every genetic engineer I've talked to who worked at these large companies said that in the different studies of GMO potatoes, rice, you name it, that there would be the side effect of reducing fertility in the rodents, the rats, the mice, the guinea pigs that they tested it on.
[00:39:33.658 --> 00:39:39.719]  Those that ate the genetically engineered toy, they didn't actually show the problems in the first generation.
[00:39:40.400 --> 00:39:49.882]  The second generation was slower growth, slower onset for maturity, but by the third generation, that's when nearly all of the adults had lost the ability to have babies.
[00:39:50.462 --> 00:39:55.303]  And then later in primate studies with monkeys and apes, the same thing happened.
[00:39:56.471 --> 00:40:14.144]  And that along with the public trait that these organisms are being engineered for, there are other traits quietly being built in as a Trojan horse that cause biological changes in the body, that increase cancer, that reduce fertility.
[00:40:14.924 --> 00:40:19.647]  And these developments are a lot further along than the public has even been told.
[00:40:20.188 --> 00:40:24.911]  The information is available, but it's not an issue that gets a lot of media play.
[00:40:25.392 --> 00:40:32.457]  And even when I have the news articles and cover them on air, I get emails and phone calls saying I'm a liar.
[00:40:33.177 --> 00:40:37.460]  I'll never forget years ago covering news articles about spider goats.
[00:40:38.120 --> 00:40:49.608]  Part spider, part goat to produce body armor in their udders, in their mammary glands that can then be used as an industrial product, a special component.
[00:40:50.268 --> 00:40:58.774]  This is the very life force of the planet, the very building blocks of the planet being scrambled together.
[00:40:59.434 --> 00:41:01.516]  And people would call me and couldn't believe it.
[00:41:02.516 --> 00:41:17.375]  Even today, I see news articles about spider goats and salmon that are mixed with other insects and fish that will, within 40 generations, extinct the natural salmon that are in the ocean, according to university studies.
[00:41:18.116 --> 00:41:20.579]  And people just seem to not care.
[00:41:21.340 --> 00:41:22.740]  We are being fed this stuff.
[00:41:23.240 --> 00:41:32.543]  GMO crops have been infecting other crops, but also other plants that are growing naturally and haven't been developed through hybridization.
[00:41:34.223 --> 00:41:40.785]  When there's a nuclear disaster, it increases cancer, it causes a lot of illnesses, but it tends to dissipate over time.
[00:41:41.345 --> 00:41:47.266]  But with genetically engineered and altered organisms, it doesn't go away.
[00:41:47.826 --> 00:41:50.167]  It mixes with other species.
[00:41:51.434 --> 00:41:54.096]  And that's what I'm here to talk to you about.
[00:41:54.656 --> 00:41:56.658]  What is the greatest threat to our species?
[00:41:56.798 --> 00:42:08.086]  It is unchecked, out of control, genetic engineering being carried out by thousands of companies in tens of thousands of laboratories across the world.
[00:42:09.347 --> 00:42:19.215]  I remember seven or eight years ago seeing in the Washington Post just a footnote in an article in their science section where they admitted that in Costa Rica,
[00:42:20.069 --> 00:42:24.512]  There is widespread human-animal clones being made.
[00:42:25.032 --> 00:42:26.794]  And yes, my friends, you heard me right.
[00:42:28.174 --> 00:42:47.848]  In fact, if you go back to the BBC News articles from more than a decade ago, they admitted that they weren't just cloning humans, that they were splicing them, in one case, with cow genetics, bovine genetics, so that the cow would not reject the human fetus growing inside of its uterus.
[00:42:49.261 --> 00:42:50.322]  Now why are they doing this?
[00:42:51.023 --> 00:43:00.991]  They are growing the fetuses up to close to term, reportedly, and this is what we know about, so that their organs can be harvested.
[00:43:01.591 --> 00:43:05.975]  You have your clone produced with cal genetics in it, so that
[00:43:07.938 --> 00:43:29.880]  Your clone can be grown in a cow, nearing the time that you need the liver transplant, or kidney transplant, or blood transfusions, whatever the case is, and then your clone is harvested from the womb of the cow, or the artificial wombs that they've been developing, and harvested so that you can have an extended life.
[00:43:30.971 --> 00:43:33.495]  And the issue here is we need to have a debate about this.
[00:43:33.555 --> 00:43:45.050]  People see this as science fiction because in movies back in the 50s and 60s and 70s or in The Island of Dr. Maru, this was written about many decades before that.
[00:43:45.991 --> 00:43:51.055]  And so people have been preconditioned that this is fantasy and that this doesn't exist.
[00:43:51.536 --> 00:43:52.857]  This is very real.
[00:43:53.357 --> 00:44:05.788]  And I thought that I would raise this issue again because over the weekend I saw in the news of Australia human-animal hybrids created amid Frankenstein warnings.
[00:44:06.288 --> 00:44:08.971]  Scientists in the UK have reportedly created more than 150
[00:44:10.672 --> 00:44:18.838]  Human-animal hybrid embryos in controversial secretive lab experiments that spread over three years.
[00:44:19.519 --> 00:44:26.804]  And there's another report here out of the Daily Mail who also reported on this issue.
[00:44:27.765 --> 00:44:32.787]  A lot of things concern me, and hopefully concern you with all of this, but one issue is the media.
[00:44:33.547 --> 00:44:43.530]  Every time I've seen this reported in the last 15 years, it's always the first time it's being reported, and they always say it's been going on for three to five years.
[00:44:44.350 --> 00:44:53.153]  Well, the first time I saw this confirmed, that human clones had been created, but terminated before term, before they were born, was in the BBC.
[00:44:55.009 --> 00:44:56.470]  95, 96.
[00:44:55.790 --> 00:44:56.470]  You can pull it up.
[00:44:57.391 --> 00:44:58.151]  I saw it again in 97, 98, 99.
[00:44:58.792 --> 00:45:02.374]  I've seen it in scientific publications.
[00:45:03.234 --> 00:45:06.896]  And in China, they have totally embraced this system.
[00:45:07.357 --> 00:45:17.623]  They're not only creating human animal clones that resemble humans, they've also created cows that are part human and create human breast milk in their udders.
[00:45:19.315 --> 00:45:23.359]  In the last hundred years, governments began working on bioweapons.
[00:45:23.399 --> 00:45:28.403]  The Imperial Japanese, the Germans, England, the United States, France, many other governments.
[00:45:29.264 --> 00:45:37.091]  And they always centered in and around race-specific bioweapons that would wipe out a certain, quote, race of people.
[00:45:37.432 --> 00:45:41.415]  Whether it was blacks, Arabs, Jews, governments have worked on them all.
[00:45:42.116 --> 00:45:51.681]  The problem in this research is they find that humans are so interconnected and share our genetics across the board that this is unfeasible.
[00:45:52.381 --> 00:45:53.062]  Until now.
[00:45:53.682 --> 00:46:01.146]  Now, the number one danger here is that governments, when they began to work on bioweapons, first tried to take zoological bioweapons
[00:46:01.866 --> 00:46:06.693]  Like Ebola that affected apes and monkeys and cross it over to humans.
[00:46:07.054 --> 00:46:08.876]  And there's evidence that that's what's happened with Ebola.
[00:46:09.377 --> 00:46:16.648]  Now governments, in the name of defense, are working on airborne Ebola that will kill 99% of us that it comes in contact with.
[00:46:17.068 --> 00:46:26.734]  Then you discover that the ruling elite are obsessed with world government being a mechanism to carry out the orderly extermination of the global population.
[00:46:26.994 --> 00:46:33.758]  We cover that in my seminal film, Endgame, Blueprint for Global Enslavement, free here on the web at YouTube.
[00:46:34.519 --> 00:46:36.320]  At least for now, we're being censored more and more.
[00:46:36.400 --> 00:46:37.981]  Please get that film, get out to everyone you know.
[00:46:39.093 --> 00:46:45.596]  So you've got insects, animal genes, reptile genes being engineered into fish and being released open water.
[00:46:46.296 --> 00:46:52.799]  You've got human cross-species clones growing inside of cows so they can harvest the organs.
[00:46:54.140 --> 00:46:55.961]  Ladies and gentlemen, they talk about animal rights.
[00:46:56.121 --> 00:46:57.461]  What about human rights?
[00:46:58.262 --> 00:47:00.763]  They're mixing plant and animal with human.
[00:47:01.943 --> 00:47:04.885]  And this will allow cross-species diseases
[00:47:05.967 --> 00:47:08.008]  To spread easier into populations.
[00:47:08.089 --> 00:47:20.357]  It will give rise to mutant viruses and other mutagenic microorganisms that could create plagues the likes of which this earth has never seen.
[00:47:20.638 --> 00:47:25.921]  And there are thousands of different laboratories across the world working on these systems.
[00:47:26.222 --> 00:47:27.503]  We're already seeing clear evidence.
[00:47:28.283 --> 00:47:32.005]  That genetically engineered crops are what's causing all of these incredible allergies.
[00:47:32.526 --> 00:47:34.427]  It's what's destroying our immune systems.
[00:47:34.987 --> 00:47:40.211]  More and more, governments are moving to not even let the public know when they're eating GMO food.
[00:47:40.771 --> 00:47:47.235]  They're coming out with cloned beef, cloned chicken, cloned fish, but not just cloned, cross-species.
[00:47:47.635 --> 00:47:56.061]  When you read the industry publications of these biotech companies bragging about the part human, part animal creatures they're creating,
[00:47:57.113 --> 00:48:03.939]  They say that it was essential from the beginning that they do this so that the clones not have rights.
[00:48:04.920 --> 00:48:15.308]  When they mix chimpanzee with a human embryo and play God, they then claim that these poor creatures they've created have no rights.
[00:48:16.770 --> 00:48:17.891]  And listen to me carefully here.
[00:48:18.993 --> 00:48:33.185]  If this has been going on for 15 years and is now only being introduced to the public, can you imagine what's been going on in secret in government laboratories and private corporate laboratories across the planet?
[00:48:34.046 --> 00:48:36.568]  That's why the global engineers are so arrogant.
[00:48:36.908 --> 00:48:38.990]  They have been playing God for a long time.
[00:48:39.710 --> 00:48:44.875]  They are taking the successes from their research and shelving it under national security for themselves.
[00:48:45.555 --> 00:48:46.776]  If humanity survives,
[00:48:47.765 --> 00:48:53.310]  When the history of this time is written, our progeny will marvel that we ever survived.
[00:48:53.330 --> 00:49:00.097]  And they will marvel at the unmitigated recklessness of the ruling class in what they're doing.
[00:49:00.637 --> 00:49:04.421]  The rates of cancers and diabetes have doubled in the last decade.
[00:49:05.001 --> 00:49:06.823]  We are being tested upon.
[00:49:06.843 --> 00:49:10.406]  This is such a nightmare by these psychopathic technocrats.
[00:49:11.047 --> 00:49:17.534]  The same government and corporate institutions that are caught worldwide giving children live polio and syphilis shots.
[00:49:18.275 --> 00:49:21.178]  The same people caught funding forced abortions in China.
[00:49:21.618 --> 00:49:30.007]  They are engaged in this mad testing in a race for the fountain of youth, while they endanger the entire species and the planet in the process.
[00:49:30.828 --> 00:49:39.915]  This is the threat, not fake terrorism, not mass shootings, not all of these diversions that they use to sell us on having government take over our lives.
[00:49:40.355 --> 00:49:49.242]  The threat is this globalist banking cartel in control of the scientific method and almost all research funds on the planet playing God.
[00:49:49.762 --> 00:49:56.247]  This makes nuclear weapons look like child's play and the psychopathic ruling class.
[00:49:57.444 --> 00:50:00.466]  is selling all of this as inevitable.
[00:50:00.807 --> 00:50:02.928]  You will be assimilated by the Borg, basically.
[00:50:03.449 --> 00:50:11.595]  That transhumanism set up by the eugenicist Aldous Huxley is the way to go and that they're just going to do this and it doesn't matter.
[00:50:11.835 --> 00:50:17.239]  They have thrown it in our face and we're not even having a debate or a discussion about it.
[00:50:17.659 --> 00:50:20.840]  We are being poisoned and manipulated to the food and the water.
[00:50:21.301 --> 00:50:22.041]  It is admitted.
[00:50:22.321 --> 00:50:23.421]  We are under attack.
[00:50:23.461 --> 00:50:29.464]  There is a revolution against free humanity through the eugenicist mindset of the globalist.
[00:50:30.064 --> 00:50:33.206]  I'm Alex Jones reporting from the front lines of the Info War.
[00:50:33.826 --> 00:50:35.286]  You have been warned.
[00:50:35.647 --> 00:50:37.527]  Now please warn others.
[00:50:40.769 --> 00:50:43.490]  Ask yourselves, what are you doing in this time of great challenge?
[00:50:44.390 --> 00:50:45.951]  What are you doing to unlock minds?
[00:50:47.868 --> 00:50:58.042]  Go to Infowars.com and PoisonPlanet.tv for the latest headlines and cutting-edge information.
[00:50:58.743 --> 00:51:04.811]  I really enjoy it when the globalists try to poison us and, well, we resist them via a free market system.
[00:51:05.762 --> 00:51:12.711]  Hello my fellow info warriors, Alex Jones here, introducing you to the ProPure family of gravity-fed filters.
[00:51:13.172 --> 00:51:20.121]  Now, you know that the globalists are filling our water with radioactive isotopes, fluoride, lead, mercury, arsenic.
[00:51:20.802 --> 00:51:30.171]  And one of the few systems that can efficiently and economically remove or reduce down to non-detectable levels these poisons are gravity-fed filters.
[00:51:30.611 --> 00:51:32.894]  And ProPure is the top of the line.
[00:51:33.374 --> 00:51:37.939]  Their filters are impregnated with silver, a natural antibiotic,
[00:51:38.619 --> 00:51:41.982]  On top of that, they're bigger so they filter faster.
[00:51:42.282 --> 00:51:45.385]  You don't have to prime these the first time you use them.
[00:51:45.766 --> 00:51:46.426]  It's amazing!
[00:51:46.466 --> 00:51:52.251]  Go to InfoWars.com and click on the shopping cart link to see the entire family of these babies.
[00:51:53.280 --> 00:51:58.283]  Now, the fluoride they add to our water is so tiny that most filters can't cut it out.
[00:51:58.543 --> 00:52:04.506]  But ProPure has their system that will, again, reduce it to non-detectable levels.
[00:52:04.626 --> 00:52:06.507]  Almost get all of it out of there.
[00:52:06.828 --> 00:52:07.808]  That's also available.
[00:52:08.128 --> 00:52:20.115]  And if you look at the different systems they offer, the ProPure Big Brush Finish is on a stand, so it's easier on a table or at your restaurant or wherever you have it to go up with a glass or a mug and fill it up.
[00:52:20.215 --> 00:52:21.596]  Then there's this big baby right here.
[00:52:21.616 --> 00:52:21.856]  We're good
[00:52:41.829 --> 00:52:47.035]  Small and portable but packs a huge punch, cleans out all that garbage.
[00:52:47.416 --> 00:52:54.104]  They also have a glass site spigot so you don't have to take the top off and look in the bottom area to see how much water.
[00:52:54.144 --> 00:52:57.608]  You can see how fast it's filtering with this optional system.
[00:52:57.848 --> 00:52:58.529]  The Globalist
[00:52:58.949 --> 00:53:00.690]  Obviously, you're hitting us through our water.
[00:53:00.991 --> 00:53:02.692]  It's time to take control of our lives.
[00:53:02.932 --> 00:53:10.838]  It's time to not give our children and families these poisons, and these systems cut it down to non-detectable levels across the board.
[00:53:11.198 --> 00:53:13.440]  ProPure is the name.
[00:53:13.960 --> 00:53:15.962]  I only promote what I believe in.
[00:53:16.582 --> 00:53:20.146]  And I use ProPure in my home and my office.
[00:53:20.446 --> 00:53:24.710]  And I recommend that you check out the information on ProPure at InfoWars.com.
[00:53:24.930 --> 00:53:31.156]  We already have the lowest price at InfoWars.com on the ProPure gravity filter system.
[00:53:31.937 --> 00:53:39.926]  But when you add in the 10% off when InfoWarriors use the product code WATER at InfoWars.com, nobody can top it.
[00:53:40.306 --> 00:53:41.667]  So again, it's a win-win-win.
[00:53:41.728 --> 00:53:50.417]  Stop drinking the poison water, checkmate the globalists when it comes to your health, and support InfoWars.com and the work we're doing here.
[00:53:50.737 --> 00:53:55.042]  You know, many revolutionaries rob banks and things and kidnap people for funds.
[00:53:55.442 --> 00:54:00.027]  We promote in the free market the products we use that are about preparedness.
[00:54:00.367 --> 00:54:07.235]  That's how we fund this revolution against the New World Order in our move to restore our constitutional republic.
[00:54:07.635 --> 00:54:10.537]  And a spirit of 1776 worldwide.
[00:54:10.918 --> 00:54:12.559]  Check it out at InfoWars.com.
[00:54:12.979 --> 00:54:13.620]  Pro-Pure.
[00:54:14.100 --> 00:54:15.001]  Top of the line.
[00:54:15.481 --> 00:54:16.241]  Number one.
[00:54:16.602 --> 00:54:21.625]  Most powerful and effective and economical gravity-fed water system in the world.
[00:54:21.946 --> 00:54:22.526]  Pro-Pure.
[00:54:22.866 --> 00:54:25.668]  Available discounted at InfoWars.com.
[00:54:25.949 --> 00:54:28.170]  Don't forget product code WATER to save 10%.
[00:54:29.351 --> 00:54:30.492]  It's the latest generation.
[00:54:30.672 --> 00:54:31.973]  Years in development.
[00:54:32.433 --> 00:54:34.535]  Pro-Pure is the name.
[00:54:38.427 --> 00:54:39.788]  And we are back from break.
[00:54:39.828 --> 00:54:43.249]  We are joined now by one of our favorite guests, Sheriff Richard Mack.
[00:54:43.289 --> 00:54:48.311]  He's the author of many books, including his latest, The Magic of Gun Control.
[00:54:48.771 --> 00:54:50.672]  Sheriff, thanks very much for joining us today.
[00:54:51.892 --> 00:54:52.252]  You bet.
[00:54:52.312 --> 00:54:53.013]  Thanks for having me.
[00:54:53.033 --> 00:54:54.813]  It's a great day for freedom, isn't it?
[00:54:55.394 --> 00:55:06.418]  And you're, of course, in your ongoing movement to educate people on something radical, the Constitution of the United States, particularly sheriff and law enforcement people at the state and local level.
[00:55:07.697 --> 00:55:33.215]  Yes, absolutely, and I believe that if we get local officials, especially sheriffs, to just do the simple thing of keeping your oath and making sure that the Second Amendment, along with all the other Bill of Rights, is safeguarded from the clutches of corrupt politicians and bureaucrats in Washington, D.C., that we'll take our country back and do, as a lot of people have said, make the federal government irrelevant in our lives.
[00:55:34.298 --> 00:55:40.021]  Well, of course, as you know, one of the major topics, one of the ongoing targets has always been the Second Amendment.
[00:55:40.361 --> 00:55:42.602]  And there's so many things going on on those grounds.
[00:55:43.242 --> 00:55:48.384]  It's, of course, the issue you took all the way to the Supreme Court when you were sheriff of Graham County in Arizona.
[00:55:49.045 --> 00:55:57.108]  And today, in our current context, we see outrage over the Trayvon shooting that's become really an overblown national issue.
[00:55:57.408 --> 00:56:01.190]  And then we have figures like Vice President Joe Biden, Eric Holder, others
[00:56:01.951 --> 00:56:06.536]  Well, every incident where a gun is used, except when it's used, and this is something I point out in the book,
[00:56:22.866 --> 00:56:30.448]  When a former beauty queen uses a gun to kill a would-be attacker, in fact, he did attack her and her boyfriend inside her home.
[00:56:31.048 --> 00:56:32.248]  That's all mentioned in the book.
[00:56:32.388 --> 00:56:43.791]  When Rebecca Griffin shot and killed an intruder in her home in Washington, D.C., which saved her life and her daughter's life, we don't see anything about it.
[00:56:43.851 --> 00:56:51.313]  But when there's these shootings like the Trayvon Martin thing, of course, and the Gabby Giffords shooting,
[00:56:52.451 --> 00:56:59.336]  Then the media is going to all harp on it to make sure that we follow these Hitleric gun control laws.
[00:57:00.357 --> 00:57:07.322]  And they all want to scream for more gun control and make each of us an easier target for criminals and government thugs.
[00:57:07.903 --> 00:57:15.929]  So the whole thing on the Trayvon Martin shooting is first and foremost what I said from the very beginning.
[00:57:17.550 --> 00:57:20.232]  Let the police do the investigation.
[00:57:20.993 --> 00:57:22.874]  And everybody else needs to shut up.
[00:57:24.475 --> 00:57:28.856]  This is this is a hard enough crime to to solve.
[00:57:29.297 --> 00:57:34.819]  It's a hard enough investigation to solve without everybody breathing down the necks of the investigators.
[00:57:35.779 --> 00:57:41.922]  And I've seen these things happen before, whether they're police shootings or citizen shootings.
[00:57:42.912 --> 00:58:05.568]  Citizens definitely have the right to defend themselves, and we're trying to make that illegal in America, so of course the media and all these others harp all over it, but where I'm really disappointed in this whole thing, and not shocked or surprised by the hypocrisy or the lack of justice from our nation's Justice Department,
[00:58:06.132 --> 00:58:26.401]  When you have Black Panthers committing crimes about this issue, and issuing a bounty, putting a hit, offering a bounty on Zimmerman, and of course Spike Lee giving out false information, endangering these people and putting their lives at risk, these things are crimes.
[00:58:27.281 --> 00:58:32.704]  And the Black Panthers have already committed numerous crimes in our country, we already
[00:58:33.866 --> 00:58:41.272]  Where it's on videotape where they were threatening to kill elderly white people for going in to vote in November of 2008.
[00:58:44.034 --> 00:58:46.055]  Of course they get a free ride on that.
[00:58:46.075 --> 00:59:02.047]  The Obama administration, Eric Holder, Justice Department do nothing about these crimes and now they put a bounty out or a reward for somebody to kill or go after Zimmerman and this is absolutely
[00:59:02.714 --> 00:59:24.404]  Unheard of in American jurisprudence, and yet we continue to allow supporters of Obama to commit these types of crimes, and the local sheriff there in Florida, or wherever the threat came from, from the Black Panthers, should be investigating the Black Panthers, should be going after them.
[00:59:25.024 --> 00:59:26.805]  It is a federal crime what they did.
[00:59:27.601 --> 00:59:34.064]  And it's just absolutely astonishing to me that we continue to allow these crimes to occur in America.
[00:59:35.065 --> 00:59:50.251]  And Sheriff Mack, what does this case mean to you in terms of there's an election coming up in six months, people are trying to play this issue for political points on all fronts, not only the Second Amendment, but just to rile people up in time for election politicking?
[00:59:51.132 --> 00:59:55.634]  Well, it is, and it's really sad that we're using
[00:59:56.645 --> 01:00:00.346]  A shooting of this nature for political gain.
[01:00:01.226 --> 01:00:04.287]  And these politicians just have absolutely no shame.
[01:00:05.907 --> 01:00:10.588]  Al Sharpton, Jesse Jackson, and their ilk have no shame whatsoever.
[01:00:11.309 --> 01:00:17.370]  I really have appreciated the leadership from the black community where they said, why don't we just wait?
[01:00:17.850 --> 01:00:24.732]  Instead of forming a lynch mob, why don't we just wait and let the police do their investigation?
[01:00:26.223 --> 01:00:34.205]  And to form this lynch mob that some of them have done, I thought we were against that sort of thing.
[01:00:34.225 --> 01:00:42.286]  You know, I'm against it and always have been, no matter what group it was aimed at, no matter what person it was aimed at.
[01:00:43.006 --> 01:00:45.087]  If Zimmerman did something wrong, fine.
[01:00:45.947 --> 01:00:50.648]  Let's give him his day in court, just like every other citizen in this country deserves.
[01:00:51.720 --> 01:01:05.105]  If the investigation exonerates him, then that too, we must put up with and pull in our hanging ropes and go about our lives.
[01:01:06.046 --> 01:01:11.208]  And if this had been a white person that got shot, would we be hearing anything about it?
[01:01:12.528 --> 01:01:19.791]  You know, this thing needs to be addressed and we all need to calm down, take a deep breath, step back.
[01:01:20.530 --> 01:01:23.171]  And let the investigators do their job.
[01:01:24.311 --> 01:01:25.171]  Well, sure, I agree.
[01:01:25.191 --> 01:01:32.552]  And there's another case, too, that certainly did not make Trayvon-level headlines, but American Free Press put out the story this week.
[01:01:32.892 --> 01:01:37.453]  Country rises up in support for New Hampshire man and Second Amendment rights.
[01:01:38.033 --> 01:01:45.795]  His home was apparently broken into and he tracked down what turned out to be a serial burglar who was trying to satisfy a drug habit.
