[00:00:02.961 --> 00:00:03.001]  Oh,
[00:26:47.210 --> 00:26:49.511]  I'm in the middle of it and I've got to take care of my children.
[00:26:49.571 --> 00:26:54.835]  It is my responsibility, as a parent, to take care of my family.
[00:26:54.955 --> 00:26:57.116]  My wife, my son, my daughter.
[00:26:57.136 --> 00:27:00.118]  I have to stand up and protect them.
[00:27:00.698 --> 00:27:02.139]  And this is exactly what I'm doing today.
[00:27:02.259 --> 00:27:04.680]  I'm standing up to protect my wife and my children.
[00:27:05.501 --> 00:27:06.782]  And I'm not going to allow this to happen.
[00:27:06.822 --> 00:27:09.603]  We are not going to compromise our faith for NISD.
[00:27:09.863 --> 00:27:11.324]  We're not going to compromise for the government.
[00:27:11.804 --> 00:27:12.565]  We're just not going to do it.
[00:27:13.126 --> 00:27:18.270]  Well, why will they make certain provisions for religious reasons for extreme minorities?
[00:27:18.310 --> 00:27:20.692]  And those people should have the right to religious freedom.
[00:27:21.092 --> 00:27:24.074]  It's, you know, part of the tradition of this country and it makes sense anyway.
[00:27:24.434 --> 00:27:31.320]  But why will they run wholesale over huge blocks of Christians and just completely ignore a very well-known provision?
[00:27:31.360 --> 00:27:34.102]  I mean, that is a line in the sand for so many people.
[00:27:34.462 --> 00:27:37.504]  The RFID chip, the Mark of the Beast, whatever you see it as.
[00:27:37.885 --> 00:27:42.268]  Maybe some future technology is still coming, but it's all headed in the same direction of control.
[00:27:42.748 --> 00:27:44.949]  And really disrespect for human individuals.
[00:27:45.630 --> 00:27:46.990]  Yeah, there is a disrespect.
[00:27:47.191 --> 00:27:56.095]  And the reason they run over the Christians is because they know if they can squash the Christians, and they can squash God's Word, they can take over the world and do what they want to do.
[00:27:56.936 --> 00:27:59.037]  But unfortunately for them, the book has already been written.
[00:27:59.998 --> 00:28:00.558]  God wins.
[00:28:01.659 --> 00:28:02.539]  The Christian people win.
[00:28:03.339 --> 00:28:07.062]  So they can try as they might, but it's just not going to work out for them.
[00:28:08.062 --> 00:28:11.404]  You know, I would rather be on the side of the Lord
[00:28:12.728 --> 00:28:15.575]  And reap my rewards in Heaven and reap my rewards here on Earth.
[00:28:17.360 --> 00:28:18.823]  There's more to this.
[00:28:19.963 --> 00:28:25.247]  And I've had the opportunity to witness to people and talk to people the last several weeks, get people saved.
[00:28:26.107 --> 00:28:28.289]  I believe that God has chosen us to help to fight this.
[00:28:28.929 --> 00:28:29.950]  I mean, who would ever think?
[00:28:30.170 --> 00:28:33.552]  I went on television to my local news station and said, no, we're not going to do this.
[00:28:34.052 --> 00:28:38.976]  And here I am today, two, three protests later, visits with the NISD.
[00:28:39.016 --> 00:28:42.838]  I have all kinds of organizations and people from around the world gathering behind us.
[00:28:44.279 --> 00:28:48.162]  Who would think one man stood up and made that big of a difference?
[00:28:48.903 --> 00:28:50.665]  And then, why did I stand up?
[00:28:50.725 --> 00:28:53.367]  Because my daughter told me that I'm not going to wear it.
[00:28:54.187 --> 00:28:55.028]  I am not going to wear it.
[00:28:55.949 --> 00:28:56.509]  And she's right.
[00:28:56.589 --> 00:28:57.350]  She doesn't have to.
[00:28:57.850 --> 00:29:04.355]  I mean, she can tell you things that have been going on in the school, that the teachers have been telling the students about wearing the badge.
[00:29:04.676 --> 00:29:06.157]  It's absolutely absurd.
[00:29:08.419 --> 00:29:11.783]  And you were talking earlier, Andrea, about how you're not a product.
[00:29:11.803 --> 00:29:15.366]  You've got an image on one of your binders at school about, I am not a product.
[00:29:15.426 --> 00:29:21.092]  But this is exactly what they're trying to do, is treat us as human cattle, as we're part of an inventory system.
[00:29:21.693 --> 00:29:26.298]  The way they're tracking boxes that come from Walmart and go to stores across the country and everything.
[00:29:26.718 --> 00:29:27.579]  But we're human beings.
[00:29:27.839 --> 00:29:28.299]  Exactly.
[00:29:28.700 --> 00:29:30.181]  And that's what Northside seems to forget.
[00:29:30.241 --> 00:29:31.542]  They think that we're just money.
[00:29:31.562 --> 00:29:32.843]  We're just cattle.
[00:29:33.423 --> 00:29:35.065]  They don't think of us as a person.
[00:29:35.485 --> 00:29:37.867]  They just think that, oh, they're just more money for our pocket.
[00:29:37.887 --> 00:29:39.028]  They're just more money for the budget.
[00:29:39.368 --> 00:29:45.833]  But they don't realize that, you know, yes, they have a budget, and yes, they have money, but it's supposed to be for the students.
[00:29:45.893 --> 00:29:50.417]  It's supposed to be for the fine arts, for the athletics, for the teachers, not for their own personal gain.
[00:29:51.348 --> 00:29:59.355]  Yeah, but they always seem to have funding for these high technology control systems, but you know, then they have to cut the arts, they have to cut the sports programs.
[00:29:59.735 --> 00:30:00.275]  Absolutely.
[00:30:00.295 --> 00:30:08.022]  You know, Northside just, oh we don't have any money to do anything, we don't have any money for our teachers, so let's let go all of our teachers, but let's bring in these new chips.
[00:30:08.922 --> 00:30:13.106]  That kind of, you know, we're not supposed to have any money, but yet we have enough money for this tracking program.
[00:30:13.666 --> 00:30:20.152]  And then this is just the beginning, you know, there's 110 more schools that have to get this chip as well if we don't stop it here and now.
[00:30:21.055 --> 00:30:24.777]  Yeah, and I want to talk specifically about fighting back, because it does make a big difference.
[00:30:24.917 --> 00:30:32.442]  On the RFID front, they've already moved to chip most pets in many cities, try to put forward the idea that's somehow mandatory.
[00:30:32.922 --> 00:30:40.487]  People have, on the other hand, fought back against that, because the microchips have been found to cause cancer in pets and animals, and nobody wants to see that.
[00:30:40.887 --> 00:30:43.949]  But the fact that people have protested against that issue has really hurt
[00:30:44.349 --> 00:30:49.971]  The main company is putting out the RFID technology, so they can suffer from us speaking back.
[00:30:50.011 --> 00:30:52.832]  It's a consumer issue, but it's also a rights issue.
[00:30:53.332 --> 00:30:58.573]  And parental rights, your rights as a member of a public school, that all factors into that.
[00:30:58.593 --> 00:31:03.895]  So let's talk about how we can fight back and how do we get other people out there with you helping on this issue.
[00:31:04.295 --> 00:31:08.416]  Well, what we've been trying to do, we actually go out and we talk with people and let people know.
[00:31:08.956 --> 00:31:11.757]  But, you know, people can go to spychips.com and read about it.
[00:31:11.817 --> 00:31:16.158]  All of our protests, all the pictures that we have up there are, you know, they're going there.
[00:31:16.198 --> 00:31:16.859]  We have videos.
[00:31:17.199 --> 00:31:25.581]  We actually have a video that was released of everybody talking to the NISD Board of Trustees.
[00:31:27.541 --> 00:31:31.383]  Karen Freeman from NISD said that, hey, you know, we can listen to you, but it doesn't mean we have to act on it.
[00:31:33.462 --> 00:31:35.284]  That tells me, hey, she wants to stay on her grind.
[00:31:35.324 --> 00:31:43.133]  But guess what, you know, we have a group of 20 million strong behind us and all kinds of different organizations throughout the world, people from all over the place.
[00:31:44.094 --> 00:31:47.818]  Like Katherine Albrecht told me, you put a little bit of fire underneath them, they're going to stop.
[00:31:47.838 --> 00:31:48.759]  So let's light this fire.
[00:31:50.307 --> 00:31:53.668]  I have to give my hats off and my thanks to Katherine Albrecht, Katie Deloitte.
[00:31:53.688 --> 00:31:58.129]  Yeah, she's done a lot of very good work on this and she has put pressure on specific companies.
[00:31:58.729 --> 00:32:01.510]  She's followed them and she could do the same for these public institutions.
[00:32:01.570 --> 00:32:02.030]  Absolutely.
[00:32:02.090 --> 00:32:03.311]  Liz McIntyre, all of them.
[00:32:03.331 --> 00:32:11.573]  They have single-handedly put them back by at least ten years by all these protests that they've been doing throughout the United States and England and all over the world.
[00:32:12.193 --> 00:32:13.853]  You know, and I'm proud to be part of that.
[00:32:14.534 --> 00:32:16.114]  And, you know, these people
[00:32:16.977 --> 00:32:22.818]  You need to understand, you cannot mandate to a free society what people have to do.
[00:32:22.878 --> 00:32:25.719]  You cannot just say, hey, you're going to wear it and you're going to like it.
[00:32:26.379 --> 00:32:26.719]  You can't.
[00:32:26.799 --> 00:32:29.180]  We are the United States of America.
[00:32:29.240 --> 00:32:30.120]  We are a free nation.
[00:32:30.140 --> 00:32:31.280]  We're supposed to be a free nation.
[00:32:31.901 --> 00:32:34.721]  We are not United States of Northside Independent School District.
[00:32:35.601 --> 00:32:36.622]  They are not a government.
[00:32:37.022 --> 00:32:42.303]  And even if they were a government, they cannot tell us we have to wear chips, that they can track us anytime they like.
[00:32:42.923 --> 00:32:46.524]  It's enough that they're tracking us with our credit cards, our cell phones, our phone bills.
[00:32:47.654 --> 00:32:48.855]  There's some things you can't get around.
[00:32:48.895 --> 00:32:50.055]  But this, I can get around.
[00:32:50.075 --> 00:32:51.676]  This, I would say no to.
[00:32:52.196 --> 00:32:53.757]  My daughter's not going to wear this badge.
[00:32:55.078 --> 00:32:56.138]  This badge is okay.
[00:32:57.479 --> 00:33:01.401]  Even though it has barcodes on it and it has a little scanty thingamabob on the back.
[00:33:01.801 --> 00:33:02.681]  But this one is no good.
[00:33:02.721 --> 00:33:03.181]  I don't like it.
[00:33:03.682 --> 00:33:05.763]  It has two batteries and it has a chip right here.
[00:33:06.523 --> 00:33:08.404]  It never turns off.
[00:33:09.504 --> 00:33:12.366]  And with that being said, she will never wear it.
[00:33:13.186 --> 00:33:16.748]  My son will not wear it when and if it comes to his school.
[00:33:17.452 --> 00:33:22.356]  I mean, we're talking about the privacy concerns, which are the big things, but there's also the environmental pollution.
[00:33:22.416 --> 00:33:26.639]  Are these devices safe to even wear next to the heart and different parts of the body?
[00:33:26.679 --> 00:33:31.222]  There's been a lot of stuff brought out on different Wi-Fi signals, and this is becoming a problem.
[00:33:31.703 --> 00:33:33.544]  Yeah, it emits a radiation cloud around the body.
[00:33:33.904 --> 00:33:34.124]  Yeah.
[00:33:34.385 --> 00:33:37.327]  Up to 70 feet in diameter, I believe they were saying.
[00:33:38.508 --> 00:33:42.350]  So anybody can drive by with an RFID scanner and get your information.
[00:33:44.184 --> 00:33:52.910]  Northside Independent School District likes to say, hey, you know, in their paperwork here it says, you know, you can't scan it outside the school district, outside the school, the four walls of the school.
[00:33:52.970 --> 00:33:53.610]  It's not true.
[00:33:54.431 --> 00:33:58.173]  Except they're telling every student to go home with it and show up with it first thing in the morning.
[00:33:58.334 --> 00:34:05.418]  Yeah, and we walk home, a lot of us, a lot of my friends, they live right down the street from the school, they walk home, I walk home, and I walk pretty far home.
[00:34:05.839 --> 00:34:12.023]  And the fact that somebody could pick up my signal while I'll be waiting for the car to pass scares me, and that is extremely frightening.
[00:34:12.694 --> 00:34:13.374]  It really should.
[00:34:13.734 --> 00:34:17.856]  But what kind of message are they sending to the students in the first place that you must accept this?
[00:34:18.216 --> 00:34:23.499]  Trying to tell parents with that same hoax they use on the vaccine issue that this is not a negotiable issue.
[00:34:23.579 --> 00:34:28.241]  Somehow, just because it's a state government authority, we could just tell you what you're going to do.
[00:34:28.861 --> 00:34:31.943]  Now, what kind of kids are we training for the future?
[00:34:32.083 --> 00:34:33.583]  They're trying to condition the kids.
[00:34:34.324 --> 00:34:38.045]  That's how all of these governmental bodies start.
[00:34:38.065 --> 00:34:38.826]  They start with the kids.
[00:34:38.846 --> 00:34:39.586]  Let's start with the kids.
[00:34:39.626 --> 00:34:43.568]  We condition the children to think it's okay and it's normal to be trapped.
[00:34:44.468 --> 00:34:45.629]  I don't mean to be inflammatory.
[00:34:45.669 --> 00:34:46.369]  Hitler said that.
[00:34:46.409 --> 00:34:49.150]  He said, get the children, get the women, then you get the whole society.
[00:34:49.211 --> 00:34:49.471]  Exactly.
[00:34:49.671 --> 00:34:50.911]  And he knew what he was doing.
[00:34:51.732 --> 00:34:53.272]  That's why he did what he did.
[00:34:53.372 --> 00:34:53.573]  Yeah.
[00:34:55.282 --> 00:34:56.523]  You always start with the children.
[00:34:56.563 --> 00:34:56.743]  Why?
[00:34:56.783 --> 00:34:59.163]  Because they know that's the most sensitive part of a parent's heart.
[00:35:00.264 --> 00:35:02.725]  You grab that kid, and that parent's going to go along with it.
[00:35:03.005 --> 00:35:05.246]  You grab that spouse, that other one's going to go along with it.
[00:35:05.546 --> 00:35:06.046]  But guess what?
[00:35:06.106 --> 00:35:07.867]  In Hernandez's family, that's not going to happen.
[00:35:08.967 --> 00:35:14.229]  My family would much rather be persecuted, and if we have to die for our cause, but guess what?
[00:35:14.269 --> 00:35:15.089]  It's not our cause.
[00:35:15.389 --> 00:35:17.570]  We're dying for our Lord Jesus Christ, God Almighty.
[00:35:18.391 --> 00:35:22.072]  I would rather reap my rewards in Heaven than reap them here on Earth.
[00:35:22.984 --> 00:35:25.144]  And we're supposed to fight back against tyranny.
[00:35:25.444 --> 00:35:26.125]  It's in the Bible.
[00:35:26.145 --> 00:35:29.325]  You're not supposed to lay around waiting for the apocalypse to happen.
[00:35:29.945 --> 00:35:32.846]  You're supposed to be doing what's right and standing up for what's right.
[00:35:33.146 --> 00:35:33.786]  Well, absolutely.
[00:35:34.146 --> 00:35:39.107]  You know, if you don't stand for something, then what are you really doing?
[00:35:39.467 --> 00:35:42.787]  You're just existing and going through life?
[00:35:44.228 --> 00:35:45.848]  You've got to stand for something.
[00:35:46.088 --> 00:35:48.008]  You've got to stand for something.
[00:35:48.088 --> 00:35:52.189]  And I keep telling everybody, I can't believe I'm here in this situation at this part in my life.
[00:35:53.436 --> 00:35:55.717]  I stood up two weeks ago and said no.
[00:35:56.257 --> 00:35:57.177]  My daughter said no.
[00:35:58.517 --> 00:36:05.139]  You know, in her school, they're actually bribing the children with candies and gifts to wear around their necks.
[00:36:06.039 --> 00:36:17.001]  I have a class period, my third period, the teacher, she was standing outside the door with a big ol' bucket of candy, and the kids had already had their IDs on, she gave them candy, and I was like, where'd you get the candy?
[00:36:17.021 --> 00:36:18.041]  How come I didn't get one, though?
[00:36:18.742 --> 00:36:20.622]  Oh, she's giving them out if you have your ID, and I was like,
[00:36:21.772 --> 00:36:22.052]  White?
[00:36:22.072 --> 00:36:23.093]  They go, yeah!
[00:36:23.573 --> 00:36:25.654]  She said, if we wear them around our neck, we get the candy.
[00:36:25.674 --> 00:36:27.255]  And I was like, are you serious?
[00:36:27.796 --> 00:36:34.680]  And then, you know, they're like, oh, you're gonna get in trouble, you'll lose your position on your extracurricular activities, like football, and cheer, and pep, and stuff like that.
[00:36:35.020 --> 00:36:38.262]  Those coaches are saying that you must wear them, and they must be visible at all times.
[00:36:38.322 --> 00:36:43.906]  And, you know, it's making it hard to even go to the restroom now, because you have to have it on in the hallways, that way we know who you are.
[00:36:43.926 --> 00:36:45.847]  If you want to know who I am, get to know me.
[00:36:45.867 --> 00:36:47.008]  Sit down with me and talk with me.
[00:36:47.048 --> 00:36:48.489]  Don't put a badge on me.
[00:36:48.769 --> 00:36:52.172]  Yeah, I mean, what happened to a name and a face and getting to know people?
[00:36:52.212 --> 00:37:05.683]  But the other thing, too, they're trying to control you through peer pressure at a time when you're growing up, you're trying to figure out who you are, you're trying to meet other people, make friends, and that's what's going to get noticed, the fact you're an individual, that you're strong enough to stand up for yourself.
[00:37:06.064 --> 00:37:09.567]  You're the kind of person people want to get to know and respect in the community.
[00:37:09.907 --> 00:37:12.930]  People who just go along with whatever they're told to do, well,
[00:37:13.670 --> 00:37:15.651]  That's pretty uninteresting, really.
[00:37:15.671 --> 00:37:28.336]  Yeah, and, you know, I get a lot of people who are supposed to be friends, or supposed to be people that are on my side at all times, and then yet, when this issue gets brought up, oh, I don't talk to you, or, you know, it's just weird, dude, it's not a big deal.
[00:37:29.016 --> 00:37:33.277]  But the thing is, it's a really big deal and, you know, students need to understand that.
[00:37:33.317 --> 00:37:38.559]  They need to open their eyes because Northside is just saying, oh, it's not dangerous, it's not, you know, it's not a big deal.
[00:37:39.419 --> 00:37:43.780]  And yet, they track you at school, and they tell you how to track you on the bus, but they do.
[00:37:43.800 --> 00:37:48.162]  I asked my bus driver, and I said, sir, what is this little thing above your window?
[00:37:48.202 --> 00:37:49.602]  He goes, oh, that's for the Home Projects.
[00:37:49.622 --> 00:37:50.622]  And I was like, what Home Projects?
[00:37:50.662 --> 00:37:52.163]  And he's like, oh, your badges?
[00:37:52.203 --> 00:37:52.543]  And I was like,
[00:37:53.163 --> 00:37:54.964]  The new ones, he goes, yep, that's what it's for.
[00:37:55.324 --> 00:38:00.106]  So now they track me on my bus ride home and, you know, I'm... I'm sorry, you have to scan this when you get on the school bus?
[00:38:00.186 --> 00:38:02.347]  No, it picks up the signal just like it does at the school.
[00:38:02.827 --> 00:38:04.688]  It picks up the signal and lets you know who's on the bus.
[00:38:05.268 --> 00:38:05.468]  Wow.
[00:38:05.748 --> 00:38:06.909]  I mean, really dangerous.
[00:38:07.069 --> 00:38:12.631]  All sold in the name of safety, but it's completely hijackable and exploitable by the wrong person in authority.
[00:38:13.212 --> 00:38:13.912]  Just like everything.
[00:38:14.012 --> 00:38:14.412]  Absolutely.
[00:38:14.432 --> 00:38:18.614]  And, you know, I'd like to know how this makes anybody any safer.
[00:38:19.366 --> 00:38:20.686]  This is a centralized system.
[00:38:20.746 --> 00:38:25.007]  Our government was set up on a balance of powers, knowing that bad people are going to get into power.
[00:38:25.527 --> 00:38:29.548]  And it's better for them to fight amongst each other than to give all the power to one person.
[00:38:29.828 --> 00:38:31.429]  And this is exactly what they've done, sir.
[00:38:31.729 --> 00:38:38.230]  They have given all the power to the school district and a handful of police officers who can watch this at all times.
[00:38:39.370 --> 00:38:43.051]  They have people thinking, hey, in case of a fire, this would be great.
[00:38:45.103 --> 00:38:45.603]  I don't understand.
[00:38:45.643 --> 00:38:46.363]  How is it going to be great?
[00:38:46.864 --> 00:38:51.745]  Because growing up, and even to this day, everybody has fire drills at school anyways, right?
[00:38:52.185 --> 00:38:53.606]  So we all know how to get out of the school.
[00:38:54.466 --> 00:38:54.606]  Yeah.
[00:38:54.786 --> 00:38:59.948]  What about the poor guy who's sitting in there trying to find the last person with a badge?
[00:39:00.848 --> 00:39:04.129]  Let's say, for instance, that kid decided, well, I'm going to put my badge over here in the bathroom.
[00:39:04.149 --> 00:39:05.250]  Because it's time to get out of here.
[00:39:05.270 --> 00:39:06.570]  I don't have time to grab that badge.
[00:39:07.110 --> 00:39:07.990]  Exactly.
[00:39:08.951 --> 00:39:12.712]  So they're doing this for money, and they're doing this for power.
[00:39:13.553 --> 00:39:18.575]  It costs $525,000 to implement this program in only two schools.
[00:39:19.836 --> 00:39:20.936]  In only two schools.
[00:39:20.956 --> 00:39:22.397]  It costs $136,000 a year to run that program.
[00:39:22.417 --> 00:39:25.918]  Now take those numbers and multiply it by the other 110 schools.
[00:39:25.978 --> 00:39:30.000]  And then take that number of $136,000 and multiply that by those schools.
[00:39:30.020 --> 00:39:30.420]  It's astronomical.
[00:39:41.854 --> 00:39:42.854]  Where are they coming up with the money?
[00:39:42.894 --> 00:39:47.396]  And what people don't understand, it's our tax dollars that are going to this program.
[00:39:47.416 --> 00:39:48.877]  But they want to fire teachers.
[00:39:48.937 --> 00:39:50.898]  But they want to get rid of teachers.
[00:39:52.078 --> 00:39:54.399]  They don't have chairs for psych classes.
[00:39:54.560 --> 00:39:55.460]  They don't have books.
[00:39:55.480 --> 00:40:01.883]  There's some teachers printing books for students off their printers because they don't have money for books.
[00:40:02.343 --> 00:40:04.064]  But you have to have $525,000 to implement a program that nobody wants?
[00:40:08.638 --> 00:40:09.499]  It's really creepy.
[00:40:09.519 --> 00:40:15.624]  So what do you think is the best way to get other parents to recognize the danger, other students to realize this isn't such a good idea?
[00:40:16.065 --> 00:40:20.889]  How do we start to say no to this, to have the courage to stand up and realize the school is not the ultimate authority?
[00:40:20.909 --> 00:40:28.076]  I mean, you've made a big stand already, but have you seen other people supporting you or are they all just skeptical of what you're doing?
[00:40:28.456 --> 00:40:30.218]  There's a few that support me.
[00:40:30.538 --> 00:40:34.482]  I heard about one kid who actually zapped his badge, put it in the microwave, and boop, zapped it.
[00:40:34.922 --> 00:40:38.025]  You know, so I was like, okay, you know, at least somebody agrees with me.
[00:40:38.065 --> 00:40:40.447]  But I have a bunch of kids who are just like, you know, whatever.
[00:40:40.467 --> 00:40:42.609]  And I was like, no, it's not whatever.
[00:40:43.590 --> 00:40:45.771]  It's invasion of your privacy.
[00:40:46.112 --> 00:40:47.633]  And a lot of people are like, well, I'm a Christian.
[00:40:47.693 --> 00:40:50.895]  And a kid actually told me the other day, he goes, well, why are you doing this?
[00:40:50.955 --> 00:40:53.836]  And I was like, because, you know, you're stepping on my religious beliefs.
[00:40:53.876 --> 00:40:55.417]  He goes, well, what religion are you?
[00:40:55.437 --> 00:40:56.698]  And I was like, well, you know, I'm a Christian.
[00:40:56.718 --> 00:40:58.619]  He goes, well, I'm sort of a Christian.
[00:40:58.679 --> 00:41:01.061]  And the first thing that pops in my head, I was like, how can you be sort of a Christian?
[00:41:01.081 --> 00:41:01.981]  You either are or you aren't.
[00:41:02.062 --> 00:41:03.462]  It's simple as that.
[00:41:03.482 --> 00:41:05.424]  And I was like, well, look, you know, this is, you know,
[00:41:06.244 --> 00:41:06.845]  I don't
[00:41:21.523 --> 00:41:41.520]  The engineering department, you're studying for that kind of studies, you obviously know what's in the Bible, know what your religion is, but these people guaranteed can't read their literature books, they're assigned, aren't reading the Bible, have no idea what's in these verses, and it's very sad, but we've got to help wake people up and nudge them back to the fact that information is how you empower yourself.
[00:41:41.620 --> 00:41:41.860]  Yeah.
[00:41:42.141 --> 00:41:43.882]  Information is knowledge, okay?
[00:41:44.382 --> 00:41:47.365]  A lot of these people are scared, they don't want to stand up for themselves.
[00:41:47.845 --> 00:41:49.707]  They're afraid, oh, if I don't
[00:41:50.342 --> 00:41:53.805]  Do this or tell my child not to do this or we're going to be in so much trouble.
[00:41:54.465 --> 00:41:55.686]  But all you got to do is look at us.
[00:41:55.726 --> 00:41:56.366]  We're not in trouble.
[00:41:57.087 --> 00:41:57.287]  Okay.
[00:41:57.847 --> 00:42:01.590]  So for those who are misinformed, we have to find a way to inform them.
[00:42:01.710 --> 00:42:02.491]  And how do we do that?
[00:42:02.911 --> 00:42:08.855]  We buy these position papers that we presented to the board of trustees.
[00:42:09.496 --> 00:42:12.938]  This position paper states why these things should not be used.
[00:42:13.679 --> 00:42:15.340]  And if you're going to use them, what you need to do.
[00:42:16.274 --> 00:42:16.534]  Okay.
[00:42:17.054 --> 00:42:22.036]  We've been handing out flyers, position papers, we've been talking to people, we've got websites coming up.
[00:42:22.436 --> 00:42:28.458]  The kids have a Facebook that they put up, Gabby and my daughter Andrea.
[00:42:28.778 --> 00:42:35.321]  Gabby is another student from Marshall High School who stood up with her mom who used to teach in NISD for seven years.
[00:42:36.021 --> 00:42:41.603]  And she stood up and she says, I used to be a teacher, a substitute teacher as well, and I disagree with this.
[00:42:42.143 --> 00:42:45.164]  And her daughter stood up and said, hey, my name is Gabby, I'm not number
[00:42:46.018 --> 00:42:47.659]  Whatever, whatever her number is, okay?
[00:42:47.679 --> 00:42:48.079]  Exactly.
[00:42:48.359 --> 00:42:51.001]  So, how do we get people informed?
[00:42:51.061 --> 00:42:52.181]  By doing what we're doing today.
[00:42:52.721 --> 00:43:00.545]  We come on shows like this, we go on the internet, we go on radio talk shows, we hand out information, we just talk to people.
[00:43:00.746 --> 00:43:04.047]  You know, we're getting to the point where we're getting ready to start knocking on doors in our community.
[00:43:04.508 --> 00:43:13.752]  But, you know, we're inviting everybody to go to NISD's website, contact Brian T. Woods and the Board of Trustees, and tell them what your objection is.
[00:43:14.253 --> 00:43:14.973]  We object to this.
[00:43:15.714 --> 00:43:16.294]  We don't want it.
[00:43:16.314 --> 00:43:24.138]  If you go to WOAI Channel 4, their poll shows that 71% of people believe this is an invasion of privacy.
[00:43:25.018 --> 00:43:29.820]  But those 71% of the people need to get up and say, hey, Mr. Brian T. Woods, we don't want this.
[00:43:30.441 --> 00:43:30.921]  We're done with it.
[00:43:32.469 --> 00:43:36.530]  I am not afraid to stand up for my civil liberties, my religious freedom, and the protection of my children.
[00:43:36.750 --> 00:43:40.451]  And we better not be, because they're going to keep going, and keep going, and keep going.
[00:43:41.152 --> 00:43:48.854]  Now, specifically, we ought to contact the people locally at your schools in San Antonio, because that's where they're trying to roll it out and get a stronghold.
[00:43:48.914 --> 00:43:52.015]  But people all across the nation, this is a national and global show,
[00:43:52.475 --> 00:43:56.138]  They need to preemptively contact their school districts and tell them not to even consider this.
[00:43:56.518 --> 00:44:03.324]  Because it's dangerous, it's costly, as you pointed out, and it's really a destructive force against our privacy and our individual rights.
[00:44:03.404 --> 00:44:04.285]  That's the bottom line.
[00:44:04.425 --> 00:44:05.286]  That's the bottom line.
[00:44:05.406 --> 00:44:08.008]  It's an invasion of privacy.
[00:44:08.608 --> 00:44:12.091]  But my first and foremost fight is religious belief.
[00:44:12.572 --> 00:44:14.893]  It's my religious freedom, my kids' religious freedom.
[00:44:15.214 --> 00:44:20.438]  I'm not going to condemn my children to the pit because NISD wants them to wear a chip.
[00:44:21.966 --> 00:44:29.831]  My daughter stood up and she told them at the board, she told the board, and she says, I am not going to compromise my freedom for NISD.
[00:44:30.331 --> 00:44:31.452]  And it's online right now.
[00:44:31.492 --> 00:44:32.112]  You can watch it.
[00:44:32.172 --> 00:44:33.693]  It should be on spychips.com.
[00:44:34.354 --> 00:44:34.914]  And it's there.
[00:44:35.734 --> 00:44:37.415]  Let me tell you what, we're going to fight this.
[00:44:37.515 --> 00:44:38.876]  This is not just the end.
[00:44:38.896 --> 00:44:39.957]  This is the beginning.
[00:44:39.977 --> 00:44:42.258]  We're going to put an end to this, no matter what.
[00:44:42.739 --> 00:44:48.122]  But our goal as a family and as a community and everybody who does support us, everybody who does support us,
[00:44:49.079 --> 00:44:50.200]  We are putting out information.
[00:44:50.240 --> 00:44:55.422]  You see a bunch of papers here in front of you because we're bringing information to you, and it's the same information we're giving out to the people.
[00:44:55.442 --> 00:44:57.823]  I mean, we have great support.
[00:44:57.883 --> 00:45:01.324]  We have almost 15 different organizations around the world.
[00:45:01.805 --> 00:45:07.567]  And, you know, from Caspian to, we are Change San Antonio, we are Change Texas Hill Country.
[00:45:07.987 --> 00:45:11.509]  I mean, we have Matthew Medina, we have Katherine Albrecht, Liz McIntyre.
[00:45:11.749 --> 00:45:13.330]  All these people, Katie Deloes.
[00:45:13.750 --> 00:45:18.552]  Katie came to my house and spent the weekend with us to help us put this protest together.
[00:45:19.420 --> 00:45:23.482]  She took time out of her schedule and her children and her family to come to be with us.
[00:45:24.362 --> 00:45:31.025]  I mean, I am grateful, and I have to tell everybody, you know, and I just, this is my opportunity to give thanks to a good friend of mine named Bobby Scott.
[00:45:31.045 --> 00:45:33.526]  If it wasn't for Bobby Scott, I wouldn't be here today.
[00:45:33.546 --> 00:45:41.910]  Because I was at work, my phone was ringing, I couldn't get to it, and I'm not supposed to have my phone at work, and at break time I went and checked, he called me six times.
[00:45:42.590 --> 00:45:45.312]  So I decided to call him, and I said, what's going on?
[00:45:45.352 --> 00:45:45.792]  He said, hey dude,
[00:45:46.582 --> 00:45:49.304]  I called you a couple hours ago because you need to get on the radio right now.
[00:45:49.324 --> 00:45:50.185]  They're talking about you.
[00:45:50.745 --> 00:45:52.126]  And I'm asking, you know, what are they talking about?
[00:45:52.146 --> 00:45:53.828]  Because they're talking about you and these chips.
[00:45:54.568 --> 00:45:56.610]  You need to contact this lady named Katie Somebody.
[00:45:57.571 --> 00:46:03.835]  And so, I went on that particular radio station's website, contacted Katie De La Hoyas.
[00:46:03.895 --> 00:46:09.700]  The very next day, I got a phone call, and here I am, two weeks later, right here in Austin, Texas, with you folks.
[00:46:10.080 --> 00:46:11.681]  And we have to tell you, thank you.
[00:46:11.701 --> 00:46:12.402]  You guys are wonderful.
[00:46:12.842 --> 00:46:17.643]  We appreciate y'all standing up and coming out and speaking out because everyone's against the issue.
[00:46:17.683 --> 00:46:19.703]  Who knows about these larger political issues?
[00:46:20.103 --> 00:46:20.944]  How could you not be?
[00:46:21.364 --> 00:46:29.065]  But to have a focal point of, you know, someone inside the school system standing up, it's so powerful because that's where the pressure really falls on them.
