[00:00:25.549 --> 00:00:26.810]  Welcome, ladies and gentlemen.
[00:28:34.854 --> 00:28:37.076]  Don't forget product code WATER to save 10%.
[00:28:38.256 --> 00:28:39.417]  It's the latest generation.
[00:28:39.597 --> 00:28:40.897]  Years in development.
[00:28:41.338 --> 00:28:43.519]  Pro-Pure is the name.
[00:28:51.935 --> 00:28:52.636]  I'm Aaron Dykes.
[00:28:52.676 --> 00:28:55.237]  We are back from break on the InfoWars Nightly News.
[00:29:03.427 --> 00:29:04.107]  Welcome back.
[00:29:04.228 --> 00:29:07.350]  I'm your host Aaron Dykes on the InfoWars Nightly News.
[00:29:07.670 --> 00:29:13.354]  Now we talked before about the escalating police state and unfortunately there's just more and more evidence of it.
[00:29:13.754 --> 00:29:26.803]  As we go into that I want to remind you in our daily quote of the words of John Fitzgerald Kennedy and that is that those who make peaceful revolution impossible will make violent revolution inevitable.
[00:29:27.783 --> 00:29:37.831]  And we turn now to our news and see that this is in fact surely happening because new microchip knows your location to within centimeters.
[00:29:38.412 --> 00:29:41.875]  That's on new smartphones, a new chip they're going to be putting in there.
[00:29:42.195 --> 00:29:44.997]  Forget the chip on your forehead, Paul Joseph Watson writes.
[00:29:45.738 --> 00:29:53.444]  It's going to be in your phone and it can track you down to just a few centimeters, less than inches, less than feet.
[00:29:53.864 --> 00:29:54.285]  We're good to go.
[00:30:14.519 --> 00:30:14.719]  Sure.
[00:30:31.630 --> 00:30:37.013]  Especially if they can just ask the cell phone companies for a log of all the location data.
[00:30:37.373 --> 00:30:50.400]  And if they're taking the cell phone data, as we've already discussed, how much would it take for them to put together a total tracking timeline for anyone who's a suspect or a political dissident or anyone else they want to put on the sidelines?
[00:30:50.740 --> 00:30:55.223]  And indeed, you've got Apple, Google, Microsoft, all the other companies
[00:30:55.643 --> 00:31:01.185]  Working behind the scenes with law enforcement to make it happen just takes us one step closer.
[00:31:01.605 --> 00:31:03.606]  Meanwhile, ordinary American life?
[00:31:03.926 --> 00:31:04.386]  Forget it.
[00:31:04.426 --> 00:31:05.847]  They're cracking down on that too.
[00:31:05.907 --> 00:31:07.288]  What's going on in Roswell?
[00:31:07.608 --> 00:31:08.328]  Not aliens.
[00:31:08.368 --> 00:31:17.371]  We're talking about Roswell, Georgia, where Andrew Words is now dead after more than four years of harassment over his backyard chickens.
[00:31:17.732 --> 00:31:21.293]  He was finally evicted via county marshals.
[00:31:21.613 --> 00:31:23.074]  There's some kind of explosion.
[00:31:23.255 --> 00:31:24.996]  It resulted in the loss of his life.
[00:31:25.336 --> 00:31:28.419]  A real tragedy there and a real encroachment on rights.
[00:31:28.919 --> 00:31:35.105]  Rob Dew and Mike Adams from Natural News, who hosted the show today, are going to get into that in detail in an interview coming up.
[00:31:35.405 --> 00:31:37.607]  But just another outrageous case.
[00:31:38.007 --> 00:31:41.470]  Meanwhile, photos have surfaced from training by the U.S.
[00:31:41.670 --> 00:31:43.672]  Army to do riot control.
[00:31:43.792 --> 00:31:45.373]  We've got a photo montage of that.
[00:31:45.414 --> 00:31:48.476]  There's a similar exercise by the National Guard from May 2010.
[00:31:49.817 --> 00:32:02.473]  Of course, we already knew from 2008 that the Army War College, as you see these photos of them getting ready for people begging for food, demanding to be let into what I guess FEMA facilities to get their food rations.
[00:32:02.873 --> 00:32:06.958]  Well, you've got the IMF warning of economic riots back in 2008, you've got the
[00:32:08.340 --> 00:32:12.483]  Army War College warning that the country must prepare for civil unrest.
[00:32:12.523 --> 00:32:14.204]  This has been brewing for some time.
[00:32:14.564 --> 00:32:22.088]  They know that this economic crisis is going to go on and on and people are going to get more and more desperate.
[00:32:22.148 --> 00:32:23.929]  Notice that sign, Food Now.
[00:32:24.249 --> 00:32:27.932]  So in this training exercise, as you see these photos, you've got them
[00:32:28.712 --> 00:32:36.873]  Specifically, doing a hunger game, expecting people to be starving and desperate and ready to turn themselves in to government for anything they can get.
[00:32:36.913 --> 00:32:43.995]  But they're going to set up riot control police and you probably won't even get what you were promised, even if you give in to government.
[00:32:44.375 --> 00:32:46.495]  Meanwhile, you've got U.S.
[00:32:46.555 --> 00:32:52.036]  protesters increasingly being treated like terrorists under Israeli-style repression.
[00:32:52.336 --> 00:32:54.657]  You've got Press TV interviewing an American.
[00:32:54.997 --> 00:32:56.837]  His name is Alan Rowland.
[00:32:57.637 --> 00:33:11.447]  Discussing how the cops who are pepper spraying college students and clamping down on them and treating them like there's some kind of unrest element just because they're protesting things like student tuition, love, hate, are indifferent to the issue.
[00:33:11.868 --> 00:33:17.352]  They are being treated under these counterterrorism measures and why are police being trained by
[00:33:18.172 --> 00:33:18.592]  I think so.
[00:33:37.617 --> 00:33:38.057]  We're good to go.
[00:33:55.391 --> 00:33:55.972]  We're good to go.
[00:34:10.009 --> 00:34:13.352]  Transplanting that here in the United States, bringing that terror home.
[00:34:13.652 --> 00:34:36.334]  They could have ended the war on terror, started for bogus fraudulent reasons in the first place years ago, but instead they decided to turn the tables, label returning veterans, spy upon dissidents, question political speech, question those with bumper stickers, question supporters of Ron Paul and the other third party candidates, and now they've got the riot police in position to clamp down on society.
[00:34:37.034 --> 00:34:41.542]  With that larger brand, that regular American life is somehow now terrorism.
[00:34:41.883 --> 00:34:45.389]  It's not even just political activity, it's lemonade stands and all the rest of it.
[00:34:45.649 --> 00:34:48.534]  These backyard chickens, it just makes me sick.
[00:34:49.443 --> 00:34:56.127]  And so next in our news stack is more calls for global government and for global population control.
[00:34:56.548 --> 00:35:04.073]  Urien Masson's article, Ehrlich Hansen Lovelock, we must build an entirely new kind of global society.
[00:35:04.413 --> 00:35:15.300]  And so you've got the United Nations Environmental Program, who's published their, quote, key messages from these top eugenicists, from these top climate change advocates, saying it's all man-made.
[00:35:15.560 --> 00:35:19.682]  That's Paul Ehrlich, who worked with John P. Holdren, who's currently in the White House.
[00:35:20.043 --> 00:35:26.426]  He's the one who wrote Population Bomb, itself an overdriven model to sell people on population control.
[00:35:26.767 --> 00:35:32.330]  You've got the climate guy, James Lovelock, who says we should have fewer than a billion people, ideally.
[00:35:32.630 --> 00:35:38.153]  And you've got NASA's James Hansen, who's always running scrimmage for the data, trying to sell the public on it.
[00:35:38.453 --> 00:35:44.197]  And they say in their new report, Environment and Developing Changes, the Imperative to Act,
[00:35:44.817 --> 00:35:50.641]  That the UN, at its upcoming 2012 Earth Summit, should push for global government population control.
[00:35:50.961 --> 00:35:56.384]  Globally, we must find a better means to agree and implement measures to achieve collective goals.
[00:35:56.684 --> 00:36:03.849]  They go on to say, in the face of an absolutely unprecedented emergency, society has no choice.
[00:36:04.349 --> 00:36:08.412]  But to take dramatic action to avert a collapse of civilization.
[00:36:08.732 --> 00:36:14.997]  Either we will change our ways and build an entirely new kind of global society, or they will be changed for us.
[00:36:15.337 --> 00:36:16.718]  Does this sound familiar?
[00:36:16.778 --> 00:36:18.599]  We just covered this yesterday.
[00:36:19.480 --> 00:36:33.856]  In the Peak Civilization article, where they predict a dramatic decline in the population starting in the year 2030 when they predict an all-out global collapse economically, food, resources-wise, and otherwise.
[00:36:34.557 --> 00:36:36.819]  Driving a larger population decline.
[00:36:37.079 --> 00:36:42.524]  And they say it's an emergency, therefore the only way to avert it is to buy into this global government scheme.
[00:36:43.084 --> 00:36:50.230]  And so you've got the Club of Rome, a eugenicist, oligarchical meeting group, pushing for this 40 years ago.
[00:36:50.270 --> 00:36:54.174]  You've got Paul Ehrlich with the Population Bomb pushing this 40 years ago.
[00:36:54.654 --> 00:37:08.505]  And it all ties into what we see this year, this convoy of United Nations vehicles and other NGO vehicles, all trying to take us down the same road to global government, to save us from ourselves, to save the Earth.
[00:37:08.985 --> 00:37:10.526]  And so let's look at some of the quotes.
[00:37:10.646 --> 00:37:15.150]  Where are they trying to go with a globally run population program?
[00:37:15.430 --> 00:37:17.812]  Well, we have to look no further than eco-science.
[00:37:18.172 --> 00:37:25.638]  Which is Paul Ehrlich, named in this article, who's part of these quotes, and John P. Holdren, who's the White House Science Czar, who we've covered at length.
[00:37:25.998 --> 00:37:35.706]  Coercive Fertility Control, they write in Ecoscience, the development of a long-term sterilizing capsule could be implanted under the skin and removed when pregnancy is desired.
[00:37:36.046 --> 00:37:39.609]  It opens additional possibilities for coercive fertility control.
[00:37:39.890 --> 00:37:42.912]  They want to keep everyone from breeding unless you're authorized.
[00:37:43.272 --> 00:37:55.224]  Indeed, they go on to say, it's been concluded that compulsory population control laws, even including laws requiring compulsory abortion, could be sustained under the existing Constitution.
[00:37:55.484 --> 00:37:57.686]  They're talking about the United States of America, folks.
[00:37:58.106 --> 00:38:01.810]  If the population can't be brought under control, they go on to say.
[00:38:02.490 --> 00:38:04.412]  There's even more quotes from Ecoscience.
[00:38:05.373 --> 00:38:11.960]  And here's where they begin to get into how we need a planetary regime, a global government, in other words, to regulate population.
[00:38:12.000 --> 00:38:12.561]  What do they say?
[00:38:12.921 --> 00:38:22.752]  Perhaps those agencies combined with the United Nations Environmental Program, the very group named in today's article, and the United Nations Population Agencies, of which there's a few,
[00:38:23.152 --> 00:38:23.532]  Thank you.
[00:38:45.000 --> 00:38:50.103]  So Ehrlich and Holdren go on to describe the planetary regime or the world government they want to set up.
[00:38:50.483 --> 00:39:01.929]  Such a comprehensive planetary regime could control the development, administration, conservation, distribution of all natural resources, including food on the international market.
[00:39:02.189 --> 00:39:03.189]  What are they talking about?
[00:39:03.209 --> 00:39:07.351]  They're talking about restricting access to food to control the population.
[00:39:07.672 --> 00:39:08.252]  It goes on.
[00:39:09.400 --> 00:39:21.625]  The planetary regime might be given responsibility for determining the optimum population for the world and for each region and for arbitrating various countries' shares within their regional limits.
[00:39:21.645 --> 00:39:26.947]  They're talking about giving food rations in proportion to the population.
[00:39:27.247 --> 00:39:28.588]  And what will they do if you don't have
[00:39:29.128 --> 00:39:31.850]  If you have too many people in the population, you won't get the food.
[00:39:32.191 --> 00:39:34.493]  It goes on because this is an older idea.
[00:39:34.833 --> 00:39:41.819]  Bertrand Russell espoused virtually the same idea in 1953, long before eco-science came out.
[00:39:42.139 --> 00:39:50.446]  An international food authority, Bertrand Russell writes, could be used to deal with this problem of increasing population and decreasing food supplies.
[00:39:50.807 --> 00:39:55.271]  It will be necessary to find ways of preventing an increase of world population.
[00:39:56.414 --> 00:39:57.115]  And he goes on.
[00:39:57.656 --> 00:40:04.886]  If this is to be done, other than by wars, pestilence and famines, it will demand a powerful international authority.
[00:40:05.227 --> 00:40:07.911]  Basically the same as this planetary regime they're talking about.
[00:40:08.191 --> 00:40:09.132]  The quote goes on.
[00:40:10.154 --> 00:40:16.959]  This authority should deal out the world's food to the various nations in proportion to their population.
[00:40:17.339 --> 00:40:23.843]  If any nation subsequently increased its population, it should not on that account receive any more food.
[00:40:24.304 --> 00:40:28.246]  The motive for not increasing population would therefore be very compelling.
[00:40:28.627 --> 00:40:30.668]  And what a dangerous hunger game it is.
[00:40:30.888 --> 00:40:37.610]  Henry Kissinger says almost the same thing in his national security memo number 200 in the early 70s about food as a weapon.
[00:40:37.970 --> 00:40:45.693]  Family planning, performance and population control should be taken into account for appraisal of assistance requirements by USAID.
[00:40:45.913 --> 00:40:53.916]  USAID, they're talking about administering food to developing world nations and withholding food if they don't curb their population.
[00:40:54.716 --> 00:40:58.800]  And it goes on, would food be considered an instrument of national power?
[00:40:59.160 --> 00:40:59.821]  Is the U.S.
[00:40:59.881 --> 00:41:05.426]  prepared to accept food rationing to help people who can't or won't control their population growth?
[00:41:05.766 --> 00:41:20.420]  So when you see Ehrlich, Hanson, Lovelock in today's article, if we could go back to that graphic, about how we must build an entirely new kind of global society, they are talking about building up such a world mechanism that you could save the environment,
[00:41:20.840 --> 00:41:24.302]  By controlling population, and especially by controlling food.
[00:41:24.683 --> 00:41:36.110]  After all, that's what MIT and the Club of Rome say is going to be the downfall of humanity, is when the food resources run out, when the energy runs out, and on and on, that will trigger a decline in the population.
[00:41:36.430 --> 00:41:45.095]  The problem is, it's all manufactured by these elitists, and they've been developing this agenda for at least half a century, really more than a century, and it's just sickening.
[00:41:45.515 --> 00:41:49.378]  And it's all in the news this year, in the past few days, in the past few weeks,
[00:41:49.738 --> 00:41:52.280]  Trying to sell you on it, and I say don't buy it.
[00:41:52.801 --> 00:42:01.248]  And finally tonight in the news segment, we're about to interview John Corbett, who exposed over a month ago the failure of the body scanners.
[00:42:01.288 --> 00:42:04.491]  He demonstrated how you could sneak objects through undetected.
[00:42:04.851 --> 00:42:14.340]  That has only been more confirmed as he's now talked with a witness, an employee, a whistleblower from the TSA, who he calls Jennifer here.
[00:42:14.380 --> 00:42:15.641]  We won't use her real name.
[00:42:15.701 --> 00:42:16.702]  He has it, we don't.
[00:42:17.442 --> 00:42:23.024]  In the article by Paul Joseph Watson, TSA Whistleblower, body scanners routinely fail.
[00:42:23.384 --> 00:42:36.229]  And it's her discussing how routinely, when they test machines in real life cases, people are able to get through with undetected objects, some of them metallic, some of them objects similar to or likened to a wallet.
[00:42:36.509 --> 00:42:38.590]  You can see that all on his video.
[00:42:38.850 --> 00:42:42.312]  We'll show you just a clip of it here, where when she complained to TSA,
[00:42:43.152 --> 00:42:52.118]  They began to procedure against her and tried to run her out of the job, even though she demonstrated that there's insufficient training, especially for the body scanner uses.
[00:42:52.879 --> 00:42:56.582]  You wrote to Congress about the problems that you saw at the TSA.
[00:42:56.642 --> 00:42:56.922]  I did.
[00:42:57.943 --> 00:43:00.144]  What happened?
[00:43:00.444 --> 00:43:09.831]  I sent my letter on January 1st, and I came back from sick leave about a week later, and I was immediately removed from screening duties.
[00:43:10.543 --> 00:43:20.862]  Okay, so you sent a letter to a congressman or to several saying, hey, there's a problem with the TSA, and the TSA's response was retaliatory, would you say?
[00:43:22.421 --> 00:43:22.641]  Yes.
[00:43:23.402 --> 00:43:26.224]  Was that at the end of your screening duties?
[00:43:26.264 --> 00:43:27.404]  Have you been back to screening since?
[00:43:27.705 --> 00:43:27.905]  No.
[00:43:28.545 --> 00:43:30.707]  This is why the TSA sucks.
[00:43:30.907 --> 00:43:37.992]  Because good employees who point out when the public is being put at risk aren't listened to, they aren't promoted, they're fired!
[00:43:38.312 --> 00:43:42.395]  The TSA spouts off on their blog about the professionalism of their employees.
[00:43:42.775 --> 00:43:48.559]  Just as when they're caught on video molesting children at airports, they defend their employees' fondlings as by the book.
[00:43:48.999 --> 00:43:53.022]  That book being the Screening Checkpoint Standard Operating Procedures, or SOP.
[00:43:53.482 --> 00:43:59.606]  The SOP is the TSA's secret guide as to how TSA employees are supposed to do screenings at airports.
[00:44:00.006 --> 00:44:03.589]  The only problem is, TSA employees never actually read that book.
[00:44:03.809 --> 00:44:08.532]  Supposedly there is a Standard Operating Procedures manual on every checkpoint.
[00:44:09.212 --> 00:44:10.053]  I've never seen it.
[00:44:10.553 --> 00:44:13.015]  So you wouldn't know where to go to find this book?
[00:44:13.235 --> 00:44:13.315]  No.
[00:44:15.496 --> 00:44:16.717]  I know, you can't make this stuff up.
[00:44:17.037 --> 00:44:27.524]  And so with more on the TSA body scanner issue, we turn now to John Corbett, who has done a lot of investigating on this and has the brand new interview you just saw clips from.
[00:44:27.604 --> 00:44:28.605]  Thanks for joining us, John.
[00:44:29.085 --> 00:44:29.766]  Thanks for having me.
[00:44:30.887 --> 00:44:38.092]  So briefly recap your own experience with testing out and investigating the body scanners, and then let's get into what this new interview shows.
[00:44:39.033 --> 00:44:47.837]  Sure, last month I tested the body scanners by essentially taking objects through the scanners in a position on my body in which the scanners wouldn't be able to see them.
[00:44:47.857 --> 00:44:51.479]  And it actually works out to simply being right on your side, either left or right side.
[00:44:51.499 --> 00:44:54.401]  As long as it's on the extreme side and it's metal, it's not going to be visible.
[00:44:55.601 --> 00:44:58.083]  So I tested with both kinds of body scanners.
[00:44:58.103 --> 00:45:04.606]  The TSA is using now both the millimeter wave and the x-rays, and was allowed to proceed both times with these undetected objects.
[00:45:06.367 --> 00:45:10.869]  It's just totally insane, but they make everyone go through them, even though they're known to be ineffective.
[00:45:10.909 --> 00:45:15.830]  But now, of course, as we just saw the clips, you've confirmed this with a TSA employee.
[00:45:15.870 --> 00:45:16.971]  Let's get into that story.
[00:45:17.791 --> 00:45:18.251]  Correct.
[00:45:18.291 --> 00:45:30.376]  So since I posted that video, and even before then actually, since my lawsuit got filed a year and a half ago, I've had TSA screeners occasionally contact me telling me stories from things such as
[00:45:31.736 --> 00:45:39.445]  Screeners rip up comment cards when people leave angry notes, to stories of theft, to, you know, the body scanners and the pat-downs.
[00:45:39.826 --> 00:45:45.472]  And I was lucky enough to have one of them willing to go on camera with me for an interview regarding the efficacy of the scanners.
[00:45:46.593 --> 00:46:00.725]  And she, of course, admitted that they really kind of ignore known problems, they don't have adequate staff, and then you told me behind the scenes they like to avoid body scanner duty because they know it's ineffective, they know it's dangerous, and they know the public doesn't like it.
[00:46:01.506 --> 00:46:01.966]  Correct.
[00:46:02.006 --> 00:46:13.056]  They told me they even go so far as to fail training exams that the TSA gives them in order to avoid being able to be put in those lines, even though the TSA seems to put people in the lines that aren't certified anyway.
[00:46:14.349 --> 00:46:29.066]  That's just absolutely bizarre, and specifically she said they've done tests, you know, where it's a TSA-controlled test, and they're bringing guns, knives, powder meant to resemble explosives, and all that is routinely missed, although it's probably also sometimes found.
[00:46:29.446 --> 00:46:30.568]  But the key word is sometimes.
[00:46:31.248 --> 00:46:43.092]  Correct, and you can imagine being a TSA screener brought in for a training on this device and, you know, taking a bag of explosive on your one side and a gun on the other side, walking through this machine, and the machine says, okay, clear.
[00:46:43.112 --> 00:46:54.776]  You know, I just can't, I can't fathom what the reaction in the room must have been when these multi-hundred-thousand-dollar devices failed to detect something that a cheap metal detector would have.
[00:46:55.835 --> 00:46:59.837]  But of course, the metal detectors have also failed to find these kinds of things.
[00:46:59.877 --> 00:47:03.539]  You've had the air marshals and other groups testing out those devices.
[00:47:04.019 --> 00:47:05.780]  None of it could be 100% effective.
[00:47:05.820 --> 00:47:09.321]  I mean, they just can't keep us safe, anything they do about it.
[00:47:09.341 --> 00:47:12.683]  So we may as well retain our freedoms, since they're more valuable anyway.
[00:47:13.326 --> 00:47:13.586]  Correct.
[00:47:13.606 --> 00:47:18.989]  You know, nothing's 100% effective, but it's pretty difficult to sneak metal threat items through a metal detector.
[00:47:19.889 --> 00:47:21.030]  That takes some special skill.
[00:47:22.050 --> 00:47:24.831]  To beat these nude body scanners takes almost nothing.
[00:47:25.271 --> 00:47:28.233]  You know, the size of your body is just one place that they won't be detected.
[00:47:28.713 --> 00:47:30.474]  And according to this TSA screener...
[00:47:30.934 --> 00:47:35.337]  Sometimes things aren't detected no matter where you put them, so it's a big problem.
[00:47:36.658 --> 00:47:44.222]  The TSA has come at us with these machines saying that these invasions on our privacy are necessary because these machines will keep us safe.
[00:47:45.603 --> 00:47:53.568]  I don't agree that trashing our Constitution is ever necessary, but even if you're on the other side of that argument, the machines just don't keep us any safer.
[00:47:54.520 --> 00:47:59.923]  Now, the other side of the safety issue obviously concerns the radiation with these body scanners.
[00:48:00.484 --> 00:48:04.907]  We've discussed briefly, let's get more into it, how the employees themselves are concerned about it.
[00:48:05.367 --> 00:48:08.369]  In Boston Logan, they had a reported cancer cluster.
[00:48:08.389 --> 00:48:11.431]  A lot of those TSA workers were obviously concerned.
[00:48:11.971 --> 00:48:14.913]  The agency didn't want to give them dosimeters, as I understand.
[00:48:15.533 --> 00:48:16.874]  So that issue's on the table.
[00:48:17.254 --> 00:48:19.276]  Passengers are concerned about radiation.
[00:48:19.676 --> 00:48:20.937]  Let's get into this issue.
[00:48:21.926 --> 00:48:22.226]  Correct.
[00:48:22.266 --> 00:48:30.812]  You know, as you said, the TSA has refused to provide those dosimeters to the Transportation Security Administration's employees that are standing next to those scanners all day long.
[00:48:31.733 --> 00:48:43.661]  You know, I kind of feel bad for them because, you know, as a passenger, I might go through a few times a week if I'm a frequent flyer, but they're getting scanned through the ambient radiation all day long, every day.
[00:48:44.401 --> 00:48:46.322]  So that's going to be a serious concern for them.
[00:48:46.402 --> 00:48:51.626]  The TSA does not put out specifications as to, you know, exactly how much these
[00:48:52.187 --> 00:48:55.151]  Yeah, now they're saying Congress might make them test the machine someday.
[00:49:03.661 --> 00:49:07.324]  Right, and every time Congress asks them to test it, they test it themselves.
[00:49:08.184 --> 00:49:10.386]  And we're left to take the TSA's word for it.
[00:49:11.226 --> 00:49:16.850]  There needs to be some serious independent testing of these machines, both for the safety, for this radiation, and for the efficacy.
[00:49:17.770 --> 00:49:21.753]  You know, the TSA has this idea of keeping us safe by keeping things secret.
[00:49:22.474 --> 00:49:27.257]  But then it comes out that by doing so, all you need to do is put a metal object on your side in order to beat it.
[00:49:28.158 --> 00:49:34.786]  You know, if these machines had been tested by the community, by the security community, they wouldn't have got in with this vulnerability.
[00:49:35.780 --> 00:49:38.701]  But you brought up how you feel sorry for the TSA agents.
[00:49:38.841 --> 00:49:39.381]  I do too.
[00:49:39.461 --> 00:49:52.306]  I mean, they're sitting, in the case of the metal detectors and the luggage scanning machines, about a foot away from a big rapist scam machine that says, radiation, danger, and they sit there all day for a whole shift.
[00:49:52.826 --> 00:49:54.487]  Of course they're the ones who are going to get hurt.
[00:49:54.807 --> 00:49:57.728]  And the government's got the study going back to at least 1998, obviously before 9-11 happened,
[00:50:00.249 --> 00:50:06.442]  Showing that at least one variation of the scanners would cause statistically about a hundred deaths per year.
[00:50:06.782 --> 00:50:10.810]  I mean at what point is this a far greater danger than terrorism itself?
[00:50:11.684 --> 00:50:21.294]  Absolutely, and a lot of things that I interviewed my TSA screener about didn't get put in, and one of them is that the TSA screeners are all afraid to use these machines.
[00:50:22.536 --> 00:50:33.887]  They really don't want to be there, they don't like it, and since the machines and the pat-downs were implemented in November 2010, the TSA has been held to work for them.
[00:50:35.008 --> 00:50:41.074]  So it's something to watch for and you know what happens when 10 years later a whole bunch of screeners get cancer?
[00:50:41.094 --> 00:50:42.134]  What does the government say?
[00:50:43.015 --> 00:50:43.496]  We're sorry?
[00:50:43.516 --> 00:50:44.997]  It's no good.
[00:50:45.878 --> 00:50:53.284]  Judging from what I've read from time to time on the TSA blog, I would say it's a lot of obscuring and covering up and even lying at times.
[00:50:53.684 --> 00:50:56.466]  But your source, Jennifer, she's been a TSA worker.
[00:50:56.506 --> 00:50:58.227]  They've tried to run her out of the agency.
[00:50:58.927 --> 00:51:00.368]  You released a short clip.
[00:51:00.408 --> 00:51:01.769]  It was, what, six, seven minutes?
[00:51:02.089 --> 00:51:04.111]  You said she talked even longer on camera.
[00:51:04.591 --> 00:51:05.812]  Get into her situation.
[00:51:05.852 --> 00:51:07.853]  Why are they driving her out and how?
[00:51:07.933 --> 00:51:08.874]  And what else did she tell you?
[00:51:09.574 --> 00:51:15.036]  Sure, she's been driven out of the TSA essentially for writing to Congress about the problems that she found.
[00:51:16.616 --> 00:51:25.659]  Everything from being forced to use the scanners without being properly trained and certified for them, being forced to pat down people's head when it's
[00:51:25.879 --> 00:51:27.340]  It's clear that there's nothing there.
[00:51:27.420 --> 00:51:34.102]  I've heard travelers report being bald and still having screeners touch their head as part of the pat-down process.
[00:51:35.142 --> 00:51:39.064]  Management is generally not listening to anything that comes to it.
[00:51:39.924 --> 00:51:45.426]  So the TSA, instead of trying to fix these problems, tries to essentially hide the screeners that do it.
[00:51:46.206 --> 00:51:52.509]  So she was recommended for termination and it took her three months to go through that process, and today is her last day on the job.
[00:51:54.324 --> 00:51:57.626]  And so what else did she tell you that possibly you're going to release in the future?
[00:51:58.486 --> 00:52:00.387]  Sure, more information about the pat-downs.
[00:52:01.208 --> 00:52:08.531]  The TSA has said that these pat-downs aren't invasive, but she's confirmed for me that if done properly, they will actually be touching your genitals.
[00:52:10.532 --> 00:52:10.912]  What else?
[00:52:11.853 --> 00:52:20.217]  You know, the most important parts I think I got in there, but there's definitely a lot more on the pat-downs and on TSA sentiment that maybe I'll release in a future video.
[00:52:21.035 --> 00:52:22.737]  But that's what's overall amazing to me.
[00:52:22.817 --> 00:52:25.160]  We know that a lot of passengers are upset.
[00:52:25.500 --> 00:52:34.671]  We know that civil rights critics are very righteously upset because it's a blatant violation of several constitutional amendments and our basic freedoms overall.
[00:52:35.032 --> 00:52:39.257]  But it's interesting to note that even the TSA employees are upset about this.
[00:52:39.737 --> 00:52:42.919]  And clearly TSA knows they're under siege.
[00:52:43.259 --> 00:52:45.601]  They know they've had to respond to your incident.
[00:52:45.861 --> 00:52:48.542]  They've had to respond to incidences about touching children.
[00:52:48.963 --> 00:52:55.166]  All kinds of things they have to respond to officially on their blog, even though it's an anonymous person who doesn't use a real name.
[00:52:55.927 --> 00:53:02.130]  They shut down the body scanners when there was a planned revolt November of 2010 over the Thanksgiving holiday.
[00:53:02.591 --> 00:53:04.832]  They know they're getting a pushback from the public.
[00:53:04.852 --> 00:53:07.173]  They're just trying to keep us overall unaware of that.
[00:53:07.213 --> 00:53:07.874]  What's your response?
[00:53:08.598 --> 00:53:21.221]  You know, it's an interesting, you know, what do you do when you've invested hundreds of millions of dollars, probably close to a billion by now, into these machines and find out that the public doesn't like them, that they don't work, that they're unsafe?
[00:53:22.721 --> 00:53:30.883]  The TSA's approach has been to kind of double down and to buy more of these scanners and to try and force us via propaganda to accept them.
[00:53:32.763 --> 00:53:34.764]  I don't understand why they took it any further.
[00:53:34.804 --> 00:53:36.225]  These machines were fatally flawed.
[00:53:36.265 --> 00:53:37.646]  They knew it before they released them.
[00:53:39.267 --> 00:53:41.268]  They thought they could get one over on the public.
[00:53:41.368 --> 00:53:42.489]  Obviously, that didn't happen.
[00:53:43.429 --> 00:53:47.632]  It's time for the TSA to fold their card and say, we screwed up here.
[00:53:48.652 --> 00:54:00.401]  Yeah, well, I'm not going to hold my breath on that, but please do keep up your efforts and let's keep putting pressure on them to at least be honest, test the machines, and if they're going to put them in there, they at least need to be tested.
[00:54:00.421 --> 00:54:01.662]  I mean, for God's sake.
[00:54:01.722 --> 00:54:05.204]  But of course, they really shouldn't be allowed to violate our civil rights either.
[00:54:05.584 --> 00:54:08.426]  We should be able to travel in a normal fashion, but we'll see what happens.
[00:54:08.447 --> 00:54:10.188]  John Corbett, thanks for joining us.
[00:54:10.748 --> 00:54:11.449]  Thank you, take care.
[00:54:11.949 --> 00:54:24.563]  Alright, and we'll be back after this break with Rob Dew, who will have Mike Adams in studio to discuss the latest on the unfortunate incident where the chicken farmer has lost his life thanks to government pressure.
[00:54:24.823 --> 00:54:25.304]  We'll be back.
[00:54:25.344 --> 00:54:30.289]  Thanks for watching the InfoWars Nightly News and consider subscribing to support us at PrisonPlanet.tv.
[00:54:35.154 --> 00:54:56.561]  Well, I think terrorism is being practiced on the residents of the city of Oakland because many of the retired, in fact, retired teachers, retired military people have informed me that they understand what's going on and it's not anything that relates to humanitarian training whatsoever.
[00:54:57.341 --> 00:55:03.003]  This is a psychological, as we in the research community say, this is a psyops.
[00:55:03.559 --> 00:55:08.462]  They're preparing people for what is coming, not what is being presented today.
[00:55:08.482 --> 00:55:11.363]  So you're saying they're preparing people to accept it with incrementalism?
[00:55:11.483 --> 00:55:13.805]  That is correct, like the old frog example.
[00:55:14.005 --> 00:55:22.009]  You know, you put the frog in the water and you just gradually continue to raise the heat on the water until the frog is cooked.
[00:55:23.090 --> 00:55:23.970]  That's the way it works.
[00:55:24.610 --> 00:55:31.194]  The problem is that the local people, people in general, just will not take their heads out of the sand.
[00:55:33.709 --> 00:55:35.334]  I'm going to tell everyone I can.
[00:55:35.454 --> 00:55:37.560]  Listen, we have a serious problem.
[00:55:37.700 --> 00:55:38.763]  And it's called a police state?
[00:55:38.883 --> 00:55:40.107]  It's called a police state.
[00:55:45.831 --> 00:55:47.352]  Let's go ahead and get to this.
[00:55:47.372 --> 00:55:52.635]  I mean, you want to see what goes with FEMA camps like a horse and carriage.
