[00:00:03.336 --> 00:00:03.576]  I'm good.
[00:27:21.054 --> 00:27:28.940]  Alex Jones is really a Zionist, Vatican, Jesuit assassin of the high order of the Knights Templar because his son is the kid from Two and a Half Men.
[00:27:30.029 --> 00:27:35.552]  That's right, there's a whole forum thread where the evidence is dissected.
[00:27:36.593 --> 00:27:43.057]  The kid from Two and a Half Men was born in Austin and has a face that looks a little bit like Alex Jones.
[00:27:43.637 --> 00:27:45.318]  I mean, what more proof do you need?
[00:27:45.779 --> 00:27:47.039]  The connections are there.
[00:27:47.440 --> 00:27:56.125]  And the proof that it is obviously his son also means that he's a Zionist, Fascist Vatican, Jesuit assassin of the High Order of the Knights Templar.
[00:27:57.363 --> 00:27:58.664]  The evidence speaks for itself.
[00:27:59.204 --> 00:27:59.764]  Number 9!
[00:28:00.324 --> 00:28:06.007]  Sources from inside the Kremlin routinely brief dubious internet bloggers about their top-secret agenda.
[00:28:06.747 --> 00:28:11.850]  We saw that recently with the Russian troops seizing Denver Airport, again completely made up.
[00:28:13.030 --> 00:28:13.571]  Number 8!
[00:28:13.971 --> 00:28:17.953]  Osama Bin Laden and Barack Obama are the same person.
[00:28:19.246 --> 00:28:20.746]  And I actually found this out.
[00:28:20.906 --> 00:28:33.870]  I was searching for an image for the Bin Laden story that we covered earlier and found that detailed analysis has been conducted with the different measurements between the nose and the eyes and all the facial structure.
[00:28:34.510 --> 00:28:35.411]  And it's conclusive.
[00:28:35.611 --> 00:28:39.572]  Apparently, you know, Bin Laden and Barack Obama are the same person.
[00:28:40.792 --> 00:28:41.512]  Number seven.
[00:28:42.513 --> 00:28:45.574]  Bill Hicks and Alex Jones are the same person.
[00:28:45.934 --> 00:28:46.214]  Again.
[00:28:47.375 --> 00:28:56.621]  Apparently Hicks faked his own death, he never died of cancer, and he simply became, took on the new career, the new identity of Alex Jones.
[00:28:58.002 --> 00:29:12.471]  And there's actually, we found out that people actually went and looked at libraries and family records bureaus, they actually spent time and energy lending this serious credence to find out if it was true.
[00:29:13.371 --> 00:29:18.413]  Of course it's not, but a lot of people wasted a lot of time finding that out.
[00:29:18.433 --> 00:29:18.413]  6.
[00:29:19.053 --> 00:29:23.135]  Chemtrails contain vitamin C and B17 to promote public health.
[00:29:23.695 --> 00:29:27.037]  That's right, the chemtrails, just like the vaccines, are nutritious.
[00:29:28.617 --> 00:29:29.578]  Number 5.
[00:29:30.258 --> 00:29:33.499]  Top 10 insane conspiracy theories that detract from real cover-ups.
[00:29:34.020 --> 00:29:38.281]  Tim Geithner, Bill Gates and thousands of globalists have been arrested.
[00:29:38.782 --> 00:29:39.142]  Again.
[00:29:40.438 --> 00:29:47.745]  Number four, Paul Joseph Watson is the love child of Queen Beatrix and Henry Kissinger and therefore an agent of the Vatican.
[00:29:49.367 --> 00:29:56.154]  Now listen, I've been very open about the fact that I'm a high-priest Vatican assassin warlock.
[00:29:56.194 --> 00:29:59.017]  Yes, I've been exposed, I admit to it.
[00:30:00.458 --> 00:30:03.319]  So that one's true, that's not insane, that's completely true.
[00:30:03.759 --> 00:30:04.119]  Three!
[00:30:04.959 --> 00:30:10.041]  The global intelligence outfit, Stratfor, was founded in Austin, Texas.
[00:30:10.461 --> 00:30:15.983]  That automatically must mean that Alex Jones is secretly working for Stratfor!
[00:30:16.603 --> 00:30:18.724]  That's right, that's the bombshell evidence.
[00:30:18.764 --> 00:30:24.566]  Of course, every other company that was founded in Texas, Alex Jones also works for.
[00:30:24.606 --> 00:30:25.886]  He's a very busy man.
[00:30:26.767 --> 00:30:27.267]  Number two!
[00:30:28.737 --> 00:30:41.222]  When Alex Jones was exposed as working secretly for Stratfor at the end of February, he had his secret Israeli Shin Bet assassins kill Andrew Breitbart to provide a distraction to the controversy.
[00:30:41.242 --> 00:30:45.104]  Oh yes, didn't know about that one, did you?
[00:30:45.504 --> 00:30:52.447]  When we were exposed as all working for Stratfor because they'd based in the same city, bombshell evidence,
[00:30:53.632 --> 00:30:58.934]  We actually had to hire our secret Israeli Shin Bet assassins to go and kill Breitbart.
[00:30:58.994 --> 00:31:03.196]  I mean, it's messy business, but we had to provide that distraction from the bombshell.
[00:31:05.057 --> 00:31:05.877]  And number one.
[00:31:06.737 --> 00:31:11.079]  Top ten insane conspiracy theories that detract from exposing real cover-ups.
[00:31:12.120 --> 00:31:16.541]  The most insanely implausible conspiracy theory of them all.
[00:31:17.242 --> 00:31:22.324]  It is... The terrorists attacked us because they hate our freedom.
[00:31:23.541 --> 00:31:30.267]  So there you have it, the Top 10 Insane Conspiracy Theories That Detract From Exposing Real Cover-Ups.
[00:31:30.287 --> 00:31:48.903]  Okay, we're gonna go to break now, but coming up, Derren McBree interviews Luke Hradowski on his outstandingly successful confrontation with White House Information Czar, Mr. Sunlight, being healthy for you is a conspiracy theory, Cass Sunstein.
[00:31:49.684 --> 00:31:51.246]  So be sure to stick around for that.
[00:31:51.606 --> 00:31:54.871]  Remember, we rely on your support if you're watching this on YouTube.
[00:31:55.292 --> 00:32:04.866]  We invite you to subscribe at PrisonPlanet.tv where you will get this show live, the Alex Jones Show, live streaming video, years of archives.
[00:32:05.427 --> 00:32:15.196]  Movies, documentaries, speeches, special events, it's all there at PrisonPlanet.tv and your subscriptions help fund our entire operation.
[00:32:15.736 --> 00:32:20.200]  So, stay tuned, we'll be back with that interview with Luke Rudowsky, straight after this break.
[00:32:21.081 --> 00:32:27.506]  Hello and welcome to this very special edition of InfoWars Nightly News.
[00:32:27.967 --> 00:32:30.229]  I'm your host, Fernando Caceres, bringing you the real news.
[00:32:31.735 --> 00:32:36.197]  Tonight's first story is headlined, Turn in your bin ladens, what if using cash becomes a crime?
[00:32:36.898 --> 00:32:39.579]  Will the simple act of using cash to pay for things become a crime?
[00:32:39.979 --> 00:32:42.440]  Will it be labeled as suspected terrorist activity?
[00:32:42.820 --> 00:32:43.781]  Will cash be banned?
[00:32:44.501 --> 00:32:48.783]  We are being phased into a total cashless grid where payments and authorizations must be electronic.
[00:32:49.344 --> 00:32:53.706]  And the system has long been conditioning us to accept it and ditch black market paper notes.
[00:32:54.887 --> 00:33:06.842]  black market paper notes is what they call really what it is it's money printed out of thin air from the federal reserve they're trying to call it black market paper notes because they're saying that the only reason that we have
[00:33:07.999 --> 00:33:09.080]  I think so.
[00:33:27.828 --> 00:33:30.629]  They want to perfect what Hitler did.
[00:33:31.009 --> 00:33:34.171]  They liked what Hitler did, but they said he'd try to do it too fast.
[00:33:34.471 --> 00:33:40.513]  So now what they want to do is do the same thing over 50 to 100 years, and it's getting to the end of the end.
[00:33:40.913 --> 00:33:43.914]  They want to have their own IBM computer.
[00:33:44.215 --> 00:33:48.056]  They want to have their own punch cards, only it'll be called an RFID chip.
[00:33:49.277 --> 00:33:54.079]  Hi, this is Adam Heiferling reporting for InfoWars.com and PrisonPlanet.tv.
[00:33:56.286 --> 00:34:00.887]  Located here in the heart of the New World Order capital, Denver, Colorado.
[00:34:02.048 --> 00:34:10.711]  This morning at City Park, while walking my dog, I decided to bring my iPod just in case there was something interesting to videotape.
[00:34:10.811 --> 00:34:21.734]  I knew they were doing the March of Dimes walk this morning, so I thought there might be something interesting going on, you never know, in the heart of the New World Order.
[00:34:24.975 --> 00:34:32.139]  As I was walking through the park, I noticed there was a military with camo fatigues on doing security for the event.
[00:34:32.720 --> 00:34:48.949]  So I thought this would be a good opportunity to do a little impromptu reporting and ask them some questions about posse comitatus and if they thought they were just, you know, helping to desensitize the people for military on the streets and whatnot.
[00:34:50.430 --> 00:34:51.410]  And it's funny
[00:34:53.126 --> 00:35:02.034]  You'll notice I mentioned to him about the, you know, he says that, well, at least we're wearing the old uniforms, you know, that are less threatening.
[00:35:02.054 --> 00:35:06.418]  And I said, well, yeah, at least they're not the black paramilitary Nazi uniforms.
[00:35:06.518 --> 00:35:08.240]  And, you know, he got a little chuckle out of that.
[00:35:09.060 --> 00:35:13.304]  Then right after that, we'll go right into a clip, which was actually a few days prior.
[00:35:13.784 --> 00:35:14.165]  Welcome.
[00:35:14.265 --> 00:35:16.547]  I am Mika Thelen and this is an InfoWars report.
[00:35:17.037 --> 00:35:21.739]  Live from Washington State, the epicenter of the psychotic eugenics Bill and Melinda Gates Foundation.
[00:35:21.759 --> 00:35:24.520]  Now, many of you may be going, Bill and Melinda Gates?
[00:35:24.560 --> 00:35:25.180]  Psychotic?
[00:35:25.740 --> 00:35:27.341]  I thought he was just a superhero.
[00:35:27.461 --> 00:35:34.924]  I thought he was Superman bringing vaccines all across the land and giving free plants and vegetables to the poor children of Africa.
[00:35:35.404 --> 00:35:36.905]  Well, we're going to take a little deeper look.
[00:35:37.265 --> 00:35:42.007]  I mean, I know the saying goes, God created man, man created fire,
[00:35:43.027 --> 00:35:48.396]  Man created the wheel and Bill Gates created the zoom, but is there more to Bill Gates than ECI?
[00:35:48.476 --> 00:35:50.961]  We're going to go to a report right now and find out.
[00:35:51.021 --> 00:35:53.565]  Jason Burmas here reporting for InfoWars.com.
[00:35:55.307 --> 00:36:08.771]  Folks, unfortunately it is my sad duty to tell you that drone technology has come here to America and is now being used illegally against the American populace.
[00:36:09.591 --> 00:36:21.714]  But first let's take a look at the history of drone technology and how the public has become more and more aware of it over the last five to ten years through this illegitimate war on terror.
[00:36:22.890 --> 00:36:36.293]  It is openly admitted that both in Pakistan and Afghanistan, not only are we using drones to kill the enemy, but in many cases, our targets have indeed been wrong, and we have killed innocent men, women and children.
[00:36:37.912 --> 00:36:40.135]  Hello, and welcome to the Freedom Files.
[00:36:40.555 --> 00:36:48.064]  My name is Jill Elizabeth, and I'm starting a new web-based series that's going to be featuring stories of people who are truly living their freedom.
[00:36:48.164 --> 00:36:49.606]  They're living the solution.
[00:36:50.046 --> 00:36:52.649]  Now, this is the first edition, but it is a special edition.
[00:36:52.729 --> 00:36:56.554]  It's being done in conjunction with Infowars.com and PrisonPlanet.tv.
[00:36:57.775 --> 00:37:12.723]  Now, the purpose of these stories is to move beyond, as I said, just talking about their problem, moving beyond statistics and facts, and featuring real people who are living their solution in their home, with their health, their finances, their business, their communities, and within our country.
[00:37:13.143 --> 00:37:15.784]  So, I'm hoping to both inform and inspire you.
[00:37:16.285 --> 00:37:22.408]  Now, in this first episode, what I want to talk about is something that's very controversial right now, is the Second Amendment.
[00:37:22.828 --> 00:37:28.510]  And I want to share with you how I shifted from being very much against the Second Amendment to being very much for it.
[00:37:28.871 --> 00:37:43.417]  And I want to offer you a new perspective and hopefully bring a new meaning that will take the two divisions of for and against and find a way to come together and hopefully create a world or a country in which we can find some unity on this issue.
[00:37:44.058 --> 00:37:45.700]  So I appreciate you being here.
[00:37:45.860 --> 00:37:47.883]  I look forward to sharing this information with you.
[00:37:48.004 --> 00:37:53.251]  And a special thank you to Alex Jones and his staff for allowing me to bring this episode to you.
[00:37:57.521 --> 00:38:00.743]  Have you been to InfoWarsShop.com lately?
[00:38:01.203 --> 00:38:05.766]  Express your inner patriot with these brand new InfoWars t-shirts.
[00:38:06.326 --> 00:38:09.088]  Say it loud with the InfoWars Bullhorn shirt.
[00:38:09.548 --> 00:38:12.450]  Or educate the sheeple with the Bill of Rights shirt.
[00:38:13.271 --> 00:38:16.653]  Grope the public's mind with the TSA shirt.
[00:38:17.293 --> 00:38:21.576]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:38:22.957 --> 00:38:26.078]  All available at InfoWarsShop.com.
[00:38:28.695 --> 00:38:33.979]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:38:34.239 --> 00:38:36.441]  Start purifying your water with ProPure.
[00:38:36.661 --> 00:38:42.205]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[00:38:42.405 --> 00:38:45.647]  And it's available discounted at InfoWars.com.
[00:38:45.807 --> 00:38:49.030]  Its filters are silver impregnated to prevent bacterial growth.
[00:38:49.290 --> 00:38:50.711]  There's no priming required.
[00:38:50.991 --> 00:38:53.032]  It's NSF 42 certified.
[00:38:53.273 --> 00:38:55.774]  Optional fluoride filters can reduce fluoride up to 95%.
[00:38:56.835 --> 00:38:58.175]  Easy to set up and use.
[00:38:58.375 --> 00:38:59.696]  Doesn't require electricity.
[00:38:59.816 --> 00:39:02.696]  Purify water from lakes, streams, ponds, and wells.
[00:39:02.996 --> 00:39:06.177]  This filter system leaves in beneficial minerals, which is key.
[00:39:06.397 --> 00:39:10.398]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:39:10.558 --> 00:39:13.178]  ProPure is the best gravity-fed filter out there.
[00:39:13.318 --> 00:39:14.639]  It's what my family uses.
[00:39:14.919 --> 00:39:18.139]  Infowars.com already has the lowest price on ProPure.
[00:39:18.240 --> 00:39:23.901]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:39:24.121 --> 00:39:25.281]  You can also call to order.
[00:39:25.401 --> 00:39:25.441]  888-253-3139.
[00:39:32.561 --> 00:39:33.562]  And we are back.
[00:39:33.602 --> 00:39:34.723]  Thank you for joining us.
[00:39:34.783 --> 00:39:37.245]  This is the Info Wars Nightly News.
[00:39:37.345 --> 00:39:38.166]  I'm Darren McBrain.
[00:39:38.526 --> 00:39:44.131]  And before we go to our next guest, Luke Rudowsky, I wanted to cover a couple news items that I came across.
[00:39:44.812 --> 00:39:49.916]  And the first being a headline that is certainly an attention-getter from the LA Times.
[00:39:50.697 --> 00:39:55.922]  DEA forgot student in cell drank his own urine to stay alive.
[00:39:57.136 --> 00:40:10.645]  A San Diego student who was forgotten by federal drug agents and left in a holding cell for five days without food, without water, or access to a toilet while he drank his own urine to survive.
[00:40:11.085 --> 00:40:26.836]  The man identified as 23-year-old Daniel Chong, no relation to Tommy, was detained for questioning along with eight other people during a raid in which agents seized guns, ammunition, and various drugs, according
[00:40:27.416 --> 00:40:28.357]  To the DEA.
[00:40:28.958 --> 00:40:30.659]  Do what I had to do to survive.
[00:40:31.360 --> 00:40:40.589]  And for Daniel Chong, surviving his horrifying ordeal inside a 5x10 holding cell, similar to this one, meant drinking his own urine.
[00:40:40.609 --> 00:40:41.910]  About three times.
[00:40:43.917 --> 00:40:46.938]  On day five, agents finally opened his cell door.
[00:40:47.279 --> 00:40:52.261]  Suffering from signs of kidney failure, Chong was rushed by ambulance to Sharp Memorial.
[00:40:52.821 --> 00:40:54.802]  So Daniel Chong was jailed.
[00:40:54.882 --> 00:41:00.044]  He was not arrested, but he was detained for questioning, and he got lost in the system.
[00:41:00.124 --> 00:41:03.866]  He was trapped in a five by ten cell for, what, five days.
[00:41:03.946 --> 00:41:06.907]  No food, no water, no toilet access.
[00:41:07.667 --> 00:41:08.168]  And, you know,
[00:41:09.108 --> 00:41:11.451]  Somebody had to have heard him pounding on the doors.
[00:41:11.531 --> 00:41:12.492]  Nobody responded.
[00:41:12.532 --> 00:41:15.896]  He was yelling and screaming for days until finally somebody found him.
[00:41:16.276 --> 00:41:23.784]  But truly, more evidence that our prison, jail system, our entire justice system is in serious need of an overhaul.
[00:41:24.810 --> 00:41:26.451]  And that brings us to our next story.
[00:41:26.491 --> 00:41:28.991]  We have an update on the Chicken Man.
[00:41:29.331 --> 00:41:45.416]  You may recall the case of Andrew Wardace where he tragically died on March 26th following an explosion in his home while he was surrounded by Georgia County Marshals who were in the process of forcibly evicting him from his property.
[00:41:45.976 --> 00:41:48.937]  Well, his property was seized under green zoning laws
[00:41:49.757 --> 00:41:56.202]  As the rogue state of Georgia basically claimed his land as a future conservation area, you know, they're calling it green space.
[00:41:56.782 --> 00:42:06.449]  After years of relentless harassment, torment, threats, Mr. Wardase died in an apparent suicide after a huge explosion and fire at his home.
[00:42:06.809 --> 00:42:09.551]  This, like I said, while he was surrounded by armed U.S.
[00:42:09.631 --> 00:42:11.832]  Marshals who were getting ready to evict him.
[00:42:12.172 --> 00:42:15.495]  And now new details have emerged in this tragic case.
[00:42:16.115 --> 00:42:34.301]  It's now coming to light that Roswell officials may have put immense pressure on Mr. Warday's original mortgage holder to sell the mortgage note on his home, only to have it end up in the possession of a phony trust company that appears, well, it appears not to have ever existed.
[00:42:34.982 --> 00:42:40.043]  And I talked with Andrew's attorney, Ryan Strickland, about this the other day.
[00:42:40.684 --> 00:42:41.864]  Here's what he had to say.
[00:42:42.004 --> 00:42:43.785]  Now, I read there was an Examiner.com
[00:42:45.453 --> 00:42:56.999]  story where they came out and it was about the equity trust company or they call it equity trust company custodian and the word company is handwritten and initialed that is that is odd to me
[00:42:59.671 --> 00:43:16.585]  I mean it sounds like an illegal foreclosure because this led up, this transition or the transfer and assignment document is what led to what you call it's an FBO 9191 IRA which you've never heard of before and that eventually led to the foreclosure am I right?
[00:43:17.005 --> 00:43:22.829]  That's right and that's the basis of what the case that we were just starting to bring for him when
[00:43:24.615 --> 00:43:32.639]  When everything kind of unraveled, we were filing a motion to stop his eviction from taking place on the basis that he had been foreclosed on illegally.
[00:43:33.940 --> 00:43:42.644]  Namely, when they sent out the foreclosure notice, they identified the owner of his mortgage as Equity Trust Company, FBO, which stands for For the Benefit Of.
[00:43:42.964 --> 00:43:45.586]  So, it looks like 9191 IRA owned his
[00:43:51.029 --> 00:43:55.553]  But I know the document didn't have any address, name, telephone number.
[00:43:55.593 --> 00:43:56.974]  There's no contact information.
[00:43:56.994 --> 00:43:58.775]  And that's required by Georgia law, right?
[00:43:59.316 --> 00:43:59.596]  It is.
[00:43:59.876 --> 00:44:00.617]  It absolutely is.
[00:44:01.237 --> 00:44:08.483]  So it turns out the entire eviction process was fraudulent to begin with, which is something that we speculated all along.
[00:44:09.104 --> 00:44:10.825]  That brings us to our quote of the day.
[00:44:11.306 --> 00:44:13.147]  This one is from H.L.
[00:44:13.387 --> 00:44:13.828]  Mencken.
[00:44:14.248 --> 00:44:17.391]  All government, of course, is against liberty.
[00:44:18.829 --> 00:44:27.873]  And speaking of governments against liberty, our next guest recently confronted President Obama's information czar, Cass Sunstein.
[00:44:28.513 --> 00:44:32.775]  This was during a rare public appearance at the New York University Law School.
[00:44:32.795 --> 00:44:47.081]  My name is Bill DeBerg from Brooklyn College, and I know you wrote many articles, but I think the most telling one about you is the 2008 one called Conspiracy Theories, where you openly advocated government agents infiltrate activist groups of not-love-truth,
[00:44:47.581 --> 00:44:49.383]  And also stifled dissent online.
[00:44:49.883 --> 00:45:08.358]  I was wondering, why do you think it's the government's job, or why do you think the government should go after family members who have questions about 9-11, responders who are lied to about the air, survivors whose testimony commits, and also government whistleblowers that were gagged because they released information that contradicts the official story?
[00:45:08.778 --> 00:45:10.219]  Why do you think the government should do that?
[00:45:10.299 --> 00:45:14.783]  I think, as Ricky said, I've written hundreds of articles, and I remember some and not others.
[00:45:15.714 --> 00:45:17.155]  That one I don't remember very well.
[00:45:17.255 --> 00:45:20.197]  I hope I didn't say that.
[00:45:20.277 --> 00:45:32.407]  But whatever was said in that article, my role in government is to oversee federal rulemaking in a way that is wholly disconnected from
[00:45:33.047 --> 00:45:44.872]  The vast majority of my academic writing, including that one, so... I know that I'm just asking because you may be the next Supreme Court Justice, or whatever it points you to, and you did write those things, and that's why I want to bring them up to you.
[00:45:44.932 --> 00:45:59.278]  So, all I can say is that there are a lot of things that I've written, I've written, I guess, and there are even more things I'm sad to have written, that I may agree with some of the things I've written, but I'm not exactly sure.
[00:45:59.338 --> 00:46:01.879]  I'll focus on what my boss wants me to do.
[00:46:02.366 --> 00:46:06.789]  Cass Sunstein before he joined the dark forces of the Obama administration.
[00:46:07.329 --> 00:46:08.770]  That's not a racial slur, folks.
[00:46:08.830 --> 00:46:11.071]  I was actually referencing Star Wars right there.
[00:46:11.591 --> 00:46:22.818]  But Stevenson wrote, Sunstein, excuse me, wrote a couple of papers for the University of Chicago and Harvard where he called for a ban on conspiracy theories.
[00:46:23.178 --> 00:46:28.061]  He went as far as to say that legal action should be taken against anyone who created
[00:46:28.721 --> 00:46:32.482]  Or started what he called dangerous conspiracy theories.
[00:46:32.802 --> 00:46:34.242]  The guy's a real piece of work.
[00:46:34.642 --> 00:46:44.544]  And now we're joined by Luke Rudowsky from We Are Change, who caught up with Sunstein and asked the questions that nobody in the mainstream is asking.
[00:46:45.104 --> 00:46:53.346]  This is truly hardcore, balls-to-the-wall, citizen journalism at its best, and certainly no stranger to confrontation.
[00:46:53.746 --> 00:46:56.127]  Please welcome to the show Luke Rudowsky.
[00:46:56.167 --> 00:46:56.967]  Luke, how are you doing today?
[00:46:57.805 --> 00:46:58.486]  Hey, thanks, Darren.
[00:46:58.506 --> 00:46:59.768]  Thank you so much for having me on.
[00:46:59.788 --> 00:47:00.508]  I'm doing great.
[00:47:00.569 --> 00:47:01.209]  Really tired.
[00:47:01.269 --> 00:47:02.631]  Really busting my hump over here.
[00:47:02.911 --> 00:47:05.214]  There's always so much to do in this info war.
[00:47:05.995 --> 00:47:09.660]  Well, I was thinking, should I call you Luke or should I call you Bill DeBerg?
[00:47:10.794 --> 00:47:11.975]  Whichever one you prefer.
[00:47:13.037 --> 00:47:14.439]  I like the way you started that.
[00:47:15.520 --> 00:47:23.330]  Now Cass wrote a paper, we're talking about his paper called Conspiracy Theorist, calling for governments to infiltrate extremist groups.
[00:47:24.091 --> 00:47:26.614]  Does that mean InfoWars.com?
[00:47:26.654 --> 00:47:27.956]  Does that mean we're changed?
[00:47:28.216 --> 00:47:29.437]  I mean, are you an extremist?
[00:47:30.543 --> 00:47:44.932]  I mean, he pretty much wrote the whole blueprint for agent provocateurs, how government agents should go on chat rooms to stifle dissent and to pretty much fight the info war and to troll a lot of people who are bringing out ideas.
[00:47:45.072 --> 00:47:48.034]  Ideas which, of course, Sunstein deems dangerous.
[00:47:48.114 --> 00:47:55.338]  I mean, he went as far as just saying that government agents should infiltrate real-life groups, real-life activist organizations.
[00:47:55.858 --> 00:47:57.839]  And, uh, it doesn't even stop there.
[00:47:57.899 --> 00:48:10.046]  I mean, you even proposed attacks on ideas, attacks on, uh, you know, posting things online if you're posting conspiracy theories, or even eliminating, uh, conspiracy theorists totally, uh, from the internet.
[00:48:10.066 --> 00:48:12.027]  Now, I hate that term, conspiracy theorists.
[00:48:12.047 --> 00:48:12.728]  We're not theorists.
[00:48:12.788 --> 00:48:23.694]  We're here representing family members who have questions, survivors who survived 9-11 and their testimony conflicts with the official story, first responders who were lied, and of course, whistleblowers who were gagged.
[00:48:23.934 --> 00:48:27.636]  By exposing information that conflicts with the official version of 9-11.
[00:48:27.876 --> 00:48:35.219]  I mean, 9-11 truth is so important to what we're facing today on this war on terror, on this war on the American people.
[00:48:35.599 --> 00:48:39.440]  It's why we have the TSA putting their hands down everybody's pants.
[00:48:39.520 --> 00:48:45.623]  It's why we have this massive police state, the Patriot Act, and all these draconian laws coming into place right now in America.
[00:48:46.063 --> 00:48:50.445]  And the key to getting rid of that is exposing 9-11 for what it really was.
[00:48:51.345 --> 00:48:53.767]  Well, these are the questions everybody should be asking.
[00:48:53.847 --> 00:48:59.232]  And like I said at the beginning, nobody in the mainstream seems to have the guts to go out and do what you're doing.
[00:48:59.592 --> 00:49:03.676]  This is truly a patriot citizen journalism at its best.
[00:49:04.256 --> 00:49:10.041]  And, you know, he's attempting to block or ban the Second Amendment, as far as I'm concerned right here.
[00:49:10.342 --> 00:49:17.508]  And no big surprise that he's in the lineup for, you know, he could be a future appointee to the Supreme Court.
[00:49:18.524 --> 00:49:20.665]  Of course, and you know, it even goes further.
[00:49:20.685 --> 00:49:24.346]  There are so many questions I could have cornered Sunstein on.
[00:49:24.386 --> 00:49:28.187]  I mean, he even is known for saying that, you know, people are stupid.
[00:49:28.707 --> 00:49:32.869]  When we find out they have a little Homer Simpson in them, they could be easily manipulated.
[00:49:32.889 --> 00:49:34.909]  That's a quote from Cass Sunstein.
[00:49:34.929 --> 00:49:36.110]  There's so many different things.
[00:49:36.150 --> 00:49:38.810]  He holds a high position in Obama's office.
[00:49:39.551 --> 00:49:42.572]  He's his favorite to be a Supreme Court Justice, and he needs to be grilled.
[00:49:42.612 --> 00:49:43.432]  He needs to be asked
[00:49:43.812 --> 00:49:46.434]  These questions before he comes into more power.
[00:49:46.814 --> 00:49:48.595]  And, you know, we have to face the music here.
[00:49:48.655 --> 00:49:56.461]  I mean, the prostitutes, the whole respondents, the mainstream corporate media will not ask these questions and we can't expect somebody else to do that.
[00:49:56.881 --> 00:49:57.802]  And I realize that.
[00:49:57.822 --> 00:50:06.287]  And we have to understand that the only person who's going to stand up, the only person who's going to ask these questions is you, is the person listening right now.
[00:50:06.647 --> 00:50:07.648]  We all have the power.
[00:50:07.728 --> 00:50:11.791]  We all have the authority within us to, you know, just smarten up,
[00:50:12.731 --> 00:50:17.374]  Go out there, find out where these guys are at, and to ask them real, legitimate questions.
[00:50:17.454 --> 00:50:19.695]  Because the mainstream media will not do it.
[00:50:20.315 --> 00:50:28.319]  And it's up to us, all of us, to realize the real power we have in informing people and letting people know the truth by just asking simple questions.
[00:50:28.359 --> 00:50:29.080]  It's that easy.
[00:50:30.267 --> 00:50:34.149]  Well, you sort of left him speechless and kind of stuttering there.
[00:50:34.169 --> 00:50:38.071]  It seems like you have that sort of effect on these kind of guys.
[00:50:38.111 --> 00:50:39.992]  I've seen quite a few of your confrontations.
[00:50:41.453 --> 00:50:44.334]  I guess I think my favorite part of the video is how you were persistent.
[00:50:44.554 --> 00:50:45.695]  You know, you didn't give up.
[00:50:46.556 --> 00:50:50.177]  His handlers were there trying to stop you and you kept going.
[00:50:50.217 --> 00:50:57.321]  At one point you even stopped and I think that was my favorite part of the video where you stopped for a second and then you said, no man, I got to ask this question.
[00:50:57.341 --> 00:50:58.602]  I got to ask this question.
[00:50:59.002 --> 00:51:01.544]  And you just barricaded through there and went after him anyway?
[00:51:02.185 --> 00:51:08.549]  Yeah, he publicly stated, I don't know what you're talking about, he publicly stated that he didn't know what he wrote himself.
[00:51:08.810 --> 00:51:11.131]  Oh come on, he's on record for saying this stuff.
[00:51:11.392 --> 00:51:12.813]  He wrote it in what, 2008?
[00:51:12.853 --> 00:51:14.094]  He's fully aware of what he said.
[00:51:14.793 --> 00:51:28.199]  But it's the most controversial paper he wrote that was criticized by scholars all over the world, all over the scholarly institution, because he openly called for government agents to infiltrate activist organizations and activist groups.
[00:51:28.559 --> 00:51:31.220]  He was criticized very highly for that, and I didn't believe him.
[00:51:31.700 --> 00:51:34.801]  And at that point, I could have just left it, but I wanted a follow-up.
[00:51:34.961 --> 00:51:39.042]  I wanted to know, you know, he even said himself, I hope I didn't say something like that.
[00:51:39.442 --> 00:51:41.423]  And I was like, if you do, can you retract them?
[00:51:41.543 --> 00:51:42.243]  We know you did.
[00:51:42.363 --> 00:51:43.063]  It's in writing.
[00:51:43.963 --> 00:51:46.304]  Everybody, you know, is speaking out about this.
[00:51:46.584 --> 00:51:49.305]  It was a huge controversial piece of paper that you wrote.
[00:51:50.035 --> 00:51:51.656]  And can you just retract them?
[00:51:51.856 --> 00:51:53.256]  And he wouldn't even answer that.
[00:51:53.296 --> 00:52:01.459]  He didn't want to go on record saying he's retracting what he said before, which proves that he does stand behind it, and he was just trying to weasel his way out of it.
[00:52:01.759 --> 00:52:11.603]  And we have to find a way to be persistent, be smart, and to stand our ground, and to know how to actually get these guys in that moment, and asking them to clarify if he still stands by them.
[00:52:12.083 --> 00:52:18.368]  Uh, you know, really just shows everybody, this guy's a weasel, this guy's a liar, this guy just lied what he previously just told me.
[00:52:18.909 --> 00:52:22.271]  And, uh, he is, uh, standing by the statements he stood by.
[00:52:23.132 --> 00:52:37.664]  He could have easily, I mean, I don't know why he didn't do this, he could have easily either stood behind ideas, everybody knows he wrote it, he knows he wrote it, he could have easily stood behind them and had an intellectual conversation with me about it, or he could have said, no, you know, I don't stand by them, I retract
[00:52:38.106 --> 00:52:40.647]  Whatever is written previously before.
