[00:00:19.707 --> 00:00:20.908]  Welcome, ladies and gentlemen.
[00:22:28.949 --> 00:22:29.450]  Hey, how you doing?
[00:22:29.490 --> 00:22:30.391]  God bless you.
[00:22:30.411 --> 00:22:30.891]  God bless you.
[00:22:31.692 --> 00:22:44.424]  An example is within three generations of getting pigs and rats with all the major GMO crops, there's almost complete sterilization and massive mental retardation in all mammal species fed three generations of major GMO crops.
[00:22:45.287 --> 00:22:46.408]  This is done on purpose.
[00:22:46.488 --> 00:22:49.609]  This is the globalist White House science czar who said they want to put stuff in the food.
[00:22:50.329 --> 00:22:56.792]  But the chemical bioweapon they've launched on little boys, I was over there telling the cops, warning them, because we're all in this together.
[00:22:57.172 --> 00:22:59.293]  And people that feel like they're part of the system don't understand.
[00:22:59.313 --> 00:23:01.074]  And it was kind of funny to some of them.
[00:23:01.134 --> 00:23:02.535]  Others took it serious.
[00:23:02.935 --> 00:23:04.716]  And this gentleman said, no, right here, my son.
[00:23:05.316 --> 00:23:06.216]  Now, 1 in 25,000, 1 in 58.
[00:23:06.256 --> 00:23:06.737]  Cancer tripled.
[00:23:10.486 --> 00:23:14.747]  They're killing us, and I've covered all the documents, all the plans, it's all declassified.
[00:23:15.027 --> 00:23:17.248]  But people can't face up what they're doing to us!
[00:23:17.628 --> 00:23:19.309]  HIV was created, everything.
[00:23:20.149 --> 00:23:22.930]  They learned, the Nazis just mowed people down with tanks.
[00:23:23.330 --> 00:23:24.830]  Now they put it in your food and your water.
[00:23:25.070 --> 00:23:26.331]  The fluoride, all of it.
[00:23:26.991 --> 00:23:27.811]  It is incredible.
[00:23:28.431 --> 00:23:29.932]  It is absolutely incredible.
[00:23:30.232 --> 00:23:35.633]  And so this gentleman came over and volunteered for he and his son, his son's autistic, to talk about what vaccines did.
[00:23:35.673 --> 00:23:36.834]  Sir, tell us your name and what happened to you.
[00:23:36.854 --> 00:23:37.194]  Here's the mic.
[00:23:37.754 --> 00:23:47.676]  My name is Jimmy Beckway, and several years ago, Shawn Michael here, my second son, who's 10 years old, he received a vaccine, and a little while later, he started exhibiting symptoms of autism.
[00:23:48.136 --> 00:23:56.438]  And according to the MD who's treating him alternatively, it was definitely the vaccines which caused this, and you can do research on the internet anywhere and find out about it, what all it's doing.
[00:23:56.798 --> 00:23:59.778]  Like Alex said, now one in every 58 children is autistic.
[00:23:59.798 --> 00:24:03.139]  There has to be something going on, and it is the vaccines.
[00:24:03.419 --> 00:24:07.520]  When I first had Evan diagnosed with autism, there wasn't much of anything.
[00:24:07.620 --> 00:24:12.881]  I had to find out about biomedical treatment on the internet after I typed in autism on Google.
[00:24:13.441 --> 00:24:20.923]  And out three years later, now there's three books, and many thousands of children getting better because of biomedical treatment.
[00:24:21.063 --> 00:24:24.524]  Jane, one of those books... There's so much focus to this problem.
[00:24:25.144 --> 00:24:29.691]  And kind of that's why I'm here is I want to bring as much focus as we can to this problem.
[00:24:29.731 --> 00:24:33.476]  I will never give either one of my two children a vaccine again as long as I live.
[00:24:33.836 --> 00:24:36.580]  Even if it means my death, I will not give them a vaccine.
[00:24:37.978 --> 00:24:50.067]  I was definitely waking up to the fact, because respectable, mainstream, professional, entirely intelligent people are now realising for themselves that this is affecting their families.
[00:24:50.107 --> 00:24:55.471]  You know, if autism doesn't affect you now, then it certainly will in the future because the numbers are going up so quickly.
[00:24:56.111 --> 00:25:02.936]  So people are coming to the realisation in the saddest, most tragic possible way, and that is a personal experience of the problem.
[00:25:03.117 --> 00:25:06.359]  And it's just too big now to brush under the carpet.
[00:25:06.991 --> 00:25:08.432]  People ask why I'm not scared of you.
[00:25:08.912 --> 00:25:09.653]  How could I be?
[00:25:09.953 --> 00:25:12.314]  We're going to defeat you murderers and we know what you're doing.
[00:25:12.955 --> 00:25:16.297]  And you are going to be defeated and humanity is going to rise up and there's going to be a Nuremberg.
[00:25:16.577 --> 00:25:18.098]  And you're all going to pay for what you've done.
[00:25:18.298 --> 00:25:21.400]  You think it's cute what you've done?
[00:25:21.920 --> 00:25:24.022]  We see you and more of us see you every day.
[00:25:24.422 --> 00:25:27.384]  And vengeance and justice is coming for you Nazi murderers.
[00:25:27.664 --> 00:25:28.465]  You understand that?
[00:25:28.805 --> 00:25:29.986]  For all the killing you've done?
[00:25:30.326 --> 00:25:32.347]  You're going to pay for it and we know who you are.
[00:25:32.827 --> 00:25:33.548]  Remember that.
[00:25:35.071 --> 00:25:35.791]  All right, that's it.
[00:25:35.831 --> 00:25:36.732]  God bless you all.
[00:25:37.572 --> 00:25:40.433]  Son, come here.
[00:25:41.914 --> 00:25:43.695]  Thank you for the courage, sir.
[00:25:43.735 --> 00:25:45.475]  Watching that really gets me angry again.
[00:25:45.655 --> 00:25:50.798]  And you notice they ran a hoax last year saying Wakefield had been discredited and had Lanset pull a study.
[00:25:51.178 --> 00:25:56.540]  It turned out there were all these other studies that confirmed it, and then just said that it was a hoax.
[00:25:56.820 --> 00:25:58.861]  They've run hoaxes saying there's no mercury in the shots.
[00:25:58.901 --> 00:26:02.022]  I mean, it's just, well, it doesn't cause Guillain-Barré when it's on the insert.
[00:26:04.198 --> 00:26:06.840]  Just incredible information there.
[00:26:08.480 --> 00:26:11.102]  It is a nightmare and we've got to face the true horror of it.
[00:26:11.902 --> 00:26:22.008]  Okay, let's go to this final little piece before we go to break and come back with our first interview with the gentleman that pointed out that Goldman Sachs rules the world on BBC and got so much attention.
[00:26:22.028 --> 00:26:23.209]  And then Max Keiser coming up.
[00:26:23.269 --> 00:26:28.371]  It's a jam-packed transmission, putting a lot of work into it here at PrisonPlanet.tv and InfoWarsNews.
[00:26:29.472 --> 00:26:30.493]  Thank you.
[00:26:59.372 --> 00:27:05.056]  Is this the first time you've ever seen the mural?
[00:27:05.256 --> 00:27:09.499]  No, actually I live here so I come through and check it out every now and then.
[00:27:09.679 --> 00:27:13.302]  I've taken pictures, I read about it online, looked it up.
[00:27:14.122 --> 00:27:14.903]  What do you think it means?
[00:27:16.855 --> 00:27:18.576]  I can only tell you what I read.
[00:27:18.596 --> 00:27:25.421]  Basically, it seems like there's a soldier cutting through the dove piece and his sword is an Arabian sword.
[00:27:26.441 --> 00:27:30.544]  I'm not sure about the women and the angel type things.
[00:27:31.945 --> 00:27:39.150]  And the towers here, very familiar to a lot of people, kind of look like 911 towers.
[00:27:40.551 --> 00:27:42.192]  I don't know, strange thing to have in this airport.
[00:27:42.632 --> 00:27:44.455]  What are your thoughts when you see something like this?
[00:27:45.136 --> 00:27:46.138]  I think it's very well done.
[00:27:46.198 --> 00:27:46.879]  It's impactful.
[00:27:47.119 --> 00:27:49.543]  The color scheme is great.
[00:27:49.623 --> 00:27:52.647]  The theme seems a little austere for an airport.
[00:27:53.387 --> 00:27:57.770]  You don't think there's a nefarious hidden agenda, hidden meaning behind it or anything like that?
[00:27:57.830 --> 00:27:58.310]  Yeah, I don't know.
[00:27:58.330 --> 00:27:59.691]  I've heard that theory a lot.
[00:28:00.591 --> 00:28:04.834]  Maybe, you know, the underground prisons under Denver or DIA, all that stuff.
[00:28:05.735 --> 00:28:06.155]  Could be.
[00:28:06.175 --> 00:28:07.416]  I'm a little skeptical.
[00:28:07.636 --> 00:28:09.397]  So this is the first time you've ever seen this mural?
[00:28:09.557 --> 00:28:11.018]  Yeah, the first time I've ever seen it.
[00:28:11.178 --> 00:28:11.938]  Let's take a look.
[00:28:11.958 --> 00:28:14.880]  I mean, what are your thoughts when you look at something like that?
[00:28:14.900 --> 00:28:18.262]  Do you think it's kind of an odd mural to be put in an airport?
[00:28:18.602 --> 00:28:19.463]  Not necessarily.
[00:28:19.543 --> 00:28:20.804]  I think it explains a lot.
[00:28:21.573 --> 00:28:23.394]  Okay, such as?
[00:28:23.434 --> 00:28:27.097]  Such as just, you know, I mean, America and everything else.
[00:28:27.357 --> 00:28:32.962]  There's a lot going on in the world right now, and it pretty much shows what's going on.
[00:28:33.102 --> 00:28:40.667]  You know, there's a knight, he's taking care of things, there's people that are suffering, and he looks like he's taking over and taking care of it.
[00:28:40.908 --> 00:28:43.329]  So he's like a protector, you think?
[00:28:43.389 --> 00:28:45.111]  I think he's a protector, you know?
[00:28:45.151 --> 00:28:49.234]  I mean, you're wearing a gas mask and you have a sword in your hand, what else are you doing?
[00:28:50.353 --> 00:28:52.235]  Is this the first time you've ever seen the mural?
[00:28:52.455 --> 00:28:53.035]  Yes, it is.
[00:28:53.436 --> 00:28:54.717]  I've seen it on the internet before.
[00:28:54.837 --> 00:28:58.880]  Alright, so you've seen it on the internet and I saw you turn the corner and you're like, oh my god, here it is.
[00:28:58.940 --> 00:29:01.102]  So, alright, so what are your thoughts on it?
[00:29:02.023 --> 00:29:09.809]  I've heard some theories where there's like an underground facility in this airport and it's just like really dark and kind of scary looking.
[00:29:10.470 --> 00:29:12.211]  It is a little creepy looking, yeah.
[00:29:12.251 --> 00:29:13.412]  Machine gun wielding.
[00:29:13.672 --> 00:29:16.094]  And the crying innocence in the background.
[00:29:16.114 --> 00:29:17.856]  Yeah, it's kind of creepy.
[00:29:17.876 --> 00:29:18.516]  Like fleeing?
[00:29:19.901 --> 00:29:24.105]  It's just, I mean, this is kind of sad, obviously.
[00:29:25.206 --> 00:29:28.049]  A kid who died in Auschwitz, 14 years old.
[00:29:29.290 --> 00:29:34.836]  That, you know, basically their childhood was taken away from them through everything they went through, it looks like.
[00:29:35.496 --> 00:29:38.519]  You know, they hate, they hate enemies.
[00:29:40.410 --> 00:29:43.151]  They hope that one day they'll be able to wake up and laugh again.
[00:29:43.171 --> 00:29:46.112]  It's sad that there's people out there that think like that.
[00:29:46.192 --> 00:29:51.455]  Some people say it's put here to distract people from what really goes on in DIA.
[00:29:51.735 --> 00:29:56.597]  Don't you think it's an odd place to put a mural like this in an international airport?
[00:29:56.637 --> 00:29:57.857]  I mean, it's kind of weird, isn't it?
[00:29:58.137 --> 00:29:58.498]  It is.
[00:29:58.718 --> 00:30:01.759]  If you wanted to send a message to someone,
[00:30:02.099 --> 00:30:03.500]  I mean, it's kind of the best place.
[00:30:03.620 --> 00:30:07.881]  So, do you think this is more of an artistic endeavor, you know, with the symbolism and everything?
[00:30:07.901 --> 00:30:11.802]  You know, this guy kind of looks like a Nazi, but is there any hidden meanings?
[00:30:12.363 --> 00:30:16.344]  A dark hidden meaning, or is this more kind of an artistic piece, you know?
[00:30:18.402 --> 00:30:25.344]  I think, I'm not someone who looks at things in a dark, hidden type of way, so to me, I don't look at it like that.
[00:30:26.105 --> 00:30:28.826]  You know, the most disturbing piece of this whole thing is just that.
[00:30:29.626 --> 00:30:30.966]  That's what gets me the most.
[00:30:31.186 --> 00:30:34.647]  What about the rumors that there's a whole underground type of bunker here?
[00:30:34.687 --> 00:30:35.808]  Have you heard those as well?
[00:30:35.828 --> 00:30:36.548]  Heard those?
[00:30:37.068 --> 00:30:39.029]  Do you think there's any truth to that?
[00:30:39.582 --> 00:30:40.403]  Definitely.
[00:30:40.563 --> 00:30:41.143]  Possible.
[00:30:41.243 --> 00:30:43.866]  More possible than what they give you on the news.
[00:30:44.026 --> 00:30:56.156]  It looks funny the way that you can see, when you're coming in, you can see that there's construction's been over for years here, but there's construction everywhere, all over, going on, on the grounds of the airport.
[00:30:56.196 --> 00:31:04.763]  Constantly, and you can see them actually working up, because once it's a hill, and they'll have a road that goes around it, and you come back a year later, and there's two roads because the hill's kind of moved up.
[00:31:05.223 --> 00:31:07.506]  As if the hills are expanding upwards.
[00:31:07.827 --> 00:31:11.571]  Do you think it's an odd place to have a mural like this in an international airport?
[00:31:11.711 --> 00:31:12.312]  Absolutely.
[00:31:12.953 --> 00:31:13.533]  Absolutely.
[00:31:13.734 --> 00:31:16.397]  I don't know what it's place is here or why it's here.
[00:31:16.417 --> 00:31:20.722]  It's definitely not something you expect to see walking through an airport though.
[00:31:20.742 --> 00:31:21.844]  I hear you.
[00:31:23.163 --> 00:31:24.364]  It's going to be a 10-hour show.
[00:31:24.404 --> 00:31:26.765]  I had to come back and say something about that as we go to break.
[00:31:28.106 --> 00:31:30.247]  I've been out to the Denver International Airport.
[00:31:30.708 --> 00:31:31.708]  I've talked to the experts.
[00:31:31.748 --> 00:31:32.149]  I've looked at it.
[00:31:32.169 --> 00:31:33.830]  They are building giant underground bases.
[00:31:34.730 --> 00:31:44.636]  And close to there, you've got some of the main bases in Colorado that are being set up by the Pentagon for NORTHCOM.
[00:31:45.637 --> 00:31:46.778]  It is the real
[00:31:48.627 --> 00:31:49.888]  Government of the United States.
[00:31:49.908 --> 00:31:52.631]  They've got a shadow Congress, a place for them to meet.
[00:31:52.671 --> 00:31:55.133]  They're in Colorado Springs, under the mountains.
[00:31:55.173 --> 00:31:56.894]  They admittedly have underground bases there.
[00:31:57.455 --> 00:31:59.897]  And I've talked to some of the workers that have been involved in it.
[00:31:59.957 --> 00:32:10.466]  It's all compartmentalized, but they've got giant underground connectors and systems there to bring Americans in on aircraft to disappear underground, into prisons and execution centers.
[00:32:11.347 --> 00:32:17.855]  But also to get the elites underground, under biochemical nuclear radiological attack.
[00:32:18.435 --> 00:32:19.276]  Super creepy!
[00:32:19.937 --> 00:32:23.000]  And then you look at the mural, you know, a lot of it is Spanish.
[00:32:24.963 --> 00:32:25.243]  I don't
[00:32:56.146 --> 00:33:02.663]  By the globalists that have made Colorado the real capital of the US in their own admissions.
[00:33:04.099 --> 00:33:07.061]  The capital of the shadow government to just add to the foreboding.
[00:33:07.081 --> 00:33:09.883]  Because of the psychopaths, this is beautiful, this is not ugly.
[00:33:10.504 --> 00:33:22.733]  Because then you've got Anubis and all these other giant weird Egyptian gods there and pyramids and as the guy said, mountains that start rising up where they're dumping the dirt and building for year after year.
[00:33:22.793 --> 00:33:26.616]  I mean there's something weird going on there and we'll continue to take your tips.
[00:33:27.276 --> 00:33:28.377]  At InfoWars.com.
[00:33:28.417 --> 00:33:29.417]  Okay, we're going to break.
[00:33:29.477 --> 00:33:32.919]  Coming back with the fella that made all that news and they said, is he real?
[00:33:32.979 --> 00:33:33.939]  Is he a yes man?
[00:33:34.419 --> 00:33:35.000]  Is it fake?
[00:33:35.040 --> 00:33:36.460]  He said, Goldman Sachs is evil.
[00:33:36.900 --> 00:33:37.861]  It's gotta be fake.
[00:33:37.881 --> 00:33:39.962]  Everybody knows they make the sun shine.
[00:33:40.442 --> 00:33:41.603]  It's InfoWars Nightly News.
[00:33:41.623 --> 00:33:42.003]  Stay with us.
[00:34:10.448 --> 00:34:14.250]  The governments don't rule the world, Goldman Sachs rules the world.
[00:34:15.031 --> 00:34:18.993]  Goldman Sachs does not care about this rescue package, neither does the big funds.
[00:34:19.393 --> 00:34:22.755]  So, actually, I would actually tell people, I want to help people.
[00:34:23.296 --> 00:34:25.517]  People can make money from this, it isn't just traders.
[00:34:25.677 --> 00:34:26.277]  Welcome back.
[00:34:26.337 --> 00:34:28.338]  It's InfoWars Nightly News.
[00:34:28.538 --> 00:34:36.660]  That was a short clip from the interview that aired a week and a half, two weeks ago, with the gentleman we're about to be talking with.
[00:34:37.320 --> 00:34:49.003]  And when Alessio Rastani came out and said those things that I've said, Max Keiser said, so many other economists we've talked to have basically said, the BBC reporter acted like
[00:34:49.403 --> 00:34:55.049]  You know, he had said that the Pope was caught barbecuing small children on his front lawn or something.
[00:34:55.289 --> 00:35:06.461]  I mean, it was this feigned disbelief when it's well known the things he was talking about are pretty much accepted fact by anybody that can add four plus four together.
[00:35:07.142 --> 00:35:12.627]  But expanding on that, then we saw Forbes and all these other publications say, was it a hoax?
[00:35:12.747 --> 00:35:13.428]  Is it fake?
[00:35:13.828 --> 00:35:15.069]  He's not really a trader.
[00:35:15.770 --> 00:35:20.434]  And so it really turned into the system panicking.
[00:35:20.494 --> 00:35:24.938]  Alessio Bastani has been a full-time trader for six years, focusing mostly on U.S.
[00:35:24.958 --> 00:35:25.559]  stock markets.
[00:35:26.019 --> 00:35:31.504]  He writes for the blog leadingtrader.com, a highly visited site, a website dedicated to
[00:35:32.125 --> 00:35:34.426]  Alex, first of all, let me say thank you very much for having me on your show.
[00:35:34.446 --> 00:35:35.066]  It's a great honor.
[00:35:59.620 --> 00:36:02.401]  And I'm a big fan of Austin, Texas, myself.
[00:36:02.941 --> 00:36:03.362]  Love to visit.
[00:36:04.082 --> 00:36:17.867]  But as to why I think it happened, for one thing, I think it was because it was too good to be true, maybe, for someone like, someone who's a trader to come on TV and say those things.
[00:36:18.307 --> 00:36:25.190]  Because usually, you know, these financial pundits who come on TV, they don't say anything so substantive.
[00:36:25.350 --> 00:36:27.991]  They just say the same old crap all the time, you know.
[00:36:29.073 --> 00:36:43.145]  So someone actually spoke, someone actually said something which sounded true, seemed good to be true for some of these guys, some of these, you know, media folks, so maybe that was one reason.
[00:36:44.686 --> 00:36:50.832]  As for whether it was a conspiracy to discredit me, it's possible, but I don't know for sure.
[00:36:52.093 --> 00:36:56.418]  Well, my point is, is I've seen other people on other prominent channels.
[00:36:56.938 --> 00:37:06.708]  Max Keiser, for one, coming up later, he had his own BBC show a few years ago and basically said similar things, because it's true, and there wasn't this big gasping and freaking out.
[00:37:07.449 --> 00:37:16.138]  I mean, I think a lot of it is because this stuff is so transparent now, it's so obvious that the emperor is wearing no clothes, that when you pointed it out in a clear and concise way, it freaked him out.
[00:37:16.158 --> 00:37:26.869]  I mean, I've talked to people that are invited to Federal Reserve meetings to be let in, you know, to the inside scoop if they're wealthy, and they say, things are going to collapse, here's how we profit.
[00:37:27.169 --> 00:37:28.431]  I know a lot of big stock traders.
[00:37:28.711 --> 00:37:29.732]  That is their big joke.
[00:37:29.992 --> 00:37:31.272]  So what you said was true.
[00:37:31.332 --> 00:37:33.113]  You said, hey, you can make a lot of money off this.
[00:37:33.593 --> 00:37:38.715]  And so you did let the cat out of the bag, or you let the general public know that they're on the menu for dinner.
[00:37:38.755 --> 00:37:50.539]  But let's now talk, you know, unfettered, specifically from your years of trading, why you picked up this worldview and what some of the other traders around you say.
[00:37:50.559 --> 00:37:54.620]  I mean, let us into more of the secrets that seem to upset these people so much.
[00:37:56.021 --> 00:37:58.602]  Yeah, I mean, it's interesting you mention secrets because
[00:38:00.365 --> 00:38:02.165]  I don't think they are secrets, you know.
[00:38:03.586 --> 00:38:17.188]  I mean, I know there's a lot of people in the general public who don't know about these things, about the fact that traders and even nowadays with technology, even ordinary people can make money when markets go down.
[00:38:18.048 --> 00:38:28.610]  But what I was talking about, I mean, you're right, Alex, because in a way, what I was talking about is what Goldman Sachs has been getting away with for years, which is basically
[00:38:31.687 --> 00:38:50.318]  dumping crap on people and Then betting against the very same people, you know, so taking taking on the opposite side of the action To what they themselves were selling it happened in a dot-com crash the year 2000 It happened in a great depression 1930s.
[00:38:50.398 --> 00:38:57.843]  It happened in the housing bubble in the housing crash so what I was saying to people is look these guys these these bankers these and
[00:38:59.187 --> 00:39:01.870]  These idiots who got us into this mess in the first place.
[00:39:02.812 --> 00:39:06.156]  These guys already making money by betting against you.
[00:39:06.556 --> 00:39:08.438]  By betting against everybody in the stock market.
[00:39:08.458 --> 00:39:09.720]  So now it's your turn, you know?
[00:39:10.120 --> 00:39:11.182]  Don't be a chump.
[00:39:13.734 --> 00:39:16.614]  I'm not suggesting people should go out there and gamble with their money.
[00:39:16.634 --> 00:39:17.415]  That's not what I'm saying.
[00:39:17.435 --> 00:39:30.619]  What I'm saying is, what I was trying to get out there is, there are ways that you too, whether you're listening in from home or anywhere, that you too can get on the same game that these guys have been doing for years.
[00:39:32.060 --> 00:39:35.841]  So I don't think it's a big secret, but some people obviously thought, well,
[00:39:37.624 --> 00:39:38.345]  This stuff is new.
[00:39:39.125 --> 00:39:41.748]  Well, some have likened it to suicide bankers.
[00:39:41.988 --> 00:39:56.182]  Max Keiser, you know, tells that documented story in the 9-11 Commission of a guy who stayed at his desk, even though, you know, the building was on fire, to make trades betting against airlines.
[00:39:57.063 --> 00:39:59.285]  And, you know, he made five million dollars, but he died.
[00:39:59.725 --> 00:40:00.926]  It's almost this target
[00:40:01.983 --> 00:40:02.543]  I don't know.
[00:40:23.836 --> 00:40:24.577]  Blank tee.
[00:40:24.877 --> 00:40:25.598]  Ha ha ha.
[00:40:25.958 --> 00:40:33.025]  You have earthquakes in Japan or earthquakes in the US and invariably Goldman Sachs and other brokers put out the Twitter.
[00:40:33.565 --> 00:40:34.606]  My wallet fell.
[00:40:34.926 --> 00:40:38.469]  I mean just a total disconnection from humanity.
[00:40:40.591 --> 00:40:45.276]  Give me your view on that because you know that's really what you were hitting upon was the predatory nature.
[00:40:46.167 --> 00:41:05.163]  See, the thing is, I'll be honest with you, Alex, look, when I'm looking to short the markets, you know, in layman's terms, you know, bet against the markets or make money downwards, I don't really think of it, I mean, maybe I guess I should, you know, maybe I should think of it from a human standpoint, but I don't.
[00:41:05.824 --> 00:41:08.386]  For me, it's just, you know, a job, you know, it's,
[00:41:09.290 --> 00:41:17.492]  In the same way that the carpenter, you know, makes buildings, you know, houses, and in the same way that the plumber fixes pipes, a fireman does his job.
[00:41:17.512 --> 00:41:24.855]  For me, betting against the markets and selling short when markets crash, it's just part of the game, you know.
[00:41:25.395 --> 00:41:36.318]  I don't really think of it in those kind of terms, you know, whether people are, you know, the fact is that companies are going bankrupt and people's jobs and
[00:41:37.447 --> 00:41:38.788]  Uh, pension is going down with it.
[00:41:38.808 --> 00:41:41.990]  I mean, I know it sounds terrible, but that's the truth.
[00:41:42.811 --> 00:41:45.533]  Sure, you're just being honest about the current system.
[00:41:45.573 --> 00:41:47.034]  I mean, that's like with Bonnie and Clyde.
[00:41:47.054 --> 00:41:48.655]  They ask Clyde, why do you rob banks?
[00:41:48.695 --> 00:41:54.520]  He said, that's where the money's at, or you've got the parable of the scorpion and the frog, and the scorpion says, will you take me across the river?
[00:41:55.080 --> 00:41:56.521]  And the frog says, you're going to sting me and kill me.
[00:41:56.541 --> 00:41:57.362]  He said, no, I promise.
[00:41:57.402 --> 00:41:58.002]  I'll be friendly.
[00:41:58.403 --> 00:41:59.804]  Take me across and I'll be nice.
[00:41:59.824 --> 00:42:01.185]  So the frog says, nice frog.
[00:42:01.205 --> 00:42:02.285]  Says, get on my back.
[00:42:02.305 --> 00:42:05.828]  And when they go over to the other side, the scorpion stings him and the frog's in pain, dying.
[00:42:05.848 --> 00:42:06.689]  He says, why'd you kill me?
[00:42:07.089 --> 00:42:07.850]  He said, I'm a scorpion.
[00:42:08.539 --> 00:42:22.348]  And so I guess, in a way, we're the sheep here to be gang-raped, the vampires are here to feed, and then they even call it free market, so the grassroots calls for socialism, which only helps the bankers more, because now they can consolidate power and suck it off offshore.
[00:42:22.408 --> 00:42:28.952]  I mean, it's kind of our bug-eyed, sheepish, mentally retarded lot to just sit here and be gang-raped?
[00:42:30.033 --> 00:42:30.693]  Right.
[00:42:31.514 --> 00:42:32.634]  I would say this, Alex.
[00:42:33.395 --> 00:42:34.335]  A lot of people do think
[00:42:35.769 --> 00:42:42.432]  That people who sell short, people who are betting against the markets, making money when the markets crash, that it's immoral.
[00:42:43.172 --> 00:42:44.352]  I personally do not believe that.
[00:42:44.372 --> 00:42:45.433]  I don't accept that view.
[00:42:47.354 --> 00:42:49.615]  Short sellers provide a good service to the markets.
[00:42:50.215 --> 00:42:53.176]  We can't do without them, basically because for two reasons.
[00:42:53.914 --> 00:42:55.395]  They provide liquidity in the markets.
[00:42:55.435 --> 00:42:57.115]  There's more activity, more liquidity, more money.
[00:43:09.680 --> 00:43:27.496]  I'm talking about Goldman Sachs, Bank of America, JPMorgan, the insiders who are exempt from SEC rules, whose former officers sit in the Federal Reserve and SEC, who've gotten tens of trillions of banker bailout money to back up their derivative crap, because you were bringing up people selling garbage.
[00:43:27.877 --> 00:43:28.477]  I'm talking about...
[00:43:29.578 --> 00:43:33.100]  Listing garbage as AAA, that's criminal.
[00:43:33.521 --> 00:43:34.861]  And that's what I'm talking about.
[00:43:35.141 --> 00:43:44.387]  You know, you were getting off into, you know, on the show that I saw on BBC about Goldman Sachs, you know, making money in down times and they rule the world, and they were freaking out about that.
[00:43:44.827 --> 00:43:47.349]  So, I mean, that was just them freaking out about the obvious.
[00:43:47.889 --> 00:43:54.153]  I was just going further to the point of the rest of the story, because you started to allude to how they're selling people toxic assets.
[00:43:54.912 --> 00:43:55.692]  That's right, yeah.
[00:43:56.173 --> 00:44:06.798]  Well that's absolutely true and I would agree with you 100% because Goldman Sachs has been behind, as I mentioned, almost every major crash in history and a good example is the dot-com crash.
[00:44:06.918 --> 00:44:10.260]  I myself actually, Alex, was a victim of that crash.
[00:44:10.600 --> 00:44:14.342]  I was one of these donkeys in the year 2000 who bought these dot-com crap
[00:44:15.208 --> 00:44:16.609]  Because again, I didn't know what I was doing.
[00:44:17.010 --> 00:44:19.272]  I was just following the same strategy everyone else did.
[00:44:19.292 --> 00:44:21.975]  Buy and hold stocks and eventually you make money.
[00:44:22.535 --> 00:44:35.348]  What I didn't realize is, as I do realize now, is that Goldman Sachs, among with a whole bunch of other people, JP Morgan and everyone else, these guys have been over-inflating these technology stocks.
[00:44:36.135 --> 00:44:52.718]  You know, inflating this bubble through a number of processes, which you probably know about, like one is called laddering, where basically, you know, you promise your clients that, you know, you're going to give them a lower price of the stock.
[00:44:54.138 --> 00:44:57.319]  And eventually, you say down the line, you will buy it at a higher price.
[00:44:57.359 --> 00:45:04.320]  So almost kind of guaranteeing that the price of the stock is going to rise and rise, you know, by this kind of manipulation.
[00:45:05.374 --> 00:45:16.241]  So yeah, Goldman Sachs has been around, you know, they've been behind every major crash in history, and again, dumping these crappy stocks onto unaware investors, and then betting against the very same people.
[00:45:17.862 --> 00:45:30.409]  Sure, they invented the pump and dump, and if you look in third world countries, first world countries, they'll spend a decade getting their Prime Minister, their President, their Finance Minister in, in South America, in Asia, in Europe.
[00:45:30.449 --> 00:45:31.610]  I mean, it's always the same.
[00:45:31.890 --> 00:45:33.231]  This is a criminal crew.
[00:45:33.971 --> 00:45:38.594]  And I think them freaking out on you coming out and saying, hey, this is predatory, being honest about it.
[00:45:39.054 --> 00:45:43.697]  I mean, it was like saying, oh, my gosh, you mean fish swim in the sea or, you know, two plus three equals four.
[00:45:43.717 --> 00:45:45.578]  I mean, it was the height of ridiculous.
[00:45:45.618 --> 00:45:48.100]  And for weeks, a week and a half, is he real?
[00:45:48.160 --> 00:45:48.540]  Is he real?
[00:45:48.600 --> 00:45:49.601]  And they could have just called you.
[00:45:49.901 --> 00:45:50.742]  We went and looked it up.
[00:45:51.062 --> 00:45:57.946]  They tried to say you were one of these yes men or something when you were simply stating that the sky is blue, the birds have wings.
[00:46:00.128 --> 00:46:01.809]  I mean, it's just too amazing.
[00:46:01.829 --> 00:46:03.009]  Now, let's get more into this.
[00:46:03.069 --> 00:46:08.513]  Why specifically are you saying, because I agree with your analysis, but from your own research, why does Goldman Sachs rule the world?
[00:46:08.953 --> 00:46:18.979]  And then, what are some of the strategies or gambits that people can use, that the establishment's using, to profit from the engineered downturn?
[00:46:19.199 --> 00:46:21.221]  Because I know if the general public profits from it,
[00:46:21.841 --> 00:46:30.429]  That could actually screw up their actuaries and could actually help in the end if we just don't cookie cutter when they say buy and hold it while we slit your throat.
[00:46:31.170 --> 00:46:35.314]  If people actually learn what you and others have learned, then the magicians can't screw us.
[00:46:37.296 --> 00:46:39.598]  Yeah, I wish that second point could be true.
[00:46:39.778 --> 00:46:42.501]  I'll come to that point in a second, Alex.
[00:46:43.421 --> 00:46:45.784]  As to the first one, as to why I said it, again,
[00:46:46.917 --> 00:46:48.158]  That's something I believe to be true.
[00:46:48.498 --> 00:46:51.501]  It's something, I mean, to be honest, it doesn't something that interests me that much.
[00:46:52.262 --> 00:46:54.623]  I don't think of it too much about what Goldman Sachs is up to.
[00:46:54.684 --> 00:46:58.307]  But as to why I said it, I mean, here's one good example.
