[00:00:03.029 --> 00:00:03.069]  Oh,
[00:32:43.475 --> 00:32:49.219]  With other words, it is the power of God against the power of man.
[00:32:51.160 --> 00:32:53.241]  God wants us to be free.
[00:32:53.842 --> 00:32:55.983]  Man wants to control each other.
[00:32:56.923 --> 00:33:06.990]  And everything what we now experience here in this country, that has, it were other things or other themes
[00:33:07.932 --> 00:33:10.153]  But the motivation is always the same.
[00:33:10.174 --> 00:33:12.295]  It is power for us.
[00:33:13.356 --> 00:33:24.263]  So, all this discussion, and it is not, the issue is not capitalism versus communism or socialism.
[00:33:25.123 --> 00:33:25.724]  Socialism
[00:33:27.287 --> 00:33:40.161]  And Communism are consequences of immorality of those who guide their philosophy and the people of the nations who they have under them.
[00:33:40.661 --> 00:33:41.983]  They want to control.
[00:33:42.003 --> 00:33:46.247]  So everything you hear now, especially the
[00:33:49.543 --> 00:33:55.525]  What is called the health program where they want to put the government in charge.
[00:33:56.166 --> 00:34:09.410]  They have nothing to do with the medicine or with better serving of a healing people as the doctors in the hospitals have to do.
[00:34:10.191 --> 00:34:13.252]  They want to control what is the heart of
[00:34:14.679 --> 00:34:19.764]  The lives of the people, so that they decide and make the people dependent on them.
[00:34:20.564 --> 00:34:33.496]  So I repeat, it is not a battle between communism and capitalism, even though the consequence of the founding, the philosophy of the founding fathers made us the richest nation on earth.
[00:34:34.277 --> 00:34:35.278]  The issue is not
[00:34:36.946 --> 00:34:37.507]  I repeat it.
[00:34:37.607 --> 00:34:39.169]  Capitalism versus socialism.
[00:34:39.710 --> 00:34:41.632]  It is God versus man.
[00:34:41.652 --> 00:34:44.476]  It is good versus evil.
[00:34:45.177 --> 00:34:49.202]  And it is God against godlessness.
[00:34:49.362 --> 00:34:53.187]  And since I have experienced godlessness in Germany,
[00:34:53.951 --> 00:34:58.353]  And see the destruction of my family, the destruction of the nation.
[00:34:59.073 --> 00:35:04.736]  And then I see the same forces at work here, I shudder that people don't notice it.
[00:35:05.276 --> 00:35:13.539]  And our Congress people, in Congress, we don't want any bilateral or bipartisan decisions.
[00:35:13.919 --> 00:35:20.362]  We want that Obama and the Democrats are being stopped with the destruction of America which they have embarked upon.
[00:35:20.942 --> 00:35:21.843]  We had a nation
[00:35:22.970 --> 00:35:40.695]  And I said it earlier, which was just 20 years about, not even, 15 years after World War I, which we had lost, and the Treaty of
[00:35:43.194 --> 00:35:50.317]  Versailles was not a peace treaty, it was a treaty to enrich themselves for the others on German expense.
[00:35:51.078 --> 00:35:59.842]  And we had an inflation, which is coming here, may come also much more this way, where you need one dollar to change it into German marks.
[00:35:59.902 --> 00:36:07.326]  Would you have to pay a million, two million, ten million dollar marks for one dollar?
[00:36:08.547 --> 00:36:10.948]  And my mother, when she came
[00:36:13.174 --> 00:36:17.437]  My father was paid and my mother got there twice a day.
[00:36:17.797 --> 00:36:26.824]  My mother got there with a suitcase and then the paper mummy was put into that suitcase and then she ran into the city.
[00:36:28.140 --> 00:36:34.262]  Not to buy what she wanted, but to see what she could get for those, with this money she had.
[00:36:34.522 --> 00:36:39.404]  And that day for day, and I don't understand until today how people could live by that.
[00:36:39.744 --> 00:36:43.045]  And I shudder at the thought that people have the same here.
[00:36:44.165 --> 00:36:45.206]  That is the one side.
[00:36:45.366 --> 00:36:51.768]  And Hitler, very, very aware of the mentality of the German people.
[00:36:51.788 --> 00:36:55.249]  We had about, also about, I think six million unemployed.
[00:36:56.906 --> 00:36:58.107]  He went after the veterans.
[00:36:59.287 --> 00:37:07.652]  And you can say that the German nation marched in, we say in German, Gleichschritt, that means we have the same step, into disaster.
[00:37:08.933 --> 00:37:12.155]  We knew that you can't
[00:37:13.103 --> 00:37:15.925]  be in opposition to the Nazi US.
[00:37:16.185 --> 00:37:16.746]  That we knew.
[00:37:17.627 --> 00:37:22.611]  And the older you were, the more you realized.
[00:37:23.031 --> 00:37:29.456]  I was 18 when I got into the army and I was fully aware of what I was doing.
[00:37:29.476 --> 00:37:39.023]  I didn't realize that I was already brainwashed and I had a very... and when I now get to Germany
[00:37:40.006 --> 00:37:42.228]  And tell the people what is happening here.
[00:37:42.288 --> 00:37:43.149]  They don't believe me.
[00:37:43.229 --> 00:37:44.991]  They just don't believe me.
[00:37:45.491 --> 00:37:53.799]  That any nation can be so dumb and go after the same immorality as under the Nazis.
[00:37:55.161 --> 00:37:57.223]  I heard many speeches.
[00:37:57.283 --> 00:38:01.987]  I didn't hear or I didn't see ever Hitler, but I heard the Nazis
[00:38:03.197 --> 00:38:14.479]  Speaking, I heard in the school we had a teacher, when he spoke of God, he made jokes about God and where you put your hope into it and then he laughed and everybody laughed.
[00:38:15.019 --> 00:38:18.220]  Found that comical, but we didn't know what he was laughing about.
[00:38:19.240 --> 00:38:27.322]  But you got those things where you realize that you could not say everything you wanted.
[00:38:28.507 --> 00:38:39.495]  And only afterwards you realize what effort the Nazis made to eliminate any opposite voice in the nation.
[00:38:40.836 --> 00:38:45.219]  It's like what they're doing here, trying to make a law at the back of the
[00:38:46.001 --> 00:38:55.465]  People really want to finish you, for instance, because you speak and work for the truth and they don't want that.
[00:38:56.985 --> 00:38:59.606]  And they want to keep their lie.
[00:39:00.526 --> 00:39:01.307]  Keep the lie.
[00:39:02.107 --> 00:39:11.491]  And the lie is not different on what the Nazis told us and you can see afterwards how true it was to say that they are liars.
[00:39:12.371 --> 00:39:14.992]  I repeat, we got all with the Nazi philosophy.
[00:39:16.695 --> 00:39:19.796]  In very many aspects where we don't recognize them.
[00:39:20.177 --> 00:39:31.701]  I have, in the Hitler Youth, in two small cities, I have never, never consciously experienced that I'm being brainwashed.
[00:39:32.762 --> 00:39:33.942]  But I was brainwashed.
[00:39:34.962 --> 00:39:43.626]  Assuming that a totalitarian system and a leader like Hitler can bring us to freedom and peace never occurred to me.
[00:39:44.674 --> 00:39:52.406]  That was a state, that was a government, that was our army, and that is, we are German, so you'll be for Germans.
[00:39:52.847 --> 00:39:59.237]  Each person has to look for information which he believes could be honest.
[00:40:00.154 --> 00:40:08.298]  Because what the newspapers say, most of them, the so-called main line newspapers, or the politicians, it's all built on lies.
[00:40:08.459 --> 00:40:12.341]  It's not so easy to find out how wrong they are.
[00:40:12.601 --> 00:40:14.662]  You have to judge them by their actions.
[00:40:15.262 --> 00:40:19.524]  The whole education system here is wrong.
[00:40:20.125 --> 00:40:25.828]  It's not in the Constitution that the federal government should run the education.
[00:40:26.188 --> 00:40:28.449]  It's a matter of the
[00:40:30.487 --> 00:40:31.588]  States of the Union.
[00:40:31.868 --> 00:40:39.833]  But the Nazis in school had Darwinism, the evolution theory, which is against God and his creation.
[00:40:40.473 --> 00:40:41.274]  It's the same here.
[00:40:41.754 --> 00:40:44.996]  So how on earth can the children know what is right and wrong?
[00:40:45.516 --> 00:40:47.617]  It is the parents who don't fight.
[00:40:50.439 --> 00:40:54.662]  Of course it's the people who seduce these children.
[00:40:55.362 --> 00:41:08.287]  But the responsibility is with the parents and the families are being destroyed by the same immorality of which the left is throwing out at all sides.
[00:41:08.967 --> 00:41:12.009]  How can the children know what is right and wrong?
[00:41:13.409 --> 00:41:17.811]  I don't know how many million divorced families there are and people
[00:41:18.703 --> 00:41:25.587]  Who grow up, youth grow up without father or without mother because they can't live with each other.
[00:41:26.408 --> 00:41:27.469]  That has to be cured.
[00:41:27.609 --> 00:41:31.251]  That is the way to make it impossible to be taken over.
[00:41:32.192 --> 00:41:33.252]  I hope that makes that clear.
[00:41:34.153 --> 00:41:46.061]  That makes it, if I fight that battle and if the Christians stand up, they will change and really fight for what is right and not for what is wrong.
[00:41:47.259 --> 00:41:50.401]  I think we could change the situation fast.
[00:41:51.042 --> 00:41:56.466]  The Führer, that is Hitler, said so-and-so, and then everyone had to hear, hooray!
[00:41:56.486 --> 00:41:57.626]  And they did it.
[00:41:58.667 --> 00:42:07.794]  And the Nazi functionaries, they didn't think for themselves, and they were very small-minded.
[00:42:07.914 --> 00:42:10.376]  They thought they knew all the answers.
[00:42:11.488 --> 00:42:13.229]  And they told people what they should do.
[00:42:13.949 --> 00:42:18.352]  And there were very few people who dared not to do what they were being told.
[00:42:18.972 --> 00:42:29.538]  As you say, there was no definition for what the rights are, what the society is based upon, of the German working like nobody else.
[00:42:30.819 --> 00:42:37.203]  It was all pro-German and had always a sense that we are better than the others.
[00:42:38.601 --> 00:42:39.881]  And a lot of people fell for it.
[00:42:40.341 --> 00:42:46.743]  Here in America, the wrong is first of all being promoted as a virtue.
[00:42:49.124 --> 00:42:59.447]  But it is the road to a totalitarian system, because a totalitarian system is an abandonment of God's commandments.
[00:43:00.547 --> 00:43:07.669]  And where men can only, those who do that, they can only rule if they control
[00:43:09.983 --> 00:43:10.463]  Everybody.
[00:43:12.325 --> 00:43:18.811]  And if you have no moral standards, then you can't judge.
[00:43:20.312 --> 00:43:28.879]  If you don't have moral standards, a Christian has to live by the moral standards, and not by the expectation of heaven.
[00:43:29.620 --> 00:43:34.404]  Because if you follow the moral standards of God,
[00:43:35.902 --> 00:43:43.305]  Your way will be alright, and you will recognize who is against it, and then you can think what to do about it.
[00:43:44.425 --> 00:44:01.272]  So, we have this here in America right now, the judges, who do as they see fit, and they introduce legislation which is contrary to God's commandments, and Congress doing nothing.
[00:44:02.072 --> 00:44:03.653]  That is the road to disaster.
[00:44:05.370 --> 00:44:10.073]  Because we had no really law in Germany at that time.
[00:44:10.474 --> 00:44:13.456]  The law was made by the Nazis.
[00:44:14.176 --> 00:44:18.560]  And they made a law that the Jews are no good and they had absolutely no right anymore.
[00:44:19.400 --> 00:44:20.141]  Now they have others.
[00:44:20.201 --> 00:44:21.322]  Here it is not the Jews.
[00:44:21.962 --> 00:44:22.903]  But here are the others.
[00:44:22.923 --> 00:44:25.144]  It's those who are against you.
[00:44:25.705 --> 00:44:26.725]  Or against the government.
[00:44:27.686 --> 00:44:32.029]  Where the government decides what is right for you and what is wrong for you.
[00:44:32.350 --> 00:44:34.211]  And if you don't do it, we will teach you.
[00:44:35.657 --> 00:44:39.479]  So that is a very dangerous road, if that happens.
[00:44:40.040 --> 00:44:49.986]  What I'm saying is that what we have just discussed, that men decide, groups decide, individuals decide what is right and wrong.
[00:44:50.006 --> 00:44:55.969]  It is no difference for a nation not knowing what is right and wrong.
[00:44:56.730 --> 00:44:59.712]  And I speak, when I say the role of God
[00:45:00.797 --> 00:45:07.765]  Human society is a lifeline of the battle which we have to fight.
[00:45:08.586 --> 00:45:16.275]  This is part of what I call the insurrection of humanity against God, which means the organized retreat.
[00:45:17.466 --> 00:45:45.832]  from God's commandments in the national infrastructure or the infrastructure of a nation where God's commandments are being taken out and new like abortion for instance in most western countries has become part of the law it may be part of the law but it is not lawful and it is immoral it is murder and you have you have various things like this
[00:45:47.264 --> 00:45:57.357]  Which are being proposed by the same politicians who at the same time want to lead you in a collective socialist society.
[00:45:58.098 --> 00:46:04.126]  You can clearly state that socialism is an immoral proposition.
[00:46:04.932 --> 00:46:09.034]  It's not a right position, it's an immoral and wrong position.
[00:46:09.755 --> 00:46:15.358]  And every soldier, if he hears me speak, can take it for granted that that is the truth.
[00:46:15.838 --> 00:46:20.641]  And everything which has to do with it has to be destroyed or has to be finished, thrown out.
[00:46:25.532 --> 00:46:41.480]  My escape from prisoner of war camp in communist Yugoslavia is in so far of importance as it gave me the basis to recognize what I am experiencing afterwards.
[00:46:42.701 --> 00:46:46.403]  So I left, we were five
[00:46:47.796 --> 00:47:00.600]  We were five people, five soldiers who decided that we would not survive the winter because there was no real food and it became cold and we had nothing to put on.
[00:47:02.101 --> 00:47:08.463]  So five of us left and the plan was to go to Hungary
[00:47:09.542 --> 00:47:22.970]  and from Hungary to Austria and within Austria was the demarcation line between the Soviet Army and the British Army who were occupying Germany and Austria at that time.
[00:47:24.451 --> 00:47:35.077]  And in the first night when we left the camp we lost the guy with a map and the four of us continued
[00:47:36.161 --> 00:47:41.952]  We walked according to the moon and to the north star.
[00:47:41.972 --> 00:47:43.255]  We had to go northeast.
[00:47:47.932 --> 00:48:01.699]  We had to cross one river between Hungary and Yugoslavia and when we came close to the river it was very cold and inside myself I said I'm not going to swim through it.
[00:48:02.380 --> 00:48:09.564]  I'd rather give up to the authorities whatever that may cost me.
[00:48:10.704 --> 00:48:15.907]  When we came to the water it was a death penalty on trying to escape.
[00:48:17.864 --> 00:48:23.525]  When we came to the river we found a boat under water lying there waiting for us.
[00:48:24.265 --> 00:48:29.926]  We had one person of the Navy there and we got it floating and we crossed the river.
[00:48:29.946 --> 00:48:34.107]  Then we realized that we were still in Yugoslavia.
[00:48:34.127 --> 00:48:35.507]  We had to cross the main river.
[00:48:35.527 --> 00:48:37.928]  This was a side river of the same thing.
[00:48:38.788 --> 00:48:44.729]  So when we came two days later or two nights later to the
[00:48:47.466 --> 00:48:48.807]  To the main river.
[00:48:49.768 --> 00:48:52.790]  We again found a boat which this time it was tied at a tree.
[00:48:52.810 --> 00:48:57.854]  And we crossed the water and we were in Hungary.
[00:48:57.874 --> 00:48:59.255]  Hungaria.
[00:49:00.256 --> 00:49:04.980]  So we got for the first time by the population they gave us was really to eat.
[00:49:05.000 --> 00:49:07.061]  But there were very few men.
[00:49:07.081 --> 00:49:09.363]  They were either prisoners of war.
[00:49:09.383 --> 00:49:11.325]  They were on our side in the war.
[00:49:11.345 --> 00:49:13.346]  Or they were dead.
[00:49:14.412 --> 00:49:21.497]  And we went to a farmhouse in the morning after walking through the night and they put us up.
[00:49:22.798 --> 00:49:39.491]  Once we were late and apparently some people had seen us disappear in this small farm which was occupied by two women and they welcomed us and gave us to eat and then they said we could sleep in the stable
[00:49:40.407 --> 00:49:46.350]  We had Cassie in the stable, they came back shouting, soldiers, soldiers!
[00:49:47.170 --> 00:49:50.692]  And I saw them coming with a dog, but they're coming after us.
[00:49:51.652 --> 00:49:55.854]  So, there were two at that time, we had split into two and two.
[00:49:59.488 --> 00:50:03.450]  We ran for cover to some bushes which were very close.
[00:50:03.830 --> 00:50:08.572]  We had to go through via a field which was ploughed, ploughed you say.
[00:50:08.592 --> 00:50:10.613]  So you could see my footsteps.
[00:50:11.153 --> 00:50:11.973]  I lost my papers.
[00:50:11.993 --> 00:50:18.676]  They were all, the ones I have there, they were all over the thing so you could not miss really seeing that.
[00:50:19.639 --> 00:50:23.161]  And then we came down in the bushes.
[00:50:23.461 --> 00:50:28.184]  And then we saw the Soviets with fuses in the air coming into the village.
[00:50:28.304 --> 00:50:29.185]  Pick up my cap.
[00:50:29.685 --> 00:50:30.286]  I could see them.
[00:50:30.686 --> 00:50:31.446]  Pick up my cap.
[00:50:32.187 --> 00:50:34.648]  And then they turned around and went in the opposite direction.
[00:50:34.668 --> 00:50:39.351]  I had absolutely no explanation how that is possible.
[00:50:40.212 --> 00:50:43.594]  And then we waited.
[00:50:43.614 --> 00:50:45.175]  At that time we waited in the
[00:50:46.691 --> 00:50:55.899]  In the bushes until it became night and we went to the two women, elderly women, in the farm and they begged us that we disappear immediately.
[00:50:57.100 --> 00:51:01.624]  They knew, as we did, that if the Soviets would find us with them, that we were all dead.
[00:51:02.725 --> 00:51:06.508]  I sat down instead in a chair and said I wanted to have something to eat first.
[00:51:07.349 --> 00:51:09.991]  And they gave me something to eat and then we went away.
[00:51:10.011 --> 00:51:14.395]  And I was very proud about what a wonderful organizer I am.
[00:51:16.209 --> 00:51:19.332]  And when I had crossed, there are very many instances like this.
[00:51:19.372 --> 00:51:21.053]  These are the three main instances.
[00:51:21.614 --> 00:51:36.446]  And when I had crossed the last border, which was between the Soviet Army and the British Army, I realized that I was on the side of freedom and I was not anymore under the Soviet menace.
[00:51:38.007 --> 00:51:43.352]  And then I thought, I thought of the whole thing and I was wondering whether God had
[00:51:45.084 --> 00:51:50.667]  taken me out of the prison camp and out of Yugoslavia and brought me here.
[00:51:50.687 --> 00:51:56.809]  And I said, if that was God, then He must have a purpose for me.
[00:51:58.090 --> 00:52:07.454]  I had, we were educated in the Christian way, but I had in the war never prayed, it never occurred to me that I might die.
[00:52:07.474 --> 00:52:11.516]  So this was a new, something very new inside myself.
[00:52:12.352 --> 00:52:29.741]  And only four years later, when I faced myself, the reality of myself, and I realized that I am a hypocrite and a fake Christian, and I was full of sin, that I realized that I am no better than the Nazis.
[00:52:32.642 --> 00:52:37.165]  Because the Nazis were liars and I was liars.
[00:52:38.105 --> 00:52:41.287]  The Nazis lied for power, I lied for personal
[00:52:43.494 --> 00:52:44.654]  for personal gain.
[00:52:45.935 --> 00:53:08.881]  And when I went to Washington one day, and I was received twice by the then Executive Director of the Holocaust Memorial Center in Washington, I apologized to him for what the German government and the German people had done to his people, and asked him to forgive me and my nation.
[00:53:10.427 --> 00:53:15.330]  And the man was very moved and so was I. And we became friends.
[00:53:16.391 --> 00:53:28.239]  And I told him that when people look at the Holocaust, at the criminals, the guys who did it, they were the criminals and they have to be made responsible.
[00:53:29.500 --> 00:53:34.723]  But I am no better and they have to be punished.
[00:53:35.704 --> 00:53:38.266]  But I was not punishable, but I was
[00:53:39.935 --> 00:53:42.846]  Is that the real enemy or the real ones?
[00:53:43.168 --> 00:53:45.115]  I said to the executive director.
[00:53:46.437 --> 00:53:59.200]  Who are responsible for this are those people, the bystanders, the ones who cannot kill a fly, but stand up for nothing.
[00:53:59.920 --> 00:54:12.463]  And I think that is very much a picture which I see from many people here in the States, especially in the Christian churches, who exactly, for whatever reason, do not engage themselves
[00:54:13.447 --> 00:54:28.416]  In the battle for the future of our children and grandchildren and the experience of this encounter with the executive Dr. David Weinstein I shall carry until the end of my days in my memory.
[00:54:29.197 --> 00:54:38.423]  But the message I have for America and the warning I give, it is not impossible
[00:54:39.943 --> 00:54:45.288]  To be a liar and be a step stone to freedom.
[00:54:45.908 --> 00:55:02.803]  Freedom is only possible with honest people and I would say with Christian people who have made a commitment to God to love their neighbor as you love yourself and do what is right.
[00:55:02.863 --> 00:55:05.906]  And I think that is where Hitler got us.
[00:55:07.799 --> 00:55:15.741]  That he gave the German people the aspect of honor and being great again.
[00:55:15.861 --> 00:55:19.322]  It was a national growing under him to begin with.
[00:55:19.902 --> 00:55:23.063]  But all those who thought he was doing it, he did the contrary.
[00:55:23.843 --> 00:55:28.444]  And the fruit of what he did was the destruction of the country.
[00:55:28.944 --> 00:55:34.566]  And everybody who tries to put a nation in the jacket of socialism and communism
[00:55:35.757 --> 00:55:44.827]  It's part of a system which denies God and destroys the freedom and the spirit of humanity.
[00:55:45.268 --> 00:55:55.018]  And that is why I am in this battle because I realized that I was, when I thought, when I realized who I am,
[00:55:55.879 --> 00:56:04.505]  One of the first thoughts I had, how I had treated the two women in Hungary, in Hungaria, when I wanted food and they wanted to get rid of me.
[00:56:04.905 --> 00:56:08.208]  I didn't think a moment about their own, their destiny.
[00:56:08.728 --> 00:56:12.291]  I was very ashamed and I couldn't ask them for forgiveness.
[00:56:12.791 --> 00:56:14.812]  I asked God to forgive me.
[00:56:15.513 --> 00:56:25.080]  What I want to say is that without change in human nature, and human nature is the same all across the world, without change of
[00:56:26.420 --> 00:56:29.901]  Human nature, which means a new orientation of your motives.
[00:56:30.521 --> 00:56:34.102]  Nothing good is to come out of what you do or what your nation do.
[00:56:34.942 --> 00:56:42.183]  And your nation, and America is one of the few nations which does have a mission, which is freedom.
[00:56:42.924 --> 00:56:46.864]  Not just for one's own nation, but freedom for the world.
[00:56:47.465 --> 00:56:51.025]  But freedom without truth is not possible.
[00:56:51.745 --> 00:56:53.006]  That's why I, we say,
[00:56:54.775 --> 00:56:57.416]  The battle for freedom is a battle for truth.
[00:56:58.336 --> 00:57:00.117]  And you have to get rid of hatred.
[00:57:01.097 --> 00:57:03.518]  My mother hated the Nazis.
[00:57:04.078 --> 00:57:09.040]  She hated the British who threw us out in West Germany where we lived.
[00:57:09.800 --> 00:57:13.041]  And we hated our host where we lived, in this house we lived.
[00:57:13.941 --> 00:57:21.404]  When she realized that she was a fake Christian like myself, and that she was full of hate that she should love,
[00:57:22.881 --> 00:57:24.182]  She realized she couldn't.
[00:57:24.382 --> 00:57:26.344]  She just could not get rid of the hatred.
[00:57:27.284 --> 00:57:34.109]  Because she made the Nazis responsible for the disaster of our family, for the disaster of our country.
[00:57:35.630 --> 00:57:36.691]  And she went down on her.
[00:57:36.811 --> 00:57:40.254]  And the hatred is what has to be healed.
[00:57:40.974 --> 00:57:51.402]  And hatred is the same which motivates the totalitarian system, the communists, the Nazis, the socialists, the liberals.
[00:57:54.430 --> 00:57:59.314]  And most people, they don't call resentment hatred, but resentment is hatred.
[00:57:59.814 --> 00:58:10.001]  My mother went down on her knees and said to God, God, if you are up there, I know that I am a Christian, and I know that you know that I am full of hatred.
[00:58:10.901 --> 00:58:19.427]  I cannot get rid of it, and I do not get up here before you help me to do that and liberate me of my hatred.
[00:58:20.327 --> 00:58:20.908]  It took her two
[00:58:22.102 --> 00:58:22.522]  Yes.
[00:58:22.923 --> 00:58:23.403]  Two months.
[00:58:24.304 --> 00:58:27.005]  And she got up and was a very happy woman.
[00:58:27.706 --> 00:58:30.988]  Something which no son can wish more for his mother.
[00:58:31.048 --> 00:58:34.591]  And she went to battle for the souls of people from there on.
[00:58:35.691 --> 00:58:58.611]  For that I wanted to say that are the fundamentals, a part of the fundamentals of what is necessary to change the direction which America has taken now and what happened then in 1945 is no different in its motivation of what happens here today and it has to be changed.
[00:59:00.213 --> 00:59:02.675]  But people who don't have, let's say,
[00:59:04.195 --> 00:59:07.977]  Let me put it very casually, a sense for the rights of other people.
[00:59:09.197 --> 00:59:14.339]  Have no other way to their own power by destroying them.
[00:59:15.640 --> 00:59:18.341]  Put them in a prison, put them in a camp, kill them.
[00:59:19.962 --> 00:59:27.185]  And, or let them, if those people who think they are getting now financial help
[00:59:28.407 --> 00:59:55.356]  will realize by the government and vote for them they will realize that the promises are all lies because they are not directed at them they are directed at the power of those who want to have the power and distribute other people's fortunes to those who don't have it instead of helping them to stand on his own feet and human nature
[00:59:56.536 --> 01:00:04.218]  If left to himself or to itself will always lead to immorality.
[01:00:05.138 --> 01:00:18.701]  The immorality of a Nazi is different as the immorality of a person who changes everybody's lover or something of that nature.
[01:00:19.261 --> 01:00:19.962]  Who lets go on
[01:00:21.937 --> 01:00:30.745]  On sexual behavior as a main purpose of his life, or you try to get more money out of somebody else.
[01:00:31.626 --> 01:00:39.293]  It's all things which naturally evolve if they listen to the wrong voice inside themselves.
[01:00:40.394 --> 01:00:42.896]  And the only ones who can change them
[01:00:44.019 --> 01:00:44.159]  I think?
[01:01:03.630 --> 01:01:19.924]  Will be very difficult to live out and there are not very many people if ever can do it but as a standard they are necessary and then people can create a peaceful society in which people can live in freedom.
[01:01:20.524 --> 01:01:23.827]  There are many things where the stronger
[01:01:26.781 --> 01:01:32.885]  Go over the poor or go over the weaker people like the Nazis did, like I did.
[01:01:33.906 --> 01:01:40.851]  And I had to ask God for forgiveness for that I have betrayed His commandments.
[01:01:41.832 --> 01:01:44.133]  And ever since, they are the basis of my life.
[01:01:44.694 --> 01:01:49.237]  So in other words, my escape, which was a pure miracle.
[01:01:49.337 --> 01:01:52.439]  I was like the Jews being led out of Egypt.
[01:01:55.712 --> 01:02:07.373]  really motivate my whole life because I thought as I am so is my nation and if I am responsible
[01:02:08.502 --> 01:02:13.126]  For that Hitler could do what he did, there are millions of others who need to change.
[01:02:13.666 --> 01:02:14.487]  I'm not judging.
[01:02:14.667 --> 01:02:16.148]  I'm not even judging myself.
[01:02:16.589 --> 01:02:18.691]  I'm defining what is right and wrong.
[01:02:19.311 --> 01:02:22.614]  And people, please, go ahead and do the same.
[01:02:23.314 --> 01:02:25.116]  Become a force for freedom.
[01:02:25.877 --> 01:02:29.199]  For freedom of everybody on this globe and that America
[01:02:30.134 --> 01:02:35.338]  can fulfill on the basis of our Constitution the mission God gave this nation.
[01:02:35.939 --> 01:02:45.547]  Don't give it away to a bunch of people who want their own power and want to rule about you and who will destroy humanity.
[01:02:46.888 --> 01:02:51.972]  We thought the British and the French are the same enemies as World War I.
[01:02:52.987 --> 01:02:54.308]  And now they come back at us.
[01:02:54.468 --> 01:02:56.869]  So we believe what Hitler said, that they were attacking us.
[01:02:57.409 --> 01:03:02.952]  Now they come back to us and we cannot tolerate that that happens what happened in 1918.
[01:03:03.052 --> 01:03:04.433]  It's happening again.
[01:03:04.933 --> 01:03:10.355]  We first have to win the war and then we can deal with the Nazis.
[01:03:10.576 --> 01:03:12.376]  Imagine how dumb we were.
[01:03:12.897 --> 01:03:13.897]  And that was what I thought.
[01:03:15.058 --> 01:03:17.319]  I went to fight for my country.
[01:03:18.459 --> 01:03:21.101]  I wanted you to do good what the
[01:03:23.851 --> 01:03:29.913]  The earlier generation had missed and had brought us into defeat.
[01:03:32.614 --> 01:03:34.574]  So that's what they do.
[01:03:35.134 --> 01:03:35.775]  They lie.
[01:03:35.835 --> 01:03:37.835]  Hitler lied himself into power.
[01:03:39.536 --> 01:03:43.837]  And I think Obama lied himself into power too.
[01:03:44.818 --> 01:03:45.958]  I cannot say anything else.
[01:03:47.379 --> 01:03:48.999]  And the lie can go nowhere.
[01:03:49.699 --> 01:03:50.740]  They had lied for
[01:03:51.889 --> 01:04:04.813]  For six months, six years already, or five years already, by constantly, step by step, they made laws that the Jew is a type of person which has no right to live.
[01:04:06.713 --> 01:04:08.714]  As I said, every German knew that.
[01:04:09.634 --> 01:04:10.214]  I knew it.
[01:04:10.355 --> 01:04:18.077]  I even went through the Jewish streets in our city and we sang anti-Semitic
[01:04:20.498 --> 01:04:20.858]  Songs.
[01:04:21.679 --> 01:04:25.041]  My children, or we children, played with... I had forgotten that.
[01:04:25.281 --> 01:04:26.842]  My sister knows all of these things.
[01:04:27.742 --> 01:04:30.844]  We had played with our neighbors who was a Jewish teacher.
[01:04:32.665 --> 01:04:37.688]  And the lie that they were left aboard to... They came in October.
[01:04:37.708 --> 01:04:39.529]  My father was already not there anymore.
[01:04:40.330 --> 01:04:42.691]  He was in the new city where he had been sent to.
[01:04:47.051 --> 01:04:53.354]  I was awakened with somebody knocking at my windows, a friend of mine who now lives in Hamburg.
[01:04:54.394 --> 01:04:57.035]  And he said, come, come, this is very exciting.
[01:04:57.435 --> 01:04:59.236]  And that's where the synagogue burned.
[01:04:59.796 --> 01:05:01.237]  So I knew also that.
[01:05:02.217 --> 01:05:05.218]  So everybody knew how they were treated.
[01:05:06.019 --> 01:05:09.360]  All the city in our case, and all the nation, in everybody's case.
[01:05:10.581 --> 01:05:13.602]  And the excuse was they were no good.
[01:05:16.434 --> 01:05:20.276]  And had to work, and they came in working camps.
[01:05:20.676 --> 01:05:27.999]  That is as illegal and immoral as killing a person to treat a whole group of people that way.
[01:05:28.760 --> 01:05:32.121]  And they had all the German laws, the Nuremberg Laws, they are called.
[01:05:33.082 --> 01:05:42.226]  And so that was right in the Nazi sense, but not right in God's sense.
[01:05:43.147 --> 01:05:45.988]  So that's, and there was no more like this.
[01:05:47.375 --> 01:05:50.057]  Everybody knew it, but we did not know that they were being killed.
[01:05:51.017 --> 01:05:54.660]  What is called Holocaust, that we discovered, I discovered after the war.
[01:05:55.360 --> 01:05:56.661]  It took him about a year.
[01:05:58.362 --> 01:06:04.967]  First of all, he had eliminated every opposition, parties, groups, trade unions, everything.
[01:06:05.027 --> 01:06:07.888]  The only Nazi-style organizations.
[01:06:08.789 --> 01:06:11.691]  That he had already in 1933, a few months, he had that under control.
[01:06:16.860 --> 01:06:27.685]  Then he lied about the Chief of the Army and later on to the Chief of the Armed Forces.
[01:06:27.705 --> 01:06:31.847]  The Chancellor was not the head of the Armed Forces.
[01:06:32.507 --> 01:06:38.010]  The Armed Forces had a Field Marshal who was in charge of the three branches.
[01:06:38.790 --> 01:06:40.211]  So he made the Chief
[01:06:41.581 --> 01:06:42.984]  Who was the chief general.
