[00:00:13.291 --> 00:00:14.553]  Welcome, ladies and gentlemen.
[00:28:20.962 --> 00:28:21.762]  Shock docs.
[00:28:22.222 --> 00:28:27.385]  Total federalization of police under new homeland security mission.
[00:28:29.520 --> 00:28:30.181]  Mission creep.
[00:28:30.221 --> 00:28:36.705]  DHS agency transitions from fighting terrorism to taking over homeland, hiring police officers.
[00:28:37.526 --> 00:28:39.607]  It's everything I already told you, but it's all codified.
[00:28:40.188 --> 00:28:53.658]  Just threat fusion centers, totally spying, naked body scanners on street corners, giant telescreens saying report on your neighbors, checkpoints, weird Orwellian spotlights on you, microphones everywhere, your children trained to spy on you.
[00:28:53.758 --> 00:28:54.999]  I mean, you read this thing.
[00:28:55.889 --> 00:29:03.332]  And it's all the former National Security Advisors and Homeland Security heads over their own private companies that are actually going to run this domestically.
[00:29:03.652 --> 00:29:06.333]  And it's the new scholarships, the new jobs, it's everything.
[00:29:08.093 --> 00:29:10.754]  And meanwhile, what is Rush Limbaugh saying?
[00:29:10.854 --> 00:29:12.135]  What is Rush Limbaugh doing?
[00:29:14.296 --> 00:29:17.097]  Well, you know, Rand Paul gets detained for two hours, we now learn.
[00:29:17.157 --> 00:29:20.398]  Barked at, screamed at, because he wouldn't let a potbelly grab his genitals.
[00:29:21.616 --> 00:29:25.018]  Turns out they have the metal detectors where they beep when they want to search you.
[00:29:25.038 --> 00:29:27.739]  This has happened to me, where they go, well, it selected you for a random search.
[00:29:28.019 --> 00:29:29.720]  But I've talked to my sources inside the government.
[00:29:29.940 --> 00:29:31.540]  They actually hit a button when they want to search you.
[00:29:31.580 --> 00:29:33.061]  That now happens when I fly out of Austin.
[00:29:33.401 --> 00:29:35.322]  They come over and go, hey, you're a troublemaker, get over here.
[00:29:35.902 --> 00:29:36.903]  Let me show you who's got the power.
[00:29:37.243 --> 00:29:38.704]  Guy actually told me, you know, troublemaker.
[00:29:40.564 --> 00:29:41.685]  And I go, where are you going?
[00:29:41.705 --> 00:29:42.765]  He goes, I know who you are.
[00:29:42.785 --> 00:29:45.387]  And I'm like, you are actually a sack of crap.
[00:29:45.467 --> 00:29:50.729]  I mean, you're a pathetic little worm who doesn't like my political speech, so you're going to act all powerful with me.
[00:29:52.076 --> 00:29:57.297]  Man, I tell you, this world is run by guys that can't get women, and who are just losers and hate everybody.
[00:29:57.558 --> 00:29:58.378]  But, side issue.
[00:29:59.098 --> 00:30:03.779]  The point is, is that this sack of crap, I didn't know they could stack it that high.
[00:30:03.799 --> 00:30:05.120]  I went to this whole power trip with me.
[00:30:05.600 --> 00:30:10.361]  Well, now, Limbaugh, Ron Paul sounds like an Islamic terrorist.
[00:30:11.021 --> 00:30:16.803]  And he goes on to say, well, they've stopped Rand Paul, but I think, you know, it'd be reasonable if they stopped Ron Paul.
[00:30:17.523 --> 00:30:18.824]  Because he might be a terrorist.
[00:30:19.224 --> 00:30:21.066]  And again, it's like it's a joke, but it's not.
[00:30:21.626 --> 00:30:27.891]  This is the way they're shifting the whole homeland security system now to the white Al Qaeda and all their TV ads.
[00:30:28.491 --> 00:30:29.732]  And to domestic groups.
[00:30:29.792 --> 00:30:32.154]  And all the guys in the ads are wearing John Deere hats.
[00:30:33.315 --> 00:30:36.978]  Again, they sold the good old boys on taking people's rights because it was just for the brown people.
[00:30:38.004 --> 00:30:41.747]  And now they're selling everybody on taking the rights of the white people.
[00:30:42.248 --> 00:30:47.092]  And it's like that Jets brat could eat no fat and his wife could eat no lean.
[00:30:47.392 --> 00:30:50.094]  So in between them, they lick the platter clean.
[00:30:50.674 --> 00:30:53.997]  You got the white folks saying, well, I'm not really racist, but the brown people are scary.
[00:30:54.478 --> 00:30:55.278]  Secretly arrest them.
[00:30:55.298 --> 00:31:00.983]  And then they tell the brown folks, hey, the white people, you know, you're not really racist, but they are kind of scary.
[00:31:01.023 --> 00:31:01.764]  They're all terrorists.
[00:31:02.524 --> 00:31:05.546]  And again, they just all sell it in a balkanized way.
[00:31:05.867 --> 00:31:19.117]  And so it's this whole rollout by the narcotics trafficking, criminal, gun-running, fast and furious, scumbag government growing opium publicly in Afghanistan that's stolen tens of trillions and is starting World War III.
[00:31:19.997 --> 00:31:22.559]  Let's go ahead and go to that Rush Pimp Ba clip.
[00:31:24.320 --> 00:31:28.584]  Kentucky Senator Rand Paul has been detained by the TSA.
[00:31:30.526 --> 00:31:36.728]  At the Nashville Airport, he set off the alarms and refused a pat-down, so they detained him.
[00:31:37.568 --> 00:31:41.089]  He sent his dad a note about it, and it's become a big story out there.
[00:31:41.789 --> 00:31:48.191]  Now, if this had been Ron Paul, you couldn't really blame the TSA.
[00:31:48.211 --> 00:31:51.692]  You have to admit, Ron Paul almost sounds like an Islamic terrorist sometimes.
[00:31:51.972 --> 00:31:52.772]  But this wasn't.
[00:31:54.591 --> 00:31:55.031]  Gotcha.
[00:31:55.731 --> 00:31:56.591]  Let's go back here.
[00:31:56.611 --> 00:31:57.492]  This was Rand.
[00:31:57.912 --> 00:31:58.372]  That's good.
[00:31:59.612 --> 00:32:02.612]  Now, Rand didn't set off alarms.
[00:32:03.873 --> 00:32:11.034]  When you go through them now, they'll beep in a Pavlovian way to make you think you did something wrong, and they go, oop, the scanner chose you.
[00:32:11.074 --> 00:32:21.416]  It's a different beep than the metal, because I went through no belt, no shoes, through the athlete's foot, you know, through all the disease at the Austin Airport, and it beeps.
[00:32:21.456 --> 00:32:23.536]  They go, oop, it's chosen you for a random search.
[00:32:25.282 --> 00:32:30.486]  It's all this Pavlovian buzzers, beepers, pot bellies there to stick their hands down your pants.
[00:32:30.566 --> 00:32:32.768]  Ooh, Miss USA, it's over for you.
[00:32:33.108 --> 00:32:39.073]  TSA workers have gone public and admitted that when a hot woman's going through, they got managers there that go, naked body scanner.
[00:32:39.853 --> 00:32:40.494]  It doesn't matter.
[00:32:40.534 --> 00:32:42.996]  Americans will sacrifice everything on the altar of slavery.
[00:32:43.036 --> 00:32:47.239]  I mean, it's so creamy and good to have your children abused by these people.
[00:32:47.279 --> 00:32:52.824]  It's like a sacrament of land of the coward, home of the ostrich, home of the slave, home of the head in the sand.
[00:32:53.525 --> 00:32:54.410]  And so just enjoy.
[00:32:54.470 --> 00:32:55.295]  Take extra vaccines.
[00:32:55.335 --> 00:32:56.582]  Enjoy the highest cancer rate in the world.
[00:32:58.058 --> 00:32:58.438]  And growing.
[00:32:58.979 --> 00:33:05.304]  Okay, but Ron Paul has slammed the TSA and announced a money bomb.
[00:33:05.744 --> 00:33:10.628]  He slams out-of-control police state and uses it to try to raise money to fight the tyranny.
[00:33:10.668 --> 00:33:14.231]  He says, donates so he can become president to end the TSA.
[00:33:14.592 --> 00:33:17.674]  Why are the average senators and House members for this?
[00:33:17.894 --> 00:33:22.238]  Because they've stolen so much money in insider trading and good old boy deals in Congress.
[00:33:22.258 --> 00:33:25.681]  They all got private jets and are exempt from all this, just like Limbaugh.
[00:33:26.900 --> 00:33:30.924]  Okay, continuing, here's another one Rob Paul ignored in GOP debate once again.
[00:33:31.364 --> 00:33:34.226]  Congressman was afforded less than six minutes, less than everybody else.
[00:33:35.067 --> 00:33:37.870]  And the only question he got was, when are you going to drop out of the race?
[00:33:39.721 --> 00:33:42.483]  So that's all part of the criminal's molding reality.
[00:33:42.783 --> 00:33:58.991]  Hey, to all the people who support the system and think you're on the winning team, you're the people that are actually going to throw yourselves out because you're so overconfident and humorous filled and so busy stealing everything, not tied down, that you're going to destroy yourself.
[00:33:59.051 --> 00:34:05.195]  So I'm sad you're doing this, but you are what you are.
[00:34:07.200 --> 00:34:15.844]  Continuing, Monsanto has come out and said there's no need for or value in testing the safety of GM in humans.
[00:34:16.304 --> 00:34:29.330]  Now there's all these hundreds of studies, conservatively, in lab rats and in other mammals showing every major GMO crop, not just Monsanto's, the corn, you name it, sterilizing them, organ failure, absolute hell on earth.
[00:34:29.850 --> 00:34:31.651]  And we're starting to see this happen in humans.
[00:34:32.311 --> 00:34:36.333]  Our life cycle is longer than a rat, so it takes more time to see this unfold.
[00:34:36.793 --> 00:34:43.837]  And Monsanto, who controls the courts and everybody, just says, hey, and has got their people in every major federal position over them, you know, they say, just don't worry about it.
[00:34:45.437 --> 00:34:46.358]  They say, it's no big deal.
[00:34:46.398 --> 00:34:46.878]  Just trust us.
[00:34:46.898 --> 00:34:47.498]  We care about you.
[00:34:47.859 --> 00:34:56.363]  You know, they were also the makers of Agent Orange and Aspartame, and we woke folks up to it killing people in the sodas, so now they just put it in all the, even sugar gum.
[00:34:56.543 --> 00:34:58.704]  There's no way to get away with it, because Monsanto cares about you.
[00:34:59.720 --> 00:35:04.963]  Continuing, their best-selling herbicide Roundup has been linked to infertility.
[00:35:05.043 --> 00:35:13.907]  Really, you think an herbicide sprayed on plants that have been made to be resistant so they absorb it and then you eat it, you think that might lead to infertility?
[00:35:13.947 --> 00:35:16.048]  I mean, we do have the lowest infertility in the world.
[00:35:16.128 --> 00:35:16.669]  It's dropping.
[00:35:16.989 --> 00:35:20.671]  Eighty-seven percent of the sperm are dead or can't swim.
[00:35:20.731 --> 00:35:23.792]  I mean, pretty soon we'll be totally sterile, but hey, that's okay.
[00:35:23.812 --> 00:35:24.393]  Everything's fine.
[00:35:24.413 --> 00:35:24.953]  Government loves you.
[00:35:26.816 --> 00:35:32.341]  Now, we talked about this a little bit on the radio today, but red spotlights to mark pre-crime suspects.
[00:35:32.861 --> 00:35:36.885]  And they say, you know, Homeland Security, we're face scanning, we're reading your license plate.
[00:35:37.305 --> 00:35:41.088]  And the AP in the clip actually says, hey, this is a great thing.
[00:35:42.328 --> 00:35:43.869]  Because it's actual pre-crime.
[00:35:44.249 --> 00:35:49.290]  And so now you'll just disappear because the computer says you're a terrorist programmed by a real terrorist.
[00:35:49.711 --> 00:35:51.151]  So we've got a clip of that.
[00:35:51.911 --> 00:35:59.514]  The directed red lights will be attached to existing surveillance cameras and can shoot a light beam a full city block away.
[00:36:00.154 --> 00:36:12.519]  If a police officer monitoring one of the city's many high-def cameras sees a crime about to occur, like someone about to get mugged, they will remotely bathe the would-be perpetrator in red light.
[00:36:12.779 --> 00:36:19.322]  The police are observing you, the police are recording you, and the police are responding.
[00:36:21.603 --> 00:36:26.785]  What, in case a drug dealer is bringing in drugs that the feds didn't bring in for the local police to distribute?
[00:36:28.110 --> 00:36:33.031]  Or maybe if somebody's selling guns illegally that weren't bought from the ATF to blame the Second Amendment.
[00:36:35.151 --> 00:36:38.652]  I don't know about that New Jersey town, but most big cities are narcotics run.
[00:36:39.052 --> 00:36:40.512]  And the police chief gets a little cut.
[00:36:41.092 --> 00:36:41.672]  Nobody minds.
[00:36:41.692 --> 00:36:45.473]  They live in a two million dollar house on a salary that you couldn't live in a five hundred thousand dollar house.
[00:36:46.273 --> 00:36:48.473]  And they keep the drugs illegal to keep the prices high.
[00:36:48.494 --> 00:36:52.634]  And they let the crackheads rob your house to get the stereo and computer, because that's their tax.
[00:36:52.954 --> 00:36:54.675]  They gotta get the money to buy the government crack.
[00:36:55.015 --> 00:36:56.695]  It's then laundered through a big globalist bank.
[00:36:57.873 --> 00:37:00.095]  And I mean, here in Austin, you can watch the city cameras.
[00:37:00.115 --> 00:37:00.975]  The public has access.
[00:37:01.336 --> 00:37:05.179]  I can drive right now to East 11th Street and show you crack dealers.
[00:37:05.739 --> 00:37:07.921]  And show you yuppies pulling up buying crack cocaine.
[00:37:08.141 --> 00:37:09.022]  Nobody's stopping it.
[00:37:12.624 --> 00:37:16.928]  They're putting body scanners now on street corners that passively look at your naked body.
[00:37:16.948 --> 00:37:18.809]  I mean, it's all just a bunch of terrorists.
[00:37:18.849 --> 00:37:20.210]  Everybody knows that you scum.
[00:37:20.811 --> 00:37:22.132]  Alright, that's enough of those terrorists.
[00:37:23.373 --> 00:37:24.935]  Let's go ahead and go to this next piece here.
[00:37:24.955 --> 00:37:27.137]  This is out of KFI Radio.
[00:37:27.477 --> 00:37:38.087]  LA military exercise, a joint military training exercise, will be held evenings in downtown Los Angeles through Thursday, working with the Los Angeles Police Department, with helicopters and more.
[00:37:38.107 --> 00:37:40.229]  You know, the foreign banks hijacked America.
[00:37:40.249 --> 00:37:41.010]  They know we're waking up.
[00:37:41.030 --> 00:37:44.954]  They're getting ready for total depression and implosion, and they're training the military for war on the American people.
[00:37:45.294 --> 00:37:47.596]  So, that's what America
[00:37:48.666 --> 00:37:53.007]  Has basically signed on to, and that's what our military has been trained to do.
[00:37:53.747 --> 00:37:55.347]  Moving right along here.
[00:37:56.327 --> 00:38:00.868]  SOPA and PIPA fully alive, and a new bill joins them.
[00:38:01.208 --> 00:38:10.430]  And again, I said it was a victory that they claimed they were backing off, but that's always a military tactic, is to say you're backing off and then launch an attack during the ceasefire.
[00:38:11.030 --> 00:38:16.231]  Again, they have nothing but contempt for a public that's let them commit this many crimes, so they're on a piranha-like rampage.
[00:38:17.131 --> 00:38:21.954]  A deja vu in the form of OPEN, the new anti-privacy bill.
[00:38:22.935 --> 00:38:32.062]  An alternative to SOPA and PIPA, brought forth by Representative Daryl Issa, who's helping cover up Passion Furious, because when they brought up the magic word that Bush was involved, boy, he shut that down.
[00:38:32.402 --> 00:38:44.830]  And 24 co-sponsors introduced the Online Protection and Enforcement Digital Trade, or HR 3782, that does all the same censorship that George Soros' minions and everybody else wants.
[00:38:46.175 --> 00:38:57.007]  Continuing here in this gargantuan issue of InfoWars Nightly News, sun hurls strong geomagnetic storm towards Earth.
[00:38:58.248 --> 00:39:01.011]  Why don't the control freaks just give us a law to stop that?
[00:39:02.212 --> 00:39:07.798]  When it hit us, it's like a big battering ram that pushes the Earth's magnetic field
[00:39:08.809 --> 00:39:13.572]  And they go on to break down the fact that the energy causes Earth's magnetic field to fluctuate.
[00:39:14.093 --> 00:39:18.456]  So the sun, the main driver of our atmosphere, is going pretty wild right now.
[00:39:19.617 --> 00:39:25.081]  Continuing, oldest dinosaur nestling site ever found contains hundreds of 190 million year old eggs.
[00:39:27.694 --> 00:39:41.402]  Yeah, for not even very much money I bought my dad a prehistoric crocodile skull out of Morocco and it's just, they're digging up just hundreds of thousands of different prehistoric lizards and dinosaur skeletons and eggs.
[00:39:41.462 --> 00:39:42.363]  Very, very interesting.
[00:39:43.344 --> 00:39:46.005]  The excavation site in South Africa belonged to the
[00:39:49.318 --> 00:39:55.685]  Prosaropod dinosaur, and predates other nesting sites by at least 100 million years.
[00:39:56.526 --> 00:39:59.229]  So truly, truly mind-blowing.
[00:39:59.770 --> 00:40:08.360]  And continuing with science and tech news, to spy a black hole, astronomers will build a virtual globe-spanning telescope.
[00:40:09.619 --> 00:40:20.082]  The thing we will actually see is light just barely escaping from a black hole, said Dan Marone, a University of Arizona astronomer involved in the new project called the Event Horizon Telescope.
[00:40:20.993 --> 00:40:22.754]  Event Horizon is a good horror movie, by the way.
[00:40:23.855 --> 00:40:26.857]  Astronomers call black holes the most baffling objects in the universe.
[00:40:27.337 --> 00:40:34.042]  The power of gravity of these collapsed stars is everything around them, and no one has ever taken a picture of one.
[00:40:34.082 --> 00:40:40.026]  The reason no single telescope is powerful enough to spy one, the black hole, the center of Milky Way, is
[00:40:41.730 --> 00:40:45.113]  A wee in the sky as a baseball in the moon.
[00:40:45.774 --> 00:40:51.759]  To see it, astronomers will synchronize a network of telescopes into an Earth-sized super telescope.
[00:40:52.639 --> 00:41:00.026]  I don't know how it's an Earth-size, even if they synchronize all the telescopes, but whatever, I'm sure it means something my feeble brain can't understand.
[00:41:00.566 --> 00:41:05.508]  All right, we're going to go to break and come back with Russell Means, who's battled back from cancer.
[00:41:05.548 --> 00:41:09.930]  They told him he wouldn't survive long, and he didn't go with the chemotherapy and radiation.
[00:41:09.950 --> 00:41:12.191]  He'll tell us how he's beaten it so far.
[00:41:12.231 --> 00:41:14.332]  Just incredible information coming up.
[00:41:14.372 --> 00:41:16.933]  But I want to give you a quote from Adolf Hitler.
[00:41:16.953 --> 00:41:25.716]  Since we were talking about authoritarians and people that use financial crises to gain control of society, like George Soros, I thought I'd give you a 1934 quote.
[00:41:27.797 --> 00:41:30.799]  What luck for the rulers that men do not think.
[00:41:30.939 --> 00:41:39.803]  All propaganda must be so popular and on such an intellectual level that even the most stupid of those towards whom it is directed will understand it.
[00:41:40.163 --> 00:41:46.046]  Terrorism is the best political weapon for nothing drives people harder than the fear of sudden death.
[00:41:46.506 --> 00:41:50.108]  Speaking of Hitler, Hitler was big on medical tyranny.
[00:41:50.148 --> 00:41:52.970]  That's the first groups that he went after and oppressed.
[00:41:53.550 --> 00:41:55.912]  Was the handicapped, mentally infirm.
[00:41:56.773 --> 00:41:57.993]  It was called racial hygiene.
[00:41:58.013 --> 00:41:59.795]  He was also big on forced inoculation.
[00:42:00.355 --> 00:42:07.421]  And now in the U.S., California has passed an unconstitutional law saying they'll shoot your kids up with vaccines without your consent.
[00:42:08.703 --> 00:42:15.768]  And of course, we now have the American Medical Association coming out last week and putting a paper out saying, you know, the public's not taking our shots.
[00:42:16.628 --> 00:42:18.289]  The big pharma pays us to push.
[00:42:18.850 --> 00:42:20.251]  Let's just make it mandatory.
[00:42:20.811 --> 00:42:35.321]  So our very own Darren McBreen, InfoWars Nightly News reporter, went out on the street in Austin, Texas, to ask the public, hey, do you think the government, lobbied by foreign corporations in many cases, with vaccines made in China,
[00:42:36.121 --> 00:42:39.942]  Should it be mandatory that all students who attend school be vaccinated?
[00:42:39.982 --> 00:42:42.202]  That I'm not sure.
[00:42:42.242 --> 00:42:42.782]  I would say yes.
[00:42:42.802 --> 00:42:44.663]  I would think it's a good thing, but mandatory?
[00:42:44.683 --> 00:42:47.103]  I guess that could like violate some people's rights?
[00:42:47.123 --> 00:42:52.444]  No, it shouldn't be mandatory for students to have vaccinations in order to attend public school.
[00:43:05.675 --> 00:43:08.939]  No, I don't think it should be mandatory to get vaccinated before attending college.
[00:43:09.079 --> 00:43:10.640]  I do believe they should be vaccinated.
[00:43:10.660 --> 00:43:12.282]  Yeah, I think it should be voluntary.
[00:43:12.502 --> 00:43:15.005]  Tell us about, you said your sister chooses not to?
[00:43:15.766 --> 00:43:17.327]  Yeah, she's in Portland, Oregon.
[00:43:17.407 --> 00:43:19.870]  She has three kids that she chooses not to vaccinate.
[00:43:20.991 --> 00:43:25.576]  And she actually, like, actively fights against not vaccinating children, not having it as a requirement.
[00:43:25.836 --> 00:43:28.078]  I think it's always everyone's decision, though.
[00:43:28.118 --> 00:43:30.260]  I don't think you can force anyone to get vaccinated.
[00:43:30.401 --> 00:43:31.041]  Vaccines?
[00:43:31.081 --> 00:43:31.862]  I don't trust them.
[00:43:31.902 --> 00:43:33.624]  I don't get my flu vaccine.
[00:43:33.844 --> 00:43:35.345]  Interesting development in California.
[00:43:35.385 --> 00:43:40.871]  They just passed a bill legalizing children consent for vaccines, if you could believe it.
[00:43:40.931 --> 00:43:49.780]  So 12 years old and above, they can actually consent to vaccinations for Gardasil and Hepatitis B. What are your thoughts on that?
[00:43:50.339 --> 00:43:54.302]  I think that's a bit early in life to be putting this decision on kids.
[00:43:54.602 --> 00:43:59.025]  I don't think minors have the ability to make these decisions.
[00:43:59.265 --> 00:44:00.165]  It's up to the parents.
[00:44:00.345 --> 00:44:09.171]  Well, I think children over the age of 12 probably don't have all the mental facilities to make a decision like that on their own.
[00:44:09.591 --> 00:44:10.632]  12 seems a little young.
[00:44:11.492 --> 00:44:13.854]  I don't know how you can make an informed decision when you're 12.
[00:44:14.294 --> 00:44:16.476]  I don't even think I would know anything about vaccinations when I was 12.
[00:44:17.176 --> 00:44:20.498]  Well, they don't let kids do anything else without parental knowledge.
[00:44:20.538 --> 00:44:21.438]  Why would they do that?
[00:44:21.458 --> 00:44:22.719]  I mean, that's ridiculous.
[00:44:23.079 --> 00:44:24.920]  Parents are responsible for their children.
[00:44:25.241 --> 00:44:29.243]  It should definitely be the parents' choice over the students.
[00:44:29.363 --> 00:44:34.626]  Totally the parents' decision what they do with their children, where they go to school, and what vaccinations they get.
[00:44:35.266 --> 00:44:38.048]  Do you think that any of the vaccines pose a risk?
[00:44:38.953 --> 00:44:39.754]  Potentially, yes.
[00:44:40.494 --> 00:44:49.562]  Starting January 1st, California minors as young as 12 years old have the right to get preventative treatment for sexually transmitted diseases without parental permission.
[00:44:49.962 --> 00:44:56.768]  That includes the HPV vaccines Gardasil and Cerevix, which help prevent many strains of cervical cancer.
[00:44:57.008 --> 00:45:01.312]  A group of children are going to go to school who have not had the vaccine and they are going to be shown a film.
[00:45:02.052 --> 00:45:13.775]  And they tell you, children, we're going to show you this film, and they don't tell them it's sponsored by the pharmaceutical industry, but they will show them a film, and it will show the horrors of cervical cancer, and those children will be frightened, deliberately frightened, into getting the vaccine.
[00:45:13.815 --> 00:45:18.377]  Don't tell your parents, kids, but you get this vaccine, because this is going to happen to you if you don't get it.
[00:45:18.517 --> 00:45:26.779]  This is a $50 billion a year industry, and it's time that we expose what these merchants of death are doing.
[00:45:26.819 --> 00:45:30.760]  Their vaccines don't work, and they've been linked to killing people and maiming others.
[00:45:31.803 --> 00:45:36.806]  Big Pharma, obviously they're making billions of dollars, so do they have an incentive to push these on the people?
[00:45:37.807 --> 00:45:39.588]  Oh yeah, this is all big business.
[00:45:39.829 --> 00:45:40.229]  More money.
[00:45:41.810 --> 00:45:51.497]  I have my suspicions about pharmaceutical companies influencing political, you know, the same political sway, bills being passed to force people to get vaccines.
[00:45:51.857 --> 00:45:57.000]  Every piece of information that is in accordance with that vaccine's side effects, I mean,
[00:45:58.181 --> 00:46:00.022]  The good side effects and the bad side effects.
[00:46:00.082 --> 00:46:04.483]  Everything should be made public or available to the patient so they know what they're getting themselves into.
[00:46:04.543 --> 00:46:08.304]  I would say do actual research into the drugs instead of hearsay.
[00:46:08.464 --> 00:46:12.445]  You know, you can't force anyone to do anything that they don't want to do.
[00:46:12.465 --> 00:46:15.606]  So, at the end of the day, I don't think you should be forcing that at all.
[00:46:22.088 --> 00:46:24.809]  Yeah, I'm signing these evil 1776 flags.
[00:46:30.543 --> 00:46:34.424]  Doesn't get any more out of control than that, ladies and gentlemen.
[00:46:35.905 --> 00:46:38.705]  It's pretty un-American, what we're doing here at InfoWars.com.
[00:46:41.206 --> 00:46:47.028]  I mean, not only are we promoting liberty, but we're selling 1776 flags.
[00:46:47.808 --> 00:46:51.329]  Now that is Al-Qaeda.
[00:47:00.377 --> 00:47:13.302]  You know, the American people, for too long, have been an irresponsible, free people.
[00:47:14.583 --> 00:47:21.906]  And even generation to generation as they've become less free, they don't recognize it.
[00:47:22.326 --> 00:47:24.787]  They have lost the ability of critical thought.
[00:47:25.754 --> 00:47:35.676]  In order to regain critical thought, all you have to do is read your Constitution and then look at the laws that govern you, especially from the federal perspective.
[00:47:38.796 --> 00:47:50.138]  It's unconscionable to allow your freedoms to be taken away decade after decade after decade, year after year.
[00:47:51.278 --> 00:47:53.079]  And I'm very proud of this, by the way.
[00:47:53.279 --> 00:47:54.859]  My nation, the Lakota,
[00:47:55.947 --> 00:48:02.351]  We're the first nation to militarily defeat the United States of America on the field of battle.
[00:48:03.151 --> 00:48:06.833]  And that resulted in the 1868 Sioux Treaty.
[00:48:09.575 --> 00:48:25.204]  Be that as it may, what has happened after they economically forced us into these prisoner of war camps by destroying our food supply and our right of passage in our own land,
[00:48:26.957 --> 00:48:34.942]  They confined us to these and then they began practicing and perfecting their colonial tactics.
[00:48:37.124 --> 00:48:48.491]  What has happened is now America, because of the irresponsibility of your forebearers and the irresponsibility of yourselves, you are now on one huge Indian reservation.
[00:48:49.212 --> 00:48:56.157]  All policies, all policies were bred and born and birthed
[00:48:57.485 --> 00:49:05.010]  On an Indian reservation and then exported to the world and now comes back on the backs of the American people.
[00:49:06.031 --> 00:49:23.983]  You have a near perfect document in the words of Benjamin Franklin in 1744 to a collection of colonists discussing freedom
[00:49:24.946 --> 00:49:36.850]  He said to them, and I quote, If a nation to the north can form a near-perfect union that has endured for centuries, why cannot we form a more perfect union?
[00:49:39.651 --> 00:49:40.031]  Unquote.
[00:49:42.291 --> 00:49:46.813]  So, they're talking about the Iroquois Confederacy, and that's where the Constitution comes from.
[00:49:47.273 --> 00:49:50.374]  Because in 1988, on the eve of the 200 year anniversary of
[00:49:54.195 --> 00:49:55.116]  The Constitution.
[00:49:56.096 --> 00:50:00.379]  It was a unanimous thank you by the Congress of the United States.
[00:50:00.419 --> 00:50:11.326]  They sent, in writing, to the Six Nations Iroquois Confederacy thanking them for their input into the Constitution and the formation of the United States of America.
[00:50:11.626 --> 00:50:15.229]  So you see, the Constitution is Indian law, and that's why I love it.
[00:50:21.789 --> 00:50:26.675]  That's a short excerpt from Welcome to the Reservation with Russell Means.
[00:50:27.155 --> 00:50:39.970]  Last year some of my crew traveled to the Lakota Nation to talk to the iconic actor and political activist, human rights activist, and I think it's one of the best
[00:50:40.771 --> 00:50:41.292]  Yeah, I think so.
[00:51:01.574 --> 00:51:12.036]  He, of course, led the 71-day armed takeover of the sacred grounds of Wounded Knee, while the FBI and others poured in tens of thousands of rounds of ammo at them.
[00:51:12.817 --> 00:51:22.359]  He also joined the Longest Walk in 1978 to protest the new tide of anti-Indian legislation, including the forced sterilization of Indian women.
[00:51:22.839 --> 00:51:27.340]  George Herbert Walker Bush headed all that up, and then went to China to carry out the operation there.
[00:51:28.620 --> 00:51:45.420]  He also of course has been in dozens and dozens of famous movies and is an iconic individual and he's helped lead the movement for the Lakota Nation to declare independence and that's had a lot of success and he has, the doctors told him he was basically a goner, he's defeated cancer.
[00:51:46.301 --> 00:51:47.062]  Just amazing.
[00:51:47.082 --> 00:51:49.043]  So there's so much to talk about with Russell.
[00:51:49.323 --> 00:51:52.825]  You know, right as we got him on here during the break, I said, what do you want to talk about?
[00:51:52.845 --> 00:52:00.190]  You know, the cancer, the NDAA, police state, the new wars, you know, all the things that are going on.
[00:52:00.210 --> 00:52:05.253]  And he said, well, I want to get into the upcoming economic collapse.
[00:52:05.273 --> 00:52:08.195]  And that's certainly happening right now.
[00:52:08.215 --> 00:52:11.597]  So we'll get into that first with Russell Means joining us from his home.
[00:52:11.917 --> 00:52:13.198]  Russell, great to have you on with us.
[00:52:14.500 --> 00:52:15.000]  Thank you.
[00:52:15.121 --> 00:52:16.562]  Great to be with you again.
[00:52:17.983 --> 00:52:22.507]  So much has happened, but you predicted many years ago this economic implosion.
[00:52:22.587 --> 00:52:23.047]  It's here.
[00:52:23.547 --> 00:52:25.929]  You got criticized for not worshiping Obama.
[00:52:26.350 --> 00:52:29.813]  Now it's been proven that he's owned by the same people as Bush and others.
[00:52:30.573 --> 00:52:32.215]  You're being vindicated yet again, Russell.
[00:52:34.857 --> 00:52:37.139]  It wasn't hard at all.
[00:52:37.379 --> 00:52:40.862]  It's pretty easy to figure out which way the America is going.
[00:52:43.669 --> 00:52:49.973]  You know, it's it's called a country founded on deceit will die by deceit.
[00:52:51.614 --> 00:53:11.226]  And with all the broken treaties, which is a violation of the Constitution, and then the ongoing violations of the Constitution against the American people starting in the 1870s, even before that in the 1840s, when they when they created the corporation, and then on to 1913, to the
[00:53:14.244 --> 00:53:16.946]  New deal on and on and on.
[00:53:17.106 --> 00:53:23.830]  As we go through American history, we see how they continue to put the handcuffs on American people.
[00:53:24.370 --> 00:53:25.551]  And now it's complete.
[00:53:26.171 --> 00:53:28.452]  We're a police state, no doubt about it.
[00:53:29.593 --> 00:53:33.015]  And they and the American people haven't risen up yet.
[00:53:33.455 --> 00:53:34.516]  I don't understand it.
[00:53:34.916 --> 00:53:35.757]  And I condemn it.
[00:53:36.057 --> 00:53:39.399]  But, you know, occupying a public park
[00:53:40.297 --> 00:53:45.481]  Is not a meaningful strategy to get something done.
[00:53:47.182 --> 00:53:56.969]  It's it's with the impending economic collapse because based on the greed of the 1% the Wall Streeters.
