[00:00:06.138 --> 00:00:06.379]  I'm good.
[00:28:50.934 --> 00:28:51.354]  Are you?
[00:28:51.594 --> 00:28:53.315]  InfoWarshop.com
[00:28:59.170 --> 00:29:05.652]  And we are back on InfoWars Nightly News on this August 14th, 2012 Tuesday edition.
[00:29:05.672 --> 00:29:10.674]  I want to thank Paul Joseph Watson for doing the news portion of the transmission this evening.
[00:29:11.834 --> 00:29:15.696]  Now the information we're about to cover is of the greatest import.
[00:29:16.516 --> 00:29:19.697]  And finally people are starting to listen and pay more attention.
[00:29:20.894 --> 00:29:23.255]  Dr. Webster Tarpley is going to join us here in a moment.
[00:29:23.275 --> 00:29:24.235]  We're getting him on the line.
[00:29:24.675 --> 00:29:27.556]  But first, let me just show you some headlines here.
[00:29:28.356 --> 00:29:29.076]  Exclusive!
[00:29:29.196 --> 00:29:29.456]  U.S.
[00:29:29.496 --> 00:29:32.577]  banks told to make plans for preventing collapse.
[00:29:33.377 --> 00:29:38.618]  And this is out of Reuters and the Chicago Tribune, carrying a Reuters story.
[00:29:39.198 --> 00:29:39.878]  Der Spiegel.
[00:29:41.199 --> 00:29:43.359]  Investors prepare for euro collapse.
[00:29:43.399 --> 00:29:47.320]  That's one of the most prestigious publications in Europe, not just Germany.
[00:29:48.138 --> 00:29:49.841]  Undoubtedly the most prestigious in Germany.
[00:29:49.881 --> 00:29:53.065]  So when you see it there, the writing is on the wall big time.
[00:29:53.385 --> 00:29:54.807]  Chinese companies pull out of U.S.
[00:29:54.867 --> 00:29:55.508]  stock markets.
[00:29:55.608 --> 00:29:56.570]  Incredible headline.
[00:29:56.950 --> 00:29:57.991]  Associated Press.
[00:29:58.512 --> 00:29:58.993]  Today.
[00:30:00.475 --> 00:30:01.236]  Detroit News.
[00:30:01.296 --> 00:30:01.777]  Treasury.
[00:30:01.877 --> 00:30:02.117]  U.S.
[00:30:02.137 --> 00:30:04.240]  to lose $25 billion on auto bailout.
[00:30:04.801 --> 00:30:07.663]  To General Motors, who they paid to move to China and Brazil.
[00:30:08.003 --> 00:30:09.264]  Incredible treachery.
[00:30:09.664 --> 00:30:13.086]  Obama now shutting down, as promised, one-third of U.S.
[00:30:13.386 --> 00:30:14.266]  coal power plants.
[00:30:14.687 --> 00:30:17.868]  I mean, rolling blackouts, massive power increases.
[00:30:17.928 --> 00:30:19.189]  A foreign army couldn't do this.
[00:30:19.789 --> 00:30:22.211]  But you gotta break things down to loot it.
[00:30:23.435 --> 00:30:26.599]  Um, maybe he's been learning from Mitt Romney, Obama has.
[00:30:27.099 --> 00:30:29.882]  Summer of gloom for crisis hit Rome shops.
[00:30:30.503 --> 00:30:34.006]  This is just some of the news that we have here.
[00:30:34.387 --> 00:30:35.488]  Now, who broke it down?
[00:30:36.770 --> 00:30:52.702]  If you go back to three and a half years ago, one of our main experts in the Obama deception, and then six months after that, Fall of the Republic, as we tried to warn people then, these two preeminent films that, by the way, are free online at YouTube, they're trying to take them down right now.
[00:30:52.762 --> 00:30:55.425]  We've fought fake strikes and things to get them back up.
[00:30:56.085 --> 00:30:59.828]  But the other days, I think more and more knock on wood, are limited.
[00:31:00.428 --> 00:31:04.732]  You can get it right now, by the way, I should add, at InfoWarshop.com for $5.
[00:31:06.533 --> 00:31:10.657]  We lose money on that price when you count what went into this film.
[00:31:10.978 --> 00:31:13.881]  Get it, show it to people, because it isn't really about Obama.
[00:31:14.181 --> 00:31:24.632]  It's about the global banking oligarchy imploding the world economy to consolidate it, but getting so out of hand in their greed that they've even lost control, many economists and experts believe.
[00:31:24.892 --> 00:31:27.935]  Dr. Tarpley is a doctor of history, but also he is an economist.
[00:31:28.195 --> 00:31:34.180]  We're going to be speaking to him in a moment about this because I totally agree with his analysis on the problem.
[00:31:34.220 --> 00:31:44.169]  We debate sometimes on the solution because big government solutions almost always get taken over and used by oligarchs, by the crony, monopoly men inside.
[00:31:44.229 --> 00:31:45.670]  But before we get to all that...
[00:31:46.511 --> 00:31:51.494]  He certainly knows how to forecast and gauge what's happening with a stunning accuracy.
[00:31:51.794 --> 00:32:02.261]  So we've got him for a full 60 minutes, starting when I go to him, to break down the current state of the world economically, war, how that ties in.
[00:32:02.281 --> 00:32:10.006]  He's been to Libya, been to Syria, the admission now that Al-Qaeda, the CFR last week praised Al-Qaeda and said, quote, we need them.
[00:32:10.546 --> 00:32:11.327]  They're heroes.
[00:32:11.728 --> 00:32:12.329]  We need them.
[00:32:13.191 --> 00:32:14.272]  They're so good.
[00:32:14.994 --> 00:32:17.938]  But I thought the TSA had to go in my pants to find Bin Laden.
[00:32:18.700 --> 00:32:20.823]  But now they say, no, no, no, domestic groups.
[00:32:21.204 --> 00:32:22.186]  They're the terrorists.
[00:32:23.177 --> 00:32:27.979]  So we're going to be going over all of this, because the world is getting more and more insane.
[00:32:28.500 --> 00:32:33.882]  And now when you start hearing him talk about imminent collapse of the Euro, and then the dollar, and J.P.
[00:32:33.922 --> 00:32:43.207]  Morgan, and all of this, to give us the real state of the world financial system, to give us a real breakdown on it, Webster Tarpley joins us.
[00:32:43.247 --> 00:32:52.231]  And then in the second half of the interview, after he gives us the geopolitical current breakdown, I'm going to sit back and try to ask very few questions and give him the floor.
[00:32:53.860 --> 00:32:58.383]  In the second half to roll through his ideas for a solution.
[00:32:58.783 --> 00:33:01.365]  Now some of you are more constitutional or libertarian.
[00:33:01.385 --> 00:33:11.912]  You know, you're not going to like kind of the FDR style ideas, but I promised to just put these ideas out there because Tarpley, who I respect when it comes to his analysis, thinks this is the only solution.
[00:33:11.932 --> 00:33:16.815]  That does not mean I'm endorsing it, but I'm not scared to hear other ideas.
[00:33:17.376 --> 00:33:22.459]  And at the end of the interview, I'll write a few notes and I'll have some counterpoints to what Webster is saying.
[00:33:22.479 --> 00:33:23.260]  But undoubtedly,
[00:33:23.960 --> 00:33:32.127]  The Republican leadership doesn't tell you about the majority of where the money's going, and that's the corporate welfare and inside crony scams.
[00:33:32.427 --> 00:33:37.231]  They want to point all day at the welfare crowd, when they've already shipped their jobs overseas.
[00:33:37.291 --> 00:33:43.096]  So Tarpley's right on that front, and he predicted much of what unfolded with Rand Paul a few weeks before it did unfold.
[00:33:43.816 --> 00:33:47.180]  And was proven right on that front to a great extent.
[00:33:48.181 --> 00:33:51.964]  So he joins us now from right outside DC in Maryland.
[00:33:52.325 --> 00:33:54.306]  Dr. Tarpley, great to have you here.
[00:33:54.326 --> 00:33:55.427]  Thank you, Alex.
[00:33:55.648 --> 00:33:55.988]  Thank you.
[00:33:56.028 --> 00:33:57.890]  Let the 60 Minutes begin.
[00:33:59.071 --> 00:34:07.119]  Give us your forecast, your breakdown, the waterfront of what's happening in the world today and the fact that now, headline after headline,
[00:34:07.759 --> 00:34:09.901]  Chinese pulling money out of the stock market.
[00:34:10.161 --> 00:34:11.162]  Global implosion.
[00:34:11.442 --> 00:34:13.024]  Banks told get ready for implosion.
[00:34:13.464 --> 00:34:14.285]  What's happening?
[00:34:16.323 --> 00:34:22.508]  Well, the starting point is the big reality is a world economic depression.
[00:34:22.688 --> 00:34:30.794]  It's a world economic depression similar to that of the 1930s, but in many ways worse than what we had in the 1930s.
[00:34:31.915 --> 00:34:36.799]  We've been in a depressed world economy in that sense since 2008 at the very latest, right?
[00:34:40.351 --> 00:34:45.135]  2008, the Lehman Brothers weekend around September 15th.
[00:34:45.596 --> 00:34:57.987]  This had been signaled by the bankruptcy of Bear Stearns back in the springtime in March, but then by the time we got to September, it's clear that every bank in Wall Street
[00:34:59.007 --> 00:35:00.088]  And we saw them all, right?
[00:35:00.128 --> 00:35:15.815]  We saw AIG, we saw Merrill Lynch, we saw every bank essentially bailed out, given treasury money through the tarp, but then given even more in 0% Federal Reserve loans, and that included foreign banks, right?
[00:35:15.855 --> 00:35:20.817]  Up to the tune of 25 or 27 trillion dollars.
[00:35:21.817 --> 00:35:23.238]  And since then we've had various
[00:35:23.958 --> 00:35:42.708]  Initiatives going on mainly that if you're a zombie bank or a hedge fund hyena you can go to the Federal Reserve and you can borrow at 0% interest rates in the United States or 1% similarly if you're a zombie bank in Europe you can go to the European Central Bank and get money for 1%
[00:35:44.102 --> 00:36:04.666]  But the problem with this is this has not produced a recovery because all of that credit is being absorbed by this mass, this cancerous growth of about two quadrillion dollars, that is to say two thousand trillion dollars of bankrupt, kited derivatives
[00:36:05.310 --> 00:36:05.871]  That's good.
[00:36:24.612 --> 00:36:25.773]  We're good to go.
[00:36:45.480 --> 00:36:49.142]  And now, in the meantime, we've also seen the corruption, right?
[00:36:49.242 --> 00:37:01.189]  LIBOR, the LIBOR fixing scandal, which goes back to 07-08 but continues probably up to the present day, that is about 16 of the very biggest banks in the world.
[00:37:01.229 --> 00:37:09.233]  That essentially shows that you're dealing with a cartel, you're dealing with a world banking cartel of 16 or thereabouts
[00:37:11.994 --> 00:37:14.175]  Large zombie banks.
[00:37:14.235 --> 00:37:19.876]  I say zombie banks because they're all bankrupt and they're all kept going using government resources.
[00:37:20.256 --> 00:37:23.757]  But the problem is they don't have any positive social function anymore.
[00:37:24.217 --> 00:37:28.118]  They don't issue loans for commercial banking purposes.
[00:37:28.158 --> 00:37:33.499]  They don't do anything for plant equipment, business investments, capital formation, and so forth.
[00:37:33.539 --> 00:37:38.440]  What they do is speculate, they drive up the price of gasoline, they drive up the price of
[00:37:38.880 --> 00:37:40.061]  We're in the middle of this.
[00:37:40.541 --> 00:37:43.503]  Now, if you look at the responses of the ruling class, I think it's pretty clear
[00:37:58.260 --> 00:38:09.686]  There's a growing consensus in the world ruling class, I mean the kind of people who come together at Bilderberg or the people who control the European Central Bank and the Federal Reserve and things like this.
[00:38:11.176 --> 00:38:12.958]  And the political parties, needless to say.
[00:38:13.098 --> 00:38:15.419]  Obama is a creature of Wall Street.
[00:38:15.439 --> 00:38:16.540]  He's a Wall Street puppet.
[00:38:17.400 --> 00:38:30.888]  And then we have the new combination, the Romney-Ryan combination, which they intend to carry forward the Wall Street program with, I think, even greater criminal energy, even greater aggressiveness, right?
[00:38:30.908 --> 00:38:35.130]  Because they want to show that they're new and they're full of fight, right?
[00:38:35.170 --> 00:38:36.731]  And they want to flay the U.S.
[00:38:36.791 --> 00:38:37.692]  population alive.
[00:38:38.252 --> 00:38:41.415]  The consensus that I can see is austerity.
[00:38:41.435 --> 00:38:43.076]  And austerity means cuts.
[00:38:43.336 --> 00:38:49.462]  It means a psychosis that when you're in a depression, you've got to cut budgets.
[00:38:49.942 --> 00:38:52.224]  You've got to destroy the social safety net.
[00:38:52.264 --> 00:38:55.046]  You've got to strip people of their economic rights.
[00:38:56.267 --> 00:39:09.273]  And as you can see in Europe, right, you look at the conditions that were dictated to Greece, but also Spain, Portugal, Ireland, Italy is now coming, Greece also.
[00:39:10.553 --> 00:39:18.197]  All of this amounts to essentially posing the question, we have a depression, who should pay for the depression?
[00:39:18.397 --> 00:39:21.278]  This is the only real political question that we have.
[00:39:21.758 --> 00:39:23.599]  And the answer from the ruling class is,
[00:39:24.352 --> 00:39:26.273]  Working people pay for the depression.
[00:39:26.673 --> 00:39:28.814]  The middle class pays for the depression.
[00:39:28.874 --> 00:39:30.174]  The upper middle class even.
[00:39:31.735 --> 00:39:36.537]  Poor people, working people, working class people, that's who pays for the depression.
[00:39:36.597 --> 00:39:40.538]  And I would say that answer means genocide.
[00:39:40.758 --> 00:39:41.538]  Sure, sure.
[00:39:41.558 --> 00:39:45.340]  Let me just now interject a point because you've made so many.
[00:39:46.178 --> 00:39:55.547]  They phrase it in the right-wing, left-wing debate, though, that if you say, don't make the poor or the middle class pay, oh, you want rich people to have higher taxes to pay for your free welfare.
[00:39:55.827 --> 00:39:56.808]  That's not what's happening.
[00:39:57.248 --> 00:40:02.473]  In the Obama deception, you go over the first banker bailout numbers, and this was even in mainstream news, back of the paper.
[00:40:03.334 --> 00:40:23.507]  Where you'd have over 90% of it was corporate welfare and bailouts to the ultra-rich, but somehow since then they've spun it, even though in Europe it's mainly their fake debts that they got government to sign on to, too big to fail, to where, oh, it's those lazy French, or those lazy Germans, or those lazy Greeks, when they're working very hard over there.
[00:40:23.547 --> 00:40:28.330]  Sure, they may get a week more of vacation than us, we get two, three weeks, they get four, but the point is,
[00:40:29.270 --> 00:40:38.475]  Is that it's incredible for somebody like myself, who pays some attention to economics and what's really going on, that they've done such a good job of scapegoating people.
[00:40:38.535 --> 00:40:47.560]  But as you point out, when they get the austerity in, in Greece or Argentina or wherever they've done in the last 15 years, it implodes the tax revenue.
[00:40:47.781 --> 00:40:56.806]  So the bankers, that's why I say it's on purpose, they know that when they raise taxes on the poor or cut benefits or the middle class,
[00:40:57.586 --> 00:40:59.248]  That it actually drives down tax receipts.
[00:40:59.328 --> 00:41:02.552]  So, why do they want to drive things into oblivion?
[00:41:02.812 --> 00:41:13.224]  I mean, right there, Max Keiser ran into Steve Forbes in Greece a few months ago during a bunch of rioting, and he was there at a conference bragging, oh, things are imploding, we're buying everything up cheap.
[00:41:13.504 --> 00:41:15.787]  So, I mean, doesn't that show they know what they're doing?
[00:41:16.718 --> 00:41:17.759]  No, I don't think it does.
[00:41:17.839 --> 00:41:23.163]  I think that's sort of a commentary on the backside of accomplished fact, right?
[00:41:23.183 --> 00:41:27.507]  That's the wisdom that comes after the fait accompli.
[00:41:27.607 --> 00:41:28.227]  Hindsight's 20-20.
[00:41:28.367 --> 00:41:28.748]  Yeah.
[00:41:29.568 --> 00:41:34.953]  The problem that you have is when you have a speculative-minded
[00:41:35.686 --> 00:41:35.926]  I think so.
[00:41:53.693 --> 00:41:55.773]  Which, in our time, means, of course, derivatives.
[00:41:56.174 --> 00:42:00.494]  These, again, the collateralized debt obligations, credit default swaps, and all the rest of this.
[00:42:00.514 --> 00:42:02.635]  They think that that actually represents wealth.
[00:42:03.055 --> 00:42:06.896]  Sure, they want post-industrial world, and they say they do.
[00:42:06.936 --> 00:42:10.837]  In fact, it's not that they're not at the level of Henry Ford or Carnegie with steel and coke.
[00:42:11.397 --> 00:42:12.637]  They know what they're doing.
[00:42:12.697 --> 00:42:14.657]  They're at odds against production.
[00:42:14.917 --> 00:42:18.318]  Henry Ford wanted to pay the workers well so they could buy his car.
[00:42:18.558 --> 00:42:19.618]  He wanted an economy.
[00:42:19.899 --> 00:42:21.359]  They want the post-industrial.
[00:42:21.419 --> 00:42:21.979]  Why is that?
[00:42:22.359 --> 00:42:24.482]  Well, again, let's not be too nice to Henry Ford.
[00:42:24.502 --> 00:42:25.283]  He financed Hitler.
[00:42:25.303 --> 00:42:26.364]  He did a lot of very bad things.
[00:42:26.564 --> 00:42:29.388]  But I wasn't praising him on the Hitler thing, Tarpley.
[00:42:29.588 --> 00:42:31.830]  I was stating that he understood you've got to have a market.
[00:42:32.351 --> 00:42:34.093]  At least sometimes he did, right?
[00:42:34.233 --> 00:42:37.818]  And I think, unfortunately, as he went along, he understood it less and less.
[00:42:38.158 --> 00:42:38.759]  But the idea is,
[00:42:39.479 --> 00:42:46.721]  The power of an industrialist faction, you don't really see this in the US, you see it in China, you might even see it in Japan.
[00:42:47.441 --> 00:42:52.483]  In Russia, you see a lot of people who are industrialists, even if it's extractive industries, but not here.
[00:42:52.843 --> 00:42:58.444]  The Anglo-Americans have built their house on speculative paper, and that means derivatives.
[00:42:58.504 --> 00:43:01.825]  Now, the problem that they have is, they live for the next bubble.
[00:43:02.445 --> 00:43:04.107]  We saw it with Greenspan, right?
[00:43:04.147 --> 00:43:05.048]  Bubbles Greenspan.
[00:43:05.429 --> 00:43:18.543]  He went from the irrational exuberance of the wealth effect, the housing bubble, then we had the Latin American loan bubble before that, then we had the dot-com bubble, then we went back to the housing bubble.
[00:43:19.415 --> 00:43:23.157]  They feel that they can't make their system work without a series of bubbles.
[00:43:23.477 --> 00:43:26.038]  And once they see a bubble, it's like a heroin addict.
[00:43:26.178 --> 00:43:28.299]  I don't think there's any element of calculation.
[00:43:28.699 --> 00:43:37.583]  This is a very important point, because what I'm saying is that this ruling class, this is a highly political question, this ruling class is incompetent.
[00:43:37.883 --> 00:43:39.504]  They are incapable of ruling.
[00:43:40.064 --> 00:43:43.527]  And if you want to do anything serious, you've got to face that problem.
[00:43:43.827 --> 00:43:53.914]  Your ultimate bedrock problem is not even this policy or that policy, but you've got to take power out of the hands of a ruling elite, of financiers.
[00:43:54.014 --> 00:43:55.015]  Sure, so let me stop you.
[00:43:55.035 --> 00:43:58.057]  I mean, I always hear the demonization of industrialists, but that sounds great.
[00:43:58.097 --> 00:44:04.722]  That's jobs, that's building things up, that's farms, that's mobility, that's all sorts of people to work on the machines.
[00:44:05.382 --> 00:44:27.099]  But, I mean, so basically what you're saying is, correct me if I'm wrong, is they've created a cosmology of post-industrial where they've romanticized wrecking societies because they are out of control like cancer, that's what they do, and so they lie and say, oh, that was our plan to wreck everything, and have believed their own delusion?
[00:44:27.700 --> 00:44:32.724]  They're shameless opportunists, and Steve Forbes, you know, the toothy geek,
[00:44:33.144 --> 00:44:34.165]  As he was once called, right?
[00:44:34.205 --> 00:44:35.306]  Presidential candidate.
[00:44:35.726 --> 00:44:41.951]  He ran on a tax plan that would have essentially, you know, given a free ride to rich parasites like himself.
[00:44:42.251 --> 00:44:44.353]  This is also somebody who inherited the money, right?
[00:44:44.553 --> 00:44:54.361]  The money was made by Malcolm Forbes, so this is now a no-talent, you know, idiot son who arrives and takes over the company and spent a lot trying to become president.
[00:44:54.421 --> 00:44:55.762]  Now, wait a minute, wait a minute.
[00:44:55.802 --> 00:44:57.744]  Steve Forbes in the publishing world is doing
[00:44:58.610 --> 00:45:01.792]  Really better than most people right now.
[00:45:01.892 --> 00:45:05.355]  Yeah, he probably hired some people who know what to do, because he certainly doesn't.
[00:45:05.675 --> 00:45:10.658]  Anyway, the point is, what Steve Forbes was doing over there was, the U.S.
[00:45:10.918 --> 00:45:14.541]  essentially succeeded in exporting this depression to Europe.
[00:45:14.581 --> 00:45:16.322]  There is no European debt crisis.
[00:45:16.682 --> 00:45:20.665]  The answer to the European debt crisis, and I think you were getting close to this before,
[00:45:21.474 --> 00:45:34.358]  If Deutsche Bank or Societe Generale or Barclays Bank bought Greek bonds and Greece can't pay, that's too bad for Deutsche Bank, Societe Generale and Barclays Bank.
[00:45:34.398 --> 00:45:35.278]  They go bankrupt.
[00:45:35.658 --> 00:45:37.499]  Except they can't because they're too big to fail.
[00:45:37.939 --> 00:45:50.269]  So what we have in Europe is the triumph of neoliberal, monetarist ideology, which says that if Greece can't pay, then Greeks have to die, right?
[00:45:50.289 --> 00:46:01.177]  They have to be killed through austerity, take away their health care, they die, take away their unemployment benefits, their food subsidies, they die, and a lot of them are also killing themselves, right?
[00:46:01.318 --> 00:46:04.260]  In Greece and Italy, you can see that the ultimate
[00:46:04.500 --> 00:46:07.122]  Listen, we're gonna get into all that, but I specifically
[00:46:22.236 --> 00:46:29.178]  And I'm going to give you the floor to break down what you think are the solutions here, Webster, but I want to get into, you mentioned things like LIBOR.
[00:46:29.218 --> 00:46:40.360]  The average person has heard of that, interest rate fixing, but the magnitude, this confirms everything we were saying, that they were fixing it for free money for themselves to loan shark and gouge.
[00:46:40.440 --> 00:46:46.622]  I want to talk about LIBOR, but also what does it signify that now for the first time
[00:46:47.442 --> 00:47:00.206]  They are all over every elite publication saying global meltdown, total collapse, 1.4 billion rounds of 40 cal hollow point dum-dum bullets, drones, troops.
[00:47:00.506 --> 00:47:04.588]  I mean, for the first time, they're going from denying all this to gearing it up.
[00:47:04.608 --> 00:47:07.329]  Does that, A, mean they're getting ready for the collapse?
[00:47:07.429 --> 00:47:13.491]  Or, B, are they getting ready to hold people hostage again like Paulson did in October of 2008?
[00:47:16.552 --> 00:47:38.202]  Well, the first thing, of course, is that the basic reality is that if you have a world economic depression of these proportions, right, and it now exists in the United States, in North America, I think pretty much in general, it certainly has come to Europe,
[00:47:39.243 --> 00:47:40.364]  China is slowing.
[00:47:40.564 --> 00:47:41.284]  India is slowing.
[00:47:41.324 --> 00:47:43.005]  They haven't been quite as bad.
[00:47:43.325 --> 00:47:48.387]  You can see that the whole Mediterranean basin, the Arab world, is in deep distress.
[00:47:48.767 --> 00:47:54.790]  The high unemployment and high food prices are really the basis of the fraud called the Arab Spring.
[00:47:55.110 --> 00:47:55.730]  So, yeah.
[00:47:56.230 --> 00:47:59.313]  If you don't deal with the depression, civilization will collapse, right?
[00:47:59.333 --> 00:48:07.921]  In other words, everything that you've mentioned, those are simply predicates of the fact that if you have a depression, and it goes on and on and on, civilization will collapse.
[00:48:08.201 --> 00:48:13.426]  The institutions upon which human society depends will be wiped out.
[00:48:13.506 --> 00:48:17.470]  Now, LIBOR, again, it simply means that there's a cartel.
[00:48:18.030 --> 00:48:25.113]  That this interest rate that was reported every morning was doctored, it was fixed, it was done for different reasons.
[00:48:25.314 --> 00:48:29.095]  Sometimes they wanted it higher than it really was, sometimes they wanted it lower.
[00:48:29.756 --> 00:48:40.361]  There are about 600 trillion or 800 trillion dollars of derivatives around the world, including Eurodollar derivatives, that depend on that London Interbank offered rate.
[00:48:41.904 --> 00:48:44.987]  And people who invested in that have been ripped off, right?
[00:48:45.007 --> 00:48:51.815]  The city of Baltimore is suing for $50 billion, and there are all kinds of other lawsuits.
[00:48:52.435 --> 00:48:56.320]  I think, though, what we have to focus on is events in the real economy.
[00:48:56.400 --> 00:49:02.567]  In other words, consumption, employment, wages, human longevity, things like this.
[00:49:03.387 --> 00:49:06.489]  The idea that there's going to be another financial panic?
[00:49:06.849 --> 00:49:10.751]  Yeah, of course, a financial panic could emerge at any point.
[00:49:11.051 --> 00:49:17.854]  I would also say that a lot of the stuff that you cite, these articles have an axe to grind, they have a bias.
[00:49:18.754 --> 00:49:22.556]  Anybody in Britain or the United States who writes about the Euro,
[00:49:23.371 --> 00:49:30.314]  Or tells you that the euro is going to crash, is part of a, whether they know it or not, they're part of an effort to destroy the euro.
[00:49:30.554 --> 00:49:33.535]  In other words, it's a way to export the depression, right?
[00:49:33.575 --> 00:49:35.916]  It started in 2009, right?
[00:49:35.936 --> 00:49:39.157]  Basically, Christina Romer had studied these things.
[00:49:39.797 --> 00:49:40.177]  We're good.
[00:49:59.262 --> 00:50:03.667]  Yes, of course, there could be a cataclysmic financial panic at any moment.
[00:50:03.727 --> 00:50:06.350]  Any kind of an outside event could do that.
[00:50:20.713 --> 00:50:23.776]  I'm not so interested in the financial aggregates.
[00:50:24.236 --> 00:50:28.679]  I'm interested in the fate of human beings and of the society.
[00:50:28.699 --> 00:50:29.920]  And here's what I'm getting at.
[00:50:30.561 --> 00:50:35.464]  There's a group in the United States of about 50 million people.
[00:50:35.484 --> 00:50:37.066]  5-0 million.
[00:50:37.926 --> 00:50:42.850]  And this group is now in grave danger of genocide.
[00:50:42.890 --> 00:50:45.992]  In other words, death on a mass scale.
[00:50:46.753 --> 00:50:47.934]  And here's the way it looks.
[00:50:48.522 --> 00:50:52.085]  The $50 million, first of all, don't have jobs.
[00:50:52.425 --> 00:50:54.127]  Because there are no jobs, right?
[00:50:54.907 --> 00:51:00.652]  My estimate of the real unemployment in the United States is about $30 million plus.
[00:51:01.213 --> 00:51:09.720]  If you take the Department of Labor U6 unemployment, you get up to about $23 million or so.
[00:51:09.820 --> 00:51:11.822]  I think $30 million is a good round number.
[00:51:12.555 --> 00:51:16.260]  It's interesting, this was taken up by this guy Dylan Radigan on MSNBC.
[00:51:16.280 --> 00:51:21.767]  For what reason, I don't know, but after I'd been saying 30 million for quite a while, he picked it up.
[00:51:21.887 --> 00:51:22.928]  No, no, I'm sure I agree with you.
[00:51:22.948 --> 00:51:29.957]  I want to go over some of those real numbers, but just to be clear, when I read five or six headlines here, that was on an attempt to
[00:51:31.357 --> 00:51:37.419]  I was giving you a smattering at the start of the interview of the fact that they're admitting the crisis is deepening.
[00:51:37.439 --> 00:51:39.939]  Let me just go over some of those again since you mentioned it.
[00:51:40.459 --> 00:51:44.080]  Chicago Tribune running Reuters, in the U.S.
[00:51:44.640 --> 00:51:48.381]  they're saying prepare to, quote, prevent a collapse during a collapse.
[00:51:49.181 --> 00:51:56.283]  And then I showed Der Spiegel investors prepare for euro collapse.
[00:51:57.245 --> 00:51:59.807]  Okay, so more and more they're saying there's no way to mail that.
[00:52:00.167 --> 00:52:05.551]  Spiegel, Spiegel, notorious British intelligence rag from Hamburg.
[00:52:05.591 --> 00:52:07.292]  Centre of British influence.
[00:52:07.312 --> 00:52:07.732]  I understand.
[00:52:07.752 --> 00:52:09.453]  I'm just going over... I know these people.
[00:52:09.753 --> 00:52:11.555]  I probably know who wrote it.
[00:52:11.575 --> 00:52:12.175]  I'm not sure.
[00:52:12.195 --> 00:52:13.516]  Okay, let me tell you who wrote it.
[00:52:13.956 --> 00:52:14.637]  Martin Hess.
[00:52:15.598 --> 00:52:16.158]  Martin has.
[00:52:16.218 --> 00:52:16.998]  No, I don't know.
[00:52:17.018 --> 00:52:18.339]  Okay, continuing.
[00:52:18.359 --> 00:52:19.539]  It was a smattering of headlines.
[00:52:19.559 --> 00:52:20.620]  There wasn't some code in it.
[00:52:21.240 --> 00:52:22.660]  I just grabbed these off my desk.
[00:52:22.680 --> 00:52:23.360]  I covered it on the radio.
[00:52:23.681 --> 00:52:24.041]  Here's another one.
[00:52:24.081 --> 00:52:25.821]  Chinese companies pull out of U.S.
[00:52:25.861 --> 00:52:26.421]  stock market.
[00:52:26.802 --> 00:52:27.602]  I see that as big.
[00:52:27.622 --> 00:52:29.002]  They're not buying as many as our treasurers.
[00:52:29.482 --> 00:52:31.583]  This could also reflect the weakness of China.
[00:52:31.603 --> 00:52:34.524]  In other words, they may be leaving because they've got plenty to do.
[00:52:34.804 --> 00:52:36.885]  I'm hearing a lot of that from people that are smart like you.
[00:52:36.905 --> 00:52:37.466]  Okay, here's another one.
[00:52:37.866 --> 00:52:40.027]  Treasury, you know, losses on bailouts.
[00:52:40.468 --> 00:52:42.769]  I'm just trying to, you know, roam shops in trouble.
[00:52:43.109 --> 00:52:48.413]  I mean, my point is they've been papering over things, saying everything worldwide is wonderful.
[00:52:48.733 --> 00:52:50.674]  The recession ended almost four years ago.
[00:52:51.055 --> 00:52:52.796]  You and others said that's boulderdash.
[00:52:53.216 --> 00:52:54.397]  It's been admitted boulderdash.
[00:52:54.417 --> 00:52:55.858]  They're fixing unemployment numbers.
[00:52:56.198 --> 00:52:59.040]  They're fixing numbers on inflation.
[00:52:59.300 --> 00:53:00.281]  That's all admitted.
[00:53:01.338 --> 00:53:05.160]  My question was, hey, they're admitting things are getting really bad.
[00:53:05.500 --> 00:53:07.001]  Why are they doing that?
[00:53:07.341 --> 00:53:09.102]  I know they've got axes to grind.
[00:53:09.382 --> 00:53:10.403]  I was asking you why.
[00:53:10.423 --> 00:53:16.906]  There's a constant process of admitting, right, that there's a depression.
[00:53:16.946 --> 00:53:17.826]  Let's take that one, right?
[00:53:17.866 --> 00:53:19.767]  The most obvious is, is there a depression?
[00:53:19.847 --> 00:53:20.067]  Yes.
[00:53:20.908 --> 00:53:23.369]  Paul Krugman, Nobel Prize winner.
[00:53:24.142 --> 00:53:24.462]  I think so.
[00:53:40.190 --> 00:53:54.015]  There's a depression, and then within the depression, and that has never changed, you never got out of the depression, there's no recovery, it's not a recession, it's a depression, there hasn't been a recovery, but there are attempts to create bubbles within the depression.
[00:53:54.939 --> 00:54:02.404]  And what we're talking about now is, will there be another collapse of a new derivatives bubble?
[00:54:02.424 --> 00:54:03.805]  And that's why we've got you here.
[00:54:05.185 --> 00:54:06.866]  I want to get into this with you right now here.
[00:54:06.886 --> 00:54:08.087]  This is complex issues.
[00:54:08.788 --> 00:54:09.968]  What are the new bubbles?
[00:54:10.088 --> 00:54:14.611]  Obviously food, farmland, things like that, military stuff.
[00:54:14.931 --> 00:54:15.992]  What are the new bubbles?
