[00:00:01.834 --> 00:00:01.974]  I think.
[00:31:07.374 --> 00:31:10.258]  But first I wanted to look at genetically modified organisms.
[00:31:15.916 --> 00:31:22.440]  Did you know for many years the American people have been eating cloned beef and pork, and now they're expanding out into other forms of meat?
[00:31:23.221 --> 00:31:24.502]  Let's look at salmon first.
[00:31:24.942 --> 00:31:45.135]  Major university studies conclusively have proven that the type of genetically modified salmon that is actually a cross species, they've mixed other animal genes in with it, that when this fish is introduced with wild, natural salmon, within 40 generations all the natural salmon are extinct.
[00:31:46.516 --> 00:31:48.757]  And the FDA approved this.
[00:31:49.297 --> 00:31:53.878]  And they're going to allow it to be released into the wild that isn't even a salmon.
[00:31:54.298 --> 00:31:57.479]  It is a cross-species chimera.
[00:31:57.999 --> 00:32:01.901]  It is a mixture like something out of the island of Dr. Maru.
[00:32:02.221 --> 00:32:03.361]  Something out of a nightmare.
[00:32:08.635 --> 00:32:17.525]  More than 85% of the corn now consumed in the United States, and it's also starting to trend that way in Europe and Canada, is genetically engineered.
[00:32:18.911 --> 00:32:24.416]  It grows its own pesticide within the corn kernels so that insects won't eat it.
[00:32:25.437 --> 00:32:31.062]  If the insects can't eat this and live, what do you think is going to happen when lab rats or humans eat it?
[00:32:31.383 --> 00:32:38.690]  We have literally hundreds of studies showing that not just Monsanto's, but other major GMO companies' corn
[00:32:39.551 --> 00:32:46.579]  That's the majority of corn we're now eating today in the United States has been linked to organ failure in lab animals.
[00:32:46.999 --> 00:32:57.030]  The studies also show massive increases in sterility in rats and guinea pigs that are fed not just GMO corn but GMO cottonseeds.
[00:32:57.851 --> 00:33:16.961]  Studies in India, Germany, and the United States have conclusively shown that when they feed the cotton seeds left over from the cotton crop from these genetically modified varieties, that the cows are having miscarriages, they are having low birth weights, or in many cases, they're simply dying.
[00:33:17.281 --> 00:33:18.822]  And what is in most processed foods?
[00:33:19.582 --> 00:33:22.124]  Genetically modified cotton seed oil.
[00:33:23.024 --> 00:33:29.069]  Major studies are also showing that genetically engineered crops are killing honeybees and monarch butterflies.
[00:33:29.349 --> 00:33:30.270]  But they don't stop there.
[00:33:30.310 --> 00:33:36.195]  Now they claim they're coming out with a genetically engineered mosquito that's malaria proof that they're going to release into the open biosphere.
[00:33:36.795 --> 00:33:43.261]  The very genetic code of the planet is being butchered in a hostile corporate takeover.
[00:33:43.761 --> 00:33:50.444]  Many years ago an executive from Monsanto was quoted in National Geographic as saying that that is their program.
[00:33:50.784 --> 00:33:56.467]  That they want to basically have their crops and their organisms take over the entire biosphere of this planet.
[00:33:57.127 --> 00:34:02.049]  And the major genetic engineer companies have focused mainly on eight major food crops.
[00:34:02.129 --> 00:34:05.431]  Now they're expanding out into hundreds and hundreds and hundreds of other plants.
[00:34:05.991 --> 00:34:09.473]  Literally changing the genetic code of the planet.
[00:34:09.793 --> 00:34:11.454]  This is a genetic dictatorship.
[00:34:11.794 --> 00:34:13.515]  This is genetic vandalism.
[00:34:13.835 --> 00:34:20.459]  And that's why the Rockefellers, the United Nations and others have built these giant armored seed vaults all over the world.
[00:34:20.599 --> 00:34:21.920]  Not just at the Arctic Circle.
[00:34:22.260 --> 00:34:25.602]  And they admit they're doing it in case all of this gets out of hand.
[00:34:25.782 --> 00:34:27.563]  That they'll have a type of Noah's Ark.
[00:34:28.143 --> 00:34:31.104]  So all these fake environmental groups, they never complain about this.
[00:34:31.144 --> 00:34:33.645]  They never talk about true environmental degradation.
[00:34:33.885 --> 00:34:47.050]  They want to put a tax on carbon dioxide that humans exhale, that plants respirate from, and carry out photosynthesis with, as a way to shut down industrial society and control every facet of our lives.
[00:34:47.370 --> 00:34:48.510]  That's the big secret.
[00:34:48.770 --> 00:34:51.171]  This is a population reduction program.
[00:34:54.969 --> 00:34:56.230]  It is an epidemic.
[00:34:56.591 --> 00:35:01.116]  The sperm count has dropped in the western world exponentially.
[00:35:01.476 --> 00:35:06.061]  Even the government has been predicting within another generation almost everyone is going to be sterile.
[00:35:06.602 --> 00:35:08.584]  This is the globalist religion.
[00:35:08.964 --> 00:35:10.326]  This is their philosophy.
[00:35:10.746 --> 00:35:13.127]  They want the planet for themselves.
[00:35:13.507 --> 00:35:17.970]  The UN has said that their stated plan is an 80% population reduction.
[00:35:17.990 --> 00:35:23.152]  You've heard Ted Turner call us useless eaters and feeders and say that 80% of us need to be killed.
[00:35:23.492 --> 00:35:28.074]  You've heard Prince Philip say he wants to come back as a virus to kill the majority of the world population.
[00:35:28.114 --> 00:35:39.680]  Dr. Eric Pianka, Peter Singer, it's all over the news where they tell us that we should only have one child because more than one is bad for the environment and that the recession is good for lowering our carbon footprint.
[00:35:40.100 --> 00:35:41.241]  This is the big secret.
[00:35:41.521 --> 00:35:43.642]  We live in a scientific dictatorship.
[00:35:44.122 --> 00:35:46.603]  And the United States and England are the epicenter of this.
[00:35:46.963 --> 00:35:48.704]  And it's expanding worldwide.
[00:35:49.104 --> 00:35:50.725]  Remember all the secret testing.
[00:35:51.005 --> 00:35:53.966]  All the secret sterilization that went on in the United States and Europe.
[00:35:54.346 --> 00:35:55.547]  Remember what Hitler did.
[00:35:55.607 --> 00:36:00.369]  He learned all of that from the eugenicists and the Rockefeller family in the United States.
[00:36:01.109 --> 00:36:05.172]  This is a culture of death being pushed on you and your family.
[00:36:05.433 --> 00:36:12.258]  And even if you think the world is overpopulated, you need to understand that you're being targeted by this as well.
[00:36:12.798 --> 00:36:14.440]  Targeted by design.
[00:36:16.842 --> 00:36:23.607]  Recombinant bovine growth hormone in your milk, making 8-year-old girls go into puberty.
[00:36:24.068 --> 00:36:25.429]  And they should be going into puberty at 12 or 13.
[00:36:27.347 --> 00:36:31.690]  Silicone in chicken McNuggets and hundreds and hundreds of other processed foods.
[00:36:32.270 --> 00:36:40.416]  Aspartame, that is the feces of genetically engineered bacteria that has incredible health problems that have been proven.
[00:36:40.676 --> 00:36:42.417]  Think for yourself, it goes on and on.
[00:36:42.697 --> 00:36:44.859]  ABC News, this goes back four years ago.
[00:36:45.219 --> 00:36:48.061]  Viral meat spray, advancing food safety.
[00:36:48.341 --> 00:36:53.665]  They spray a live virus on the meat to supposedly kill the bacteria.
[00:36:54.085 --> 00:36:59.267]  This is a live vaccine they spray on most of the meat you're consuming that you're buying from the store.
[00:36:59.787 --> 00:37:00.727]  It gets even worse.
[00:37:01.468 --> 00:37:18.354]  The petroleum distillates or toxic waste that's left over from petroleum refineries that refine oil into gasoline, they take these tens of millions of pounds of toxic waste that's left over, the fluoride, the mercury, the lead, and they dump it on crops as supposed fertilizer.
[00:37:18.594 --> 00:37:21.515]  And what do crops like tomatoes and corn and potatoes do?
[00:37:22.435 --> 00:37:25.637]  They pull in all of those toxins out of the ground.
[00:37:25.997 --> 00:37:31.639]  In fact, scientists for many years have used plants to actually detoxify areas that have been contaminated.
[00:37:32.020 --> 00:37:36.802]  And those plants are pulling all of this up and then you are eating it.
[00:37:39.275 --> 00:37:51.600]  That's why the Washington Post reported in January of 2008 that a major study found that nearly a third of the 55 popular brand name foods and beverage products were filled with mercury.
[00:37:52.020 --> 00:38:02.804]  Despite the fact that the people of Europe for over 20 years have fought off all the genetically modified wheat and corn and other crops being planted in their nation, now the EU is buckled and is accepting it.
[00:38:03.284 --> 00:38:06.545]  The United States is literally a testing ground for all of this.
[00:38:06.885 --> 00:38:08.646]  It's just automatically approved.
[00:38:09.406 --> 00:38:12.447]  And the people that work for these corporations, they're compartmentalized.
[00:38:12.547 --> 00:38:13.727]  They don't know what's going on.
[00:38:13.867 --> 00:38:17.047]  The people that work at these stores, they have no idea what's happening.
[00:38:17.408 --> 00:38:19.068]  This is affecting all of us.
[00:38:19.128 --> 00:38:20.428]  This is hurting everyone.
[00:38:21.208 --> 00:38:25.409]  Many different forms of cancer are growing by thousands of percentage points.
[00:38:26.169 --> 00:38:28.650]  Diabetes, all these different diseases.
[00:38:28.850 --> 00:38:35.451]  And in major studies, it's all been linked to the toxic additives that are in our food, our water.
[00:38:35.911 --> 00:38:37.572]  And I haven't even had time to get into MSG.
[00:38:37.592 --> 00:38:41.095]  I mean, I've interviewed brain surgeons, neurologists, scientists.
[00:38:41.195 --> 00:38:42.996]  I mean, it just devastates the brain.
[00:38:43.296 --> 00:38:44.657]  It's an excitotoxin.
[00:38:44.777 --> 00:38:45.998]  It destroys the liver.
[00:38:46.358 --> 00:38:48.460]  And it is in tens of thousands of products.
[00:38:48.760 --> 00:38:49.680]  We can say no.
[00:38:50.001 --> 00:38:50.901]  We can stand up.
[00:38:51.202 --> 00:38:55.184]  But if you've got a neighbor giving fluoride water to their baby, please go over and warn them.
[00:38:55.645 --> 00:39:00.208]  If you've got a neighbor that's sitting there eating MSG-filled chips, one after the other,
[00:39:01.878 --> 00:39:03.079]  You've got a responsibility.
[00:39:03.479 --> 00:39:08.185]  If you know people that are feeding processed foods filled with GMO, warn them.
[00:39:08.926 --> 00:39:11.108]  And for God's sakes, don't give it to your own children.
[00:39:11.228 --> 00:39:13.411]  If you want to kill yourself, that's your own business.
[00:39:13.811 --> 00:39:15.713]  But don't hurt your children.
[00:39:16.214 --> 00:39:18.517]  Don't do this, ladies and gentlemen.
[00:39:20.413 --> 00:39:22.115]  In closing, I want to talk about some positive things.
[00:39:22.995 --> 00:39:27.539]  Just 15 years ago or so, you couldn't find organic food anywhere on store shelves.
[00:39:28.300 --> 00:39:30.942]  And now, about half of what you see is organic.
[00:39:31.763 --> 00:39:36.807]  Just a few years ago, all the milk had the growth hormone in it.
[00:39:37.007 --> 00:39:42.452]  Now, it's hard to find milk that has the growth hormone in it because the consumers have spoken and said no.
[00:39:43.652 --> 00:39:47.314]  A few years ago, you couldn't find toothpaste that didn't have sodium fluoride in it.
[00:39:47.574 --> 00:39:58.741]  Now, Toms of Maine is starting to take over the aisle space and displace the other mainline toothpaste makers where it says on the back, if you swallow this, call poison control immediately.
[00:39:59.201 --> 00:40:03.544]  Even Colgate is now putting out fluoride-free toothpaste.
[00:40:04.164 --> 00:40:10.028]  People are demanding that they not be poisoned and they're finding out about what's going on.
[00:40:10.368 --> 00:40:19.854]  And so industry is starting to respond and at least give people who want a choice an option to not be forcibly medicated through the food and the water.
[00:40:21.397 --> 00:40:23.058]  You know cigarettes are bad for you.
[00:40:23.598 --> 00:40:30.280]  But just twenty years ago the cigarette makers were getting up before Congress and saying it was a conspiracy theory that it was killing people.
[00:40:30.600 --> 00:40:33.361]  And then later it came out in their internal documents they knew it was deadly.
[00:40:34.081 --> 00:40:35.482]  Ladies and gentlemen, I've seen the studies.
[00:40:35.862 --> 00:40:42.064]  Much of what they're putting in our food and water is far worse than even cigarettes, as bad as they are, one of the biggest killers in this country.
[00:40:42.464 --> 00:40:45.546]  This is a covert, soft kill operation.
[00:40:45.626 --> 00:40:48.967]  We'll put a lot of links beneath this video so you can check out the facts for yourself.
[00:40:49.847 --> 00:40:59.020]  And I'm just begging you to do your own research and find out that one of the most dangerous places in the world is your grocery store and the tap water in your house.
