[00:00:02.244 --> 00:00:02.464]  I'm good.
[00:22:13.121 --> 00:22:13.881]  I'm a security threat.
[00:22:13.901 --> 00:22:14.762]  The government's not, though.
[00:22:14.962 --> 00:22:15.862]  Founding fathers are wrong.
[00:22:15.902 --> 00:22:18.464]  Government made the sun come up that morning, the grass grow.
[00:22:19.985 --> 00:22:30.092]  So I'm out there, minding my own business, and I notice there's like a car 100 yards away, another car 100 yards away parked.
[00:22:30.392 --> 00:22:31.993]  They pull over and stop and talk to them.
[00:22:32.614 --> 00:22:34.475]  They pull over and stop and talk to other ones.
[00:22:35.472 --> 00:22:37.674]  And this is all part of this assessment thing.
[00:22:38.875 --> 00:22:41.017]  So another one comes back, and I go, what are you doing?
[00:22:41.037 --> 00:22:43.539]  Well, I'm a federal law enforcement officer who wanted to impress me.
[00:22:44.980 --> 00:22:47.903]  And he was sitting there asking us questions, trying to assess us and everything.
[00:22:47.923 --> 00:22:49.745]  But they were doing it to everybody, because we're all the enemy.
[00:22:50.605 --> 00:22:55.870]  And I realized, wait, they're shutting down beaches all over the country, saying you can't go swim now in Florida and other areas.
[00:22:56.851 --> 00:22:58.692]  They admit it's you in buffer zone.
[00:22:58.732 --> 00:23:00.894]  They want to teach you that the property isn't yours.
[00:23:00.934 --> 00:23:02.095]  They're banning cars first.
[00:23:03.442 --> 00:23:06.987]  I'm behind the pop-up showering off as an outside shower.
[00:23:07.988 --> 00:23:09.109]  And they pull up again.
[00:23:09.129 --> 00:23:10.992]  And I'm like, this is a joke.
[00:23:11.933 --> 00:23:13.395]  This time they finally have something.
[00:23:13.856 --> 00:23:18.602]  And they say, just what do you think you're doing to my seven and four-year-old?
[00:23:20.287 --> 00:23:25.869]  Because they had thrown a hamburger bun at the seagulls, who were constantly begging for food.
[00:23:26.409 --> 00:23:32.730]  And of course, my mom said, I've been down here 40 years and never had you guys tell us how to feed seagulls.
[00:23:32.750 --> 00:23:35.131]  And they go, well, you can get in trouble for it.
[00:23:35.171 --> 00:23:36.091]  It's against policy.
[00:23:36.231 --> 00:23:37.992]  You know, that whole excuse, don't feed the bears.
[00:23:38.032 --> 00:23:38.712]  These are seagulls.
[00:23:39.992 --> 00:23:41.673]  And I said, look, I'm not coming back here.
[00:23:41.693 --> 00:23:43.213]  I've been harassed like it's an airport.
[00:23:43.233 --> 00:23:44.014]  This is pathetic.
[00:23:44.374 --> 00:23:45.194]  It's agenda 21.
[00:23:45.234 --> 00:23:47.134]  I know you're getting ready to shut down part of the beach, aren't you?
[00:23:47.615 --> 00:23:48.755]  In the future, they're like, ooh.
[00:23:49.551 --> 00:23:52.393]  My wife got a little bit of footage on her camera, but her camera ran out of batteries.
[00:23:52.433 --> 00:23:53.314]  We weren't expecting this.
[00:23:54.095 --> 00:24:05.525]  But then I noticed that if you left the park to go get ice or something, they had cars all waiting, just randomly pulling people over to hopefully get them on DWI or whatever.
[00:24:05.565 --> 00:24:07.346]  The point is, you're seen as food.
[00:24:07.807 --> 00:24:10.109]  You're seen as something to be fed on by these predators.
[00:24:10.609 --> 00:24:15.934]  It's like our East Texas property, our ranch we've had since 1830s, Mexican land grant.
[00:24:17.665 --> 00:24:19.146]  Sometimes a game warden would show up.
[00:24:19.166 --> 00:24:20.107]  We were out there camping.
[00:24:20.387 --> 00:24:21.408]  But, ah, how you doing?
[00:24:21.448 --> 00:24:22.589]  Oh, just checking on things.
[00:24:24.090 --> 00:24:26.052]  Six or seven of them run in last year.
[00:24:26.132 --> 00:24:27.193]  We're just out there camping.
[00:24:27.913 --> 00:24:32.837]  Start getting in our face, telling us they're with a federal task force, bugging their eyes out at us.
[00:24:35.599 --> 00:24:42.365]  Again, they've sent forth swarms of agents to eat out our substance declaration of independence.
[00:24:43.510 --> 00:24:50.776]  But the good news is, is right after they harassed me that last time and I got in their face, the first car to stop goes, Alex Jones, hey, you're awesome.
[00:24:51.376 --> 00:24:51.976]  We're listeners.
[00:24:52.297 --> 00:24:55.339]  And I went down and talked to one car that had just been harassed as well.
[00:24:55.819 --> 00:24:57.861]  They said, yeah, the seagulls were flying around.
[00:24:57.881 --> 00:24:58.722]  So we threw him a chip.
[00:24:59.002 --> 00:24:59.943]  They were right on us.
[00:25:01.092 --> 00:25:02.132]  I went and talked to the other group.
[00:25:02.152 --> 00:25:03.973]  They didn't want to be on camera, but they were listeners.
[00:25:04.873 --> 00:25:07.194]  The park ranger at the office was a listener.
[00:25:07.914 --> 00:25:09.295]  A guy driving by was a listener.
[00:25:09.355 --> 00:25:11.115]  People on both sides of us were listeners.
[00:25:11.535 --> 00:25:12.135]  I said, that's it.
[00:25:12.155 --> 00:25:14.476]  I'm going to Port A to go check into a hotel.
[00:25:14.956 --> 00:25:16.017]  I go there with my family.
[00:25:16.437 --> 00:25:17.877]  I walk down to the pier.
[00:25:18.497 --> 00:25:22.739]  I walk in and buy a bottle of water because I'd walk with my children a couple miles down there.
[00:25:23.379 --> 00:25:24.559]  And they go, Alex Jones?
[00:25:25.020 --> 00:25:26.400]  And the dad's a listener.
[00:25:26.440 --> 00:25:28.741]  The son cooking hamburgers in the back, a little place.
[00:25:29.241 --> 00:25:30.181]  And the mom's a listener.
[00:25:30.501 --> 00:25:31.261]  I walk out.
[00:25:31.481 --> 00:25:33.262]  People go, keep up the good work, Alex.
[00:25:33.582 --> 00:25:35.043]  Fisherman up on the top of the pier.
[00:25:35.463 --> 00:25:36.603]  I'm walking down the beach.
[00:25:36.643 --> 00:25:37.943]  People are like, that's Alex Jones.
[00:25:38.263 --> 00:25:39.044]  That's Alex Jones.
[00:25:39.064 --> 00:25:39.844]  That's Alex Jones.
[00:25:40.344 --> 00:25:42.925]  I walk in one gas station last night in Kyle.
[00:25:44.738 --> 00:25:48.139]  To get gas and to get a Perrier, I'm evil.
[00:25:48.999 --> 00:25:52.200]  And the two kids in there buying something are listeners.
[00:25:52.240 --> 00:25:52.680]  Is that him?
[00:25:52.720 --> 00:25:53.200]  Is that him?
[00:25:54.101 --> 00:25:58.982]  Folks, again, we are really starting to have an effect.
[00:25:59.462 --> 00:26:02.323]  And so you've seen these video clips and photos interspersed in here.
[00:26:04.003 --> 00:26:05.764]  The point is, is that
[00:26:08.168 --> 00:26:11.810]  They are hiring people who just get off on bossing people around.
[00:26:12.070 --> 00:26:14.652]  In the old days, cops would just drive up and down the beach.
[00:26:14.672 --> 00:26:16.193]  If they saw a problem, they'd do something.
[00:26:16.473 --> 00:26:19.154]  Driving out to Port A, I saw a car catch on fire.
[00:26:19.174 --> 00:26:21.416]  Well, I saw it smoking in the distance once we got there.
[00:26:21.816 --> 00:26:22.717]  It was pretty much burnout.
[00:26:22.737 --> 00:26:23.897]  The police and fire department were there.
[00:26:24.217 --> 00:26:29.541]  That's what real police do, is respond to real things, not just henpeck you.
[00:26:30.061 --> 00:26:31.522]  That happened to me at the Grand Canyon.
[00:26:31.902 --> 00:26:34.724]  We were driving the RV up, looking for the RV parking.
[00:26:35.524 --> 00:26:39.006]  She pulls us over, starts screaming at us, and says, what are you doing up here?
[00:26:39.807 --> 00:26:41.548]  And we go, we're looking for the RV parking.
[00:26:41.568 --> 00:26:42.449]  We're on a major road.
[00:26:42.469 --> 00:26:44.430]  She goes, this road's for buses only.
[00:26:44.510 --> 00:26:45.511]  I could have you arrested.
[00:26:46.772 --> 00:26:49.013]  And I just looked at her and I said, Richard Reeves was there.
[00:26:49.634 --> 00:26:50.214]  He went with us.
[00:26:50.895 --> 00:26:52.716]  And I said, you really want to have us arrested?
[00:26:52.776 --> 00:26:53.937]  You really want to just tell me that?
[00:26:54.677 --> 00:26:57.159]  I said, all we did was at night pull up here.
[00:26:57.219 --> 00:26:58.159]  It's a major road.
[00:26:59.260 --> 00:27:00.101]  Where is the parking?
[00:27:01.257 --> 00:27:05.478]  And she settled down and went, you're right, let me show you where it is and led us to it.
[00:27:05.518 --> 00:27:06.719]  And it was just right down the street.
[00:27:07.219 --> 00:27:07.799]  What is this?
[00:27:08.219 --> 00:27:09.840]  An RV is on the wrong road.
[00:27:10.300 --> 00:27:13.561]  Let's blow up and threaten to arrest people with little kids.
[00:27:14.461 --> 00:27:16.322]  It's always the little kids that make them stop.
[00:27:16.482 --> 00:27:18.522]  Because my kids were looking at them out the window all scared.
[00:27:18.823 --> 00:27:23.124]  And the woman kind of felt bad and backed off.
[00:27:26.135 --> 00:27:28.396]  But the point is, you're all hyped up!
[00:27:28.796 --> 00:27:30.016]  Like you're fighting Al-Qaeda!
[00:27:30.636 --> 00:27:31.817]  We didn't even get to that story.
[00:27:32.037 --> 00:27:38.458]  Mainstream news admits that our government is funding Al-Qaeda to blow up Assad military bases and police stations.
[00:27:38.978 --> 00:27:42.579]  And they're wearing Al-Qaeda black uniforms with Al-Qaeda patches with the UN.
[00:27:42.839 --> 00:27:43.800]  They just gave them Libya.
[00:27:44.080 --> 00:27:49.201]  And the police are all afraid of the non-existent threat of Al-Qaeda getting in people's faces.
[00:27:49.261 --> 00:27:50.061]  I'm tired of it!
[00:27:50.342 --> 00:27:51.562]  You're ruining the country!
[00:27:52.222 --> 00:28:01.009]  Your bosses are telling you to do this in an attempt to get the public... Police have told me, we're told to arrest people for no seatbelts, to get them in the database.
[00:28:01.029 --> 00:28:02.430]  They want everybody used to being arrested.
[00:28:02.850 --> 00:28:04.271]  That's diabolical!
[00:28:04.651 --> 00:28:05.532]  That's tyranny!
[00:28:06.212 --> 00:28:09.755]  And I know you won't get promoted, you're in a peer pressure thing, you want that $100,000.
[00:28:10.996 --> 00:28:13.478]  Some cops are paid $150,000, even sergeants.
[00:28:14.378 --> 00:28:15.439]  You want that big money.
[00:28:16.220 --> 00:28:17.341]  Is your soul worth it?
[00:28:18.642 --> 00:28:19.922]  Isn't your passion for truth?
[00:28:20.979 --> 00:28:28.390]  I was talking to a friend who trains police yesterday and the guy didn't know that I'm friends with him.
[00:28:30.169 --> 00:28:31.330]  The police officer didn't.
[00:28:32.051 --> 00:28:38.315]  And he goes, yeah, you were this big, you know, high-level cop, but you've been busted down now just to patrol.
[00:28:38.335 --> 00:28:41.378]  And he goes, yeah, they want us to break the law and do a lot of bad stuff.
[00:28:41.418 --> 00:28:44.981]  I wouldn't do it, so they busted us down, you know, me and a whole bunch of the buddies.
[00:28:45.561 --> 00:28:47.523]  And he's like, yeah, that's crazy.
[00:28:47.543 --> 00:28:48.864]  He goes, well, what are you doing?
[00:28:48.924 --> 00:28:50.105]  Oh, I'm doing some work with Alex Jones.
[00:28:50.125 --> 00:28:50.885]  He goes, Alex Jones?
[00:28:51.245 --> 00:28:52.246]  He's a little bit alarmist.
[00:28:52.386 --> 00:28:54.168]  I mean, he's an OK guy, but he's alarmist.
[00:28:55.325 --> 00:29:01.357]  And my friend's like, but you just said you won't do criminal things in the Austin Police Department, so a bunch of you got busted down.
[00:29:04.434 --> 00:29:06.675]  See, you're not going to run from this.
[00:29:07.235 --> 00:29:08.595]  You're all targeted by it.
[00:29:08.675 --> 00:29:09.855]  Everybody's targeted by it.
[00:29:10.115 --> 00:29:10.796]  This is wrong.
[00:29:11.176 --> 00:29:14.637]  If it's against the Bill of Rights and Constitution, it's a load of bull.
[00:29:15.257 --> 00:29:16.197]  That's common sense.
[00:29:16.237 --> 00:29:19.598]  And as we lose that Bill of Rights and Constitution, we're losing our whole society.
[00:29:20.118 --> 00:29:21.739]  So here's one more of the clips as we go out to break.
[00:29:21.759 --> 00:29:24.399]  We're going to come back with our guest, with the police drugging people.
[00:29:25.079 --> 00:29:27.000]  But hey, the troops grow the opium, so...
[00:29:28.331 --> 00:29:29.312]  Again, all of this.
[00:29:29.412 --> 00:29:30.692]  Al Qaeda works for the government.
[00:29:31.153 --> 00:29:32.293]  The troops grow the opium.
[00:29:32.753 --> 00:29:34.334]  The terrorists run the government.
[00:29:34.614 --> 00:29:37.196]  Does that mean the average military man or bureaucrat is bad?
[00:29:37.276 --> 00:29:37.496]  No.
[00:29:38.196 --> 00:29:39.957]  But the system is bad at the top.
[00:29:40.258 --> 00:29:41.638]  And we better reverse this now.
[00:29:41.858 --> 00:29:44.260]  Because the globalists are setting up to totally take over.
[00:29:44.660 --> 00:29:46.181]  To secure all their ill-gotten gains.
[00:29:46.521 --> 00:29:47.622]  It's InfoWars Nightly News.
[00:29:47.642 --> 00:29:48.022]  Stay with us.
[00:29:51.750 --> 00:29:54.972]  Have you been to Info Wars shop dot com lately?
[00:29:55.432 --> 00:29:59.995]  Express your inner patriot with these brand new Info Wars T shirts.
[00:30:00.555 --> 00:30:06.699]  Say it loud with the Info Wars Bullhorn shirt or educate the sheeple with the Bill of Rights shirt.
[00:30:07.500 --> 00:30:10.882]  Grope the public's mind with the T s a shirt.
[00:30:11.542 --> 00:30:14.584]  And with this shirt, you can let the dark side know the Rebel
[00:30:22.947 --> 00:30:28.229]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:30:28.469 --> 00:30:30.670]  Start purifying your water with ProPure.
[00:30:30.890 --> 00:30:39.874]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure and it's available discounted at InfoWars.com.
[00:30:40.034 --> 00:30:43.256]  Its filters are silver impregnated to prevent bacterial growth.
[00:30:43.516 --> 00:30:44.956]  There's no priming required.
[00:30:45.216 --> 00:30:47.257]  It's NSF 42 certified.
[00:30:47.497 --> 00:30:49.998]  Optional fluoride filters can reduce fluoride up to 95%.
[00:30:50.078 --> 00:30:50.279]  Easy to
[00:30:51.459 --> 00:30:52.419]  ProPure is set up and use.
[00:30:52.619 --> 00:30:53.920]  Doesn't require electricity.
[00:30:54.060 --> 00:30:56.921]  Purify water from lakes, streams, ponds and wells.
[00:30:57.241 --> 00:31:00.422]  This filter system leaves in beneficial minerals, which is key.
[00:31:00.643 --> 00:31:04.644]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:31:04.804 --> 00:31:07.425]  ProPure is the best gravity-fed filter out there.
[00:31:07.565 --> 00:31:08.886]  It's what my family uses.
[00:31:09.146 --> 00:31:12.367]  Infowars.com already has the lowest price on ProPure.
[00:31:12.487 --> 00:31:17.769]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:31:26.432 --> 00:31:27.352]  And we are back.
[00:31:27.692 --> 00:31:29.913]  Thank you for joining us here at InfoWars Nightly News.
[00:31:30.393 --> 00:31:40.436]  If you believe in the First Amendment and our defense of this Republic and freedom worldwide, please become a subscriber at PrisonPlanet.tv or InfoWarsNews.com.
[00:31:40.836 --> 00:31:46.498]  Nine plus years that we've had the site, all of my documentary films, my book, Paul Watson's book,
[00:31:47.558 --> 00:32:03.482]  The commercial-free daily radio slash TV podcast, expanded extras, live video feeds when I'm on the road, and your membership at PrisonPlanet.TV helps fund this truly independent, teleprompter-free media.
[00:32:03.902 --> 00:32:08.323]  Again, thank you for joining us, and thank all the subscribers out there for your support.
[00:32:08.363 --> 00:32:09.423]  Without you, we couldn't do it.
[00:32:09.743 --> 00:32:11.263]  PrisonPlanet.TV.
[00:32:11.624 --> 00:32:13.264]  We have a 15-day free trial.
[00:32:13.644 --> 00:32:14.124]  We're good to go.
[00:32:36.232 --> 00:32:53.307]  Possible like the pro pure gravity fed filters the best on the market We have them at the lowest prices with a 10% discount on top of it when you use the promo code water at Info Wars shop.com or follow the shopping cart link at info wars.com again
[00:32:53.627 --> 00:32:58.512]  We're not funded by David Rockefeller and the New World Order or MSNBC, who's funded with bailout money.
[00:32:58.892 --> 00:32:59.993]  That is your tax dollars.
[00:33:00.234 --> 00:33:01.495]  We're funded by you.
[00:33:01.975 --> 00:33:08.642]  So if you believe in what we're doing, please financially support us and also spread the word about the broadcast, which I know you're doing.
[00:33:09.243 --> 00:33:14.728]  Now, we are joined by Dan Fite, who
[00:33:16.155 --> 00:33:17.415]  is an investigative journalist.
[00:33:17.435 --> 00:33:20.116]  He's reported there at the Capitol in Minnesota.
[00:33:20.156 --> 00:33:22.217]  He also runs a popular news site.
[00:33:22.537 --> 00:33:34.741]  A few weeks ago, he broke video, along with his team, of the state police pulling up and taking young people to give them heroin, cocaine, marijuana, you name it, and then bringing them back and dumping them out at Occupy.
[00:33:35.101 --> 00:33:39.122]  Now, we've seen this in Austin and in New York and L.A., where they take
[00:33:40.444 --> 00:33:46.215]  The homeless, the mentally ill, prisoners, and tell them, you'll be arrested if you sleep anywhere but at Occupy.
[00:33:47.452 --> 00:33:51.253]  Then they come and aim cameras at the homeless guys defecating everywhere.
[00:33:51.613 --> 00:33:56.914]  Now regardless of what you believe about Occupy Wall Street, they have a First Amendment right.
[00:33:56.934 --> 00:34:00.615]  And this is part of a black op program to demonize these groups.
[00:34:01.415 --> 00:34:09.457]  And when we had Dan Fights' video that was obviously real state police, obviously real cops saying turn your cameras off, the police came out and said it wasn't real.
[00:34:10.453 --> 00:34:12.714]  And they came out and said we were conspiracy theorists.
[00:34:13.354 --> 00:34:20.538]  And now they've come out in the local papers, we'll show screenshots of those there on screen, and have said there's no truth to this but yes it's true.
[00:34:21.018 --> 00:34:25.220]  So it's a new level of doublespeak talking to you like you're an idiot.
[00:34:26.080 --> 00:34:26.941]  So just amazing.
[00:34:26.961 --> 00:34:31.906]  We also have a press release put out by the state.
[00:34:32.566 --> 00:34:38.251]  And again, all of that is up at InfoWars.com and also on our guest website that you'll see under him.
[00:34:38.892 --> 00:34:39.673]  Dan, fight.
[00:34:39.713 --> 00:34:41.374]  You are certainly fighting tyranny.
[00:34:42.195 --> 00:34:42.575]  Wow!
[00:34:42.976 --> 00:34:43.936]  So big reversal.
[00:34:44.036 --> 00:34:48.741]  Why are they now admitting that they're taking young people to put them on drugs?
[00:34:49.813 --> 00:35:08.300]  Well, essentially the story that the state police put out was that a police officer in a rural town called Hutchinson stepped forward, told his police chief that yes, in fact, he'd seen a state trooper distributing marijuana.
[00:35:08.840 --> 00:35:14.783]  And at that point, you know, supposedly the wheels started turning and they started having an internal investigation.
[00:35:15.283 --> 00:35:17.804]  Also, the major local daily, the Star Tribune,
[00:35:18.144 --> 00:35:18.784]  We're good to go.
[00:35:36.650 --> 00:35:39.031]  So, you know, suspensions have taken place.
[00:35:39.551 --> 00:35:45.552]  I've heard the FBI has started questioning people, so they're trying to kind of cover their end of things.
[00:35:46.552 --> 00:36:00.576]  And frankly, the local media is now having to actually take these things seriously, because now, obviously, they don't necessarily believe what regular people say, but once the authorities confirm that something is going on, then they had to run with that story.
[00:36:00.816 --> 00:36:11.880]  It's been very interesting to talk with the journalists and see the press layer of this because nobody in the media business, nobody likes to confront these uncomfortable issues of the war on drugs.
[00:36:12.500 --> 00:36:20.343]  One reporter told me that they had to essentially fight their management for days to finally get a story out, but once the official wheels started turning, then they could finally do a story.
[00:36:20.443 --> 00:36:23.284]  So those wheels are turning and I think that
[00:36:23.744 --> 00:36:30.131]  Uh, it's given a lot of political impetus to a lot of different activists around town, kind of affiliated with the Occupy movement and more broadly.
[00:36:30.151 --> 00:36:34.095]  Uh, last night, uh, people were, uh, sleeping out in front of the U.S.
[00:36:34.135 --> 00:36:38.940]  Bank, fighting against its, uh, you know, fraudulent system of, uh, stealing houses and stuff.
[00:36:39.080 --> 00:36:44.146]  Uh, several houses are occupied in the Twin Cities in defiance of eviction orders and that kind of thing.
[00:36:44.566 --> 00:36:55.692]  So, we're seeing a real strong presence on the streets, a real strong momentum among different social movements, and I think that highlighting this kind of abusive behavior has helped drive that forward.
[00:36:56.786 --> 00:37:03.811]  Well, Dan, you also pointed out that the banks you're there protesting have been caught laundering hundreds of billions of drug money.
[00:37:04.191 --> 00:37:08.615]  Bloomberg reported Wells Fargo and its subsidiary, Wachovia, laundered $376 billion from just 2008 to 2010.
[00:37:08.655 --> 00:37:09.175]  That broke in 2010.
[00:37:09.315 --> 00:37:11.097]  So it's a joke to have the police out
[00:37:18.502 --> 00:37:23.666]  Who will pull over a teenager and take him to jail for drugs, but then they're there pushing it on him.
[00:37:24.286 --> 00:37:31.891]  Last time you were on, I ended up playing a clip later of Geraldo Rivera admitting the troops grow the opium, then it's shipped here, but if you're caught with it, you go to jail.
[00:37:32.732 --> 00:37:35.914]  Meanwhile, the doctors are pushing, you know, synthetic opiates on the public.
[00:37:35.954 --> 00:37:37.715]  Rush Limbaugh's been addicted to them.
[00:37:38.096 --> 00:37:38.836]  It's a joke!
[00:37:39.197 --> 00:37:42.159]  You don't treat drug addiction by putting people in prison.
[00:37:42.939 --> 00:37:44.820]  And all that does is train them to be criminals.
[00:37:45.260 --> 00:37:48.101]  You make drugs illegal, now they cost 100 times or more.
[00:37:48.421 --> 00:37:49.561]  People rob you.
[00:37:49.882 --> 00:37:51.362]  That's just a tax to the banks.
[00:37:51.722 --> 00:37:57.124]  You kill this whole drug system by decriminalizing.
[00:37:57.184 --> 00:38:01.526]  I know I'm ranting, but this just shows what a fraud it is.
[00:38:01.966 --> 00:38:03.767]  And it shows how deceptive they are.
[00:38:03.787 --> 00:38:12.273]  It's one thing to have college students volunteer or police volunteer to be part of a drug program to take drugs so they can recognize it if drugs are still going to be illegal.
[00:38:12.634 --> 00:38:30.747]  But it's another thing entirely to use it as a way to basically, and what you said a few weeks ago has now come out I noticed, they were giving them drugs and money to get them to be informants to go set up and make stuff up about Occupy Wall Street just like they did at the RNC four years ago where they set people up.
[00:38:31.863 --> 00:38:40.855]  Yes, and I think that it's also prompted a broader discussion across the whole movement about a wide variety of shady and similar incidents that happen in many, many cities.
[00:38:41.676 --> 00:38:46.382]  So I think getting that discussion going again is very important, and I want to add
[00:38:46.462 --> 00:38:46.662]  Sure.
[00:39:02.657 --> 00:39:19.569]  Several legislators said that making it a cause of action for civil lawsuits against the banks to essentially claw back the equity that they extract from neighborhoods in the way that Wells Fargo does, for example, that would be one possible remedy the state legislature could have to fight this laundered drug money system.
[00:39:19.670 --> 00:39:22.772]  I also would add, people at the Bureau of Criminal Apprehension
[00:39:23.192 --> 00:39:51.500]  uh... told me that they do not have access to the uh... wire transfer system at the federal reserve bank of minneapolis and so that's an example of how at the state level uh... beef flow of water drug money is essentially a firewall off uh... from local officials and then instead uh... federal grant programs in minneapolis we have something called the safe streets task force on which is kind of a little similar to the joint terrorism task force and there's a lot of operations federal informants that are involved there and that kind of thing and that's another yet another
[00:39:51.960 --> 00:39:52.260]  I don't
[00:40:12.475 --> 00:40:13.176]  I don't know.
[00:40:31.934 --> 00:40:35.697]  And notice, Dan, how up front they tried to deny this even existed.
[00:40:35.717 --> 00:40:43.384]  I mean, when TSA was caught starting to go in the pants of people three years ago, they said for a year we're not doing this until thousands of videos came out.
[00:40:43.764 --> 00:40:51.090]  It's a policy to lie to us like the police and military are an occupying army and we're some enemy that's just to be lied to.
[00:40:51.671 --> 00:40:54.053]  All they're doing is discrediting themselves.
[00:40:54.813 --> 00:41:02.796]  And when Pat Robertson comes out and says decriminalize marijuana, you know their war on drugs is really on its last legs.
[00:41:03.436 --> 00:41:12.280]  The question is, what are these big banks going to do when they can't tax us by their customers mugging us and stuff to buy their overpriced drugs?
[00:41:13.760 --> 00:41:17.183]  Yeah, I mean, you know, we have to keep driving the debate forward.
[00:41:17.203 --> 00:41:25.067]  We have to keep insisting that people like the mayor explain themselves, to take a stand, to explain how does the corruption and drug prohibition work, you know?
[00:41:25.167 --> 00:41:36.114]  I can't help but wander around town and when I, you know, talk to somebody, they're just like, yeah, the police just planted drugs in our car after they searched it, you know, and they laughed at us and said, yeah, we're going to plant it.
[00:41:36.154 --> 00:41:36.795]  What are you going to do?
[00:41:36.855 --> 00:41:37.835]  You have a public defender.
[00:41:38.956 --> 00:41:43.099]  You know, that type of abuse is just reproduced at one local police department after another.
[00:41:43.119 --> 00:41:48.622]  And by the way, I knew about police stealing drugs in Dallas.
[00:41:49.163 --> 00:41:50.724]  That's why I was in high school five years.
[00:41:51.184 --> 00:41:54.747]  We had to move to Austin, and my dad sold his dental practices.
[00:41:55.527 --> 00:42:04.232]  Just because the police were, through lawyers and people, threatening to kill me and taking me to jail for stuff and saying, we're going to plant drugs on you.
[00:42:05.152 --> 00:42:13.716]  And then later, the Sheriff McWhorter got busted in Rockwell, you can look it up right after I moved, by the feds flying drugs in.
[00:42:13.776 --> 00:42:15.457]  So that's on record that happened.
[00:42:15.777 --> 00:42:16.898]  This is so ubiquitous.
[00:42:16.918 --> 00:42:18.159]  Take Dallas, again, where I'm from.
[00:42:19.299 --> 00:42:27.989]  A few years ago, they got caught pulling over nice cars, throwing bags of chalk in it, and the Dallas Police Department would certify it as cocaine and take their car.
[00:42:28.410 --> 00:42:30.732]  I mean, this is a criminal enterprise.
[00:42:31.513 --> 00:42:33.015]  Alcohol prohibition ended in the 30s.
[00:42:34.216 --> 00:42:35.317]  The police have been corrupted.
[00:42:35.357 --> 00:42:36.378]  They were addicted to the money.
[00:42:36.819 --> 00:42:37.840]  They wanted a high life.
[00:42:38.180 --> 00:42:42.744]  They made narcotics and marijuana illegal shortly after and went into business controlling that.
[00:42:43.185 --> 00:42:44.166]  And that's all this is.
[00:42:44.226 --> 00:42:44.987]  Let's be honest.
[00:42:45.347 --> 00:42:51.293]  Government and big corporations control over 90% of it and they just use it as a way to put people in private prisons
[00:42:51.753 --> 00:42:55.055]  Working for 25 cents an hour, displacing all our jobs.
[00:42:55.095 --> 00:42:57.916]  Good old boys say, make them criminals work in prison.
[00:42:58.116 --> 00:42:59.457]  They got hot tubs and cable.
[00:42:59.537 --> 00:43:00.057]  No they don't.
[00:43:00.357 --> 00:43:06.980]  They're there learning how to be criminals that they weren't before, non-violent people, taking our jobs on the outside.
[00:43:07.300 --> 00:43:08.461]  It's so elementary.
[00:43:08.701 --> 00:43:15.044]  The bank shipped the drugs in, then they own the big private prisons and put the drug slaves in the prisons.
[00:43:15.324 --> 00:43:17.905]  I mean, that is a masterful profit structure.
[00:43:18.874 --> 00:43:23.535]  Yeah, it is a truly ugly cycle and obviously it just keeps accelerating.
[00:43:23.575 --> 00:43:30.017]  And so what I am hoping is that out of all of this that, you know, that discussion needs to move forward.
[00:43:30.037 --> 00:43:34.898]  And I think that social activists across the spectrum need to start looking at this more seriously.
[00:43:34.918 --> 00:43:38.858]  I am hoping that the Occupy movement can, you know, keep that rolling mirror seriously.
[00:43:38.898 --> 00:43:45.000]  But I would also add, this was pretty cool that a few days ago labor unions were
[00:43:45.660 --> 00:43:45.840]  That's
[00:44:05.549 --> 00:44:07.310]  And man, those police backed off.
[00:44:07.450 --> 00:44:13.031]  I am telling you, the police in Minneapolis, the mayor even, the mayor did not show up for the first time ever.
[00:44:13.111 --> 00:44:20.954]  He did not make an appearance at the May Day Parade, which is a major event in the kind of, you know, left-sided town down in Powderhorn.
[00:44:21.194 --> 00:44:25.815]  He wasn't even willing to walk the parade because they're trying to extort us with a stadium right now, which is
[00:44:26.235 --> 00:44:26.315]  Yes.
[00:44:26.355 --> 00:44:26.435]  Yes.
[00:44:56.695 --> 00:45:02.916]  Well, Dan, all over the country people are waking up to this, but they're also waking up to Al-Qaeda being a Western creation.
[00:45:03.316 --> 00:45:08.978]  It's in the major papers that, oh, we are using Al-Qaeda to attack Syria, but this is good Al-Qaeda.
[00:45:09.438 --> 00:45:13.518]  But then I've got to give my rights up because Al-Qaeda is hiding under my desk and wants to get me.
[00:45:14.079 --> 00:45:20.720]  I mean, people are really waking up that drugs, terrorism, all of this is simply a pretext to take our freedoms.
[00:45:21.953 --> 00:45:34.400]  Yes, and I think the role of private military contractors for several decades remains to be formally laid out, even though those of us that have researched it feel the problem is fairly obvious.
[00:45:34.980 --> 00:45:40.863]  And of course, Sabelle Edmonds, the FBI whistleblower, recently released her new book, Classified Woman.
[00:45:41.483 --> 00:45:44.325]  I've followed the Edmonds case for a long time because that involves
[00:45:44.665 --> 00:45:45.086]  I don't
[00:46:00.168 --> 00:46:00.588]  That's right.
