[00:00:02.602 --> 00:00:02.842]  I think.
[00:25:01.727 --> 00:25:06.971]  Sign up as a distributor and get wholesale pricing discounts at Infowarsteam.com.
[00:25:07.972 --> 00:25:11.634]  The revolution against tyranny starts individually with our bodies.
[00:25:12.095 --> 00:25:13.976]  There is a global awakening happening.
[00:25:14.336 --> 00:25:17.398]  The sleeping giant that is humanity is awakening.
[00:25:17.658 --> 00:25:21.521]  And a big part of that fight starts at InfoWarsTeam.com.
[00:25:27.285 --> 00:25:32.528]  My friends, I have researched the globalist takeover program for more than 17 years and
[00:25:35.080 --> 00:25:40.385]  This world is a very complex place, and that gives evil a lot of places to hide.
[00:25:41.406 --> 00:25:48.733]  But bottom line, we have a lot of collectivists who actually serve multinational corporations, who are crony capitalists.
[00:25:48.833 --> 00:25:52.877]  They use government to shut down their competition and take over societies.
[00:25:53.618 --> 00:25:59.443]  Communist China and many other authoritarian nations have signed on to the UN Agendas 21.
[00:26:00.734 --> 00:26:03.616]  That was put into global law and ratified back in 1992.
[00:26:04.756 --> 00:26:06.277]  We are now under this.
[00:26:07.057 --> 00:26:13.721]  It means high taxes are on your business, your farm, but the insiders who have been selected, well, they're exempt.
[00:26:14.861 --> 00:26:17.743]  And this is happening all over the U.S., but also all over the world.
[00:26:19.013 --> 00:26:33.221]  I live right here in Austin, Texas, and I have just seen hellish activity where UN-sponsored groups have taken tens of thousands of acres of people's property, without even paying them in some cases, and then turned around and built on it a few years later.
[00:26:33.822 --> 00:26:37.224]  I mean, this is just mafias saying, hey, we're taking over for the earth.
[00:26:37.684 --> 00:26:40.065]  They're shutting down our last Austin power plant.
[00:26:40.346 --> 00:26:45.809]  They've already doubled our prices the last few years, saying it's for the earth, but it's really for General Electric and others.
[00:26:50.052 --> 00:26:52.133]  We are being financially conquered.
[00:26:52.173 --> 00:26:54.175]  We're going back into serfdom and slavery.
[00:26:55.716 --> 00:27:05.903]  And this is the first of many reports we're going to go out and research and present to you here because all around Austin now and all over the state and all over the country
[00:27:07.045 --> 00:27:11.350]  They're coming in and financing people to run for mayor and city council.
[00:27:11.650 --> 00:27:18.698]  They're coming in with federal and international and Rockefeller money, throwing money around and promising a bunch of stuff and taking over the towns.
[00:27:19.259 --> 00:27:22.823]  And then jacking up taxes to shut everybody down but themselves.
[00:27:23.959 --> 00:27:24.780]  It's amazing.
[00:27:24.820 --> 00:27:29.184]  You can't even build a house in Austin unless you're part of the insiders and basically make payoffs.
[00:27:29.584 --> 00:27:32.347]  This is so scary to see this happening.
[00:27:32.407 --> 00:27:40.975]  Now, we're about to premiere a report that's taken almost three weeks to put together by Melissa Melton and Aaron Dykes that they just finished minutes before airtime.
[00:27:40.995 --> 00:27:43.477]  Aaron Dykes and Melissa Melton.
[00:27:43.517 --> 00:27:45.319]  Aaron, you've got a lot of the research here in front of you.
[00:27:45.339 --> 00:27:46.780]  We'll do future reports on this.
[00:27:47.583 --> 00:27:50.764]  But we're behind the eight ball here on time.
[00:27:51.884 --> 00:28:00.306]  From your research, I mean, I told you this was a UN takeover, but as usual, you went out and researched it and found, oh my God, you've been very angry about this, you don't usually have a temper.
[00:28:00.987 --> 00:28:02.047]  What did you discover, Aaron?
[00:28:02.427 --> 00:28:12.450]  Well, I already knew it was Agenda 21 and that all these terms matched up with sustainable development, but I went and checked again anyway because they all denied it at this meeting that it had anything to do with the United Nations.
[00:28:12.470 --> 00:28:13.130]  But at two different meetings.
[00:28:13.550 --> 00:28:24.225]  Yeah, two different meetings that had anything to do with Agenda 21, even though it's patently Agenda 21, which was always meant to be implemented locally through the NGOs, and that's what's happening here.
[00:28:25.037 --> 00:28:33.721]  But it's the same people from Central Texas who try to push toll roads on us and all the other garbage with light rail and trying to put us in these compact grids.
[00:28:33.781 --> 00:28:38.623]  Seizing already built roads and making you pay for them when it's far and run.
[00:28:38.884 --> 00:28:41.165]  Tell them how many Rockefeller Foundations were involved.
[00:28:41.305 --> 00:28:41.765]  Endless.
[00:28:41.905 --> 00:28:47.868]  I've got a list here just of, well, just a few of the environmental related
[00:28:49.329 --> 00:28:52.291]  Entities that Rockefeller owns or contributes to.
[00:28:52.751 --> 00:28:57.034]  Everything from Urban Land Institute, Sierra Club, Open Space Institute.
[00:28:57.394 --> 00:28:58.315]  You get the idea.
[00:28:58.515 --> 00:29:04.018]  And again, the key is they get these laws passed locally by their operatives.
[00:29:04.739 --> 00:29:08.901]  I saw an article where they bought over 200 Texas newspapers just to get the toll roads in.
[00:29:09.122 --> 00:29:12.344]  They actually are buying the towns so that no one can resist them.
[00:29:12.484 --> 00:29:17.567]  Because all the money in control is in taxing you to drive down the road or live or have a well.
[00:29:17.927 --> 00:29:28.070]  It's all one central smart growth plan that they wrote at least a decade ago and they're still implementing it, even when the people said no, shouted them down at protests and public meetings.
[00:29:28.550 --> 00:29:30.871]  Texas polls are 99% against this.
[00:29:31.091 --> 00:29:32.111]  They're just doing it anyway.
[00:29:32.171 --> 00:29:33.012]  They're at these meetings.
[00:29:33.052 --> 00:29:36.773]  And what you found, Melissa, tell folks about the Delphi Technique, because you showed the video.
[00:29:37.033 --> 00:29:41.974]  They said just by coming to these meetings at the cities, you acquiesce to what they're doing.
[00:29:42.394 --> 00:29:47.596]  Oh yeah, they said, there was a bullet point on one of the PowerPoints right at the very beginning that said just by
[00:29:48.151 --> 00:30:14.515]  participating that you agree with everything that happens at the meeting and basically all the questions were leading everything was leading and every all the answers were pre-set so no matter what you chose you were choosing agenda 21 what did you make of the fact Melissa that let me just repeat everything I've heard in the office and all the documents that they're going we don't know what that is a police oh man some of the footage we shot it was just amazing how
[00:30:15.708 --> 00:30:17.769]  Fake, they seemed when they were saying this.
[00:30:17.829 --> 00:30:21.892]  It just, you know, it was very obvious that they knew what was going on.
[00:30:21.912 --> 00:30:23.653]  And they're like, Agenda 21.
[00:30:23.693 --> 00:30:23.653]  21?
[00:30:23.793 --> 00:30:24.834]  What does that number mean?
[00:30:24.854 --> 00:30:26.895]  Like, they were just acting totally confused.
[00:30:26.955 --> 00:30:29.837]  Meanwhile, you found the handbooks where they tell you how to deal with the public.
[00:30:29.857 --> 00:30:35.240]  Literal handbooks written by the NGO that works directly with the United Nations called Local Agenda 21.
[00:30:35.520 --> 00:30:40.823]  It's the same, they call their workshops visioning seminars, community forums.
[00:30:41.143 --> 00:30:43.445]  It's literally in there, page after page.
[00:30:43.805 --> 00:30:44.706]  And how to deal with us.
[00:30:45.806 --> 00:30:48.287]  You were showing me all these, Aaron, because you dig into this stuff.
[00:30:48.327 --> 00:30:49.247]  Aaron's an incredible researcher.
[00:30:49.267 --> 00:30:49.767]  There's a few of them.
[00:30:49.787 --> 00:30:55.208]  The real bombshell one's only online, but... And then you went and interviewed the UT professor that calls his class.
[00:30:55.228 --> 00:30:55.648]  Tell folks.
[00:30:56.748 --> 00:31:07.570]  Yeah, I actually went and interviewed a professor who calls his class Agenda 21, and he says it's about collectivism, and he says it's about all of us need to learn how to live better with the environment.
[00:31:07.610 --> 00:31:10.050]  We need to be more ecologically friendly.
[00:31:10.491 --> 00:31:12.611]  But really... But that means giving society over to them.
[00:31:13.376 --> 00:31:14.236]  Basically, yes.
[00:31:14.576 --> 00:31:16.477]  I never hear them talk about GMOs, though.
[00:31:17.177 --> 00:31:17.597]  No, no, no.
[00:31:17.657 --> 00:31:19.877]  It's all, your carbon's bad, pay Al Gore money.
[00:31:20.757 --> 00:31:31.359]  Yeah, and we were told that, oh, this came out of the local communities, little towns with 10,000 people, that the mayor stayed up late at night to write these plans, even though they're directly out of the United Nations.
[00:31:31.379 --> 00:31:36.960]  And it's in every city in the country, in every town, and we've got them on tape going, no, we just thought this up.
[00:31:37.141 --> 00:31:39.521]  And then you go find out, they're all working for the NGOs.
[00:31:39.701 --> 00:31:41.863]  And they say it has nothing to do with the national agenda.
[00:31:42.243 --> 00:31:45.426]  Clinton set up the Council for Sustainable Development.
[00:31:45.766 --> 00:31:49.429]  Obama set up his own Partnership for Sustainable Communities.
[00:31:49.529 --> 00:31:50.750]  Notice the name of this book.
[00:31:50.810 --> 00:31:52.051]  Same exact plan.
[00:31:52.431 --> 00:31:57.536]  And it's all how to integrate traffic with housing as well as EPA regulations.
[00:31:57.856 --> 00:31:59.898]  And then they branch out into things like USDA.
[00:31:59.958 --> 00:32:04.041]  It's really that rural council where they're trying to take over all of the heartland.
[00:32:04.221 --> 00:32:09.049]  You watch the videos word for word, it's all this, but they're like, we don't know what you're talking about.
[00:32:09.470 --> 00:32:13.236]  Tell folks about the professor at the end of the interview once the cameras were turned off.
[00:32:13.792 --> 00:32:32.639]  At the end of the interview, once the cameras were turned completely off, and he waited for us to put them back in the bags even, then he pulled out that he was a Democratic Socialist, and he noted that his father worked for the CIA, and he mentioned, he motioned to a paperweight that had been sitting on his desk throughout the entire interview, and basically put it in my face.
[00:32:32.679 --> 00:32:33.860]  What do you think that was supposed to do?
[00:32:34.580 --> 00:32:42.487]  I guess he was trying to intimidate me at that point because towards the end I asked a little bit harder questions and I think he realized where I was kind of going with it when I said... Yeah, I know.
[00:32:42.507 --> 00:32:44.709]  These people are extremely authoritarian.
[00:32:44.729 --> 00:32:45.770]  It wasn't just him, Alex.
[00:32:45.790 --> 00:32:49.953]  There were grad students at these meetings who are part of these sustainable development classes.
[00:32:50.134 --> 00:32:52.055]  Oh, they've got a big career coming right in our lives!
[00:32:52.075 --> 00:32:54.818]  But I tried to interview him and the guy said, are you with the group?
[00:32:54.858 --> 00:32:56.019]  I'm not allowed to talk to you.
[00:32:56.119 --> 00:32:58.261]  And I was like, oh, they told you not to talk to us?
[00:32:58.341 --> 00:32:59.722]  And he walked away.
[00:33:00.062 --> 00:33:01.844]  And you yourself have a degree from UT.
[00:33:02.364 --> 00:33:07.247]  Yeah, I do, but I get treated like trash on the campus, so I guess that's what being an alumni is all about.
[00:33:07.987 --> 00:33:10.468]  Well, man, I tell you, this is amazing.
[00:33:10.608 --> 00:33:13.070]  I want to just show people this.
[00:33:14.090 --> 00:33:16.171]  This is from their own sites.
[00:33:16.512 --> 00:33:19.013]  Look at all these Rockefeller Foundations, each one of these.
[00:33:20.294 --> 00:33:22.335]  Every one of them set up by these people.
[00:33:22.515 --> 00:33:25.256]  See, real power is in controlling everybody.
[00:33:25.817 --> 00:33:28.338]  Deciding what you can do, how you can live.
[00:33:29.680 --> 00:33:37.989]  It's a cute name like Nature Fund, but then you look at who's on that board, it's people from Bain Capital, people from Rockefeller Foundations, it's people who run J.P.
[00:33:38.029 --> 00:33:44.816]  Morgan and are still on those boards today dealing with this land that they're going to turn over in some corrupt behind-the-scenes fashion.
[00:33:44.956 --> 00:33:50.201]  Yeah, well people need to look at these books because this is what they're setting up right here.
[00:33:51.164 --> 00:34:02.091]  And again, word for word, these people were pushing, who were funded by these NGOs, and they're laughing at you, going, we don't know what that is, because they know the general public is not going to read this.
[00:34:02.631 --> 00:34:04.132]  They're not going to look at this.
[00:34:04.252 --> 00:34:06.074]  And it's just so sad.
[00:34:06.674 --> 00:34:09.356]  And you know, maybe some of the people that work for them are useful idiot minions.
[00:34:09.396 --> 00:34:12.958]  The point is, the professor started saying the family was a tyranny.
[00:34:13.498 --> 00:34:14.319]  Well, that's standard.
[00:34:14.679 --> 00:34:17.841]  In Germany, they've already passed the law, no new homes for families.
[00:34:18.221 --> 00:34:24.244]  Families must live in communities, in dorms, with all these weirdo socialists telling you what to do with your kids.
[00:34:25.044 --> 00:34:26.325]  I mean, it's HELL ON EARTH!
[00:34:26.825 --> 00:34:27.645]  HELL ON EARTH!
[00:34:29.266 --> 00:34:35.429]  Yeah, he pretty much said the nuclear family has its own brand of tyranny, and then he explained to me exactly how that was.
[00:34:35.989 --> 00:34:37.770]  And that driving in cars was a tyranny?
[00:34:38.593 --> 00:34:44.496]  It makes mothers subordinate to have to take their children to... As if dad and mom don't both... I mean, it is amazing.
[00:34:44.516 --> 00:34:46.077]  Well, we know how the globalists treat women.
[00:34:46.377 --> 00:34:48.779]  We've only got about one minute left here before we go to this piece.
[00:34:49.219 --> 00:34:54.662]  I guess we call it Texas taken over by the UN, or the UN conquers Texas.
[00:34:56.423 --> 00:34:57.684]  But again, this is everywhere.
[00:34:57.724 --> 00:34:58.705]  This is all over the country.
[00:34:59.005 --> 00:34:59.446]  60 seconds, Aaron.
[00:34:59.526 --> 00:35:01.007]  I've got the map from HUD.
[00:35:01.107 --> 00:35:03.950]  It's mapped out almost every region in the U.S.
[00:35:04.010 --> 00:35:06.132]  It matches this congressional map.
[00:35:06.392 --> 00:35:07.793]  Half the country off-limits.
[00:35:07.933 --> 00:35:08.514]  You bet it does.
[00:35:08.574 --> 00:35:15.720]  But just in Texas, they've got the Houston greater area, they've got the Dallas-Fort Worth area, and Austin in a big triangle.
[00:35:15.780 --> 00:35:17.141]  It's all going to be gridded out.
[00:35:17.542 --> 00:35:19.043]  Almost nothing will be left free.
[00:35:19.083 --> 00:35:20.965]  That's coming up in this report, Melissa.
[00:35:21.878 --> 00:35:24.360]  I just feel very sad for the people that go to these meetings.
[00:35:24.400 --> 00:35:26.001]  They think they're doing something really good.
[00:35:26.321 --> 00:35:30.104]  And they go in there and then they're told, this is your vision for your community.
[00:35:30.404 --> 00:35:30.944]  But it's not.
[00:35:30.984 --> 00:35:31.625]  It's not their vision.
[00:35:31.645 --> 00:35:32.806]  They had nothing to do with it.
[00:35:32.986 --> 00:35:34.587]  It's being imposed upon them.
[00:35:35.489 --> 00:35:38.590]  Great job, guys, and we're going to continue to go to these meetings and cover it.
[00:35:38.930 --> 00:35:40.371]  We're going to continue to document this.
[00:35:40.471 --> 00:35:44.392]  And folks, all over the country, all over the world, it's the exact same thing.
[00:35:44.652 --> 00:35:49.554]  This is happening in your town right now, and you walk in, they go, by coming to this meeting, you agree to whatever we do.
[00:35:50.054 --> 00:35:51.614]  And you don't even get to speak in the meeting.
[00:35:51.654 --> 00:35:55.255]  You have a sticky note that you go and you put on the thing.
[00:35:55.776 --> 00:35:56.516]  And that's how the U.N.
[00:35:56.556 --> 00:35:57.696]  model works with NGOs.
[00:35:57.956 --> 00:36:02.498]  They have financed NGOs that let the public speak in fake town halls, but you don't vote.
[00:36:03.527 --> 00:36:10.658]  They have these regional governments funded by the feds, the globalists, and others who come in and then totally take over your society.
[00:36:10.698 --> 00:36:11.279]  Comments on that?
[00:36:12.830 --> 00:36:14.831]  I mean, that's exactly what we saw in this.
[00:36:14.851 --> 00:36:16.051]  I mean, the people came.
[00:36:16.091 --> 00:36:19.132]  They thought they were going to get a grocery store in Hutto, for example.
[00:36:19.572 --> 00:36:23.854]  And then when I went and asked the lady who was running it later, 94% of people here think they're going to get a grocery store.
[00:36:23.874 --> 00:36:25.074]  Are you going to add that into the plan?
[00:36:25.094 --> 00:36:27.175]  And she said, well, this is just for planning.
[00:36:27.455 --> 00:36:28.695]  We can't just make a grocery store.
[00:36:28.796 --> 00:36:32.357]  No, all they do is they get you to sign on to controlling the land.
[00:36:33.257 --> 00:36:36.118]  And then Michelle Obama says, we'll end the food deserts.
[00:36:36.638 --> 00:36:38.799]  The feds are going to decide what happens in your town.
[00:36:39.199 --> 00:36:40.500]  It's all going to be insiders.
[00:36:40.560 --> 00:36:41.400]  I was talking to a fellow.
[00:36:42.386 --> 00:36:43.647]  Who helped at-risk youth.
[00:36:44.607 --> 00:36:49.369]  In fact, he trained over 100,000 people total over a decade in his classes.
[00:36:49.869 --> 00:36:57.453]  He described how as soon as Obama came in with big government, all the little grants to help at-risk teenagers, people were just gone.
[00:36:57.713 --> 00:37:00.354]  And it's literally like mafia groups now in control of it.
[00:37:01.694 --> 00:37:02.395]  That's all this is.
[00:37:02.435 --> 00:37:03.455]  This is just mafia.
[00:37:03.475 --> 00:37:05.536]  This is just rolling in and saying, hey, we're the boss.
[00:37:05.776 --> 00:37:07.217]  We're the grasshoppers, you're the ants.
[00:37:07.884 --> 00:37:13.347]  Yeah, I called up the NGO, ICLEI, who works with the United Nations, because Austin's a big ICLEI city.
[00:37:13.407 --> 00:37:15.028]  It's the model city for the world.
[00:37:15.348 --> 00:37:16.969]  We have the biggest carbon cut in the United States.
[00:37:16.989 --> 00:37:25.153]  Yeah, we're in the heart of the UN takeover, because they know Texas was free, so everybody ran here to get away from big government, but they've landed their attack forces.
[00:37:25.373 --> 00:37:31.520]  And whenever the federal government gives out grants, they call up entities and tell them how to get the grants, so that's pretty insider.
[00:37:31.801 --> 00:37:38.268]  And they call it a consortium of a regional, unelected government that works with some shell game environment.
[00:37:38.349 --> 00:37:41.773]  Our tax money and corporate money goes to the regional governments.
[00:37:42.520 --> 00:37:49.323]  Yeah, and it's sick, but they tell you that's accountable because it's mayors and councilmen, but... But they cherry-pick their minions to make up the board.
[00:37:49.423 --> 00:37:53.385]  Could Congress go and play a baseball game and start legislating from on the field?
[00:37:53.445 --> 00:37:56.707]  I mean... Yeah, hey, we had 20 Congress members that came to the baseball game today.
[00:37:56.907 --> 00:37:58.127]  We don't need that old government.
[00:37:58.428 --> 00:37:59.708]  We got 20 congressmen here.
[00:37:59.728 --> 00:38:01.669]  Yeah, but who flew them there?
[00:38:01.709 --> 00:38:03.270]  Who paid for the hooker in the hotel room?
[00:38:04.505 --> 00:38:06.146]  Good God, this is so unbelievable.
[00:38:06.386 --> 00:38:07.446]  Okay, well here you go.
[00:38:08.106 --> 00:38:09.607]  Today Texas, tomorrow the world.
[00:38:09.687 --> 00:38:12.748]  Here is the report on InfoWars Nightly News.
[00:38:15.429 --> 00:38:17.350]  This is the InfoWars Nightly News.
[00:38:17.530 --> 00:38:18.310]  I'm Aaron Dykes.
[00:38:18.951 --> 00:38:19.851]  And I'm Melissa Melton.
[00:38:20.552 --> 00:38:23.093]  Agenda 21 is not a conspiracy theory.
[00:38:23.493 --> 00:38:31.877]  And while it may seem harmless or even helpful on the surface, it is a UN-inspired, banker-funded scheme to institute a global government from the ground up.
[00:38:32.337 --> 00:38:36.859]  Right here, right now, our country is being taken over in the name of sustainable development.
[00:38:37.455 --> 00:38:46.541]  Local environmental groups are meeting in towns across America backed by big federal grant money, but behind that, entities like the Rockefeller Foundation.
[00:38:46.981 --> 00:38:56.928]  Their sustainable community meetings are not only a takeover, but a buy-in to a plant society controlled by a psychopathic elite, all sold with a smile.
[00:38:57.448 --> 00:39:05.534]  So to find out more, we decided to investigate some of those local meetings taking place in Texas to find out about the dark deception
[00:39:05.955 --> 00:39:13.115]  They had growth on them so quickly, and so heavily, they didn't have time to plan.
[00:39:14.384 --> 00:39:16.446]  What is sustainable development?
[00:39:16.486 --> 00:39:18.487]  Conservation of energy resources.
[00:39:18.607 --> 00:39:21.009]  People that live there maybe don't have to drive as much.
[00:39:21.049 --> 00:39:23.030]  Concentrated and balanced growth.
[00:39:23.050 --> 00:39:24.712]  Concentrated and balanced growth.
[00:39:24.812 --> 00:39:27.073]  The kind of growth you want to see.
[00:39:27.093 --> 00:39:28.755]  To help you achieve the vision.
[00:39:28.815 --> 00:39:31.437]  Higher density mixed-use development in the center of town.
[00:39:31.517 --> 00:39:33.158]  How compact or not is it?
[00:39:33.358 --> 00:39:35.400]  Creating this much more interconnected grid.
[00:39:35.620 --> 00:39:37.161]  Growth here is more balanced.
[00:39:44.287 --> 00:40:04.225]  The Housing and Urban Development Department of the United States awarded Sustainable Communities Regional Planning grants to Texas, giving $3.7 million to the Capital Area Council of Governments in a project that spanned Austin, Texas, as well as neighboring rural communities that include Elgin, Lockhart,
[00:40:04.665 --> 00:40:05.326]  Agenda what?
[00:40:05.466 --> 00:40:05.706]  Agenda 21.
[00:40:05.826 --> 00:40:07.768]  What's the number stand for?
[00:40:07.808 --> 00:40:08.108]  21st century.
[00:40:34.614 --> 00:40:36.135]  And what does that mean?
[00:40:36.436 --> 00:40:39.138]  Honestly, I'm not familiar with it at all, so I couldn't comment on that.
[00:40:39.298 --> 00:40:42.761]  I'm not sure what the criteria they're outlining is for that.
[00:40:42.801 --> 00:40:47.805]  Respectfully, there is no national treaty that obligates local governments to follow Agenda 21.
[00:40:47.845 --> 00:40:48.666]  That just doesn't exist.
[00:40:48.726 --> 00:40:49.346]  That's a myth.
[00:40:49.387 --> 00:40:52.289]  We're promoting sustainable, responsible development.
[00:40:53.482 --> 00:40:58.247]  But it's nothing to do with the United Nations.
[00:40:58.587 --> 00:41:00.329]  It's just paranoia.
[00:41:00.469 --> 00:41:00.890]  Sorry.
[00:41:01.571 --> 00:41:04.534]  In fact, there is an international agenda at work.
[00:41:05.075 --> 00:41:13.464]  Austin is a model city for the ICLEI, the NGO partnered with the United Nations to push for local Agenda 21 implementation.
[00:41:14.745 --> 00:41:25.036]  In the name of sustainability, they've taken on some of the most ambitious carbon cuts in the entire nation and are a model for energy conservation and zero waste.
[00:41:25.756 --> 00:41:33.844]  And unelected regional boards are drawing the rest of Central Texas into this international scheme, all in the name of sustainability.
[00:41:34.625 --> 00:41:49.410]  Among other groups, Smart Growth America and the ICLEI Local Governments for Sustainability USA group specifically congratulated the cities and towns receiving these HUD grants for sustainable communities and regional planning.
[00:41:49.750 --> 00:41:58.793]  So it is absurd to claim that there is no international agenda interacting with these local communities as they attempt to implement sustainable development goals.
[00:41:59.352 --> 00:42:10.059]  Well, I know a lot about Agenda 21 and I don't have any concerns because I don't think this project is driven by the international community or even by the national community.
[00:42:10.079 --> 00:42:11.420]  I think it's driven by Elgin, Texas.
[00:42:11.680 --> 00:42:16.043]  Except it's been implemented nationally under treaty and these grants are coming from the federal level.
[00:42:16.083 --> 00:42:20.806]  I think it's really dishonest not to admit there's an Agenda 21 motive.
[00:42:20.846 --> 00:42:25.469]  Sustainability is just about letting local communities decide for themselves.
[00:42:25.649 --> 00:42:31.418]  We had heard so much about what Agenda 21 wasn't, we decided to interview a professor that teaches it.
[00:42:31.559 --> 00:42:39.531]  This is Dean Almey, an associate professor and director of graduate programs in urban design and landscape architecture at the University of Texas.
[00:42:40.034 --> 00:42:47.985]  Now in Texas, Texas Triangle is one of the 10 identified mega regions of the United States.
[00:42:48.866 --> 00:42:57.138]  And the projections, which were pretty much just confirmed by the recent census data that was released, are that populations in the Texas Triangle
[00:42:57.738 --> 00:42:58.498]  We're good to go.
[00:43:18.247 --> 00:43:24.192]  Which I call Agenda 21 really deals with the question of sustainable urbanism.
[00:43:24.452 --> 00:43:28.855]  How do we begin to sort of build the city more sustainably moving forward?
[00:43:29.216 --> 00:43:30.417]  What is Agenda 21?
[00:43:30.477 --> 00:43:34.620]  Kind of a brief overview and why you feel that it's an important plan.
[00:43:36.074 --> 00:43:48.485]  Well, it was a resolution of the United Nations, where a number of countries got together, ostensibly in Rio, also called the Rio Declaration.
[00:43:51.187 --> 00:44:14.512]  To begin to look at the way in which humans were occupying the world, the state of the world, the state of civilization in the world, how we were using resources, whether the consumption of resources and global development was being achieved ecologically and equitably,
[00:44:14.994 --> 00:44:27.285]  And when recently asked about the UN's plan by a San Antonio-based news station, he was quoted as saying, it's changing the status quo of how we operate as a country that is developing, and so it's threatening to some people.
[00:44:27.885 --> 00:44:35.712]  Urban design by its nature is about the collective good, and isn't necessarily about the freedom of any one person to do whatever the hell they want.
[00:44:35.932 --> 00:44:39.776]  So I was going to ask you if you wanted to talk about that quote a little bit.
[00:44:40.831 --> 00:44:55.935]  Well, I mean, already, you know, if we're looking for code words, okay, so already in that quote is the term collective, which, you know, a conspiracy theorist could somehow associate with, you know, I don't know, the Soviet Union, right?
[00:44:55.955 --> 00:44:56.935]  Communism.
[00:44:56.955 --> 00:44:58.856]  And that's not the intent, you know.
[00:44:59.476 --> 00:45:02.557]  Collective just means us together as a society.
[00:45:04.237 --> 00:45:07.099]  So yeah, I kind of stand behind that, actually.
[00:45:07.800 --> 00:45:11.062]  Cities are not individual constructs built by single people.
[00:45:11.662 --> 00:45:20.648]  Cities are collective constructs where we all live together, and we have to balance the needs of individuals and the needs of collective society.
[00:45:20.869 --> 00:45:22.830]  Cities, by their very nature,
[00:45:25.046 --> 00:45:34.890]  Would be very difficult to construct and manage and develop if they were all sort of politically anarchic.
[00:45:37.011 --> 00:45:51.818]  Agenda 21 Sustainable Development Visioning Meetings rely on the Delphi Technique, a manipulation tactic wherein a facilitator ensures a public forum goes as planned with a predetermined outcome already decided upon by those who ultimately called the meeting.
[00:45:52.558 --> 00:45:57.422]  The Delphi technique was created by the Rand Corporation in the 1950s for the U.S.
[00:45:57.442 --> 00:46:01.165]  Department of Defense to use as a psychological weapon during the Cold War.
[00:46:02.153 --> 00:46:08.079]  While community feedback is encouraged, the final outcome is driven by leading questions and pre-set answers.
[00:46:08.740 --> 00:46:13.285]  These same exact strategies were outlined in detail in the local Agenda 21 handbook.
[00:46:14.086 --> 00:46:17.589]  We saw this at both Sustainable Development meetings we attended.
[00:46:18.250 --> 00:46:24.296]  No matter what answer a community member chose, it all fed into the Agenda 21 plan already underway.
[00:46:25.237 --> 00:46:32.742]  The project planners admitted they weren't working with a blank slate, but were instead following a plan already mapped out by so-called stakeholders.
[00:46:32.782 --> 00:46:39.046]  What we want to be really clear about is that we're not starting from sort of an empty slate.
[00:46:39.346 --> 00:46:45.830]  Your community has done a lot of work in setting in place lots of plans and policies like the Comprehensive Plan.
[00:46:45.850 --> 00:46:46.530]  We're planners.
[00:46:46.730 --> 00:46:53.935]  We've been involved in projects mostly in Central Austin and around that area.
[00:46:54.915 --> 00:46:58.096]  We worked on the Miller redevelopment for many years.
[00:46:58.356 --> 00:46:59.377]  We're still working on it.
[00:46:59.417 --> 00:47:01.578]  The downtown Austin plan.
[00:47:02.338 --> 00:47:06.019]  We're working on several master plan communities around the region.
[00:47:06.119 --> 00:47:09.800]  A lot of focus on urban infill and redevelopment.
[00:47:09.840 --> 00:47:11.821]  Have you ever heard of Agenda 21?
[00:47:12.421 --> 00:47:14.142]  Yes, but just recently.
[00:47:14.342 --> 00:47:16.723]  Is this a part of that plan?
[00:47:16.883 --> 00:47:17.383]  No.
[00:47:17.443 --> 00:47:19.324]  Is it affiliated in any way?
[00:47:20.384 --> 00:47:28.710]  The reason I ask is because you use a lot of the same terminology, visioning workshops and sustainable development, and a lot of that falls under that plan and I just didn't know.
[00:47:28.810 --> 00:47:34.494]  Well, that is very traditional planning talk from the last probably 30 years.
[00:47:35.075 --> 00:47:38.097]  So we always talk about, you know, having a vision.
[00:47:38.137 --> 00:47:40.098]  What is the general big picture vision?
[00:47:40.158 --> 00:47:42.760]  But there's a larger agenda going on.
[00:47:42.800 --> 00:47:44.201]  I mean, this is a regional development.
[00:47:44.221 --> 00:47:45.382]  It didn't start here in Elgin.
[00:47:45.422 --> 00:47:48.024]  These proposals didn't originate here in Elgin.
[00:47:48.064 --> 00:47:49.185]  They're being done in other cities.
[00:47:49.781 --> 00:47:52.442]  I think these proposals did originate here in Elgin.
[00:47:52.502 --> 00:47:57.343]  Why are all these plans springing up all at once at the same exact time, all over the country, all over every city?
[00:47:57.443 --> 00:47:59.304]  It's not a coordinated effort.
[00:47:59.704 --> 00:48:03.325]  Well, I don't want to be contentious with you.
[00:48:03.485 --> 00:48:05.966]  I would just say that I think that's a myth.
[00:48:06.326 --> 00:48:08.086]  They're not springing up all over the country.
[00:48:08.106 --> 00:48:10.307]  In this whole region, there's four cities looking at it.
[00:48:10.707 --> 00:48:18.349]  In fact, these sustainable communities were popping up in nearly every major metro area across the country, all funded by HUD.
[00:48:18.849 --> 00:48:34.563]  And these sustainable communities are pursuing the international agenda under President Obama's Partnership for Sustainable Communities, joining together the policies and regulations of Housing and Urban Development, the Department of Traffic, and the EPA.
[00:48:35.214 --> 00:48:39.238]  I actually went to my first sustainable development meeting last week.
[00:48:39.438 --> 00:48:47.526]  They received a federal grant from Obama's Partnership for Sustainable Communities and they seem to use a lot of the same language in Agenda 21.
