[00:00:04.224 --> 00:00:04.404]  I think.
[00:26:33.591 --> 00:26:40.176]  20 plus times, it's like 21 on average, guns are used to frustrate crime to every time they're used in crime.
[00:26:40.396 --> 00:26:43.518]  And the system knows that, they just don't promote those statistics.
[00:26:43.538 --> 00:26:44.659]  But I don't want to digress here.
[00:26:46.054 --> 00:27:00.864]  The magnitude, the magnitude of Bloomberg, who sues gun manufacturers around the country to try to shut them down that way, using his city, that crime command center of the Globalist, to try to shut down our Second Amendment, that's failed.
[00:27:01.665 --> 00:27:12.632]  And so he says to police, I'm going to play the clip here in a moment, he says, what you do is, you just go on strike until people, until the government and the people do what you want and ban these guns, like they've done in New York.
[00:27:13.900 --> 00:27:16.504]  I say call his bluff, but that is an act of terrorism.
[00:27:16.564 --> 00:27:17.966]  He's saying, hold us hostage.
[00:27:19.208 --> 00:27:19.668]  Next what?
[00:27:22.652 --> 00:27:23.514]  What are they saying next?
[00:27:25.080 --> 00:27:26.121]  Turn the power off?
[00:27:26.962 --> 00:27:28.143]  What are they saying next?
[00:27:28.423 --> 00:27:30.024]  You know, have us under siege?
[00:27:30.445 --> 00:27:39.292]  Again, but the only places this will really work is Detroit, Chicago, New York, where they've taken over, where they've restricted the guns, where they've totally banned them.
[00:27:39.793 --> 00:27:40.093]  L.A.
[00:27:40.473 --> 00:27:44.316]  would collapse within three days into fire and mass death.
[00:27:45.154 --> 00:27:48.016]  So cleanse yourselves, LA, New York, Chicago.
[00:27:48.076 --> 00:27:48.357]  Do it!
[00:27:48.737 --> 00:27:54.421]  Have your cops not be out there shaking people down for revenue generation and the rest of it.
[00:27:54.641 --> 00:27:58.925]  And give the green light to all your little anarchy people to start the French Revolution.
[00:27:59.285 --> 00:28:00.766]  You notice Batman just came out.
[00:28:00.966 --> 00:28:01.627]  That's what it's all about.
[00:28:01.647 --> 00:28:04.069]  It's about French Revolution, anarchy in New York.
[00:28:04.569 --> 00:28:05.149]  So go ahead!
[00:28:05.950 --> 00:28:09.312]  You know, where the cops aren't allowed to do anything, so this happens.
[00:28:09.352 --> 00:28:09.732]  Go ahead!
[00:28:10.032 --> 00:28:13.193]  The only place your terrorism will work is where you've made people dependent.
[00:28:13.354 --> 00:28:16.815]  Where they're in these artificial metropolises and can't take care of themselves.
[00:28:17.275 --> 00:28:18.036]  And that's your model.
[00:28:19.127 --> 00:28:26.954]  That was your model in Fast and Furious, criminals, was to create chaos down there, and you did, and you wanted to blame our Second Amendment, but people leaked it!
[00:28:27.575 --> 00:28:27.955]  You see?
[00:28:28.156 --> 00:28:29.657]  So go ahead and show us your pure evil.
[00:28:29.857 --> 00:28:32.840]  Go ahead and move with your bravado and your arrogance.
[00:28:33.020 --> 00:28:34.982]  What we're looking for is hubris.
[00:28:35.603 --> 00:28:39.206]  Move with your hubris now, because what you've done is illegal.
[00:28:39.847 --> 00:28:42.729]  A sitting mayor has told police
[00:28:43.800 --> 00:28:46.543]  That's like telling air traffic controllers to go on strike with no notice.
[00:28:47.223 --> 00:28:52.849]  It is an active, public, fire in the theater, crime Bloomberg has committed.
[00:28:53.349 --> 00:28:55.191]  But don't look for Fox News to go after him.
[00:28:55.391 --> 00:28:58.554]  Bill Kristol has called for all semi-autos to be banned on Fox News.
[00:28:58.835 --> 00:28:59.695]  We have the clip of that.
[00:29:00.616 --> 00:29:05.278]  Uh, Rupert Murdoch has come out in a tweet and in statements and said you have no right to a semi-automatic.
[00:29:05.318 --> 00:29:06.199]  They should all be banned.
[00:29:06.979 --> 00:29:09.340]  Uh, Piers Morgan has said ban all semi-automatics.
[00:29:09.700 --> 00:29:11.461]  Bloomberg has said ban all guns, period.
[00:29:11.701 --> 00:29:20.465]  And Michael Bohr has said in the last 24 hours, we have the clips, ban everything down to a single-shot, musket-loading, black powder gun.
[00:29:21.966 --> 00:29:27.748]  This is the coordinated attack program, and Obama's set to sign the U.N.
[00:29:27.788 --> 00:29:30.028]  treaty as early as next Monday.
[00:29:30.088 --> 00:29:32.369]  He's not saying exactly when, he said the next two weeks, a week ago.
[00:29:32.829 --> 00:29:33.829]  They're set to sign it.
[00:29:34.029 --> 00:29:35.550]  They want to get the votes in the Senate.
[00:29:35.750 --> 00:29:37.730]  They're launching a total attack on us.
[00:29:38.250 --> 00:29:41.191]  You've got a better chance of being struck by lightning and being killed by a gun.
[00:29:41.691 --> 00:29:44.272]  So Bloomberg is an organized crime figure.
[00:29:45.092 --> 00:29:46.312]  And that's what he is.
[00:29:47.653 --> 00:29:55.094]  And he's there in New York with the organized crime police, shaking the public down, squeezing everybody, telling you what you're going to eat, what you're going to wear, what you're going to do.
[00:29:56.274 --> 00:29:58.675]  Selling for, you know, $30,000 gun permits.
[00:29:59.655 --> 00:30:00.415]  He is a criminal.
[00:30:00.835 --> 00:30:01.736]  He is a mobster.
[00:30:01.756 --> 00:30:04.956]  He's like Mayor Daley, you know, back in the old days, and his criminal son.
[00:30:05.856 --> 00:30:07.357]  And he's here muscling America.
[00:30:07.857 --> 00:30:13.238]  He's saying, look, police, don't help people till the crime gets so bad they agree to turn their guns in.
[00:30:14.673 --> 00:30:22.137]  Really, places like Kennesaw, Georgia said it was a law you had to own a gun and they had an 89% crime rate drop the Justice Department admitted in one year.
[00:30:22.817 --> 00:30:26.579]  Every state that's put a concealed carry in so people understand they can carry guns.
[00:30:26.619 --> 00:30:32.122]  They can already carry them, but you just go through their licensing process to carry it concealed because under common law that's illegal.
[00:30:32.962 --> 00:30:35.404]  Criminals carry their weapons hidden in common law.
[00:30:36.184 --> 00:30:37.445]  That's where all this comes from, folks.
[00:30:37.485 --> 00:30:39.565]  So they go, oh, we'll give you a license for something that's illegal.
[00:30:39.826 --> 00:30:41.546]  Under common law, open isn't.
[00:30:41.766 --> 00:30:44.247]  See, but they hope everybody's ignorant about that.
[00:30:44.788 --> 00:30:52.251]  But in the places where they've put them in within two years, on average, look these up, 24% drop in violent crime.
[00:30:52.711 --> 00:30:57.393]  Home invasions, women jogging, it all, some of the statistics are even greater.
[00:30:57.413 --> 00:30:58.133]  That's an average.
[00:30:58.673 --> 00:31:00.354]  Police listening are all nodding their heads.
[00:31:00.654 --> 00:31:01.915]  They read those crime statistics.
[00:31:02.355 --> 00:31:04.756]  But that sure doesn't get pushed in the media, does it?
[00:31:05.376 --> 00:31:06.896]  Now, I know the average police.
[00:31:06.976 --> 00:31:08.057]  I've talked to a lot of them.
[00:31:08.397 --> 00:31:10.977]  People know ten years ago I was constantly after the police.
[00:31:11.577 --> 00:31:13.858]  Now, more and more, I've talked to so many, I've seen polls.
[00:31:14.238 --> 00:31:16.718]  I realize, actually, most of them actually understand what's happening.
[00:31:17.378 --> 00:31:21.139]  Because we told them, plus they're on the inside, they see it all coming true.
[00:31:21.459 --> 00:31:22.600]  But let me just tell you something.
[00:31:22.940 --> 00:31:32.902]  These criminals that run this country, the offshore megabanks, that brag they've conquered this country, and I've read you Time Magazine, Economist, Financial Times, I've played video clips off the news.
[00:31:33.382 --> 00:31:34.182]  I mean, they're saying it.
[00:31:34.582 --> 00:31:37.683]  I played Congress being told the UN is over our military.
[00:31:38.744 --> 00:31:39.764]  I'm getting chills so hard.
[00:31:39.824 --> 00:31:40.384]  I am, folks.
[00:31:40.424 --> 00:31:44.526]  I'm getting chills so... In fact, if you zoomed in on me, I've got goosebumps right now.
[00:31:45.446 --> 00:31:47.027]  I've actually got goosebumps right now, folks.
[00:31:47.407 --> 00:31:47.607]  Look!
[00:31:48.127 --> 00:31:48.947]  I've got goosebumps.
[00:31:48.987 --> 00:31:49.688]  This is so bad.
[00:31:50.728 --> 00:31:51.048]  See that?
[00:31:52.308 --> 00:31:53.429]  I've got goosebumps right now.
[00:31:58.084 --> 00:32:01.329]  Eyewitness mysterious booms returned to Wisconsin.
[00:32:01.409 --> 00:32:12.024]  Mysterious booms that plagued several towns in Wisconsin earlier this year appear to have returned, with an eyewitness reporting hearing the strange noises repeatedly over a 30 minute period last night.
[00:32:12.445 --> 00:32:13.506]  This was a couple of days ago.
[00:32:14.167 --> 00:32:24.490]  And of course back in April we had the big controversy about the booms that went on for weeks in Clintonville, Baraboo, Montello and other areas in Wisconsin.
[00:32:24.870 --> 00:32:29.651]  They got the USGS in to declare that it was a swarm of earthquakes.
[00:32:30.791 --> 00:32:35.892]  Just forget about the fact that the booms actually started before the first earthquake was measured.
[00:32:36.253 --> 00:32:41.374]  Forget about the fact that Wisconsin is a geologically inactive area and the fact that
[00:32:42.054 --> 00:32:53.579]  These USGS measured earthquakes were 1.5 on the Richter scale, which would only have been felt by one block of people, when in fact these booms were felt across the whole town.
[00:32:54.400 --> 00:32:56.681]  And it all adds up to another conundrum.
[00:32:56.701 --> 00:32:58.862]  The residents, of course, at the time didn't believe it.
[00:32:59.702 --> 00:33:10.772]  And this is allied to the fact that over the past two years we've had this huge phenomenon on YouTube of people reporting these groaning trumpet-like sounds coming from the sky.
[00:33:11.373 --> 00:33:17.819]  Most of that can be explained by hysteria or simple hoaxes, but these booms have been measured.
[00:33:17.859 --> 00:33:19.861]  They've been recorded by sound engineers.
[00:33:19.921 --> 00:33:21.782]  Of course, the explanations range from
[00:33:22.403 --> 00:33:22.743]  I don't know.
[00:33:40.700 --> 00:33:49.684]  Is not mini swarms of earthquakes because as was documented these booms happened before it and now it seems according to this report they've returned again.
[00:33:50.164 --> 00:33:51.585]  So we'll continue to watch it.
[00:33:52.085 --> 00:33:55.627]  Strange noises being reported once again in Wisconsin.
[00:33:56.829 --> 00:34:00.030]  What in the world is wrong with American kids?
[00:34:00.490 --> 00:34:03.192]  What in the world has happened to the children of America?
[00:34:03.532 --> 00:34:06.993]  All over the United States, kids are acting like half-crazed monsters.
[00:34:07.313 --> 00:34:09.734]  But most people seem to think this is normal.
[00:34:10.254 --> 00:34:21.479]  American kids today are selfish, self-centered, sadistic, cruel, disrespectful, disobedient to their parents, ungrateful, incredibly brutal, and possess very little self-control whatsoever.
[00:34:22.199 --> 00:34:26.142]  This article by Michael Snyder basically goes through just the recent examples.
[00:34:26.642 --> 00:34:31.865]  Of course you had the bus monitor a few weeks ago being tormented by the kids.
[00:34:31.905 --> 00:34:34.127]  That went viral on YouTube, 8 million hits.
[00:34:34.727 --> 00:34:41.092]  You've got kids in this clip featured in this article on a bus torturing a special needs student.
[00:34:42.152 --> 00:34:48.195]  And, uh, you've also in America now, this started in the UK actually, they called it Happy Slapping.
[00:34:48.695 --> 00:34:50.596]  It's now being exported to America.
[00:34:51.096 --> 00:34:59.060]  Kids, gangs of kids, filming on their cell phones, picking out random strangers in the middle of the street to punch in the face.
[00:34:59.660 --> 00:35:01.821]  That's, that's their idea of good time now.
[00:35:03.100 --> 00:35:11.584]  So basically, we're asking what's wrong with American kids, what's causing all this, you know, what produces the James Holmes of America, the mass shooters?
[00:35:12.784 --> 00:35:19.648]  And basically, you can lay the blame, partially at least, at the door of this entertainment industry that kids are hooked on.
[00:35:20.208 --> 00:35:26.111]  You know, how many mass shootings did we see in America before Columbine, before the mid to late 90s?
[00:35:26.971 --> 00:35:28.812]  Now they happen, what, several times a year?
[00:35:30.455 --> 00:35:40.642]  I don't have all the answers, but I know that, you know, when I was a kid, and I guess most people share this experience, you know, I was out in nature, I was out playing football, I was out in the real world.
[00:35:41.462 --> 00:35:42.623]  Where are kids today?
[00:35:43.584 --> 00:35:55.232]  The average young American spends 10,000 hours playing video games by the age of 21, which is twice the amount of time it takes to earn a bachelor's degree.
[00:35:56.417 --> 00:35:59.160]  Total waste of time, you know, in one sense.
[00:35:59.761 --> 00:36:02.304]  And what are most of these video games full of?
[00:36:02.664 --> 00:36:04.045]  Well, mindless violence.
[00:36:05.087 --> 00:36:09.932]  Does that mean that hordes of people who play violent video games are going to go out and kill people en masse?
[00:36:09.992 --> 00:36:10.132]  No!
[00:36:11.240 --> 00:36:16.442]  But does it desensitize these few deranged individuals that carry out these mass shootings?
[00:36:16.502 --> 00:36:19.843]  Does it make them more prepared to go out there and kill?
[00:36:19.863 --> 00:36:29.266]  Oh yes, judging by the fact that before video games really got violent in the 90s, most of these mass shootings, I mean, they were virtually non-existent.
[00:36:30.166 --> 00:36:35.788]  And again, Anders Breivik, James Holmes, both obsessive gamers, World of Warcraft and all that.
[00:36:36.892 --> 00:36:40.193]  But, you know, it's not just video games, it's the movies, it's the music industry.
[00:36:40.813 --> 00:36:42.314]  What do we see being pumped out?
[00:36:42.554 --> 00:36:48.336]  Violence, nihilism, moral relativism, you know, lack of responsibility, hopelessness.
[00:36:48.956 --> 00:36:51.237]  And it's a potent cocktail.
[00:36:51.397 --> 00:37:03.761]  It's a dark ecstasy that the elite, through the entertainment system which they own, has been used to enslave our children and entire generation of people and get them hooked on this Babylon system.
[00:37:04.790 --> 00:37:06.371]  So, you know, what's the solution?
[00:37:06.411 --> 00:37:08.492]  Is it to ban video games, music, movies?
[00:37:09.512 --> 00:37:09.732]  No.
[00:37:10.673 --> 00:37:18.317]  I mean, what we need is some kind of major cultural renaissance to rescue our culture, because it's in the pits, it's in the sewer.
[00:37:18.797 --> 00:37:20.378]  Anyone with a brain can see that.
[00:37:21.229 --> 00:37:35.396]  And, you know, it's about wrestling back control over our children's minds and their activities, their day-to-day activities, from the entertainment industry that's got them hooked on this dark ecstasy, this violence, this lack of responsibility, this nihilism.
[00:37:36.577 --> 00:37:42.080]  And, you know, it's got to start with the parents getting them out of the government schools, which thankfully is happening to a greater and greater degree.
[00:37:43.342 --> 00:38:04.493]  And, you know, we've just got to have the hope that this is cyclical in nature, because the way it's heading at the moment, with all these recent incidents that are featured in this article, we're really not that far away from a truly decrepit, clockwork orange-style droog culture and society, you know, with ultra-violence as the most seductive drug.
[00:38:05.393 --> 00:38:12.097]  So just more examples of that coming out, and we really need to get a hold on it, because the culture at the moment is in the pits.
[00:38:12.717 --> 00:38:13.938]  Moving on to global news.
[00:38:15.759 --> 00:38:18.361]  Actually domestic news with the election.
[00:38:19.062 --> 00:38:20.503]  Latest word on the trail.
[00:38:20.943 --> 00:38:22.004]  I take it back.
[00:38:22.084 --> 00:38:23.685]  This is out of the New York Times.
[00:38:24.466 --> 00:38:30.810]  The quotations come back redacted, stripped of colourful metaphors, colloquial language and anything even mildly provocative.
[00:38:31.171 --> 00:38:39.677]  They are sent by email from the Obama headquarters in Chicago to reporters who have interviewed campaign officials under one major condition.
[00:38:40.197 --> 00:38:42.079]  The press office has veto power
[00:38:42.779 --> 00:38:46.121]  over what statements can be quoted and attributed by name.
[00:38:46.521 --> 00:38:52.605]  Most reporters, desperate to pick the brains of the President's top strategists, grudgingly agree.
[00:38:53.145 --> 00:38:58.028]  After the interviews, they review their notes, check their tape recorders, and send in the juiciest soundbites for review.
[00:38:58.708 --> 00:39:05.532]  The verdict from the campaign, an operation that prides itself on staying consistently on script, is often no.
[00:39:06.052 --> 00:39:09.955]  Barack Obama does not approve this message.
[00:39:10.984 --> 00:39:15.365]  And this article has been out for ten days and it's only just getting attention.
[00:39:16.425 --> 00:39:17.826]  You know, like it was no big deal.
[00:39:18.846 --> 00:39:32.650]  The Obama administration, the White House, and it's the same with the Romney campaign, ordering reporters and telling them what quotes they can and cannot use, even though the reporters have already got the quotes, they've recorded them.
[00:39:32.970 --> 00:39:37.731]  They have to go back to the White House and ask permission just to use the quotes.
[00:39:38.803 --> 00:39:48.426]  And then you go on to learn that almost every single mainstream news outlet has agreed to this precondition that they have to get approval from the government before they can run the quotes.
[00:39:49.206 --> 00:39:52.207]  So, you know, I guess state-run media is just the norm now.
[00:39:52.788 --> 00:39:56.469]  You know, it's good enough for North Korea and China, why not in America?
[00:39:57.588 --> 00:40:08.031]  And as Joseph Farah pointed out in the World Net Daily, perhaps the biggest culprits in all this are the actual prostitutes themselves who have agreed to this precondition.
[00:40:08.851 --> 00:40:15.552]  And this is what he said about it, quote, All I can say about these people I once considered colleagues is that I am so ashamed of them.
[00:40:15.872 --> 00:40:16.973]  I am mortified.
[00:40:17.433 --> 00:40:22.114]  They are humiliating themselves and a vital institution for any free society.
[00:40:22.694 --> 00:40:28.840]  It seems the biggest threat to the American tradition of a free and independent press is not government coercion.
[00:40:29.480 --> 00:40:34.965]  It's the willing submission of the press to being handled and managed by government and politicians.
[00:40:36.206 --> 00:40:36.907]  So there you have it.
[00:40:37.207 --> 00:40:37.868]  It's official.
[00:40:38.348 --> 00:40:41.131]  State-run media in America with the election 2012.
[00:40:43.325 --> 00:40:50.768]  And I mean, half the media is just about, you know, getting press releases from government corporations and blithely reading them out anyway.
[00:40:51.649 --> 00:40:59.692]  So why not go the whole hog and just, you know, get permission from the government on what you can and can't say, on what quotes Barack Obama has used?
[00:41:00.352 --> 00:41:06.295]  Amazing revelations, and this article's been out for ten days out of the New York Times, and it's only just getting traction.
[00:41:06.815 --> 00:41:10.937]  So state-run media has officially come to America.
[00:41:12.537 --> 00:41:25.586]  That's the news for tonight, but stick around because after the break is our interview with George Hemminger about TSA agents now in train stations in Southern California as the occupation of America through the TSA continues.
[00:41:25.726 --> 00:41:26.347]  Stay tuned.
[00:41:51.161 --> 00:41:54.384]  Have you been to InfoWarsShop.com lately?
[00:41:54.864 --> 00:41:59.408]  Express your inner patriot with these brand new InfoWars t-shirts.
[00:41:59.988 --> 00:42:02.750]  Say it loud with the InfoWars Bullhorn shirt.
[00:42:03.191 --> 00:42:06.113]  Or educate the sheeple with the Bill of Rights shirt.
[00:42:06.934 --> 00:42:10.297]  Grope the public's mind with the TSA shirt.
[00:42:10.957 --> 00:42:15.241]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:42:16.602 --> 00:42:19.704]  All available at InfoWarsShop.com.
[00:42:22.176 --> 00:42:27.460]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:42:27.721 --> 00:42:29.922]  Start purifying your water with ProPure.
[00:42:30.123 --> 00:42:35.687]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[00:42:35.867 --> 00:42:39.110]  And it's available discounted at InfoWars.com.
[00:42:39.290 --> 00:42:42.493]  Its filters are silver impregnated to prevent bacterial growth.
[00:42:42.753 --> 00:42:44.194]  There's no priming required.
[00:42:44.454 --> 00:42:46.496]  It's NSF 42 certified.
[00:42:46.736 --> 00:42:49.238]  Optional fluoride filters can reduce fluoride up to 95%.
[00:42:50.319 --> 00:42:51.660]  Easy to set up and use.
[00:42:51.860 --> 00:42:53.161]  Doesn't require electricity.
[00:42:53.281 --> 00:42:56.164]  Purify water from lakes, streams, ponds, and wells.
[00:42:56.484 --> 00:42:59.667]  This filter system leaves in beneficial minerals, which is key.
[00:42:59.887 --> 00:43:01.668]  Save money by not buying bottled water.
[00:43:01.808 --> 00:43:03.890]  And avoid BPA that leaches from the plastic.
[00:43:04.050 --> 00:43:06.672]  ProPure is the best gravity-fed filter out there.
[00:43:06.812 --> 00:43:08.113]  It's what my family uses.
[00:43:08.394 --> 00:43:11.616]  Infowars.com already has the lowest price on ProPure.
[00:43:11.716 --> 00:43:17.401]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:43:17.601 --> 00:43:18.762]  You can also call to order.
[00:43:18.882 --> 00:43:18.922]  888-253-3139
[00:43:25.776 --> 00:43:54.651]  It's Paul Joseph Watson back with InfoWars Nightly News and I'm delighted to be joined by George Hemminger of BusinessTVShow.com and basically this is one of the top stories on the Judge Report as we speak and it's a story about how while he was traveling through Oceanside Transit Center in Southern California George spotted TSA inspectors outside there on the platform and it's just another example of this expanding TSA police state so
[00:43:55.051 --> 00:43:57.292]  We're going to get George on now to give us more details.
[00:43:58.352 --> 00:44:04.493]  George, tell us how this came about and what these TSA agents told you, because I understand you actually spoke to them.
[00:44:05.554 --> 00:44:10.615]  Yeah, actually, I own a business here in Encinitas where we help small businesses with video.
[00:44:11.015 --> 00:44:15.236]  So I always have my camera on me and I've been taking the train the last few months down here.
[00:44:15.676 --> 00:44:19.117]  Just recently, in the last few weeks, I've been noticing a show of police.
[00:44:19.977 --> 00:44:23.978]  You know, these are nine, ten individuals standing around
[00:44:24.471 --> 00:44:25.092]  We're good to go.
[00:44:44.848 --> 00:44:56.598]  And I told them I'd like to take a picture of them, or take a video of them, and he stood back a little bit and said, there's nothing I can do to stop you, but if we catch you, you're probably going to be questioned.
[00:44:56.778 --> 00:45:01.482]  So, hence the quality of the video, it's at a distance, and shot from the train.
[00:45:01.622 --> 00:45:07.727]  I just, you know, I wanted to be careful, and wanted to take some type of precaution, and not instigate them in any way.
[00:45:09.537 --> 00:45:11.178]  Well no, I mean, you can't film a god.
[00:45:11.779 --> 00:45:24.808]  God forbid you would film a god, you know, it's like, it's getting to the stage where it's, don't depict the prophet Mohammed, it's getting to that stage with police, of course, there have been many cases of people actually being arrested for filming police and TSA.
[00:45:25.329 --> 00:45:31.173]  But I mean, what were they, did you see them searching people, were they questioning people, or were they just standing around on the platform?
[00:45:32.388 --> 00:45:35.290]  They would move back and forth with the dog.
[00:45:35.750 --> 00:45:42.094]  They'd be patrolling the area in pairs, and they'd be congregating at different locations.
[00:45:42.555 --> 00:45:50.680]  You know, I've seen them congregate around the staircase, and they would congregate around the ticket area.
[00:45:51.740 --> 00:45:56.623]  And I'm assuming that this is just the beginning steps of a more invasive
[00:45:59.269 --> 00:46:01.251]  It's a violation of our basic rights to travel.
[00:46:02.592 --> 00:46:04.633]  It's very disconcerting for me.
[00:46:05.294 --> 00:46:09.997]  That's one of the reasons why I don't fly as much as I used to when I first started doing this YouTube channel.
[00:46:10.598 --> 00:46:12.519]  I just got tired of the TSA.
[00:46:12.760 --> 00:46:16.763]  And now I'm finding out it's going to be very difficult to ride buses and trains.
[00:46:18.924 --> 00:46:19.485]  Where can you go?
[00:46:20.706 --> 00:46:24.008]  Literally, if you're in your car, you're being stopped at DUI and border checkpoints.
[00:46:24.449 --> 00:46:28.432]  And now, if we ride the bus to ride the train stations, what are they going to be doing next?
[00:46:28.752 --> 00:46:31.073]  You know, are we going to have to go through metal detectors to get on the bus?
[00:46:31.153 --> 00:46:33.153]  Are they going to be patting us down, searching our bags?
[00:46:33.173 --> 00:46:38.535]  I mean, it's just an absolute violation of our right to travel here in California.
[00:46:40.115 --> 00:46:42.596]  Well, you know, we had the massacre last week, George.
[00:46:42.716 --> 00:46:49.438]  I'm sure that TSA agents at the movie theatres groping people, that's going to stop mass shootings, isn't it, surely?
[00:46:50.728 --> 00:47:03.598]  Well, I mean, I understand that the Colorado shooting is having a massive effect on the consciousness of Americans, but I've seen this police state or intrusion of police on our ability to travel.
[00:47:04.479 --> 00:47:07.341]  It's been going on for years and it's just encroaching more and more.
[00:47:07.862 --> 00:47:12.105]  When I was down here on the coast, I was stopped by police for just holding a camera.
[00:47:12.165 --> 00:47:17.409]  If you're just holding a video camera, which it is your right to do, and you can film on any public sidewalk,
[00:47:19.031 --> 00:47:22.733]  They literally stopped me, asked me my name, asked for my ID.
[00:47:22.753 --> 00:47:24.794]  I told them I don't want to comply.
[00:47:24.994 --> 00:47:27.355]  And I was put up against a car.
[00:47:27.635 --> 00:47:30.296]  And they wanted to frisk me, search my bags.
[00:47:30.356 --> 00:47:31.537]  I just said, I do not consent.
[00:47:31.557 --> 00:47:32.297]  I do not consent.
[00:47:32.678 --> 00:47:38.200]  And after about 15-20 minutes of interrogation, they finally let me go because I stood up for my rights.
[00:47:38.240 --> 00:47:39.761]  And I think people are going to have to do that.
[00:47:40.061 --> 00:47:41.782]  Where, you know, you do not consent.
[00:47:42.322 --> 00:47:46.107]  As much as you can to the police state that's coming down upon us.
[00:47:46.127 --> 00:47:47.208]  You need to stand up for your rights.
[00:47:47.548 --> 00:47:48.369]  Take your cameras out.
[00:47:50.091 --> 00:47:54.957]  Take your video cameras out and start videotaping and recording some of this.
[00:47:55.357 --> 00:48:00.223]  So that way, you know, in some ways we can fight against the tyranny and the police state that's coming down on us right now.
[00:48:01.581 --> 00:48:06.525]  Well, that seems to be the key, is the lack of consent, because, I mean, there were two recent examples.
[00:48:06.926 --> 00:48:26.283]  There was a garage sale, I think that was in California, where the police came on the property, demanded to search this, um, this yard sale without a warrant, and the people there were informed, they knew about their rights, there were members of COP watching these organizations that deal with police brutality, and they basically said, get the hell out of here, and the police had to obey.
[00:48:26.863 --> 00:48:46.432]  Then there was the other case recently, as you mentioned, with the border crossing, the border checkpoint, sorry, which is literally now, you know, a hundred miles inside the border, where the guy gets questioned, you know, are you American citizen, what are you doing, where are you going, and he basically just said, no, I'm not, I'm not complying with this unconstitutional order, and they had to let him go.
[00:48:46.932 --> 00:48:59.935]  So obviously you're going to get roid head cops that pull people out and slam them up against cars but now I see more and more people refusing to comply and the cops are having to back down aren't they in some cases?
[00:49:01.428 --> 00:49:02.989]  Yeah, the police are actually educated.
[00:49:03.009 --> 00:49:06.991]  I think in a lot of ways they're told what are citizens' rights.
[00:49:07.311 --> 00:49:16.035]  They're just so used to Americans not exercising their freedoms that they just will try to run over them.
[00:49:16.676 --> 00:49:18.737]  And I think people really need to understand that
[00:49:19.777 --> 00:49:21.538]  It is our freedom to take photographs.
[00:49:21.598 --> 00:49:25.080]  It is our freedom to take video in public areas.
[00:49:25.420 --> 00:49:31.623]  And at least in California, and I understand most of the states, it's legal to film officers while they're on duty.
[00:49:31.803 --> 00:49:33.884]  I think more and more Americans need to do that.
[00:49:34.325 --> 00:49:36.526]  So that way the police become comfortable.
[00:49:37.026 --> 00:49:51.395]  With a populist that is informed, that is recording their actions, and in general, I think all Americans need to understand that they're being filmed regardless by private corporations and public entities in public.
[00:49:51.455 --> 00:49:56.739]  They need to understand the right of individuals to hold a camera and shoot video footage.
[00:49:58.627 --> 00:50:02.310]  Just turning back to the TSA, I mean, you obviously travel quite regularly.
[00:50:02.330 --> 00:50:10.117]  I mean, the New York Times has admitted the vast majority of domestic terror plots in the United States are completely provocateured by the FBI.
[00:50:10.677 --> 00:50:18.324]  And yet we've got the TSA, which is caught in scandal after scandal on a weekly basis, expanding.
[00:50:18.464 --> 00:50:22.627]  Congress recently gave the green light for funding, you know, 9,300 checkpoints last year.
[00:50:22.667 --> 00:50:23.388]  There's more this year.
[00:50:26.030 --> 00:50:27.531]  So, what's the purpose?
[00:50:27.571 --> 00:50:34.395]  We know it's not for terrorism, we know it's not for security, why are they using the TSA literally as this occupying army?
[00:50:37.016 --> 00:50:52.164]  The only thing I can say is it's a violation of our rights and they're somehow getting us used to this idea of a police state, overreaching state, where they can, you know, reach into our bags, personal belongings, frisk ourselves, frisk our children, and
[00:50:54.582 --> 00:50:58.586]  Get people used to the culture of a tyrannical state.
[00:50:59.127 --> 00:51:08.277]  And I think those of us that have studied on the internet, and there's more and more of us that are understanding our rights and our freedoms, it's being very difficult to operate in this current society.
[00:51:08.357 --> 00:51:09.919]  And we're getting to the point where
[00:51:11.020 --> 00:51:23.829]  It's uncomfortable to drive and come upon a checkpoint and comply with what they're requiring us to do, giving up our rights, you know, asking us for our ID without reasonable suspicion that we've committed a crime.
[00:51:24.269 --> 00:51:35.397]  I think what's happening is there's a divergence in society and those of us that are learning about our rights, learning about our freedoms, are having a very difficult time accepting the police state and you're going to see confrontation.
[00:51:35.817 --> 00:51:42.659]  You're going to see people not flying, and now the TSA is getting into trains and bus terminals.
[00:51:42.679 --> 00:51:50.822]  You're going to have people, I mean, there has to be a point here where we, you can't avoid the police state, and we have to make a stand.
[00:51:50.922 --> 00:51:56.524]  And I think that's what we're seeing in certain parts of Southern California with the shooting of the unarmed man in Anaheim.
[00:51:56.544 --> 00:52:04.567]  You're seeing normal, everyday people come out in the streets, block streets, and the police are coming out very violently with
[00:52:05.672 --> 00:52:08.794]  They're shooting at people with rubber bullets.
[00:52:09.255 --> 00:52:13.177]  They're releasing attack dogs on mothers, children, men.
