[00:00:33.705 --> 00:00:34.426]  I'm good.
[00:22:18.972 --> 00:22:21.234]  And I see reports now every couple days in the U.S.
[00:22:21.254 --> 00:22:27.879]  and Canada where they're arresting people who have gardens in their backyards now, not just front yard.
[00:22:27.959 --> 00:22:30.821]  It's like, listen, you don't grow them damn plants.
[00:22:31.121 --> 00:22:34.464]  You go buy some GMO corn right now at Walmart immediately.
[00:22:36.058 --> 00:22:37.719]  Sounds like a free country to me.
[00:22:38.299 --> 00:22:41.001]  Stalin wouldn't let the Kulaks have their own farms.
[00:22:41.041 --> 00:22:42.002]  He let them have gardens.
[00:22:42.482 --> 00:22:44.544]  Because the commies had to have something to steal.
[00:22:45.104 --> 00:22:46.385]  Stalin was a liberal.
[00:22:46.405 --> 00:22:47.385]  We need to go past him.
[00:22:48.846 --> 00:22:49.387]  No gardens.
[00:22:49.687 --> 00:22:49.967]  Freedom.
[00:22:50.928 --> 00:22:51.748]  State owns everything.
[00:22:51.768 --> 00:22:52.829]  State owns the sunshine.
[00:22:53.449 --> 00:22:54.870]  So sit down and shut up.
[00:22:56.051 --> 00:22:56.551]  Okay.
[00:22:57.132 --> 00:23:00.474]  Rape victim traumatized by horrific TSA experience.
[00:23:02.176 --> 00:23:08.940]  Yeah, and people get their colostomy bags ripped off of them, and little kids get taken behind closed doors, or pot-bellied pervs grab their genitals.
[00:23:08.980 --> 00:23:14.383]  But hey, it's all to keep us safe from Al-Qaeda, the government publicly runs in Syria and Libya and everywhere else.
[00:23:15.203 --> 00:23:24.068]  But you can go check out that account of his wife's experience, and it's pretty darn scary to see that happening here in the USA.
[00:23:24.368 --> 00:23:26.910]  But the globalists have got to train us to get their hands on our body.
[00:23:28.627 --> 00:23:33.588]  We're going to go to the quote of the day and then go to break and come back with Christy Hightower right there.
[00:23:34.148 --> 00:23:36.129]  So get ready Christy, we've got a movie in here quick during the break.
[00:23:36.689 --> 00:23:44.891]  And then we are going to go to break after that and come back with an amazing in-depth interview on people being imprisoned for their political views and set up in this country.
[00:23:45.131 --> 00:23:50.232]  They've tried to set me up, so believe me, this guest coming up has got my attention.
[00:23:50.552 --> 00:23:52.572]  But let's talk to Christy Hightower after this.
[00:23:53.113 --> 00:23:54.993]  Arms are the only true badge of liberty.
[00:23:55.543 --> 00:23:56.984]  That's about all we got left, yeah.
[00:23:57.584 --> 00:24:00.985]  The possession of arms is the distinction of a free man from a slave.
[00:24:01.425 --> 00:24:02.105]  Andrew Fletcher, 1698.
[00:24:03.006 --> 00:24:05.487]  I didn't know somebody else had said that.
[00:24:05.807 --> 00:24:06.527]  I always say that.
[00:24:06.847 --> 00:24:09.128]  Slaves are disarmed, free people are armed.
[00:24:09.708 --> 00:24:14.710]  In every culture where your serfs are slaves, you can't own swords, knives, battle axes.
[00:24:15.550 --> 00:24:17.351]  In fact, in ancient England, before
[00:24:18.331 --> 00:24:19.712]  Magna Carta got fully enforced.
[00:24:20.693 --> 00:24:30.179]  Butchers had to have a knife with the front cut off so it couldn't be used against the king when his guys dropped by specially trained to rape your wife with the right of prima nocte.
[00:24:30.579 --> 00:24:32.821]  But TSA's getting us warmed up for that anyways.
[00:24:33.381 --> 00:24:38.985]  We'll be back with Christy Hightower with what's become very popular, the Ask Alex segment.
[00:24:39.886 --> 00:24:40.486]  Stay with us.
[00:24:41.067 --> 00:24:41.807]  We'll be right back.
[00:24:41.827 --> 00:24:46.971]  That's a segment dedicated to questions that were given at planetinfowars.com.
[00:24:46.991 --> 00:24:47.411]  Stay with us.
[00:25:14.904 --> 00:25:17.647]  Alex Jones here with a message to fellow freedom lovers.
[00:25:17.927 --> 00:25:22.772]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:25:22.952 --> 00:25:30.159]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:25:30.299 --> 00:25:34.804]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:25:35.925 --> 00:25:39.686]  These are items that I did research on, that I personally use.
[00:25:39.986 --> 00:25:44.528]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:25:44.708 --> 00:25:50.209]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:25:50.229 --> 00:25:53.310]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:25:53.470 --> 00:25:55.751]  When Disaster Strikes, by Matthew Stein.
[00:25:55.991 --> 00:26:00.592]  Therosafe, used by Homeland Security to protect yourself during any radiological event.
[00:26:00.732 --> 00:26:03.193]  Hand Crank Shortwave AM FM Radios.
[00:26:03.653 --> 00:26:10.698]  Everything that we've researched and found to be the best is available at InfoWarsShop.com and your purchase makes our InfoWar possible.
[00:26:10.878 --> 00:26:11.939]  We're getting prepared.
[00:26:12.159 --> 00:26:12.579]  Are you?
[00:26:12.840 --> 00:26:14.201]  InfoWarsShop.com
[00:26:20.433 --> 00:26:24.015]  And we are back with the Ask Alex segment with Christy Hightower.
[00:26:24.395 --> 00:26:31.859]  You know, normally we shoot these before the show and then air them here, but I thought, why not just get Christy in here and knock it all out right now?
[00:26:32.379 --> 00:26:33.460]  And so that's what we're doing.
[00:26:33.920 --> 00:26:37.382]  Now, last time we did 50 questions, and I said I could do it in one sitting.
[00:26:38.063 --> 00:26:42.345]  It took three sittings and almost two and a half hours of Ask Alex's.
[00:26:43.126 --> 00:26:50.897]  Tonight, you know, we have obviously got to condense this down because we've got a big interview with Mr. Pinckney coming up after this break.
[00:26:51.758 --> 00:26:57.366]  But these are for planetinfowars.com, the Patriot anti-globalist social network.
[00:26:58.107 --> 00:27:00.388]  And it's in beta, but we've worked out a lot of the bugs.
[00:27:00.428 --> 00:27:01.749]  People are joining it in mass.
[00:27:02.169 --> 00:27:02.730]  Check it out.
[00:27:02.810 --> 00:27:04.190]  PlanetInfoWars.com.
[00:27:04.591 --> 00:27:11.194]  Give us your feedback, your art, your poetry, whether it's dating or camping or you want to join a shooting club.
[00:27:11.915 --> 00:27:13.716]  Whatever the case is, it's awesome.
[00:27:14.096 --> 00:27:16.177]  PlanetInfoWars.com.
[00:27:16.237 --> 00:27:16.957]  Check it out today.
[00:27:16.977 --> 00:27:19.799]  We're adding more and more features to PlanetInfoWars.com.
[00:27:20.179 --> 00:27:20.899]  Okay, Christy.
[00:27:21.100 --> 00:27:21.660]  All right.
[00:27:21.700 --> 00:27:24.001]  We've got you here in studio with us.
[00:27:24.161 --> 00:27:24.742]  Absolutely.
[00:27:24.762 --> 00:27:26.062]  How many questions do you have there?
[00:27:26.102 --> 00:27:27.283]  I thought this was a quick one today.
[00:27:27.483 --> 00:27:28.184]  Yeah, okay.
[00:27:28.224 --> 00:27:30.427]  I tried to keep them pretty simple, so there's only nine.
[00:27:31.027 --> 00:27:32.870]  And the first one actually is going to start off.
[00:27:32.910 --> 00:27:36.454]  There's from Violin633.
[00:27:36.474 --> 00:27:41.901]  He says, Alex, what exactly are the six megabanks that control the Federal Reserve?
[00:27:42.021 --> 00:27:43.022]  And what do they do?
[00:27:43.042 --> 00:27:44.564]  And could you name all of them?
[00:27:45.851 --> 00:27:48.193]  Who are the six megabanks that control the Federal Reserve?
[00:27:48.233 --> 00:27:49.955]  By the way, I have not even seen the list.
[00:27:50.195 --> 00:27:51.797]  I don't even give him the list anymore.
[00:27:51.937 --> 00:27:57.302]  It's just... I can remember all sorts of weird little factoids.
[00:27:57.962 --> 00:28:02.186]  But then sometimes, something like the six megabanks, I always forget the sixth one.
[00:28:02.607 --> 00:28:08.472]  Because it's actually a European consortium between the Bank of England and Societal General.
[00:28:08.492 --> 00:28:09.493]  I always mispronounce it.
[00:28:09.793 --> 00:28:10.894]  My wife's got a degree in French.
[00:28:10.914 --> 00:28:11.935]  She gets mad when I say it wrong.
[00:28:12.355 --> 00:28:23.983]  But it's Bank of America, well, I mean, chief among them, JPMorgan Chase, the biggest, Goldman Sachs, Bank of America, Citigroup, Wells Fargo, and then a European consortium.
[00:28:24.263 --> 00:28:25.303]  And I just say six.
[00:28:25.343 --> 00:28:28.245]  A lot of big publications say there's six major shareholders.
[00:28:28.686 --> 00:28:30.687]  There's some other stragglers and consortiums.
[00:28:31.087 --> 00:28:31.708]  There's less than
[00:28:33.067 --> 00:28:44.697]  12, 15, you can debate it, 15, 12, there's less than 15 global mega banks that have the control of issuance of currency and credit and who control regulators where they can issue fiat derivative garbage.
[00:28:45.896 --> 00:28:53.523]  If you try to put out a company with even reasonable stock and you don't cross, you know, your fingers right and tie your shoelaces correctly, they're going to throw you in jail for life.
[00:28:53.723 --> 00:28:54.444]  Yeah.
[00:28:54.524 --> 00:28:57.807]  But these guys can just engage in insider trading, fraud, whatever they want.
[00:28:58.367 --> 00:29:03.672]  So there are the big six megabanks that rule our planet as CNBC and others have admitted.
[00:29:04.072 --> 00:29:04.353]  Right.
[00:29:04.373 --> 00:29:10.518]  Yeah, we even came up with a tank image actually where it was shooting out CNN and MSNBC stuff.
[00:29:11.559 --> 00:29:20.761]  Moving on, Matthew actually asked you, if the government hits the kill switch on the internet, which you've talked about a lot, then what can we do, do we have, what backup systems do we have?
[00:29:20.821 --> 00:29:24.001]  I mean, we're implementing... Sure, well, I mean, they'll launch it where terrorists hit it.
[00:29:24.021 --> 00:29:26.762]  Like, they're like, Stuxnet hit us, we've got to take over the web.
[00:29:26.802 --> 00:29:32.643]  They admit they created it, but they're like, yeah, Al-Qaeda's bad, but we run them, we've got to take your rights because of them, but they're heroes in Libya and Syria.
[00:29:33.043 --> 00:29:34.763]  Oh, but Stuxnet that Israel and the U.S.
[00:29:34.803 --> 00:29:36.043]  created, we've got to take your rights because of that.
[00:29:36.063 --> 00:29:37.484]  Oh, yeah, so...
[00:29:39.520 --> 00:29:56.096]  They're going to have a lot of excuses, and they're getting us used to government texts on the phone about things, and presidential alerts, and government break-ins, and, oh, we've got a, they talked about rerouting the internet to one site during a flu alert, so no one can lie about the, you know, the dangerousness of the flu, but it turned out it was all a fraud three and a half years ago.
[00:29:57.017 --> 00:29:59.859]  We're coming out with InfoWars Insider.
[00:30:00.820 --> 00:30:05.741]  We're going to put out a monthly magazine that's like full length, full graphics, full articles.
[00:30:05.761 --> 00:30:06.602]  I mean, world class.
[00:30:06.622 --> 00:30:12.863]  We're going to have hard copies folks can buy for, they're going to cost us about 50 cents a piece in the final equation.
[00:30:13.123 --> 00:30:15.324]  So we're going to sell 100 for $50.
[00:30:15.864 --> 00:30:16.404]  At cost.
[00:30:16.684 --> 00:30:16.964]  Awesome.
[00:30:17.024 --> 00:30:19.325]  And the shipping just has in the cost of the shipping guys.
[00:30:20.117 --> 00:30:21.838]  I mean, that's the introductory.
[00:30:21.878 --> 00:30:23.599]  Buy a hundred, give them to your friends and family.
[00:30:23.939 --> 00:30:25.960]  Once a month, do a $50 subscription.
[00:30:26.200 --> 00:30:28.161]  We haven't set it up yet, so folks can't go order it yet.
[00:30:28.301 --> 00:30:29.762]  It's going to come out September 1st.
[00:30:30.502 --> 00:30:31.783]  Looks like it's 48 pages right now.
[00:30:31.843 --> 00:30:32.443]  It's almost done.
[00:30:32.483 --> 00:30:35.405]  We've got five or six articles we're going to write right before they come out.
[00:30:35.425 --> 00:30:36.565]  We've already got most of them written.
[00:30:36.685 --> 00:30:37.305]  So they're timely?
[00:30:37.325 --> 00:30:38.386]  I mean, it's powerful.
[00:30:38.586 --> 00:30:38.866]  Yeah.
[00:30:39.226 --> 00:30:40.547]  It's got like 20-something articles in it.
[00:30:40.987 --> 00:30:46.050]  We're going to try to pay for it with advertising, but the point is, it's our answer to the internet kill switch.
[00:30:46.990 --> 00:30:48.493]  And, uh, it is print 2.0.
[00:30:49.213 --> 00:30:52.057]  Print's dying just like mainstream media's dying online.
[00:30:52.919 --> 00:31:02.832]  Print, yeah, is a disadvantage to the internet, but the coup de grace, or the final blow, the cherry on top, which is 90% of it, is that it's all a bunch of pabulum.
[00:31:03.663 --> 00:31:11.890]  People in Austin don't want to read how our guns are bad in tournament, how the family's horrible, and how world government loves us, and shutting off our power plant to pay double to foreign bankers is great.
[00:31:12.350 --> 00:31:13.971]  People all over the country don't want to hear this.
[00:31:14.372 --> 00:31:25.061]  So we're going to put 50,000 copies on the street of Austin and have 20,000 printed up, because that's what I think people are going to order in lots of 100, to just, hey, here's an awesome magazine.
[00:31:25.141 --> 00:31:29.384]  It's tabloid style, but it's nice white newsprint, heavy 50 bond, whatever they call it.
[00:31:29.764 --> 00:31:30.465]  So it's a newspaper.
[00:31:30.485 --> 00:31:31.266]  It's really a magazine.
[00:31:32.153 --> 00:31:34.715]  And it's, I mean, when you see the cover, it is incredible.
[00:31:35.075 --> 00:31:35.736]  Awesome.
[00:31:35.996 --> 00:31:37.597]  And, well, you have seen it back there.
[00:31:37.637 --> 00:31:39.239]  Well, I've seen different versions of the cover.
[00:31:39.259 --> 00:31:40.219]  Have we actually decided on that?
[00:31:40.239 --> 00:31:40.800]  Yes, yes, we have it.
[00:31:41.200 --> 00:31:42.121]  Don't let out the secret yet.
[00:31:42.141 --> 00:31:42.481]  No, no, no.
[00:31:42.521 --> 00:31:54.010]  People can go to InfoWars.com forward slash newsletter, sign up to get our daily alerts, but you'll have a e-version where you just flip through it, emailed free to you, if you sign up at InfoWars.com forward slash newsletter.
[00:31:54.070 --> 00:31:57.351]  And we'll be doing a little bit on the social network as well, like Facebook and Twitter.
[00:31:57.491 --> 00:32:00.932]  Oh yeah, I plan to show people some of the articles ahead of it coming out.
[00:32:00.952 --> 00:32:06.814]  This is like, I hired six graphics people and news layout folks that run newspapers and stuff.
[00:32:07.094 --> 00:32:08.454]  I mean, it's world class.
[00:32:08.674 --> 00:32:09.055]  Absolutely.
[00:32:09.095 --> 00:32:09.955]  And out of the gates.
[00:32:09.975 --> 00:32:11.135]  Everything you do, everything you do.
[00:32:11.315 --> 00:32:12.756]  Oh, come on.
[00:32:12.776 --> 00:32:13.716]  Teleprompter free.
[00:32:14.436 --> 00:32:16.959]  You have a great mark on art, so you have a good eye for that stuff.
[00:32:16.979 --> 00:32:18.040]  Well, you're very nice, Christy.
[00:32:18.080 --> 00:32:20.462]  But continuing, I mean, that's one thing.
[00:32:20.502 --> 00:32:22.324]  People should get their own access shows.
[00:32:22.604 --> 00:32:24.966]  They should, like, go get local radio shows.
[00:32:25.006 --> 00:32:25.567]  Just ask.
[00:32:25.807 --> 00:32:26.047]  Yeah.
[00:32:26.147 --> 00:32:27.709]  I mean, talk radios out there.
[00:32:27.769 --> 00:32:28.870]  There's time on the weekend.
[00:32:29.130 --> 00:32:30.111]  Get a few sponsors.
[00:32:30.251 --> 00:32:30.612]  Get on.
[00:32:30.652 --> 00:32:32.093]  Make money getting the truth out.
[00:32:32.253 --> 00:32:32.533]  Right.
[00:32:32.774 --> 00:32:34.035]  And you might even get a weekday show.
[00:32:34.455 --> 00:32:37.276]  I mean, I didn't pay for my weekend show I started out with 17 years ago.
[00:32:37.296 --> 00:32:38.217]  I did AXS TV.
[00:32:38.577 --> 00:32:39.958]  It was popular for about six months.
[00:32:40.438 --> 00:32:41.779]  A local station was going to talk.
[00:32:41.899 --> 00:32:42.999]  Big FM talker.
[00:32:43.279 --> 00:32:44.480]  Got high ratings on the weekend.
[00:32:44.500 --> 00:32:45.340]  Got a weeknight show.
[00:32:45.380 --> 00:32:46.201]  Got syndicated out of that.
[00:32:46.321 --> 00:32:47.221]  You just got to get into it.
[00:32:47.381 --> 00:32:48.642]  I think people are just afraid to start.
[00:32:48.662 --> 00:32:50.023]  Yeah, you can't overthink it.
[00:32:50.443 --> 00:32:51.563]  Just, you've got info.
[00:32:51.603 --> 00:32:52.664]  You're angry about what's happening.
[00:32:52.704 --> 00:32:53.244]  Get involved.
[00:32:53.584 --> 00:32:54.485]  Bring your passion.
[00:32:55.425 --> 00:32:56.506]  Neighborhood newsletters.
[00:32:56.806 --> 00:32:59.447]  Anger is the alchemy to making a change.
[00:32:59.647 --> 00:33:00.388]  That's what I think.
[00:33:00.628 --> 00:33:01.448]  I forget who said that.
[00:33:01.828 --> 00:33:02.149]  I did!
[00:33:03.945 --> 00:33:04.685]  Okay, I summarize.
[00:33:04.745 --> 00:33:05.586]  I'm sure I got it from somewhere.
[00:33:05.626 --> 00:33:13.670]  No, no, no, but I mean, well, truth is, a lot of times, earlier we had a quote that I've said a hundred times myself just learning it, and I never knew that Andrew Fletcher in 1698 said it.
[00:33:14.370 --> 00:33:15.931]  Arms are the only true badge of liberty.
[00:33:16.251 --> 00:33:18.892]  The possession of arms is the distinction of a free man from a slave.
[00:33:19.212 --> 00:33:20.013]  That's just Veritas.
[00:33:21.896 --> 00:33:25.779]  It is ridiculous when I kiss something.
[00:33:25.799 --> 00:33:28.461]  Did we get it?
[00:33:28.481 --> 00:33:28.962]  Did we get it?
[00:33:30.743 --> 00:33:32.665]  Next question, we're running out of time.
[00:33:32.805 --> 00:33:41.532]  Kevin asks you if we're going to be left with Obama or Romney to vote for during the presidential election, the two globalists, should we not vote at all?
[00:33:42.335 --> 00:33:44.900]  You know, we get 60% turnout on average.
[00:33:44.920 --> 00:33:49.849]  Sometimes it's 55, sometimes 64, but it's around 60 on average.
[00:33:50.169 --> 00:33:53.635]  59.7 is like the last 50 year average in presidential turnouts.
[00:33:55.236 --> 00:33:57.078]  But we get on average about 8.2 local.
[00:33:57.138 --> 00:34:03.004]  And it's funny, Austin has exactly 8.2, where we're broadcasting from, has the national average pinned.
[00:34:03.385 --> 00:34:04.526]  Some places more, some less.
[00:34:04.546 --> 00:34:07.950]  Some places we get, like New York, it's more like 20-something percent local turnout.
[00:34:08.070 --> 00:34:10.613]  Mayoral even more, sometimes it's like 65.
[00:34:11.133 --> 00:34:14.557]  But here it's 8.2, that's the nationwide average for whatever reason.
[00:34:15.718 --> 00:34:16.899]  That's where all the power's at.
[00:34:16.939 --> 00:34:18.280]  That's where the robbery's happening.
[00:34:18.520 --> 00:34:25.825]  The U.N., when they can't get Congress to pass something, they come in with lobbyists into your city, Austin's one of the worst, San Francisco, and just take over.
[00:34:26.738 --> 00:34:33.720]  Pay for our sports stadium, pay for Formula One, pay for having your power plant shut off because we own the other one and we'll double profits.
[00:34:34.441 --> 00:34:37.042]  And so, let's see people involved locally.
[00:34:37.302 --> 00:34:40.283]  Even if you run for office and don't win, you're at the debates embarrassing them.
[00:34:40.623 --> 00:34:42.103]  You're at city council in their face.
[00:34:42.644 --> 00:34:44.484]  Sue people when they won't take fluoride out.
[00:34:44.764 --> 00:34:48.906]  Even Harvard just came out with a 30 plus year study.
[00:34:49.785 --> 00:34:52.646]  And said, yes, it's brain damaging us and causing cancer.
[00:34:52.666 --> 00:34:57.067]  You know, so listen, don't laugh, Austin Mayer, like he does to people, you little bastard.
[00:34:58.627 --> 00:35:00.388]  Bastards aren't bad, that's not a good enough name for him.
[00:35:00.448 --> 00:35:03.929]  You, you, you, you below cockroach creature.
[00:35:04.469 --> 00:35:05.629]  Don't laugh, okay?
[00:35:05.649 --> 00:35:08.630]  This isn't funny, bone cancer and brain damage, you bastard.
[00:35:08.930 --> 00:35:09.270]  Excuse me.
[00:35:09.590 --> 00:35:12.651]  Here is the, here is the, here is the report.
[00:35:12.951 --> 00:35:15.832]  Don't you laugh when we bring scientists like Dr. Conard in here.
[00:35:16.372 --> 00:35:17.012]  All the way from
[00:35:17.412 --> 00:35:19.414]  You know, the East Coast here.
[00:35:19.474 --> 00:35:20.895]  Don't you laugh at us that we care?
[00:35:21.156 --> 00:35:22.557]  Don't you laugh at us being concerned?
[00:35:22.757 --> 00:35:24.198]  Don't you laugh at us not being awake?
[00:35:24.399 --> 00:35:26.020]  Don't you laugh at us not being in a coma?
[00:35:26.360 --> 00:35:27.261]  I'm gonna sue you!
[00:35:27.562 --> 00:35:29.343]  I think I'm gonna sue him myself.
[00:35:29.623 --> 00:35:30.765]  More and more, I'm tired of it.
[00:35:30.985 --> 00:35:32.086]  He is assaulting me.
[00:35:32.426 --> 00:35:43.489]  With sodium fluoride and Grignard reagents and heavy metals that we pay a million plus bucks a year in Austin to have dumped in our water when they admit it's given people cancer and endocrine failure and diabetes.
[00:35:43.750 --> 00:35:44.710]  And he thinks it's funny.
[00:35:45.110 --> 00:35:45.530]  There it is.
[00:35:45.590 --> 00:35:50.112]  Harvard study published in federal government journals confirms fluoride lowers IQ.
[00:35:50.692 --> 00:35:51.652]  Cancer, you name it.
[00:35:51.892 --> 00:35:54.553]  Just because you laugh, punk, doesn't mean it's funny.
[00:35:55.692 --> 00:35:57.714]  We're awake and we know what's going on.
[00:35:57.934 --> 00:36:03.719]  Your homeland security intimidation won't shut down the fact we're tired of you and your boss is assaulting us.
[00:36:04.379 --> 00:36:05.060]  I'm sorry, go ahead.
[00:36:05.160 --> 00:36:06.161]  No, I love it.
[00:36:06.181 --> 00:36:06.921]  What was the question?
[00:36:07.041 --> 00:36:07.982]  I don't even remember now.
[00:36:08.503 --> 00:36:09.243]  People need to get on it.
[00:36:10.084 --> 00:36:11.165]  Essentially, should we vote?
[00:36:11.325 --> 00:36:13.447]  I think your answer is you vote in your action.
[00:36:13.467 --> 00:36:19.672]  You vote everywhere with your dollars and with your action and going, I know you got electronic voting machines in, that's why you're so arrogant.
[00:36:21.413 --> 00:36:22.234]  I'm going to sue you.
[00:36:23.427 --> 00:36:25.671]  We'll see how arrogance filled you are then, punk!
[00:36:26.011 --> 00:36:27.373]  Fifty people are gonna sue you!
[00:36:28.115 --> 00:36:31.039]  You may even beat it with the corrupt courts, but you won't beat the ride!
[00:36:31.280 --> 00:36:32.462]  It ain't funny anymore!
[00:36:33.977 --> 00:36:34.597]  Sorry, go ahead.
[00:36:34.818 --> 00:36:35.658]  I love your passion.
[00:36:35.678 --> 00:36:39.460]  Alright, this is actually from Sean, moving forward.
[00:36:39.500 --> 00:36:42.742]  He's like, I'm wondering if you thought... I don't know how I can trail that, honestly.
[00:36:42.762 --> 00:36:43.943]  Oh, stop it, Chrissy.
[00:36:44.943 --> 00:36:45.483]  Alright, I'm sorry.
[00:36:45.824 --> 00:36:52.067]  Sean says, I was wondering if you thought it was interesting at all that Marilyn Monroe was a close friend of JFK and then committed suicide.
[00:36:52.127 --> 00:36:53.148]  Oh, very close friends, yeah.
[00:36:53.168 --> 00:36:53.668]  Right, yeah.
[00:36:54.028 --> 00:36:55.369]  You know, I mean, moderated.
[00:36:56.429 --> 00:37:02.433]  As you may know, they often discuss policies and it's rumored JFK even consulted Monroe on the Cuban policies.
[00:37:02.893 --> 00:37:13.839]  The only reason I find this situation very suspect is Marilyn Monroe's psychiatric, uh, psychiatrist, I'm sorry, was involved in World War II post-traumatic stress disorder analysis of soldiers.
[00:37:13.879 --> 00:37:15.700]  Yeah, no, she was clearly injected and killed.
[00:37:15.720 --> 00:37:16.721]  That's a whole long story.
[00:37:16.741 --> 00:37:18.902]  And the question is, did Kennedy's handlers do it or did he?
[00:37:19.302 --> 00:37:22.984]  The Kennedys were not angels by any stretch of the imagination, but we just don't know.
[00:37:23.245 --> 00:37:29.248]  We do know it's been declassified that Bobby Kennedy did talk about staging a false flag in Honduras.
[00:37:29.847 --> 00:37:32.188]  against our own embassy as a pretext to go in there.
[00:37:32.488 --> 00:37:38.111]  But his brother said no to Operation Northwood, staging terror attacks against American citizens.
[00:37:38.671 --> 00:37:41.993]  And they can plant stuff and then have it declassified too, so we don't know the truth.
[00:37:42.313 --> 00:37:43.613]  We just know the ruling class killed him.
[00:37:43.633 --> 00:37:44.094]  Next question.
[00:37:44.494 --> 00:37:45.214]  All right.
[00:37:45.334 --> 00:37:52.377]  This next one actually comes to you from Bondi, and he says, my question is how far behind the US do you think Australia is?
[00:37:52.717 --> 00:37:56.619]  We're seeing all of the same signs here in Australia, only on a smaller scale.
[00:37:56.639 --> 00:37:58.080]  We already have been disarmed.
[00:37:58.513 --> 00:38:03.374]  Which you've seen all the statistics, they go through the roof, as far as arming and all that.
[00:38:03.795 --> 00:38:08.956]  And they're making it very hard to attain a license for a single-shot rifle or a shotgun, as you know.
[00:38:09.016 --> 00:38:12.717]  Yeah, they've gone from just wide-open guns to registering and then banning almost everything.
[00:38:12.897 --> 00:38:15.558]  Right, and crime and all that stuff.
[00:38:15.618 --> 00:38:16.438]  Has exploded, yeah.
[00:38:16.478 --> 00:38:16.918]  Exactly.
[00:38:16.938 --> 00:38:20.119]  I love the Planet Infowars, too, mate.
[00:38:20.980 --> 00:38:24.140]  So good to see so many of you waking up and talking about these scums.
[00:38:24.180 --> 00:38:25.581]  So what do you think, basically?
[00:38:26.141 --> 00:38:33.484]  Well, look, England is the model of tyranny, and Europe's adopting it.
[00:38:33.504 --> 00:38:34.524]  The surveillance, all of it.
[00:38:35.004 --> 00:38:39.126]  Australia is ahead of us in tyranny on many levels, like disarming the peasants.
[00:38:39.846 --> 00:38:41.287]  Politicians love disarmed peasants.
[00:38:41.747 --> 00:38:43.628]  But they're behind in other areas.
[00:38:43.688 --> 00:38:45.168]  They're way ahead in carbon taxes.
[00:38:45.188 --> 00:38:46.229]  In fact, they're the leader in that.
[00:38:47.349 --> 00:38:48.850]  So, I mean, you're there, brother.
[00:38:48.890 --> 00:38:49.610]  I mean, it's happening.
[00:38:49.810 --> 00:38:51.210]  Your crime's exploding, all of it.
[00:38:51.470 --> 00:38:55.091]  And then they call for more police, which then become political, you know, oppressors.
[00:38:55.311 --> 00:39:00.012]  They're telling people, don't criticize the carbon tax or we'll fine you, 1.1 million Australian.
[00:39:00.312 --> 00:39:03.093]  They're talking about arresting people that criticize the government now.
[00:39:03.113 --> 00:39:06.054]  I mean, they're really trying to enslave them.
[00:39:06.554 --> 00:39:10.115]  And China's becoming really the controller of Australia.
[00:39:11.095 --> 00:39:14.476]  Almost all the mines in Australia are now run by China.
[00:39:15.330 --> 00:39:18.273]  Because their own government doesn't want Australia to be sovereign and strong.
[00:39:18.553 --> 00:39:22.256]  They bring in China because the globalists love China because it's authoritarian.
[00:39:22.756 --> 00:39:24.157]  And so they can be trusted to run things.
[00:39:24.578 --> 00:39:28.061]  China has like 98% of rare earth mineral mining worldwide now.
[00:39:28.321 --> 00:39:29.582]  And the globalists have done that on purpose.
[00:39:29.982 --> 00:39:32.424]  Our government gave them the Panama Canal we built for free.
[00:39:32.805 --> 00:39:34.386]  Our government gives them all the concessions.
[00:39:34.446 --> 00:39:38.510]  Our government pays $22 billion to ship General Motors, Cadillac and Volt plants there.
[00:39:39.230 --> 00:39:47.719]  China, because they sterilize their people, machine gun crowds, have mobile execution vans, you know, Apple has suicide nets around their slave buildings.
[00:39:48.100 --> 00:39:49.701]  I mean, they're the model of trendiness.
[00:39:49.761 --> 00:39:53.185]  It's so liberal to be working people 18 hours a day in suicide nets.
[00:39:53.245 --> 00:39:53.986]  I mean, it's Al Gore.
[00:39:54.006 --> 00:39:54.426]  It's liberal.
[00:39:55.147 --> 00:39:55.748]  Turn your guns in.
[00:39:55.788 --> 00:39:56.348]  Al Gore said so.
[00:39:56.368 --> 00:39:56.729]  He's loving.
[00:39:59.013 --> 00:40:05.257]  Emory's actually asked you, he says, hi Alex, do you believe that Mars Rover and Curiosity have a purpose other than what we are told?
[00:40:05.718 --> 00:40:07.599]  Or maybe a conspiracy, do you believe?
[00:40:07.879 --> 00:40:14.624]  Well, I mean, look, I've talked to a lot of people I know in NASA, they say most of it's real, but a lot of these missions are fronts for what's really going on.
[00:40:16.225 --> 00:40:19.387]  And there's a lot more going on Mars than we know.
[00:40:20.083 --> 00:40:26.046]  I mean, I had Buzz Aldrin on once and he started going, and there's the obelisk and the aliens connected to Egypt.
[00:40:26.066 --> 00:40:27.866]  He never talked like that before.
[00:40:27.946 --> 00:40:28.867]  People are like, what the?
[00:40:29.447 --> 00:40:30.267]  People can look that up.
[00:40:30.327 --> 00:40:31.028]  It's like bizarre.
