[00:00:02.190 --> 00:00:02.451]  I'm good.
[00:27:02.388 --> 00:27:04.769]  Now they've said QE unlimited.
[00:27:05.269 --> 00:27:08.270]  And we have our article here at InfoWars.com today that I wrote.
[00:27:08.690 --> 00:27:11.150]  New banker bailout disguised as QE3.
[00:27:11.710 --> 00:27:12.931]  Eighty-five billion.
[00:27:12.951 --> 00:27:14.111]  The media is saying forty billion.
[00:27:14.131 --> 00:27:15.571]  That's just part of it.
[00:27:15.891 --> 00:27:16.672]  Forty billion a month.
[00:27:16.872 --> 00:27:18.272]  Two go by.
[00:27:18.672 --> 00:27:20.313]  Private derivatives from the banks.
[00:27:20.693 --> 00:27:23.415]  So it's really a banker bailout, a direct tax.
[00:27:23.455 --> 00:27:28.038]  But total, it's $85 billion a month that we have the press release from the private Federal Reserve.
[00:27:28.098 --> 00:27:41.486]  And he's going to break down exactly what this means, the mechanics of it, and what it's really doing, and how it ties into the whole LIBOR scandal, and how these banks are all working in concert.
[00:27:41.826 --> 00:27:43.968]  And then we're going to pick his brain about
[00:27:44.864 --> 00:27:54.048]  Now that he's been accurate in predicting this, when they promised they wouldn't, what the aftermath will mean and what the time frame is.
[00:27:54.128 --> 00:28:05.693]  Max Keiser, who's also got a really good head on his shoulders and worked with George Soros' son as a top stockbroker, he has said something I've never heard him say.
[00:28:06.193 --> 00:28:12.236]  He said by next April there will be a giant total collapse, whatever that means, he's on next week to break it down.
[00:28:13.652 --> 00:28:15.853]  That's my word on this.
[00:28:16.013 --> 00:28:22.495]  We're going to get Gerald Salente's take on it all, the head of the Trends Research Institute.
[00:28:22.555 --> 00:28:25.535]  Gerald, thank you for joining us on short notice.
[00:28:26.616 --> 00:28:27.696]  Well, you've got the floor.
[00:28:27.796 --> 00:28:34.138]  Tell us what this means, and do you agree with my analysis that it's just another transfer of wealth to the kleptocrats?
[00:28:35.058 --> 00:28:37.599]  You nailed it, Alex, in your introduction.
[00:28:38.119 --> 00:28:43.361]  This is nothing more than a bailout, another bailout to the two bigs to fail.
[00:28:43.801 --> 00:28:45.561]  That's where all the money is going.
[00:28:46.142 --> 00:28:48.582]  It's the same scheme around the world.
[00:28:49.343 --> 00:28:55.444]  They make it appear, you read the headlines, and here's the phony headlines.
[00:28:55.464 --> 00:28:56.445]  You ready for this one?
[00:28:57.225 --> 00:28:59.947]  This is coming from the Wall Street Journal.
[00:29:00.788 --> 00:29:03.870]  Fed axed the fixed jobs market.
[00:29:04.390 --> 00:29:05.891]  Isn't that nice?
[00:29:06.311 --> 00:29:08.593]  They're going to fix the jobs market.
[00:29:09.113 --> 00:29:11.855]  Oh yeah, just like they fixed it before.
[00:29:12.396 --> 00:29:14.577]  How much did they pump into the system?
[00:29:15.018 --> 00:29:25.385]  Well, depending on whose numbers you're looking at, when you go back to 2008, beginning of course with the Bush programs, with TARP,
[00:29:25.970 --> 00:29:30.614]  We're talking about 23 trillion dollars.
[00:29:31.254 --> 00:29:33.456]  Oh, and what's the job market doing?
[00:29:34.197 --> 00:29:35.418]  Son of a gun!
[00:29:36.018 --> 00:29:41.963]  Didn't Obama say when he tried, when he pushed through the stimulus in 2009 that by 2010
[00:29:47.435 --> 00:29:52.996]  We're going to see 7.2% unemployment, and it's going to go down from there.
[00:29:53.316 --> 00:29:55.277]  Hey, what are we at?
[00:29:55.637 --> 00:29:55.277]  8.1%.
[00:29:55.737 --> 00:29:57.597]  And why is it only 8.1%?
[00:29:58.017 --> 00:30:00.758]  Because they don't add the people that drop out.
[00:30:01.238 --> 00:30:09.220]  So as you well know, when you look at people like John Williams' shadow stats, we're looking at 22%.
[00:30:09.960 --> 00:30:14.021]  And just before I get back into the QE endless,
[00:30:14.781 --> 00:30:25.627]  The reason why this depression looks different than the other one is that you don't see people lining up on the streets in bread lines because they have a new scam.
[00:30:25.967 --> 00:30:27.328]  It's called food stamps.
[00:30:27.708 --> 00:30:28.288]  That's right.
[00:30:28.729 --> 00:30:32.491]  Give them food stamps, shut them up, and get them out of the movie.
[00:30:33.231 --> 00:30:36.013]  And that's why people can't see the real pain.
[00:30:36.713 --> 00:30:51.043]  So when we're looking at this quantitative easing scheme, we have to understand that when they talk about a global economy, it is indeed a global economy in every sense.
[00:30:51.923 --> 00:30:57.086]  I have been saying for the last several months that
[00:30:58.234 --> 00:31:08.744]  I would put my reputation on the line that Bernanke was going to push through quantitative easing before election day.
[00:31:08.764 --> 00:31:13.149]  You don't have to be a trend forecaster to figure this one out.
[00:31:13.769 --> 00:31:16.171]  All you have to do is look back a little bit.
[00:31:17.154 --> 00:31:24.520]  Alan Greenspan did the same thing for George Bush I. But he did it a little too late.
[00:31:25.260 --> 00:31:32.506]  And then Clinton squeaked in, and also because Perot grabbed 19% of the vote away from Bush.
[00:31:33.286 --> 00:31:35.267]  So they do it all the time.
[00:31:35.727 --> 00:31:37.708]  It's the criminal operation.
[00:31:38.208 --> 00:31:40.990]  And you made it 100% clear.
[00:31:41.470 --> 00:31:46.572]  The money is only going to the Goldman Sachs gang!
[00:31:47.213 --> 00:31:49.154]  The Merrill Lynch mob!
[00:31:50.074 --> 00:32:09.879]  The JPMorgan Chase criminals, you know, all of those guys out there that have been fined in the tens or not hundreds of millions of dollars for doing their dirty deals and then never having to admit nor deny that we did any wrongdoing
[00:32:10.319 --> 00:32:27.284]  And the wonderful Obama that all the liberals love, under his attorney general holder, who used to work for one of the premier white-collar crime syndicate law firms, they haven't brought anybody up on charges.
[00:32:27.664 --> 00:32:28.924]  So now you go overseas.
[00:32:30.084 --> 00:32:32.045]  This past week on Wednesday.
[00:32:33.186 --> 00:32:34.948]  The German Supreme Court.
[00:32:35.369 --> 00:32:39.214]  You have to put a photo of the German Supreme Court up, Alex.
[00:32:39.674 --> 00:32:45.261]  These little cats, in these red little uniforms, with these cute little red hats.
[00:32:45.984 --> 00:32:48.185]  These little wimpy SOBs.
[00:32:48.785 --> 00:32:52.386]  They just violated the German Constitution.
[00:32:53.526 --> 00:33:13.093]  38,000 Germans had signed on to this, that to find the European Stability Mechanism, which is white shoe boy language, to steal the money from the taxpayers, deposit it directly into the banks, and give it to the hedge funds, the brokerages, the investors, and the bankers that made bad bets,
[00:33:13.533 --> 00:33:20.119]  At the tune of 700 billion euros and pay back all the bad bets they made.
[00:33:20.739 --> 00:33:26.304]  But because you're a member of the White Shoe Boy Club, we're going to give you interest.
[00:33:26.845 --> 00:33:29.527]  So they violated their constitution.
[00:33:29.827 --> 00:33:32.930]  They even admitted they did it for economic purposes.
[00:33:33.430 --> 00:33:40.436]  And then last on January, on September 5th, as I was saying, Mario Draghi.
[00:33:41.357 --> 00:33:44.559]  The head of the European Central Bank.
[00:33:45.300 --> 00:33:55.907]  For those who don't know who Mario Draghi is, he was the vice chairman of the Goldman Sachs gang European division!
[00:33:56.407 --> 00:33:57.128]  Yes!
[00:33:57.568 --> 00:34:03.312]  The Goldman Sachs gang that cooked the books to bring the Greeks into the Eurozone!
[00:34:03.793 --> 00:34:05.794]  That Mario Draghi!
[00:34:06.274 --> 00:34:07.035]  He announced
[00:34:08.390 --> 00:34:11.432]  Just like this, you said this endless QE?
[00:34:11.452 --> 00:34:22.399]  He announced they're gonna buy up all of those worthless Italian, Spanish, Portuguese, Irish, Greek bonds.
[00:34:23.020 --> 00:34:24.040]  Non-stop.
[00:34:24.681 --> 00:34:30.745]  All we're seeing here, and you could throw China into this loop as well, it's all connected
[00:34:31.425 --> 00:34:44.038]  They are printing non-stop counterfeit digital money to give to their pals in the banks and the hedge funds so they can keep the scam going.
[00:34:44.618 --> 00:34:46.020]  I'm not making this up.
[00:34:46.400 --> 00:34:51.721]  I mean, you're not there, Gerald, and just to interject the magnitude of this, I played the clip on the radio today.
[00:34:52.081 --> 00:35:04.884]  Ron Paul on television said we should, quote, be panicking right now, but instead we have this mass Stockholm syndrome or this learned helplessness, I guess the word could be normalcy bias.
[00:35:05.524 --> 00:35:08.765]  Quote, countries should be in panic over Fed's decision, zero hedge.
[00:35:09.835 --> 00:35:15.298]  InfoWars.com, he said that one on CNN, and Ron Paul's never talked like that.
[00:35:15.679 --> 00:35:27.206]  The fact that they're not just doing QE3, but it's unlimited looting, and then it comes as inflation for the general public, it devalues the purchasing power, they're buying
[00:35:27.986 --> 00:35:34.668]  1.4 billion bullets, giant black armored vehicles, checkpoints, the military's preparing for civil unrest worldwide.
[00:35:35.148 --> 00:35:38.549]  And I saw what you're talking about, Barroso, over in the EU.
[00:35:39.149 --> 00:35:44.710]  He said, hey, we need a total federal state run by the banks over these countries.
[00:35:44.750 --> 00:35:51.152]  So they're capturing us by getting our governments that are their operatives to sign on to their fraudulent paper.
[00:35:51.432 --> 00:35:56.593]  Then they have their prostitute media, the term you coined, tell us that it's our debt
[00:35:57.293 --> 00:35:59.454]  And then they're raising taxes to pay it to them.
[00:35:59.554 --> 00:36:00.495]  My God!
[00:36:00.875 --> 00:36:02.936]  They're going to go all the way here, Gerald.
[00:36:02.976 --> 00:36:04.937]  So, that's my question to you.
[00:36:06.238 --> 00:36:08.879]  How do they think they're going to get away with this?
[00:36:09.239 --> 00:36:19.425]  Because when they say unlimited, and they're going to buy all the derivatives that these criminals created, and spend $85 billion a month just here in the U.S.
[00:36:19.485 --> 00:36:21.486]  giving it to them, I mean, what's next?
[00:36:21.506 --> 00:36:22.866]  Are they going to demand our daughters?
[00:36:25.174 --> 00:36:27.458]  It's one banking syndicate.
[00:36:27.638 --> 00:36:27.998]  It's worth...
[00:36:29.497 --> 00:36:39.642]  Rothschild had said they would make it so complicated that people wouldn't understand it until they lost everything, essentially, and were put under the control of one bank.
[00:36:40.042 --> 00:36:41.083]  Here, this is a quote.
[00:36:41.483 --> 00:36:46.646]  Now, this isn't a left-wing, subversive newspaper.
[00:36:47.326 --> 00:36:53.189]  This is the front page story last week out of the Financial Times.
[00:36:53.769 --> 00:36:55.250]  The Financial Times.
[00:36:55.590 --> 00:36:56.411]  Here's the headline.
[00:36:57.395 --> 00:37:01.557]  Draghi helps out Obama campaign.
[00:37:02.498 --> 00:37:05.759]  Barack Obama's chance of re-election as U.S.
[00:37:05.859 --> 00:37:14.784]  President rose on Thursday, and the words that did it were not his, but Mario Draghi's.
[00:37:15.504 --> 00:37:31.868]  Long before Mr. Obama stood up to accept the Democratic nomination in Charlotte, North Carolina, the head of the European Central Bank had sketched out a new plan to buy the bonds of the troubled Eurozone countries.
[00:37:32.528 --> 00:37:42.571]  That will not move the polls, it will not move a single vote, but Mr. Draghi has lowered the gravest of risks to Mr. Obama's
[00:37:44.028 --> 00:37:57.501]  Pre-election meltdown fear of the Eurozone that would have blown up banks, pulverized Wall Street, and routed a fragile U.S.
[00:37:57.561 --> 00:37:59.944]  economy back into recession.
[00:38:00.444 --> 00:38:03.986]  They all know what the deal is.
[00:38:04.546 --> 00:38:06.947]  It's right here in black and white.
[00:38:07.448 --> 00:38:09.729]  It's from the Financial Times.
[00:38:10.109 --> 00:38:12.750]  They know that the system is collapsing.
[00:38:13.171 --> 00:38:17.513]  They're going to do everything they can to prop it up, and they're doing it.
[00:38:17.593 --> 00:38:18.553]  What does it mean?
[00:38:19.694 --> 00:38:27.218]  Not only inflation, and again, you know I do Trends in the News features as part of the subscription to the Trends Journal each day.
[00:38:28.354 --> 00:38:34.561]  Last week, I announced on Trends in the News, I was buying gold again.
[00:38:35.954 --> 00:38:40.497]  I had predicted, I had forecasted that gold prices would begin to spike.
[00:38:41.157 --> 00:38:45.760]  They've gone up probably about $80, $90 since I said that.
[00:38:46.641 --> 00:38:49.082]  Again, you can see where this is going.
[00:38:49.462 --> 00:39:04.872]  They're printing this counterfeit money, this digital money, not worth a paper, it's not printed on, devaluing everything else, forcing commodity prices higher, and here's the one that no one ever talks about any more hardly.
[00:39:05.712 --> 00:39:16.168]  In the old days, when I was a young boy, they used to have a thing that they used to promote in this country that made it seem like it was a good thing to do for wise people.
[00:39:16.829 --> 00:39:17.490]  Savings.
[00:39:18.171 --> 00:39:21.236]  Oh, you remember that quaint word, savings.
[00:39:21.556 --> 00:39:23.177]  You work and you put a little money away.
[00:39:23.417 --> 00:39:24.978]  You work and you put a little money away.
[00:39:25.218 --> 00:39:26.258]  And you put in the banks!
[00:39:26.898 --> 00:39:28.119]  And you know what they would do with it?
[00:39:28.619 --> 00:39:31.040]  They would give you interest on it!
[00:39:31.180 --> 00:39:31.941]  Yes!
[00:39:32.501 --> 00:39:37.983]  Back in the old days, you would put money in the bank and they would give you interest on it.
[00:39:38.403 --> 00:39:42.265]  Interest that would be ahead of inflation most of the times.
[00:39:43.386 --> 00:39:44.406]  Now what do they do?
[00:39:44.986 --> 00:39:46.127]  They give you nothing!
[00:39:46.903 --> 00:39:51.306]  They take your money, they hardly give you any interest rates, and you know why?
[00:39:51.966 --> 00:40:01.612]  Because America's public enemy number one, Osama bin Bernanke, has pledged and has kept doing
[00:40:02.611 --> 00:40:04.593]  The same dirty deal.
[00:40:05.213 --> 00:40:08.495]  Keeping interest rates near zero.
[00:40:08.896 --> 00:40:15.761]  They say they're going to keep them near zero, or at zero, until 2015.
[00:40:16.361 --> 00:40:27.870]  That means everybody out there that used to, especially the elderly, that used to put money away and build a nest egg, they got a goose egg.
[00:40:28.430 --> 00:40:29.891]  They got zip.
[00:40:30.392 --> 00:40:31.733]  Not a nothing.
[00:40:32.533 --> 00:40:47.140]  And what they're also doing by doing this is they're forcing people that do want to get a little return on their money to play their criminal operation games like investing in the stock market.
[00:40:47.320 --> 00:40:49.701]  And let me stop you, let me stop you right there.
[00:40:50.021 --> 00:40:54.683]  And then Gerald Cilente, who's been in gold for 30 plus years and very successful,
[00:40:55.143 --> 00:40:57.824]  You have a private account in another company.
[00:40:58.364 --> 00:41:04.246]  MF Global comes along, takes control of it, takes your six figures, doesn't give it back.
[00:41:04.386 --> 00:41:08.927]  Corzine, who advises the President, former head of the same gang, Goldman Sachs, U.S.
[00:41:09.947 --> 00:41:11.208]  He's the Don of this area.
[00:41:11.588 --> 00:41:14.008]  He sits there and says, I didn't know about it.
[00:41:14.328 --> 00:41:15.969]  It comes out he did know about it.
[00:41:16.249 --> 00:41:19.432]  And they just announced last week they're not going to do anything to him.
[00:41:19.692 --> 00:41:20.613]  So that's my question.
[00:41:20.653 --> 00:41:24.316]  The signal has been sent that they can rob anything.
[00:41:24.617 --> 00:41:27.419]  They are taking general police, turning them into SWAT teams.
[00:41:27.800 --> 00:41:31.863]  They are openly preparing to arrest people and put them in re-education camps.
[00:41:32.264 --> 00:41:35.587]  So I guess it is confirmed like you're issued last quarter.
[00:41:36.627 --> 00:41:41.550]  Next train to Auschwitz, they are going the pure tyranny route, but here's the question.
[00:41:41.590 --> 00:41:48.513]  Break down from your great acumen and gravitas and looking into the future on this, but now it's becoming pretty clear.
[00:41:48.533 --> 00:41:52.335]  I mean, you were getting called pessimist porn four years ago in the New York Times, now here it is.
[00:41:52.835 --> 00:41:58.918]  They're going to keep telling everybody everything's wonderful while they dig in, while they move offshore, while they get armed guards.
[00:41:59.838 --> 00:42:02.484]  But clearly people are losing confidence in the system.
[00:42:02.885 --> 00:42:05.511]  So what are they planning to do?
[00:42:05.832 --> 00:42:06.774]  How bad will it get?
[00:42:06.834 --> 00:42:07.656]  What's the time frame?
[00:42:10.265 --> 00:42:13.768]  What they're planning to do is making headline news.
[00:42:14.649 --> 00:42:18.312]  It was 9-11, 11 years later.
[00:42:19.133 --> 00:42:28.341]  With what's going, I've said this in the beginning, when they first started talking about recovery, we did a trend alert on it back in 2008.
[00:42:28.421 --> 00:42:32.445]  You said when the economy goes down, they go to war.
[00:42:32.845 --> 00:42:33.446]  You got it.
[00:42:33.526 --> 00:42:35.147]  No recovery cover-up.
[00:42:35.828 --> 00:42:39.093]  And they're going to take us to war when all else fails.
[00:42:39.614 --> 00:42:42.298]  Can't you hear the war drums beating?
[00:42:43.359 --> 00:42:45.062]  And that's what they're going to do.
[00:42:45.142 --> 00:42:46.924]  Look at the headlines today.
[00:42:47.265 --> 00:42:47.785]  What was it?
[00:42:48.306 --> 00:42:51.771]  University of North Dakota, Texas, Valparaiso.
[00:42:52.372 --> 00:42:59.439]  The fear and hysteria are already vibrating through the media.
[00:42:59.959 --> 00:43:04.123]  Go back, and I remember it like it was yesterday.
[00:43:04.663 --> 00:43:06.986]  I'll never forget back in August of 2011.
[00:43:09.668 --> 00:43:16.593]  You go back and you look at George W. Bush's popularity rating right after he got elected.
[00:43:17.013 --> 00:43:20.776]  You look at how many people were so disgusted with him.
[00:43:21.496 --> 00:43:24.278]  And then you look how it changed after 9-11.
[00:43:26.513 --> 00:43:29.716]  They're doing the same thing now.
[00:43:30.416 --> 00:43:32.638]  They're taking us to war.
[00:43:33.099 --> 00:43:44.388]  And as you well know, that war drum, you think it goes away, and then it keeps coming back, with Israel talking about attacking Iran.
[00:43:44.729 --> 00:43:46.790]  And then you look at the news today.
[00:43:47.791 --> 00:43:55.656]  Alex, how many... and by the way, this has nothing to do with that movie about, you know, Mohammed.
[00:43:55.976 --> 00:44:04.962]  That's like saying that World War I began, little boys and girls, when the Archduke Ferdinand was assassinated at Sarajevo.
[00:44:06.103 --> 00:44:14.508]  This movie is only one match in a matchbox of volatile situations that's going to light the fuse.
[00:44:14.528 --> 00:44:16.049]  Well, let's use a World War II analogy.
[00:44:16.089 --> 00:44:17.970]  I mean, all the forces are lining up.
[00:44:18.431 --> 00:44:19.291]  It's being prepared.
[00:44:19.611 --> 00:44:21.793]  They've sent the fleets to menace the Chinese.
[00:44:22.353 --> 00:44:25.456]  To keep, you know, investing and going along with the White Shoe Boys have.
[00:44:25.736 --> 00:44:27.138]  They're encircling Russia.
[00:44:27.498 --> 00:44:31.181]  They've got proxy wars using Al-Qaeda in Libya and Syria.
[00:44:31.582 --> 00:44:32.903]  The Russians have pointed it out.
[00:44:32.983 --> 00:44:36.346]  I'm outside with the Russians, but they're not the ones looting my country.
[00:44:36.727 --> 00:44:41.791]  And the White Shoe Boys really think they're going to push Russia and now even China around.
[00:44:42.312 --> 00:44:46.015]  These are guys that make 40 to 1 bets and then just take your bank account.
[00:44:47.870 --> 00:44:51.112]  I mean, I have to look at this and say, as Ron Paul said, we better panic.
[00:44:51.812 --> 00:44:52.553]  I agree with you.
[00:44:52.633 --> 00:44:54.274]  They are definitely... Okay, you better panic.
[00:44:54.534 --> 00:44:55.454]  This is real.
[00:44:55.875 --> 00:44:56.575]  This is real.
[00:44:56.635 --> 00:44:59.176]  I'm not... I mean, pick up the... pick up the papers.
[00:44:59.277 --> 00:45:00.077]  Look at your site.
[00:45:00.377 --> 00:45:01.158]  Look at all of them.
[00:45:01.438 --> 00:45:08.442]  Tunisia, Yemen, Sudan, Somalia, Algeria, Bangladesh, Lebanon.
[00:45:08.902 --> 00:45:09.923]  Name the country.
[00:45:10.723 --> 00:45:13.624]  I mean, you can see it right in front of everybody's face.
[00:45:14.384 --> 00:45:17.184]  It is all exploding in front of us.
[00:45:17.244 --> 00:45:24.926]  And now the CIA produced video showing, you know, Mohammed the Prophet murdering women and stuff, you know, with horses.
[00:45:25.386 --> 00:45:28.647]  I mean, just designed to incite radical elements.
[00:45:28.667 --> 00:45:31.307]  I mean, this is order out of chaos.
[00:45:31.347 --> 00:45:32.227]  This is insanity.
[00:45:32.967 --> 00:45:34.308]  And here's the reality.
[00:45:34.388 --> 00:45:35.188]  As I see it,
[00:45:35.908 --> 00:45:38.694]  You know, I talk about buying gold and investing and this and that.
[00:45:39.375 --> 00:45:43.523]  If the United States or Israel goes to war with Iran, I've said this many times,
[00:45:44.636 --> 00:45:48.200]  Those things aren't going to be worth anything, because life is going to be so miserable.
[00:45:48.600 --> 00:45:51.483]  You know how they say generals keep fighting the last war?
[00:45:51.503 --> 00:45:53.265]  There's a reason for it.
[00:45:53.765 --> 00:45:58.650]  Because they can't win the one they're fighting, and they have no clue on how to fight the next one.
[00:45:59.030 --> 00:46:00.792]  This is going to be a very different war.
[00:46:01.253 --> 00:46:04.015]  This is going to be wars of weapons of mass destruction.
[00:46:04.396 --> 00:46:07.198]  It's going to be wars of polluted,
[00:46:08.268 --> 00:46:13.632]  Aquifers and suitcase-sized nuclear weapons.
[00:46:14.013 --> 00:46:18.356]  It's going to be the worst horror that science fiction could make up.
[00:46:18.696 --> 00:46:20.898]  And we already see the technology.
[00:46:21.379 --> 00:46:22.019]  It's in place.
[00:46:22.059 --> 00:46:23.140]  They're using it on us.
[00:46:23.560 --> 00:46:32.948]  Whether it's drones watching us, surveillance, all of the technology is there to wage a war of weapons of mass destruction.
[00:46:33.448 --> 00:46:36.249]  No, it's not an atom bomb with ICBMs.
[00:46:36.669 --> 00:46:38.390]  It's not tanks rolling across.
[00:46:38.710 --> 00:46:39.730]  It's not jets.
[00:46:40.111 --> 00:46:41.771]  It's a different war.
[00:46:42.151 --> 00:46:43.852]  And they're taking us to it.
[00:46:44.152 --> 00:46:49.194]  The same people that took us to Vietnam, that took us to Iraq.
[00:46:49.634 --> 00:47:03.797]  That took us to Afghanistan, and before that took us to the Korean War, that lost every war, are now taking us to the first great war of the 21st century.
[00:47:04.037 --> 00:47:06.398]  The timeline is on time.
[00:47:06.898 --> 00:47:07.378]  Go back.
[00:47:08.438 --> 00:47:09.019]  The crash of 1929.
[00:47:11.581 --> 00:47:12.682]  The Great Depression.
[00:47:13.462 --> 00:47:14.622]  Currency wars.
[00:47:15.223 --> 00:47:16.463]  Trade wars.
[00:47:17.324 --> 00:47:18.244]  World War.
[00:47:18.544 --> 00:47:19.885]  The Panic of 08.
[00:47:20.345 --> 00:47:21.966]  The Great Depression.
[00:47:21.986 --> 00:47:24.827]  You know what the numbers are in Spain.
[00:47:25.147 --> 00:47:27.088]  They're about 40% unemployment.
[00:47:27.308 --> 00:47:27.829]  They're saying 25.
[00:47:29.069 --> 00:47:29.930]  Same in Greece.
[00:47:29.990 --> 00:47:31.110]  Same in Portugal.
[00:47:31.430 --> 00:47:32.451]  Same in Ireland.
[00:47:32.811 --> 00:47:35.772]  And you look around, Italy officially is over 10%.
[00:47:36.412 --> 00:47:37.652]  France over 10%.
[00:47:38.232 --> 00:47:44.014]  The United States, as John Williams points out, shadow stats 22%.
[00:47:44.754 --> 00:47:46.835]  You can see it, the depression is here.
[00:47:47.195 --> 00:47:49.595]  The currency wars are on!
[00:47:49.935 --> 00:47:54.917]  And now you're hearing Mittens, Romney and others talking about trade wars.
[00:47:55.237 --> 00:47:56.997]  The next is world war.
[00:47:57.377 --> 00:47:59.298]  What are people waiting for?
[00:48:01.989 --> 00:48:05.610]  Oh, man, you're absolutely right, and we've been so close to the problem.
[00:48:06.430 --> 00:48:14.493]  The dumbed-down sheeple who just want to watch their sitcoms and party, they're starting to wake up a little bit, but we're almost on the opposite end.
[00:48:14.533 --> 00:48:27.517]  We've been so close to knowing this by researching history and trying to be informed, yourself, myself, so many others, Ron Paul, Webster Tarpley, Dr. Paul Craig Roberts, that we're almost like the sheeple in a way,
[00:48:28.476 --> 00:48:36.400]  But I'm getting chills right now, because we've been so close to it, we're almost expecting it and ready for it, but then I have the realization that this is real!
[00:48:36.880 --> 00:48:53.069]  I mean, this is really happening, and then you talk about the generals fighting the last war, the Joint Chiefs, even Dempsey, who's a warmonger, this is like three Joint Chiefs of Staff chairmen in a row, saying, don't blame us if they go to war, we don't want a war, you got Mossad heads resigning over it,
[00:48:54.349 --> 00:49:00.091]  You've got anybody who knows, anything like Colonel Schaefer saying, we don't want this.
[00:49:00.431 --> 00:49:05.453]  There's a reason real war fighters, who usually love a new war, do not want to enter this.
[00:49:05.473 --> 00:49:17.637]  Because you're right, it's asymmetrical, it's insane, and they also realize it's globalist bankers who want to sit back from their yachts and offshore islands and play the West off against the East.
[00:49:18.357 --> 00:49:21.340]  So they can consolidate power and get a police state out of it.
[00:49:21.740 --> 00:49:33.230]  People realize this is such a hell war that they're creating and it's got Russia looming and the White Shoe Boys who are so arrogant and chutzpah, bravado.
[00:49:34.131 --> 00:49:40.332]  Hubris filled are probably, I mean there's a lot of experts, a lot of top brass I've talked to on and off air.
[00:49:40.712 --> 00:49:42.653]  They say this could go thermonuclear.
[00:49:42.673 --> 00:49:44.233]  I mean this is going to get out of hand.
[00:49:44.253 --> 00:49:46.673]  This is going to make World War II look like a cakewalk.
[00:49:46.973 --> 00:49:53.115]  So I hope all the good old boys that talk about glass parking lotting all the Arabs, I hope they're ready for $20 a gallon gas if that happens.
[00:49:53.335 --> 00:49:55.135]  I hope they're ready for bioweapons in the streets.
[00:49:55.415 --> 00:49:58.696]  I hope they're ready for cities burning when the welfare people riot.
[00:49:58.916 --> 00:50:00.076]  Because this isn't a game.
[00:50:00.416 --> 00:50:02.297]  You know, Homeland Security thinks it's cute.
[00:50:02.317 --> 00:50:06.519]  They're running ads about, get ready for a zombie apocalypse, as an art type of the public.
[00:50:06.860 --> 00:50:10.241]  They are, it's like Satan's running this or something, Gerald.
[00:50:10.482 --> 00:50:18.766]  I mean, you couldn't come up with a more diabolical, geopolitical plan than what these Harvard, Wall Street, scumbag, crazy people have done.
[00:50:19.206 --> 00:50:19.947]  Because you know what?
[00:50:20.467 --> 00:50:22.728]  I have been freaking out, like Ron Paul says, for years.
[00:50:22.808 --> 00:50:23.568]  I knew it was coming.
[00:50:23.928 --> 00:50:26.289]  But now it's not over the hill, it's not down the street.
[00:50:26.549 --> 00:50:34.713]  It's six inches in front of our nose, and it stinks like a pile of dead corpses, and they're telling me it's pumpkin pie, they're telling me it's key lime pie to eat it.
[00:50:35.173 --> 00:50:37.474]  I mean, how far does this damn insanity have to go?
[00:50:38.502 --> 00:50:39.483]  And you're right.
[00:50:39.503 --> 00:50:40.744]  That's exactly what it is.
[00:50:40.804 --> 00:50:42.406]  It's right in front of our noses.
[00:50:43.126 --> 00:50:46.349]  You know, I look at these people that are in charge.
[00:50:46.970 --> 00:50:50.112]  It's not only what they say, it's who says it.
[00:50:50.793 --> 00:50:52.655]  And how can anybody believe them?
[00:50:52.975 --> 00:50:54.376]  Just by looking at them.
[00:50:54.877 --> 00:50:58.940]  You know, when I look at these people, it's like they're like an anti-human race.
[00:51:00.149 --> 00:51:03.031]  It's, it's, they're, they're not human, they're anti-human.
[00:51:03.251 --> 00:51:07.734]  All of their actions, again, they pollute our, our water.
[00:51:08.194 --> 00:51:10.336]  They poison our food.
[00:51:10.896 --> 00:51:13.618]  They destroy our minds.
[00:51:14.238 --> 00:51:16.280]  They wreck havoc on the Earth.
[00:51:17.020 --> 00:51:19.502]  This isn't human, they're anti-human.
[00:51:19.902 --> 00:51:22.665]  All of their actions are anti-human.
[00:51:22.985 --> 00:51:29.670]  You know, they say Obama, you know, he's from Kenya, he's from here, he's from... I think this cat's from Galaxy 9!
[00:51:30.291 --> 00:51:32.413]  And right behind him is Mittens!
[00:51:32.913 --> 00:51:33.934]  And all of them!
[00:51:33.994 --> 00:51:34.835]  Who's even weirder!
[00:51:35.675 --> 00:51:39.937]  I'm telling you, they're doing anti-human deeds.
[00:51:40.357 --> 00:51:47.319]  These are not things that conscious people who care about the human race do.
[00:51:47.920 --> 00:51:53.682]  You know, you were mentioning about all of these people and the destruction that they bring us.
[00:51:54.242 --> 00:51:56.363]  Think of Dwight D. Eisenhower.
[00:51:57.323 --> 00:52:04.486]  Five-star general, Supreme Commander of the Allied Forces, two-term President, and a Republican.
[00:52:05.543 --> 00:52:11.144]  He tells us that the military-industrial complex is taking over the nation.
[00:52:11.544 --> 00:52:19.066]  It will rob us of the genius of our scientists, the sweat of the laborers, and the future of the children.
[00:52:19.126 --> 00:52:20.607]  Now think about this, Alex.
[00:52:22.267 --> 00:52:26.028]  What was the major war that Eisenhower got us into?
[00:52:27.315 --> 00:52:28.196]  How about none?
[00:52:28.916 --> 00:52:33.379]  How about it was Eisenhower who ended the Korean War?
