[00:00:00.470 --> 00:00:01.271]  You want answers?
[00:41:37.032 --> 00:41:44.077]  The Attorney General is partners in a law firm that if you go hire them to do your taxes and to certify them, no one touches you.
[00:41:44.398 --> 00:41:46.800]  Oh, and their lawyer says you don't have to pay tax, Mr. Romney.
[00:41:47.480 --> 00:41:50.222]  Their lawyer says Obama doesn't have to partly pay any taxes.
[00:41:50.523 --> 00:41:52.244]  And then they go put them in offshore corporations.
[00:41:53.325 --> 00:41:55.627]  Again, because these are criminals.
[00:42:01.052 --> 00:42:04.416]  Let's go ahead and go to the CNN clip that got me so mad.
[00:42:05.237 --> 00:42:12.265]  Here it is, in your face, telling you that you're, you know, you've given tens of trillions to the banks, but you haven't done enough.
[00:42:12.565 --> 00:42:15.909]  All the hundreds of taxes you pay in different ways, fines, fees, hidden taxes.
[00:42:16.930 --> 00:42:17.511]  It's not enough.
[00:42:18.772 --> 00:42:21.876]  Now your healthcare is under the IRS setup.
[00:42:22.981 --> 00:42:27.003]  We had 10% growth rates on average before the IRS was set up in 1913.
[00:42:27.463 --> 00:42:29.944]  It wasn't even implemented until the late 40s.
[00:42:30.445 --> 00:42:32.286]  They said, oh, it's a temporary wartime tax.
[00:42:32.546 --> 00:42:33.946]  We take some money out of your account.
[00:42:34.667 --> 00:42:40.530]  You pay taxes with tolls and tariffs and regulations and gas taxes and all these other things.
[00:42:40.590 --> 00:42:41.730]  That's what runs the government.
[00:42:42.831 --> 00:42:46.913]  I mean, my gosh, ladies and gentlemen, I drive all over this country and I see cops every mile.
[00:42:50.683 --> 00:42:51.805]  And they're there to raise revenue.
[00:42:51.825 --> 00:42:53.167]  They're there to burn out the country.
[00:42:53.187 --> 00:42:54.489]  They're there to bankrupt the nation.
[00:42:57.354 --> 00:43:00.238]  Again, I can't even go to our family ranch that we've had since 1830.
[00:43:02.093 --> 00:43:13.375]  And just be camping on it without six, seven, eight game wardens running in going, we're federally deputized, we're visiting everybody, and bucking their chest out like getting off on ego, like they're trying to scare you.
[00:43:13.395 --> 00:43:14.975]  And it's like they're little clown idiots.
[00:43:15.615 --> 00:43:18.556]  I'm like, take your cancer viruses, drink your fluoride, pal.
[00:43:19.256 --> 00:43:20.876]  Okay, I'm not scared of you.
[00:43:21.336 --> 00:43:23.877]  Just give your kids shots, let them have seizures, and bury them.
[00:43:24.337 --> 00:43:25.397]  You like being a slave?
[00:43:25.597 --> 00:43:27.937]  Listen, you little slug, you're not over anybody.
[00:43:28.617 --> 00:43:31.398]  You're being murdered by the New World Order, you bug-eyed idiot.
[00:43:36.684 --> 00:43:39.327]  This country is just, again, love it, love it.
[00:43:39.367 --> 00:43:41.008]  It's all going to collapse by design.
[00:43:41.169 --> 00:43:43.391]  The new order is going to destroy all of you that serve it.
[00:43:44.092 --> 00:43:44.592]  You want it?
[00:43:44.692 --> 00:43:45.393]  Don't worry.
[00:43:45.613 --> 00:43:48.116]  You're going to get everything you want.
[00:43:48.476 --> 00:43:48.897]  All of it.
[00:43:49.997 --> 00:43:51.338]  The Germans got what they wanted.
[00:43:51.358 --> 00:43:53.539]  20 million of their people killed for serving Hitler.
[00:43:53.939 --> 00:43:58.481]  The Russians thought, well the small group that supported communism, don't worry, the Russians killed over 40 million of their people.
[00:43:58.802 --> 00:43:59.202]  Mao over 60.
[00:43:59.842 --> 00:44:00.883]  Don't worry!
[00:44:01.143 --> 00:44:02.423]  You want to get hurt bad?
[00:44:02.623 --> 00:44:03.904]  They're gonna hurt you!
[00:44:04.404 --> 00:44:05.425]  And you servants of this?
[00:44:05.465 --> 00:44:06.566]  You're gonna get hurt the worst!
[00:44:06.926 --> 00:44:09.167]  So, enjoy!
[00:44:09.827 --> 00:44:10.327]  One word!
[00:44:10.347 --> 00:44:11.148]  Enjoy!
[00:44:11.168 --> 00:44:12.509]  Enjoy!
[00:44:15.783 --> 00:44:16.324]  Enjoy!
[00:44:16.924 --> 00:44:17.524]  Here's the clip.
[00:44:17.805 --> 00:44:20.166]  Here is the clip of CNN and this witch.
[00:44:20.387 --> 00:44:20.847]  Here it is.
[00:44:21.347 --> 00:44:26.811]  Solicitor General tells the Supreme Court, representing the Obama administration, it is in fact a tax.
[00:44:26.852 --> 00:44:28.793]  It'll be administered by the IRS.
[00:44:29.053 --> 00:44:30.815]  It'll be collected on April 15th.
[00:44:31.115 --> 00:44:34.898]  Why can't you acknowledge that it is in fact a tax?
[00:44:35.939 --> 00:44:36.920]  Because it's a penalty.
[00:44:37.160 --> 00:44:37.941]  It's not a tax.
[00:44:38.161 --> 00:44:48.069]  It's a penalty that if you decide to be irresponsible and continue to refuse to carry health insurance and make us all pay for your being irresponsible, then you can do that.
[00:44:48.449 --> 00:44:51.171]  You know, we're not going to actually require that you have health insurance.
[00:44:51.532 --> 00:45:01.580]  What we're saying is if you choose not to carry health insurance, then you will be assessed a penalty that will be assessed on your tax return, and that affects about 1% of Americans who choose to do that.
[00:45:01.840 --> 00:45:05.432]  So Donald Varelli, the Solicitor General, was wrong?
[00:45:05.713 --> 00:45:07.418]  He didn't tell the truth to the Supreme Court?
[00:45:09.053 --> 00:45:10.554]  No, on the contrary.
[00:45:11.334 --> 00:45:21.377]  But the way we usually think of taxation, Wolf, is that taxation, as the IRS administers it, is collected on broad swaths and large categories of individuals.
[00:45:21.817 --> 00:45:32.561]  This is a penalty that will be assessed on the tax return if you choose to roll the dice and make us all pay for your being irresponsible and increase all of our health care costs.
[00:45:32.881 --> 00:45:34.842]  We're not going to tolerate that anymore in America.
[00:45:35.262 --> 00:45:38.523]  You have to be responsible and you're going to pay a penalty if you choose not to be.
[00:45:38.843 --> 00:45:39.744]  I have one final question.
[00:45:39.784 --> 00:45:43.386]  Why is the IRS administering this if it's not a tax?
[00:45:43.466 --> 00:45:49.310]  Isn't that their job to impose taxes, collect taxes, to punish people who don't pay taxes?
[00:45:50.550 --> 00:45:54.593]  Because administratively, that's really the easiest, most basic way to do it.
[00:45:54.633 --> 00:45:56.574]  It's the same way that they do it in Massachusetts.
[00:45:56.874 --> 00:45:59.556]  The Department of Revenue in Massachusetts... Alright, let's stop right there.
[00:45:59.596 --> 00:46:00.456]  Turn that witch off.
[00:46:00.697 --> 00:46:02.498]  Turn that enemy of this country off.
[00:46:02.878 --> 00:46:03.758]  That occupier off.
[00:46:03.819 --> 00:46:05.640]  And she is an occupier by the foreign banks.
[00:46:06.502 --> 00:46:11.583]  They're rolling in administrative tax collectors in Greece and places, just shaking people down right now.
[00:46:13.384 --> 00:46:23.286]  Notice, when I had the TSA guy go, you know, I'm gonna grope you, a few months ago, I said, that's a Fourth Amendment violation.
[00:46:23.306 --> 00:46:25.606]  He said, I have administrative privileges and smiled.
[00:46:25.646 --> 00:46:28.447]  See, it's administrative, it's maritime.
[00:46:29.315 --> 00:46:33.456]  It's, we got guys in uniforms that if you don't pay us are going to come with guns.
[00:46:33.476 --> 00:46:35.477]  And we're going to throw you in a prison.
[00:46:35.937 --> 00:46:40.579]  By the way, a well-known activist, former big wig in the UK Independence Party.
[00:46:40.599 --> 00:46:43.820]  Kind of like the leader of their Tea Party over there.
[00:46:45.037 --> 00:46:48.781]  We have an article by Paul Watson breaking it all down.
[00:46:48.841 --> 00:46:51.824]  Man arrested, tried in secret for non-payment of tax.
[00:46:52.164 --> 00:46:53.666]  And it was a special star chamber.
[00:46:53.986 --> 00:46:58.531]  They just arrested him, took him, and the same day tried him in some secret trial.
[00:46:58.571 --> 00:46:59.952]  They just said, he's gone now.
[00:47:00.352 --> 00:47:01.754]  Yes, he had a secret trial.
[00:47:01.794 --> 00:47:02.515]  This is in the news.
[00:47:02.875 --> 00:47:03.536]  He's gone now.
[00:47:04.787 --> 00:47:05.347]  He's gone now!
[00:47:05.387 --> 00:47:06.167]  You're just gone now!
[00:47:06.688 --> 00:47:07.128]  Bye-bye!
[00:47:07.388 --> 00:47:07.868]  Gone now!
[00:47:08.148 --> 00:47:08.608]  Gone now!
[00:47:08.868 --> 00:47:12.790]  And of course they told you NDAA will kill you, will disappear you, everything.
[00:47:12.810 --> 00:47:14.030]  And this is what, this is freedom!
[00:47:14.530 --> 00:47:24.534]  And then we got some witch going, you will behave yourself, you will comply, you, we will no longer tolerate you.
[00:47:26.334 --> 00:47:27.335]  What's her exact quote?
[00:47:28.295 --> 00:47:31.176]  What is Witchiepoo's exact, exact quote here?
[00:47:32.878 --> 00:47:45.204]  This is a penalty that will be assessed on the tax return if you choose to roll the dice and make us pay, all pay, for your being irresponsible and increase all of your health care costs.
[00:47:45.384 --> 00:47:53.408]  And let me tell you, most of the people I know that have the IRS taking their house, it's a two-bedroom, their kids are all in high school or they're elderly.
[00:47:53.448 --> 00:47:55.869]  I know a lot of people right now who live in the poor part of town.
[00:47:57.225 --> 00:48:05.633]  And the IRS is coming back and saying, yeah, it shows five years ago you made this $1,000 and we say you didn't pay on it right, so now it's $10,000.
[00:48:06.174 --> 00:48:07.475]  And they don't have $10,000.
[00:48:08.015 --> 00:48:16.123]  And so now they start grabbing their Social Security check, or they start grabbing their bank check, and they start taking money out of their bank account.
[00:48:17.762 --> 00:48:24.126]  And then they just come take the house, and it's like, oh, you can just be homeless or move in with your family, move in with your neighbors.
[00:48:24.446 --> 00:48:25.327]  It's a squeezing.
[00:48:25.867 --> 00:48:26.628]  It's a crushing.
[00:48:27.408 --> 00:48:28.709]  And it's not going to stop.
[00:48:28.729 --> 00:48:32.891]  They're going to squeeze and squeeze and squeeze because they like doing it.
[00:48:33.752 --> 00:48:35.613]  And they love lying to you.
[00:48:35.893 --> 00:48:38.415]  It's part of their religion of disdain for the cattle.
[00:48:39.571 --> 00:48:42.973]  You notice the Supreme Court says, the Solicitor General, it is a tax.
[00:48:43.614 --> 00:48:47.916]  It's enforced by the IRS to pay it to the subsidiaries of the fellow deserve.
[00:48:47.956 --> 00:48:49.097]  They're big insurance companies.
[00:48:49.457 --> 00:48:51.879]  I've been telling you for two years, it's a tax to the bankers.
[00:48:52.679 --> 00:48:53.240]  What is it now?
[00:48:54.440 --> 00:48:58.523]  You're gonna get this or the IRS is gonna hit you with penalties and interest.
[00:48:59.243 --> 00:49:02.165]  No judge, no jury, no due process.
[00:49:02.345 --> 00:49:03.346]  What's the Constitution say?
[00:49:06.657 --> 00:49:09.578]  For anything more than $20 you get a jury trial?
[00:49:09.879 --> 00:49:10.759]  No you don't!
[00:49:11.560 --> 00:49:20.446]  We're going to take $5,000 out with penalties and interest, and we're going to take your bank account, and we're going to put a levy on your house, and we're going to send people with guns to take it!
[00:49:20.646 --> 00:49:22.107]  And if you resist, they're going to kill you!
[00:49:22.267 --> 00:49:22.747]  And you know what?
[00:49:22.767 --> 00:49:23.708]  They like to kill people.
[00:49:24.408 --> 00:49:34.075]  They like to kill people to make them feel manly, and they're going to kill you, and they're going to take it, and Bank of America is going to take houses that are paid for, and the courts are going to take it, and that's just the way it is!
[00:49:35.043 --> 00:49:36.630]  That's just the way it is.
[00:49:37.393 --> 00:49:38.820]  Because you're going to be responsible.
[00:49:40.049 --> 00:49:46.510]  We're not going to put up with you not being responsible anymore as they give $500 million to energy companies for them to steal.
[00:49:46.770 --> 00:49:51.131]  And as Obama goes, like the mafia, because that's what he is, and says, you're not a Democratic donor.
[00:49:51.411 --> 00:49:52.812]  You've had the Chevy dealership since 1931.
[00:49:53.292 --> 00:49:55.672]  This is on record.
[00:49:56.093 --> 00:49:57.293]  Minnesota, many of it.
[00:49:57.373 --> 00:50:00.313]  We're taking your dealership.
[00:50:00.614 --> 00:50:03.494]  You can still own the property, but you've got to take the Chevy sign down.
[00:50:03.534 --> 00:50:04.334]  You've got two weeks.
[00:50:04.934 --> 00:50:07.115]  And you will not have delivery of any Chevy products.
[00:50:09.440 --> 00:50:12.703]  And then you give it to your Democratic donor.
[00:50:12.743 --> 00:50:22.452]  I mean, these are lawless criminals squatting on us, spitting in our faces, and everyone's shaking in fear, going, I can't believe you're talking back to them.
[00:50:22.653 --> 00:50:24.474]  I can't believe your face, because I'm done.
[00:50:24.775 --> 00:50:25.115]  I'm done.
[00:50:25.155 --> 00:50:30.100]  This is not unusual when a bunch of crooks are running roughshod over us publicly to stand up to them.
[00:50:30.620 --> 00:50:35.746]  We're in this position because I'm seen as a maniac, because I'm willing to tell them like it is.
[00:50:36.046 --> 00:50:37.968]  I'm done living on my knees!
[00:50:38.229 --> 00:50:40.851]  I'm standing up, and you need to as well!
[00:50:41.212 --> 00:50:42.453]  And call out these crooks!
[00:50:42.834 --> 00:50:44.616]  You got local crooks putting fluoride in your water?
[00:50:44.876 --> 00:50:48.940]  You go down to the city council, and you say, listen here, buddy, you stop assaulting me and my family!
[00:50:49.141 --> 00:50:49.801]  Is that clear?
[00:50:49.961 --> 00:50:51.223]  Don't you laugh at me, maggot!
[00:50:51.243 --> 00:50:52.084]  Let me ask you a question.
[00:50:52.324 --> 00:50:53.505]  What does freedom mean to you?
[00:50:53.825 --> 00:50:54.666]  The freedom to choose?
[00:50:54.726 --> 00:50:55.446]  The freedom to vote?
[00:50:55.666 --> 00:50:56.427]  The freedom to worship?
[00:50:56.667 --> 00:50:58.628]  How about the freedom to take control of your own future?
[00:50:58.869 --> 00:51:03.992]  My friends at eFoods Direct are celebrating freedom this month while helping you take control of your greatest dependency, food.
[00:51:04.332 --> 00:51:11.457]  Right now, you receive one of their new Patriot Packs free with every $289 you spend on their highly nutritious and great tasting food.
[00:51:11.737 --> 00:51:15.360]  The Patriot Pack is a 30-day supply of eFoods Quick Fix, easy to store food.
[00:51:15.620 --> 00:51:20.263]  For example, purchase a one-year supply and get five Patriot Packs, which is five months of food free.
[00:51:20.503 --> 00:51:24.065]  Use the extra food for everyday use and save hundreds off your grocery bill.
[00:51:24.306 --> 00:51:29.529]  Give your free Patriot Pack as a gift to a friend or relative, or simply add more food to your long-term supply for free.
[00:51:29.769 --> 00:51:35.713]  Call 800-409-5633 or go to efoodsdirect.com forward slash alex and get your free Patriot Pack with purchase.
[00:51:36.013 --> 00:51:37.154]  Operators are standing by.
[00:51:37.355 --> 00:51:41.459]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[00:51:41.759 --> 00:51:44.983]  eFoods is so affordable, the more you store and eat, the more you save.
[00:51:45.223 --> 00:51:47.826]  Go to eFoodsDirect.com forward slash Alex or call 800-409-5633 right now.
[00:51:50.723 --> 00:51:57.907]  HempUSA.org has a revolutionary wonder food for detoxing the body and rebuilding the immune system.
[00:51:58.087 --> 00:52:06.412]  Microplant powder can help unclog arteries and soften heart valves while removing heavy metals, virus, fungus, bacteria, and parasites.
[00:52:06.592 --> 00:52:10.134]  Plus, it cleans and purifies the blood, lungs, stomach, and colon.
[00:52:10.314 --> 00:52:13.276]  Keep your body clean with Microplant Powder.
[00:52:13.576 --> 00:52:16.817]  Visit us at HempUSA.org or call 908-691-2608 today!
[00:52:20.319 --> 00:52:21.380]  Hi, this is Ted Anderson.
[00:52:21.560 --> 00:52:25.943]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:52:26.123 --> 00:52:31.827]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:52:31.927 --> 00:52:35.349]  Gold has outperformed paper investments, yet no word about IRAs.
[00:52:35.569 --> 00:52:38.171]  If you would like to have gold for your retirement, call 800-686-2237.
[00:52:38.291 --> 00:52:43.214]  Don't get left behind by rising inflation and low returns.
[00:52:43.354 --> 00:52:43.575]  Call 800-686-2237.
[00:52:43.595 --> 00:52:44.996]  Secure your future and call 1-800-686-2237.
[00:52:50.419 --> 00:52:55.441]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:52:55.641 --> 00:53:04.784]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:53:05.004 --> 00:53:19.049]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:53:19.329 --> 00:53:24.594]  Order the Berkey Light System today, complete with two black Berkey elements for only two hundred and thirty one dollars.
[00:53:24.754 --> 00:53:27.277]  And the Berkey Guy will ship your order free of charge.
[00:53:27.457 --> 00:53:34.344]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only thirty nine ninety nine.
[00:53:34.484 --> 00:53:36.566]  That's over 30% off the retail price.
[00:53:36.806 --> 00:53:37.727]  Call the Berkey Guy at 1-877-886-3653.
[00:53:37.747 --> 00:53:37.947]  That's 1-877-886-3653.
[00:53:37.967 --> 00:53:39.088]  Or order online at GoBerkey.com.
[00:53:39.109 --> 00:53:40.170]  That's GoBerkey.com today!
[00:54:29.485 --> 00:54:33.891]  This country, this world, as a case of tyrannical cancer, we either remove it or we die.
[00:54:33.911 --> 00:54:42.362]  And they've got us all debating this sinking ship while criminals run all over us robbing everything not nailed down.
[00:54:44.445 --> 00:54:45.426]  I'm gonna go to your phone calls.
[00:54:46.047 --> 00:54:47.989]  Phone system is down right now.
[00:54:48.009 --> 00:54:50.011]  I know I have callers, but it's down.
[00:54:50.331 --> 00:54:53.014]  So I may have to write down the callers as they come in.
[00:54:54.135 --> 00:55:00.522]  But just briefly, some of the new films we're carrying, so you can expose how they're murdering people and soft-killing others.
[00:55:01.463 --> 00:55:09.265]  The greater good exposing the vaccine cover-up very professional film available at InfoWarshop.com or just link through at InfoWars.com.
[00:55:09.725 --> 00:55:13.927]  Dreams from My Real Father, a story of Red's deception by Joel Gilbert.
[00:55:14.367 --> 00:55:21.869]  This film is sending shockwaves across the country, really powerful, chillingly convincing that they've discovered who Obama's real father is.
[00:55:22.329 --> 00:55:24.150]  Available at InfoWarshop.com.
[00:55:24.610 --> 00:55:24.930]  Okay!
[00:55:26.766 --> 00:55:29.508]  We'll take calls for this segment the next 30 minutes.
[00:55:30.068 --> 00:55:31.009]  I'll try to settle down.
[00:55:31.609 --> 00:55:36.553]  And then we've got a congresswoman joining us who's battling the federal brownshirt goon force.
[00:55:36.653 --> 00:55:37.713]  And that's literally what it is.
[00:55:37.793 --> 00:55:43.177]  It's a thuggish, paramilitary, potbelly force sent out to rule.
[00:55:44.178 --> 00:55:46.479]  Let's go ahead and talk to Mark in Arizona.
[00:55:46.539 --> 00:55:47.320]  Mark, you're on the air.
[00:55:47.340 --> 00:55:47.720]  Go ahead.
[00:55:47.740 --> 00:55:49.421]  Hi, Alex.
[00:55:50.802 --> 00:55:52.223]  I just wanted to say a couple of things.
[00:55:52.303 --> 00:55:53.024]  Firstly, thank you.
[00:55:53.524 --> 00:55:54.965]  You have been so instrumental.
[00:55:55.666 --> 00:55:57.567]  In my awareness and awakening.
[00:55:58.927 --> 00:56:04.169]  One of the things I've been learning and done at Awakening is learned about research and learned about history.
[00:56:04.810 --> 00:56:08.331]  And I've been doing a lot of research on history and learned that history repeats itself.
[00:56:08.611 --> 00:56:11.652]  And I don't understand quite why people don't realize that.
[00:56:12.493 --> 00:56:16.294]  Because the average person is timid and is a spectator.
[00:56:16.314 --> 00:56:18.715]  Their whole life is about watching and being told what to do.
[00:56:19.195 --> 00:56:21.196]  And so they have no idea what's happening.
[00:56:21.316 --> 00:56:22.757]  They have no idea how much danger we're in.
[00:56:23.951 --> 00:56:24.831]  I mean, they have no idea.
[00:56:24.851 --> 00:56:27.012]  I mean, the New World Order is killing people all over the planet.
[00:56:28.112 --> 00:56:31.333]  And just setting up a horrible re-education system here.
[00:56:32.294 --> 00:56:33.154]  They'll find out, though.
[00:56:33.254 --> 00:56:34.014]  I mean, don't worry.
[00:56:35.535 --> 00:56:35.795]  Okay.
[00:56:36.275 --> 00:56:48.619]  With that said, and with all that's going on, like all that we're seeing unfold before our very eyes, and the things that we've been seeing since just January 1st of this year, I've often pondered lately,
[00:56:49.392 --> 00:56:54.217]  I wonder what it might look like in a modern day situation.
[00:56:55.040 --> 00:56:58.603]  Have you pondered or given any speculation to what it might look like?
[00:56:58.663 --> 00:57:06.329]  Yeah, they know to not confront you up front with intimidation and force unless it's a protest because they want that extinguished because that can get out of hand.
[00:57:06.369 --> 00:57:09.572]  They could lose control that way because it would show our power and we could win.
[00:57:09.592 --> 00:57:12.734]  And so it's just going to be bureaucratic.
[00:57:12.794 --> 00:57:13.935]  Yeah, we're taking your house.
[00:57:13.995 --> 00:57:15.096]  Sorry you got behind.
[00:57:15.116 --> 00:57:16.717]  Yeah, that's just the way it is.
[00:57:16.737 --> 00:57:20.000]  Yeah, we're taking your kids for forced inoculation.
[00:57:20.080 --> 00:57:20.961]  It's just how it is.
[00:57:22.017 --> 00:57:25.038]  It's all this, you know, this fake, non-threatening garbage.
[00:57:25.058 --> 00:57:26.198]  It's for your own good.
[00:57:26.758 --> 00:57:28.799]  You know, we represent the majority when they don't.
[00:57:29.119 --> 00:57:29.919]  It's just oily.
[00:57:31.320 --> 00:57:32.200]  But, I mean, here we are.
[00:57:33.060 --> 00:57:37.962]  It'll mean staged terror attacks, the criminals that stage the attacks, posing as saviors.
[00:57:37.982 --> 00:57:42.683]  I mean, are you asking what it's going to look like, or what are you saying?
[00:57:43.544 --> 00:57:50.667]  Well, what I'm asking you is, have you pondered what a modern day, quote-unquote, shot around, hurt around the world might look like in today's world?
[00:57:51.248 --> 00:57:54.909]  Like what happened in Lexington when people finally got pissed off enough to say, no more.
[00:57:55.670 --> 00:57:59.311]  I've wondered what that might look like today because the playing field is very different.
[00:57:59.972 --> 00:58:01.752]  It's not going to go down like it did back then.
[00:58:03.233 --> 00:58:06.955]  Well, that's why they don't ever send people marching in.
[00:58:07.955 --> 00:58:11.437]  Let's say 200 guys got on a hilltop and they were coming to confiscate guns.
[00:58:13.075 --> 00:58:13.835]  In some town.
[00:58:15.856 --> 00:58:21.118]  And if they just showed up... Well, I mean, I'll explain it when we come back.
[00:58:21.859 --> 00:58:24.059]  The SWAT teams wouldn't go face a group like that.
[00:58:24.120 --> 00:58:26.500]  They would wait and go burn down the people's houses later.
[00:58:27.101 --> 00:58:28.201]  You see, that's what they do.
[00:58:28.221 --> 00:58:29.922]  They never want to face something head-on.
[00:58:29.942 --> 00:58:37.525]  This is GCN, the Genesis Communications Radio Network.
[00:58:41.035 --> 00:58:42.296]  Hi, this is Alex Jones.
[00:58:42.336 --> 00:58:47.678]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:58:47.918 --> 00:58:52.560]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[00:58:52.940 --> 00:58:53.340]  It's true.
[00:58:53.420 --> 00:58:57.982]  Seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:58:58.522 --> 00:59:03.205]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:59:03.746 --> 00:59:05.667]  They call it a Survival Seed Bank.
[00:59:06.047 --> 00:59:10.670]  And it can produce an endless supply of nutrient-dense food for you and your family.
[00:59:10.850 --> 00:59:11.751]  And here's the best part.
[00:59:11.971 --> 00:59:14.753]  These seeds have not been genetically modified in any way.
[00:59:15.053 --> 00:59:18.355]  And you actually get enough seeds to plant a full acre crisis garden.
[00:59:18.676 --> 00:59:21.497]  So visit them today at SurvivalSeedBank.com.
[00:59:21.858 --> 00:59:23.739]  That's SurvivalSeedBank.com.
[00:59:24.079 --> 00:59:25.000]  Or give them a call at 877-327-0365.
[00:59:28.722 --> 00:59:32.345]  That's 877-327-0365.
[00:59:32.866 --> 00:59:37.390]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:59:37.710 --> 00:59:40.092]  This is Alex Jones for survivalseedbank.com.
[00:59:55.612 --> 00:59:59.797]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:00.438 --> 01:00:01.259]  You want answers?
[01:00:02.040 --> 01:00:02.961]  Well, so does he.
[01:00:03.582 --> 01:00:07.246]  He's Alex Jones on the GCN Radio Network.
[01:00:07.787 --> 01:00:11.831]  And now, live from Austin, Texas, Alex Jones.
[01:00:16.570 --> 01:00:22.076]  All right, ladies and gentlemen, coming up in about 30 minutes, Representative Marsha Blackburn is scheduled to be joining us.
[01:00:22.616 --> 01:00:24.878]  She's fighting the TSA in a big way.
[01:00:24.898 --> 01:00:27.201]  Glad to see that she's doing that.
[01:00:27.381 --> 01:00:29.323]  Wish Ron Paul would introduce legislation like that.
[01:00:30.704 --> 01:00:34.108]  But he is trying to get legislation introduced to audit the Fed.
[01:00:34.128 --> 01:00:38.031]  That's moving to the House floor right now, so I guess many hands make light work.
[01:00:38.891 --> 01:00:42.633]  The last caller was asking, what will the shot be heard around the world?
[01:00:44.254 --> 01:01:07.147]  It will be, as things collapse, if the police and military get caught on tape, really engaged in a massacre, like Waco or something, and that woke a lot of people up back in 93, and got a lot of the modern patriot movement set up, that is the only opposition to the globalists right now, so that could be a shot heard around the world.
[01:01:08.167 --> 01:01:18.835]  Also, there's more of a velvet revolution of ideas as people just stop complying and as people recognize and withdraw their consent from the system.
[01:01:19.355 --> 01:01:24.659]  No amount of airplanes and drones and black uniforms are going to make people, you know, identify with it anymore.
[01:01:24.699 --> 01:01:32.144]  That's why in every movie, shows, dramas, America's Got Talent, NFL games, it's all fake patriotism.
[01:01:32.484 --> 01:01:37.048]  But packaging tyranny as if it's the patriotism, that's not going to work anymore.
[01:01:38.385 --> 01:01:43.769]  The system, though, doesn't want an upfront physical confrontation where they don't have the moral high ground.
[01:01:44.309 --> 01:01:59.419]  That's why they will start riots or create atmospheres politically that will induce riots so the system can come in as the good guys and restore order and then basically never leave and then start the political persecution.
[01:01:59.719 --> 01:02:01.641]  Well, you saw the collapse and the riots.
[01:02:02.001 --> 01:02:04.002]  We can't have people criticizing the government.
[01:02:04.222 --> 01:02:05.983]  They're trying to bring prosperity back.
[01:02:06.244 --> 01:02:08.165]  Why, look at all the government's doing to help us.
[01:02:08.845 --> 01:02:16.267]  This is all going to be rolled out with layers of brainwashing and sickening garbage attached to it.
[01:02:16.307 --> 01:02:17.547]  But it doesn't matter.
[01:02:17.567 --> 01:02:19.748]  9% approval rating for Congress.
[01:02:19.828 --> 01:02:21.548]  People don't buy any of it anymore.
[01:02:22.028 --> 01:02:24.269]  Now we've just got to get people moving forward.
[01:02:24.749 --> 01:02:28.790]  But the shot heard around the world will be gun confiscation if they try it.
[01:02:31.011 --> 01:02:33.291]  You see, the crooks have seized control of the system.
[01:02:34.011 --> 01:02:36.452]  And they're in command, but not everybody's following orders.
[01:02:38.143 --> 01:02:51.927]  And so, there's this paradox of incredible tyranny and surveillance and torture teams and all of this set up and armored vehicles and, you know, helicopters with nerve gas mounted to the bottom waiting in each U.S.
[01:02:51.947 --> 01:02:52.227]  city.
[01:02:52.667 --> 01:02:54.888]  Sunshine Project reported on that over a decade ago.
[01:02:55.448 --> 01:03:00.149]  But separately, there's people waking up, there's gun owners, there's millions of guns being sold.
[01:03:00.169 --> 01:03:04.090]  I mean, you know what millions of riflemen can do?
[01:03:04.110 --> 01:03:06.751]  I don't care how much fancy stuff you've got.
[01:03:09.389 --> 01:03:24.180]  So, it's all a psyop, and so the globalists are busy because they're in control of the war chest, they're in control of the money, stealing everything they can, wrecking whatever they can, putting in regulations to shut down stuff they don't own, as fast as they can.
[01:03:25.595 --> 01:03:32.857]  While wasting as much money as they can, and creating as much dependency as they can, imagine if you were evil and you didn't follow any rules.
[01:03:33.597 --> 01:03:34.197]  What would you do?
[01:03:34.257 --> 01:03:40.759]  You'd undermine society, you'd break down the family, you'd de-industrialize, you'd pose as the savior, though, so people were dependent on you.
[01:03:41.339 --> 01:03:42.219]  And that's what they do.
[01:03:42.940 --> 01:03:51.642]  They take every trick learned in history, and they write publications admitting, they call it the final revolution, of how to totally dumb down and take control of society,
