[00:00:02.486 --> 00:00:02.906]  We're good to go.
[00:29:12.622 --> 00:29:14.724]  Five, six of our laws being made by someone else.
[00:29:15.084 --> 00:29:21.532]  And the UN has seen this and has very jealously thought to itself, well if the EU can do it on a regional scale...
[00:29:21.952 --> 00:29:25.294]  Why don't we try the same approach on a global scale?
[00:29:25.975 --> 00:29:42.527]  So they invited the EU to send advisors to the Cancun conference, for instance, on the climate two years ago, to advise them on how to start building up these incremental annual treaties or agreements that have the effect of treaties, even though the Senate doesn't ratify them.
[00:29:43.167 --> 00:29:49.169]  Until you get to the point where the UN is suddenly wound up with all the power, and all the media will say, well of course it was inevitable from the start.
[00:29:49.750 --> 00:29:54.491]  They're going to try to play the same game, but an interesting development has now arisen.
[00:29:55.092 --> 00:30:07.056]  The EU, which had previously regarded itself as almost a sovereign nation, that's the way it's been trying to go, taking away sovereign power from the individual member states, and putting them all into the EU.
[00:30:07.757 --> 00:30:11.278]  It has suddenly realised that if the UN takes global domination,
[00:30:12.421 --> 00:30:14.662]  Then the EU will be subservient to it.
[00:30:15.302 --> 00:30:17.622]  And they've suddenly realised they don't like that.
[00:30:17.642 --> 00:30:18.723]  So there's a wonderful irony.
[00:30:18.743 --> 00:30:22.064]  They've been taking all this power from the Member States of the EU, including Britain.
[00:30:22.404 --> 00:30:26.485]  Now, they don't want that power taken from them and given to the UN.
[00:30:26.505 --> 00:30:30.946]  They've suddenly woken up to the fact that the advice they've been giving the UN on how to do this
[00:30:31.426 --> 00:30:34.927]  ...is going to lead to their own subjugation to the UN.
[00:30:34.967 --> 00:30:37.868]  And the EU bureaucrats really don't like this.
[00:30:38.388 --> 00:30:51.191]  And they have now said, really, I think for this reason, though they'll never admit it is for this reason, they're not even going to send an EU delegation to the UN Climate Conference, the UN Sustainable Development Conference in Rio.
[00:30:51.591 --> 00:30:55.752]  But I will be there, because it's very necessary that the...
[00:30:57.773 --> 00:31:10.426]  The superficially admirable goal of sustainable development should be one which is implemented sensibly and not by unelected international authorities such as the UN.
[00:31:11.423 --> 00:31:18.068]  This brings me really on to another problem which is beginning to emerge when you look at things like the Rio Plus 20 conference.
[00:31:18.688 --> 00:31:37.702]  What is happening is that increasingly these international bodies are saying give us the power, give us the wealth, give us the decision-making and legislative power so that we make the laws for the whole world but not one of these international bodies is elected by anyone.
[00:31:37.722 --> 00:31:38.383]  The EU isn't.
[00:31:39.770 --> 00:31:40.811]  The UN isn't.
[00:31:41.452 --> 00:31:46.838]  The Law of the Sea Conference, very topical at the moment because there's another treaty which people are trying to push the US into.
[00:31:47.159 --> 00:31:48.039]  They are not elected.
[00:31:48.640 --> 00:31:50.222]  And it's really a simple enough point.
[00:31:50.382 --> 00:31:54.407]  Every time you transfer power from elected hands here,
[00:31:55.899 --> 00:32:06.229]  To an international, or supranational, or regional, or global body, you are transferring power from elected hands here to unelected hands somewhere else.
[00:32:07.029 --> 00:32:15.117]  And the rule that I would want to put in as, really, as an amendment to your constitution, because the founding fathers didn't foresee this one,
[00:32:16.558 --> 00:32:27.908]  Would be to say that no power shall be, no legislative power shall be handed over by the Congress of the United States to any supranational or global entity.
[00:32:28.828 --> 00:32:34.913]  Unless that supranational or global entity is one who's governing cabinet or council.
[00:32:35.894 --> 00:32:45.819]  has been elected by universal suffrage among all the peoples of the states parties to the convention that established that particular bureaucracy.
[00:32:46.659 --> 00:32:54.843]  So, no more power to any international organisation unless that organisation is elected by the states parties to the treaty setting it up.
[00:32:55.814 --> 00:32:57.415]  Yeah, I think that makes perfect sense.
[00:32:57.455 --> 00:33:02.897]  And of course they're going after not only national sovereignty and regional sovereignty, but individual sovereignty.
[00:33:02.957 --> 00:33:05.298]  I mean, that's really what sustainable development's all about.
[00:33:05.458 --> 00:33:07.878]  The people know best what is best for the people.
[00:33:08.799 --> 00:33:12.460]  The governing class knows best what's best for the governing class.
[00:33:13.260 --> 00:33:14.101]  The governing class
[00:33:15.655 --> 00:33:26.119]  ...wants to use the environment as an excuse for accreting more power to itself, centralising that power in regional and increasingly now in global institutions.
[00:33:26.539 --> 00:33:28.500]  Where does this leave the individual?
[00:33:29.380 --> 00:33:35.662]  You are now told, or we certainly are in Europe, what kind of light bulbs you can and can't use.
[00:33:36.222 --> 00:33:37.663]  Now, what business is that?
[00:33:38.223 --> 00:33:41.645]  ...of a supranational or global government, or even a national one for that matter.
[00:33:42.265 --> 00:33:44.606]  And there's a very useful Catholic principle here.
[00:33:45.987 --> 00:33:52.410]  The Catholic philosophy of government is quite well-developed in the documents of various councils and popes going back 2,000 years.
[00:33:52.470 --> 00:34:00.714]  And there's a principle which is now known as subsidiarity, by which this principle simply asserts that...
[00:34:01.915 --> 00:34:08.378]  The decisions of government should be taken at the most local level that it is possible for that decision to be taken.
[00:34:09.139 --> 00:34:16.522]  So, for instance, really nobody except the family itself needs to decide what kind of light bulbs its children will read by.
[00:34:16.582 --> 00:34:21.585]  That is not the business even of the local authorities, let alone national, supranational or global ones.
[00:34:24.046 --> 00:34:51.008]  If we are to make sure that the individual continues to be the basic building block of society, and the family then is the next building block up, and the state only comes in after that, then we must not allow these international groupings, such as the UN at the Sustainable Development Conference, to take away from the individual the powers and the rights of decision which properly belong to him and his family.
[00:34:51.588 --> 00:34:58.776]  And this is a very important philosophical point, which I think is often lost when one is looking at the political side of all this.
[00:35:00.758 --> 00:35:12.090]  And one of the things that the governing class, as the French call it, the classe politique, worldwide, is now guilty of, is a desire to micromanage.
[00:35:12.631 --> 00:35:13.452]  This, of course,
[00:35:13.792 --> 00:35:18.616]  At one level, all government is instinctually totalitarian.
[00:35:18.676 --> 00:35:25.420]  And by totalitarian I mean desiring to interfere in every little detail of our lives, lightbulbs and all.
[00:35:25.901 --> 00:35:26.941]  They're control freaks.
[00:35:27.001 --> 00:35:28.402]  It goes with being in government.
[00:35:28.442 --> 00:35:30.444]  You want to exercise control.
[00:35:30.504 --> 00:35:31.605]  That's what government is.
[00:35:31.645 --> 00:35:32.585]  It is control.
[00:35:33.126 --> 00:35:35.948]  So to some extent, all in government are control freaks.
[00:35:36.488 --> 00:35:39.691]  And the totalitarians are the ones who are the most open about it.
[00:35:40.031 --> 00:35:44.474]  And they say, we want to govern because we think we know best.
[00:35:45.235 --> 00:36:03.809]  But you see, your government exists under a constitution that your founding fathers saw was going to be necessary precisely to protect you from the over-ambition of the governing elite.
[00:36:04.890 --> 00:36:10.252]  And your constitution makes it very plain that there shall be a proper separation of powers.
[00:36:10.292 --> 00:36:13.554]  A very traditional document in many ways, this constitution.
[00:36:13.894 --> 00:36:15.995]  There should be a legislature.
[00:36:16.035 --> 00:36:18.015]  That's where this constitution starts.
[00:36:18.235 --> 00:36:21.017]  All legislative power in the hands of the Congress that you elect.
[00:36:21.077 --> 00:36:24.438]  Nobody else has any unless the people you elect are given it.
[00:36:25.278 --> 00:36:26.859]  Then they describe the executive.
[00:36:26.899 --> 00:36:28.900]  That's the office of the president and his cabinet.
[00:36:29.870 --> 00:36:35.253]  And then the judiciary, and the separate powers of each, and the ways that they interact.
[00:36:35.373 --> 00:36:37.595]  All of these are carefully thought about.
[00:36:37.635 --> 00:36:50.043]  And if you read, say, the Federalist Papers or the Madison Diaries, where all of these things are mused upon and considered by some of the great men, the greatest men of their age, in that long, hot summer in Philadelphia, they had a vision.
[00:36:50.643 --> 00:36:53.305]  A vision which I wish we still had in Britain and Europe.
[00:36:54.385 --> 00:36:56.887]  That the people know best what's best for the people.
[00:36:57.267 --> 00:37:00.769]  That the people should rule via the ballot box at regular intervals.
[00:37:00.849 --> 00:37:02.330]  I would like to carry that still further.
[00:37:02.370 --> 00:37:06.873]  I would like to have the right of initiative referendum built into constitutions like this.
[00:37:07.413 --> 00:37:13.037]  So that you don't even allow the Congress exclusively to decide what bills shall be debated.
[00:37:13.894 --> 00:37:15.835]  You, the people, should have that power too.
[00:37:16.436 --> 00:37:27.522]  But when it comes then to these international conferences, like this UN conference, everything in this constitution is alien to the people who are behind this sustainable development.
[00:37:27.543 --> 00:37:37.589]  Yeah, and they have a pattern of usurpation, and some of the top globalists talked about, probably 50 years ago, how they're trying to do an end-run around sovereignty, particularly with reference to the US.
[00:37:38.109 --> 00:37:43.173]  Now when it comes to Agenda 21, we've seen this kind of development where they're installing components.
[00:37:43.273 --> 00:37:50.178]  Obama set up something called the Rural Council that has everybody from Homeland Security to Department of Defense to EPA on it.
[00:37:50.638 --> 00:37:54.601]  And they said, well, we want to crack down on farms because of the environment, blah, blah, blah.
[00:37:54.642 --> 00:37:57.243]  So we're going to have the EPA regulating dust.
[00:37:57.644 --> 00:38:02.728]  We're going to have the Transportation Department regulating who's allowed to ride on a tractor or run a vehicle.
[00:38:03.448 --> 00:38:12.572]  And slap on all these other types of licensing components to try to do an end run around individual farming and the ability to run your own communities.
[00:38:12.692 --> 00:38:18.775]  One thing you should always watch out for in all this is why are they going after the farmers?
[00:38:19.255 --> 00:38:22.717]  Why did they previously go after the fossil fuel companies?
[00:38:23.377 --> 00:38:29.220]  Because these are the big supporters of, and donors to, the Republican opponents of the Democrat Party.
[00:38:29.840 --> 00:38:39.666]  And the Democrats, like socialists everywhere, have learnt that if you really want to rule, then what you do is you go after all the big donors to your opponents.
[00:38:39.706 --> 00:38:41.027]  And you do it in several different ways.
[00:38:41.347 --> 00:38:42.668]  First of all, you do it by regulation.
[00:38:42.808 --> 00:38:44.949]  Regulating farming so that it becomes less profitable.
[00:38:45.689 --> 00:38:48.671]  Shutting down the fossil fuel industries as best you can.
[00:38:48.711 --> 00:38:55.055]  There's now 150-odd coal-fired plants on hold that should be being built now to keep these lights on.
[00:38:55.655 --> 00:39:01.977]  Not being built because the Democrats are determined to shut down the big fossil fuel donors to the Republican Party.
[00:39:02.317 --> 00:39:05.998]  So there's very much a selfishness in this.
[00:39:06.038 --> 00:39:09.439]  And you see it again in the UN's Agenda 21 proposals.
[00:39:09.740 --> 00:39:10.660]  These are not...
[00:39:11.400 --> 00:39:27.618]  Well-intentioned proposals for the genuine environmental stewardship of the planet, because frankly, governments like yours, and a nation as experienced as yours, are perfectly capable of regulating your own environment without having some UN bureaucracy to tell you what to do.
[00:39:27.638 --> 00:39:29.440]  We'll definitely give it a try first, anyway.
[00:39:29.540 --> 00:39:31.882]  Well, that would be, I think, the way forward.
[00:39:32.282 --> 00:39:41.651]  And so you always have to watch out for the Democrats trying to do down the big funders of the Republican Party and Republican leaders.
[00:39:42.071 --> 00:39:43.412]  That's what they're after.
[00:39:43.953 --> 00:39:47.796]  It's after this total domination, and you see it over and over again.
[00:39:47.836 --> 00:39:48.897]  They're always at it.
[00:39:48.937 --> 00:39:51.299]  They're always encroaching in various ways.
[00:39:51.379 --> 00:39:55.103]  For instance, the Heartland Institute, which is a right-wing think tank.
[00:39:56.084 --> 00:39:59.449]  And I spoke at their conference in Chicago just yesterday.
[00:40:00.839 --> 00:40:02.380]  They were very interesting.
[00:40:02.720 --> 00:40:13.608]  They are now being encircled by the left who are writing and telephoning individually and emailing the donors whom they found out by a trick.
[00:40:13.808 --> 00:40:25.275]  A fellow called Peter Gleick who wrote a bogus memo and put in a bogus email address saying that he was one of the trustees and could they please send him all the board papers including the list of funders.
[00:40:25.996 --> 00:40:27.497]  That was how they got it, by a trick.
[00:40:27.997 --> 00:40:30.419]  And they're now going to the individual funders one by one.
[00:40:31.320 --> 00:40:39.267]  ...and naming them publicly in demonstrations, and then getting in touch with them and saying, we're going to go on making life grief for you until you stop funding the Heartland Institute.
[00:40:39.687 --> 00:40:40.608]  It's the same approach.
[00:40:41.709 --> 00:40:47.455]  Always trying to just do down the other side by, frankly, unfair, dishonest, and in this particular case, criminal means.
[00:40:48.365 --> 00:40:50.367]  And the UN is not averse to doing the same thing.
[00:40:50.407 --> 00:40:58.433]  They had a conference under Ban Ki-moon in May last year, of which the theme was, how do we bring national sovereignty to an end?
[00:40:59.114 --> 00:41:08.501]  And when they say, how do we bring national sovereignty to an end, and they're not proposing to set up a global democratic government, what they're actually bringing to an end is democracy itself.
[00:41:09.161 --> 00:41:14.686]  The democracy which your founding fathers intended you to have, and, if you could, to keep it.
[00:41:15.578 --> 00:41:16.559]  Yeah, it would have been nice.
[00:41:16.859 --> 00:41:18.461]  Now let's go back to Agenda 21.
[00:41:18.741 --> 00:41:38.019]  In 1992, we had figures Maurice Strong and others, and they were always very concerned at the time about how to take what maybe sounds like a reasonable cause, the environment, but to transfer it into these banks that they would control, and they would essentially become the regulators of all global activity if it could relate to the commons, the air, the water,
[00:41:38.399 --> 00:41:47.246]  The land, and today that has really matured into Al Gore and Goldman Sachs holding funds for the carbon credits and all this.
[00:41:48.247 --> 00:41:49.868]  What are we going to see at Rio Plus 20?
[00:41:50.308 --> 00:41:53.111]  How has their agenda matured over the years?
[00:41:53.331 --> 00:41:55.993]  Are they hopeful that they're going to achieve their goals?
[00:41:56.033 --> 00:41:56.713]  Are they angry?
[00:41:56.753 --> 00:42:07.422]  Because I hear on all kinds of radio, alternative media, everyone's talking about Agenda 21 catching up to what they probably didn't know about 20 years ago for this kind of anniversary meeting.
[00:42:07.882 --> 00:42:08.583]  That's quite right.
[00:42:08.923 --> 00:42:14.170]  People are much more aware of these poisonous words, Agenda 21, than they were.
[00:42:14.610 --> 00:42:23.381]  They now realise that this is a grab for absolute power by the UN and by the environmental movement, which is, of course, where all the Marxists went when the Berlin Wall came down.
[00:42:23.401 --> 00:42:24.282]  They had nowhere else to go.
[00:42:24.603 --> 00:42:26.825]  So they piled into the environmental movement.
[00:42:27.506 --> 00:42:33.831]  And my good friend, the late Eric Ellington, who was one of the founders of Greenpeace, was the most non-political guy you ever could meet.
[00:42:34.512 --> 00:42:43.519]  I was astonished when one day he said, you know, we all had to leave Greenpeace two or three years after we'd joined it, because the Marxists had moved in and taken it over, and we were non-political, so we couldn't stop them.
[00:42:44.240 --> 00:42:49.023]  And he was heartbroken, because he really cared about the environment in a genuine and sensible and proportionate way.
[00:42:50.124 --> 00:42:53.328]  Whereas these people have a nasty political agenda.
[00:42:53.508 --> 00:42:56.692]  Greenpeace has nothing to do with the environment these days.
[00:42:56.752 --> 00:42:57.973]  That's just the fig leaf.
[00:42:58.574 --> 00:43:08.444]  You know, it's a green fig leaf over a red instrument beneath, shall we say, which is intended to do things to us which will be very unpleasant and uncomfortable.
[00:43:09.405 --> 00:43:33.396]  And so what we have to do is to be very alert to the fact that the global governance, as they would like to call it, world government, as I would bluntly call it, these freaks, these control freaks, want to use Agenda 21, they want to use these Rio conferences and the Durban conferences to carry this agenda continuously forward by establishing, slowly, annually, by stealth,
[00:43:34.116 --> 00:43:57.105]  The bureaucratic structures and power base and wealth base through preemptive taxation over individual nations that will enable them increasingly to function as a global government in the way that the EU is now the supreme government of Europe to the absolute fury and hatred of people like me who have to live under this effective dictatorship.
[00:43:57.905 --> 00:44:01.126]  And the way they're going to do it, because you asked, what is their plan?
[00:44:01.286 --> 00:44:03.246]  How are they going to unfold this?
[00:44:03.706 --> 00:44:20.310]  Well, it's already evident in the draft conclusions of the conference, which already I've got hold of them, that they are intending to follow the same sort of thing as the EU did, and also as the UN did with the climate thing, where you gradually set up more and more bureaucracies.
[00:44:20.370 --> 00:44:27.311]  You know, this conference calls for the UN to do this, do that, do the other, and the UN then sets up a bureaucracy.
[00:44:28.071 --> 00:44:28.452]  To do it.
[00:44:28.512 --> 00:44:32.015]  Say, well, we were told to do it by this agreement or that international meeting or whatever.
[00:44:32.055 --> 00:44:34.157]  They can always justify where they were told to do it.
[00:44:34.558 --> 00:44:42.005]  But in effect, what they're doing is expanding their power base and then sending the bill to governments and saying, well, you had this meeting, you signed this document, now you've got to pay.
[00:44:42.025 --> 00:44:50.633]  I don't know if it's the appropriate metaphor, but it makes me think of throwing a stone into a pond and a small circle gets bigger until it's surrounding the whole area they want to conquer.
[00:44:51.254 --> 00:45:02.425]  That's exactly what happens, and they want to expand the centre to the point where it becomes so well funded, so many top people go there, that governments anywhere else can no longer compete.
[00:45:02.465 --> 00:45:10.994]  That's what we have in Europe, you know, the European dictatorship, where all the best people who want to go into government, they don't get into Parliament.
[00:45:11.234 --> 00:45:11.915]  What would be the point?
[00:45:12.735 --> 00:45:14.855]  You can go into Parliament, you can vote for what you like.
[00:45:14.895 --> 00:45:16.536]  Makes absolutely no difference.
[00:45:16.596 --> 00:45:22.417]  Because the real power and five-sixths of all our laws are made by people we don't elect somewhere else.
[00:45:22.777 --> 00:45:25.957]  So the people, the real power-hungry folk now, they don't go into Parliament.
[00:45:26.598 --> 00:45:30.658]  And so Parliament becomes weaker because the people with real ambition don't go there.
[00:45:31.038 --> 00:45:34.659]  They go instead into this cloying bureaucracy in Brussels.
[00:45:34.919 --> 00:45:37.319]  And the UN is now expanding in the same way.
[00:45:37.379 --> 00:45:40.480]  They are multiplying agents in the same way that Brussels did.
[00:45:40.980 --> 00:45:47.603]  You know, the UN High Commission for Refugees, the UN Children's Fund, the UN Environment Programme.
[00:45:47.883 --> 00:45:49.144]  They're all multiplying.
[00:45:49.184 --> 00:45:49.804]  More and more of them.
[00:45:49.844 --> 00:45:53.145]  Every time I go to one of these UN conferences, there's another three or four of them.
[00:45:53.165 --> 00:46:05.231]  And now something like 150 individual UN agencies, each separately funded by the taxpayers, in states who have no control over how much money is spent or how much of their money is taken from their pockets to pay for the UN.
[00:46:05.251 --> 00:46:07.151]  It's all not transparent at all.
[00:46:07.171 --> 00:46:08.292]  It's all completely secret.
[00:46:08.972 --> 00:46:15.737]  It's the very antithesis of what was intended in this Constitution, where government had to be visible to the people.
[00:46:16.458 --> 00:46:22.942]  It was in Britain that the idea of recording the proceedings of Parliament first came about, with Hansard producing a daily record of what was said.
[00:46:24.011 --> 00:46:25.793]  And this happens, of course, in your Congress.
[00:46:25.833 --> 00:46:27.815]  Now, there's a congressional record of what was said.
[00:46:28.155 --> 00:46:32.179]  And if you testify in front of a congressional committee, your remarks are read into the record.
[00:46:32.259 --> 00:46:35.142]  And any documents you submit are written into the record.
[00:46:35.202 --> 00:46:38.525]  And anybody can look and see whether what you said was sensible or not.
[00:46:38.865 --> 00:46:39.365]  But in the EU...
[00:46:40.442 --> 00:46:42.844]  The commissars meet behind closed doors.
[00:46:43.244 --> 00:46:52.210]  If they decide on a law, that then gets passed to another committee, called the Committee of Permanent Representatives, which fleshes it out and does the detailed work.
[00:46:52.550 --> 00:46:54.171]  That's behind closed doors too.
[00:46:54.731 --> 00:46:56.472]  Then it goes to the Council of Ministers.
[00:46:56.773 --> 00:46:58.174]  They meet behind closed doors.
[00:46:58.996 --> 00:47:06.508]  And then and only then, if all of those three have said yes, it goes to the European Parliament, which is elected but has no power.
[00:47:06.548 --> 00:47:09.953]  It's just ceremonial, as Alex Jones calls it.
[00:47:09.973 --> 00:47:10.934]  It's just decoration.
[00:47:11.936 --> 00:47:13.678]  And they, even if they vote it down...
[00:47:14.773 --> 00:47:29.783]  The Commissars can reintroduce it either via the same process again until the Parliament gives in, which they've done on many occasions, or simply directly, as what's called a Commission Regulation, bypassing the elected Parliament altogether, and indeed all the elected Parliaments of Europe altogether.
[00:47:30.343 --> 00:47:35.166]  We are now in a formal sense of dictatorship and it's very unpleasant to live under it.
[00:47:35.286 --> 00:47:38.788]  Because all the bureaucrats then start behaving like dictators.
[00:47:39.348 --> 00:47:43.090]  And they hate me because I stand up and I name them on the air and I give them a lot of trouble.
[00:47:43.610 --> 00:47:54.196]  But the important point here is the UN would now like to copy the success of the EU in growing these gargantuan, completely useless and very damaging and stifling bureaucracies.
[00:47:54.596 --> 00:47:55.757]  So that it can have
[00:47:56.517 --> 00:47:57.697]  World domination.
[00:47:57.757 --> 00:48:01.079]  Can you imagine the right to levy a taxation on the whole globe?
[00:48:01.559 --> 00:48:04.540]  This is going to give enormous power and wealth to the centre.
[00:48:04.860 --> 00:48:17.544]  And it is absolutely unthinkable to me, having been brought up in a democratic tradition which we have now lost, to see that you and the rest of the world might lose this too via these climate conferences.
[00:48:17.564 --> 00:48:19.785]  And the way they do it is the climate conferences are every year.
[00:48:20.465 --> 00:48:26.450]  The negotiators all go to some place where there are plenty of grass skirts and nice sun, sea and sand, so they get a bit of a holiday.
[00:48:26.990 --> 00:48:28.891]  Therefore, they don't read the documents put in front of them.
[00:48:28.911 --> 00:48:32.694]  They just agree to them for the sake of going home and saying, yes, we have an agreement.
[00:48:33.315 --> 00:48:34.976]  And these agreements are cumulative.
[00:48:35.136 --> 00:48:36.917]  They pile up, one after the other.
[00:48:37.398 --> 00:48:45.964]  Real power, real wealth being transferred from individual states, year by year, with each annual new agreement to the centre.
[00:48:45.984 --> 00:48:46.925]  It's never the other way.
[00:48:47.985 --> 00:48:51.827]  And the same now with the Rio Plus 20 conference.
[00:48:52.568 --> 00:49:02.213]  One of the things they haven't yet written into the draft, but I know they're going to, is we can no longer afford, for the sake of the planet, to have these meetings every 20 years.
[00:49:02.533 --> 00:49:07.356]  We must have annual meetings to carry this process forward and save the planet.
[00:49:07.376 --> 00:49:12.319]  You can hear the rhetoric now, and I'll bet you any amount of money you like, you won't find it in the draft now.
[00:49:12.939 --> 00:49:15.542]  But I'll bet you that that will be proposed.
[00:49:15.922 --> 00:49:17.484]  It's already been planned, I'm quite sure.
[00:49:18.085 --> 00:49:21.188]  And they will then say we must have annual conferences on sustainable development.
[00:49:21.549 --> 00:49:31.780]  And each of those annual conferences will have to have that same annual agreement or treaty at the end of it, which will transfer power, always more power, from us to them, never ever.
[00:49:32.481 --> 00:49:33.082]  ...the other way.
[00:49:33.122 --> 00:49:37.987]  It's been the same in Europe, it's been the same with the climate treaties, now they're going to do the same with Agenda 21.
[00:49:38.027 --> 00:49:39.589]  They've learned how to do this now.
[00:49:40.510 --> 00:49:47.818]  Now, so you already underscored the eugenics behind all this, that they want to reduce the world population almost all the way, 90 plus percent basically.
[00:49:47.858 --> 00:49:49.640]  They want to take six-sevenths of it away.
[00:49:50.000 --> 00:49:52.461]  But this is getting quite deadly, these agreements.
[00:49:52.581 --> 00:50:00.284]  Of course we remember Copenhagen, it was rejected by the developing world because they realized how much this is going to cost them in money but also in livelihood.
[00:50:00.685 --> 00:50:13.270]  And this is getting worse and worse because we see United Nations groups pushing entire tribes, entire villages off the land in the name of fighting climate change, killing people even, showing up with armed weapons and so forth.
[00:50:13.310 --> 00:50:18.172]  This has happened in Uganda, it's happened in Honduras, heaven knows how many other places it's happened because
[00:50:18.852 --> 00:50:27.135]  Our news media are not very good at covering countries where it's uncomfortable and there are no five-star hotels and minibars.
[00:50:28.256 --> 00:50:33.458]  They don't like to go to places like Honduras or Uganda because it's not comfortable there, it's not smart to go there.
[00:50:34.058 --> 00:50:37.819]  And so a lot of these things are happening around the world and are not being reported in the West.
[00:50:37.859 --> 00:50:39.580]  I mean, to give you one example of this, if you
[00:50:40.460 --> 00:50:46.646]  ...go back a few years to these various attempts to mess around with the climate.
[00:50:47.066 --> 00:50:53.932]  One of the things they did was to say we must take lots of agricultural land out of production for the sake of growing biofuels.
[00:50:54.453 --> 00:50:59.077]  And they took millions of acres of agricultural land out of... That's totally genocidal.
[00:50:59.117 --> 00:51:03.561]  ...growing food for people who need it and growing biofuels instead for clunkers that didn't.
[00:51:03.841 --> 00:51:04.822]  And the effect of that...
[00:51:05.652 --> 00:51:12.294]  ...was to cause, or at least contribute to, the doubling of world food prices that happened in just a few years.
[00:51:13.014 --> 00:51:16.375]  This caused riots in a dozen regions of the world.
[00:51:17.395 --> 00:51:20.015]  Virtually none of these riots was reported.
[00:51:20.035 --> 00:51:20.636]  Food riots.
[00:51:20.676 --> 00:51:23.576]  People starve and they will riot because they're desperate to get food.
[00:51:23.596 --> 00:51:25.617]  You only have a food riot if there's real starvation.
[00:51:25.657 --> 00:51:26.477]  Doesn't happen otherwise.
[00:51:27.518 --> 00:51:35.284]  Food riots in a dozen regions of the world all happening at the same time, all for essentially the same reason, that biofuels were squeezing out normal food production.
[00:51:35.865 --> 00:51:42.410]  And if in a fairly well-balanced market, which the food market was until that time, you suddenly take out a chunk
[00:51:43.491 --> 00:51:54.281]  Even quite a small chunk, though it was many tens of millions of acres of agricultural land, that would be enough to trigger a huge increase in the price of the raw commodities that are produced by farming.
[00:51:55.622 --> 00:52:02.768]  And so it's, you know, people sometimes naively say, oh, but you know, you'd have had to take out half the agricultural land in order to double the food prices.
[00:52:02.868 --> 00:52:04.790]  No, it doesn't work like that, as you know.
[00:52:05.670 --> 00:52:07.891]  Once you put the pressure on prices, up they go.
[00:52:08.051 --> 00:52:08.812]  And that's what happened.
[00:52:08.832 --> 00:52:12.153]  This meant that people were starving all over the world, rioting because they were starving.
[00:52:12.413 --> 00:52:15.415]  The Western press hardly mentioned it at all.
[00:52:15.795 --> 00:52:16.635]  They're not interested.
[00:52:17.236 --> 00:52:27.060]  Yesterday, at the Heartland Conference, I said, look, instead of spending all this money on sustainable development and climate change and so on, all of which is completely wasted, it only costs $8 to save the life of
[00:52:30.055 --> 00:52:43.514]  ...of a victim of trichiasis, which is a disease caused by the trachoma parasite, which gets into the eye, and it causes the eyelashes to grow inward and pierce the eyeball.
[00:52:43.554 --> 00:52:44.675]  You eventually go blind.
[00:52:45.596 --> 00:52:48.619]  And it's one of the most acutely painful conditions known to man.
[00:52:48.639 --> 00:52:49.920]  Of course, you end up blind of it.
[00:52:50.600 --> 00:52:55.104]  And this can be cured for $8 by a simple existing operation.
[00:52:55.124 --> 00:53:05.672]  And I mentioned this yesterday, and I said there would be a far better use than these $80 billion that the US alone has spent on climate change and environmental this and that over the last few years.
[00:53:06.132 --> 00:53:10.676]  There you could do some real good, because is not man part of the environment too?
[00:53:11.076 --> 00:53:18.322]  If people are going blind because they're being attacked by a parasite in countries too poor to provide the elementary medication necessary, shouldn't we help them with that?
[00:53:18.562 --> 00:53:22.846]  Wouldn't that be a sensible, proportionate Agenda 21 to pursue?
[00:53:23.686 --> 00:53:26.489]  And here is how the left are already reporting what I said.
[00:53:27.150 --> 00:53:34.195]  They said, I can personally, I'm claiming that I can personally cure these people of their blindness for $8.
[00:53:34.275 --> 00:53:36.777]  But there's many diseases they know they can address.
[00:53:36.837 --> 00:53:39.078]  And that here I am making stuff up.
[00:53:39.419 --> 00:53:40.940]  This is the line.
[00:53:41.100 --> 00:53:42.661]  They're totally unprincipled.
[00:53:42.681 --> 00:53:46.564]  They don't mind how many people they kill, because for them,
[00:53:47.364 --> 00:53:57.228]  If you kill people, or they go blind, or whatever, and they can't be economically productive, then that will be good for the planet, because they see man as a parasite upon the planet, as harmful to the planet.
[00:53:57.248 --> 00:54:08.592]  They have these very, very extreme views, which they don't really believe, but they will recite them, because what they really want is absolute global domination, and this is simply the pretext.
[00:54:09.272 --> 00:54:11.094]  Let me ask you this too about the developing world.
[00:54:11.134 --> 00:54:14.477]  We know there's been problems with IMF and World Bank conditional loans.
[00:54:14.937 --> 00:54:20.682]  In some cases they've actually tied population reduction to World Bank loans and other United Nations stuff.
[00:54:21.022 --> 00:54:34.374]  Aren't the actual aid packages out of these UN conferences also going to be a similar kind of problem where their vision of development is reducing population and for these third world countries to get this aid money they've got to go along with these policies?
[00:54:34.434 --> 00:54:35.255]  This is very true.
[00:54:35.355 --> 00:54:51.365]  For many, many decades now, the British government has had a policy that unless you have a population programme, by which they mean a depopulation programme by enforced artificial contraception, or abortional, both, then you cannot receive British aid.
[00:54:52.445 --> 00:54:58.669]  And this is not really known about in Parliament, if it knew about it, even nowadays, I fear they wouldn't do anything about it, but that's what the bureaucrats do.
[00:54:59.210 --> 00:55:02.792]  They say, unless you have a depopulation programme, we won't give you any aid.
[00:55:03.752 --> 00:55:13.895]  And so this, in effect, forces contraception and abortion on countries, say, in Africa or South America, where both of these things are actually alien to their religion and alien to their culture.
[00:55:14.435 --> 00:55:15.756]  It's not the way they do things.
