[00:00:00.049 --> 00:00:00.589]  I don't know.
[00:24:46.043 --> 00:24:46.764]  These are veterans.
[00:24:46.784 --> 00:24:47.905]  These are army officers.
[00:24:47.945 --> 00:24:51.387]  These are I mean, this is not the way America was supposed to be.
[00:24:52.308 --> 00:25:03.375]  Greed got us there, Alex, when it was cheaper to send your products out to get made to China or Mexico or Indonesia.
[00:25:04.165 --> 00:25:10.007]  Cheaper to make it out there, cheaper to ship it all back into the country, and not use U.S.
[00:25:10.087 --> 00:25:11.928]  labor to do that.
[00:25:12.408 --> 00:25:13.988]  That's when it started to happen.
[00:25:14.488 --> 00:25:21.071]  And it was a systematic plan to increase shareholder value for most of these companies.
[00:25:21.691 --> 00:25:22.331]  Hey, you know what?
[00:25:22.571 --> 00:25:23.491]  I'm all for profit.
[00:25:23.851 --> 00:25:24.852]  I'm all for profit.
[00:25:24.872 --> 00:25:27.973]  I think if you're running a business, you need to make a profit.
[00:25:28.773 --> 00:25:33.119]  At what point do you say, this is not right?
[00:25:33.580 --> 00:25:38.567]  So I'm going to lower my profit, but I'm going to employ more Americans.
[00:25:38.947 --> 00:25:40.649]  I'm going to keep people working.
[00:25:40.990 --> 00:25:44.354]  I'm going to do the old Henry Ford routine, and that simply was
[00:25:44.935 --> 00:25:45.475]  You know what?
[00:25:45.895 --> 00:25:47.096]  You're working for me.
[00:25:47.456 --> 00:25:48.176]  Support us.
[00:25:48.496 --> 00:25:49.316]  Buy our goods.
[00:25:49.536 --> 00:25:51.237]  And let's push this product.
[00:25:51.537 --> 00:25:52.677]  Let's push this company.
[00:25:52.697 --> 00:25:53.518]  And let's get going.
[00:25:53.858 --> 00:25:54.758]  Well, they didn't do that.
[00:25:55.178 --> 00:25:58.499]  Instead, they all decided to go to China.
[00:25:59.199 --> 00:26:00.860]  And that's what has hurt us.
[00:26:01.600 --> 00:26:10.143]  And until we get to a point where we can be competitive again, truly competitive in the marketplace, it's not going to come back.
[00:26:10.916 --> 00:26:11.536]  Well, that's it.
[00:26:12.557 --> 00:26:19.622]  Look, when a few companies will sell out, they become the lowest common denominator in the equation.
[00:26:19.662 --> 00:26:21.203]  They force everybody else to go there.
[00:26:21.503 --> 00:26:28.288]  And there's always somebody more corrupt that'll do, you know, paying off Chinese generals to have slave labor, whatever it takes.
[00:26:28.448 --> 00:26:29.929]  And they go, well, that's free market.
[00:26:29.949 --> 00:26:30.489]  We're competing.
[00:26:30.949 --> 00:26:34.432]  It's not free market when the Chinese have their kids tied up on lampposts.
[00:26:35.052 --> 00:27:01.037]  Outside the factory and their suicide nets and they're doing forced abortions inside the factory as mainstream news is reported This is science fiction dehumanization We're dealing with a bunch of corporations battling for market share and control Like it's a military operation, and that's what's done this to us Would you slit your daughter's throat if it made you you know all-powerful in a particular industry?
[00:27:01.637 --> 00:27:04.278]  And that's really what it is is a bunch of short-sighted
[00:27:05.430 --> 00:27:08.311]  Corporate leaders and Congress hasn't protected us.
[00:27:08.351 --> 00:27:09.392]  They were bought and paid for.
[00:27:09.812 --> 00:27:19.976]  If they had basic controls that made sure there was a level playing field instead of this slanted playing field that has us all going down the drain, we wouldn't be in this position.
[00:27:20.597 --> 00:27:26.459]  And again, I say to the elite, who are you going to be once you've destroyed this productive country that was the source of your power?
[00:27:26.819 --> 00:27:28.380]  But as you said, they're short term.
[00:27:29.855 --> 00:27:31.256]  Exactly, exactly.
[00:27:31.596 --> 00:27:36.980]  My daughter, who you've been so kind to put up on your website, has this little jewelry company.
[00:27:37.801 --> 00:27:42.504]  And she's got two little girls and these little girls said, Mommy, Mommy, we want to make this jewelry.
[00:27:42.584 --> 00:27:43.505]  We want to do one of these.
[00:27:43.545 --> 00:27:47.568]  So as a mother, she said, have some fun, make this little necklace and do it.
[00:27:48.008 --> 00:27:49.890]  But it was it was hilarious because
[00:27:50.623 --> 00:27:55.645]  The way it looked, I said to her, you are using little children to make these products.
[00:27:56.525 --> 00:27:57.666]  And she started laughing.
[00:27:57.946 --> 00:27:59.986]  But that's what they do in all these other countries.
[00:28:00.607 --> 00:28:07.769]  They're using that kind of labor, that minimal cost labor, to generate products and things like that.
[00:28:07.789 --> 00:28:09.530]  And it's just abominable.
[00:28:10.891 --> 00:28:12.913]  I wish I had the answer.
[00:28:12.973 --> 00:28:18.759]  I wish I had, you know, that special answer to get this thing solved and done.
[00:28:19.239 --> 00:28:22.603]  Both presidential main candidates, you know what?
[00:28:23.344 --> 00:28:24.225]  They all try.
[00:28:24.245 --> 00:28:25.967]  You know, Alex, you know where I come from.
[00:28:26.727 --> 00:28:30.812]  I think most of these people are nice people, well-intentioned.
[00:28:31.412 --> 00:28:35.435]  I mean, I think this is one of the most difficult things in the world to solve.
[00:28:35.455 --> 00:28:42.219]  And, you know, just coming in for four years or eight years is not going to solve a problem that has been going on for a long, long time.
[00:29:02.066 --> 00:29:08.192]  All they want to do is minimize it, make it look good until they get in and out of office and they're out of there.
[00:29:08.693 --> 00:29:13.838]  And, you know, hand the baton off to the next guy or woman and let them worry about it.
[00:29:13.918 --> 00:29:16.060]  Hey, by the way, George, I've got to stop you right now.
[00:29:16.741 --> 00:29:20.644]  Your daughter is a sponsor of InfoWars.com.
[00:29:21.425 --> 00:29:26.426]  And if you go to InfoWars.com about a third of the way down or halfway down, there's a jewelry ad.
[00:29:26.466 --> 00:29:35.308]  And I didn't tell anybody at the office because, you know, the guys running the show, they don't know what's going on in sales that your daughter was a sponsor, a small sponsor, but she's been a good sponsor for about two years or so.
[00:29:35.888 --> 00:29:37.228]  And I clicked on it.
[00:29:37.688 --> 00:29:43.470]  And Chris, who's in there running the board and the cameras, because we're also streaming video, said, hey, I love that site.
[00:29:43.750 --> 00:29:47.230]  I bought jewelry for my wife and now she just absolutely loves it.
[00:29:47.530 --> 00:29:49.631]  He was just saying this in my ear while you were talking.
[00:29:50.908 --> 00:29:52.471]  No, no, he didn't even know it was your daughter.
[00:29:52.511 --> 00:29:54.714]  It's just funny that he bought some.
[00:29:54.794 --> 00:29:58.800]  It's tuliptopia-jewelry.com.
[00:30:00.246 --> 00:30:02.268]  She's one of a kind, little entrepreneur that she is.
[00:30:02.328 --> 00:30:03.389]  Hey, that's what it's all about.
[00:30:03.449 --> 00:30:07.753]  And then it creates this incredible industry in the country, instead globalism.
[00:30:08.013 --> 00:30:12.317]  Look, it's not bad to go in a box store and buy something, if you buy something that's also original.
[00:30:12.558 --> 00:30:17.542]  But it's when everything is a box store and everything's from China, hey folks, you know, it's not a good deal.
[00:30:17.842 --> 00:30:20.124]  We're going to go to break and play one of these special reports.
[00:30:20.144 --> 00:30:21.326]  We've got like 50 of these.
[00:30:21.806 --> 00:30:23.688]  Which one are we going to here for break before we go to calls?
[00:30:26.792 --> 00:30:29.937]  Okay, it's John Bowne with his report on mass shootings.
[00:30:30.317 --> 00:30:32.220]  We're going to get to that with John Bowne.
[00:30:32.921 --> 00:30:34.523]  I just have to see the guy in there running the board.
[00:30:34.543 --> 00:30:37.608]  And then we're going to come back in just a few minutes with George Norrie and your phone calls.
[00:30:38.108 --> 00:30:41.914]  Anthony, Michael, John, Stewart, Kenneth, Mark, Joshua.
[00:30:44.215 --> 00:30:45.576]  Was that Romses?
[00:30:46.177 --> 00:30:47.238]  I can't pronounce these names.
[00:30:47.338 --> 00:30:48.279]  And there's no women there.
[00:30:48.599 --> 00:30:51.402]  Hey, women, you need to get involved with us here on air.
[00:30:51.422 --> 00:30:54.185]  We don't screen your calls, but I see like 10 other men after that.
[00:30:54.705 --> 00:30:56.127]  Let's hear from some women out there.
[00:30:56.147 --> 00:30:58.329]  877-789-ALEX.
[00:30:58.349 --> 00:30:58.749]  877-789-2539.
[00:30:58.769 --> 00:31:01.912]  We're going to go to break and come back.
[00:31:02.112 --> 00:31:04.415]  Briefly, we're here for the money bombs so I can...
[00:31:04.915 --> 00:31:08.058]  Hey, it makes the Globalist mad that I freely ask for money once a year.
[00:31:08.098 --> 00:31:09.199]  It's listeners' ideas.
[00:31:10.280 --> 00:31:11.481]  And it helped us buy more equipment.
[00:31:11.501 --> 00:31:19.149]  We want to buy some satellite uplink stuff and some file sharing systems and some subscriptions to put vignettes out for TV, not just radio.
[00:31:19.489 --> 00:31:20.470]  This stuff's expensive.
[00:31:20.490 --> 00:31:22.612]  I've tried to go on the cheaps, and it's an endless nightmare.
[00:31:22.632 --> 00:31:25.175]  So we've got to buy $100,000 pieces of equipment.
[00:31:25.255 --> 00:31:25.855]  Sounds like a lot.
[00:31:25.895 --> 00:31:27.337]  That's the cheap end of pro stuff.
[00:31:27.837 --> 00:31:29.037]  I know George knows about that.
[00:31:29.077 --> 00:31:31.238]  He's got a couple of national TV awards.
[00:31:31.258 --> 00:31:31.918]  What do they call those?
[00:31:31.998 --> 00:31:32.559]  Emmys, yeah.
[00:31:32.959 --> 00:31:34.919]  He's got quite a few of those from TV news.
[00:31:35.239 --> 00:31:36.860]  The point is, we're free market.
[00:31:36.880 --> 00:31:39.040]  We're not coming with a gun, taking your money like government.
[00:31:39.441 --> 00:31:42.722]  We're just here saying if you support us, InfoWarsMoneyBomb.com.
[00:31:42.762 --> 00:31:56.666]  I want to thank all of you that have been donating and you can donate at InfoWarsMoneyBomb.com and get like one-of-a-kind camouflage t-shirts that say, Liberty or Death, Money Bomb 2012, InfoWars.com on the back, a lot of other items.
[00:31:58.007 --> 00:32:04.249]  at Infowarsmoneybomb.com and the crew is here to take your calls and to take your donations.
[00:32:04.269 --> 00:32:08.230]  And I just want to thank you because it's so amazing to see people supporting us.
[00:32:08.630 --> 00:32:13.512]  Five years ago, as we got a break, I did not want to support the Money Bomb.
[00:32:13.572 --> 00:32:17.053]  Listener started one with links to our PayPal area.
[00:32:17.073 --> 00:32:19.594]  And I said, I'm not going to promote it, but it got so big I did.
[00:32:19.614 --> 00:32:22.194]  And that extra money helped us move into a bigger office.
[00:32:22.234 --> 00:32:23.395]  We've expanded since then.
[00:32:23.875 --> 00:32:26.096]  And now we've gone from about 10 crew members to about 52.
[00:32:27.476 --> 00:32:33.641]  Right at 52 crew and contractors and we're reaching not 3 million a week but about 15 million a week one way or the other.
[00:32:33.941 --> 00:32:36.984]  So you can subscribe at PrisonPlanet.tv to support us.
[00:32:37.304 --> 00:32:43.810]  You can buy books, videos, water filters discounted, InfoWarsShop.com or go to InfoWarsMoneyBomb.com.
[00:32:43.910 --> 00:32:45.391]  I've been on air quite a bit today.
[00:32:45.851 --> 00:32:48.693]  InfoWarsMoneyBomb.com and donate right there.
[00:32:48.754 --> 00:32:49.874]  It's your free gift.
[00:32:50.835 --> 00:32:51.936]  It's your decision.
[00:32:52.016 --> 00:32:52.637]  It's your
[00:32:54.578 --> 00:32:58.402]  ...movement towards liberty and voting with your dollars.
[00:32:58.482 --> 00:33:00.663]  And I want to thank George Norrie for spending time with us tonight.
[00:33:00.904 --> 00:33:06.889]  We're going to go to break, come back with your phone calls and a lot more with the one and only George Norrie.
[00:33:07.029 --> 00:33:07.669]  I'm Alex Jones.
[00:33:07.689 --> 00:33:08.090]  Stay with us.
[00:33:26.868 --> 00:33:27.193]  Yeah.
[00:33:35.194 --> 00:33:38.135]  ...public statement claiming there's just one shooter.
[00:33:38.215 --> 00:33:45.577]  Every single indicator is that this is all Mr. Holmes' activity and that he wasn't particularly aided by anyone else.
[00:33:45.777 --> 00:33:59.541]  This is the same police chief that presided over a blatant violation of the Fourth Amendment by illegally cuffing and detaining 40 innocent people, including women and children, for over two hours while looking for a bank robber.
[00:34:00.221 --> 00:34:03.682]  Early on, the police scanner supports the one-shooter theory.
[00:34:05.885 --> 00:34:09.546]  Mainstream media promotes the one-shooter theory.
[00:34:09.586 --> 00:34:15.207]  But according to the police scanner, another suspect is spotted just three minutes later.
[00:34:33.565 --> 00:34:35.006]  From what we saw, he wasn't alone.
[00:34:35.086 --> 00:34:40.508]  He had someone with him because the second can of tear gas didn't come from his side.
[00:34:40.528 --> 00:34:42.810]  He was completely dressed in black, head to toe.
[00:34:59.158 --> 00:35:04.324]  From what we saw, it seemed like he had something over his face, probably to prevent him from breathing it in.
[00:35:04.344 --> 00:35:13.136]  We can only assume that someone got him in, because whatever he was wearing seemed thick, so I don't think he would really... I think he'd stand out in a crowd.
[00:35:13.900 --> 00:35:19.145]  One shooter theory loses even more credibility when a second gas mask is discovered.
[00:35:19.546 --> 00:35:27.553]  How is it possible that 12 people were killed and 58 were injured by a semi-automatic weapon that jammed?
[00:35:28.454 --> 00:35:30.937]  He shot easily like 60 or 70 rounds.
[00:35:31.257 --> 00:35:36.782]  Then there is the official story given by the president himself concerning the blood path behind the theater.
[00:35:37.743 --> 00:35:42.365]  Obama claims that this wound spilled what appears to be buckets of blood.
[00:35:43.205 --> 00:35:50.948]  In the aftermath, the vulture media swoops in, misquoting Holmes' mother regarding the shooting causing her to issue this statement.
[00:35:51.308 --> 00:35:55.390]  I did not know anything about a shooting in Aurora at that time.
[00:35:56.690 --> 00:36:05.214]  He asked if I was Arlene Holmes and if my son was James Holmes, who lives in Aurora, Colorado.
[00:36:06.454 --> 00:36:09.296]  I answered yes, you have the right person.
[00:36:09.897 --> 00:36:19.345]  Holmes' father worked for San Diego-based HNC Software Incorporated, a company that worked with DARPA to develop Cortronic Neural Networks.
[00:36:19.725 --> 00:36:25.710]  These enable machines to translate oral and visual stimuli and simulate human thinking.
[00:36:26.130 --> 00:36:30.652]  And Holmes' grandfather had deep ties into the intelligence framework of the U.S.
[00:36:30.712 --> 00:36:31.293]  military.
[00:36:31.653 --> 00:36:38.156]  The children of people with similar backgrounds are highly susceptible to exposure to monarch mind control.
[00:36:38.696 --> 00:36:51.242]  Using brainwashed patsies in PSYOP massacres has become a commonplace thread in American history as the shadow government strengthens its stranglehold on public perception.
[00:36:51.562 --> 00:37:04.813]  Instead of really digging into why this apartment would be rigged to kill, but then Holmes would then warn police, and then lawyer up and not say anything else, where he got the funding and the firearms training, and these eyewitness reports that there was more than one person?
[00:37:04.853 --> 00:37:12.419]  Yeah, instead of asking those questions, national media want to focus all their attention on why guns were legal in the first place.
[00:37:13.143 --> 00:37:17.324]  Now is the time to shine a light on the obvious motive behind this tragic event.
[00:37:17.545 --> 00:37:21.266]  The motive to pass the United Nations Treaty on Small Arms.
[00:37:21.926 --> 00:37:23.907]  John Bowne, InfoWars Nightly News.
[00:37:27.208 --> 00:37:27.948]  Big Brother.
[00:37:28.908 --> 00:37:30.169]  Mainstream media.
[00:37:31.229 --> 00:37:32.370]  Government cover-ups.
[00:37:33.010 --> 00:37:34.470]  You want to stop tyranny?
[00:37:35.111 --> 00:37:36.451]  Well, so does he.
[00:37:37.251 --> 00:37:41.933]  Live from the InfoWars.com studios, it's Alex Jones.
[00:37:43.604 --> 00:37:48.627]  With George Norrie, one of the biggest radio talk show hosts in the world.
[00:37:48.707 --> 00:37:49.507]  He's number two.
[00:37:50.007 --> 00:37:51.688]  Can't wait to hear him be number one.
[00:37:52.869 --> 00:38:02.854]  George Norrie is our guest for another hour and 18 minutes and then coming up later tonight midnight to what 4 a.m.
[00:38:02.954 --> 00:38:04.415]  central 10 p.m.
[00:38:04.435 --> 00:38:05.095]  to 2 a.m.
[00:38:08.254 --> 00:38:11.997]  Pacific Coast to Coast AM dot com.
[00:38:12.657 --> 00:38:13.818]  And guess what, folks?
[00:38:13.838 --> 00:38:16.419]  You're not just going to escape tuning out here.
[00:38:16.439 --> 00:38:23.824]  You'll have to hear me on the show as well, the first hour, covering a bunch of important world news and all these threats to riot and all these threats to burn U.S.
[00:38:23.864 --> 00:38:25.365]  cities if Obama doesn't win.
[00:38:25.826 --> 00:38:27.387]  You know, both guys are globalists.
[00:38:27.407 --> 00:38:28.648]  They're funded by the same people.
[00:38:29.148 --> 00:38:36.153]  I've not been for Romney or Obama, but now you've got all these Secret Service, you know, calls for the Secret Service to
[00:38:36.713 --> 00:38:39.457]  Do something about the calls for violence against Romney.
[00:38:40.057 --> 00:38:44.804]  Is that some type of shy-op or is it too early to tell George Norrie ahead of going to calls here in a moment?
[00:38:45.444 --> 00:38:53.235]  Well, I gotta tell you Alex, you know, anytime you get those kinds of messages, you have to take them seriously.
[00:38:53.886 --> 00:39:07.790]  You know, John F. Kennedy, had he taken us to heed of some of the things that people told him back in 1963, he might not have been in a unprotected limousine while he was down in Dealey Plaza in Dallas.
[00:39:08.710 --> 00:39:20.013]  So even though most of these people who may be posting social networks, their hatred, their venom, they may be all whacked out, you have to take it seriously.
[00:39:20.214 --> 00:39:21.574]  If I were the Secret Service,
[00:39:22.214 --> 00:39:29.255]  I would do a diligent job of trying to track these people down who have posted these things and charge them and arrest them.
[00:39:29.315 --> 00:39:41.698]  I mean, you know, there's one thing protesting, there's one thing speaking about your feelings of how government is acting, there's another thing to start threatening our leaders.
[00:39:42.518 --> 00:39:47.439]  And I think that we should do whatever we have to do to crack down on people like that.
[00:39:48.188 --> 00:39:52.195]  Well, you get threats, I get threats, not just presidents or presidential candidates.
[00:39:52.616 --> 00:39:56.884]  I'm sick of people doing videos saying, kill me, and they don't get in trouble.
[00:39:56.964 --> 00:40:00.430]  I mean, it's just people on the internet don't understand that
[00:40:02.076 --> 00:40:12.059]  You may be able to threaten your neighbor or other people or a talk show host, but when you do it to a president or presidential candidate, you know, there are going to be men with black sunglasses coming to your house.
[00:40:12.259 --> 00:40:13.380]  And there better be.
[00:40:13.960 --> 00:40:14.860]  And there better be.
[00:40:14.900 --> 00:40:19.242]  Because you just never know who these people are behind all of that.
[00:40:19.282 --> 00:40:23.463]  First of all, I can't understand the mentality of somebody being so stupid.
[00:40:24.961 --> 00:40:25.601]  No, I agree.
[00:40:25.641 --> 00:40:26.261]  They're crazy.
[00:40:26.301 --> 00:40:33.383]  Well, we've now confirmed, actually, now some of these Obama supporters that are threatening to kill Romney are getting Secret Service visits.
[00:40:33.823 --> 00:40:39.424]  All I know is, George, I've talked to a lot of talk show hosts who've gotten Secret Service visits over not even threatening people.
[00:40:40.524 --> 00:40:43.605]  And we've gotten them over people's mild comments on our message board.
[00:40:43.625 --> 00:40:45.145]  And I'm like, why are you here talking to me?
[00:40:45.566 --> 00:40:46.806]  Like, you know, I support this.
[00:40:48.186 --> 00:40:52.429]  And so I expect a response to this, not because I'm a Romney supporter, I'm not.
[00:40:52.449 --> 00:40:54.070]  I obviously know they're both controlled.
[00:40:54.470 --> 00:40:56.111]  Just because I'm tired of hypocrisy.
[00:40:57.131 --> 00:40:57.691]  Absolutely.
[00:40:57.852 --> 00:40:58.752]  And you know what?
[00:40:59.232 --> 00:41:03.114]  Safety is paramount to just about everything.
[00:41:03.655 --> 00:41:13.300]  I think regardless of what political party you're on, you don't riot, you don't threaten, you don't try to hurt.
[00:41:13.940 --> 00:41:16.862]  I mean, you try to get this done, and you get this done right.
[00:41:18.022 --> 00:41:23.085]  Whether President Barack Obama wins re-election or not, we'll find out.
[00:41:23.285 --> 00:41:25.446]  I still think it's going to be a close election.
[00:41:25.466 --> 00:41:31.810]  I think Romney has clipped away at his heels lately, and he's made it much closer.
[00:41:33.190 --> 00:41:35.671]  And it would not surprise me if Romney won.
[00:41:35.731 --> 00:41:38.972]  It would not surprise me if Barack Obama got re-elected.
[00:41:39.412 --> 00:41:41.613]  The bottom line is, is you know what?
[00:41:41.733 --> 00:41:44.514]  We're going to have this person for the next four years.
[00:41:45.054 --> 00:41:49.495]  You may not agree with their policies, but you've got to respect them for who they are.
[00:41:49.815 --> 00:41:50.816]  George Norah, you're right.
[00:41:50.836 --> 00:42:06.349]  It is a dead heat election and even if you're, you know, another controlled opposition, still it's very interesting to watch all the things that are happening in the October surprises and what, 18 days now and a few hours, 18 days and change till we find out.
[00:42:06.869 --> 00:42:08.230]  That is certainly a cliffhanger.
[00:42:08.831 --> 00:42:18.537]  But we're going to go to calls right now for the rest of this hour and the whole next hour with George Norrie who's been gracious enough, because he's a hard-working guy and he has been gracious to spend time with us, to take calls.
[00:42:18.557 --> 00:42:26.983]  But after I'm on in the first hour and you cover news and I'm on for 45 minutes or so, what else is coming up tonight at coasttocoastam.com?
[00:42:27.583 --> 00:42:29.785]  Well, we're going to, as you know, first hour talk.
[00:42:29.865 --> 00:42:34.648]  And by the way, how are you able to do this when you're doing this 48 hour live Moneybomb?
[00:42:35.088 --> 00:42:38.430]  Are you going to run away for an hour or what?
[00:42:38.450 --> 00:42:39.511]  How are you going to be able to do that?
[00:42:39.711 --> 00:42:40.511]  Absolutely, George.
[00:42:40.552 --> 00:42:45.335]  If you go to InfowarsMoneybomb.com, I'm pretty crazy, but not crazy enough to do 48 hours.
[00:42:45.715 --> 00:42:48.036]  I'm doing 22 hours or something over two days.
[00:42:48.096 --> 00:42:53.180]  I've got guest hosts, special reports, and a lot coming up.
[00:42:53.960 --> 00:43:06.401]  Here so I'm I'm punching out after I talked to one more person after you the full list Let me see George or for two hours James Leslie Rawls the the survivalist expert former army intelligence
[00:43:07.597 --> 00:43:14.399]  And then Linda West co-host or by herself with a guest, Jakari Jackson, Russell Dowden, Dan Bodondi, and others overnight.
[00:43:14.439 --> 00:43:29.882]  So I will do an hour of your show and then drive home listening to Coast to Coast AM, in between listening to the free iPhone app to my show, and then I will then get home and get about six hours of shut-eye, then drive back and go on tomorrow.
[00:43:30.526 --> 00:43:39.292]  Well, what we're going to be doing tonight after your hour, Alex, we're going to take a little walk on the paranormal side with a couple experts in the supernatural world.
[00:43:39.933 --> 00:43:41.354]  I try to balance the show.
[00:43:41.474 --> 00:43:45.917]  I mean, we will do hard news with that coast-to-coast angle and twist.
[00:43:46.478 --> 00:43:48.099]  We'll do entertainment and fun.
[00:43:48.639 --> 00:43:51.261]  We'll do horror movies, scary things like that.
[00:43:51.701 --> 00:43:53.623]  But we'll also do a lot of supernatural.
[00:43:53.783 --> 00:43:55.444]  We'll also do a lot of paranormal.
[00:43:55.484 --> 00:43:57.105]  We'll do UFOs, of course.
[00:43:57.245 --> 00:43:57.806]  Bigfoot.
[00:43:58.366 --> 00:43:59.466]  Ghosts, you name it.
[00:43:59.567 --> 00:44:00.507]  We'll do it all.
[00:44:00.687 --> 00:44:03.528]  I don't try to restrict the program.
[00:44:04.748 --> 00:44:12.171]  I stay away from issues like the death penalty and abortion because you get that during your mainstream days all the time.
[00:44:12.831 --> 00:44:14.092]  Yeah, it's political football.
[00:44:14.112 --> 00:44:15.992]  You know what my grandmother, almost 90, says?
[00:44:16.372 --> 00:44:18.593]  She's still as sharp as a razor like she's always been.
[00:44:19.013 --> 00:44:22.734]  She says, I really like your show, but it gets so negative.
[00:44:23.215 --> 00:44:26.776]  She goes, can't you be more like George Norrie?
[00:44:29.207 --> 00:44:48.404]  It's funny, I went to a conference a couple weeks ago in Los Angeles, the Conscious Life Expo, and one of the things that is so important to me, Alex, is to do these meet and greets in front of a live audience, where they get a chance to talk with you and see things that they don't have an opportunity to do when you're doing the radio show.
[00:44:48.444 --> 00:44:54.270]  And I get a lot of great feedback that way from people, and by and large it has been my
[00:44:55.848 --> 00:45:04.872]  My modus operandi, the way I have conducted myself on the air since I was 19 years old, was to attempt to be respectful to people.
[00:45:05.052 --> 00:45:12.195]  I mean, I'm not the kind of talk show host who wants to scream at people and hang up on them and do all those kinds of things.
[00:45:12.215 --> 00:45:13.075]  That's just not me.
[00:45:13.655 --> 00:45:17.497]  I'd rather respect somebody for who they are, give them their time.
[00:45:17.557 --> 00:45:21.399]  Some calls go on longer than others because of, you know, how good they are.
[00:45:22.279 --> 00:45:25.222]  You know, by and large, I'm going to give everybody their chance.
[00:45:25.942 --> 00:45:27.364]  And the same thing with a guest.
[00:45:27.384 --> 00:45:31.487]  You know, I'll get an email every once in a while, why didn't you destroy that guest?
[00:45:32.288 --> 00:45:33.809]  That's not the intent of the show.
[00:45:33.889 --> 00:45:41.816]  The show is to let the guest talk about their view, whether you agree with it or not, whether it's preposterous or not.
[00:45:42.356 --> 00:45:45.921]  It's not for me to, you know, pick holes with the person.
[00:45:46.402 --> 00:45:48.385]  I could do that day in and day out.
[00:45:48.925 --> 00:45:53.592]  And so the program has evolved and it's gotten very, very successful.
[00:45:54.193 --> 00:45:58.659]  As you've said, it's now the second largest talk show in the country, in North America.
[00:45:59.444 --> 00:46:09.571]  In terms of affiliate size, if we had the available audience that the daytimers have, we'd be eating them up like crazy.
[00:46:10.191 --> 00:46:17.756]  I know this has been said, and we're going to get a call, I promise folks, I'm going to stop hogging George, and I'm not in some competition with Rush Limbaugh.
[00:46:18.857 --> 00:46:20.758]  I just know you personally like your show better.
[00:46:21.178 --> 00:46:23.239]  It's always very thought-provoking.
[00:46:23.979 --> 00:46:26.580]  What if you did a coast-to-coast daytime show?
[00:46:27.161 --> 00:46:42.567]  I mean, my goodness, if you are almost eclipsing Limbaugh with 10% of the audience overnight, like 50% of the market share, I mean, during regular hours when everybody's awake, there's no doubt you'd dominate if a syndicator got behind you.
[00:46:43.453 --> 00:47:01.082]  Well, we've got the great syndicator with our network, and in terms of what it works, coast-to-coast, I've always thought of it, Alex, as a nighttime show, a show where people gather around the radio campfire to listen to these stories and let their minds, you know, just do all their mysteries.
[00:47:01.102 --> 00:47:06.805]  You know, I have turned down a lot of money from some of the networks that want to put a camera
[00:47:07.565 --> 00:47:11.608]  In my studio, and I think that kills the theater of the mind.
[00:47:11.668 --> 00:47:21.394]  You know, coast to coast is allowing somebody, whether they're in bed or driving in their truck or wherever they may be at night, to just let their minds wander.
[00:47:21.414 --> 00:47:22.755]  You know, I don't want to kill the energy.
[00:47:22.775 --> 00:47:35.404]  Oh, I'm not a cowardly person, but when you're talking with some guest about whatever, I've caught myself driving home from work as I listen, you know, many times every week, actually looking back behind me in the car.
[00:47:37.162 --> 00:47:38.303]  I did that last night.
[00:47:38.784 --> 00:47:43.009]  I got in the car and I swear I saw a couple eyes looking in my rearview mirror.
[00:47:44.050 --> 00:47:45.992]  It does freak you out sometimes.
[00:47:46.273 --> 00:47:52.300]  So the program grows and you know one of the things that we have done on Coast to Coast so successfully, thank God with our staff,
[00:47:52.953 --> 00:48:03.280]  Is we capture the lion's share of the available audience that is listening at night, whether it's in Cleveland or Los Angeles or New York or Austin, Texas, where you are.
[00:48:03.641 --> 00:48:03.961]  It's huge.
[00:48:04.001 --> 00:48:06.843]  You know, I should move to Austin and run for mayor.
[00:48:07.163 --> 00:48:07.643]  You should.
[00:48:07.863 --> 00:48:09.024]  George, I've seen the numbers.
[00:48:09.605 --> 00:48:14.988]  In some cities, you've got 65% of the total radio audience, period.
[00:48:15.429 --> 00:48:18.371]  Rock, blues, Christian, AM, FM.
[00:48:18.951 --> 00:48:22.994]  I mean, I couldn't imagine being in cities and having 60% of the audience.
[00:48:23.034 --> 00:48:29.718]  That is, I'm not kissing your butt, it's just phenomenal that you're such a humanitarian, such a real guy and here with us right now.
[00:48:29.738 --> 00:48:32.640]  Let's take a few calls so I can say I took calls in the first hour.
[00:48:33.340 --> 00:48:36.142]  Let's go to Anthony in New York City.
[00:48:37.103 --> 00:48:37.743]  You're on the air.
[00:48:37.763 --> 00:48:44.767]  Hi Alex Jones, I'm very excited to talk to you right now and I promise I'll make this a really good call.
[00:48:44.807 --> 00:48:46.368]  I got four little points here.
[00:48:46.669 --> 00:48:46.969]  Go ahead.
[00:48:48.075 --> 00:48:56.977]  Alright, well, first off, I got a job in Brooklyn, so I've been taking the subway into the Atlantic Terminal in Brooklyn at the very popular subway station that goes to the LIR.
[00:48:57.017 --> 00:49:03.098]  There's been TSA there every day on the subway at the Dean Street entrance, and if it's not the TSA, it'll be police.
[00:49:03.138 --> 00:49:05.839]  Did they find Alcott in your underwear?
[00:49:07.179 --> 00:49:11.100]  Uh, no, actually, you know, I've only really seen him maybe look at one person, to be honest.
[00:49:11.140 --> 00:49:15.401]  They kind of just stand there and BS, and they don't really even look very... Yeah, they're there to acclimate people.
