[00:00:05.953 --> 00:00:07.014]  Mainstream media.
[00:41:12.326 --> 00:41:14.886]  They're breaking us.
[00:41:16.367 --> 00:41:19.688]  And they hate the military and police, and they're going to march you against the American people.
[00:41:21.669 --> 00:41:24.670]  And they're going to stage massacres and things like that to make us look bad.
[00:41:24.710 --> 00:41:25.351]  It's going to be bad.
[00:41:25.391 --> 00:41:26.191]  This is the takeover.
[00:41:26.271 --> 00:41:28.792]  I'm going to go to the police officers.
[00:41:30.325 --> 00:41:32.106]  Mark in Washington, who's a police officer.
[00:41:32.126 --> 00:41:32.926]  We'll go to him in a minute.
[00:41:33.386 --> 00:41:35.447]  Dan, who's a police officer in PA.
[00:41:36.067 --> 00:41:37.508]  Scott in PA, who's a sheriff.
[00:41:38.168 --> 00:41:40.369]  Ex-Marine with info from active duty.
[00:41:41.189 --> 00:41:42.190]  Fernando, who's Army.
[00:41:42.210 --> 00:41:43.110]  We're going to get to all of it.
[00:41:43.130 --> 00:41:44.250]  I haven't backed our guests back.
[00:41:44.511 --> 00:41:45.771]  But I want to play this first.
[00:41:45.851 --> 00:41:47.612]  We have the Red Dawn, the new trailer, please.
[00:41:49.292 --> 00:41:51.273]  I learned about this two years ago from Charlie Sheen.
[00:41:51.313 --> 00:41:52.654]  He's in the original Red Dawn.
[00:41:55.615 --> 00:41:55.735]  And
[00:41:57.199 --> 00:42:02.041]  It was going to come out like a year and a half ago, but it said the Chinese invaded the U.S.
[00:42:02.061 --> 00:42:04.582]  through Latin America, which is a lot more plausible than North Korea.
[00:42:04.782 --> 00:42:07.303]  They can't even tie their shoelaces because they're actually a communist state.
[00:42:07.583 --> 00:42:12.385]  It's not leeching off a free state like the United States, like China is, unless they've got hard-working folks in China.
[00:42:13.246 --> 00:42:18.708]  They made them go in and reshoot a bunch of it and digitally change it to where North Korea invades with Latin America.
[00:42:20.805 --> 00:42:22.847]  And in it, the kids fight back against it.
[00:42:22.907 --> 00:42:24.788]  Folks, that's not how this is going to work.
[00:42:25.168 --> 00:42:34.795]  The takeover happened through banking and through regulatory agencies, and they set up a national security system and a continuity of government system to replace the legitimate government.
[00:42:35.035 --> 00:42:36.896]  Then they blackmail the vestigial Congress.
[00:42:36.936 --> 00:42:37.957]  That's where we've gotten.
[00:42:37.977 --> 00:42:40.059]  I mean, the chair is against the wall.
[00:42:40.119 --> 00:42:41.540]  John does have a long mustache.
[00:42:42.472 --> 00:42:46.154]  And if you're out there on or behind enemy lines, this one's for you, America.
[00:42:46.834 --> 00:42:47.955]  We are occupied.
[00:42:47.995 --> 00:42:49.335]  They're getting ready to shut things down.
[00:42:49.636 --> 00:42:52.237]  They just gave us notice they're going to shut down our YouTube channel today.
[00:42:53.325 --> 00:42:59.589]  Because they now say my voice is copyrighted, and they're preparing to move to ban my voice on YouTube.
[00:42:59.709 --> 00:43:00.270]  I'm not kidding.
[00:43:00.550 --> 00:43:03.952]  I shot a video and showed the eighth case of this happening.
[00:43:04.232 --> 00:43:10.216]  They removed the copyright claim on my voice, but put a strike on our channel and said we may be completely banned.
[00:43:10.637 --> 00:43:11.697]  Now there it is on screen.
[00:43:12.178 --> 00:43:13.699]  I mean, folks, it's all coming down.
[00:43:16.391 --> 00:43:19.813]  We're going to go to your phone calls here in a moment, but here's the new trailer for Red Dawn.
[00:43:20.233 --> 00:43:25.056]  Folks, the Red Dawn is going to be psych warfare, getting us to kill each other as Americans.
[00:43:25.517 --> 00:43:27.798]  Then the foreign troops come in, and that's public.
[00:43:28.538 --> 00:43:29.739]  This is all public now.
[00:43:30.259 --> 00:43:31.960]  But they count on you being ignorant.
[00:43:32.261 --> 00:43:33.521]  And you say, oh, I heard a rumor.
[00:43:33.802 --> 00:43:34.842]  No, it's not a rumor.
[00:43:35.122 --> 00:43:37.884]  And again, you have to stop the takeover.
[00:43:37.944 --> 00:43:39.025]  They're engineering it.
[00:43:39.305 --> 00:43:41.606]  It's not, oh, we got to have troops on the streets because of the collapse.
[00:43:41.926 --> 00:43:43.447]  The collapse is designed.
[00:43:43.828 --> 00:43:45.849]  Only exposing this can back them off.
[00:43:47.298 --> 00:43:48.899]  But right now, they're going forward with it.
[00:43:48.939 --> 00:43:50.879]  Right now, all the signs are green lights.
[00:43:51.560 --> 00:43:52.740]  We can back them off together.
[00:43:52.760 --> 00:43:53.981]  I also suggest you pray.
[00:43:55.241 --> 00:44:01.523]  And get out of your 501c3 Romans 13 churches that say worshipping tyranny is what the Bible says, and the whole Bible's against that.
[00:44:02.124 --> 00:44:04.665]  Let's go ahead and play this Red Dawn clip, and then straight to your calls.
[00:44:05.665 --> 00:44:06.705]  You're in the Air Force, right?
[00:44:07.046 --> 00:44:07.826]  Marines, actually.
[00:44:08.326 --> 00:44:09.386]  How long are you here for?
[00:44:09.406 --> 00:44:09.827]  A few weeks.
[00:44:10.387 --> 00:44:13.428]  30 seconds left!
[00:44:13.488 --> 00:44:15.049]  Just get us in field!
[00:44:15.109 --> 00:44:15.549]  Go, Ranger!
[00:44:18.823 --> 00:44:20.724]  22-22!
[00:44:23.546 --> 00:44:26.608]  The blackout may run along the entire Northwest Corridor.
[00:44:26.888 --> 00:44:27.968]  That's exactly how they'll do it.
[00:44:29.970 --> 00:44:30.850]  The globalists will do that.
[00:44:30.870 --> 00:44:32.491]  Imposes the saviors.
[00:44:32.771 --> 00:44:33.371]  What's going on?
[00:44:33.591 --> 00:44:35.292]  They won't roll in as a foreign military.
[00:44:40.395 --> 00:44:43.157]  They're going to destroy our military by having them engage us.
[00:44:46.835 --> 00:44:59.586]  If you're seeing this broadcast, you are in a part of the country no longer controlled by the government of the United States.
[00:45:02.668 --> 00:45:06.952]  Boys, I love you both, but I want you to do what I would do.
[00:45:07.372 --> 00:45:08.733]  Kill this piece of...
[00:45:14.701 --> 00:45:16.141]  They mess with the wrong family.
[00:45:16.702 --> 00:45:17.642]  How did this happen?
[00:45:17.822 --> 00:45:18.942]  There's a new class of weapon.
[00:45:19.482 --> 00:45:21.103]  Everything went offline and never came back.
[00:45:21.623 --> 00:45:23.943]  They wipe us out, including US Central Command.
[00:45:25.344 --> 00:45:27.244]  What are we supposed to do?
[00:45:27.724 --> 00:45:28.285]  I'm gonna fight.
[00:45:28.505 --> 00:45:30.385]  Anybody who wants to join is welcome to.
[00:45:30.865 --> 00:45:32.006]  We'll hit them on our terms.
[00:45:32.506 --> 00:45:33.126]  We're the Wolverines.
[00:45:33.666 --> 00:45:35.386]  And we create chaos.
[00:45:36.627 --> 00:45:37.827]  We need to steal that weapon.
[00:45:38.367 --> 00:45:40.308]  You'd be the foothold we need and take our home.
[00:45:40.328 --> 00:45:40.788]  That's enough!
[00:45:42.031 --> 00:45:47.233]  Now, the globalists are the ones shipping guns all over the U.S., not just Mexico, to create chaos.
[00:45:47.313 --> 00:45:48.113]  They're the rebels.
[00:45:48.733 --> 00:45:51.334]  The rebels, the globalists, they're the revolutionaries.
[00:45:51.374 --> 00:45:52.474]  We're the counter-revolutionaries.
[00:45:52.674 --> 00:45:53.554]  That's what they call us.
[00:45:53.935 --> 00:45:56.715]  That's why the whole architecture is against the American people.
[00:45:57.115 --> 00:45:58.316]  We're all that's left, folks.
[00:45:59.176 --> 00:45:59.816]  Worldwide.
[00:46:00.376 --> 00:46:02.197]  We've been used to set up the world government.
[00:46:02.257 --> 00:46:03.597]  Now we're to be totally enslaved.
[00:46:04.718 --> 00:46:07.499]  And so they've all got, oh, the Marines are going to lead you.
[00:46:07.679 --> 00:46:08.539]  Oh, yes, they are.
[00:46:10.128 --> 00:46:12.711]  The Pentagon is run by the bankers and they brag about it.
[00:46:13.451 --> 00:46:15.393]  The military is treated like absolute trash.
[00:46:16.915 --> 00:46:17.996]  Alright, who's up first here?
[00:46:18.036 --> 00:46:18.977]  Is it Fernando?
[00:46:19.057 --> 00:46:19.617]  Is it Mark?
[00:46:19.698 --> 00:46:20.058]  Dan?
[00:46:20.118 --> 00:46:20.478]  Scott?
[00:46:20.518 --> 00:46:20.759]  Jim?
[00:46:20.799 --> 00:46:21.720]  Who's up first here?
[00:46:22.040 --> 00:46:22.981]  Let's go to the police.
[00:46:23.481 --> 00:46:24.542]  Mark in Washington.
[00:46:24.562 --> 00:46:25.323]  Let's move quickly.
[00:46:25.363 --> 00:46:26.645]  Thank you for calling in, Mark.
[00:46:27.625 --> 00:46:31.529]  So, 1.4 billion rounds of 40 Cal for the American people.
[00:46:31.549 --> 00:46:32.731]  What's that sound like to you?
[00:46:34.738 --> 00:46:35.258]  Well, they're not.
[00:46:35.478 --> 00:46:37.199]  They're getting ready for something, definitely.
[00:46:37.219 --> 00:46:40.740]  I don't know if it's too much ammunition for training, that's for sure.
[00:46:42.781 --> 00:46:45.922]  Yeah, I mean, it's enough to put four bullets in every American.
[00:46:45.942 --> 00:46:51.064]  I mean, it's a giant buildup for a sustained war, and that's what they admit they're doing.
[00:46:53.004 --> 00:46:54.425]  Yeah, I'm concerned, Alex.
[00:46:54.705 --> 00:47:03.508]  I work in one of the wealthiest counties in eastern Washington, and I will tell you this, though, that I've been in law enforcement for 15 years,
[00:47:05.180 --> 00:47:06.081]  And I've called before.
[00:47:06.121 --> 00:47:08.182]  We don't do a lot of training with the federal government.
[00:47:08.222 --> 00:47:13.604]  So if they're planning on something in our area, we don't know about it.
[00:47:13.664 --> 00:47:14.645]  I will tell you this, though.
[00:47:14.685 --> 00:47:20.048]  I have seen a lot of military equipment running west towards Seattle in the last month.
[00:47:20.068 --> 00:47:24.750]  I've seen a lot of trucks on flatbed trucks, a lot of Humvees.
[00:47:25.010 --> 00:47:29.453]  Last month, I saw nine strikers heading westbound from
[00:47:30.424 --> 00:47:32.727]  From Oregon to Seattle area.
[00:47:32.767 --> 00:47:35.150]  Yeah, they're cashing them in all the... That's been confirmed.
[00:47:35.170 --> 00:47:36.952]  They're cashing them in every US city.
[00:47:38.754 --> 00:47:46.023]  Yeah, I would just tell the American people is that police officers that have got
[00:47:46.826 --> 00:47:49.768]  You know, at least 15 years or more on, like myself.
[00:47:50.409 --> 00:47:52.230]  We're not going against the American people.
[00:47:52.250 --> 00:47:56.514]  I've already made the decision if we're asked to take guns, I will be on the other side.
[00:47:57.274 --> 00:48:03.780]  The only concern I have is the young military personnel and also the young police officers that are coming out of the academies now.
[00:48:04.240 --> 00:48:07.643]  They're more apt to take orders that are not lawful and legal.
[00:48:09.650 --> 00:48:13.594]  But I mean, these are orders coming from admitted criminals.
[00:48:14.355 --> 00:48:17.758]  I mean, at the top of the Justice Department, it's a bunch of gangsters.
[00:48:18.740 --> 00:48:24.165]  It's just really sick to watch a bunch of New York and Chicago gangsters take our country over like this.
[00:48:25.427 --> 00:48:27.829]  Yeah, it's frustrating, Alex, but I will tell you this, though.
[00:48:27.849 --> 00:48:31.333]  You know, you've got men and women that have families to feed.
[00:48:32.136 --> 00:48:32.496]  I don't know.
[00:48:51.949 --> 00:48:54.831]  People in my area keep taking them down, but I'm going to keep putting them up.
[00:48:55.371 --> 00:48:58.072]  Well, God bless you for providing leadership in your area.
[00:48:58.132 --> 00:48:59.813]  Look, I appreciate your call.
[00:48:59.893 --> 00:49:03.455]  If we don't get aggressive with this information, they're going to pull the trigger.
[00:49:04.015 --> 00:49:05.396]  They got a gun to our head.
[00:49:05.816 --> 00:49:06.897]  They're attacking us.
[00:49:07.277 --> 00:49:10.079]  We're doing everything we can to stop this civil war.
[00:49:10.819 --> 00:49:12.020]  Believe me, I don't want this.
[00:49:13.735 --> 00:49:16.237]  And once they pull the trigger, it's gonna be bad, folks.
[00:49:16.257 --> 00:49:19.879]  I mean, these crooks are full of arrogance and bravado.
[00:49:20.780 --> 00:49:21.680]  Let's go to another call.
[00:49:22.061 --> 00:49:24.562]  Dan and PA, then we'll hold him over, and then Scott and others.
[00:49:24.942 --> 00:49:26.684]  Dan and PA, you're on the air.
[00:49:26.724 --> 00:49:27.744]  Police officer, go ahead.
[00:49:28.585 --> 00:49:30.786]  Hey Alex, you are awesome.
[00:49:30.906 --> 00:49:33.508]  I love your show and love all your documentaries, man.
[00:49:33.588 --> 00:49:34.689]  You're the best, so thank you.
[00:49:35.990 --> 00:49:37.311]  But yeah, a couple comments.
[00:49:37.831 --> 00:49:40.773]  The first thing is, I think the one thing the globalists aren't
[00:49:41.559 --> 00:49:50.005]  Counting on is human ingenuity, the fact that we can adapt and survive, and the fact that there are so much more of us out there.
[00:49:50.266 --> 00:49:53.488]  And time and time again, you know, humans adapt and we survive.
[00:49:53.828 --> 00:49:56.730]  And I don't think that that's, they're not giving us enough credit that we're going to survive.
[00:49:57.351 --> 00:49:58.872]  I agree with you, but let me ask you this.
[00:49:58.972 --> 00:50:03.796]  My police and military sources, a lot of them senior, are saying something big late October, early November.
[00:50:04.056 --> 00:50:05.357]  That's what this gear up is for.
[00:50:06.458 --> 00:50:09.580]  I mean, what do you get 1.4 billion rounds of ammo again?
[00:50:09.660 --> 00:50:10.641]  I mean, what is that for?
[00:50:11.860 --> 00:50:18.621]  Well, what they've done is because the standard round for the government was always the 115 grain 9mm.
[00:50:18.701 --> 00:50:26.543]  So what they've done is they've now standardized and upped their caliber because they all bought up to 9mm and they're now going to the 40's.
[00:50:26.583 --> 00:50:36.965]  So they are clearly preparing for something and a lot of us in some of these departments, we were not able to get a hold of ammo because everything was on back order.
[00:50:37.445 --> 00:50:38.725]  Because they were buying it all up.
[00:50:39.005 --> 00:50:39.886]  Oh, absolutely.
[00:50:39.926 --> 00:50:40.287]  Stay there.
[00:50:40.307 --> 00:50:41.148]  I'm going to come back to you.
[00:50:41.628 --> 00:50:44.752]  And then we're going to go to Sheriff Scott in Pennsylvania.
[00:50:45.473 --> 00:50:46.794]  We're going to go to Fernando.
[00:50:47.475 --> 00:50:50.098]  We're going to go to Jim and others straight ahead.
[00:50:50.138 --> 00:50:54.904]  But, I mean, the federal government is gearing up for all-out war with us.
[00:50:55.505 --> 00:50:56.566]  This is the big issue.
[00:50:56.586 --> 00:50:57.768]  We should be discussing this.
[00:51:01.437 --> 00:51:07.262]  Alex Jones here with a great way to beat the blackouts, get off the grid, and generate your own supply of electrical power.
[00:51:07.602 --> 00:51:12.426]  Folks, with what's been going on in this country, I don't have to tell you about the power grid and just how vulnerable it is.
[00:51:12.726 --> 00:51:14.427]  That's in the mainstream news every day.
[00:51:14.908 --> 00:51:22.194]  Millions of people have lost their power in the last few weeks because of dangerous storms and killer heat that's pushing the grid beyond its capacity.
[00:51:22.674 --> 00:51:25.996]  I've always said that every family needs to be ready for blackouts.
[00:51:26.376 --> 00:51:30.198]  And if you don't have a backup system in place, I've got a great opportunity for you.
[00:51:30.578 --> 00:51:36.841]  Right now, our good friends at Solutions from Science are offering huge savings on their best-selling Power Hub unit.
[00:51:37.262 --> 00:51:39.843]  In fact, I think it's the best deal I've ever seen them make.
[00:51:40.243 --> 00:51:42.744]  It's literally thousands of dollars in savings.
[00:51:43.265 --> 00:51:46.626]  Remember, these backup systems don't need gas because they're solar-powered.
[00:51:46.887 --> 00:51:49.308]  That means there's no dangerous fumes and no noise.
[00:51:49.829 --> 00:51:54.521]  InfoWars listeners can get all the details at BeatTheBlackouts.com.
[00:51:54.822 --> 00:51:56.527]  That's BeatTheBlackouts.com.
[00:51:59.619 --> 00:52:02.220]  Clear out your pantry and make room in your closets.
[00:52:02.540 --> 00:52:06.160]  You're going to need the space for these hot August deals at BePrepared.com.
[00:52:06.340 --> 00:52:12.702]  Going on now, save 23% on Provident Pantry scrambled egg mix or 28% on freeze-dried strawberry slices.
[00:52:12.922 --> 00:52:16.263]  New this month, baking cocoa for daily use or long-term storage.
[00:52:16.523 --> 00:52:22.084]  Buy one of the Provident Pantry baking or dessert combos and save up to $25 off individual component pricing.
[00:52:22.424 --> 00:52:25.547]  Or add some weight to your water storage at BePrepared.com.
[00:52:25.707 --> 00:52:30.491]  The ultimate 55 gallon water barrel combo is on sale this month for only $94.99.
[00:52:30.711 --> 00:52:34.134]  Food and water storage is great, but how are you going to cook it in an emergency?
[00:52:34.295 --> 00:52:37.117]  The popular Volcano II collapsible stove.
[00:52:37.157 --> 00:52:38.919]  Save $27.96 off MSRP.
[00:52:39.099 --> 00:52:43.062]  Go to BePrepared.com for more details and more August savings now through August 31st.
[00:52:43.843 --> 00:52:51.010]  Call 800-999-1863 to experience exceptional customer service and BePrepared.com's low price guarantee.
[00:52:51.210 --> 00:52:51.430]  That's 800-999-1863.
[00:52:51.450 --> 00:52:51.911]  The choice is clear.
[00:52:51.931 --> 00:52:52.832]  Be unprepared or BePrepared.com.
[00:52:59.130 --> 00:53:01.973]  My name is Frank Bates, and I've got some urgent news for you.
[00:53:02.293 --> 00:53:06.537]  Did you know that a solar storm in 1989 caused an enormous blackout in Quebec?
[00:53:06.757 --> 00:53:07.918]  Here's the really bad news.
[00:53:08.459 --> 00:53:14.704]  Experts are predicting that solar storms will get really severe over the next year, and our electric grid is extremely vulnerable.
[00:53:15.005 --> 00:53:23.693]  In fact, the Wall Street Journal reported that we could soon face blackouts lasting weeks or months, leaving major parts of the USA temporarily uninhabitable.
[00:53:24.193 --> 00:53:25.855]  Are you prepared for this coming crisis?
[00:53:26.355 --> 00:53:38.368]  Watch the video at 123offgrid.com for a simple trick for generating your own off-grid power so that no matter what happens, your home will be a little island of light and warmth, even if it's dark everywhere else.
[00:53:38.928 --> 00:53:42.072]  And as a nice little bonus, you'll also slash your power bill.
[00:53:42.552 --> 00:53:46.434]  Protect your home by watching the free video at 123offgrid.com.
[00:53:46.894 --> 00:53:53.576]  Simply do what the video at 123offgrid.com says, and you'll be more prepared than 98% of people.
[00:53:53.977 --> 00:53:54.857]  Go to 123offgrid.com now.
[00:53:54.937 --> 00:53:55.817]  123offgrid.com.
[00:54:10.007 --> 00:54:14.190]  A global collapse is being engineered to usher in a one-world government.
[00:54:15.711 --> 00:54:17.152]  Where did we get that?
[00:54:17.172 --> 00:54:18.754]  Herman Von Rumby, the head of the EU.
[00:54:19.995 --> 00:54:22.697]  And countless mainstream news articles saying how great it is.
[00:54:23.057 --> 00:54:29.502]  Go read our article, bankers say they've conquered the US and Europe, and you'll see the video clips, the links.
[00:54:30.492 --> 00:54:41.320]  And then police out there should go read the Southern Poverty Law Center and ADL reports they're forced to sit through, the videos and things, and go, wait, well they're saying this doesn't exist, but then the media is saying it does.
[00:54:42.241 --> 00:54:51.648]  That's how dumb they think you are, is they tell you that now the veterans and gun owners and libertarians and conservatives are the new Al-Qaeda and a new army
[00:54:53.797 --> 00:54:58.380]  They're preparing for a Tea Party insurrection where we work with Al-Qaeda.
[00:54:58.820 --> 00:55:02.162]  But meanwhile, the Pentagon is running Al-Qaeda in Libya and Syria.
[00:55:02.763 --> 00:55:05.725]  Editorial, The War of 2016, Washington Times.
[00:55:06.865 --> 00:55:09.267]  Linked up with the Drudge Report all weekend with our article.
[00:55:10.655 --> 00:55:10.915]  U.S.
[00:55:10.975 --> 00:55:15.618]  Army Tactical Manual describes how to control domestic insurrection, gun confiscation, you name it.
[00:55:16.279 --> 00:55:19.901]  Going back to the police officer who's holding Dan in Pennsylvania.
[00:55:20.262 --> 00:55:22.383]  I mean, are people starting to wake up in your department?
[00:55:22.443 --> 00:55:30.148]  Is the public, or is the armored pillboxes, the Secretary of the Army saying they want to put troops on the streets?
[00:55:30.509 --> 00:55:33.491]  I mean, is anybody discussing this, or are you the only person you know that's awake?
[00:55:34.817 --> 00:55:42.801]  No, actually, it's a lot more than I think people realize, and because of the sensitivity of this, people aren't communicating it openly.
[00:55:42.861 --> 00:55:45.923]  We're doing it very quietly with one another.
[00:55:46.083 --> 00:55:57.289]  My town that I work in, there's a lot of don't tread on me flags floating around, there's a lot of military veterans, a lot of police officers, and, you know, you can't be afraid to talk to each other.
[00:55:57.609 --> 00:56:02.472]  And I think people were very afraid to approach me, and when I would talk to them,
[00:56:03.152 --> 00:56:06.376]  After a couple minutes of speaking with people, they realize, kind of, you're on the same page.
[00:56:22.731 --> 00:56:34.005]  Yeah, and it's exactly like Thomas Jefferson said, you know, every generation needs to, you know, have a revolution, you know, and I think kind of what you're talking about is it's not only economically and physically, it's also spiritually.
[00:56:34.065 --> 00:56:40.253]  We've just lost our way as a country and as a people, and people are slowly kind of waking up to it.
[00:56:41.074 --> 00:56:41.955]  But, you know,
[00:56:42.555 --> 00:56:52.441]  What people need to do is they gotta lobby Congress and things like that and get that Oklahoma law passed and the law in Virginia and when you guys reported in New Hampshire about the jury nullification law.
[00:56:52.722 --> 00:56:53.662]  You know, that's what they need to do.
[00:56:53.782 --> 00:56:56.844]  I think you just said it and I want to give people some positive news.
[00:56:57.245 --> 00:56:59.186]  They've always had the incremental takeover.
[00:56:59.226 --> 00:57:00.807]  They're putting hammer down worldwide.
[00:57:01.327 --> 00:57:05.351]  Brzezinski even says this in his new book, because they know humanity's waking up.
[00:57:05.731 --> 00:57:12.897]  This accelerated takeover is the fact that they're desperate to get us under their control, because they know we're waking up.
[00:57:14.127 --> 00:57:21.149]  Yeah, and you know, people need to start saying no, and people by nature are really non-confrontational, and they need to just start saying no.
[00:57:21.869 --> 00:57:28.551]  You know, and just nip it in the bud, and just stop it in its tracks, because what you say, you give them an inch and they take a foot.
[00:57:28.731 --> 00:57:30.932]  So, thank you so much for everything that you do, man.
[00:57:31.192 --> 00:57:32.372]  No, don't thank me, brother.
[00:57:32.392 --> 00:57:32.993]  God bless you.
[00:57:33.093 --> 00:57:36.754]  I just have studied history so much, and this is so real.
[00:57:37.765 --> 00:57:39.366]  This is so real.
[00:57:40.227 --> 00:57:42.108]  These globalists could do anything.
[00:57:42.128 --> 00:57:48.193]  I mean, I've got a stack of mainstream news today where they admit Al-Qaeda is funded by NATO.
[00:57:49.434 --> 00:57:52.937]  And Hillary Clinton is shipping them into Syria to kill the Christians and Jews.
[00:57:53.017 --> 00:57:56.860]  I mean, it's... I can't even believe it's gotten this bizarre.
[00:57:56.880 --> 00:57:59.602]  We're gonna go to break and come right back with Scott, who's a sheriff.
[00:58:00.143 --> 00:58:02.024]  We've got Marines, Army folks, you name it.
[00:58:02.064 --> 00:58:03.285]  Other police, welcome to call in.
[00:58:03.305 --> 00:58:03.345]  800-686-2237.
[00:58:08.885 --> 00:58:10.186]  That's the Minus Resources number.
[00:58:10.226 --> 00:58:12.066]  I can't even keep track of numbers anymore.
[00:58:12.087 --> 00:58:15.808]  800-259-9231 is the call-in number.
[00:58:16.208 --> 00:58:24.812]  By the way, if you want to support the broadcast and get yourself prepared like I'm doing, I promote what I believe in, ProPure, the best gravity-fed filters for your house, restaurant, in the field.
[00:58:25.073 --> 00:58:26.113]  We've got them all discounted.
[00:58:26.153 --> 00:58:27.053]  Promo code WATER.
[00:58:27.414 --> 00:58:29.074]  Infowarshop.com.
[00:58:29.655 --> 00:58:32.956]  And in the face of this, we're just expanding in the face of the globalist.
[00:58:33.356 --> 00:58:34.897]  Infowarshop.com.
[00:58:34.917 --> 00:58:36.358]  Get the ProPure water filters there.
[00:58:42.418 --> 00:58:46.580]  This is GCN, the Genesis Communications Radio Network.
[00:58:49.561 --> 00:58:55.724]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:58:56.084 --> 00:58:58.465]  78% of the Midwest corn belt is in drought conditions.
[00:58:58.685 --> 00:59:03.767]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:59:04.068 --> 00:59:07.329]  The cost to feed livestock is forcing farmers and ranchers out of business.
[00:59:07.509 --> 00:59:08.770]  Blowing up your food prices.
[00:59:09.030 --> 00:59:16.415]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoodsDirect now.
[00:59:16.675 --> 00:59:20.358]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[00:59:20.538 --> 00:59:22.119]  Now is the time to get your supply.
[00:59:22.339 --> 00:59:26.202]  I recently increased my supply from eFoodsDirect because we've all known this was coming.
[00:59:26.342 --> 00:59:28.964]  You know about their delicious long-term storable foods.
[00:59:29.244 --> 00:59:31.885]  The fact is, you can eat it any time to save money today.
[00:59:32.025 --> 00:59:36.448]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food cost.
[00:59:36.588 --> 00:59:37.108]  Don't wait!
[00:59:37.228 --> 00:59:42.311]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[00:59:42.491 --> 00:59:46.833]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:59:46.993 --> 00:59:48.854]  You can bet your life on efoodsdirect.
[00:59:52.656 --> 00:59:54.577]  Waging war on corruption.
[00:59:55.037 --> 00:59:57.779]  Alex Jones on the GCM Radio Network.
[01:00:04.332 --> 01:00:08.494]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:09.154 --> 01:00:09.954]  You want answers?
[01:00:10.734 --> 01:00:11.635]  Well, so does he.
[01:00:12.295 --> 01:00:15.956]  He's Alex Jones on the GCN Radio Network.
[01:00:16.476 --> 01:00:20.538]  And now, live from Austin, Texas, Alex Jones.
[01:00:22.162 --> 01:00:25.164]  Alright, we've got Jim in Indiana, an on-duty police officer.
[01:00:25.184 --> 01:00:26.185]  We're going to him right now.
[01:00:26.205 --> 01:00:29.366]  And we're gonna go to Scott, Fernando, Jim and others.
[01:00:29.386 --> 01:00:32.168]  We're talking about Homeland Security, another 750 million rounds.
[01:00:32.188 --> 01:00:33.109]  250 last year, 450 million this year.
[01:00:33.129 --> 01:00:33.989]  And now another 750 million.
[01:00:34.009 --> 01:00:34.890]  That's 1.4 billion in the last year.
[01:00:43.586 --> 01:00:46.369]  1.4 billion, 40 cal.
[01:00:46.409 --> 01:00:50.132]  I mean, that is like more than an army buys for a giant war.
[01:00:50.913 --> 01:00:54.816]  I mean, it's an arms build up against the American people.
[01:00:56.158 --> 01:01:01.062]  By the crooked banksters that have taken over and who've got all these freaks working for them at the Department of Justice.
[01:01:02.003 --> 01:01:05.826]  Who are so freaky, I can't even, I mean, it's just, they're nuts, they're loons.
[01:01:07.743 --> 01:01:10.204]  Let's go to Jim in Indiana who's on duty.
[01:01:10.524 --> 01:01:24.749]  So what's your take about the open announcements of re-education camps, gun confiscation drills by the Army, all the documents, it's even in mainstream news, the Army preparing for war with the Tea Party, saying they believe the Tea Party is going to link up with Al-Qaeda.
[01:01:25.750 --> 01:01:26.610]  What's your take on that?
[01:01:26.630 --> 01:01:29.011]  Well, it's an absolute outrage.
[01:01:30.071 --> 01:01:31.532]  I agree with everything you say about it.
[01:01:33.186 --> 01:01:35.188]  Well, I mean, it's Alice in Wonderland too.
[01:01:35.548 --> 01:01:37.290]  Do any police you know, are they buying this?
[01:01:37.350 --> 01:01:38.050]  Are they concerned?
[01:01:39.111 --> 01:01:47.559]  Well, you know, say the guy in Washington, you know, most of the younger guys aren't getting it and they're probably going to go along with this nonsense.
[01:01:48.359 --> 01:01:50.762]  But guys that have been around for a while are starting to figure it out.
[01:01:51.282 --> 01:02:00.270]  But for the most part, if you talk to people and they think you're nuts, you know, when you bring up stuff like this, but more and more guys are waking up, especially the older guys.
[01:02:01.089 --> 01:02:05.411]  Well, I mean, what are hundreds of mobile checkpoint pillboxes for?
[01:02:05.491 --> 01:02:08.032]  What are 1.4 billion rounds of 40 Cal for?
[01:02:09.133 --> 01:02:10.133]  Well, here's a question for you.
[01:02:10.173 --> 01:02:12.474]  Why did my department issue me a federal ID card?
[01:02:14.775 --> 01:02:15.676]  Well, there you go.
[01:02:16.036 --> 01:02:20.017]  It says, on the back of it, it's got a RFID chip with my picture on the front of it.
[01:02:20.618 --> 01:02:27.201]  And on the back of it, it's got the USC code warning that if we tamper, destroy, or whatever,
[01:02:28.444 --> 01:02:31.145]  Liable for federal criminal penalties.
[01:02:32.646 --> 01:02:33.266]  It's nonsense.
