[00:00:04.380 --> 00:00:05.734]  I'm good.
[00:22:42.269 --> 00:22:43.310]  Now this is on record.
[00:22:43.330 --> 00:22:48.053]  They were giving kids laptops and looking what they were doing in classrooms and also what they were doing at home.
[00:22:48.613 --> 00:22:50.675]  I mean this is to tolerance police state folks.
[00:22:50.815 --> 00:22:51.935]  These are pervs too.
[00:22:52.116 --> 00:22:55.818]  This is government schools that want to be inside your life.
[00:22:56.633 --> 00:23:02.620]  And another one article, yeah, children four years old to be fingerprinted to borrow school books from a library.
[00:23:02.840 --> 00:23:03.481]  I mean, come on.
[00:23:04.102 --> 00:23:05.864]  You know, this is just totally ridiculous.
[00:23:06.324 --> 00:23:07.866]  Well, it makes perfect sense.
[00:23:07.946 --> 00:23:10.249]  It's super lock-up supermax.
[00:23:11.286 --> 00:23:14.990]  And another fingerprint scans to replace lunch money.
[00:23:15.670 --> 00:23:21.175]  But what's worse is, in California and other states, the schools got caught shooting kids up with vaccines without consent.
[00:23:21.215 --> 00:23:22.216]  They always say it's an accident.
[00:23:22.557 --> 00:23:25.119]  Now they just say, we have a right to and we're doing it.
[00:23:25.699 --> 00:23:28.542]  It's illegal, by the way, but they have police with guns.
[00:23:28.842 --> 00:23:32.946]  We've now reached a point where they're just lawless criminals doing whatever they want, continually.
[00:23:32.966 --> 00:23:33.286]  Absolutely.
[00:23:33.827 --> 00:23:36.810]  And now again, we talked about earlier, Chicago school bins
[00:23:37.370 --> 00:23:51.339]  Some lunches brought home from school, so God forbid, folks, you were to give your kid organic food or something that's actually good for them, not fortified with fluoride, not fortified with the GMOs, you know, if you were to give your kid something good, they can't bring it to school.
[00:23:51.929 --> 00:23:54.110]  Well, yeah, some school districts did it.
[00:23:54.130 --> 00:23:57.091]  Just a total ban on bringing school lunches.
[00:23:57.131 --> 00:24:00.233]  You've got to buy it from the company store, from the plantation.
[00:24:00.653 --> 00:24:02.234]  I mean, it is disgusting.
[00:24:02.634 --> 00:24:04.575]  The whole thing is what's going on with the children, okay?
[00:24:04.595 --> 00:24:05.836]  They are being misled.
[00:24:06.416 --> 00:24:08.937]  Well, yeah, you give them over to a predatory government.
[00:24:09.297 --> 00:24:11.578]  The schools are really federally globalist-run.
[00:24:12.379 --> 00:24:14.720]  And they've bankrupted everybody, and they take the property taxes.
[00:24:14.980 --> 00:24:17.081]  So you're so poor you've got to put them in the public school.
[00:24:17.401 --> 00:24:19.502]  I mean, these are just nightmare hell facilities.
[00:24:19.642 --> 00:24:23.524]  It is, and I'm misleading the kids, and I just want to say one thing with Jesus.
[00:24:23.664 --> 00:24:34.708]  Jesus Christ our Savior says, anybody who misleads children, okay, it is better for you to tie a millstone around your neck and drown in the ocean, because that's nothing compared to what's going to happen when you meet the face of God.
[00:24:35.088 --> 00:24:35.569]  You know what?
[00:24:35.689 --> 00:24:38.170]  I just want to address the elite, CPS and all that.
[00:24:38.210 --> 00:24:38.530]  You know what?
[00:24:38.850 --> 00:24:41.731]  If you want to do this to your kids, you do it to your own kids, okay?
[00:24:41.751 --> 00:24:44.352]  You know, I actually don't do it to any kids, but... I've had them on the show.
[00:24:44.392 --> 00:24:45.913]  They brag they don't do this to their kids.
[00:24:45.953 --> 00:24:46.973]  They don't give them vaccines.
[00:24:47.434 --> 00:24:48.234]  They love hurting kids.
[00:24:48.234 --> 00:24:49.114]  Leave our kids alone.
[00:24:49.295 --> 00:24:50.735]  We've had enough of your crap.
[00:24:50.795 --> 00:24:51.596]  Leave our kids alone.
[00:24:51.856 --> 00:24:52.876]  And we're standing up against you.
[00:24:52.916 --> 00:24:58.879]  And I want to say another thing, too, on behalf of myself, the ADL attacking you and all these other federal agencies.
[00:24:58.899 --> 00:24:59.159]  You know what?
[00:24:59.179 --> 00:25:01.320]  You want to attack Alex, you're going to have to attack me as well.
[00:25:01.360 --> 00:25:03.881]  Because you take one patriot, you're going to take them all, brother.
[00:25:04.142 --> 00:25:08.744]  And you've got a whole InfoWars staff full of patriots who are going to go down with Alex Jones as truth warriors.
[00:25:09.404 --> 00:25:11.825]  And you know, Alex, I'm going to stand right here, right by your side, brother.
[00:25:12.065 --> 00:25:14.986]  And whatever they have to bring after you, they have to come after me as well.
[00:25:15.366 --> 00:25:17.387]  Well, there's no future if we don't beat them anyways.
[00:25:17.767 --> 00:25:18.227]  Exactly.
[00:25:18.247 --> 00:25:19.567]  And we are going to beat them in the box.
[00:25:19.587 --> 00:25:20.547]  I mean, we have nowhere to go.
[00:25:20.587 --> 00:25:22.128]  There's nothing we can do but fight these people.
[00:25:22.268 --> 00:25:22.748]  Exactly.
[00:25:22.808 --> 00:25:23.348]  We're committed.
[00:25:23.668 --> 00:25:25.589]  They're committed to their evil, we're committed to doing good.
[00:25:25.749 --> 00:25:29.174]  And I want to say to you, I made a covenant with God.
[00:25:29.435 --> 00:25:29.715]  I did.
[00:25:29.775 --> 00:25:34.382]  I said I want to make a covenant with you to be a thorn in the side of the New World Order.
[00:25:34.663 --> 00:25:36.645]  My last breath, I lost relationships over this.
[00:25:37.086 --> 00:25:40.591]  I lost families, friends, and all these guys to say the same thing.
[00:25:41.492 --> 00:25:49.080]  I want to be a thorn in the side of the New World Order, and whatever I can do to do that, and to bring the truth out to you people out there, just like Alex does on a daily basis.
[00:25:49.180 --> 00:25:55.907]  And I've seen Alex, folks, and I get a lot of people on my Facebook, YouTube, and everything, like, oh, you're working for a Jesuit.
[00:25:55.947 --> 00:25:58.269]  I was like, first of all, you don't even know what a Jesuit is, okay?
[00:25:58.290 --> 00:26:00.932]  You're working for Insight or whatever.
[00:26:01.012 --> 00:26:03.475]  It's like, if you've seen this guy, what he does on a daily basis,
[00:26:05.020 --> 00:26:07.302]  You would feel so stupid.
[00:26:07.382 --> 00:26:10.405]  Most of those are just operatives getting weak minded people away from the truth.
[00:26:10.765 --> 00:26:17.291]  I mean the truth is everybody knows the world government's here and we can make it about Alex Jones or we can make it about the New World Order taking over.
[00:26:17.851 --> 00:26:21.535]  And when the gas prices keep going up and everything starts falling apart, remember the New World Order did it.
[00:26:22.335 --> 00:26:24.958]  And that's what we're trying to do here is fight these people.
[00:26:25.598 --> 00:26:31.623]  Before you read the Daily Quote here and we go out to break and come back with the head of the Rutherford Institute with the good news that the
[00:26:32.631 --> 00:26:36.673]  That the Marine who was grabbed by the thought police has been released because of everybody's prayers and attention.
[00:26:38.053 --> 00:26:39.694]  It's good to have you here on board.
[00:26:40.034 --> 00:26:44.196]  You're doing a great job over on the radio show with all the great folks over there and we enjoy having you, Dan.
[00:26:44.216 --> 00:26:44.776]  Thank you, Alex.
[00:26:44.856 --> 00:26:46.357]  And you know, God's blessing your covenant.
[00:26:46.397 --> 00:26:54.640]  I didn't know that you made this covenant a long time ago, but now, see, you're here on a higher playing field against the globalists and that's what God does.
[00:26:54.660 --> 00:26:58.142]  And where else better to be on the front lines of the new world order than InfoWars.com?
[00:26:58.422 --> 00:27:00.643]  Well, God looks at the heart, and that's what matters.
[00:27:00.663 --> 00:27:01.044]  Exactly.
[00:27:01.404 --> 00:27:08.227]  And believe me, if you want to fight evil, and you're dedicated, and you just start taking action, the doors will open.
[00:27:08.708 --> 00:27:10.229]  And I want to say that to people out there watching.
[00:27:10.929 --> 00:27:12.590]  Big things have small beginnings.
[00:27:13.310 --> 00:27:15.912]  And just start engaging the lies.
[00:27:15.992 --> 00:27:16.892]  Start standing up.
[00:27:17.373 --> 00:27:19.073]  And stop trying to over-plan things.
[00:27:19.394 --> 00:27:21.075]  So many people just try to over-plan and plan.
[00:27:21.095 --> 00:27:23.096]  They have these big plans, they never launch anything.
[00:27:23.496 --> 00:27:27.238]  Do something small today, and we'll bring down the globalists tomorrow.
[00:27:27.298 --> 00:27:30.160]  And while you're on that point, I want to make a point to you people out there.
[00:27:30.501 --> 00:27:35.045]  Years ago, I started listening to Alex about 2004, 2005, and one day I heard him.
[00:27:35.085 --> 00:27:36.146]  I'm like, this guy's great.
[00:27:36.466 --> 00:27:37.207]  He's telling a lot of truth.
[00:27:37.267 --> 00:27:38.047]  And he says one thing.
[00:27:38.488 --> 00:27:39.508]  Don't take my word for it.
[00:27:39.528 --> 00:27:41.470]  You have to get up and take action on your own.
[00:27:41.570 --> 00:27:42.091]  And I did.
[00:27:42.211 --> 00:27:49.577]  Right then and there, because all the knowledge I obtained, you know, of studying New World Order and everything else, and what God's given me, I'm like, you know, I'm going to take that.
[00:27:49.717 --> 00:27:52.720]  And all of a sudden, a radio show falls into my lap.
[00:27:52.760 --> 00:27:53.901]  I become a radio talk show host.
[00:27:54.301 --> 00:28:04.553]  Uh, I founded our own section of We Are Change in Blackstone, Rhode Island, and I started going to rallies, putting my own rallies on, protests, and I took action.
[00:28:04.593 --> 00:28:06.014]  I got out there and I got all of them.
[00:28:06.055 --> 00:28:08.718]  I mean, if you Google my name, I hate boasting about myself.
[00:28:09.338 --> 00:28:11.239]  That was an example of success, yeah.
[00:28:11.339 --> 00:28:16.982]  Exactly, and it's all, you know, I mean, I know you don't like the thanks, but, you know, thanks to you, and most of all, thanks to my Lord Jesus Christ.
[00:28:17.122 --> 00:28:25.586]  You know, that's the number one thanks, and you also, man, and I know you don't like the praise or whatever, but you helped me, you know, because it was a fire inside me all my life.
[00:28:25.606 --> 00:28:27.647]  I always knew there was something wrong with this world.
[00:28:28.187 --> 00:28:29.388]  And you ignited that fire.
[00:28:29.408 --> 00:28:31.329]  You said you're going to get up and take action for yourself.
[00:28:31.349 --> 00:28:32.609]  You had one of your great rants.
[00:28:32.689 --> 00:28:34.510]  And I mean, I just jumped out of my seat.
[00:28:34.530 --> 00:28:35.171]  I'm like, you know what?
[00:28:35.211 --> 00:28:36.991]  The very next day I went down, I forgot where I was.
[00:28:37.011 --> 00:28:38.332]  I think it was a tea party meeting.
[00:28:38.792 --> 00:28:40.413]  And they were endorsing Sarah Palin.
[00:28:40.673 --> 00:28:41.874]  I mean, it just, you know what I mean?
[00:28:41.914 --> 00:28:43.194]  Just lit me on fire.
[00:28:43.214 --> 00:28:44.395]  And I went down there and took action.
[00:28:44.415 --> 00:28:45.275]  I had the bullhorn.
[00:28:45.696 --> 00:28:46.416]  I mean, it was great.
[00:28:46.436 --> 00:28:47.657]  I got this on YouTube as well.
[00:28:47.757 --> 00:28:50.218]  And ever since then, I was confronting politicians.
[00:28:50.778 --> 00:28:51.999]  I do my own radio shows.
[00:28:52.059 --> 00:28:53.980]  I've been on radio shows all over the country.
[00:28:54.500 --> 00:28:56.461]  And it's an example of taking action.
[00:28:56.481 --> 00:28:56.922]  Exactly.
[00:28:56.982 --> 00:28:58.162]  It's waiting for you.
[00:28:58.543 --> 00:28:59.823]  Give us the Daily Quote.
[00:29:00.084 --> 00:29:03.826]  This has got a quote of the day, but this is very relevant to what's going on today.
[00:29:04.426 --> 00:29:07.128]  Especially, take Obama, put him in your head for a minute.
[00:29:07.648 --> 00:29:10.750]  Okay, this is from Big Brother slogan from George Orwell's 1984.
[00:29:12.271 --> 00:29:13.112]  War is peace.
[00:29:13.552 --> 00:29:14.513]  Freedom is slavery.
[00:29:14.733 --> 00:29:15.593]  Ignorance is strength.
[00:29:15.994 --> 00:29:20.617]  Now, Obama preaching war, war, war, war, wins a Nobel Peace Prize.
[00:29:20.697 --> 00:29:21.297]  War is peace.
[00:29:21.717 --> 00:29:22.698]  Freedom is slavery.
[00:29:24.381 --> 00:29:25.422]  Okay, he's going around.
[00:29:25.722 --> 00:29:27.162]  You have to kill the Second Amendment.
[00:29:27.182 --> 00:29:28.263]  You have to kill the First Amendment.
[00:29:28.283 --> 00:29:29.764]  You have to kill the Constitution.
[00:29:30.084 --> 00:29:31.985]  We have to submit to the New World Order.
[00:29:32.385 --> 00:29:33.846]  That's what Obama wants.
[00:29:33.866 --> 00:29:34.806]  That's war is peace.
[00:29:35.126 --> 00:29:36.027]  Freedom is slavery.
[00:29:36.047 --> 00:29:37.127]  Ignorance is strength.
[00:29:37.187 --> 00:29:40.969]  And he wants you to be ignorant because it strengthens these scumbags from the elite.
[00:29:41.549 --> 00:29:43.410]  And Alex, I mean, I just can't say enough.
[00:29:43.610 --> 00:29:46.872]  I mean, I'm so happy that you gave me the opportunity to be on Info 1.
[00:29:46.932 --> 00:29:52.316]  Hey, great job, brother, and it was great having you do part of the news earlier, and then, you know, having you over there covering more of it.
[00:29:52.616 --> 00:29:54.157]  It was great having Sha'Carri Jackson here.
[00:29:54.177 --> 00:29:57.099]  I can't wait till the other reporters start getting in in the next few days.
[00:29:57.399 --> 00:29:57.899]  God bless you.
[00:29:57.939 --> 00:29:58.279]  Great job.
[00:29:58.299 --> 00:29:58.820]  Thank you, Alex.
[00:29:59.240 --> 00:29:59.600]  You bet.
[00:29:59.680 --> 00:30:00.060]  Stay there.
[00:30:00.441 --> 00:30:08.906]  Folks, we're going to go to break, and we are going to come back with Mr. Whitehead, the head of the Rutherford Institute, with the latest breaking details.
[00:30:10.146 --> 00:30:18.990]  on what happened with the Marine who was arrested for 9-11 truth for his speech by the secret police who want this to be a chilling effect against us.
[00:30:19.331 --> 00:30:19.791]  Stay with us.
[00:30:46.627 --> 00:30:51.151]  Alex Jones here with a message that could revolutionize health in this country.
[00:30:51.451 --> 00:30:57.276]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:30:57.676 --> 00:31:01.479]  Erin Dykes lost 92 pounds.
[00:31:01.499 --> 00:31:03.301]  We're going to show you some before and afters.
[00:31:03.721 --> 00:31:05.504]  Aaron, break down what happened.
[00:31:05.524 --> 00:31:06.084]  Your story.
[00:31:06.345 --> 00:31:11.432]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:31:11.472 --> 00:31:12.353]  It just didn't happen.
[00:31:12.653 --> 00:31:15.237]  Then I saw what you were doing with Infowarsteam.com.
[00:31:15.717 --> 00:31:19.522]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[00:31:19.563 --> 00:31:19.883]  I wanted that
[00:31:20.003 --> 00:31:26.025]  Nutrition didn't even understand how that could kick-start my own weight loss goals, but the products did that for me.
[00:31:26.365 --> 00:31:34.148]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods, and they don't even advertise it as weight loss!
[00:31:34.448 --> 00:31:38.009]  I want to challenge our radio listeners to go to Infowarsteam.com.
[00:31:38.549 --> 00:31:43.771]  Sign up as a distributor and get wholesale pricing discounts at Infowarsteam.com.
[00:31:52.714 --> 00:31:55.315]  And welcome back to InfoWars Nightly News.
[00:31:55.415 --> 00:32:00.576]  For the last four days, we've been covering on the radio and on TV the case of Brandon Robb.
[00:32:01.396 --> 00:32:06.218]  Darren McBreen, one of our reporters, has now had a chance to talk to the lady who posted the video and the family.
[00:32:06.798 --> 00:32:08.538]  And sure enough, he is a listener.
[00:32:09.798 --> 00:32:15.140]  People that have talked to him say he's very intelligent, totally cogent, never talked about any violence.
[00:32:16.000 --> 00:32:28.765]  And we also have a prominent civil rights attorney joining us, the head of the Rutherford Institute that tirelessly fights across the political spectrum for everyone's basic civil rights.
[00:32:28.805 --> 00:32:31.606]  He writes for a lot of big publications like the Huffington Post.
[00:32:32.006 --> 00:32:33.986]  John Whitehead is joining us.
[00:32:34.166 --> 00:32:35.147]  And as we speak,
[00:32:36.367 --> 00:32:46.593]  As of taping this for the Nightly News, and we may have updates by the time we go live in the first portion of the show, he's being walked down at the psychiatric facility, the lower floor, to be released.
[00:32:46.713 --> 00:32:54.698]  A judge today, when the Rutherford Institute lawyers went before the judge and pointed out all the violations, did order him released.
[00:32:55.638 --> 00:33:06.584]  One reason this is also even more scary is I interviewed yesterday another talk show host who had no criminal record and again was a veteran who said the hammer's coming down on America.
[00:33:06.944 --> 00:33:08.565]  I'm going to get more guns to protect myself.
[00:33:08.765 --> 00:33:12.067]  He didn't even post lyrics on his Facebook about sharpening axes.
[00:33:13.880 --> 00:33:15.842]  By this benchmark, I could be grabbed.
[00:33:16.402 --> 00:33:18.284]  I mean, I've said that we're going into total tyranny.
[00:33:18.504 --> 00:33:26.790]  There's a county judge in Lubbock, National News today, said if the tyranny continues, they're going to have to resist a federal takeover.
[00:33:27.111 --> 00:33:28.272]  I mean, is he going to get arrested?
[00:33:28.732 --> 00:33:37.339]  I mean, this is in our Constitution, the Bill of Rights, in the Declaration of Independence, that when the government becomes tyrannical, we have a right to organize and try to change it.
[00:33:37.959 --> 00:33:40.021]  And the government's massing with armaments against us.
[00:33:40.201 --> 00:33:41.002]  I don't want violence.
[00:33:41.582 --> 00:33:47.125]  But the point is, they're going to basically push us into it if they start, like the Soviet Union, disappearing us.
[00:33:47.185 --> 00:33:54.449]  But giving us the latest breaking info on this is a real champion for liberty, John Whitehead.
[00:33:54.469 --> 00:34:00.253]  He's an attorney and author who's written, debated, and practiced widely in the area of constitutional law and human rights.
[00:34:00.633 --> 00:34:05.876]  His concern for the persecuted and oppressed led him in 1982 to establish the Rutherford Institute.
[00:34:05.916 --> 00:34:07.137]  He also founded it.
[00:34:07.617 --> 00:34:13.678]  And Rutherford.org is the website, a great organization to support.
[00:34:13.998 --> 00:34:22.060]  He also serves as a member of the Constitution Project, bipartisan solutions to try to save our Constitution, which no one can deny now.
[00:34:22.400 --> 00:34:24.781]  It's just been chopped up in little pieces.
[00:34:25.141 --> 00:34:26.641]  They're now trying to throw it to the four winds.
[00:34:26.941 --> 00:34:28.701]  So, John, great to have you with us.
[00:34:29.001 --> 00:34:31.402]  Let's get into the case, but then I want to talk about
[00:34:32.122 --> 00:34:38.205]  Your perspective on what's happening with the police state, the NSA, because you're a national recognized expert on that front.
[00:34:38.785 --> 00:34:41.446]  Tell us about this case because you've now been on the inside of it.
[00:34:41.747 --> 00:34:45.328]  You came to Mr. Rob's aid and now vindicated that.
[00:34:45.809 --> 00:34:46.449]  Please break it down.
[00:34:47.148 --> 00:34:57.098]  Well, it's one of those Orwellian kind of, if you want to use that term, he last Thursday, I believe, about a week ago in the afternoon, he saw some cars pull up in his driveway.
[00:34:57.418 --> 00:35:05.146]  The police got out and there were some plainclothes fellows that turned out to be the FBI, some guy who supposedly was with the Secret Service.
[00:35:06.487 --> 00:35:09.610]  Brandon Robb was in his shorts, so he walked down the front porch.
[00:35:09.770 --> 00:35:10.210]  We're good to go.
[00:35:30.959 --> 00:35:36.623]  Uh, his mother, very, very good lady, she got on the internet, the Facebook, and started screaming about it.
[00:35:37.403 --> 00:35:41.526]  And someone, a veteran contacted me and said, John, this is one of your issues, man.
[00:35:41.546 --> 00:35:42.787]  You need to contact the mother.
[00:35:42.807 --> 00:35:44.688]  So we called the mother, and she was distraught.
[00:35:44.708 --> 00:35:45.949]  She said, I've called everybody.
[00:35:46.550 --> 00:35:48.291]  And she says, great, here's somebody that wants to help.
[00:35:48.311 --> 00:35:48.971]  And I said, yeah.
[00:35:49.031 --> 00:35:50.412]  And I said, tell me about the case.
[00:35:50.432 --> 00:35:52.494]  When she told me, I said, this is nuts.
[00:35:53.374 --> 00:36:00.278]  He was quoting song lyrics in a private Facebook group called, I think Beer Illuminati was the name of the group.
[00:36:00.538 --> 00:36:02.719]  It was his sister, his brother, and him.
[00:36:03.500 --> 00:36:05.941]  And so that's basically it.
[00:36:06.061 --> 00:36:08.462]  So that's why there's an amalgamation of comments.
[00:36:09.203 --> 00:36:13.145]  But I mean, also I've seen him grab people for other people's posts as well.
[00:36:13.205 --> 00:36:14.686]  I mean, go through what happened to him.
[00:36:16.177 --> 00:36:20.162]  These high school kids now that we've helped, they will say a teacher's stupid.
[00:36:20.823 --> 00:36:24.528]  Those public schools are actually watching kids' Facebook posts.
[00:36:26.152 --> 00:36:27.073]  On their off hours.
[00:36:27.213 --> 00:36:29.295]  So this is the surveillance state.
[00:36:29.335 --> 00:36:31.837]  People say, the coming surveillance state.
[00:36:31.877 --> 00:36:34.639]  I say, folks, it's not coming, it's here.
[00:36:35.059 --> 00:36:39.843]  I mean, I just wrote an article, if you go to our website, Rutherford.org, it's called the Corporate Surveillance State.
[00:36:39.863 --> 00:36:40.844]  It's on our cell phones.
[00:36:41.684 --> 00:36:45.747]  All these groups are giving over all this information to the government about what people text.
[00:36:46.528 --> 00:36:47.930]  What they say on their cell phones.
[00:36:47.950 --> 00:36:49.592]  So the government knows everything we're doing.
[00:36:49.672 --> 00:36:51.374]  But this is really strange.
[00:36:51.414 --> 00:36:51.754]  What happened?
[00:36:51.774 --> 00:36:54.017]  The police said, we're not charging you with a crime, Brandon.
[00:36:54.037 --> 00:36:54.958]  You didn't commit a crime.
[00:36:55.919 --> 00:36:57.501]  But they handcuffed him and took him away.
[00:36:57.601 --> 00:37:00.164]  And when we called the police, they said, we're not charging you.
[00:37:00.184 --> 00:37:01.165]  He didn't commit any crime.
[00:37:01.225 --> 00:37:02.366]  So did the FBI.
[00:37:03.107 --> 00:37:06.851]  So what they're saying is under the civil commitment law in Virginia,
[00:37:07.737 --> 00:37:08.938]  They can pick you up.
[00:37:08.998 --> 00:37:10.198]  You haven't committed a crime.
[00:37:10.398 --> 00:37:12.520]  They can take you away and put you in a prison.
[00:37:12.740 --> 00:37:15.501]  And it's what I call the psychotherapeutic state.
[00:37:15.621 --> 00:37:16.362]  That's what we've entered.
[00:37:16.962 --> 00:37:23.445]  At least 20,000 people a year in Virginia are committed this way through the civil commitment.
[00:37:23.485 --> 00:37:24.646]  And most of them disappear.
[00:37:25.226 --> 00:37:29.369]  Across the country, you're looking at thousands upon thousands of people this is happening to.
[00:37:29.449 --> 00:37:30.229]  So we've moved it.
[00:37:30.409 --> 00:37:31.950]  Most people don't realize this is happening.
[00:37:32.230 --> 00:37:33.271]  The only reason we know is
[00:37:34.151 --> 00:37:36.772]  I mean, he targeted no one.
[00:37:56.529 --> 00:37:58.250]  I mean it was just general stuff.
[00:37:58.811 --> 00:38:04.976]  The judge today ruled, he said there were no factual allegations to have this man detained at all.
[00:38:05.396 --> 00:38:07.378]  So I ordered him immediately released.
[00:38:07.818 --> 00:38:14.504]  So as I walked in the door of this interview, supposedly he was being led down to the lobby and we hope he's out of the hospital and on his way home.
[00:38:16.983 --> 00:38:22.833]  Well, clearly they're doing this as a chilling effect because the Northeast Intelligence Network did a report.
[00:38:22.873 --> 00:38:23.995]  We contacted the guy.
[00:38:24.055 --> 00:38:28.122]  He does have a popular online radio show and he
[00:38:29.068 --> 00:38:32.351]  Just said that, you know, things are collapsing, we better buy more guns.
[00:38:33.152 --> 00:38:40.318]  I mean, they've had national surveys that that's why Americans are buying two, three, four million guns a month, and saying it's because they're worried about civil unrest.
[00:38:40.739 --> 00:38:50.007]  And they came and grabbed him, same story, and said, we're not going to release you until you assign papers, you know, admitting you've got problems, that you'll attend classes and give your guns up.
[00:38:50.408 --> 00:38:53.531]  So it's an extrajudicial, outside-the-system way
[00:38:55.003 --> 00:38:56.725]  To target people who they fear.
[00:38:56.805 --> 00:39:03.354]  And the profile is decorated, honorably discharged veterans.
[00:39:03.934 --> 00:39:08.840]  And we've seen the government say, the veterans are the number one threat, they're the new Al Qaeda.
[00:39:08.860 --> 00:39:10.062]  That's in all the training manuals.
[00:39:10.663 --> 00:39:12.845]  And it's just so bizarre to see this happening.
[00:39:12.865 --> 00:39:13.546]  Can you speak to that?
[00:39:14.227 --> 00:39:24.240]  Yeah, several nights ago I had large veteran groups, presidents of veteran groups get me on the phone at home and say, John, our people are telling us the FBI is showing up.
[00:39:24.280 --> 00:39:25.542]  This is 9-11 truthers.
[00:39:25.602 --> 00:39:29.988]  He said veterans that are 9-11 truthers are getting contacted by the FBI.
[00:39:30.008 --> 00:39:30.588]  They're walking up
[00:39:31.109 --> 00:39:31.490]  We're good.
[00:39:47.253 --> 00:39:47.793]  That's not true.
[00:40:02.541 --> 00:40:06.185]  It takes someone like Rutherford Institute to get out there and challenge it.
[00:40:06.245 --> 00:40:09.649]  I mean, like I say, 20,000 people a year are civilly committed in this state.
[00:40:10.029 --> 00:40:12.812]  And what they told Brandon in his hearing Monday, this is great.
[00:40:13.273 --> 00:40:19.079]  He can never own a gun now, but the point is, this is key, he doesn't own a gun anyways.
[00:40:19.840 --> 00:40:22.143]  Yeah, he's been around guns enough probably.
[00:40:22.443 --> 00:40:23.603]  The case was, what's he going to do?
[00:40:23.703 --> 00:40:24.903]  Poke people in the eye?
[00:40:25.384 --> 00:40:26.624]  I mean, what are you talking about?
[00:40:26.664 --> 00:40:33.905]  Well, I'll tell you what, walk through this for us then, what you know happened at the first hearing, when you had a chance to talk to him, you talk about how cogent he was.
[00:40:34.265 --> 00:40:36.726]  I mean, obviously, because that's what I've talked to other veterans.
[00:40:36.986 --> 00:40:47.667]  You can have no criminal record, business owner, there's no judge or jury, it's these weirdo psychologists and psychiatrists who were put in there as political officers, like in the Soviet Union or Nazi Germany.
[00:40:47.687 --> 00:40:50.408]  I'm sorry, a lot of them are like that, and they've got an agenda
[00:40:51.088 --> 00:41:00.751]  And they then, it's not even adjudicate, they just say as a secret star chamber, you can never have a gun again, or whatever, or you're on a watch list now.
[00:41:01.851 --> 00:41:05.572]  Well, to give you a real good example, this morning Brandon called me.
[00:41:06.012 --> 00:41:07.572]  He said, John, I'm freaked out.
[00:41:07.632 --> 00:41:08.313]  I said, what's wrong?
[00:41:08.333 --> 00:41:09.993]  Because he's really usually so relaxed.
[00:41:10.013 --> 00:41:12.514]  He said, a psychiatrist just visited me.
[00:41:12.994 --> 00:41:14.834]  And he said, I'm going to brainwash you.
[00:41:15.454 --> 00:41:17.275]  And I'm going to force medications on you.
[00:41:18.015 --> 00:41:18.816]  I'm coming back.
[00:41:19.337 --> 00:41:22.842]  So Brandon, who could call out, got his caseworker and they called me.
[00:41:23.302 --> 00:41:24.744]  And he said, John, I'm frightened.
[00:41:25.065 --> 00:41:27.528]  But they had to have a court order for him to be forced.
[00:41:27.548 --> 00:41:28.669]  Well, you know what the guy was doing.
[00:41:28.730 --> 00:41:32.014]  He was there to terrorize him so he would act out.
[00:41:32.194 --> 00:41:35.318]  Well, I mean, you're an expert, but I mean, tell us what happened.
[00:41:36.007 --> 00:41:41.709]  Yeah, so at the hearing Monday, they cited some of the posts, and this is the amazing thing.
[00:41:41.789 --> 00:41:46.051]  Some of the posts they cited that they were concerned about were said by his brother Brent.
[00:41:46.351 --> 00:41:48.011]  They didn't even have their facts straight.
[00:41:48.692 --> 00:41:51.653]  So this is poor, poor police work, and I think you said it right.
[00:41:52.353 --> 00:42:07.432]  I think that anybody today who speaks out forcefully against the United States government, you remember the Department of Homeland Security issued those memos, right wing and left wing extremists, and in those memos, as you noted, the word veterans were used.
[00:42:07.652 --> 00:42:08.954]  Veterans are seen as
[00:42:09.915 --> 00:42:10.856]  Extremists now.
[00:42:11.096 --> 00:42:12.097]  And that's unfortunate.
[00:42:12.117 --> 00:42:13.017]  I don't understand that.
[00:42:13.098 --> 00:42:17.601]  Why we send people overseas to fight wars, and when they come home, we call them extremists.
[00:42:17.641 --> 00:42:18.482]  But that's what's happening.
[00:42:18.502 --> 00:42:20.623]  So I think veterans definitely are being targeted.
[00:42:21.044 --> 00:42:23.986]  I hear that from the veterans groups who are calling me now, and they're frightened.
[00:42:25.458 --> 00:42:28.862]  Now, I interrupted you there, so I want you to start over word for word, please.
[00:42:28.882 --> 00:42:29.943]  This is so important.
[00:42:30.384 --> 00:42:32.326]  They know that you're challenging it in court.
[00:42:32.346 --> 00:42:33.527]  It's all over the news last night.
[00:42:33.567 --> 00:42:34.648]  They know the hearing's coming up.
[00:42:35.269 --> 00:42:39.093]  From my gut, experiencing this and tracking it, but tell me if you think I'm wrong.
[00:42:39.133 --> 00:42:40.755]  But first, repeat what you said.
[00:42:42.611 --> 00:42:44.812]  With all the details because it's such an important piece of evidence.
[00:42:45.092 --> 00:42:48.034]  They know they're going to lose because there's still somewhat of a constitution left.
