[00:00:03.507 --> 00:00:03.647]  I think.
[00:24:58.789 --> 00:25:05.894]  Where they were conducting research that didn't lend itself to the official story promoted by the big agriculture giants.
[00:25:06.434 --> 00:25:07.555]  And it's just disgusting.
[00:25:07.955 --> 00:25:12.598]  One example of that showed up yesterday on the Alex Jones Show when Mike Adams was hosting.
[00:25:12.878 --> 00:25:16.000]  He had on Anthony Giucciardi of Natural Society.
[00:25:16.381 --> 00:25:18.062]  And let's just take a look at that clip.
[00:25:18.342 --> 00:25:19.643]  Some of the stuff said in that letter.
[00:25:22.179 --> 00:25:28.544]  But here's this email, and I've taken out the, uh, expletive words, the curse words that's littered, all caps, a lot of these words.
[00:25:28.564 --> 00:25:29.545]  You might see it on the screen.
[00:25:30.245 --> 00:25:30.646]  Here it is.
[00:25:31.146 --> 00:25:33.068]  I am no traitor against humanity.
[00:25:33.908 --> 00:25:37.751]  If this expletive causes infertility, AWESOME!
[00:25:37.891 --> 00:25:39.333]  With three exclamation points.
[00:25:39.533 --> 00:25:39.853]  AWESOME!
[00:25:39.873 --> 00:25:41.414]  It's AWESOME it causes infertility.
[00:25:41.835 --> 00:25:45.237]  The world is overpopulated, and people need to stop having children.
[00:25:45.878 --> 00:25:48.240]  This is one of the Earth's largest problems.
[00:25:48.900 --> 00:25:53.043]  If the Earth wasn't overpopulated, things like growth hormones wouldn't exist.
[00:25:53.924 --> 00:25:58.648]  The reason they do is that the Earth cannot produce enough food on its own to feed us all.
[00:25:59.629 --> 00:26:02.871]  This is why GMO is actually saving the planet.
[00:26:02.991 --> 00:26:07.895]  And then you can see how angry he is when he says, so expletive you and you're expletive.
[00:26:08.216 --> 00:26:09.557]  You can imagine what that means.
[00:26:10.297 --> 00:26:14.501]  I am doing humanity, this is all caps, a expletive favor.
[00:26:15.422 --> 00:26:19.146]  We're showing the email on screen for those of you watching on PrisonPlan.TV.
[00:26:19.686 --> 00:26:22.429]  I am doing humanity a blank favor.
[00:26:22.509 --> 00:26:23.690]  That is... Blanking favor.
[00:26:23.830 --> 00:26:24.991]  Yes, all caps as well.
[00:26:25.271 --> 00:26:38.164]  And you have confirmed that this is from the scientific, let's just say, I'm not going to give the name, but an entity very well known in the scientific community, and I've independently confirmed that as well.
[00:26:38.789 --> 00:26:39.610]  It's one of the top three.
[00:26:39.770 --> 00:26:40.871]  We'll just say that.
[00:26:41.231 --> 00:26:48.317]  It's someone that was so upset that they didn't take the necessary steps to protect themselves that they may have known about.
[00:26:48.337 --> 00:26:49.578]  They were just so enraged.
[00:26:49.598 --> 00:26:52.260]  You can tell from his email, this guy is talking from pure hatred.
[00:26:52.821 --> 00:26:58.025]  And he says things like, if the world wasn't so overpopulated, things like growth hormones wouldn't exist.
[00:27:00.111 --> 00:27:07.698]  And again, that is shocking stuff that just gives away the true attitude of the elite towards the population they're supposedly doing the best they can for.
[00:27:08.198 --> 00:27:09.759]  And it's just more evidence.
[00:27:09.779 --> 00:27:11.221]  We've got to stop this GMO.
[00:27:11.241 --> 00:27:12.702]  This has got to be a huge issue.
[00:27:13.002 --> 00:27:15.364]  People need to spread news about this study everywhere.
[00:27:15.645 --> 00:27:17.486]  We cannot let the media spin this issue.
[00:27:17.546 --> 00:27:18.327]  We know the truth.
[00:27:18.627 --> 00:27:19.768]  It's in these other studies.
[00:27:19.808 --> 00:27:23.491]  We've just got to compile it and get it out to the public before it's too late.
[00:27:23.851 --> 00:27:26.494]  So we turn now to the Daily Quote, which is related.
[00:27:26.854 --> 00:27:30.277]  It comes out of a university professor under genetics.
[00:27:30.657 --> 00:27:34.100]  In an ecosystem, you can always intervene and change something in it.
[00:27:34.520 --> 00:27:39.184]  But there's no way of knowing what all the downstream effects will be, or how it might affect the environment.
[00:27:39.525 --> 00:27:48.713]  We have such a miserably poor understanding of how the organism develops from its DNA, that I would be surprised if we don't get one rude shock after another.
[00:27:48.753 --> 00:27:50.715]  That's Professor Richard LeBlantin.
[00:27:51.616 --> 00:27:55.459]  Professor of Genetics at Harvard, and that says it all right there.
[00:27:55.499 --> 00:27:58.182]  They thought 96% of our DNA was junk.
[00:27:58.482 --> 00:28:04.688]  They've told us they can just manipulate GMO organisms and feed them to animals, and it doesn't matter what the consequences are.
[00:28:05.008 --> 00:28:08.091]  Doesn't matter if it's causing new food-borne allergies.
[00:28:08.391 --> 00:28:11.354]  Doesn't matter if it's a total genocidal epidemic.
[00:28:11.654 --> 00:28:12.715]  Just we know best.
[00:28:12.775 --> 00:28:13.616]  We're the scientists.
[00:28:13.656 --> 00:28:14.276]  We're the elite.
[00:28:15.097 --> 00:28:18.959]  I'm furious about this, but I'm going to go now to Alex's extended update.
[00:28:19.219 --> 00:28:22.920]  He's got all kinds of news coverage, and then after that, a powerful interview.
[00:28:23.260 --> 00:28:23.881]  Stay tuned.
[00:28:23.901 --> 00:28:25.761]  This is the InfoWars Nightly News.
[00:28:26.041 --> 00:28:34.325]  You can support us, of course, at PrisonPlanet.tv, and you can create your own channel of information and help get the word out at PlanetInfoWars.com.
[00:28:34.365 --> 00:28:35.025]  Thanks for watching.
[00:28:37.042 --> 00:28:48.193]  I don't know about you, but I am sick and tired of people, especially media whores and mainstream media, telling us all day that we live in the freest, greatest country in the world.
[00:28:48.974 --> 00:28:49.914]  I love America.
[00:28:50.755 --> 00:28:56.100]  I care about our republic, and our nation certainly in the past was one of the models for freedom.
[00:28:56.821 --> 00:28:58.244]  I'm proud of America.
[00:28:58.845 --> 00:29:07.801]  And that's why I'm tired of globalists that have hijacked this country lecturing me all day that I should be happy about our loss of liberties because after all we're free.
[00:29:08.871 --> 00:29:19.399]  They have different university gauges and breakdowns around the world that show on the index of economic freedom, the United States is now 18th.
[00:29:19.879 --> 00:29:22.962]  And when it comes to civil liberties, we're even worse.
[00:29:23.622 --> 00:29:26.284]  This country is losing its basic freedoms.
[00:29:27.025 --> 00:29:34.050]  In fact, in some of the statistics I've seen, we're rated number six in the world as the worst police state out there.
[00:29:34.691 --> 00:29:35.912]  But those are just statistics.
[00:29:36.172 --> 00:29:37.193]  Look at the evidence.
[00:29:37.993 --> 00:29:41.658]  We have one of the lowest life expectancies in the industrialized world.
[00:29:42.118 --> 00:29:45.883]  We have the lowest test scores in the industrialized world.
[00:29:45.923 --> 00:29:48.366]  We're now behind a bunch of third world nations.
[00:29:49.306 --> 00:29:53.769]  We have the worst obesity, the highest cancer rates, the highest autism rates.
[00:29:54.169 --> 00:29:57.211]  Across the board, America is falling apart.
[00:29:57.651 --> 00:29:58.571]  By design.
[00:29:59.072 --> 00:30:01.793]  And now the globalists are saying they want to censor the internet.
[00:30:02.174 --> 00:30:12.520]  And they want to arrest peaceful protesters and have the Department of Defense ask the court to keep them in jail because terrorism is being committed by their protest.
[00:30:13.160 --> 00:30:24.708]  We see the new terrorism manual saying that gun owners, conservatives, libertarians, returning veterans are the number one terror threat, not Al-Qaeda that our government publicly runs and is turning loose in the Middle East.
[00:30:25.889 --> 00:30:31.973]  Paul Watson wrote a big story today titled, 30 Examples of Why America is No Longer a Free Country.
[00:30:33.134 --> 00:30:35.155]  And I want to look at just a few of the examples here.
[00:30:35.175 --> 00:30:36.196]  I mean, look at these.
[00:30:36.816 --> 00:30:37.897]  All over the nation,
[00:30:39.449 --> 00:30:45.713]  Mothers and fathers are being arrested for their children playing in the front yard, or in the cul-de-sac, or in the backyard.
[00:30:46.233 --> 00:30:49.055]  People are being arrested for lemonade stands.
[00:30:49.095 --> 00:30:52.597]  The Amish are being SWAT teamed for selling milk to their neighbors.
[00:30:53.297 --> 00:30:57.920]  The system has gone wild, and this has happened many times before in history.
[00:30:58.260 --> 00:30:59.881]  Here are just a few of these examples.
[00:30:59.921 --> 00:31:05.544]  In fact, the first one, we're going to be interviewing this woman coming up in studio in the next segment.
[00:31:06.024 --> 00:31:07.205]  Sidewalk chalk
[00:31:08.379 --> 00:31:09.659]  provokes police.
[00:31:10.460 --> 00:31:22.684]  The woman wrote YouTube Building 7, the 47-story building that wasn't hit by a plane that fell on 9-11, and so they arrested her and are charging her with felony vandalism.
[00:31:23.224 --> 00:31:25.144]  Here's another example out of the New York Post.
[00:31:25.624 --> 00:31:29.966]  New York City schools give out morning-after pills to students without telling
[00:31:30.706 --> 00:31:33.608]  The parents of 10, 11, and 12-year-olds.
[00:31:34.068 --> 00:31:42.232]  All over the United States, public schools are taking 11, 12, 13-year-olds to have abortions without getting parental consent.
[00:31:42.632 --> 00:31:51.097]  In California and New Jersey, they're giving children inoculations without parental consent and saying it's okay, the child gave consent.
[00:31:52.193 --> 00:31:54.895]  So what happens when a pedophile tries to pick up your 10-year-old?
[00:31:55.435 --> 00:31:57.737]  Will it be okay because the child gave consent?
[00:31:58.157 --> 00:32:02.680]  Children can't give consent until 18 years of age.
[00:32:03.200 --> 00:32:07.963]  That's why if, oh, the 10-year-old bought the heroin from me, they gave consent.
[00:32:08.704 --> 00:32:10.105]  They cannot give consent.
[00:32:10.525 --> 00:32:13.407]  Government is acting like drug dealers and perverts.
[00:32:13.867 --> 00:32:14.428]  Pedophiles.
[00:32:15.356 --> 00:32:17.858]  Quite frankly, they're made up of a bunch of those people, so what do you expect?
[00:32:18.159 --> 00:32:20.361]  The worst elements are getting into government.
[00:32:20.721 --> 00:32:24.065]  Criminals are getting into government, so they have a badge to protect themselves.
[00:32:24.525 --> 00:32:25.065]  Here's another one.
[00:32:25.306 --> 00:32:29.730]  New Jersey attempts to strip parental rights with vaccine anti-exemption bill.
[00:32:30.090 --> 00:32:34.515]  They're saying, we don't care if you don't want to give your kids shots, we're going to force them to take them.
[00:32:35.535 --> 00:32:39.157]  See, in the past they've lied and said it's the law to take vaccines.
[00:32:39.757 --> 00:32:44.860]  Now that people are finding out that's a lie, another hoax, they're saying, okay, we'll pass a law.
[00:32:45.360 --> 00:32:53.704]  Just like they've passed laws in multiple states to say, hey, no more sodium fluoride in our water that brain damages and gives us cancer.
[00:32:54.244 --> 00:33:01.006]  And so now the feds are coming in and getting the states to pass laws blocking cities and counties from not having fluoride in their water.
[00:33:01.486 --> 00:33:07.888]  Even when the Harvard study came out two months ago admitting 20 point IQ reductions and massive cancer increases.
[00:33:08.448 --> 00:33:09.148]  Here's another one.
[00:33:09.208 --> 00:33:09.888]  Remember this one?
[00:33:10.148 --> 00:33:14.109]  Woman faces jail time for growing vegetable garden in her own lawn.
[00:33:14.549 --> 00:33:15.590]  ABC News.
[00:33:16.010 --> 00:33:16.330]  Boom!
[00:33:17.350 --> 00:33:20.112]  And there wasn't even a law up in Michigan that she couldn't have a garden.
[00:33:20.632 --> 00:33:22.674]  They just said, we find it objectionable.
[00:33:23.054 --> 00:33:24.375]  We and the zoning board.
[00:33:25.215 --> 00:33:28.778]  Tennessee man arrested and imprisoned for using cash.
[00:33:29.558 --> 00:33:32.120]  This came out of the Shelbyville Gazette.
[00:33:32.720 --> 00:33:43.428]  And in this report, he paid for something with a 50 that was a real 50, but was the 50s before five years ago that didn't have the color on them.
[00:33:44.286 --> 00:33:53.349]  And so they arrested him, and the cops said, we don't care if it was real money, so-called real money, Federal Reserve money, you should have new money!
[00:33:54.329 --> 00:33:56.570]  You should have new money, you American scum.
[00:33:57.070 --> 00:33:58.370]  So there's that report.
[00:33:58.390 --> 00:33:59.010]  Here's another one.
[00:33:59.611 --> 00:34:03.152]  Texas woman sues Walmart for ripping up her $100 bills.
[00:34:03.432 --> 00:34:06.112]  She's trying to pay for $50-something with $100.
[00:34:06.673 --> 00:34:08.513]  They say, this isn't real, and rip it up.
[00:34:09.073 --> 00:34:10.974]  The manager comes, she says, look, I got another one.
[00:34:11.636 --> 00:34:12.577]  I just sold my car.
[00:34:12.617 --> 00:34:13.078]  It's real.
[00:34:13.318 --> 00:34:14.279]  He rips it up again.
[00:34:14.580 --> 00:34:17.663]  The police come and go, no, it's a real $100 bill.
[00:34:18.004 --> 00:34:20.447]  Folks, this is the demonization of cash.
[00:34:20.547 --> 00:34:25.032]  I went to a Starbucks where I rarely go a few weeks ago and bought $20 plus worth of stuff.
[00:34:25.312 --> 00:34:30.058]  Croissants for my kids, milks for them, coffees for my wife and I, a bottle of water.
[00:34:30.338 --> 00:34:31.279]  Twenty-something bucks.
[00:34:32.020 --> 00:34:32.620]  I give the woman a 50.
[00:34:32.981 --> 00:34:33.581]  It's all I have.
[00:34:33.601 --> 00:34:34.701]  She goes, I can't do this.
[00:34:35.422 --> 00:34:36.502]  I said, well, see if it's real.
[00:34:36.542 --> 00:34:37.163]  She puts the mark.
[00:34:37.443 --> 00:34:37.883]  Doesn't matter.
[00:34:37.943 --> 00:34:38.263]  I can't.
[00:34:38.303 --> 00:34:39.284]  I said, you get your manager.
[00:34:40.144 --> 00:34:41.365]  Oh, Alex, what are you doing?
[00:34:41.405 --> 00:34:42.085]  Causing problems.
[00:34:42.105 --> 00:34:42.786]  Knew who I was.
[00:34:43.286 --> 00:34:44.526]  I said, causing problems?
[00:34:44.847 --> 00:34:46.127]  You want everything tracked.
[00:34:46.407 --> 00:34:47.188]  Well, it gets worse.
[00:34:48.624 --> 00:35:02.689]  It just came out earlier this week that in Florida, and the court ruled it's okay, paying with a $5 bill, fifties down to fives, they call the police on you and put you in a database.
[00:35:02.809 --> 00:35:04.810]  It is absolutely amazing.
[00:35:05.450 --> 00:35:08.111]  That they put you in a database for using cash.
[00:35:08.311 --> 00:35:09.972]  The toll roads are already tracking where you go.
[00:35:10.192 --> 00:35:14.233]  The transponders you use, they've caught them tracking you outside of the toll road areas.
[00:35:14.453 --> 00:35:18.895]  The toll roads are buying up newspapers, buying up mayors where I live, so no one can oppose.
[00:35:19.375 --> 00:35:20.975]  This is how you control societies.
[00:35:21.215 --> 00:35:23.856]  The Romans said all roads lead to Rome.
[00:35:24.176 --> 00:35:25.617]  That's how they control commerce.
[00:35:26.497 --> 00:35:27.378]  So there's that report.
[00:35:27.718 --> 00:35:31.902]  Total demonization of cash across the board.
[00:35:32.202 --> 00:35:32.782]  Continuing.
[00:35:33.063 --> 00:35:37.306]  Society now criminalizing parents that allow children to play in the yard.
[00:35:37.326 --> 00:35:39.308]  I got this lady coming on later in the week.
[00:35:39.728 --> 00:35:45.833]  A woman outside Houston, a rural area, had her children playing on bicycles and scooters in a cul-de-sac area.
[00:35:45.853 --> 00:35:47.134]  My kids did that when we lived in the city.
[00:35:47.535 --> 00:35:51.478]  And they came and arrested her even though she was in the front yard watching them.
[00:35:51.798 --> 00:35:56.600]  And we've got other reports of where this is happening with mothers with their kids in the backyard.
[00:35:57.240 --> 00:36:05.624]  Ladies and gentlemen, if you want to know where the world's going, it's going to this article today by Paul Joseph Watson at InfoWars.com and PrisonPlanet.com.
[00:36:06.004 --> 00:36:11.466]  It's also on the left hand side of DrugsReport.com if you can't find it on InfoWars.com.
[00:36:12.086 --> 00:36:19.413]  And the Communist Party officials in front of everyone where they were kicking these farmers off their land said drive the steamroller over the person.
[00:36:19.853 --> 00:36:29.222]  Shades of Tiananmen Square when one person didn't just stop one tank but more than 20 tanks backed out behind them when you see the full uncropped photo.
[00:36:30.558 --> 00:36:41.905]  And whereas 20-something years ago we all felt empathy for a lone human standing up against tyranny, now today it's not even in our news when China engages in these incredible types of tyranny.
[00:36:42.185 --> 00:36:57.874]  So if you want to know where the world's going, the globalists have signed on to ship all our jobs to China, not to help the Chinese people who are hard-working smart folks, but to de-industrialize us and lower the global standard of living to create poverty so we're more manageable and controllable.
[00:36:58.154 --> 00:36:59.275]  As Aaron Dykes' piece
[00:37:00.315 --> 00:37:05.878]  Last night, broke down eloquently, Agenda 21 is the communist Chinese model.
[00:37:06.359 --> 00:37:08.220]  In fact, Maury Strong and others have admitted that.
[00:37:08.520 --> 00:37:09.400]  That's their model.
[00:37:09.420 --> 00:37:10.941]  So this is the incredible dehumanization.
[00:37:11.221 --> 00:37:13.743]  Look at this report out of the Wall Street Journal.
[00:37:14.963 --> 00:37:19.966]  Apple supplier Foxconn says, fight it, plants spread into larger unrest.
[00:37:20.186 --> 00:37:22.847]  This is where they have suicide nets around the factories.
[00:37:23.348 --> 00:37:28.811]  They have pregnancy tests, and if you're pregnant, they abort your baby at abortuaries on the spot.
[00:37:29.953 --> 00:37:54.177]  And again, the worst offenders, the worst offenders in this entire situation is the factories that are being funded and run by Apple and Al Gore on its board while he lectures us about human rights all day and how great NAFTA and GATT would be and how paying him and the Rothschild exchange trillions of dollars a year for carbon dioxide that plants breathe is going to save the earth.
[00:37:54.437 --> 00:37:57.658]  These people are a joke and if you want to know where all this is going,
[00:37:58.058 --> 00:38:08.483]  You need to read the article by Melissa Melton for rent your very own Agenda 21 shoebox apartment where they charge you more than a 5,000 square foot apartment for 250 to 300 square feet.
[00:38:08.903 --> 00:38:10.664]  That's how these scammers operate.
[00:38:11.104 --> 00:38:13.625]  And they're in all the major parties in almost every country.
[00:38:13.985 --> 00:38:17.086]  The few countries they don't control, they're busy trying to overthrow right now.
[00:38:17.447 --> 00:38:19.107]  These are scientific tyrants.
[00:38:19.567 --> 00:38:22.469]  And I leave you with this in this report by Frank Zappa.
[00:38:23.348 --> 00:38:30.292]  Politics is the entertainment division of the military-industrial complex, and he is absolutely right.
[00:38:30.632 --> 00:38:37.877]  We're going to go to break and come back here on InfoWars Nightly News with Amy Larson, who was arrested and charged with a felony.
[00:38:37.897 --> 00:38:50.985]  She's facing a year in jail, $10,000 fine, her arraignment's tomorrow, for drawing on chalk, with chalk, on the sidewalk, what she paid for, totally protected political speech,
[00:38:51.645 --> 00:38:53.767]  That you should YouTube Building 7.
[00:38:54.988 --> 00:38:59.512]  Just like they arrested that Marine, Brandon Robb, for writing about Building 7 on his Facebook.
[00:38:59.552 --> 00:39:05.537]  They're scared, folks, that when you see the cops saying, get back, they're blowing it up, and they blow up that building, they blew them all up.
[00:39:05.877 --> 00:39:06.958]  They know it's over.
[00:39:06.998 --> 00:39:08.179]  They know they'll go to prison.
[00:39:08.659 --> 00:39:10.941]  They have committed to this eugenics takeover.
[00:39:11.421 --> 00:39:13.243]  They are going all the way.
[00:39:13.283 --> 00:39:19.228]  They're not going to back off unless we have a mass awakening to these criminals and say no to these people now.
[00:39:19.888 --> 00:39:22.773]  Listen, you're not a slave, and it's time to say no to the system.
[00:39:23.113 --> 00:39:24.575]  It's time to resist the system.
[00:39:24.815 --> 00:39:26.558]  It's time to say, you're out of line.
[00:39:27.419 --> 00:39:30.363]  I just had my reporters call me before we shot this.
[00:39:30.804 --> 00:39:32.426]  Melissa Melton and Jakari Jackson.
[00:39:32.466 --> 00:39:35.531]  I sent them down to film the NSA in San Antonio.
[00:39:35.811 --> 00:39:48.101]  Which spies on everybody illegally, and I knew they'd send the cops up, tell them they couldn't film, and they handed them the ACLU print-offs and the lawsuits that have been won, showing you can film government buildings, and you can film the TSA.
[00:39:48.582 --> 00:39:54.066]  They erased the San Antonio Express news photos a few years ago, and the other local paper.
[00:39:54.286 --> 00:40:00.471]  They didn't do it to our reporters, because they knew their rights, and they didn't even have to threaten them with a lawsuit.
[00:40:01.372 --> 00:40:02.833]  I'm here to defend this republic.
[00:40:03.173 --> 00:40:06.254]  I'm here to keep freedom and basic liberties alive.
[00:40:06.274 --> 00:40:08.776]  And if we don't stand up for them, we'll lose them.
[00:40:09.196 --> 00:40:10.216]  But they backed off.
[00:40:10.617 --> 00:40:13.338]  We're training our servants that they're just that.
[00:40:13.698 --> 00:40:14.198]  Servants.
[00:40:14.799 --> 00:40:19.261]  And that the basic liberties and freedoms we're trying to defend are their rights as well.
[00:40:19.721 --> 00:40:21.882]  That's their most prized possession as well.
[00:40:22.302 --> 00:40:25.384]  Even if they don't know it's their most important possession, it is.
[00:40:26.224 --> 00:40:34.651]  All right, we're going to go to break and come back with a true fighter for liberty, a lady who went to jail, the police made fun of her, said horrible things to her.
[00:40:35.832 --> 00:40:40.536]  Wait till you hear this story coming up after the break for daring to ride on the sidewalk.
[00:40:40.616 --> 00:40:42.298]  The people should look into government murder.
[00:40:43.138 --> 00:40:51.685]  Again, we're now gonna, we're now, if they didn't like what she did in the sidewalk, well they better, they better get ready because it's gonna happen everywhere.
[00:40:52.146 --> 00:40:54.688]  Every time they attack us, we redouble our efforts.
[00:40:55.168 --> 00:40:58.371]  Every time they try to shut us up, we intensify our operations.
[00:40:59.113 --> 00:41:00.854]  That's why I did this five years ago.
[00:41:00.874 --> 00:41:02.274]  I only had five or six crew members.
[00:41:02.595 --> 00:41:03.735]  I wanted to stay small.
[00:41:04.115 --> 00:41:07.997]  I wanted to be a boutique information warfare operation to encourage others.
[00:41:08.237 --> 00:41:13.239]  But because people tried to shut me down, every time they tried it, I simply redouble.
[00:41:13.720 --> 00:41:14.060]  Okay?
[00:41:14.080 --> 00:41:21.383]  You've got to have that commitment not to just fight back when they try to tyrannize us, but to surge, to turbo-surge against tyranny.
[00:41:21.563 --> 00:41:28.066]  Because that spirit of eternal resistance against dehumanization is what will propel us to true liberty and what will propel
[00:41:28.206 --> 00:41:29.410]  Pell us to the stars!
[00:41:30.032 --> 00:41:30.775]  We're going to break.
[00:41:30.835 --> 00:41:33.042]  We'll be right back with a true champion of liberty.
[00:41:33.303 --> 00:41:33.845]  Stay with us!
[00:41:58.587 --> 00:42:03.571]  Hello, this is Linda West with a special report for InfoWars.com.
[00:42:04.412 --> 00:42:09.656]  A new DVD has come out by GMO expert and scholar Jeffrey Smith.
[00:42:10.376 --> 00:42:12.057]  It's entitled Genetic Roulette.
[00:42:13.358 --> 00:42:23.006]  It exposes the shockingly unbelievable connection between the proliferation of GMOs by huge agri-corporations
[00:42:23.789 --> 00:42:26.970]  And a huge increase in disease in America.
[00:42:27.270 --> 00:42:29.231]  Things we're seeing today aren't normal.
[00:42:30.851 --> 00:42:33.372]  We didn't see them 30 years ago or 50 years ago.
[00:42:33.392 --> 00:42:36.313]  Illnesses that weren't epidemic before are now epidemic.
[00:42:36.793 --> 00:42:51.558]  With this new comprehensive information, we can finally solve the mystery between the rising disease, cancer, allergies, Alzheimer's, premature aging, and even autism.
[00:42:55.974 --> 00:43:07.406]  I'm concerned about all the health issues that I'm seeing, but the one that I am most alarmed about is autistic spectrum, which is literally skyrocketed.
[00:43:07.946 --> 00:43:14.293]  We can't say for sure that GMOs have anything to do with autism, but we can't say for sure that it doesn't.
[00:43:15.120 --> 00:43:28.648]  In fact, there's been an increase in autism since GMOs were introduced, and animals that eat GMOs, both in laboratory and in livestock situations, have shown some tell-tale signs that some practitioners say are linked with autism.
[00:43:28.948 --> 00:43:41.816]  Jeffrey Smith has done the scientific research that finally reveals the truth about GMOs that Big Agricorps and the government has tried so hard to cover up.
[00:43:43.037 --> 00:43:44.498]  This food conspiracy
[00:43:45.447 --> 00:43:48.882]  Is making them billionaires and us sick.
[00:43:49.437 --> 00:43:54.381]  He said he lost about 90% of his miniature steers.
[00:43:54.921 --> 00:44:02.426]  What the problem was is I guess he said that they weren't able to process the food correctly and they would bloat up and die from it.
[00:44:02.706 --> 00:44:05.729]  Now that we have the real information, we can make changes.
[00:44:06.089 --> 00:44:14.215]  Now we know exactly why diseases are on the rise, surgeries are on the rise, and so many small minds are being stolen from autism.
[00:44:14.455 --> 00:44:17.457]  I know today we all have a lot on our plate.
[00:44:18.697 --> 00:44:21.980]  But what's on our plate today is killing us.
[00:44:23.020 --> 00:44:29.846]  This is Linda West wishing your family a happy and healthy future.
[00:44:32.754 --> 00:44:37.278]  Alex Jones here with a message that could revolutionize health in this country.
[00:44:37.578 --> 00:44:43.402]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:44:43.803 --> 00:44:47.585]  Erin Dykes lost 92 pounds.
[00:44:47.625 --> 00:44:49.427]  We're going to show you some before and afters.
[00:44:49.847 --> 00:44:51.609]  Aaron, break down what happened.
[00:44:51.649 --> 00:44:52.210]  Your story.
[00:44:52.470 --> 00:44:57.555]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:44:57.596 --> 00:44:58.456]  It just didn't happen.
[00:44:58.757 --> 00:45:01.360]  Then I saw what you were doing with Infowarsteam.com.
[00:45:01.840 --> 00:45:05.644]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[00:45:05.684 --> 00:45:06.625]  I wanted that nutrition.
[00:45:06.645 --> 00:45:07.346]  Didn't even understand
[00:45:07.346 --> 00:45:12.149]  I don't understand how that could kickstart my own weight loss goals, but the products did that for me.
[00:45:12.489 --> 00:45:20.274]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods, and they don't even advertise it as weight loss!
[00:45:20.574 --> 00:45:30.180]  I want to challenge our radio listeners to go to infowarsteam.com, sign up as a distributor, and get wholesale pricing discounts at infowarsteam.com.
[00:45:38.399 --> 00:45:46.245]  Welcome back to this Tuesday, the 25th day of September 2012 edition of InfoWars Nightly News.
[00:45:47.105 --> 00:45:52.989]  We are now joined by a thought criminal hailing from Napa Valley, California.
[00:45:53.430 --> 00:45:59.014]  There is an article in a local register, sidewalk chalking provokes police.
[00:45:59.674 --> 00:46:01.695]  Local woman cites free speech.
[00:46:01.755 --> 00:46:02.416]  What do you think this is?
[00:46:02.836 --> 00:46:03.376]  America?
[00:46:04.097 --> 00:46:08.739]  My children have drawn on the sidewalk inside Metropolitan Austin.
[00:46:09.480 --> 00:46:10.821]  I guess they need to go to jail.
[00:46:10.901 --> 00:46:12.001]  I guess all of us do.
[00:46:12.041 --> 00:46:19.506]  I guess Target and Walmart and grocery stores selling it are engaged in this horrible crime.
[00:46:19.966 --> 00:46:20.967]  She was arrested.
[00:46:21.607 --> 00:46:35.214]  For her political speech and on the booking receipt it says, for felony vandalism, what is it, a year in jail, $10,000 fine, and the police at this time are going ahead with it.
[00:46:35.854 --> 00:46:40.397]  Now of course if your children are out drawing dandelions and sunflowers and
[00:46:41.797 --> 00:46:45.220]  Princesses and rainbow ponies, everything's fine.
[00:46:45.860 --> 00:46:51.985]  This thought criminal is in trouble the same reason that Marine, Mr. Rob, was in trouble.
[00:46:52.245 --> 00:46:55.828]  He was on his Facebook talking about 9-11 being an inside job.
[00:46:56.188 --> 00:47:05.235]  Well, Amy Larson, which the paper points out has no criminal record and is a business lady there in the town, she wrote YouTube WTC
[00:47:06.559 --> 00:47:15.186]  Building 7, which is the 47 story building that fell on its own footprint on September 11th at 5.30 in the afternoon.
[00:47:16.307 --> 00:47:22.732]  BBC World and BBC 24 both reported it had already fallen into its own footprint.
[00:47:23.843 --> 00:47:25.704]  Before it fell, so did CNN.
[00:47:26.184 --> 00:47:29.806]  I heard CBS Radio say that they blew it up that day.
[00:47:30.467 --> 00:47:34.449]  And since then we have footage, of course, from the police saying, get back, they're blowing it up.
[00:47:34.869 --> 00:47:41.093]  So we know why they don't want you to talk about Building 7, ladies and gentlemen.
[00:47:42.113 --> 00:47:45.936]  She became an activist in the spring of 07 after witnessing friends deployed to Iraq.
[00:47:46.236 --> 00:47:48.898]  Then saw Ron Paul on the Daily Show and became involved in the campaign.
[00:47:49.318 --> 00:47:51.540]  Was a Minnesota State Delegate in 08.
[00:47:52.080 --> 00:47:53.881]  She now lives out in California the last four years.
[00:47:54.422 --> 00:47:59.305]  And she listens to Infowars and is active in Napa, California meetup groups.
[00:47:59.325 --> 00:48:05.289]  So just an all-around horrible person because Thomas Jefferson would obviously think she was a great woman.
[00:48:05.969 --> 00:48:11.373]  And she joins us now facing prison for drawing on the sidewalk and thank God
[00:48:12.053 --> 00:48:23.363]  A diligent citizen, a diligent citizen saw it, called police when the officers didn't do their job and throw an evil First Amendment person in jail.
[00:48:23.663 --> 00:48:25.485]  They called them back, by God!
[00:48:25.825 --> 00:48:26.466]  You get her!
[00:48:26.786 --> 00:48:29.629]  So, the Thought Criminal joins us now via Skype.
[00:48:29.669 --> 00:48:30.389]  Thanks for coming on.
