[00:00:03.015 --> 00:00:03.255]  I'm good.
[00:24:10.135 --> 00:24:13.377]  What are the 1.4 billion rounds of ammo for?
[00:24:14.758 --> 00:24:16.499]  Why is Fish and Wildlife getting extra?
[00:24:16.519 --> 00:24:18.400]  Why is the NOAA Weather Service getting them?
[00:24:18.680 --> 00:24:24.644]  Why is Social Security having checkpoints for people going into them now and having TSA there searching people?
[00:24:26.227 --> 00:24:39.636]  And naturally, the PSYOP operators, as this story builds, come out and go, well, Jones and Infowars.com, they were saying that NOAA was getting it, but it was really a typo.
[00:24:39.716 --> 00:24:43.318]  It was a subsidiary of NOAA that got a few million rounds of ammo.
[00:24:44.179 --> 00:24:45.600]  We're going to combat that rumor.
[00:24:45.920 --> 00:24:48.762]  Hell, we were just going off the source purchase order documents.
[00:24:50.427 --> 00:25:00.072]  And so then they quote in the AP out of context us saying it's not outlandish to suggest that the Social Security Administration is purchasing the Bolts as part of preparations for civil unrest.
[00:25:00.192 --> 00:25:01.832]  The website InfoWars.com said.
[00:25:02.153 --> 00:25:03.313]  As if we just said that.
[00:25:03.573 --> 00:25:11.117]  We had links to them running checkpoints around Social Security offices and admitting they're getting ready for civil unrest basically.
[00:25:12.571 --> 00:25:15.972]  So they know full well, our article says that, but they just cherry pick it.
[00:25:16.472 --> 00:25:24.195]  Yeah, they're asking, you know, it's not unreasonable to get 174,000 rounds of ammo for some guys, or a few million over here.
[00:25:24.275 --> 00:25:25.256]  I mean, come on.
[00:25:25.356 --> 00:25:29.958]  And then they've got professors going, you know, it's not bad to be buying these.
[00:25:29.978 --> 00:25:32.318]  The guys need bullets to shoot.
[00:25:33.399 --> 00:25:34.759]  Not hollow points.
[00:25:34.799 --> 00:25:38.681]  The point is, there's this giant 1.4 million rounds plus being bought.
[00:25:39.505 --> 00:25:40.327]  We're already purchased.
[00:25:40.587 --> 00:25:43.532]  Where you can hardly buy ammo for citizen use now.
[00:25:45.008 --> 00:25:47.450]  Government calls itself the military, we're all civilians.
[00:25:47.470 --> 00:25:54.973]  My local mayor calls us civilians and he's an officer and starting to festoon himself with caps with little stars on it and stuff.
[00:25:55.033 --> 00:25:58.215]  I mean, that goes on in third world countries, folks, not a good sign.
[00:25:58.735 --> 00:26:01.057]  So, how do they counter that?
[00:26:01.097 --> 00:26:02.157]  How do they deal with that?
[00:26:02.317 --> 00:26:04.899]  Well, they just come out and say, what's the big deal?
[00:26:04.999 --> 00:26:06.559]  Our guys need some target ammo.
[00:26:06.840 --> 00:26:07.720]  What's wrong with 174,000 bullets?
[00:26:07.740 --> 00:26:09.121]  We're like, our headline's 1.4 billion.
[00:26:13.007 --> 00:26:15.929]  Oh, you're worried about the $174,000 that one little agency got?
[00:26:16.649 --> 00:26:16.889]  No.
[00:26:17.129 --> 00:26:19.050]  The $1.4 billion and all this other stuff.
[00:26:19.631 --> 00:26:21.252]  And the military doing checkpoints.
[00:26:21.652 --> 00:26:22.732]  That's what our article's about.
[00:26:23.193 --> 00:26:24.333]  Oh, so you're an extremist.
[00:26:24.393 --> 00:26:28.175]  You put out rumors that they're preparing for civil unrest.
[00:26:28.335 --> 00:26:29.256]  $174,000 is not a big deal.
[00:26:30.256 --> 00:26:31.977]  And they just changed the subject.
[00:26:32.878 --> 00:26:34.879]  I mean, this is in hundreds of newspapers.
[00:26:34.959 --> 00:26:37.600]  It's in Florida and Texas and New York.
[00:26:37.980 --> 00:26:40.402]  And today, Associated Press
[00:26:41.926 --> 00:26:42.869]  And CNN.
[00:26:43.470 --> 00:26:45.434]  In fact, here is the CNN one.
[00:26:45.895 --> 00:26:48.581]  Social Security combats bullet rumors.
[00:26:48.702 --> 00:26:49.463]  Thank God!
[00:26:51.294 --> 00:26:57.838]  Maybe he'll have the admitted CIA agent, Anderson Cooper, he'll expose it for us.
[00:26:58.138 --> 00:26:59.739]  People always say, what's your proof on that?
[00:27:00.039 --> 00:27:02.921]  It's on his bio, he's proud of the fact he was CIA, he'll look it up.
[00:27:03.141 --> 00:27:06.243]  If people won't look it up, fine, I'm not even gonna, I mean, I can do it in ten seconds.
[00:27:06.743 --> 00:27:13.227]  Here it is, right-wing talk show host Alex Jones wanted to know if the agency was preparing for civil unrest.
[00:27:13.727 --> 00:27:19.609]  No, our article was about 1.4 billion bullets and just gave some examples of where the bullets were going.
[00:27:19.869 --> 00:27:22.049]  They strawman cherry-picked.
[00:27:22.069 --> 00:27:25.050]  See, let's say you can't beat me in an argument.
[00:27:25.310 --> 00:27:30.631]  So you set up a dummy with a pull string that makes flatulence noises when you pull the cord.
[00:27:31.291 --> 00:27:37.813]  And instead of debating Alex Jones, you set up the little puppet and you go, so, uh, how you doing there, Alex?
[00:27:39.693 --> 00:27:40.774]  Well, you're pretty stupid.
[00:27:40.794 --> 00:27:41.654]  You can't even talk.
[00:27:43.095 --> 00:27:44.156]  No, I'm a dummy, I can't.
[00:27:44.176 --> 00:27:47.760]  I mean, you know, in fact, perhaps we should get the ventriloquist doll in here.
[00:27:47.780 --> 00:27:56.449]  I mean, this is how the average person, this is meant to make them read it, go, oh, there's nothing going on, only 174,000 rounds.
[00:27:56.810 --> 00:28:01.855]  They got an officer in here that says it's pretty normal that each officer needs bullets.
[00:28:01.915 --> 00:28:04.598]  I mean, that's only 600 bullets per officer.
[00:28:05.425 --> 00:28:07.968]  And it's for target practice anyways.
[00:28:08.468 --> 00:28:10.471]  Nevermind, that's on top of the ammo you use.
[00:28:10.511 --> 00:28:13.274]  Nevermind, we're talking about 1.4 billion!
[00:28:14.335 --> 00:28:16.537]  We're not talking about 174,000!
[00:28:16.797 --> 00:28:17.939]  And they know that!
[00:28:18.760 --> 00:28:22.303]  But they know you don't know that, so they play on your ignorance.
[00:28:22.724 --> 00:28:22.864]  Ah!
[00:28:23.685 --> 00:28:25.287]  Alright, so there's my point on that.
[00:28:25.547 --> 00:28:27.269]  I mean, is this making any sense to you?
[00:28:30.299 --> 00:28:32.000]  You know what Mel says in Scarface?
[00:28:32.040 --> 00:28:33.481]  He says, you know what, he messed up.
[00:28:34.122 --> 00:28:36.323]  Tony says, no Mel, you messed up.
[00:28:37.064 --> 00:28:38.505]  Oh, he actually said something else there.
[00:28:39.045 --> 00:28:44.509]  I didn't mess up in my reporting and Paul Watson and our stuff making big news.
[00:28:44.829 --> 00:28:48.251]  You could make big news too, old media, if you'd report.
[00:28:48.551 --> 00:28:57.798]  Gee, why are they buying giant armored vehicles by the thousands, by the thousands, and deploying pre-positioned tanks all over the country and checkpoints?
[00:28:57.978 --> 00:28:59.319]  Oh, we have a ventriloquist all here?
[00:29:00.034 --> 00:29:07.517]  I was actually planning on this as a surprise, but David, you know, you've actually, we are kind of crazy.
[00:29:10.078 --> 00:29:12.640]  I want the hundred and seventy four thousand bullets.
[00:29:16.341 --> 00:29:17.722]  Not one hard alien.
[00:29:20.623 --> 00:29:24.705]  I've never taken any ventriloquist stuff, and I'm planning to do this whole joke with it.
[00:29:25.585 --> 00:29:27.186]  Look at how ridiculous.
[00:29:28.126 --> 00:29:30.688]  Have you noticed, no matter where you go, the eyes follow?
[00:29:34.251 --> 00:29:36.673]  I think the DSA is very reasonable.
[00:29:39.516 --> 00:29:42.298]  Let me go in your... Let me go in your pants.
[00:29:42.618 --> 00:29:44.700]  The terrorists may be in the pants.
[00:29:46.682 --> 00:29:47.662]  Get it out of here!
[00:29:48.983 --> 00:29:52.166]  Wait, I don't want to... Wait till you see the transformation.
[00:29:52.787 --> 00:29:55.489]  And yes, ladies and gentlemen, hey, who broke the pentagram off his neck?
[00:29:59.551 --> 00:30:00.311]  Might have fallen off.
[00:30:01.292 --> 00:30:04.353]  Anyways, I couldn't find a radical islamicist doll.
[00:30:04.753 --> 00:30:05.834]  So I got Anton LaVey.
[00:30:05.854 --> 00:30:06.794]  We're gonna dress him up.
[00:30:07.394 --> 00:30:09.795]  And he's gonna be... You'll soon see him debut here.
[00:30:11.836 --> 00:30:13.877]  But I have to really focus to do the ventriloquist.
[00:30:13.917 --> 00:30:14.598]  I'm self-trained.
[00:30:15.618 --> 00:30:16.318]  Oh, it fell off!
[00:30:16.358 --> 00:30:21.281]  Look, it entered my studio and could not be on air because I don't like satanism and broke off.
[00:30:21.801 --> 00:30:22.121]  Anyways...
[00:30:22.998 --> 00:30:23.699]  Let me get serious.
[00:30:24.019 --> 00:30:25.400]  David, do you like working in Infowars?
[00:30:25.440 --> 00:30:25.901]  Is it fun?
[00:30:26.361 --> 00:30:28.083]  Can you attest that we're teleprompter freers?
[00:30:28.103 --> 00:30:29.484]  David Ortiz here, ladies and gentlemen.
[00:30:29.944 --> 00:30:31.065]  We're going to go to him in just a minute.
[00:30:31.105 --> 00:30:32.507]  We haven't turned on... Ah, there he is!
[00:30:33.668 --> 00:30:33.968]  Hello.
[00:30:34.949 --> 00:30:37.171]  Hey, you notice that no matter where he turns, he's looking at you?
[00:30:37.711 --> 00:30:38.772]  It's very creepy, yes.
[00:30:39.413 --> 00:30:40.714]  No, it's a new TSA officer.
[00:30:41.735 --> 00:30:43.116]  Your country is mine!
[00:30:45.487 --> 00:30:47.808]  I was saying you can call that the Bernacchi doll.
[00:30:47.888 --> 00:30:49.048]  It kind of looks like Bernacchi.
[00:30:49.068 --> 00:30:50.968]  Well no, actually don't give it away.
[00:30:51.368 --> 00:30:52.529]  He's going to play Bernacchi.
[00:30:52.569 --> 00:30:54.269]  We're going for a multi-faceted doll.
[00:30:54.449 --> 00:30:55.729]  And we're going to put a turban on him.
[00:30:55.909 --> 00:30:58.330]  It's going to be fun.
[00:30:59.630 --> 00:31:01.831]  And it's going to be... I heard you work for the CIA.
[00:31:02.391 --> 00:31:04.211]  No, give your rights up.
[00:31:04.451 --> 00:31:07.732]  I am hiding in your hands.
[00:31:08.772 --> 00:31:09.973]  Anyways, it's going to be pretty serious.
[00:31:09.993 --> 00:31:12.013]  But I have to train myself a little bit more first.
[00:31:13.587 --> 00:31:15.389]  Anyways, it's teleprompter-free, folks.
[00:31:15.429 --> 00:31:16.569]  You never know what's gonna happen.
[00:31:20.493 --> 00:31:24.896]  Look at the... Anyways, take Anton.
[00:31:24.936 --> 00:31:25.637]  He's so powerful.
[00:31:25.697 --> 00:31:26.357]  He's so creepy.
[00:31:26.377 --> 00:31:26.938]  Get him out of here.
[00:31:27.719 --> 00:31:29.240]  Anyways, that's evil, folks.
[00:31:29.260 --> 00:31:30.140]  Pretty pathetic, isn't it?
[00:31:30.581 --> 00:31:31.642]  Alright, getting back.
[00:31:32.711 --> 00:31:37.994]  Hey, let's bring David Ortiz in now, and then I'll just go over some of the financial news with him while we're here talking.
[00:31:38.414 --> 00:31:40.896]  David, you've worked for a major market TV station.
[00:31:40.916 --> 00:31:42.256]  You've also been in media sales.
[00:31:42.657 --> 00:31:43.997]  Perfect to have you here on The Operation.
[00:31:44.017 --> 00:31:45.178]  You've been here about a week and a half.
[00:31:45.718 --> 00:31:48.980]  I just ran into you guys, some of the reporters down at Barton Springs.
[00:31:49.441 --> 00:31:53.463]  We're going to get into some of the news I was just covering first, but what do you think of Austin, buddy?
[00:31:54.045 --> 00:31:55.206]  I love it, it's very nice.
[00:31:56.007 --> 00:32:00.570]  You can tell that Texans are very proud to be from their home state.
[00:32:01.671 --> 00:32:02.892]  There's a lot of state pride here.
[00:32:02.952 --> 00:32:04.193]  You've got family in San Antonio?
[00:32:04.773 --> 00:32:06.014]  Yes, in San Antonio, right.
[00:32:06.574 --> 00:32:07.815]  Good to meet you.
[00:32:07.835 --> 00:32:11.878]  A few weeks ago in person, you came in to visit a few months ago, and then good to see you when you got down there.
[00:32:11.898 --> 00:32:18.403]  You were part of the contest for Infowars, a reporter contest with two winners, but we ended up hiring six people out of the pool.
[00:32:18.423 --> 00:32:19.304]  What do you think of the other reporters?
[00:32:19.624 --> 00:32:20.485]  I think they're wonderful.
[00:32:21.135 --> 00:32:23.137]  And I think they all have different styles.
[00:32:23.157 --> 00:32:25.279]  They're gonna bring something each different to the table.
[00:32:26.040 --> 00:32:27.241]  What do you think of Anton LaVey?
[00:32:28.282 --> 00:32:28.683]  Scary.
[00:32:28.703 --> 00:32:30.164]  A very scary individual.
[00:32:30.845 --> 00:32:33.688]  Oh, well, the puppet's not so scary, but the real individual.
[00:32:35.356 --> 00:32:37.438]  I don't know, I think the puppet's a little more scary, actually.
[00:32:39.139 --> 00:32:41.100]  Seriously, what do you make of the bullet story?
[00:32:41.140 --> 00:32:43.702]  I mean, did you get my point about the straw man?
[00:32:43.742 --> 00:32:44.983]  Because the media always does that.
[00:32:45.244 --> 00:32:58.033]  Kurt Nemo had an article that went nationwide a few months ago, and it was about drones here, drones in arrest in North Dakota, drones being used on citizens, sheriff departments weaponizing them, mainstream news, you know, links to Houston Chronicle, you name it.
[00:32:58.294 --> 00:33:00.695]  But they don't like the fact that we're uncompartmentalizing news.
[00:33:01.896 --> 00:33:17.285]  And so they had hundreds of papers, over 500, ran different headlines, but all on a talking point, saying, oh, InfoWars is wrong, those farmers in Kansas being watched, those were Cessnas spying on the farmers, but there were humans on board.
[00:33:17.645 --> 00:33:23.388]  Well, our point was it was all part of a larger surveillance grid, using spy satellites on rural communities under agenda 21.
[00:33:23.909 --> 00:33:26.270]  So instead they just zoomed in on one area of the article,
[00:33:27.302 --> 00:33:28.985]  To say, oh, well, those weren't manned.
[00:33:29.325 --> 00:33:30.487]  I mean, those were man drones.
[00:33:30.807 --> 00:33:35.033]  So, see, that's that attempt to engage in the straw man.
[00:33:35.313 --> 00:33:36.615]  What's your take on the bullet story?
[00:33:36.635 --> 00:33:39.478]  I mean, we're pretty clear it's about the 1.4 billion rounds.
[00:33:39.538 --> 00:33:39.719]  Yeah.
[00:33:40.159 --> 00:33:41.581]  And what do you think about the media?
[00:33:41.962 --> 00:33:44.465]  Why do you think the media is covering this so much but spinning it?
[00:33:45.342 --> 00:33:47.425]  Well, I mean, they're really on life support.
[00:33:47.465 --> 00:33:54.917]  I mean, if you look at even mainstream outlets, I think Michael Savage even was showing great concern over the bullet story.
[00:33:55.218 --> 00:33:56.780]  So they're not really fooling anyone.
[00:33:57.201 --> 00:34:00.386]  I mean, this is just, um, they're not really fooling anyone.
[00:34:01.840 --> 00:34:09.526]  So instead of saying, oh my gosh, they're buying 1.4 billion bullets, it's kind of like, oh, I heard that was nothing, that was just some target practice, 174,000.
[00:34:09.566 --> 00:34:13.990]  Yeah, I don't even know who they're really speaking to, in all honesty, because very few people even believe them.
[00:34:14.370 --> 00:34:21.917]  Again, I've seen these stories on mainstream outlets, and everyone is, most of them are with you, a lot of the neocon outlets.
[00:34:22.657 --> 00:34:31.689]  Not saying that you're in neocon, but... No, but I mean, even like establishment right-wingers out there... Yeah, even they know that something's going on, that the hollow point bullets are quite scary and terrifying.
[00:34:31.789 --> 00:34:34.092]  But I mean, all our articles are about 1.4 billion.
[00:34:34.232 --> 00:34:34.433]  Right.
[00:34:35.353 --> 00:34:37.575]  You know, it's about 750 mil here, this and that.
[00:34:37.975 --> 00:34:39.276]  They're changing the subject.
[00:34:39.416 --> 00:34:43.699]  Because we'll list these big long lists of, you know, all the places that are getting them.
[00:34:43.719 --> 00:34:45.801]  They'll just pick one and make a big issue out of that.
[00:34:46.121 --> 00:34:47.642]  Yeah, well they had to acknowledge it.
[00:34:47.742 --> 00:34:49.984]  They had to acknowledge it and they had to save face.
[00:34:50.524 --> 00:34:54.587]  And the best way to save face is by diverting the public as best they can, you know.
[00:34:54.647 --> 00:34:56.609]  So that was their lame attempt of doing that.
[00:34:56.929 --> 00:34:57.409]  I agree with you.
[00:34:57.429 --> 00:35:01.012]  I want to go over some of the issues you've got there, but let me hit some more of the news and get your take on it here.
[00:35:01.893 --> 00:35:05.055]  At Jackson Hole, a growing fear for Fed independence.
[00:35:05.355 --> 00:35:06.316]  This is out of Reuters.
[00:35:07.517 --> 00:35:11.700]  99 years ago, in 1913, the private Federal Reserve began taking over our monetary system.
[00:35:11.980 --> 00:35:17.444]  You can have fiat or gold back, you know, whatever we decide to have, whatever Congress decides to issue that's constitutional.
[00:35:18.024 --> 00:35:19.485]  Which is, you know, gold or silver.
[00:35:19.825 --> 00:35:22.127]  But the point is, is that we could have fiat too.
[00:35:22.627 --> 00:35:30.693]  The issue is private banking consortium controls that issuance and gives it to themselves at 0% interest, which they then loan out to us.
[00:35:31.094 --> 00:35:33.215]  So it's an unfair playing field.
[00:35:33.235 --> 00:35:37.698]  It gives a monopolistic power to these people and they say in here,
[00:35:38.679 --> 00:35:40.059]  I do fear for it a bit.
[00:35:40.079 --> 00:35:53.602]  You know, the future of its independence, which is totally independent of oversight, but that's what they want, comes out that way, especially if some of the more radical voices that happen to be Republican voices nowadays get reelected.
[00:35:54.142 --> 00:36:02.764]  And he's talking about Ron Paul type movements that we've helped push to audit the private Federal Reserve and to get rid of it and to get, I mean, we've got
[00:36:03.487 --> 00:36:08.308]  The former Fed Chief, Greenspan, saying the Fed is outside Congress, Congress has no authority.
[00:36:08.648 --> 00:36:10.949]  Congress is over war and the purse.
[00:36:11.169 --> 00:36:14.790]  Now we've got Obama saying the Congress isn't involved in war.
[00:36:16.071 --> 00:36:18.051]  I mean, what is it involved in?
[00:36:18.071 --> 00:36:19.712]  They're saying the states have no power.
[00:36:19.852 --> 00:36:20.832]  Well, then what are they there for?
[00:36:22.364 --> 00:36:23.825]  What's the Fourth Amendment there for?
[00:36:24.486 --> 00:36:27.048]  So the TSA can play ping-pong in my pants?
[00:36:27.508 --> 00:36:29.930]  I mean, I've had enough of it, okay?
[00:36:30.051 --> 00:36:31.232]  I want my Constitution.
[00:36:31.532 --> 00:36:32.553]  I want my Bill of Rights.
[00:36:33.133 --> 00:36:35.916]  I want my rights, just like that President Jimmy Carter says.
[00:36:36.276 --> 00:36:37.837]  Alright, now I'm quoting Scarface again.
[00:36:38.217 --> 00:36:40.179]  The point is, is that
[00:36:41.627 --> 00:36:42.768]  This is all going on.
[00:36:43.048 --> 00:36:44.769]  Marcus was in there quoting Scarface earlier.
[00:36:44.809 --> 00:36:45.229]  He got me.
[00:36:45.809 --> 00:36:47.010]  It's teleprompter for me somehow.
[00:36:47.050 --> 00:36:49.592]  I'm showing off that I know more quotes than you.
[00:36:50.292 --> 00:36:50.952]  Look at that pelican.
[00:36:51.373 --> 00:36:51.973]  Fly pelican.
[00:36:52.433 --> 00:36:53.974]  Anyways, getting back to what I'm saying.
[00:36:55.095 --> 00:36:56.355]  You know, continuing here.
[00:36:57.056 --> 00:36:58.456]  I mean, here it is right here.
[00:36:58.497 --> 00:37:05.681]  They're freaking out that people are realizing, hey, presidents and Congress are just figureheads of these guys that are actually running everything.
[00:37:05.921 --> 00:37:08.082]  David Ortiz, your take on that.
[00:37:08.720 --> 00:37:15.003]  Well, I mean, my take on it is that there's nothing decimating this country more than the Federal Reserve and what they're doing behind closed doors.
[00:37:16.063 --> 00:37:22.526]  People are talking about tax rates and things of that nature, but, you know, again, the Federal Reserve is the real culprit here.
[00:37:23.647 --> 00:37:24.567]  Sounds like you're an extremist.
[00:37:26.502 --> 00:37:33.206]  I mean, how dare you want this secretive consortium of six banks that's ruled us for nine-nine years and whose hundred-year charter is up next year?
[00:37:33.566 --> 00:37:38.309]  How dare you not like the fact that it says Federal Reserve note, not U.S.
[00:37:38.349 --> 00:37:38.870]  note on the money?
[00:37:39.390 --> 00:37:40.611]  How dare you be informed?
[00:37:40.651 --> 00:37:41.191]  That's bad!
[00:37:41.211 --> 00:37:44.813]  I guess I'm a bad person.
[00:37:45.994 --> 00:37:47.175]  Oh, we've got breaking news.
[00:37:47.235 --> 00:37:48.275]  Come on in, John Bowne.
[00:37:49.076 --> 00:37:52.058]  Speaking of Scarface... Speaking of Scarface here...
[00:37:53.544 --> 00:37:56.427]  Godmother of cocaine gunned down in Columbia reports.
[00:37:57.248 --> 00:37:58.128]  Ah, very interesting.
[00:37:58.229 --> 00:38:06.877]  A 69-year-old woman, known throughout the drug world as Godmother of cocaine, was gunned down by an assassin on a motorcycle in Columbia Monday, according to international news reports.
[00:38:06.917 --> 00:38:08.899]  Well, she must have been cutting into the CIA's profits.
[00:38:09.600 --> 00:38:10.360]  All right, there you go.
[00:38:10.380 --> 00:38:12.382]  See, there is no newsroom here.
[00:38:12.422 --> 00:38:14.204]  It's just all over the map, isn't it?
[00:38:14.384 --> 00:38:18.128]  What do you make of how the sausage is, you know, made here at this operation?
[00:38:18.536 --> 00:38:19.136]  No, I love it.
[00:38:19.237 --> 00:38:24.660]  I mean, I used to, for those who don't know, I used to be in television for a station out in New Jersey.
[00:38:25.140 --> 00:38:30.644]  Very nice people, but I actually had to leave it because it was so orchestrated.
[00:38:30.664 --> 00:38:32.725]  Just the industry as a whole was orchestrated.
[00:38:32.745 --> 00:38:37.628]  Whenever you'd go to a press conference, you just had to regurgitate what the figures had to say.
[00:38:38.089 --> 00:38:41.251]  And after several years of doing that, I just, I had to stop.
[00:38:41.291 --> 00:38:42.351]  I just felt like a puppet.
[00:38:42.371 --> 00:38:44.493]  I was just regurgitating what they were saying.
[00:38:44.873 --> 00:38:52.447]  So the establishment politician would come vomit on you, and then you would go back, hop back over to the TV station and then vomit that back on the viewers.
[00:38:53.048 --> 00:38:57.155]  It's like birds, you know, kind of in like a cascade of vomit, like going...
[00:38:58.701 --> 00:38:59.081]  Exactly.
[00:38:59.241 --> 00:39:00.102]  A river of vomit.
[00:39:00.362 --> 00:39:02.702]  Yes, and if you don't do what they say, you're actually bad.
[00:39:03.062 --> 00:39:05.103]  You know, it's like, why aren't you being a good journalist?
[00:39:05.623 --> 00:39:08.324]  You know, good journalists are PR people, essentially.
[00:39:08.604 --> 00:39:09.144]  Well, exactly.
[00:39:09.164 --> 00:39:11.445]  Well, no, it's always, you have no opinion and just report.
[00:39:11.805 --> 00:39:16.367]  Well, in the old school, that would mean going and analyzing what you were really told and then exposing.
[00:39:16.407 --> 00:39:17.007]  Instead, they go, no.
[00:39:17.467 --> 00:39:20.868]  That means that they hold up a white card, and say it's black.
[00:39:20.888 --> 00:39:21.929]  You go, oh, well, that's black.
[00:39:21.949 --> 00:39:22.869]  You're like, no, it looks white.
[00:39:23.169 --> 00:39:24.089]  Oh, not journalistic!
[00:39:25.210 --> 00:39:25.910]  They call that
[00:39:27.814 --> 00:39:33.020]  I ran into some philosophy student and he was like, you're just imagining world government and all this stuff, you know.
[00:39:33.681 --> 00:39:35.203]  Yeah, yeah, yeah, that's logical fallacy.
[00:39:35.223 --> 00:39:36.925]  And I'm like, dude, it's in all their documents.
[00:39:37.325 --> 00:39:40.949]  It's like not knowing anything and not being able to make a decision.
[00:39:43.254 --> 00:39:47.296]  Plus, I asked the guy, I said, well, I've noticed there are more cops around here at this park.
[00:39:47.376 --> 00:39:48.136]  Are you seeing more?
[00:39:48.156 --> 00:39:50.157]  And he goes, I don't know, that would be speculation.
[00:39:50.217 --> 00:39:55.879]  I'm like, well, no, it's like if, you know, dogs start crapping in your yard, you notice more dog s*** in your yard.
[00:39:56.279 --> 00:40:00.481]  You know, it's not like, you know, hey, there's a lot more of it here than there used to be.
[00:40:00.681 --> 00:40:02.201]  You're not supposed to be able to make a decision.
[00:40:02.441 --> 00:40:05.803]  You're just like, hey, were you guys able to beep that out?
[00:40:05.843 --> 00:40:08.224]  I'm sorry, there's only certain ways to describe this.
[00:40:08.864 --> 00:40:09.464]  All right.
[00:40:09.944 --> 00:40:10.524]  I mean, come on.
[00:40:10.725 --> 00:40:11.405]  It's like, is
[00:40:12.361 --> 00:40:15.503]  Was Kim Jong-il a disgusting joke dictator?
[00:40:16.584 --> 00:40:18.525]  Yes, we can just say that's a police state.
[00:40:18.925 --> 00:40:19.626]  But I don't know.
[00:40:20.566 --> 00:40:21.647]  You need to not have an opinion.
[00:40:21.807 --> 00:40:22.208]  I'm sorry.
[00:40:22.748 --> 00:40:23.909]  Are there teleprompters in here?
[00:40:24.369 --> 00:40:25.210]  Absolutely not.
[00:40:25.270 --> 00:40:32.094]  And as a matter of fact, sometimes I just did a piece for InfoWars and they said, you really need a teleprompter.
[00:40:32.274 --> 00:40:38.198]  One of the comments was, but I thought that's what's appealing to me about InfoWars is we just go, you know, we just go by the gut.
[00:40:38.238 --> 00:40:39.579]  There are no teleprompters here.
[00:40:39.599 --> 00:40:56.847]  Well sure, I mean, we'll have our research, our news, we'll read stuff from it, but it's not going to be that fake looking in the camera, and you know, and with all these TV experts, how to smack your lips, how to nod and look satisfied, when it's something you don't like, like the family or the Second Amendment, you look concerned, and people sit there watching it on their couches.
[00:40:57.448 --> 00:41:08.233]  We're here just to, you know, I mean, we research stories beforehand, we make sure we're trying to be accurate, all of that, and we have meetings and go over all the articles and what we think we should cover, but we're not
[00:41:09.144 --> 00:41:12.145]  We're not sitting there repeating what the establishment wants us to say.
[00:41:12.405 --> 00:41:17.566]  Yeah, we're not just, well, your team is not regurgitating, you know, off a teleprompter.
[00:41:17.586 --> 00:41:21.907]  It's very off the cuff, and I think it makes it more lively and more real, and people pick up on that.
[00:41:23.067 --> 00:41:23.587]  Well, they do.
[00:41:23.607 --> 00:41:26.608]  It's almost like talk radio comes to television.
[00:41:27.228 --> 00:41:28.568]  All right, continuing here.
[00:41:29.269 --> 00:41:33.150]  Moody's changes Eurozone rating outlook to negative.
[00:41:33.170 --> 00:41:33.810]  CNBC.
[00:41:34.150 --> 00:41:34.910]  Well, wait a minute.
[00:41:35.842 --> 00:41:37.403]  We'll show people a document cam shot of that.
[00:41:37.743 --> 00:41:38.203]  Wait a minute.
[00:41:38.803 --> 00:41:46.086]  I thought I was being a pessimist the last three bailouts in Europe, and I pointed out there were really wealth transfers to the very central banks that had engineered the collapse.
[00:41:46.606 --> 00:41:51.748]  And that it was mathematically impossible to get them out by propping up these derivatives that weren't the people's debts.
[00:41:52.788 --> 00:41:54.809]  I mean, I mean, I thought that that was the case.
[00:41:55.449 --> 00:42:02.692]  Now they're acting like I'm bad if, you know, I still point out this is a designed implosion.
[00:42:04.932 --> 00:42:05.993]  What's your take on that, David?
[00:42:06.273 --> 00:42:08.495]  Well, I mean, chickens are coming home to roost.
[00:42:08.555 --> 00:42:20.065]  I mean, basically the evidence is overwhelming, and now even outlets like Moody's, who used to cover the establishment, are now admitting that we're in grave condition.
[00:42:20.085 --> 00:42:25.530]  I mean, it was Moody's that a month before the collapse in 2008 said that the economy was looking good.
[00:42:26.431 --> 00:42:29.754]  You know, so if you have even establishment outlets like that acknowledging
[00:42:32.254 --> 00:42:34.936]  How in trouble we are, then we really must be in trouble.
[00:42:37.658 --> 00:42:40.980]  There it is, Moody's changes Eurozone outlook to negative.
[00:42:41.220 --> 00:42:47.805]  Here's the thing, they will downgrade governments when they're basically bought and paid for by the very mega banks that engineered it all.
[00:42:48.185 --> 00:42:57.611]  So now the banks controlled rating agencies, the ones that certified all the derivatives, the AAA, they're in control of the government.
[00:42:57.631 --> 00:42:58.132]  Speaking about
[00:42:59.769 --> 00:43:14.001]  Speaking about power players behind closed doors, now with the quantitative easing that they're talking about... Anyways, I'm sorry, go ahead.
[00:43:14.301 --> 00:43:20.786]  Speaking about, you know, behind closed doors, the power players, with quantitative easing coming around, they're talking about doing it again.
[00:43:20.806 --> 00:43:25.110]  I'm actually shocked the president... I mean, why doesn't he use his bully pulpit to
[00:43:26.027 --> 00:43:28.009]  Condemn these actions at the very least.
[00:43:28.509 --> 00:43:37.496]  Why do you think the... I mean, it's common sense that... Well, that's because these presidents are bought and paid for by these people, and they call Romney right-wing and Obama communists, but they're bought and paid for.
[00:43:37.857 --> 00:43:46.384]  And, you know, here in this illustration, you have a pig getting ready to shit on a flower of liberty that protects the USA.
[00:43:47.204 --> 00:43:49.006]  And, you know, that's just not right, David.
[00:43:50.563 --> 00:43:53.385]  The GOP put in their platform that they want to audit the Fed.
