[00:00:02.841 --> 00:00:03.442]  We're good to go.
[00:28:17.393 --> 00:28:30.261]  I wanted to share with you a video that we just posted on the Alex Jones Channel, and it is entitled, Whistleblower TSA Hiring Criminals on Purpose, and we had a whistleblower call in from a TSA
[00:28:31.061 --> 00:28:36.902]  Checkpoint in Rhode Island, and he is confirming everything that we've been saying concerning the criminals.
[00:28:37.263 --> 00:28:49.305]  And they purposely look for prisoners, hire them out of work release programs, and that's to check you and your family, because now the old criminals are actually working with the good guys, and we are the criminals.
[00:28:49.345 --> 00:28:50.306]  So let's go to that video.
[00:28:50.326 --> 00:28:55.607]  When we come back, we're going to announce the winner of the Phase 1 Obama poster contest.
[00:28:56.639 --> 00:28:58.440]  Rob, thank you for having the courage to call in.
[00:28:58.460 --> 00:29:00.142]  I know I bashed the TSA itself.
[00:29:00.682 --> 00:29:04.085]  I'm talking about the system and the leaders of it, not you individually.
[00:29:04.105 --> 00:29:09.989]  I just get so desperate over the whole thing that I do kind of get mean, but I appreciate you having the courage to call in.
[00:29:10.369 --> 00:29:12.631]  Rob in Rhode Island, you're on the air.
[00:29:13.191 --> 00:29:15.153]  Tell us what you think about the TSA and what's happening.
[00:29:15.814 --> 00:29:17.355]  Hi Alex, how are you?
[00:29:17.455 --> 00:29:19.677]  Sorry, I'm a little nervous on air today.
[00:29:19.697 --> 00:29:29.905]  Basically what I want to bring to your attention is the fact that in the last week we've had supervisors come out and say we need to check bags of people that are at the airport picking other, picking passengers up.
[00:29:30.245 --> 00:29:35.629]  So like for instance, my supervisor had me go through a woman's diaper bag the other day.
[00:29:35.669 --> 00:29:37.430]  Now the woman clearly had two children.
[00:29:37.450 --> 00:29:39.652]  It was clearly there just to pick up her husband.
[00:29:40.112 --> 00:29:42.613]  But she's like, oh, there could be a bomb in there or something else.
[00:29:42.693 --> 00:29:47.036]  So now they're going past, now they're going past the checkpoint.
[00:29:47.636 --> 00:29:52.658]  As they've said, they're going to start, this was in the news last week, expanding into the parking lot everywhere.
[00:29:53.419 --> 00:29:53.739]  Correct.
[00:29:55.261 --> 00:29:57.342]  We're doing patrols in the parking lot with dogs.
[00:29:57.782 --> 00:30:01.923]  We're even going as far now as the train station, because the train station is connected to the airport here.
[00:30:02.383 --> 00:30:06.905]  And we have guys walking around the train station, walking around the rental cars.
[00:30:07.245 --> 00:30:09.466]  We're inspecting cars coming into the parking garage.
[00:30:09.526 --> 00:30:10.666]  I mean, we fully expanded.
[00:30:10.706 --> 00:30:13.787]  We're no longer just at the gate and just at the security checkpoint, Alex.
[00:30:14.676 --> 00:30:18.498]  Now I know a lot of people got into this early on as a good paying job.
[00:30:18.558 --> 00:30:19.898]  Now it's incrementally got worse.
[00:30:19.978 --> 00:30:24.320]  I've seen statistics that over 80% of TSA workers don't want to do the groping.
[00:30:24.900 --> 00:30:28.702]  What effect is it having all the criticism of what the TSA is doing?
[00:30:29.864 --> 00:30:35.986]  Well, we have a lot of passengers now that, you know, as they go into the checkpoint, they're saying, you know, please don't touch my junk and everything else.
[00:30:36.406 --> 00:30:38.567]  And I'll be honest with you, I work in the back end.
[00:30:38.607 --> 00:30:39.827]  I run the cameras and everything else.
[00:30:39.927 --> 00:30:41.087]  I'm not out touching people.
[00:30:41.828 --> 00:30:48.250]  And I've told, I, there's guys in the coffee room and everything else, and we all have a coalition together that we won't touch people in certain areas.
[00:30:48.570 --> 00:30:52.531]  But the problem is, as soon as the supervisor comes over and sees us not following procedures, you're out the door.
[00:30:52.731 --> 00:31:01.275]  I was about to say, I saw a headline that they've been firing a bunch of people last week because they're refusing to really grab the junk hard.
[00:31:01.655 --> 00:31:04.016]  They, you know, oh, okay, I'm going to go through the motions.
[00:31:04.476 --> 00:31:06.737]  They've caught them acting like they're doing a pat down.
[00:31:06.757 --> 00:31:08.618]  I mean, it's ridiculous.
[00:31:08.958 --> 00:31:13.360]  And so, again, what they're doing is creating groups that will follow orders.
[00:31:14.172 --> 00:31:14.492]  Correct.
[00:31:14.652 --> 00:31:23.857]  And basically my job is to observe the rest of my fellow employees and if they're not following the procedure to the line, I'm supposed to write them up and you get two warnings, you're out the door.
[00:31:24.518 --> 00:31:31.062]  And we're actually getting guys that used to be former prisoners at the ACI and everything else that have certain issues and are not all there.
[00:31:31.122 --> 00:31:31.802]  They're psychopaths.
[00:31:32.242 --> 00:31:33.143]  Oh, let me stop you.
[00:31:33.243 --> 00:31:36.164]  I saw that where they're not doing the full background check.
[00:31:36.224 --> 00:31:42.248]  You're telling me as a TSA supervisor of TSA, did you say they're hiring prisoners?
[00:31:43.646 --> 00:31:53.501]  What we're doing is we have a program in the state of Rhode Island where we'll take prisoners that are out for non-violent crimes and drug offenses and everything else, basically sociopaths, and we're putting them through the runaround.
[00:31:53.561 --> 00:31:57.667]  We're sending them to like a 10-day course and getting them out in uniform, out checking people.
[00:31:59.144 --> 00:32:00.564]  This is huge breaking news.
[00:32:00.724 --> 00:32:04.986]  I knew that they were ignoring the background check and hiring Defrock Priest and things.
[00:32:05.666 --> 00:32:06.446]  It's worse than that.
[00:32:06.486 --> 00:32:07.746]  We're getting them right out of the ACI.
[00:32:07.766 --> 00:32:18.610]  We're getting them from the unemployment office and they're telling us to screen the people, the people that look competent, to put their application in one pile and the other people that are willing, like on the power trip, put them in another pile and give them the chance.
[00:32:19.890 --> 00:32:24.171]  So, people that come in that are professional and aren't creeps, you're told don't hire them.
[00:32:24.491 --> 00:32:26.412]  Hire people with criminal records.
[00:32:27.012 --> 00:32:27.332]  Correct.
[00:32:29.436 --> 00:32:29.916]  Oh man.
[00:32:29.976 --> 00:32:33.317]  We have the quarry system up and everything else here, and we go right through them.
[00:32:33.337 --> 00:32:39.199]  And if they have a background and it's something like violence or abusing authority or power, we put them right in.
[00:32:39.360 --> 00:32:41.080]  We put them guys on the floor first day.
[00:32:43.781 --> 00:32:44.641]  Absolutely sickening.
[00:32:44.941 --> 00:32:49.823]  Now I've wondered why I've had a few of them come up and get in my face, and I'm like, you really think you're intimidating me?
[00:32:50.123 --> 00:32:51.624]  Hold on, I've got to talk to you some more.
[00:32:51.664 --> 00:32:54.405]  And we've got calls from, we've got more TSA people calling in.
[00:32:54.685 --> 00:32:55.645]  This is big news.
[00:32:55.745 --> 00:32:57.406]  I've got to get, wow, wow.
[00:32:58.712 --> 00:33:00.196]  Everything we said came true!
[00:33:00.256 --> 00:33:02.161]  Everything we've done's been right!
[00:33:06.761 --> 00:33:09.542]  Rob, what he's saying has been confirmed.
[00:33:09.582 --> 00:33:10.763]  They say, oh, it's a mistake.
[00:33:10.803 --> 00:33:15.566]  We hire felons and child molesters, you know, to be TSA.
[00:33:16.366 --> 00:33:18.587]  But he's saying, no, no, no, this isn't an accident.
[00:33:19.067 --> 00:33:22.669]  Of course, all authoritarian, Hitler did it, Stalin did it, Mao did it.
[00:33:23.109 --> 00:33:23.930]  They hire criminals.
[00:33:23.950 --> 00:33:25.551]  And he's saying they're being told.
[00:33:26.231 --> 00:33:30.193]  Well, I mean, what do you say whenever they hire people that are violent criminals?
[00:33:31.974 --> 00:33:35.155]  I mean, this is, no wonder they don't want whistleblowing, because that's illegal.
[00:33:35.415 --> 00:33:41.037]  I mean, there's terrorists everywhere that are going to kill us, but we need to hire criminals to be the TSA.
[00:33:41.117 --> 00:33:45.579]  Ten days of training, and then you say they're... I mean, I saw it in the news, they're now in the parking lots.
[00:33:46.903 --> 00:33:47.504]  I'm good to go.
[00:34:08.266 --> 00:34:11.368]  So they, I mean, do they say bug your eyes out and act powerful?
[00:34:11.468 --> 00:34:22.356]  Yeah, they tell us, you know, make sure you have your chest held high and stand nice and tall and make sure you eyeball people and make sure you let these people know that you're in charge, you're the power, you're the law.
[00:34:22.476 --> 00:34:25.418]  Well, you saw the ad for Seattle.
[00:34:25.458 --> 00:34:27.280]  It said, we want you to be imperious.
[00:34:27.860 --> 00:34:30.282]  And imperious means arrogant and in your face.
[00:34:32.857 --> 00:34:36.698]  To take it a level deeper too, I'm also, I have friends that are in the National Guard down here.
[00:34:37.138 --> 00:34:50.201]  The past three weeks they've been mobilizing armored personnel carriers, tanks, surface-to-air missile battery things from Otis Air Force Base to all over around the state of Rhode Island and up towards Air Mass and everything else.
[00:34:50.221 --> 00:34:52.242]  We've seen a lot of equipment moving around.
[00:34:52.992 --> 00:35:00.156]  I know, it's just total mobilization ahead of the American people, and it's a nightmare situation.
[00:35:00.216 --> 00:35:02.337]  Sir, could you write an email?
[00:35:02.357 --> 00:35:05.698]  We won't give out your email address or anything, but could you write an email?
[00:35:05.978 --> 00:35:14.603]  I'll put you on hold and send it to one of my writers so we can do an article, but you know, shall we just have some of the basics of what you're saying in a written form?
[00:35:14.623 --> 00:35:18.805]  Yeah, I could actually fax you some paperwork over or whatever and give you some documents.
[00:35:19.605 --> 00:35:20.645]  Oh, let's do that.
[00:35:20.905 --> 00:35:22.046]  Guys, I always forget.
[00:35:22.346 --> 00:35:23.386]  What's the fax number?
[00:35:23.926 --> 00:35:32.089]  I'm always asking for it, and then... Yeah, I don't think I even have a... I mean, I know we have fax numbers, and it used to be on the wall over here, but I never give it out.
[00:35:32.469 --> 00:35:43.633]  We'll privately keep you on hold here, and then give you the back, you know, bat number, email, and give you a... Okay, let me just give it to him off air.
[00:35:44.313 --> 00:35:46.213]  In fact, just give it to me right now, and then I'll give it to him off air.
[00:35:46.233 --> 00:35:47.954]  Uh-huh.
[00:35:53.991 --> 00:35:56.013]  And again, this guy's got the right attitude.
[00:35:57.814 --> 00:35:59.135]  Stand up against this now.
[00:35:59.195 --> 00:35:59.956]  Don't just get caught.
[00:35:59.976 --> 00:36:01.057]  I'm going to go to 5 here in a minute.
[00:36:01.077 --> 00:36:01.337]  Stay there, 5.
[00:36:01.617 --> 00:36:05.641]  Rob, guys, tell me that number again, one more time.
[00:36:05.661 --> 00:36:09.424]  866-894-1767.
[00:36:14.748 --> 00:36:15.629]  Okay, I got that.
[00:36:15.769 --> 00:36:16.390]  I got that.
[00:36:16.750 --> 00:36:18.091]  Have we checked that number lately?
[00:36:18.151 --> 00:36:18.731]  Is that working?
[00:36:21.073 --> 00:36:21.794]  I mean, who gave you that?
[00:36:23.820 --> 00:36:24.361]  Well, who knows?
[00:36:24.421 --> 00:36:27.147]  On the board there, it may be to Siberia or something.
[00:36:27.167 --> 00:36:27.648]  It might be to...
[00:36:28.581 --> 00:36:29.882]  Timbuktu for all I know.
[00:36:59.924 --> 00:37:02.585]  Absolutely, truly disgusting that this is happening.
[00:37:03.865 --> 00:37:05.326]  I am just reeling right now.
[00:37:05.346 --> 00:37:06.546]  I'm absolutely blown away.
[00:37:06.826 --> 00:37:09.207]  Rob, before I put you on hold, I'm going to come back and talk to Fi.
[00:37:09.527 --> 00:37:11.368]  Anything else you'd like to add for folks out there?
[00:37:11.388 --> 00:37:17.390]  I just ask the folks that they really need to wake up and they need to realize that time is short.
[00:37:18.190 --> 00:37:20.431]  World War II is repeating itself.
[00:37:20.451 --> 00:37:23.812]  We're right at the precipice of where Weimar Republic was.
[00:37:24.172 --> 00:37:26.213]  And if people don't wake up now, it's going to be too late.
[00:37:26.872 --> 00:37:29.317]  Yeah, no, a bunch of criminal banks took over America.
[00:37:29.337 --> 00:37:32.082]  They're getting ready to absolutely have re-education camps.
[00:37:33.797 --> 00:37:36.318]  So Alex is going to cover more on this tomorrow.
[00:37:36.338 --> 00:37:48.526]  We're going to have hopefully the documents come in that he's talking about and we'll be able to confirm this to the world and let people know that we aren't kidding around when we are serious about what the TSA is and these people need to be stopped.
[00:37:48.946 --> 00:37:53.749]  Now let's move on to the winner of the Obama poster contest phase one.
[00:37:53.969 --> 00:37:58.051]  This is the Stop Dictator Obama contest and here's our first winner.
[00:37:58.912 --> 00:38:00.813]  It is NFC Josh.
[00:38:02.120 --> 00:38:03.142]  And they did a great video.
[00:38:03.182 --> 00:38:13.275]  They actually made t-shirts and went and passed them out on Venice Beach along with posters and then they put up posters everywhere and so they are the $5,000 winner.
[00:38:13.315 --> 00:38:17.220]  But Alex was so impressed with this other video as well and this is from
[00:38:18.121 --> 00:38:29.465]  Raw Today, they actually made a giant banner, walked it through a mall, held the banner up on the street corner, were passing out flyers to people, and those guys were down in Laredo.
[00:38:30.025 --> 00:38:32.006]  And so he decided to give them $1,000 as a runner-up.
[00:38:34.207 --> 00:38:36.488]  So you could go to the article right now.
[00:38:36.589 --> 00:38:37.729]  Here it is up on screen.
[00:38:38.410 --> 00:38:42.012]  Victory Over Tyrants Stop Obama Contest Phase 1 Winners.
[00:38:42.052 --> 00:38:47.195]  You could see the winner, the runner-up, and then some also ran.
[00:38:47.215 --> 00:38:48.756]  Some other people did great videos.
[00:38:49.176 --> 00:38:52.838]  Didn't quite make it in this phase, but remember there's Phase 2 and it's worth $10,000.
[00:38:53.759 --> 00:38:55.460]  So get your videos in for that.
[00:38:56.060 --> 00:38:57.461]  You have until, I think it's early July.
[00:38:59.042 --> 00:39:01.163]  And then we'll announce the other winner for that one.
[00:39:01.603 --> 00:39:04.064]  Quick note on the reporter contest.
[00:39:04.625 --> 00:39:08.367]  Tomorrow we'll be announcing the top ten males and top ten females.
[00:39:08.607 --> 00:39:17.131]  And once those are announced, you'll be able to vote online at InfoWars.com for who you think is most deserving of the winner for the reporter contest.
[00:39:17.691 --> 00:39:33.618]  Now, out of that pool of winners, or out of the male and female winner, they will be eligible to come in and interview for a reporter position here at InfoWars, but we'll also be looking at the pool of these top ten to bring in if it doesn't quite work out with the winners.
[00:39:33.678 --> 00:39:39.181]  Say they don't want the job here, or they already have a job, or they just wanted to win the contest, or you know.
[00:39:39.801 --> 00:39:48.563]  Whatever the case may be, the winners will be announced next Thursday, but we're going to have the top 10 male and female tomorrow, so check that out.
[00:39:48.583 --> 00:39:57.284]  A lot more contests coming up, and it's all part of getting the word out and informing the people out there so they can wake up and get out of their slumber so we can turn this thing around.
[00:39:57.744 --> 00:40:05.726]  And with that, we're going to go to break, and we're going to play both videos of the winner and the runner-up for the Stop Obama Dictator Contest.
[00:40:05.746 --> 00:40:07.126]  This is Rob Doo signing off.
[00:40:13.290 --> 00:40:13.791]  Yeah.
[00:40:59.656 --> 00:41:08.120]  We're going out to spread the message that Obama has now fallen into a dictatorship and people just need to be awake and aware.
[00:41:08.160 --> 00:41:19.105]  So what we've done is we took our poster instead of putting it on walls and stuff, which people, you know, have problems with and everyone's dealing with.
[00:41:19.125 --> 00:41:22.227]  So we decided to put them on t-shirts and also make flyers like this.
[00:41:22.547 --> 00:41:36.173]  So we're going out to Venice Beach, California, in Los Angeles County, and we're gonna go pass out 200 t-shirts, 200 flyers, and just get the word out.
[00:41:36.213 --> 00:41:41.235]  And basically just spread this message that this has to stop, and get the word out.
[00:41:53.604 --> 00:41:55.188]  Yeah, we're good.
[00:42:56.588 --> 00:42:59.371]  Have a good day guys.
[00:43:31.339 --> 00:43:33.126]  I love the sand everywhere.
[00:44:06.573 --> 00:44:07.816]  Infowars.com, check it out!
[00:44:35.851 --> 00:44:36.031]  Yeah.
[00:44:36.091 --> 00:44:37.091]  What do I write it on?
[00:45:07.185 --> 00:45:13.746]  You can't run
[00:45:39.495 --> 00:45:41.056]  Go to m4wars.gov!
[00:46:09.484 --> 00:46:11.825]  Learn how your country has been hijacked by a dictator.
[00:46:11.845 --> 00:46:13.846]  Well, my goodness gracious, let me tell you the news.
[00:46:14.286 --> 00:46:16.747]  My head's been wet with the midnight dew.
[00:46:17.488 --> 00:46:22.570]  I've been down on bended knee, talking to the man from Galilee.
[00:46:22.930 --> 00:46:28.512]  He spoke to me with a voice so sweet, I thought I heard the shuffle of angels sweep.
[00:46:28.912 --> 00:46:31.434]  He called my name and my heart stood still.
[00:46:31.854 --> 00:46:36.536]  When he said, John, go do my will, go tell that long-tongued liar.
[00:46:37.296 --> 00:47:05.933]  Go and tell that midnight rider Tell the rambler, the gambler, the backbiter Tell him that God's gonna cut him down Tell him that God's gonna cut him down You can run on for a long time Run on for a long time Run on for a long time Sooner or later, God'll cut you down Sooner or later, God'll cut you down
[00:47:07.955 --> 00:47:19.484]  Well, you may throw your rock, hide your hand, working in the dark against your fellow man, but as sure as God made black and white, what's done in the dark will be brought to the light.
[00:47:19.825 --> 00:47:22.447]  You can run on for a long time.
[00:47:23.107 --> 00:47:25.409]  Run on for a long time.
[00:47:26.010 --> 00:47:28.151]  Run on for a long time.
[00:47:28.872 --> 00:47:31.354]  Sooner or later, God'll cut you down.
[00:47:31.834 --> 00:47:34.256]  Sooner or later, God'll cut you down.
[00:47:36.511 --> 00:47:54.205]  Go tell that long-tongued liar Go and tell that midnight rider Tell the rambler, the gambler, the backbiter Tell them that God's gonna cut you down Tell them that God's gonna cut you down Tell them that God's gonna cut you down
[00:48:26.008 --> 00:48:29.229]  Have you been to InfoWarsShop.com lately?
[00:48:29.689 --> 00:48:34.251]  Express your inner patriot with these brand new InfoWars t-shirts.
[00:48:34.811 --> 00:48:37.592]  Say it loud with the InfoWars Bullhorn shirt.
[00:48:38.032 --> 00:48:40.933]  Or educate the sheeple with the Bill of Rights shirt.
[00:48:41.753 --> 00:48:45.134]  Grope the public's mind with the TSA shirt.
[00:48:45.795 --> 00:48:50.076]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:48:51.437 --> 00:48:54.558]  All available at InfoWarsShop.com.
[00:48:57.193 --> 00:49:02.477]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:49:02.737 --> 00:49:04.939]  Start purifying your water with ProPure.
[00:49:05.159 --> 00:49:14.145]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:49:14.305 --> 00:49:17.528]  Its filters are silver impregnated to prevent bacterial growth.
[00:49:17.768 --> 00:49:19.209]  There's no priming required.
[00:49:19.469 --> 00:49:21.510]  It's NSF-42 certified.
[00:49:21.771 --> 00:49:24.272]  Optional fluoride filters can reduce fluoride up to 95%.
[00:49:25.333 --> 00:49:26.673]  Easy to set up and use.
[00:49:26.873 --> 00:49:28.194]  Doesn't require electricity.
[00:49:28.314 --> 00:49:31.194]  Purify water from lakes, streams, ponds, and wells.
[00:49:31.494 --> 00:49:34.675]  This filter system leaves in beneficial minerals, which is key.
[00:49:34.895 --> 00:49:36.695]  Save money by not buying bottled water.
[00:49:36.815 --> 00:49:38.896]  And avoid BPA that leaches from the plastic.
[00:49:39.056 --> 00:49:41.676]  ProPure is the best gravity-fed filter out there.
[00:49:41.816 --> 00:49:43.137]  It's what my family uses.
[00:49:43.417 --> 00:49:46.637]  Infowars.com already has the lowest price on ProPure.
[00:49:46.738 --> 00:49:52.399]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:49:52.619 --> 00:49:53.759]  You can also call to order.
[00:49:53.899 --> 00:49:53.939]  888-253-3139.
[00:50:01.235 --> 00:50:04.876]  It's Paul Joseph Watson and we're back on InfoWars Nightly News.
[00:50:04.956 --> 00:50:14.259]  Once again, congratulations to the fantastic entries and of course the winners of the Obama poster contest which you were just watching there during the commercial.
[00:50:14.979 --> 00:50:28.124]  Now I'm delighted to be joined by Douglas J. Hagman, founder and director of the Northeast Intelligence Network and he's also the CEO of Private Investigative Agency, serving a roster of Fortune 500 clients.
[00:50:29.804 --> 00:50:37.211]  And due to his expertise in covert surveillance and counter-terrorism, Mr. Hagman has been used as an operational asset by the U.S.
[00:50:37.231 --> 00:50:43.096]  Department of Justice, the FBI, as well as the Pennsylvania and New York State Police agencies.
[00:50:43.136 --> 00:50:46.219]  And the website is homelandsecurity.us.
[00:50:46.319 --> 00:50:48.401]  Doug, welcome to InfoWars Nightly News.
[00:50:49.762 --> 00:50:51.424]  Mr. Watson, thank you very much for having me.
[00:50:51.464 --> 00:50:52.325]  It's a pleasure to be with you.
[00:50:53.919 --> 00:51:06.342]  Well later on we're going to get into a whole other issue which is about how GoDaddy has basically terminated your website and the explanation as to why is just staggering so people should stay tuned for that.
[00:51:07.062 --> 00:51:21.646]  But first, fast and furious of course we had Obama last week declaring executive privilege after arguing himself back in 2007 that anyone who did claim that argument was basically involved in some shady dealings
[00:51:22.606 --> 00:51:24.508]  Of course, they refuse to hand over the documents.
[00:51:24.788 --> 00:51:27.110]  The Holder Contempt vote is coming up.
[00:51:27.730 --> 00:51:38.558]  And you put out this article, Obama's Need for Executive Privilege, and where you get into comparing Watergate, of course, under Nixon, to the current Fast and Furious scandal.
[00:51:38.619 --> 00:51:46.585]  So, just get into how the media's treating it, and a comparison between Watergate and Fast and Furious today.
[00:51:48.510 --> 00:51:54.932]  Well, you know, I don't think there is any comparison to Watergate, to Fast and Furious Watergate.
[00:51:54.972 --> 00:52:01.113]  You had Woodward and Bernstein, and of course the Washington Post going after Nixon.
[00:52:01.153 --> 00:52:11.415]  You had, in fact, last, I think the anniversary was last week, you had, you know, the five burglars caught inside the Watergate complex.
[00:52:11.836 --> 00:52:13.776]  And of course, from that, that spurred on
[00:52:14.235 --> 00:52:29.026]  this lengthy aggressive investigation by the media and they were just salivating to go after or to connect the the burglar the team uh... that that uh... broke into the complex with the president with the oval office and of course
[00:52:29.867 --> 00:52:32.468]  They're inside information from Mark Felt.
[00:52:32.728 --> 00:52:34.969]  Allegedly, deep throat certainly helped.
[00:52:35.929 --> 00:52:39.711]  But in this case, you see virtual media silence on this.
[00:52:40.351 --> 00:52:48.574]  The only major media, corporate media outlet, the only person, I should say, is Sheryl Atkinson from CBS.
[00:52:48.954 --> 00:52:49.294]  Thank you.
[00:53:09.807 --> 00:53:18.971]  And Clinton, their combined initiative to assault, to get rid of, to neuter the Second Amendment to the Constitution of the United States.
[00:53:19.711 --> 00:53:21.132]  That's the whole thing behind this.
[00:53:22.273 --> 00:53:24.013]  And you hear nobody talking about that.
[00:53:24.914 --> 00:53:34.158]  You hear nobody talking about Obama's law school mentor, Lawrence Tribe, a big opposer to the Second Amendment.
[00:53:35.643 --> 00:53:52.870]  You hear nothing about Obama back in 2003 voting twice, I'm sorry, in 2005 and 2007 voting twice against the Castle Doctrine in Illinois, Senate Bill 2105, that would essentially outlaw guns in the home.
[00:53:53.390 --> 00:54:01.113]  You hear nothing about Obama's stance on banning private ownership of firearms.
[00:54:01.873 --> 00:54:03.954]  And this is all behind Fast and Furious.
[00:54:04.074 --> 00:54:16.757]  So, fast forward to today, where we're at today, Obama claiming executive privilege, that tells you right there that the only reason Obama did that is not to protect Holder, but to protect himself.
[00:54:17.478 --> 00:54:19.298]  That's what we have to really understand.
[00:54:19.818 --> 00:54:28.241]  Because Obama is in some level, some way, shape or form involved in this by the invocation of the executive privilege.
[00:54:29.943 --> 00:54:44.412]  Well, we know that back in April 2011, the Washington Post reported Obama, with this meeting with Sarah Brady, saying that he was working, quote, under the radar to basically sneak attack the Second Amendment.
[00:54:45.012 --> 00:54:54.438]  So according to your research, and, you know, this, from my standpoint, this is probably why, as you said, Obama's trying to cover his own behind more than holders.
[00:54:55.700 --> 00:55:09.873]  Given that he admitted this, that, you know, he was working under the radar, this was before Fast and Furious came out in the media, was it basically a botched false flag against the Second Amendment cooked up by Obama and his closest advisors?
[00:55:11.380 --> 00:55:13.802]  Well, that's an interesting way of putting it.
[00:55:14.203 --> 00:55:16.044]  I would say it was successful.
[00:55:16.965 --> 00:55:26.894]  It was a very successful operation because the majority of the guns, in fact, only, I believe it was only, well, as of 2009, for example,
[00:55:31.359 --> 00:55:34.102]  21,313 guns were found at crime scenes in Mexico.
[00:55:34.662 --> 00:55:36.604]  Only 5,444 were traced back to gun shops in the United States.
[00:55:36.624 --> 00:55:39.187]  5,144 were traced back to gun shops in the United States.
[00:55:39.207 --> 00:55:43.272]  Now having said that, if you're going to go after the Second Amendment,
[00:55:50.880 --> 00:55:55.884]  You know, it would be to his advantage, obviously, to pump as many guns as you can.
[00:55:56.544 --> 00:56:00.247]  As Holder called it, this iron river of guns into Mexico.
[00:56:00.727 --> 00:56:01.688]  That was their intent.
[00:56:02.589 --> 00:56:05.711]  Pumping up the Sinaloa drug cartel.
[00:56:06.011 --> 00:56:07.072]  That was their intent.
[00:56:07.552 --> 00:56:13.017]  Had this agent, Brian Terry, and the other agent, Zopotic, not been
[00:56:14.076 --> 00:56:17.979]  I think that we would have never heard anything about Fast and Furious.
[00:56:18.019 --> 00:56:23.883]  It would still be going on and more guns would be going into Mexico, drugs coming into the United States.
[00:56:24.443 --> 00:56:25.264]  It's just incredible.
[00:56:25.464 --> 00:56:26.525]  So, was it botched?
[00:56:26.865 --> 00:56:32.409]  No, I think it was botched only because of the death of Agent Terry and the death of the second agent.
[00:56:34.184 --> 00:56:43.772]  Well, you know, certainly if it was intended to crush the Second Amendment, the response has been, not as they wish, to get gun sales at record highs, you know.
[00:56:43.792 --> 00:56:47.354]  Black Friday, the most recent one again, record sales.
[00:56:48.755 --> 00:57:08.325]  I mean, the contention that this was an operation to disrupt Mexican drug cartels is kind of derailed by the fact that the actual kingpins of the drug cartels came out in federal court a few months ago, we reported on it, and admitted that they purchased the weapons inside America.
[00:57:08.445 --> 00:57:11.567]  These weapons weren't interceded when they got to Mexico.
[00:57:11.607 --> 00:57:15.129]  In fact, as you point out in your article, the agents were prevented
[00:57:15.669 --> 00:57:19.425]  From actually tracking the weapons, which was supposedly the whole point of the program.
[00:57:20.831 --> 00:57:21.711]  That's exactly right.
[00:57:21.751 --> 00:57:28.695]  I mean, people like Hope McAllister, she was the head of the Fast and Furious operation.
[00:57:29.175 --> 00:57:37.699]  And then you've got other people, for example, the Phoenix Group 7, David Voth, who's a group supervisor.
[00:57:37.719 --> 00:57:48.044]  You've got all of these people who are in some way, shape, or form can be drawn back to either Barack Hussein Obama, Eric Holder, or Janet Napolitano.
[00:57:48.664 --> 00:57:54.087]  Bill Newell, a very infamous character in this Fast and Furious operation.
[00:57:55.088 --> 00:58:01.012]  He's got direct ties to various people within the Obama administration.
[00:58:01.052 --> 00:58:14.660]  So what we have here is, in my estimation, based on my research, is the fact that you've got, well, you've got admissions prior to Agent Terry's death of this operation.
[00:58:15.587 --> 00:58:26.273]  It's going back to as early as 2009, this one particular news conference by David Ogden, who at that time was 12 days into an appointment as Assistant U.S.
[00:58:26.333 --> 00:58:32.796]  Attorney General, who mentioned Fast and Furious by name, and he was standing right next to Janet Napolitano.
[00:58:34.057 --> 00:58:38.879]  And the other thing too, May 3, 2011, Holder testified before Congress, before the Oversight Committee.
[00:58:43.393 --> 00:58:56.985]  It's interesting that the day before that testimony, that Holder and Obama both visited the East Room of the White House on May 2nd, the day before that hearing, to talk to Obama in the East Room of the White House.
[00:58:57.845 --> 00:59:03.430]  And the White House logs were expunged as to the purpose of the visit and the length of time of the visit.
[00:59:05.987 --> 00:59:20.637]  And I mean, before the scandal erupted, the set-up was this claim, which was later proven false, by the Obama administration that 90% of weapons confiscated by the Mexican authorities linked to this violence originated in the US.
[00:59:20.677 --> 00:59:24.500]  And as you point out in your article, that's a complete myth, isn't it?
[00:59:24.820 --> 00:59:25.421]  Yes, yes.
[00:59:26.781 --> 00:59:31.384]  It is, and I think Alex has been talking about this consistently, and he's got it right.
[00:59:31.924 --> 00:59:39.809]  You know, the American military, I mean, the American government's been selling weapons to the drug cartels.
[00:59:40.729 --> 00:59:53.096]  It's not the gun shop owners, it's not the people that... I mean, guns aren't going to Mexico, but it's with the imprimatur of this administration, and in particular, not only Eric Holder,
[00:59:53.666 --> 01:00:05.274]  But I believe, especially based on the claims of executive privilege and research, that Barack Hussein Obama is elbow deep in this, as is Janet Napolitano.
[01:00:05.374 --> 01:00:11.218]  And inside sources are saying Napolitano will see the inside of a jail at some point.
[01:00:11.358 --> 01:00:15.420]  To me, that's a pretty powerful statement.
[01:00:15.781 --> 01:00:17.522]  These are inside sources saying this.
[01:00:17.962 --> 01:00:19.083]  I'd like to see that to be true.
