[00:00:03.339 --> 00:00:03.579]  I'm good.
[00:27:40.114 --> 00:27:52.185]  Which means that they can use and share and store your child's DNA, the baby's DNA, unless or until the parents actually take action to stop them.
[00:27:53.226 --> 00:27:57.810]  They call that opt-out consent, but it's really not consent at all.
[00:27:58.250 --> 00:28:06.057]  Consent is what happens when the individual or the parent actually writes on the dotted line that the state can do something.
[00:28:06.878 --> 00:28:12.280]  But if they haven't written on the dotted line that the state can do something, the state can do nothing.
[00:28:12.580 --> 00:28:13.580]  That's what consent is.
[00:28:13.640 --> 00:28:16.281]  You can't do anything without the actual signature.
[00:28:16.861 --> 00:28:24.244]  Dissent, which is what the states want, it's what the researchers want, it is where they can do anything that they want.
[00:28:24.824 --> 00:28:29.327]  Unless you take action and write on the dotted line that they can't.
[00:28:29.707 --> 00:28:36.412]  And so that's really what's starting to happen around the country as the DNA of children is being looked at as valuable.
[00:28:36.672 --> 00:28:45.738]  And this latest report that came out from these bioethicists, really they look at the DNA and they call it a valuable resource.
[00:28:46.038 --> 00:28:46.699]  A treasure trove.
[00:28:47.358 --> 00:28:49.959]  A treasure trove, a national treasure.
[00:28:50.519 --> 00:29:01.943]  And so what they're saying is that your DNA, which is the most personal and private thing about you, actually, a lot of people don't want to know what their own DNA says because they're worried about how it will impact their life.
[00:29:02.363 --> 00:29:15.088]  And yet we have researchers and state officials who say that the DNA should be property that is used for the good and for the health of the nation, of other citizens.
[00:29:15.388 --> 00:29:16.028]  But that really
[00:29:16.528 --> 00:29:26.637]  Denies you your right to your most personal property and information that you don't want to know necessarily and you certainly don't want somebody else to know or be able to use perhaps against you.
[00:29:27.037 --> 00:29:30.300]  You know, we have no idea what will happen when everybody
[00:29:32.202 --> 00:29:42.956]  I mean, if that would happen when state officials, when cost controllers, when politicians realize that they can find out who's going to be expensive and who isn't.
[00:29:43.437 --> 00:29:46.941]  Or they can find out things like who's really the parent and who isn't.
[00:29:47.802 --> 00:30:01.709]  And parents, you know, parents don't understand this, but there's a bunch of diseases that are found through the child's DNA that say about a condition or a genetic trait that the parent has that the parent doesn't even know about.
[00:30:02.330 --> 00:30:08.553]  And so there's a lot of things that can happen in newborn screening and can be done with the blood that parents aren't thinking about.
[00:30:09.033 --> 00:30:15.615]  And parents need to know about and be given their full consent rights, their fully informed consent rights before they move forward.
[00:30:15.995 --> 00:30:17.595]  And they need to think about their child.
[00:30:18.135 --> 00:30:24.457]  Because this child might be just two days old when this happens, but 18 years later they're going to be an adult.
[00:30:24.877 --> 00:30:30.518]  And at some point they're going to realize that their entire genetic code has become public property.
[00:30:30.958 --> 00:30:33.499]  We don't think this is a very good idea at all.
[00:30:34.059 --> 00:30:38.382]  Well, just to reiterate what you've already said, this is a fundamental civil rights issue.
[00:30:38.402 --> 00:30:41.565]  These are our inherent rights as individuals.
[00:30:41.645 --> 00:30:47.549]  It's enshrined in the Constitution, the Bill of Rights, and yet they've taken this DNA material without ever telling us.
[00:30:48.010 --> 00:30:54.555]  Then when they were caught, they've argued that they have a right to own it and have kind of reluctantly agreed to destroy it in some cases.
[00:30:54.915 --> 00:30:57.177]  How do we even know they're living up to that part of the bargain?
[00:30:58.663 --> 00:31:04.288]  I tell people that I would be rich for every parent who says exactly that thing to me.
[00:31:05.309 --> 00:31:13.516]  They say they are going to destroy it because there are laws here in Minnesota, for instance, which says that the parents can ask for the destruction and the department has to say that they did it.
[00:31:13.856 --> 00:31:16.238]  And parents have said to me, but how do I know that they did it?
[00:31:16.879 --> 00:31:19.842]  And I can't tell you how many parents have asked that question.
[00:31:20.502 --> 00:31:29.886]  So, in Texas, they actually took away those 5.3 million in two and a half semi-truck loads in the dark of the night.
[00:31:30.266 --> 00:31:34.708]  One of the agreements with the court was that they wouldn't have to announce when it was happening.
[00:31:34.748 --> 00:31:38.469]  Now, we hope to have something different happen here in Minnesota.
[00:31:38.489 --> 00:31:45.332]  And in every other state, it really should be part of what happens in the public's eye when they destroy this so that
[00:31:45.672 --> 00:31:53.635]  Parents really understand that it really happened and that their child's genetic information has been protected by the virtue of the fact that the state doesn't have it anymore.
[00:31:54.540 --> 00:32:04.205]  Now, the bioethicists themselves here are arguing that the greater good, the state's right to research, the scientific community's right to understand the genome, trumps parental rights.
[00:32:04.265 --> 00:32:05.665]  It trumps individual rights.
[00:32:06.065 --> 00:32:08.206]  But they're part of all kinds of slippery slopes.
[00:32:08.366 --> 00:32:10.407]  And yes, there's arguments individually.
[00:32:10.848 --> 00:32:14.209]  Is it right to bring a child into the world if you know it has Down syndrome?
[00:32:14.569 --> 00:32:16.030]  All these other conditionalities.
[00:32:16.390 --> 00:32:21.693]  But overall, they're weighing in on abortion, end-of-life care, rationing of health care.
[00:32:21.733 --> 00:32:23.874]  They're talking about artificial insemination.
[00:32:24.454 --> 00:32:25.495]  Cloning issues.
[00:32:25.555 --> 00:32:31.220]  These bioethicists have been arguing that you should be allowed to kill infants up to age three.
[00:32:31.240 --> 00:32:35.825]  I guess if they're deemed unworthy for, you know, the rest of their life.
[00:32:36.165 --> 00:32:43.172]  They've been weighing in on putting lithium and other psychotropic drugs into water supplies to control the populations.
[00:32:43.412 --> 00:32:46.995]  I don't know if you've seen these articles, but what is this field?
[00:32:47.035 --> 00:32:48.337]  What is bioethics, really?
[00:32:50.017 --> 00:33:07.199]  Well, I have not seen all of those instances that you are talking about, and I don't know that the bioethicists in this particular article have promoted any of that, although I do know that there certainly are some bioethicists who really want, like Peter Singer, for instance.
[00:33:08.801 --> 00:33:21.704]  He really believes that a child isn't really a person until they're 30 days old, and that they don't have a conscience, and so that it's okay to kill them.
[00:33:21.724 --> 00:33:25.304]  And when you hear that sort of thing, you really find it unbelievable.
[00:33:25.764 --> 00:33:30.245]  But that has been reported far and wide, what Peter Singer said.
[00:33:30.265 --> 00:33:33.386]  And Peter Singer cannot possibly be the only person who
[00:33:34.227 --> 00:33:40.332]  And he is the chair of a Princeton department or something.
[00:33:40.913 --> 00:33:49.441]  And so here is someone from a very well-established university and yet he is saying these things and has said them.
[00:33:49.702 --> 00:33:54.786]  When you think about bioethics, a lot of people think, well, this is a good thing because we're talking about bioethics.
[00:33:55.447 --> 00:34:09.281]  But unfortunately, a lot of the bioethicists that are out there are talking about things that are in violation to many people's values of life and individual choice over when it starts and when it ends.
[00:34:10.042 --> 00:34:15.487]  And so I think when you start looking into bioethics, you'd like to find something else.
[00:34:15.507 --> 00:34:18.790]  You'd like to find people who would maybe support you at the end.
[00:34:19.791 --> 00:34:20.231]  It's awfully amoebic.
[00:34:20.252 --> 00:34:21.312]  It can be what they want it to be.
[00:34:49.670 --> 00:34:58.456]  Well, my research shows it goes back to eugenics and it's part of the brave new world, the kind of stuff we see in films like Gattaca, of the emerging ethical debates in the years to come.
[00:34:59.117 --> 00:35:01.858]  But can we tie this in with socialized health care?
[00:35:01.878 --> 00:35:05.261]  It's a huge debate, very partisan issue, of course, in America.
[00:35:05.321 --> 00:35:06.582]  Everyone has their own opinion.
[00:35:07.022 --> 00:35:10.985]  But stuff like taking a baby's blood without informed consent at birth,
[00:35:11.665 --> 00:35:14.546]  Making decisions on who has the right to health care.
[00:35:14.946 --> 00:35:15.786]  Where is this going?
[00:35:15.826 --> 00:35:20.268]  Is it going towards a totally collectivized system where the individual loses most of his rights?
[00:35:21.768 --> 00:35:26.389]  Are you talking about the DNA particularly or just the health care reform in general?
[00:35:27.250 --> 00:35:28.090]  Just in general, yes.
[00:35:28.772 --> 00:35:29.773]  Okay, in general.
[00:35:30.213 --> 00:35:45.906]  Well, I think that when we look at health care reform, there are so many things in the law that are of deep concern to us, including the fact that health plans, if they don't like, if they don't consider that a doctor is giving quality medicine and they get to determine what that definition is,
[00:35:46.887 --> 00:35:54.533]  Then that physician can be delisted, can find themselves not being able to access any patient.
[00:35:54.894 --> 00:35:59.638]  So that's, you know, and that is just probably like eight or ten lines of the bill.
[00:36:01.059 --> 00:36:08.605]  There are lots of sections in that bill where it gives the Secretary of Health and Human Services control over what kind of coverage we will have.
[00:36:09.285 --> 00:36:10.727]  And what kind of care we will have.
[00:36:11.067 --> 00:36:19.134]  It requires doctors to report to the federal government about their quality and it's according to the measures that the federal government determines.
[00:36:19.554 --> 00:36:22.277]  And quality often simply means compliance.
[00:36:22.677 --> 00:36:25.860]  Compliance with how the government wants the doctors to do medicine.
[00:36:26.400 --> 00:36:41.810]  So if we just wrap this into the baby DNA issue, what we see is the possibility that if your genes look like you're going to be a very expensive individual either as a baby or as a child or an adolescent or an adult,
[00:36:42.430 --> 00:36:46.812]  It could be that there are things that are going to be available to you and other things that aren't.
[00:36:47.252 --> 00:37:00.078]  It could actually mean that there could be the possibility of pressure to do some kind of genetic manipulation in order to try and keep these things that your genes say might happen from happening.
[00:37:00.698 --> 00:37:23.614]  So, you know, when the government gets that much control over doctors and they get that much control over what happens in the exam room and what happens at the bedside, which is what the federal law is going to do, then we look at everything that's taking place in health care, including the taking of DNA at birth, with concern because the whole plan here is to contain costs.
[00:37:24.114 --> 00:37:25.956]  And this is not the way to contain costs.
[00:37:26.616 --> 00:37:32.601]  The way to contain costs is actually to give people their own money and have catastrophic coverage that's only for catastrophes.
[00:37:32.961 --> 00:37:37.145]  And this will bring prices down and it will put the patient and doctor back in the driver's seat.
[00:37:37.765 --> 00:37:39.647]  But that's not where health care reform is going.
[00:37:39.667 --> 00:37:47.754]  Health care reform is taking the patient and the doctor out of the driver's seat and putting the government and a whole cast and crew of bureaucrats into control.
[00:37:48.328 --> 00:37:48.548]  Right.
[00:37:49.109 --> 00:37:54.012]  In closing, can you tell us about your website and how you're fighting these battles in the days to come?
[00:37:54.052 --> 00:37:58.955]  Of course, again, you've been involved in the baby DNA issue since 2003 when you discovered it.
[00:37:58.995 --> 00:38:00.416]  You were involved in these lawsuits.
[00:38:00.836 --> 00:38:04.298]  And clearly, this paper, to me, tells me the system is not happy with that.
[00:38:04.638 --> 00:38:06.299]  They're trying to take back that power.
[00:38:06.880 --> 00:38:11.623]  So tell us what people can do, how they can find your website, and how we can spread the word about this issue.
[00:38:12.771 --> 00:38:22.639]  Sure, and it just reminds me that there are two papers that came out within the last month that talk about the need for consent, not only for screening, but also for the storage and use of DNA.
[00:38:22.899 --> 00:38:29.945]  And they haven't gotten very much coverage compared to this particular paper that asks for the DNA to be available as a public resource.
[00:38:30.445 --> 00:38:36.571]  Now, regarding our website, it is www.cchfreedom.org.
[00:38:36.931 --> 00:38:44.178]  That's like Citizens Council for Health Freedom, which is what our organization's name is, so cchfreedom.org.
[00:38:44.778 --> 00:38:50.684]  And in particular, on the baby DNA issue, we have a special website, itsmydna.org.
[00:38:52.205 --> 00:39:04.230]  We also have a weekly publication called the E-News that talks about this issue, health care reform, Obama's exchanges, which are the federal takeover centers, which we're trying to stop in every state around the nation.
[00:39:04.891 --> 00:39:10.393]  And that's where you can get all the information I think that you will need and certainly can contact us by phone at 651-646-8935.
[00:39:15.558 --> 00:39:20.662]  Wyler Brays at cchfreedom.org and itsmydna.org.
[00:39:20.702 --> 00:39:23.284]  Thanks very much for joining us and I hope people check out your website.
[00:39:23.784 --> 00:39:24.385]  Thanks so much.
[00:39:25.526 --> 00:39:27.768]  And that's all for the InfoWars Nightly News.
[00:39:27.788 --> 00:39:37.615]  We'll be back again tomorrow but I want to remind you, PrisonPlanet.tv where you can support this broadcast but also share the wealth of information and knowledge with your friends.
[00:39:37.635 --> 00:39:40.678]  You can share the passwords with up to five other people.
[00:39:41.078 --> 00:39:45.924]  You can also start your own account, FightTheInfoWar, your way at PlanetInfoWars.com.
[00:39:46.224 --> 00:39:50.729]  And of course, our bold and bad new InfoWars magazine coming to you monthly.
[00:39:50.769 --> 00:39:52.231]  You can get yearly subscriptions.
[00:39:52.551 --> 00:39:53.532]  You can buy it in bulk.
[00:39:53.612 --> 00:39:55.695]  Check it all out at InfoWars.com.
[00:39:56.015 --> 00:39:57.357]  Thanks for watching, and good night.
