[00:00:00.572 --> 00:00:01.853]  Welcome, ladies and gentlemen.
[00:49:17.096 --> 00:49:18.677]  So just say, what do you think of this?
[00:49:20.940 --> 00:49:24.623]  You know, they're only announcing domestic spies to, quote, fight crime under FBI control.
[00:49:24.663 --> 00:49:26.045]  And they're only announcing, uh...
[00:49:26.764 --> 00:49:31.906]  Forced inoculations and all the rest of this stuff, and they've only recruited preachers in every county in the U.S.
[00:49:31.926 --> 00:49:36.487]  to quote, spy on their congregations and tell them to turn their guns in when the time comes.
[00:49:36.527 --> 00:49:37.308]  I mean, that's admitted.
[00:49:37.668 --> 00:49:44.210]  The President's only announced he's above the law and above Congress, literally, publicly.
[00:49:46.371 --> 00:49:49.372]  Why not get involved?
[00:49:51.313 --> 00:49:51.773]  Why not?
[00:49:53.253 --> 00:49:54.834]  Because believe me, I mean, this is like
[00:49:55.939 --> 00:49:56.980]  You're about to fall off a cliff.
[00:49:57.000 --> 00:49:57.740]  We're all about to fall off.
[00:49:57.760 --> 00:49:59.301]  And all I'm saying is, hey, let's not fall off.
[00:49:59.921 --> 00:50:01.722]  Let's scream bloody murder every day.
[00:50:02.342 --> 00:50:03.363]  Call into talk shows.
[00:50:03.463 --> 00:50:04.523]  Post on websites.
[00:50:05.244 --> 00:50:06.584]  I mean, go nuts, folks.
[00:50:06.624 --> 00:50:07.545]  I mean, get aggressive.
[00:50:08.665 --> 00:50:10.646]  I mean, put in ten hours a day on this.
[00:50:11.266 --> 00:50:12.067]  This is the fight.
[00:50:12.787 --> 00:50:13.868]  This is not a joke.
[00:50:13.888 --> 00:50:14.668]  This is not a drill.
[00:50:14.688 --> 00:50:15.508]  This is not a game.
[00:50:15.829 --> 00:50:18.430]  You're gonna wish later you'd have fought these murderers.
[00:50:18.930 --> 00:50:19.831]  They're coming to kill us.
[00:50:24.870 --> 00:50:30.337]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[00:50:30.717 --> 00:50:38.367]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:50:39.036 --> 00:50:46.099]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:50:46.500 --> 00:50:57.905]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[00:50:58.225 --> 00:51:01.747]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:51:02.187 --> 00:51:04.148]  It's an anthology of government crimes.
[00:51:04.468 --> 00:51:08.310]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:51:08.890 --> 00:51:16.360]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[00:51:22.116 --> 00:51:25.679]  Do you know where the 78 potentially active volcanoes in the U.S.
[00:51:25.719 --> 00:51:26.220]  are located?
[00:51:26.440 --> 00:51:29.823]  And do you know the locations of the top 300 prime terrorist targets?
[00:51:30.043 --> 00:51:34.767]  You can find these answers and more in the new interactive CD book, Prudent Places USA.
[00:51:35.047 --> 00:51:40.051]  With the more than 50 interactive parameters, you can pinpoint natural and man-made disaster areas.
[00:51:40.291 --> 00:51:46.337]  Brewing environmental catastrophes, the safest cities, the best places for solar and wind energy, and much, much more.
[00:51:46.597 --> 00:52:01.011]  Complete with three gigabytes of detailed information on each of 3,000-plus counties in the U.S., including 550 high-resolution full-color maps and full-color photographs, as well as detailed information and analysis to help you zero in on the best places to live.
[00:52:01.271 --> 00:52:05.914]  The ideal location for cabins and vacation homes, as well as safe and unsafe areas.
[00:52:06.194 --> 00:52:11.657]  Get Prudent Places USA for only $49 plus shipping by calling New Millennium at 888-803-4438.
[00:52:11.717 --> 00:52:12.057]  That's 888-803-4438.
[00:52:12.097 --> 00:52:13.658]  To order on the web or at berkeywater.com.
[00:52:22.000 --> 00:52:23.742]  Government is best, which governs least.
[00:52:23.862 --> 00:52:25.123]  Wake up and smell the fascism.
[00:52:25.343 --> 00:52:28.186]  Being in government means never having to say you're sorry.
[00:52:28.546 --> 00:52:31.308]  What part of unconstitutional do not understand, George?
[00:52:31.849 --> 00:52:38.595]  In today's world full of tyranny and injustice, sometimes it seems the only thing we still have is our freedom of speech.
[00:52:39.135 --> 00:52:46.802]  Exercise your freedom of speech by purchasing your choice of hundreds of different Liberty Stickers, from humorous to serious, at LibertyStickers.com.
[00:52:47.743 --> 00:52:49.084]  LibertyStickers.com
[00:53:02.568 --> 00:53:02.708]  Call 877-873-9626
[00:53:43.625 --> 00:53:47.188]  Fox News, on a weekly basis, attacks me by name now.
[00:53:48.329 --> 00:53:51.251]  I have become a meme, or a sign post, or a buzz word.
[00:53:52.833 --> 00:53:55.615]  And, I don't know, three or four times last month they've attacked Ron Paul.
[00:53:55.655 --> 00:53:56.896]  They did it yesterday in person.
[00:53:56.936 --> 00:53:58.117]  Later I'm going to play that clip.
[00:53:59.858 --> 00:54:01.760]  We don't have the whole clip, though, because people call me about it.
[00:54:01.780 --> 00:54:04.402]  They go to break, and then Newshounds cuts it off there.
[00:54:04.422 --> 00:54:07.625]  We haven't been able to find the clip when he was... Oh, you have the full clip now?
[00:54:08.486 --> 00:54:09.106]  You were able to find it?
[00:54:09.146 --> 00:54:11.208]  Okay, then later... You mean where they come back from break?
[00:54:12.168 --> 00:54:12.608]  Okay, good.
[00:54:13.388 --> 00:54:13.829]  Okay, cool.
[00:54:14.329 --> 00:54:15.109]  I only have the first part.
[00:54:15.149 --> 00:54:17.450]  I'll hand that to Paul Watson so he can get it posted.
[00:54:17.470 --> 00:54:17.730]  Thanks.
[00:54:19.090 --> 00:54:25.113]  Because in our top story at prisonbrunner.com about it, I don't... We only have the first part of the clip.
[00:54:25.133 --> 00:54:26.653]  They come back from break and keep bringing it up.
[00:54:27.413 --> 00:54:28.734]  And I've seen a transcript out there.
[00:54:28.754 --> 00:54:31.095]  I wonder where... Ron Paul said, look, I go on his show.
[00:54:31.155 --> 00:54:31.695]  He supports me.
[00:54:31.715 --> 00:54:32.335]  I support him.
[00:54:32.775 --> 00:54:34.036]  I don't have to agree with everything he says.
[00:54:34.056 --> 00:54:36.456]  I don't agree with everything on this Fox News show, but I'm here.
[00:54:36.476 --> 00:54:40.718]  And they come up and go, you say there can be false flag terror attacks.
[00:54:42.273 --> 00:54:44.554]  He did give a speech saying they could have a Galton-Tonkin event.
[00:54:46.035 --> 00:54:49.597]  He has said, quote, I'm worried about a staged provocation, but not particularly a 9-11.
[00:54:49.697 --> 00:54:52.118]  And that's fine.
[00:54:52.138 --> 00:54:53.839]  We understand why Ron Paul's doing that and saying that.
[00:54:54.479 --> 00:54:58.801]  The point is, is that, I mean, when you've got Fox News, folks, because I know what they are.
[00:54:58.841 --> 00:55:02.103]  It's not a band of moronic, fake conservatives.
[00:55:02.163 --> 00:55:03.643]  I mean, these are hardcore people.
[00:55:03.983 --> 00:55:05.524]  They know they're destroying America.
[00:55:06.285 --> 00:55:09.106]  Fox News knows the NAU's real.
[00:55:09.753 --> 00:55:11.934]  They know they're selling everybody on Big Brother.
[00:55:11.974 --> 00:55:13.294]  I mean, you really watch that channel.
[00:55:13.814 --> 00:55:15.075]  It's extremely wicked.
[00:55:16.335 --> 00:55:26.438]  And of course, it now has been confirmed, Kansas City Star, what we already had seen, I never confirmed it, that Dick Cheney was the press secretary for Senator Ted Kennedy.
[00:55:27.878 --> 00:55:29.859]  But that's all being kept real quiet.
[00:55:30.659 --> 00:55:34.900]  I mean, the Clintons' vacation with Bush, they hang out with him before Clinton ever got elected.
[00:55:35.180 --> 00:55:36.621]  I mean, this is staged, okay?
[00:55:36.641 --> 00:55:37.741]  At that level, it's staged.
[00:55:38.593 --> 00:55:41.714]  And Fox and the rest of them at the high levels, they know they're killing this country.
[00:55:42.614 --> 00:55:59.020]  And they claimed it was a viewer email, but then they'd done other Fox News reports about it earlier, so then she goes into, well the headline says this, well you said this and that, and she was all versed in it, and it was not a viewer email, but they like to make it look like it came from, oh just spontaneously, one more thing, Congressman, this Alex Jones.
[00:56:00.996 --> 00:56:01.657]  Let me tell you something.
[00:56:01.697 --> 00:56:02.817]  Careful what you wish for.
[00:56:02.837 --> 00:56:06.040]  A lot of you out there want to be called out by the New World Order.
[00:56:06.500 --> 00:56:08.701]  A lot of you want to have the New World Order's attention on you.
[00:56:08.721 --> 00:56:10.483]  A lot of you want to be big shots and all this.
[00:56:10.523 --> 00:56:11.744]  Believe me, it's not fun.
[00:56:12.624 --> 00:56:14.005]  And it is not a good feeling.
[00:56:14.045 --> 00:56:15.446]  It is a melancholy feeling.
[00:56:16.127 --> 00:56:22.771]  It is a very cold feeling to have the New World Order watching you, listening to you, tracking you.
[00:56:23.071 --> 00:56:23.872]  And I never talk about it.
[00:56:23.892 --> 00:56:26.734]  I never give it attention and the weird stuff I've been through and the things that have happened.
[00:56:27.563 --> 00:56:30.585]  But the point is, is that it lets you know just how real this is.
[00:56:31.165 --> 00:56:38.289]  And I literally, folks, do say the Lord's Prayer, because we walk through the valley of the shadow of death, and I fear no evil, for thou art with me.
[00:56:39.210 --> 00:56:40.330]  And God does comfort me.
[00:56:41.511 --> 00:56:45.093]  And, but just know this, I am in the dragon's lair, ladies and gentlemen.
[00:56:45.293 --> 00:56:47.395]  I am facing down the dragon.
[00:56:47.895 --> 00:56:50.216]  And I will probably be torn limb from limb.
[00:56:50.716 --> 00:56:53.318]  But it is the exercise of resistance that matters.
[00:56:53.698 --> 00:56:55.219]  And that's when God intervenes.
[00:56:55.459 --> 00:56:56.620]  When you do put yourself in
[00:56:58.633 --> 00:56:59.874]  And I can feel your prayers.
[00:57:00.214 --> 00:57:04.737]  And I do need your prayers, ladies and gentlemen, because the enemy is fully aware.
[00:57:04.757 --> 00:57:09.420]  I mean, other people just call Fox propaganda, or they're right-wingers.
[00:57:09.680 --> 00:57:11.101]  Folks, they're not any wing.
[00:57:11.681 --> 00:57:13.162]  They are, bring the U.S.
[00:57:13.222 --> 00:57:16.244]  down, pro-world government.
[00:57:16.884 --> 00:57:21.247]  They're here to sell you on taking your pension funds, your bank accounts, your mortgages.
[00:57:21.928 --> 00:57:27.351]  They're here to strap you down and anesthetize you while they suck your blood like a spider.
[00:57:28.590 --> 00:57:33.695]  If you would like a copy of this show, come to GCNlive.com and reserve it today, or call toll-free 877-376-45.
[00:57:39.042 --> 00:57:41.923]  Are terrorist cells or prime terror targets located near you?
[00:57:42.264 --> 00:57:45.125]  Where are military bases and hazardous waste sites located?
[00:57:45.365 --> 00:57:51.568]  How do you find the best area for solar, average rainfall, fish contamination advisories, and major transportation routes?
[00:57:51.948 --> 00:57:59.251]  In the new interactive CD book, Prudent Places USA, you will find the information you want with over 50 interactive parameters that you control.
[00:57:59.431 --> 00:58:03.453]  Find everything from housing prices and taxes to brewing environmental catastrophe.
[00:58:03.813 --> 00:58:09.317]  Locate billion-dollar disaster-prone areas, the safest cities, ideal solar locations, and much, much more.
[00:58:09.538 --> 00:58:22.667]  Complete with over 3 gigabytes of detailed information on each of the 3,000-plus counties in the U.S., including 550 high-resolution, full-color maps and full-color photographs, as well as detailed information and analysis that you need.
[00:58:22.848 --> 00:58:31.374]  Get this hard-to-find information by ordering Fruit and Places USA now for only $29, plus shipping and handling, by calling New Millennium at
[00:58:31.494 --> 00:58:32.915]  Alex Jones on the GCN Radio Network.
[00:58:52.956 --> 00:58:53.617]  Big Brother.
[00:58:54.257 --> 00:58:55.318]  Mainstream media.
[00:58:56.038 --> 00:58:57.159]  Government cover-ups.
[00:58:57.799 --> 00:58:58.600]  You want answers?
[00:58:59.360 --> 00:59:00.281]  Well, so does he.
[00:59:00.941 --> 00:59:04.584]  He's Alex Jones on the GCN Radio Network.
[00:59:05.124 --> 00:59:09.227]  And now, live from Austin, Texas, Alex Jones.
[00:59:22.066 --> 00:59:29.270]  I started down the path to fight the New World Order many years ago, even before I consciously knew I was on the path.
[00:59:29.810 --> 00:59:31.011]  I was on it firmly.
[00:59:33.152 --> 00:59:36.094]  And I had no idea how truly wicked our enemies were.
[00:59:36.214 --> 00:59:38.215]  I didn't know what true wickedness was.
[00:59:39.636 --> 00:59:44.959]  I've been given the false template of wickedness by the corporate media, by the structure.
[00:59:46.580 --> 00:59:48.921]  I didn't know it was basically selfishness.
[00:59:49.822 --> 01:00:00.648]  and sadistic enjoyment of and jealousy and envy and avarice to the point of where the elite wish to hurt and maim and kill masses just because they hate your decency.
[01:00:03.630 --> 01:00:11.714]  Oh, we've got big financial news, we've got war news, we've got government terror attack news, but first I'm going to take your calls.
[01:00:13.635 --> 01:00:15.757]  But I've been promising to get into a
[01:00:19.941 --> 01:00:20.701]  A timeline.
[01:00:22.882 --> 01:00:24.482]  A martial law timeline.
[01:00:24.683 --> 01:00:31.005]  I've told Paul Watson this morning, when he gets back from dinner this evening, he's going to write it up, he said.
[01:00:31.825 --> 01:00:41.928]  But I want it to be good, because it's, and maybe you should email, why don't you email Aaron at InfoWars.com right now with your suggestions, or even better, because I mean,
[01:00:42.614 --> 01:00:54.823]  Paul's going to listen to this interview, he's going to think of examples of the terror timeline that he wants to add, and then it's kind of a collective effort here, and then we're going to put it out tonight or tomorrow, the tyranny timeline.
[01:01:00.607 --> 01:01:06.071]  And so you can also callers who are listening on whatever you're calling in about, would you indulge me?
[01:01:07.396 --> 01:01:12.259]  And perhaps give me your example, because there's so many, I'll never be able to really think of them all.
[01:01:12.619 --> 01:01:18.422]  Yesterday afternoon I had the idea that we need to put out a tyranny timeline, and how they're terrorizing us.
[01:01:20.883 --> 01:01:22.544]  And we can go back into the midst of times.
[01:01:23.005 --> 01:01:29.268]  You know, America's, the tyranny timeline, the United States journey from liberty to absolute despotism.
[01:01:31.141 --> 01:01:32.982]  Maybe that'd be the story headline.
[01:01:33.402 --> 01:01:45.849]  You know, we can start back with the Civil War and show many scholars believe this is when federalism was clearly asserted and when federal power over the states illegitimately, illegitimately clearly from the
[01:01:48.334 --> 01:01:59.148]  Founder's statements, the Bill of Rights, Constitution, Declaration of Independence, but that was really thrown off by the states, not just the southern states, but the northern states by the late 1870s.
[01:01:59.248 --> 01:02:04.075]  It was resisted and Posse Comitatus was put into place in 1878 to bar that.
[01:02:08.556 --> 01:02:17.729]  And then the banks, feverishly, the British banks particularly, came in and financed the new robber-bearing class in the railroads to try to control Western expansion and consolidate.
[01:02:18.069 --> 01:02:21.093]  They did to a great extent, and just in the next 40 years or so,
[01:02:25.774 --> 01:02:44.724]  By 1913, we're able to take over the issuance of the currency and credit in this country, and to have regulatory power over different disparate banks and different subsections of the financial structure that was extremely diversified and somewhat wildcat, of course, and speculative, but still free.
[01:02:45.205 --> 01:02:48.266]  That was why we had 25% growth rate some years.
[01:02:49.327 --> 01:02:50.988]  Oh, it was freedom, and it was wild.
[01:02:52.657 --> 01:02:55.758]  And so it took them a long time to reign that in and consolidate it.
[01:02:57.279 --> 01:03:00.160]  Then they engineered a mass crash in 1929.
[01:03:00.220 --> 01:03:13.885]  They promised to bring in the Federal Reserve to end booms and busts that were localized and the economy was so diversified that it never caused even regional problems, silver runs and other bank problems.
[01:03:15.626 --> 01:03:17.887]  It was really up to you to make the proper investment.
[01:03:18.247 --> 01:03:20.488]  Then they came in, took over, and a few years later gave us the
[01:03:21.434 --> 01:03:23.895]  We're going to walk through the tyranny timeline.
[01:03:25.476 --> 01:03:29.977]  And you'll notice that with Oklahoma City and the 9-11, everything accelerates.
[01:03:30.017 --> 01:03:37.280]  And what took 50 years, 60, 70, 80 years to develop, tyranny-wise, could be dwarfed in just a few years.
[01:03:38.221 --> 01:03:41.122]  So I'll briefly walk through this, and then we'll take your calls.
[01:03:51.847 --> 01:03:55.010]  It's here, after a year in production and traveling to distant lands.
[01:03:55.351 --> 01:03:57.273]  My new film Terror Storm is complete.
[01:03:57.653 --> 01:04:05.301]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:04:05.999 --> 01:04:13.061]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:04:13.441 --> 01:04:24.843]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:04:25.184 --> 01:04:28.664]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:04:29.124 --> 01:04:31.085]  It's an anthology of government crimes.
[01:04:31.405 --> 01:04:35.246]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:04:35.846 --> 01:04:43.175]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:04:48.732 --> 01:04:49.513]  Terrorism.
[01:04:49.653 --> 01:04:50.413]  Terrorism.
[01:04:50.513 --> 01:04:56.557]  Chemical attacks, dirty bombs, fallout, biological attack, anthrax, and to top it all off, duct tape and plastic.
[01:04:56.837 --> 01:04:58.418]  Alarming words for our time.
[01:04:58.678 --> 01:05:01.140]  But how do you protect your family during such a crisis?
[01:05:01.540 --> 01:05:16.109]  The video sheltering in place surviving acts of terrorism from biological, chemical, and radioactive fallout was developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[01:05:16.149 --> 01:05:16.449]  government.
[01:05:16.629 --> 01:05:18.430]  Anyone can follow the simple instructions.
[01:05:18.790 --> 01:05:24.734]  It's presented by a housewife as they walk you step-by-step through the process of preparing your home as a shelter.
[01:05:24.854 --> 01:05:29.337]  If you're not the type who waits till it's too late, then you need the video, Sheltering in Place.
[01:05:29.617 --> 01:05:34.940]  Get the critical information you need now for only $29 plus shipping by calling New Millennium at 888-803-4438.
[01:05:35.100 --> 01:05:36.321]  And tell them Alex Jones sent you.
[01:05:36.401 --> 01:05:36.921]  That's 888-803-4438.
[01:05:36.981 --> 01:05:38.662]  Or order on the web at murkywater.com.
[01:05:48.174 --> 01:05:56.665]  Did you know that we ingest toxins and harsh chemicals every day from the foods and alcohol we consume, the water we drink, and the OTCs and prescription medications we take?
[01:05:56.946 --> 01:06:03.134]  Thankfully, our liver neutralizes the effects of these toxins and eliminates them from our bodies before they can do too much damage.
[01:06:03.414 --> 01:06:11.117]  The fact is the liver performs over 500 vital functions in the body from aiding digestion to removing toxins and maintaining good health.
[01:06:11.378 --> 01:06:21.622]  So why not give your liver the help it needs with Live52, the world's best-selling all-natural liver support formula prescribed by more than 200,000 doctors in over 76 countries.
[01:06:22.002 --> 01:06:24.803]  It's backed by more than 300 clinical trials and studies.
[01:06:25.024 --> 01:06:27.785]  Live52 is the most researched herbal formula for the liver.
[01:06:27.985 --> 01:06:30.326]  So if you want to detoxify and protect the liver,
[01:06:30.726 --> 01:06:31.947]  Live52 is for you.
[01:06:32.147 --> 01:06:35.689]  Live52 delivers a broad range of health benefits for everyone.
[01:06:35.769 --> 01:06:39.071]  To order Live52, visit ResearchTurbs.com or call 1-800-973-1482.
[01:06:39.131 --> 01:06:40.192]  That's ResearchTurbs.com.
[01:06:40.232 --> 01:06:40.832]  Call toll-free 1-800-973-1482.
[01:06:40.852 --> 01:06:42.113]  And tell them Alex Jones sent you.
[01:06:42.153 --> 01:06:43.213]  He's the T-Rex of political talk.
[01:06:43.253 --> 01:06:44.434]  Alex Jones on the GCN Radio Network.
[01:07:04.313 --> 01:07:06.355]  All right, Jeff, Mario, Wendy, William.
[01:07:08.237 --> 01:07:08.617]  Who's that?
[01:07:08.677 --> 01:07:09.578]  Who's on line five?
[01:07:10.519 --> 01:07:17.325]  Liz and others, your calls are coming up here in a few minutes and open phones throughout the next two hours, roughly.
[01:07:19.347 --> 01:07:23.831]  I got a bunch of other audio clips and a ton of other news, but let me just finish up with the tyranny timeline.
[01:07:28.448 --> 01:07:34.595]  So we get the Civil War and there's some serious federal oppression that comes as a result during Reconstruction.
[01:07:34.655 --> 01:07:35.776]  That is reversed.
[01:07:38.419 --> 01:07:47.189]  And then the private banks that Andrew Jackson and others had fought off take over in 1913.
[01:07:49.210 --> 01:07:57.037]  And then they engineer the Great Depression, which is now declassified, admitted, and public knowledge for anybody who studies the economy of this nation in the last hundred years.
[01:07:57.677 --> 01:07:58.718]  That's all engineered.
[01:07:59.519 --> 01:08:06.445]  And after about two and a half, three years, people are ready for something, and they'll do anything.
[01:08:07.746 --> 01:08:14.792]  And at the same time, there's a move towards fascism in the country, but instead we get socialism, and in comes Franklin Delano Roosevelt.
[01:08:16.650 --> 01:08:30.082]  And when he first gets elected, he puts in a national executive order, the War Powers Act of 1933, in the depth of the Depression.
[01:08:30.102 --> 01:08:31.083]  That's the deepest point.
[01:08:32.584 --> 01:08:34.526]  And he says, I'm federalizing the states.
[01:08:34.546 --> 01:08:36.107]  You have to turn all your gold in.
[01:08:36.127 --> 01:08:38.269]  You can only keep one wedding ring.
[01:08:38.309 --> 01:08:41.012]  You're allowed a certain gram weight.
[01:08:41.898 --> 01:08:43.018]  All the gold must be turned in.
[01:08:43.038 --> 01:08:45.539]  You'll be given new Federal Reserve notes back.
[01:08:46.539 --> 01:08:47.659]  They were given the notes.
[01:08:50.580 --> 01:08:52.060]  In some cases, silver certificates.
[01:08:53.000 --> 01:08:55.561]  And then one year later, they pulled a currency scam.
[01:08:55.661 --> 01:08:59.022]  Doubled the price of gold that had already been shipped to private hands in Europe.
[01:08:59.062 --> 01:08:59.802]  That's mainstream.
[01:09:00.222 --> 01:09:02.602]  You can go read the War Powers Act of 1933.
[01:09:03.823 --> 01:09:06.903]  They chartered the Federal Police.
[01:09:07.743 --> 01:09:10.684]  But they know the people won't go along with it, so they call it State Police.
[01:09:12.401 --> 01:09:16.544]  And if you'll look, you get all your state police from 1933 to 1937.
[01:09:18.005 --> 01:09:24.229]  All the states at the time get their federal police with federal money by the late 1930s.
[01:09:24.269 --> 01:09:25.891]  Texas, what was chartered in 36.
[01:09:26.031 --> 01:09:30.574]  And the poor people don't even know, the cops themselves don't know they're really federal.
[01:09:31.314 --> 01:09:32.255]  So they put them in.
[01:09:33.056 --> 01:09:34.416]  They have make work programs.
[01:09:34.436 --> 01:09:35.697]  They get everybody on welfare.
[01:09:35.717 --> 01:09:37.499]  A lot of people on welfare.
[01:09:37.539 --> 01:09:38.960]  That idea comes into place.
[01:09:39.756 --> 01:09:45.538]  And back then, they built roads and built dams, and actually, the government still had the idea of building infrastructure.
[01:09:46.498 --> 01:09:48.299]  As bad as they were, they did something real.
[01:09:48.979 --> 01:09:55.741]  Now, when they're doing it, they're going to do the same thing they've announced, but it's going to be spying, tattling, running FEMA camps, spying on people.
[01:09:55.781 --> 01:09:59.482]  I mean, they're announcing the new make-work's going to be that, being in the military.
[01:10:01.202 --> 01:10:01.983]  But I digress.
[01:10:03.583 --> 01:10:06.464]  So we get the War Powers Act.
[01:10:07.347 --> 01:10:07.647]  Of 33.
[01:10:07.988 --> 01:10:09.268]  Then we have World War II.
[01:10:09.729 --> 01:10:12.831]  A bunch of police state actions are carried out there.
[01:10:12.851 --> 01:10:15.533]  Of course, I skipped over another key line.
[01:10:16.413 --> 01:10:32.044]  In 1918, or in World War I, there was the trading with the Enemy Act, and then the reissuance of it, and then the reissuance of the Sedition Act, which had almost caused another revolution 170-something years earlier.
[01:10:36.663 --> 01:10:49.090]  Right after the country had been founded for just a few years, they tried to set up a police state, and there was a big march on Washington, an unarmed march, and a big rebellion, and a bunch of duels out in the streets, and the British were trying to take over then, and they had to back off.
[01:10:49.790 --> 01:10:52.052]  Again, they were saying, no one's allowed to protest the government.
[01:10:52.712 --> 01:10:57.855]  So they had the Sedition Act then, but that got removed, but they reissued trading with the enemy and the Sedition Act.
[01:10:58.559 --> 01:11:01.842]  Which Michael Savage always calls for now, you know, arresting anyone.
[01:11:02.302 --> 01:11:25.560]  I remember about three years ago, this is later on the timeline, but just as I think of these I'll bring them up, we had the governor of Rhode Island, it was in the Rhode Island newspaper and also the local TV station, said, yeah, criticizing the government's now illegal, and you will be arrested and put in prison for criticizing the government.
[01:11:26.610 --> 01:11:32.573]  And then people actually marched on the Capitol there in Providence, and he said, OK, the Feds asked me to pass it.
[01:11:32.593 --> 01:11:33.053]  I was wrong.
[01:11:33.093 --> 01:11:33.653]  I hadn't read it.
[01:11:33.973 --> 01:11:37.015]  And then they tried the same thing in Oregon with that bill.
[01:11:37.475 --> 01:11:38.476]  Hundreds of things were listed.
[01:11:38.516 --> 01:11:43.658]  Downloading music, having a gun illegally, life in a forced labor camp.
[01:11:43.698 --> 01:11:45.439]  It actually said, forced labor camp.
[01:11:45.459 --> 01:11:45.959]  That's a quote.
[01:11:46.379 --> 01:11:47.780]  Forced labor camp.
[01:11:47.800 --> 01:11:51.982]  A bunch of other people tried to pass it.
[01:11:53.544 --> 01:11:54.224]  But I digress.
[01:11:54.324 --> 01:11:58.345]  Okay, so they just reissue the same stuff, but now they've got the muscle to at least attempt it.
[01:12:01.466 --> 01:12:09.248]  And so, we're brought to 1933, then World War II, police state, a lot of police state stuff goes on, then 1947 National Security Act.
[01:12:09.748 --> 01:12:15.150]  Now, the private banks and the private opium traders that set up Skull and Bones
[01:12:16.025 --> 01:12:18.846]  And that's mainstream history, by the way, for those that don't think Skull & Bones exists.
[01:12:18.886 --> 01:12:29.367]  Not just that it exists, but that Skull & Bones, literally with British Intel, this is History Channel now, found, mainstream news admits that, founded the CIA.
[01:12:31.488 --> 01:12:42.470]  The entire government, real apparatchik, goes underground and secret, and then black ops programs accelerate, they start getting tens of billions a year, in 1947 money, that's trillions now.
[01:12:44.870 --> 01:12:50.694]  And they start aggressively taking over the states, putting in their mayors, putting in their intelligence people everywhere.
[01:12:51.954 --> 01:12:56.637]  In 1953, they set up the Chicago 1313 nationwide.
[01:12:56.957 --> 01:13:12.527]  Chicago, with its mafia, learned how to take government investments in tax money and bonds, and invested in select Chicago and New York based, and then Canada, Toronto based, liquor running, drugs, construction,
[01:13:15.587 --> 01:13:17.568]  And they did it all above board, at least on the surface.
[01:13:17.688 --> 01:13:21.951]  Oh, we're just making investments with bonds instead of spending bond money.
[01:13:22.591 --> 01:13:23.552]  That goes nationwide.
[01:13:23.572 --> 01:13:24.653]  They already had it for 20 years.
[01:13:25.093 --> 01:13:26.674]  The Chicago 1313 model goes nationwide in 1952-53.
[01:13:34.337 --> 01:13:43.085]  They set up a National Association of Counties, National Association of City Managers, National Association of Governors to then implement this federalization and control.
[01:13:43.586 --> 01:13:53.394]  The school districts, the water districts, start investing upwards of 70 plus percent of their money, your tax dollars, in now to offshore corporations to fully fund the world government.
[01:13:53.594 --> 01:13:55.556]  That was already a tax for world government then.
[01:13:57.298 --> 01:13:58.719]  They take over from that point.
[01:14:02.518 --> 01:14:31.105]  Then they start developing the National Security Agency, then they set up another twenty-five, at least, there's several other now that have been declassified, secret federal agencies to spy on the government engineers, the Vietnam War, for war profits, but also then they put out the ingredients list for LSD, speed, a lot of other drugs, to then create the counterculture, then they start having the war on drugs, they start expanding and arresting people, getting them into the system,
[01:14:32.808 --> 01:14:42.616]  They start pushing Ritalin by the 70s, and then Prozac by the 80s, getting now upwards of 20 percent, I've been saying 15, it's now upwards of 20, on the legal drugs.
[01:14:42.636 --> 01:14:43.817]  That's also part of their war.
[01:14:45.718 --> 01:14:57.607]  I forgot that, of course, through British social workers and British intelligence and financing, by 1910, if you go back in the timeline, they set up the first social workers and county and city health departments that were really federal.
[01:14:58.408 --> 01:15:02.391]  Those were some of the first federal nodes, even before the Great Society.
[01:15:05.925 --> 01:15:09.887]  Well, that was the Great Society, was in the 60s, the New Deal.
[01:15:09.907 --> 01:15:11.108]  Excuse me, get those mixed up.
[01:15:11.128 --> 01:15:12.028]  That's phase two of that.
