[00:00:01.210 --> 00:00:02.031]  You want answers?
[00:27:16.471 --> 00:27:17.512]  Or is it just some random guy?
[00:27:17.812 --> 00:27:24.459]  Well, he says he's an admin, but then he took that off and we put attention on it, but then he teams up with other admins, and it's like wolf packs of people.
[00:27:24.679 --> 00:27:28.523]  I'm going to have Paul Watson send you all the stories about Google censorship.
[00:27:28.963 --> 00:27:29.063]  I see.
[00:27:29.103 --> 00:27:30.124]  Well, yeah, sure, sure, sure.
[00:27:30.164 --> 00:27:32.325]  Send it, and I'll see if there's anything I can make of it.
[00:27:52.879 --> 00:27:56.443]  Help us, now that you've started the Star Wars analogies, I'm not going to stop.
[00:27:56.744 --> 00:28:01.629]  Help us, Obi-Wan Griffith, Virgil, Obi-Wan, we need you.
[00:28:02.009 --> 00:28:07.275]  You and many other great programmers and researchers like yourself are our only hope.
[00:28:07.535 --> 00:28:11.640]  Is there a website, I mean, other than just your new scanner that you want to plug?
[00:28:13.411 --> 00:28:15.893]  Actually, yes, there is one.
[00:28:15.933 --> 00:28:18.674]  The Notable Names Database, NNDB.com.
[00:28:19.635 --> 00:28:24.558]  I think that's a very nice site for uncovering scandals and things like that and the stuff you mentioned.
[00:28:24.899 --> 00:28:25.519]  Get that out again?
[00:28:26.400 --> 00:28:28.641]  NNDB.com.
[00:28:28.801 --> 00:28:30.543]  November, November, Bravo, Delta.
[00:28:31.423 --> 00:28:32.444]  I think I've been to that site.
[00:28:32.484 --> 00:28:34.825]  It kind of gives an analysis of each different issue.
[00:28:35.266 --> 00:28:35.446]  Yeah.
[00:28:37.105 --> 00:28:40.649]  I think they call me Conspiracy Theorist for a buck or something.
[00:28:41.209 --> 00:28:42.430]  Well, are you called that?
[00:28:42.490 --> 00:28:43.932]  I don't know what you're called.
[00:28:44.112 --> 00:28:46.534]  Is their main headlines in red, right?
[00:28:46.675 --> 00:28:47.315]  Yes, that's it.
[00:28:47.796 --> 00:28:48.657]  Yeah, well, hey, that's fine.
[00:28:48.697 --> 00:28:50.318]  They don't know what it's like to have 12 employees.
[00:28:51.159 --> 00:28:53.461]  This microphone I'm on costs $800.
[00:28:54.382 --> 00:28:57.946]  I'm very evil that I have a radio show and actually have sponsors.
[00:28:58.406 --> 00:29:00.068]  Overall, I find a lot of good info on there, though.
[00:29:00.228 --> 00:29:03.070]  Yeah, no, if you ask me, I like it a lot.
[00:29:04.071 --> 00:29:07.353]  You can discover that people like Bill Maher are one-stated and cultured.
[00:29:12.048 --> 00:29:14.710]  People like, I mean, great juicy stuff like that.
[00:29:14.970 --> 00:29:16.791]  No, no, their info on me is pretty accurate.
[00:29:16.811 --> 00:29:19.332]  The only thing, their executive analysis is what's wrong.
[00:29:19.652 --> 00:29:20.213]  Oh, I see.
[00:29:20.373 --> 00:29:20.613]  Okay.
[00:29:20.653 --> 00:29:21.193]  Yeah, yeah.
[00:29:21.574 --> 00:29:23.775]  Well... But I guess in a way I am for a buck.
[00:29:23.815 --> 00:29:25.096]  I mean, I gotta pay the bills.
[00:29:25.236 --> 00:29:25.776]  I guess in a way.
[00:29:25.796 --> 00:29:26.136]  That's true.
[00:29:26.156 --> 00:29:27.117]  No, we all got to.
[00:29:27.417 --> 00:29:30.439]  Hey, listen, thank you so much, sir, for spending time with us.
[00:29:30.479 --> 00:29:31.679]  Alright, my pleasure.
[00:29:31.879 --> 00:29:32.180]  You bet.
[00:29:32.200 --> 00:29:32.600]  Take care.
[00:29:33.100 --> 00:29:36.622]  Alright, we'll be right back with your calls, a bunch of other news.
[00:29:37.042 --> 00:29:37.543]  Stay with me.
[00:29:42.548 --> 00:29:43.183]  We're on the mark.
