[00:00:06.826 --> 00:00:14.449]  He stands for truth.
[00:22:14.736 --> 00:22:15.336]  Give me a break.
[00:22:16.037 --> 00:22:17.698]  I'm worried about promoting it, frankly.
[00:22:17.718 --> 00:22:19.760]  I mean, please.
[00:22:20.724 --> 00:22:23.205]  If we could get 3,000 people in there, no problem.
[00:22:23.765 --> 00:22:24.225]  No problem.
[00:22:24.785 --> 00:22:26.086]  That's the kind of crowds we get now.
[00:22:26.546 --> 00:22:34.028]  All right, ladies and gentlemen, we'll be right back, especially here in our home base, in the Resistance Capital against the New World Order.
[00:22:34.628 --> 00:22:37.189]  Infowars.com and PrisonPlanet.com are the sites.
[00:22:37.449 --> 00:22:38.149]  We're going to come back.
[00:22:38.169 --> 00:22:40.430]  I'm going to hit colony collapse disorder with the honeybees.
[00:22:40.590 --> 00:22:43.471]  Then we're going to go to more of your calls and get into a ton of other news.
[00:22:43.491 --> 00:22:43.891]  Stay with me.
[00:22:46.425 --> 00:22:46.745]  We're good to go.
[00:23:00.896 --> 00:23:07.998]  Craig Walcott, chartered financial consultant and host of the Dead Doctors Don't Lie radio program and million-dollar earner in the network marketing field since 1989.
[00:23:08.378 --> 00:23:10.139]  I certainly know what it takes to succeed.
[00:23:10.399 --> 00:23:15.821]  I also know without proper tools, your chance for significant income in the network marketing field can quickly fade.
[00:23:16.041 --> 00:23:22.003]  The sad truth is that 99% of the people who enter network marketing will never spend the time nor money to develop the skills they need.
[00:23:22.223 --> 00:23:24.663]  That's where MLM Incorporated steps in.
[00:23:24.863 --> 00:23:26.664]  No matter what network marketing venture you're
[00:23:26.664 --> 00:23:27.264]  I'm good to go.
[00:23:49.952 --> 00:23:56.101]  Visit MLMincorporated.com to hear how you can become one of the elite income earners in the network marketing field.
[00:23:56.382 --> 00:23:59.867]  MLMincorporated.com where your success is guaranteed.
[00:24:02.086 --> 00:24:11.168]  Now, you could upgrade your existing gravity filter to remove chemicals such as triamethylenes, atrazine, benzene, chlorine, chloroform, and NTVE to below detectable limits.
[00:24:11.408 --> 00:24:22.630]  Black Berkey elements are so powerful, they remove pathogenic bacteria, cysts and parasites to non-detectable levels, and transform water, even raw, stagnant pond water, into delicious, crystal-clear drinking water.
[00:24:22.970 --> 00:24:28.671]  Nitrates, nitrites, radon-222, unwanted heavy metals like lead, mercury, and aluminum are no problem.
[00:24:28.931 --> 00:24:35.574]  Foul tastes like chlorine and obnoxious sulfur odors are removed without removing the healthful and beneficial minerals that your body needs.
[00:24:35.794 --> 00:24:42.616]  Black Berkey elements flow one and a half to two times faster than ordinary gravity elements, which means it takes much less time to filter your water.
[00:24:42.876 --> 00:24:44.657]  Supercharge your gravity filter today!
[00:24:44.917 --> 00:24:47.238]  Upgrade to Black Berkey Purification Elements Kit at
[00:24:47.318 --> 00:24:47.538]  We're good.
[00:25:01.361 --> 00:25:04.042]  Automakers in the oil industry are in a fuel fight.
[00:25:04.442 --> 00:25:07.423]  Automakers claim gasoline quality doesn't measure up.
[00:25:07.724 --> 00:25:09.764]  Is your vehicle performing like it should?
[00:25:10.084 --> 00:25:14.386]  Now, there's SFR Green, performance technologies for a clean planet.
[00:25:14.746 --> 00:25:21.028]  SFR Green's Protecta reduces emissions and improves fuel economy, meeting automakers' new standards.
[00:25:21.048 --> 00:25:22.109]  So do something green.
[00:25:22.329 --> 00:25:26.451]  For a special offer with free shipping, go to GreenGasAdditive.com.
[00:25:26.731 --> 00:25:29.792]  Or to locate a retailer, go to GreenGasAdditive.com.
[00:25:31.830 --> 00:25:34.312]  Are your Federal Reserve notes looking for a safe haven?
[00:25:34.773 --> 00:25:36.674]  Mine found it in precious metals.
[00:25:37.415 --> 00:25:40.558]  Not paper promises, but actual gold in my possession.
[00:25:41.218 --> 00:25:47.684]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[00:25:48.485 --> 00:25:50.687]  Find your answer at Midas Resources.
[00:25:51.067 --> 00:25:51.508]  That's 1-800-686-2237.
[00:25:51.568 --> 00:25:52.769]  The answer is at 1-800-686-2237.
[00:26:01.128 --> 00:26:02.089]  How are you feeling today?
[00:26:02.109 --> 00:26:02.809]  Why ask?
[00:26:02.849 --> 00:26:09.032]  Because if you have health challenges, then reading our free e-booklet about the most amazing discovery of our time is crucial.
[00:26:09.272 --> 00:26:13.754]  The booklet is about an amazing fruit from Southeast Asia they call Mangosteen.
[00:26:14.054 --> 00:26:19.717]  It's a centuries-old medicinal fruit whose time has come, and it has amassed 40 years of published research.
[00:26:20.017 --> 00:26:25.100]  We have information and testimonials from all over the world about the health potential of this amazing fruit.
[00:26:25.341 --> 00:26:31.825]  The powerful botanical has contributed to the well-being of millions of people the world over with health concerns just like yours.
[00:26:32.185 --> 00:26:35.347]  You can have this 22-page e-booklet absolutely free.
[00:26:35.547 --> 00:26:39.730]  We'll also offer you a website with links to actual testimonials and product information.
[00:26:39.930 --> 00:26:42.112]  Could this fruit help you in your quest for total health?
[00:26:42.392 --> 00:26:49.957]  Find out why Mangosteen is known as the Queen of All Fruits and why it's fast becoming the best-selling wellness product ever brought to the market.
[00:26:50.517 --> 00:26:52.019]  Your health is in your hands.
[00:26:52.299 --> 00:26:53.500]  Do something about it today.
[00:26:53.800 --> 00:26:54.000]  Call 800-658-0597.
[00:26:54.020 --> 00:26:54.460]  Again, that's 800-658-0597.
[00:26:54.480 --> 00:26:56.021]  Thank you for listening to GCN.
[00:26:56.062 --> 00:26:56.922]  Visit GCNlive.com today.
[00:26:56.942 --> 00:26:58.703]  Crushing through the lies and disinformation.
[00:27:19.392 --> 00:27:20.493]  It's Alex Jones.
[00:27:24.674 --> 00:27:26.035]  We're live, my friends.
[00:27:26.255 --> 00:27:27.856]  It is Easter, April 8, 2007.
[00:27:30.808 --> 00:27:33.050]  And we've got a full hour and a half left here.
[00:27:33.070 --> 00:27:38.276]  I know we have loaded phone lines at 877-595-5255 or locally in Central Texas.
[00:27:38.296 --> 00:27:41.539]  If you're listening to our home base, the mothership KLBJ-590AM.
[00:27:41.639 --> 00:27:44.722]  Again, I want to thank all the new affiliates picking up the show.
[00:27:45.202 --> 00:27:46.704]  Some new ones about to be turning us on.
[00:27:46.764 --> 00:27:48.105]  I need to plug and thank them.
[00:27:48.125 --> 00:27:50.388]  To all our MNFM affiliates, thank you.
[00:27:50.808 --> 00:27:54.412]  Huge listenership on the internet at InfoWars.com, JonesReport.com.
[00:27:55.072 --> 00:28:06.237]  PrisonPlanet.tv and of course we're also on WWCR 100,000 Watt Global Shortwave out of Nashville, Tennessee with the World Outreach huge response there as well.
[00:28:06.257 --> 00:28:09.358]  I want to thank that fine station for picking us up.
[00:28:10.279 --> 00:28:10.619]  Okay.
[00:28:12.640 --> 00:28:15.161]  Boy, I tell you, there's no way to do this justice.
[00:28:15.181 --> 00:28:16.382]  This is such a big issue.
[00:28:16.402 --> 00:28:19.563]  I've spent probably 8-10 hours the last few weeks studying this.
[00:28:19.583 --> 00:28:21.444]  I already knew quite a bit about it.
[00:28:22.305 --> 00:28:41.417]  And the reason I was spurred to at least spend some time today on this is because the Associated Press and CNN and ABC News have all done pieces and they go, well gee, Willie Willikers, we don't know why 70% of the bees are dead in Texas and 60% nationwide in the U.S.
[00:28:42.626 --> 00:28:45.388]  Gee, we don't know why they're dropping dead.
[00:28:46.108 --> 00:28:57.454]  Some people think it's the might, or the weather, or GMO crops, or maybe it's the... Well, actually, we do have a good idea of what's doing it.
[00:28:58.090 --> 00:29:10.880]  Number one, there are all sorts of different types of pesticides that have been used, and are being used, domestically, and all the chemical treatments and the rest of it, and that is causing a serious problem.
[00:29:10.900 --> 00:29:15.403]  There's no... I mean, people weigh, you know, chemicalize more than is needed.
[00:29:15.703 --> 00:29:21.888]  I'm not saying restrict it, because you do that, there'll be certain avenues of government that will try to shut down agriculture altogether.
[00:29:22.328 --> 00:29:25.631]  But we need to look for cleaner ways to do this, and more organic.
[00:29:26.404 --> 00:29:31.108]  Now understand here, ladies and gentlemen, global, man-made global warming is a complete fraud.
[00:29:31.489 --> 00:29:38.935]  Literally 95% of the environmental groups you see are criminal organizations that steal farmers and ranchers' lands and to get water rights.
[00:29:39.176 --> 00:29:40.977]  They're funded by big banks, big money.
[00:29:41.017 --> 00:29:42.258]  You ought to go to a smart growth conference.
[00:29:42.499 --> 00:29:45.081]  I mean, they openly say it's big business, nothing to do with the earth.
[00:29:45.121 --> 00:29:45.802]  They're laughing.
[00:29:46.082 --> 00:29:47.423]  I mean, it's like being in an Al Capone meeting.
[00:29:49.311 --> 00:29:57.078]  The first one I went to was in 98 in Austin, Texas, and it was like 5,000 people there at the convention center, and I thought I'd entered some type of mafia zone.
[00:29:57.598 --> 00:29:58.419]  They were just laughing.
[00:29:58.939 --> 00:29:59.840]  Of course it's about money!
[00:29:59.860 --> 00:30:01.161]  Of course we're taking all the property!
[00:30:01.261 --> 00:30:02.062]  Ha ha ha!
[00:30:02.382 --> 00:30:05.625]  I mean, I shot video of that we put on the local cable channel.
[00:30:06.526 --> 00:30:08.547]  It blew me away.
[00:30:08.988 --> 00:30:13.351]  So I need to explain and make it clear that, see, this is what happens.
[00:30:13.371 --> 00:30:15.133]  This is how problem reaction solution works.
[00:30:15.675 --> 00:30:20.362]  The government and these top 50 or so global corporations are bigger than most governments.
[00:30:21.784 --> 00:30:23.847]  They care about nothing but the bottom line.
[00:30:24.829 --> 00:30:28.895]  They are involved in just unbelievable evil things on a thousand fronts.
[00:30:30.386 --> 00:30:35.010]  And there's cold, hard data environmentally showing that they're committing these crimes.
[00:30:35.150 --> 00:30:36.491]  But nothing's done.
[00:30:36.551 --> 00:30:38.332]  So everybody gets real upset about the environment.
[00:30:38.372 --> 00:30:41.655]  People deep down know there's a problem with the Earth, with Spaceship Earth.
[00:30:41.675 --> 00:30:42.516]  That's what we are, folks.
[00:30:42.956 --> 00:30:48.301]  This thin layer of life that lives on the surface and a few miles of breathable atmosphere above us and the seas.
[00:30:49.265 --> 00:30:50.926]  And people know there's a problem.
[00:30:51.106 --> 00:30:58.508]  Twenty years ago, in the Gulf of Mexico, you could catch your limit every time and you'd see a hundred shrimp boats on the horizon.
[00:30:58.848 --> 00:31:01.629]  Now there's three shrimp boats on the horizon and it's hard to catch fish.
[00:31:02.770 --> 00:31:08.092]  When my dad was little, out on shrimp boats with family that had shrimp boats and stuff, we'd go visit.
[00:31:08.112 --> 00:31:09.452]  There were thousands of shrimp boats.
[00:31:09.492 --> 00:31:10.933]  Yes, just everywhere.
[00:31:11.293 --> 00:31:11.913]  You'd haul in
[00:31:12.680 --> 00:31:15.442]  Giant fish almost every time you throw your line in.
[00:31:15.863 --> 00:31:20.666]  I mean, there's simple things that we don't need the government to tell us to know there's some problems going on.
[00:31:21.727 --> 00:31:24.889]  And then there are solutions to that and ways to deal with that.
[00:31:25.430 --> 00:31:31.094]  See, I want to get into the colony collapse, but I've got to set the table here or it won't make sense.
[00:31:33.180 --> 00:31:42.790]  Billions, not millions, billions of gallons of contaminated water filled with nickel, cadmium, heavy metals, mercury, lead, arsenic.
[00:31:43.511 --> 00:31:47.615]  Just type in government dumps 3 million gallons of nerve gas in the Delaware River.
[00:31:47.695 --> 00:31:48.957]  I mean, you can't make stuff up.
[00:31:48.997 --> 00:31:49.637]  Just type it into Google.
[00:31:49.657 --> 00:31:50.518]  I did that a couple years ago.
[00:31:50.919 --> 00:31:51.459]  Killed everything.
[00:31:51.499 --> 00:31:52.480]  I didn't care.
[00:31:52.861 --> 00:31:55.824]  Nuclear reactors dumped off course in North Carolina, off coast.
[00:31:57.805 --> 00:32:03.328]  Type in Army dumps nerve gas stocks in Atlantic.
[00:32:03.948 --> 00:32:05.469]  And they're still doing it, by the way.
[00:32:05.509 --> 00:32:13.113]  The government does whatever it wants and then runs around regulating and taking ranches and farms and harassing people and all these new environmental crimes.
[00:32:13.213 --> 00:32:19.756]  I mean, you're talking about in Europe going to jail for some oil on the ground, or you drop a battery in your backyard, a little battery.
[00:32:19.776 --> 00:32:21.137]  We're talking a couple years in prison.
[00:32:22.863 --> 00:32:32.109]  Meanwhile, hundreds of genetic engineering firms, bioengineering firms, are wildly on assembly lines, cross-species chimeras.
[00:32:33.070 --> 00:32:35.212]  I've interviewed Nobel Prize winners, top scientists.
[00:32:35.532 --> 00:32:42.757]  You know, it comes out in major publications that, oh, they made a pig that's 15% human, and it gave rise to a super virus, and we don't know what to do.
[00:32:43.337 --> 00:33:01.029]  Oh, the Texas company, Protegene, in 97 locations, planted live corn that grows live HIV in it, and bees picked it up and spread it to other corn, and, well, the government, I mean, literally, this was five years ago, sent in guys, it was on environmental websites and government sites, in spacesuits!
[00:33:01.633 --> 00:33:02.294]  Spacesuits!
[00:33:02.554 --> 00:33:03.915]  They didn't stop it, it spread!
[00:33:04.595 --> 00:33:05.016]  Okay?
[00:33:05.836 --> 00:33:06.717]  Okay, it spread!
[00:33:07.197 --> 00:33:08.438]  I mean, thousands of these.
[00:33:08.478 --> 00:33:10.880]  There's no way for me to even cover it.
[00:33:11.320 --> 00:33:11.581]  Okay?
[00:33:11.661 --> 00:33:13.722]  I can't even tell you how bad it is.
[00:33:14.243 --> 00:33:19.066]  And meanwhile, Al Gore's running around with Dutch Rochelle propaganda, that's oil company propaganda.
[00:33:19.306 --> 00:33:20.908]  They want a global tax on fuels.
[00:33:20.928 --> 00:33:21.868]  They're behind it.
[00:33:22.048 --> 00:33:26.292]  Then they come out publicly and decry it while they're funding it and funding peak oil scams.
[00:33:26.752 --> 00:33:29.334]  It is amazing how sophisticated they are.
[00:33:30.643 --> 00:33:41.500]  And then the young, you know, 15, 20-year-old whatever comes to your door and knocks on it, the college student and wants money for Greenpeace or money for Nature Conservancy or money for
[00:33:42.552 --> 00:33:47.417]  Sierra Club, all for land-grabbing, all for restricting human development, all for government control.
[00:33:47.678 --> 00:34:02.854]  Meanwhile, there's up a nerve gas in the ocean and cross-BC engineering, and they've got German university studies, they've got zoological insect studies, they've got Chinese studies, they've got French studies, they've got American studies, they've got CDC studies, and I've got the things all right here in my hands.
[00:34:03.334 --> 00:34:06.515]  And I could read these till the end of the show in an hour and twenty minutes from now.
[00:34:06.955 --> 00:34:08.215]  I mean, it is unbelievable.
[00:34:08.295 --> 00:34:08.915]  Here's the AP.
[00:34:09.115 --> 00:34:11.236]  Disappearing bees stump beekeepers.
[00:34:11.896 --> 00:34:12.176]  Yeah!
[00:34:12.496 --> 00:34:14.056]  See, that headline isn't a lie.
[00:34:14.636 --> 00:34:16.017]  It's stumping the beekeepers.
[00:34:16.077 --> 00:34:18.217]  It's not stumping the scientists.
[00:34:18.277 --> 00:34:20.678]  But, God, let's not go scare the public.
[00:34:20.938 --> 00:34:22.018]  Let's not go ask them.
[00:34:22.798 --> 00:34:23.578]  Here's another one.
[00:34:24.278 --> 00:34:26.799]  European bees also taking a nosedive.
[00:34:28.620 --> 00:34:31.062]  So, here's Colony Collapse Disorder.
[00:34:31.102 --> 00:34:35.505]  I've got reports, BBC, British Government, CDC reports.
[00:34:35.866 --> 00:34:40.849]  Let me just read over a synopsis of some of these reports for you, okay?
[00:34:40.909 --> 00:34:44.752]  Just let me start going over this here for you, ladies and gentlemen.
[00:34:44.772 --> 00:34:46.313]  Now, well, you know what?
[00:34:46.333 --> 00:34:47.434]  Let me set the table here.
[00:34:48.004 --> 00:34:52.827]  Remember Starlink corn six, seven years ago got into the big bins?
[00:34:53.368 --> 00:35:00.313]  And for those who don't know, you know, farmers generally can't own their own giant grain elevators and hoppers.
[00:35:00.353 --> 00:35:01.353]  Those big silos.
[00:35:01.733 --> 00:35:09.699]  So people come and it's weighed at the end of harvest and it's dumped into that by the train track and the trains come and they dump it in the backs of the trains and they ship it off to the factories.
[00:35:10.760 --> 00:35:11.020]  Okay?
[00:35:12.697 --> 00:35:15.919]  We're the breadbasket of the world, though now we import more food than we produce.
[00:35:16.099 --> 00:35:16.579]  No longer.
[00:35:16.619 --> 00:35:18.300]  See, it's all about dependence.
[00:35:18.840 --> 00:35:20.581]  It's all about bankrupting the family farmer.
[00:35:20.641 --> 00:35:22.542]  It's all about using federal regulators to shut them down.
[00:35:22.862 --> 00:35:36.629]  Fake environmental laws that do nothing, while they're involved in Island of Dr. Maru, Mingala, crazy science fiction movie behavior that's already caused critical breakdowns in the biosphere.
[00:35:38.386 --> 00:35:40.108]  And certainly the earth will go on.
[00:35:40.188 --> 00:35:41.069]  Life is resilient.
[00:35:41.109 --> 00:35:42.810]  But I do like diversity.
[00:35:42.930 --> 00:35:45.232]  I don't want to cause a bunch of things to go extinct.
[00:35:45.312 --> 00:35:54.980]  I don't want to breathe genetically engineered wheat and corn pollen, which top studies are showing is causing all the allergies.
[00:35:55.240 --> 00:35:56.381]  It's just adding to it.
[00:35:56.722 --> 00:35:58.023]  My grandmother never had allergies.
[00:35:58.043 --> 00:35:58.943]  She's 82 years old.
[00:35:58.963 --> 00:35:59.544]  She's got them now.
[00:36:00.200 --> 00:36:01.360]  Everybody I know's got them.
[00:36:01.541 --> 00:36:03.201]  Everybody I know can't breathe, man.
[00:36:03.361 --> 00:36:05.122]  Because there's no bees in Texas.
[00:36:05.382 --> 00:36:06.622]  We're the worst in the country.
[00:36:06.682 --> 00:36:08.323]  Over 70% gone.
[00:36:08.363 --> 00:36:09.923]  They eat the pollen.
[00:36:10.724 --> 00:36:13.645]  And trees respond when there aren't bees by producing more pollen.
[00:36:14.065 --> 00:36:15.045]  So you're huffing it.
[00:36:15.966 --> 00:36:17.406]  I've got studies on that.
[00:36:18.086 --> 00:36:19.167]  And it's not just pollen.
[00:36:19.207 --> 00:36:20.687]  It's genetic engineered.
[00:36:22.108 --> 00:36:24.329]  When we get back, I'm going to go into this, ladies and gentlemen.
[00:36:25.209 --> 00:36:26.549]  It is unbelievable.
[00:36:27.210 --> 00:36:28.210]  Unbelievable.
[00:36:29.266 --> 00:36:32.288]  But again, you're not going to hear all the phony environmental groups bringing their hands about this.
[00:36:32.729 --> 00:36:39.815]  They're there to give you a fake solution, a global tax, that has nothing to do with the environment, when global warming is not man-made.
[00:36:40.976 --> 00:36:46.400]  The ice poles on the planets in the solar system and Mars are melting!
[00:36:47.020 --> 00:36:48.101]  It's absolute fact!
[00:36:48.121 --> 00:36:48.822]  We'll be right back!
[00:37:02.466 --> 00:37:03.526]  The War on Terrorism.
[00:37:03.846 --> 00:37:06.627]  Will it be fought overseas or will it affect us here at home?
[00:37:06.907 --> 00:37:11.048]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[00:37:11.468 --> 00:37:12.288]  So what do you do?
[00:37:12.608 --> 00:37:17.169]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[00:37:17.669 --> 00:37:19.790]  With a little know-how, it's not that difficult.
[00:37:20.290 --> 00:37:34.973]  Sheltering in Place, Surviving Acts of Terrorism from Biological, Chemical, and Radioactive Fallout, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:37:35.033 --> 00:37:42.075]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[00:37:42.435 --> 00:37:46.836]  Get this critical video every American needs for only $29 plus shipping.
[00:37:47.277 --> 00:37:49.057]  Order by calling New Millennium today at 888-803-4438.
[00:37:49.077 --> 00:37:49.297]  That's 888-803-4438.
[00:37:49.377 --> 00:37:50.858]  Or order on the web at Berkeywater.com.
[00:38:04.210 --> 00:38:06.013]  Hi, Steve Shank, Fearless Task Force.
[00:38:06.514 --> 00:38:08.297]  Sure, you've got a mortgage and credit cards.
[00:38:08.597 --> 00:38:11.742]  Your debt creation is probably the smartest thing you've ever done.
[00:38:12.203 --> 00:38:13.826]  How would it be to find $75, $150, $200,000 or more you never knew you had?
[00:38:17.182 --> 00:38:21.605]  Now the task force has strategies to make these debts into virtual savings accounts.
[00:38:22.165 --> 00:38:24.487]  Ben Franklin said, a penny saved is a penny earned.
[00:38:25.127 --> 00:38:33.573]  By doing nothing more than you're doing right now, because you've used your credit, the right strategies can make the debt part of your financial life the smartest thing you've ever done.
[00:38:34.113 --> 00:38:36.815]  Oh, by the way, your strategies cost you nothing out of pocket.
[00:38:37.476 --> 00:38:40.258]  Go ahead and check out the debt elimination scams if you'd like to.
[00:38:40.778 --> 00:38:45.241]  You wouldn't take money from a loan shark, so you may not want to give your money to a debt shark.
[00:38:45.976 --> 00:38:49.697]  For an understanding of what a financial genius you truly are, call 800-409-5633.
[00:38:49.757 --> 00:38:56.820]  On the web, MyDebtFreePath.com.
[00:38:56.840 --> 00:38:57.720]  800-409-5633.
[00:39:01.161 --> 00:39:07.163]  The ideology powering the Democrats and Republicans is not liberalism or conservatism, but globalism.
[00:39:07.183 --> 00:39:09.604]  Globalists are concerned with what's good for big
[00:39:13.541 --> 00:39:14.142]  We're good to go.
[00:39:30.077 --> 00:39:30.417]  I think so.
[00:40:02.626 --> 00:40:06.749]  Did you ever wonder how an opera singer that hits a high note is able to shatter a wine glass?
[00:40:06.989 --> 00:40:08.750]  Well, the glass has a natural resonance.
[00:40:09.010 --> 00:40:15.294]  If the resonant frequency force making the glass vibrate is big enough, the size of the vibration will become so large that the glass shatters.
[00:40:15.594 --> 00:40:21.718]  Using this similar principle, Royal Raymond Rife discovered that diseased organisms can be destroyed using different resonant frequencies.
[00:40:21.958 --> 00:40:23.819]  The BioSolutions Frequency Instrument
[00:40:24.079 --> 00:40:24.499]  I think so.
[00:40:46.457 --> 00:40:49.079]  You're listening to GCN, the Genesis Communications Radio Network.
[00:40:49.119 --> 00:40:51.060]  Coming to you from the capital of Texas,
[00:41:16.522 --> 00:41:26.708]  Broadcasting the truth coast to coast and worldwide, this is the Alex Jones Show!
[00:41:26.728 --> 00:41:35.234]  Let me just make a few more comments on this, and then I will get into the latest on colony collapse, honeybees, especially in the U.S.
[00:41:35.254 --> 00:41:35.894]  dropping dead.
[00:41:36.355 --> 00:41:36.695]  The U.S.
[00:41:36.755 --> 00:41:40.477]  and Canada will do all the cross-species behavior.
[00:41:40.697 --> 00:41:44.740]  When you hear a neocon on the air reading off their talking points, or a fake liberal,
[00:41:46.818 --> 00:41:49.219]  And they only create the illusion of a debate and a fight going on.
[00:41:49.239 --> 00:41:50.620]  It's staged.
[00:41:50.720 --> 00:41:51.620]  It's a $3 bill.
[00:41:52.661 --> 00:42:03.606]  They'll tell you, hey, George Washington Carver, a hundred and something years ago, cross-pollinated different species of potato, and peanut, and carrot, and hundreds of things.
[00:42:03.646 --> 00:42:05.467]  Why, that's just normal engineering.
[00:42:05.687 --> 00:42:08.508]  That's like breeding your cows, or breeding a different breed of dog.
[00:42:08.849 --> 00:42:15.972]  Yeah, but you take the genetics that are in a dog, and then you manipulate those within the genus of canine familiaris.
[00:42:16.946 --> 00:42:20.287]  And you go for certain attributes within the genome you originally had.
[00:42:20.568 --> 00:42:25.710]  It's the same thing with closely related species of peanut or potato or tomato.
[00:42:26.010 --> 00:42:26.970]  It's still a tomato.
[00:42:27.591 --> 00:42:27.951]  Okay?
[00:42:28.331 --> 00:42:31.112]  It's like a black man versus a white woman.
[00:42:31.512 --> 00:42:34.494]  Or a Hispanic man versus an Asian.
[00:42:36.334 --> 00:42:37.515]  Very similar genetics.
[00:42:37.595 --> 00:42:38.675]  It's the same species.
[00:42:38.915 --> 00:42:40.356]  There's just a different variety.
[00:42:41.837 --> 00:42:42.237]  Okay?
[00:42:42.737 --> 00:42:44.718]  In fact, very small differences overall.
[00:42:45.504 --> 00:42:47.566]  But you can take those and manipulate them.
[00:42:48.026 --> 00:42:49.767]  But that's still within the species.
[00:42:49.807 --> 00:42:50.828]  That's breeding.
[00:42:50.928 --> 00:42:52.429]  That's hybridization.
[00:42:52.969 --> 00:42:58.253]  And how many times I've heard neocons on air, you know, go, well it's just like, you know, well they've been doing this for thousands of years.
[00:42:58.674 --> 00:43:03.457]  They have not been taking goats and making them 22% spider.
[00:43:04.118 --> 00:43:04.878]  Garden spider.
[00:43:05.238 --> 00:43:10.002]  Where their udders are spider spinnerets and produce body armor for special ops troops.
[00:43:12.330 --> 00:43:15.933]  I was at Conan's Pizza a few years ago and this guy pokes me in the back and I turn around and he goes, Hey!
[00:43:17.355 --> 00:43:19.176]  I took biology, you too, you're a liar.
[00:43:19.217 --> 00:43:20.518]  There's no such thing as spider goats.
[00:43:21.138 --> 00:43:22.740]  And I went, hey man, I'm just getting pizza.
[00:43:22.760 --> 00:43:24.421]  He goes, well you need to defend your ideas.
[00:43:24.441 --> 00:43:25.322]  I said, no I don't!
[00:43:25.402 --> 00:43:26.964]  I talk about it on the radio, you can call in.
[00:43:27.184 --> 00:43:28.485]  I said, I'm not even going to argue with you.
[00:43:28.705 --> 00:43:31.588]  And I said, let me guess, you were in college, what, 20, 30 years ago?
[00:43:31.828 --> 00:43:33.349]  Hey, Mac, things have changed.
[00:43:33.550 --> 00:43:34.791]  Now get out of my face!
[00:43:35.683 --> 00:43:36.744]  He was some big guy.
[00:43:36.784 --> 00:43:38.765]  I thought he'd just punk me around.
[00:43:39.046 --> 00:43:40.787]  That's not how it works, scumbag!
[00:43:41.167 --> 00:43:41.828]  Excuse me!
[00:43:42.008 --> 00:43:43.049]  You're the ignoramus!
[00:43:45.090 --> 00:43:46.211]  And I didn't get mad that quick.
[00:43:46.251 --> 00:43:47.612]  I said, why don't you go Google it?
[00:43:47.632 --> 00:43:48.453]  Spider Goats.
[00:43:48.593 --> 00:43:50.374]  It's been on CBS News everywhere.
[00:43:51.095 --> 00:43:52.136]  And he just called me a liar.
[00:43:52.156 --> 00:43:53.417]  And that's when I said, get out of my face.
[00:43:54.598 --> 00:43:56.159]  So I know there's a lot of you out there conditioned.
[00:43:56.239 --> 00:43:57.480]  You will say it doesn't exist.
[00:43:57.800 --> 00:43:58.280]  Fine!
[00:43:58.501 --> 00:43:58.901]  Okay?
[00:43:59.121 --> 00:43:59.541]  It doesn't.
[00:43:59.581 --> 00:44:00.102]  I'm lying.
[00:44:00.322 --> 00:44:02.784]  Now, for those that know how to look something up, I'm going to continue.
[00:44:03.928 --> 00:44:05.350]  I'm sorry, that just makes me mad!
[00:44:05.370 --> 00:44:06.271]  Your ignorance, man!
[00:44:06.311 --> 00:44:07.432]  Your wanton ignorance!
[00:44:08.153 --> 00:44:09.355]  And you poked me in the back!
[00:44:09.915 --> 00:44:10.876]  You're lucky I didn't, excuse me.
[00:44:11.918 --> 00:44:15.562]  Now... I have a cough button for that.
[00:44:17.344 --> 00:44:17.925]  Ah, there we go.
[00:44:19.907 --> 00:44:21.249]  I've interviewed the top scientists.
[00:44:21.269 --> 00:44:22.911]  I mean, guys that are making a couple million a year.
[00:44:23.611 --> 00:44:24.052]  A bunch of them.
[00:44:24.873 --> 00:44:30.860]  Who would be doing these internal studies and find, well, we made a new potato that has different insect genes and different bacteria genes.
[00:44:30.880 --> 00:44:32.161]  It's cross chimera.
[00:44:32.381 --> 00:44:35.064]  That's Greek for multi-gened animal.
[00:44:35.585 --> 00:44:38.188]  The chimera has a head of a dragon, a head of a goat, and a head of a lion.
[00:44:38.588 --> 00:44:40.130]  That's why they call it chimera.
[00:44:40.882 --> 00:44:41.202]  Okay?
[00:44:41.623 --> 00:44:54.250]  And so it's these cross-species, and they take bacteria and put them in plants, then put the plant in a mammal, and then put the mammal back into a cockroach, and then put the cockroach into a pig, and then put the pig into a human.
[00:44:54.410 --> 00:44:55.510]  Folks, I'm not kidding!
[00:44:55.891 --> 00:44:59.012]  And then put that into a chimpanzee, and then put that into an embryo.
[00:44:59.333 --> 00:45:01.434]  And that's the stuff they admit, because, I mean,
[00:45:02.580 --> 00:45:07.181]  They'll do like 30, 40, 50, 60 different chain reactions to get this certain effect.
