[00:00:00.950 --> 00:00:01.770]  You want answers?
[00:24:25.589 --> 00:24:25.989]  Anything else?
[00:24:26.029 --> 00:24:26.609]  Okay, he's gone.
[00:24:27.070 --> 00:24:28.290]  I'm going to try to move really quick here.
[00:24:28.310 --> 00:24:32.393]  These are all wonderful calls, but I want to move as quickly as possible through all of these.
[00:24:33.021 --> 00:24:34.623]  Yeah, it's a facade.
[00:24:35.083 --> 00:24:36.424]  The universities aren't real.
[00:24:36.765 --> 00:24:37.445]  None of it's real.
[00:24:38.086 --> 00:24:46.895]  Just like there's from 300,000 cops to 2 million cops in 15 years, but 15 years ago when there were 300,000 cops, if your house got robbed, they came.
[00:24:46.915 --> 00:24:48.576]  If your car got stolen, they came.
[00:24:48.596 --> 00:24:49.657]  That was when they were still cops.
[00:24:50.118 --> 00:24:51.099]  Now they're there to write tickets.
[00:24:52.619 --> 00:24:53.680]  Here's a case point example.
[00:24:53.720 --> 00:24:55.882]  Cops didn't used to give you a ticket going six, seven miles over.
[00:24:56.342 --> 00:24:58.464]  You go five miles over the speed limit, they give you a ticket now.
[00:24:58.864 --> 00:25:03.428]  It's all about you the schmuck, me the schmuck, being sucked off of.
[00:25:04.149 --> 00:25:05.110]  This is piracy.
[00:25:05.150 --> 00:25:05.970]  This is abuse.
[00:25:06.571 --> 00:25:07.452]  That's all it is.
[00:25:08.831 --> 00:25:10.152]  Let's go ahead and take another call here.
[00:25:10.812 --> 00:25:12.513]  Let's talk to Ernest in New York.
[00:25:12.553 --> 00:25:13.373]  You're on the air, Ernest.
[00:25:13.853 --> 00:25:14.894]  Hey Alex, what's going on?
[00:25:14.914 --> 00:25:17.235]  I'm sorry I can't really talk that much.
[00:25:17.275 --> 00:25:18.955]  I'm working at Morgan Stanley right now.
[00:25:19.055 --> 00:25:19.556]  That's okay.
[00:25:19.616 --> 00:25:21.256]  But I just wanted to give you a quick tip.
[00:25:21.937 --> 00:25:24.978]  I sent over last night some information on your InfoWars.
[00:25:24.998 --> 00:25:28.840]  I don't know if you know about Tavis Smiley on PBS?
[00:25:30.580 --> 00:25:32.041]  Now what email address did you send it?
[00:25:32.061 --> 00:25:32.681]  I'll try to find it.
[00:25:33.322 --> 00:25:35.923]  It should be on device.cdent.hotmail.com.
[00:25:36.687 --> 00:25:38.908]  But I mean, whose email boxes did you send it to?
[00:25:38.968 --> 00:25:43.351]  I sent it to the contact page on InfoWars.
[00:25:43.731 --> 00:25:45.752]  I think it just goes into it.
[00:25:46.334 --> 00:25:47.995]  Okay, well tell me what this individual said.
[00:26:16.894 --> 00:26:20.236]  He's been basically, you know, asking very tough questions.
[00:26:20.877 --> 00:26:21.937]  But then what do you do?
[00:26:22.337 --> 00:26:25.159]  Because Hillary has got all the same people behind her.
[00:26:25.519 --> 00:26:26.259]  Exactly.
[00:26:26.279 --> 00:26:31.542]  But the thing is that he was pretty much posing out all these questions about what's going on.
[00:26:31.602 --> 00:26:39.567]  And the way he's been talking on the show, it seemed that he knew, he's found out exactly what is going on.
[00:26:40.067 --> 00:26:41.828]  But, you know, he's been editing himself.
[00:26:42.288 --> 00:26:48.776]  Just trying to just be straight line and not come out and say, you know, like Alex Jones, New World or New World, but he's just pointing out some questions.
[00:26:48.796 --> 00:26:58.648]  But because he's done that and because of all the mind programming and all the propagandas out there, he's been demonized so much that he actually, the last two weeks, he quit his show.
[00:27:00.016 --> 00:27:09.325]  He literally said that, I mean, it was just, he's just been so demonized that he just said screw it, he quit, and he didn't want to, he was just so disgusted with the whole situation.
[00:27:09.706 --> 00:27:11.808]  Well that's too bad, he should have stayed in the fight.
[00:27:11.908 --> 00:27:22.678]  Yeah, but no, but I just thought that he might be, you know, a good person to have on the show and just, you know, maybe to get his idea because he's someone who has a pulse on the African American community.
[00:27:22.958 --> 00:27:27.660]  No, in fact, I wrote down Travis Smiley's name and I know who he is and I will attempt to get him on.
[00:27:27.680 --> 00:27:34.444]  I put everything on the contact as an article, a newspaper article.
[00:27:34.464 --> 00:27:43.428]  You should be able to read about that and get the full perspective, but I don't want to take up too much of your time because they're calling me back to the plantation right now.
[00:27:43.468 --> 00:27:46.009]  I'll talk to you whenever I get a chance to.
[00:27:46.310 --> 00:27:46.930]  Good to hear from you.
[00:27:47.867 --> 00:27:49.948]  Yeah, I should have talked about this more on the show.
[00:27:49.968 --> 00:27:51.628]  I should say this every hour on the hour.
[00:27:51.708 --> 00:27:52.988]  We all have a choice to make.
[00:27:54.029 --> 00:27:56.949]  Are we on the side of good, or are we on the side of evil?
[00:27:57.590 --> 00:28:03.671]  You know, George Bush said, you're either with us or against us, and then meanwhile he's blocked people going after Bin Laden, and that's admitted.
[00:28:04.131 --> 00:28:06.912]  And Bin Laden isn't even in the FBI's most wanted list.
[00:28:07.492 --> 00:28:13.074]  Somebody posted a local newscast where they called the FBI, and the FBI said, yeah, we're not saying he did 9-11.
[00:28:13.874 --> 00:28:16.995]  I mean, he's not on the most wanted list for 9-11, did you know that?
[00:28:18.558 --> 00:28:19.979]  I mean, this is an evil government.
[00:28:19.999 --> 00:28:27.443]  These are manifestly evil people that are in control of our government, and you're either against them or you're for them.
[00:28:28.624 --> 00:28:31.246]  And they're planning more and more evil.
[00:28:31.306 --> 00:28:34.207]  If they're not stopped, God knows what they'll do.
[00:28:35.368 --> 00:28:39.411]  And I know most of you tuned in here, I hate to even preach at you because you are involved, you do care.
[00:28:40.422 --> 00:28:44.165]  And you're having more and more people on the left, more and more people on the right realize it's a false paradigm.
[00:28:44.605 --> 00:28:48.607]  And they are speaking out, and they are coming out and saying it's an inside job, and that we're in a lot of trouble.
[00:28:50.068 --> 00:28:51.029]  And that's what it's going to take.
[00:28:52.330 --> 00:28:56.112]  Just saying, you know what, I don't care how dangerous this is, or what my neighbors think.
[00:28:56.753 --> 00:28:58.874]  It's more dangerous to not speak out.
[00:28:58.894 --> 00:29:00.795]  It's more dangerous to not be involved.
[00:29:01.536 --> 00:29:02.877]  And that's the choice you have out there.
[00:29:04.434 --> 00:29:16.918]  I mean, are you going to let Karl Rove and others say they control reality and you don't matter and you're just basically a mannequin that is part of the set and they're the director?
[00:29:19.339 --> 00:29:20.120]  It's really that simple.
[00:29:20.960 --> 00:29:27.122]  Let's go ahead and talk to Eric in California.
[00:29:27.162 --> 00:29:27.682]  Go ahead, Eric.
[00:29:28.943 --> 00:29:29.963]  Hey, how are you doing today, Alex?
[00:29:30.003 --> 00:29:30.263]  Good.
[00:29:31.263 --> 00:29:32.584]  I really appreciate your fourth hour.
[00:29:33.319 --> 00:29:37.280]  I just can't get enough of your in-depth analysis of just everything that's going on.
[00:29:38.521 --> 00:30:02.929]  I want to share my frustration, and I'm sure it's the frustration of many others out there, when Darrell Issa's story broke about him denying funding for dying first responders, my gut reaction was, you know, I've got to do everything I possibly can to make sure that he doesn't get re-elected, because he's my supposed representative in my district.
[00:30:05.351 --> 00:30:10.713]  Unfortunately, that is a huge machine and I kind of had to come to my senses on that.
[00:30:11.913 --> 00:30:22.256]  However, at the LA Symposium, and this is also something that's been very frustrating, at the LA Symposium you told me to get a public access channel.
[00:30:22.316 --> 00:30:31.799]  And I looked into it, I talked to somebody who has a channel, a public access channel show, and I looked into it and I just realized I don't have the time for that as well.
[00:30:32.657 --> 00:30:35.078]  You've got to make the time, man.
[00:30:35.699 --> 00:30:35.999]  I know.
[00:30:36.039 --> 00:30:41.701]  Well, you know, I'm struggling to keep my family fed and be a father and a husband.
[00:30:41.841 --> 00:30:43.082]  Oh, no, I'm not knocking you.
[00:30:43.142 --> 00:30:44.043]  I'm not saying you're bad.
[00:30:45.183 --> 00:30:45.683]  No, I know.
[00:30:45.803 --> 00:30:46.784]  How old are your children?
[00:30:46.824 --> 00:30:48.144]  Take them down to the TV station with you.
[00:30:49.125 --> 00:30:56.829]  I've got a 14-year-old son, and he actually talks to his friends at middle school about the Federal Reserve.
[00:30:56.849 --> 00:30:56.929]  Good.
[00:30:56.969 --> 00:30:57.149]  Yeah.
[00:31:00.242 --> 00:31:29.831]  So, uh, what I've kind of realized is that the most effective thing that I can do that doesn't require too much time is to blanket my immediate neighborhood, you know, just like a radius, figure out, you know, five mile radius or one mile radius or whatever, and just hand out two of the most effective DVDs that you and others have put out, and then just hang them on people's mailboxes and invite them to check it out, you know, write up a short one-page thing of why they need to watch it and
[00:31:34.132 --> 00:31:36.954]  I think that is something that just about everybody can do.
[00:31:45.635 --> 00:31:47.856]  And I'll just continue my operation on that.
[00:31:48.296 --> 00:31:49.297]  It's very effective.
[00:31:49.337 --> 00:31:49.817]  Know this.
[00:31:49.837 --> 00:31:59.481]  If it wasn't for all of you out there making copies of documentaries and calling into talk shows and talking to their neighbors and handing out flyers, they would have already staged more terror attacks.
[00:31:59.521 --> 00:32:02.882]  We'd be in Iran right now and their New World Order would be moving forward.
[00:32:03.183 --> 00:32:06.024]  But instead, you've taken action and you're really kicking butt.
[00:32:06.064 --> 00:32:06.964]  I appreciate your call.
[00:32:07.444 --> 00:32:08.705]  Let's go ahead and take another call.
[00:32:08.725 --> 00:32:10.626]  I've got to move quicker because I've got some news I want to cover.
[00:32:11.226 --> 00:32:13.786]  And the phone calls are just pouring in faster than I can take them.
[00:32:14.287 --> 00:32:15.727]  I'm going to really start moving quick.
[00:32:15.767 --> 00:32:16.827]  Each caller gets one minute.
[00:32:16.867 --> 00:32:17.707]  Toby in Indiana.
[00:32:17.927 --> 00:32:18.207]  Welcome.
[00:32:19.107 --> 00:32:20.208]  Hello, thanks for taking my call.
[00:32:20.448 --> 00:32:20.968]  Thanks for calling.
[00:32:21.408 --> 00:32:33.310]  I just wanted to briefly talk about your JFK film that you're coming up with and ask if you're covering basically the street drain that's on Elm Street.
[00:32:33.890 --> 00:32:35.510]  I saw a documentary years ago.
[00:32:35.971 --> 00:32:38.071]  It's the only one I've ever seen that ever mentioned it.
[00:32:38.809 --> 00:32:45.813]  Well, basically this guy brought in an ex-special forces guy and said, hey, if you had to snipe someone from here, where would you go?
[00:32:45.954 --> 00:32:55.219]  And he found this street drain that was big enough to squat down in and it was a perfect shot as the limo would come down the hill towards the bridge.
[00:32:55.700 --> 00:32:58.481]  Well, there had been workmen in the drain and a lot of weird stuff going on there.
[00:32:58.501 --> 00:33:00.203]  They had shooters all over the place.
[00:33:01.563 --> 00:33:03.805]  And yes, Mars does talk a little bit about the drain.
[00:33:03.825 --> 00:33:05.226]  I don't know if it's going to be in the film.
[00:33:05.746 --> 00:33:05.986]  Okay.
[00:33:06.166 --> 00:33:06.727]  Alright, well, thank you.
[00:33:07.554 --> 00:33:09.215]  No, thank you, that's a really great question.
[00:33:10.156 --> 00:33:12.197]  Now let's go ahead and go to Will in Pennsylvania.
[00:33:12.237 --> 00:33:13.017]  Will, you're on the air.
[00:33:13.037 --> 00:33:14.778]  Mr. Stinky Feet.
[00:33:15.599 --> 00:33:16.399]  Hey, man, how you doing?
[00:33:17.040 --> 00:33:17.780]  How you doing, man?
[00:33:18.080 --> 00:33:27.046]  I'm really proud of you, man, because your behavior in the past could be construed by some as sort of hesitant on the Israel connection.
[00:33:27.066 --> 00:33:34.070]  I used to be a hardcore Zionist run and all, but I'm starting to see the Anglo-American establishment's power and influence.
[00:33:38.509 --> 00:33:48.717]  I'm calling just if anybody out there in Canada has any video footage of Donald Rumsfeld talking about the aerosolized Prozac and Valium.
[00:33:49.157 --> 00:33:58.045]  If you have any information, could you please contact me at MySpace slash P-A-Y-Z-E.
[00:33:58.085 --> 00:33:58.925]  That's PAYZ.
[00:33:59.066 --> 00:33:59.986]  P-A-Y-Z-E.
[00:34:00.166 --> 00:34:01.968]  There's also lots of good truth music there.
[00:34:02.623 --> 00:34:07.565]  I get told every day it's the most powerful truth music people have ever heard, hip-hop.
[00:34:08.805 --> 00:34:10.966]  But I need to know about this aerosolized Prozac.
[00:34:11.686 --> 00:34:12.527]  Let me stop you.
[00:34:13.407 --> 00:34:16.128]  Is there some report about an aerosolized Prozac?
[00:34:16.848 --> 00:34:20.690]  Alan Watts said he's seen it on CBC.
[00:34:21.010 --> 00:34:28.793]  A while back they asked Donald Rumsfeld what's the plans of any attacks or mass panic.
[00:34:28.833 --> 00:34:29.513]  He said we have
[00:34:30.532 --> 00:34:34.318]  Allegedly, we have aerosolized Prozac and Valium ready to go.
[00:34:39.562 --> 00:34:45.085]  The Sunshine Project did discover they have knockout opiates to knock out whole cities.
[00:34:45.705 --> 00:34:47.966]  And that's documented.
[00:34:47.986 --> 00:34:51.388]  Sunshine Project right out of Texas got that about six years ago now.
[00:34:52.269 --> 00:34:59.993]  And I know that there have been Pentagon programs and plans testing spraying knockout gases, pleasure type chemicals.
[00:35:00.593 --> 00:35:02.754]  Different things have been tested, even back to Vietnam.
[00:35:03.194 --> 00:35:06.476]  But Alan's usually pretty accurate, so I'll have to get him back on and ask him about that.
[00:35:06.656 --> 00:35:08.157]  A.J., they scrubbed it.
[00:35:08.577 --> 00:35:11.079]  I did a search and you can tell they scrubbed it.
[00:35:11.960 --> 00:35:14.261]  Whatever was there was just scrubbed completely.
[00:35:14.281 --> 00:35:19.364]  If somebody has information, please, myspace.com.
[00:35:20.785 --> 00:35:25.548]  Also free truth music to download.
[00:35:25.649 --> 00:35:30.812]  Massad's motto isn't that we shall do war by deception?
[00:35:31.292 --> 00:35:35.455]  And the Army School of Advanced Military Studies
[00:35:36.070 --> 00:35:47.161]  Even said they're cunning, ruthless, wild card, able to attack our American forces and blame it on Palestinian people.
[00:35:47.202 --> 00:35:50.024]  Yeah, that was in the Washington Post a few days before 9-11.
[00:35:50.625 --> 00:35:51.226]  Yes, yes.
[00:35:52.587 --> 00:35:57.492]  Just like on September 10th, we have Rumsfeld coming out talking about $2.3 trillion, then what, another $1.2 trillion?
[00:36:05.010 --> 00:36:11.492]  Yeah, my whole thing on Israel is that it's all part of the same thing.
[00:36:11.512 --> 00:36:12.752]  I mean, it's indistinguishable.
[00:36:13.792 --> 00:36:18.013]  And so, when you go with the buzzword of that, it just allows the establishment to attack you.
[00:36:18.733 --> 00:36:23.614]  Anglo-American establishment, the mainline Israelis, you know, it's just indistinguishable.
[00:36:24.494 --> 00:36:27.075]  The intelligence agencies all nexus in together.
[00:36:29.159 --> 00:36:30.840]  I don't like all the different camps.
[00:36:32.020 --> 00:36:34.220]  They've got biblical camps that fight with each other.
[00:36:34.901 --> 00:36:37.661]  They've got the camps that think that Catholics run everything.
[00:36:37.701 --> 00:36:39.762]  They've got camps that think it's all about Jews.
[00:36:40.782 --> 00:36:42.143]  And they all fight with each other.
[00:36:42.243 --> 00:36:45.023]  And then, I mean, can't we just all agree and fight the New World Order?
[00:36:45.504 --> 00:36:54.086]  And can't we all agree on liberty and freedom, the Bill of Rights, Constitution, controlling our sovereignty, our borders, lower taxes?
[00:36:54.106 --> 00:36:57.167]  I mean, can't we just agree on
[00:36:59.454 --> 00:37:00.255]  Things that work?
[00:37:01.476 --> 00:37:04.799]  Can't we agree on things we can get done?
[00:37:04.879 --> 00:37:06.000]  Things that we can agree on?
[00:37:07.381 --> 00:37:09.803]  Can't we agree to focus on things that we agree on?
[00:37:11.085 --> 00:37:12.005]  I mean, it's really simple.
[00:37:13.427 --> 00:37:16.790]  I mean, I have a radio show that people can tune into, not that I'm perfect,
[00:37:18.852 --> 00:37:20.273]  And we're talking about different issues.
[00:37:20.333 --> 00:37:22.254]  I mean, we're going to cover news.
[00:37:22.294 --> 00:37:24.094]  We cover a lot of ground.
[00:37:24.415 --> 00:37:25.695]  The calls bring up a lot of issues.
[00:37:25.735 --> 00:37:30.337]  And you tune into other shows, man, and it's all Catholics are evil all the time.
[00:37:30.878 --> 00:37:33.099]  Or it's all Jews are evil all the time.
[00:37:34.119 --> 00:37:36.800]  And those people said, oh, it's not Jews, it's Zionists.
[00:37:37.561 --> 00:37:40.982]  And then now they say, don't you just say it's just Zionists, it's Jews.
[00:37:42.083 --> 00:37:44.504]  You know, and I'm just like, man, I'm, you know.
[00:37:46.064 --> 00:37:47.506]  I'm not here to hurt people's feelings.
[00:37:47.546 --> 00:37:49.848]  I'm not here to make this a big racial discussion.
[00:37:50.869 --> 00:37:51.970]  But I'm doing a lot of good work.
[00:37:52.030 --> 00:37:52.851]  I'm waking people up.
[00:37:52.911 --> 00:37:54.032]  I'm talking about real issues.
[00:37:55.353 --> 00:37:59.537]  And I'm not normally tired.
[00:38:00.558 --> 00:38:04.743]  But today, for some reason, the engineer in the run thing has been watching me.
[00:38:04.863 --> 00:38:07.886]  I keep hitting the document button going, oh, yes, scholar.
[00:38:09.141 --> 00:38:10.342]  It's kind of cozy in here.
[00:38:10.402 --> 00:38:11.222]  It's kind of warm.
[00:38:11.242 --> 00:38:13.743]  I might as well just take a nap for a minute.
[00:38:16.524 --> 00:38:17.385]  New kind of radio.
[00:38:20.206 --> 00:38:21.846]  Man, I don't know why I'm so tired.
[00:38:23.347 --> 00:38:25.008]  It hit me right when this fourth hour started.
[00:38:26.488 --> 00:38:29.089]  I am just absolutely hammered tired.
[00:38:33.635 --> 00:38:34.516]  That'll be on YouTube.
[00:38:34.556 --> 00:38:35.317]  I'm just joking around.
[00:38:35.717 --> 00:38:36.878]  I am super relaxed now.
[00:38:36.938 --> 00:38:38.379]  I mean, I could go to sleep right now.
[00:38:38.980 --> 00:38:40.281]  I don't ever really take naps.
[00:38:41.082 --> 00:38:42.563]  Here's some news I want to cover.
[00:38:42.623 --> 00:38:45.125]  I've got government is trying to wrap its mind around yours.
[00:38:45.766 --> 00:38:50.350]  Kurt Nimmo is leaving to go on a plane in a little while, so I've got to end the show on time today so I can say bye to him.
[00:38:51.371 --> 00:38:52.932]  Burmese is down here doing a project with us.
[00:38:53.733 --> 00:38:54.654]  Everything must go.
[00:38:54.674 --> 00:38:55.875]  I've already covered that.
[00:38:55.935 --> 00:38:59.278]  Report Netanyahu says 9-11 terror attack is good for Israel.
[00:39:01.124 --> 00:39:04.166]  And then I got Bush saying Pakistan-based militants may attack U.S.
[00:39:04.606 --> 00:39:06.288]  That ties into the Israel comment.
[00:39:07.248 --> 00:39:09.190]  But let me go ahead and cover some news now.
[00:39:09.750 --> 00:39:11.491]  Oh, I got Hal in India.
[00:39:12.432 --> 00:39:12.872]  Indiana.
[00:39:14.033 --> 00:39:14.753]  Steve in Utah.
[00:39:14.793 --> 00:39:16.154]  Tell them I'm tired.
[00:39:16.254 --> 00:39:16.635]  India.
[00:39:17.535 --> 00:39:18.356]  David in Texas.
[00:39:18.376 --> 00:39:19.196]  Chris, Louisiana.
[00:39:19.216 --> 00:39:19.937]  John, Michigan.
[00:39:20.357 --> 00:39:21.238]  Keith, Kentucky.
[00:39:21.678 --> 00:39:22.639]  And a couple others.
[00:39:25.300 --> 00:39:26.962]  We'll see what we can do, ladies and gentlemen.
[00:39:29.070 --> 00:39:29.770]  The filibuster.
[00:39:29.790 --> 00:39:31.191]  I've got to wake up.
[00:39:31.291 --> 00:39:32.471]  It's not like I'm even sleepy.
[00:39:32.511 --> 00:39:33.692]  I'm like super relaxed.
[00:39:35.032 --> 00:39:37.653]  Somebody put something in my Chinese food you guys brought me today?
[00:39:37.673 --> 00:39:40.154]  A little something.
[00:39:40.174 --> 00:39:46.116]  I really feel like I'm tired and had four glasses of wine or something.
[00:39:47.497 --> 00:39:52.879]  I think it was tiring not taking one call for three hours in the first three hours of the show ranting.
[00:39:58.700 --> 00:40:02.264]  The government is trying to wrap its mind around yours.
[00:40:02.344 --> 00:40:03.805]  Let me just get to the Israel stuff first.
[00:40:07.109 --> 00:40:09.531]  Now remember, Israel and the U.S.
[00:40:09.551 --> 00:40:15.377]  government, the British, would have you believe that the only threat to society is... dun-dun-dun-dun...
[00:40:18.047 --> 00:40:19.087]  is Al-Qaeda.
[00:40:20.027 --> 00:40:34.470]  And it's admitted it was created by our government, it's admitted that it doesn't even exist outside of a kind of intelligence envelope that Western agencies use to overthrow Arab nations or Central Asian nations, if they're secular and start competing with the globalists.
[00:40:34.970 --> 00:40:42.872]  But every time we try to get our freedoms back, they say, no, and this appears to attack
[00:40:44.353 --> 00:40:46.074]  Al-Qaeda!
[00:40:46.634 --> 00:40:48.475]  Al-Qaeda will get you!
[00:40:48.495 --> 00:40:50.897]  Alright, I'm going to stop acting stupid.
[00:40:52.879 --> 00:40:54.560]  Hey, a little humor, that woke me up.
[00:40:57.062 --> 00:40:57.322]  Okay.
[00:40:58.903 --> 00:41:01.345]  Report, Netanyahu says 9-11 terror attacks good for Israel.
[00:41:10.836 --> 00:41:14.117]  Report, Netanyahu says 9-11 terror attacks good for Israel.
[00:41:15.018 --> 00:41:16.318]  This is Haratz.
[00:41:16.599 --> 00:41:22.541]  Now every time we post one of these articles or a link to it, people comment on the InfoWars site, don't bash Israel, how dare you!
[00:41:23.942 --> 00:41:31.305]  When a major Israeli paper last week said 1,000 dead Arabs isn't worth one dead Jewish boy,
[00:41:33.652 --> 00:41:42.574]  I mean, that is really Nazi-like, or tribal, whatever you want to call it, and it's despicable, and it goes against everything that Israel claims they're against.
[00:41:43.914 --> 00:41:51.656]  And people, we posted part of the story and put a link to the rest of it as customary on the web, and people were posting, how dare you bash Israel?
[00:41:52.216 --> 00:41:59.797]  So, I mean, there's that other extreme side of just worshipping, which then only gives a blank check to Israel to behave in these ways.
[00:41:59.817 --> 00:42:03.118]  In our report, Netanyahu says 9-11 terror attacks are good for Israel.
[00:42:03.769 --> 00:42:12.354]  Well, remember the neocon writer in the Philadelphia Daily News saying 9-11 was wonderful, we need more 9-11 attacks, oh yes, they're good, and all the Republican memos?
[00:42:12.414 --> 00:42:13.394]  I mean, see the motive here?
[00:42:14.595 --> 00:42:30.483]  The Israeli newspaper Ma'ariv on Wednesday reported that Likud leader Benjamin Netanyahu told an audience at Bar-Ian University that the September 11, 2001 terror attacks had been beneficial for Israel.
[00:42:30.664 --> 00:42:31.244]  No kidding.
[00:42:33.151 --> 00:42:37.474]  But see, you had that nexus of competing interests that were together on this.
[00:42:37.955 --> 00:42:49.244]  The Israel Zionist, the weapons contractors, the oil dealers, those that want domestic police states, all those interests coming together, making a fist.
[00:42:50.305 --> 00:42:54.868]  If I punch you with my fist, does that mean that this finger is guilty and this finger is innocent?
[00:42:54.928 --> 00:42:57.110]  No, it means it's all part of the same system.
[00:42:57.350 --> 00:43:01.694]  Because saying all these groups work together doesn't absolve any one other group.
[00:43:04.363 --> 00:43:06.864]  You know, the major Protestant groups are for the New World Order now.
[00:43:06.904 --> 00:43:08.645]  The major Catholic groups are for the New World Order.
[00:43:09.665 --> 00:43:11.866]  The major Israeli groups are for a New World Order.
[00:43:11.926 --> 00:43:15.248]  The major conservative, liberal groups, it's all by the same people.
[00:43:16.068 --> 00:43:17.889]  And that forms a fist.
[00:43:17.909 --> 00:43:21.630]  And once you have a debate about one finger, it's really about a whole hand.
[00:43:21.871 --> 00:43:26.092]  And if you attack the whole hand, no one feels left out or singled out.
[00:43:26.112 --> 00:43:29.614]  And everybody can go, oh yes, the man, the system is corrupt.
[00:43:30.114 --> 00:43:30.894]  It's out of control.
[00:43:30.934 --> 00:43:31.735]  They understand, see?
[00:43:32.980 --> 00:43:36.163]  By telling the truth, by giving people wide-spectrum information.
[00:43:37.143 --> 00:43:40.586]  Then you're not pigeon-holed and balkanized as the globalists want.
[00:43:43.288 --> 00:43:45.869]  They want you focused on the Bin Laden bogeyman.
[00:43:47.771 --> 00:43:48.791]  You want to see it again, folks?
[00:43:49.012 --> 00:43:49.652]  Very vicious.
[00:43:51.073 --> 00:43:51.654]  So stupid.
[00:43:52.674 --> 00:43:54.395]  I did draw that in five seconds the other day.
[00:43:58.820 --> 00:44:04.303]  We are benefiting from one thing, and that is the attack on the Twin Towers and Pentagon, and the American struggle in Iraq.
[00:44:05.704 --> 00:44:08.125]  Notice that he's saying that.
[00:44:10.787 --> 00:44:14.249]  Why would Al Qaeda attack, knowing it would bring down the wrath and would benefit Israel?
[00:44:14.269 --> 00:44:16.050]  See, that's a one-on-one equation.
[00:44:16.310 --> 00:44:20.012]  I mean, people that know how to run hijackings from caves, they know that would have helped Israel.
[00:44:20.472 --> 00:44:21.473]  But see, they didn't do it.
[00:44:22.333 --> 00:44:26.756]  We are benefiting from one thing, and that is the attack on the Twin Towers and Pentagon, and the American struggle in Iraq.
[00:44:28.066 --> 00:44:33.790]  Quoted the former Prime Minister as saying, he reportedly added, that the events swung American public opinion in our favor.
[00:44:34.170 --> 00:44:43.057]  Netanyahu reportedly made the comments during a conference at Bar-Illin University, a division of Jerusalem, as part of the peace deal with the Palestinians.
[00:44:43.097 --> 00:44:54.065]  Meanwhile, Iran's President Mahmoud Ahmadinejad cast doubt over the veracity of September 11th attacks Thursday, calling it a pretext to invade Afghanistan and Iraq.
[00:44:54.625 --> 00:44:55.766]  This is Haratz, folks.
[00:44:56.226 --> 00:44:57.407]  They're agreeing with us, I guess.
[00:44:57.447 --> 00:44:58.047]  It's really weird.
[00:44:58.648 --> 00:45:01.750]  Haratz reports that Israel stages fake terror attacks against itself.
[00:45:02.291 --> 00:45:05.673]  Haratz is a pretty interesting newspaper, I've got to tell you.
[00:45:06.554 --> 00:45:08.255]  This is being reported by two Israeli papers.
[00:45:09.534 --> 00:45:12.016]  Four or five years ago, a suspicious event occurred in New York.
[00:45:12.116 --> 00:45:20.621]  A building collapsed and they said 3,000 people had been killed, but never published their names, Akhmedinejad told Iranians in the holy city of Qom.
[00:45:21.382 --> 00:45:22.742]  Under the pretext, they have the U.S.
[00:45:22.762 --> 00:45:27.205]  attacked Afghanistan and Iraq, and since then a million people have been killed, only in Iraq, which is true.
[00:45:27.746 --> 00:45:32.409]  Speaking Wednesday at a news conference on the Iran threat, Netanyahu compared Akhmedinejad to Hitler,
[00:45:33.309 --> 00:45:42.573]  No, the Iranians never funded Hitler to go after the Jews like the Zionists did, and linked Tehran's nuclear program to threats that Nazis posed in Europe in the late 1930s.
[00:45:44.326 --> 00:45:56.776]  Netanyahu said Iran differed from Nazis, in one vital respect, explaining that where the Nazi regime embarked on global conflict before it developed nuclear weapons, he said, this regime, Iran, is developing nuclear weapons before it embarks on global conflict.
[00:45:57.157 --> 00:46:01.560]  Meanwhile, they're eight years away from a nuke, if left alone, and they're not even building one now.
[00:46:01.900 --> 00:46:02.741]  That's if they start.
[00:46:03.061 --> 00:46:12.109]  Meanwhile, Pakistan's got a bunch of nukes about to be taken over by Wahhabi and Saudi Arabians, run by the CIA, and nobody's worried about that, as they threaten to attack peaceful India.
[00:46:15.276 --> 00:46:16.998]  I mean, can you put two and two together here?
[00:46:17.598 --> 00:46:19.921]  Can you put two and two together here, my friends?
[00:46:22.323 --> 00:46:23.224]  And the story goes on.
[00:46:23.264 --> 00:46:26.387]  It's up on JonesReport.com if you want to see the rest of it.
[00:46:27.909 --> 00:46:28.669]  Where's the other one here?
[00:46:28.709 --> 00:46:33.494]  This is out of Newsmax, which is basically a semi-neocon run publication.
[00:46:34.867 --> 00:46:35.467]  Source, U.S.
[00:46:35.507 --> 00:46:42.831]  strike on Iran nearing, contrary to some claims, that the Bush administration will allow diplomacy to handle Iran's nuclear weapons program.
[00:46:42.851 --> 00:46:48.274]  A leading member of the American Jewish community tells Newsmax that the military strike is not only on the table, but likely.
[00:46:48.754 --> 00:47:02.181]  Israel is preparing for heavy casualties, the source said, suggesting that although Israel will not take part in the strike, it is expected to be the target of Iranian retribution, which will be called terrorism.
[00:47:03.188 --> 00:47:07.610]  Newsmax has got that thing where they refresh every five minutes to get more hits.
[00:47:07.650 --> 00:47:08.091]  We don't do that.
[00:47:08.111 --> 00:47:09.871]  We want real statistics, not fake ones.
[00:47:09.911 --> 00:47:11.172]  Just did that refresh thing that does
[00:47:32.623 --> 00:47:36.867]  An Iranian attack will prompt a severe reaction from Israel which will destroy the Iranian nation, he said.
