[00:00:00.109 --> 00:00:00.469]  I don't know.
[00:25:37.276 --> 00:25:58.203]  I believe in extreme independence and extreme liberty, and that means being a positive asset to my family, my neighborhood, and my country by being as productive as I can and to optimize my good over evil, my law-abiding life and my law-abiding family over lawbreakers and dangerous people.
[00:25:58.743 --> 00:26:05.986]  That being said, I find that, again, in my travels, I'm speaking to you from the Quad Cities of Iowa here on the Mississippi River.
[00:26:06.565 --> 00:26:09.126]  I perform every night, but I don't just do my concerts.
[00:26:09.686 --> 00:26:10.806]  I hang out with people.
[00:26:10.866 --> 00:26:17.829]  I have members of my Ted News United Sportsmen Organization, NRA members, Gun Owners of America, law enforcement.
[00:26:18.169 --> 00:26:25.251]  Every night, Alex, I have state, local, and federal law enforcement agents come back just for a rock and roll event.
[00:26:25.291 --> 00:26:30.293]  It's just coincidental that they happen to be dedicated heroes of law enforcement.
[00:26:30.653 --> 00:26:34.674]  And I assure you that if a tyrannical government attempted to
[00:26:35.763 --> 00:26:43.822]  Infringe upon our freedoms to that dastardly Katrina level of privately owned, law-abiding citizens' gun confiscation.
[00:26:44.463 --> 00:26:45.406]  At my side!
[00:26:45.979 --> 00:27:01.053]  would be law enforcement heroes who would stand with the citizens of this country and, like a few good men, would refuse to implement an order against the Constitution and against self-evident, truth-based freedoms and liberties.
[00:27:01.373 --> 00:27:07.319]  But that will be optimized by how we the people communicate with our local law enforcement.
[00:27:07.559 --> 00:27:09.581]  You know, Alex, I'm astounded
[00:27:10.319 --> 00:27:37.319]  When I meet an American citizen that doesn't know who his sheriff is, that doesn't know his chief of police, and who have failed to sit down and have a decent, short, but regular conversation with these heroes so that they can have a communication, they can have a relationship, and that they emphasize to law enforcement that this is my family's name, this is where we live, we are dedicated to supporting law enforcement and be law-abiding,
[00:27:38.019 --> 00:27:51.426]  And to be the ears and eyes of our neighborhood, but make sure you know that the law enforcement agents work for we the people, and those are our laws they are enforcing.
[00:27:51.686 --> 00:27:56.288]  But that communication, Alex, is almost nonexistent in this country.
[00:27:58.069 --> 00:28:06.233]  Oh, Ted, you have hit the nail directly on the head, and let me throw this out at you and then get your response and your analysis from Ted Nugent.
[00:28:07.386 --> 00:28:08.983]  Ted, we get...
[00:28:10.569 --> 00:28:13.850]  Sixty percent turnouts on average for presidential elections.
[00:28:13.890 --> 00:28:20.191]  We get forty five percent turnouts on average for off-year national elections for Congress and the Senate.
[00:28:20.791 --> 00:28:24.332]  But locally the national average is about eight percent.
[00:28:24.392 --> 00:28:26.052]  Here in Austin it's about eight point five.
[00:28:26.993 --> 00:28:28.533]  I saw that in the paper last election.
[00:28:29.153 --> 00:28:37.335]  So this really is a key point that we look at the federal government, the internationalists, the UN coming in trying to take control of the feds through treaties,
[00:28:38.795 --> 00:28:40.376]  The people aren't at the parapets.
[00:28:40.396 --> 00:28:43.859]  They're not at the Alamo's walls in the local government.
[00:28:44.139 --> 00:28:53.866]  And if we would come out and get involved and really run for office and check the candidates and support the good candidates, there is nothing on earth that could stop us.
[00:28:54.406 --> 00:29:06.255]  Well, let's look at some of the manifestations of a social depravity that has been self-afflicted, inflicted, and a choice of an embarrassing percentage of Americans.
[00:29:06.535 --> 00:29:08.236]  Let's look at obesity for a second.
[00:29:09.162 --> 00:29:17.949]  That is a physical manifestation of a cultural deprivation where people just don't give a damn.
[00:29:18.350 --> 00:29:19.871]  They don't care.
[00:29:20.885 --> 00:29:21.966]  Too many Americans.
[00:29:22.506 --> 00:29:25.710]  Let's first identify the good, because there's lots of good out there.
[00:29:25.990 --> 00:29:29.594]  There's lots of ultra-hardworking, good, decent citizens.
[00:29:29.634 --> 00:29:32.277]  But we have to identify the bad so we can stop doing it.
[00:29:32.558 --> 00:29:37.083]  We have to identify the flat tire, no matter how good that pickup truck is.
[00:29:37.503 --> 00:29:40.887]  And the flat tire in America is apathy.
[00:29:42.031 --> 00:29:48.997]  And everyone listening to us right now, they're clenching their fists and going, yeah, that's right, goddamn that's right.
[00:29:49.277 --> 00:29:51.599]  Well, don't just say yeah to the radio.
[00:29:51.639 --> 00:29:54.021]  Don't just say yeah to your buddies around the campfire.
[00:29:54.301 --> 00:29:57.243]  Don't just say yeah to your buddies around the water cooler.
[00:29:57.663 --> 00:30:01.646]  Call your damn senator and your congressman and your mayor and your governor.
[00:30:01.987 --> 00:30:06.190]  Call your state rep and start identifying the horrors
[00:30:07.020 --> 00:30:18.984]  of welfare corruption and waste, the bureaucratic fedzilla of gluttonous, slovenly, wasteful, anti-American agendas that is widespread across this country.
[00:30:19.444 --> 00:30:30.008]  Any American who hasn't made an impact on their elected officials is a bad, negative, liability American.
[00:30:30.598 --> 00:30:35.221]  We've got to be in the asset column and that means being involved in raising hell!
[00:30:49.210 --> 00:31:07.345]  They plan to bring in green taxes that have nothing to do with conservation, which I know you and I are for in real environmentalism, but hijacking that whole movement to say what kind of light bulbs, what type of toilets, to tell you what you can and can't do, to tell you where you can put a bottling company, to tell you where you can put a factory.
[00:31:07.785 --> 00:31:19.208]  Total regulatory control and taxing all of our cars, taxing the air we exhale, saying carbon dioxide is deadly poison when all the studies show that global heating and cooling is natural.
[00:31:19.488 --> 00:31:35.852]  We have this huge international movement to bring in these taxes and I have a stack of news here today where they are bringing in this whole new level where you're going to have bureaucrats involved in your daily life, they're going to hire high school kids to be quote climate cops, to spy on us,
[00:31:36.852 --> 00:31:37.894]  Are you aware of all this, Ted?
[00:31:38.234 --> 00:31:39.136]  I'm aware of all of it.
[00:31:39.156 --> 00:31:46.688]  In fact, I have numerous chapters in my new book, Ted White and Blue, that identifies the horror of the Fedzilla
[00:31:47.344 --> 00:31:50.545]  Bulldozer that is plowing through our freedom and our liberty.
[00:31:50.845 --> 00:31:52.786]  Believe me, I've identified all this stuff.
[00:31:53.566 --> 00:31:59.207]  And I've got a huge chapter dedicated to how the Nugent family lives and how we raise hell.
[00:31:59.247 --> 00:32:05.709]  We figure that we have to raise hell at least one day a week to even deserve freedom the other six days.
[00:32:06.069 --> 00:32:12.391]  And if the rest of America would do this, Alex, I'm going to tell you, we could stop FEDZILLA in its tracks.
[00:32:12.731 --> 00:32:15.994]  But Fedzilla is eating his boss.
[00:32:16.355 --> 00:32:19.458]  The boss of the bureaucrats is We The People.
[00:32:19.698 --> 00:32:27.846]  But right now, senators and congressmen are so arrogant and so convinced that We The People don't give a damn, as long as we're fat.
[00:32:28.366 --> 00:32:40.255]  Stupid and drunk, and we've got a sporting event to watch on television, and we've got a six-pack, and we can conduct ourselves in an indulgent and gluttonous fashion that they can tax us into oblivion.
[00:32:40.275 --> 00:32:45.398]  That's an example, and boy, I go into great detail about how we should just eliminate the FDA.
[00:32:45.659 --> 00:32:47.420]  We should eliminate the USDA.
[00:32:47.640 --> 00:32:49.802]  We should eliminate the EPA.
[00:32:50.022 --> 00:32:51.583]  We should eliminate OSHA.
[00:32:51.943 --> 00:32:57.964]  We should eliminate all these bureaucratic pigs that don't accomplish a damn good thing for America.
[00:32:57.984 --> 00:33:05.226]  Well, I'll say this, if somebody hurts the environment or hurts somebody else, they are liable criminally and through the courts, you're absolutely right.
[00:33:05.566 --> 00:33:12.948]  Instead, they selectively enforce, shut down our industry and move it to China and Mexico, where there's no environmental standards.
[00:33:14.388 --> 00:33:32.243]  Ted, how do we deal with the child protective services that are running around kidnapping 1.4 million children a year with no due process A, and then B, how do we deal with all of these other forms of governmental piracy that are going on?
[00:33:32.724 --> 00:33:35.026]  Well, once again, it's all about raising hell.
[00:33:36.044 --> 00:33:40.066]  Communicating with your neighbors and forming a community voice.
[00:33:40.606 --> 00:33:49.550]  And I could give you a thousand examples of how we've been able to nip bureaucratic bulldozers in the bud, Alex, by just simple community activism.
[00:33:49.950 --> 00:34:03.817]  You know, if one person shows up at a community hearing where they're going to take our tax dollars and pay government shooters to go kill our deer for us, but we the people are not allowed
[00:34:04.557 --> 00:34:10.080]  Well, Ted, for those that don't know, take outside Austin in one of the suburbs.
[00:34:10.481 --> 00:34:11.721]  They pay him $2,000 a deer.
[00:34:23.208 --> 00:34:29.151]  To trap them and then to fly them to Mexico and most of them die on the way because of distress.
[00:34:29.552 --> 00:34:34.254]  There are starving deer in my neighborhood stumbling around, falling into each other.
[00:34:34.754 --> 00:34:35.735]  They've been run over.
[00:34:36.035 --> 00:34:37.136]  There's no predators.
[00:34:37.436 --> 00:34:38.396]  They're everywhere.
[00:34:38.416 --> 00:34:40.878]  That is allowed to happen in Texas.
[00:34:41.658 --> 00:34:43.559]  That's bizarre!
[00:34:44.000 --> 00:34:48.823]  Meanwhile, you're big, tough Texas ranchers and you're big, tough Texas hunters.
[00:34:49.244 --> 00:34:52.526]  Hunting is a $6 billion a year industry in Texas.
[00:34:52.886 --> 00:34:58.731]  The Texas Parks and Wildlife have done a good job, but if you were a good bass player, you couldn't be in my band.
[00:34:58.911 --> 00:35:04.495]  They're supposed to do a great job, and when American citizens' tax dollars are raped and pillaged,
[00:35:05.195 --> 00:35:09.839]  In damage control, instead of allowing we, the people, to implement quality control, i.e.
[00:35:09.859 --> 00:35:19.086]  the utilization of that wildlife resource as an asset instead of a liability, my head hangs and I weep tears of tyranny.
[00:35:19.266 --> 00:35:22.788]  So this is the kind of issues that I have in my head, white and blue.
[00:35:23.069 --> 00:35:34.077]  And the fix is fixable overnight, Alex, if we just get a dozen people to pound the desk and go, leave our resources alone.
[00:35:34.657 --> 00:35:38.459]  Open the door to bureaucratic red tape so that we can utilize it.
[00:35:38.580 --> 00:35:42.002]  Again, it's not just about deer or nuisance geese at the airport.
[00:35:42.322 --> 00:35:43.422]  It's about control.
[00:35:43.482 --> 00:35:50.086]  It's about these individuals want to lock off more than half the country and not even let humans into them under United Nations treaties.
[00:35:50.407 --> 00:35:55.690]  And George Bush signed back onto UNESCO that does that, that Ronald Reagan pulled us out of.
[00:35:55.790 --> 00:35:56.871]  That's what I'm talking about.
[00:35:57.131 --> 00:35:58.431]  Well, I'm talking about citizens.
[00:35:58.451 --> 00:36:01.954]  How about the simplest of simple, common sense things?
[00:36:02.554 --> 00:36:03.955]  I've got a pickup truck, Alex.
[00:36:04.821 --> 00:36:05.862]  It's registered.
[00:36:06.502 --> 00:36:08.063]  It has a license plate.
[00:36:08.603 --> 00:36:10.264]  I've got the registration.
[00:36:11.144 --> 00:36:11.885]  It's done.
[00:36:12.425 --> 00:36:17.448]  Why on God's good green earth do I have to register it again?
[00:36:18.368 --> 00:36:19.589]  It's registered.
[00:36:20.109 --> 00:36:22.250]  Leave me alone.
[00:36:22.510 --> 00:36:26.913]  Absolutely, and why do we have warrantless checkpoints, and why is all of this happening?
[00:36:26.953 --> 00:36:33.316]  Well, again, our friends listening right now, they're nodding their heads, and I've got to tell you,
[00:36:33.883 --> 00:36:57.875]  It's gotta be 90 plus percent, I don't care, liberal, conservative, democrat, republican, 90 plus percent of America, when push comes to shove, would agree with a list of the self-evident truths that I outline in Ted White and Blue, and that you talk about every day on your radio show, and that I communicate with people across this nation every day, but they don't do a damn thing
[00:36:58.195 --> 00:36:58.756]  Well, you're right.
[00:36:58.796 --> 00:37:06.041]  I mean, people keep calling me saying what I need to do to save the country, and I try to explain to them the solution is looking at them in the mirror.
[00:37:06.221 --> 00:37:07.462]  Okay, I don't have all the answers.
[00:37:07.542 --> 00:37:08.803]  Okay, I don't have all the solutions.
[00:37:09.463 --> 00:37:11.225]  It's up to you, and I know this.
[00:37:11.905 --> 00:37:18.030]  Apathy is a green light to tyranny, and we're basically like legless, blind, deaf sheep
[00:37:18.590 --> 00:37:20.392]  Who have been laid out in the field for wolves.
[00:37:20.553 --> 00:37:22.135]  Stop being a sheep.
[00:37:22.615 --> 00:37:26.440]  Stand up like a sheepdog and fight back and that's when things are going to turn around.
[00:37:26.661 --> 00:37:30.125]  I'm going to skip this final break so we can go right up to the end of the hour with Ted Nugent.
[00:37:30.165 --> 00:37:32.268]  Let's talk to John in Texas.
[00:37:32.288 --> 00:37:33.870]  You're on the air with Ted Nugent.
[00:37:33.910 --> 00:37:34.231]  Go ahead.
[00:37:35.677 --> 00:37:44.265]  Yeah, I would just like to say that Ted Nugent would be an awesome addition to the Freedom Truth Concert that you, Alex, and Willie Nelson are putting on.
[00:37:44.605 --> 00:37:51.051]  Well, that's not even complete and set yet, but do you have any other comments for our guest?
[00:37:52.182 --> 00:37:56.745]  Well, you know, if that concert does happen, I would just like to say that Ted would be an awesome addition.
[00:37:56.765 --> 00:37:57.565]  That's my two cents.
[00:37:57.945 --> 00:37:58.766]  Thanks for watching.
[00:37:58.806 --> 00:37:59.966]  God bless you for that, my friend.
[00:38:00.067 --> 00:38:00.947]  Thank you so much.
[00:38:01.067 --> 00:38:03.829]  Let's go ahead and talk to Eric in Wisconsin.
[00:38:04.149 --> 00:38:05.430]  Eric, you're on the air with Ted Nugent.
[00:38:05.470 --> 00:38:05.810]  Go ahead.
[00:38:06.310 --> 00:38:06.910]  Hey, Mr. Nugent.
[00:38:06.930 --> 00:38:07.611]  How are you doing today?
[00:38:07.851 --> 00:38:09.592]  Greetings in the great Badger State, Eric.
[00:38:10.132 --> 00:38:11.393]  Yes, you've been here a few times.
[00:38:11.473 --> 00:38:13.134]  I've actually watched you in concert.
[00:38:13.584 --> 00:38:19.770]  Yeah, well Eric, get ready because the Nugent band is going to carpet bomb Wisconsin in the next couple of weeks and it's going to be great to be back up there.
[00:38:20.251 --> 00:38:20.531]  Awesome.
[00:38:20.951 --> 00:38:21.332]  Oh, man.
[00:38:21.632 --> 00:38:23.854]  Hey, listen, I want to really thank you for doing your part.
[00:38:24.995 --> 00:38:29.760]  You're a real inspiration because I've been, I guess, teetering on the balance.
[00:38:30.300 --> 00:38:31.401]  I see where people come from.
[00:38:31.441 --> 00:38:34.945]  They're afraid to do things because they're afraid that there's going to be repercussions.
[00:38:37.202 --> 00:38:39.144]  I put two and two together, and that's what heroes do.
[00:38:39.284 --> 00:38:43.928]  Well, inaction is action, and by laying there, you're saying, run over me.
[00:38:44.128 --> 00:38:47.230]  See, people think just laying there being a spectator, they're not in the game.
[00:38:47.291 --> 00:38:48.331]  No, you're being run over.
[00:38:48.552 --> 00:38:49.492]  You're in the center lane.
[00:38:49.833 --> 00:38:51.834]  Let me give you a metaphor, if I may, Alex.
[00:38:52.295 --> 00:38:52.515]  Yeah.
[00:38:53.135 --> 00:38:54.196]  My name is Ted Nugent.
[00:38:54.857 --> 00:38:56.939]  I run a bagel shop in Nuremberg.
[00:38:57.019 --> 00:39:04.345]  It's 1936, and a bunch of brown-shirt punks are trying to tell me and my family to get on the train.
[00:39:04.787 --> 00:39:06.087]  Well, you know what Ted Nugent does?
[00:39:06.707 --> 00:39:10.789]  I take the Luger from the punk in the brown shirt, and I shoot him dead.
[00:39:11.169 --> 00:39:16.790]  And I prod my fellow Jews to never, ever obey an order to get on the train.
[00:39:17.050 --> 00:39:19.031]  And America better wake the hell up.
[00:39:19.551 --> 00:39:26.112]  Demand that we respond viciously against the attack dogs of tyranny.
[00:39:26.432 --> 00:39:31.014]  And we take the Luger away from the brown shirt, and we shoot the son of a bitch dead.
[00:39:31.394 --> 00:39:32.314]  Both literally,
[00:39:33.001 --> 00:39:33.942]  And figuratively.
[00:39:34.242 --> 00:39:38.844]  And if Americans keep getting on the train, they will end up in the showers.
[00:39:39.304 --> 00:39:40.085]  Cut it out!
[00:39:42.566 --> 00:39:45.367]  Where do you see America going if we don't turn things around?
[00:39:45.427 --> 00:39:51.691]  I mean, Barack Obama wants a million-person youth brigade armed to, quote, spy on the American people.
[00:39:51.731 --> 00:39:55.052]  They're creating environmental youth brigades to spy on people?
[00:39:55.793 --> 00:40:00.215]  Well, and again, my confidence soars on the wings of an American eagle, Alex.
[00:40:01.138 --> 00:40:03.980]  Again, the pulse I bring you from my travels every year.
[00:40:04.000 --> 00:40:05.161]  This is my 50th year.
[00:40:05.221 --> 00:40:07.283]  I just performed my 6,000th concert.
[00:40:07.303 --> 00:40:08.264]  That was another question I had.
[00:40:08.284 --> 00:40:09.425]  Do you see people waking up?
[00:40:09.865 --> 00:40:10.606]  I really do.
[00:40:10.626 --> 00:40:13.208]  And again, I'm not promoting my website.
[00:40:13.248 --> 00:40:14.509]  I'm promoting activism.
[00:40:14.549 --> 00:40:16.050]  But go to TedNugent.com.
[00:40:16.070 --> 00:40:18.051]  In fact, Alex, we've got to organize it.
[00:40:18.432 --> 00:40:22.255]  If I can get on every day, you can find time to get on every day.
[00:40:22.295 --> 00:40:23.796]  And I want to see Alex Jones
[00:40:24.256 --> 00:40:41.284]  on my talkback board, and you won't believe the people that were just basically couch potato, do-nothing, apathetic sheep, who are growing horns because of the inspiration and the rallying cry, the battle cry.
[00:40:41.424 --> 00:40:46.867]  You really want a million info warriors to paratroop down into your message board, okay?
[00:40:47.207 --> 00:40:48.648]  Watch out what you ask for, Ted.
[00:40:48.968 --> 00:40:50.909]  Well, I hope so, because I've got to tell you,
[00:40:51.709 --> 00:40:52.930]  I am not the commander.
[00:40:53.310 --> 00:40:56.091]  I am just a soldier in this activism war.
[00:40:56.211 --> 00:41:03.513]  I have some much brighter, much more wiser individuals than me, and I absorb that kind of wisdom, and it's all over my website.
[00:41:03.853 --> 00:41:04.514]  Absolutely.
[00:41:04.874 --> 00:41:06.554]  Anything else, Eric, in Wisconsin?
[00:41:07.275 --> 00:41:07.795]  I'm on board.
[00:41:07.815 --> 00:41:08.335]  Let's do it.
[00:41:09.495 --> 00:41:11.436]  I'm not going to sit around anymore and watch this happen.
[00:41:15.913 --> 00:41:30.568]  Go to your city council, speak out on what issues are important to you, start a website, call into radio talk shows like you're doing now, and raise hell with Governor Doyle up there in Wisconsin who doesn't believe in the Second Amendment, while innocent Wisconsin people
[00:41:30.928 --> 00:41:37.653]  Are forced into unarmed helplessness because there's no concealed weapon statute in the great state of Wisconsin and innocent people are dying.
[00:41:37.693 --> 00:41:44.518]  And we know the crime rate drops by on average 20% within two years of a concealed carry going in.
[00:41:44.759 --> 00:41:49.082]  My name is Ted Nugent, wherever I am is not a gun-free zone.
[00:41:49.262 --> 00:41:50.703]  Alright, thank you Eric.
[00:41:51.104 --> 00:41:52.284]  Let's go to Judith.
[00:41:52.725 --> 00:41:55.026]  Go to Judith now in British Columbia.
[00:41:55.067 --> 00:41:56.227]  You're on the air with Ted Nugent.
[00:41:56.588 --> 00:41:58.129]  Judith, God bless British Columbia.
[00:41:58.149 --> 00:41:59.510]  I just came back from Vancouver.
[00:42:00.390 --> 00:42:00.770]  What's that?
[00:42:01.150 --> 00:42:03.212]  I just got home from Vancouver, Judith.
[00:42:03.232 --> 00:42:04.933]  You have a beautiful God's country up there.
[00:42:05.273 --> 00:42:05.893]  Yes, we do.
[00:42:06.194 --> 00:42:06.594]  We do.
[00:42:06.614 --> 00:42:07.214]  We certainly do.
[00:42:09.776 --> 00:42:19.402]  To direct a question to you, I've got about twelve questions, about seven comments, two or three areas of disagreement, and one plug.
[00:42:19.542 --> 00:42:24.585]  But to direct something in your line would be, can we
[00:42:29.119 --> 00:42:36.666]  Do you have a lawsuit action against the media for lying to us about 9-11?
[00:42:36.686 --> 00:42:36.946]  No, we can't.
[00:42:38.900 --> 00:42:39.120]  Why?
[00:42:39.440 --> 00:42:44.362]  But we can raise hell and raise such a pulse on the streets of our nation.
[00:42:44.382 --> 00:43:05.092]  Hey, Judith, what we need to do is we need to... Can we sue these governors, Ted, that are trying to stop our First Amendment and our Second Amendment rights, like New York continues to sue gun manufacturers all over the country trying to take our rights in Texas and other states, and to me that's racketeering and a civil rights violation.
[00:43:05.132 --> 00:43:05.892]  Judith, thanks for the call.
[00:43:06.372 --> 00:43:18.897]  Judith, I hope Judith is listening because I spent a lot of time in Canada, Alex, and they held rallies with hundreds of thousands of people in the capitals of the different provinces of Canada.
[00:43:18.917 --> 00:43:19.917]  To not have their guns taken.
[00:43:20.377 --> 00:43:25.519]  But they still had to deal with the outrageous anti-freedom bureaucracy
[00:43:26.454 --> 00:43:28.234]  That's still a monster of C-68.
[00:43:28.414 --> 00:43:30.155]  We can go into details on that.
[00:43:30.195 --> 00:43:31.595]  I'm sure you've talked about it in the past.
[00:43:32.115 --> 00:43:41.177]  But just like New York, do you realize how many citizens in New York do own guns and do carry guns in total violation of the Sullivan Law?
[00:43:41.997 --> 00:43:52.779]  That's because as long as they don't bring attention to themselves, they think that they can go on being illegal while the policies guarantee
[00:43:53.593 --> 00:43:57.876]  The helpless, unarmed victims of violent recidivism every day.
[00:43:57.916 --> 00:44:01.058]  And now the police do random Fourth Amendment violations.
[00:44:01.098 --> 00:44:04.980]  I've been there where they lock down whole streets and start searching everyone.
[00:44:05.000 --> 00:44:06.861]  I mean, that's Nazi Germany right there.
[00:44:06.901 --> 00:44:12.225]  Let's take one final call from Travis in Seattle for the one and only Ted Nugent.
[00:44:12.265 --> 00:44:13.065]  Go ahead, Travis.
[00:44:13.285 --> 00:44:13.826]  Hello, Travis.
[00:44:14.454 --> 00:44:16.375]  Hey Ted, I just got a question for you.
[00:44:16.415 --> 00:44:20.217]  You said you work with law enforcement as like a federal helper or something?
[00:44:20.237 --> 00:44:23.999]  Yes, I conduct federal raids with law enforcement against fugitive felons.
[00:44:24.699 --> 00:44:30.982]  Okay, do you believe that the Constitution refers to a crime as something that goes against your life, liberty, or property?
[00:44:31.983 --> 00:44:32.363]  Certainly.
[00:44:33.223 --> 00:44:38.706]  Okay, so just as a hypothetical, say I had a field full of weed here.
[00:44:39.747 --> 00:44:42.468]  Would you be involved in coming and taking it from me?
[00:44:43.359 --> 00:44:54.152]  Well, I gotta tell you, Travis, I've been a rock and roller all my life, and I've watched the lie of dope smoking being a victimless crime.
[00:44:54.172 --> 00:44:56.856]  I have attended way too many funerals.
[00:44:57.415 --> 00:45:05.438]  And visited way too many paraplegic and quadriplegics because people getting high have destroyed innocent lives every day.
[00:45:05.758 --> 00:45:26.885]  So we as a citizenry must identify that conduct and those procedures by which innocent victims are being destroyed and mutilated and killed every day so that some mindless hippie can smoke dope and drop out and you're goddamn right I'd raid that place because I want people who want to get stoned and become a liability to
[00:45:27.245 --> 00:45:29.667]  Travis, thank you for the call.
[00:45:29.948 --> 00:45:31.629]  We have to end it here on a negative note.
[00:45:31.989 --> 00:45:34.091]  Ted, we've got triple the heroin, double the cocaine.
[00:45:34.251 --> 00:45:35.592]  It's like prohibition with alcohol.
[00:45:35.632 --> 00:45:36.673]  It made it increase.
[00:45:36.713 --> 00:45:38.255]  It corrupted our police.
[00:45:38.815 --> 00:45:39.676]  I don't smoke pot.
[00:45:40.036 --> 00:45:42.558]  I don't like people bumbling around stoned around me.
[00:45:42.799 --> 00:45:47.242]  But I don't think they should be locked up in prisons for 20 cents an hour taking my job away.
[00:45:47.483 --> 00:45:49.985]  That's why I think we need to really look at these drug laws.
[00:45:50.505 --> 00:45:55.106]  I think we do need to look at the drug laws, but what we really need is going back to that apathy, Alex.
[00:45:55.606 --> 00:45:58.907]  So you don't like apathy and you think marijuana adds to apathy?
[00:46:00.447 --> 00:46:08.829]  The entire desire of getting stoned is to become a lump, to become apathetic, and to drop out, and to become a liability.
[00:46:09.189 --> 00:46:11.569]  And that's irresponsible and that's dangerous.
[00:46:11.790 --> 00:46:13.110]  I don't want to pay for him in prison.
[00:46:13.650 --> 00:46:16.070]  I don't want to pay for him in prison either, quite honestly.
[00:46:16.511 --> 00:46:18.411]  Alex, you know, God bless you for doing this.
[00:46:19.131 --> 00:46:23.953]  And God bless you for facilitating and celebrating my First Amendment rights.
[00:46:24.014 --> 00:46:24.334]  You bet.
[00:46:24.354 --> 00:46:25.854]  Ted Nugent, it was great having you on.
[00:46:26.075 --> 00:46:27.655]  Let us have you back up soon.
[00:46:28.136 --> 00:46:28.796]  I hope so.
[00:46:28.836 --> 00:46:30.877]  Godspeed to everybody and a happy Independence Day.
[00:46:31.783 --> 00:46:32.523]  Let me say bye to him.
[00:46:33.323 --> 00:46:34.884]  Thank you for listening to GCN.
[00:46:35.284 --> 00:46:36.164]  He's probably already gone.
[00:46:51.509 --> 00:46:56.331]  And God bless you for facilitating and celebrating my First Amendment rights.
[00:46:56.451 --> 00:46:56.771]  You bet.
[00:46:56.791 --> 00:46:58.292]  Ted Nugent, it was great having you on.
[00:46:58.532 --> 00:47:00.092]  Let us have you back up soon.
[00:47:00.512 --> 00:47:01.173]  I hope so.
[00:47:01.233 --> 00:47:03.293]  Godspeed to everybody and a happy Independence Day.
[00:47:03.733 --> 00:47:05.654]  Let me say bye to him.
[00:47:05.694 --> 00:47:07.275]  Thank you for listening to GCN.
[00:47:08.215 --> 00:47:10.516]  Be sure to visit GCNlive.com today.
[00:47:15.400 --> 00:47:18.101]  I've come with a message of information.
[00:47:18.121 --> 00:47:20.762]  9-11 was an inside job.
[00:47:20.782 --> 00:47:21.922]  Do you like being a puppet, sir?
[00:47:21.942 --> 00:47:23.563]  Do you like being a puppet for the New World Order?
[00:47:23.643 --> 00:47:26.484]  How do the American people know that 9-11 was a stage?
[00:47:26.544 --> 00:47:30.165]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR?
[00:47:39.823 --> 00:47:44.716]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:47:45.973 --> 00:47:47.133]  An inside job?
[00:47:48.494 --> 00:47:49.574]  How dare you?
[00:47:50.935 --> 00:47:55.997]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:47:56.157 --> 00:47:58.798]  All hell is breaking loose on 6th Avenue.
[00:47:58.898 --> 00:48:04.360]  And if the government has not told the truth in five years, we will be here on the 10th anniversary of that.
[00:48:04.380 --> 00:48:05.320]  Truth Rises.
[00:48:05.380 --> 00:48:07.921]  Download the film at PrisonPlanet.tv right now.
[00:48:08.221 --> 00:48:10.202]  Or get the DVD at Infowars.com.
[00:48:10.482 --> 00:48:12.943]  It's now time to take the revolution to the next level.
[00:48:15.080 --> 00:48:18.937]  Ted Nugent just said he wants to come on with Ted Reports on a routine basis.
[00:48:19.949 --> 00:48:23.490]  I will tell you, folks, that behind the scenes, he knows a lot more than what he's saying.
[00:48:24.131 --> 00:48:28.653]  He did call for blasting people in pools of blood if they come for his guns.
[00:48:29.373 --> 00:48:33.494]  We had the former head of the Treasury, the father of Reaganomics, Wall Street Journal editor on a few days ago.
[00:48:33.514 --> 00:48:36.456]  In fact, I'm going to play that coming up later, John.
[00:48:36.476 --> 00:48:37.076]  I forgot to do that.
[00:48:37.096 --> 00:48:43.338]  It was right at the end of his interview with us, what was it, Friday, that sent shockwaves when he said, attack police, overturn police cars.
[00:48:43.719 --> 00:48:45.219]  I mean, I'm not even calling for that.
[00:48:45.499 --> 00:48:47.560]  But people are getting sick of it, folks.
[00:48:47.620 --> 00:48:49.301]  Even Ted Nugent, who's a cop,
[00:48:49.961 --> 00:48:51.663]  I mean, he's telling you he's getting sick of it.
[00:48:51.923 --> 00:48:55.446]  We can all argue about minutiae, but it's gone too far.
[00:48:55.946 --> 00:49:01.531]  And I think that the answer to 1984 is 1776, be that an info war or whatever it is.
[00:49:01.711 --> 00:49:06.755]  Look, I've been around enough, I've seen enough to not be into violence.
[00:49:06.835 --> 00:49:08.756]  I'm not like a 15-year-old that thinks it's cool.
[00:49:09.477 --> 00:49:20.940]  You know, I understand how serious it is, and I'm not calling for it, but a spirit of that is rising, because the spirit of tyranny is rising, and when tyranny rises, liberty rises to meet it.
[00:49:21.460 --> 00:49:23.281]  For every action, there's an equal reaction.
[00:49:23.341 --> 00:49:26.902]  It's a simple law of quantum mechanics and physics.
[00:49:27.422 --> 00:49:30.463]  So I think this, taking us out to break, says it all.
[00:49:30.523 --> 00:49:31.843]  We have to get mad!
[00:49:32.263 --> 00:49:34.224]  We have to get angry first,
[00:49:34.804 --> 00:49:41.808]  And then take action, just getting a buzz going, speaking out, saying no, getting aggressive, waking others up, and making it fun to fight tyranny.
