[00:00:00.650 --> 00:00:01.731]  Government cover-ups.
[00:36:18.420 --> 00:36:18.600]  L.A.'
[00:36:18.580 --> 00:36:21.301]  's usually number one, Chicago number two, New York number three.
[00:36:22.061 --> 00:36:22.621]  But D.C.'
[00:36:22.601 --> 00:36:27.403]  's closely behind them, just for murder for hire, prostitution, drug dealing.
[00:36:29.264 --> 00:36:35.786]  And the average beat cop's just out trying to stop robberies and help little old ladies across the street, but the higher-ups, it's just a criminal enterprise.
[00:36:37.186 --> 00:36:40.007]  This is the place where the mayor's on video, you know, smoking cocaine.
[00:36:42.728 --> 00:36:48.310]  They have a total gun ban in the city, and the Supreme Court's about to rule that they can't have gun bans.
[00:36:48.330 --> 00:36:50.952]  They're going to spin it and say, well, you have a right, but we can still ban your guns.
[00:36:51.812 --> 00:36:52.512]  I've read the briefs.
[00:36:52.592 --> 00:36:53.613]  I've read what the Supreme Court said.
[00:36:53.633 --> 00:36:54.933]  It'll be out in the next few months, you'll see.
[00:36:56.054 --> 00:37:02.217]  But I predicted before what even the oral arguments and statements would be, and it was exactly what I said it would be, because I know government policy.
[00:37:02.297 --> 00:37:03.637]  I know how these crooks operate.
[00:37:03.977 --> 00:37:05.158]  I know every one of their tricks.
[00:37:06.562 --> 00:37:09.605]  Tricks within tricks within tricks within tricks within tricks.
[00:37:10.166 --> 00:37:10.786]  And it's real simple.
[00:37:10.846 --> 00:37:16.031]  Once you figure out the tricks, it's just like knowing how a magician does a coin trick.
[00:37:18.313 --> 00:37:20.135]  You know, if you're a five-year-old, you think it's real.
[00:37:20.175 --> 00:37:21.977]  But if you're 30 years old, you know it's fake.
[00:37:23.058 --> 00:37:24.459]  Again, pro wrestling's fake.
[00:37:24.659 --> 00:37:25.280]  It's not real.
[00:37:26.881 --> 00:37:28.763]  It's all a simulation of liberty.
[00:37:28.823 --> 00:37:30.084]  A simulation of voting.
[00:37:30.124 --> 00:37:30.785]  A simulation.
[00:37:32.952 --> 00:37:39.034]  Well, this is the rebellion against the simulation, against the matrix, and we're not going along with it anymore.
[00:37:40.595 --> 00:37:42.396]  So, getting back to DC.
[00:37:43.456 --> 00:37:46.597]  I mean, on the face of it, oh, this is for your safety.
[00:37:47.158 --> 00:37:51.919]  We're doing safety checks where we want to try to intimidate our way into all of your houses.
[00:37:52.900 --> 00:38:01.003]  On the face of it, a complete violation of the Fourth Amendment, a complete violation of Magna Carta, common law, every canon of a free society,
[00:38:02.410 --> 00:38:08.252]  A violation of just the most basic fundamental rights, and then it gets worse.
[00:38:09.513 --> 00:38:15.955]  The police, the prosecutors, do not have a right to give amnesty.
[00:38:17.016 --> 00:38:25.199]  Only a governor, at the end of their term, and then that is politically scrutinized, and they can get in trouble and go to jail if it's improper.
[00:38:25.879 --> 00:38:27.360]  Only a governor or a president
[00:38:27.907 --> 00:38:30.650]  Can engage in pardons and in unlimited respect.
[00:38:31.110 --> 00:38:42.020]  If you go in a house and somebody's putting cigarettes out on their kid, or you go in a house and there's a meth lab in the back, or you go in a house and there's a dead person in a trunk, there is not amnesty.
[00:38:42.040 --> 00:38:46.945]  Now, on the surface, they can't do that and that's illegal and criminal and violates hundreds of laws.
[00:38:48.186 --> 00:38:49.187]  But it's worse than that.
[00:38:49.267 --> 00:38:50.869]  Folks, they don't give you any amnesty.
[00:38:50.909 --> 00:38:52.751]  That is absolute bull.
[00:38:55.365 --> 00:39:01.050]  I know from the Phoenix stories, the Tucson stories, the Dallas Morning News stories out of Dallas, they do not.
[00:39:01.890 --> 00:39:09.356]  And they... Then when they come to your door and say, well, no, you can't search, I say, well, what do you have to hide, ma'am, sir?
[00:39:09.376 --> 00:39:11.218]  And you know what I'm going to say?
[00:39:12.119 --> 00:39:12.619]  Listen to me.
[00:39:12.879 --> 00:39:14.200]  You know you're violating the Fourth Amendment.
[00:39:14.220 --> 00:39:16.462]  I know your bosses want to set a precedent to do this.
[00:39:16.923 --> 00:39:17.623]  Shame on you.
[00:39:18.444 --> 00:39:19.905]  I want your badge numbers right now.
[00:39:20.205 --> 00:39:22.347]  If this goes any further, you're going to personally be litigated.
[00:39:22.807 --> 00:39:24.729]  And you can beat the rap, you can't beat the ride.
[00:39:25.231 --> 00:39:26.332]  I will sue you personally.
[00:39:26.352 --> 00:39:28.614]  You're outside of your jurisdiction, your office.
[00:39:28.934 --> 00:39:35.279]  You're not allowed to cross the threshold of my property line, my yard, unless you've got some probable cause or a call.
[00:39:35.940 --> 00:39:38.342]  Now, their big trick is they'll claim you've got a 911 call.
[00:39:38.382 --> 00:39:40.664]  Then when you try to go get the records, they just don't exist.
[00:39:41.184 --> 00:39:42.445]  That's a big trick they use.
[00:39:43.326 --> 00:39:49.070]  And it's just so criminal.
[00:39:50.451 --> 00:39:53.594]  The bad guys do things like that.
[00:39:53.674 --> 00:39:54.575]  The bad guys
[00:39:55.487 --> 00:39:57.168]  Try to come to your home.
[00:39:57.548 --> 00:39:59.388]  Now, remember Bill Clinton on MTV?
[00:39:59.408 --> 00:40:01.449]  It's in my book, The Sin of Tyranny.
[00:40:01.469 --> 00:40:02.249]  I actually have the quote.
[00:40:02.289 --> 00:40:04.029]  I forgot to find it during the break.
[00:40:04.069 --> 00:40:04.630]  Let me see.
[00:40:05.870 --> 00:40:07.450]  There's President Bush, September 11, 1990.
[00:40:08.491 --> 00:40:13.832]  Out of these troubled times, a new world order can emerge under a United Nations that performs as envisioned by its founders.
[00:40:13.872 --> 00:40:15.593]  The first four pages are quotes in my book.
[00:40:16.113 --> 00:40:16.733]  There's H.G.
[00:40:16.773 --> 00:40:19.914]  Wells saying they're going to kill the majority of us under the new world order.
[00:40:21.054 --> 00:40:22.475]  There's author Schlesinger Jr.
[00:40:22.535 --> 00:40:23.315]  saying the same thing.
[00:40:24.639 --> 00:40:26.280]  Henry Kissinger saying they're going to use U.N.
[00:40:26.300 --> 00:40:29.363]  troops in America after staging terror attacks.
[00:40:31.124 --> 00:40:32.645]  There's George Bush Sr.
[00:40:32.665 --> 00:40:33.967]  calling for world government again.
[00:40:34.167 --> 00:40:35.328]  Where's my Bill Clinton quote?
[00:40:35.628 --> 00:40:38.430]  There's Ted Turner saying he wants to kill 95% of us.
[00:40:39.091 --> 00:40:40.792]  There's Prince Philip saying it.
[00:40:41.813 --> 00:40:42.413]  No, it's not.
[00:40:42.693 --> 00:40:44.495]  Where's my David Rockefeller?
[00:40:44.855 --> 00:40:46.717]  We're on the verge of a global transformation.
[00:40:46.757 --> 00:40:48.318]  All we need is the right major crisis.
[00:40:48.778 --> 00:40:50.540]  The nations will accept a new world order.
[00:40:50.560 --> 00:40:50.600]  No.
[00:40:55.359 --> 00:40:56.019]  That's not it.
[00:40:56.059 --> 00:40:56.940]  Oh, here's Bill Clinton.
[00:40:58.941 --> 00:41:09.325]  When we got organized as a country, and we wrote a fairly radical constitution, with a radical Bill of Rights, giving a radical amount of individual freedoms to Americans, and so a lot of people say there's too much personal freedom.
[00:41:10.000 --> 00:41:13.442]  When personal freedom being abused, you have to move to limit it.
[00:41:13.882 --> 00:41:24.487]  That's what we did in the announcement I made last weekend on the public housing projects and how we're going to have weapon sweeps and more things like that to try to make people safer in their communities.
[00:41:24.847 --> 00:41:28.969]  President Bill Clinton, March 22, 1994, MTV's Enough is Enough.
[00:41:29.429 --> 00:41:34.732]  Their little cult brainwashing thing where they tell the kids to rat on their parents and turn your guns in.
[00:41:36.311 --> 00:41:42.775]  And they started back then doing gun sweeps and projects saying, you don't have any right to own a gun because you're in government housing.
[00:41:44.256 --> 00:41:49.379]  And see now they've just moved on to suburbs and $400,000 houses in Dallas.
[00:41:51.680 --> 00:41:52.340]  And Tucson.
[00:41:53.121 --> 00:41:53.961]  And Los Angeles.
[00:41:54.562 --> 00:41:55.882]  And the cops come to your door.
[00:41:57.583 --> 00:41:59.605]  And they just go door to door.
[00:41:59.665 --> 00:42:01.686]  There's no judge, no jury, no warrants.
[00:42:02.734 --> 00:42:05.716]  No probable cause, no suspicion, no nothing.
[00:42:05.796 --> 00:42:11.421]  It's just, you're all guilty until proven innocent and we're the secret police and we're here to talk to you.
[00:42:12.802 --> 00:42:14.743]  Well, there's many other areas where this happens.
[00:42:15.484 --> 00:42:30.915]  You know, everybody's told, even if you've got money, it's not welfare, you know, it's not your poor, it's not your lower blue collar, it's, oh, you know, the government's got a head start and they advertise it for everybody and put your kid in school when they're two or three and, by the way, you're going to get three CPS visits a year.
[00:42:32.378 --> 00:42:36.440]  And they come to your house and they find something to grab your kid and go sell it to pedophiles.
[00:42:36.780 --> 00:42:37.900]  About a tenth of the time.
[00:42:37.920 --> 00:42:42.202]  The rest of the time it's just well-meaning families that pay 500 grand, 300 grand, depending on the child.
[00:42:43.263 --> 00:42:47.265]  Or they take it if it's a black child or a Hispanic child and test pesticides on it until the child dies.
[00:42:49.566 --> 00:42:53.467]  I was on a local number one talk show here in Austin for two and a half hours this morning.
[00:42:54.027 --> 00:42:56.088]  I just go on the show and say, Google this, Google that.
[00:42:56.549 --> 00:42:59.610]  Google Bush kissing a gay porn star at the press dinner.
[00:43:00.816 --> 00:43:11.585]  Uh, you know, and the same guy that visits the White House at midnight, and they didn't believe me, they googled it, there it was, and then I said, googled, force-feeding black kids pesticides, they googled it, there it was, mainstream news, uh.
[00:43:11.605 --> 00:43:13.246]  I mean, I'm not the one that did all this.
[00:43:13.306 --> 00:43:14.628]  I'm sorry it sounds crazy.
[00:43:15.028 --> 00:43:17.109]  Dying Cora Halliburton running child kidnapping ranks.
[00:43:17.850 --> 00:43:20.152]  I mean, these, these hardcore crooks run it all!
[00:43:21.293 --> 00:43:22.053]  They enjoy it!
[00:43:22.834 --> 00:43:25.056]  You understand, psychopaths run the government now.
[00:43:25.876 --> 00:43:30.319]  And they order the police to go out and get in the business of confiscating your guns.
[00:43:30.719 --> 00:43:40.045]  They didn't hire 26,000 preachers and train them and pay them covertly to give sermons, telling their flocks, this is secret, now it's public.
[00:43:40.065 --> 00:43:49.532]  But imagine them saying, this is secret, don't tell them, here's what you're supposed to preach, turn your guns in, submit to government, go to FEMA camps, let them break your families up, take inoculations.
[00:43:50.252 --> 00:43:53.014]  I gave you the secret documents a year and a half before it was on the news.
[00:43:54.170 --> 00:44:01.656]  You think they hired 26,000 preachers, 23,000 executives, 450,000 truck drivers to be tattletales?
[00:44:01.896 --> 00:44:11.724]  You think they, in every major public school, give the kids discount $200 credit cards to report on their parents and what's in the medicine cabinet because they're nice people or they want to keep you safe?
[00:44:12.125 --> 00:44:13.526]  They're taking over!
[00:44:16.383 --> 00:44:21.646]  They are going to come, and they are going to have firefights, and they are going to kill you.
[00:44:22.166 --> 00:44:25.248]  The SWAT teams are going to set fire to your house.
[00:44:25.688 --> 00:44:39.636]  They're going to have little robots roll up and fire a firebomb into your house, and then they're going to have fire engines next door to it to spray down the other houses, and they're going to turn the gas off, and they're going to burn you up in your house.
[00:44:39.916 --> 00:44:41.137]  That's what they're training to do.
[00:44:42.350 --> 00:44:45.411]  I was shown secret Marine Corps footage that I wasn't allowed to air.
[00:44:45.431 --> 00:44:55.535]  I have similar footage I shot myself, where the people scream, where Americans don't take our farmland, and with heavy machine guns they simulate mowing hundreds of us down for protesting.
[00:44:55.955 --> 00:44:59.797]  They're here to kill you and your family.
[00:45:00.057 --> 00:45:01.637]  Do you understand?
[00:45:01.858 --> 00:45:03.938]  I'm not risking my life for nothing.
[00:45:04.118 --> 00:45:05.019]  This isn't a drill.
[00:45:05.379 --> 00:45:06.639]  This isn't a simulation.
[00:45:06.859 --> 00:45:07.720]  This is real.
[00:45:09.741 --> 00:45:10.661]  They have armies.
[00:45:11.599 --> 00:45:18.924]  Huge divisions of aggravated violent felons and illegal aliens, ready to eat their own guts and ass for seconds.
[00:45:20.325 --> 00:45:21.746]  What makes the grass grow?
[00:45:22.026 --> 00:45:22.446]  Blood!
[00:45:22.687 --> 00:45:23.127]  Blood!
[00:45:23.347 --> 00:45:23.907]  Blood!
[00:45:24.448 --> 00:45:31.933]  The Pentagon, the British Defense Ministries, official reports admit their new mission is suppressing domestic populations.
[00:45:32.910 --> 00:45:34.372]  They want your guns!
[00:45:34.633 --> 00:45:36.515]  They want your sons and daughters!
[00:45:36.756 --> 00:45:38.258]  They want your bank accounts!
[00:45:38.538 --> 00:45:40.741]  And they're going to have it!
[00:45:41.302 --> 00:45:47.170]  Hitler, Stalin, Mao, Caligula, thousands of dictators, they do it because they like it!
[00:45:47.350 --> 00:45:48.232]  They're bored!
[00:45:48.472 --> 00:45:49.874]  They like to burn cities!
[00:45:50.094 --> 00:45:52.516]  They like to fly remote-controlled jets into buildings.
[00:45:52.716 --> 00:45:54.017]  They like to nuke cities.
[00:45:54.358 --> 00:45:57.080]  They like to put cancer viruses in your vaccines.
[00:45:57.300 --> 00:45:59.241]  They like to hurt you!
[00:45:59.862 --> 00:46:05.366]  And because you're not like them, you can't wrap your mind around that level of evil!
[00:46:06.988 --> 00:46:08.689]  But to them, that's power.
[00:46:08.829 --> 00:46:09.630]  They revel.
[00:46:09.730 --> 00:46:12.853]  They give awards to whoever is most vicious.
[00:46:14.494 --> 00:46:16.896]  They enjoy what they do.
[00:46:18.436 --> 00:46:20.718]  They don't care if you've got a free market or a good life.
[00:46:21.058 --> 00:46:25.322]  Contrary, they don't want anyone happy but themselves.
[00:46:26.783 --> 00:46:39.234]  They like dark, boarded up cities with smokestacks dirtying the air as they live on their private villas and you slave and have got two changes of clothes in your tiny apartment with no running water.
[00:46:39.614 --> 00:46:40.835]  That's what they like.
[00:46:42.392 --> 00:46:43.572]  You know, I wasn't joking around.
[00:46:43.612 --> 00:46:44.753]  I talked to Rob about it yesterday.
[00:46:45.013 --> 00:46:46.153]  He worked with me on Martial Law.
[00:46:46.354 --> 00:47:00.359]  He remembers all of Arnold Schwarzenegger's artwork of dead babies covered with worms, little girls in provocative positions, in Nazi uniforms, demons leering over babies.
[00:47:01.339 --> 00:47:04.200]  Remember the artwork on PBS of Jack Kevorkian?
[00:47:04.660 --> 00:47:07.882]  It's demons eating babies as they come out of women's wombs.
[00:47:08.822 --> 00:47:10.663]  I'll never forget seeing
[00:47:12.876 --> 00:47:15.477]  A big New York function with Tom Cruise and people.
[00:47:15.897 --> 00:47:33.302]  I was just flipping through the TV about 10 years ago, and it came to Jack, it might have been 15 years ago, to Jack Kevorkian, going, this is my art, I painted it in my own blood, and it's a demon eating a baby, triple X, you know, pornography, but it was okay to show on PBS because it was so beautiful.
[00:47:33.662 --> 00:47:38.683]  So they showed it on Mainline PBS in Austin, of a demon eating a baby coming out of a woman.
[00:47:40.521 --> 00:47:42.383]  And this art was, quote, good.
[00:47:42.483 --> 00:47:44.345]  It was very shocking, provocative.
[00:47:44.385 --> 00:47:49.231]  It made me have adrenaline releases when they would cut to another painting.
[00:47:49.531 --> 00:47:52.755]  I mean, really wicked-looking demons right out of nightmares.
[00:47:53.095 --> 00:47:54.297]  Things that were palpable.
[00:47:55.327 --> 00:47:58.169]  And he would say, I painted this in my own blood.
[00:47:58.490 --> 00:48:10.920]  And there were all these superstar supermodels giddily kissing all over him and going, that's who runs things.
[00:48:11.740 --> 00:48:21.208]  That's what they like is demons eating babies, little girls in little Nazi uniforms, provocatively laying on the ground.
[00:48:22.586 --> 00:48:24.968]  That's who they are, ladies and gentlemen.
[00:48:25.268 --> 00:48:27.969]  Pit of hell demons!
[00:48:28.990 --> 00:48:37.035]  With huge forces of psychopaths and sociopaths and bullies, ready to murder you and your family.
[00:48:42.361 --> 00:48:43.502]  I'm not joking around.
[00:48:43.622 --> 00:48:44.583]  That's the reality.
[00:48:44.643 --> 00:48:45.324]  That's what they're going to do.
[00:48:45.364 --> 00:48:58.314]  If we let them do door-to-door random gun searches, if we let them do what they did in New Orleans, if we let them do everything they're doing, they didn't triple the size of the BATF to play tiddlywinks, we are going to incrementally... You think I'm joking?
[00:48:58.875 --> 00:49:02.658]  The White House wrote memos saying they can sexually torture children.
[00:49:03.579 --> 00:49:05.580]  And I can't believe there are people that support that.
[00:49:06.321 --> 00:49:09.604]  I can't believe there are neocon talk show hosts that say it's good.
[00:49:10.307 --> 00:49:15.213]  In fact, find the Limbaugh clip where he says, Abu Ghraib was fun, blowing off steam.
[00:49:16.455 --> 00:49:18.878]  You see, they're really letting you know who they are, aren't they?
[00:49:20.400 --> 00:49:22.943]  There's nothing they love more than having you chained down.
[00:49:24.992 --> 00:49:26.433]  Psychopaths are all the same, folks.
[00:49:26.453 --> 00:49:27.874]  They love it when you're chained down.
[00:49:27.914 --> 00:49:30.076]  They get to come in and terrorize you in the fear in your eyes.
[00:49:30.576 --> 00:49:32.138]  And more often than not, they like to bite.
[00:49:32.158 --> 00:49:36.101]  And they just reach over and bite a big, bloody chunk out and the blood runs down their face.
[00:49:36.361 --> 00:49:39.623]  And they take off their suit, their fancy tie.
[00:49:39.643 --> 00:49:40.664]  They always like to wear suits.
[00:49:41.145 --> 00:49:42.145]  I'm a nice man.
[00:49:42.205 --> 00:49:43.787]  You got in the car, didn't you?
[00:49:43.807 --> 00:49:45.108]  Yeah, that's right.
[00:49:45.128 --> 00:49:49.871]  And they pull the tie off and they just reach over and bite a big, bloody chunk right out of you.
[00:49:50.612 --> 00:49:51.993]  Oh, I'm the government.
[00:49:52.691 --> 00:49:55.015]  Oh, I'm gonna taser you when you're handcuffed.
[00:49:55.716 --> 00:49:57.920]  I'm gonna have my way with you now.
[00:49:59.474 --> 00:50:03.475]  Well, I tell the good people it's time we rise up and prepare ourselves.
[00:50:03.975 --> 00:50:26.000]  And it's time we make the commitment to realize that these enemies cannot stand before us if we simply ask God to lead God and direct us and fill ourselves with righteous rage and strength of the human spirit and all that is decent to let them know that they will be defeated!
[00:50:40.799 --> 00:50:41.560]  We're good.
[00:50:53.700 --> 00:50:55.381]  Our beloved Republic is on her knees.
[00:50:55.701 --> 00:50:59.124]  The forces of globalism are destroying national sovereignty worldwide.
[00:50:59.304 --> 00:51:01.205]  But in Liberty's darkest hour, there is hope.
[00:51:01.786 --> 00:51:04.528]  The first time in modern history, the people are beginning to wake up.
[00:51:04.848 --> 00:51:10.352]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:51:10.632 --> 00:51:14.555]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:51:14.895 --> 00:51:19.837]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:51:20.117 --> 00:51:22.897]  PrisonPlanet.tv is a vault of forbidden information.
[00:51:23.198 --> 00:51:30.060]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:51:30.460 --> 00:51:36.321]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:51:36.462 --> 00:51:41.003]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:51:41.383 --> 00:51:43.826]  The Info War is waiting for you to set it free.
[00:51:44.187 --> 00:51:45.869]  Join PrisonPlanet.tv.
[00:51:46.270 --> 00:51:48.052]  Burn the info bombs to disk.
[00:51:48.252 --> 00:51:50.075]  Put them on the file sharing networks.
[00:51:50.415 --> 00:51:51.857]  Bring down the New World Order.
[00:51:52.218 --> 00:51:52.959]  PrisonPlanet.tv
[00:51:55.023 --> 00:51:55.503]  Hi, neighbor.
[00:51:55.824 --> 00:51:58.546]  They say the road to hell is paved with good intentions.
[00:51:59.127 --> 00:52:03.851]  Certainly we'd never intend to procrastinate getting our own food supply until there was none left at any price.
[00:52:04.411 --> 00:52:09.536]  We would intend to have plenty of food so the relief organizations could care for those unable to care for themselves.
[00:52:10.156 --> 00:52:17.242]  We would intend not to be standing in the breadline with the ignorant and the foolish who pretend the facts of food disappearance are untrue.
[00:52:17.763 --> 00:52:22.667]  If the experience of the Katrina disaster is evidence, the breadline may have no bread.
[00:52:23.271 --> 00:52:30.314]  Just like the good intentions on the road to that unheavenly place, the good intentions alone to get a supply of food will not feed us.
[00:52:31.094 --> 00:52:35.516]  Only getting our food supply immediately will make us independent and fearless for the future.
[00:52:36.216 --> 00:52:36.496]  Call 800-409-5633.
[00:52:36.516 --> 00:52:36.556]  800-409-5633.
[00:52:36.576 --> 00:52:37.537]  On the web, efoodsdirect.com.
[00:52:37.577 --> 00:52:37.857]  Who am I?
[00:52:37.897 --> 00:52:38.017]  Nobody.
[00:52:38.037 --> 00:52:38.657]  Steve Shank.
[00:52:38.677 --> 00:52:39.177]  Someone who cares.
[00:52:56.084 --> 00:53:01.970]  Attention GCN listeners, would you like to watch uncensored, unregulated, even banned TV on your computer?
[00:53:02.090 --> 00:53:10.938]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch.
[00:53:11.258 --> 00:53:11.639]  We're good to go.
[00:53:30.658 --> 00:53:31.098]  Before you
[00:53:56.172 --> 00:54:06.781]  Police ask residents to submit to voluntary searches.
[00:54:22.162 --> 00:54:28.826]  That's just to give you news images of police searching for guns, just like the gun buybacks are for images of people lining up, turning guns in for money.
[00:54:29.467 --> 00:54:32.409]  It's all part of getting you ready for mass gun confiscations.
[00:54:34.470 --> 00:54:35.991]  And then they can just have their way with us.
[00:54:38.132 --> 00:54:42.155]  They don't care, all the good cops will just get out, and they'll have their aggravated felony legal aliens do it.
[00:54:42.699 --> 00:54:43.999]  And that's what it's now coming down to.
[00:54:44.039 --> 00:54:45.680]  Let's go to your calls into the next hour.
[00:54:45.700 --> 00:54:52.201]  I got a ton of other news I haven't even gotten to yet, but nationwide, the knock-knock, I'd like to... Do you have any guns?
[00:54:52.261 --> 00:54:53.342]  Do you have any legal guns here?
[00:54:53.362 --> 00:54:56.162]  Again, they do it in pro-gun areas where we still have a Second Amendment.
[00:54:57.223 --> 00:55:00.324]  And, uh, just let us inspect and see if they're safe, ma'am.
[00:55:01.064 --> 00:55:01.584]  Let us in.
[00:55:02.584 --> 00:55:04.445]  That's, I mean, that's your evil government right there!
[00:55:05.305 --> 00:55:08.366]  There's no way you can spin it, no way you can fix it, and there's no way.
[00:55:08.406 --> 00:55:09.406]  Just show us who you are.
[00:55:09.446 --> 00:55:09.766]  Go ahead.
[00:55:11.105 --> 00:55:12.886]  Let's go to Mark in Vermont.
[00:55:12.926 --> 00:55:13.967]  You're on the air, go ahead.
[00:55:13.987 --> 00:55:17.149]  Alex, thanks a lot.
[00:55:17.189 --> 00:55:19.711]  You've been an inspiration lately.
[00:55:19.911 --> 00:55:25.455]  I don't always agree, but I do agree with freedom and I agree with liberty.
[00:55:25.475 --> 00:55:32.860]  I've called before and now I've got to let you know about something that's going on in a little place called Rutland, Vermont.
[00:55:34.561 --> 00:55:39.524]  Arlen Spector and Pat Leahy came down to town the other day and had a forum.
[00:55:40.562 --> 00:55:43.624]  About crime in town.
[00:55:44.485 --> 00:55:48.668]  It's a little town, about 17,000 people.
[00:55:49.549 --> 00:55:52.711]  And there are countable crimes on one hand, let's say.
[00:55:52.751 --> 00:55:53.331]  They were bad.
[00:55:53.892 --> 00:56:01.457]  I wouldn't want to diminish them, but now, 25 years of corruption locally and all these kinds of things.
[00:56:01.497 --> 00:56:02.738]  Okay, so what did they propose?
[00:56:03.582 --> 00:56:04.963]  Um, federal money.
[00:56:05.483 --> 00:56:12.488]  Uh, they got helicopters flying overhead at night so that they can pick out, um, cars that have one- Yeah, yeah, look, here's the deal.
[00:56:12.608 --> 00:56:15.009]  You know, they break in businesses around here, cops won't come.
[00:56:15.290 --> 00:56:18.712]  But they're there writing the soccer mom's tickets for going five miles over the speed limit.
[00:56:18.972 --> 00:56:20.713]  They steal your car, the cops won't come.
[00:56:21.393 --> 00:56:25.356]  And we've got, I don't know, from 300,000 cops to 2 million cops.
[00:56:25.376 --> 00:56:28.238]  They just keep hiring more and more and more to run our lives.
[00:56:28.338 --> 00:56:28.738]  Period.
[00:56:30.339 --> 00:56:31.580]  Yeah, it seems that, um,
[00:56:32.150 --> 00:56:39.332]  They've called in the big guns, you know, a little situation, and also... Yeah, everything is a crisis.
[00:56:40.113 --> 00:56:43.414]  Everything is, oh, the anti-terror money is now going to be anti-crime money.
[00:56:43.674 --> 00:56:44.774]  It's federalization.
[00:56:45.674 --> 00:56:56.478]  Yeah, and this is a situation, and the reason I called in before was you gave me some great information about the Delphi technique, which I had the Delphi technique used on me.
[00:56:57.077 --> 00:57:04.503]  I basically got told also by the... I decided to become an activist, go downtown and deal with these things head on.
[00:57:04.723 --> 00:57:14.971]  So, it came out that I had a little meeting with the editor of the newspaper, who looked at me, I'd met the man one time, and he pointed at me and he said, you've got no credibility in this community.
[00:57:15.712 --> 00:57:19.736]  And I thought, well, you know, that's interesting that, you know, they've said, come down, bring your ideas.
[00:57:19.917 --> 00:57:21.698]  Yeah, that's the way to neutralize you.
[00:57:21.739 --> 00:57:23.340]  You say, you don't count, peasant.
[00:57:24.101 --> 00:57:25.422]  Or now, you're mentally ill.
[00:57:25.803 --> 00:57:29.627]  You know, there's more than 15 designations for thinking the government's corrupt is now mentally ill.
[00:57:30.433 --> 00:57:32.574]  Well, I don't feel mental.
[00:57:32.734 --> 00:57:35.975]  I feel... Sir, they just do it to change the subject.
[00:57:36.035 --> 00:57:42.418]  It's like when you say, I don't want Sintra to take over all our roads, the paper just says Sintra isn't Spanish-owned.
[00:57:42.518 --> 00:57:44.219]  I mean, it's a public lie.
[00:57:44.659 --> 00:57:46.840]  Anyone could find out in five seconds it isn't true.
[00:57:47.240 --> 00:57:48.281]  They just don't care.
[00:57:48.841 --> 00:57:53.083]  They practice lying as a science to condition you to accept it.
[00:57:54.029 --> 00:58:03.577]  Yeah, the forum even, I thought it was an open forum with these federal, Arlen Spector, who also wrote a new book, I guess he was out to push that.
[00:58:03.977 --> 00:58:10.402]  But they show up and they only invite in healthcare workers, education workers,
[00:58:11.213 --> 00:58:14.215]  And the mayor and the police and the mayor who sat there.
[00:58:14.515 --> 00:58:17.356]  And the mayor's family is sold tobacco and alcohol.
[00:58:17.376 --> 00:58:19.417]  Yeah, they all go there just to feel powerful.
[00:58:19.457 --> 00:58:20.297]  They're all slaves.
[00:58:20.557 --> 00:58:22.278]  They've been injected with the cancer viruses.
[00:58:22.298 --> 00:58:23.559]  They drink the sodium fluoride.
[00:58:23.799 --> 00:58:25.420]  They're having the black op run on them.
[00:58:25.860 --> 00:58:26.600]  They love death.
[00:58:26.660 --> 00:58:27.321]  Don't worry.
[00:58:27.861 --> 00:58:29.862]  They're gonna get everything they want.
[00:58:34.984 --> 00:58:36.765]  You are listening to GCN.
[00:58:38.516 --> 00:58:40.838]  Visit GCNlive.com today.
[00:58:44.021 --> 00:58:45.402]  It is a big idea.
[00:58:45.422 --> 00:58:47.584]  A new world order.
[00:58:48.285 --> 00:58:49.206]  In the near future.
[00:58:50.091 --> 00:58:52.553]  Earth is dominated by a powerful world government.
[00:58:53.154 --> 00:58:55.936]  It's known as the Bilderberg Group.
[00:58:55.976 --> 00:58:58.218]  Could their objective be world domination?
[00:58:58.778 --> 00:59:01.240]  For thousands of years, their dark order grew.
[00:59:01.961 --> 00:59:09.287]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:12.301 --> 00:59:17.284]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:17.745 --> 00:59:21.227]  You will learn the secret that drives the entire New World Order agenda.
[00:59:21.607 --> 00:59:24.089]  Bill of Rights is making great progress toward a world government.
[00:59:24.189 --> 00:59:25.150]  Most people have no idea.
[00:59:25.170 --> 00:59:26.110]  They're not after money.
[00:59:26.130 --> 00:59:27.211]  They have all the money they need.
[00:59:27.411 --> 00:59:28.132]  They're after power.
[00:59:28.392 --> 00:59:29.232]  That's their aphrodisiac.
