[00:00:00.009 --> 00:00:00.490]  I don't know.
[00:27:37.745 --> 00:27:46.271]  That is correct, and it's this privatization of credit through the banking systems that has loaded humanity with the tremendous burden of debt
[00:27:47.256 --> 00:28:01.786]  It's made short-term profits the highest priority of everything that's done in the business, and it's made modern industry really as much a curse as it is a blessing, and it's this privatization of credit that has to be changed.
[00:28:01.826 --> 00:28:12.954]  So, I have, and this is work I've done with a lot of other people who are involved in the monetary reform movement around the world, that people really need to become aware of.
[00:28:13.634 --> 00:28:16.356]  There are three things that I'm proposing.
[00:28:17.185 --> 00:28:23.649]  The first is a guaranteed income, which will be accomplished through what we call the National Dividend.
[00:28:23.709 --> 00:28:30.654]  Now you've heard of the Alaska Permanent Fund, where every year, every resident of Alaska is given a stipend.
[00:28:30.814 --> 00:28:35.677]  Yeah, it's the comprehensive annual financial reports that have trillions of dollars off-budget.
[00:28:36.218 --> 00:28:47.085]  And so, absolutely, instead of giving all of this investment capital to offshore corporations, take it back over by the government, and then have it distributed equally to the population.
[00:28:47.205 --> 00:28:47.866]  That's correct.
[00:28:47.926 --> 00:29:05.439]  In my estimate, and this is in a global research article I wrote last year, which is called an Emergency Program of Monetary Reform for the United States, calculates the national dividend where we are right now at $12,000 per capita annually.
[00:29:05.479 --> 00:29:11.404]  Now you can compare that to the $600 per person that Bush is about to send you back on your tax rebate.
[00:29:11.424 --> 00:29:12.385]  What I'm saying is
[00:29:13.171 --> 00:29:16.722]  A national dividend should amount to at least at this point $12,000.
[00:29:18.801 --> 00:29:26.326]  Well, it's an absolute fact.
[00:29:26.426 --> 00:29:29.008]  I made a film about this eight years ago.
[00:29:29.588 --> 00:29:30.509]  Stay there, sir.
[00:29:30.569 --> 00:29:32.830]  We're going to be right back for the main radio listeners.
[00:29:33.111 --> 00:29:40.776]  For InfoWars.com stream listeners and PrisonPlanet.tv viewers, we're going to go live right now for this three minutes and come back and take your calls.
[00:29:41.276 --> 00:29:43.858]  The show continues at InfoWars.com on those streams.
[00:29:46.201 --> 00:29:46.581]  Okay.
[00:29:47.221 --> 00:29:50.282]  Continuing with you, Mr. Cook, continue with your solutions.
[00:29:53.083 --> 00:29:54.023]  Hello?
[00:29:54.063 --> 00:29:57.404]  Yes, Mr. Cook, we're still on air here with part of the audience.
[00:29:58.084 --> 00:30:00.324]  This is so important, I'm skipping the break here on the web.
[00:30:01.205 --> 00:30:03.805]  Please continue with your monetary solution idea.
[00:30:04.285 --> 00:30:14.948]  Now, one of the things, I just wanted to mention that if people want to do some research on the source of the national dividend idea, the best source is the teachings of C. H. Douglas.
[00:30:15.714 --> 00:30:29.458]  Who was the founder of the social credit movement back in the 1920s and 30s, and I have articles on global research that tells about... By the way, the former auditor of the Air Force looked at all this and called for it about six years ago.
[00:30:31.118 --> 00:30:32.899]  Walter Burian, I'm sure you've heard of him.
[00:30:33.559 --> 00:30:38.940]  He really publicized the Comprehensive Annual Financial Reports, the double set of books that governments have.
[00:30:39.400 --> 00:30:40.481]  Can you give us your take on that?
[00:30:41.001 --> 00:30:45.022]  Well, the money is available, but even more than that is that it can be paid out
[00:30:45.740 --> 00:31:15.412]  without having to tax people and without having to borrow money by the federal government because it's part of the productivity of the nation and you can set up a separate national dividend account that is a uh... gives us the ability to monetize the appreciation of the economy and the productivity of the economy as it develops over time and pay out this national dividend without taxing anybody without having to borrow money by the government that's very critical thing
[00:31:15.953 --> 00:31:23.917]  To understand, and if people want to understand more about the theory of that, they can check out my article that's going to be coming out on Global Research.
[00:31:24.617 --> 00:31:38.224]  The second thing is that the government needs to go back to spending money directly into circulation as it did with the Greenbacks in the 19th century, particularly for infrastructure projects at the federal, state, and local levels.
[00:31:38.885 --> 00:31:43.167]  Now, there has been legislation proposed in Congress very recently by
[00:31:44.072 --> 00:31:49.554]  Congressman Kucinich, Senator Dodd, and others to set up a national infrastructure bank.
[00:31:50.294 --> 00:31:56.136]  And this should be done immediately, and you can do it by capitalizing state and local infrastructure bonds.
[00:31:56.296 --> 00:32:00.897]  But that would compete with the globalists taking all that money and buying up our infrastructure.
[00:32:00.937 --> 00:32:01.857]  Yes, it would.
[00:32:01.937 --> 00:32:03.618]  Why shouldn't we just hand everything over to them?
[00:32:03.638 --> 00:32:04.878]  I mean, they're loving private bankers.
[00:32:05.118 --> 00:32:06.899]  Well, this is why they oppose it so much.
[00:32:06.979 --> 00:32:11.060]  This is why every infrastructure project that you see coming out of the establishment
[00:32:13.662 --> 00:32:16.683]  They also use this term over and over again about privatization.
[00:32:17.724 --> 00:32:22.807]  If you have 100 economies and almost 50 of them are corporations, not countries, they're not free market.
[00:32:22.847 --> 00:32:29.171]  They're a bunch of pirates with letters of marque from the New World Order just grabbing up everything with our money.
[00:32:29.531 --> 00:32:30.352]  Yeah, that's correct.
[00:32:30.412 --> 00:32:31.953]  And all of that has to be eliminated.
[00:32:32.073 --> 00:32:35.634]  Okay, we're going to go back live for the main radio audience right now.
[00:32:35.714 --> 00:32:38.555]  RichardCCook.com is the website.
[00:32:38.575 --> 00:32:40.756]  We're going to come back and take some calls right now.
[00:32:40.816 --> 00:32:41.236]  Here we go.
[00:32:42.616 --> 00:32:46.957]  And in fact, John, go ahead and give me some of those callers from the network end.
[00:32:46.977 --> 00:32:49.838]  Alright, so far I have Lance in Minnesota.
[00:32:49.858 --> 00:32:51.098]  Okay.
[00:32:51.479 --> 00:32:53.319]  And then Firis in Georgia.
[00:32:53.479 --> 00:32:54.119]  Both for the guests.
[00:32:55.920 --> 00:32:56.120]  Here we go.
[00:33:21.458 --> 00:33:24.180]  Listen to me very carefully, people that serve the government.
[00:33:26.081 --> 00:33:32.626]  The sadistic, cold-blooded families that run the New World Order, that own the private banks, that own our governments.
[00:33:34.047 --> 00:33:42.774]  It's all illegitimate, it's done through fraud, but they need a police state apparatus and propaganda to be able to secure it, hold it, and expand it.
[00:33:44.281 --> 00:33:45.561]  And they do this in phases.
[00:33:46.122 --> 00:33:52.504]  If we do not have a renaissance, an awakening to this, an open debate about this, we are going to be hurt very, very badly.
[00:33:52.544 --> 00:33:54.825]  We're already seeing just the leading edge of the storm.
[00:33:55.505 --> 00:33:58.726]  And it gets more and more intense as we get deeper into it.
[00:33:59.406 --> 00:34:02.648]  So I know a lot of you won't listen now, but you'll listen later as it gets harder and harder.
[00:34:03.128 --> 00:34:04.028]  It is in 99.9% of our interest
[00:34:07.165 --> 00:34:08.426]  to not go along with this.
[00:34:08.446 --> 00:34:10.568]  This is hyper-predatory.
[00:34:11.209 --> 00:34:12.750]  They believe in social Darwinism.
[00:34:12.790 --> 00:34:18.996]  They believe hurting innocent people, killing, enslaving, bankrupting is good for the race.
[00:34:19.456 --> 00:34:20.897]  They believe it's their right to rule.
[00:34:20.917 --> 00:34:21.858]  This is their own statements.
[00:34:22.258 --> 00:34:28.104]  The head of the CFR, Richard Enhance, publicly, they published this, said, the whole global warming thing's fake.
[00:34:28.724 --> 00:34:31.987]  It's all about making humans the enemy in the state-waging war.
[00:34:32.348 --> 00:34:34.530]  It's all about tracking and controlling our every movement.
[00:34:34.750 --> 00:34:36.432]  It's a new level of bureaucracy.
[00:34:37.253 --> 00:34:39.214]  The war on terror, they admit, is totally fake.
[00:34:39.254 --> 00:34:45.440]  Gary Hart admitted two days ago, just broke up on InfoWars.com, the WeAreChange video, said, yeah, our government stages terror attacks.
[00:34:46.482 --> 00:34:47.623]  Uh, and we'll stage him again.
[00:34:48.284 --> 00:34:49.866]  I mean, it's all happening.
[00:34:49.886 --> 00:34:51.788]  Now Hart helped write the Homeland Security plan.
[00:34:52.068 --> 00:34:53.350]  He called for terror attacks.
[00:34:53.891 --> 00:35:02.001]  Richard C. Cook, why do you think Gary Hart and Zbigniew Brzezinski and others are suddenly coming out and telling Congress and others, hey, our government could stage attacks?
[00:35:02.441 --> 00:35:03.642]  Does that show splits?
[00:35:04.102 --> 00:35:09.964]  Why do we see Rockefeller coming and trying to take Exxon Mobil chairmanship away from Rex Tillerson?
[00:35:11.265 --> 00:35:17.888]  I do see, not fake, because they're not really publicizing it, but I'm seeing real friction within the establishment.
[00:35:18.128 --> 00:35:21.570]  Is this kind of at the moment of truth, really decapitating the U.S.
[00:35:21.630 --> 00:35:23.070]  and bringing us into this enslavement?
[00:35:23.691 --> 00:35:28.433]  Are some of their people going, come on, this is too dangerous, this is too intense.
[00:35:28.713 --> 00:35:31.034]  They're waking up to us, they're not going to go along with it.
[00:35:31.474 --> 00:35:37.058]  Or is this kind of like the high command that liked Hitler at first, but by 1942 wanted to get rid of him?
[00:35:37.098 --> 00:35:39.319]  I mean, is this some sanity, or what's happening?
[00:35:39.820 --> 00:35:54.550]  Well, my opinion is that there is some sanity that is creeping in, because a lot of these people like Brzezinski, for example, really believed that they were going to build a strong America, and that America was going to be the nation that ruled the world, and now
[00:35:55.091 --> 00:36:01.835]  America's being dumped in the trash by the international financiers who've used us and abused us and don't need us anymore.
[00:36:01.915 --> 00:36:03.756]  We're being taken down deliberately.
[00:36:04.296 --> 00:36:10.960]  And so I think some of the people who formerly were part of the problem are realizing they've got to be part of the solution.
[00:36:11.040 --> 00:36:20.085]  And I do know, and I can tell you this, having worked in the federal government for 32 years, there are many patriotic Americans who work in the federal government.
[00:36:20.529 --> 00:36:27.570]  You should have heard some of the things that I heard said about Bush, about the Bush administration, about the false terror attacks.
[00:36:27.930 --> 00:36:37.592]  When I was in the government, there are a lot of people, I think, who are ready to be part of a new movement for American nationalism and take our country back.
[00:36:38.433 --> 00:36:39.113]  Absolutely.
[00:36:39.173 --> 00:36:40.913]  That's why we have a lot of friends.
[00:36:40.973 --> 00:36:42.213]  That's why I'm still alive.
[00:36:42.273 --> 00:36:45.354]  The globalists are not invincible.
[00:36:46.674 --> 00:36:49.915]  They have been unified, but now at the moment of truth there is some rebellion.
[00:36:50.615 --> 00:36:54.157]  And so there is a silver lining here, and I want to break it down this way.
[00:36:54.818 --> 00:36:56.839]  Andrew Jackson was in his own time.
[00:36:56.939 --> 00:37:04.644]  Andrew Jackson did some horrible things in today's perspective, but in his time, from his view, he really thought he was serving the people.
[00:37:04.704 --> 00:37:06.505]  He really wouldn't take money from his office.
[00:37:07.646 --> 00:37:09.007]  It was manifest destiny.
[00:37:09.547 --> 00:37:17.112]  It was survival of the fittest, but he really was believing it was for the greater good of the general public, at least in a subset, racially.
[00:37:17.492 --> 00:37:21.015]  I'm not defending that, but you have to respect that he really believed what he was doing.
[00:37:21.455 --> 00:37:26.059]  This predator class revels in going after the smart and intelligent.
[00:37:26.279 --> 00:37:27.520]  They want to dumb down the mess.
[00:37:27.540 --> 00:37:38.649]  They want to carry out dumbing down, disenfranchisement of everyone, and so they sold a lot of hawks in our government that, yeah, we're staging attacks, and yeah, we're attacking countries, but it's for America.
[00:37:39.469 --> 00:37:44.653]  And now those deluded hawks that believe that are now going, wait a minute, this isn't even for America or for my grandkids.
[00:37:45.033 --> 00:37:49.497]  Because, you know, the argument of, well, if we're not evil, somebody else will do these tricks and they'll be in control.
[00:37:49.517 --> 00:37:51.719]  We've got to guard goodness with pure evil.
[00:37:51.959 --> 00:37:54.100]  You know, kind of like guard the truth, the bodyguard of lies.
[00:37:54.621 --> 00:37:56.182]  You know, so there's that rationalization.
[00:37:56.202 --> 00:38:02.387]  I think they're now figuring out, my God, this is, this is totally nihilistic and this isn't even what I signed up for.
[00:38:02.867 --> 00:38:07.251]  These people are really going to, you know, this isn't, I mean, do you see the point I'm making?
[00:38:07.651 --> 00:38:09.032]  Yes, I think that's happening.
[00:38:10.327 --> 00:38:10.847]  Yes, I do.
[00:38:10.867 --> 00:38:15.310]  Also, Andrew Jackson, I think, was on the right side in the banking issue.
[00:38:15.330 --> 00:38:19.673]  He was the one who got rid of the power of the Second Bank of the United States.
[00:38:19.993 --> 00:38:23.215]  Exactly, and he was fighting with Native Americans when it would be 5-1, 10-1, 15-1 against the U.S.
[00:38:23.235 --> 00:38:24.436]  forces when it was real wars.
[00:38:29.939 --> 00:38:45.312]  uh... and when they were being overrun and beaten so it was it was a thing of and you know hiring one native group to attack the other but now it can be seen as oh my god he was engaging in genocide when it was really life-and-death struggle between you know uh... Ice Age man and uh... you know Ice Age
[00:38:45.772 --> 00:38:58.955]  Asians that had come over into North America, and then into Mesoamerica, and I'm not... I mean, we can certainly in hindsight look at what happened, but you know, the Hollywood image is the 1880s, the final extermination, the final tracking down, and I think that's wrong.
[00:38:59.155 --> 00:39:07.376]  But we can see where the eugenics idea then comes out of that, and now it's just being used as a tool of statecraft and mind control, but I digress.
[00:39:08.097 --> 00:39:10.117]  Let's take some calls here.
[00:39:11.017 --> 00:39:14.458]  Let's go ahead and talk to... First up, Lansing, Montana?
[00:39:16.128 --> 00:39:17.069]  Lance, you're on the air.
[00:39:17.089 --> 00:39:17.750]  Go ahead.
[00:39:18.390 --> 00:39:21.153]  Yeah, I just have one quick question for Mr. Cook.
[00:39:22.033 --> 00:39:26.077]  What would you suggest to people that have 401ks and retirement accounts?
[00:39:26.397 --> 00:39:29.039]  Would you suggest that they pull them out or let them ride?
[00:39:30.020 --> 00:39:36.706]  Well, let me say, first of all, I'm not a licensed financial counselor, so I can't give individual advice enough.
[00:39:37.173 --> 00:39:39.995]  A lot of people write to me about that.
[00:39:41.055 --> 00:39:45.758]  I think you should just do your own analysis, and you should base it on a worst-case scenario.
[00:39:46.238 --> 00:39:56.463]  Now, of course, they're floating the stock market, and the reason they're floating the stock market is because the financiers have so much money in it, and so much of the money in the stock market rides on investments in China.
[00:39:57.244 --> 00:40:01.666]  That's a huge part of what is keeping the stock market over the $12,000 level.
[00:40:02.247 --> 00:40:05.848]  It's because the American people can't buy that stuff and can't pay for it.
[00:40:07.398 --> 00:40:13.583]  So as far as what your investments are concerned, all I can say is get a good counselor, take a worst-case scenario, and go from there.
[00:40:14.364 --> 00:40:15.345]  Okay, thank you much.
[00:40:15.905 --> 00:40:16.506]  Absolutely.
[00:40:16.706 --> 00:40:20.949]  Get out of debt, have storable food, try to have a place to boogie out to.
[00:40:20.969 --> 00:40:31.638]  I mean, even five acres, a hundred miles outside your town, away from anybody, if you've got to, you know, with an RV and supplies, you know, in case there's riots and total breakdown.
[00:40:31.658 --> 00:40:33.300]  And I'm not saying that's going to happen.
[00:40:33.860 --> 00:40:47.788]  But if there's a meltdown, it is a very good chance that's going to happen, where they, by design, let things break down for months, sometimes even longer, so people beg to be reorganized.
[00:40:47.828 --> 00:40:48.949]  Can you comment on that, Mr. Cook?
[00:40:49.249 --> 00:40:59.916]  Well, I'm going to, in my article that's coming out the next day or two, make a series of suggestions to people once we run through all of the macro solutions about what people should do individually.
[00:41:00.536 --> 00:41:03.418]  First thing I put in there is plant a robust home garden.
[00:41:05.399 --> 00:41:06.860]  Take care of your food supply.
[00:41:07.140 --> 00:41:07.560]  God help us.
[00:41:07.580 --> 00:41:09.120]  Start community food co-ops.
[00:41:09.320 --> 00:41:12.821]  Establish local currencies and barter networks.
[00:41:12.941 --> 00:41:13.802]  Get out of debt.
[00:41:14.422 --> 00:41:15.882]  Become politically active.
[00:41:15.962 --> 00:41:21.104]  Do things that you can do right now to take care of your own needs and those of your family.
[00:41:21.604 --> 00:41:23.525]  Don't worry about the big macro-economy.
[00:41:23.585 --> 00:41:24.705]  I mean, work for change.
[00:41:24.745 --> 00:41:30.027]  Try to get politicians in there who will listen to you, but people have also got to take care of their food supply.
[00:41:31.073 --> 00:41:38.036]  And, you know, if the police are ordered to go door-to-door and take guns, as they admittedly are training to do, cops just don't follow the order.
[00:41:38.817 --> 00:41:40.978]  You know, you don't have to even get in a big fight and argue about it.
[00:41:41.018 --> 00:41:42.999]  Just say you strained your ankle.
[00:41:43.039 --> 00:41:43.819]  Just don't show up.
[00:41:45.160 --> 00:41:48.842]  Because I just can't believe they're training for it.
[00:41:48.862 --> 00:41:50.602]  I just can't believe they're doing this to us.
[00:41:51.523 --> 00:41:52.743]  Who's up next from Georgia?
[00:41:54.104 --> 00:41:54.564]  Fyrus.
[00:41:54.944 --> 00:41:55.945]  Fyrus in Georgia.
[00:41:55.965 --> 00:41:56.485]  You're on the air.
[00:41:56.505 --> 00:41:56.885]  Go ahead.
[00:41:59.667 --> 00:41:59.807]  Hello?
[00:42:00.615 --> 00:42:01.436]  Yes sir, you're on the air.
[00:42:01.456 --> 00:42:09.463]  Okay, well one thing that I've noticed is that with the rising fuel cost, people have a lot less ability to get around, to move around.
[00:42:10.384 --> 00:42:18.571]  And, I mean, that seems to be one of the, maybe, not necessarily the primary goal, because it seems like we're marching really steadily towards martial law.
[00:42:19.192 --> 00:42:22.775]  But the frightening thing is, I mean, does it seem likely that the whole
[00:42:23.376 --> 00:42:24.617]  That's what I've always been saying.
[00:42:24.637 --> 00:42:26.700]  We can't get focused on the puppet personality.
[00:42:26.740 --> 00:42:29.923]  This is an agenda and all these politicians are on the surface
[00:42:42.536 --> 00:42:44.037]  Is a simulation.
[00:43:00.545 --> 00:43:12.611]  Again, they know how to tantalize us and get us obsessed with looking at these puppets while, yes, it was all about suppressing you when they took everything you had.
[00:43:12.651 --> 00:43:14.352]  How many years have I been saying that?
[00:43:15.112 --> 00:43:24.337]  I think, too, that you've got to realize that the United States has deliberately been made dependent upon gasoline and petroleum.
[00:43:24.855 --> 00:43:32.461]  I mean, if you go back to all of the decisions that have been made since, really, the 1960s, where we were going to rely on the automobile.
[00:43:32.861 --> 00:43:34.443]  We were just going to build highways.
[00:43:34.543 --> 00:43:36.444]  We weren't going to bother with mass transit.
[00:43:37.225 --> 00:43:41.428]  We were going to build all of these big suburbs spread out all over the landscape.
[00:43:41.849 --> 00:43:47.093]  We were going to build shopping malls and big box stores where you can't even walk from one place to another.
[00:43:47.173 --> 00:43:48.634]  All you can do is drive.
[00:43:49.114 --> 00:43:52.177]  They've created the situation where all they had to do
[00:43:52.904 --> 00:43:57.447]  ...was raise the price of gasoline, and this economy would come to a standstill.
[00:43:57.907 --> 00:44:12.857]  Now, you've got to obviously get around today, but you've also got to demand of the people in charge that you create an economy that is not totally susceptible to this kind of a chokehold, this kind of a breakdown.
[00:44:12.937 --> 00:44:14.338]  I want to go back to what you just said.
[00:44:14.638 --> 00:44:17.240]  I want to go back, because I never heard you say that, and that's exactly what I saw on air.
[00:44:17.540 --> 00:44:20.422]  But you can just objectively look at what they're doing, and of course they bragged about it.
[00:44:21.701 --> 00:44:22.902]  This is all systematic.
[00:44:23.382 --> 00:44:25.864]  They designed everything to be based on the automobile.
[00:44:25.884 --> 00:44:30.347]  They paid billions to make sure there wasn't mass transit, and I'm not even particularly defending that.
[00:44:30.367 --> 00:44:48.541]  The point is, everything in globalism is to make countries and individuals totally independent, I mean totally dependent, in a prison-like panoptagon, and to make the globalists who are international exempt from all their rules at the national level, where countries are nothing but individual prison grids,
[00:44:49.241 --> 00:44:52.605]  And then they are outside the prison grids with diplomatic immunity.
[00:44:53.105 --> 00:45:04.438]  And they've now reported that police in California, 996,000 employees of the government, are all above the law, no DWIs, no arrests, no speeding.
[00:45:04.799 --> 00:45:08.303]  I mean, and that's what the late Aaron Russo said that Nick Rockefeller told him.
[00:45:08.783 --> 00:45:12.705]  He said, look, we're going to have an ID card, and we're going to be above the law, and you're not.
[00:45:13.006 --> 00:45:13.506]  And that's it.
[00:45:13.566 --> 00:45:20.070]  Diplomatic globalists, people bowing down, kissing their butts, and we're all just slaves locked down in our countries.
[00:45:21.170 --> 00:45:21.631]  Mr. Cook?
[00:45:21.971 --> 00:45:30.596]  Now, I think that, again, I'm looking at it from the point of view of my specialty, and that is that it all goes back to control of money.
[00:45:31.602 --> 00:45:54.896]  And the control of money that they rely on and the ability to produce debt is all based upon what we call the privately controlled fractional reserve banking system, where the banks have the ability to simply make up credit, create money out of thin air, and then lend it to you and put you into debt to pay them back by your labor that's extended over your lifetime.
[00:45:54.956 --> 00:45:57.558]  And again, that's another factor that has to be changed.
[00:45:57.758 --> 00:45:58.659]  Anything else, Cyrus?
[00:45:59.735 --> 00:46:00.416]  Yeah, one more thing.
[00:46:00.537 --> 00:46:08.051]  I mean, I've heard rumors about, you know, how it's possible that this legislation is trying to bring about some sort of, you know, their belief of Armageddon or whatever.
[00:46:09.710 --> 00:46:11.030]  Listen, listen, that's a front.
[00:46:11.390 --> 00:46:21.372]  They act like they're evangelicals, they act like, and they manipulate, you know, the poor right-wing Christians who aren't even really right-wing to think that open borders, gun control is conservative.
[00:46:21.852 --> 00:46:28.134]  I mean, when you get down to it, they're into occultism, they're into New Age, they're mainly in the Republican Guild.
[00:46:28.654 --> 00:46:35.535]  It's like a club, it's like a homosexual guild, and that's kind of a rite of passage into their gang.
[00:46:36.375 --> 00:46:37.676]  Actually, a lot of gangs are like that.
[00:46:38.296 --> 00:46:40.177]  And so it's kind of a front.
[00:46:41.597 --> 00:46:44.619]  And then, yeah, they have Christians saying, praise God, it's Armageddon.
[00:46:44.939 --> 00:46:46.459]  We want to make Jesus come.
[00:46:46.760 --> 00:46:51.262]  And so there's a right-wing cult they're controlling, but it's only a subset.
[00:46:51.282 --> 00:46:52.402]  You want to comment on that, Mr. Cook?
[00:46:53.222 --> 00:46:59.425]  Well, I think that there's a lot of this secrecy and a lot of this
[00:47:03.244 --> 00:47:06.565]  Clubbism, if you will, that certainly is going on.
[00:47:06.725 --> 00:47:16.249]  But again, from my point of view, we've got to realize that it rests upon their ability to control money and their ability to create money out of the banking system.
[00:47:16.709 --> 00:47:21.150]  You take that away, how many of these people could go to work and earn an honest living?
[00:47:21.290 --> 00:47:27.532]  Well, not very many of them could, because they're living as parasites off of the producing system.
[00:47:28.052 --> 00:47:32.334]  We have to take back the whole system of credit creation
[00:47:33.135 --> 00:47:46.839]  Well, I want to be clear, though, about this in our republic, is that it's killing the goose that lays the golden eggs, but they're so greedy they don't even want that goose to have a life.
[00:47:47.199 --> 00:47:53.961]  They'd rather have a dead goose and have the only golden eggs that were laid than have golden eggs laid that somebody else might get their hands on.
[00:47:54.881 --> 00:48:01.548]  It's a total religion of control freak behavior where they don't care if we all live in slums and are being euthanized.
[00:48:01.568 --> 00:48:02.909]  They don't care if we're starving to death.
[00:48:03.209 --> 00:48:14.180]  As long as they're in armored citadels with guys in black uniforms following their orders, it's about having total control because psychopaths gravitate towards law enforcement, politics, and power.
[00:48:14.961 --> 00:48:18.303]  Normal people get a modicum of power and then aren't hungry anymore.
[00:48:18.664 --> 00:48:21.846]  It's only the mentally ill that crave control and domination.
[00:48:22.226 --> 00:48:32.333]  That's why Stalin, Hitler, and others, when they had unlimited power, went crazy and started killing everybody because it's part of the pathological extremism.
[00:48:32.373 --> 00:48:33.914]  Mr. Cook, you want to comment on that statement?
[00:48:34.614 --> 00:48:35.955]  Well, I think that's so.
[00:48:36.195 --> 00:48:43.820]  But again, it's my own view that we have to understand what to put into place to replace all of that.
[00:48:45.259 --> 00:48:49.103]  You can't fight something unless you have knowledge of what it should be like.
[00:48:49.183 --> 00:49:03.497]  And so, again, going back to the Fractional Reserve Banking System, in the monetary reform movement, we believe that the government should be the ones who are lending to the banks, and that we should be, as a people,
[00:49:04.253 --> 00:49:04.513]  I think?
[00:49:34.874 --> 00:49:43.720]  Yeah, and let me just put a figure out there, which is one that I'm going to put out on Global Research when this article comes out in the next day or two.
[00:49:44.280 --> 00:50:02.573]  My own estimate is that if we could implement these kind of reforms, we could eliminate three-fourths or more of the current tax burden that our economy is subject to, and that we could, by taking control of currency issuance, by taking control of
[00:50:03.274 --> 00:50:06.057]  Uh, the ability to create a national dividend.
[00:50:06.517 --> 00:50:11.762]  We can get rid of the 16th Amendment to the Constitution and the direct income tax altogether.
[00:50:11.782 --> 00:50:22.692]  Uh, there's one other thing that I want to mention that we can do right now that would take away a lot of the power of the financial manipulators
[00:50:23.226 --> 00:50:28.710]  And that would be to outlaw all leveraged banking based upon speculation.
[00:50:29.530 --> 00:50:32.072]  Absolutely, and there's all sorts of ways they do that.
[00:50:32.092 --> 00:50:34.734]  We'll have you back soon to break down some of those specifics.
[00:50:34.754 --> 00:50:36.815]  I agree with that recommendation as well.
[00:50:36.895 --> 00:50:41.498]  For internet listeners of the InfoWars.com streams, you need to go there right now.
[00:50:41.858 --> 00:50:43.299]  We're going to do this three-minute break.
[00:50:43.319 --> 00:50:45.621]  We're going to do an interview right now because this is so important.
[00:50:46.061 --> 00:50:51.825]  Then we're going to come back and talk to Dan in Texas, and Phoenix in Atlanta, and maybe a few more.
[00:50:51.845 --> 00:50:54.087]  Alright, interview continues at infowars.com.
[00:50:57.313 --> 00:51:20.783]  Okay, yeah, this is so important, and next time we have you back on for the full audience, we'll talk about that, but explain what leverage banking, how they, not just fractional reserve to the power of 10, but setting up sub-banks who then loan it out times 10 or times 20, depending on how the country sets it, or AAA rating, debt, and then selling it in bundles, derivatives, I mean, break down different forms of leverage banking.
[00:51:20.843 --> 00:51:21.703]  Explain that to people.
[00:51:22.543 --> 00:51:44.842]  Well, what it means is that when these financiers purchase things, and that can be stocks, it can be whole companies when they are operating an equity fund, it can be futures when they're in there buying commodity futures and running up the cost of food, they're not putting their own money down for those kind of purchases.
[00:51:45.342 --> 00:51:47.924]  They're putting down a very tiny proportion of it.
[00:51:47.964 --> 00:51:50.987]  Now, probably most people are familiar with buying stocks on margin.
[00:51:51.676 --> 00:51:52.177]  We're good to go!
[00:52:11.347 --> 00:52:40.320]  And that creates huge volatility and moves the market completely away over time as it now has from real business in real commodities and in real development and makes it top-heavy where the vast majority of everything is just wild speculation and in that vortex projectors, con artists, paper scams flourish and then endanger all the real investments the general public has invested in
[00:52:40.600 --> 00:52:43.201]  For their retirements, for their schools, for the society.
[00:52:43.421 --> 00:52:44.741]  Well, that is correct.
[00:52:44.921 --> 00:52:53.983]  And one thing it does even more than that, that I think is just astounding, is say you're purchased as Dunkin' Donuts was by the Carlisle Fund.
[00:52:55.003 --> 00:53:08.506]  Not only do you now at Dunkin' Donuts have to work to meet the expenses of that business, but because the Carlisle Fund borrowed money from a bank to make that purchase, you now are also paying off that loan to the bank.
[00:53:09.051 --> 00:53:10.712]  And so your pay is going to be cut.
[00:53:11.313 --> 00:53:12.753]  Your payroll is going to be cut.
[00:53:12.854 --> 00:53:14.214]  Employees are going to be let go.
[00:53:14.655 --> 00:53:17.276]  Costs are going to be cut in every possible way.
[00:53:17.296 --> 00:53:19.418]  And that's why service... Just to pay that loan.
[00:53:19.478 --> 00:53:21.159]  That's why service is falling apart.
[00:53:21.239 --> 00:53:22.520]  Everything's degenerating.
[00:53:22.720 --> 00:53:38.090]  You go in huge stores and there's no employees because some greedy, stupid bastard who's leveraged everything is at Lake Tahoe with his mistresses and it doesn't matter if the company's going to go bankrupt a year later, he's making $100 million right now.
[00:53:38.945 --> 00:53:50.329]  There are estimates that up to 40 percent, that's 4-0, 40 percent of the price that you pay for any article that you purchase to pay off a bank loan.
[00:53:50.609 --> 00:53:53.090]  Yeah, it's a banker tax, one of many.
[00:53:53.250 --> 00:53:54.371]  We're going back live right now.
[00:53:54.431 --> 00:53:54.711]  Here we go.
[00:54:02.284 --> 00:54:03.525]  The criminals are scared.
[00:54:03.545 --> 00:54:07.690]  They know they've raped you hard and the real raping is about to begin.
[00:54:08.231 --> 00:54:09.553]  They don't want you to fight back.
[00:54:09.993 --> 00:54:12.516]  Homeland Security is going to tie you down so they can do it.
[00:54:13.177 --> 00:54:14.439]  Are you going to go along with it?
[00:54:15.260 --> 00:54:17.963]  And are our police in history going to be known as Nazis?
[00:54:18.644 --> 00:54:19.305]  As Soviets?
[00:54:19.405 --> 00:54:19.845]  As scum?
[00:54:20.726 --> 00:54:23.448]  Or will you join us and not go along with this criminality?
[00:54:24.209 --> 00:54:25.630]  RichardCCook.com.
[00:54:26.090 --> 00:54:27.391]  Works in the Carter White House.
[00:54:28.612 --> 00:54:29.652]  Analyst for NASA.
