[00:00:00.349 --> 00:00:01.370]  Mainstream media.
[00:41:42.126 --> 00:41:44.729]  They are going to make you pay exorbitant prices, and it's all about control.
[00:41:49.478 --> 00:41:50.839]  And it's the same thing with diamonds.
[00:41:50.879 --> 00:41:53.481]  They are low on the totem pole of semi-precious.
[00:41:53.501 --> 00:41:55.563]  They're not even high on the scale of precious.
[00:41:55.603 --> 00:41:56.504]  They're junk.
[00:41:58.765 --> 00:42:00.867]  The problem is they're geographically isolated.
[00:42:01.768 --> 00:42:11.636]  Arkansas, Furea is a Canada, Brazil, Africa, Australia, and one family owns and controls over 90% of it.
[00:42:14.594 --> 00:42:18.518]  But they created scarcity there, and they tell you diamonds are scarce, you'll believe it.
[00:42:18.578 --> 00:42:20.440]  And they tell you water is scarce, you'll believe it.
[00:42:21.701 --> 00:42:22.542]  And they can control you.
[00:42:24.244 --> 00:42:28.328]  But my point is, they're saying water is a big crisis, but that's what threatens us is the water.
[00:42:28.408 --> 00:42:33.253]  Or they say carbon dioxide, one of the basic two building blocks of all life on earth.
[00:42:35.680 --> 00:42:38.944]  That in previous times in our history has been 14 times higher.
[00:42:39.505 --> 00:42:42.989]  Scientists believe an optimum from studies they've done in controlled environments.
[00:42:43.269 --> 00:42:44.711]  These have been done over the last 200 years.
[00:42:46.012 --> 00:42:48.415]  One of the most studied things out there in agriculture.
[00:42:50.877 --> 00:43:05.960]  Is that you can have ten times the level of carbon dioxide and it just makes plants live longer, grow better, it creates more oxygen, humans, all forms of animal life like higher oxygen, the earth is actually in an oxygen and carbon dioxide starved mode.
[00:43:09.061 --> 00:43:16.423]  One of the lowest ever recorded, they've got eye scores going back five hundred thousand years by the way, one of the lowest ever recorded oxygen slash
[00:43:18.812 --> 00:43:27.077]  Carbon dioxide levels, and they've got people running in fear, hyperventilating, I mean just freaking out over carbon dioxide.
[00:43:28.258 --> 00:43:31.220]  That it's going to heat us up, it's going to kill us, it's all over.
[00:43:32.841 --> 00:43:43.728]  And even if you believe all of that, put out by the New World Order to set up new systems to micromanage and control you and tax you and tax all human activity and life, carbon footprint,
[00:43:44.631 --> 00:43:48.714]  Even if you believe the fraud, there's solutions of putting restrictions on Europe and the U.S.
[00:43:48.874 --> 00:43:49.134]  only.
[00:43:49.414 --> 00:43:52.396]  No restrictions on China, India, and 160 other countries.
[00:43:52.637 --> 00:43:58.761]  It will actually move it from cleaner societies to the ones with no controls, and will actually boost it, and there's major studies on that.
[00:43:59.401 --> 00:44:00.622]  So there, the whole debate's over.
[00:44:00.942 --> 00:44:02.684]  My point is, you're freaking out over that.
[00:44:05.406 --> 00:44:08.568]  Meanwhile, I've talked a lot about this, but we're going to do whole shows on this.
[00:44:09.890 --> 00:44:29.097]  There are thousands of factories randomly splicing DNA of pigs and monkeys and humans and insects and plants and insects and 20, 30, 40, 50, 60, 100, 200 different cross-species injections with DNA guns that fire it into the bacteria.
[00:44:29.756 --> 00:44:42.522]  And fire viruses in, and it's already given rise to super-viruses, and it's already given rise to super-bacteria, and there's already been all sorts of releases, and crises, and problems, and cover-ups, and murders of hundreds and hundreds of microbiologists.
[00:44:43.782 --> 00:44:52.846]  And the very DNA of the planet, the true biosphere, is being altered in a way it's never been in its slow development in the past.
[00:44:56.420 --> 00:45:01.522]  And any day, this can release a super virus that kills 20%, 100%, who knows?
[00:45:02.402 --> 00:45:07.404]  I mean, there are governments working on mousepox that kill 100% of mammals that come in contact with it.
[00:45:07.644 --> 00:45:18.828]  And that's being done in Level 2 labs in Australia, the US, England, and God knows where, and the University there, what, six years ago, in Australia, put the exact
[00:45:19.514 --> 00:45:27.058]  genetic code and how to engineer a mouse pox for any mammal that has one hundred percent kill rate.
[00:45:28.118 --> 00:45:35.482]  And the government accidentally, I'm joking when I say that, but they say accidentally put out the code for that.
[00:45:38.023 --> 00:45:39.504]  Exactly how to do it.
[00:45:41.425 --> 00:45:42.385]  Very easily.
[00:45:43.906 --> 00:45:47.448]  Now you begin to realize what we face while you run around
[00:45:48.545 --> 00:45:50.988]  Jibbering about carbon dioxide, okay?
[00:45:52.229 --> 00:45:54.271]  Now, let me move on to something else here.
[00:45:55.071 --> 00:45:56.012]  This is the New York Times.
[00:45:56.032 --> 00:45:57.314]  I've been talking about this since Sunday.
[00:45:57.534 --> 00:45:59.235]  We have a guest on in the third hour on the subject.
[00:45:59.976 --> 00:46:03.099]  Asking a judge to save the world, and maybe a whole lot more.
[00:46:04.220 --> 00:46:05.181]  More fighting in Iraq.
[00:46:05.221 --> 00:46:06.242]  Somalian chaos.
[00:46:06.682 --> 00:46:08.464]  People in this country can't afford their mortgages.
[00:46:08.884 --> 00:46:11.367]  And in some places now, they can't even afford rice.
[00:46:13.166 --> 00:46:21.592]  None of this, nor the rest of the grimness on the front page today will matter a bit, though, if the two men... Now, this is... They act like it's two men in this article.
[00:46:22.973 --> 00:46:29.937]  It's the former head and a physicist of the Royal Society of England, the most prestigious scientific body in the world.
[00:46:30.378 --> 00:46:31.959]  It's a new scientist's scientist.
[00:46:32.079 --> 00:46:34.781]  It's hundreds of prominent physicists.
[00:46:38.503 --> 00:46:39.784]  But see how they minimize that there?
[00:46:42.148 --> 00:46:49.393]  None of this will matter a bit, though, if two men pursuing a lawsuit in federal court in Hawaii turn out to be right.
[00:46:49.693 --> 00:46:59.920]  They think a giant particle accelerator that will begin smashing protons together outside Geneva this summer might produce a black hole or something else that might spell the end of the earth and maybe the universe.
[00:46:59.960 --> 00:47:10.107]  Now, it was the same physicist and a bunch of other physicists that theorized that superconducting supercolliders would produce limited black holes that they hoped would decay
[00:47:12.037 --> 00:47:19.682]  And in most cases they believe in the equations will decay and fall apart before they get enough energy to go to mass and begin sucking the earth in.
[00:47:24.885 --> 00:47:33.990]  You see, you split an atom, they start reacting in the uranium or plutonium, and then they start violently expanding and you have an explosion.
[00:47:34.411 --> 00:47:38.093]  That's 1900 technology, Max Planck and others.
[00:47:39.082 --> 00:47:52.592]  They theoretized their equations, laid it out, Einstein added to it, popularized it, but it was Planck and others, the German scientists, that are admitted to be the ones that developed it, and then in the forties they made A-bombs with it.
[00:47:52.612 --> 00:47:54.694]  1945 was how many years ago?
[00:47:56.856 --> 00:47:57.536]  Sixty plus?
[00:47:58.317 --> 00:47:58.737]  A-bombs?
[00:47:59.177 --> 00:47:59.398]  Okay.
[00:47:59.818 --> 00:48:01.399]  So see, this is the opposite.
[00:48:01.739 --> 00:48:07.604]  This is a bomb that sucks everything into it and explodes inward.
[00:48:08.931 --> 00:48:14.755]  Much smaller than the head of a pen, when it sucked in the entire solar system.
[00:48:18.038 --> 00:48:18.438]  Understand?
[00:48:19.959 --> 00:48:20.200]  See, it's 2008.
[00:48:20.400 --> 00:48:24.743]  This isn't 1945 with an A-bomb.
[00:48:25.003 --> 00:48:27.265]  This is black holes, ladies and gentlemen.
[00:48:27.585 --> 00:48:28.065]  And guess what?
[00:48:28.726 --> 00:48:30.287]  Now they've made black holes.
[00:48:30.988 --> 00:48:36.692]  See, first they were worried about it, and the equation showed it would happen, and then Hawking came out, a physicist,
[00:48:37.421 --> 00:48:42.122]  Who they've kind of popularized, and he is a smart guy, but he's admitted he's been wrong a few times, but he was right about this.
[00:48:42.142 --> 00:48:45.823]  He said, well don't worry, when they make black holes in these, they're gonna fall apart.
[00:48:45.863 --> 00:48:46.643]  They're gonna decay.
[00:48:47.383 --> 00:48:48.043]  Most of the time.
[00:48:50.103 --> 00:48:50.884]  And they do decay.
[00:48:52.204 --> 00:48:58.105]  But the equations show that there's gonna be, that there is a chance, a good chance, that they will not decay.
[00:48:58.385 --> 00:48:59.245]  That they'll get going.
[00:48:59.265 --> 00:49:00.666]  It's kind of like when you're starting a fire.
[00:49:01.806 --> 00:49:02.826]  Then it'll catch fire.
[00:49:04.440 --> 00:49:05.820]  And then no more acting cool?
[00:49:05.880 --> 00:49:08.261]  No more Illuminati ceremonies?
[00:49:09.181 --> 00:49:10.662]  No more fun?
[00:49:11.822 --> 00:49:12.783]  No more acting tough?
[00:49:13.703 --> 00:49:15.724]  No more parading around with your FBI badges?
[00:49:17.084 --> 00:49:21.945]  No more wearing hippie sandals and running around taking people's ranches and farms for the earth?
[00:49:24.866 --> 00:49:29.968]  This will put a... put a kibosh on your party real fast, okay?
[00:49:31.010 --> 00:49:38.673]  Let's see, the New World Order wants to play God and they always, they always do it!
[00:49:42.235 --> 00:49:57.502]  Close to half the scientists thought that when they detonated over a hundred hydrogen bombs in the atmospheres, in the atmosphere, in the early 1960s, in the U.S., that it was a chance it would set the atmosphere on fire.
[00:50:00.572 --> 00:50:09.620]  It didn't set the atmosphere on fire, but it did, with EMP, blow out transistors all over the planet randomly.
[00:50:13.623 --> 00:50:21.049]  They thought when they detonated the A-bomb, half the scientists thought it was going to set the atmosphere on fire, because our equation is showing it could.
[00:50:25.939 --> 00:50:31.784]  But instead, it's kind of like when they blow up an oil rig that's on fire, you use a bomb to blow it out, that's what happens.
[00:50:33.746 --> 00:50:36.008]  So see, they go ahead even when they think it's going to do this.
[00:50:36.388 --> 00:50:38.930]  Well, we're going to get more into this on the other side.
[00:50:39.811 --> 00:50:46.977]  This is just one, black holes are only one small facet of all the things that the math shows are probably going to happen.
[00:50:49.159 --> 00:50:52.382]  But we've got to ban carbon dioxide because plants breathe it, it's very evil.
[00:50:55.290 --> 00:50:56.971]  Our beloved Republic is on her knees.
[00:50:57.291 --> 00:51:00.712]  The forces of globalism are destroying national sovereignty worldwide.
[00:51:00.892 --> 00:51:02.793]  But in Liberty's darkest hour, there is hope.
[00:51:03.373 --> 00:51:06.114]  The first time in modern history, the people are beginning to wake up.
[00:51:06.434 --> 00:51:11.936]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:51:12.216 --> 00:51:16.137]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:51:16.497 --> 00:51:21.422]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:51:21.702 --> 00:51:24.484]  PrisonPlanet.tv is a vault of forbidden information.
[00:51:24.785 --> 00:51:31.671]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:51:32.051 --> 00:51:37.917]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:51:38.077 --> 00:51:42.621]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:51:42.921 --> 00:51:44.462]  The Info War is waiting for you.
[00:51:44.762 --> 00:51:47.464]  To set it free, join PrisonPlanet.TV.
[00:51:47.844 --> 00:51:49.585]  Burn the info bombs to disk.
[00:51:49.846 --> 00:51:51.667]  Put them on the file sharing networks.
[00:51:51.987 --> 00:51:53.428]  Bring down the New World Order.
[00:51:53.808 --> 00:51:55.189]  PrisonPlanet.TV.
[00:51:55.849 --> 00:51:59.031]  Yes, there is an in-dash AM FM shortwave radio.
[00:51:59.312 --> 00:52:07.377]  For limited time and in limited numbers, the Sony GT-160S AM FM shortwave radio and CD player is available only at the Power Hour.
[00:52:07.657 --> 00:52:15.740]  This radio is designed to eliminate interference from ignition systems, and the result is clear, clean reception, so you can hear your favorite broadcasts both domestically and internationally.
[00:52:16.060 --> 00:52:19.922]  Get your Sony AM FM shortwave radio and CD player from the Power Hour today.
[00:52:20.282 --> 00:52:20.482]  Call 877-817-9829.
[00:52:20.502 --> 00:52:21.062]  That's 877-817-9829 to order.
[00:52:26.844 --> 00:52:30.587]  Only $249 plus shipping and handling and we'll ship it right to you.
[00:52:30.887 --> 00:52:33.129]  There's even an input to plug in an external source.
[00:52:33.369 --> 00:52:39.313]  Your MP3 player, your iPod, your DVD player, or any other source will sound great through your new Sony receiver.
[00:52:39.593 --> 00:52:42.555]  These radios are not available anywhere else and for a limited time.
[00:52:42.775 --> 00:52:43.836]  So call now, dial 877-817-9829.
[00:52:43.856 --> 00:52:46.718]  That's 877-817-9829 and get your Sony GT-160S AM FM shortwave radio and CD player from the Power Hour.
[00:52:55.822 --> 00:52:57.223]  It is a big idea.
[00:52:57.243 --> 00:52:59.343]  A New World Order.
[00:53:00.044 --> 00:53:04.345]  In the near future, Earth is dominated by a powerful world government.
[00:53:04.365 --> 00:53:07.746]  It's known as the Bilderberg Group.
[00:53:07.766 --> 00:53:09.987]  Could their objective be world domination?
[00:53:10.567 --> 00:53:13.008]  For thousands of years, their dark order grew.
[00:53:13.748 --> 00:53:21.071]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:53:24.090 --> 00:53:29.073]  For the first time in history, the elite's plan for world government is blown wide open.
[00:53:29.534 --> 00:53:32.996]  You will learn the secret that drives the entire New World Order agenda.
[00:53:33.416 --> 00:53:35.898]  Bill of Rights is making great progress toward a world government.
[00:53:35.978 --> 00:53:37.119]  Most people have no idea.
[00:53:37.139 --> 00:53:37.899]  They're not after money.
[00:53:37.919 --> 00:53:39.000]  They have all the money they need.
[00:53:39.200 --> 00:53:39.901]  They're after power.
[00:53:40.181 --> 00:53:41.021]  That's their aphrodisiac.
[00:53:41.342 --> 00:53:45.885]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:53:46.085 --> 00:53:49.607]  Or watch it online right now at PrisonPlanet.tv.
[00:53:50.047 --> 00:53:52.329]  Endgame, blueprint for global enslaving.
[00:53:52.869 --> 00:53:53.910]  You have been warned.
[00:54:03.566 --> 00:54:07.533]  I was sitting in traffic, listening to the radio.
[00:54:10.754 --> 00:54:14.677]  We're back live, ladies and gentlemen.
[00:54:40.670 --> 00:54:47.352]  No, you're not if they shut off one of these black holes.
[00:54:48.272 --> 00:54:51.233]  Let me continue reading this New York Times article.
[00:55:03.416 --> 00:55:19.549]  The world physicists have spent 14 years and 8 billion dollars building the large, hardened collider in Europe, in which the collider protons will create energies and conditions last seen a trillionth of a second after the Big Bang.
[00:55:21.351 --> 00:55:22.171]  Oh, the Big Bang!
[00:55:22.211 --> 00:55:24.053]  Your equations show a Big Bang!
[00:55:24.533 --> 00:55:26.255]  Let's recreate those conditions.
[00:55:26.295 --> 00:55:27.576]  That's very smart.
[00:55:28.951 --> 00:55:40.200]  Researchers will sift the debris from the primordial reactions for clues to the nature of mass and new forces and symmetries of nature.
[00:55:41.461 --> 00:55:49.948]  But Walter L. Wagner, and don't even mention their physicist in this article, and Louis Sancho contend that scientists at the European Center for Nuclear Research
[00:55:51.005 --> 00:55:52.366]  Or C.E.R.N.
[00:55:52.386 --> 00:56:00.293]  have played down the chances that a collider could produce, among other horrors, a tiny black hole, which they say could eat the Earth.
[00:56:00.733 --> 00:56:04.997]  Now, they said this decades ago, and now they've created black holes in these, but they fall apart.
[00:56:06.017 --> 00:56:10.841]  They don't get the mass they need to start going.
[00:56:12.383 --> 00:56:18.828]  Or it could spit out something called a strangelet that would convert our planet into a shrunken, dense, dead lump
[00:56:20.450 --> 00:56:22.011]  Something called strange matter.
[00:56:24.693 --> 00:56:26.254]  Kind of like the core of the dead sun.
[00:56:26.274 --> 00:56:28.176]  A black dwarf, brown dwarf.
[00:56:28.736 --> 00:56:39.584]  Their suit also says the CERN, or the Super Cadetic Super Collider, has failed to provide an environmental impact statement as required under the National Environmental Policy Act.
[00:56:40.626 --> 00:56:52.831]  Although it sounds bizarre, the case touches on a serious issue that has bothered scholars and scientists in recent years, namely, how to estimate the risk of new groundbreaking experiments, and who gets to decide whether or not to go ahead.
[00:56:55.012 --> 00:57:09.638]  The lawsuit filed March 21st in Federal District Court in Honolulu, seeks a temporary restraining order prohibiting the superconducting supercollider, or the Large Hardened Collider, from proceeding with accelerator
[00:57:10.879 --> 00:57:15.720]  Until it has produced a very detailed safety report and an environmental assessment.
[00:57:16.180 --> 00:57:24.703]  It names the Federal Department of Energy, the Fermi National Accelerator Laboratory, the National Science Foundation Federation, and the CERN as defendants.
[00:57:24.743 --> 00:57:26.963]  Yeah, our government basically paid for this in Europe.
[00:57:27.823 --> 00:57:28.324]  As usual.
[00:57:29.224 --> 00:57:30.424]  They were building it in Texas.
[00:57:31.924 --> 00:57:34.985]  Now they've turned it into an underground anti-terror facility.
[00:57:35.005 --> 00:57:37.966]  Up in Wong, Sahatchie.
[00:57:39.696 --> 00:57:44.540]  Northa here, up by David J. Smith Church, Newswatch Magazine.
[00:57:46.522 --> 00:57:48.664]  Look, the whole point here, well, there's several points.
[00:57:48.764 --> 00:57:51.746]  Number one, I went and found new scientists.
[00:57:52.427 --> 00:57:55.770]  I went and found major physics organizations and societies.
[00:57:56.410 --> 00:58:06.198]  I went and found the heads of major societies across the board, quantum mechanics engineers, saying, physicists saying, yeah, there is a chance
[00:58:08.050 --> 00:58:09.871]  That this could really cause a problem.
[00:58:10.772 --> 00:58:13.574]  We know we're dealing with incredibly explosive forces here.
[00:58:15.655 --> 00:58:20.499]  A hundred plus years ago, they came up with A-bomb equations.
[00:58:21.620 --> 00:58:23.961]  Did you know in 1916, H.G.
[00:58:24.001 --> 00:58:26.663]  Wells wrote a book where they had atomic bombs?
[00:58:29.205 --> 00:58:29.625]  You see?
[00:58:30.626 --> 00:58:31.406]  It's 2008.
[00:58:31.687 --> 00:58:34.649]  I didn't even get into the Air Force's antimatter weapons.
[00:58:36.570 --> 00:58:38.433]  You are listening to GCN.
[00:58:40.095 --> 00:58:42.398]  Visit GCNlive.com today.
[00:58:45.602 --> 00:58:46.984]  It is a big idea.
[00:58:47.004 --> 00:58:49.147]  A new world order.
[00:58:49.847 --> 00:58:50.789]  In the near future.
[00:58:51.661 --> 00:58:54.362]  Earth is dominated by a powerful world government.
[00:58:54.722 --> 00:58:56.882]  It's known as the Bilderberg Group.
[00:58:57.562 --> 00:58:59.723]  Could their objective be world domination?
[00:59:00.343 --> 00:59:02.784]  For thousands of years, their dark order grew.
[00:59:03.524 --> 00:59:10.846]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:13.868 --> 00:59:18.851]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:19.312 --> 00:59:22.794]  You will learn the secret that drives the entire New World Order agenda.
[00:59:23.174 --> 00:59:25.676]  Bill of Rights is making great progress toward a world government.
[00:59:25.756 --> 00:59:26.897]  Most people have no idea.
[00:59:26.917 --> 00:59:27.677]  They're not after money.
[00:59:27.697 --> 00:59:28.778]  They have all the money they need.
[00:59:28.978 --> 00:59:29.578]  They're after power.
[00:59:29.599 --> 00:59:30.799]  That's what they're after these years.
[00:59:31.120 --> 00:59:35.643]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:59:35.863 --> 00:59:39.385]  Or watch it online right now at PrisonPlanet.tv.
[00:59:39.825 --> 00:59:42.227]  Endgame, blueprint for global enslavement.
[00:59:42.647 --> 00:59:43.688]  You have been warned.
[00:59:47.830 --> 00:59:49.751]  Waging war on corruption.
[00:59:50.231 --> 00:59:53.112]  Alex Jones on the GCN Radio Network.
[00:59:58.635 --> 00:59:59.755]  Government cover-ups.
[01:00:00.396 --> 01:00:01.216]  You want answers?
[01:00:01.956 --> 01:00:02.877]  Well, so does he.
[01:00:02.897 --> 01:00:07.159]  He's Alex Jones on the GCN Radio Network.
[01:00:07.719 --> 01:00:11.781]  And now, live from Austin, Texas, Alex Jones.
[01:00:13.157 --> 01:00:22.665]  Mike Rovero for his monthly visit with us, talking about the drums of war with Iran, the economy, Mukasey and his 9-11 stumble.
[01:00:23.546 --> 01:00:25.007]  Very suspicious, that's coming up.
[01:00:26.789 --> 01:00:39.200]  Finishing up with the subject I was just now getting into out of the New York Times, asking a judge to save the world, where they get into superconducting, super colliders, and different types of systems that are similar.
[01:00:41.297 --> 01:00:48.900]  Where a lot of the equations being put out by top physicists are showing that it could have very, very dangerous results.
[01:00:49.480 --> 01:00:52.121]  Very implosive results.
[01:00:52.521 --> 01:00:54.562]  A black hole would be implosive.
[01:00:55.022 --> 01:01:03.265]  Instead of an atomic or hydrogen explosion, you would have an implosion, a sucking in, and then as it gets more mass, dragging more into it.
[01:01:04.445 --> 01:01:09.967]  If a black hole ever gets purchased, that is, gets a toehold in one of these reactors, and they've already made quite a few,
[01:01:11.100 --> 01:01:12.080]  You won't feel anything.
[01:01:12.441 --> 01:01:16.542]  It will suck the earth up in less than a second.
[01:01:17.642 --> 01:01:20.903]  And it will reach the sun in just a few minutes.
[01:01:22.644 --> 01:01:24.424]  And the rest is history.
[01:01:25.185 --> 01:01:25.525]  What is it?
[01:01:25.585 --> 01:01:27.165]  Seven minutes and change to the sun?
[01:01:30.586 --> 01:01:30.806]  So.
[01:01:33.067 --> 01:01:34.507]  Just wanted to let you know that.
[01:01:37.869 --> 01:01:39.109]  But again, this doesn't matter.
[01:01:39.764 --> 01:01:48.411]  Let's go ahead and have random genetic engineering which could cause massive problems, wipe out whole sets of life forms, already doing it in the lab.
[01:01:49.632 --> 01:01:50.773]  Let's just ignore all that.
[01:01:50.934 --> 01:02:02.163]  Let's ignore the engineers that brought you A-bombs and hydrogen bombs 60-something years later, doing things billions of times more dangerous conservatively.
[01:02:04.845 --> 01:02:05.426]  New York Times?
[01:02:08.027 --> 01:02:11.650]  Talking about how it could destroy the entire solar system.
[01:02:13.051 --> 01:02:15.113]  And then I thought I'd dig out some older articles.
[01:02:15.413 --> 01:02:21.558]  The Air Force gave a briefing about antimatter bombs and then reclassified it back in 2004.
[01:02:22.298 --> 01:02:24.540]  Air Force pursuing antimatter weapons.
[01:02:28.063 --> 01:02:31.526]  Program was touted publicly, then came official gag order.
[01:02:32.645 --> 01:02:36.988]  These would set off a chain reaction that would explode the Earth in less than a second.
[01:02:37.488 --> 01:02:37.808]  The U.S.
[01:02:37.888 --> 01:02:48.754]  Air Force is quietly spending millions of dollars investigating ways to use a radical power source, antimatter, the eerie mirror of ordinary matter in future weapons.
[01:02:51.116 --> 01:02:52.777]  And they have isolated antimatter.
[01:02:52.797 --> 01:02:54.638]  They have created artificial suns.
[01:02:54.678 --> 01:02:56.959]  They've done it all 20, 30 years ago that we know of.
[01:02:56.979 --> 01:02:58.400]  Can you imagine what they've got underground?
[01:02:59.180 --> 01:03:00.781]  These nuts are doing this every day.
[01:03:01.101 --> 01:03:01.842]  The admitted
[01:03:02.975 --> 01:03:05.916]  Colliders are doing this on a daily basis around the world.
[01:03:07.077 --> 01:03:09.297]  In Japan, in Europe, in Russia, in the U.S.
[01:03:12.799 --> 01:03:14.199]  But, I mean, take Austin, Texas.
[01:03:14.219 --> 01:03:17.180]  There's an experimental nuclear reactor in North Austin.
[01:03:18.521 --> 01:03:24.683]  They're not doing anything that dangerous compared to black holes and antimatter, but they're doing a lot of secretive stuff over there.
[01:03:25.684 --> 01:03:30.085]  And you tell the average person on the street, we've got a reactor in Austin, they'll tell you, no we don't.
[01:03:30.945 --> 01:03:32.126]  Austin's a liberal town.
[01:03:33.906 --> 01:03:34.606]  And you're a liar.
[01:03:36.147 --> 01:03:41.148]  You can type nuclear reactor Austin, Texas into Google and you'll be there and it's the J.J.
[01:03:41.208 --> 01:03:46.390]  Pickle Research Center, a gigantic facility in North Austin guarded by men with machine guns.
[01:03:46.950 --> 01:03:47.870]  Doesn't exist, though!
[01:03:48.230 --> 01:03:51.712]  You tell these yuppies, I mean, they're all about, oh, you said there was a reactor in Austin.
[01:03:52.812 --> 01:03:53.752]  An experimental one.
[01:03:53.772 --> 01:03:54.732]  Oh, nope, doesn't exist.
[01:03:54.752 --> 01:03:55.073]  Shut up.
[01:03:55.433 --> 01:03:56.433]  Okay, fine, doesn't exist.
[01:03:57.293 --> 01:03:58.274]  Just had your way, didn't you?
[01:03:59.094 --> 01:04:02.735]  You won again, thanks to overwhelming delusional power.
[01:04:03.982 --> 01:04:04.982]  Invincible ignorance.
[01:04:10.444 --> 01:04:11.865]  We've even got mean phone calls before.
[01:04:11.945 --> 01:04:13.906]  You shouldn't talk about how there's a reactor!
[01:04:13.966 --> 01:04:15.266]  Terrorists might go after it!
[01:04:15.986 --> 01:04:16.847]  You mean in the government?
[01:04:16.887 --> 01:04:18.587]  No, the terrorists run the reactor.
[01:04:20.608 --> 01:04:21.909]  It's one reason to move out of Austin.
[01:04:21.929 --> 01:04:24.330]  I'm strongly considering moving like 80 miles outside this town.
[01:04:26.830 --> 01:04:28.191]  Then they'd call it a compound, though.
[01:04:31.893 --> 01:04:32.393]  Oh, man.
[01:04:32.853 --> 01:04:36.975]  So, uh, yeah, let's, uh, ban humans exhaling carbon dioxide.
[01:04:37.435 --> 01:04:40.076]  They're classifying it as a deadly toxic waste globally.
[01:04:41.416 --> 01:04:43.237]  Carbon dioxide, it's evil, let's ban it.
[01:04:44.617 --> 01:04:46.158]  Plants breathe it, humans exhale it.
[01:04:47.018 --> 01:04:49.299]  And then let's just not worry about all this other serious stuff.
[01:04:49.439 --> 01:04:50.539]  Genetic engineering, all the rest.
[01:04:51.235 --> 01:04:59.183]  For years you've been hearing about Herbal Healer Academy and how it's remained the leader in effective alternative and natural medicine and education.
[01:04:59.643 --> 01:05:02.826]  But how can they continue to hold that title for years on end?
[01:05:03.187 --> 01:05:06.250]  The answer is high quality and huge selection.
[01:05:06.630 --> 01:05:11.375]  Just visit HerbalHealer.com and shop online or request a free catalog.
[01:05:11.855 --> 01:05:14.257]  You're bound to find the alternative you're looking for.
[01:05:14.958 --> 01:05:19.763]  Did you know that Herbal Healer carries the latest, safest, and effective weight loss products?
[01:05:20.143 --> 01:05:26.009]  You can also count on Herbal Healer for the largest selection of safe and natural supplements just for children.
[01:05:26.349 --> 01:05:27.570]  And don't forget your pets.
[01:05:27.950 --> 01:05:33.656]  Herbal Healer even has natural mineral supplements for all your animals, including horses, cows, and birds.
[01:05:34.076 --> 01:05:40.443]  Take a peek at their online calendar and you're sure to find everything you need and maybe something you didn't realize you needed.
[01:05:40.964 --> 01:05:45.829]  Visit HerbalHealer.com and don't forget to sign up for the free Herbal Healer newsletter.
[01:05:46.350 --> 01:05:49.734]  HerbalHealer.com, working with the power of nature.
[01:05:51.129 --> 01:05:53.651]  Terror Storm, a history of government-sponsored terror.
[01:05:53.991 --> 01:05:55.273]  Loose Change Final Cut.
[01:05:55.553 --> 01:05:57.534]  Endgame, blueprint for global enslavement.
[01:05:57.715 --> 01:05:59.436]  The true story of the Bilderberg Group.
[01:05:59.616 --> 01:06:00.837]  The late great USA.
[01:06:01.097 --> 01:06:02.519]  America, freedom to fascism.
[01:06:02.859 --> 01:06:09.664]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:06:09.885 --> 01:06:13.808]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:06:13.968 --> 01:06:17.371]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:06:17.751 --> 01:06:20.313]  Or you would like a book on the history of the Federal Reserve.
[01:06:20.514 --> 01:06:23.336]  We've got the most well-researched and documented titles.
[01:06:23.596 --> 01:06:25.698]  All available at PrisonPlanet.com.
[01:06:25.959 --> 01:06:30.583]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[01:06:30.663 --> 01:06:36.608]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[01:06:37.669 --> 01:06:47.927]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[01:06:48.268 --> 01:06:49.750]  Join the info war today!
[01:06:50.754 --> 01:06:52.615]  Heart disease is on the rise.
[01:06:52.735 --> 01:06:57.916]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[01:06:58.097 --> 01:06:59.437]  But the symptoms are there.
[01:06:59.697 --> 01:07:07.880]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:07:08.100 --> 01:07:13.822]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
