[00:00:01.991 --> 00:00:04.233]  You want answers?
[00:41:29.932 --> 00:41:31.353]  They don't like the gang.
[00:41:31.753 --> 00:41:33.874]  They don't like what we've become, brother.
[00:41:33.894 --> 00:41:37.616]  It's all you got is your family.
[00:41:37.636 --> 00:41:39.737]  It's all you got now.
[00:41:44.494 --> 00:41:45.415]  And that's how it works.
[00:41:45.455 --> 00:41:48.656]  They play you like a fiddle, just like they play the dumbed-down public.
[00:41:49.837 --> 00:42:05.366]  Meanwhile, Mukasey, Attorney General Mukasey, says that they have to treat copyright violation as terrorism, not just as civil or criminal, because it's aiding terrorists.
[00:42:05.506 --> 00:42:07.608]  See, general crimes.
[00:42:07.768 --> 00:42:09.789]  In Section 802, it's been like this for six years.
[00:42:11.309 --> 00:42:16.731]  It says in Section 802, any action that endangers human life, it's a violation of any federal or state law.
[00:42:17.071 --> 00:42:17.591]  Misdemeanor.
[00:42:19.172 --> 00:42:20.072]  Now they're expanding that.
[00:42:20.432 --> 00:42:22.713]  Mukasey, terrorists behind copyright violations.
[00:42:23.293 --> 00:42:28.495]  Now that Michael Mukasey is firmly installed as Attorney General, we begin to get a whiff of his agenda, as directed.
[00:42:29.446 --> 00:42:32.707]  By the bankers and their neocon collaborators from the Associated Press.
[00:42:33.047 --> 00:42:45.791]  In remarks of Silicon Valley executives at the Tech Museum of Innovation, Mukasey said the economy and national security of the United States are increasingly threatened by violations involving copyright software code, patented innovations, and trademark properties.
[00:42:47.612 --> 00:42:57.675]  He says terror groups are taking their cues from organized crime increasingly, funding their operations from counterfeit and piracy, and it goes on to say they've got to treat any copyright violations as terrorism.
[00:42:58.395 --> 00:42:59.115]  Go read it for yourself.
[00:43:00.666 --> 00:43:03.168]  So see, they're shifting it all over now.
[00:43:07.832 --> 00:43:09.253]  Just as they always plan to do.
[00:43:09.633 --> 00:43:11.035]  Here's one out of USA Today.
[00:43:11.375 --> 00:43:14.557]  Notice how they phrase it, and sell it, and term it.
[00:43:15.118 --> 00:43:16.219]  USA Today is the worst.
[00:43:16.919 --> 00:43:19.161]  They make all their big propaganda announcements there, I've noticed.
[00:43:20.663 --> 00:43:21.884]  Of like, hey, guess what?
[00:43:21.904 --> 00:43:24.806]  The government reads everything you do in your bank account every day.
[00:43:26.007 --> 00:43:29.650]  Didn't exist ten years ago when we told you, but now they announce it there last week and
[00:43:30.327 --> 00:43:32.808]  They tell you why it's good and keeps you safe from Al-Qaeda.
[00:43:32.848 --> 00:43:36.170]  Yeah, we look at everybody's bank accounts with no warrant, but it's freedom.
[00:43:37.211 --> 00:43:38.451]  Well, here's this week's announcements.
[00:43:38.951 --> 00:43:42.513]  Civilians handle minor duties for strapped police.
[00:43:43.294 --> 00:43:49.977]  About 12 years ago, they started suddenly having the police... You'd be at a demonstration or at any event and they'd say, Stand back, civilians!
[00:43:51.158 --> 00:43:53.679]  Uh, civilian means we're under the Constitution Bill of Rights.
[00:43:55.256 --> 00:43:58.597]  When they start calling everyone civilians, that's because you're under military rule.
[00:43:58.757 --> 00:44:00.457]  Now mayors call us civilians.
[00:44:00.537 --> 00:44:02.018]  See, they're part of the military.
[00:44:03.038 --> 00:44:04.538]  Now the police train with the military.
[00:44:05.959 --> 00:44:07.979]  Hey police, you're under civilian law too.
[00:44:08.519 --> 00:44:16.261]  But see, now we're not under the executive orders of last year, PDD 51, John Warner Defense Authorization Act.
[00:44:17.001 --> 00:44:19.222]  We're being eased into martial law.
[00:44:21.562 --> 00:44:23.543]  They're just slowly turning the dial up.
[00:44:25.276 --> 00:44:32.903]  But see, they don't come out and say, hey, you're going to have tattletale squads and spies everywhere now, which they've already had for decades.
[00:44:34.084 --> 00:44:42.491]  Or what's in the Philadelphia Daily News a few years ago about where they recruited the juniors and gave them M-16s and had them do warrant service and gun confiscation drills.
[00:44:45.722 --> 00:44:45.942]  No, no.
[00:44:45.982 --> 00:44:47.443]  They sell it like, oh, it's to help.
[00:44:47.623 --> 00:44:49.623]  You can't get the cops to your house when it gets robbed.
[00:44:49.643 --> 00:44:51.383]  It's because there's not enough officers.
[00:44:51.884 --> 00:44:56.205]  No, they've just gone from 300,000 cops to 2 million in the last 15 years.
[00:44:56.225 --> 00:44:56.945]  There's not enough cops.
[00:44:57.205 --> 00:44:58.225]  There's more cops than ever.
[00:44:58.465 --> 00:45:04.847]  Back when there was hardly any police, 50, 60 years ago, though, they took all crime very seriously.
[00:45:05.687 --> 00:45:07.187]  And crime, you got the book thrown at you.
[00:45:07.527 --> 00:45:09.608]  But see, now, they don't mess with real criminals.
[00:45:09.928 --> 00:45:14.769]  They just throw the book at non-violent people, and then now the general public are all being made criminals.
[00:45:16.881 --> 00:45:20.244]  Civilians handle minor duties for strapped police.
[00:45:20.284 --> 00:45:23.787]  See how that one line, just every word is propaganda.
[00:45:24.347 --> 00:45:25.829]  We're all civilians, police included.
[00:45:27.370 --> 00:45:29.172]  Handle minor duties for strapped police.
[00:45:29.212 --> 00:45:31.614]  And then the minor duties are your house being robbed.
[00:45:31.634 --> 00:45:32.054]  Listen to this.
[00:45:32.454 --> 00:45:35.517]  Departments under budget, burdens higher, outside help.
[00:45:36.098 --> 00:45:47.620]  Facing tighter budgets, law enforcement agencies across the country are increasingly turning to civilians to respond to some calls that sworn officers and deputies are usually responsible for.
[00:45:48.240 --> 00:45:58.402]  That means people calling 911 to report a traffic accident, a burglarized home or a stolen car may be greeted by a civilian in a polo shirt instead of a gun-toting officer.
[00:45:59.662 --> 00:46:01.263]  Now see, that sounds reasonable.
[00:46:01.303 --> 00:46:02.963]  This is really all about the spy corps.
[00:46:03.797 --> 00:46:06.178]  And see, you think 2 million cops is bad?
[00:46:06.658 --> 00:46:09.599]  They're talking about 10 million by 2015.
[00:46:11.420 --> 00:46:12.160]  10 million!
[00:46:13.861 --> 00:46:14.781]  Just everywhere!
[00:46:15.181 --> 00:46:16.902]  And they're going to find stuff to report on.
[00:46:17.282 --> 00:46:18.323]  They're going to find stuff.
[00:46:20.163 --> 00:46:21.744]  They're going to find something to justify their job.
[00:46:22.244 --> 00:46:29.427]  Just like the federal marshals are ordered to put innocent people, thousands a month, being added on the terror list for the rest of their lives.
[00:46:32.731 --> 00:46:44.797]  The new economy is going to be prisons, checkpoints, your daughter's going to bring guys home in black uniforms, you're going to have to be quiet and not even tell her you don't like them, or shoot your mouth off to them, or they'll send you to prison!
[00:46:45.157 --> 00:46:46.798]  That's how it worked in Germany and Russia!
[00:46:48.659 --> 00:46:50.820]  You're not even going to be able to talk back to them.
[00:46:51.340 --> 00:46:52.941]  You understand, they're going to rule!
[00:46:53.681 --> 00:46:59.044]  People with no skills, no nothing, no background, no work, no nothing.
[00:47:00.345 --> 00:47:03.750]  They just go get a black uniform and they are God!
[00:47:07.815 --> 00:47:10.078]  Just as Dr. Roberts told you on the show last week.
[00:47:11.220 --> 00:47:12.161]  This is the new system.
[00:47:16.630 --> 00:47:22.671]  That means people calling 9-1-1 to report a traffic action, a burglarized home, or a stolen car may be greeted by a civilian in a polo shirting.
[00:47:22.731 --> 00:47:23.111]  And who are they?
[00:47:23.131 --> 00:47:23.831]  They work in the banks.
[00:47:23.851 --> 00:47:24.731]  They work in the hospitals.
[00:47:25.052 --> 00:47:26.652]  They get off on their little badges.
[00:47:26.692 --> 00:47:28.952]  They have, mmm, they love it.
[00:47:29.352 --> 00:47:31.933]  They love being toadies of the Stasi system.
[00:47:32.413 --> 00:47:34.093]  They didn't hire the former head of the Stasi.
[00:47:34.573 --> 00:47:35.313]  Six years ago.
[00:47:35.733 --> 00:47:37.154]  Marcus Wolfe, who just died last year.
[00:47:37.174 --> 00:47:39.634]  The former head of the Stasi.
[00:47:40.114 --> 00:47:41.154]  The East German police.
[00:47:42.815 --> 00:47:44.675]  They didn't hire him to play patty cake.
[00:47:46.343 --> 00:48:01.807]  It hasn't been universally adopted throughout the country, but most areas have at least thought about the alternative and are more open to it now because of the economy, said Richard Bradley, president of Apollo Alto, a California-based matrix consulting group that has worked with more than 250 law enforcement agencies.
[00:48:02.768 --> 00:48:11.350]  The idea of using civilians who require less training and are less expensive than sworn officers is responsible to minor police calls and has been around since the 1980s.
[00:48:11.750 --> 00:48:12.810]  And we have all these videos.
[00:48:13.110 --> 00:48:14.251]  I sent them to John a few weeks ago.
[00:48:14.271 --> 00:48:14.791]  I didn't play them.
[00:48:15.396 --> 00:48:23.122]  Where it shows auxiliary cops with tasers, with guns, not supposed to in small towns, pulling people out of cars, running checkpoints.
[00:48:24.763 --> 00:48:26.724]  And it's the exact person that shouldn't be a cop.
[00:48:27.104 --> 00:48:28.265]  You know who becomes a cop now?
[00:48:28.285 --> 00:48:29.026]  The control freak.
[00:48:29.046 --> 00:48:30.187]  The bully from high school.
[00:48:30.647 --> 00:48:32.028]  The person who can't get a girl.
[00:48:33.009 --> 00:48:34.750]  The person who wants that power.
[00:48:36.091 --> 00:48:40.414]  I saw this footage out of Portland, where the cops are randomly going down the street demanding people's IDs.
[00:48:40.954 --> 00:48:43.176]  So somebody starts videotaping it with their camera phone.
[00:48:43.973 --> 00:49:00.143]  They're about fifty feet back and the cop walks over, all muscle-bound, about three feet tall, and he walks over, a little Napoleon, and he just says, you're not allowed to tape me, you're getting audio, give me that camera, and grabs it.
[00:49:01.524 --> 00:49:07.347]  And of course then tried to, and you can type into Google, man arrested for videotaping police, they come to people's houses now and arrest them.
[00:49:07.927 --> 00:49:10.389]  And it doesn't matter if the courts say that there's no reasonable
[00:49:12.066 --> 00:49:14.427]  Expectation of privacy doesn't matter if there's no law.
[00:49:14.707 --> 00:49:17.308]  They still charge you with wiretapping and you usually go to jail.
[00:49:17.808 --> 00:49:21.569]  Because the juries are a bunch of bootlicking toadies, too.
[00:49:22.850 --> 00:49:24.790]  Just, it's all about, that's who they put on there.
[00:49:25.071 --> 00:49:29.012]  The husbands and wives of the police and the prosecutors and the good old boys.
[00:49:29.432 --> 00:49:32.013]  And they just sit in there all day sending innocent people to jail.
[00:49:33.243 --> 00:49:34.544]  They just love toting.
[00:49:34.564 --> 00:49:35.685]  They love corruption.
[00:49:35.965 --> 00:49:37.747]  They love kissing up to uniforms.
[00:49:37.787 --> 00:49:39.348]  They love killing this country.
[00:49:39.848 --> 00:49:43.671]  And don't worry, you're going to enable the bankers to do everything they want to do.
[00:49:43.732 --> 00:49:46.294]  Don't worry, you're going to enable them to have their way.
[00:49:47.895 --> 00:49:57.443]  You know, President Bush threw out the opening pitch at the Atlanta Braves Stadium, and he was universally booed.
[00:49:58.183 --> 00:50:02.747]  Now, a few years ago, when he would get booed, Fox and others were caught fading up cheers over it.
[00:50:07.464 --> 00:50:11.945]  And I do have the original ESPN feed.
[00:50:11.965 --> 00:50:18.027]  ESPN, it appears, put some kind of delay in, because you can hear the tape jump and it cuts to something else, but they messed up.
[00:50:18.047 --> 00:50:20.768]  Some of the booing went through, then they fade cheering over it.
[00:50:24.409 --> 00:50:25.609]  But see, that's the good news.
[00:50:27.610 --> 00:50:36.692]  You may hire 10 million scum suckers who will destroy this country, but the rest of us know the score now, and we're going to stand up against you.
[00:50:39.051 --> 00:50:48.324]  And so we'll come back, play this, play Karl Rove being confronted, and the people chanting, tase them, tase them for their free speech, begging for Nazi Germany.
[00:50:54.591 --> 00:50:57.112]  Terror Storm, a history of government-sponsored terror.
[00:50:57.452 --> 00:50:58.733]  Loose Change Final Cut.
[00:50:59.013 --> 00:51:00.993]  Endgame, blueprint for global enslavement.
[00:51:01.154 --> 00:51:02.894]  The true story of the Bilderberg Group.
[00:51:03.054 --> 00:51:04.315]  The late, great USA.
[00:51:04.555 --> 00:51:05.955]  America, freedom to fascism.
[00:51:06.315 --> 00:51:13.158]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:51:13.338 --> 00:51:17.260]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:51:17.420 --> 00:51:20.821]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:51:21.201 --> 00:51:23.783]  Or you would like a book on the history of the Federal Reserve.
[00:51:23.983 --> 00:51:26.785]  We've got the most well-researched and documented titles.
[00:51:27.046 --> 00:51:29.147]  All available at PrisonPlanet.com.
[00:51:29.427 --> 00:51:34.771]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:51:35.112 --> 00:51:40.075]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:51:41.116 --> 00:51:51.372]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:51:51.752 --> 00:51:53.194]  Join the info war today!
[00:51:54.292 --> 00:51:57.133]  Hello, this is Tom with HempUSA.org.
[00:51:57.633 --> 00:52:04.835]  Most of you have been hearing my ads for the past few months, and it's no secret that the economy is failing and prices are rising in all sectors.
[00:52:05.375 --> 00:52:12.618]  If you've been thinking of a nutrient-dense daily food source and a storable food for yourself and family, the time to act is now.
[00:52:13.218 --> 00:52:19.500]  At HempUSA.org, we still believe that food will be your greatest asset in these trying times ahead.
[00:52:20.120 --> 00:52:26.629]  Please call 1-908-691-2608 and see what our powder seeds and oil can do for you.
[00:52:26.889 --> 00:52:29.212]  Beware, be smart, and be ready!
[00:52:29.693 --> 00:52:31.115]  Call 908-691-2608 or visit us at hempusa.org.
[00:52:36.061 --> 00:52:41.885]  Families need this high quality natural food source for its low price and long storage shelf life.
[00:52:42.385 --> 00:52:45.947]  This incredible food source should be a staple part of your diet every day.
[00:52:46.348 --> 00:52:48.949]  Call 908-691-2608 or visit us at hempusa.org today!
[00:52:54.577 --> 00:52:55.057]  Hi, neighbor.
[00:52:55.378 --> 00:52:58.100]  They say the road to hell is paved with good intentions.
[00:52:58.680 --> 00:53:03.404]  Certainly we'd never intend to procrastinate getting our own food supply until there was none left at any price.
[00:53:03.965 --> 00:53:09.089]  We would intend to have plenty of food so the relief organizations could care for those unable to care for themselves.
[00:53:09.709 --> 00:53:16.795]  We would intend not to be standing in the breadline with the ignorant and the foolish who pretend the facts of food disappearance are untrue.
[00:53:17.316 --> 00:53:22.220]  If the experience of the Katrina disaster is evidence, the breadline may have no bread.
[00:53:22.820 --> 00:53:29.862]  Just like the good intentions on the road to that unheavenly place, the good intentions alone to get a supply of food will not feed us.
[00:53:30.642 --> 00:53:35.063]  Only getting our food supply immediately will make us independent and fearless for the future.
[00:53:35.743 --> 00:53:36.043]  Call 800-409-5633.
[00:53:36.063 --> 00:53:36.103]  800-409-5633.
[00:53:36.123 --> 00:53:37.083]  On the web, efoodsdirect.com.
[00:53:37.123 --> 00:53:37.423]  Who am I?
[00:53:37.443 --> 00:53:37.563]  Nobody.
[00:53:37.583 --> 00:53:38.723]  Steve Schenck, Someone Who Cares.
[00:54:00.817 --> 00:54:01.637]  Yeah, just a correction.
[00:54:01.657 --> 00:54:02.637]  It was the Nationals.
[00:54:02.657 --> 00:54:11.181]  I was reading the AP headline here and it says that the Washington Braves tried to get him to wear a Braves jacket and he said, oh no, they might boo me.
[00:54:12.121 --> 00:54:12.781]  That's the quote.
[00:54:12.802 --> 00:54:17.103]  And then he went out wearing a Nationals jacket and they boo him.
[00:54:17.123 --> 00:54:22.806]  And then the announcer just kisses up and just says, oh, that's the best throw by any president ever.
[00:54:22.866 --> 00:54:23.566]  He's God.
[00:54:25.683 --> 00:54:31.447]  We ought to dig up that Fox News one where you hear the booing and they just fade it down and then fade up cheering and then they go, they love him!
[00:54:32.728 --> 00:54:37.771]  It's like in Martial Law, I have that clip from his second inauguration where they're saying, cheer for him!
[00:54:38.371 --> 00:54:42.113]  Let him know that you love America!
[00:54:42.133 --> 00:54:44.395]  Do you see the propaganda in that?
[00:54:44.455 --> 00:54:45.756]  It's saying Bush is America.
[00:54:46.116 --> 00:54:47.377]  You love America, don't you?
[00:54:47.717 --> 00:54:50.739]  Cheer for him, as hundreds of thousands booed and screamed and spit.
[00:54:52.458 --> 00:54:56.299]  But the national news cut back to wide shot and said, they love him!
[00:54:56.319 --> 00:54:57.459]  I have that in martial law.
[00:54:57.479 --> 00:55:03.201]  It's like something out of a dystopic science fiction movie made 50 years ago.
[00:55:03.901 --> 00:55:08.743]  Where the emperor is driving through and everyone's booing and then the announcer's going, they love him!
[00:55:11.963 --> 00:55:12.903]  But it isn't about him.
[00:55:12.963 --> 00:55:13.964]  He's only a puppet.
[00:55:14.024 --> 00:55:15.504]  It's just an example of the propaganda.
[00:55:15.524 --> 00:55:17.225]  Bush gets first pitch, first look.
[00:55:17.265 --> 00:55:23.247]  President Bush had enough to worry about, like not flubbing the first pitch in front of a crowd that might not exactly be his biggest fans anyway.
[00:55:23.847 --> 00:55:30.709]  So before the game, when a couple of Atlanta Braves gave him a team jersey and suggested he wear it to throw out the first pitch at the Nationals Park, Bush laughed.
[00:55:30.829 --> 00:55:32.150]  Oh no thanks, guys.
[00:55:32.470 --> 00:55:34.211]  Might as well put a sign on me that says booming.
[00:55:34.831 --> 00:55:41.493]  I'm not going to give them any excuses, Bush said, of the 40,000 plus people gathering at the opening of Washington's gleaming baseball stadium.
[00:55:43.863 --> 00:55:47.146]  And then it shows that he went out and was massively booed.
[00:55:47.566 --> 00:55:48.627]  Let's go ahead and play that.
[00:55:48.647 --> 00:55:57.194]  Here's the president, the 43rd president of the United States, George W. Bush.
[00:55:58.815 --> 00:56:01.978]  He will be throwing the first pitch out to Manny Acta.
[00:56:02.118 --> 00:56:04.020]  And here's the announcement by Jerome Peruska.
[00:56:04.280 --> 00:56:07.543]  Manager of the Washington Nationals, Manny Acta.
[00:56:08.323 --> 00:56:12.146]  And managing principal owner of the Washington Nationals, Ted Lerner.
[00:56:19.264 --> 00:56:28.166]  And here to throw out the inaugural pitch at Nationals Park to mark a new era of Washington baseball, the President of the United States.
[00:56:33.987 --> 00:56:34.887]  Okay, that's enough.
[00:56:36.168 --> 00:56:37.608]  Now, let's play Karl Rove.
[00:56:38.248 --> 00:56:39.648]  In fact, I gave you the time code, John.
[00:56:39.668 --> 00:56:40.909]  Did you see where I told you to play it from?
[00:56:43.029 --> 00:56:43.609]  Oh, darn it.
[00:56:43.629 --> 00:56:45.150]  We're not going to be able to play it this time, though.
[00:56:45.230 --> 00:56:46.350]  I did send it in the IM.
[00:56:47.037 --> 00:56:47.498]  Pull it up.
[00:56:47.898 --> 00:56:48.719]  I think it... No, you know what?
[00:56:48.739 --> 00:56:49.179]  From memory.
[00:56:49.419 --> 00:56:50.400]  It's 1.30 in.
[00:56:50.821 --> 00:56:53.063]  If not, you'll get a big Karl Rove question beforehand.
[00:56:53.463 --> 00:56:58.568]  This is Karl Rove with people protesting him, and the crowd is chanting, Tase him!
[00:56:58.989 --> 00:56:59.629]  Tase him!
[00:56:59.990 --> 00:57:00.490]  Tase him!
[00:57:00.550 --> 00:57:00.871]  Here it is.
[00:57:03.482 --> 00:57:05.923]  Well, Senator Obama says it sounds pretty good.
[00:57:06.923 --> 00:57:10.785]  The only problem is, is he fails to back it up with his actions in Congress.
[00:57:11.365 --> 00:57:16.787]  Well, my question for you tonight is, why is it that you think you evoke such a visceral reaction in many of your detractors?
[00:57:16.828 --> 00:57:19.068]  We've seen tonight people here accuse you of being a war criminal.
[00:57:19.088 --> 00:57:20.269]  That's not it, just forget it.
[00:57:21.216 --> 00:57:27.058]  Yeah, I mean these clips are like 10-20 minutes long so we have to have the exact timecode to be able to play it for you.
[00:57:27.738 --> 00:57:34.320]  It's up at InfoWars.com and PrisonPlanet.com if you want to see it.
[00:57:34.360 --> 00:57:38.921]  We'll try to find the exact spot and play it for you after this quick break.
[00:57:46.590 --> 00:57:52.699]  It just blows me away that you have the crowd chanting, tase him, tase him, tase them, tase them.
[00:57:53.581 --> 00:57:56.946]  Remember the fella that just stood up and said, hey, what about Skull and Bones?
[00:57:57.006 --> 00:57:57.887]  You're in it with Bush.
[00:57:59.973 --> 00:58:03.917]  Then they grab him, tackle him, he's got his hands out, he's not even resisting, he's got his hands up.
[00:58:03.937 --> 00:58:09.223]  And he says, please don't tase me, and the officers just go, and just repeatedly tase him.
[00:58:09.603 --> 00:58:10.965]  The National News said, good!
[00:58:11.425 --> 00:58:13.788]  You shouldn't ask questions, you shouldn't stand up and disrupt.
[00:58:14.308 --> 00:58:15.970]  It's a message of, shut up!
[00:58:16.390 --> 00:58:17.792]  Let the illusion go forward.
[00:58:20.353 --> 00:58:22.595]  I wonder if they could just tase the whole crowd.
[00:58:22.615 --> 00:58:26.698]  We'll see after we're all fitted with our taser bracelets, as Homeland Security is considering doing.
[00:58:27.218 --> 00:58:28.099]  By the way, I'm not joking.
[00:58:28.639 --> 00:58:31.101]  Then, if you do boo Bush, we will all be tased.
[00:58:31.681 --> 00:58:33.203]  It's the new system.
[00:58:36.585 --> 00:58:38.146]  Thank you for listening to GCN.
[00:58:39.107 --> 00:58:41.409]  Be sure to visit GCNlive.com today.
[00:58:41.429 --> 00:58:46.292]  It is a big idea.
[00:58:46.312 --> 00:58:48.394]  A new world order.
[00:58:49.136 --> 00:58:53.521]  In the near future, Earth is dominated by a powerful new government.
[00:58:54.021 --> 00:58:56.804]  It's known as the Bilderberg Group.
[00:58:56.864 --> 00:58:59.026]  Could their objective be world domination?
[00:58:59.647 --> 00:59:02.069]  For thousands of years, their dark order grew.
[00:59:02.830 --> 00:59:10.158]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[00:59:13.168 --> 00:59:18.131]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:18.612 --> 00:59:22.094]  You will learn the secret that drives the entire New World Order agenda.
[00:59:22.494 --> 00:59:24.976]  Build America is making great progress toward a world government.
[00:59:25.056 --> 00:59:26.177]  Most people have no idea.
[00:59:26.197 --> 00:59:26.977]  They're not after money.
[00:59:26.997 --> 00:59:28.058]  They have all the money they need.
[00:59:28.258 --> 00:59:28.979]  They're after power.
[00:59:29.259 --> 00:59:30.080]  That's what they're after these days.
[00:59:30.400 --> 00:59:34.543]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:59:35.163 --> 00:59:38.624]  Or watch it online right now at PrisonPlanet.tv.
[00:59:39.124 --> 00:59:39.444]  Endgame.
[00:59:39.864 --> 00:59:41.385]  Blueprint for global enslaving.
[00:59:41.905 --> 00:59:43.105]  You have been warned.
[00:59:47.006 --> 00:59:48.927]  Waging war on corruption.
[00:59:49.407 --> 00:59:52.168]  Alex Jones on the GCM Radio Network.
[00:59:58.504 --> 00:59:59.605]  Government cover-ups.
[01:00:00.266 --> 01:00:01.087]  You want answers?
[01:00:01.868 --> 01:00:02.729]  Well, so does he.
[01:00:03.410 --> 01:00:07.014]  He's Alex Jones on the GCN Radio Network.
[01:00:07.595 --> 01:00:11.720]  And now, live from Austin, Texas, Alex Jones.
[01:00:19.929 --> 01:00:24.497]  The only problem is those words of Senator Obama were not backed up.
[01:01:06.914 --> 01:01:09.256]  Well, Senator Obama says it sounds pretty good.
[01:01:11.509 --> 01:01:26.458]  And when you watch this crowd of mainly young Republicans at a university, it is like a Kurt Vonnegut caricature of a sycophant.
[01:01:27.559 --> 01:01:40.167]  These are supposedly 18, 19, 20, 22 year old young conservatives and they're wearing tight neck suits, they have pudgy fat cheeks with rosy, you know, red circles on them.
[01:01:41.457 --> 01:01:47.320]  They're giggling and snickering and just getting off on all of it.
[01:01:47.340 --> 01:01:50.501]  They look just absolutely weak and evil and pathetic.
[01:01:51.922 --> 01:01:52.622]  And shameful.
[01:01:53.943 --> 01:01:54.963]  And they're not conservatives.
[01:01:54.983 --> 01:01:56.124]  They're not pro-Second Amendment.
[01:01:56.144 --> 01:01:57.644]  They're not pro-national sovereignty.
[01:01:58.425 --> 01:02:08.929]  They are just baggage picked up by the propaganda of the fake conservatives, neutralized, who are helping destroy this country.
[01:02:09.410 --> 01:02:10.250]  They've been neutralized.
[01:02:11.368 --> 01:02:13.108]  And I'm sure their parents are real proud of them.
[01:02:13.128 --> 01:02:15.349]  They all think they're real rich and elitist and powerful.
[01:02:15.389 --> 01:02:20.310]  Most of them, you know, might live in a $500,000 house and think they're members of the elite when they're nothing.
[01:02:21.690 --> 01:02:24.771]  And their whole future, everything's being destroyed right now in front of them.
[01:02:25.151 --> 01:02:26.891]  And they just have no idea and can care less.
[01:02:27.512 --> 01:02:29.652]  They're just saying, tase him, tase him, tase him.
[01:02:30.152 --> 01:02:37.914]  Just like the liberals were calling for a local Austin group, Project for a New American Citizen,
[01:02:38.706 --> 01:02:48.830]  who just held up a sign in front of Bill Clinton saying investigate 9-11 and they were screaming and attacking and punching him and grabbing him and ripped his sign away and people were calling for him to be tased too.
[01:02:49.410 --> 01:03:07.038]  You're the exact same type of person but instead of being in a little overweight pudgy-faced white-skinned red-cheeked piggy people you're these little sandal wearing, take all the guns, I love government, I'm Bill Clinton, I'm bed-wetting right now, I love you.
[01:03:07.853 --> 01:03:09.874]  Just, just, just red diaper doper babies.
[01:03:11.375 --> 01:03:18.099]  There's nothing more disgusting than people that love the government and love corruption and love these political parties and love being toadies.
[01:03:19.599 --> 01:03:22.521]  If you believe in this corrupt system, you're an idiot.
[01:03:23.682 --> 01:03:35.028]  If you can't see this is corruption, if you can't see the Democrats work for the bankers and the Republicans work for the bankers and one group gives you fascism and the other gives you fascism and they call it
[01:03:35.658 --> 01:03:37.759]  Conservatism, and they call it socialism.
[01:03:38.059 --> 01:03:38.960]  It's none of the above.
[01:03:41.141 --> 01:03:54.447]  I mean, the Federal Reserve publicly engineered the liquidity crisis, the mega-bubble in 93 and 99, and now they're going to, quote, save us by the Federal Reserve being given more power than they had in 1913.
[01:03:54.787 --> 01:04:02.471]  Now they're going to have governmental power to go around and forcibly nationalize banks, and they're calling this
[01:04:05.231 --> 01:04:06.072]  Anti-corruption.
[01:04:06.132 --> 01:04:07.833]  Oh, they're not going to just bail out banks.
[01:04:08.494 --> 01:04:10.355]  They're not going to bail out brokerage houses.
[01:04:10.375 --> 01:04:12.296]  The Federal Reserve is just going to take them over.
[01:04:12.657 --> 01:04:13.437]  The government is.
[01:04:14.918 --> 01:04:23.365]  No, this is the Federal Reserve becoming the government, taking full control of the economy, and then going out and gobbling up all the other banks and brokerage firms.
[01:04:25.146 --> 01:04:29.509]  And then backing it up with our tax money, and devaluing the currency.
[01:04:30.790 --> 01:04:34.533]  So after our guest joins us in the next 30 minutes or so,
[01:04:35.478 --> 01:04:37.740]  We're going to get into what's really happening with the financials.
[01:04:39.301 --> 01:04:46.186]  The next phase of it, they implode the economy, then they set themselves up as the saviors and take over whatever's left.
[01:04:47.046 --> 01:04:50.249]  And set up a domestic police state to control us in the new third world system.
[01:04:51.212 --> 01:04:57.014]  Hey ladies, if you love to shop, then visit HerbalHealer.com to browse through their online catalog.
[01:04:57.114 --> 01:05:02.555]  You'll find thousands of effective, alternative, and natural products for you and the whole family.
[01:05:02.735 --> 01:05:10.017]  Besides the amazing products you'll find, this shopping is guilt-free because you're investing in your health, and your health is priceless.
[01:05:10.357 --> 01:05:17.419]  While online, sign up to receive the Herbal Healer newsletter, which will keep you informed on the latest and greatest products in education.
[01:05:17.699 --> 01:05:29.848]  Did you know that Herbal Healer offers not only natural medicine, but also tension-relieving herbal teas, cookbooks, aromatherapy, products for pampering, and more great products to help you soothe and relax after a long day.
[01:05:29.868 --> 01:05:32.931]  Want to learn more for yourself and to help others in the future?
[01:05:33.191 --> 01:05:35.553]  Join the Herbal Healer Correspondence Program.
[01:05:35.693 --> 01:05:38.475]  You can work at your own pace from the comfort of your own home.
[01:05:38.755 --> 01:05:42.717]  This accredited, exciting program can help you gain skills and knowledge.
[01:05:42.897 --> 01:05:45.198]  Can you believe you can find all this at one stop?
[01:05:45.458 --> 01:05:46.939]  HerbalHealer.com.
[01:05:47.279 --> 01:05:49.960]  Celebrating 18 years of dedication.
