[00:00:00.169 --> 00:00:01.610]  We're good to go.
[00:29:08.523 --> 00:29:13.808]  I mean, again, Jim, you're one of the few guys that has a face out there in this movement in the mainstream.
[00:29:13.828 --> 00:29:19.954]  You're on TLC, the History Channel, a bunch, and you do have quite a fan base.
[00:29:19.994 --> 00:29:24.779]  If this book had hit in 2002, I can't imagine where we'd be in 9-11 Truth.
[00:29:24.799 --> 00:29:25.340]  We'd be a lot
[00:29:25.720 --> 00:29:29.003]  Further along, folks, because this is an important book, The Terror Conspiracy.
[00:29:29.023 --> 00:29:30.544]  You can get it over at InfoWars.com.
[00:29:30.584 --> 00:29:32.886]  We're going to be back with Jim Mars after this.
[00:29:32.906 --> 00:29:33.946]  We're going to be taking your calls.
[00:29:33.987 --> 00:29:35.127]  It's the Alex Jones Show.
[00:29:35.548 --> 00:29:36.428]  I'm Jason Burmess.
[00:29:36.528 --> 00:29:37.169]  Loosechange911.com.
[00:29:53.419 --> 00:29:56.402]  We're on the march, the empire's on the run.
[00:29:57.343 --> 00:30:00.125]  Alex Jones and the GCN Radio Network.
[00:30:03.348 --> 00:30:04.729]  Wake up, Protestant America!
[00:30:04.950 --> 00:30:08.473]  There is an ecumenical movement now being planned to join church and state.
[00:30:08.633 --> 00:30:11.876]  This confederation of evangelicals, Catholics... Alright, Jason.
[00:30:29.133 --> 00:30:29.894]  We're good.
[00:31:02.709 --> 00:31:04.111]  ...that prompts or constrains us.
[00:31:04.431 --> 00:31:06.834]  This will change the character, not civil enforcement.
[00:31:07.034 --> 00:31:12.140]  From history, we saw that when church and state united, known as Papal Rome, religious intolerance resulted.
[00:31:12.340 --> 00:31:15.724]  This union would go directly contrary to the great principles of our nation.
[00:31:16.005 --> 00:31:18.648]  America and Papal Rome are uniting in this agenda.
[00:31:18.788 --> 00:31:21.331]  Protestant America, awake before it is too late!
[00:31:21.571 --> 00:31:23.253]  The prophecies are fast fulfilling!
[00:31:23.473 --> 00:31:24.814]  Jesus is coming soon!
[00:31:25.054 --> 00:31:27.916]  For free materials call 888-211-1715 or write The Bible Says, Box 99, Lenore City, Tennessee, 37771.
[00:31:34.932 --> 00:31:35.472]  Hey, Emily!
[00:31:35.752 --> 00:31:36.613]  Wow, you look great!
[00:31:36.833 --> 00:31:37.654]  I feel great!
[00:31:37.894 --> 00:31:39.675]  I've been using MediCleanse Colon Cleanse.
[00:31:39.955 --> 00:31:40.255]  Really?
[00:31:40.495 --> 00:31:40.895]  What is it?
[00:31:41.115 --> 00:31:41.576]  How does it work?
[00:31:41.776 --> 00:31:48.379]  MediCleanse is a natural fiber therapy with ground flaxseed, psyllium, and bentonite clay that eliminates toxins from your body.
[00:31:48.520 --> 00:31:50.821]  MediCleanse is easy to use without being intrusive.
[00:31:51.021 --> 00:31:56.324]  You take two tablespoons of MediCleanse powder, mix with water or juice, drink, and it does all the work for you.
[00:31:56.644 --> 00:31:57.124]  That's it?
[00:31:57.145 --> 00:31:58.966]  Well, it sounds so easy and convenient.
[00:31:59.206 --> 00:31:59.907]  It is easy.
[00:32:00.127 --> 00:32:06.833]  Plus, the FDA says flaxseed works to prevent cancer and helps with menopause, weight loss, irritable bowel syndrome, and constipation.
[00:32:07.113 --> 00:32:08.634]  It helps with all of those ailments?
[00:32:08.934 --> 00:32:09.655]  That's amazing!
[00:32:10.055 --> 00:32:15.420]  And, the bentonite clay and MediCleanse eliminates viruses and pesticides in the intestinal tract.
[00:32:15.700 --> 00:32:16.060]  Well, how?
[00:32:16.260 --> 00:32:17.361]  Where can I buy MediCleanse?
[00:32:17.641 --> 00:32:20.482]  A one-month supply is available online at MediCleanse.com.
[00:32:20.582 --> 00:32:23.763]  That's M-E-T-A-C-L-E-A-N-S-E dot com.
[00:32:23.903 --> 00:32:27.345]  For only $22.95 plus shipping, MediCleanse is shipped directly to you.
[00:32:27.505 --> 00:32:28.105]  Or call them at 1-800-317-9547.
[00:32:28.145 --> 00:32:28.345]  That's 1-800-317-9547.
[00:32:28.365 --> 00:32:28.646]  Call today.
[00:32:34.841 --> 00:32:43.247]  Of the 3 million plus edible food plants that grow on earth, no other single plant can compare with the nutritional value of the powder, seeds, and oil of the hemp plant.
[00:32:43.547 --> 00:32:49.231]  At hempusa.org, we ship worldwide these nutritional products with free shipping to the US and Canada.
[00:32:49.552 --> 00:32:56.136]  At hempusa.org, we want to educate our listeners that edible hemp is not marijuana and is certified THC-free.
[00:32:56.637 --> 00:32:59.939]  Our powder is 50% protein and does not contain gluten.
[00:33:00.039 --> 00:33:02.281]  Gluten impairs the cells from absorbing nutrients.
[00:33:03.593 --> 00:33:09.198]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:33:11.880 --> 00:33:13.281]  Alright folks, we are back.
[00:33:13.401 --> 00:33:14.522]  It is the Alex Jones Show.
[00:33:14.562 --> 00:33:15.143]  I'm sitting in.
[00:33:15.163 --> 00:33:16.184]  My name is Jason Burmess.
[00:33:16.204 --> 00:33:27.173]  You can check out my flicks, Loose Change 2nd Edition and Loose Change Final Cut over at Google Video or you can go to my website loosechange911.com and I think there's links right there that you can see them all for free.
[00:33:27.793 --> 00:33:37.262]  I just want to remind everybody that Alex Jones is having a couple sneak peek showings of the 9-11 Chronicles Part 1 Truth Rising at least a month before the release.
[00:33:37.282 --> 00:33:41.586]  It might even be a month and a half before you can actually order it online or see it on PrisonPlanet.tv.
[00:33:41.827 --> 00:33:45.670]  It's going to be over at the Alamo Draft House on Saturday, May 17th at 4pm and on Sunday, May 18th at 7pm.
[00:33:51.556 --> 00:33:58.902]  We're talking with Jim Mars, an accomplished author of both Crossfire, The Terror Conspiracy, and many others, and a new one on the way.
[00:33:59.222 --> 00:34:01.324]  I believe it's going to be called Rise of the Fourth Reich.
[00:34:01.844 --> 00:34:02.865]  And we're going to take your calls.
[00:34:03.306 --> 00:34:06.168]  Let's go to James in Ohio.
[00:34:06.248 --> 00:34:06.948]  James, are you with me?
[00:34:06.968 --> 00:34:09.531]  How are you guys doing?
[00:34:09.731 --> 00:34:10.011]  Good, man.
[00:34:10.031 --> 00:34:10.531]  How are you doing?
[00:34:10.551 --> 00:34:12.153]  Not too bad.
[00:34:12.173 --> 00:34:16.596]  Real quick, you guys were on the police state subject a lot today.
[00:34:17.722 --> 00:34:19.823]  And I just want to give an example of what happened to me.
[00:34:20.443 --> 00:34:25.225]  I was driving down the road with my brother, and I got hit in the side of the head with an egg.
[00:34:26.246 --> 00:34:27.246]  So I'm like, what the heck?
[00:34:27.306 --> 00:34:33.349]  So we turn around and figure we're going to go find these little kids that are just being, you know, rebellious or whatever.
[00:34:34.290 --> 00:34:35.490]  We're walking down the street.
[00:34:35.710 --> 00:34:38.291]  We park our car, walk down the street.
[00:34:38.311 --> 00:34:39.092]  A cop pulls up.
[00:34:39.112 --> 00:34:42.133]  The cop says, what are you guys out here throwing eggs?
[00:34:42.153 --> 00:34:43.754]  I said, no, we got hit.
[00:34:43.854 --> 00:34:44.654]  We're out here looking.
[00:34:45.135 --> 00:34:45.915]  He says, where's your car?
[00:34:46.767 --> 00:34:48.148]  It's over at the parking lot.
[00:34:48.728 --> 00:34:54.791]  So he drives us over to the parking lot, and there happens to be another cop already at our car with a flashlight going through it.
[00:34:55.631 --> 00:34:59.553]  He lets us out of the back of the cruiser, and he says, uh, you guys out here throwing eggs?
[00:34:59.693 --> 00:35:01.454]  I said, no, I got hit with an egg.
[00:35:02.094 --> 00:35:05.316]  He says, oh, well, what are you guys doing this and that?
[00:35:05.736 --> 00:35:08.157]  So we're standing there.
[00:35:08.557 --> 00:35:09.578]  I'm smoking a cigarette.
[00:35:09.598 --> 00:35:10.838]  He says, put the cigarette out.
[00:35:10.859 --> 00:35:12.399]  I said, well, isn't this a free country?
[00:35:12.799 --> 00:35:13.880]  He says, oh, I'm tired of this.
[00:35:14.100 --> 00:35:15.161]  Put your hands on the car.
[00:35:15.341 --> 00:35:16.021]  He arrests me.
[00:35:17.130 --> 00:35:18.531]  Takes me down to the station.
[00:35:19.191 --> 00:35:20.272]  He writes me out a ticket.
[00:35:20.312 --> 00:35:21.553]  Now, you know what he charged me with?
[00:35:21.773 --> 00:35:22.293]  Let's hear it.
[00:35:23.314 --> 00:35:25.556]  Causing alarm and annoyance to others.
[00:35:25.956 --> 00:35:26.536]  You gotta love it.
[00:35:26.616 --> 00:35:29.218]  In this country, you are now guilty until proven innocent.
[00:35:29.738 --> 00:35:31.379]  They can literally arrest you for anything.
[00:35:31.480 --> 00:35:31.700]  Go ahead.
[00:35:31.880 --> 00:35:39.465]  So I went in front of the judge and I tried to, you know, I pleaded no contest because I thought there was no charge, no way that they could charge me with this.
[00:35:39.505 --> 00:35:41.126]  This is the most ridiculous thing.
[00:35:41.146 --> 00:35:42.647]  You know what the judge tells me?
[00:35:43.291 --> 00:35:47.873]  Well, after 9-11, you've got to do what the cops tell you.
[00:35:49.114 --> 00:35:53.836]  That's why 9-11 is so important.
[00:35:53.896 --> 00:35:55.377]  It's the basis of everything.
[00:35:55.557 --> 00:36:01.660]  If people understand that 9-11 is bogus, then everything else stemming from that is bogus.
[00:36:04.386 --> 00:36:06.029]  Loose change, that's an excellent movie.
[00:36:06.069 --> 00:36:07.551]  Everybody watch it if they can.
[00:36:07.912 --> 00:36:10.035]  Jim Morris, thanks for all you do and keep it up.
[00:36:10.295 --> 00:36:11.177]  Alright, thanks, James.
[00:36:11.697 --> 00:36:12.739]  So what do you think?
[00:36:12.779 --> 00:36:15.984]  We haven't really discussed too much about the police state today, Jim.
[00:36:16.245 --> 00:36:17.306]  Did you see this news?
[00:36:17.930 --> 00:36:25.454]  This bothers the hell out of me because, see, I started off in my journalism career as a police reporter in an office down at a police station.
[00:36:25.754 --> 00:36:27.495]  And I was with them 24-7.
[00:36:27.575 --> 00:36:33.577]  I mean, I knew all the dispatchers and the detectives and the homicide detectives and the crime scene search guys.
[00:36:33.818 --> 00:36:35.859]  That was back in the days of the old republic.
[00:36:36.159 --> 00:36:38.040]  I even actually just ran with the cops.
[00:36:38.060 --> 00:36:40.861]  You know, I had a little trench coat and a little snappy brim hat.
[00:36:41.141 --> 00:36:41.762]  Yeah, I think so.
[00:36:56.091 --> 00:36:57.252]  I think so.
[00:37:13.140 --> 00:37:14.801]  And pretty soon, you know, there's 20 people.
[00:37:14.861 --> 00:37:17.503]  We can't allow 20 people to go tromping through a crime scene.
[00:37:18.443 --> 00:37:21.585]  And you can't say, well, you electronic guys have to stay out.
[00:37:21.985 --> 00:37:23.566]  The print reporter can come in.
[00:37:23.926 --> 00:37:24.747]  You can't do that.
[00:37:25.147 --> 00:37:27.648]  So all of a sudden, everybody had to stay out.
[00:37:27.788 --> 00:37:31.090]  And now they've got that damn yellow tape they stretch all around.
[00:37:31.391 --> 00:37:33.512]  They'll push you back 10, 12 blocks.
[00:37:33.952 --> 00:37:38.174]  And all you can do is wait for the official word to come as to what happened in there.
[00:37:39.628 --> 00:37:44.811]  Probably eight times out of ten, when they come out and tell you what happened, that's probably exactly what happened.
[00:37:44.852 --> 00:38:00.582]  But if it's the slight bit political, or if the local mayor or the local police chief or sheriff or somebody might have some personal involvement in it, or if it's, quote, national security, how do we know that we're getting the truth about what happens inside that yellow tape?
[00:38:00.642 --> 00:38:02.563]  And the ball-faced fact is, we don't.
[00:38:03.144 --> 00:38:04.985]  And I just think it's terrible, because
[00:38:05.598 --> 00:38:07.860]  I have the highest regard for police officers.
[00:38:07.940 --> 00:38:11.684]  I mean, they should be among the most highly paid people in this whole country.
[00:38:12.845 --> 00:38:21.754]  But I've seen it shift from when I was a kid, the policeman who wore blue was your friend, and if you had a problem, go talk to a policeman.
[00:38:22.139 --> 00:38:25.940]  And today, even my young daughters would say, uh-oh, look out, there's a cop.
[00:38:26.440 --> 00:38:28.701]  And it's like, all of a sudden, like it's them and us.
[00:38:29.161 --> 00:38:36.624]  And now they wear black, and now, as you said, and as Collar demonstrated, you're guilty until you prove yourself innocent.
[00:38:36.804 --> 00:38:38.004]  Yeah, it's very much like China.
[00:38:38.164 --> 00:38:38.744]  It's really nice.
[00:38:39.244 --> 00:38:39.485]  Right.
[00:38:41.165 --> 00:38:44.966]  Or Nazi Germany, or Communist Russia, I mean, you know.
[00:38:47.455 --> 00:39:03.227]  When you go back and realize that the same people created Communist Russia, also created Nazi Germany, and also have created the modern American national security state here in America, then you understand why that we're all looking like those same entities.
[00:39:03.516 --> 00:39:04.697]  And that's why they get away with it.
[00:39:04.737 --> 00:39:25.735]  I mean, I don't know if you've seen this Philly beating, but literally three guys get pulled out of the car, over a dozen police officers assault them, they never resist or anything, they're hit with batons, they're soccer kicked, the dogs are pulled on them, and the media reports, well, they're on edge, because two days ago there was a bank robbery and someone shot a cop, and they thought that these guys were involved.
[00:39:25.775 --> 00:39:26.376]  No, they didn't!
[00:39:26.736 --> 00:39:31.000]  You can tell right away they didn't think they were involved, because if they thought they were involved, they would have thought they were armed.
[00:39:31.460 --> 00:39:39.462]  They would have created a perimeter around the car before bum-rushing it, and they would have made them get out of the car with their hands up and on the ground before anything happened.
[00:39:39.482 --> 00:39:40.223]  That's not what happened.
[00:39:40.503 --> 00:39:42.984]  They ran up to the car, they dragged them out, and they beat them.
[00:39:43.384 --> 00:39:44.564]  And these guys are going to get off.
[00:39:44.624 --> 00:39:52.206]  I mean, there might be a lawsuit that takes five or ten years, and these guys might see a little bit of money, but these people will be minimally disciplined.
[00:39:52.446 --> 00:39:57.248]  Most of them will not be discharged, and they'll be just swept under the rug, Jim, and it really makes me upset.
[00:39:58.188 --> 00:40:00.029]  Well, that's what happens in a police state.
[00:40:00.249 --> 00:40:01.550]  Yeah, that is what happens in a police state.
[00:40:01.790 --> 00:40:02.710]  Let's take another caller.
[00:40:02.730 --> 00:40:04.471]  Let's go to Terry in Atlanta.
[00:40:04.491 --> 00:40:05.232]  Terry, are you with us?
[00:40:05.812 --> 00:40:06.252]  I'm with you.
[00:40:06.292 --> 00:40:06.833]  How are you guys?
[00:40:06.853 --> 00:40:07.653]  How are you, Jason?
[00:40:07.853 --> 00:40:08.233]  Good, man.
[00:40:08.914 --> 00:40:09.194]  Good.
[00:40:09.534 --> 00:40:10.635]  We've got a couple things.
[00:40:11.175 --> 00:40:15.217]  Going back, just a couple things to run through real quick.
[00:40:16.058 --> 00:40:20.400]  I think most of the police are just desensitized and, you know, they don't
[00:40:21.409 --> 00:40:30.254]  They don't even really think about what they're doing, and they're so used to being able to do anything they want, they just carry out whatever they do out of being desensitized, and they will follow orders in the future.
[00:40:31.534 --> 00:40:42.920]  My concern, which is talking about dividing conquer, another thing that I think needs to be looked at is the food supply in our country.
[00:40:43.843 --> 00:40:50.584]  And those chemtrails that are just driving me nuts because they're spraying Atlanta like crazy and it's driving me nuts.
[00:40:50.745 --> 00:40:56.766]  Every time I look up I just get so irritated to, you know, the big picture of everything that's going on.
[00:40:57.106 --> 00:40:58.366]  Let me interject a minute and tell you.
[00:40:58.686 --> 00:41:02.227]  Last weekend I was in a little big town up in northeast Texas.
[00:41:03.187 --> 00:41:06.808]  I wasn't near any big city and they were chemtrailing like the devil.
[00:41:07.341 --> 00:41:12.382]  Now, you know, what are they chemtrailing over this largely rural area for?
[00:41:12.722 --> 00:41:22.384]  Well, I don't know, and that's what I'm trying to figure out, but I have noticed, you know, when I've been looking into stuff, I've been noticing that a large bit of bats are dying up in the northeast United States.
[00:41:22.444 --> 00:41:24.405]  We've got birds dropping out of the sky.
[00:41:24.445 --> 00:41:25.465]  We've got the bees dying.
[00:41:26.085 --> 00:41:33.286]  We've got, you know, the genetically modified organisms in our crops.
[00:41:33.426 --> 00:41:35.387]  And then we have the doomsday seed ball.
[00:41:35.407 --> 00:41:36.367]  What's that seed ball for?
[00:41:37.123 --> 00:41:43.889]  Uh, and my thinking in this is, hey, is this because they have gone so far they didn't stop to think that they should?
[00:41:44.809 --> 00:41:55.078]  And, you know, when they go ahead and, you know, the prices of everything are so high, we're paying so much for everything, what are they going to do with all this money when it's all said and done?
[00:41:55.098 --> 00:41:56.999]  I mean, you're just going to have money and what are they going to spend it on?
[00:41:57.079 --> 00:41:57.340]  Nothing.
[00:41:57.360 --> 00:41:59.201]  There's nothing to buy because they're going to own everything.
[00:41:59.902 --> 00:42:03.625]  And they're going to own the few bit of people that are left and whatever they're going to do.
[00:42:04.400 --> 00:42:18.094]  You know, I'm just concerned about how my family is going to make it and everybody else in the world is going to make it beyond the scope of what's going on, because there's such a serious reality to everything that's going on, and it's right in front of your face.
[00:42:18.615 --> 00:42:28.737]  Well, Terry, the bottom line is the only thing we have is our information and our freedom as human beings, our God-given freedoms, and we have to just keep spreading this information.
[00:42:28.757 --> 00:42:39.160]  There's no doubt in my mind that we're currently under bio-attack with all these chemtrails, and now the mainstream media is starting to report on it, and of course they're reporting that it's here to save us from global warming.
[00:42:39.420 --> 00:42:43.221]  Another thing that's been embedded into our brains for the last 25 years.
[00:42:43.501 --> 00:42:45.121]  You know, oh no, global warming!
[00:42:45.501 --> 00:42:46.661]  Oh, they must be there to help!
[00:42:46.981 --> 00:42:50.202]  And like you said, Jim, this isn't always over huge cities.
[00:42:50.222 --> 00:42:56.603]  You know, I'm in a little town in upstate New York, you know, most of the time I'm down in Texas right now, but they spray every day there.
[00:42:56.643 --> 00:42:58.743]  This is not a largely populated area.
[00:42:58.763 --> 00:43:02.604]  I'm out in the mountains, and I point it up, and some people, they get it.
[00:43:02.644 --> 00:43:04.224]  They're like, wait a minute, yeah, that wasn't there.
[00:43:04.284 --> 00:43:05.025]  What are those things?
[00:43:05.045 --> 00:43:07.245]  And other people, oh, that's just plain foam.
[00:43:08.143 --> 00:43:11.625]  Yeah, but you know what I've noticed, though, is time is going on.
[00:43:12.065 --> 00:43:20.290]  As I'm standing outside, my throat and my nose are starting to get more and more like, um, burning sensation in it.
[00:43:21.071 --> 00:43:30.336]  And I've noticed with other people, just, I've noticed people, uh, my wife works, and she was at work one day, and she's outside just standing there, and you know, nothing's going on.
[00:43:30.797 --> 00:43:36.220]  And, you know, a lot of people are even afraid to even bring it up, because you go, oh, chemtrail, and people go, oh, you're an idiot, you know, whatever.
[00:43:37.270 --> 00:43:44.577]  Well, I'll tell you what, you go talk to your local doctor, or one that's been in practice for say more than 30 years, or 20 years.
[00:43:44.977 --> 00:43:56.669]  You go talk to your local druggist, one who's been in business for more than 20 years, and you'll find out they will all tell you that in the past 10 years or so, they have seen a significant rise in respiratory problems.
[00:43:57.129 --> 00:44:00.111]  Yeah, it all coincides with the advent of the chemtrail.
[00:44:00.151 --> 00:44:01.352]  Yeah, I don't think it's a coincidence.
[00:44:01.372 --> 00:44:02.712]  Terry, I thank you for the call.
[00:44:02.732 --> 00:44:04.073]  We're going to move on to the next caller.
[00:44:04.473 --> 00:44:06.795]  Let's go to Jim in West Virginia.
[00:44:06.855 --> 00:44:07.495]  Jim, are you with us?
[00:44:08.316 --> 00:44:10.797]  Oh, yeah, you guys are pretty well informed.
[00:44:11.458 --> 00:44:13.539]  Maybe you can help me with this, okay?
[00:44:14.159 --> 00:44:20.503]  If, let's say, 1 in 10,000 people living in America in 2001 was an Islamic terrorist,
[00:44:21.098 --> 00:44:27.131]  Shouldn't we have seen maybe 25,000 of these terrorists parading across our TV screens and chains?
[00:44:27.712 --> 00:44:28.553]  Where are these guys?
[00:44:28.914 --> 00:44:31.519]  And I think I've uncovered a huge conspiracy, Jason.
[00:44:31.740 --> 00:44:32.201]  Let's hear it.
[00:44:33.030 --> 00:44:37.054]  I think that Alex Jones has captured them and he's hiding them in his basement.
[00:44:38.074 --> 00:44:39.356]  Have you ever been in his basement?
[00:44:40.637 --> 00:44:42.338]  I haven't been into his basement.
[00:44:43.439 --> 00:44:54.709]  Maybe that's where the white, blue-eyed, blonde-haired terrorists that the white Al-Qaeda Fox & Friends is talking about, maybe Alex did round them up and they are in fact in the InfoWars basement.
[00:44:55.063 --> 00:44:57.165]  Well, you might want to come look, okay?
[00:44:57.565 --> 00:45:04.991]  Well, Jim, I think you're on to something, because I've been keeping up with this since 9-11, and, you know, they've arrested thousands of people.
[00:45:05.051 --> 00:45:13.057]  We still have a few hundred hidden out at Guantanamo, and yet there's only been one trial, and that was in Missouri.
[00:45:13.977 --> 00:45:18.961]  Come on, where is this giant terrorist group that we're supposed to be so afraid of?
[00:45:18.981 --> 00:45:23.244]  Well, hold on, let me answer just for a second, Jim in West Virginia, and I thank you for the call.
[00:45:24.949 --> 00:45:36.597]  Look, the real terrorism threat is like overseas, and they just tell us that the people who are the real terrorists, such as the guys that did the USS Cole bombing, they got away, or they were let go in Yemen.
[00:45:36.898 --> 00:45:40.320]  See, it's so far removed from us that people will actually read that and believe it.
[00:45:41.281 --> 00:45:48.746]  Like, we're going to let the actual terrorists, the real terrorists, the real Al-Qaeda, the guys who supposedly bombed this stuff, they're not the ones in Gitmo?
[00:45:49.186 --> 00:45:50.628]  They're not the ones in Abu Ghraib?
[00:45:50.648 --> 00:45:51.368]  I mean, come on.
[00:45:52.149 --> 00:45:53.870]  Let me give you an example of how easy it is
[00:45:54.471 --> 00:45:55.992]  To create false terrorism.
[00:45:56.792 --> 00:46:02.716]  There was a report that came out of Iraq about an Iraqi cab driver who was stopped at an American military checkpoint.
[00:46:03.196 --> 00:46:10.940]  They took him and his cab into custody, took him to an American base, held him for about two hours, and then said, okay, you're free to go.
[00:46:10.960 --> 00:46:15.763]  And he said, well, wait a minute, I gotta have my driver's license, you know, or I'll be in trouble.
[00:46:15.803 --> 00:46:18.725]  And they said, oh, well, you're gonna have to drive over to this police station.
[00:46:19.495 --> 00:46:21.716]  And they'll give you a driver's license back.
[00:46:21.776 --> 00:46:22.636]  So he said, okay.
[00:46:23.096 --> 00:46:26.898]  So he's driving over to the police station, but something went wrong with his cab.
[00:46:26.918 --> 00:46:28.038]  He had mechanical trouble.
[00:46:28.358 --> 00:46:35.021]  So he pulled in a garage to find out what was going on, and they found his trunk and his door panels crammed with explosives.
[00:46:35.841 --> 00:46:39.423]  Now, just guess what would have happened when he pulled up to the police station?
[00:46:39.903 --> 00:46:40.143]  Oops!
[00:46:40.403 --> 00:46:42.024]  Another suicide bomber.
[00:46:43.155 --> 00:46:45.237]  See how easy that is to create?
[00:47:01.618 --> 00:47:01.898]  Right.
[00:47:02.478 --> 00:47:06.140]  I mean, that's one of my favorite parts in Terror Storm, where we're actually showing that.
[00:47:06.180 --> 00:47:12.502]  You keep adding all those stories up, and all of a sudden you find out that the great philosopher Pogo was correct.
[00:47:12.562 --> 00:47:14.223]  We have met the enemy, and he is us.
[00:47:14.563 --> 00:47:15.143]  He is us.
[00:47:15.203 --> 00:47:16.003]  He is us.
[00:47:16.663 --> 00:47:26.187]  I really hope that more people are going to grasp onto this information, that they're going to turn off American Idol, that they're not going to give a damn about who wins the World Series this year.
[00:47:26.547 --> 00:47:28.908]  I know those are high hopes, Jim, but you'd think
[00:47:30.148 --> 00:47:33.490]  There's plenty of people out there, but Jason, I tell you, I think it's a forlorn hope because
[00:47:51.139 --> 00:48:00.426]  I, uh, every time I log on to Yahoo, I immediately look to see what's the news headlines, and almost invariably, day after day, it's American Idol.
[00:48:00.967 --> 00:48:13.397]  And I'm here to tell you, I have never watched one episode of American Idol, and yet every day there's pictures and news about something happening on American Idol as if that's really got anything to do with anything.
[00:48:13.657 --> 00:48:14.437]  Yeah, a 42-minute Fox show.
[00:48:14.497 --> 00:48:20.162]  And I will tell you further, the people that you're talking about, even the people who are beginning to wise up,
[00:48:20.609 --> 00:48:24.595]  Nothing's really going to get accomplished until people are hungry and in the streets.
[00:48:25.315 --> 00:48:26.837]  Well, I hope it doesn't come to that, you know.
[00:48:26.858 --> 00:48:27.358]  I hope it doesn't.
[00:48:27.378 --> 00:48:27.999]  I hope it doesn't either.
[00:48:28.059 --> 00:48:32.585]  That's why you and I are raised in hell and trying to tell people what's going on right now.
[00:48:32.605 --> 00:48:36.891]  I've been trying to tell people what's going on for 30 years, and I'm just the conspiracy theorist.
[00:48:37.290 --> 00:48:42.175]  Never mind that everything I've said for the past 30 years has proven true or has come true.
[00:48:42.575 --> 00:48:43.056]  Absolutely.
[00:48:43.076 --> 00:48:44.657]  I mean, you are really one of the pioneers.
[00:48:44.677 --> 00:48:50.663]  You're one of the guys that I actually, again, read and watched before I was really hip to any of this NWO stuff.
[00:48:50.703 --> 00:49:00.754]  I was interested in your JFK research, and I used to look into UFOs quite a bit back when I was in high school and college, so you were a name that was synonymous with that.
[00:49:01.634 --> 00:49:02.355]  And you do!
[00:49:02.455 --> 00:49:13.884]  No matter what kind of information you put out, you're automatically labeled as a conspiracy theorist because you don't adhere to the mainstream media's version of events, or the account that they want to tell the masses.
[00:49:14.424 --> 00:49:15.885]  Let's take another call.
[00:49:15.905 --> 00:49:17.766]  Let's go to John in Ohio.
[00:49:17.826 --> 00:49:18.447]  John, are you with us?
[00:49:21.812 --> 00:49:29.619]  I met Jim out at Kent State University, and I admired his book, Crossfire, and I think he's doing great work.
[00:49:29.679 --> 00:49:31.260]  I think you do great work.
[00:49:31.901 --> 00:49:41.869]  And I agree that the basic motor of propaganda machine for all of the police state measures, the imperial warmongering around the world, is 9-11, and that has to be exposed.
[00:49:43.250 --> 00:49:46.493]  And the divider rule tactic, I think, is operative not only in Iraq,
[00:49:47.156 --> 00:49:58.004]  Where the CIA and British Intelligence are pitting Sunni against Shia and then saying we've got to stop there because we're the angelic noble referees who've got to stop this when we set it up.
[00:49:58.424 --> 00:50:13.495]  But also among those who would be brought to the 9-11 truth movement, I think are turned away sometimes by some among the paleo-conservatives, some on this network and others, who try to piggyback on the former
[00:50:14.376 --> 00:50:41.626]  uh... uh... engine uh... imperial war and uh... police state measures this country which is anti-communism anti-socialism i don't belong to any organization but i i i read some socialist marxist socialist publications uh... uh... sites like w s w s dot org workers org and the disparity between what is uh... said sometimes on shortwave about that and that the actual fact i think plays right into the hands
[00:50:42.208 --> 00:50:50.350]  Of those who want to, I think, continue to pull us, because if I could speak about this after the break, I'd really like to.
[00:50:50.370 --> 00:50:55.971]  Alright Dave, I'm actually going to have to let you go because we've got the final segment with Jim Mars, but you know, there's no doubt that it's there to divide us.
[00:50:55.991 --> 00:51:00.832]  We're going to get Jim Mars' take on what's going to happen in the next six months after this.
[00:51:03.532 --> 00:51:04.933]  It is a big idea.
[00:51:04.953 --> 00:51:07.013]  A new world order.
[00:51:07.779 --> 00:51:12.062]  In the near future, Earth is dominated by a powerful world government.
[00:51:12.662 --> 00:51:15.463]  It's known as the Bilderberg Group.
[00:51:15.503 --> 00:51:17.745]  Could their objective be world domination?
[00:51:18.285 --> 00:51:20.746]  For thousands of years, their dark order grew.
[00:51:21.467 --> 00:51:28.791]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:51:31.815 --> 00:51:36.778]  For the first time in history, the elite's plan for world government is blown wide open.
[00:51:37.259 --> 00:51:40.741]  You will learn the secret that drives the entire New World Order agenda.
[00:51:41.121 --> 00:51:43.603]  Build America is making great progress toward a world government.
[00:51:43.683 --> 00:51:44.844]  Most people have no idea.
[00:51:44.864 --> 00:51:45.624]  They're not after money.
[00:51:45.644 --> 00:51:46.725]  They have all the money they need.
[00:51:46.925 --> 00:51:47.626]  They're after power.
[00:51:47.646 --> 00:51:48.746]  That's what they're after these years.
[00:51:49.047 --> 00:51:53.570]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:51:53.810 --> 00:51:57.292]  Or watch it online right now at PrisonPlanet.tv.
[00:51:57.772 --> 00:51:58.213]  Endgame.
[00:51:58.533 --> 00:52:00.374]  Blueprint for global enslavement.
[00:52:00.574 --> 00:52:01.615]  You have been warned.
[00:52:01.715 --> 00:52:02.916]  We're good.
