[00:00:00.669 --> 00:00:04.150]  You want answers?
[00:44:08.652 --> 00:44:10.033]  I just... Why?
[00:44:14.176 --> 00:44:14.496]  Skip!
[00:44:14.867 --> 00:44:16.128]  In California, you're on the air.
[00:44:16.148 --> 00:44:21.730]  Hey, I have a couple of observations I want to run by you.
[00:44:22.631 --> 00:44:32.475]  One is, last year when the movie Borat came out, mimicking him was kind of the popular cool thing to do.
[00:44:33.636 --> 00:44:34.996]  Half the people I work with did it.
[00:44:36.357 --> 00:44:37.978]  We did it too around here, it's pretty funny.
[00:44:38.718 --> 00:44:42.920]  Well, you've got another character named Bruno that's a gay fashion journalist.
[00:44:43.753 --> 00:44:52.077]  And I imagine that when he comes out, again, mimicking him, acting effeminate will be the cool thing to do.
[00:44:52.237 --> 00:44:53.357]  Well, I disagree with you.
[00:44:53.477 --> 00:45:02.581]  It's fun to make fun of some Central Asian, and that's kosher to do, but most people aren't going to want to imitate an effeminate person.
[00:45:03.702 --> 00:45:04.342]  But who knows?
[00:45:04.382 --> 00:45:04.742]  We'll see.
[00:45:04.802 --> 00:45:06.063]  Do you think it's mass programming?
[00:45:07.503 --> 00:45:11.125]  I don't know what it is, but I do realize that when it comes out,
[00:45:12.090 --> 00:45:12.770]  Let's see what happens.
[00:45:13.510 --> 00:45:20.352]  But the other observation I wanted to touch on was I really thought a lot about these black holes that they're possibly creating.
[00:45:21.092 --> 00:45:24.853]  And I kind of came up with two reasons why they would want to do it.
[00:45:25.793 --> 00:45:29.474]  One is I think that it kind of works as a safety net.
[00:45:29.974 --> 00:45:40.236]  Like if you have these set up all over the United States or wherever you want to be protected, no one's going to drop a bomb there because it'll get rid of the entire world.
[00:45:40.256 --> 00:45:41.256]  So it keeps
[00:45:42.085 --> 00:45:44.966]  That area is safe from being attacked by another nation.
[00:45:44.986 --> 00:45:46.847]  I understand what you're saying and I appreciate your call.
[00:45:46.887 --> 00:45:55.390]  You're saying that they use these big field generators to contain the black, the tiny black holes that they admittedly have created.
[00:45:55.410 --> 00:46:00.412]  They're not the same type as you would see in deep space, but they're similar, similar phenomenon.
[00:46:01.012 --> 00:46:07.535]  And so then the Russians wouldn't attack it because if they blow up the facility, then the black hole will get loose.
[00:46:07.735 --> 00:46:10.616]  I don't really think that's kind of far-fetched, but who knows with these people?
[00:46:11.440 --> 00:46:13.121]  The point is, they want to play God.
[00:46:13.261 --> 00:46:17.004]  And so, they don't even know, according to what they're saying, what they're doing.
[00:46:17.024 --> 00:46:18.485]  It's pure research.
[00:46:20.566 --> 00:46:32.595]  And they admit, oh yeah, this could cause a chain reaction, and could implode the Earth, or could shift, create a particle that bonds to everything else, and basically turns us all to rock instantly.
[00:46:32.935 --> 00:46:36.718]  There's a lot of different things it could do, to put it in layman's terms.
[00:46:40.512 --> 00:46:43.453]  They've got us all worried about carbon dioxide that plants breathe.
[00:46:43.493 --> 00:46:45.253]  That's the new global tax, a new threat.
[00:46:45.353 --> 00:46:46.834]  They've listed it as a toxic waste.
[00:46:47.454 --> 00:46:47.794]  It's not.
[00:46:49.194 --> 00:46:50.675]  It's a life gas, just like oxygen.
[00:46:50.735 --> 00:46:53.595]  It's 50% of the life equation on this planet.
[00:46:56.556 --> 00:47:00.257]  Well, you could argue you need oxygen, you need carbon dioxide, and you need water.
[00:47:00.297 --> 00:47:04.518]  But of the two gases that are used in respiration by humans,
[00:47:05.362 --> 00:47:14.729]  By all animals and then by plants, it's a 50% of the equation, or you could say it's 33.3% of the equation if you added water into that.
[00:47:16.731 --> 00:47:34.544]  But meanwhile, they're just running around wildly doing whatever they want, dumping toxic waste, chopping down forests, cross-species, open air everywhere, spreading, you know, huge cyclotrons smashing heavy particles into each other, just hybrids, human-animal hybrids, just frothing insanity.
[00:47:36.328 --> 00:47:40.831]  You understand, when they're firing these DNA guns into the cells, it creates super viruses.
[00:47:41.111 --> 00:47:44.994]  It activates ancient viruses and bacteria that are built into our DNA.
[00:47:45.274 --> 00:47:46.775]  They thought 96% of it was junk.
[00:47:46.815 --> 00:47:47.216]  It wasn't.
[00:47:47.456 --> 00:47:54.060]  It's an entire code of not just our species, but other species that aren't even related in our evolutionary development.
[00:47:54.381 --> 00:47:56.302]  And I'm not debating evolution with people.
[00:47:56.642 --> 00:47:57.503]  I believe in God.
[00:47:57.523 --> 00:48:03.307]  I believe it's a false debate they've created to make people go argue how the Earth was created or what was done.
[00:48:04.718 --> 00:48:07.819]  And I'm not saying the evolutionists are all right about how old the Earth is.
[00:48:07.919 --> 00:48:11.120]  I'm saying that the DNA, it's a fact.
[00:48:12.101 --> 00:48:19.984]  It is a fact that there are all these other viruses and bacteria and everything we've defeated as a species.
[00:48:22.024 --> 00:48:26.346]  I mean, they have found basically the entire DNA of a prehistoric crocodile in our genetics.
[00:48:32.990 --> 00:48:39.892]  Genetic engineers and the Darwinists don't even know why that's there, because they don't believe we're even descended from that, in their false equation.
[00:48:40.852 --> 00:48:42.892]  The answer is we don't know, folks.
[00:48:43.192 --> 00:48:44.473]  I mean, we were designed.
[00:48:44.893 --> 00:48:45.813]  In fact, that's now happening.
[00:48:46.033 --> 00:48:53.015]  All these top geneticists who were atheists, I could list them, just type in top geneticist, you know, says there's design here.
[00:48:53.935 --> 00:48:58.156]  Says we were, I mean, you look at it, folks, it's basically got serial numbers on it, okay?
[00:49:00.692 --> 00:49:05.655]  And they're in there with DNA guns just firing into all of it.
[00:49:06.075 --> 00:49:07.496]  96% of it they thought was junk.
[00:49:07.536 --> 00:49:08.416]  It was not junk.
[00:49:10.177 --> 00:49:12.599]  There is all sorts of incredible code in there.
[00:49:15.360 --> 00:49:18.862]  And they blast genes into it and suddenly thousands of random things happen.
[00:49:22.484 --> 00:49:23.865]  Because they gotta play God.
[00:49:23.885 --> 00:49:25.106]  They gotta find out what it's gonna do.
[00:49:26.766 --> 00:49:28.808]  And I'm not against research, but you better be careful about it.
[00:49:28.828 --> 00:49:29.488]  Well, they're not careful.
[00:49:32.085 --> 00:49:40.650]  All right, Peggy, Mike, Jimmy, we'll get to you when we... Let's just go to one right now.
[00:49:40.690 --> 00:49:43.471]  Let's talk to Mike in Connecticut.
[00:49:43.491 --> 00:49:44.032]  You're on the air.
[00:49:46.013 --> 00:49:47.374]  Hey, Alex, how you doing?
[00:49:47.394 --> 00:49:47.714]  Good.
[00:49:48.694 --> 00:49:58.500]  I just wanted to bring up the fact that we're now in the second quarter of 2008 and listening to all the news reports out there.
[00:49:59.167 --> 00:50:06.989]  You hear about the negative growth of the economy, and everything's pointing towards a recession.
[00:50:08.010 --> 00:50:12.431]  And I'm not an economics guy, but I did take a few courses in college.
[00:50:13.071 --> 00:50:21.794]  I do remember that a recession is pretty much two consecutive quarters of what they call negative real economic growth.
[00:50:22.834 --> 00:50:25.195]  Now, my question is, why
[00:50:26.021 --> 00:50:32.865]  Why can't any politician or any media news outlet just admit that we're in a recession?
[00:50:33.305 --> 00:50:33.685]  Stay there.
[00:50:33.725 --> 00:50:34.946]  Let's talk about it on the other side.
[00:50:35.066 --> 00:50:37.347]  I'll give you my take on this important question.
[00:50:38.628 --> 00:50:41.789]  Then we'll talk to Peggy and Jimmy and many others.
[00:50:41.809 --> 00:50:41.869]  1-800-259-9231.
[00:50:41.889 --> 00:50:42.230]  Get In Game.
[00:50:42.270 --> 00:50:44.251]  Blueprint for Global Enslavement on DVD today.
[00:50:44.271 --> 00:50:45.031]  Don't wait.
[00:50:45.091 --> 00:50:46.512]  It's at Infowars.com.
[00:50:54.642 --> 00:50:56.324]  Our beloved Republic is on her knees.
[00:50:56.624 --> 00:51:00.028]  The forces of globalism are destroying national sovereignty worldwide.
[00:51:00.248 --> 00:51:02.090]  But in Liberty's darkest hour, there is hope.
[00:51:02.350 --> 00:51:05.474]  For the first time in modern history, the people are beginning to wake up.
[00:51:05.794 --> 00:51:11.320]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:51:11.580 --> 00:51:15.505]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:51:15.845 --> 00:51:20.766]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:51:21.046 --> 00:51:23.847]  PrisonPlanet.tv is a vault of forbidden information.
[00:51:24.127 --> 00:51:31.008]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:51:31.388 --> 00:51:37.249]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:51:37.409 --> 00:51:41.950]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:51:42.290 --> 00:51:44.795]  The Info War is waiting for you to set it free.
[00:51:45.135 --> 00:51:46.838]  Join PrisonPlanet.tv.
[00:51:47.199 --> 00:51:48.982]  Burn the info bombs to disk.
[00:51:49.203 --> 00:51:51.006]  Put them on the file sharing networks.
[00:51:51.347 --> 00:51:52.789]  Bring down the New World Order.
[00:51:53.150 --> 00:51:53.911]  PrisonPlanet.tv
[00:51:55.498 --> 00:51:58.440]  Spyville.com is your choice for everything spy related.
[00:51:58.680 --> 00:52:06.624]  Stealth cameras cleverly disguised as items commonly found around the home, night vision cameras, covert phone and voice recorders, powerful binoculars, security systems and more.
[00:52:06.844 --> 00:52:12.687]  Find hidden cameras wherever you go with a small handheld spy finder and locate hidden transmitters with one of our bug detectors.
[00:52:13.007 --> 00:52:18.651]  Spyville.com also carries a wide variety of night vision scopes, allowing you to see in the darkest of conditions.
[00:52:18.891 --> 00:52:23.555]  Protect your home and business with our complete line of security cameras, made to fit any situation.
[00:52:23.775 --> 00:52:26.617]  We also carry a large selection of personal security devices.
[00:52:26.857 --> 00:52:33.702]  Keep your personal belongings secure using our hidden safes made out of everyday household items, including an outlet safe and even an underwear safe.
[00:52:34.042 --> 00:52:35.263]  It is a big idea.
[00:52:35.363 --> 00:52:36.784]  A new world order.
[00:52:36.824 --> 00:52:37.825]  In the near future.
[00:53:01.542 --> 00:53:04.265]  Earth is dominated by a powerful new world government.
[00:53:04.606 --> 00:53:06.748]  It's known as the Bilderberg Group.
[00:53:07.429 --> 00:53:09.671]  Could their objective be world domination?
[00:53:10.232 --> 00:53:12.675]  For thousands of years, their dark order grew.
[00:53:13.415 --> 00:53:20.744]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[00:53:23.752 --> 00:53:28.715]  For the first time in history, the elite's plan for world government is blown wide open.
[00:53:29.196 --> 00:53:32.578]  You will learn the secret that drives the entire New World Order agenda.
[00:53:55.253 --> 00:53:58.896]  Living on the road, my friend
[00:54:22.244 --> 00:54:51.356]  Was gonna keep you free and clean And now you wear your skin like iron And your breath as hard as kerosene Weren't your mama's only boy But her favorite one it seemed She began to cry when you said goodbye You sank into your dreams
[00:54:57.061 --> 00:55:05.205]  Ah, the immortal Willie Nelson!
[00:55:05.425 --> 00:55:10.007]  Can you believe Willie Nelson came on this show and said it's an inside job?
[00:55:10.067 --> 00:55:18.671]  Or Jesse Ventura, Charlie Sheen, Andres von Bielow, German defense minister, Japanese parliament members.
[00:55:19.011 --> 00:55:19.812]  What an adventure!
[00:55:26.547 --> 00:55:28.268]  We're waking people up.
[00:55:29.429 --> 00:55:34.193]  All right, we're gonna go to Bud, Peggy, Jimmy, Ian, many others here in a moment.
[00:55:35.475 --> 00:55:36.796]  Go back to Mike in Connecticut.
[00:55:37.296 --> 00:55:43.982]  Mike, to answer your question, in the past they would admit a recession because they were still trying to have some truth in the media.
[00:55:44.663 --> 00:55:48.366]  Now they are just practicing deception.
[00:55:49.477 --> 00:55:56.338]  In reality, for the last, what, six plus years, we have had the average Americans lost about a thousand dollars pay a year.
[00:55:56.458 --> 00:55:59.039]  Those are federal numbers, but they don't really publicize them.
[00:55:59.599 --> 00:56:01.359]  So we've really been in a recession for a long time.
[00:56:01.399 --> 00:56:05.240]  Most economists we have on say standard of living has been going down since the late seventies.
[00:56:05.540 --> 00:56:07.080]  So that really is a recession too.
[00:56:07.120 --> 00:56:09.081]  We're just in now a new debt economy.
[00:56:09.441 --> 00:56:15.522]  But there's no doubt that for the last two quarters, the last six months, which really been contracting,
[00:56:16.122 --> 00:56:19.646]  But they're still having debates about that and lying about that.
[00:56:21.267 --> 00:56:27.153]  And it's because things are so grave that they're busy positioning their money, getting themselves ready for a larger implosion.
[00:56:27.513 --> 00:56:29.034]  They don't want to scare all the cattle.
[00:56:29.555 --> 00:56:31.277]  So they keep telling the cattle everything's fine.
[00:56:31.297 --> 00:56:32.077]  Does that answer your question?
[00:56:33.399 --> 00:56:36.241]  Well, yeah, that's kind of the answer I was expecting.
[00:56:36.501 --> 00:56:39.024]  But when there's so many obvious indicators
[00:56:40.250 --> 00:56:43.332]  Like 80,000 jobs lost in the month of March.
[00:56:43.652 --> 00:56:47.694]  Wall Street has its worst quarter ever, well not ever, in five years.
[00:56:48.434 --> 00:56:49.255]  The first quarter of 2008.
[00:56:49.675 --> 00:56:53.917]  Unemployment and joblessness at all-time highs.
[00:56:54.737 --> 00:57:04.742]  You start to see all these major indicators, not just things like corporations losing money or the price of consumer goods going up.
[00:57:05.403 --> 00:57:07.544]  You see major indicators that
[00:57:08.436 --> 00:57:20.909]  Not only are we in a recession, but that we may be headed towards a depression, a total economic depression, and they're saying on the news that, well, maybe we might be in a recession.
[00:57:22.251 --> 00:57:25.234]  It's almost like they're saying 1 plus 1 does not equal 2.
[00:57:25.274 --> 00:57:27.015]  They're saying 1 plus 1 equals 5.
[00:57:28.697 --> 00:57:31.100]  And I just don't understand how
[00:57:31.963 --> 00:57:42.410]  We could be expected to believe the accuracy of any economic reports coming through the mainstream media when they're telling us that 1 and 1 don't equal 2.
[00:57:42.590 --> 00:57:45.872]  I mean, if you look at the actual reports, most of those are pretty accurate.
[00:57:46.212 --> 00:57:50.475]  It's the overall conclusion they take from those data.
[00:57:50.675 --> 00:57:53.557]  They'll take horrible data and know we're not going to look at it.
[00:57:54.309 --> 00:57:56.190]  Then tell us the data shows us everything's fine.
[00:57:56.550 --> 00:57:57.551]  I appreciate your call.
[00:57:57.571 --> 00:58:06.015]  We're gonna go to break for 70 seconds, and I'm coming right back to Bud, Peggy, everybody else that is patiently holding 1-800-259-9231.
[00:58:06.455 --> 00:58:09.156]  It is open line Friday.
[00:58:09.536 --> 00:58:12.958]  I haven't gotten into Ted Turner and how he wants to reduce world population.
[00:58:12.978 --> 00:58:15.179]  I've got some comments and analysis on that.
[00:58:15.779 --> 00:58:19.701]  The Jesse Ventura story broke massive yesterday, breaking even bigger today.
[00:58:19.841 --> 00:58:21.442]  Good job everybody spreading the word on that.
[00:58:21.762 --> 00:58:22.783]  Got some audio clips there.
[00:58:24.227 --> 00:58:26.989]  Universities like to fly Mexican flags only in the U.S.
[00:58:27.349 --> 00:58:28.990]  If you take them down, you will go to jail.
[00:58:29.250 --> 00:58:30.451]  We'll be covering that as well.
[00:58:30.511 --> 00:58:30.991]  Stay with us.
[00:58:33.092 --> 00:58:37.775]  Thank you for listening to GCN.
[00:58:39.096 --> 00:58:41.437]  Visit GCNlive.com today.
[00:58:44.919 --> 00:58:46.300]  It is a big idea.
[00:58:46.320 --> 00:58:48.441]  A new world order.
[00:58:49.161 --> 00:58:50.082]  In the near future.
[00:58:50.959 --> 00:58:53.701]  Earth is dominated by a powerful new government.
[00:58:54.042 --> 00:58:56.203]  It's known as the Builderberg Group.
[00:58:56.864 --> 00:58:59.086]  Don't their objective be world domination?
[00:58:59.666 --> 00:59:02.108]  For thousands of years, their dark order grew.
[00:59:02.849 --> 00:59:10.175]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:13.186 --> 00:59:18.169]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:18.630 --> 00:59:22.092]  You will learn the secret that drives the entire New World Order agenda.
[00:59:22.492 --> 00:59:24.974]  Bill Burgess is making great progress toward a world government.
[00:59:25.074 --> 00:59:26.215]  Most people have no idea.
[00:59:26.235 --> 00:59:26.995]  They're not after money.
[00:59:27.015 --> 00:59:28.096]  They have all the money they need.
[00:59:28.296 --> 00:59:29.017]  They're after power.
[00:59:29.277 --> 00:59:30.097]  That's their aphrodisiac.
[00:59:30.418 --> 00:59:37.963]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:59:38.103 --> 00:59:39.504]  In Game.
[00:59:39.904 --> 00:59:41.925]  Blueprint for global enslavement.
[00:59:41.965 --> 00:59:43.086]  You have been warned.
[00:59:47.008 --> 00:59:48.930]  Waging war on corruption.
[00:59:49.410 --> 00:59:52.272]  Alex Jones on the GCN Radio Network.
[00:59:57.975 --> 00:59:59.096]  Government cover-ups.
[00:59:59.737 --> 01:00:00.557]  You want answers?
[01:00:01.318 --> 01:00:02.238]  Well, so does he.
[01:00:02.258 --> 01:00:06.501]  He's Alex Jones on the GCN Radio Network.
[01:00:07.061 --> 01:00:11.144]  And now, live from Austin, Texas, Alex Jones.
[01:00:13.715 --> 01:00:18.359]  It is wide open phones on this Friday edition, the fourth day of April 2008.
[01:00:18.439 --> 01:00:23.864]  We're going to be getting into Ted Turner saying that we need to get out of the way and dive.
[01:00:25.586 --> 01:00:28.889]  He'd only have one child, but he's going to have five.
[01:00:28.909 --> 01:00:31.151]  We'll get into that, all the economic news.
[01:00:31.551 --> 01:00:33.513]  There's so much, but let's continue with your calls.
[01:00:34.013 --> 01:00:34.954]  Bud in Texas.
[01:00:34.974 --> 01:00:35.855]  You're on the air, Bud.
[01:00:36.576 --> 01:00:37.557]  Good afternoon, Alex.
[01:00:37.977 --> 01:00:38.157]  Hi.
[01:00:41.147 --> 01:00:48.011]  I agree with your statement on fluoride, and all of us who are awake know that fluoride is bad for you.
[01:00:48.892 --> 01:00:53.935]  I don't really agree with your math, mathematician, I mean, your mathematics, though.
[01:00:54.735 --> 01:01:05.982]  Um, when they speak of one part per million fluoride being okay, and then they say .2 fluoride or .202 fluoride,
[01:01:10.649 --> 01:01:14.270]  They're speaking, it's still the one part per million.
[01:01:14.530 --> 01:01:15.031]  No, they're not.
[01:01:15.611 --> 01:01:18.993]  But then they say two-tenths of one part per million.
[01:01:19.153 --> 01:01:20.974]  Sir, sir, I actually looked it up last night.
[01:01:21.914 --> 01:01:22.935]  I wanted to be specific.
[01:01:23.675 --> 01:01:28.938]  Okay, when something says 0.1, that's a hundredth.
[01:01:29.158 --> 01:01:33.780]  And then when it says out from that another, then it's a... No, no, no, no.
[01:01:33.800 --> 01:01:34.500]  0.1 is one-tenth.
[01:01:37.077 --> 01:01:41.941]  Are you saying that there is one part per million in toothpaste?
[01:01:42.502 --> 01:01:48.046]  No, you said there's two, I mean one part per million is acceptable.
[01:01:48.667 --> 01:01:49.547]  No, I did not say that.
[01:01:50.889 --> 01:01:52.510]  What did you just say?
[01:01:52.690 --> 01:01:54.451]  No, I said they say that.
[01:01:54.812 --> 01:01:59.355]  Okay, you said that they said that one part per million was acceptable.
[01:01:59.416 --> 01:01:59.736]  Yes, sir.
[01:02:03.118 --> 01:02:10.421]  You also said it's two-tenths of one part per million in our water systems or in a lot of school water systems.
[01:02:11.622 --> 01:02:17.165]  Now, two-tenths of one part per million is less than one part per million.
[01:02:17.505 --> 01:02:19.065]  Listen, I appreciate your call, sir.
[01:02:21.567 --> 01:02:24.268]  All I can do is on the website post the numbers to you, okay?
[01:02:27.142 --> 01:02:29.664]  The water supply has much lower levels.
[01:02:30.024 --> 01:02:32.946]  This is very simple, instead of making this this hard, okay?
[01:02:33.626 --> 01:02:36.548]  Look, let's just make this real simple right now for everybody, okay?
[01:02:37.388 --> 01:02:37.688]  You know what?
[01:02:37.708 --> 01:02:39.089]  I'm just going to have an article written about it.
[01:02:39.750 --> 01:02:41.411]  And I'll have all the math out there, okay?
[01:02:41.751 --> 01:02:44.072]  We can do it all with a calculator and make it very clear for everybody.
[01:02:44.713 --> 01:02:46.774]  I can even videotape me with a calculator if you'd like.
[01:02:48.015 --> 01:02:48.815]  And put it on the web.
[01:02:50.636 --> 01:02:51.277]  It's very simple.
[01:02:51.897 --> 01:02:55.019]  What I was discussing is, there is a lot more fluoride
[01:02:55.965 --> 01:03:09.335]  in toothpaste and fluoride treatments and fluoride gums and fluoride pills that they push on elementary school students than there is in the water.
[01:03:11.216 --> 01:03:11.496]  Okay?
[01:03:12.116 --> 01:03:23.825]  There is more fluoride in fluoride treatments, in toothpaste, in things of that nature, than there is in the water supply.
[01:03:23.985 --> 01:03:25.526]  That's what I was saying.
[01:03:27.603 --> 01:03:35.087]  I was saying that it's bad enough to have one part per million in the average water supply.
[01:03:35.147 --> 01:03:36.708]  Some are higher, some are lower.
[01:03:36.908 --> 01:03:38.409]  But the average is one part per million.
[01:03:40.030 --> 01:03:43.272]  Austin says they're one and a half parts per million, but they've done water testing.
[01:03:43.292 --> 01:03:44.833]  Sometimes it's higher, sometimes it's lower.
[01:03:47.254 --> 01:03:50.756]  And then I was saying, if that's bad for your brain, they say it's good for you.
[01:03:52.937 --> 01:03:55.779]  Though now, the Dental Association and others are saying it isn't.
[01:03:57.290 --> 01:04:00.072]  Then imagine how bad two parts per hundred is.
[01:04:00.932 --> 01:04:12.000]  And yes, if you have 0.2, you can go to the Health Department website, you can read, that's what's in these fluoride treatments and gums.
[01:04:12.040 --> 01:04:13.901]  Some of them are 0.5.
[01:04:14.461 --> 01:04:16.242]  That is one hundredth.
[01:04:19.264 --> 01:04:22.306]  Sometimes the simplest math is hard, and I know it gets confusing here.
[01:04:23.427 --> 01:04:24.828]  But that is
[01:04:25.717 --> 01:04:27.618]  Two parts per hundred.
[01:04:29.340 --> 01:04:29.740]  Okay?
[01:04:33.162 --> 01:04:34.703]  We'll be right back, ladies and gentlemen.
[01:04:34.743 --> 01:04:35.324]  Stay with me.
[01:04:36.324 --> 01:04:39.687]  Look, you can go buy the fluoride treatment at the store and read on the back of the bottle.
[01:04:41.028 --> 01:04:41.428]  It'll say.
[01:04:41.448 --> 01:04:42.889]  Stay with us.
[01:04:50.791 --> 01:04:58.718]  For years you've been hearing about Herbal Healer Academy and how it's remained the leader in effective alternative and natural medicine and education.
[01:04:59.198 --> 01:05:02.401]  But how can they continue to hold that title for years on end?
[01:05:02.741 --> 01:05:05.803]  The answer is high quality and huge selection.
[01:05:06.184 --> 01:05:10.928]  Just visit HerbalHealer.com and shop online or request a free catalog.
[01:05:11.408 --> 01:05:13.808]  You're bound to find the alternative you're looking for.
[01:05:14.509 --> 01:05:19.309]  Did you know that Herbal Healer carries the latest, safest and effective weight loss products?
[01:05:19.689 --> 01:05:25.550]  You can also count on Herbal Healer for the largest selection of safe and natural supplements just for children.
[01:05:25.871 --> 01:05:27.111]  And don't forget your pets.
[01:05:27.491 --> 01:05:33.212]  Herbal Healer even has natural mineral supplements for all your animals, including horses, cows and birds.
[01:05:33.612 --> 01:05:40.013]  Take a peek at their online calendar and you're sure to find everything you need and maybe something you didn't realize you needed.
[01:05:40.513 --> 01:05:45.381]  Visit HerbalHealer.com and don't forget to sign up for the free Herbal Healer newsletter.
[01:05:45.901 --> 01:05:49.286]  HerbalHealer.com, working with the power of nature.
[01:05:50.583 --> 01:05:53.103]  Terror Storm, a history of government-sponsored terror.
[01:05:53.444 --> 01:05:54.704]  Loose Change Final Cut.
[01:05:55.004 --> 01:05:56.984]  Endgame, blueprint for global enslavement.
[01:05:57.144 --> 01:05:58.905]  The true story of the Bilderberg Group.
[01:05:59.045 --> 01:06:00.285]  The late great USA.
[01:06:00.525 --> 01:06:01.945]  America, freedom to fascism.
[01:06:02.305 --> 01:06:09.127]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:06:09.327 --> 01:06:13.247]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:06:13.387 --> 01:06:16.808]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:06:17.188 --> 01:06:19.750]  Or you would like a book on the history of the Federal Reserve.
[01:06:19.951 --> 01:06:22.773]  We've got the most well-researched and documented titles.
[01:06:23.033 --> 01:06:25.135]  All available at PrisonPlanet.com.
[01:06:25.396 --> 01:06:30.440]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[01:06:31.101 --> 01:06:36.125]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[01:06:37.106 --> 01:06:47.355]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[01:06:47.695 --> 01:06:49.177]  Join the info war today!
[01:06:49.833 --> 01:06:51.314]  America needs Ron Paul.
[01:06:51.534 --> 01:06:52.595]  He needs your support.
[01:06:52.815 --> 01:06:53.816]  The time is now.
[01:06:54.197 --> 01:06:58.080]  As long as he has your support, he will continue to fight until the very end.
[01:06:58.420 --> 01:07:02.503]  We know that many people would like to show their support, but want to do it on a larger scale.
[01:07:02.843 --> 01:07:08.788]  RonPaulFlags.com produces the most beautiful flags dedicated to electing the only man fit to be president.
[01:07:09.129 --> 01:07:13.712]  Standard flags are 3 feet by 5 feet, and custom flags can be as large as 30 feet by 50 feet.
[01:07:14.873 --> 01:07:19.896]  Our most popular flags are Ron Paul, President in 08, and Ron Paul Revolution.
[01:07:20.196 --> 01:07:27.639]  These flags work perfectly mounted on homes, RVs, at barbecues, outdoor rallies, picnics, NASCAR races, and meet-up groups.
[01:07:28.020 --> 01:07:33.182]  Flags start at $4307, and if you purchase two or more, you will receive a 16% discount.
[01:07:33.482 --> 01:07:35.443]  Go to RonPaulFlags.com or call 731-664-1526.
[01:07:35.463 --> 01:07:35.703]  That's 731-664-1526.
[01:07:35.743 --> 01:07:36.044]  Do something!
[01:07:42.947 --> 01:07:47.188]  Stand up for the only man worthy of restoring our country to how our forefathers envisioned.
[01:07:47.488 --> 01:07:49.168]  Fly a Ron Paul flag today.
[01:07:49.188 --> 01:07:53.649]  He's the T-Rex of political talk.
[01:07:54.229 --> 01:07:57.150]  Alex Jones on the GCN Radio Network.
[01:07:57.170 --> 01:08:06.352]  I'm looking at the New York State Health Department and it says that they give the children 0.2
[01:08:08.979 --> 01:08:09.840]  Fluoride treatment.
[01:08:11.140 --> 01:08:12.001]  The mouthwash.
[01:08:12.741 --> 01:08:15.783]  The high-powered, uh, syrupy stuff.
[01:08:16.643 --> 01:08:21.186]  And I know that is extremely, extremely strong.
[01:08:22.067 --> 01:08:23.087]  I need to call my dad.
[01:08:23.167 --> 01:08:23.888]  He's a dentist.
[01:08:24.568 --> 01:08:25.829]  But he just went on vacation.
[01:08:27.250 --> 01:08:28.110]  A well-deserved one.
[01:08:28.130 --> 01:08:29.771]  You know what?
[01:08:29.811 --> 01:08:34.794]  I ought to just call his office right now and have them go back and get one of the big bottles of fluoride treatment.
[01:08:35.473 --> 01:08:36.575]  And then tell us what it is.
[01:08:36.835 --> 01:08:39.699]  But on the back of toothpaste, it just says in what order fluoride comes.
[01:08:40.360 --> 01:08:41.241]  Sodium fluoride.
[01:08:41.302 --> 01:08:45.207]  It doesn't even say what part.
[01:08:45.247 --> 01:08:47.110]  The point is, it's very toxic.
[01:08:48.937 --> 01:08:51.899]  And so we can have arguments about what the health department means by that.
[01:08:51.919 --> 01:08:53.801]  Some of them say 0.5, some of them say 0.4, 0.3, 0.2.
[01:08:54.662 --> 01:08:57.404]  0.2 is what most health departments say.
[01:08:57.444 --> 01:09:00.826]  They're fluoride treatment and pills and gum they push on the kids.
[01:09:01.066 --> 01:09:02.388]  You know, we got the experts out there.
[01:09:02.768 --> 01:09:10.694]  How about you all go call the info for yourself or look it up online and how about we create a thread on theprisonplanet.com forum?
[01:09:11.681 --> 01:09:19.507]  And I'll remember in the third hour to go read some of it on the air and go to links and the research you guys and gals do is just amazing.
[01:09:20.648 --> 01:09:22.169]  My point is we know it's a lot higher.
