[00:00:00.429 --> 00:00:04.052]  You want answers?
[00:25:36.572 --> 00:25:50.697]  The New World Order crowd that gave you Nazism, Communism, publicly funded the Maoist, they are now looking to break down the United States, to re-engineer it, and break the back of the American people, the people of the West, to teach us to love world government.
[00:25:51.137 --> 00:25:52.538]  It's just asinine to have
[00:25:53.158 --> 00:26:02.786]  The mainstream, you know, mainline media telling us the bankers are going to save us when they're the ones that have engineered this and openly saying world government of and by the international banking cartels.
[00:26:02.826 --> 00:26:04.307]  Now Tex, we got cut off by the break.
[00:26:04.807 --> 00:26:15.336]  You were getting into a form of Kabbalah that speaks of this fusion and then let's get into what this is going to look like, how this is going to unfold and how we fight back against it because it's going to be as unpopular
[00:26:15.936 --> 00:26:19.160]  Okay, it's going to be a process, this alchemical processing
[00:26:33.515 --> 00:26:36.657]  of humanity, pressing them into this new world order.
[00:26:37.017 --> 00:26:41.699]  Yes, the Jewish Kabbalah, of course, has its system called Tikkun Olam.
[00:26:42.139 --> 00:26:48.182]  They're creating, reinventing the world and pressing it into a new Zionist paradise.
[00:26:48.742 --> 00:26:57.906]  At the same time, though, the communists, the socialists, as Gorbachev expressed in his book Perestroika, they're also bringing forth this same thing.
[00:26:58.146 --> 00:26:59.767]  Now, if you go back to the French Revolution,
[00:27:00.880 --> 00:27:02.801]  They talked about change constantly.
[00:27:02.901 --> 00:27:15.367]  Change was the catch word for the Illuminati who brought out the guillotine and actually intended to massacre, to have genocide of almost the mass population of France and the whole world.
[00:27:15.747 --> 00:27:18.108]  And they said, they kept saying perpetually.
[00:27:18.148 --> 00:27:19.329]  That was a false revolution.
[00:27:19.349 --> 00:27:20.429]  They admitted it was an occult.
[00:27:20.469 --> 00:27:21.830]  They wanted a ten-day work week.
[00:27:22.130 --> 00:27:23.951]  They openly wanted to worship occult gods.
[00:27:23.971 --> 00:27:24.711]  Environmentalism.
[00:27:26.172 --> 00:27:28.153]  Going back to nature, they claim.
[00:27:29.073 --> 00:27:34.955]  And they kept saying, we will reinvent the world, but first we must destroy the world.
[00:27:35.575 --> 00:27:43.218]  You must destroy it first, destabilize, destructure, bring men back to a state of nature, and then you can build them.
[00:27:43.258 --> 00:27:46.659]  Now, Alex, you have studied this for years.
[00:27:47.819 --> 00:27:56.848]  What has happened in the CIA, the Mossad, the Canadian intelligence services, this MKUltra program, the Monarch program, okay?
[00:27:57.208 --> 00:28:04.355]  What they attempted to do, with some moderate success, was to use a means, okay?
[00:28:04.535 --> 00:28:05.236]  A processing.
[00:28:05.716 --> 00:28:07.038]  Did they not torture people?
[00:28:07.961 --> 00:28:11.945]  Did they not put them in sensory deprivation tanks?
[00:28:12.385 --> 00:28:15.849]  They used shock treatment, literal electric shock treatment.
[00:28:16.309 --> 00:28:17.230]  They used torture.
[00:28:17.771 --> 00:28:18.892]  They used women.
[00:28:18.912 --> 00:28:19.632]  They would rape them.
[00:28:19.672 --> 00:28:20.573]  They would beat people.
[00:28:21.014 --> 00:28:22.856]  They broke down their minds.
[00:28:23.456 --> 00:28:36.943]  And what they said was, these, you know, Dr. Ewan Cameron and these other CIA psychiatrists, these monsters, these terror people who were doing this, and these secret psychological
[00:28:38.484 --> 00:28:43.785]  Oh, the Associated Press admitted that Camp X-Ray wasn't even really one of the real camps.
[00:28:43.825 --> 00:28:48.626]  The black sites, the ghost sites, are in Europe, in Eastern Europe, and the Middle East of all places.
[00:28:49.427 --> 00:28:52.747]  They said that it was a laboratory for interrogation.
[00:28:53.007 --> 00:28:56.908]  And they would have the women come in, menstruating, and rape the men.
[00:28:57.168 --> 00:28:58.789]  They would do satanic ceremonies.
[00:28:58.809 --> 00:28:59.509]  It was in the news.
[00:29:00.009 --> 00:29:01.931]  But they said just to freak out the Muslims.
[00:29:02.372 --> 00:29:03.713]  No, this is what they like.
[00:29:04.174 --> 00:29:08.259]  Why would they rape children according to General Tagumbo's own US Army report?
[00:29:08.539 --> 00:29:11.643]  They would rape people with large objects dripping with acid.
[00:29:12.043 --> 00:29:14.066]  They would torture their children in front of them.
[00:29:14.386 --> 00:29:18.411]  Again, this is about creating these wicked, murdering cadres.
[00:29:19.312 --> 00:29:22.374]  That's why they wouldn't take real Al-Qaeda, Al-CIA to the camps.
[00:29:22.634 --> 00:29:26.796]  They would take young people, innocent people from Iraq and Afghanistan and Europe and the U.S.
[00:29:26.836 --> 00:29:31.358]  there, because it was really about testing and creating these cadres.
[00:29:32.419 --> 00:29:34.620]  That's why they brought innocent people there to be tortured.
[00:29:35.240 --> 00:29:37.241]  And this has been a process, especially since 1949.
[00:29:38.122 --> 00:29:42.404]  You know, we can go back to Vietnam.
[00:29:42.424 --> 00:29:43.605]  They had Operation Phoenix.
[00:29:44.882 --> 00:29:48.965]  They put prisoners in tiger cages and tortured them and so forth.
[00:29:49.005 --> 00:29:50.747]  Now here is the reason for this.
[00:29:51.387 --> 00:30:04.177]  It was theorized by the CIA psychiatrist that they could create Manchurian candidates, they could create really mind-controlled slaves by first destroying a person's mind.
[00:30:05.160 --> 00:30:10.084]  And after they destroyed the mine, then they could build it back piece by piece.
[00:30:10.144 --> 00:30:11.325]  And this is all declassified.
[00:30:11.345 --> 00:30:18.191]  What you're saying came out in congressional hearings with Jolly and West and Ewing Cameron, and they would grab foster children in the U.S.
[00:30:18.491 --> 00:30:23.795]  and be able, with PCP and LSD and shock therapy, within a year to create a complete mine control slave.
[00:30:23.995 --> 00:30:24.356]  That's right.
[00:30:24.396 --> 00:30:27.939]  Now, what they did then was to first destroy the mine, now keep that in mind,
[00:30:28.599 --> 00:30:31.201]  And then they would build the person back again.
[00:30:31.442 --> 00:30:33.483]  A personality that they could control.
[00:30:33.583 --> 00:30:36.946]  A mind-controlled slave of the Illuminati.
[00:30:36.986 --> 00:30:49.797]  Well, the Germans 200 years ago, when Prussia first developed this in the modern sense, with the shaving the heads, sleep deprivation of the troops, the goose-stepping, which is very painful long distances, to literally break them down into automatons.
[00:30:49.817 --> 00:30:51.098]  So that's another form of mind control.
[00:30:51.459 --> 00:30:52.900]  Now, I want you to think of this.
[00:30:53.180 --> 00:30:54.822]  They first did this to the individual.
[00:30:55.823 --> 00:31:03.993]  Now we have the application to the entire world and to the United States.
[00:31:04.113 --> 00:31:04.934]  Mass mind control.
[00:31:05.515 --> 00:31:06.877]  The whole world is a prison.
[00:31:07.337 --> 00:31:09.480]  It is a form of shock therapy.
[00:31:09.720 --> 00:31:12.083]  How do you shock people into a new system?
[00:31:12.183 --> 00:31:13.885]  That's what the IMF calls its economic reforms.
[00:31:14.666 --> 00:31:15.467]  Shock Therapy!
[00:31:44.826 --> 00:31:46.667]  Are we going to bring these three countries together?
[00:31:46.927 --> 00:31:48.267]  Are we going to get rid of the U.S.
[00:31:48.287 --> 00:31:48.747]  Greenback?
[00:31:49.387 --> 00:31:53.368]  And Vicente Fox says, yes, that's a little bit later, but that's coming.
[00:31:53.888 --> 00:32:01.270]  Now, Larry King, on CNN, said to President Fox, he says, well, do you think the American people will really stand for that?
[00:32:01.890 --> 00:32:03.230]  What was Fox's response?
[00:32:03.510 --> 00:32:05.851]  This was only a year ago or so, a year and a half ago.
[00:32:06.431 --> 00:32:21.102]  Fox, who's part of this whole process, the Illuminati Network, Vicente Fox said this, oh well right now they wouldn't stand for it, but wait, in a few years, they'll be crying out for the MRO, from their economic misery!
[00:32:22.298 --> 00:32:23.619]  They'll be crying out for it.
[00:32:23.919 --> 00:32:25.860]  First, they must be broken down.
[00:32:26.381 --> 00:32:29.603]  They must be destructured and destabilized.
[00:32:29.863 --> 00:32:31.424]  Now, this is what they've done to Iraq.
[00:32:32.005 --> 00:32:34.666]  They never meant to rebuild Iraq again.
[00:32:34.807 --> 00:32:35.827]  They were tearing it down.
[00:32:35.847 --> 00:32:36.888]  They were tearing it down.
[00:32:36.928 --> 00:32:42.352]  To forced inoculations, CPS, only GMO food crops are allowed to be planted under law.
[00:32:42.612 --> 00:32:44.193]  They're making it into the modern system.
[00:32:44.233 --> 00:32:45.634]  Same thing with Serbia, bombing it.
[00:32:45.994 --> 00:32:46.554]  Overthrowing it.
[00:32:46.614 --> 00:32:47.735]  Same thing with Afghanistan.
[00:32:48.095 --> 00:32:49.815]  And now America's the big target.
[00:32:49.875 --> 00:32:50.876]  Now it's our turn.
[00:32:51.376 --> 00:32:57.878]  Everything we've seen with the police state so far, and the breaking up of the families, was only preparatory to put the capstone on.
[00:32:58.118 --> 00:33:01.399]  And the capstone is mass murder, FEMA camps, starvation.
[00:33:01.619 --> 00:33:03.880]  That's why they're bringing in this mega-crisis.
[00:33:03.920 --> 00:33:06.661]  Now I want to get into where this mega-crisis is going with you, Tex.
[00:33:07.001 --> 00:33:11.142]  I totally agree with your excellent analysis that you're even expanding on here.
[00:33:11.162 --> 00:33:12.963]  I want to go back, because
[00:33:13.723 --> 00:33:23.331]  You know, I come on air and I criticize Israel for the horrible, corrupt things they do, and I also criticize Egypt and Germany and England and Russia, because all these countries are run by the same wicked mindset and system.
[00:33:24.933 --> 00:33:37.363]  How do we explain to people that, you know, at the top, Prince Philip and Prince Bernhardt are Nazis, they hate black people in their writings, you know, they hate Jews, and then
[00:33:38.752 --> 00:33:54.168]  We have Madoff, formerly running the Stock Exchange in New York, ripping off mainly Jewish charities, and he's a Jewish guy, and we always see the Zionists who actually helped put Hitler in power, that's now been declassified, and major university books written by Jews are out on it, it's a big deal.
[00:33:54.729 --> 00:33:57.912]  We knew about that decades ago, but now it's mainstream news, and we're
[00:33:58.332 --> 00:33:59.734]  Hitler wanted to let all the Jews out.
[00:33:59.754 --> 00:34:01.936]  He was a bad guy, but we're saying he wanted to get them all out.
[00:34:02.277 --> 00:34:07.302]  And the Zionists said, no, make them pay us a million dollars a piece and only send them to Palestine.
[00:34:07.622 --> 00:34:10.946]  And so that's why they lobbied Roosevelt to not let Jews come into America.
[00:34:11.146 --> 00:34:12.508]  But then Jews love Roosevelt.
[00:34:13.729 --> 00:34:16.913]  We have the Zionists getting billions of dollars from the U.S.
[00:34:16.933 --> 00:34:23.720]  from 53 to 63 for the ringworm children to radiate and kill the Sephardic Jewish children.
[00:34:23.780 --> 00:34:25.482]  So again, it's this fusion.
[00:34:25.742 --> 00:34:28.145]  When you get to the top of the New World Order, it's weird Kabbalah.
[00:34:28.165 --> 00:34:31.829]  I remember you over a decade ago saying Madonna was doing rituals, it was Kabbalistic.
[00:34:31.849 --> 00:34:33.431]  You wrote articles about it in your newsletter.
[00:34:34.131 --> 00:34:38.777]  And then now she admits, oh I've been doing Kabbalah for decades on stage, and she now admits that's what it is.
[00:34:38.857 --> 00:34:41.661]  You can see the ritual, but she's not Jewish.
[00:34:41.781 --> 00:34:50.673]  So explain this, how do you, because my own research, when you get to the highest levels, it's the Teutonic Knights, it's this Holy Grail, Merovingian, Nazi idea.
[00:34:52.314 --> 00:35:05.301]  So it's, that's what Jordan Maxwell calls it, is Nazi Zionist and then Jewish Zionist and you know our whole society, King Solomon, the Masons, you know they're mainly white guys but that's Kabbalic.
[00:35:05.421 --> 00:35:16.287]  So explaining this is a system, not even so much as it is about the Jews, but why do we always see the top Jews actually working to kill and enslave Jews while posing that they're for Jews?
[00:35:17.843 --> 00:35:25.989]  Many Jews, because of the nature of their culture and their society, have basically been trained in these methods.
[00:35:26.489 --> 00:35:30.732]  Through their Jewish Talmud, through their Kabbalah, which is a system of Jewish magic.
[00:35:31.132 --> 00:35:35.195]  Albert Pike, former Sovereign Grand Commander of Freemasonry... Founder of the Klan was a follower.
[00:35:35.235 --> 00:35:39.177]  Well, Pike actually was one of the founders of the Klan.
[00:35:39.498 --> 00:35:46.102]  In his statue, by the way, honoring Albert Pike, founder of the Ku Klux Klan, stands in front of the U.S.
[00:35:46.142 --> 00:35:47.483]  Justice Department building in Washington.
[00:35:48.063 --> 00:35:49.864]  We videotaped it when we were in D.C.
[00:35:49.945 --> 00:35:53.026]  a few months ago, and you notice, you don't hear Jesse Jackson saying, take that down.
[00:35:53.087 --> 00:35:54.567]  Oh no, Jesse Jackson's not going to say that.
[00:35:54.587 --> 00:35:58.790]  This guy founded the Ku Klux Klan, and his statue is in front of the U.S.
[00:35:58.850 --> 00:35:59.951]  Justice Department building.
[00:36:00.351 --> 00:36:03.213]  But he founds the Klan, but he's a Kabbalah follower.
[00:36:03.553 --> 00:36:03.973]  That's right.
[00:36:03.993 --> 00:36:17.416]  He was also involved in the assassination of Abraham Lincoln, and he fled to Canada and was pardoned by a Freemason President, Andrew Johnson, and that was the reason for his impeachment, by the way.
[00:36:17.617 --> 00:36:22.598]  The first president to be impeached right after Lincoln was assassinated, Andrew Johnson, a 33rd degree Mason.
[00:36:23.758 --> 00:36:24.898]  You ask about the Jews.
[00:36:25.218 --> 00:36:28.919]  Now, what we have to understand is their system is disposed for this.
[00:36:29.199 --> 00:36:30.399]  Not all the Jews, of course.
[00:36:30.599 --> 00:36:32.100]  There are many secular Jews.
[00:36:32.120 --> 00:36:36.141]  There are many who don't even know what we're talking about.
[00:36:36.221 --> 00:36:41.762]  So our original foundation of everything is the Torah, the Christian basis, our laws.
[00:36:41.802 --> 00:36:42.462]  That's good.
[00:36:42.742 --> 00:36:45.122]  They go into Babylonian captivity.
[00:36:45.422 --> 00:36:53.444]  So the modern system that the Nazis and everybody else adopt, whether it's Jewish or not, is that Babylonian mystery school taken
[00:36:54.625 --> 00:36:56.486]  You know, I wrote this book, Mysterious Monuments.
[00:36:56.886 --> 00:36:58.087]  I'm not trying to promote my book.
[00:36:58.127 --> 00:36:58.587]  I hope you do.
[00:36:58.667 --> 00:37:00.088]  I sell it at InfoWars.com.
[00:37:00.108 --> 00:37:01.449]  We need funding, I hope.
[00:37:01.529 --> 00:37:02.390]  Plus, it's a great book.
[00:37:02.410 --> 00:37:02.990]  People need to get it.
[00:37:03.370 --> 00:37:04.711]  Well, here's the thing about it.
[00:37:04.731 --> 00:37:07.013]  By the way, it's over 600 pages, a huge format.
[00:37:07.733 --> 00:37:13.837]  One of the sections in it is entitled Rothschild's Legacy or Unholy Legacy in the Holy Land.
[00:37:13.977 --> 00:37:15.438]  Now, I want you to think about this, Alex.
[00:37:15.859 --> 00:37:20.041]  You know, in the Old Testament, God told the Jews, come out of Egypt, right?
[00:37:21.022 --> 00:37:22.363]  But what is Egypt?
[00:37:22.403 --> 00:37:30.210]  What is the architecture that we see that, by the way, is very symbolic and points all the way back to the ancient mystery religion of Babylon?
[00:37:30.550 --> 00:37:31.351]  It's pyramids.
[00:37:31.451 --> 00:37:32.271]  It's obelisks.
[00:37:32.692 --> 00:37:40.818]  Now, if you go to Israel today, you will see objects placed there by the Rothschilds, the richest Illuminati dynasty in the world.
[00:37:40.838 --> 00:37:41.419]  Confounded Hitler.
[00:37:41.679 --> 00:37:42.280]  Absolutely.
[00:37:42.900 --> 00:37:45.662]  You will see, for example, at Hebrew University,
[00:37:46.773 --> 00:37:51.174]  Right in the courtyard, and I have a picture of it in this book, you will see a pyramid.
[00:37:51.715 --> 00:38:00.117]  If you go to Eilat, Israel, which is, you know, when you're coming from Egypt into Israel, you enter in, they actually have a boulevard.
[00:38:00.137 --> 00:38:01.218]  I have a picture of that boulevard.
[00:38:01.238 --> 00:38:03.318]  And again, Hitler was into this too, so it doesn't matter.
[00:38:03.418 --> 00:38:05.079]  Yeah, the ancient mystery of the pyramid.
[00:38:05.099 --> 00:38:05.779]  You have the obelisk.
[00:38:05.799 --> 00:38:08.080]  So what we're saying is the elites follow this.
[00:38:09.335 --> 00:38:11.880]  No matter what color or surface religion they are.
[00:38:11.900 --> 00:38:18.010]  They are going to use Zionism as a tool just like they will use Jesuitism of the Vatican.
[00:38:18.050 --> 00:38:19.413]  That's what Pike said.
[00:38:19.433 --> 00:38:21.677]  And they will misuse capitalism.
[00:38:22.518 --> 00:38:22.778]  Okay?
[00:38:22.978 --> 00:38:43.547]  They will use all these systems, you see, and Zionism has created this system in which they are abusing, okay, any concepts of holiness that we find in the Old Testament, and they will use this, then, to grip hold of the head, you might say the hair, or the scalp, of the world.
[00:38:43.727 --> 00:38:50.030]  So they will use all of these systems, and it is a, let's just say it is a, the Kabbalah and the Talmud are very convenient systems.
[00:38:50.050 --> 00:38:50.490]  Here's why.
[00:38:51.095 --> 00:38:51.535]  Here's why.
[00:38:51.916 --> 00:38:54.678]  Because they teach that the Jews are the superior race.
[00:38:55.338 --> 00:38:58.160]  That they should not marry these inferior goyim.
[00:38:59.341 --> 00:39:03.684]  They cannot assimilate into the Gentile society.
[00:39:03.704 --> 00:39:08.447]  Now why is it bad when black nationalists or black Israelites say blacks should only breed with blacks?
[00:39:08.907 --> 00:39:10.088]  Why is that bad in the media?
[00:39:10.148 --> 00:39:14.350]  Or why when whites say, white supremacists, you know, we should only marry other whites.
[00:39:15.191 --> 00:39:20.293]  Or, you know, when there's some Asian extremists who say we should only marry other Asians.
[00:39:20.394 --> 00:39:22.135]  Why is that all decried bad?
[00:39:22.435 --> 00:39:28.398]  But then our media tells us and never talks about how proselytizing Christianity is illegal in Israel.
[00:39:28.758 --> 00:39:35.422]  And they make foreign, it was in the Associated Press a few years ago, foreign Asian workers in Israel have to sign a pledge to not date Jewish women.
[00:39:35.982 --> 00:39:49.495]  Oh, well, of course, because, for example, one of the so-called charitable education foundations, who gave all their money to Madoff, groups like Mortimer Zuckerman, who was editor-in-chief of the U.S.
[00:39:49.515 --> 00:39:51.076]  News & World Report, he lost $30 million.
[00:39:51.377 --> 00:39:56.682]  Look at these Jewish so-called charitable 501c3 education foundations.
[00:39:57.962 --> 00:40:00.003]  What kind of education are they involved in?
[00:40:00.343 --> 00:40:03.685]  They teach Jewish youth that they are superior race.
[00:40:03.725 --> 00:40:04.765]  They are God's chosen.
[00:40:05.206 --> 00:40:08.447]  Whatever they do to the Palestinians and the Arabs is okay with God.
[00:40:08.647 --> 00:40:11.529]  In fact, they should destroy the Arabs off the face of the earth.
[00:40:11.849 --> 00:40:20.213]  They teach them that it is wrong for them to associate with, for example, for their children to marry Gentiles.
[00:40:20.613 --> 00:40:22.354]  And if they do, they will disown them.
[00:40:22.634 --> 00:40:25.275]  Now, these are racist, bigoted organizations.
[00:40:25.295 --> 00:40:26.236]  Now, I want to say something.
[00:40:27.412 --> 00:40:33.716]  If we put this taint on all Jews, are we not falling into the trap of bigotry ourselves?
[00:40:34.297 --> 00:40:35.277]  You see what I'm saying?
[00:40:35.597 --> 00:40:40.080]  We have to be very careful here, because I'm personally a Christian, and what did Jesus say?
[00:40:40.400 --> 00:40:42.862]  Whosoever will, may come.
[00:40:43.735 --> 00:40:44.715]  Whosoever will.
[00:40:44.995 --> 00:40:46.576]  That includes every race on earth!
[00:40:46.976 --> 00:40:56.659]  So there's an opportunity here for a Jew or any other race to be a good person, to be a humanitarian, to be a Christian, to be honest with you.
[00:40:57.199 --> 00:41:06.082]  But the same way for what they have done, just like Hitler perverted the German nation, just like Lenin, who by the way was Jewish,
[00:41:06.822 --> 00:41:12.468]  And the Lenin Museum, you know, where his body lies in state, admits now both Lenin and Trotsky were Jews.
[00:41:13.089 --> 00:41:21.918]  And Solzhenitsyn in his book, 200 Years Together, exposed the fact that most of the commandants of the Soviet gulag prison camps were Jews.
[00:41:22.498 --> 00:41:22.918]  Jews.
[00:41:23.379 --> 00:41:24.520]  Now, why is this?
[00:41:24.680 --> 00:41:34.468]  I believe they have been alienated from the nations, and they purposely alienated themselves because they said we're superior and we will not be involved.
[00:41:34.488 --> 00:41:37.731]  For example, let's take Rahm the Cruel, Emmanuel.
[00:41:38.652 --> 00:41:40.573]  The first Persian Gulf War came about.
[00:41:40.834 --> 00:41:42.195]  He wanted to be patriotic.
[00:41:43.379 --> 00:41:45.180]  He went and joined the IDF.
[00:41:45.200 --> 00:41:46.861]  Well, yeah, he wanted to be patriotic.
[00:41:46.921 --> 00:41:51.945]  He was, you know, given all these great things here in America, right?
[00:41:51.965 --> 00:41:53.666]  He even finally became a congressman.
[00:41:54.026 --> 00:42:00.350]  He was paid over $17 million for two years' work on Wall Street with the Wasserstein Group.
[00:42:00.730 --> 00:42:03.572]  Now he's going to be the White House Chief of Staff under Barack Obama.
[00:42:03.792 --> 00:42:06.874]  He wanted to be patriotic, all right, to Israel!
[00:42:07.414 --> 00:42:12.738]  And he went over there and joined the Israeli Defense Forces, the Israeli military!
[00:42:13.078 --> 00:42:14.783]  He wasn't patriotic to America.
[00:42:15.143 --> 00:42:18.211]  He is a citizen of the nation of Israel.
[00:42:18.532 --> 00:42:21.559]  What is he doing as White House Chief of Staff?
[00:42:21.760 --> 00:42:22.341]  And by the way,
[00:42:23.433 --> 00:42:34.220]  What we have in the United States, I want people to understand this, Obama and Rahm the Cruel Emanuel are two servants or stooges of a Jewish mafia.
[00:42:34.660 --> 00:42:35.981]  That's what Chicago's all about.
[00:42:36.021 --> 00:42:37.622]  That's what Blagojevich was about.
[00:42:37.962 --> 00:42:52.471]  Listen, even Dick Morris, who is Jewish himself by the way, exposed the fact that it was Obama and Rahm Emanuel who recruited Blagojevich in Illinois and made him the governor.
[00:42:53.886 --> 00:42:57.149]  Silver is mankind's oldest natural antibiotic.
[00:42:57.329 --> 00:43:01.393]  This very special mineral has been used for centuries by most cultures throughout the world.
[00:43:01.573 --> 00:43:09.541]  Utopia, Texas is home to a small but mighty supplement company called Utopia Silver, who offers colloidal products produced in distilled water
[00:43:09.821 --> 00:43:10.241]  We're good to go!
[00:43:42.449 --> 00:43:47.171]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[00:43:47.451 --> 00:43:48.812]  The enemy struck America on September 11th.
[00:44:03.208 --> 00:44:04.229]  But who is the enemy?
[00:44:04.749 --> 00:44:05.270]  Bin Laden.
[00:44:05.550 --> 00:44:06.551]  This is his ammo.
[00:44:06.571 --> 00:44:07.892]  We have to look to the Middle East.
[00:44:07.932 --> 00:44:09.574]  We have to look to Osama Bin Laden.
[00:44:09.914 --> 00:44:16.661]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:44:17.061 --> 00:44:17.501]  Some U.S.
[00:44:17.541 --> 00:44:23.227]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:44:23.887 --> 00:44:27.389]  I'm aware that some Israeli citizens have been detained.
[00:44:27.409 --> 00:44:30.190]  Either you are with us, or you are with the terrorists.
[00:44:53.897 --> 00:45:03.984]  With food prices soaring to all-time highs, as the dollar continues to fall in value, what can you and your family do to guarantee that fresh nutritious vegetables will make it to your dinner table?
[00:45:04.464 --> 00:45:05.525]  Garden in a Can!
[00:45:05.885 --> 00:45:09.468]  Garden in a Can is your source for premium long-term storable seeds.
[00:45:10.028 --> 00:45:11.789]  Garden in a Can is ready when you are.
[00:45:12.049 --> 00:45:14.331]  Plant them now or store them for when you really need them.
[00:45:14.791 --> 00:45:23.861]  There are 16 large hermetically sealed non-hybrid open pollinated packets of seeds along with detailed planting instructions sealed in a can for ultimate long-term protection.
[00:45:24.482 --> 00:45:25.503]  Garden in a can.
[00:45:25.904 --> 00:45:26.765]  It's that simple.
[00:45:27.105 --> 00:45:27.405]  Fresh.
[00:45:27.826 --> 00:45:28.206]  Healthy.
[00:45:28.687 --> 00:45:28.967]  Easy.
[00:45:29.508 --> 00:45:33.472]  Only $69.95 for over a half acre of safe fresh vegetables.
[00:45:33.853 --> 00:45:34.734]  Ready when you are.
[00:45:35.410 --> 00:45:39.035]  Stop procrastinating and start preparing with Garden In A Can!
[00:45:39.496 --> 00:45:42.581]  For more details visit GardenInACan.com today!
[00:45:42.981 --> 00:45:45.565]  That's GardenInACan.com or call 866-598-7396 866-598-7396
[00:45:58.587 --> 00:46:02.732]  To destructure and to destabilize America.
[00:46:02.772 --> 00:46:03.933]  The first one is economic.
[00:46:03.953 --> 00:46:04.754]  Okay, we're going back live.
[00:46:05.094 --> 00:46:07.016]  Here we go.
[00:46:07.136 --> 00:46:09.979]  Texas so wound up, he's doing a broadcast during the breaks.
[00:46:11.815 --> 00:46:13.516]  Alright Tex, I want to get into the military.
[00:46:13.556 --> 00:46:15.498]  I want to get into what you see happening in the economy.
[00:46:15.518 --> 00:46:19.740]  8.5 trillion stolen and the Federal Reserve won't say where it's going.
[00:46:20.161 --> 00:46:25.064]  Why you think they're now announcing, yes it's a world government, yes tyranny is good, in the Financial Times of London.
[00:46:25.084 --> 00:46:28.146]  I mean, actually saying that, this is amazing.
[00:46:28.666 --> 00:46:33.830]  And where this whole neo-fascist system, as you were saying, is going.
[00:46:34.750 --> 00:46:39.714]  Well, first of all, people have to understand again, that this is engineered chaos.
[00:46:40.678 --> 00:46:47.664]  And the first thing that they're doing is to destabilize and to destructure the United States of America.
[00:46:47.864 --> 00:46:49.686]  We're the linchpin for the whole world.
[00:46:50.086 --> 00:46:53.549]  So what happens here is going to reverberate across this globe.
[00:46:54.050 --> 00:47:03.338]  Now, the first thing they've started out with, and by the way, there's been years, decades of preparation for these six important things that we need to look for.
[00:47:03.678 --> 00:47:06.301]  The first is economic destabilization.
[00:47:06.841 --> 00:47:09.282]  Now, remember the Hegelian process.
[00:47:09.322 --> 00:47:10.603]  You've got to have the opposites.
[00:47:11.183 --> 00:47:15.705]  You first start off with a crash, a financial meltdown, okay?
[00:47:16.025 --> 00:47:17.406]  Economic catastrophe.
[00:47:17.666 --> 00:47:18.627]  We're in the midst of that.
[00:47:18.687 --> 00:47:21.808]  We're about four to six months down the pike on that.
[00:47:22.168 --> 00:47:23.189]  Here's what has been happening.
[00:47:24.170 --> 00:47:35.226]  First of all, America's economy was broken when oil was shot up by the speculators at Morgan Stanley and Goldman Sachs and such on Wall Street to $147 a barrel.
[00:47:35.246 --> 00:47:36.067]  $4 plus a gallon at the pump.
[00:47:40.553 --> 00:47:50.018]  They broke the back of the American economy, they drove up the price of real estate to unparalleled heights, gave money out to everybody, credit cards, loans, etc.
[00:47:50.398 --> 00:47:57.642]  So there was this incredible inflation, and then suddenly they whipsawed us, and now we have a deleveraging of the economy.
[00:47:57.662 --> 00:48:00.984]  Now we're having a spiral downward.
[00:48:04.065 --> 00:48:05.926]  A deflationary process.
[00:48:06.547 --> 00:48:06.827]  Okay?
[00:48:07.107 --> 00:48:11.910]  Now, this cannot last forever because it will drag the elite down with it.
[00:48:12.371 --> 00:48:13.491]  Now, you and I may like it.
[00:48:13.892 --> 00:48:14.392]  I like it.
[00:48:14.512 --> 00:48:15.853]  I like gasoline being $1.59.
[00:48:16.333 --> 00:48:20.956]  I like the fact they've had to take $10,000 or $15,000 off the price of a new car.
[00:48:21.256 --> 00:48:29.342]  I like the fact that finally, after food went up, corn, oats, wheat, everything went up, you know, 100%, suddenly they're back down again.
[00:48:29.782 --> 00:48:32.083]  Now, and that's going to be showing up at our food stores.
[00:48:32.524 --> 00:48:34.945]  Everything is deflating very fast.
[00:48:35.045 --> 00:48:37.787]  But the experts are saying it's going to go back up again.
[00:48:37.847 --> 00:48:41.949]  Now we have the whipsaw, the Hegelian, the other side, okay?
[00:48:42.630 --> 00:48:44.771]  And so they've done a great amount of damage.
[00:48:45.191 --> 00:48:47.133]  They've created millions of foreclosures.
[00:48:47.153 --> 00:48:48.554]  They've driven people out of their homes.
[00:48:48.855 --> 00:48:51.557]  They've taken away people's pensions and retirements.
[00:48:51.958 --> 00:48:53.779]  They've frightened us entirely.
[00:48:53.839 --> 00:48:58.464]  And now we're willing to do almost anything to get this economy stable again.
[00:48:58.804 --> 00:49:03.669]  The next thing they must do, and they will do, is to reverse the process.
[00:49:04.129 --> 00:49:07.052]  And now we're going to begin a period of hyperinflation.
[00:49:08.164 --> 00:49:10.166]  So the real economy is imploding.
[00:49:10.266 --> 00:49:11.887]  It's imploding, it's shrinking, it's contracting.
[00:49:11.927 --> 00:49:15.489]  Meanwhile, there'll be less actual liquidity out there.
