[00:00:00.871 --> 00:00:01.972]  Government cover-ups.
[00:44:41.144 --> 00:44:44.625]  You'd think Alex Jones wouldn't be, but you get tired fighting this 24 hours a day.
[00:44:44.845 --> 00:44:45.585]  It's exhausting.
[00:44:45.885 --> 00:44:50.586]  I spent two, three hours last night just reading the other briefings from the Supreme Court on the Second Amendment.
[00:44:50.806 --> 00:44:53.387]  That's just, you know, the filings by the White House and others.
[00:44:54.567 --> 00:44:55.507]  What a revelation there.
[00:44:55.547 --> 00:44:57.068]  They say you have no right to own guns.
[00:44:57.868 --> 00:45:00.928]  They say you have a right, but they have the right to ban all of them.
[00:45:02.309 --> 00:45:03.289]  Which, of course, they don't.
[00:45:03.629 --> 00:45:05.049]  I mean, I could talk... What do I cover?
[00:45:05.089 --> 00:45:05.749]  What do I do?
[00:45:07.150 --> 00:45:08.230]  What do I get into here?
[00:45:10.527 --> 00:45:26.276]  They, without asking you, without anything, go in there and suck blood out of your baby, and the reason I got mad last night is I knew it went into an international database, and I knew it was for eugenics and the rest of it, and that they say they own it and they patent proteins and different things in your own DNA.
[00:45:27.016 --> 00:45:29.497]  That's, by the way, in the mainstream news that I've got in front of me here.
[00:45:32.139 --> 00:45:35.901]  Again, this is admitted, yuppies driving along in your car saying this doesn't exist.
[00:45:37.008 --> 00:45:41.069]  What made me mad is I learned for the last five years it all goes to Homeland Security.
[00:45:41.829 --> 00:45:48.931]  Your child is enrolled in a FBI DNA database through Homeland Security for five years with this now and that's what's new.
[00:45:49.571 --> 00:45:53.852]  They didn't just have the samples and hey, someday they might use it for that.
[00:45:54.173 --> 00:45:59.214]  They are putting your children, my babies too, in an illegal
[00:45:59.989 --> 00:46:03.930]  Database with the murdering scum that run Homeland Security.
[00:46:04.330 --> 00:46:07.991]  And I don't mean the average officer, but the people that run it are the ones that carried out 9-11.
[00:46:08.431 --> 00:46:11.452]  They're the ones that take your blood illegally and put it in illegal databases.
[00:46:11.892 --> 00:46:15.253]  They are people playing God.
[00:46:15.313 --> 00:46:16.494]  They do whatever they want.
[00:46:16.674 --> 00:46:17.734]  They spray our cities.
[00:46:17.774 --> 00:46:18.854]  They poison our water.
[00:46:19.234 --> 00:46:21.375]  They're a bunch of Nazis and I'm tired of it.
[00:46:22.055 --> 00:46:28.537]  America isn't cameras in school bathrooms and newborn babies in FBI DNA databases.
[00:46:30.137 --> 00:46:30.997]  They're criminals!
[00:46:31.057 --> 00:46:34.579]  The government is bankrupt, retrobate, and gone!
[00:46:36.479 --> 00:46:38.260]  Now I'll tell you, I do a cost-benefit analysis.
[00:46:38.300 --> 00:46:46.483]  Statistically, and I'm all for home births and all that, but statistically, it's more dangerous at home.
[00:46:49.164 --> 00:46:50.004]  Physically for the baby.
[00:46:50.064 --> 00:46:53.245]  Now then, statistically, it's more dangerous in the hospital for CPS to grab your kids.
[00:46:53.625 --> 00:46:57.707]  But if you've got a little bit of money and are middle class and know your rights and are calm, you'll be fine.
[00:46:58.576 --> 00:47:01.097]  If you take welfare and try to have your kid in this hospital, look out.
[00:47:03.877 --> 00:47:10.379]  But I have to warn people, and I have to talk about this, I have to even talk about my private life, because I care about you.
[00:47:10.419 --> 00:47:11.039]  You understand that?
[00:47:11.299 --> 00:47:13.760]  Believe me, I don't, you ever hear me years ago talk about my private life?
[00:47:14.000 --> 00:47:16.121]  You ever hear me talk about my children, or how many I got, or any of that?
[00:47:16.621 --> 00:47:17.541]  Now you do, all the time.
[00:47:17.641 --> 00:47:21.762]  Because it's just, I'm just letting it all be open, and that's just the way it is, folks.
[00:47:22.443 --> 00:47:25.443]  Because, if you're gonna be free, I'm gonna be free.
[00:47:25.463 --> 00:47:26.804]  And if I'm gonna be free, you gotta be free.
[00:47:27.144 --> 00:47:27.644]  I love you.
[00:47:29.801 --> 00:47:32.343]  I care about your children as much as I care about mine.
[00:47:32.383 --> 00:47:33.384]  Do you understand that?
[00:47:34.885 --> 00:47:37.947]  That's what it's supposed to be as a healthy tribal human.
[00:47:40.028 --> 00:47:42.930]  It makes me sick that this is going on.
[00:47:44.231 --> 00:47:54.658]  And it makes me sick that I don't have enough writers or staff or people that understand this or the time to even be able to do this or the money to hire the people that understand this stuff to write articles and
[00:47:55.140 --> 00:48:07.088]  And show people their rights and I want to create legal centers showing people their rights and easily downloaded forms and we try to put it all together and we give you the vaccine waiver forms for 50 states and made a section and we're working.
[00:48:07.108 --> 00:48:10.290]  I mean, Paul Watson works 16 hours a day.
[00:48:10.390 --> 00:48:11.631]  I work 16 hours a day.
[00:48:12.071 --> 00:48:14.132]  Most people at this office work 8 hours, 10 hours.
[00:48:14.973 --> 00:48:16.394]  Aaron works about 12 hours.
[00:48:16.494 --> 00:48:17.134]  Rob works about 8.
[00:48:18.235 --> 00:48:18.795]  Sometimes we work 14, 15, 18, 20.
[00:48:18.895 --> 00:48:19.596]  Sometimes we don't sleep.
[00:48:22.165 --> 00:48:24.888]  We might, you know, while making a film, there might be 10-15 nights.
[00:48:24.928 --> 00:48:25.769]  We just don't sleep.
[00:48:28.811 --> 00:48:30.353]  And then I want to spend time with my family.
[00:48:30.373 --> 00:48:31.234]  I want to go out on a boat.
[00:48:31.254 --> 00:48:32.035]  I want to go fishing.
[00:48:32.795 --> 00:48:33.396]  And I can't.
[00:48:34.337 --> 00:48:35.638]  I got to stay and do this.
[00:48:35.998 --> 00:48:36.859]  I got to fight.
[00:48:37.860 --> 00:48:38.321]  I can't.
[00:48:38.341 --> 00:48:40.583]  I don't want to sit here and plug sponsors all day.
[00:48:40.783 --> 00:48:42.525]  But I got to or I can't fund what I'm doing.
[00:48:43.406 --> 00:48:46.809]  Also, at least I go out and get good sponsors I believe in, unlike a lot of people.
[00:48:48.021 --> 00:48:48.902]  Things that I know are good.
[00:48:49.122 --> 00:48:51.363]  I just, you know, there's a lot of give and take here.
[00:48:51.443 --> 00:48:52.184]  Nothing's perfect.
[00:48:52.224 --> 00:49:02.290]  No one's... I just... And you see, here I am just ranting emotionally where I coldly last night for an hour and I had to choose.
[00:49:02.330 --> 00:49:04.531]  I said, I want to learn more about this DNA illegal database.
[00:49:04.552 --> 00:49:05.792]  I was learning even more last night.
[00:49:06.653 --> 00:49:08.094]  And I said, no, I have to stop this.
[00:49:08.734 --> 00:49:16.239]  And I had to think, you know, maybe I won't even go in the five days I've got left and stop them from putting her in the FBI database because
[00:49:17.935 --> 00:49:23.479]  Because I've got to fight for the Second Amendment and I've only got limited things I can cover.
[00:49:26.280 --> 00:49:32.364]  And so I literally will let my own family go by the wayside to a certain degree just to try to warn you.
[00:49:32.524 --> 00:49:34.466]  You understand that's the position I'm in.
[00:49:34.766 --> 00:49:36.907]  I mean, I've got my head screwed on straight, folks.
[00:49:38.028 --> 00:49:39.209]  Is yours screwed on straight?
[00:49:40.770 --> 00:49:41.890]  Is yours screwed on straight?
[00:49:43.652 --> 00:49:45.753]  Because that isn't freedom.
[00:49:46.440 --> 00:49:48.821]  Having your newborn babies put in government databases.
[00:49:48.861 --> 00:49:50.722]  Now, it came out a year ago that England does the same thing.
[00:49:50.742 --> 00:49:52.283]  Remember three years ago?
[00:49:52.743 --> 00:49:55.745]  And I want Watson or Nemo or somebody to get all these articles and put them back together.
[00:49:56.786 --> 00:50:01.948]  Or maybe folks on the prisonplanet.forum put it together nicely for me, because I don't have the staff or the research.
[00:50:01.988 --> 00:50:03.029]  Actually, I remember it all.
[00:50:04.150 --> 00:50:06.531]  You know, the European research, the Australian research I did.
[00:50:07.071 --> 00:50:09.172]  I did all this an hour last night on the U.S.
[00:50:09.392 --> 00:50:09.973]  and the developments.
[00:50:10.013 --> 00:50:11.013]  I have that in front of me.
[00:50:11.554 --> 00:50:14.115]  All the printouts, everything, the laws, everything.
[00:50:16.052 --> 00:50:17.292]  The regulations, I should say.
[00:50:19.473 --> 00:50:36.019]  And I burn with desire to warn people, but for newshounds, Australia had a couple news articles, biggest papers, three, four years ago saying, hey, we've got a 32-year database, now 35, of every kid born in the country.
[00:50:36.059 --> 00:50:37.579]  We ought to use that to fight crime.
[00:50:37.599 --> 00:50:40.480]  And so they announced and then put it as a criminal database.
[00:50:40.560 --> 00:50:42.081]  Well, see, they've done the same thing here.
[00:50:44.675 --> 00:50:45.898]  Oh, it's just so sick.
[00:50:45.999 --> 00:50:47.623]  It's just, it's just so evil.
[00:50:53.928 --> 00:50:56.450]  Terror Storm, a history of government-sponsored terror.
[00:50:56.791 --> 00:50:58.052]  Loose Change, Final Cut.
[00:50:58.352 --> 00:51:00.334]  Endgame, Blueprint for Global Enslavement.
[00:51:00.494 --> 00:51:02.236]  The True Story of the Bilderberg Group.
[00:51:02.396 --> 00:51:03.637]  The Late Great USA.
[00:51:03.877 --> 00:51:05.298]  America, Freedom to Fascism.
[00:51:05.659 --> 00:51:12.485]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:51:12.685 --> 00:51:16.609]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:51:16.749 --> 00:51:20.172]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:51:20.532 --> 00:51:23.094]  Or you would like a book on the history of the Federal Reserve.
[00:51:23.294 --> 00:51:26.116]  We've got the most well-researched and documented titles.
[00:51:26.376 --> 00:51:28.477]  All available at PrisonPlanet.com.
[00:51:28.737 --> 00:51:33.781]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:51:34.441 --> 00:51:39.404]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:51:40.345 --> 00:51:44.370]  The ideology powering the Democrats and Republicans is not liberalism or conservatism, but globalism.
[00:51:59.369 --> 00:52:04.390]  Globalists are concerned with what's good for the American empire instead of what's fair for the American people.
[00:52:04.670 --> 00:52:11.092]  The only antidote to the poison of globalism is nationalism, which is why you should be reading The Nationalist Times each month.
[00:52:11.392 --> 00:52:20.634]  Published monthly since 1985, The Nationalist Times features outstanding writers and columnists who promote a common-sense, intelligent, and passionate alternative to the reigning party line.
[00:52:20.874 --> 00:52:23.996]  Find out why the Nationalist Times has many thousands of loyal readers.
[00:52:24.316 --> 00:52:29.960]  Subscribe now to the Nationalist Times, America's best patriotic newspaper, for just $19 for one year.
[00:52:30.141 --> 00:52:32.102]  That's less than half the regular subscription price.
[00:52:32.422 --> 00:52:36.125]  Subscribe today by sending $19 to the Nationalist Times, 10161 Park Run Drive, Suite 150, Las Vegas, Nevada, 89145.
[00:52:36.165 --> 00:52:40.208]  That's the Nationalist Times, 10161 Park Run Drive, Suite 150, Las Vegas, Nevada, 89145.
[00:52:49.874 --> 00:52:56.543]  The Road Warrior radio broadcast bringing you the quickening.
[00:52:57.043 --> 00:53:00.387]  Are you tired of talk shows that preach over you and talk over your head?
[00:53:00.628 --> 00:53:06.515]  Eric Arthur Blair, commonly known as George Orwell, said the great enemy of clear language is insincerity.
[00:53:07.245 --> 00:53:09.687]  Are you looking for a fresh new voice in the fight for liberty?
[00:53:10.047 --> 00:53:20.756]  Then tune in to Road Warrior Radio, bringing you the quickening on the one and only GCN Network, live Sundays at 11 Pacific and 1 Central, or on demand at roadwarriorradio.com.
[00:53:21.016 --> 00:53:23.658]  The Road Warrior is a program dedicated to you, the listener.
[00:53:24.018 --> 00:53:26.140]  Are you tired of all the misinformation and lies?
[00:53:26.640 --> 00:53:28.942]  Are you hearing too much noise and not enough signal?
[00:53:29.022 --> 00:53:35.067]  The Road Warrior Radio unveils the truth and exposes the lies and disinfo that pervade society.
[00:53:35.367 --> 00:53:40.089]  Have you noticed all areas of American civics have slanted in to usher in the One World Nation State?
[00:53:40.329 --> 00:53:44.490]  The Road Warrior Radio Broadcast is dedicated to presenting the quickening at hand.
[00:53:44.810 --> 00:53:45.711]  Time is running out.
[00:53:45.931 --> 00:53:49.052]  Tune into the quickening on the Road Warrior Radio Broadcast.
[00:53:49.532 --> 00:53:52.393]  Sponsored by Free From Mortgage Debt Now dot com.
[00:54:14.514 --> 00:54:16.255]  Okay, so here's the documentation.
[00:54:21.378 --> 00:54:24.260]  I saw a story from Op-Ed News.
[00:54:24.380 --> 00:54:25.440]  Great folks over there.
[00:54:27.321 --> 00:54:42.030]  But then I looked through all the mainstream documents and news stories in their article, and it just reminded me, and I read the story, and the lady, you know, that they quote in there, and the government documents they have in there, and the stories they have, don't, again, cover one-tenth of what I know.
[00:54:43.646 --> 00:54:45.607]  And I don't say that as I'm tooting my horn.
[00:54:47.027 --> 00:54:48.588]  I'm saying it's much worse.
[00:54:49.308 --> 00:54:54.110]  But then, of the 10% though, a lot of it was stuff I didn't know, and I didn't just believe it.
[00:54:54.270 --> 00:55:01.033]  I went and tracked and Googled it and searched it, and it was, frankly, what they taught me turned out to be much worse than what they even thought.
[00:55:02.293 --> 00:55:03.374]  It's just from every angle.
[00:55:04.634 --> 00:55:05.674]  And I got madder and madder.
[00:55:06.295 --> 00:55:10.636]  But I only spent about an hour on this, and, you know, only an hour on this.
[00:55:10.656 --> 00:55:11.196]  That's the problem.
[00:55:11.217 --> 00:55:12.457]  I have giant stacks of things.
[00:55:12.779 --> 00:55:14.400]  I spend hours on them, I spend minutes here.
[00:55:15.901 --> 00:55:20.664]  How many of you start doing like a ten hour radio show or something?
[00:55:21.304 --> 00:55:36.873]  States hand over DNA of newborns to DHS, Op-Ed News, and that's Marty Oakley, and it goes into the fact that
[00:55:37.833 --> 00:55:42.595]  And they have links to the documents and where they are now putting it in an FBI database.
[00:55:42.615 --> 00:55:44.595]  They're putting it nationally in a crime database.
[00:55:46.056 --> 00:55:48.817]  Just like Australia, just like England started in the last three years.
[00:55:48.837 --> 00:55:54.079]  I mean, we always said, hey, you're not just taking that blood of the health department.
[00:55:54.479 --> 00:56:00.221]  We knew 30 plus years ago because they started storing it and we knew that they were using it.
[00:56:00.801 --> 00:56:01.602]  But see, that's the thing.
[00:56:01.682 --> 00:56:05.243]  Now they're just openly, yeah, we're putting your kid in a criminal database.
[00:56:07.088 --> 00:56:08.789]  Your newborn baby!
[00:56:11.090 --> 00:56:15.052]  I got a newscast from CNN where they went to the house, no one was armed, no one resisted them.
[00:56:15.332 --> 00:56:17.293]  They shot and killed the mother with the baby in her arms.
[00:56:17.313 --> 00:56:23.216]  The bullet shot through the baby's shoulder and hand, blowing its shoulder open, cutting its fingers off.
[00:56:23.676 --> 00:56:28.118]  Killed the mother and then the cops got them and said, well, we make mistakes and we didn't do anything wrong.
[00:56:29.259 --> 00:56:30.179]  Nobody's getting in trouble.
[00:56:31.821 --> 00:56:32.921]  It's all just nuts!
[00:56:32.941 --> 00:56:40.723]  We'll put cameras in your bathrooms, we'll shoot your babies, we'll, uh, we'll, uh, just, you know, the baby deserves to be in a criminal database.
[00:56:40.983 --> 00:56:44.703]  Two-year-olds in criminal databases in England because of their, quote, genetics.
[00:56:45.663 --> 00:56:46.704]  But they don't even do a genetic test.
[00:56:46.744 --> 00:56:49.884]  They just say, well, we just say you're poor, so you deserve it.
[00:56:51.824 --> 00:56:53.505]  This is the type of news I've got.
[00:56:55.785 --> 00:57:00.886]  And so I've got the combined written testimony submitted to the committee
[00:57:02.290 --> 00:57:09.375]  In Minnesota, I've got the state legislature hearings on it, and it goes back to when they started it.
[00:57:10.136 --> 00:57:16.861]  And then I've got the federal government's own website, and then the subsidiary groups, National Newborn Screening and Genetic Resource Center.
[00:57:17.422 --> 00:57:20.144]  You can just go to their website and read all about how they're doing it to you.
[00:57:21.985 --> 00:57:22.746]  It's genes-r-us.gov.
[00:57:25.982 --> 00:57:30.445]  Yeah, that's right.
[00:57:30.505 --> 00:57:33.127]  Nationwide, the wicked University of Texas.
[00:57:33.667 --> 00:57:44.694]  And if you're an alumni, I'm not bashing you individually or Bevo, the longhorn Spanish steer on massive doses of tranquilizers.
[00:57:45.475 --> 00:57:48.557]  I'm saying UT is a military industrial complex front.
[00:57:49.286 --> 00:57:59.228]  And they're involved in every form of wickedness you can imagine, and their permanent funds getting up close to $50 billion of cream cash not spent on anything, but their own bank accounts.
[00:58:00.108 --> 00:58:05.830]  And the University of Texas, in association with the federal government, runs the entire black-off.
[00:58:06.610 --> 00:58:07.170]  Go read it!
[00:58:07.190 --> 00:58:07.230]  Go!
[00:58:08.610 --> 00:58:08.810]  Go.
[00:58:13.971 --> 00:58:15.472]  They also put up the money for Clear Channel.
[00:58:15.492 --> 00:58:16.432]  You know, they really run that.
[00:58:16.452 --> 00:58:20.994]  And then they handed it over to the brokerage firm headed up by Mitt Romney.
[00:58:22.095 --> 00:58:24.096]  Just a few more little connections for you.
[00:58:24.916 --> 00:58:37.582]  The connections don't... Thank you for listening to GCN.
[00:58:38.102 --> 00:58:41.284]  Be sure to visit GCNlive.com today.
[00:58:44.167 --> 00:58:45.568]  It is a big idea.
[00:58:45.588 --> 00:58:47.689]  A New World Order.
[00:58:48.409 --> 00:58:53.011]  In the near future, Earth is dominated by a powerful world government.
[00:58:53.291 --> 00:58:55.452]  It's known as the Bilderberg Group.
[00:58:56.112 --> 00:58:58.353]  Could their objective be world domination?
[00:58:58.913 --> 00:59:01.354]  For thousands of years, their dark order grew.
[00:59:02.095 --> 00:59:09.418]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:59:12.438 --> 00:59:17.421]  For the first time in history, the elite's plan for world government is blown wide open.
[00:59:17.882 --> 00:59:21.344]  You will learn the secret that drives the entire New World Order agenda.
[00:59:21.744 --> 00:59:24.226]  Bill of Rights is making great progress for the world government.
[00:59:24.326 --> 00:59:25.467]  Most people have no idea.
[00:59:25.487 --> 00:59:26.247]  They're not after money.
[00:59:26.267 --> 00:59:27.368]  They have all the money they need.
[00:59:27.548 --> 00:59:28.269]  They're after power.
[00:59:28.529 --> 00:59:29.369]  That's what they're after.
[00:59:29.690 --> 00:59:34.213]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:59:34.433 --> 00:59:37.955]  Or watch it online right now at PrisonPlanet.tv.
[00:59:38.395 --> 00:59:38.796]  In Game.
[00:59:39.176 --> 00:59:40.717]  Blueprint for global enslavement.
[00:59:41.197 --> 00:59:42.258]  You have been warned.
[00:59:46.341 --> 00:59:48.242]  Waging war on corruption.
[00:59:48.722 --> 00:59:51.604]  Alex Jones on the GCN Radio Network.
[00:59:57.648 --> 00:59:58.749]  Government cover-ups.
[00:59:59.389 --> 01:00:00.210]  You want answers?
[01:00:00.970 --> 01:00:02.891]  Well, so does he.
[01:00:02.911 --> 01:00:06.194]  He's Alex Jones on the GCN Radio Network.
[01:00:06.734 --> 01:00:10.797]  And now, live from Austin, Texas, Alex Jones.
[01:00:15.707 --> 01:00:17.707]  We are now into hour number two.
[01:00:17.727 --> 01:00:19.408]  Let me finish up with some news I was covering.
[01:00:19.428 --> 01:00:23.069]  We're going to get into part two of Life Extension Technologies.
[01:00:23.649 --> 01:00:28.030]  The third hour we're going to get a quick report from Tibet on what's happening there and your phone calls and more news.
[01:00:30.171 --> 01:00:40.534]  Okay, so for 35 years in the Echelon group of nations, I call them that because the same nations that have Echelon, I noticed about a decade ago, the NSA spying system,
[01:00:41.348 --> 01:00:43.269]  New Zealand, Australia, Canada, the U.S.
[01:00:43.289 --> 01:00:48.072]  and England all have Head Start, Secure Start, Good Start.
[01:00:48.092 --> 01:00:52.634]  It's all the same programs, all the same or similar names, same police uniforms.
[01:00:53.294 --> 01:00:54.615]  It's the same social planners.
[01:00:54.675 --> 01:00:57.456]  It's run by the same people, the Anglo-American establishment.
[01:00:58.537 --> 01:01:03.940]  And the European establishments, like the twin brother, it's almost the same, but a little different.
[01:01:04.280 --> 01:01:05.981]  Worse in some cases, not in others.
[01:01:07.010 --> 01:01:10.331]  You know, we're worse in some other areas than they are, but it's pretty much the same system.
[01:01:10.351 --> 01:01:13.372]  But I mean exactly the same with our five nations.
[01:01:14.952 --> 01:01:16.952]  Because we're all really commonwealths under the Queen of England.
[01:01:17.192 --> 01:01:19.773]  We've been under that at least since 1913 back here in the U.S.
[01:01:20.413 --> 01:01:21.433]  Went into receivership.
[01:01:21.954 --> 01:01:24.474]  But, and then in 33 they expanded with War Powers Act.
[01:01:25.014 --> 01:01:30.796]  But they take your blood at any hospital in Australia, England, U.S., Canada, and many other areas.
[01:01:31.796 --> 01:01:32.616]  Those are the big five.
[01:01:34.019 --> 01:01:43.262]  And they put it in a database, they use it for genetic engineering, and they say they own it, and they patent it, and they're even talking about charging you later for your own genes for gene therapy.
[01:01:43.543 --> 01:01:54.807]  I'm not talking about you bagging your own blood or cord blood for your child later if they need it, with the different types of cells, the stem cells.
[01:01:54.867 --> 01:01:57.508]  I'm talking about they take your baby's blood and they put it in a database.
[01:01:57.568 --> 01:02:00.809]  Now, they announced in England, Australia, and now the U.S.
[01:02:01.764 --> 01:02:09.448]  In the last three years that, yeah, it's going into a Homeland Security and in those countries, Scotland Yard and the rest, your child's put in the government database.
[01:02:10.268 --> 01:02:13.930]  Now it's not put into the main index, but it's entered in and prepared and ready.
[01:02:15.691 --> 01:02:19.913]  No Fourth Amendment, no nothing, just criminal government doing what criminals do.
[01:02:20.093 --> 01:02:27.096]  Now, two years ago, I reported, because Google put a press release out,
[01:02:27.802 --> 01:02:30.784]  That they were going to use cameras built into almost all new computers.
[01:02:31.364 --> 01:02:36.246]  By almost, I don't know of any computer that doesn't have them built into the screen, or above it, or beside it, and microphones.
[01:02:37.587 --> 01:02:40.789]  And people say, well yeah, that's just so you can do video conferencing.
[01:02:40.829 --> 01:02:48.273]  Yes, but they are going to use it to watch you and listen to you, and then have text ads and audio ads.
[01:02:48.993 --> 01:02:52.395]  If a dog's barking, they will send you dog food ads.
[01:02:52.495 --> 01:02:54.476]  That was their press release example.
[01:02:55.447 --> 01:03:01.752]  And it's going to know what you're watching on television by the audio of it with keyword computers, NSA type technology.
[01:03:03.613 --> 01:03:12.299]  Again, the computer puts it into text, and the Google software, which is really NSA, and it's old generation stuff, comes in, now they're upgrading it, comes in and scans it.
[01:03:12.319 --> 01:03:17.423]  And so, forget just cookies and tracking you on the computer, this is your camera watching you.
[01:03:19.226 --> 01:03:25.227]  We'll have repairmen around the office, or people like that, and they'll say, hey, why do you have a piece of tape over that camera on the computer?
[01:03:25.247 --> 01:03:31.428]  And they'll kind of laugh at me, and when I tell them, because they can tune in and watch me, oh, they're watching you!
[01:03:31.448 --> 01:03:33.688]  It doesn't matter if Google puts out a press release.
[01:03:33.708 --> 01:03:35.809]  It doesn't matter if they say they're already doing it.
[01:03:36.969 --> 01:03:48.771]  Comcast, and this was covered by New TV, a big industry blog, but you can actually go to Comcast announcing it, Comcast cameras to start watching you.
[01:03:49.457 --> 01:03:50.958]  And this is going to be in the cable box.
[01:03:51.018 --> 01:04:02.424]  Now, remember I told you ten years ago, an engineer, I was first told by an installer, then an engineer told me, yeah, these new digital scientific Atlantic cable boxes listen to you.
[01:04:03.385 --> 01:04:04.726]  And he opened it up and showed me the microphone.
[01:04:04.746 --> 01:04:08.328]  He said, no, no, they collect data, keywords for marketing.
[01:04:08.348 --> 01:04:09.168]  That's what we're told.
[01:04:09.929 --> 01:04:13.591]  And man, I had cable companies calling me up, threatening me.
[01:04:14.278 --> 01:04:16.360]  Not, not, not executives saying I'm a liar.
[01:04:17.000 --> 01:04:20.823]  I had people, you know, just like, I work there and how dare you lie?
[01:04:20.843 --> 01:04:22.465]  And I go, what are you in?
[01:04:22.485 --> 01:04:23.305]  Well, I'm in sales.
[01:04:23.345 --> 01:04:24.226]  Well, then shut up.
[01:04:24.246 --> 01:04:24.847]  You don't know anything.
[01:04:25.307 --> 01:04:28.550]  Here it is, Comcast cameras to start watching you.
[01:04:28.990 --> 01:04:30.171]  We'll cover that in the third hour.
[01:04:31.312 --> 01:04:32.913]  And they say, if you don't want cable, fine.
[01:04:34.594 --> 01:04:36.236]  But they say, we're going to watch you.
[01:04:36.936 --> 01:04:39.719]  See, it isn't like Orwell where they make you take it.
[01:04:39.759 --> 01:04:40.779]  It's like, you want a cell phone?
[01:04:40.799 --> 01:04:41.400]  You want cable?
[01:04:41.440 --> 01:04:42.221]  You want video games?
[01:04:42.461 --> 01:04:43.802]  You want to have your baby at the hospital?
[01:04:44.460 --> 01:04:45.385]  This is what we do.
[01:04:46.228 --> 01:04:47.192]  We put them in a database.
[01:04:47.233 --> 01:04:47.956]  We take their blood.
[01:04:50.393 --> 01:04:56.195]  Hey ladies, if you love to shop, then visit HerbalHealer.com to browse through their online catalog.
[01:04:56.295 --> 01:05:01.717]  You'll find thousands of effective, alternative, and natural products for you and the whole family.
[01:05:01.917 --> 01:05:09.200]  Besides the amazing products you'll find, this shopping is guilt-free because you're investing in your health, and your health is priceless.
[01:05:09.540 --> 01:05:16.603]  While online, sign up to receive the Herbal Healer newsletter, which will keep you informed on the latest and greatest products and education.
[01:05:16.863 --> 01:05:29.032]  Did you know that Herbal Healer offers not only natural medicine, but also tension relieving herbal teas, cookbooks, aromatherapy, products for pampering, and more great products to help you soothe and relax after a long day.
[01:05:29.052 --> 01:05:32.094]  Want to learn more for yourself and to help others in the future?
[01:05:32.354 --> 01:05:34.716]  Join the Herbal Healer Correspondence Program.
[01:05:34.856 --> 01:05:37.658]  You can work at your own pace from the comfort of your own home.
[01:05:37.918 --> 01:05:41.899]  This accredited, exciting program can help you gain skills and knowledge.
[01:05:42.059 --> 01:05:44.379]  Can you believe you can find all this at one stop?
[01:05:44.599 --> 01:05:46.099]  HerbalHealer.com.
[01:05:46.459 --> 01:05:49.140]  Celebrating 18 years of dedication.
[01:05:50.260 --> 01:05:57.801]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut.
[01:05:58.201 --> 01:06:02.982]  An entirely new two-hour film that completely destroys the official fable forever.
[01:06:03.422 --> 01:06:07.223]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[01:06:07.583 --> 01:06:14.090]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[01:06:14.470 --> 01:06:17.433]  Loose Change Final Cut is the ultimate 9-11 expose.
[01:06:17.893 --> 01:06:23.739]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film
[01:06:24.560 --> 01:06:25.381]  Everyone must see.
[01:06:25.781 --> 01:06:30.985]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com.
[01:06:31.185 --> 01:06:41.013]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[01:06:41.433 --> 01:06:43.675]  We're in a no-holds-bar information war.
[01:06:44.055 --> 01:06:49.379]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[01:06:50.532 --> 01:06:53.475]  Spyville.com is your choice for everything spy related.
[01:06:53.716 --> 01:07:01.665]  Stealth cameras cleverly disguised as items commonly found around the home, night vision cameras, covert phone and voice recorders, powerful binoculars, security systems and more.
[01:07:01.885 --> 01:07:07.732]  Find hidden cameras wherever you go with a small handheld spy finder and locate hidden transmitters with one of our bug detectors.
[01:07:08.032 --> 01:07:13.694]  Spyville.com also carries a wide variety of night vision scopes, allowing you to see in the darkest of conditions.
[01:07:13.914 --> 01:07:18.596]  Protect your home and business with our complete line of security cameras, made to fit any situation.
[01:07:18.816 --> 01:07:21.657]  We also carry a large selection of personal security devices.
[01:07:21.877 --> 01:07:28.739]  Keep your personal belongings secure using our hidden safes made out of everyday household items, including an outlet safe and even an underwear safe.
[01:07:29.019 --> 01:07:33.623]  Go to Spyville.com that's S-P-Y-V-I-L-L-E dot com or call us today at 866-779-8455.
[01:07:33.643 --> 01:07:33.923]  That's 866-779-8455.
[01:07:33.943 --> 01:07:36.465]  Use promotional code GCN007 and receive a 5% discount when ordering online.
