[00:00:00.009 --> 00:00:01.830]  Welcome, ladies and gentlemen.
[00:24:26.169 --> 00:24:35.097]  Enough desire and enough effort and enough work and enough genius to be able to figure out how to make a successful commercial enterprise out of telling the truth.
[00:24:35.598 --> 00:24:37.460]  You know, what a concept!
[00:24:37.480 --> 00:24:43.065]  And to infiltrate the biggest, the most uncontrollable source of media out there, the internet.
[00:24:43.265 --> 00:24:43.745]  Yeah, really.
[00:24:43.765 --> 00:24:44.126]  Utilize that.
[00:24:44.466 --> 00:24:44.967]  Absolutely.
[00:24:44.987 --> 00:24:48.813]  I mean, you know, Alex is what, being punished because of his success?
[00:24:48.833 --> 00:24:56.024]  I mean, I'm sure there's some jealousy out there, you know, but look, I admire that I have never seen anybody that works like Alex.
[00:24:56.165 --> 00:24:58.148]  I can't, you know, it's hard to be around Alex.
[00:24:59.830 --> 00:25:00.150]  Oh, yeah.
[00:25:29.810 --> 00:25:34.774]  Yeah, it's a necessity to put out pictures that thousands if not millions of people see.
[00:25:34.974 --> 00:25:35.474]  Exactly!
[00:25:35.774 --> 00:25:39.297]  And to put out a four-hour radio program every day.
[00:25:39.317 --> 00:25:40.178]  Yeah, every day.
[00:25:40.198 --> 00:25:42.499]  A two-hour TV show every day.
[00:25:42.519 --> 00:25:45.001]  I mean, and just so much more.
[00:25:45.041 --> 00:25:50.465]  I mean, to go to events, to write all these articles, to host, I believe, five different websites.
[00:25:50.485 --> 00:25:51.946]  It's the Energizer Bunny, man.
[00:25:53.867 --> 00:25:58.331]  Alright, we're going to take your calls through this segment and then we're going to have Officer Jack McLammon
[00:25:59.215 --> 00:26:01.016]  And then Russell Wood on property taxes.
[00:26:02.537 --> 00:26:03.757]  It's just unbelievable.
[00:26:03.777 --> 00:26:05.758]  It's just like you can never, ever, ever do enough.
[00:26:06.378 --> 00:26:12.521]  Alright, let's just talk 9-11 for a second before we go back to calls because this is important.
[00:26:13.321 --> 00:26:16.463]  This is a lot of information that independent researchers are going to have to go through.
[00:26:16.503 --> 00:26:20.925]  We're talking about people in FEMA being interviewed, people in the CIA.
[00:26:20.965 --> 00:26:23.606]  Like you were saying, you were asking whether or not Robert Wright had been interviewed.
[00:26:23.846 --> 00:26:26.968]  There's an index of all of them and they're all available in PDF format.
[00:26:26.988 --> 00:26:30.369]  I got to scan it over really lightly last night.
[00:26:30.409 --> 00:26:35.952]  If you could look at your archive when we sent you that video of ours when I was talking to the
[00:26:37.037 --> 00:26:39.398]  Chairman of the 9-1-1 Commission back in 2006.
[00:26:40.218 --> 00:26:44.400]  A part that didn't get in your film was my questioning him about Robert Wright.
[00:26:45.040 --> 00:26:46.221]  I asked him about Robert Wright.
[00:26:46.261 --> 00:26:47.921]  I said, well, you know, Robert Wright went public.
[00:26:48.061 --> 00:26:50.082]  Did you interview Robert Wright?
[00:26:50.102 --> 00:26:51.143]  And he says, well, we might have.
[00:26:51.203 --> 00:26:52.583]  And I said, well, it's not in the report.
[00:26:52.603 --> 00:26:53.584]  And he said, well, he might have been.
[00:26:55.084 --> 00:26:56.444]  He said, well, we interviewed 2,000 people.
[00:26:56.504 --> 00:26:57.745]  I don't know.
[00:26:58.565 --> 00:27:07.647]  And I said, Robert, I was tracking the money from the Islamic charities coming from Saudi Arabia into this country, and the FBI told him to shut up.
[00:27:08.407 --> 00:27:10.988]  And he said, well, it's national security.
[00:27:11.508 --> 00:27:14.749]  They always bring up that national security thing whenever something is inconvenient.
[00:27:14.769 --> 00:27:16.829]  It's the carte blanche answer for none of your goddamn business.
[00:27:16.849 --> 00:27:17.370]  Yeah, shut up.
[00:27:17.450 --> 00:27:17.930]  Can't go there.
[00:27:17.970 --> 00:27:18.690]  National security.
[00:27:18.770 --> 00:27:19.370]  National security.
[00:27:19.550 --> 00:27:22.091]  Alright, let's take Jesse in Wisconsin.
[00:27:22.111 --> 00:27:22.891]  Jesse, what's on your mind?
[00:27:23.851 --> 00:27:25.152]  Hey, I was just calling up.
[00:27:25.212 --> 00:27:26.874]  I've got a couple issues on my mind.
[00:27:27.995 --> 00:27:34.301]  The first one, you're going to be talking with your next guest about taxes and ordinances and things like that going on in cities.
[00:27:34.361 --> 00:27:45.753]  I just found out today on Madison, Wisconsin, there's new zoning rules going on to adapt to climate change as the city of Madison, Wisconsin, has ordinances to adapt to climate change.
[00:27:45.773 --> 00:27:46.854]  That's the title.
[00:27:47.301 --> 00:27:53.502]  I actually went on the City of Madison webpage and the PDF that had all this information is now completely blank.
[00:27:53.522 --> 00:27:54.843]  There's like eight blank pages.
[00:27:54.863 --> 00:27:59.023]  So it's going to be hard for listeners to actually go look at that.
[00:27:59.203 --> 00:28:00.704]  Look for the cached version, man.
[00:28:01.084 --> 00:28:05.165]  If you bring it up into a Google search, you might be able to get lucky and get the cached version.
[00:28:05.205 --> 00:28:07.425]  That's often how I get news stories that they pull.
[00:28:07.465 --> 00:28:07.845]  Continue.
[00:28:08.745 --> 00:28:11.746]  There is a businessandmedia.org has the
[00:28:13.519 --> 00:28:15.720]  Just the news article explaining some of this on there.
[00:28:15.980 --> 00:28:18.562]  But basically what they want to do, it sounds good on the surface.
[00:28:19.462 --> 00:28:24.265]  For instance, if you cut down a tree on your property, the ordinance will be you have to plant two more.
[00:28:24.325 --> 00:28:29.688]  And that sounds good, but sometimes, you know, you have to take a tree out because it's ruining the sewage lines that lead to the streets and things like that.
[00:28:29.708 --> 00:28:32.590]  And planting two more trees will just give you the same problem 20 years down the road.
[00:28:37.008 --> 00:28:37.828]  That's conditioning.
[00:28:37.928 --> 00:28:39.169]  It's all just conditioning.
[00:28:39.329 --> 00:28:41.851]  I remember the Planet Tree Foundation when I was a kid.
[00:28:41.891 --> 00:28:49.296]  They make everything out to be the best thing ever, and we're saving the planet, and there's a good feeling we're all going to recycle, blah, blah, blah.
[00:28:49.336 --> 00:28:58.502]  I remember when Clinton was president, he bulldozed a bunch of trees into the Grand Canyon so that the camera view would be better for his saving the environment.
[00:28:58.542 --> 00:28:59.803]  I don't even know if I'm against that.
[00:28:59.823 --> 00:29:01.324]  Alright, thank you so much for the call.
[00:29:02.865 --> 00:29:03.525]  I have another thing.
[00:29:03.765 --> 00:29:07.647]  Aside from this, a lot of people are talking about buying gold and silver these days.
[00:29:07.927 --> 00:29:15.430]  I just let the listeners know and be aware that buying gold and silver is not just as easy as just taking your money down and buying it.
[00:29:15.450 --> 00:29:17.371]  You should really pay attention to the ratio.
[00:29:17.391 --> 00:29:19.492]  The closer it is to 80 to 1, you'd buy silver.
[00:29:19.532 --> 00:29:21.433]  The closer it is to 40 to 1, you'd buy gold.
[00:29:22.013 --> 00:29:28.456]  That way, you can actually create some wealth out of your own investments on top of the gold and silver actually just being in your savings.
[00:29:28.934 --> 00:29:29.474]  All right, man.
[00:29:29.514 --> 00:29:30.595]  I thank you for the call, Jesse.
[00:29:30.635 --> 00:29:32.136]  I am not a gold expert.
[00:29:32.156 --> 00:29:37.160]  I just know that it's shiny, and it retains value, and it seems to double in value every few years.
[00:29:37.800 --> 00:29:38.841]  It's the Alex Jones Show.
[00:29:38.901 --> 00:29:42.343]  I am Jason Burmess, riding shotgun with Bob Dacey.
[00:29:44.104 --> 00:29:45.005]  We're on the march.
[00:29:45.485 --> 00:29:47.106]  The empire's on the run.
[00:29:48.047 --> 00:29:50.709]  Alex Jones and the GCN Radio Network.
[00:29:53.962 --> 00:29:56.224]  Right now the world is a scary place.
[00:29:56.444 --> 00:30:01.649]  It's only a matter of time until we are struck again, but this time with biological and chemical attacks.
[00:30:01.889 --> 00:30:06.272]  The thought is scary, but it's important to hope for the best and prepare for the worst.
[00:30:06.473 --> 00:30:09.175]  The First Line Defense Kit allows you to do just that.
[00:30:09.355 --> 00:30:19.118]  The first line of defense kit includes Nutri-Immune and Nutri-Defense, providing top biological host defenses against pathogen entry, and provides immune NK killer cell boosting.
[00:30:19.338 --> 00:30:24.300]  Also included, the Nano-Mask Nano-Particular Antiviral Masks with replacement filters.
[00:30:24.480 --> 00:30:25.000]  We're good to go.
[00:30:55.151 --> 00:30:58.333]  Attention please, I've come with a message of information.
[00:30:58.353 --> 00:31:00.915]  9-11 was an inside job.
[00:31:00.935 --> 00:31:02.136]  Do you like being a puppet, sir?
[00:31:02.196 --> 00:31:03.757]  Do you like being a puppet for the New World Order?
[00:31:03.877 --> 00:31:06.700]  How do the American people know that 9-11 was a stage?
[00:31:06.760 --> 00:31:10.382]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR?
[00:31:20.044 --> 00:31:26.070]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:31:26.190 --> 00:31:27.351]  An inside job?
[00:31:28.712 --> 00:31:30.314]  How dare you?
[00:31:31.154 --> 00:31:36.219]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:31:36.239 --> 00:31:38.561]  All hell is breaking loose on 6th Avenue.
[00:31:43.502 --> 00:31:45.305]  Truth Rising.
[00:31:45.325 --> 00:31:48.168]  Download the film at PrisonPlanet.tv right now.
[00:31:48.428 --> 00:31:50.431]  Or get the DVD at Infowars.com.
[00:31:50.691 --> 00:31:53.154]  It's now time to take the revolution to the next level.
[00:31:54.221 --> 00:31:57.962]  Do you have aches and pains or suffer from indigestion or inflammation?
[00:31:58.302 --> 00:32:00.643]  Are you tired of feeling restless from insomnia?
[00:32:00.983 --> 00:32:08.025]  These symptoms are produced by negative toxins, but with the correct information, understanding, and care, you can cleanse them from your body.
[00:32:08.345 --> 00:32:13.386]  Allomaster.com would like to help you begin the road to recovery with aloe vera.
[00:32:13.486 --> 00:32:22.189]  For over 4,000 years, aloe vera has been known for its therapeutic and healing properties and is widely recognized as the plant that helps alleviate minor burns.
[00:32:22.629 --> 00:32:30.820]  Allomaster.com picks the best aloe leaves and produces the most potent aloe vera concentrated juices and freeze-dried capsules you can find.
[00:32:31.121 --> 00:32:38.791]  Allomaster.com offers products with 10 times the potency of ordinary aloe products, enhancing the benefits of this ancient cleansing plant.
[00:32:39.111 --> 00:32:42.517]  Turn over a new leaf and visit us today at alomaster.com.
[00:32:42.657 --> 00:32:46.584]  That's A-L-O-E master dot com, or call us at 1-800-934-ALLO.
[00:32:46.624 --> 00:32:47.105]  That's 1-800-934-2563 today!
[00:33:11.966 --> 00:33:13.548]  Alright, it's the Alex Jones Show!
[00:33:15.030 --> 00:33:20.498]  We are back with Bob Dacey Riding Shotgun and hopefully we've got Officer Jack McLam on the line.
[00:33:20.538 --> 00:33:22.441]  He does another great program here at GCN.
[00:33:24.383 --> 00:33:27.785]  And we've had a lot of people in an uproar over the gun issue today.
[00:33:27.805 --> 00:33:32.448]  So what better guest to have on other than Officer Jack McClam.
[00:33:32.849 --> 00:33:46.898]  One of the guys that really was on the front lines of educating not only the populace, but like you said, the police and military about the New World Order, global government, and why it's so important to keep our Second Amendment and have well-organized militias.
[00:33:46.938 --> 00:33:47.938]  Mr. McClam, are you with us?
[00:33:48.799 --> 00:33:51.441]  I'm here, Brother Jason and Bob.
[00:33:51.701 --> 00:33:53.062]  Good to be back on with you.
[00:33:54.326 --> 00:33:58.628]  Well, why don't you just give the listeners just a little summation of who you are and where they can get your information.
[00:34:00.669 --> 00:34:15.216]  Well, I'm in my 29th year as a volunteer educating our police and soldiers, and I have a website of one of our associations, Police and Military Against the New World Order.
[00:34:17.197 --> 00:34:20.078]  You find that very easily by going to www.
[00:34:22.634 --> 00:34:31.799]  Jack McLamb, and it's spelled M-C, capital L-A-M-B, just like a lamb, mclamb.org.
[00:34:33.399 --> 00:34:34.680]  Jackmclamb.org.
[00:34:35.540 --> 00:34:38.822]  And you'll find all of my qualifications there.
[00:34:40.063 --> 00:34:44.105]  I was the most highly decorated police officer in the history of Phoenix, Arizona.
[00:34:44.965 --> 00:34:50.568]  And after I became a constitutionalist and started serving the people instead of serving the city,
[00:34:51.514 --> 00:34:54.756]  I became the most fired officer in the history of Phoenix, Arizona.
[00:34:55.256 --> 00:35:04.280]  And so I started writing my police and military publication, Aid in a Bet, police military newsletter on constitutional issues.
[00:35:04.980 --> 00:35:11.223]  And that really ticked them off because they didn't want our police and military to even be thinking about the Constitution.
[00:35:12.283 --> 00:35:17.786]  They just want them to follow their corrupt orders and do what they're told to do.
[00:35:18.977 --> 00:35:26.443]  And I took issue with that because I saw firsthand how we were committing crimes.
[00:35:26.583 --> 00:35:34.149]  We police officers were committing crimes in supposedly to arrest the criminals.
[00:35:34.749 --> 00:35:37.351]  We would have to become criminals to arrest the criminals.
[00:35:38.212 --> 00:35:41.895]  And that offended me as a Christian police officer.
[00:35:41.995 --> 00:35:46.659]  And so after taking so much of that for about three years,
[00:35:47.543 --> 00:36:06.961]  I became the most highly decorated officer in Phoenix, Arizona history and then I began to change after I had a man about 85, 90 years old upset me because I didn't know the Constitution.
[00:36:10.613 --> 00:36:23.279]  Uh, speech I was giving out at Sun City, Arizona for senior citizens on how they could protect themselves from muggings and rapes and house break-ins and so forth.
[00:36:24.600 --> 00:36:30.123]  They were undergoing quite a serious attack as they'd cash their social security checks.
[00:36:30.223 --> 00:36:34.445]  They would be attacked and have it taken away from them.
[00:36:34.805 --> 00:36:37.086]  So they invited me out to speak and, uh,
[00:36:39.057 --> 00:36:48.382]  85, 90-year-old man embarrassed me to tears almost there as he began to say, didn't you swear an oath to the Constitution of the United States?
[00:36:48.462 --> 00:36:50.223]  And I said, well, certainly I did.
[00:36:51.904 --> 00:36:55.846]  Or to the Constitution and the people and so forth.
[00:36:55.926 --> 00:36:56.907]  I said, yes, I did.
[00:36:57.507 --> 00:36:59.789]  I did it when I was in during the Vietnam War.
[00:37:00.629 --> 00:37:04.291]  Took that oath and then I took the oath when I became a police officer.
[00:37:05.211 --> 00:37:09.592]  And he began to question me about the Constitution, and I didn't have any answers for him.
[00:37:09.632 --> 00:37:13.114]  Like, what is the Sixth Amendment to the Bill of Rights?
[00:37:13.754 --> 00:37:15.474]  And, you know, so forth and so on.
[00:37:16.095 --> 00:37:17.975]  And he just embarrassed me to pieces.
[00:37:19.516 --> 00:37:21.896]  And I hated that man at that time.
[00:37:22.337 --> 00:37:23.617]  I mean, I really hated him.
[00:37:24.097 --> 00:37:29.519]  And I went home that night feeling that I could go out underneath the door with it closed.
[00:37:29.599 --> 00:37:31.940]  I was so low and so upset.
[00:37:35.031 --> 00:37:40.574]  But after about two weeks of not sleeping at night, God was working on me, brother.
[00:37:42.134 --> 00:37:49.598]  And so finally, I sat up in the middle of the bed one night and realized that that little old 85, 90-year-old man was right.
[00:37:49.658 --> 00:37:55.101]  I should have known the Constitution and the Bill of Rights that I had sworn to protect.
[00:37:56.061 --> 00:38:03.765]  And so I went right down to the library, and the city library had trouble finding a Constitution and Bill of Rights for me.
[00:38:04.702 --> 00:38:25.454]  But they finally found it, and I took it home and studied it, and then joined a constitutional group in Mesa, Arizona, where I was quite shocked that when I got there at this meeting, I didn't know it was a tax protest meeting, and I was
[00:38:28.268 --> 00:38:32.489]  Everybody, you went around the room and told who you are and what you do for a living.
[00:38:33.230 --> 00:38:49.735]  So when they got to me, I told them I was a Finnish police officer and the position I served in and everybody really got quiet, you know, and that night when I left, they all walked me out to the car and waved to me, waved goodbye.
[00:38:51.376 --> 00:38:56.938]  Well, I continue to go to these constitutional training meetings for several weeks and then
[00:38:57.677 --> 00:39:05.679]  The leader told me, he says, the reason we walked you out of their car that night was so you wouldn't copy down our license plate numbers when you left.
[00:39:05.699 --> 00:39:07.780]  I said, oh, okay.
[00:39:08.280 --> 00:39:18.323]  And so we became good friends after several months of me attending the meetings and really being earnestly seeking to learn about my constitutional oath.
[00:39:19.063 --> 00:39:27.186]  So when I came back to the police department, I started asking my sergeant and my captain
[00:39:27.874 --> 00:39:41.641]  And on up through the chain of command if they knew what was in the Constitution, because we were regularly violating our constitutional oath, and I didn't know that until I studied it, you know?
[00:39:42.341 --> 00:39:46.383]  And then I realized that we're violating our oath all the time.
[00:39:47.003 --> 00:39:52.166]  And of course, the officers didn't know what their oath pertained of, like me.
[00:39:53.973 --> 00:40:17.319]  So I started my newsletter, Constitutional Issues for Lawmen and Soldiers, and boy, that blew a hole in my career, because they liked soldiers and police not knowing about the Constitution, and so they could be told to do things that were criminal in a violation of their constitutional oath, and they'd do it, because they didn't know about it.
[00:40:18.499 --> 00:40:22.260]  So I was set out to change that, and so then I
[00:40:23.274 --> 00:40:27.996]  I was fired repeatedly for my constitutional work.
[00:40:28.597 --> 00:40:34.559]  But the neat thing about it was, I had a very liberal civil service board in the city of Phoenix.
[00:40:35.120 --> 00:40:43.363]  And when a police officer was fired, he could go before the civil service board, or she, and state their case.
[00:40:43.724 --> 00:40:52.968]  And in each case, when I would go in and tell them about my constitutional writings to my fellow police officers, they would return me to work with full back pay.
[00:40:53.692 --> 00:40:58.773]  So you can't fire a man for what he believes and what he says.
[00:41:01.054 --> 00:41:12.016]  And they, the very liberal civil service board said they didn't agree with anything I wrote in my constitutional publication, but they realized I had a right to write it to my fellow officers.
[00:41:12.076 --> 00:41:13.797]  So they returned me to work each time.
[00:41:15.457 --> 00:41:18.418]  And then my chief decided to try to get me killed.
[00:41:19.170 --> 00:41:21.952]  You know, because he couldn't get rid of me any other time.
[00:41:22.452 --> 00:41:31.457]  And he had state police, uh, federal police getting ahold of him, telling him to stop McGlam for writing this constitutional publication.
[00:41:32.478 --> 00:41:47.647]  So he decided on a plan, he put me out in the high crime area of South Phoenix, the war zone of South Phoenix, we call it, where I always did work, but they put me out on midnights and told all the, all the police officers,
[00:41:48.328 --> 00:41:51.730]  Twenty-five hundred of us that not to go.
[00:41:52.311 --> 00:41:55.593]  If McGilliam calls for a backup, don't go to aid him.
[00:41:55.873 --> 00:41:56.453]  Don't go.
[00:41:56.654 --> 00:41:59.175]  If he calls for a backup, do not go and help him.
[00:41:59.936 --> 00:42:01.777]  So the chief was trying to get me killed.
[00:42:01.797 --> 00:42:05.399]  Of course, my chief of police, Ruben Ortega, was a murderer anyway.
[00:42:06.140 --> 00:42:12.124]  He had murdered a man and got away with it because he was chief of police, but he was going to murder me, you know?
[00:42:12.644 --> 00:42:15.086]  So it was tough for the next five years.
[00:42:15.206 --> 00:42:16.547]  I worked without a backup.
[00:42:17.097 --> 00:42:20.658]  In the war zone of South Phoenix and got injured numerous times.
[00:42:21.578 --> 00:42:30.181]  And finally, the civil city doctors realized that Ruben Ortega, the chief, was trying to get me killed because they kept patching me up.
[00:42:30.761 --> 00:42:41.764]  And so I arrested a drug smuggler, illegal alien out of Mexico one morning, Sunday morning, and we got in a big fight that lasted almost an hour.
[00:42:42.485 --> 00:42:43.765]  And, uh, uh,
[00:42:44.341 --> 00:42:56.685]  Nobody would come as a backup for me and so finally it ended up I was so injured with my neck and back and shoulder that all I could do was hold on to this guy's foot.
[00:42:57.525 --> 00:43:01.906]  I had an arm lock on his foot and he couldn't get away.
[00:43:02.507 --> 00:43:09.689]  So finally he was dragging me down the street and another officer drove by and saw me and he stopped and helped me.
[00:43:10.429 --> 00:43:13.290]  He wasn't supposed to but he did and we got him under arrest.
[00:43:14.372 --> 00:43:21.497]  And so when I went to the city doctors that time, they told me that they were not going to release me to go back to work.
[00:43:21.517 --> 00:43:22.998]  They were going to retire me out.
[00:43:23.919 --> 00:43:35.548]  And so my very evil police chief, Ruben Ortega, fought my retirement, didn't want to give me any retirement pay at all, even though I was disabled.
[00:43:36.448 --> 00:43:41.032]  And so it was a battle, but I finally retired out with a small pension.
[00:43:42.140 --> 00:43:50.566]  I've been doing this work now for 29 years of trying to educate our police and soldiers to try to get them to realize that they have an oath.
[00:43:54.204 --> 00:43:56.926]  responsibility to the people, not to the city.
[00:43:57.386 --> 00:43:58.967]  Jack, this is Bob Dacey.
[00:43:59.008 --> 00:44:01.329]  I wanted to ask you something here.
[00:44:01.689 --> 00:44:03.551]  I've never had the pleasure of meeting you in person.
[00:44:03.571 --> 00:44:05.832]  I would love to do that because I really admire what you do.
[00:44:06.533 --> 00:44:07.554]  Thank you, Brother Bob.
[00:44:07.994 --> 00:44:09.335]  You take it right to the bottom line.
[00:44:09.355 --> 00:44:12.517]  You always say that if tyranny comes, it's going to be wearing a uniform.
[00:44:12.777 --> 00:44:13.378]  That's right.
[00:44:13.558 --> 00:44:19.502]  And your whole thing is to wake up the police and the military as to what their oath really means to the Constitution.
[00:44:19.963 --> 00:44:22.364]  I know you had that Operation Vampire Killer 2000
[00:44:23.545 --> 00:44:26.189]  I read that thing and everything in it is just right on.
[00:44:26.549 --> 00:44:28.111]  I want to ask you this question.
[00:44:28.151 --> 00:44:32.657]  This is kind of a down to earth question in terms of what a beat cop experiences.
[00:44:33.218 --> 00:44:37.183]  Because in Austin we're having some problems, constitutional problems with certain things.
[00:44:37.844 --> 00:44:40.027]  How does a beat cop overcome
[00:44:41.073 --> 00:44:55.700]  the defense of necessity where where his superiors say well guys we just gotta do this you know we have we have to do this particular procedure because we just have to just to save the children or keep the baby safe or whatever.
[00:44:55.940 --> 00:44:59.822]  How does a cop defend against that when what he's being told to do is illegal?
[00:45:00.602 --> 00:45:10.167]  Well luckily I got into law enforcement in 1976 and at that time we had a nightstick, a gun
[00:45:11.053 --> 00:45:11.113]  I'm
[00:45:35.097 --> 00:45:43.811]  The call for a backup, so usually we would win, but I did lose seven of my brother officers during the years I was on the force.
[00:45:44.488 --> 00:45:46.548]  They're in the war zone of South Phoenix.
[00:45:46.968 --> 00:45:55.610]  I'm talking about when the powers that be in the police department want their cops to do something which is constitutionally questionable.
[00:45:55.630 --> 00:46:00.311]  Like for example, here in Austin we're having this big dispute about what we call vampire cops.
[00:46:01.011 --> 00:46:11.873]  Where they pull somebody over for driving while intoxicated and when he uses his Fifth Amendment to not cooperate, they forcibly take blood from him.
[00:46:12.723 --> 00:46:19.230]  And do you have a position on that particular issue, the vampire cop versus the Fifth Amendment?
[00:46:19.731 --> 00:46:30.082]  Well, it is totally within the purview of the Constitution that a person say no to giving evidence
[00:46:31.643 --> 00:46:33.265]  To convict them, even blood.
[00:46:33.725 --> 00:46:36.587]  Yeah, but the cops nowadays say, yeah, but we just have to.
[00:46:37.148 --> 00:46:38.569]  Well, somebody.
[00:46:38.609 --> 00:46:39.369]  Yeah.
[00:46:40.110 --> 00:46:42.532]  They don't know anything about the constitution.
[00:46:42.732 --> 00:46:43.793]  That's the sad thing.
[00:46:44.193 --> 00:46:45.594]  The new cops coming on.
[00:46:45.654 --> 00:46:54.101]  Matter of fact, they're, they're hiring cops after I went through and they finally got rid of me through retirement.
[00:46:54.541 --> 00:46:56.703]  They changed the hiring practices.
[00:46:57.338 --> 00:47:03.841]  That no more would they hire a Christian cop with a high moral value, with high moral values.
[00:47:04.281 --> 00:47:18.907]  They just wouldn't do it because I was not, and I convinced other Christian police officers and other police officers not to do anything criminal because it is not what we should do to get a person into jail.
[00:47:19.867 --> 00:47:21.928]  And so I was there on the scene.
[00:47:23.234 --> 00:47:52.863]  Many times, like one night, some officers stopped a patriot, and the patriot knew questions to ask and comments to say, and so he called for a backup, and I appeared on the scene with some other officers there, and he had a gun on the front seat that was out in the open, and so to punish him, the officers decided that they would say that his coat was over the gun,
[00:47:53.715 --> 00:47:57.497]  And booking for a felony for having a concealed weapon in the vehicle.
[00:47:57.757 --> 00:47:59.458]  And I said, no, you're not going to do that.
[00:47:59.618 --> 00:48:03.700]  If you do, I'm going to tell, you know, and so they didn't do it.
[00:48:03.860 --> 00:48:22.229]  But another thing we started doing in the city of Phoenix is that if we had somebody we didn't like, like a patriot, a Christian or a patriot that would ask us questions that we couldn't answer about the constitution or something, then we would fall down and scream.
[00:48:23.214 --> 00:48:24.976]  And say, he pushed me, he pushed me.
[00:48:25.356 --> 00:48:31.040]  And so we would turn a misdemeanor stop into a felony against the person.
[00:48:31.621 --> 00:48:35.624]  And of course, he didn't push you, but it would become a felony.
[00:48:36.365 --> 00:48:46.453]  So I would reject that and tell the officers in my newsletter about, don't do this because you become a criminal just like the criminals we're trying to arrest, you know?
[00:48:47.294 --> 00:48:48.737]  And so, you're right.
[00:48:49.278 --> 00:48:53.228]  Today, it's even more so that we commit crimes.
[00:48:53.328 --> 00:48:56.316]  We get on the witness stand and lie against somebody.
[00:48:57.675 --> 00:49:08.782]  And talk about procedural things, like for example, we have new technology now that wasn't available during the time the Constitution was written, and the Bill of Rights was written.
[00:49:09.522 --> 00:49:18.628]  The Fifth Amendment says you cannot search somebody's houses or papers or personal effects without reasonable cause, going to a judge and getting a warrant.
[00:49:19.408 --> 00:49:24.331]  And it describes the things to be seized and all that stuff.
[00:49:25.352 --> 00:49:38.599]  But now, I'm playing devil's advocate here now, now we have technology where the evidence of the crime is in your body, in terms of say, driving while intoxicated, and they want that evidence.
[00:49:39.760 --> 00:49:43.562]  And so, it's not in your house anymore, the evidence, it's in your body.
[00:49:44.315 --> 00:49:54.577]  And so, herefore, what's supposedly legal is they take you downtown to a medical facility if you refuse to cooperate and forcibly draw your blood.
[00:49:55.337 --> 00:50:03.198]  Well, that's totally unconstitutional, as you know, but they don't go by the Constitution anymore because it restricts them too much.
[00:50:03.258 --> 00:50:12.340]  We're going into a totalitarian state here in this country and they don't want to use the Constitution and don't want you to use the Constitution anymore.
[00:50:13.188 --> 00:50:16.450]  But that is totally unconstitutional for them to make.
[00:50:16.550 --> 00:50:22.795]  You should be able to decide if you want to give blood or if you want to do the breathalyzer test.
[00:50:23.315 --> 00:50:26.197]  And it used to be where you could make that decision.
[00:50:26.257 --> 00:50:31.421]  Now, they could fine you by taking your license away for a couple years and so forth.
[00:50:32.042 --> 00:50:33.663]  There wasn't much you could do about that.
[00:50:33.763 --> 00:50:37.145]  But you did have a right to say no to those kind of tests.
[00:50:37.245 --> 00:50:37.726]  But now,
[00:50:38.527 --> 00:50:41.890]  If they've thrown the Constitution out, they do whatever they want.
[00:50:42.251 --> 00:50:43.392]  Alright, it's the Alex Jones Show.
[00:50:43.412 --> 00:50:44.193]  We'll be back after this.
[00:50:44.253 --> 00:50:45.354]  Infowars.com.
[00:50:54.139 --> 00:50:58.422]  Are you fed up with all the side effects of chemicals in your shampoos and detergents?
[00:50:58.662 --> 00:51:03.564]  Even fragrances can signal some 4,000 separate ingredients, most of which are synthetic.
[00:51:03.745 --> 00:51:05.085]  Hi folks, Alex Jones here.
[00:51:05.265 --> 00:51:08.747]  Why not go back to basics and be safe with Calbin Pure Soaps?
[00:51:08.868 --> 00:51:14.051]  They're all natural and you'll save some 85% the money you're spending for your cleaning products now.
[00:51:14.291 --> 00:51:20.054]  Marty Schachter founded Calbin Soap Company in 1947 and provided products for health institutions.
[00:51:20.394 --> 00:51:22.816]  Now, Calvin Soaps are available to you and me.
[00:51:22.896 --> 00:51:25.217]  Triple concentrated for all your cleaning needs.
[00:51:25.417 --> 00:51:27.558]  From bathing and laundry to dishes, hair and more.
[00:51:27.858 --> 00:51:28.819]  No harsh chemicals.
[00:51:29.059 --> 00:51:30.000]  No animal testing.
[00:51:30.240 --> 00:51:31.561]  I use them and love them.
[00:51:31.581 --> 00:51:33.182]  Knowing they're all natural and safe.
[00:51:33.462 --> 00:51:34.522]  And I save big time.
[00:51:34.883 --> 00:51:36.103]  Call Calvin Pure Soap at 1-800-340-7091.
[00:51:36.123 --> 00:51:36.343]  That's 1-800-340-7091.
[00:51:36.363 --> 00:51:37.964]  Or log on to 5starsoap.com now for a free catalog.
[00:51:46.349 --> 00:51:52.895]  Again, that number 1-800-340-7091 or 5starsoap.com for all your cleaning needs.
[00:51:54.076 --> 00:52:00.402]  A day unlike any other in the long course of American history, a terrorist act of war against this country.
[00:52:00.762 --> 00:52:02.424]  The enemy struck America on September 11th.
[00:52:03.399 --> 00:52:04.400]  But who is the enemy?
[00:52:04.941 --> 00:52:05.441]  Bin Laden.
[00:52:05.741 --> 00:52:06.722]  This is his M.O.
