[00:00:04.980 --> 00:00:09.821]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:58:34.042 --> 00:58:35.543]  How dare you?
[00:58:35.543 --> 00:58:41.565]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:58:41.565 --> 00:58:44.026]  All hell is breaking loose on 6th Avenue.
[00:58:44.026 --> 00:58:50.669]  And if the government has not told the truth, in five years we will be here on the 10th anniversary of... Truth Rising.
[00:58:50.669 --> 00:58:53.770]  Download the film at PrisonPlanet.tv right now.
[00:58:53.770 --> 00:58:56.031]  Or get the DVD at Infowars.com.
[00:58:56.031 --> 00:58:58.492]  It's now time to take the revolution to the next level.
[00:59:01.653 --> 00:59:04.035]  Waging war on corruption.
[00:59:04.035 --> 00:59:13.540]  Alex Jones on the GCN Radio Network.
[00:59:13.540 --> 00:59:14.861]  Big Brother.
[00:59:14.861 --> 00:59:16.622]  Mainstream media.
[00:59:16.622 --> 00:59:18.383]  Government cover-ups.
[00:59:18.383 --> 00:59:19.964]  You want answers?
[00:59:19.964 --> 00:59:21.525]  Well, so does he.
[00:59:21.525 --> 00:59:25.707]  He's Alex Jones on the GCN Radio Network.
[00:59:25.707 --> 00:59:29.770]  And now, live from Austin, Texas, Alex Jones.
[00:59:31.058 --> 00:59:36.682]  We've got Alan Watt for two hours and open phones with him coming up in T-minus 60 minutes.
[00:59:36.682 --> 00:59:42.787]  After the next break, we're going to have Bob Chapman, who joins us every Friday for about 50 minutes, TheInternationalForecaster.com.
[00:59:42.787 --> 00:59:44.008]  I'm Alex Jones.
[00:59:44.008 --> 00:59:47.330]  My websites are InfoWars.com and PrisonPlanet.com.
[00:59:47.330 --> 00:59:57.718]  But I wanted to play part of a Russia Today interview with Peter Schiff, where he really boils it down and likens the collapse of the United States that's coming to what happened to the old Soviet Union.
[00:59:58.559 --> 01:00:01.961]  Remember though, this is all orchestrated and engineered and we have the documents.
[01:00:01.961 --> 01:00:06.784]  That's something that unfortunately Mr. Schiff and Mr. Means and others I don't think understand.
[01:00:06.784 --> 01:00:09.486]  But we'll talk more about that with Bob Chapman straight ahead.
[01:00:09.486 --> 01:00:11.167]  Here is Peter Schiff on Russia Today.
[01:00:11.909 --> 01:00:16.953]  We're buying trillions and trillions of dollars in government debt, and the dollar is just going to implode.
[01:00:16.953 --> 01:00:18.974]  Nobody is going to want it, not even Americans.
[01:00:18.974 --> 01:00:24.659]  When the dollar implodes, what does it mean for Americans living in this country consuming with the dollar?
[01:00:24.659 --> 01:00:26.460]  Well, they're not going to be consuming anymore.
[01:00:26.460 --> 01:00:28.061]  I mean, because the dollar is not going to buy anything.
[01:00:28.061 --> 01:00:35.327]  Remember, the only reason we're able to buy stuff now is because foreigners will send us all the stuff they make in exchange for our dollars.
[01:00:35.327 --> 01:00:38.590]  When they don't want our dollars anymore, we're not going to get their stuff.
[01:00:38.590 --> 01:00:41.372]  And we don't have the factories to produce the stuff ourselves.
[01:00:42.212 --> 01:00:44.873]  And so we're going to have a bunch of money, but we're not going to buy anything.
[01:00:44.873 --> 01:00:46.034]  Are we talking bread lines?
[01:00:46.034 --> 01:00:59.459]  I mean... Well, if the government imposes price controls, which is something I think is coming, I think, under the Obama administration, inflation is going to get so bad that I believe the government is going to follow the misguided footsteps of Nixon.
[01:01:00.479 --> 01:01:05.662]  And impose price controls on various consumer goods, including food items, energy items.
[01:01:05.662 --> 01:01:09.163]  And if we do that, yes, there'll be long lines for everything.
[01:01:09.163 --> 01:01:11.424]  And people will start trading on the black market.
[01:01:11.424 --> 01:01:14.106]  If you want to buy something, you won't be able to buy it officially.
[01:01:14.106 --> 01:01:15.586]  You'll have to buy it in the black market.
[01:01:15.586 --> 01:01:17.387]  And what will the black market currency be?
[01:01:17.387 --> 01:01:18.748]  Will it be the Euro?
[01:01:18.748 --> 01:01:21.309]  Will it be silver coins?
[01:01:21.309 --> 01:01:25.851]  What will Americans be trading in illegally to try to procure the things that they need?
[01:01:25.851 --> 01:01:29.473]  Because we are on a collision course for massive inflation.
[01:01:29.853 --> 01:01:35.457]  So what do people do to prepare for, honestly, the doom and gloom that you're describing right now?
[01:01:59.773 --> 01:02:00.413]  The fact that the U.S.
[01:02:00.413 --> 01:02:04.934]  is in such a weak position right now because of the economy, do you think that this could have an effect on its
[01:02:23.399 --> 01:02:25.661]  Well, no doubt.
[01:02:25.661 --> 01:02:32.325]  I mean, America is going to lose its role as a dominant player in the global economy, whether it's economically, whether it's militarily.
[01:02:32.325 --> 01:02:44.695]  I mean, you know, I mean, at one point, the Soviet Union was this giant superpower, but ultimately it collapsed because it couldn't finance it anymore, because it never really had the economy.
[01:02:44.695 --> 01:02:46.396]  And once it could no longer
[01:02:47.648 --> 01:02:59.972]  I mean, the Soviet Union was reduced to practically nothing in just a short period of time, and people wouldn't even believe that it was possible.
[01:02:59.972 --> 01:03:09.594]  I think you have a similar situation where the United States, our entire military presence around the world, could come to a very abrupt end when we can no longer afford to support the empire.
[01:03:09.594 --> 01:03:16.136]  I mean, we only can afford to support it now because of the overvalued dollar and the fact that we're able to borrow so much money from the rest of the world.
[01:03:16.836 --> 01:03:17.136]  I think so.
[01:03:39.011 --> 01:03:40.271]  The President wants Obama away.
[01:04:09.056 --> 01:04:10.737]  Hello friends, this is Alex Jones.
[01:04:10.737 --> 01:04:15.480]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[01:04:15.480 --> 01:04:18.441]  We need to be independent, and food and water is the key.
[01:04:18.441 --> 01:04:21.483]  You'll never have to stand in a bread line if you have your own bread.
[01:04:21.483 --> 01:04:27.627]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency if you simply prepare.
[01:04:27.627 --> 01:04:33.210]  Our elected representatives wanted a good old boy bailout for special interest, so they ignored your screams not to do it.
[01:04:33.410 --> 01:04:35.251]  They turned off the telephones and email.
[01:04:35.251 --> 01:04:39.213]  They voted to print $850 billion at least out of thin air.
[01:04:39.213 --> 01:04:42.035]  This money now owns the American and European banks.
[01:04:42.035 --> 01:04:51.180]  The exploding inflation that is now guaranteed will slash your life savings to nothing and blast the cost of necessities, particularly food, beyond many Americans' reach.
[01:04:51.180 --> 01:04:55.682]  In pre-Nazi Germany's superinflation, the cost of a loaf of bread doubled every two days.
[01:04:55.922 --> 01:04:58.264]  Until it reached over 4 billion marks.
[01:04:58.264 --> 01:05:02.707]  Food prices are skyrocketing so fast, there seems as if there may be no end in sight.
[01:05:02.707 --> 01:05:08.411]  The private banks merging with our government are refusing to loan grocery stores enough money to restock their shelves.
[01:05:08.411 --> 01:05:11.653]  The stores have less food, but jack up prices to stay in business.
[01:05:11.653 --> 01:05:14.775]  Whatever happens in America, we need to be prepared and be ready.
[01:05:14.995 --> 01:05:16.817]  Everything is zeroing in on food.
[01:05:16.817 --> 01:05:20.881]  One-third of Americans have to choose between buying food and paying for other necessities.
[01:05:20.881 --> 01:05:25.025]  My friends, whatever it takes, get prepared, get self-sufficient, get food.
[01:05:25.025 --> 01:05:32.572]  For everybody out there listening, it's very important for you to understand that by having a supply of storable food, the government, the new old order, has a lot less control over you.
[01:05:32.572 --> 01:05:36.496]  And so it's a mindset, a mindset of self-sufficiency and preparedness.
[01:05:36.496 --> 01:05:39.379]  No one is going to take care of your family in the final equation but you.
[01:05:39.719 --> 01:05:46.702]  You know eFoodsDirect.com is still able to ship storable food that's safe from E. coli, salmonella, genetic alteration, or Chinese imports.
[01:05:46.702 --> 01:05:49.983]  And they do it at almost half the cost of last year's grocery prices.
[01:05:49.983 --> 01:05:50.903]  Call 1-800-409-5633.
[01:05:50.903 --> 01:05:55.145]  Or on the web, go to eFoodsDirect.com.
[01:05:55.145 --> 01:06:01.387]  Visit eFoodsDirect.com and look over the fine list of high quality, freeze-dried, and dehydrated foods they have to offer.
[01:06:01.387 --> 01:06:02.488]  Watch the free videos.
[01:06:02.728 --> 01:06:07.751]  Look at their online catalog, or give them a call at 1-800-409-5633.
[01:06:07.751 --> 01:06:12.735]  Again, 800-409-5633, or on the web at efoodsdirect.com.
[01:06:12.735 --> 01:06:13.896]  Take action today.
[01:06:13.896 --> 01:06:17.118]  The first step is getting storable food.
[01:06:17.118 --> 01:06:22.761]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[01:06:22.761 --> 01:06:29.606]  If you've got a question for Bob Chapman, theinternationalforecaster.com,
[01:06:31.690 --> 01:06:37.772]  He has predicted almost every trend and development we've seen.
[01:06:37.772 --> 01:06:41.753]  Very accurate history, and that's the topic we bring you.
[01:06:41.753 --> 01:06:55.778]  People who've proven themselves, whereas the mainstream media, the federal government, the Federal Reserve has been lying to you for years saying everything's wonderful, we're sound, having a debt-based economy is good, go into debt deeper, the whole time they were setting up the public.
[01:06:55.778 --> 01:06:57.919]  And we have the IMF and World Bank documents on this.
[01:06:58.499 --> 01:07:00.720]  We have the Bilderberg sources on this.
[01:07:00.720 --> 01:07:05.142]  Three years ago, they were planning to pop the subprime mortgage in the next year and a half, which they did.
[01:07:05.142 --> 01:07:08.784]  And then you can argue that it's gotten out of control for them.
[01:07:08.784 --> 01:07:15.488]  I don't know if I agree with that, but regardless, they are going to organize and control the response and out of the crisis.
[01:07:15.488 --> 01:07:17.709]  We see government expanding.
[01:07:17.709 --> 01:07:19.530]  We see a consolidation of power.
[01:07:20.330 --> 01:07:20.530]  Thank you.
[01:07:41.041 --> 01:07:48.764]  The Chief Strategist at the Bank of England come out and say within two to five years the dollar will be completely devalued and dumped.
[01:07:48.764 --> 01:07:50.605]  That's what you've been saying, two to five years.
[01:07:50.605 --> 01:07:53.626]  You say two to three.
[01:07:53.626 --> 01:07:55.887]  Others are coming out and saying similar things.
[01:07:55.887 --> 01:07:56.908]  We have one of the biggest
[01:07:57.668 --> 01:08:05.210]  Fund managers in the world coming out today and saying the entire economy is a Ponzi scheme.
[01:08:05.210 --> 01:08:06.591]  I want to get into that.
[01:08:06.591 --> 01:08:11.272]  And then we have UBS and the federal government going around shutting down people's Swiss bank accounts.
[01:08:11.272 --> 01:08:14.273]  But these are the small fry Swiss bank accounts.
[01:08:14.273 --> 01:08:15.674]  This is selectively being done.
[01:08:15.674 --> 01:08:18.614]  It's only 18 billion of these 19,000 accounts.
[01:08:18.614 --> 01:08:19.415]  Sounds like a lot.
[01:08:19.415 --> 01:08:19.895]  It's nothing.
[01:08:20.816 --> 01:08:25.486]  We know it's all really going to Dubai and Luxembourg, so that's all part of selective enforcement as well.
[01:08:25.486 --> 01:08:27.210]  I'm going to get your analysis on that.
[01:08:28.919 --> 01:08:34.662]  First off, we're suddenly seeing The Economist and all these other publications signal depression.
[01:08:34.662 --> 01:08:35.983]  I had Paul Craig Roberts on.
[01:08:35.983 --> 01:08:38.444]  He said, no way to avert the depression now.
[01:08:38.444 --> 01:08:45.228]  He said it will be a, he agreed with my term, as you have, hyper-stag inflation.
[01:08:45.228 --> 01:08:47.949]  He said the most devastating combination ever seen.
[01:08:47.949 --> 01:08:49.970]  Nothing like this has ever happened.
[01:08:49.970 --> 01:08:52.371]  Bob Chapman.
[01:08:52.371 --> 01:08:54.052]  Well, let's start off with Peter.
[01:08:56.237 --> 01:08:57.518]  He put it eloquently.
[01:08:57.518 --> 01:08:58.538]  I agree with him.
[01:08:58.538 --> 01:09:14.863]  There's only one thing I disagree with and he believes that by going into other markets and investing in those places that you can avoid some of or these problems in America and perhaps what Western Europe and others are going to experience.
[01:09:14.863 --> 01:09:22.385]  And what in fact the whole world is going to experience dreadful economic and financial experiences.
[01:09:23.300 --> 01:09:26.802]  Nobody is going to be left unscathed.
[01:09:26.802 --> 01:09:33.565]  And to think that there'll be a decoupling, I don't think that's going to happen.
[01:09:33.565 --> 01:09:35.867]  And that's what Pete is talking about.
[01:09:35.867 --> 01:09:41.549]  I think the only true place to be for safety is gold and silver related assets.
[01:09:41.549 --> 01:09:52.195]  And if you are a wealthy person and you want to have 20 or 30 or 40 percent of your assets in another safe place or a relatively safe place,
[01:09:52.908 --> 01:09:55.592]  I have recommended Swiss Franc Treasuries.
[01:09:55.592 --> 01:10:01.320]  Other than that, I don't have anything to offer, other than the fact that's where I disagree with him.
[01:10:01.320 --> 01:10:03.603]  But the rest of what he said is absolutely correct.
[01:10:04.400 --> 01:10:14.903]  Well, I mean, when you go into a Mad Max, Beyond Thunderdome-type crisis, you only want what you can physically hold.
[01:10:14.903 --> 01:10:22.685]  And all the main analysts are saying this crisis is a black hole that is sucking the world in, and whereas the globalists like to blame the U.S.
[01:10:22.685 --> 01:10:29.067]  for this, it's the globalists that did it, and they've run the same Ponzi schemes in every major nation.
[01:10:29.067 --> 01:10:32.568]  And what's happening now, I saw an article this morning from Europe
[01:10:33.254 --> 01:10:44.520]  And they were talking about clients of banks demanding gold coins and gold bars, etc.
[01:10:44.520 --> 01:10:49.983]  They haven't seen that in Switzerland since probably the late 1980s.
[01:10:49.983 --> 01:10:53.285]  And generally, you know, and throughout Europe.
[01:10:53.285 --> 01:10:54.546]  Now let's explain.
[01:10:54.546 --> 01:11:00.349]  Swiss bank accounts and other safe havens are saying, we don't want your paper.
[01:11:00.349 --> 01:11:02.690]  Give us gold or we won't hold it.
[01:11:05.287 --> 01:11:09.268]  Well, they're not going that far, but... I've seen reports of that.
[01:11:09.268 --> 01:11:09.608]  Go ahead.
[01:11:09.608 --> 01:11:13.149]  Well, the clients are saying, we want gold.
[01:11:13.149 --> 01:11:14.389]  I mean, that's just the bottom line.
[01:11:14.389 --> 01:11:16.550]  It's as simple as that.
[01:11:16.550 --> 01:11:25.552]  I'm sure that there are many pro-gold Swiss bankers today, as 10 years ago there weren't, 20 years ago there weren't.
[01:11:25.552 --> 01:11:29.232]  There were in the late 70s, because I used to spend a lot of time over there.
[01:11:29.232 --> 01:11:31.493]  But, you know, things change.
[01:11:31.493 --> 01:11:31.993]  But anyway,
[01:11:32.838 --> 01:11:41.300]  As far as the accounts that you mentioned earlier, yes, that is kind of a shovel of sand into the ocean.
[01:11:41.300 --> 01:11:43.721]  There's a lot more accounts over there than that.
[01:11:43.721 --> 01:11:59.305]  But in October, what happened was that the Swiss banks did agree that any American who has opened an account in Switzerland from here on out would have to file a W-9 and they would file it for him.
[01:11:59.989 --> 01:12:03.765]  So that means for any new people it would be no secrecy.
[01:12:07.424 --> 01:12:10.367]  Why are they going after UBS?
[01:12:10.367 --> 01:12:13.889]  Why are they closing 19,000 accounts?
[01:12:13.889 --> 01:12:17.832]  I mean, we know that the OECD has been saying they don't want any tax havens.
[01:12:17.832 --> 01:12:28.701]  They want world taxation in every nation under this new global government run by the central banks, the elite banks, where every nation has on average an 80% tax rate.
[01:12:28.701 --> 01:12:30.623]  They say France is the model.
[01:12:30.623 --> 01:12:35.407]  They call the United States a tax haven, and now the United States has been empowering worldwide
[01:12:36.347 --> 01:12:42.088]  The OECD to go out and try to shut down these accounts, but we know it's selectively being done.
[01:12:42.088 --> 01:12:42.848]  Why?
[01:12:42.848 --> 01:12:44.749]  I mean, do they just want the money?
[01:12:44.749 --> 01:12:46.009]  Are they setting a precedent?
[01:12:46.009 --> 01:12:46.989]  Exactly, Alex.
[01:12:46.989 --> 01:12:51.370]  They want to control everybody's money.
[01:12:51.370 --> 01:12:57.291]  And they want to make sure they get every bit of tax that they're supposed to get so they can steal it.
[01:12:57.291 --> 01:12:59.951]  That's really the bottom line on this thing.
[01:12:59.951 --> 01:13:04.752]  And this has been underway for the last eight years under Bush here in the United States.
[01:13:05.273 --> 01:13:24.784]  I mean, I've talked to heads of government who have told me right straight to my face over dinner that they came in here, they told us you're going to do this, this, this, this, and this, and if you don't, we're going to cut off your internet, all your communications, all your banking connections.
[01:13:24.784 --> 01:13:27.326]  We're going to make it so miserable you'll have no tourism.
[01:13:28.093 --> 01:13:30.275]  Uh, you either agree or we'll destroy you.
[01:13:48.588 --> 01:13:54.050]  Sucking it into government, then it goes offshore to these globalist combines that are outside the law.
[01:13:54.050 --> 01:14:02.272]  Example, Goldman Sachs paid less than 1% in corporate taxes in 2008 and in 2007.
[01:14:02.272 --> 01:14:15.736]  So, they pay basically nothing, and then average citizens, let's say you try to own a car dealership, you try to own a restaurant, you try to own a real estate company, you try to own a clothier, anything, they're going to squeeze the daylights out of you.
[01:14:17.496 --> 01:14:18.756]  And that's why it got to be stopped.
[01:14:18.756 --> 01:14:20.457]  And if it's not stopped, America is going to be pauperized.
[01:14:20.457 --> 01:14:21.517]  And one of the things that
[01:14:45.894 --> 01:14:58.942]  Peter brought out and Paul Craig Roberts and I have brought out before is free trade and globalization which has led to the destruction of the manufacturing industries in the United States.
[01:14:58.942 --> 01:15:15.492]  One of the ways that we could stop this that's going on, not financially, and there's a reason I'm telling you all this, but for the American worker is simply to invoke, and I think it's coming,
[01:15:16.272 --> 01:15:20.354]  Invoke trade barriers.
[01:15:20.354 --> 01:15:22.934]  Things that we've had since the year 1800.
[01:15:22.934 --> 01:15:27.496]  Tariffs on goods and services.
[01:15:27.496 --> 01:15:29.377]  That would reverse this whole thing.
[01:15:29.377 --> 01:15:41.041]  Now I brought this up because all those transnational corporations are making money by manufacturing goods in China, selling them in America, and the profits go to the Cayman Islands.
[01:15:41.041 --> 01:15:43.822]  Now if you remember three years ago, what they did
[01:15:44.719 --> 01:15:45.379]  Was the U.S.
[01:15:45.379 --> 01:15:59.808]  Congress, which is bought and paid for, they passed a law which was supposed to insert money into companies in the United States so they could hire more people, increase employment.
[01:15:59.808 --> 01:16:06.953]  And that money was to come from these transnationals that had all this money offshore that had never been taxed.
[01:16:06.953 --> 01:16:10.315]  And instead of paying 33 percent, they paid five and a quarter.
[01:16:11.306 --> 01:16:16.189]  What a sweetheart deal on $360 billion.
[01:16:16.189 --> 01:16:19.711]  Now, we should have got 33% of that.
[01:16:19.711 --> 01:16:21.752]  We, the American government.
[01:16:21.752 --> 01:16:24.953]  And that bears out exactly what you're talking about.
[01:16:24.953 --> 01:16:26.474]  Two sets of rules.
[01:16:26.474 --> 01:16:27.735]  One for us and one for them.
[01:16:31.058 --> 01:16:34.639]  And they're going for broke by debasing all the nations of the world.
[01:16:34.639 --> 01:16:37.620]  They make us weak, bankrupt, easily controlled.
[01:16:37.620 --> 01:16:41.142]  Meanwhile, they are internationalized.
[01:16:41.142 --> 01:16:45.503]  They aren't beholden to the same set of rules because they're the internationalists.
[01:16:45.503 --> 01:16:52.606]  They're the global government, openly, with the private central bank families, setting world law.
[01:16:52.606 --> 01:16:54.367]  I mean, this is the ultimate tyranny.
[01:16:54.367 --> 01:16:57.568]  This is like a science fiction nightmare.
[01:16:57.568 --> 01:17:00.469]  And that's why Alex is going to only be one answer.
[01:17:01.334 --> 01:17:03.515]  And it's going to be in the streets.
[01:17:03.515 --> 01:17:06.535]  Because these people are not going to give up.
[01:17:06.535 --> 01:17:10.437]  Every nation is going to have the same problem America's going to have.
[01:17:10.437 --> 01:17:13.918]  They're all going to be on the verge of revolution.
[01:17:13.918 --> 01:17:20.800]  That's why I don't think we'll ever see foreign troops brought in to quell anything in America.
[01:17:20.800 --> 01:17:29.442]  I mean, let's say that Brazil was asked to send troops in to America to help put down insurrection.
[01:17:30.219 --> 01:17:35.022]  Well, the minute they do that, they're going to have insurrection of Brazil because there's no troops around.
[01:17:35.022 --> 01:17:36.403]  Well, look at Greece.
[01:17:36.403 --> 01:17:37.844]  Look at San Francisco.
[01:17:37.844 --> 01:17:39.725]  The cop cold-bloodedly kills the guy.
[01:17:39.725 --> 01:17:41.066]  They say the cop's going to go free.
[01:17:41.066 --> 01:17:42.987]  He did a good job killing him.
[01:17:42.987 --> 01:17:44.068]  And so the people riot.
[01:17:44.068 --> 01:17:45.909]  What do you expect them to do?
[01:17:45.909 --> 01:17:46.249]  That's right.
[01:17:46.249 --> 01:17:52.613]  Thank God they've still got some humanity in them, some anger.
[01:17:52.613 --> 01:17:53.974]  And the media decries it.
[01:17:53.974 --> 01:17:57.536]  They should just sit down and enjoy the fact this young man's dead.
[01:17:57.536 --> 01:17:59.097]  That officer did an excellent job.
[01:18:00.840 --> 01:18:02.982]  That's sick.
[01:18:02.982 --> 01:18:05.564]  And then they lied about it and said there weren't any videotapes.
[01:18:05.564 --> 01:18:06.385]  It turned out there were.
[01:18:06.385 --> 01:18:11.168]  I mean, just unbelievable.
[01:18:11.168 --> 01:18:13.350]  We'll be right back with Bob Chapman and your phone calls.
[01:18:13.350 --> 01:18:16.973]  Stay with us.
[01:18:16.973 --> 01:18:19.835]  Terror Storm, a history of government-sponsored terror.
[01:18:19.835 --> 01:18:21.396]  Loose change, final cut.
[01:18:21.396 --> 01:18:23.558]  Endgame, blueprint for global enslavement.
[01:18:23.558 --> 01:18:25.179]  The true story of the Bilderberg Group.
[01:18:25.421 --> 01:18:26.923]  The late, great USA.
[01:18:26.923 --> 01:18:28.685]  America, freedom to fascism.
[01:18:28.685 --> 01:18:35.712]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:18:35.712 --> 01:18:39.796]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:18:39.796 --> 01:18:43.160]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:18:43.480 --> 01:18:43.880]  We're good to go.
[01:19:03.474 --> 01:19:14.082]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[01:19:14.082 --> 01:19:16.163]  Join the info war today!
[01:19:16.163 --> 01:19:16.964]  Gold.
[01:19:16.964 --> 01:19:18.505]  It's like nothing else on Earth.
[01:19:18.505 --> 01:19:24.769]  From the Romans through the Renaissance, from the Industrial Age to the Space Age, gold has weathered the test of time.
[01:19:24.769 --> 01:19:28.572]  For 6,000 years, gold has remained the ultimate store of wealth.
[01:19:28.932 --> 01:19:30.873]  According to the World Gold Council and the U.S.
[01:19:30.873 --> 01:19:33.315]  Mint, demand is at an all-time high.
[01:19:33.315 --> 01:19:41.399]  The stage is being set for the re-emergence of gold as the common-sense alternative to a fiat paper currency that gets weaker every day.
[01:19:41.399 --> 01:19:50.304]  Midas Resources is proud to offer the hard-hitting report that arms you with the truth you need to protect you and your family from the Fed's plans for your hard-earned money.
[01:19:50.304 --> 01:19:51.765]  Don't gamble with your future.
[01:19:51.765 --> 01:19:55.967]  Call Midas Resources today and ask for your free copy of As Good As Gold.
[01:19:56.187 --> 01:20:02.110]  Call 1-800-686-2237 for the report of Fed hopes you'll never see.
[01:20:02.110 --> 01:20:06.952]  As good as gold can be yours by calling 800-686-2237.
[01:20:06.952 --> 01:20:11.194]  If you have ever thought about owning gold, you must read this report.
[01:20:11.194 --> 01:20:12.235]  Call Midas today at 800-686-2237.
[01:20:15.516 --> 01:20:21.360]  Doctors around the world claim that cancer and other diseases cannot live in a pH-balanced alkaline environment.
[01:20:21.360 --> 01:20:26.784]  But as you know, most people are overly acidic due to stress, acidic diet, and lack of exercise.
[01:20:26.784 --> 01:20:32.147]  pH balance is the foundation of energy abundance and perfect health, as well as prevention of disease.
[01:20:32.147 --> 01:20:35.730]  People who alkalize the water they drink experience normalized blood sugar.
[01:20:36.010 --> 01:20:38.051]  Mental clarity and loss of weight.
[01:20:38.051 --> 01:20:44.273]  It was intended for human beings to drink alkaline water, but due to modern way of life, most people are overly acidic.
[01:20:44.273 --> 01:20:48.075]  The fact is that disease simply cannot exist in an alkaline environment.
[01:20:48.075 --> 01:20:52.877]  Fat accumulates if a person consumes too much acid on a regular basis and doesn't neutralize it.
[01:20:52.877 --> 01:20:53.937]  Do your part.
[01:20:53.937 --> 01:20:56.558]  Alkalize and supercharge your body now!
[01:20:56.558 --> 01:21:02.681]  AlkaVision Plasma pH Drops contain a special mineral salt concentrate that raises the pH of the water you drink
[01:21:02.901 --> 01:21:05.404]  What will happen when the grocery stores are empty?
[01:21:05.404 --> 01:21:07.205]  What are you going to do once your food is gone?
[01:21:22.321 --> 01:21:26.583]  What will you do when the dollar is worthless and your family needs to eat?
[01:21:26.583 --> 01:21:31.986]  Growing your own food is the only way to have real self-sufficiency and peace of mind.
[01:21:31.986 --> 01:21:39.831]  GetSeeds.net is offering an amazing special on 100 different varieties of heirloom vegetable seeds with a complete range of crops.
[01:21:40.231 --> 01:21:45.814]  That's 100 packets of non-hybrid seeds for only $49 with free shipping.
[01:21:45.814 --> 01:21:49.256]  You will have the comfort of knowing that you are truly prepared.
[01:21:49.256 --> 01:21:52.237]  These affordable prices are our way to pay it forward.
[01:21:52.237 --> 01:21:57.380]  So in turn, GetSeeds.net asks you to share these seeds of life with the less fortunate.
[01:21:57.640 --> 01:22:04.606]  Go to GetSeeds.net and get 100 seed packets for only $49 with free shipping or call 877-394-6657.
[01:22:04.606 --> 01:22:05.647]  That's 877-394-6657 or go to GetSeeds.net.
[01:22:18.897 --> 01:22:30.683]  I want to start going to your calls right now, because listeners will bring up a lot of questions that I wouldn't have thought to ask, or points that Bob wouldn't have thought to make, but he has knowledge on.
[01:22:30.683 --> 01:22:44.730]  But briefly, Bob, dealing with the nature of the overlords that are carrying this out, they're not invincible, they're not God, they have a lot of systems of brainwashing and control and deception, but once people lose confidence in them,
[01:22:45.981 --> 01:22:49.703]  You know, they'll try to set up new dummy institutions to get confidence.
[01:22:49.703 --> 01:22:57.306]  That's what Obama is, but people are already seeing through that facade rather quickly, and we see that degrading fast.
[01:22:57.306 --> 01:23:07.211]  So I predict within six, eight months, you'll have a 50% approval rating, 40% approval rating instead of 60 plus right now, and then it'll plunge down to about 15% within a year and a half.
[01:23:07.211 --> 01:23:09.772]  Congress still has a 9% approval rating, but Bob,
[01:23:10.532 --> 01:23:21.758]  When you read the PNAC documents, or Brzezinski's The Great Chess Board, or Between Two Ages, you know, they say, we're the world empire, we've got to make this move, it's risky, but we've got to try to enslave everybody.
[01:23:21.758 --> 01:23:24.200]  They're very honest about it.
[01:23:24.200 --> 01:23:29.863]  And so I guess it's the position of, we've got the power, we've got to use it, and so they're overreaching.
[01:23:29.863 --> 01:23:34.045]  I agree with you, I don't see this New World Order going too well.
[01:23:34.045 --> 01:23:37.787]  Yeah, I think they've made a lot of mistakes, particularly in the last ten years.
[01:23:38.371 --> 01:23:48.958]  And Brzezinski, three and a half, four years ago, said that, particularly in relation to the Bush administration, which has just been a disaster for them.
[01:23:48.958 --> 01:23:54.422]  And they passed a point of no return in June 2002.
[01:23:54.422 --> 01:23:57.764]  And I know that Paul Craig Roberts says there's no way back.
[01:23:57.764 --> 01:24:01.907]  Well, there's been no way back for a long time, about six years.
[01:24:01.907 --> 01:24:04.368]  And so they've got to go forward with this thing.
[01:24:04.368 --> 01:24:06.370]  And they're not going to come out unscathed.
[01:24:08.558 --> 01:24:19.421]  Kissinger, in his three minutes on the floor of the New York Stock Exchange a couple of days ago, telling us that Obama's going to usher in the New World Order.
[01:24:19.421 --> 01:24:30.864]  He's letting everybody on Wall Street and corporate America and banking and government know that the program's still on and we're in there and we're going to make it happen.
[01:24:30.864 --> 01:24:34.644]  And he's saying you better toe the line.
[01:24:34.644 --> 01:24:35.285]  That's right.
[01:24:35.285 --> 01:24:36.985]  It was essentially a threat.
[01:24:37.774 --> 01:24:43.038]  And I like threats, because it makes me more steadfast.
[01:24:43.038 --> 01:24:45.060]  And let's do what they want.
[01:24:45.060 --> 01:24:46.761]  We're going to beat them, Alex.
[01:24:46.761 --> 01:24:49.704]  It's going to be very painful, but we're going to beat them.
[01:24:49.704 --> 01:24:50.104]  I agree.
[01:24:50.104 --> 01:24:54.067]  Now we see Pat Robertson saying socialism will save us.
[01:24:54.067 --> 01:24:55.989]  He says other people will accept it.
[01:24:55.989 --> 01:24:58.291]  He says Obama is unstoppable.
[01:24:58.291 --> 01:24:59.431]  Just submit to him.
[01:24:59.431 --> 01:25:03.395]  He's been talking to God again.
[01:25:03.395 --> 01:25:05.096]  Why don't we ever have that opportunity?
