[00:00:00.209 --> 00:00:01.990]  Mainstream media.
[00:46:36.259 --> 00:46:37.940]  Alex, this is an update to an old story.
[00:46:39.046 --> 00:46:42.329]  This morning, the local NBC station in L.A.
[00:46:42.329 --> 00:46:48.514]  reported that automakers are installing black box tracking devices in cars and trucks.
[00:46:48.514 --> 00:46:55.160]  And the reason being, the government wants the ability to record 42 different kinds of safety data by the year 2008.
[00:46:57.523 --> 00:46:59.245]  Well, here's what they do.
[00:46:59.245 --> 00:47:11.939]  California comes out and says, and they're the bellwether for regulation for the rest of the nation, the testing, beta testing circuit, and they say, we're going to pass a law that you've got to be informed that this black box is in your car.
[00:47:11.939 --> 00:47:13.300]  Everybody goes, oh, see, they're good.
[00:47:13.300 --> 00:47:15.243]  Then they come out and say, oh, but we're going to expand it.
[00:47:17.048 --> 00:47:22.410]  California was saying they were going to ban electronic voting machines, and they come right back today and recertify them.
[00:47:22.410 --> 00:47:28.994]  So it's more WWF, you know, World Federation Wrestling, but we can't convince the general public that it's fake.
[00:47:28.994 --> 00:47:35.637]  They believe Hulk Hogan is really battling with, you know, with The Rock.
[00:47:35.637 --> 00:47:40.600]  Okay, fine children, but for nine years,
[00:47:41.892 --> 00:47:46.316]  All cars, by a federal regulation, have these black boxes in them.
[00:47:46.316 --> 00:47:54.262]  And the black box has a computer plug-in for the $25 to $50, depending on what company they buy it from, uh, satellite tracking console.
[00:47:55.526 --> 00:47:59.287]  And they're going to tax and trace us to drive our cars and live our lives just a few years away.
[00:47:59.287 --> 00:48:01.407]  Major states are now announcing they plan to do it.
[00:48:01.407 --> 00:48:03.728]  There'll be an international tax tagged on as well.
[00:48:03.728 --> 00:48:07.448]  And they're going to lower gas prices again, then bring in the tax.
[00:48:07.448 --> 00:48:12.449]  And then you'll think, oh, well, it's lower, you know, with this tax, it's better than, you know, what we weren't paying back in 2004.
[00:48:12.449 --> 00:48:13.890]  Isn't it jolly?
[00:48:13.890 --> 00:48:20.231]  And plus, I get a free satellite tracker in here that directs me on different street corners and maps and where I'm going.
[00:48:20.831 --> 00:48:30.222]  And oh boy, there's an infrared node on it, hooked into a cell phone in the dash, that if my car gets too hot and I'm in, it'll automatically call the police.
[00:48:30.222 --> 00:48:32.425]  Oh, by the way, that infrared camera's watching you.
[00:48:32.425 --> 00:48:33.927]  That's MSNBC.
[00:48:33.927 --> 00:48:35.328]  We're all gonna have cameras watching us.
[00:48:35.328 --> 00:48:39.053]  But after all, 35 children die on average per summer from being left in cars.
[00:48:39.053 --> 00:48:39.874]  This will save 35 children.
[00:48:39.874 --> 00:48:40.855]  You're not against that, are you?
[00:48:41.095 --> 00:48:44.500]  So again, these are all the tie-ins and how it works.
[00:48:44.500 --> 00:48:46.643]  1984, my friend, on steroids.
[00:48:46.643 --> 00:48:48.966]  And so, yes sir.
[00:48:48.966 --> 00:48:54.353]  And hundreds of people, at least hundreds of articles I've seen, I'm sure it's more than that, you're out doing 75 in a 60.
[00:48:56.716 --> 00:48:57.937]  A deer jumps out in front of you.
[00:48:57.937 --> 00:49:00.519]  This is a Texas case just a few months ago.
[00:49:00.519 --> 00:49:06.805]  Your car flips and your husband dies because he wasn't wearing a seatbelt.
[00:49:06.805 --> 00:49:08.686]  And then you're not, your husband isn't just dead.
[00:49:08.686 --> 00:49:09.507]  You weren't just speeding.
[00:49:09.507 --> 00:49:10.548]  You didn't just make a mistake.
[00:49:10.548 --> 00:49:11.809]  Life just as dangerous.
[00:49:11.809 --> 00:49:15.312]  Now you're going to be charged with manslaughter and now you're going to be convicted.
[00:49:15.312 --> 00:49:18.074]  You're going to spend 10 years in the penitentiary.
[00:49:18.334 --> 00:49:27.521]  Because you were going 15 miles over the speed limit, and tried to dodge the deer, and you flipped the car and killed your husband, and then you lied about it to the police, and said you were going 60, but no!
[00:49:27.521 --> 00:49:30.984]  They got the little computer box, you were doing 75!
[00:49:30.984 --> 00:49:31.584]  So you see?
[00:49:31.584 --> 00:49:34.186]  You see how this works?
[00:49:34.186 --> 00:49:35.387]  Yep.
[00:49:35.387 --> 00:49:36.208]  Prime projection!
[00:49:36.208 --> 00:49:37.048]  What else do you want?
[00:49:37.048 --> 00:49:37.789]  What else do you want to know?
[00:49:40.441 --> 00:49:41.341]  That's all I got, Alex.
[00:49:41.341 --> 00:49:42.622]  Thanks.
[00:49:42.622 --> 00:49:42.982]  Thank you.
[00:49:42.982 --> 00:49:44.543]  We're entering hell on earth, ladies and gentlemen.
[00:49:44.543 --> 00:49:46.744]  I have to watch it unfolding in front of me every day.
[00:49:46.744 --> 00:49:48.825]  The big picture!
[00:49:48.825 --> 00:49:54.187]  And if we could just show this big picture to everybody else, we'd turn this around before the grid closed!
[00:49:54.187 --> 00:49:58.789]  Because when the grid closes, the fun really starts.
[00:49:58.789 --> 00:50:02.691]  I don't want to be here in ten years from now.
[00:50:02.691 --> 00:50:06.733]  Hunkering in the basement, the spray planes have gone over, the illness has broken out.
[00:50:07.912 --> 00:50:10.533]  The spray planes will spray us in the middle of the night.
[00:50:10.533 --> 00:50:13.754]  The drones.
[00:50:13.754 --> 00:50:20.276]  All the robotic cones, all the face scanning cameras, all the pods looking through our walls didn't keep us safe.
[00:50:20.276 --> 00:50:22.157]  But the terror group got the bio-weapon.
[00:50:22.157 --> 00:50:23.297]  They hit us.
[00:50:23.297 --> 00:50:24.137]  They hit us hard.
[00:50:24.137 --> 00:50:26.378]  They hit us hard.
[00:50:26.378 --> 00:50:28.159]  What are we going to do?
[00:50:28.159 --> 00:50:29.819]  Oh, our gracious leaders tried to protect us.
[00:50:29.819 --> 00:50:33.180]  Oh no.
[00:50:33.180 --> 00:50:36.422]  We arrested millions for the homeland after the nuke attack.
[00:50:36.422 --> 00:50:37.582]  But that didn't protect us either.
[00:50:41.653 --> 00:50:42.733]  Folks, I'm not joking.
[00:50:42.733 --> 00:50:43.454]  I'm not kidding.
[00:50:43.454 --> 00:50:44.634]  I'm not playing games.
[00:50:44.634 --> 00:50:47.115]  It's really happening.
[00:50:47.115 --> 00:50:52.217]  And, uh, if you're not freaked out by this, there's something wrong with you.
[00:50:52.217 --> 00:50:53.298]  Great point, Andrew.
[00:50:53.298 --> 00:50:54.798]  Really good question.
[00:50:54.798 --> 00:50:56.299]  Got me off on a rant with that one.
[00:50:56.299 --> 00:51:04.342]  I mean, if you let them put this grid in, which is going in,
[00:51:05.555 --> 00:51:11.988]  If you let the serial killer put the handcuffs on you, if you get in the yellow Volkswagen, it's over.
[00:51:16.570 --> 00:51:22.792]  Herbal Healer Academy is a global supplier of the finest natural medicine that you may need in these troubled times.
[00:51:22.792 --> 00:51:25.293]  We specialize in keeping you alive and healthy.
[00:51:25.293 --> 00:51:36.516]  We provide outstanding products like ECAC, colloidal silver 500 parts per million, olive leaf extract, oregano oil, and hundreds of herbals, oils, books, and educational materials.
[00:51:36.516 --> 00:51:43.318]  We have homeopathic detox solutions for contrails, radiation, MSG, and aspartame poisoning to name a few.
[00:51:43.618 --> 00:51:47.621]  We also train naturopathic healers via correspondence education.
[00:51:47.621 --> 00:51:54.766]  For a limited time, you can sign up on the website and receive our 104-page catalog and a current Herbal Healer newsletter free.
[00:51:54.766 --> 00:51:57.027]  Simply log on to HerbalHealer.com.
[00:51:57.027 --> 00:52:01.710]  Check out our online member testimonials and our hundreds of exceptional products.
[00:52:01.710 --> 00:52:04.993]  We have been working hard since 1988 to save the remnant.
[00:52:04.993 --> 00:52:10.897]  That's HerbalHealer.com, your website for safe, effective natural alternatives and education.
[00:52:15.160 --> 00:52:19.682]  Most of us have had a cafe we frequented because the service was so wonderful or the food was so great.
[00:52:19.682 --> 00:52:27.086]  The Silver Bear Cafe understands this philosophy and has incorporated these ideals into a website that offers food for thought to nourish the mind.
[00:52:27.086 --> 00:52:34.049]  Membership in the bear consists of a large and growing group of patriots who, like you, realize there are things in this great country that need changing right away.
[00:52:34.349 --> 00:52:42.295]  The Silver Bear Cafe provides you with an income opportunity that will provide you and your family with an ongoing revenue stream in return for simply spreading the message.
[00:52:42.295 --> 00:52:48.720]  So many of you have been trying to get the message out individually, but collectively our voices are strong and cannot be silenced.
[00:52:48.720 --> 00:52:57.808]  Membership in the bear will teach you the secrets of financial freedom, how the runaway government is crushing the American dream, why wars are played out across the globe, the fractional reserve system, etc.
[00:52:58.348 --> 00:53:01.350]  Where we're headed and what you can do to prepare yourself.
[00:53:01.350 --> 00:53:02.691]  Knowledge is power.
[00:53:02.691 --> 00:53:07.795]  Feed your mind and feed your financial independence with a visit to silverbearcafe.com.
[00:53:07.795 --> 00:53:09.997]  That's silverbearcafe.com.
[00:53:09.997 --> 00:53:14.741]  Do it today and preserve this country's greatness for generations to come.
[00:53:14.741 --> 00:53:17.223]  Some people know all about drinking and driving.
[00:53:18.337 --> 00:53:31.703]  I would often leave a bar and I remember going out to the car and I remember then winding up in bed at home, but I don't remember any of the middle, how I got there.
[00:53:31.703 --> 00:53:44.948]  I know that at certain times I would simply use the center line as an aiming device with the ornament on the hood and just really aim the car, not actually seeing where I was going.
[00:53:46.113 --> 00:53:58.717]  The real tragedy, of course, in a situation like that is not what you can do to yourself, but what you could do to someone who is either bicycling on the road or walking along the road.
[00:53:58.717 --> 00:54:02.558]  In my case, I just simply often did not see them.
[00:54:02.558 --> 00:54:10.140]  Some people don't decide how they're going to get home until they're incapable of making a responsible decision.
[00:54:10.140 --> 00:54:11.640]  Are you one of them?
[00:54:11.640 --> 00:54:14.641]  Brought to you by MAD, Mothers Against Drunk Driving.
[00:54:52.214 --> 00:54:58.216]  And I'm never going to back down!
[00:54:58.216 --> 00:55:00.897]  Alright, we're back live.
[00:55:00.897 --> 00:55:02.438]  We've got Joel Scouser coming up.
[00:55:02.438 --> 00:55:08.039]  We're about to go to your calls here in a moment.
[00:55:08.039 --> 00:55:14.242]  You're not going to be able, you know, as all this unfolds, to tell me I didn't do my utmost to fight it.
[00:55:14.242 --> 00:55:17.042]  And you can deny the things I've laid out, what I've said here.
[00:55:17.042 --> 00:55:21.324]  I don't get up here and just say things, you know, because I like to talk.
[00:55:22.642 --> 00:55:33.462]  I got up here on the air, I said they're going to use Bin Laden as the Patsy who attacked the World Trade Center, call the White House, tell them don't do it, July 25th, and then every day after that, leading right up to 9-11.
[00:55:33.462 --> 00:55:34.523]  That's on the record, people!
[00:55:36.311 --> 00:55:45.799]  Alright, I'm able to look at the big picture, especially if I watch television and see their propaganda, which I don't do as much anymore because I should make myself watch it.
[00:55:45.799 --> 00:55:52.104]  And I'm able to see the propaganda, what they're preparing you for, what they're doing, and then I look at the actual infrastructure they're setting up.
[00:55:52.104 --> 00:55:53.726]  They're setting up hell on earth, people.
[00:55:54.923 --> 00:56:04.949]  If you want to know the truth, how deep the rabbit hole really goes, you need to have 9-11, The Road to Tyranny, Masters of Terror, Police State 3 Total Enslavement, Matrix of Evil.
[00:56:04.949 --> 00:56:06.210]  You need to have my videos.
[00:56:06.210 --> 00:56:07.771]  You need to have the books.
[00:56:07.771 --> 00:56:11.313]  The book I've written, the book I've published, the books we carry, the books on tape.
[00:56:11.313 --> 00:56:19.498]  You need to go to nfowars.com or presentplanet.com and order them via our Safe Secret Shopping Cart and make copies of them and get them out to people.
[00:56:20.555 --> 00:56:21.756]  You need to make your own films.
[00:56:21.756 --> 00:56:22.837]  Put your own websites.
[00:56:22.837 --> 00:56:24.458]  Call into talk shows.
[00:56:24.458 --> 00:56:25.279]  Get your own talk show.
[00:56:25.279 --> 00:56:27.861]  You all have to be leaders or it's over.
[00:56:27.861 --> 00:56:31.444]  We've got to push this out to the mainstream, which we're doing.
[00:56:31.444 --> 00:56:33.405]  We've got to be fearless.
[00:56:33.405 --> 00:56:42.493]  I cannot commit my family and everybody around me to this total degradation and even death, people, which the New World Order offers you.
[00:56:42.493 --> 00:56:46.776]  And again, before the break, I said, you know, don't let them put the handcuffs on you.
[00:56:46.776 --> 00:56:48.077]  Don't get in a yellow Volkswagen.
[00:56:48.077 --> 00:56:48.918]  You know, that's Ted Bundy.
[00:56:50.455 --> 00:56:51.456]  That's what the globalists are doing.
[00:56:51.456 --> 00:57:00.128]  9-11 is just the fears so they can put the handcuffs on you, the police state in place, and then put you into the vehicle and take you away, my friends.
[00:57:00.128 --> 00:57:01.209]  It gets worse.
[00:57:01.209 --> 00:57:03.693]  The more liberties we give up, the worse things get.
[00:57:06.246 --> 00:57:10.747]  And every time we track back the terror, it leads right back to their smiling faces.
[00:57:10.747 --> 00:57:20.370]  So go to Infowars.com and PrisonPlanet.com and get these videos and make copies of them, because the media isn't going to expose these murdering psychopaths, because they're owned by them.
[00:57:20.370 --> 00:57:21.231]  But you can.
[00:57:21.231 --> 00:57:22.411]  We will.
[00:57:22.411 --> 00:57:23.091]  Join us.
[00:57:23.091 --> 00:57:24.912]  There's more of us than there are of them.
[00:57:24.912 --> 00:57:30.413]  And things are going to be tough either way, but you might as well die fighting!
[00:57:30.413 --> 00:57:34.655]  So go to Infowars.com or PrisonPlanet.com and get the videos.
[00:57:34.655 --> 00:57:35.415]  Get the material.
[00:57:36.371 --> 00:57:37.832]  Check out the facts in the films.
[00:57:37.832 --> 00:57:38.592]  Make copies of them.
[00:57:38.592 --> 00:57:39.352]  Get them out to people.
[00:57:39.352 --> 00:57:40.533]  Toll free number to order the videos.
[00:57:40.533 --> 00:57:40.673]  1-888-253-3139.
[00:57:40.673 --> 00:57:42.174]  Step across the line.
[00:57:42.174 --> 00:57:42.514]  Join us.
[00:57:42.514 --> 00:57:43.594]  In the fight.
[00:57:43.594 --> 00:57:44.274]  It's that simple.
[00:57:44.274 --> 00:57:44.334]  1-888-253-3139.
[00:57:59.022 --> 00:58:01.084]  Take control of your destiny!
[00:58:01.084 --> 00:58:01.925]  Make a decision!
[00:58:01.925 --> 00:58:02.946]  1-888-253-3139.
[00:58:02.946 --> 00:58:04.067]  Our films are $25.95 apiece.
[00:58:04.067 --> 00:58:05.648]  $20 if you order three or more each.
[00:58:05.648 --> 00:58:09.471]  Call the free number to order 1-888-253-3139 or write to me, Alex Jones, at 3001 South Lamar, Suite 100, Austin, TX 78704.
[00:58:24.858 --> 00:58:25.938]  There's a lot of good in the world.
[00:58:25.938 --> 00:58:27.199]  A lot of good people.
[00:58:27.199 --> 00:58:28.219]  A lot of beautiful things.
[00:58:28.219 --> 00:58:31.520]  A lot of wonderful ideas.
[00:58:31.520 --> 00:58:33.420]  But you're naive because you're not evil.
[00:58:33.420 --> 00:58:34.380]  You can't face evil.
[00:58:34.380 --> 00:58:35.941]  You don't believe it exists.
[00:58:35.941 --> 00:58:39.042]  The devil's greatest trick is that he doesn't exist.
[00:58:39.042 --> 00:58:42.562]  You better wake up, people.
[00:58:42.562 --> 00:58:45.083]  Because I see what's coming.
[00:58:45.083 --> 00:58:48.764]  As clear as an iceberg a mile off and we're steaming straight towards it.
[00:58:53.337 --> 00:58:56.339]  It's time to unlock your minds.
[00:58:56.339 --> 00:59:01.143]  It's time to face the full horror and then be empowered by the reality.
[00:59:01.143 --> 00:59:05.026]  It's time to engage in the information war and the fight for humanity.
[00:59:05.026 --> 00:59:06.107]  Second hour straight ahead.
[00:59:08.934 --> 00:59:10.075]  It's finally here.
[00:59:10.075 --> 00:59:11.256]  Spring has arrived.
[00:59:11.256 --> 00:59:14.458]  I can always tell because I get a flood of gardening and seed catalogs.
[00:59:14.458 --> 00:59:18.160]  This year though, I'm not even looking at seed catalogs because I don't have to.
[00:59:18.160 --> 00:59:26.625]  I grow my own seed now from year to year and you can too with the help of the Ark Institute's brand new 40 variety non-hybrid heirloom seed collection.
[00:59:26.625 --> 00:59:30.608]  With Ark's heirlooms, you can save seed from this year's garden to plant next year.
[00:59:30.608 --> 00:59:35.651]  It's fun, it's easy, and your garden produce tastes better than any you'll ever find at the grocery store.
[00:59:35.931 --> 00:59:40.653]  ARC's big 40-packet collection is loaded with everything a well-rounded garden should have.
[00:59:40.653 --> 00:59:44.836]  There's heirloom sweet corn, melons, squash and tomatoes, enough to share with your neighbor.
[00:59:44.836 --> 00:59:52.319]  There's cabbage, beans, peas, lettuce and carrots, beets, onions, cucumbers, eggplant, radishes, many other garden favorites, even popcorn.
[00:59:52.319 --> 00:59:53.640]  Save money, eat healthy.
[00:59:53.860 --> 00:59:58.023]  Grow your own delicious, secure food supply and your own seeds year after year.
[00:59:58.023 --> 01:00:00.005]  Call the Ark Institute toll free at 800-255-1912.
[01:00:00.005 --> 01:00:02.647]  That's 1-800-255-1912 or visit arkinstitute.com today.
[01:00:02.647 --> 01:00:03.527]  This is the GCN Radio Network.
[01:00:23.326 --> 01:00:28.190]  Big Brother, mainstream media, government cover-ups.
[01:00:28.190 --> 01:00:29.772]  You want answers?
[01:00:29.772 --> 01:00:31.353]  Well, so does he.
[01:00:31.353 --> 01:00:35.576]  He's Alex Jones on the GCN Radio Network.
[01:00:35.576 --> 01:00:39.740]  And now, live from Austin, Texas, Alex Jones.
[01:00:39.740 --> 01:00:44.924]  Second hour of global transmission.
[01:00:44.924 --> 01:00:48.267]  June 11th, Friday, 2004, year of our Lord.
[01:00:50.684 --> 01:00:55.850]  Global forces have seized control of the most dominant media, universities, banking, government.
[01:00:55.850 --> 01:00:58.613]  They are systematically preparing massive terror attacks.
[01:00:58.613 --> 01:01:06.301]  They have carried out terror attacks in the past to scare us into smaller and smaller rings, with greater and greater control over our lives.
[01:01:06.301 --> 01:01:12.208]  We have a government that openly gives deadly vaccines to our troops and makes them live in barracks that were bombed with a plethora of uranium.
[01:01:13.786 --> 01:01:15.948]  Top medical institutions have tested their blood.
[01:01:15.948 --> 01:01:18.491]  Two rims of radiation, enough to kill you.
[01:01:18.491 --> 01:01:21.254]  Not to mention the heavy metal content.
[01:01:21.254 --> 01:01:25.419]  And you think the globalists wouldn't carry out a September 11th.
[01:01:25.419 --> 01:01:27.021]  They could care less about you.
[01:01:27.021 --> 01:01:31.025]  These are heartless, soulless, vampiric pieces of filth.
[01:01:31.025 --> 01:01:34.890]  Let's take a few calls in Joel Skousen joining us, expert on the New World Order.
[01:01:36.482 --> 01:01:38.848]  Let us now go to Jason in Indiana.
[01:01:38.848 --> 01:01:40.171]  Jason, welcome.
[01:01:40.171 --> 01:01:41.174]  Hey, Ox.
[01:01:41.174 --> 01:01:44.722]  Yeah, I'm calling to talk to you about an email I sent you a couple of days ago.
[01:01:45.962 --> 01:01:51.503]  We've come across an online archive of 350 vintage Bohemian Grove photos.
[01:01:51.503 --> 01:01:55.244]  Yes, I got those and we're trying to plow through them.
[01:01:55.244 --> 01:02:00.485]  I tell you what, go to PrisonPlanet.com, email it to the webmaster there.
[01:02:00.485 --> 01:02:02.686]  He's tied down but not as much as we are.
[01:02:02.686 --> 01:02:05.186]  I did look at them yesterday and this morning.
[01:02:05.186 --> 01:02:06.707]  I just want to make sure you got those.
[01:02:06.707 --> 01:02:07.667]  I did get them.
[01:02:07.667 --> 01:02:08.107]  Okay, great.
[01:02:08.667 --> 01:02:12.612]  Um, but I also wanted to ask you if you, uh, did you catch O'Reilly a couple days ago?
[01:02:12.612 --> 01:02:13.653]  No, I didn't.
[01:02:13.653 --> 01:02:16.756]  He had a show on, he had a little segment on about torture.
[01:02:16.756 --> 01:02:19.339]  And he absolutely freaked out on a guy.
[01:02:19.339 --> 01:02:23.063]  Almost cussed him out because the guy was against torture.
[01:02:23.063 --> 01:02:24.305]  It was, it was quite disturbing.
[01:02:25.270 --> 01:02:40.144]  Well, this is the mass warping of the mind, but look, they promoted torture for two and a half years, then they bring out the photos themselves, then they legitimize them, then it comes out the Pentagon ordered all of it, and then they use double think saying we never ordered it, then they say it's good in the same breath.
[01:02:40.144 --> 01:02:40.664]  It is.
[01:02:40.664 --> 01:02:42.866]  So I guess Joseph Mingala wasn't a bad guy.
[01:02:42.866 --> 01:02:44.728]  Yeah, it's pretty disturbing.
[01:02:44.728 --> 01:02:45.388]  Well, great show, Alex.
[01:02:45.388 --> 01:02:46.029]  Thanks a lot.
[01:02:46.029 --> 01:02:46.750]  Thank you, Jason.
[01:02:48.170 --> 01:02:51.251]  Uh, well, let's go ahead and talk to Eric in Connecticut.
[01:02:51.251 --> 01:02:52.312]  Eric, go ahead.
[01:02:52.312 --> 01:02:52.952]  Hey, Alex.
[01:02:52.952 --> 01:02:54.433]  Greetings from Skull and Bones country.
[01:02:54.433 --> 01:02:55.653]  Yes, sir.
[01:02:55.653 --> 01:03:17.522]  Um, I'm in the process of, um, drafting letters to all my state delegation and the White House saying if there are any other terror attacks, and these will be certified letters, typed and basically formally presented saying that if there is another terror attack in this country, I'm holding you and your globalist minions responsible for it.
[01:03:18.669 --> 01:03:26.392]  The average guy on the street may hear what we're talking about and just not believe it in any way, despite its truthfulness.
[01:03:26.392 --> 01:03:43.758]  But if I say to the guys that I work with, here are these people that have gotten, since September 11th, they've gotten all this money, all this power, the Department of Homeland Security, the whole apparatus for, quote, fighting terror, unquote, yet they're telling us there are going to be more attacks.
[01:03:43.758 --> 01:03:48.020]  So what they're basically telling us, Alex, in essence, is they can't get the job done.
[01:03:50.154 --> 01:03:52.856]  They can't get it done.
[01:03:52.856 --> 01:03:54.117]  It's like the war on drugs.
[01:03:54.117 --> 01:03:58.441]  The bigger the war on drugs gets, the more drugs are on the streets, the more people in prison.
[01:03:58.441 --> 01:04:04.646]  They bring the drugs in, and then even on the private prisons, when you're dumb enough to use them, where you're going to live and work for them.
[01:04:04.646 --> 01:04:06.347]  They own the entire equation.
[01:04:06.347 --> 01:04:06.887]  Absolutely.
[01:04:06.887 --> 01:04:09.770]  Well, you and I both know that they want the terror attacks.
[01:04:10.470 --> 01:04:11.091]  Absolutely.
[01:04:11.091 --> 01:04:11.511]  Quibono.
[01:04:11.511 --> 01:04:11.911]  Who benefits?
[01:04:34.124 --> 01:04:39.028]  That's what the Romans would say, but the first question you ask is motive.
[01:04:39.028 --> 01:04:39.509]  Yes.
[01:04:39.509 --> 01:04:40.990]  A couple of questions, Alex.
[01:04:40.990 --> 01:04:55.202]  I know you're busy as a one-armed paper hanger, but would it be possible, in light of your earlier mentioning of a television section, would it be possible for, say, on Prison Planet TV to have, like, television for the New World Order and have clips?
[01:04:56.045 --> 01:05:02.470]  And also, is there a possibility, you exposed Ann Coulter, you've shown a 3,000 watt light on her neocon fakism.
[01:05:02.470 --> 01:05:04.832]  Would it be possible to have more neocons on your programs?
[01:05:04.832 --> 01:05:06.333]  We try, but they know who I am.
[01:05:06.333 --> 01:05:07.094]  Ah.
[01:05:07.094 --> 01:05:08.215]  Ah.
[01:05:08.215 --> 01:05:14.019]  Yeah, they won't come on, and, you know, I can lie and say it's another talk show, but I'm not really in that business.
[01:05:14.019 --> 01:05:15.720]  Thanks for the call.
[01:05:15.720 --> 01:05:18.943]  Alright, Joel Skelson's coming up, more of your calls, ton of news, you don't want to miss it.
[01:05:22.677 --> 01:05:27.718]  Just once, I'd like to clean my car's leather upholstery without sliding across the seat on every turn.
[01:05:27.718 --> 01:05:32.739]  Just once, I'd like to get a beautiful shine without a slick, oily residue that attracts dust and dirt.
[01:05:32.739 --> 01:05:36.420]  Introducing Just Once, the amazing non-slip protectant.
[01:05:36.420 --> 01:05:41.020]  Just Once cleans, protects, and shines vinyl, leather, rubber, and hard plastics.
[01:05:41.020 --> 01:05:49.262]  Its patented formula eliminates slippery surfaces, provides optimum UV protection against the sun's harmful rays, and outlasts those other less effective formulas.
[01:05:49.902 --> 01:05:55.587]  Just Once is excellent for use on cars, trucks, motorcycles, boats, truck bedliners, and RVs.
[01:05:55.587 --> 01:06:06.255]  You can use it on dashboard, leather and vinyl interiors, motorcycle seats and tires, floor mats, convertible tops, brake pedals, or anywhere you need ultimate protection, including leather furniture, shoes, and purses.
[01:06:06.255 --> 01:06:10.519]  Just Once has been used commercially nationwide and now it's available to you.
[01:06:10.519 --> 01:06:17.485]  To order, call 888-578-6623 or visit JustOnce.com on the World Wide Web.
[01:06:17.485 --> 01:06:19.046]  That's JustOnce.com.
[01:06:21.453 --> 01:06:27.677]  Every week, the Corland Economics Report brings you news and alternative opinions on the economy here on GCN.
[01:06:27.677 --> 01:06:34.640]  If you're away from your radio, listen to our stream on the Internet at www.gcnlive.com.
[01:06:34.640 --> 01:06:41.404]  And now, you can find extensive archives of previous programs by visiting kereport.com on the World Wide Web.
[01:06:41.404 --> 01:06:45.366]  You'll find archives of previous programs, links to the websites of our guests,
[01:06:45.946 --> 01:06:46.747]  We're good to go.
[01:07:11.886 --> 01:07:12.166]  We're good.
[01:07:21.129 --> 01:07:22.910]  I'm taking Collagenate from Vim and Vigor.
[01:07:22.910 --> 01:07:25.611]  I've gone from a size 12 to a size 9.
[01:07:25.611 --> 01:07:26.491]  It feels great.
[01:07:26.491 --> 01:07:27.632]  Absolutely wonderful.
[01:07:27.632 --> 01:07:33.514]  Well, here's another listener who's lost weight the safe and healthy way with Collagenate from Vim and Vigor.
[01:07:33.514 --> 01:07:35.294]  Kimberly, tell us about your success.
[01:07:35.294 --> 01:07:37.835]  Okay, I've been on Vim and Vigor for almost two months.
[01:07:37.835 --> 01:07:41.157]  I've lost 16 pounds and I've gone down three pant sizes.
[01:07:41.157 --> 01:07:41.817]  Incredible.
[01:07:42.017 --> 01:07:43.278]  I'm really excited, naturally.
[01:07:43.278 --> 01:07:47.180]  I have a 21-month-old child and losing weight after a child can sometimes be difficult.
[01:07:47.180 --> 01:07:48.080]  That's for sure.
[01:07:48.080 --> 01:07:48.881]  Was it easy?
[01:07:48.881 --> 01:07:49.541]  Very easy.
[01:07:49.541 --> 01:07:50.462]  I mean, there's nothing to it.
[01:07:50.462 --> 01:07:55.905]  You can actually still continue to eat meals with your children and not starve yourself or anything else and lose weight.
[01:07:55.905 --> 01:07:58.146]  I know you can lose fat the safe and healthy way.
[01:07:58.166 --> 01:07:58.786]  We're good to go!
[01:08:26.565 --> 01:08:27.886]  Big Brother.
[01:08:27.886 --> 01:08:29.668]  Mainstream media.
[01:08:29.668 --> 01:08:31.449]  Government cover-ups.
[01:08:31.449 --> 01:08:33.030]  You want answers?
[01:08:33.030 --> 01:08:34.591]  Well, so does he.
[01:08:34.591 --> 01:08:38.815]  He's Alex Jones on the GCN Radio Network.
[01:08:38.815 --> 01:08:43.979]  And now, live from Austin, Texas, Alex Jones.
[01:08:43.979 --> 01:08:51.565]  WorldAffairsBrief.com is his website.
[01:08:52.745 --> 01:08:54.947]  He's Joel Skelson.
[01:08:54.947 --> 01:08:59.331]  He's a political scientist by training specializing in philosophy of law and constitutional theory.
[01:08:59.331 --> 01:09:02.694]  He is also the designer of high security residences and retreats.
[01:09:02.694 --> 01:09:07.218]  He has designed self-sufficient high security homes throughout North America and has consulted in
[01:09:09.680 --> 01:09:14.684]  Throughout North America and has consulted in Central America as well.
[01:09:14.684 --> 01:09:17.966]  His latest book is in the field.
[01:09:17.966 --> 01:09:28.995]  A Strategic Relocation North American Guide to Safe Places and is active in consulting with persons who need to relocate for security and increase self-sufficiency.
[01:09:28.995 --> 01:09:37.021]  He also assists people who need to live near a large city to develop contingency retreat plans involving rural farm or recreation property.
[01:09:37.401 --> 01:09:45.183]  You know, I should have him on sometime about that subject, but he's also an author of a World Affairs Brief and some books about the New World Order.
[01:09:45.183 --> 01:09:54.466]  And, of course, he's the nephew of Cleon Skousen, and we're honored to have him on the broadcast today.
[01:09:54.466 --> 01:10:04.989]  After I babbled through his bio, we've had him on the broadcast before, and I agree with about 98% of what he has to say, and it's always good to have his view here on the show.
[01:10:05.869 --> 01:10:07.750]  Mr. Skelson, good to have you with us.
[01:10:07.750 --> 01:10:08.470]  Thank you, Alex.
[01:10:08.470 --> 01:10:10.450]  It's always good to be with you.
