[00:00:09.721 --> 00:00:10.402]  We're good to go.
[00:28:51.863 --> 00:28:52.944]  TC7.
[00:28:52.944 --> 00:28:55.546]  You've got to go to PrisonPlanet.com.
[00:28:55.546 --> 00:29:00.590]  Go there and look at the pictures and then look at the video.
[00:29:00.590 --> 00:29:06.974]  And again I have to point out those explosive charges were not one in there that day.
[00:29:06.974 --> 00:29:08.556]  When were they put in there?
[00:29:08.556 --> 00:29:09.636]  A week?
[00:29:09.636 --> 00:29:10.897]  A month?
[00:29:10.897 --> 00:29:12.459]  A year ago?
[00:29:12.459 --> 00:29:14.640]  When the building was built?
[00:29:14.640 --> 00:29:16.161]  Who knows?
[00:29:16.161 --> 00:29:19.484]  It's pretty clear though that there may be the potential for a lot of these buildings
[00:29:20.071 --> 00:29:32.435]  To have pre-existing demolition charges in them in case of an earthquake, some kind of catastrophe, something like 9-11, when they would have to be taken down.
[00:29:32.435 --> 00:29:40.938]  That's my guess, and I suspect it's one of the best-kept secrets in a major building in this United States of ours, in these United States of ours, or however united they may be.
[00:29:41.941 --> 00:29:44.222]  Maybe some of you building engineers know about this.
[00:29:44.222 --> 00:29:47.744]  Maybe you don't, because it can always be done after the fact.
[00:29:47.744 --> 00:29:52.527]  So when, Alex Jones, do you think these charges may have been put in there?
[00:29:52.527 --> 00:29:54.448]  Do we have any guesstimate on that?
[00:29:54.448 --> 00:29:56.029]  Yes.
[00:29:56.029 --> 00:29:58.410]  One month before the event.
[00:29:58.410 --> 00:30:00.111]  We have the articles on this.
[00:30:00.111 --> 00:30:08.256]  They had unprecedented drills in 7, in 1, in 2, where they would evacuate the buildings for hours at a time.
[00:30:09.091 --> 00:30:15.898]  And there were all types of interesting federal officers and others in the building.
[00:30:15.898 --> 00:30:19.301]  And then, of course, we have MSNBC and others admitting it's not an urban legend.
[00:30:19.301 --> 00:30:21.383]  The buildings were half empty that day.
[00:30:21.383 --> 00:30:23.545]  People were told not to come into work that day.
[00:30:23.545 --> 00:30:24.426]  Exactly.
[00:30:24.426 --> 00:30:28.930]  People were given tips not to go into work.
[00:30:28.930 --> 00:30:34.015]  And we have the ABC News article where Giuliani just blurts out
[00:30:34.662 --> 00:30:40.446]  You know, Freudian slip blurts out, oh, I got a call and was told to get out of WTC7.
[00:30:40.446 --> 00:30:43.908]  That was eight and a half hours before it collapsed.
[00:30:43.908 --> 00:30:48.992]  That was two hours before it caught on fire.
[00:30:48.992 --> 00:31:00.700]  And also, at PrisonPlanet.com, we have, from Controlled Demolition's website, the folks that got rid of the, they admitted to Controlled Demolition on 4, 5, and 6 in mid-December.
[00:31:04.027 --> 00:31:04.367]  I don't know.
[00:31:22.623 --> 00:31:23.543]  Paul, come on in here.
[00:31:53.092 --> 00:32:00.676]  Yeah, we briefly mentioned, well we raised the question, when were the explosives placed and how could they have been placed?
[00:32:00.676 --> 00:32:09.361]  And Alex briefly mentioned the fact that we had these numerous unannounced and unusual drills in the weeks and months before September 11th.
[00:32:09.361 --> 00:32:18.966]  And this actually came out in a BBC article, a man by the name of Ben Fountain, who was a financial analyst who worked in the World Trade Centre complex.
[00:32:19.626 --> 00:32:19.826]  Wow.
[00:32:48.013 --> 00:32:54.358]  And we have the footage, and the Governor Keating admitting, the footage in Rotterdam of them removing the unexploded bombs.
[00:32:54.358 --> 00:33:03.885]  We have seismographs there as well, and the former head of Air Force Weapons Development saying the building was blown out, not in, and the pillars blasted off with black blast points.
[00:33:03.885 --> 00:33:06.827]  Only Imperial Storm Troopers are so precise.
[00:33:06.827 --> 00:33:11.590]  But we're meant to think that it was the Sand People who used the Star Wars analogy.
[00:33:11.590 --> 00:33:16.074]  Right, well that was Lieutenant General Ben Pardon, who, by the way, stopped talking about that.
[00:33:16.594 --> 00:33:25.736]  Fortunately, he was able to talk and had the courage to talk in the beginning or we wouldn't even have his testimony, but he was obviously given the word to be quiet.
[00:33:25.736 --> 00:33:36.219]  Speaking of tips, Alex and Paul, I think the most notorious tip of the entire September 11th catastrophe was received by one Willie Brown.
[00:33:37.558 --> 00:33:43.341]  Uh, that San Francisco Chronicle, September 12th, I have the actual paper copy, not just the internet copy.
[00:33:43.341 --> 00:33:54.607]  And, uh, by the way, the paper went out and grabbed those up, but later, Mayor Willie Brown of San Francisco went forward and said, yeah, it was Condoleezza Rice that called him the night before and said, don't fly to New York.
[00:33:54.607 --> 00:33:58.829]  And we have MSNBC with the Joint Chiefs of Staff saying they were told not to fly to New York that day.
[00:33:58.829 --> 00:34:06.213]  Uh, and we also have Solomon Rush, T. Times of London, banned from flying to New York for the month of September by the FAA for, quote, his
[00:34:06.793 --> 00:34:07.874]  Safety.
[00:34:07.874 --> 00:34:16.919]  And of course, Jeff, we have the Associated Press article where on 9-11, the CIA just so happened to be running a drill of flying planes into buildings in New York and D.C.
[00:34:16.919 --> 00:34:30.146]  and that's how they ordered NORAD to stand down for an hour and 27 minutes, whereas with the case of Gulf of Payne Stewart, 15 minutes after his plane went off course, it was surrounded by five F-16s.
[00:34:30.146 --> 00:34:34.088]  But here in the most controlled airspace in the world, everyone was told to stand down.
[00:34:35.447 --> 00:34:48.437]  Yeah, and on top of that, the article was on Rents.com where the F-17 fighters stationed at Atlantic City were strangely decommissioned from their usual duties of defending the country.
[00:34:48.437 --> 00:34:59.906]  The day before September 11th, they were sent out to do practice bombing runs for preparation for bombing the country, which obviously happened two months after September 11th.
[00:34:59.906 --> 00:35:04.430]  I mean, talking about the issue that we are tonight, I mean, it's
[00:35:04.910 --> 00:35:10.376]  Years after the fact, almost 18 months that this comes out, even though it's admitted beforehand.
[00:35:10.376 --> 00:35:13.039]  We've also got George Bush Sr.
[00:35:13.039 --> 00:35:24.710]  meeting with Bin Laden's brother, Shafiq Bin Laden, in the Ritz Hotel, on the morning of September 11th, in Washington, just miles away from the Pentagon.
[00:35:24.710 --> 00:35:26.973]  So it's one smoking gun on top of another.
[00:35:27.353 --> 00:35:31.155]  And then later that afternoon, flying out 144 members of the Bin Laden family.
[00:35:31.155 --> 00:35:32.656]  We reported that two-plus years ago.
[00:35:32.656 --> 00:35:36.999]  Now, headlines, of course, in Vanity Fair and Miami Herald.
[00:35:36.999 --> 00:35:49.626]  And we had General Ahmed, the head of Pakistani intelligence, who supposedly wired $100,000 to Mohammed Ada, a known CIA asset, meeting with the heads of the House and Senate Intelligence Committee at 8.30 that morning at the Capitol, having omelets.
[00:35:50.166 --> 00:35:52.827]  And coffee, according to the New York Times.
[00:35:52.827 --> 00:35:55.229]  And the aide walks in and says, the towers have been attacked.
[00:35:55.229 --> 00:35:57.690]  They turned, laughed, and said, we know.
[00:35:57.690 --> 00:36:02.292]  These criminals are so evil, they just publicly giggled and laughed in our face.
[00:36:02.292 --> 00:36:08.535]  It's like Gary Hart at the CFR meeting three days after saying we need to use this disaster to get a new world order.
[00:36:08.535 --> 00:36:11.297]  And then they tell us there's no new world order.
[00:36:11.297 --> 00:36:14.518]  And we've got, how many clips, Paul?
[00:36:14.518 --> 00:36:17.900]  We've got seven or eight different clips concerning WTC demolition.
[00:36:19.031 --> 00:36:32.576]  Yeah, on that very article we've got seven or eight clips which compare the demolition of the World Trade Center and Building 7 to that of controlled hotel demolition.
[00:36:32.576 --> 00:36:34.977]  The factors of the collapse are exactly the same.
[00:36:34.977 --> 00:36:41.240]  The small plumes of smoke both above and below the impact points on the twin towers, we have those.
[00:36:41.832 --> 00:36:50.534]  And we compare that to the controlled demolition footage which shows the sides caving in first and then the rest of the building following as it collapses.
[00:36:50.534 --> 00:36:52.675]  So it's a mirror reflection.
[00:36:52.675 --> 00:36:54.416]  We will be hearing some clips.
[00:36:54.416 --> 00:36:56.336]  We have a break coming up in just a couple minutes.
[00:36:56.336 --> 00:37:00.897]  We'll take our top of the hour respite and come right back and hear some of these clips.
[00:37:00.897 --> 00:37:06.359]  You know, this story is so big and the evidence of cover-up is so massive.
[00:37:07.159 --> 00:37:18.128]  It almost boggles the mind, and we're professionals, we're journalists, but it is so big, when you just take the Pentagon crash for a little while, and look at the amount of material and net that deals with that.
[00:37:18.128 --> 00:37:23.313]  Look at Flight 93, how much material there is online about that story and all the contradictions.
[00:37:23.313 --> 00:37:23.813]  It's much bigger.
[00:37:23.813 --> 00:37:26.175]  This is a clear-cut smoking gun.
[00:37:26.175 --> 00:37:26.796]  Agreed.
[00:37:26.796 --> 00:37:32.761]  We're moving fast forward now, and we finally got to the point where a human being, a player,
[00:37:33.846 --> 00:37:34.727]  Said the wrong thing.
[00:37:34.727 --> 00:37:46.919]  Now, the other person who said the wrong thing in public, or, well, at least quoted in public by Willie Brown was Condi Rice, who wants nothing whatsoever to do with testifying in front of anybody, under oath or otherwise.
[00:37:49.795 --> 00:37:50.196]  That's right.
[00:37:50.196 --> 00:37:50.616]  That's right.
[00:38:04.737 --> 00:38:10.101]  And then it turns out they have a CIA briefing where they were told that this was going to take place.
[00:38:10.101 --> 00:38:12.323]  And of course, they didn't need to be told.
[00:38:12.323 --> 00:38:14.245]  They were involved intimately.
[00:38:14.245 --> 00:38:19.088]  Now we have NIA, the 19 hijackers, the BBC reports, still alive.
[00:38:19.088 --> 00:38:20.469]  I mean, it goes on and on.
[00:38:20.469 --> 00:38:24.573]  We have one of the jets that hit one of the towers pulling a 6.5G.
[00:38:24.573 --> 00:38:30.818]  The automatic systems will not allow someone to do that unless it's been overridden by the Global Hawk-type software.
[00:38:30.818 --> 00:38:32.219]  I mean, you're right, Jeff.
[00:38:32.839 --> 00:38:41.686]  This is such a sloppy job that it's like trying to put on the prosecution for Jeffrey Dahmer.
[00:38:41.686 --> 00:38:43.688]  It's an orgy of evidence.
[00:38:43.688 --> 00:38:44.428]  Right.
[00:38:44.428 --> 00:38:48.872]  And, you know, it's almost like we could spend two hours on one facet.
[00:38:48.872 --> 00:38:50.073]  One facet.
[00:38:50.073 --> 00:38:57.538]  Now, you just touched on something that's interesting, and I haven't heard it mentioned too often, Alex, and that's that the aircraft that hit the tower would not be allowed
[00:38:58.678 --> 00:39:03.702]  It was designed not to be turned at such a sharp G-force angle.
[00:39:03.702 --> 00:39:07.485]  Somebody had to go in there and rework the software or override it.
[00:39:07.485 --> 00:39:11.669]  And that's hardly the province of some Arab hijackers.
[00:39:11.669 --> 00:39:18.374]  Arab hijackers who, when they were in one of the flight schools, jumped out of the Cessna and let it go rolling down the runway.
[00:39:20.439 --> 00:39:23.745]  I mean, there's fighter pilots on the record saying this is impossible.
[00:39:23.745 --> 00:39:26.310]  They couldn't do it.
[00:39:26.310 --> 00:39:31.299]  And again, they all focus on the flight schools when the hijackers were trained at U.S.
[00:39:31.299 --> 00:39:32.181]  military bases.
[00:39:32.181 --> 00:39:33.023]  That's right.
[00:39:33.328 --> 00:39:37.391]  Their background, their ledger, their story at these flight schools.
[00:39:37.391 --> 00:39:43.556]  Well, we can go from that to the Korans left in the trunk of the car, and the suitcase, and the passport.
[00:39:43.556 --> 00:39:44.477]  Oh, the tapas bar.
[00:39:44.477 --> 00:39:47.479]  That's right, the tapas bar the night before, and all that hijinks.
[00:39:47.479 --> 00:39:50.902]  We talked about that several times on the program.
[00:39:50.902 --> 00:39:55.425]  And then there's the amazing passport found on the ground.
[00:39:55.425 --> 00:39:56.947]  It's just amazing, isn't it?
[00:39:56.947 --> 00:39:59.048]  Alright, we'll be right back.
[00:39:59.048 --> 00:40:01.850]  It's the darkest moment in America's history, friends.
[00:40:03.595 --> 00:40:05.718]  It's even worse than that.
[00:40:05.718 --> 00:40:09.223]  We'll pause and come right back with Alex Jones and Paul Watson.
[00:40:09.223 --> 00:40:11.926]  We're going to hear a lot of audio clips in the next hour.
[00:40:11.926 --> 00:40:13.068]  Hope you'll stay right there.
[00:40:13.068 --> 00:40:16.413]  This is an historic event we're putting together for you tonight.
[00:40:21.581 --> 00:40:22.422]  We're good to go.
[00:40:49.330 --> 00:40:51.331]  We're good to go.
[00:41:21.050 --> 00:41:22.511]  Okay, welcome back.
[00:41:22.511 --> 00:41:23.372]  Hour number two.
[00:41:23.372 --> 00:41:26.995]  I'm Jeff Rentsch with Alex Jones and live from England, Paul Watson.
[00:41:26.995 --> 00:41:30.418]  We're talking about Larry Silverstein's now infamous pullet comment.
[00:41:50.709 --> 00:41:56.113]  And what pull means, and what it means in the trades is to pull down a building, as in demolish it.
[00:41:56.113 --> 00:41:57.494]  We've gone through that in the first hour.
[00:41:57.494 --> 00:42:02.837]  We're going to hear now some extraordinary audio cuts, courtesy of Paul Watson.
[00:42:02.837 --> 00:42:05.219]  Alex, go ahead and set these up for us.
[00:42:05.219 --> 00:42:06.119]  Sure.
[00:42:06.119 --> 00:42:09.321]  Paul's in England, and I'm here in Austin, Texas.
[00:42:09.321 --> 00:42:11.423]  Of course, you're out on the West Coast, so I'm not
[00:42:12.148 --> 00:42:14.430]  I'm not sure which clips Paul wants to go through first.
[00:42:14.430 --> 00:42:29.360]  Again, if folks want a radio's audio, obviously, but most of these are video clips, you can watch the video of it happening, obviously by going to Rents.com and linking through to the poll, the WTC link there with your tonight's guest.
[00:42:29.360 --> 00:42:38.167]  Just briefly, recapping, Paul, why don't you, just in a minute or so, recap why this story is so important, what happened, this ball-faced
[00:42:38.786 --> 00:42:46.668]  Admissions, as Jeff said, you know, a slip by one of the insiders, one of the biggest, and then tell us which clip you want to play first.
[00:42:46.668 --> 00:42:56.770]  I would imagine it'll be the PBS documentary piece, America Rebuilding, where Silverstein describes ordering the pulling of WTC7.
[00:42:56.770 --> 00:43:06.612]  Yeah, I mean, why this is important, one thing that we haven't mentioned is the fact that the perception is that Building 7 was completely evacuated before it collapsed, when in fact
[00:43:07.230 --> 00:43:23.567]  And this is a recent update that we added to the story on PrisonPlanet.com is that the Secret Service segment of the building, Building 7, was still staffed by some Secret Service personnel, including an officer named Craig Miller.
[00:43:23.567 --> 00:43:29.854]  And this comes from the House of Congress website, the New York Electronic Crime Task Force website.
[00:43:30.294 --> 00:43:38.697]  He was still in the building and he is listed as having died in Building 7, so at the very least we're talking about manslaughter here.
[00:43:38.697 --> 00:43:49.562]  But the first clip that we're going to play, what listeners will hear in this clip is firstly the narrator, Kevin Spacey, discussing the rebuilding of Building 7.
[00:43:50.722 --> 00:43:56.984]  And the video, obviously we're just going to play the audio, but just to give people an idea of what's going on in the documentary.
[00:43:56.984 --> 00:44:02.485]  The video then cuts to people running away from Building 7 on the day of 9-11.
[00:44:02.485 --> 00:44:07.886]  So it's established that we're talking about Building 7 on the day of the attack.
[00:44:07.886 --> 00:44:14.568]  And that's very important because people will figure out anything psychologically to rationalize and get around this.
[00:44:14.568 --> 00:44:15.568]  They're talking about
[00:44:16.141 --> 00:44:26.990]  There weren't a lot of bodies, and people didn't get killed, which is later disproven, at Building 7 because they had hours to evacuate, and showing them running out of Building 7, the firefighters and police telling people to get away.
[00:44:26.990 --> 00:44:36.879]  Then it cuts to Silverstein talking about why they decided to demolish it, why they decided to pull it, and then how they said, go ahead and pull it, and then they watched it collapse.
[00:44:36.879 --> 00:44:44.185]  Then it cuts to, you hear the rumbling, it cuts to an image of WTC7 imploding and falling in.
[00:44:44.645 --> 00:44:44.905]  Okay.
[00:45:13.743 --> 00:45:23.289]  Yeah, so this has still been on the PBS documentary, and this clip lasts about a minute, so we'll go ahead and play it now.
[00:45:23.289 --> 00:45:29.594]  World Trade Center 7 had always been considered the starting point for rebuilding.
[00:45:29.594 --> 00:45:37.419]  Located north of the slurry wall, 7 had been cleared faster than the rest of the site, and there had been no bodies to recover.
[00:45:41.478 --> 00:45:44.899]  Helted by debris when the North Tower collapsed.
[00:45:44.899 --> 00:45:47.761]  Seven burned until late afternoon.
[00:45:47.761 --> 00:45:51.302]  Allowing occupants to evacuate to safety.
[00:45:51.302 --> 00:45:54.923]  I remember getting a call from the fire department commander.
[00:45:54.923 --> 00:45:59.085]  Telling me that they were not sure they were going to be able to contain the fire.
[00:45:59.085 --> 00:46:02.186]  Letting me know we've had such a terrible loss of life.
[00:46:02.186 --> 00:46:03.947]  And this is why I was going to do this poem.
[00:46:05.471 --> 00:46:10.014]  And they made that decision to pull and we watched the building collapse.
[00:46:10.014 --> 00:46:10.234]  Okay.
[00:46:10.234 --> 00:46:11.095]  No doubt about it.
[00:46:17.794 --> 00:46:21.957]  And again, some people will get a little confused and say, wait a minute, they're talking about rebuilding.
[00:46:21.957 --> 00:46:28.361]  The film is America Rebuilding, and I actually got the film delivered today and had a chance to watch the entire PBS film.
[00:46:28.361 --> 00:46:29.882]  In fact, I'm holding it in my hand.
[00:46:29.882 --> 00:46:31.403]  We have order information for it.
[00:46:31.403 --> 00:46:33.985]  You can buy it from PBS, and we have a link on the site for that.
[00:46:33.985 --> 00:46:36.226]  We want you to get this and see it for yourself.
[00:46:36.226 --> 00:46:38.428]  People go, wait a minute, they're talking about rebuilding.
[00:46:38.428 --> 00:46:38.528]  No.
[00:46:39.268 --> 00:46:50.959]  They're saying they rebuilt 7 first because there wasn't a bunch of dead bodies in it, and then they go back to the scene and show the evacuation, show Silverstein saying that they had it pulled.
[00:46:50.959 --> 00:46:54.762]  They made the decision to pull it, so we said pull it, and then we watched it collapse.
[00:46:54.762 --> 00:46:59.106]  So we want to make that clear for those out there that are trying to deny this.
[00:47:03.295 --> 00:47:16.487]  The second clip, and it's important to play this immediately after, features the people heading the clean-up operation three months after September 11th, and they're talking about pulling Building 6.
[00:47:16.487 --> 00:47:25.895]  Now, Building 6 didn't collapse on the day of the attacks, despite the fact that it was nearer to the Twin Towers than Building 7, but the main point to emphasise in this clip
[00:47:26.414 --> 00:47:49.137]  is that they use the term pull to describe the fact that they're demolishing the building so we can ascertain that the term pull is industry slang for demolish or collapse so this proves that when Silverstein in the clip that we just played said they made the decision to pull building 7 he means demolish or collapse so we can go ahead and play the second clip
[00:47:49.537 --> 00:47:51.439]  Paul, I can just add this real quick for folks.
[00:47:51.439 --> 00:47:57.465]  Understand, we're playing this clip from, as you said, three months later, not two months, I was incorrect, from mid-December.
[00:47:57.465 --> 00:48:03.691]  We're playing this just to establish that they're saying pull, meaning demolish.
[00:48:03.691 --> 00:48:05.473]  It doesn't mean evacuate.
[00:48:05.473 --> 00:48:06.855]  It means demolish.
[00:48:06.855 --> 00:48:07.355]  Absolutely.
[00:48:07.355 --> 00:48:08.196]  It means demolish.
[00:48:08.915 --> 00:48:20.761]  And on top of that, it's important for people to understand that Silverstein is talking about Building 7, they're showing Building 7 in the last clip, and he says the building was on fire.
[00:48:20.761 --> 00:48:25.503]  For those that try to talk about, oh, it was other buildings later, folks, the fires were out three months later.
[00:48:25.503 --> 00:48:30.185]  There weren't buildings burning three months later, just to establish that as well.
[00:48:30.185 --> 00:48:33.827]  Because some of the spin doctors, some of the dark workers, agents,
[00:48:34.287 --> 00:48:34.527]  Hello?
[00:48:34.527 --> 00:48:36.888]  Oh, we're getting ready to pull Building 6.
[00:49:04.201 --> 00:49:06.663]  We had to be very careful how we demolished Building 6.
[00:49:06.663 --> 00:49:20.457]  We were worried about the Building 6 coming down and then damaging the slurry wall, so we wanted that particular building to fall within a certain area.
[00:49:20.457 --> 00:49:21.778]  Well, there it is again.
[00:49:21.778 --> 00:49:25.542]  The professionals talking about their trade, and that's the jargon they use.
[00:49:26.045 --> 00:49:27.927]  And yet, polling is demolishing.
[00:49:27.927 --> 00:49:32.613]  And notice, we had to be very careful it fell within its own area and didn't damage other buildings.
[00:49:32.613 --> 00:49:40.322]  Which is what Building 1 and 2, and especially 7 did, crumpled in at its sides, fell together in a tiny pile.
[00:49:40.322 --> 00:49:45.368]  In fact, the day of 9-11, one of my family friends is a structural engineer
[00:49:45.993 --> 00:49:54.524]  Who lives part of the time in Austin, Texas, Jimmy Wright, and this interview is on the side as well, we need to post that poll.
[00:49:54.524 --> 00:49:57.748]  He was there and I called him that morning.
[00:50:01.107 --> 00:50:13.324]  When I went on the air at 11, and he went on, and there he was on his cell phone while it's burning, and he's being about to be evacuated on one of the shifts on one of the ferries, and he says, Alex, I've never seen such controlled demolitions.
[00:50:13.324 --> 00:50:15.226]  I've never seen such controlled demolitions.
[00:50:15.226 --> 00:50:16.948]  Those were explosives inside.
[00:50:16.948 --> 00:50:18.611]  And that's what every engineer said that...
[00:50:19.031 --> 00:50:28.279]  By the way, we should make a formal invitation to Mr. Silverstein to come on this program at his convenience and state his views as to what he said and what he meant and so on and so forth.
[00:50:47.797 --> 00:50:48.978]  Love to have him on here.
[00:50:48.978 --> 00:50:53.720]  I have put calls in and we have not gotten a call back.
[00:50:53.720 --> 00:50:55.681]  So I hope he will.
[00:50:55.681 --> 00:50:58.722]  And if he contacts me, I'll tell him to call you.
[00:50:58.722 --> 00:51:03.264]  Well, we'll get together and entertain him and listen to his story.
[00:51:03.264 --> 00:51:03.845]  Okay.
[00:51:03.845 --> 00:51:04.485]  Go ahead, Paul.
[00:51:05.802 --> 00:51:22.578]  Well, another thing we need to mention is the fact that we know that Rudolph Giuliani got the warning eight hours before the collapse of Building 7 to evacuate the building, and in fact he got the warning because he was told that the Twin Towers were about to collapse now.
[00:51:23.599 --> 00:51:31.145]  After we were told that the collapse of the Twin Towers was unprecedented because, you know, it was a steel building.
[00:51:31.145 --> 00:51:49.241]  Even though the people in the buildings were ordered to stay in the buildings even after both planes had hit and we've even had reports from people who were there on the day who had actually left the buildings and were making their way out of the area that were ordered back into the burning buildings.
[00:51:49.241 --> 00:51:50.042]  So we've got that
[00:51:50.582 --> 00:51:51.743]  And I called, I called!
[00:52:07.197 --> 00:52:07.958]  Exactly, Paul.
[00:52:07.958 --> 00:52:12.361]  I called firefighters like Lou Cacioli, and he said, look, Mr. Jones, there were bombs.
[00:52:12.361 --> 00:52:13.622]  I can't talk about it.
[00:52:13.622 --> 00:52:14.523]  And he hung up the phone.
[00:52:14.523 --> 00:52:16.024]  I called two others.
[00:52:16.024 --> 00:52:23.390]  And again, they declared national security, grabbed all the transmission tapes, then lied and said that all the firefighter radios malfunctioned.
[00:52:23.390 --> 00:52:26.393]  The firefighters got mad and made copies of the tapes, released it.
[00:52:26.393 --> 00:52:31.837]  New York Daily News, the firefighters saying the fires were almost down, calling in the other fire teams.
[00:52:31.837 --> 00:52:35.920]  That's why the other firefighters ran in, was to help people get out of the building.
[00:52:37.020 --> 00:52:38.321]  They knew it wasn't going to collapse.
[00:52:38.321 --> 00:52:41.662]  No, they know what structural steel does and what it doesn't do.
[00:52:41.662 --> 00:52:42.363]  They're professionals.
[00:52:42.363 --> 00:52:46.605]  This clip is Dan Rather saying, looks like controlled demolition, looks like dynamite.
[00:52:46.605 --> 00:52:49.887]  Alright, let's do our break first and come back and hear that.
[00:52:49.887 --> 00:52:52.988]  We'll hear Dan Rather in just a couple of minutes.
[00:52:52.988 --> 00:52:57.831]  These clips put together and played by Paul Watson, live from the UK.
[00:52:57.831 --> 00:53:04.514]  He is the webmaster and contributing editor with Alex Jones at PrisonPlanet.com.
[00:53:30.247 --> 00:53:39.595]  Alright, let's get right back to business here.
[00:53:39.595 --> 00:53:42.017]  We're talking with Paul Watson in the UK.
[00:53:42.017 --> 00:53:44.018]  Alex Jones, of course, here with me.
[00:53:44.018 --> 00:53:49.022]  And we're going through Mr. Silverstein's now infamous comments about WTC7.
[00:53:49.022 --> 00:53:51.384]  You know, before we play the clip, Alex,
[00:53:51.963 --> 00:54:01.614]  I've always wondered about the fires being so low in that building when it was allegedly being rained upon with burning debris.
[00:54:01.614 --> 00:54:05.037]  How did they get from the top all the way down to the bottom like that?
[00:54:05.037 --> 00:54:09.342]  There's no evidence that that fire is raging from the top all the way down to the seventh floor.
[00:54:10.267 --> 00:54:16.771]  Well, absolutely, and we must restate that a modern, and that means the last 80 years, steel building has never collapsed.
[00:54:16.771 --> 00:54:21.033]  They had a Chicago hotel fire, and I've even seen this posted on your site.
[00:54:21.033 --> 00:54:24.135]  We should post it in this report.
[00:54:24.135 --> 00:54:25.456]  They had a hotel fire in Chicago.
[00:54:25.456 --> 00:54:27.817]  Remember back, what was it, in 86 that burned for three days?
[00:54:27.817 --> 00:54:28.657]  Oh, yeah.
[00:54:28.657 --> 00:54:30.738]  And it was a burnout husk.
[00:54:30.738 --> 00:54:32.960]  It didn't collapse.
[00:54:32.960 --> 00:54:36.742]  You can't make steel melt with a blowtorch, folks.
[00:54:36.742 --> 00:54:38.563]  You might soften it a bit.
[00:54:39.307 --> 00:54:41.289]  And again, Building 7 wasn't hit by a plane.
[00:54:41.289 --> 00:54:42.490]  Hours later, it catches fire.
[00:54:42.490 --> 00:54:45.072]  But we have Rudolph Giuliani on ABC News.
[00:54:45.072 --> 00:54:54.760]  We have that article posted in the expose, saying, oh, I got a call to evacuate out of the building that morning, eight hours before it collapsed.
[00:54:54.760 --> 00:55:00.104]  That would be four hours before, five hours before it caught fire.
[00:55:00.104 --> 00:55:03.967]  I mean, again, it's such a sloppy job.
[00:55:03.967 --> 00:55:06.890]  And these guys are always slipping up.
[00:55:07.503 --> 00:55:10.465]  It's like Tony Blair saying weapons of mass destruction last month.
[00:55:10.465 --> 00:55:11.626]  Yeah, yeah, exactly.
[00:55:11.626 --> 00:55:13.848]  I wonder who called the mayor and told him about that.
[00:55:13.848 --> 00:55:16.330]  I wonder if it was Condi again, do you think?
[00:55:16.330 --> 00:55:23.355]  Absolutely, and a key point Paul was making when I did my great job of cutting him off, which I'm an expert at, because I'm just frothing to expose this.
[00:55:23.355 --> 00:55:27.879]  It's so threatening to me and my psyche to see this evil taking place.
[00:55:27.879 --> 00:55:29.300]  We have them admitting
[00:55:29.798 --> 00:55:47.052]  And we have links to the House of Representatives, folks, house.gov, and other websites where they admit that at least one Secret Service agent, and I've also read that security guards died in the building, and so they pull the building that people were in, and at the same time... Looks like they pulled two other ones, doesn't it?
[00:55:47.052 --> 00:55:47.692]  Absolutely.
[00:55:47.692 --> 00:55:49.073]  Oh, look, it's clear.
[00:55:49.073 --> 00:55:59.001]  Folks watched the controlled demolition of admitted buildings they destroyed, and the little plumes going out down the sides as they blast out the reinforced areas.
[00:55:59.651 --> 00:56:03.902]  And then you watch the footage of 1 and 2 and 7, you can see the same thing happening.
[00:56:03.902 --> 00:56:05.406]  Then we have the seismographs.
[00:56:05.406 --> 00:56:08.112]  But forget all that, we've got Silverstein saying it as well, Paul.
[00:56:09.082 --> 00:56:15.666]  Yeah, I mean, we have to remember that the biggest whistleblowers on this issue are the firefighters themselves.
[00:56:15.666 --> 00:56:34.739]  I mean, we had a columnist that writes for our website who went down to the World Trade Center Memorial, met with some of the firefighters who told him directly that, yes, there were bombs going off all around them, but the order has come directly from James Woolsey and the CIA to basically shut up about it.
[00:56:34.739 --> 00:56:37.461]  And so that comes directly from the firefighters themselves.
[00:56:39.182 --> 00:56:39.902]  Go down there.
[00:56:39.902 --> 00:56:42.183]  I talked, interviewed two separate groups.
[00:56:42.183 --> 00:56:44.244]  There's another group we need to talk to.
[00:56:44.244 --> 00:56:48.506]  They go down the unfurl banners that say Bush Engineer 9-11 on the public street.
[00:56:48.506 --> 00:56:51.967]  Police walk over and threaten to arrest them if they don't put it away.
[00:56:51.967 --> 00:56:54.468]  I mean, is this Tiananmen Square?
[00:56:54.468 --> 00:56:55.668]  What is America turning into?
[00:56:55.668 --> 00:56:59.490]  You know, Bush says that terrorists attack us because they hate our freedom.
[00:57:00.129 --> 00:57:00.869]  Well, it's true.
[00:57:00.869 --> 00:57:03.231]  The globalists attacked us so they could take our freedom.
[00:57:03.231 --> 00:57:10.274]  So the terrorists must love Bush with Patriot Act 1 and 2 that list all misdemeanors as an act of terror.
[00:57:10.274 --> 00:57:22.460]  And that's what was so scary about the State of the Union tonight, is that when you're informed, and when you read the news five hours a day like I do, like Jeff does, and Paul does probably ten hours a day, you know what just bald-faced lies it all is.
[00:57:22.460 --> 00:57:23.781]  It's incredible.
