[00:00:07.271 --> 00:00:08.313]  Mainstream media.
[00:46:06.196 --> 00:46:07.416]  I don't know why I'm getting off into this.
[00:46:07.436 --> 00:46:08.297]  It's not what you tune in for.
[00:46:08.317 --> 00:46:16.839]  The point is, so I looked at the theater, found out it's owned by a great guy, found out it seats 900, got a beautiful upper balcony, big nice seats.
[00:46:18.161 --> 00:46:20.344]  And I said, why not have an event there?
[00:46:20.404 --> 00:46:24.148]  We called them, set it up two days ago, started selling tickets last night.
[00:46:24.168 --> 00:46:25.249]  A whole bunch have already gone.
[00:46:26.423 --> 00:46:29.844]  And it's going to be my new film, Terror Storm, the official final film.
[00:46:30.324 --> 00:46:32.764]  Then I'm going to give a 45-minute speech, take questions.
[00:46:33.364 --> 00:46:34.904]  Then Jim Mars will take the stage.
[00:46:34.944 --> 00:46:35.885]  It starts at 7 o'clock.
[00:46:36.265 --> 00:46:40.045]  Jim Mars will take the stage at about 10, speak for an hour and take questions.
[00:46:40.065 --> 00:46:44.366]  The name of his speech is going to be from JFK to 9-11, the two parallels between the two.
[00:46:44.646 --> 00:46:46.086]  He's one of the preeminent experts in the world.
[00:46:46.106 --> 00:46:52.227]  Again, he wrote the main credit on the screenplay for JFK, and he wrote the book that it's based on.
[00:46:52.247 --> 00:46:55.348]  When you buy the DVD, you see it on the back, written by Jim Mars.
[00:46:55.928 --> 00:46:56.729]  In Oliver Stone.
[00:46:58.650 --> 00:47:09.058]  So, he's going to be there, and then we're going to show about 35 minutes of the best footage we've got so far, gleaned from the 40-something hours we shot up in Ottawa, the Bilderberg Group.
[00:47:11.179 --> 00:47:17.544]  And then they said they'd be glad to play their really incredible lounge act, anti-New World Order songs, but really talented.
[00:47:17.564 --> 00:47:21.127]  They play for big houses in places like Vegas and all over.
[00:47:21.627 --> 00:47:24.169]  Shanghai Five, it's played before at events I've been at.
[00:47:25.221 --> 00:47:28.023]  Out at Crawford, they're going to be there going on the stage at midnight.
[00:47:29.743 --> 00:47:32.965]  So two films, Jim Mars and Shanghai Five, $10.
[00:47:35.226 --> 00:47:42.870]  By the time I pay for my staff to be there and pay for the theater and everything else, normally an event like this would be about $20, $25, but I'm charging $10.
[00:47:43.751 --> 00:47:52.235]  By the time I pay the e-ticket fee and all that stuff, we'll basically make a little bit of money here hopefully to try to pay off the cost of this film, but I doubt it.
[00:47:52.908 --> 00:47:54.750]  So we're trying to keep the tickets low for you.
[00:47:56.091 --> 00:47:57.572]  You can get those tickets right now.
[00:47:58.573 --> 00:48:03.417]  Right now at Infowars.com.
[00:48:03.757 --> 00:48:10.443]  And there's five showings and five showings only in early September at the Alamo Draft House South Lamar in Austin, Texas of Terror Storm.
[00:48:10.463 --> 00:48:15.547]  I'll be at all those events and give a speech and take questions at the end of the film at all five of those events.
[00:48:15.567 --> 00:48:16.067]  And that's it.
[00:48:16.087 --> 00:48:17.068]  I'm just too busy to have more.
[00:48:17.388 --> 00:48:21.792]  We sold out nine in a row last year of the Order of Death and just quit showing it.
[00:48:22.929 --> 00:48:24.850]  So, five only of Terror Storm.
[00:48:24.890 --> 00:48:25.691]  Get your tickets now.
[00:48:25.791 --> 00:48:26.031]  Okay.
[00:48:26.371 --> 00:48:37.818]  And if you want a hard copy of Terror Storm, it's available at Infowars.com or by calling toll-free 1-888-253-3139.
[00:48:37.838 --> 00:48:38.158]  888-253-3139.
[00:48:39.960 --> 00:48:41.581]  Let's go ahead and play this first clip.
[00:48:41.901 --> 00:48:45.623]  This is where they're in, and we'll finish it after the first break here.
[00:48:47.824 --> 00:48:49.725]  Or maybe the best thing to do is just play this after the break.
[00:48:50.186 --> 00:48:52.107]  I've got 20 clips here.
[00:48:53.166 --> 00:48:57.487]  And somehow, in between getting them off the DVD and sending them to the network, most of them are fried.
[00:48:57.507 --> 00:48:58.367]  We're trying to get them again.
[00:48:59.227 --> 00:49:02.708]  But four or five of them work halfway decent.
[00:49:03.068 --> 00:49:03.969]  Don't have a buzz on them.
[00:49:04.429 --> 00:49:15.411]  But the first one, well, there's a whole bunch of clips here I want to play, but one of them, the first one I'll play when we get back from break is number nine, MLK shot.
[00:49:16.332 --> 00:49:20.753]  Wife doesn't want to believe, but Garrison's eyes are open.
[00:49:20.833 --> 00:49:22.113]  Everything is threatened.
[00:49:23.484 --> 00:49:30.269]  And I don't want to say I've had discussions just like this in my own house, but if I told you I hadn't had discussions like this, I'd be a liar.
[00:49:31.049 --> 00:49:43.677]  I mean, to see a movie like this and to have lived things like this to a lesser degree, sometimes to a greater degree, just with family in general and others over the years, my family's all behind me.
[00:49:43.717 --> 00:49:45.298]  It's just, you know, this is stressful stuff.
[00:49:46.059 --> 00:49:48.380]  This is all based on exactly what happened.
[00:49:48.861 --> 00:49:50.562]  You can understand the research that was done for this film.
[00:49:52.023 --> 00:50:00.250]  And then there's another clip where he talks to Mr. X, who is Fletcher Prowney, one of the top colonels in the Pentagon in Black Ops.
[00:50:01.171 --> 00:50:03.693]  And in the film, the official film, it's about three minutes long.
[00:50:04.434 --> 00:50:06.656]  In the director's cut, it's like eight-plus minutes.
[00:50:07.457 --> 00:50:08.998]  So we'll play part of that.
[00:50:10.339 --> 00:50:17.946]  And we've got the clip where Garrison didn't wake up, district attorney in New Orleans, he didn't wake up to JFK being an inside job for three years.
[00:50:18.453 --> 00:50:21.996]  And he's on a plane with a senator, and the senator goes, Come on, man.
[00:50:22.697 --> 00:50:23.758]  You don't know who did this?
[00:50:25.199 --> 00:50:27.501]  And there's more and more people on the know that Garrison knows.
[00:50:28.081 --> 00:50:30.964]  Of course, he's a highly decorated combat Marine Corps veteran.
[00:50:33.266 --> 00:50:36.328]  Jim Garrison was a great hero in Europe.
[00:50:37.449 --> 00:50:38.570]  And so he lived a little.
[00:50:38.590 --> 00:50:39.291]  He knew all this stuff.
[00:50:39.311 --> 00:50:42.293]  I mean, he understood what snipers, how bullets operated.
[00:50:42.634 --> 00:50:43.855]  He actually read all...
[00:50:44.631 --> 00:50:45.132]  What was it?
[00:50:45.192 --> 00:50:46.754]  Ten volumes of the Warren Report.
[00:50:47.174 --> 00:50:48.636]  Some of them a thousand pages long.
[00:50:49.357 --> 00:50:52.140]  And the movie, the director's cut gets into all of this.
[00:50:53.121 --> 00:50:54.002]  I'm just blown away.
[00:50:54.082 --> 00:50:55.985]  So we'll be talking about all of it coming up.
[00:50:56.005 --> 00:50:57.206]  We'll play the first clip when we get back.
[00:51:04.469 --> 00:51:07.650]  It's here, after a year in production and traveling to distant lands.
[00:51:07.990 --> 00:51:09.910]  My new film, Terror Storm, is complete.
[00:51:10.310 --> 00:51:17.972]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:51:18.652 --> 00:51:25.693]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:51:26.094 --> 00:51:29.034]  Terror Storm chronicles the lies that took us to war in Iran.
[00:51:29.414 --> 00:51:31.735]  A White House program to disseminate fake news.
[00:51:32.155 --> 00:51:32.995]  NSA spies.
[00:51:33.467 --> 00:51:34.187]  Or by calling toll-free 1-888-253-3139.
[00:51:34.267 --> 00:51:35.827]  Or watch it right now online at prisonplanet.tv.
[00:52:01.596 --> 00:52:02.277]  Hello, folks.
[00:52:02.357 --> 00:52:09.945]  Alex Jones here, introducing Prudent Places USA, an interactive CD book that is your premier resource for hard-to-find information.
[00:52:10.125 --> 00:52:20.176]  Find out about everything from job migration to evacuation information, such as major bridges in disrepair and FEMA evacuation time studies for coastal cities.
[00:52:20.636 --> 00:52:26.498]  Zero in on man-made disaster zones, environmental areas of concern, and natural disaster zones.
[00:52:26.718 --> 00:52:31.140]  Find out everything from where to get water in an emergency to geographic income levels.
[00:52:31.380 --> 00:52:37.442]  Housing prices, complete with over 3 gigabytes of detailed information on the 3,000-plus counties in the U.S.
[00:52:37.602 --> 00:52:44.045]  Full-color photographs, 550 high-resolution full-color maps, and detailed information and analysis that you need.
[00:52:44.365 --> 00:52:49.507]  Order Bruton Places USA now for only $29, plus shipping by calling New Millennium.
[00:52:49.787 --> 00:52:50.127]  At 888-803-4438.
[00:52:50.488 --> 00:52:55.331]  And tell them Alex Jones sent you.
[00:52:55.391 --> 00:52:55.951]  That's 888-803-4438.
[00:52:56.071 --> 00:52:59.293]  Or order online at BerkeyWater.com.
[00:53:02.575 --> 00:53:08.499]  Herbal Healer Academy is the global supplier of the finest natural medicine that you may need in these troubled times.
[00:53:08.719 --> 00:53:10.981]  We specialize in keeping you alive and healthy.
[00:53:11.181 --> 00:53:17.525]  We provide outstanding products like Esiac, Colloidal Silver 500 parts per million, Olive Leaf Extract,
[00:53:22.348 --> 00:53:33.197]  We also train naturopathic healers via correspondence education.
[00:53:33.417 --> 00:53:40.122]  For a limited time, you can sign up on the website and receive our 104-page catalog and a current Herbal Healer newsletter free.
[00:53:40.482 --> 00:53:42.584]  Simply log on to HerbalHealer.com.
[00:53:42.744 --> 00:53:47.167]  Check out our online member testimonials and our hundreds of exceptional products.
[00:53:47.387 --> 00:53:50.469]  We have been working hard since 1988 to save the remnant.
[00:53:50.629 --> 00:53:56.492]  That's HerbalHealer.com, your website for safe, effective natural alternatives and education.
[00:54:12.788 --> 00:54:21.367]  When you watch JFK and the Director's Cut, it's clear that the government kills Bobby, they kill Martin Luther King, of course they've killed JFK, but...
[00:54:22.391 --> 00:54:22.732]  We're good to go.
[00:54:47.705 --> 00:55:00.353]  Of Martin Luther King and the black nanny is making her comments about how horrible it is, and the little five-year-old girl or four-year-old girl answers the phone, and there's one of these New World Order creeps on the line.
[00:55:00.894 --> 00:55:01.974]  Here's that exchange.
[00:55:02.034 --> 00:55:02.335]  Roll it.
[00:55:06.057 --> 00:55:10.940]  Dr. Martin Luther King called his beautiful dreams expressed so dramatically during the 1963 March on Washington.
[00:55:12.680 --> 00:55:13.001]  I'll get it.
[00:55:13.021 --> 00:55:13.181]  Hello?
[00:55:29.403 --> 00:55:29.743]  Hello?
[00:55:29.903 --> 00:55:31.604]  Is this Jim Garrison's daughter?
[00:55:31.984 --> 00:55:32.104]  Yes.
[00:55:32.884 --> 00:55:35.305]  Virginia Elizabeth?
[00:55:35.345 --> 00:55:36.206]  Virginia.
[00:55:36.266 --> 00:55:38.267]  Virginia, you're a lucky little girl.
[00:55:38.307 --> 00:55:41.048]  Your daddy sent you to a beauty contest.
[00:55:41.068 --> 00:55:43.849]  Would you like to be in a beauty contest?
[00:55:43.889 --> 00:55:44.609]  I don't know.
[00:55:44.709 --> 00:55:45.570]  My God.
[00:55:46.010 --> 00:55:46.870]  My God.
[00:55:47.150 --> 00:55:48.111]  What have they done?
[00:55:48.611 --> 00:55:48.751]  Yes.
[00:55:49.051 --> 00:55:49.851]  It's legend time.
[00:55:50.031 --> 00:55:50.752]  Uh-huh.
[00:55:51.312 --> 00:55:52.773]  Legend time.
[00:55:53.353 --> 00:55:55.714]  That sounds fun.
[00:55:55.794 --> 00:55:56.894]  And you get off from school.
[00:55:56.954 --> 00:55:57.194]  Funny.
[00:55:57.374 --> 00:55:57.915]  Funny talk.
[00:55:58.035 --> 00:55:58.415]  Every day.
[00:55:59.133 --> 00:56:00.878]  Okay, Virginia, that's all I need to know.
[00:56:00.898 --> 00:56:03.685]  Mama, I'm going to be in a beauty contest.
[00:56:04.607 --> 00:56:05.068]  Who is this?
[00:56:05.810 --> 00:56:06.471]  Who is this?
[00:56:07.414 --> 00:56:07.754]  Hello?
[00:56:09.415 --> 00:56:11.777]  Did you enter Virginia in a beauty contest?
[00:56:12.238 --> 00:56:12.999]  A man just called.
[00:56:13.019 --> 00:56:13.920]  He wanted to know everything.
[00:56:13.940 --> 00:56:16.002]  Her height, her weight, where she... I'm a crackpot.
[00:56:16.343 --> 00:56:17.824]  Martin Luther King was killed in Michigan.
[00:56:17.844 --> 00:56:19.827]  Honey, your daughter's life's just been threatened.
[00:56:19.907 --> 00:56:20.668]  Just a crank.
[00:56:20.848 --> 00:56:21.529]  Making calls.
[00:56:21.549 --> 00:56:22.890]  Happens a dozen times a day.
[00:56:22.910 --> 00:56:23.250]  It's all I do.
[00:56:23.271 --> 00:56:24.252]  Our home, Jim.
[00:56:24.312 --> 00:56:25.093]  A kidnapper.
[00:56:25.113 --> 00:56:25.553]  A murderer.
[00:56:25.573 --> 00:56:26.154]  I don't know what.
[00:56:26.174 --> 00:56:27.916]  There's only cowards make crank calls.
[00:56:28.096 --> 00:56:28.757]  How do you know?
[00:56:28.797 --> 00:56:29.558]  Nothing's gonna happen.
[00:56:30.038 --> 00:56:32.379]  How do you even know what goes on in this house anymore?
[00:56:32.439 --> 00:56:34.499]  You're too busy making speeches.
[00:56:34.599 --> 00:56:37.620]  Getting every crazed class in Louisiana after us.
[00:56:37.800 --> 00:56:38.500]  I'm leaving.
[00:56:38.560 --> 00:56:39.520]  I've taken the kids.
[00:56:39.640 --> 00:56:40.601]  I'm leaving.
[00:56:41.121 --> 00:56:42.561]  I can't stand it anymore.
[00:56:42.581 --> 00:56:44.322]  The government wants you to be scared.
[00:56:44.342 --> 00:56:45.022]  You and your government.
[00:56:45.062 --> 00:56:47.682]  The government wants everybody to be scared to speak out.
[00:56:47.803 --> 00:56:48.963]  They count on it.
[00:56:49.203 --> 00:56:50.243]  There's nothing to be scared of.
[00:56:50.263 --> 00:56:50.903]  Don't you have any feelings?
[00:56:54.104 --> 00:56:55.104]  Your own daughter.
[00:56:56.325 --> 00:56:57.385]  What kind of man are you?
[00:57:03.039 --> 00:57:14.471]  Honey, before this Kennedy thing, nothing matters in this world more than your children.
[00:57:14.491 --> 00:57:16.933]  The other night, Jasper tried to talk to you.
[00:57:16.973 --> 00:57:18.255]  You didn't even notice he was there.
[00:57:18.275 --> 00:57:20.257]  He came to me bawling his little eyes out.
[00:57:20.277 --> 00:57:21.218]  I promise.
[00:57:21.278 --> 00:57:23.640]  I promise I'll make more time for Jasper.
[00:57:23.914 --> 00:57:25.155]  Is it such a chore?
[00:57:25.175 --> 00:57:26.416]  I don't understand you!
[00:57:26.436 --> 00:57:29.159]  If I said I'll spend more time with him, I'll spend more time with him, alright?
[00:57:29.619 --> 00:57:31.501]  And I cannot fight you and the whole world, too, Liz!
[00:57:31.541 --> 00:57:32.782]  I'm not fighting you!
[00:57:32.882 --> 00:57:34.283]  I'm trying to reach you!
[00:57:35.224 --> 00:57:36.205]  You've changed!
[00:57:36.265 --> 00:57:37.626]  Well, of course I've changed!
[00:57:37.646 --> 00:57:39.848]  My eyes have opened!
[00:57:40.969 --> 00:57:44.392]  And once they're open, believe me, what used to look normal seems insane and now keen.
[00:57:44.412 --> 00:57:44.812]  Don't you think?
[00:57:44.832 --> 00:57:46.714]  Don't you think this has something to do with that?
[00:57:47.645 --> 00:57:48.605]  Can't you see?
[00:57:48.806 --> 00:57:49.966]  I don't want to see.
[00:57:50.046 --> 00:57:51.707]  You don't believe me?
[00:57:52.027 --> 00:57:52.748]  I don't know.
[00:57:52.788 --> 00:57:54.548]  All this time, you've never believed me.
[00:57:55.909 --> 00:57:59.731]  I just want to raise our children and live a normal life.
[00:57:59.811 --> 00:58:01.512]  I want to put my life back.
[00:58:02.592 --> 00:58:04.773]  So do I. I have a life, too, you know.
[00:58:04.793 --> 00:58:07.215]  You just can't bury it in the sand.
[00:58:07.415 --> 00:58:09.135]  It's not about our well-being, all right?
[00:58:09.155 --> 00:58:12.017]  It's not about our two cars and our TVs and your kitchen.
[00:58:12.037 --> 00:58:16.039]  I'm angry about it.
[00:58:19.606 --> 00:58:21.827]  Alright, we'll be right back with Jim Mars.
[00:58:21.907 --> 00:58:23.968]  It's about our kids growing up in a free country.
[00:58:24.008 --> 00:58:25.428]  That is what it's all about.
[00:58:27.149 --> 00:58:30.190]  And burying your head in the sand only puts you in greater danger.
[00:58:30.210 --> 00:58:33.112]  You might as well stand up on your hive legs and fight the wolves.
[00:58:34.112 --> 00:58:35.733]  We'll be right back with the second hour.
[00:58:35.773 --> 00:58:36.233]  Stay with us.
[00:58:41.775 --> 00:58:42.275]  More than... More than...
[00:58:57.779 --> 00:58:58.420]  Big Brother.
[00:58:59.080 --> 00:59:00.142]  Mainstream media.
[00:59:00.862 --> 00:59:01.963]  Government cover-ups.
[00:59:02.624 --> 00:59:03.445]  You want answers?
[00:59:04.206 --> 00:59:05.127]  Well, so does he.
[00:59:05.787 --> 00:59:09.531]  He's Alex Jones on the GCN Radio Network.
[00:59:09.991 --> 00:59:14.095]  And now, live from Austin, Texas, Alex Jones.
[00:59:18.676 --> 00:59:19.557]  Welcome, my friends.
[00:59:19.657 --> 00:59:23.498]  Second hour of this worldwide broadcast on this 27th day of July 2006.
[00:59:24.719 --> 00:59:28.821]  For the next two hours, Jim Mars is our guest.
[00:59:28.861 --> 00:59:40.826]  Now, we'll try to take calls later in the third hour, but please no calls in the first hour because we've got a lot of different audio clips from the movie JFK, director's cut by Oliver Stone, in part mainly written by, of course, Jim Mars.
[00:59:41.066 --> 00:59:43.087]  Jim Mars has written for the Fort Worth Star-Telegram.
[00:59:43.727 --> 00:59:46.267]  He's been a crime reporter going back 30 plus years.
[00:59:46.288 --> 00:59:51.228]  He's written best-selling books on the Kennedy assassination, 9-11, you name it.
[00:59:51.408 --> 00:59:59.430]  And he was one of the principal writers and really consultants and designers of my favorite film, JFK, The Director's Cut.
[00:59:59.450 --> 01:00:00.150]  I want to be clear.
[01:00:00.510 --> 01:00:01.910]  My favorite film is not JFK.
[01:00:02.150 --> 01:00:04.651]  My favorite film is The Director's Cut.
[01:00:05.211 --> 01:00:07.971]  And joining us graciously is Jim Mars.
[01:00:08.351 --> 01:00:09.752]  Jim, good to have you on with us, sir.
[01:00:10.112 --> 01:00:10.632]  Hey, Alex.
[01:00:10.832 --> 01:00:11.932]  Always good to be with you.
[01:00:12.592 --> 01:00:25.315]  Tell us, I mean, I've got your huge bio here, but just in a nutshell before we go to break and come back, tell us about Jim Mars, how Jim Mars, I mean, obviously you're a Fort Worth slash Dallas boy yourself, so uniquely placed to see all this.
[01:00:25.335 --> 01:00:27.695]  You were a reporter back when all this was going on.
[01:00:28.075 --> 01:00:35.637]  Break it down for us, you know, who Jim Mars is, what you've done, and how you worked on JFK, how you woke up to JFK being an inside job.
[01:00:36.137 --> 01:00:37.057]  Okay.
[01:00:37.097 --> 01:00:39.558]  My background is basically as an old print reporter.
[01:00:40.158 --> 01:00:43.139]  I got a degree in journalism from the University of North Texas.
[01:00:43.219 --> 01:00:46.600]  In fact, I was in the university at the time of the Kennedy assassination.
[01:00:47.100 --> 01:00:51.081]  In fact, I met Jack Ruby about a month before the assassination.
[01:00:51.321 --> 01:00:56.123]  I have a picture of me as a young college guy dancing in Jack Ruby's club.
[01:00:57.276 --> 01:01:00.117]  No, you liked those fast women.
[01:01:00.557 --> 01:01:02.857]  Well, let me explain something here.
[01:01:02.897 --> 01:01:08.039]  I think everybody needs to understand that the Carousel Club at that time was one of two clubs.
[01:01:08.079 --> 01:01:11.319]  There was Abe's Collie Club and Jack Ruby's Carousel Club.
[01:01:11.379 --> 01:01:14.200]  These were known as after-hours joints, okay?
[01:01:14.720 --> 01:01:18.901]  And, yes, they had strippers, but they also had acts.
[01:01:19.001 --> 01:01:22.142]  I remember seeing a ventriloquist, and they would have a stand-up comedian.
[01:01:22.182 --> 01:01:22.802]  No, no, I understand.
[01:01:22.822 --> 01:01:23.702]  This was a nightclub.
[01:01:24.042 --> 01:01:27.464]  Yeah, it was kind of a latter-day vaudeville.
[01:01:27.624 --> 01:01:29.184]  Yeah, Las Vegas style.
[01:01:29.544 --> 01:01:30.385]  Yeah, exactly.
[01:01:30.885 --> 01:01:32.306]  And it was the place to go.
[01:01:32.406 --> 01:01:37.508]  Everybody went there that was looking for some entertainment after hours in Dallas.
[01:01:38.235 --> 01:01:42.480]  And including most of the Dallas Police Department, which they lied about for years.
[01:01:42.560 --> 01:01:45.603]  They tried to say, oh, you know, they didn't know them.
[01:01:45.643 --> 01:01:51.108]  But Jack Ruby knew and was on a first-name basis with probably half the Dallas Police Department.
[01:01:51.168 --> 01:01:52.910]  Of course, he was really a bag man for the mob.
[01:01:53.331 --> 01:01:53.931]  Absolutely.
[01:01:54.011 --> 01:02:00.378]  Stretching back to when he was just a youngster in Chicago and running messages for Al Capone.
[01:02:00.990 --> 01:02:02.311]  So it goes way back.
[01:02:02.511 --> 01:02:09.836]  Another thing that's important to understand is that back at that time, to be a Dallas cop, you had to be a pretty hard right winger.
[01:02:09.856 --> 01:02:14.879]  You had to be a member of the John Birch Society or the KKK.
[01:02:15.480 --> 01:02:21.864]  And most of those old boys, a lot of them were World War II vets, and they kept their connections to the military.
[01:02:22.885 --> 01:02:29.009]  They would augment their Dallas police pay by serving in National Guard
[01:02:29.791 --> 01:02:34.495]  And Army Reserve Units, usually in MPs or criminal investigation.
[01:02:35.036 --> 01:02:37.298]  And so the ties into the U.S.
[01:02:37.358 --> 01:02:39.340]  military go really, really deep.
[01:02:40.381 --> 01:02:44.705]  Then, of course, when the assassination happened, I paid very close attention to that.
[01:02:44.745 --> 01:02:46.386]  That was the biggest story at the time.
[01:02:46.827 --> 01:02:54.954]  Today, with satellite, cable, computers, iPods, and everything else, people don't realize
[01:02:55.892 --> 01:03:00.293]  That at the time of the assassination, every major media was preempted.
[01:03:00.413 --> 01:03:03.734]  I mean, for almost a week, there was no programming.
[01:03:03.774 --> 01:03:09.836]  There was nothing but just constant round-the-clock coverage of the assassination.
[01:03:09.936 --> 01:03:18.679]  So this, of course, is what later caused problems for the conspirators because there was so much good information that was put out early on.
[01:03:19.458 --> 01:03:23.761]  And then, of course, it did not jive with the official version.
[01:03:23.781 --> 01:03:33.308]  I distinctly recall hearing tapes taken in Dealey Plaza, and it was clear that two of those shots went bam, bam, just very close together.
[01:03:33.808 --> 01:03:36.430]  And that was confirmed by witnesses I talked to there.
[01:03:36.790 --> 01:03:37.471]  Well, stay there.
[01:03:37.571 --> 01:03:38.351]  Stay there.
[01:03:38.451 --> 01:03:44.035]  So you're a guy on the Dallas scene in college as a journalist student in 1963.
[01:03:44.355 --> 01:03:46.797]  When this happens, Jim Mars, our guest...
[01:03:47.478 --> 01:03:52.803]  When we get back, the next two hours, this is going to be unlike any other JFK coverage you've ever heard.
[01:03:52.823 --> 01:03:59.950]  It's here, after a year in production and traveling to distant lands.
[01:04:00.270 --> 01:04:02.232]  My new film, Terror Storm, is complete.
[01:04:02.592 --> 01:04:10.219]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:04:10.936 --> 01:04:17.959]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:04:18.360 --> 01:04:29.785]  Terror Storm chronicles the lies that took us to war in Iran, the White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:04:30.105 --> 01:04:33.627]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:04:34.067 --> 01:04:36.008]  It's an anthology of government crimes.
[01:04:36.328 --> 01:04:40.170]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:04:40.771 --> 01:04:48.100]  Get your copy today at Infowars.com or PrisonPlanet.com or by calling toll-free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:04:53.263 --> 01:04:58.545]  Hello folks, this is Alex Jones introducing you to the incredible Berkey Solar Charger.
[01:04:58.765 --> 01:05:00.845]  Your source for free solar electricity.
[01:05:01.085 --> 01:05:08.187]  This portable system is the size of a book when folded and small enough to fit into a briefcase, handbag, or glove compartment.
[01:05:08.328 --> 01:05:19.851]  The Berkey Solar Charger has been designed to power the Berkey lights, LED lamps, as well as other applications such as mobile phones, radios, digital cameras, and PDAs when electricity is unavailable.
[01:05:20.171 --> 01:05:20.972]  We're good to go.
[01:05:49.991 --> 01:05:50.011]  803-4438
[01:05:54.190 --> 01:06:03.356]  Coming this August through October, the Models of Excellence series, airing on CNN and the Discovery Channel, will be featuring segments on innovative home-based business solutions.
[01:06:03.776 --> 01:06:07.338]  Many companies were considered, but only one company made the final cut.
[01:06:07.578 --> 01:06:17.444]  The company that was chosen above and beyond the rest is the same company that you've been hearing about for months here on GCN, www.DidYouRobBillGates.com.
[01:06:17.764 --> 01:06:23.868]  This home-based business has changed the lives of many people worldwide by allowing economic freedom never thought possible.
[01:06:24.168 --> 01:06:33.133]  Through a combination of advanced technology and professional follow-up conducted by an in-house staff, all of the prospecting, presenting, and personal follow-up is done for you.
[01:06:33.493 --> 01:06:34.593]  Seem too good to be true?
[01:06:34.934 --> 01:06:35.954]  Well, think again.
[01:06:36.354 --> 01:06:44.238]  Check your local listings for CNN and the Discovery Channel special on this great program, and see for yourself what a life-changing experience this can be.
[01:06:44.579 --> 01:06:46.219]  Would you like more information right now?
[01:06:46.600 --> 01:06:52.983]  Just visit www.DidYouRobBillGates.com and learn how easy it is to start today.
[01:06:55.536 --> 01:06:57.718]  He's the T-Rex of political talk.
[01:06:58.299 --> 01:07:01.141]  Alex Jones on the GCN Radio Network.
[01:07:02.222 --> 01:07:06.306]  Newspaper crime reporter from the time he was in college.
[01:07:06.646 --> 01:07:07.547]  Best-selling author.
[01:07:08.007 --> 01:07:10.669]  He's owned and run newspapers, worked with the Fort Worth Star-Telegram.
[01:07:11.070 --> 01:07:12.031]  Again, best-selling author.
[01:07:12.611 --> 01:07:14.233]  And is the main writer on the film JFK.
[01:07:15.660 --> 01:07:27.927]  And I, again, for about six months at home, the director's cut, I bought it when I was at Best Buy, buying some equipment, and I hadn't watched it, and I popped it in on Sunday night with my wife, and didn't end up going to bed until about two, watching the extras with my mouth hanging open.
[01:07:28.507 --> 01:07:30.088]  I mean, this film is incredible.
[01:07:30.708 --> 01:07:34.450]  And Jim Mars is really some of the central brains behind it, and we're so honored to have him as a colleague.
[01:07:34.890 --> 01:07:43.195]  Here's a little quick clip from the documentary about the JFK film, Beyond Conspiracy, with Mars talking about CIA mob and military connections.
[01:07:43.235 --> 01:07:43.515]  Here it is.
[01:07:44.589 --> 01:08:00.600]  The key thing I think that a lot of people don't lose sight of, fact of, is that once you dismiss the communist thing, the foreign plot, and you've got the mob, the CIA, the FBI, the military, okay, we tend to think of those as separate entities.
[01:08:01.500 --> 01:08:04.522]  And yet, if we'll really stop and think about it, they're all interconnected.
[01:08:04.542 --> 01:08:08.685]  Jim, you were going to finish up with some comments about 9-11 before the break.
[01:08:09.762 --> 01:08:12.603]  Well, there's so much about 9-11 we could talk about.
[01:08:12.623 --> 01:08:25.710]  The whole lengthy commentary you have about Building 7 and, of course, Larry Silverstein, the owner, who says, well, we decided to pull it, so I told him to pull it, and we watched the building collapse, and then all the arguments about what he really meant.
[01:08:25.730 --> 01:08:36.555]  You know, a few years after that, after he made that comment, and when this issue was becoming big, one of the spokesmen for Silverstein Properties came out and said, well, what he meant was,
[01:08:37.345 --> 01:08:39.906]  To pull the firemen out of the building.
[01:08:39.926 --> 01:08:42.206]  But there were no firemen for eight hours before it collapsed.
[01:08:42.366 --> 01:08:42.967]  Exactly.
[01:08:43.527 --> 01:08:47.608]  According to the official record, they pulled the firemen out about 10.30 that morning.
[01:08:47.868 --> 01:08:55.130]  In the very same PBS documentary narrated by Spacey, in the next clip, they pull the wreckage of Building 6.
[01:08:56.440 --> 01:09:00.163]  And they say that we're getting ready to pull it, and it shows them blow it up.
[01:09:00.443 --> 01:09:00.944]  Exactly.
[01:09:01.024 --> 01:09:05.987]  That is just common jargon for a controlled demolition.
[01:09:06.348 --> 01:09:16.816]  That'd be like if I said, I'm going to blow your head off, and then you're found the next day, Jim, with your head blown off, and then I tell the police, well, I said on air I was going to blow his head off, but I meant I was going to give him a kiss on the forehead.
[01:09:17.056 --> 01:09:18.237]  Yeah, exactly.
