[00:00:00.249 --> 00:00:01.691]  The Alex Jones Show.
[00:37:31.877 --> 00:37:38.839]  And so suddenly, the night before, Roe wrote a column indicating, saying that, no, Obama's going to win by a relative landslide.
[00:37:39.577 --> 00:37:43.059]  So, there was a possibility they were going to try to steal that election, too.
[00:37:43.679 --> 00:37:45.460]  And then, what happens to Mike Connell?
[00:37:45.980 --> 00:37:49.362]  About a month later, he's flying back in his private plane from Washington, D.C.
[00:37:49.382 --> 00:37:55.665]  to Ohio, where he lived, and the plane goes down under very suspicious circumstances, and Connell is killed.
[00:37:56.305 --> 00:38:04.909]  So, rack that up with another mysterious death in this whole process, of which there have been many, you know, dating back to the Kennedy assassination, certainly.
[00:38:06.138 --> 00:38:06.879]  Absolutely.
[00:38:07.359 --> 00:38:09.301]  Let's get into some of the other sections.
[00:38:09.421 --> 00:38:11.283]  Your government is dealing drugs.
[00:38:11.804 --> 00:38:16.188]  That's a bold statement, but it's absolutely part of historical fact.
[00:38:16.629 --> 00:38:25.377]  Even the 1996 CIA Inspector General testified to Congress that was the case of the crack cocaine epidemic of the 1980s.
[00:38:25.858 --> 00:38:27.840]  But let's get into that chapter a little bit here.
[00:38:29.124 --> 00:38:43.777]  Yeah, well, it really goes back, you know, to the formation of the CIA and bringing heroin out of Southeast Asia to fund a lot of their activities, working with the big mafia drug lords like Lucky Luciano back during World War II when there was still the OSS.
[00:38:44.357 --> 00:38:54.006]  Then, of course, during Vietnam there was this whole Golden Triangle in Southeast Asia where, again, a lot of money for covert operations was being, you know,
[00:38:54.594 --> 00:38:58.596]  Funneled through and also making some private fortunes for some of the agency people.
[00:38:59.356 --> 00:39:01.677]  Places like the Nugent Hand Bank, for example.
[00:39:01.737 --> 00:39:02.918]  My people might remember that.
[00:39:02.958 --> 00:39:07.660]  They were channeling funds through that bank for covert ops, all drug money.
[00:39:07.680 --> 00:39:09.100]  And then the Iran-Contra years.
[00:39:10.161 --> 00:39:19.945]  It's public record that, although they didn't want to get into it too much in those Iran-Contra hearings, which, by the way, Lee Hamilton was one of the chairs of, the guy who ended up chairing the 9-11 Commission.
[00:39:20.869 --> 00:39:32.053]  Um, Iran-Contra affair was very much involved with the Contras, you know, being funded by drug money that Oliver North and others were helping raise for them.
[00:39:32.133 --> 00:39:34.534]  So, you know, I mean, this has been going on a long time.
[00:39:34.594 --> 00:39:41.176]  And Gary Webb, people may remember him, he's the journalist who broke the story in the San Jose Mercury News about the...
[00:39:41.716 --> 00:39:41.996]  That's right.
[00:39:42.056 --> 00:39:44.077]  Well, Gary Webb was found dead.
[00:39:44.137 --> 00:39:46.417]  I don't know the details of it.
[00:39:59.815 --> 00:40:05.340]  But yeah, it was allegedly suicide, and of course he was, before that, the media just destroyed him.
[00:40:05.440 --> 00:40:14.169]  You know, he came out and did this whole series of articles that he was supposedly blowing smoke, and you know, the fact is that he'd come out with something that was absolutely right on.
[00:40:14.930 --> 00:40:16.731]  That the drug gangs in L.A.
[00:40:16.791 --> 00:40:18.293]  were very involved with the CIA.
[00:40:19.933 --> 00:40:47.531]  And then you had the whole BCCI, the Bank of Crooks and Criminals, really, scandal a little bit later, and right up to today, where you've got a situation where in Afghanistan, biggest opium-growing area in the world for heroin coming into this country, Pakistani intelligence service being very involved, along with the President's brother in Afghanistan with the drug trade, and of course Mexico, where
[00:40:48.757 --> 00:40:59.020]  You know, we're supposedly fighting this war on drugs, but the fact is that, you know how many people have been killed between December 2006 and the spring of 2009?
[00:40:59.080 --> 00:41:02.642]  More than 10,000 people were killed in those drug wars in Mexico.
[00:41:04.514 --> 00:41:09.621]  I mean, this is all about, again, a lot of people looking the other way.
[00:41:09.641 --> 00:41:11.403]  Fighting over the turf.
[00:41:11.484 --> 00:41:14.187]  And that's what's so incredible about this book.
[00:41:14.227 --> 00:41:20.856]  I mean, I study this stuff constantly and I find most books boring or not accurate information.
[00:41:22.658 --> 00:41:23.639]  Gold information.
[00:41:23.659 --> 00:41:29.941]  This is blue-chip writing that we're talking about here, and it's again so bold.
[00:41:30.461 --> 00:41:33.843]  I mean, you're learning about how they kill a lot of people that prominently oppose them.
[00:41:34.703 --> 00:41:38.665]  I would imagine you've gotten the willies a few times, or, you know, the chills.
[00:41:39.985 --> 00:41:43.427]  Have you ever gotten spooked, Dick, knowing you were writing this book and it was coming out?
[00:41:43.487 --> 00:41:47.208]  Because you get into the Wall Street conspiracy, ripping everybody off by design.
[00:41:47.569 --> 00:41:50.210]  You get into the secret plan to destroy democracy.
[00:41:51.167 --> 00:41:54.869]  Freedom here in the United States with a shadow government and continuity of government.
[00:41:54.889 --> 00:41:56.109]  I mean, this book covers it all.
[00:41:57.650 --> 00:41:58.790]  Well, yeah, it does.
[00:41:59.151 --> 00:42:04.393]  And yes, I wouldn't say it makes me rest easy to have put it out there.
[00:42:05.225 --> 00:42:12.450]  You know, I feel that the truth is important, and the truth is based on a lot of facts that are out there that somebody needed to put together.
[00:42:12.490 --> 00:42:18.915]  And, you know, back, I wrote two books on the Kennedy assassination, and spent a number of years researching that.
[00:42:18.975 --> 00:42:26.060]  And back in those days, in the 1970s especially, yeah, I know I was followed by the CIA and other people.
[00:42:26.160 --> 00:42:29.683]  And, you know, I'm not a paranoid type of person, but this is what happened.
[00:42:30.163 --> 00:42:32.764]  You know, I should have talked more about you today while you were with us.
[00:42:32.844 --> 00:42:37.946]  I mean, yeah, you're one of the most well-researched and respected JFK researchers out there.
[00:42:38.006 --> 00:42:42.108]  I actually read one of your books something like 10 years ago.
[00:42:42.168 --> 00:42:43.268]  I'd even forgotten that.
[00:42:43.308 --> 00:42:47.810]  I mean, I knew that you were a JFK researcher and an author, but it's just you've got such a huge body of work.
[00:42:48.310 --> 00:42:54.012]  And now another book, American Conspiracies with Dick Russell, available at InfoWars.com.
[00:42:54.513 --> 00:42:54.933]  Stay with us.
[00:42:56.889 --> 00:42:57.889]  Who is Sam Andy?
[00:42:58.209 --> 00:43:00.530]  Sam Andy Foods is life insurance in a can.
[00:43:00.730 --> 00:43:02.211]  Life insurance you can eat.
[00:43:02.371 --> 00:43:06.712]  Sam Andy Foods has been serving loyal customers worldwide for over 50 years.
[00:43:06.912 --> 00:43:07.612]  Why so long?
[00:43:07.952 --> 00:43:08.312]  Simple.
[00:43:08.492 --> 00:43:12.154]  Sam Andy Foods have perfected the taste and quality of low moisture foods.
[00:43:12.314 --> 00:43:14.774]  Foods that last 15 to 25 years.
[00:43:14.954 --> 00:43:21.656]  And that's made us an industry leader among families, sportsmen, outdoorsmen, churches, schools, people living in remote areas, U.S.
[00:43:21.696 --> 00:43:23.557]  troops in wartime, and many others.
[00:43:23.837 --> 00:43:31.642]  Sam Andy is America's leading supplier of over 100 high quality, low moisture products and everything you need to survive in any emergency.
[00:43:31.842 --> 00:43:38.827]  Visit SamAndy.com today for your free full color catalog and free trial subscription to the Survival Times newsletter.
[00:43:38.947 --> 00:43:40.508]  That's SamAndy.com.
[00:43:40.628 --> 00:43:43.290]  Just like it sounds, SamAndy.com.
[00:43:43.490 --> 00:43:47.636]  Or call toll-free 1-888-331-0358.
[00:43:47.776 --> 00:43:52.502]  Your one-stop shop for everything your family needs to prepare for any emergency.
[00:43:52.723 --> 00:43:53.764]  Sam Andy Foods.
[00:43:54.004 --> 00:43:55.807]  Life insurance in a can.
[00:43:57.958 --> 00:44:01.120]  Hi, I'm Mark Craighead, founder of Crossbreed Holsters.
[00:44:01.341 --> 00:44:09.367]  I designed our top-selling holster, the Super Tuck Deluxe, to solve the problems of being poked, pinched and gouged while carrying concealed.
[00:44:09.527 --> 00:44:14.651]  The Super Tuck Deluxe is the most comfortable, most concealable holster on the market today.
[00:44:14.851 --> 00:44:17.733]  We offer a two-week free trial and a lifetime warranty.
[00:44:17.833 --> 00:44:20.175]  Visit us at crossbreedholsters.com.
[00:44:21.716 --> 00:44:24.901]  Don't forget, crossbreedholsters.com.
[00:44:36.957 --> 00:44:37.217]  I think so.
[00:44:56.949 --> 00:44:58.210]  Hi, this is Alex Jones.
[00:44:58.250 --> 00:45:03.596]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:45:03.836 --> 00:45:08.460]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[00:45:08.861 --> 00:45:13.946]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:45:14.446 --> 00:45:19.131]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:45:19.631 --> 00:45:26.577]  They call it a Survival Seed Bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[00:45:26.757 --> 00:45:27.658]  And here's the best part.
[00:45:27.878 --> 00:45:34.264]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[00:45:34.584 --> 00:45:37.426]  So visit them today at survivalseedbank.com.
[00:45:37.767 --> 00:45:39.648]  That's survivalseedbank.com.
[00:45:39.988 --> 00:45:40.909]  Or give them a call at 877-327-0365.
[00:45:44.542 --> 00:45:48.247]  That's 877-327-0365.
[00:45:48.787 --> 00:45:53.293]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:45:53.613 --> 00:45:55.736]  This is Alex Jones for survivalseedbank.com.
[00:46:05.890 --> 00:46:18.103]  We've got to get Dick Russell on separately for a full hour sometime just on his JFK investigation because if they're lying about 9-11, lying about JFK, lying about government drug dealing, what else are they not lying about?
[00:46:18.643 --> 00:46:20.105]  No, they're lying about basically everything.
[00:46:20.445 --> 00:46:23.508]  I mean, it's come out in government documents that I've had the army
[00:46:24.349 --> 00:46:36.512]  Watching me, Ron Paul, that they go to our events and spy on us, that Homeland Security is spying on even little churches, mainline groups, COINTELPRO that came out in the 70s.
[00:46:37.573 --> 00:46:39.873]  All of this is going on today.
[00:46:40.953 --> 00:46:46.195]  Finish up talking about some of the things that happened to you when you were writing treatises on JFK.
[00:46:48.089 --> 00:47:01.801]  Well, I had a guy named Richard Nagel who was a CIA, had been a CIA contract agent, and also worked for the Russians, and he was one of my main sources, and never told me everything he knew, but told me enough.
[00:47:03.123 --> 00:47:06.125]  It's a long story, but we can talk about it some other time on the air.
[00:47:07.395 --> 00:47:15.140]  Well, toward the end of 1995, anyway, he was found dead the very day that a subpoena from the Assassination Records Review Board appeared in his mailbox.
[00:47:15.940 --> 00:47:27.607]  And that shook me up a great deal, because I had just given a talk the week before that the Review Board had listened to, and then decided to subpoena him and all his records and interview him, and suddenly he's no longer with us.
[00:47:27.707 --> 00:47:31.850]  And so, things like that happening give one pause.
[00:47:33.101 --> 00:47:33.903]  Absolutely.
[00:47:34.785 --> 00:47:40.616]  In fact, we forget, what was it, 78% that Congress found a probable conspiracy?
[00:47:40.636 --> 00:47:41.418]  They said 98%, didn't they?
[00:47:43.442 --> 00:47:51.647]  Well, yeah, they came out with an official published report that there was a probable conspiracy to assassinate President Kennedy, directly contradicting the Warren Commission.
[00:47:52.028 --> 00:48:06.938]  Oh, you wouldn't know that today, because, you know, Bibliosi comes out with his big book saying the Warren Commission was right, and that's the book that gets all the review attention, along with Posner's book, Conspiracy Books, quote-unquote, don't even get reviewed by the mainstream media.
[00:48:07.398 --> 00:48:09.960]  I don't think either of my books was ever given a big review.
[00:48:11.120 --> 00:48:12.401]  So, you know, that's just the way it is.
[00:48:13.722 --> 00:48:20.369]  It has to happen by word of mouth, really, and people talking to their neighbors and saying, hey, you want to know the truth about what happened?
[00:48:20.770 --> 00:48:21.350]  Check this out.
[00:48:22.752 --> 00:48:30.960]  Yeah, well, you've certainly risked your life, and I'm going to ask Ventura a question Friday I've never asked him, and I'm going to ask you this now.
[00:48:31.923 --> 00:48:33.344]  On record, because I told the D.C.
[00:48:33.384 --> 00:48:37.568]  madam to do this on record on air, and she said, on record, I'll never commit suicide.
[00:48:37.888 --> 00:48:39.970]  She told her landlord, I'm being tracked.
[00:48:40.010 --> 00:48:40.931]  They may try to kill me.
[00:48:41.111 --> 00:48:41.672]  They did.
[00:48:43.093 --> 00:48:44.174]  Let's get it on record, Dick.
[00:48:44.194 --> 00:48:45.655]  You're never planning to commit suicide.
[00:48:46.516 --> 00:48:47.136]  No, I'm not.
[00:48:47.397 --> 00:48:48.257]  That's absolutely right.
[00:48:48.277 --> 00:48:49.759]  I would never plan to commit suicide.
[00:48:51.060 --> 00:48:56.725]  And so if they find you with a, God forbid, an empty bottle of sleeping pills, they killed you.
[00:48:59.743 --> 00:49:00.624]  I would say that's true.
[00:49:01.344 --> 00:49:02.485]  Hopefully that won't happen.
[00:49:03.185 --> 00:49:20.296]  Well, you know, reading some of the people originally involved in the JFK criminal investigation down in Louisiana, Garrison and others, they did make the point it's important on record to stay public, to stay visible, and to tell people I'm not planning to kill myself.
[00:49:20.356 --> 00:49:23.518]  And I want to say that today about Alex Jones because
[00:49:25.418 --> 00:49:29.700]  You know, it seems like 30 years ago they did pretty much kill everybody that criticized him.
[00:49:30.000 --> 00:49:35.422]  Now they don't kill as many people, I think because they realize that whack-a-mole technique isn't working anymore, Dick.
[00:49:36.763 --> 00:49:37.523]  Well, that could be.
[00:49:37.583 --> 00:49:43.946]  They certainly, 30 years ago, they killed David Ferry in the Garrison investigation, and George DeMorin Shields, a supposed suicide.
[00:49:44.006 --> 00:49:53.370]  And when the House Committee was just about to interview him, and he'd been Oswald's buddy and handler, I interviewed DeMorin Shields a couple of times.
[00:49:54.474 --> 00:49:59.740]  At one point I remember his wife calling us, screaming out, well of course we know it was a vast conspiracy.
[00:50:00.301 --> 00:50:03.444]  They didn't ever elaborate, however, and he was never allowed to.
[00:50:05.206 --> 00:50:11.273]  We're about to go to break into five more minutes with you, but separately, we actually first had the audio tape inherited here.
[00:50:11.333 --> 00:50:12.914]  Rolling Stone covered the transcript.
[00:50:12.934 --> 00:50:15.778]  What do you think of E. Howard Hunt's deathbed confession?
[00:50:17.842 --> 00:50:34.010]  Um, you know, I don't really know what to make of it exactly because Howard Hunt is somebody that I never put a lot of stock in, whether he was going to be telling the truth or writing another fiction novel, which he wrote many, and he worked for the CIA for a lot of years and was certainly involved in the Watergate... Stay there!
[00:50:34.050 --> 00:50:34.611]  Gotta break!
[00:50:34.651 --> 00:50:35.091]  Gotta break!
[00:50:37.672 --> 00:50:39.033]  Thank you for listening to GCN.
[00:50:39.073 --> 00:50:42.014]  Visit GCNlive.com today.
[00:50:45.779 --> 00:50:50.021]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:50:50.321 --> 00:50:50.942]  Number one.
[00:50:51.242 --> 00:50:54.404]  New climate legislation could easily double or triple your electric bill.
[00:50:54.664 --> 00:50:55.244]  Number two.
[00:50:55.524 --> 00:51:00.087]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:51:00.427 --> 00:51:00.867]  It's true.
[00:51:01.167 --> 00:51:05.710]  Total government control of electricity in the name of smart grid technology is coming.
[00:51:06.030 --> 00:51:06.571]  Number 3.
[00:51:06.851 --> 00:51:10.134]  In some areas of the country, the power grid is dangerously overloaded.
[00:51:10.434 --> 00:51:14.177]  And now, new socialist legislation is only compounding the problem.
[00:51:14.358 --> 00:51:14.918]  Number 4.
[00:51:15.158 --> 00:51:17.520]  Dangerous weather is always a threat to local grids.
[00:51:17.921 --> 00:51:21.304]  Every year, thousands of families lose their power from weather-related outages.
[00:51:21.604 --> 00:51:21.804]  Number 5.
[00:51:22.385 --> 00:51:26.308]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:51:26.529 --> 00:51:31.293]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:51:31.573 --> 00:51:35.614]  You can get more information at www.mysolarbackup.com.
[00:51:35.734 --> 00:51:37.315]  That's mysolarbackup.com.
[00:51:37.535 --> 00:51:39.616]  Remember, the government doesn't own the sun.
[00:51:39.776 --> 00:51:42.377]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:51:42.397 --> 00:51:50.779]  Waging war on corruption.
[00:51:51.200 --> 00:51:54.101]  Alex Jones on the GCM Radio Network.
[00:52:00.683 --> 00:52:01.243]  Big Brother.
[00:52:01.954 --> 00:52:02.995]  Mainstream media.
[00:52:03.735 --> 00:52:04.816]  Government cover-ups.
[00:52:05.496 --> 00:52:06.297]  You want answers?
[00:52:07.077 --> 00:52:07.958]  Well, so does he.
[00:52:07.978 --> 00:52:12.321]  He's Alex Jones on the GCN Radio Network.
[00:52:12.821 --> 00:52:16.864]  And now, live from Austin, Texas, Alex Jones.
[00:52:18.800 --> 00:52:30.112]  Well, one of the most famous and respected JFK researchers has now written several books with Jesse Ventura, Dick Russell, the new ones American Conspiracies available at Infowars.com and better bookstores everywhere.
[00:52:30.612 --> 00:52:33.576]  Already going up the top ten bestseller charts all over the place.
[00:52:34.096 --> 00:52:38.000]  But the only place you get a free documentary film with the book is at Infowars.com.
[00:52:38.341 --> 00:52:42.465]  Okay, Dick, we've got four minutes left and you've agreed to come back on just about JFK in the next few months.
[00:52:43.286 --> 00:52:46.910]  But separately, here, real quick, a few of the other chapters.
[00:52:47.691 --> 00:52:54.458]  The Wall Street Conspiracy, Chapter 13 and Chapter 14, The Secret Plans to End American Democracy.
[00:52:56.129 --> 00:52:58.250]  Yeah, well, we'll start with the Wall Street one.
[00:52:58.290 --> 00:53:10.497]  I mean, that was really doing research into just what happened a little over a year ago when the big bailout went down, and how come Goldman Sachs and AIG got away with murder, basically.
[00:53:11.838 --> 00:53:12.238]  We're good.
[00:53:29.824 --> 00:53:49.713]  To put the pieces together, which is what Governor Ventura and I tried to do with this chapter, get them to certain things that went on in the books during the Bush years, especially the continuity of government plans for martial law, something called Endgame, which, you know, again, is part of the Homeland Security
[00:53:51.283 --> 00:53:57.486]  I love these codenames, you know, Vibrant Response and Excalibur, and I wonder, you know, who's making this stuff up?
[00:53:57.706 --> 00:54:02.248]  An Endgame, End of the Republic, because that's what it spells out, an incredible book.
[00:54:02.988 --> 00:54:06.670]  Briefly, the Malcolm X chapter, amazing.
[00:54:06.830 --> 00:54:12.012]  Or the conspiracy by the CIA against Nixon.
[00:54:13.854 --> 00:54:24.490]  Yeah, well the conspiracy by the CIA against Nixon was a fascinating thing to look at because so many of the players in the Kennedy assassination come up again in the Watergate
[00:54:25.635 --> 00:54:30.319]  Well, we know he was in Dallas and it looks like his fingerprints were on it, but go ahead.
[00:54:55.120 --> 00:55:03.865]  Well, yeah, I mean he was there for a Pepsi-Cola bottlers convention and before that he worked on the CIA Mafia plot to get rid of Castro when he was in the Eisenhower administration.
[00:55:04.345 --> 00:55:09.427]  So how much, when did Nixon know, when did Nixon know, when did he know, that is very much an open question.
[00:55:09.828 --> 00:55:16.931]  But I laid out the evidence in that chapter as to how all of this seems to tie back, a lot of it anyway, to November 22, 1963.
[00:55:20.513 --> 00:55:20.713]  Lenny!
[00:55:37.311 --> 00:55:41.755]  I mean, you know, this thing was not what it was made to appear.
[00:55:42.216 --> 00:55:47.581]  Whether the Woodward-Bernstein thing is what we were led to believe, I don't know.
[00:55:47.721 --> 00:55:48.602]  I mean, deep throats.
[00:55:48.622 --> 00:55:50.924]  Well, you know the Washington Post is an organ of the CIA.
[00:55:51.084 --> 00:55:58.171]  Yeah, well, certainly they've had their ties over the years, and so have the New York Times, so have Life Magazine.
[00:55:58.211 --> 00:56:01.954]  I mean, let's be honest about it, and I lay some of that out in this new book.
[00:56:02.779 --> 00:56:04.860]  Well, Dick, we're going to have you back in the next month or so.
[00:56:04.900 --> 00:56:06.442]  We'll get into the Malcolm X area.
[00:56:06.462 --> 00:56:10.444]  We'll get into JFK, the murder, assassination of Dr. Martin Luther King.
[00:56:10.885 --> 00:56:12.506]  Again, we only scratch the surface of the book.
[00:56:12.546 --> 00:56:14.207]  Available at InfoWars.com.
[00:56:15.328 --> 00:56:17.089]  Dick, I'm really impressed with your work.
[00:56:17.329 --> 00:56:20.231]  And again, I'm really impressed with this book.
[00:56:20.291 --> 00:56:24.534]  And all I can say is congratulations that it's shooting up towards number one.
[00:56:25.114 --> 00:56:28.997]  Just showing, again, the hunger the people have for the knowledge and the truth.
[00:56:30.199 --> 00:56:30.779]  Well, thanks, Alex.
[00:56:30.799 --> 00:56:37.442]  It's been very good to be with you today, and I hope people indeed do find something new and alternative to look at in the book.
[00:56:38.022 --> 00:56:42.904]  Let me say bye to you off-air here, because I forgot, should we give out, or do you have a website?
[00:56:43.805 --> 00:56:45.325]  Do you have a website people can visit, Dick?
[00:56:46.105 --> 00:56:48.927]  Yeah, it's dickrussell.org.
[00:56:49.067 --> 00:56:52.948]  W-W-W, Dick Russell, my full name, all one word, dot org.
[00:56:53.468 --> 00:56:54.389]  Awesome, dickrussell.org.
[00:56:55.950 --> 00:56:58.694]  Hi, Alex has been encouraging you to get food.
[00:56:58.994 --> 00:57:04.742]  Well, here's an unbelievable chance for you to jumpstart your food savings plan from efoodsdirect.com.
[00:57:05.023 --> 00:57:12.854]  Anyone placing food orders on the large volume production run scheduled for the week of March 22nd can get a lot of food for very little cost.
[00:57:13.274 --> 00:57:19.381]  For example, with each pre-production order of three seven-day responders, they'll ship a fourth week of food free.
[00:57:19.642 --> 00:57:21.604]  That's buy three, get one free.
[00:57:21.804 --> 00:57:24.528]  They'll take orders from now until March 22nd.
[00:57:24.708 --> 00:57:32.277]  The following week, they'll produce huge runs of the pre-ordered food, passing the savings to you in this buy three, get one free program.
[00:57:32.677 --> 00:57:35.560]  Folks, this is the best chance to stock up you'll ever see.
[00:57:35.941 --> 00:57:36.781]  Another example?
[00:57:37.002 --> 00:57:40.045]  Buy nine months worth of food and get three months free.
[00:57:40.185 --> 00:57:45.330]  You've got to go to efoodsdirect.com slash Alex for the food buy of a lifetime.
[00:57:45.350 --> 00:57:46.111]  Or call 800-409-5633.
[00:57:46.151 --> 00:57:47.212]  Go to efoodsdirect.com slash Alex or 800-409-5633.
[00:57:55.741 --> 00:58:01.027]  One major world crisis away from having a totalitarian type of system.
[00:58:01.067 --> 00:58:03.790]  The main event is the wholesale destruction of the world economy.
[00:58:03.831 --> 00:58:08.256]  The push for every nation on the globe to identify and number all of its citizens.
[00:58:10.498 --> 00:58:13.579]  Order Shadow Government from InfoWars.com.
[00:58:13.619 --> 00:58:14.679]  We also have some specials.
[00:58:14.719 --> 00:58:18.120]  You can get some of our other films half price when you order Shadow Government.
[00:58:18.620 --> 00:58:29.603]  A new level in production quality and in information exposes how a cashless society, surveillance beast grid of total control is being put into place.
[00:58:29.763 --> 00:58:31.343]  This film needs to be seen.
[00:58:31.623 --> 00:58:32.524]  Everybody needs to get it.
[00:58:32.784 --> 00:58:33.844]  So order yours today.
[00:58:33.944 --> 00:58:37.865]  Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[00:58:39.341 --> 00:58:40.922]  Shadow Government, ladies and gentlemen.
[00:58:40.942 --> 00:58:43.063]  Get your copy at InfoWars.com today.
[00:58:43.563 --> 00:58:44.324]  Shadow Government.
[00:58:44.984 --> 00:58:46.385]  It gives Big Brother a black eye.
[00:58:47.205 --> 00:58:50.467]  Available at InfoWars.com or by calling toll-free 888-253-3139.
[00:58:55.506 --> 00:58:59.729]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:59:00.049 --> 00:59:00.670]  Number one.
[00:59:00.970 --> 00:59:04.132]  New climate legislation could easily double or triple your electric bill.
[00:59:04.392 --> 00:59:04.973]  Number two.
[00:59:05.253 --> 00:59:09.796]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:59:10.136 --> 00:59:10.596]  It's true.
[00:59:10.897 --> 00:59:15.440]  Total government control of electricity in the name of smart grid technology is coming.
[00:59:15.740 --> 00:59:16.301]  Number 3.
[00:59:16.581 --> 00:59:19.864]  In some areas of the country, the power grid is dangerously overloaded.
[00:59:20.165 --> 00:59:23.909]  And now, new socialist legislation is only compounding the problem.
[00:59:24.089 --> 00:59:24.629]  Number 4.
[00:59:24.870 --> 00:59:27.252]  Dangerous weather is always a threat to local grids.
[00:59:27.633 --> 00:59:31.036]  Every year, thousands of families lose their power from weather-related outages.
[00:59:31.316 --> 00:59:31.537]  Number 5.
[00:59:32.097 --> 00:59:36.018]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:59:36.238 --> 00:59:40.999]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:59:41.299 --> 00:59:45.320]  You can get more information at www.mysolarbackup.com.
[00:59:45.461 --> 00:59:47.041]  That's mysolarbackup.com.
[00:59:47.261 --> 00:59:49.342]  Remember, the government doesn't own the sun.
[00:59:49.502 --> 00:59:51.862]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:59:57.279 --> 00:59:59.460]  He's the T-Rex of political talk.
[01:00:00.040 --> 01:00:02.921]  Alex Jones, on the GCN Radio Network.
[01:00:06.922 --> 01:00:12.184]  Okay, I'm going to get into some very important news right now, and then we're going to open the phones up throughout the hour.
[01:00:12.724 --> 01:00:15.125]  Jeb McGriffin is joining us next hour.
[01:00:15.145 --> 01:00:16.685]  We are live.
[01:00:16.705 --> 01:00:19.826]  It is the 10th day of March, 2010, on this Wednesday edition.
[01:00:24.912 --> 01:00:30.213]  I want to read this article, or much of it, that Paul Watson has written.
[01:00:31.473 --> 01:00:39.435]  Perversion is fine so long as you're in a position of authority, is the PrisonPlanet.com headline.
[01:00:40.015 --> 01:00:44.296]  Schools can install cameras in bathrooms and spy on kids via laptops.
[01:00:45.996 --> 01:00:52.217]  But parents treated as pedophiles for taking innocent photographs of their own children.
[01:00:54.056 --> 01:01:10.327]  Yet another story about a school installing surveillance cameras in bathrooms reminds us that while parents are treated as pedophiles for taking photographs of their own children, any perversion whatsoever is acceptable as long as it's conducted by those deemed to be in a position of authority.
[01:01:11.167 --> 01:01:13.309]  Headline, Sky Television News.
[01:01:13.349 --> 01:01:14.310]  That's Fox in England.
[01:01:14.710 --> 01:01:22.075]  Outraged parents have hit out at a school in Birmingham after pupils discovered CCTV cameras in bathroom toilets.
[01:01:23.757 --> 01:01:24.997]  And in the U.S., they're in showers.
[01:01:25.457 --> 01:01:36.180]  Youngsters at Grace Academy in Clemsley would claim they returned from half-term to find staff had installed the cameras without notifying them and their parents.
[01:01:37.380 --> 01:01:39.901]  And it always comes out, well, we don't have to tell your stinking parents.
[01:01:40.461 --> 01:01:51.063]  The report points to another recent case in Britain, where a school in Salford filmed children in various stages of undress changing in their gym kit.
[01:01:52.526 --> 01:01:55.587]  And I guess that's the British word for their gym locker.
[01:01:56.928 --> 01:01:57.868]  It continues here.
[01:01:58.269 --> 01:02:04.191]  Parents slammed the move as a total invasion of privacy and many students refused to use the bathroom.
[01:02:04.211 --> 01:02:14.436]  But the school claimed that installing cameras to watch children in the most intimate setting possible was perfectly normal because children want to feel secure with the big fat perverts watching them.
[01:02:15.176 --> 01:02:19.938]  So as long as it's done in the name of safety and security, watching children in bathrooms is acceptable.
[01:02:20.158 --> 01:02:21.699]  Like the naked body scanners for everybody.
[01:02:22.472 --> 01:02:29.878]  Perhaps child molesters who are caught with kiddie porn should use the defense that they were merely watching videos of children to make them feel secure.
[01:02:30.718 --> 01:02:32.660]  But we're forgetting the golden rule.
[01:02:33.140 --> 01:02:35.922]  You're only allowed to engage in such behavior if you happen to be...
[01:02:37.037 --> 01:02:39.479]  Ascribed some position of authority.
[01:02:40.240 --> 01:02:50.288]  We have reported on numerous cases of school officials installing cameras in school bathrooms, in the U.S., Canada, you name it, which also allow perverts to spy on children in various stages of undress.
[01:02:50.788 --> 01:03:02.798]  Compare this with the case of Kevin Garanti-Schwoon, a man who dared to take photographs of his own son in public riding a toy train at the mall.
[01:03:06.013 --> 01:03:13.623]  Sean was promptly interrupted by a security thug who accused him of being a pedophile.
[01:03:14.745 --> 01:03:21.354]  The man was then approached by a police officer and threatened with arrest for having the temerity to get upset about the situation.
