[00:00:08.260 --> 00:00:09.301]  Welcome, ladies and gentlemen.
[00:34:09.438 --> 00:34:13.241]  Go to HomeGain.com and see what I'm talking about.
[00:34:13.621 --> 00:34:19.947]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[00:34:20.327 --> 00:34:23.228]  This is a great way to be able to monitor the value of your home.
[00:34:23.648 --> 00:34:25.249]  And again, it's absolutely free.
[00:34:25.749 --> 00:34:27.390]  There are tons of tools to help you.
[00:34:27.790 --> 00:34:31.251]  For instance, if you want to remodel your home, go to HomeGain.com.
[00:34:31.591 --> 00:34:38.133]  Use their Home Sale Maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[00:34:38.374 --> 00:34:41.515]  For 10 years, these folks have been helping home sellers and buyers.
[00:34:41.935 --> 00:34:43.876]  Visit their link at InfoWars.com.
[00:34:44.296 --> 00:34:44.976]  Look for Max
[00:34:45.256 --> 00:34:48.919]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:34:48.939 --> 00:34:50.680]  Because there's a war on for your mind.
[00:35:09.344 --> 00:35:25.932]  Scores of documents have fallen into our hands and have been reported by the mainstream news to be authentic, that the main enemy of the federal government is gun owners, returning veterans, libertarians, in the fetters, anti-war activists, and they're having drills all over the country.
[00:35:26.372 --> 00:35:28.613]  They're working with every local law enforcement group.
[00:35:28.633 --> 00:35:33.436]  This has been declassified that militias are going to attack police departments with IEDs,
[00:35:34.639 --> 00:35:55.447]  with explosives and we have this latest drill where they have Tea Party and uh... you basically in the Fed groups anti-fellow reserve groups that are going to protest and then it leads to that they're going to attack with militias and they mix white supremacist in with it in the drill and if you don't know the military psychology folks they drill you to
[00:35:57.308 --> 00:36:01.212]  To also prepare for the attack, but to also demonize the groups you're going to be fighting.
[00:36:01.813 --> 00:36:08.800]  Remember, it came out with these shooting drills at schools in Michigan, where they would say, homeschoolers against government education.
[00:36:09.060 --> 00:36:09.921]  That was the one group.
[00:36:10.221 --> 00:36:16.428]  Came in, didn't announce to the kids, it was the police posing as homeschooling parents, who were going to kill children.
[00:36:16.968 --> 00:36:19.271]  That's a way to demonize homeschoolers.
[00:36:19.331 --> 00:36:20.011]  It's asinine.
[00:36:21.172 --> 00:36:23.514]  And I can think of no better guest to talk about this.
[00:36:23.534 --> 00:36:25.055]  We're going to get into some other issues as well.
[00:36:25.435 --> 00:36:27.616]  There's Dr. Bob Bowman, Lieutenant Colonel, U.S.
[00:36:27.676 --> 00:36:39.623]  Air Force, retired, President of the Institute for Space and Security Studies, Executive Vice President, Millennium 3 Corporation, retired, presiding, and it just goes on and on here.
[00:36:39.643 --> 00:36:45.847]  He, 101 combat missions as a fighter pilot in Vietnam, the head of the DoD Star Wars programs under two presidents,
[00:36:46.707 --> 00:36:48.949]  And we appreciate him coming on.
[00:36:48.969 --> 00:36:53.994]  www.thepatriots.us is his website.
[00:36:54.454 --> 00:37:00.980]  Dr. Bob Bowman, recap what you were saying in the last segment and spend some time on this and your concerns and then you brought up...
[00:37:01.875 --> 00:37:06.418]  Oath keepers, and I have all these mainstream news articles saying they are treasonous.
[00:37:06.458 --> 00:37:07.299]  Here's Mother Jones.
[00:37:08.180 --> 00:37:09.761]  Oath keepers in the age of treason.
[00:37:10.782 --> 00:37:22.270]  What all oath keepers are saying is we will not confiscate guns, we will not take people to FEMA camps, we will follow the Nuremberg Code, which isn't, I guess, even taught anymore to the military.
[00:37:22.931 --> 00:37:24.532]  Dr. Bob Bowman, good to have you here with us.
[00:37:25.489 --> 00:37:26.089]  Well, thank you.
[00:37:26.149 --> 00:37:36.832]  And you know, saying that Oath Keepers is against the Obama administration is ridiculous, because we started Oath Keepers way back under George W. Bush.
[00:37:38.413 --> 00:37:43.134]  This organization is not against any particular administration.
[00:37:43.914 --> 00:37:53.923]  This organization is sworn to follow their oath of office to protect and defend the Constitution of the United States of America.
[00:37:54.704 --> 00:38:03.632]  And these organizations, the military and law enforcement, are supposed to protect the Constitution and the people of the United States.
[00:38:04.352 --> 00:38:07.615]  And it doesn't matter who it is that's trying to
[00:38:10.134 --> 00:38:11.255]  Do the people in!
[00:38:12.375 --> 00:38:33.665]  And if they try and get the military and law enforcement to do it, and it seems like they're trying, they're trying to demonize the American people, and people like militias, and gun owners, and oath keepers, and 9-11 truthers, and goes on and on.
[00:38:35.606 --> 00:38:41.293]  I don't think they're going to succeed, but it's a real battle and it's one that
[00:38:42.974 --> 00:38:54.742]  I'm going to be engaged in with our organization, the Patriots, because I'm sure that with the name we have now, the Patriots, they're going to demonize us as well.
[00:38:55.843 --> 00:39:08.912]  And we're going to keep working with the Pentagon to inform them of the facts and their duty and how all this stuff fits in.
[00:39:10.032 --> 00:39:12.114]  As you know, three years ago,
[00:39:13.034 --> 00:39:24.419]  I sent a letter to the generals and admirals of the Pentagon saying that they must not attack Iran and if anybody orders them to do it, they should arrest whoever did it as a war criminal.
[00:39:25.839 --> 00:39:33.362]  In the same way now, I'm going to be sending a letter reminding them that the American people are not their enemy.
[00:39:33.402 --> 00:39:39.145]  And if somebody orders them to round up Americans, dissenters, though we may be,
[00:39:40.350 --> 00:39:45.570]  They must not only refuse that order, but consider arresting whoever gave it.
[00:39:46.954 --> 00:39:47.654]  Absolutely.
[00:39:47.674 --> 00:40:02.938]  For someone who studied history, for someone who's been a military officer commanding the Star Wars system, I mean this was always taught 101 to even low-level officers that in a tyranny they try to use the military against the people.
[00:40:03.518 --> 00:40:06.119]  This is called a military-industrial complex coup.
[00:40:06.639 --> 00:40:09.519]  This is, anyone that does this is engaged in treason.
[00:40:09.979 --> 00:40:15.981]  And now the Oath Keepers have their ten pledges that are all right out of the Bill of Rights, all right out of the Constitution.
[00:40:17.001 --> 00:40:38.164]  And to then demonize them and to have mock drills where it says, you know, it starts out with a Tea Party protest against the Federal Reserve in these documents, and then it leads to former military people trying to sniper troops in the drill, and so they're teaching the military that the American people are going to try to kill you!
[00:40:38.884 --> 00:40:52.903]  I mean this is amazing brainwashing and it really shows us clearly just another example of what's going on inside the Justice Department, inside the Pentagon, inside local police that are part of this drill to take on the American people.
[00:40:52.923 --> 00:40:53.944]  I mean they are clearly
[00:40:55.025 --> 00:41:00.647]  Quietly building this system for the American people, saying it was for outside groups, just as Hitler did.
[00:41:01.067 --> 00:41:05.528]  And now they're openly getting their people ready to go up against the American people.
[00:41:05.568 --> 00:41:10.729]  And as we talked about last week, Dr. Bowman, Colonel Bowman, I believe they're going to stage false flags.
[00:41:10.749 --> 00:41:16.231]  We see the preparatory brainwashing in the media for this against government installations, military bases, you name it.
[00:41:17.231 --> 00:41:24.877]  To then create the self-fulfilling prophecy to sick a martial law scenario on the population.
[00:41:24.917 --> 00:41:27.139]  I mean, we're two minutes to midnight now.
[00:41:27.900 --> 00:41:28.020]  Yeah.
[00:41:29.309 --> 00:41:32.970]  Yeah, I think they very well may try it.
[00:41:33.631 --> 00:41:41.014]  But again, there are high-ranking people in the military that are aware of this stuff.
[00:41:41.694 --> 00:41:54.779]  And just like back when it was Iran that Cheney and company was trying to attack, there are going to be people up there that say, not on my watch.
[00:41:56.018 --> 00:41:56.378]  Well, yeah.
[00:41:56.458 --> 00:42:02.982]  I mean, talk about Fox Fallon, the head of CENTCOM, resigned and said, I'm not going to launch an illegal attack on Iran.
[00:42:03.483 --> 00:42:04.283]  Yeah, that's right.
[00:42:04.683 --> 00:42:05.144]  That's right.
[00:42:05.364 --> 00:42:07.445]  And there's going to be more people like him.
[00:42:08.366 --> 00:42:16.991]  Well, for those who don't know, who don't know military history, international law, attacking a country first, I mean, that is one of the greatest crimes you can commit.
[00:42:17.011 --> 00:42:18.292]  That's right.
[00:42:18.992 --> 00:42:23.175]  And we, of course, we've already done it twice recently in Afghanistan and Iraq.
[00:42:25.444 --> 00:42:31.127]  Claiming that they carried out 9-11, and of course, just in a nutshell, Colonel, what happened on 9-11?
[00:42:33.168 --> 00:42:44.473]  Well, we don't know, really, who did it, but we can be doggone sure that it wasn't nineteen Arabs with box cutters and an old man in a cave on a dialysis machine.
[00:42:45.373 --> 00:42:52.657]  We know that there was a lot more to it than that, that those demonized enemies could not
[00:42:53.297 --> 00:43:20.163]  have uh... uh... sidelined our whole air defense system uh... they could not have pre-wired the buildings with uh... nano thermite to bring them down in a controlled demolition fashion uh... they they just couldn't have done it and uh... we know for sure official conspiracy theory that the bush administration put together is totally impossible uh...
[00:43:22.691 --> 00:43:32.388]  On 9-11 we had the greatest crime of the century and perhaps of recent time.
[00:43:33.812 --> 00:43:41.238]  And we still don't know who did it, because the 9-11 Commission wasn't asked to find out who did it.
[00:43:41.318 --> 00:43:49.885]  As a matter of fact, we now know that they were specifically told not to ask that question, not to worry about who did it.
[00:43:49.965 --> 00:43:54.769]  They said, you know, we know who did it, just tell us, you know, where intelligence failed.
[00:43:58.484 --> 00:44:01.465]  The important thing is what happened after 9-11.
[00:44:02.105 --> 00:44:15.969]  Because after 9-11, the Taliban rulers of Afghanistan offered to give us Osama Bin Laden if we had evidence against him so that we could put him on trial for 9-11.
[00:44:16.569 --> 00:44:22.530]  And of course the Bush administration ignored that offer of the Taliban for two reasons.
[00:44:23.251 --> 00:44:24.471]  One, of course, they had
[00:44:25.362 --> 00:44:29.126]  No evidence against Osama Bin Laden and still don't.
[00:44:29.426 --> 00:44:36.634]  They probably knew at that point who did it and of course are covering it all up and protecting whoever did it.
[00:44:37.814 --> 00:44:50.202]  And secondly, they had already planned in detail the invasion of Afghanistan because Afghanistan wouldn't give UNICAL a gas pipeline.
[00:44:50.322 --> 00:45:00.589]  In fact, the BBC and Associated Press have reported that in the three months before 9-11, tens of thousands of US and British troops were massed in the stands around Afghanistan.
[00:45:00.849 --> 00:45:02.150]  The carriers were in place.
[00:45:02.210 --> 00:45:06.093]  It takes months to get an invasion like that ready in Bush on September 10th.
[00:45:06.593 --> 00:45:14.118]  According to Newsweek, signed the attack order to launch the attack in the next two weeks on September 10th, the day before it happened.
[00:45:14.158 --> 00:45:17.780]  And Jeb Bush, AP reported, was preparing for martial law in Florida.
[00:45:18.180 --> 00:45:26.906]  And expanding on that, originally a real letter was put out by Bin Laden and a statement that was confirmed to be authentic, that he did not do it.
[00:45:27.206 --> 00:45:33.370]  But then they had all these fake websites and fake videos that have been proven to be fake, where he said that he did do it.
[00:45:33.950 --> 00:45:34.651]  And now they'll have a
[00:45:34.991 --> 00:45:35.211]  Yeah.
[00:45:35.311 --> 00:45:35.512]  Yeah.
[00:45:47.685 --> 00:45:50.408]  They're trying to pull the wool over our eyes.
[00:45:50.488 --> 00:45:51.369]  They keep doing it.
[00:45:52.270 --> 00:45:59.197]  And guys like you and me, Alex, we have to just keep telling the truth, because only the truth can protect us.
[00:45:59.457 --> 00:46:06.143]  Well, when we come back, I want to get into solutions and the Patriots.us and some of the things you're doing and Oath Keepers and a lot more.
[00:46:06.784 --> 00:46:08.566]  But this just broke in the last 30 minutes.
[00:46:10.848 --> 00:46:22.595]  Which just adds to the giant stack of other government documents we've gotten where they have been secretly training the military for more than two decades to take on American gun owners.
[00:46:22.735 --> 00:46:27.477]  I mean, I've interviewed former Marine Corps captain back in 2001.
[00:46:30.719 --> 00:46:37.724]  Uh, and the last straw for him was when he drove through an army checkpoint on I-35 and they were searching cars right here in Austin.
[00:46:37.744 --> 00:46:38.484]  It was in Kyle.
[00:46:38.964 --> 00:46:40.065]  So he went ahead and went public.
[00:46:40.345 --> 00:46:48.890]  How in 88, 89, he was leading teams with police raiding American gun owners in Virginia as part of a secret program.
[00:46:49.691 --> 00:46:52.432]  Uh, and of course now we've got a lot of documents proving that.
[00:46:52.452 --> 00:46:57.696]  Uh, and I interviewed a colonel last year who admitted they were doing gun confiscation drills in Iowa.
[00:46:58.016 --> 00:46:59.597]  So they are preparing to come.
[00:47:00.831 --> 00:47:01.712]  Global meltdowns.
[00:47:02.072 --> 00:47:03.113]  Massive unemployment.
[00:47:03.474 --> 00:47:04.274]  Endless wars.
[00:47:04.695 --> 00:47:05.936]  A new currency crisis.
[00:47:06.337 --> 00:47:08.078]  Financially and morally bankrupt.
[00:47:08.419 --> 00:47:10.280]  A great and terrible storm is approaching.
[00:47:10.581 --> 00:47:12.202]  So what's the best way to get ready?
[00:47:12.483 --> 00:47:14.184]  To get prepared for hard times ahead.
[00:47:14.565 --> 00:47:16.146]  Introducing Off The Grid News.
[00:47:16.547 --> 00:47:21.812]  A weekly newsletter for independent patriots who want practical advice on how to survive and prosper in an increasingly
[00:47:25.145 --> 00:47:27.967]  Preparedness, survival skills, and off-the-grid living.
[00:47:28.287 --> 00:47:40.275]  Off the Grid News is fiercely independent, all about self-reliance, and packed with helpful information on survival gardening, food preparation, alternative energy, herbal medicines, privacy and security, as well as God, gold, and guns.
[00:47:40.575 --> 00:47:42.397]  With absolutely no apologies.
[00:47:42.717 --> 00:47:43.377]  And the best part?
[00:47:43.537 --> 00:47:47.220]  This $100 a year service is now free of charge for our listeners.
[00:47:47.600 --> 00:47:51.607]  That's right, free for our listeners who sign up at OffTheGridNews.com.
[00:47:51.848 --> 00:47:53.531]  That's OffTheGridNews.com.
[00:47:53.751 --> 00:47:56.576]  You can sign up for free at OffTheGridNews.com.
[00:47:56.957 --> 00:47:58.440]  OffTheGridNews.com.
[00:48:00.220 --> 00:48:02.521]  They helped to create a New World Order.
[00:48:02.601 --> 00:48:04.821]  We are part of a New World Order.
[00:48:04.921 --> 00:48:07.742]  A New World Order based upon collective action.
[00:48:08.122 --> 00:48:12.884]  Invisible Empire is a damning indictment of the globalists through their own words and documents.
[00:48:13.244 --> 00:48:17.425]  The New World Order really is a tool for addressing a new world of possibilities.
[00:48:17.745 --> 00:48:20.107]  It means all the world under their control.
[00:48:20.207 --> 00:48:22.608]  The United Nations would take over America.
[00:48:22.628 --> 00:48:25.530]  The Trilateral Commission would control the world.
[00:48:25.890 --> 00:48:33.495]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries to establish an oppressive world government.
[00:48:33.815 --> 00:48:39.058]  I believe first of all that we now need nothing short of a world constitution for the global financial system.
[00:48:39.218 --> 00:48:41.499]  Global governance with the establishment of the G20.
[00:48:42.059 --> 00:48:45.501]  So it's going to be an inner ruling elite and then everyone else.
[00:48:45.761 --> 00:48:46.661]  And I got news for you.
[00:48:46.821 --> 00:48:48.122]  You're everyone else.
[00:48:48.162 --> 00:48:49.163]  Invisible Empire.
[00:48:49.663 --> 00:48:57.687]  Secure your copy today at InfoWars.com or PrisonPlanet.com or watch it online in the highest quality at PrisonPlanet.tv.
[00:49:00.731 --> 00:49:03.892]  Hi, I'm Mark Craighead, founder of Crossbreed Holsters.
[00:49:04.112 --> 00:49:12.135]  I designed our top-selling holster, the SuperTuck Deluxe, to solve the problems of being poked, pinched, and gouged while carrying concealed.
[00:49:12.296 --> 00:49:17.438]  The SuperTuck Deluxe is the most comfortable, most concealable holster on the market today.
[00:49:17.618 --> 00:49:20.499]  We offer a two-week free trial and a lifetime warranty.
[00:49:20.599 --> 00:49:23.380]  Visit us at crossbreedholsters.com.
[00:49:24.488 --> 00:49:27.111]  Don't forget, crossbreedholsters.com.
[00:49:40.703 --> 00:49:44.126]  Gold has outperformed paper investments yet no word about IRAs.
[00:49:44.346 --> 00:49:46.949]  If you would like to have gold for your retirement call 800-686-2237.
[00:49:47.069 --> 00:49:52.353]  Don't get left behind by rising inflation and low returns call 800-686-2237.
[00:49:52.373 --> 00:49:53.774]  Secure your future and call 1-800-686-2237.
[00:49:59.813 --> 00:50:00.353]  You worry.
[00:50:00.734 --> 00:50:02.455]  You see the signs and worry about the future.
[00:50:02.755 --> 00:50:04.977]  You worry about economic turmoil and food shortages.
[00:50:05.297 --> 00:50:07.118]  How to be prepared while preserving your sanity?
[00:50:07.378 --> 00:50:08.599]  Your answer may be at hand.
[00:50:08.999 --> 00:50:12.202]  Author Linda Runyon lived off the land, isolated from civilization.
[00:50:12.602 --> 00:50:17.445]  She knows that as long as the sun shines, there will be plenty of free food all over God's green earth.
[00:50:17.826 --> 00:50:21.148]  Perhaps the only sane insurance is knowledge of wild edible plants.
[00:50:21.636 --> 00:50:22.957]  The cost of learning is minimal.
[00:50:23.317 --> 00:50:25.918]  Wild food grows everywhere, and you will see it everywhere.
[00:50:26.178 --> 00:50:29.140]  It's every bit organic and more nutritious than our modern diets.
[00:50:29.480 --> 00:50:37.645]  Well-respected in her field, Linda's approach to teaching this subject includes books, flashcards, and video with an emphasis on health, safety, practicality, and joy.
[00:50:37.925 --> 00:50:42.307]  Learn how to identify it, where and when to find it, how to prepare, use, and store it.
[00:50:42.607 --> 00:50:46.289]  Go to Linda's website, ofthefield.com, and take advantage of special offers.
[00:50:46.630 --> 00:50:50.111]  Or if you're not online, call her 24-hour, toll-free order line at 888-50-1.
[00:51:09.192 --> 00:51:12.733]  More than 2,000 years ago, the Roman Republic fell.
[00:51:13.634 --> 00:51:18.055]  It officially fell in 410, hundreds of years later.
[00:51:18.095 --> 00:51:22.377]  But the Republic that had some level of freedom fell
[00:51:23.462 --> 00:51:30.292]  When Julius Caesar marched his troops into Italy, across the Rubicon, it was illegal, it was high treason to do so.
[00:51:30.673 --> 00:51:33.316]  They wouldn't even allow troops in the country.
[00:51:34.616 --> 00:51:36.317]  They wouldn't allow them in the city of Rome.
[00:51:37.078 --> 00:51:53.451]  They have known for thousands of years that when you have a standing army in the country, that's why the founding father said it was illegal, couldn't be used inside the country, that's why the Posse Comitatus Act 1878 says it's illegal, every time, look at Latin America where they're always having the military take over, look at Eastern Europe, look at Asia.
[00:51:54.151 --> 00:51:57.413]  And we know they're using the military illegally.
[00:51:57.453 --> 00:52:00.074]  They've set up NORTHCOM, made us a military jurisdiction.
[00:52:00.555 --> 00:52:08.099]  And now we know they're drilling and training, and the FBI admits the main target is gun-owning Americans, conservatives, libertarians.
[00:52:08.539 --> 00:52:13.922]  Dr. Bob Bowman, how do you see them trying to go hot with this?
[00:52:15.142 --> 00:52:15.882]  Stage terror?
[00:52:15.942 --> 00:52:16.523]  False flag?
[00:52:16.543 --> 00:52:23.665]  I mean, what are some of the scenarios and what should we do if we see a federal building blown up or, God forbid, a nuke detonated?
[00:52:23.685 --> 00:52:26.086]  We know Obama's people are now floating that.
[00:52:27.046 --> 00:52:27.967]  Attack Iran?
[00:52:28.527 --> 00:52:31.208]  Stage domestic attacks to go after domestic groups?
[00:52:31.568 --> 00:52:33.208]  I see it all happening as a combo.
[00:52:35.089 --> 00:52:42.792]  Well, sure, we have to be prepared for any of that and one of the great things about the 9-11 Truth Movement is that
[00:52:44.716 --> 00:53:04.342]  In digging into all of this, we're watching now, and they know that we're watching, and that's why they may be deterred from some of these crazy schemes and new false flags, because they know we're liable to catch them red-handed, and we will.
[00:53:05.162 --> 00:53:08.183]  So, we've got to watch for that.
[00:53:08.823 --> 00:53:11.204]  If something happens,
[00:53:12.270 --> 00:53:25.616]  The American people have to know that before they think, oh yes, it's some crazy Muslim group or it's a militia.
[00:53:27.617 --> 00:53:27.977]  No, no.
[00:53:28.477 --> 00:53:32.699]  They've got to think that it could be insiders in the
[00:53:35.282 --> 00:54:04.293]  military and intelligence establishment a rogue group uh... associated with our government and uh... uh... we have to make sure that the people know that that's a possibility so that uh... when these things happen uh... they don't automatically knee-jerk into uh... yeah let's go get those people whoever they're told uh... are the bad guys
[00:54:05.964 --> 00:54:17.677]  Well, you're absolutely right, and they're going to need a Gulf of Tonkin, or an Operation Ajax, or a Glywyds, or a Reichstag, or an Oklahoma City, or a 9-11, to launch their new war against the American people.
[00:54:17.717 --> 00:54:22.863]  But we know in any military planning, with the local police and the feds, with the FBI,
[00:54:23.664 --> 00:54:25.746]  That it takes years of planning and preparation.
[00:54:25.766 --> 00:54:27.527]  That's how we've known that this was coming.
[00:54:27.547 --> 00:54:39.376]  And I said it would start in 2010, 2011, because I could see all the preparation building towards this invasion, basically, of the American people by the military.
[00:54:39.556 --> 00:54:42.118]  And that's what Oath Keepers recognized several years ago.
[00:54:42.919 --> 00:54:44.860]  And that's what you've recognized for many years.
[00:54:45.621 --> 00:54:47.822]  And they have certainly crossed the Rubicon.
[00:54:48.303 --> 00:54:51.145]  The question is, will they be successful in bringing down the Republic?
[00:54:53.035 --> 00:54:55.937]  That indeed is the question, and my answer is hell no.
[00:54:56.017 --> 00:54:58.679]  They're not going to be successful because we're not going to let them.
[00:55:01.481 --> 00:55:10.527]  Dr. Bob Bowman, there may come a time very soon, and they're announcing North Com through cyber security can shut down the web.
[00:55:11.488 --> 00:55:17.011]  We're rapidly approaching a time and date where we may not even be on the air if they launch this full operation.
[00:55:17.672 --> 00:55:22.175]  And I just really hope people are taking this information extremely seriously.
[00:55:24.107 --> 00:55:44.838]  That's right, we have to use whatever we've got, the internet, the independent stations and networks like yours, our newsletters, our contacts, local access television, whatever we can use to spread the word.
[00:55:45.598 --> 00:55:49.781]  And we have to educate ourselves and our friends and our neighbors and our families
[00:55:50.561 --> 00:55:54.404]  And our communities, by any means possible.
[00:55:54.724 --> 00:56:02.290]  I ask people who've subscribed to my newsletter to send us a list of people that you'd like to get educated.
[00:56:02.410 --> 00:56:07.514]  We'll give them a free trial subscription, both by paper and email.
[00:56:09.522 --> 00:56:10.783]  We've got to get the word out.
[00:56:10.824 --> 00:56:13.006]  We've got to reach as many people as we can.
[00:56:14.187 --> 00:56:22.236]  We also want people around the country to form chapters of the Patriots just as we get chapters of both keepers.
[00:56:22.777 --> 00:56:30.045]  We've got to reach out to people all across the political spectrum and our members run the gamut from the
[00:56:30.585 --> 00:56:36.990]  The militia folks on the far right to the anti-war people on the far left.
[00:56:37.270 --> 00:56:38.451]  All across the political spectrum.
[00:56:38.471 --> 00:56:39.832]  Dr. Bob Bowman, stay there.
[00:56:39.892 --> 00:56:43.195]  Let's talk about solutions when we come back.
[00:56:43.655 --> 00:56:48.579]  And then I want to open the phones up for people in the military right now that are concerned.
[00:56:50.321 --> 00:56:51.221]  We're on the march.
[00:56:51.702 --> 00:56:53.323]  The empire's on the run.
[00:56:54.244 --> 00:56:56.946]  Alex Jones and the GCN Radio Network.
[00:56:59.716 --> 00:57:02.038]  They helped to create a New World Order.
[00:57:02.058 --> 00:57:04.319]  We are part of a New World Order.
[00:57:04.419 --> 00:57:07.201]  A New World Order based upon collective action.
[00:57:07.642 --> 00:57:12.385]  Invisible Empire is a damning indictment of the globalists through their own words and documents.
[00:57:12.745 --> 00:57:16.928]  The New World Order really is a tool for addressing a new world of possibilities.
[00:57:17.248 --> 00:57:19.572]  It means all the world under their control.
[00:57:19.592 --> 00:57:22.135]  The United Nations would take over America.
[00:57:22.496 --> 00:57:25.039]  The Trilateral Commission would control the world.
[00:57:25.400 --> 00:57:33.011]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries to establish an oppressive world government.
[00:57:33.328 --> 00:57:38.613]  I believe, first of all, that we now need nothing short of a world constitution for the global financial system.
[00:57:38.733 --> 00:57:41.516]  Global governance with the establishment of the G20.
[00:57:41.576 --> 00:57:45.019]  So it's going to be an inner ruling elite and then everyone else.
[00:57:45.260 --> 00:57:46.201]  And I got news for you.
[00:57:46.341 --> 00:57:47.642]  You're everyone else.
[00:57:47.682 --> 00:57:48.683]  Invisible Empire.
[00:57:49.183 --> 00:57:53.548]  Secure your copy today at InfoWars.com or PrisonPlanet.com.
[00:57:53.928 --> 00:57:57.211]  Or watch it online in the highest quality at PrisonPlanet.tv.
[00:57:59.670 --> 00:58:00.930]  Hi, this is Alex Jones.
[00:58:00.970 --> 00:58:06.332]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:58:06.572 --> 00:58:11.194]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[00:58:11.594 --> 00:58:11.974]  It's true.
[00:58:12.054 --> 00:58:16.616]  Seeds have outperformed even gold and silver before in this country, and it's possible that could even happen again.
[00:58:17.156 --> 00:58:21.859]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:58:22.380 --> 00:58:24.301]  They call it a Survival Seed Bank.
[00:58:24.701 --> 00:58:29.304]  And it can produce an endless supply of nutrient-dense food for you and your family.
[00:58:29.504 --> 00:58:30.405]  And here's the best part.
[00:58:30.605 --> 00:58:33.387]  These seeds have not been genetically modified in any way.
[00:58:33.687 --> 00:58:36.989]  And you actually get enough seeds to plant a full acre crisis garden.
[00:58:37.310 --> 00:58:40.151]  So visit them today at SurvivalSeedBank.com.
[00:58:40.492 --> 00:58:42.393]  That's SurvivalSeedBank.com.
[00:58:42.713 --> 00:58:43.634]  Or give them a call at 877-327-0365.
[00:58:47.276 --> 00:58:48.297]  That's 877-327-0365.
[00:58:48.717 --> 00:58:56.024]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:58:56.344 --> 00:58:58.787]  This is Alex Jones for survivalseedbank.com.
[00:58:59.427 --> 00:59:04.752]  One major world crisis away from having a totalitarian type of system.
[00:59:04.792 --> 00:59:07.534]  The main event is the wholesale destruction of the world economy.
[00:59:07.554 --> 00:59:12.058]  The push for every nation on the globe to identify and number all of its citizens.
[00:59:12.864 --> 00:59:17.327]  Friends, I hope that you will order Shadow Government from InfoWars.com.
[00:59:17.347 --> 00:59:20.429]  We also have some specials where you can get some of our other films half price.
[00:59:20.449 --> 00:59:33.339]  When you order Shadow Government, a new level in production quality and in information exposes how a cashless society, surveillance beast grid of total control is being put into place.
[00:59:33.519 --> 00:59:35.080]  This film needs to be seen.
[00:59:35.360 --> 00:59:36.261]  Everybody needs to get it.
[00:59:36.521 --> 00:59:37.602]  So order yours today.
[00:59:37.702 --> 00:59:41.625]  Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[00:59:43.072 --> 00:59:44.653]  Shadow Government, ladies and gentlemen.
[00:59:44.673 --> 00:59:46.794]  Get your copy at InfoWars.com today.
[00:59:47.294 --> 00:59:48.034]  Shadow Government.
[00:59:48.714 --> 00:59:50.115]  It gives Big Brother a black eye.
[00:59:50.935 --> 00:59:54.196]  Available at InfoWars.com or by calling toll-free 888-253-3139.
[01:00:04.793 --> 01:00:05.853]  Welcome back, my friends.
[01:00:06.193 --> 01:00:08.534]  As we defend the Republic, I have cleared the phone lines.
[01:00:08.594 --> 01:00:19.238]  I apologize to other callers who were holding, but I want to have the phones open for military and police who have been part of drills to take on the American people.
[01:00:19.278 --> 01:00:23.080]  Now, it's been in the news, this has been going on for years, but more and more is coming out.
[01:00:23.500 --> 01:00:27.661]  They could just have dry exercises where combatants try to attack military bases.
[01:00:28.502 --> 01:00:31.903]  But no, they say tea parties, gun owners, former veterans.
[01:00:33.100 --> 01:00:37.064]  And we have the MIAC and Homeland Security reports that law enforcement sent me.
[01:00:37.204 --> 01:00:39.106]  We broke both those last year.
[01:00:39.126 --> 01:00:41.549]  I mean, the point is we're on top of this, okay?
[01:00:42.230 --> 01:00:47.936]  And to even talk about this subject, I can't even give you all the data in one show.
[01:00:48.496 --> 01:00:49.317]  It's so ridiculous.
[01:00:49.377 --> 01:00:53.300]  I called Watson 30 minutes ago, and he's great at boil-down articles.
[01:00:53.340 --> 01:01:00.945]  Nemo has an excellent article just on this latest development at InfoWars.com, where the military's training to take on the Tea Party as terrorists.
[01:01:01.325 --> 01:01:02.106]  We already know that.
[01:01:02.366 --> 01:01:06.069]  They got sound cannons, microwave guns they're rolling out now at events.
[01:01:06.389 --> 01:01:08.490]  They're trying to say we're all racist to demonize us.
[01:01:08.831 --> 01:01:09.651]  That's not working.
[01:01:09.731 --> 01:01:11.473]  They're globalizing the U.S.
[01:01:11.493 --> 01:01:17.297]  They're trying to get rid of our borders, bring in G20 control, value-added taxes, total oppression.
[01:01:18.430 --> 01:01:22.332]  And ladies and gentlemen, Police State 4, The Rise of FEMA.
