[00:00:01.090 --> 00:00:01.911]  You want answers?
[00:36:10.869 --> 00:36:12.450]  He hasn't even been in office a year.
[00:36:13.250 --> 00:36:15.571]  Eight months in is when we passed the Rubicon.
[00:36:16.191 --> 00:36:17.111]  More money.
[00:36:17.371 --> 00:36:19.112]  We're now 11 and a half months in.
[00:36:21.372 --> 00:36:30.675]  Within eight months of being in office, he had spent more money than all presidents from George W. Bush to George Washington before him, and that's an official number.
[00:36:31.957 --> 00:36:46.084]  Twelve trillion dollars, with interest on top of it, that's not even calculated, without interest, more than all presidents before him combined, and he said he was going to balance the budget and cut spending.
[00:36:47.125 --> 00:36:49.566]  And he's still saying I'm cutting spending and balancing the budget.
[00:36:49.906 --> 00:36:55.309]  That's like hacking someone's arms and legs off with a hatchet and telling them you're going to help them not bleed to death.
[00:36:57.045 --> 00:37:03.310]  Now he's hacked the arms and legs off, he just chopped the head off, and the final blood's spraying out, and he's saying, I'm helping you!
[00:37:03.890 --> 00:37:12.836]  I mean, it is just unbelievable the level of brazen chutzpah, or whatever, arrogance, aplomb, in-your-face
[00:37:15.336 --> 00:37:19.117]  Hubris, imperial, insane, megalomania.
[00:37:19.917 --> 00:37:21.718]  But remember, he's just a front man.
[00:37:22.118 --> 00:37:24.379]  A Harvard lawyer reading off a teleprompter.
[00:37:24.879 --> 00:37:27.639]  It's the banks and the offshore corporations that are doing this.
[00:37:27.719 --> 00:37:40.463]  Now, I didn't drop the ball, but I just want to point out for new listeners, if you think we're exaggerating, it's almost always worse than I think.
[00:37:43.974 --> 00:37:51.300]  Every czar I look at, because I've only looked at a few in depth, last night I started randomly looking at all his other czars.
[00:37:51.881 --> 00:38:00.027]  Every one of them has declared themselves in books they've written or white papers in recent times that they are Marxist, Leninist, Maoist.
[00:38:02.570 --> 00:38:05.352]  I mean that, folks, Mao killed 60 plus million people.
[00:38:09.525 --> 00:38:12.492]  I mean, they openly say they're communists.
[00:38:12.593 --> 00:38:13.655]  Every stinkin' one of them!
[00:38:15.971 --> 00:38:16.752]  Every one of them.
[00:38:16.792 --> 00:38:18.073]  His diversity czar.
[00:38:19.414 --> 00:38:22.056]  His Office of Information and Regulatory Affairs czar.
[00:38:22.476 --> 00:38:23.917]  His community organizing czars.
[00:38:24.417 --> 00:38:25.958]  I spent hour after hour last night.
[00:38:26.018 --> 00:38:26.719]  I couldn't believe it.
[00:38:26.739 --> 00:38:27.780]  It was worse than I even thought.
[00:38:28.460 --> 00:38:30.462]  Every one of them saying there's no Second Amendment.
[00:38:30.482 --> 00:38:31.903]  They will completely take your guns.
[00:38:32.323 --> 00:38:34.405]  Every one of them saying they want to ban free speech.
[00:38:34.765 --> 00:38:40.349]  Clip after clip of them saying, we want to do what Hugo Chavez has done and ban all media we don't agree with.
[00:38:41.950 --> 00:38:42.951]  We've got those clips.
[00:38:45.973 --> 00:38:57.178]  In fact, just for everybody right now watching on PrisonPlanet.TV, Google White House Czar says he wants Hugo Chavez-style censorship.
[00:38:58.879 --> 00:39:01.720]  And you'll see multiple, it's a talking point, you'll see multiple ones doing it.
[00:39:02.300 --> 00:39:03.401]  The Diversity Czar and others.
[00:39:06.022 --> 00:39:08.543]  Go and Google, and you'll see video of them!
[00:39:08.563 --> 00:39:10.064]  This is not our opinion.
[00:39:11.442 --> 00:39:12.723]  This is not just their writings.
[00:39:12.783 --> 00:39:14.944]  People don't seem to take their own books serious.
[00:39:15.604 --> 00:39:16.285]  Written by them!
[00:39:18.086 --> 00:39:24.950]  If you Google the term, White House czar says 2nd Amendment needs to be overturned, you will get countless links.
[00:39:29.872 --> 00:39:32.494]  Look, you get Sunstein, you get them all when you put that term in.
[00:39:32.514 --> 00:39:34.095]  Yeah, it's the diversity czar one.
[00:39:34.715 --> 00:39:35.095]  Lloyd.
[00:39:35.115 --> 00:39:35.856]  It's right there.
[00:39:36.276 --> 00:39:39.378]  Obama's diversity czar, Lloyd, and Marxist.
[00:39:40.677 --> 00:39:57.854]  And then it goes into him and there's video, scroll down, there'll be video of him saying in a speech, the video's gone dead, you need to go find it on YouTube, the point is, the point is there's so much of this, there's so many mountains of this where they're saying,
[00:40:00.859 --> 00:40:06.041]  And they don't just say, we're going to restrict some free speech with a fairness doctrine or censoring the web.
[00:40:06.081 --> 00:40:09.162]  They say, we're going to outlaw criticizing government.
[00:40:09.502 --> 00:40:19.146]  They say, we're going to infiltrate your groups and call for violence, posing as your groups, any grassroots organization, anti-war, pro-gun, it's everybody's listed by them.
[00:40:21.327 --> 00:40:26.529]  And we're going to come into your groups and we're going to try to get those that don't leave to commit crimes so we can jail you.
[00:40:28.069 --> 00:40:32.251]  That's what one of the most powerful czars, Cass Sunstein, says.
[00:40:32.291 --> 00:40:33.431]  And we've got his quotes.
[00:40:34.612 --> 00:40:39.414]  We've got his white paper he wrote a year and a half ago and released.
[00:40:39.454 --> 00:40:41.535]  This is one of Obama's chief mentors.
[00:40:42.415 --> 00:40:48.637]  And we need to really let it sink in that these really are outrageous criminals that hate our freedom.
[00:40:49.318 --> 00:40:56.401]  Zoom in right here on this document, this article, from PrisonPlanet.com.
[00:41:01.013 --> 00:41:07.275]  Obama information czar planned for government to infiltrate conspiracy groups.
[00:41:08.895 --> 00:41:14.237]  Sunstein called for COINTELPRO style effort to silence truth army of hired provocateurs.
[00:41:14.257 --> 00:41:19.639]  But the main article I want printed, and I've asked Steve Watson to add the videos I sent him this morning.
[00:41:19.739 --> 00:41:20.899]  I want people to see it.
[00:41:21.299 --> 00:41:23.240]  Not just links to it, or not just quotes.
[00:41:24.320 --> 00:41:26.941]  Or ask Kurt Nemo to add it and we'll post it on InfoWars.
[00:41:27.541 --> 00:41:29.862]  One of the most important articles we've ever posted.
[00:41:32.416 --> 00:41:36.941]  Good, he's added the videos.
[00:41:52.282 --> 00:41:53.803]  Literally, folks, I'm in a war room.
[00:41:54.163 --> 00:41:58.545]  It's the equivalent of somebody in a foxhole at the Alamo and enemy soldiers are just climbing over us.
[00:41:58.565 --> 00:42:00.146]  I mean, I'm just like, fire at that one!
[00:42:00.366 --> 00:42:01.447]  Intensify fire there!
[00:42:01.627 --> 00:42:02.147]  Look at this!
[00:42:02.307 --> 00:42:02.728]  Look at that!
[00:42:02.788 --> 00:42:07.470]  I mean, it is just mountains of them out in the open going, we're gonna arrest you.
[00:42:07.710 --> 00:42:08.971]  We're gonna ban your speech.
[00:42:09.211 --> 00:42:10.312]  We're gonna ban hunting.
[00:42:10.332 --> 00:42:12.333]  We're gonna ban the Second Amendment outright.
[00:42:12.593 --> 00:42:13.954]  We're gonna take your guns.
[00:42:14.334 --> 00:42:16.095]  We're gonna arrest you.
[00:42:16.295 --> 00:42:17.716]  I mean, it is un...
[00:42:18.436 --> 00:42:19.076]  Unbelievable.
[00:42:19.156 --> 00:42:20.837]  And then scroll down for people on that article.
[00:42:21.197 --> 00:42:28.480]  Obama's favorite for Supreme Court Justice Sunstein wants to ban guns-free speech.
[00:42:29.281 --> 00:42:32.282]  Regulatory czar has already been tapped for senior position.
[00:42:33.496 --> 00:42:43.342]  And you scroll down, you can see the YouTube videos of him at Harvard and other universities openly hour after hour after hour.
[00:42:44.002 --> 00:42:49.005]  I got up at 6.30 this morning, went back downstairs on the computer and just kept watching him.
[00:42:50.506 --> 00:42:56.649]  I mean, it is one thing to read his Harvard and his Chicago law school papers written a year and a half ago calling for this.
[00:42:57.109 --> 00:43:03.013]  This guy now interprets and runs all executive enforcement of law.
[00:43:04.346 --> 00:43:12.809]  Remember John Yoo, one of the White House lawyers, saying we can bury someone alive, pull their fingernails out, or crush a child's genitals in front of their parents.
[00:43:12.849 --> 00:43:14.109]  He wrote that in a White House memo.
[00:43:15.450 --> 00:43:19.791]  And then the Council on Foreign Relations was even freaked out by one of the members, Professor Castle.
[00:43:20.332 --> 00:43:21.192]  We had him on the show.
[00:43:21.352 --> 00:43:23.013]  He clandestinely recorded it.
[00:43:23.133 --> 00:43:24.273]  That's against CFR rules.
[00:43:24.893 --> 00:43:28.995]  And Castle said, isn't it true, Yoo wrote, that you can torture small children in front of their parents?
[00:43:29.375 --> 00:43:32.056]  And John Yoo said, yes, the President is basically
[00:43:32.916 --> 00:43:33.236]  God.
[00:43:33.557 --> 00:43:34.637]  He can do whatever he wants.
[00:43:35.118 --> 00:43:36.799]  That was just a White House lawyer.
[00:43:37.220 --> 00:43:39.141]  This lawyer runs everything.
[00:43:39.421 --> 00:43:41.423]  He tells the Justice Department what to do.
[00:43:41.723 --> 00:43:43.084]  He tells everybody what to do.
[00:43:43.364 --> 00:43:49.529]  He was a Supreme Court clerk, as most later Supreme Court members are.
[00:43:49.970 --> 00:43:53.833]  That's one of the most popular people they tap is someone who worked there out of law school.
[00:43:54.193 --> 00:43:55.394]  He worked for Thurgood Marshall.
[00:43:57.475 --> 00:44:02.979]  This is the man that they tapped at first, and then they picked Sonia Sotomayor, but he's next.
[00:44:03.059 --> 00:44:09.344]  And Ruth Bader Ginsburg is set to step down with health problems in the next year.
[00:44:09.604 --> 00:44:11.666]  And they will ram him through the House and Senate.
[00:44:12.086 --> 00:44:13.967]  They will get him approved in the Senate.
[00:44:13.987 --> 00:44:14.768]  That's where they do that.
[00:44:15.428 --> 00:44:20.172]  And we will be stuck with a man who is engaged in criminal high treason.
[00:44:21.374 --> 00:44:25.517]  As a citizen, you can say there's no right to keep and bear arms and we need to ban them.
[00:44:26.097 --> 00:44:28.619]  But you can't be in a government position and call for that.
[00:44:28.659 --> 00:44:29.400]  That is treason.
[00:44:29.860 --> 00:44:34.323]  And you can't be in a government position and call for arresting people for their free speech.
[00:44:34.643 --> 00:44:43.890]  And you can't be a private citizen and say we need to infiltrate peaceful groups and try to get them to commit acts of violence so we can break up their political movements.
[00:44:44.350 --> 00:44:50.695]  And he says all that in his Harvard paper.
[00:44:52.369 --> 00:44:56.591]  Written by University of Chicago Law School and Harvard University Law School.
[00:44:56.771 --> 00:44:57.311]  Look at it!
[00:44:57.831 --> 00:44:58.231]  Read it!
[00:44:58.791 --> 00:45:01.693]  Don't watch the stinking playoffs this Sunday!
[00:45:01.713 --> 00:45:05.934]  If you care about your future, you better make time to read this!
[00:45:08.975 --> 00:45:12.156]  Governments killed 200 million people.
[00:45:12.477 --> 00:45:16.118]  The same big banks funded the Communists and the Fascists on record.
[00:45:16.698 --> 00:45:18.579]  They go in and loot and rob the middle class.
[00:45:20.370 --> 00:45:25.692]  The same banks funded the Russians in the early 1990s to set up six oligarchs to rob the country.
[00:45:25.752 --> 00:45:27.213]  We know who these people are.
[00:45:29.334 --> 00:45:32.755]  They're George Soros, Rockefeller, Rothschild funded on record.
[00:45:33.036 --> 00:45:35.237]  They openly want to ban your free speech.
[00:45:35.677 --> 00:45:35.957]  Read it.
[00:45:37.216 --> 00:45:49.459]  He says, if you criticize the government in any way, and differ from anything that is government policy, you are to be arrested, or at the bare minimum, newspapers that publish things.
[00:45:49.579 --> 00:45:51.079]  See, for little people, they want to arrest us.
[00:45:51.299 --> 00:45:56.260]  For big newspapers and publications, he says, a special discriminatory tax against you.
[00:45:56.480 --> 00:46:00.741]  We have all the quotes boiled down in Paul Watson's article from yesterday.
[00:46:03.841 --> 00:46:05.542]  Obama information's are outlawed.
[00:46:07.150 --> 00:46:08.210]  Here's another one.
[00:46:08.250 --> 00:46:10.692]  Now, we've actually read the document, and our articles are the most damning.
[00:46:10.712 --> 00:46:16.214]  But you can go to the Village Voice, to Raw Story, to all these big liberal publications.
[00:46:16.914 --> 00:46:18.415]  They have headlines like, Got Fascism?
[00:46:34.042 --> 00:46:35.808]  And they point out how illegal this is.
[00:46:35.868 --> 00:46:39.179]  Now look, I have read the thousands of pages over the years.
[00:46:41.420 --> 00:46:43.041]  of the COINTELPRO documents.
[00:46:43.782 --> 00:46:50.166]  And if you don't know what COINTELPRO is, you need to just Google the term and go to Encyclopedia Britannica.
[00:46:50.647 --> 00:47:02.515]  It's where the FBI and federal government took over state police, namely, and infiltrated mainline, extreme, you name it, churches, any community groups, any soup kitchens, anybody that tried to create local community.
[00:47:02.735 --> 00:47:04.177]  The feds don't want that.
[00:47:04.217 --> 00:47:07.079]  They want collapse of society for dependents.
[00:47:07.099 --> 00:47:10.261]  And they have the same system under Common Purpose in England.
[00:47:12.057 --> 00:47:14.859]  And Cass Sunstein says, we're doing this.
[00:47:14.899 --> 00:47:18.321]  He says, we'll go on the web, we'll pose as conspiracy theorists.
[00:47:18.621 --> 00:47:20.882]  That's anybody that questions any official government dogma.
[00:47:22.583 --> 00:47:26.085]  Because people don't trust the government anymore, or even the government's experts.
[00:47:26.786 --> 00:47:29.367]  So we need to secretly hire experts to go on TV.
[00:47:29.647 --> 00:47:33.149]  He mentions Like Popular Mechanics, which is run by Chertoff's nephew.
[00:47:34.430 --> 00:47:34.871]  That's right.
[00:47:35.991 --> 00:47:38.813]  Former head of Homeland Security making all this money off of naked body scanners.
[00:47:39.713 --> 00:47:40.494]  And he goes on.
[00:47:42.728 --> 00:47:52.976]  To say that we will go in there and call for violence to run off and break up the groups because these people are pacifists and we know pacifism is the most effective against us, is what he said.
[00:47:53.296 --> 00:47:56.099]  And he said that we'll try to get others to do things illegal so we can arrest them.
[00:47:56.599 --> 00:47:57.440]  Now that's illegal.
[00:47:57.460 --> 00:47:58.601]  That's more than entrapment.
[00:47:58.641 --> 00:47:59.681]  That's provocateuring.
[00:48:00.462 --> 00:48:01.243]  And it's illegal.
[00:48:01.723 --> 00:48:09.029]  Can you imagine someone set to be the next Supreme Court Justice who openly says on television
[00:48:11.121 --> 00:48:18.967]  That he wants to restrict the Second Amendment, there's no right to keep and bear arms, and that soon the courts will rule in the next three years to overthrow the Second Amendment.
[00:48:19.507 --> 00:48:20.408]  I played that clip earlier.
[00:48:26.192 --> 00:48:29.634]  Can you imagine someone that says there's no right to free speech?
[00:48:30.975 --> 00:48:32.196]  Can you imagine?
[00:48:32.737 --> 00:48:37.060]  That's who the government, that's who Wall Street wants.
[00:48:39.266 --> 00:48:40.608]  And why did they get rid of Van Jones?
[00:48:40.668 --> 00:48:46.554]  He was bad on a lot of fronts, but he was against government-sponsored terror and signed a petition for 9-11 Truth.
[00:48:46.975 --> 00:48:52.080]  This guy says arrest someone if they talk about 9-11 Truth.
[00:48:52.101 --> 00:48:53.202]  He says that should be illegal.
[00:48:59.059 --> 00:49:00.540]  He's an establishment person.
[00:49:00.840 --> 00:49:03.781]  That's why you're not going to hear much from Fox News about getting rid of him.
[00:49:04.061 --> 00:49:07.482]  We need to push this story out into the open, make it a big issue.
[00:49:07.742 --> 00:49:22.507]  But hell, they're keeping White House science czar John P. Holdren, who wrote the 1,100-page book, Ecoscience, calling for poisoning the water supply to sterilize the public, and who calls for, quote, planetary dictatorship to carry out the orderly extermination of the population.
[00:49:23.147 --> 00:49:24.268]  I mean, this is, that's what I mean.
[00:49:24.468 --> 00:49:28.149]  Every czar is a ultra-radical extremist
[00:49:29.286 --> 00:49:32.027]  Would be enslaver and killer!
[00:49:32.787 --> 00:49:37.748]  I mean, you cannot... These writings are worse than Hitler, Stalin, Lenin and Mao.
[00:49:37.828 --> 00:49:38.588]  I've read their writings.
[00:49:38.628 --> 00:49:39.408]  I've read Mein Kampf.
[00:49:39.788 --> 00:49:41.168]  I've read the writings of Lenin and Stalin.
[00:49:41.188 --> 00:49:42.049]  I've read Martian Engels.
[00:49:42.449 --> 00:49:43.849]  They weren't even this bold in print.
[00:49:43.869 --> 00:49:46.470]  I mean, they're telling you what they're going to do to you.
[00:49:46.990 --> 00:49:50.130]  I've never seen anything like it in my life.
[00:49:52.671 --> 00:49:54.051]  And he goes on and on.
[00:49:54.071 --> 00:49:56.111]  I'm going to play some of these audio clips for radio listeners.
[00:49:56.552 --> 00:49:58.292]  Video clips for
[00:50:01.974 --> 00:50:04.609]  For the PrisonPlanet.tv viewers, I just...
[00:50:05.658 --> 00:50:06.539]  It's unending.
[00:50:06.639 --> 00:50:14.465]  The books, the white papers, the videos of them saying, oh, I love Mao, oh, I love Lenin, oh, I love Stalin, oh, my God, I can't wait to arrest all these people.
[00:50:14.885 --> 00:50:20.829]  Editorials written by Daily Kos about how they can't wait to use the military against American gun owners.
[00:50:20.889 --> 00:50:31.457]  Just frothing, wicked, demonic, horrible tyrants launching all these new wars, masquerading with lisping, effeminate, fake liberal voices.
[00:50:32.198 --> 00:50:33.579]  They're not liberals, folks.
[00:50:33.599 --> 00:50:34.640]  These are monsters!
[00:50:36.169 --> 00:50:37.891]  They're as liberal as Joe Stalin!
[00:50:37.931 --> 00:50:45.198]  I mean, it's just... And the average, limp-wristed, patchouli-wearing liberal running around thinking they're... You people are sick, man.
[00:50:45.238 --> 00:50:46.079]  You are sick!
[00:50:47.287 --> 00:50:50.149]  I mean, I am absolutely shaken by these people.
[00:50:50.189 --> 00:50:51.110]  We must resist them!
[00:50:51.490 --> 00:50:52.751]  Hi, this is Alex Jones.
[00:50:52.791 --> 00:50:58.134]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:50:58.395 --> 00:51:03.018]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[00:51:03.398 --> 00:51:08.481]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:51:08.982 --> 00:51:13.605]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:51:14.125 --> 00:51:21.052]  They call it a Survival Seed Bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[00:51:21.252 --> 00:51:22.153]  And here's the best part.
[00:51:22.353 --> 00:51:28.739]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[00:51:29.060 --> 00:51:31.902]  So visit them today at survivalseedbank.com.
[00:51:32.243 --> 00:51:34.145]  That's survivalseedbank.com.
[00:51:34.465 --> 00:51:35.386]  Or give them a call at 877-327-0365.
[00:51:39.030 --> 00:51:40.813]  That's 877-327-0365.
[00:51:41.995 --> 00:51:47.784]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:51:48.105 --> 00:51:50.469]  This is Alex Jones for survivalseedbank.com.
[00:51:51.184 --> 00:51:59.589]  Of the 3 million plus edible food plants that grow on earth, no other single plant can compare with the nutritional value of the powder, seeds, and oil of the hemp plant.
[00:51:59.889 --> 00:52:04.972]  At HempUSA.org, we ship worldwide these nutritional products with free shipping to the U.S.
[00:52:05.012 --> 00:52:05.573]  and Canada.
[00:52:05.873 --> 00:52:12.417]  At HempUSA.org, we want to educate our listeners that edible hemp is not marijuana and is certified THC-free.
[00:52:12.977 --> 00:52:16.240]  Our powder is 50% protein and does not contain gluten.
[00:52:16.380 --> 00:52:18.621]  Gluten impairs the cells from absorbing nutrients.
[00:52:18.822 --> 00:52:25.186]  This nutrient-dense food can be stored up to five years when vacuum-packed and is priced affordably to be used as a storable food.
[00:52:25.426 --> 00:52:28.749]  HempUSA.org is a bulk shipper starting with five pounds and up.
[00:52:28.949 --> 00:52:32.812]  To allow this food to work for you, call 908-691-2608 or go to HempUSA.org and order today.
[00:52:35.994 --> 00:52:38.937]  The body will react and heal itself given the proper nutrition.
[00:52:39.157 --> 00:52:41.219]  This superfood will be your greatest asset.
[00:52:41.359 --> 00:52:44.722]  So try it today, store it today, and change your life.
[00:52:45.022 --> 00:52:46.103]  Call 908-691-2608 or order from hempusa.org.
[00:52:50.658 --> 00:52:52.280]  Listen carefully to this message.
[00:52:52.640 --> 00:52:55.843]  If you're about to buy hardwood flooring, you're going to pay too much.
[00:52:56.164 --> 00:52:57.665]  Unless, of course, you buy from us.
[00:52:57.825 --> 00:53:03.030]  We're lumber liquidators and no one, including those big box stores, can sell wood flooring for less.
[00:53:03.111 --> 00:53:09.257]  When you buy your quality hardwood flooring from lumber liquidators, you save hundreds, if not thousands, every time.
[00:53:09.337 --> 00:53:11.139]  Because we buy direct from the mills.
[00:53:11.419 --> 00:53:13.421]  We are truly the wood floor experts.
[00:53:13.681 --> 00:53:17.864]  To prove it, we'll send you our beautiful full color catalog absolutely free.
[00:53:17.964 --> 00:53:18.384]  Call 1-800-580-7310.
[00:53:18.424 --> 00:53:23.428]  It's filled with top quality hardwood flooring for less.
[00:53:23.588 --> 00:53:30.012]  Solid hardwoods in cherry, oak, and walnut, bamboo, laminates, and even Bella wood prefinished flooring with a 50 year warranty.
[00:53:30.273 --> 00:53:32.034]  The same floor Bob Vila has in his home.
[00:53:32.134 --> 00:53:33.735]  Don't pay more than you have to for flooring.
[00:53:33.995 --> 00:53:35.436]  Call Lumber Liquidators now.
[00:53:35.736 --> 00:53:37.798]  We even offer installation and financing.
[00:53:38.118 --> 00:53:41.401]  Visit your local Lumber Liquidators or call now for your free catalog.
[00:53:41.421 --> 00:53:41.481]  1-800-580-7310.
[00:53:41.501 --> 00:53:41.801]  That's 1-800-580-7310.
[00:53:41.821 --> 00:53:41.881]  1-800-580-7310.
[00:53:41.901 --> 00:53:42.582]  You look like an angel.
[00:53:42.602 --> 00:53:43.362]  Walk like an angel.
[00:53:43.383 --> 00:53:44.363]  Talk like an angel.
[00:54:12.597 --> 00:54:15.318]  Oh, yes you are, big government Obama!
[00:54:15.338 --> 00:54:18.780]  Yeah, we're wise to you.
[00:54:19.281 --> 00:54:27.085]  Now, I want everybody to listen to me very, very carefully, because I'm going to lay out the enemy's battle plan.
[00:54:28.755 --> 00:54:39.581]  Why do you think, in Europe and the United States, masses of poor immigrants have been brought in and paid to be brought in, in many cases, by the government?
[00:54:40.142 --> 00:54:46.905]  Why do you think, in Minnesota, they've brought in more than a million people in just the last decade?
[00:54:46.965 --> 00:54:49.347]  In Minnesota alone, the government pays to fly them there.
[00:54:50.885 --> 00:55:03.452]  Because then the government gets them on welfare, keeps them as basically kept political slaves, who will then vote for gun control, vote for open borders, vote for restrictions in free speech, for tiny little payoffs.
[00:55:04.233 --> 00:55:05.954]  And they tell them, oh, you're going to get free health care.
[00:55:06.034 --> 00:55:08.955]  Then they raise everybody's taxes, cut everybody's health care.
[00:55:09.196 --> 00:55:10.656]  They even rip off the slaves.
[00:55:10.917 --> 00:55:12.317]  The slaves don't know that, though.
[00:55:12.858 --> 00:55:14.499]  They come from countries of enslavement.
[00:55:15.259 --> 00:55:16.180]  They don't know any better.
[00:55:17.300 --> 00:55:19.782]  They didn't have George Washington to set things up.
[00:55:20.748 --> 00:55:23.590]  That's why the system demonizes this country, because it's been the best.
[00:55:23.830 --> 00:55:26.091]  It's not perfect, but heads above everything else.
[00:55:26.811 --> 00:55:27.672]  Heads and shoulders.
[00:55:28.192 --> 00:55:29.273]  Mountains above many.
[00:55:30.854 --> 00:55:39.919]  So, they're bringing them in here, and when you read what these people write, they go, very soon we're going to be basically half-foreigner, and there's nothing the middle class can do, we're going to take over and arrest them.
[00:55:40.319 --> 00:55:43.361]  They actually do want... Folks, think about it.
[00:55:44.301 --> 00:55:45.342]  Every one of these czars,
[00:55:46.042 --> 00:55:47.984]  Says, we are going to ban your guns.
[00:55:48.064 --> 00:55:53.088]  They introduce the bills where the Attorney General can ban any and all guns he wants to himself.
[00:55:53.688 --> 00:55:55.450]  If you're on a no-fly, you're on a no-buy.
[00:55:55.790 --> 00:55:56.451]  All of this stuff.
[00:55:56.891 --> 00:55:59.653]  Then they say, we don't know why people are saying we want your guns.
[00:55:59.954 --> 00:56:01.855]  We don't know why there's record purchases of guns.
[00:56:02.075 --> 00:56:03.917]  Because people actually went and read the bills!
[00:56:04.737 --> 00:56:08.761]  But see, Cass Sunstein in his conspiracy theory papers and reports says,
[00:56:10.106 --> 00:56:12.907]  If people think there's a move to get their guns, it's a conspiracy.
[00:56:12.967 --> 00:56:14.087]  But I do want to ban them.
[00:56:14.647 --> 00:56:19.749]  See, it's a mental game he plays, where he's God, you're the child, and he tells you what to do.
[00:56:19.989 --> 00:56:21.490]  He says there's no global government.
[00:56:21.850 --> 00:56:26.931]  Does it matter if Ban Ki-moon's Secretary General of the UN calls for it in the New York Times and speeches in the last month?
[00:56:27.232 --> 00:56:34.474]  It doesn't matter if Herman Von Ruppe, the head of the EU, calls for it and says Copenhagen treaty is to bring in world government taxes to be paid to offshore banks.
[00:56:35.134 --> 00:56:40.939]  It doesn't matter if Open World Government's being announced literally in thousands of newspapers in the last year.
[00:56:40.959 --> 00:56:41.840]  Go to Google.
[00:56:42.240 --> 00:56:45.983]  Type in global government, global governance, and click news.
[00:56:46.544 --> 00:56:50.527]  And it'll show you just in the last week how many articles there have been in the first block.
[00:56:51.528 --> 00:56:59.855]  When they had the G20, there were over 2,200 articles in one week calling for new world order, world government.
[00:57:00.476 --> 00:57:02.578]  Now, they're openly announcing world government,
[00:57:03.922 --> 00:57:07.504]  But Cass Sunstein says you're not allowed to talk about it.
[00:57:08.065 --> 00:57:09.806]  You're not allowed to address that it's real.
[00:57:10.246 --> 00:57:11.487]  You're not allowed to discuss it.
[00:57:11.827 --> 00:57:12.688]  It doesn't exist.
[00:57:13.048 --> 00:57:14.069]  You need to be arrested.
[00:57:18.251 --> 00:57:19.852]  Look, there's the Wall Street Journal.
[00:57:19.933 --> 00:57:20.833]  Global government.
[00:57:23.175 --> 00:57:24.856]  Look at all those global governments right there.
[00:57:26.124 --> 00:57:31.447]  You can go read thousands and thousands, 94,000 hits came up under Google News!
[00:57:32.048 --> 00:57:34.530]  This isn't web, this is newspapers!
[00:57:35.510 --> 00:57:41.374]  But according to Cass Sunstein, you need to be banned, you need to be arrested, if you say it exists.
[00:57:42.475 --> 00:57:50.300]  And again, in his own white paper report written a year and a half ago, he now implements all federal regulations and laws,
[00:57:54.178 --> 00:57:57.803]  He says, you will not be allowed to say and it will be made illegal.
[00:57:58.544 --> 00:57:59.025]  Go read it!
[00:57:59.706 --> 00:58:01.709]  To say sunlight is good for you.
[00:58:02.269 --> 00:58:04.433]  This ridiculous conspiracy theory must be banned!
[00:58:07.540 --> 00:58:08.561]  See, that sounds crazy.
[00:58:08.621 --> 00:58:09.522]  It sounds asinine.
[00:58:09.582 --> 00:58:10.163]  It's meant to.
[00:58:10.864 --> 00:58:13.586]  He may say you can't drink milk on Wednesdays.
[00:58:14.127 --> 00:58:15.849]  He may say you've got to wear a purple hat.
[00:58:16.249 --> 00:58:18.952]  It's all about training you to do what they say.
[00:58:19.433 --> 00:58:20.814]  They mean to be outrageous.
[00:58:21.054 --> 00:58:25.359]  They mean to bustle in like a bully and squat on you and spit in your face.
[00:58:26.280 --> 00:58:27.201]  He wants your guns.
[00:58:27.441 --> 00:58:28.282]  He wants your freedom.
[00:58:28.422 --> 00:58:29.243]  He wants your kids.
[00:58:29.403 --> 00:58:30.044]  He's a criminal!
[00:58:32.967 --> 00:58:35.029]  Thank you for listening to GCN.
[00:58:35.590 --> 00:58:38.753]  Be sure to visit GCNlive.com today.
[00:58:40.831 --> 00:58:47.676]  This is Alex Jones and I want to tell you about the Ecola Blue Atmospheric Water Generator that produces pure drinking water right from the humidity in the air.
[00:58:47.796 --> 00:58:49.757]  No, this isn't science fiction, it's very real.
[00:58:49.897 --> 00:58:52.019]  I know because I use one every day in my own home.
[00:58:52.139 --> 00:58:53.660]  And it's available right now to you.
[00:58:53.800 --> 00:58:58.123]  Because you know exactly where your water comes from with Ecola Blue, you'll know what's in your cup.
[00:58:58.263 --> 00:59:00.645]  Clean, great tasting water without all the pollutants.
[00:59:00.845 --> 00:59:06.629]  Get your family off the grid today by ordering your own Ecola Blue Atmospheric Water Generator for your home or business.
[00:59:06.829 --> 00:59:11.555]  Their best seller, the Ecolablue 28, produces up to 7 gallons of water every day.
[00:59:11.635 --> 00:59:14.358]  The Ecolablue 28 is easy to use and economical.
[00:59:14.459 --> 00:59:17.082]  Generate your own pure water from the humidity in the air.
