[00:00:00.209 --> 00:00:01.251]  Mainstream media.
[00:29:13.454 --> 00:29:16.415]  The IMF, World Bank are criticizing our monetary systems.
[00:29:16.875 --> 00:29:19.236]  The UN is posing as the savior with the global
[00:29:19.696 --> 00:29:20.397]  We're on the march.
[00:29:20.437 --> 00:29:21.778]  The empire's on the run.
[00:29:47.967 --> 00:29:50.728]  Alex Jones and the GCN Radio Network.
[00:29:53.250 --> 00:29:56.672]  You may be arrested and or subject to other police action.
[00:29:57.472 --> 00:29:58.392]  Tyranny is here.
[00:29:58.733 --> 00:30:02.434]  The grim future foretold in 1984 has become reality.
[00:30:02.595 --> 00:30:04.876]  It really says that the state is God.
[00:30:04.896 --> 00:30:10.339]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:30:10.759 --> 00:30:17.002]  This film conclusively proves the existence of a secret network of FEMA camps now being expanded nationwide.
[00:30:17.422 --> 00:30:22.966]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:30:23.406 --> 00:30:27.069]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:30:27.569 --> 00:30:31.552]  Prepare to enter the secretive world of emergency dictatorship.
[00:30:31.872 --> 00:30:37.396]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[00:30:37.816 --> 00:30:40.779]  It's only the beginning of the New World Order's hellish plan.
[00:30:41.379 --> 00:30:42.800]  The police state isn't coming.
[00:30:43.340 --> 00:30:43.781]  It's here.
[00:30:44.441 --> 00:30:51.442]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:30:53.323 --> 00:30:57.183]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[00:30:57.423 --> 00:31:03.124]  This is the place to get you started buying or selling a home, finding a realtor, and getting any real estate questions answered.
[00:31:03.404 --> 00:31:07.205]  Go to HomeGain.com and see what I'm talking about.
[00:31:07.585 --> 00:31:13.906]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[00:31:14.306 --> 00:31:17.187]  This is a great way to be able to monitor the value of your home.
[00:31:17.627 --> 00:31:19.208]  And again, it's absolutely free.
[00:31:19.728 --> 00:31:21.349]  There are tons of tools to help you.
[00:31:21.769 --> 00:31:25.210]  For instance, if you want to remodel your home, go to HomeGain.com.
[00:31:25.530 --> 00:31:32.112]  Use their Home Sale Maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[00:31:32.353 --> 00:31:35.474]  For 10 years, these folks have been helping home sellers and buyers.
[00:31:35.914 --> 00:31:37.835]  Visit their link at Infowars.com.
[00:31:38.255 --> 00:31:38.675]  Look for Max
[00:31:39.235 --> 00:31:43.319]  The Orange Home Gain Gorilla to help you with any real estate needs you might have.
[00:31:43.659 --> 00:31:44.680]  You'll love this site.
[00:31:44.900 --> 00:31:46.301]  It's HomeGain.com.
[00:31:46.661 --> 00:31:49.324]  H-O-M-E-G-A-I-N.com.
[00:31:49.644 --> 00:31:50.425]  Check them out today.
[00:31:52.878 --> 00:31:53.599]  Listen up, folks.
[00:31:53.639 --> 00:31:54.379]  This is important.
[00:31:54.560 --> 00:31:55.380]  Alex Jones here.
[00:31:55.681 --> 00:32:03.788]  Now you can get free shipping on the storable, easy-to-fix, delicious food from eFoodsDirect.com from July 4th through July 14th.
[00:32:04.028 --> 00:32:09.614]  We have looming evacuations in the Southeast, unemployment insurance running out, and predictions of huge inflation.
[00:32:09.854 --> 00:32:11.896]  So we all need to get as much food as we can.
[00:32:12.176 --> 00:32:15.159]  Every one of you needs to buy as much storable food as possible.
[00:32:15.339 --> 00:32:20.262]  This is the perfect time to do just that with eFoodsDirect and take advantage of their free shipping special.
[00:32:20.502 --> 00:32:30.187]  When you order from eFoodsDirect.com from July 4th through July 14th, every dollar you spend will buy the food and eFoodsDirect will pay for the shipping in the continental United States.
[00:32:30.667 --> 00:32:35.150]  This is Alex Jones wishing you and your family true independence this 4th of July.
[00:32:35.370 --> 00:32:40.552]  With great food and free shipping through July 14th from eFoodsDirect.com.
[00:32:40.733 --> 00:32:43.894]  You can order on the website eFoodsDirect.com or simply call 800-409-5633.
[00:32:43.934 --> 00:32:45.995]  That's 800-409-5633 or on the web at eFoodsDirect.com forward slash ship free.
[00:33:01.966 --> 00:33:18.090]  Ladies and gentlemen, Fox News in New York, we're going to talk to David about this later in the hour, reported that they've got body scanners, car scanners, showed people being forced to drive through x-rays that shoot through cars with gamma rays.
[00:33:18.551 --> 00:33:19.191]  I mean, this makes
[00:33:21.343 --> 00:33:24.326]  This makes chest x-rays look tame in comparison.
[00:33:24.766 --> 00:33:27.048]  Some of the units, the car is driven up, and then it's scanned.
[00:33:27.168 --> 00:33:32.413]  Others, they drive the car through it, and I guess they tell the foolish troops to do it.
[00:33:32.473 --> 00:33:33.174]  Oh, it's okay.
[00:33:33.214 --> 00:33:33.914]  Go ahead and do it.
[00:33:34.315 --> 00:33:38.318]  They're setting the precedent to literally microwave us in front of everyone.
[00:33:39.179 --> 00:33:45.621]  Well, Watson did research, and he's got an amazing article here, New York National Guard involved in mass arrest of U.S.
[00:33:45.661 --> 00:33:46.181]  citizens.
[00:33:46.921 --> 00:33:56.803]  And we got links now to mainstream news in part two, how great it is that the Guard has arrested 2,000 citizens for petty crimes, including gun possession.
[00:33:57.463 --> 00:33:59.024]  I mean, this is martial law.
[00:33:59.944 --> 00:34:02.507]  New York National Guard involved in mass arrest of U.S.
[00:34:02.527 --> 00:34:03.047]  citizens.
[00:34:03.728 --> 00:34:08.153]  Troops assist in over 2,000 arrests last year alone as America sinks in a total martial law.
[00:34:08.593 --> 00:34:15.681]  And the same thing's happening all over the country, and that's why we saw the mayor of Schenectady a few months ago call for martial law in that little sleepy town.
[00:34:16.802 --> 00:34:18.564]  So we're going back to David Eichen a minute.
[00:34:18.644 --> 00:34:22.067]  Don't forget, we have made films like Endgame,
[00:34:23.280 --> 00:34:32.003]  Invisible Empire, A New World Order Defined, and of course the Obama Deception that go into who these bankers are, how they're controlling society, and what their plan is.
[00:34:32.143 --> 00:34:34.524]  And this film, Endgame, gets into the extermination plan.
[00:34:34.864 --> 00:34:41.207]  This film is free at Infowars.com when you order it with Invisible Empire or several other of our newest films.
[00:34:41.747 --> 00:34:46.349]  And I'm doing that because Endgame, I believe, is probably my most important film and it's got to be seen quickly.
[00:34:46.849 --> 00:34:51.450]  So InfoWars.com, there's a link at the top of two different shopping carts that have basically the same specials.
[00:34:51.730 --> 00:34:55.932]  We've got a deal where you can get a free ball cap as well up at InfoWars.com.
[00:34:56.252 --> 00:34:58.412]  Or ask about the free deals and combos when you call.
[00:34:58.652 --> 00:35:00.173]  When you buy a DVD, you get a free hat.
[00:35:00.233 --> 00:35:01.633]  Buy some t-shirts, get a free hat.
[00:35:02.113 --> 00:35:04.054]  And your purchase also makes this show possible.
[00:35:05.014 --> 00:35:07.735]  The toll-free number is 888-253-3139.
[00:35:07.755 --> 00:35:10.096]  888-253-3139.
[00:35:11.436 --> 00:35:12.177]  We'll get into this.
[00:35:12.577 --> 00:35:15.158]  Martial law, police state, cyber security.
[00:35:15.438 --> 00:35:18.079]  Now they're admitting censorship of the internet with David in a moment.
[00:35:18.399 --> 00:35:21.400]  But David, segwaying from the oil, where do you think that's going?
[00:35:21.640 --> 00:35:25.921]  A. And B. The media has now shifted in Europe, as you know, England and the U.S.
[00:35:25.941 --> 00:35:27.982]  to saying, OK, it is a depression.
[00:35:28.522 --> 00:35:31.465]  After telling us we were in a recovery, now it's a depression.
[00:35:31.725 --> 00:35:36.450]  What do you see unfolding with that leading into a possible strike on Iran?
[00:35:36.510 --> 00:35:43.517]  What do you see from studying the globalist behavior in the past, which is psychopathic and they do it in patterns.
[00:35:43.537 --> 00:35:44.458]  What do you see unfolding?
[00:35:44.878 --> 00:35:53.043]  Well, on the Gulf, they wanted to get as bad as possible so they can exploit it as much as possible with solutions to the problem they've created.
[00:35:53.623 --> 00:35:59.587]  In terms of the economic situation, I've been saying since 2008 that there's a three-point plan here.
[00:36:00.307 --> 00:36:05.070]  One was to crash the economy in 2008 so people could see there was a major problem.
[00:36:05.651 --> 00:36:05.791]  This
[00:36:06.869 --> 00:36:07.450]  I don't think so.
[00:36:28.203 --> 00:36:28.743]  We're good to go.
[00:36:52.912 --> 00:36:57.094]  Nothing like the actual financial state of that bank.
[00:36:57.554 --> 00:37:10.400]  But the second point in this three-stage plan that I was talking about since 2008 was to empty the coffers of governments in terms of reacting to the economic situation.
[00:37:10.881 --> 00:37:12.321]  And we have reached that now.
[00:37:12.381 --> 00:37:13.802]  I mean, what we're having in Britain
[00:37:15.914 --> 00:37:26.120]  But the taxes go up, so a larger percentage of the taxes goes directly to the bankers, who were the ones that created the $600 trillion, conservatively, in fake assets.
[00:37:26.400 --> 00:37:29.142]  And they won't tell Congress or Parliament where the money went.
[00:37:44.193 --> 00:37:44.553]  Exactly.
[00:37:44.593 --> 00:37:47.736]  The same is happening over here in Europe.
[00:37:48.137 --> 00:38:03.830]  In Britain, during the Brown Labour government that was replaced recently, this amazing transfer of wealth went from taxpayers to the banking system and to the cabal network in general.
[00:38:04.210 --> 00:38:04.651]  And now
[00:38:05.191 --> 00:38:13.941]  Unbelievable levels of cuts in public expenditure are being instigated because they say we're in so much trouble because of the debt.
[00:38:13.981 --> 00:38:15.183]  Now, wait for this, mate.
[00:38:15.363 --> 00:38:19.127]  I talked about earlier about everything connecting to everything else.
[00:38:19.708 --> 00:38:21.190]  The David Cameron government...
[00:38:21.870 --> 00:38:37.880]  That has replaced the Brown Labour government, has appointed someone to oversee where these savage cuts of billions and billions of pounds are going to be made that are going to fundamentally affect the lives of everyone in this country.
[00:38:37.900 --> 00:38:39.541]  Guess who they've appointed?
[00:38:40.021 --> 00:38:48.746]  Lord Brown, former chief executive of BP, who was responsible for the decisions that led up eventually to the Gulf oil
[00:38:49.607 --> 00:39:02.515]  Well, that's like having all these former Goldman Sachs people running every position in the federal government, getting the bailout money and then giving it to Goldman Sachs and JP Morgan.
[00:39:02.916 --> 00:39:04.657]  I mean, it is a new level of crime.
[00:39:04.897 --> 00:39:05.878]  And now in the U.S.
[00:39:05.898 --> 00:39:11.782]  under the Federal Reserve expansion in powers, they're being given a new secret office
[00:39:12.242 --> 00:39:16.685]  With unlimited funds to quote take over any area of the economy they wish.
[00:39:16.745 --> 00:39:22.668]  So they're being given dictatorial power right now and the same thing's being done in Greece and everywhere else.
[00:39:22.748 --> 00:39:24.589]  This is their global coup d'etat.
[00:39:24.889 --> 00:39:34.835]  They're going for it all and then that segues into the UN and the IMF announcing we need to start phasing out all the currencies and going to an SDR.
[00:39:35.915 --> 00:39:41.200]  And we need a global government that you pay your carbon taxes to to finance this.
[00:39:41.480 --> 00:39:44.143]  And who are the biggest investors in carbon credits?
[00:39:44.563 --> 00:39:48.587]  Well, it's Goldman Sachs, JPMorgan Chase, BP and a handful of others.
[00:39:48.667 --> 00:39:50.629]  It's always the same inner cabal.
[00:39:51.209 --> 00:40:03.636]  Exactly, and you've got this guy in America who was the great new messiah, Obama, who, if anything, is worse than Bush in that whole period because it's speeding up now.
[00:40:03.676 --> 00:40:06.617]  I mean, this man is not even subtle.
[00:40:06.657 --> 00:40:13.541]  He's just agreeing to everything necessary to allow this to speed up and speed up and speed up.
[00:40:13.581 --> 00:40:14.762]  And I say this to people, you know,
[00:40:15.894 --> 00:40:20.458]  All that's happening now was predicted a long, long time ago.
[00:40:21.099 --> 00:40:35.891]  Not because of people sitting in darkened rooms, smoking something and coming to some conclusions, but from hard research, from documents, from written material saying what these people were planning to do and it's unfolding now.
[00:40:35.991 --> 00:40:38.213]  It wasn't prophecy, it was research.
[00:40:38.553 --> 00:40:39.995]  Now we have to then decide
[00:40:40.755 --> 00:40:42.216]  Where do we draw the line here?
[00:40:43.077 --> 00:40:47.259]  We didn't draw it when it was first pointed out, because, oh, it's just conspiracy theorists.
[00:40:47.539 --> 00:40:48.840]  Well, are we going to draw it now?
[00:40:49.280 --> 00:40:53.282]  Or are we going to draw it a few months down the road when it's even worse?
[00:40:53.302 --> 00:40:58.626]  A year or two down the road when what's happening today will be nothing compared with then?
[00:40:59.006 --> 00:41:00.266]  When are we going to draw the line?
[00:41:00.507 --> 00:41:09.592]  There's nothing, nothing in anybody's life, I don't care who they are, I don't care where they are, there's nothing more important in anybody's life
[00:41:10.232 --> 00:41:22.207]  I'm focusing on what is going on and we coming together as a population irrespective of race, religion, color, creed, income bracket and saying what are we going to do together to stop this?
[00:41:22.227 --> 00:41:29.155]  Because at the moment we have got a tail, actually at the core, a tiny tail wagging a massive dog.
[00:41:30.536 --> 00:41:39.024]  Unless we start focusing on this and cut out the diversions that are designed to stop us focusing on this, then it's just going to get worse.
[00:41:39.244 --> 00:41:41.226]  But the power is still in our hands.
[00:41:41.626 --> 00:41:47.812]  There are so many of us and so few of those in full knowledge who are actually manipulating us.
[00:41:47.972 --> 00:41:49.053]  Come on, wake up!
[00:41:49.733 --> 00:41:50.474]  Do something!
[00:41:50.494 --> 00:41:53.657]  There's never nothing that we can do.
[00:41:53.917 --> 00:41:54.698]  What can I do?
[00:41:56.617 --> 00:41:57.058]  Sit down!
[00:41:57.078 --> 00:41:58.820]  How can you make a contribution to this?
[00:41:58.920 --> 00:42:00.562]  How can you communicate this information?
[00:42:01.282 --> 00:42:11.293]  Even if it's calling into a radio show in the mainstream or something and just saying this is going on, go to this website, go to this radio program, they'll tell you what's going on.
[00:42:11.313 --> 00:42:12.635]  There's nothing but...
[00:42:13.095 --> 00:42:15.376]  There's already a huge awakening happening.
[00:42:15.436 --> 00:42:26.322]  We've got to accelerate it because not only is that little tail wagging this giant dog, they're going to pose with their false solutions to the crisis they created.
[00:42:26.362 --> 00:42:28.443]  That's their methodology, as you know.
[00:42:28.463 --> 00:42:31.705]  Problem, reaction, solution to bring us deeper under their control.
[00:42:32.165 --> 00:42:39.412]  Unless we're there every step of the way going, you're the crooks, you're the social engineers, you're the controllers, you're the one that did this.
[00:42:39.692 --> 00:42:43.416]  How asinine to give the fellow reserve that engineered this even more power.
[00:42:43.636 --> 00:42:47.340]  How asinine to give the Bank of England who engineered this on record more power.
[00:42:47.580 --> 00:42:48.701]  Look at your connections.
[00:42:48.841 --> 00:42:50.242]  Look at how you're involved in this.
[00:42:50.603 --> 00:42:51.624]  Look at what you've done.
[00:42:51.864 --> 00:42:52.885]  We've got to be there.
[00:42:53.125 --> 00:42:55.968]  That's why they want to shut down the internet, because they're panicked.
[00:42:56.008 --> 00:42:56.888]  Now let's talk about that.
[00:42:57.209 --> 00:43:02.574]  Chinese net style censorship now coming to Australia, coming to New Zealand, coming to Italy, coming to France.
[00:43:02.774 --> 00:43:11.862]  Open announcements in our news that yes, it's going to be more draconian, but to keep you safe, because Al Qaeda is about to shut the internet down, so we've got to have the power to shut it down to save it.
[00:43:12.122 --> 00:43:13.504]  We're going to track everything you do.
[00:43:13.524 --> 00:43:15.346]  We're going to block what websites you can visit.
[00:43:15.706 --> 00:43:22.653]  Alreadyinfowars.com, prisonplanet.com are already censored on the free broadband in many cities in Europe.
[00:43:22.914 --> 00:43:23.895]  We've confirmed that.
[00:43:24.255 --> 00:43:26.838]  The government here, the FCC, saying they're going to take it over.
[00:43:27.098 --> 00:43:28.860]  Cass Sunstein saying he's going to censor it.
[00:43:29.320 --> 00:43:31.362]  There's no doubt that line in the sand.
[00:43:32.972 --> 00:43:38.914]  If we don't stand up against tyrants, is whatever we'll put up with, as Thomas Jefferson said, they aren't going to push it to the limit.
[00:43:39.395 --> 00:43:51.119]  And so, again, showing that we have power, David, doesn't that indicate that now they are moving against the web, even though that exposes them, because they realize that there is an accelerated awakening happening?
[00:43:51.639 --> 00:43:59.782]  Well, let me give you an example, just a simple example, which is an example that can be expressed globally.
[00:44:00.882 --> 00:44:18.852]  One of the appalling horrific things that's going on in the world again part of the agenda is for social services and police to steal children from their parents in extraordinary numbers now in America all over the world in Britain on the basis of fake
[00:44:21.093 --> 00:44:30.324]  And it's now mainstream news in England, I mean for those that just tuned in, that they've actually got quotas before a baby's even born and they admit they Trump it up.
[00:44:30.384 --> 00:44:32.206]  These are children snatchers.
[00:44:33.007 --> 00:44:34.368]  They are, they're stealing children.
[00:44:36.010 --> 00:44:46.514]  At least in parts of America, like California, I think it's all over America, there are federal financial incentives for social services to take more and more children from their parents.
[00:44:46.834 --> 00:45:00.320]  But the point I'm making here is that there's a lady named Maureen Spallack in Liverpool in England, and she had her children stolen, three of them, years ago now, and they were given away to foster parents by the social services.
[00:45:00.820 --> 00:45:09.165]  And in the years since, the Liverpool Police and Social Services have run a vendetta against this woman as she tries to get her children back.
[00:45:09.425 --> 00:45:10.726]  She was actually arrested.
[00:45:11.506 --> 00:45:15.608]  Just one example, I could list a number of outrageous things that happened.
[00:45:16.349 --> 00:45:24.093]  She was arrested and taken to court for sending a birthday card to one of the children that the state stole.
[00:45:24.533 --> 00:45:25.974]  The other day, a few days ago,
[00:45:27.192 --> 00:45:31.656]  The Liverpool Police picked her up again for sending a text message to someone.
[00:45:32.337 --> 00:45:36.200]  They put her in jail in Liverpool.
[00:45:36.921 --> 00:45:51.634]  And the reason that the family courts that decide all this are held in secret is not to protect the children, as they claim, it's to protect the system and the Satanists and the pedophiles from stealing the children through social services.
[00:45:52.695 --> 00:45:54.878]  The point I'm leading to, however, is this.
[00:45:54.898 --> 00:46:09.135]  I put on my website, when I heard about this, how gutless, disgusting and pathetic the Liverpool Police were, and a number for Liverpool Police to let people say what they thought about what they were doing to this woman.
[00:46:09.155 --> 00:46:10.296]  She was in custody at the time.
[00:46:12.148 --> 00:46:18.969]  A few hours later they let this lady go and they dropped the charges because their phone system crashed.
[00:46:19.430 --> 00:46:25.071]  So many people rang in to complain of what they were doing to this lady that their whole phone system crashed.
[00:46:25.311 --> 00:46:34.273]  They couldn't keep their child kidnapping going so they said open the phones up we got more kids to grab but it's actually come out in the Telegraph and it's actually come out here in the U.S.
[00:46:34.293 --> 00:46:34.953]  that they have
[00:46:35.753 --> 00:46:50.856]  Quotas on what color hair, eyes, that before a mother has a child they're already planning the fake charges, and it's come out over and over again that so many of the CPS workers are pedophiles because they can get away with everything.
[00:46:51.116 --> 00:46:52.656]  They're pedophiles and they're Satanists.
[00:46:52.716 --> 00:46:56.377]  Not all of them, nothing like all of them, but the people that run the show invariably are.
[00:46:56.597 --> 00:46:58.057]  I've been researching this for decades.
[00:46:58.097 --> 00:47:01.858]  No, I mean, it's in the newspaper every day that they catch top, top CPS workers.
[00:47:02.898 --> 00:47:11.501]  The point is, though, Alex, that when people, the public, phoned this police station in large numbers and said, this is disgusting, we're not having it.
[00:47:11.541 --> 00:47:18.364]  In other words, the secrecy and the shadow level that they do this on was taken away.
[00:47:18.724 --> 00:47:22.045]  This lady was released and the charges were dropped.
[00:47:22.446 --> 00:47:23.826]  We have the power.
[00:47:23.886 --> 00:47:25.727]  They're terrified of the
[00:47:26.547 --> 00:47:28.028]  That's why they're arming against us.
[00:47:28.068 --> 00:47:29.308]  That's why they're surveilling.
[00:47:29.348 --> 00:47:36.271]  That's why they're admitting they're surveilling now, because they know they've committed crimes, they know they're run by crooks, and they are scared.
[00:47:37.051 --> 00:47:42.533]  Yes, but what we have to do is understand our power to change this.
[00:47:43.153 --> 00:47:48.815]  You know, we're talking about a handful of people in full knowledge, manipulating the lives of billions.
[00:47:49.135 --> 00:47:50.716]  What are we doing?
[00:47:50.736 --> 00:47:54.197]  Well, that's why you've written the new book, uh, Mankind Get Off Your Knees.
[00:47:54.517 --> 00:47:56.479]  Yeah, Human Race Get Off Your Knees it's called.
[00:47:56.499 --> 00:48:04.145]  It's just out and the subtitle is The Lion Sleeps No More because within us is a lion.
[00:48:04.185 --> 00:48:14.593]  It is the real human being being suppressed by the human being that has been programmed to think it has no power.
[00:48:14.633 --> 00:48:16.175]  The human being to feel
[00:48:16.735 --> 00:48:17.095]  We're good to go.
[00:48:31.792 --> 00:48:32.032]  Yes.
[00:48:51.203 --> 00:48:55.724]  They've seen all A, that they're putting in the plastic products that does sterilize men.
[00:48:56.084 --> 00:48:58.685]  I mean, the White House science czar admits they're doing this.
[00:48:59.025 --> 00:49:00.425]  You are under attack, too.
[00:49:00.825 --> 00:49:03.186]  And David, you've talked about compartmentalization.
[00:49:03.466 --> 00:49:11.968]  We need to get the police and military to realize, even if they consciously see themselves as on the winning team and part of the New World Order, they're not.
[00:49:12.288 --> 00:49:18.810]  They are seen by the New World Order as an even bigger enemy than the general public in the globalist documents we've gotten.
[00:49:20.299 --> 00:49:31.086]  That's a point I think is very important to stress to those in uniform and to those in the dark suits in government who are serving this system while not actually instigating it.
[00:49:31.106 --> 00:49:31.767]  They're serving it.
[00:49:32.327 --> 00:49:34.228]  You have no power.
[00:49:34.629 --> 00:49:36.930]  I don't care if you're in the military.
[00:49:36.950 --> 00:49:42.274]  I don't care if you've got how many stars on your uniform.
[00:49:42.594 --> 00:49:45.536]  I don't care what level of the police force you're in.
[00:49:45.616 --> 00:49:47.417]  I don't care if you're doing roadblocks.
[00:49:48.598 --> 00:49:50.099]  I'm pulling people off the street.
[00:49:50.159 --> 00:49:51.840]  I don't care what you're doing.
[00:49:52.280 --> 00:49:54.602]  You have no power.
[00:49:55.082 --> 00:49:57.864]  Your uniform has the power.
[00:49:58.384 --> 00:50:00.305]  Take your uniform off, okay?
[00:50:00.385 --> 00:50:01.446]  Put it in the wardrobe.
[00:50:01.706 --> 00:50:02.606]  Where's your power?
[00:50:02.626 --> 00:50:05.768]  Go and get another job without that uniform.
[00:50:05.788 --> 00:50:06.869]  Where's your power?
[00:50:07.249 --> 00:50:09.230]  You have no power.
[00:50:09.250 --> 00:50:14.714]  You are employed to animate that uniform, which is an extension of the state,
[00:50:15.547 --> 00:50:18.949]  And that's all you are, and therefore you are expendable.
[00:50:19.330 --> 00:50:34.499]  While you give your soul away, while you give your mind away, while you give your morals and decency away, advancing this fascist dictatorship, you will be okay with the fascists that you're serving.
[00:50:34.779 --> 00:50:40.223]  But your children and your grandchildren have to live in the world you are creating.
[00:50:40.883 --> 00:50:41.344]  I think so.
[00:50:56.684 --> 00:50:59.845]  Yeah, you're not going to have to wait now for your kids to be destroyed.
[00:51:21.375 --> 00:51:21.976]  I don't know.
[00:51:36.292 --> 00:51:36.732]  I don't know.
[00:51:57.757 --> 00:52:02.301]  Resistance is victory, and it's understanding the enemy, and it's everybody speaking out.
[00:52:02.321 --> 00:52:14.671]  You know, one little cricket isn't very loud, but you get a field of those, it is a deafening roar, and we're a lot bigger and more powerful than a cricket, and we've all just got to do little things every day,
[00:52:15.271 --> 00:52:32.755]  And realize what's going on and this system will come to a halt and they know that and they are desperate to throw us into a crisis to make themselves matter, to make us beach ourselves on their government, on their corporate structure and so many people within their system are starting to defect.
[00:52:33.175 --> 00:52:39.557]  So many people that have become powerful off their system call me, contact me, talk to me off record, and they say, I wish I would have known this.
[00:52:39.677 --> 00:52:51.681]  I wish I... So many people that even work for the system are compartmentalized, and now through my broadcast, your work, and others, they can finally see the larger paradigm around them from the cog that they filled.
[00:52:52.122 --> 00:52:58.764]  And so by getting that full-spectrum analysis, they can then see the full-spectrum dominance that the globalists have built.
[00:52:59.124 --> 00:53:01.725]  I mean, Rothkopf, who we had on the show who wrote Superclass,
[00:53:02.145 --> 00:53:08.612]  Says there's less than 6,000 people that rule the world and only 20 families that they serve.
[00:53:08.812 --> 00:53:11.014]  So this is now admitted publicly.
[00:53:11.314 --> 00:53:13.597]  And we can defeat these people.
[00:53:13.837 --> 00:53:15.178]  We must defeat these people.
[00:53:15.999 --> 00:53:17.380]  I've got two words to say.
[00:53:17.641 --> 00:53:18.782]  Kindra Arneson.
[00:53:19.494 --> 00:53:34.719]  Who's come out and done so much great work exposing what BP are doing in the Gulf of Mexico and how the whole clean-up stuff is a sham, how the fishermen and other people are being exploited and treated appallingly.
[00:53:35.019 --> 00:53:36.980]  Now they've lost their way of life.
[00:53:37.020 --> 00:53:38.760]  They have to serve BP.
[00:53:38.820 --> 00:53:40.401]  And BP's not sending them checks.
[00:53:42.768 --> 00:53:45.410]  She is a shining light of what can be done.
[00:53:45.430 --> 00:53:49.892]  A few days ago, a week or so ago, she was a mother.
[00:53:50.373 --> 00:53:53.895]  And now, she's standing up to these people and doing a magnificent job.
[00:53:54.215 --> 00:53:55.696]  And anybody can do it.
[00:53:55.776 --> 00:53:56.396]  It's just a matter of time.
[00:53:56.676 --> 00:53:58.958]  And if they arrest her, it's going to backfire.
[00:53:58.998 --> 00:54:01.139]  And if they arrest her, it's going to backfire.
[00:54:01.704 --> 00:54:05.385]  Yeah, of course, and you know, no one said it was going to be easy.
[00:54:05.465 --> 00:54:06.846]  I mean, this is the question.
[00:54:07.406 --> 00:54:15.109]  Are we going to draw the line now, Alex, and take the challenges and sacrifices that that takes to say here and no further?
[00:54:15.129 --> 00:54:24.953]  Or are we going to wait a bit longer until they get more and more control and try to do it then, when this agenda is further down the road than it is now?
[00:54:25.553 --> 00:54:29.114]  Then a bit further, when are we actually going to say enough?
[00:54:29.454 --> 00:54:39.817]  Because it's like that famous phrase by the Christian pastor after Nazi Germany, first they came for the Jews and I was not a Jew so I did nothing.
[00:54:40.137 --> 00:54:42.958]  Then they came for the trade unionists, I was not a trade unionist so I did nothing.
[00:54:43.058 --> 00:54:46.319]  Then they came for the communists, I was not a communist so I did nothing.
[00:54:46.959 --> 00:54:53.241]  This is about all of us, it's not about one group of people, one income bracket, one race, one religion.
[00:54:54.321 --> 00:54:54.541]  No more!
[00:55:22.025 --> 00:55:27.627]  Well, the human race is getting up off its knees and that's why the system is howling with anger.
[00:55:28.887 --> 00:55:33.669]  Let's get into the police state and the minutes we've got left, David, and I want to hold you five over if you can do it.
[00:55:33.689 --> 00:55:34.509]  Okay.
[00:55:34.629 --> 00:55:39.571]  But, I mean, the police state, it's even shocking me how fast they're moving.
[00:55:39.611 --> 00:55:43.032]  We have now discovered just today, this is unbelievably important news,
[00:55:43.652 --> 00:55:53.778]  That all over the country, not just New York, but Illinois, you name it, the military, Marines, Army, National Guard are arresting citizens nationwide with police.
[00:55:54.178 --> 00:55:57.320]  And this has been going on for several years and I wasn't even aware.
[00:55:57.660 --> 00:55:59.921]  Now they're putting it out on TV like it's a good thing.
[00:56:00.041 --> 00:56:03.603]  I mean, again, I didn't even know the magnitude, David.
[00:56:03.643 --> 00:56:04.504]  This is incredible.
[00:56:05.484 --> 00:56:16.820]  Yeah, and it is what I call over the years the totalitarian tiptoe, where you're at A and you know you're going to Z, but if you go in too big a leap, then people look up and say, what's going on?
[00:56:16.900 --> 00:56:21.947]  Because the change in your society is so blatantly obvious.
[00:56:22.407 --> 00:56:24.009]  So they do it in steps.
[00:56:24.109 --> 00:56:28.913]  But of course, the nearer they get to the goal, the steps get quicker and quicker because it's a simple equation.
[00:56:29.393 --> 00:56:33.777]  The more you centralize power, the more power you then have to centralize even quicker.
[00:56:33.837 --> 00:56:39.862]  And that's why the momentum of centralization and dictatorship gets faster and faster.
[00:56:40.443 --> 00:56:42.865]  Because the more power you have, the quicker you can push it on.
[00:56:43.165 --> 00:56:45.347]  The more power you have, the quicker you can push it on.
[00:56:45.707 --> 00:56:47.829]  And this is why we've reached the point now where they've
[00:56:50.027 --> 00:57:13.235]  And they use every new crisis as a way to say, no media, no local officials, no one's allowed, you're not getting your checks for the fishing we've shut down, you're not allowed to have a gun, you're not allowed to protect yourself, and we're like, where's the law?
[00:57:13.275 --> 00:57:14.856]  And they said, we don't need any stinking law.
[00:57:15.976 --> 00:57:24.023]  Yeah, what they've done in a series of steps, getting faster and faster, is take away the checks and balances, the checks and balances, the checks and balances.
[00:57:24.304 --> 00:57:34.433]  They did it most blatantly with the checks and balances they took away to stop the free-for-all in the financial markets, the financial industry, and look what that led to.
