# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: 8b0e440973e678c2ba82bf480de78992
[00:00:12.640 --> 00:00:15.359]  InfoWars, tomorrow's news, today.
[00:36:11.599 --> 00:36:16.400]  So now they know we're watching to kill a bunch of migrants at an event and blame it on Trump.
[00:36:16.719 --> 00:36:17.679]  That's kind of moving away.
[00:36:17.759 --> 00:36:18.639]  Is everybody's aware of that?
[00:36:18.880 --> 00:36:22.639]  Now it's going to be the truck bombing or mass hearing in a synagogue, blamed on Tucker.
[00:36:22.960 --> 00:36:24.400]  Oh, you can hear the train.
[00:36:24.559 --> 00:36:25.519]  Dude, dude.
[00:36:25.759 --> 00:36:26.239]  Oh, what?
[00:36:26.400 --> 00:36:28.159]  Oh, oh, is that a train?
[00:36:29.199 --> 00:36:31.599]  You know, grow up near a Roads Road track.
[00:36:31.679 --> 00:36:32.559]  You don't need to know the train's coming.
[00:36:32.719 --> 00:36:35.199]  You're when it found his bare house.
[00:36:35.519 --> 00:36:37.840]  I live by railroad track in Dallas.
[00:36:39.440 --> 00:36:41.039]  And so I know the sound of a train coming.
[00:36:41.199 --> 00:36:42.880]  It's rolling around the bend.
[00:36:43.759 --> 00:36:48.880]  And so let's shift gears now for the rest of this hour into the next hour.
[00:36:49.119 --> 00:36:52.719]  And Stuart can ride a shotgun with us on this issue.
[00:36:52.880 --> 00:37:01.119]  But I'm going to be all over this like flies on you-know-what now because this is a big, big deal.
[00:37:01.440 --> 00:37:21.280]  And talking about false flags and setups, Stuart Rhodes, former Army paratrooper and lawyer and Ron Paul, researcher and staffer, known him 16 years longer, founder of the Oath Keepers, sat up on January 6th, running the whole conspiracy.
[00:37:21.440 --> 00:37:22.400]  No evidence ever shown.
[00:37:22.559 --> 00:37:32.000]  Now we know the Capitol Policewoman, now CIA, probably was already, as an asset, testified against a bunch of people, but she wasn't even there.
[00:37:32.159 --> 00:37:34.400]  She was busy planning pipe bombs.
[00:37:35.039 --> 00:37:38.639]  And we knew it was Capitol Police before, but we were like, well, let's wait till it comes out.
[00:37:39.280 --> 00:37:44.880]  Now, because Kash Patel and them sat on this, it's now come out.
[00:37:48.880 --> 00:37:50.719]  And notice Glenn Beck brought it up.
[00:37:51.039 --> 00:37:54.480]  So you guys have big, big problems.
[00:37:55.440 --> 00:37:59.440]  And we'll name the lady who they're saying is the prime suspect.
[00:37:59.760 --> 00:38:06.320]  And it's not just that they have her in track or her as an officer with her gate, the biometrics is basically the same as an Irish scan.
[00:38:06.639 --> 00:38:09.279]  We already knew they already had her geolocated on her phone.
[00:38:09.599 --> 00:38:18.719]  The FBI claimed it was corrupted, but you can still go to the telecoms and buy the geolocation just like Vanessa Souza did to show the mules and the election fraud.
[00:38:18.880 --> 00:38:21.119]  And they got the cell phone, folks.
[00:38:21.440 --> 00:38:24.000]  So they've been watching this person for a while.
[00:38:24.960 --> 00:38:27.279]  And now this is about to all come out.
[00:38:27.599 --> 00:38:29.519]  But this is so historic.
[00:38:29.760 --> 00:38:33.039]  And it doesn't just expose J6 as a total Fed surrection.
[00:38:34.239 --> 00:38:43.199]  It exposes the people of the FBI and Todd Blanche, the deputy AG that have been sitting on this.
[00:38:44.400 --> 00:39:01.279]  And so I got to tell you, it's really good to know that Trump was smart enough, at least at certain levels, to bring in a bunch of former Army intel assigned to the NSA and others that know how to plant stuff and find out networks.
[00:39:01.599 --> 00:39:02.880]  And I'm not getting any secrets now.
[00:39:02.960 --> 00:39:04.719]  The enemy now knows, I can tell you.
[00:39:05.360 --> 00:39:06.880]  And it's not like we're totally winning.
[00:39:07.039 --> 00:39:12.400]  It's not like it's complete, but that we've run some major operations against them and test.
[00:39:12.639 --> 00:39:13.920]  And I've been involved in some of the tests.
[00:39:14.000 --> 00:39:22.960]  Let's leave it at that to test who's who and who shuts down investigations, who does what, to build a map of it.
[00:39:23.519 --> 00:39:27.519]  So the Trump administration of today compared to eight years ago is night and day.
[00:39:27.679 --> 00:39:30.559]  It ain't perfect, but it's robust.
[00:39:30.800 --> 00:39:33.119]  So Stuart Rhodes will write check out with us some of the next hour.
[00:39:33.839 --> 00:39:39.119]  Your fellow former political prisoners, Enrique Tario and Joe Biggs will be joining us.
[00:39:39.199 --> 00:39:42.719]  I think you can get three of you on at the same time, but regardless, I love you, brother.
[00:39:42.879 --> 00:39:43.759]  You've been through hell.
[00:39:43.839 --> 00:39:45.199]  You're totally vindicated.
[00:39:45.519 --> 00:39:46.960]  What do you make of this?
[00:39:47.199 --> 00:39:48.480]  I mean, this is incredible.
[00:39:48.639 --> 00:39:50.399]  Remember, this came out Thursday, her name, everything.
[00:39:50.639 --> 00:39:51.440]  No response back.
[00:39:51.599 --> 00:39:56.239]  And from my sources, she's in a CIA safe house right now, literally under surveillance.
[00:39:56.319 --> 00:39:58.639]  I mean, this is a true deep state civil war.
[00:39:58.799 --> 00:40:00.239]  By deep state, we have our deep people.
[00:40:00.319 --> 00:40:01.039]  They got their people.
[00:40:01.440 --> 00:40:02.319]  This is epic stuff.
[00:40:02.639 --> 00:40:15.599]  People are so used to no movement, they understand that we finally are getting movement here, which brings us, in my view, Stuart, into maximum danger from the deep state because they now know we are locked and loaded like an F-14 and top gun missiles locked.
[00:40:15.679 --> 00:40:17.279]  I mean, we're locked right now.
[00:40:17.919 --> 00:40:20.480]  But why is it coming from us?
[00:40:20.799 --> 00:40:22.159]  Kash Patel should be fired.
[00:40:22.319 --> 00:40:23.599]  President Trump should fire him.
[00:40:23.919 --> 00:40:25.440]  He is obviously compromised.
[00:40:25.519 --> 00:40:26.799]  He's not doing his job.
[00:40:27.119 --> 00:40:29.199]  He's not doing what he was put in place to do.
[00:40:29.519 --> 00:40:34.480]  He's become an obstructionist tool of the very deep state he was supposed to take down.
[00:40:34.799 --> 00:40:37.039]  So President Trump needs to fire him.
[00:40:37.519 --> 00:40:42.799]  The revelations about the 274 FBI agents in the crowd didn't come from Kash Patel or Dan Bonds.
[00:40:42.960 --> 00:40:45.599]  You know, they came from a member of Congress, from his staff.
[00:40:45.919 --> 00:40:47.279]  Same with this revelation now.
[00:40:47.359 --> 00:40:53.519]  Why does it take Steve Baker to do his own investigation to uncover what they should have uncovered themselves over the last 10 months?
[00:40:53.839 --> 00:40:56.639]  So I see Kash Patel as an absolute failure.
[00:40:56.960 --> 00:41:01.119]  And worse, he's willfully obstructing justice right now and needs to be fired.
[00:41:01.279 --> 00:41:05.519]  So President Trump, the MAGA base needed to pressure him to fire Kash Patel.
[00:41:05.839 --> 00:41:11.519]  And I'm going to let you know, I'm on the side of Tucker Carlson and Candace Owens because I'm on the side of free speech and the truth.
[00:41:11.839 --> 00:41:14.719]  So we have to be America first and truth first.
[00:41:16.239 --> 00:41:18.879]  But again, Stuart, I've known you forever.
[00:41:19.039 --> 00:41:24.399]  That when you were a lawyer working for Ron Paul, I'm going to ask Ron Paul.
[00:41:24.480 --> 00:41:25.440]  I want you on about the police state.
[00:41:25.519 --> 00:41:31.679]  Well, I'll come on, but the expert we have is Stuart, you know, like winning awards at Yale and stuff, your expert stuff on police states.
[00:41:31.839 --> 00:41:32.799]  This is not a police state.
[00:41:32.879 --> 00:41:35.199]  This is an emergency, you know, responsibility.
[00:41:35.359 --> 00:41:36.319]  So this is a police state.
[00:41:37.039 --> 00:41:37.119]  Yeah.
[00:41:37.279 --> 00:41:40.879]  So my point is, is that you're not just some guy that got set up on J6.
[00:41:41.679 --> 00:41:43.519]  You're a lawyer, your background, all this.
[00:41:43.839 --> 00:41:46.719]  They literally said you were the mastermind with Trump.
[00:41:46.960 --> 00:41:49.519]  Now it's come out in Crossfire Hurricane before that.
[00:41:50.239 --> 00:41:51.359]  This is Arctic Frost.
[00:41:51.920 --> 00:41:58.559]  Looking at me and you and all of our, like we're masterminding with Trump, though he never talked to Trump, the insanity of it.
[00:41:58.879 --> 00:42:01.679]  Now it's all out, which we now know, we already knew, but couldn't.
[00:42:02.879 --> 00:42:03.119]  Right?
[00:42:03.439 --> 00:42:03.759]  Yeah, yeah.
[00:42:03.920 --> 00:42:04.719]  They, but here's the thing.
[00:42:04.960 --> 00:42:06.000]  We know they ran it.
[00:42:06.239 --> 00:42:09.439]  We know it's Pelosi, the Democrats, the deep state.
[00:42:09.679 --> 00:42:10.639]  So how big is this?
[00:42:10.799 --> 00:42:15.519]  This is coming out that it is their agent, their CIA posing as a Capitol Police.
[00:42:15.839 --> 00:42:19.679]  This is all confirmed, just trying to stage these bombings.
[00:42:20.319 --> 00:42:25.759]  Yeah, well, we always knew us in the freedom movement and us and the J6 persecuted.
[00:42:25.920 --> 00:42:26.559]  We always knew this.
[00:42:26.719 --> 00:42:27.759]  No surprise to us at all.
[00:42:28.079 --> 00:42:34.960]  But the benefit now is that the American people can more easily see that we were right all along, that all along it was a setup.
[00:42:35.439 --> 00:42:38.639]  It was sincerely a Fed surrection, as Evan Ranklin calls it.
[00:42:38.799 --> 00:42:39.279]  He's been right.
[00:42:39.599 --> 00:42:40.239]  You've been right.
[00:42:40.480 --> 00:42:40.960]  I've been right.
[00:42:41.199 --> 00:42:45.199]  I'm, you know, well, you just spent a bunch of years in prison, but that's what it's surreal.
[00:42:45.519 --> 00:42:47.679]  You spent three, four years in prison or whatever it was.
[00:42:48.159 --> 00:42:49.519]  My co-host got sent to prison.
[00:42:49.679 --> 00:42:51.759]  Was even we try to stop people going to the building.
[00:42:52.079 --> 00:42:55.119]  And like we're accused of it in federal documents that are now out.
[00:42:55.359 --> 00:42:56.639]  And then we know who did it.
[00:42:56.799 --> 00:42:58.319]  It's so crazy.
[00:42:58.639 --> 00:43:00.480]  What it's going to be more surreal for you.
[00:43:00.719 --> 00:43:01.599]  What is it like now?
[00:43:02.239 --> 00:43:08.559]  What is it like now predicting Trump would win, predicting this would all happen, predicting you'd be given a pardon or commutation?
[00:43:08.799 --> 00:43:10.559]  I mean, it's got to be Twilight Zone for you.
[00:43:10.719 --> 00:43:12.559]  And now we already, you and I knew this years ago.
[00:43:12.799 --> 00:43:16.239]  You said it on my show from prison, and they banned you from making phone calls for like a year.
[00:43:16.480 --> 00:43:17.920]  And it's literally all come true.
[00:43:18.159 --> 00:43:25.279]  Can you imagine the size of the bricks they're shitting and Pelosi basically leaving Congress the day this broke?
[00:43:26.159 --> 00:43:27.359]  Yeah, that's good to see.
[00:43:27.519 --> 00:43:28.559]  So they are afraid.
[00:43:28.799 --> 00:43:33.759]  And that's the message for the base on the MAGA side: don't give up that they're afraid for a reason.
[00:43:34.079 --> 00:43:37.759]  But we have got to remove the obstructions in the DOJ and the FBI.
[00:43:38.479 --> 00:43:40.479]  I think Pam Bonnie should be fired and replaced.
[00:43:40.799 --> 00:43:42.239]  I mean, obviously, what's his name?
[00:43:42.879 --> 00:43:43.439]  Todd Blanche.
[00:43:44.319 --> 00:43:45.919]  Oh, he's the one.
[00:43:46.799 --> 00:43:46.959]  Right.
[00:43:47.279 --> 00:43:49.279]  The same goes for Patel and Bongino.
[00:43:49.359 --> 00:43:50.639]  They're not doing, I love Bongino.
[00:43:50.799 --> 00:43:55.199]  I was listening to him while I was in solitary confinement in the Alexandria jail on AM FM radio.
[00:43:55.519 --> 00:44:00.879]  I thought he was going to be a true blue fighter, but he gets in there and he's got deer in the headlights and he's obviously lying to us.
[00:44:01.119 --> 00:44:02.399]  You can tell he's uncomfortable in it.
[00:44:02.639 --> 00:44:06.639]  He should just come forward and redeem himself by telling the truth right now.
[00:44:06.959 --> 00:44:10.799]  Well, you know this from the military and history and you're a historian as well.
[00:44:11.119 --> 00:44:13.199]  You're not just a tough guy, you're an intellectual.
[00:44:14.159 --> 00:44:24.319]  Moral courage in the face of subterfuge and psyops and cloak and dagger and moral courage is much rarer than guys like Bongino people that know him personally and a bunch of stuff went on in Quantico.
[00:44:24.399 --> 00:44:26.719]  I've told anybody that I was told by agents that were there.
[00:44:27.039 --> 00:44:28.479]  He is a genuine tough guy.
[00:44:28.799 --> 00:44:31.679]  He isn't a coward, but he'll fight a guy that wants to fight it.
[00:44:31.839 --> 00:44:32.719]  You know, New York cop.
[00:44:32.879 --> 00:44:35.839]  But when it gets into this level, he just tapped out.
[00:44:36.479 --> 00:44:36.959]  It's what he said.
[00:44:37.039 --> 00:44:38.159]  He said, I can't handle this.
[00:44:38.479 --> 00:44:39.999]  Well, exactly, dude, you're not a spy.
[00:44:40.239 --> 00:44:41.359]  You're not an Intel officer.
[00:44:41.519 --> 00:44:43.199]  You're not a, you just, he can't handle it.
[00:44:43.439 --> 00:44:44.799]  He's in over his head.
[00:44:45.119 --> 00:44:46.719]  Well, that's not, that's not an excuse, though.
[00:44:46.799 --> 00:44:48.719]  I mean, it's the same thing happened with the military.
[00:44:49.039 --> 00:44:50.959]  We saw that post until post-J6.
[00:44:51.359 --> 00:45:06.479]  I had combat veteran, honorable men who served their country in the army in Iraq and Afghanistan who rolled over and bitched out and took a deal and pled guilty to this conspiracy and signed on to a stack of lie against myself and my co-defendants.
[00:45:06.639 --> 00:45:07.679]  So they gave up.
[00:45:07.839 --> 00:45:10.559]  They're resolved when it comes to fighting foreign enemies.
[00:45:10.719 --> 00:45:14.479]  But when it came to dealing with internal enemies, they didn't have the same fortitude.
[00:45:14.719 --> 00:45:16.159]  And it could be that way with Bongino.
[00:45:16.319 --> 00:45:17.599]  In some ways, he's lost his way.
[00:45:17.839 --> 00:45:18.799]  He's forgotten his oath.
[00:45:18.879 --> 00:45:21.919]  He's remembered the oath he swore to support and defend the Constitution.
[00:45:22.159 --> 00:45:22.879]  So help me, God.
[00:45:23.039 --> 00:45:27.279]  Well, I know from folks that are around him, he's saying he doesn't know who to trust.
[00:45:27.439 --> 00:45:28.079]  He's overwhelmed.
[00:45:28.159 --> 00:45:28.559]  I get it.
[00:45:29.199 --> 00:45:34.879]  I don't want to say it's easy, but it's easier with guys launching grenades at your machine guns to fight them because there's the enemy.
[00:45:35.119 --> 00:45:39.759]  But when it's this and it's so, you don't know who's who, I get a lot of men just aren't built for it.
[00:45:39.999 --> 00:45:40.879]  I'm not giving him a pass.
[00:45:40.959 --> 00:45:42.479]  I'm just saying he ain't built for it.
[00:45:43.359 --> 00:45:44.159]  Well, apparently not.
[00:45:44.239 --> 00:45:45.039]  Then he should step down.
[00:45:45.359 --> 00:45:47.839]  If he can't handle the heat, then he should get out of the kitchen.
[00:45:48.079 --> 00:45:55.599]  He should resign and let somebody else take, let President Trump appoint someone else and replace Patel and Bongino with someone who will do what's right.
[00:45:55.759 --> 00:45:57.199]  Well, they got the Missouri AG ready.
[00:45:57.279 --> 00:46:04.239]  But again, the surrealness of this, for people that don't know, this is confirmed, folks, since Thursday.
[00:46:04.399 --> 00:46:05.599]  Notice she hasn't responded.
[00:46:05.679 --> 00:46:06.799]  We already knew it was Capitol Police.
[00:46:06.879 --> 00:46:07.439]  We knew who it was.
[00:46:07.759 --> 00:46:08.639]  They identified it.
[00:46:08.719 --> 00:46:10.079]  They knew a long time ago.
[00:46:10.399 --> 00:46:15.679]  Now it's being brought out through third parties who've been valiantly fighting this and throwing president for it.
[00:46:16.239 --> 00:46:17.919]  I mean, what are they going to do?
[00:46:18.159 --> 00:46:19.439]  How are they going to try to spend this?
[00:46:19.679 --> 00:46:24.399]  Because I'm told at the DOJ now, they are literally in panic mode over this.
[00:46:25.279 --> 00:46:31.599]  Well, they're probably going to try to just hope it goes away and the short attempt to span the American people will pass it by.
[00:46:32.319 --> 00:46:33.359]  That's what they hope will happen.
[00:46:33.519 --> 00:46:36.319]  That'll die down in two or three weeks and they'll just ignore it.
[00:46:36.559 --> 00:46:39.119]  So the same with all the FBI agents in the crowd.
[00:46:39.199 --> 00:46:40.319]  I'm not going to have been fired yet.
[00:46:40.639 --> 00:46:41.119]  Same thing.
[00:46:41.439 --> 00:46:43.519]  So 200, how many 200?
[00:46:44.159 --> 00:46:46.879]  Remember, FBI directors already lied and said no FBI agents.
[00:46:47.039 --> 00:46:49.999]  Now, 274, that's perjury.
[00:46:50.319 --> 00:46:50.479]  Right.
[00:46:50.559 --> 00:46:52.639]  Well, then look at Patrick Kashpatel did then.
[00:46:52.959 --> 00:46:58.639]  He spun and tried to cover for it by saying that they were improperly used for riot control that day.
[00:46:58.719 --> 00:47:00.719]  And Steve Baker called it out as complete bullshit.
[00:47:00.879 --> 00:47:02.559]  So that's 100% bullshit.
[00:47:02.879 --> 00:47:11.599]  Nowhere did he see in all of all the video he reviewed from J6 any evidence of FBI agents being used to aid Capitol Police and riot control.
[00:47:11.839 --> 00:47:12.879]  So it's a complete lie.
[00:47:13.119 --> 00:47:17.199]  So he's once again, he's gone over to the dark side and he's covering for what they did.
[00:47:17.519 --> 00:47:23.359]  And on top of that, he gave an award of bravery to some of the FBI HRT guys who murdered LaVoy Finnecum.
[00:47:23.519 --> 00:47:24.159]  You know about that, right?
[00:47:24.239 --> 00:47:24.319]  Yes.
[00:47:24.639 --> 00:47:30.479]  Give him medals of honor and awards for their bravery for the setup and murder of LaVoy Finnecum.
[00:47:30.639 --> 00:47:31.279]  It's disgusting.
[00:47:31.519 --> 00:47:39.039]  So, you know, it's as if the Biden administration were still in office and still carrying on under their leadership.
[00:47:39.279 --> 00:47:40.079]  There's no difference in the world.
[00:47:40.159 --> 00:47:40.559]  Well, that's it.
[00:47:40.799 --> 00:47:43.119]  We put people in who claim they want to fight tyranny.
[00:47:43.279 --> 00:47:49.199]  Once they're dumping the shark tank, they just roll over like a dog on its back, presenting its spelling.
[00:47:49.839 --> 00:47:50.159]  Right.
[00:47:50.399 --> 00:47:51.199]  So, and I don't care.
[00:47:51.439 --> 00:47:55.199]  You know, the excuse is, well, maybe his family was threatened or maybe he was threatened.
[00:47:55.519 --> 00:47:56.639]  So either they compromised.
[00:47:57.039 --> 00:47:57.759]  Well, so were ours.
[00:47:57.919 --> 00:47:59.199]  Why did we roll over?
[00:47:59.519 --> 00:47:59.839]  Right.
[00:48:00.159 --> 00:48:00.479]  Exactly.
[00:48:00.639 --> 00:48:02.959]  And that's what I just said last night in a speech I gave here in Chicago.
[00:48:03.119 --> 00:48:07.039]  I didn't roll over because someone in the audience was like, well, hey, anyone could break under that pressure.
[00:48:07.279 --> 00:48:07.999]  And I said, I didn't.
[00:48:08.159 --> 00:48:09.279]  My co-defendants didn't.
[00:48:09.519 --> 00:48:10.639]  The Proud Boys didn't break.
[00:48:10.879 --> 00:48:11.839]  So we were strong.
[00:48:11.999 --> 00:48:15.759]  I don't want to hear, I got no F's to give for any excuses for guys, why guys don't do their.
[00:48:16.079 --> 00:48:18.799]  And for those who don't know, they came to you, Roger Stone.
[00:48:19.839 --> 00:48:23.759]  They came to Epstein, it now turns out, and said, blame Trump and we'll drop it.
[00:48:24.079 --> 00:48:25.679]  So even Epstein didn't do that.
[00:48:25.999 --> 00:48:31.199]  The point is, is that we've all, me too, that they've come to me and said, 50 million bucks, just quit.
[00:48:31.599 --> 00:48:32.559]  Stop doing what you're doing.
[00:48:32.879 --> 00:48:33.759]  So I don't want to, exactly.
[00:48:33.919 --> 00:48:36.399]  I want to hear people like, well, if you were put in that position, you'd do this.
[00:48:36.479 --> 00:48:37.599]  No, we've done it.
[00:48:37.839 --> 00:48:40.079]  We have proven ourselves, which isn't bragging.
[00:48:40.319 --> 00:48:42.239]  We just, Trump needs to, again, not just us.
[00:48:42.319 --> 00:48:48.719]  I'm not saying you want to be in this administration, but he needs to find people that are battle-hardened and proven they need to be put to the highest positions.
[00:48:49.359 --> 00:48:50.639]  Yeah, I trust Tulsi Gabbard.
[00:48:50.799 --> 00:48:52.239]  I believe her heart's in the right place.
[00:48:52.559 --> 00:48:55.679]  I think she still loves this country and is willing to do the right thing.
[00:48:55.999 --> 00:49:02.639]  So she should drive on through investigation into foreign influence or foreign intervention in a Trollikirk assassination.
[00:49:02.959 --> 00:49:04.319]  She should ignore Kash Patel.
[00:49:04.559 --> 00:49:05.519]  He's been compromised.
[00:49:05.599 --> 00:49:06.799]  He's now working for the bad guys.
[00:49:07.119 --> 00:49:07.999]  And so she should drive on with.
[00:49:08.239 --> 00:49:08.479]  That's right.
[00:49:08.559 --> 00:49:11.359]  Gabbard has executed every order given to her by the Trump.
[00:49:11.519 --> 00:49:12.799]  And so is Kennedy.
[00:49:13.039 --> 00:49:13.839]  They're the two stars.
[00:49:13.999 --> 00:49:16.959]  They are executing on our agenda what we voted for.
[00:49:17.279 --> 00:49:18.799]  They are the Spartans.
[00:49:19.119 --> 00:49:24.319]  Back in two minutes with Stuart Rhodes will continue on as other political prisoners of this conspiracy.
[00:49:24.479 --> 00:49:29.919]  I'm having the people on, the three men they blamed for January 6th when they've now been caught running it.
[00:49:30.079 --> 00:49:30.719]  This is incredible.
[00:49:30.879 --> 00:49:31.999]  Stay with us.
[00:49:35.519 --> 00:49:37.439]  When the limpet breaks.
[00:49:37.759 --> 00:49:40.319]  All right, so it's all come to a head.
[00:49:40.639 --> 00:49:46.719]  We have the name of the person who's now in the CIA.
[00:49:47.279 --> 00:49:49.279]  We knew it was Capitol Police four plus years ago.
[00:49:49.519 --> 00:49:51.279]  Hell, I knew it like a month after.
[00:49:51.919 --> 00:49:55.039]  And now it's coming out and we now know Kash Patel's been sitting on it.
[00:49:55.279 --> 00:49:56.559]  What's the bigger scandal?
[00:49:56.639 --> 00:49:57.919]  The DOJ sitting on it?
[00:49:58.159 --> 00:49:59.679]  So it had to be leaked.
[00:50:00.959 --> 00:50:02.079]  And now you see who's who.
[00:50:02.159 --> 00:50:04.239]  Who would think Lynn Becky just gets better and better?
[00:50:04.879 --> 00:50:08.399]  And because people are deciding which side they're on here now.
[00:50:09.359 --> 00:50:12.719]  Or that the whole thing was a Fed surrection when she already had all the other pieces.
[00:50:12.799 --> 00:50:13.999]  Stuart Rhodes.
[00:50:14.959 --> 00:50:15.679]  No, it's both.
[00:50:15.839 --> 00:50:27.599]  It's both that it was a Fed surrection, but the big story now is that even inside this current Trump administration, you still have bad actors inside for whatever reason they're blocking the truth and actively covering for the deep state.
[00:50:27.759 --> 00:50:28.639]  And they need to be removed.
[00:50:28.799 --> 00:50:35.519]  We can't let it go like the first administration where you had Bill Barr until the very end, you know, being a block and obstructionist for justice.
[00:50:35.679 --> 00:50:36.799]  We need to get rid of them now.
[00:50:37.039 --> 00:50:37.999]  They need to be purged out.
[00:50:38.159 --> 00:50:42.239]  So the base, the MAGA base must pressure President Trump to replace them now.
[00:50:42.479 --> 00:50:50.639]  Nothing else he's doing is more important than replacing them to get at the heart of the deep state at the heart of the setup of 2020, the coup of 2020, and the Fed surrection.
[00:50:50.719 --> 00:50:52.639]  Nothing's more important than purging them out.
[00:50:52.959 --> 00:50:59.279]  Remember how Patel brought in the head FBI agent persecuting people on Jan 6 to a more senior position?
[00:51:00.319 --> 00:51:03.119]  And when we put heat on him with Kyle Seraphin, he got fired.
[00:51:03.439 --> 00:51:08.399]  So it shows, like Roger Stone says, when Trump's given the information, he does the right thing.
[00:51:08.559 --> 00:51:10.479]  That's why we have to make a big deal about this.
[00:51:10.799 --> 00:51:11.199]  That's right.
[00:51:11.919 --> 00:51:18.079]  But then after that, they only fired FBI agents who were involved and directly involved in the surveillance of members of Congress.
[00:51:18.319 --> 00:51:19.119]  Then they got fired.
[00:51:19.199 --> 00:51:20.879]  But none of the rest of them have been purged yet.
[00:51:21.039 --> 00:51:27.039]  So we've got to focus on getting him, getting President Trump to fire Kash Patel because Kash Patel's not going to do his job.
[00:51:27.199 --> 00:51:32.079]  They've got dirt on him that apparently he's so scared to have it out that he'll do whatever he's told.
[00:51:32.319 --> 00:51:34.319]  So there's no way to rehabilitate Kash Patel.
[00:51:34.479 --> 00:51:37.359]  Bonzino, I have more hope for, but Patel should be fired.
[00:51:37.599 --> 00:51:41.519]  And, you know, if President Trump wants to make Bonzino the director and give him a shot, go right ahead.
[00:51:41.839 --> 00:51:42.799]  Yeah, here's the big tell.
[00:51:43.199 --> 00:51:46.319]  He went on like 12 times or whatever, Stew Peters.
[00:51:47.999 --> 00:51:52.159]  And then told Congress, I don't know who Stew Peters is, even though he had all these hundreds of messages with him.
[00:51:52.319 --> 00:51:53.679]  They were raising money together.
[00:51:53.999 --> 00:51:57.919]  And Congress still put him forward because they knew, oh, he's compromised.
[00:51:57.999 --> 00:51:59.119]  We got him by the short hairs.
[00:51:59.359 --> 00:52:00.799]  And folks, that's the tip of the iceberg.
[00:52:00.879 --> 00:52:03.119]  I've been told by sources I've never been wrong.
[00:52:03.439 --> 00:52:08.799]  Well, Patel lives with a man with a billionaire in a giant mansion in Vegas.
[00:52:10.719 --> 00:52:11.679]  I'll just leave it that.
[00:52:11.839 --> 00:52:12.879]  But that's a fact.
[00:52:14.159 --> 00:52:14.879]  It'd be kind of weird.
[00:52:14.959 --> 00:52:16.319]  We lived in a mansion together, Stuart.
[00:52:17.679 --> 00:52:19.039]  A little weird.
[00:52:21.599 --> 00:52:22.879]  A mansion, huh?
[00:52:23.359 --> 00:52:23.519]  Yeah.
[00:52:24.159 --> 00:52:25.359]  Jesus Christ.
[00:52:25.999 --> 00:52:26.959]  So he's compromised.
[00:52:27.039 --> 00:52:27.839]  He needs to be removed.
[00:52:28.079 --> 00:52:31.119]  So, you know, as we did with the firing of Jensen, you're right.
[00:52:31.279 --> 00:52:35.199]  The base needs to pressure President Trump to do the right thing and fire Kash Patel.
[00:52:35.519 --> 00:52:39.039]  But I believe she should do the same thing with Bondi as well, too.
[00:52:39.199 --> 00:52:40.239]  I think she's the same way.
[00:52:40.559 --> 00:52:45.519]  So they're both blocks to getting at the heart of the deep state and doing the pert blocks we all want to see.
[00:52:45.759 --> 00:52:48.159]  It's not about revenge for how we were mistreated.
[00:52:48.399 --> 00:52:52.079]  It's about correcting the course of this country and saving this country from the deep state.
[00:52:52.239 --> 00:52:55.039]  You unravel the deep state and attack it by exposure.
[00:52:55.439 --> 00:52:55.759]  Well, that's right.
[00:52:56.479 --> 00:52:57.279]  This isn't going away.
[00:52:57.839 --> 00:53:00.239]  This will be as big as Epstein, and they can try to cover it up.
[00:53:00.319 --> 00:53:01.359]  It doesn't matter.
[00:53:01.679 --> 00:53:09.279]  Now they're going to try to cover up this Capitol Police, now CIA pipe bomber, and now it comes out they're blocking the investigation.
[00:53:09.599 --> 00:53:12.159]  I don't see how they put the genie back in the bottle on that.
[00:53:12.719 --> 00:53:14.959]  No, and I'm not surprised at all that the CIA was involved.
[00:53:15.199 --> 00:53:16.239]  I knew that from the very beginning also.
[00:53:16.319 --> 00:53:18.239]  It had all the earmarks of a CIA operation.
[00:53:18.399 --> 00:53:19.919]  The CIA has been infiltrating police stations.
[00:53:20.079 --> 00:53:21.439]  Oh, it was a fake, it was startover.
[00:53:21.519 --> 00:53:24.879]  It was a fake color revolution to be blamed on us.
[00:53:25.199 --> 00:53:33.679]  Yeah, exactly the same thing didn't overseas, but I just want to make it clear to the public that it's very much on record that the FBI will infiltrate police units across the country.
[00:53:33.999 --> 00:53:42.159]  So whether there's New York, NYPD, LAPD, D.C. Metro, it's common practice with them to go recruit officers, do their bidding.
[00:53:42.479 --> 00:53:43.279]  You mean CIA?
[00:53:43.599 --> 00:53:44.079]  CIA.
[00:53:44.239 --> 00:53:45.119]  Yeah, that's right.
[00:53:45.519 --> 00:53:46.239]  They wear two hats.
[00:53:46.319 --> 00:53:47.199]  They work for the police department.
[00:53:47.359 --> 00:53:48.319]  They also work for the CIA.
[00:53:48.479 --> 00:53:49.999]  It's part of their record.
[00:53:50.639 --> 00:53:51.279]  It is.
[00:53:51.839 --> 00:53:53.519]  And the ADL does it too.
[00:53:55.679 --> 00:53:55.839]  Right.
[00:53:55.919 --> 00:53:56.959]  Well, they're all tied together.
