# Transcription model: nvidia/parakeet-tdt-0.6b-v2, and large-v3-turbo
[00:00:08.800 --> 00:00:11.560]  InfoWars, tomorrow's news today.
[00:59:07.920 --> 00:59:11.760]  These people have made a conscious decision to start killing people.
[00:59:12.079 --> 00:59:14.800]  And they started with the president of the United States.
[00:59:15.280 --> 00:59:26.159]  Tried, and they just killed Charlie Kirk, another person who had a great, great future and was already presenting to our country the kinds of visions that we needed to be thinking about from a young man's perspective.
[00:59:26.480 --> 00:59:31.360]  Never mind what he did for all of us, but also what we're starting to see.
[00:59:31.679 --> 00:59:34.559]  You know, we're starting to see more and more of these events occur.
[00:59:34.880 --> 00:59:36.320]  So the president has those things.
[00:59:36.480 --> 00:59:40.480]  I mentioned what he needs to be presented about, presented on by his national security team.
[00:59:40.800 --> 00:59:46.240]  And he also needs to be updated on all these national security emergency orders that he clearly has.
[00:59:46.400 --> 00:59:47.199]  They're on the books.
[00:59:47.519 --> 00:59:53.360]  He just has to consider which ones need to be brought to the top and what ones do I need to think about?
[00:59:53.599 --> 00:59:56.960]  What are the consequences if I do, in fact, implement that order?
[00:59:57.280 --> 00:59:59.119]  I mean, this is what is the messaging.
[00:59:59.280 --> 01:00:00.240]  Let me ask you this in closing.
[01:00:00.400 --> 01:00:03.760]  What is the messaging in the info war if we're forced to do this?
[01:00:03.840 --> 01:00:06.639]  Because we can't, once they, and then that's what they do incrementally.
[01:00:06.720 --> 01:00:09.360]  So the frog in the pot, they're turning the heat up.
[01:00:09.760 --> 01:00:10.880]  It's going into boil right now.
[01:00:11.039 --> 01:00:12.320]  They're saying it's their move.
[01:00:12.639 --> 01:00:14.400]  We'd be fools not to believe them.
[01:00:14.960 --> 01:00:21.679]  Under the law and under the Constitution and his duty to preserve, that's why we have to let people know that it's hot war now.
[01:00:22.159 --> 01:00:32.000]  At some point, indictments and things are great, but when you've got a hot coup being run with traitors and elements, the government, at a certain point, it's actually, I mean, you know what Abraham Lincoln or George Washington would do if this was going on.
[01:00:32.559 --> 01:00:34.000]  It wouldn't be, it wouldn't be indictments.
[01:00:34.079 --> 01:00:35.119]  I can tell you that.
[01:00:35.760 --> 01:00:41.440]  Yeah, Mr. President, Mr. President, you're the frog in the pot, and the pot is boiling over.
[01:00:41.760 --> 01:00:47.039]  Get out of the goddang pot and stand on your feet like we know you can.
[01:00:47.599 --> 01:00:51.599]  Present it to the American people like you can do, like no other person.
[01:00:51.920 --> 01:00:53.199]  And let's get on with this.
[01:00:53.360 --> 01:01:01.760]  Let's make sure that we are going to win this battle, this war that's being waged against us to basically take over the United States of America.
[01:01:02.079 --> 01:01:03.440]  That's where we're at, Alex.
[01:01:03.519 --> 01:01:05.599]  And that's my message to the president.
[01:01:06.000 --> 01:01:08.800]  And the Democrats say when they get back in, they're going to tyrannize all of us.
[01:01:08.960 --> 01:01:11.199]  They are open tyrants.
[01:01:11.280 --> 01:01:14.079]  General Flynn, incredible books, incredible information.
[01:01:15.280 --> 01:01:16.480]  You've got several websites.
[01:01:16.639 --> 01:01:17.440]  Which one's the best to visit?
[01:01:17.519 --> 01:01:18.000]  General Flynn?
[01:01:18.480 --> 01:01:19.679]  GeneralFlynn.com.
[01:01:19.760 --> 01:01:21.119]  Go to generalflynn.com.
[01:01:21.360 --> 01:01:23.039]  Well, you are America's general.
[01:01:23.599 --> 01:01:25.360]  You know, great record, great past.
[01:01:26.000 --> 01:01:27.599]  Target of the deep state number one.
[01:01:27.920 --> 01:01:31.039]  That's why there's always fake whisper campaigns against you from the right.
[01:01:31.679 --> 01:01:33.760]  Those are all government and globalist operations.
[01:01:33.840 --> 01:01:35.599]  You're the best, and we wouldn't be here without you.
[01:01:35.760 --> 01:01:37.840]  We salute you and your family for all you've gone through.
[01:01:37.920 --> 01:01:40.720]  You're a true winner soldier.
[01:01:40.800 --> 01:01:42.000]  So God bless you.
[01:01:42.320 --> 01:01:42.800]  God bless.
[01:01:42.880 --> 01:01:43.440]  Thanks, Alex.
[01:01:43.599 --> 01:01:44.159]  Thank you.
[01:01:44.480 --> 01:01:47.360]  Folks, the war is already here.
[01:01:47.519 --> 01:01:48.960]  We're not going to be violent.
[01:01:49.280 --> 01:01:50.639]  We're not going to be vigilantes.
[01:01:51.280 --> 01:01:55.280]  The Podesta plan is absolute treason.
[01:01:55.599 --> 01:01:56.720]  And they're implementing it.
[01:01:56.880 --> 01:02:02.639]  And now they're on TV on Colbert, the governor, saying it's our Western alliance.
[01:02:02.800 --> 01:02:04.559]  We're launching our offensive.
[01:02:04.880 --> 01:02:07.920]  And then he cuts into stuff about with healthcare companies and blocking Trump.
[01:02:08.079 --> 01:02:09.199]  We're going to keep injecting people.
[01:02:09.440 --> 01:02:11.760]  That's just who's funding it, big pharma.
[01:02:12.079 --> 01:02:16.960]  But it's the soft launch of the Western states and blue states seceding.
[01:02:17.599 --> 01:02:19.440]  And they're holding maps up showing you.
[01:02:19.599 --> 01:02:21.280]  And I told you you'd start seeing this.
[01:02:21.519 --> 01:02:24.240]  How do they, they're not going to say, we're going to secede now.
[01:02:24.559 --> 01:02:26.320]  No, they got to have the false flag triggers first.
[01:02:26.480 --> 01:02:29.360]  But they now introduced the name of the Western Alliance.
[01:02:29.599 --> 01:02:35.679]  And if they get this going, they will literally have elements of the military that joined them with the flag from the movie.
[01:02:35.920 --> 01:02:37.760]  And we'll try to carry that out.
[01:02:38.079 --> 01:02:42.079]  They are literally implementing a hot coup right now.
[01:02:42.559 --> 01:02:47.920]  And in war, you've got to know when something's been initiated and not wait stupidly.
[01:02:48.240 --> 01:02:49.920]  And how often am I wrong, people?
[01:02:51.519 --> 01:02:53.840]  I'm intellectually on fire.
[01:02:54.079 --> 01:02:55.760]  My guts are wrenching.
[01:02:55.920 --> 01:02:57.840]  I've got chills shooting up and down my spine.
[01:02:58.000 --> 01:03:00.800]  You saw Flynn, never seen him get that excited when I was saying all that.
[01:03:01.039 --> 01:03:02.079]  Yes, yes, yes.
[01:03:03.519 --> 01:03:10.480]  He doesn't want to scare people, but he also wants to tell you it's going down because we've beaten them politically.
[01:03:10.720 --> 01:03:13.360]  They're not going to let it stay peaceful.
[01:03:14.000 --> 01:03:17.199]  So we have to recognize, you want to really save this country?
[01:03:17.519 --> 01:03:22.480]  They're never going to let us continue on in a free, open society now if they ever get back in.
[01:03:22.720 --> 01:03:25.679]  They must be politically dealt with.
[01:03:26.000 --> 01:03:31.199]  Their power structure, their infrastructures must be nonviolently decapitated.
[01:03:32.079 --> 01:03:33.519]  They are going to kill Trump.
[01:03:33.760 --> 01:03:37.840]  They said they're coming for all of us as men and as Americans.
[01:03:38.079 --> 01:03:42.559]  How do we sit there while this scum does this to us and then cower?
[01:03:43.199 --> 01:03:45.280]  And I'm talking about people in the DOJ and the rest of it.
[01:03:45.360 --> 01:03:47.280]  Well, Trump's in there saying, you want to fear them?
[01:03:47.440 --> 01:03:48.240]  You better fear me.
[01:03:48.480 --> 01:03:49.599]  Do your job.
[01:03:49.920 --> 01:03:51.199]  And it's starting to happen.
[01:03:51.519 --> 01:03:53.039]  And they know now it's kicked off.
[01:03:53.199 --> 01:03:55.199]  I apologize for getting Roger on six, seven minutes late.
[01:03:55.280 --> 01:03:55.840]  I love him to death.
[01:03:56.000 --> 01:03:57.360]  Stonezone.com.
[01:03:58.000 --> 01:03:59.360]  We are in the maximum danger.
[01:03:59.680 --> 01:04:10.240]  I just want to get his take on all that's happening and obviously the Comey indictment for perjury to Congress and all the rest of the charges that are there.
[01:04:10.559 --> 01:04:13.440]  And the backstory that I already knew, I'll leave it at that.
[01:04:13.519 --> 01:04:19.119]  I didn't get it from Martin that they had the indictments and this prosecutor wouldn't do it because he's a deep stator.
[01:04:19.280 --> 01:04:21.039]  So they removed him, put in a good lawyer.
[01:04:21.360 --> 01:04:23.119]  And now the dominoes are about to fall.
[01:04:23.280 --> 01:04:24.400]  Trump just said more is coming.
[01:04:24.480 --> 01:04:25.519]  We'll play that clip in a moment.
[01:04:25.679 --> 01:04:28.159]  Roger Stone, what a historic moment right now.
[01:04:28.320 --> 01:04:32.480]  I could definitively say we just went up another level.
[01:04:32.719 --> 01:04:34.559]  The enemy is not going to give up.
[01:04:34.880 --> 01:04:37.759]  The war is about to intensify, Roger Stone.
[01:04:38.719 --> 01:04:52.239]  Well, Alex, first of all, it's never a problem for me to be a little late for my great friend, General Michael Flynn, one of the greatest Americans, one of the greatest patriots, one of the greatest Christian gentlemen, and one of the greatest friends a man could have.
[01:04:52.559 --> 01:04:56.239]  So I'm honored to be on the same program with him, to be honest with you.
[01:04:56.559 --> 01:04:59.519]  Secondarily, there's a very significant backstory here.
[01:04:59.599 --> 01:05:07.759]  But first of all, I must say, since James Comey and I were indicted for the exact same charges, why did they announce this?
[01:05:07.920 --> 01:05:24.079]  Why didn't 29 heavily armed FBI agents in full SWAT gear, brandishing fully automatic assault weapons, assault his home at 6 o'clock in the morning and tip off an Infowars crew to be standing by to film the whole thing?
[01:05:24.400 --> 01:05:30.239]  And will a left-wing Democrat judge now impose a broad gag order on him?
[01:05:30.559 --> 01:05:36.239]  Because after all, his defending himself in public could taint the jury pool.
[01:05:37.440 --> 01:05:48.800]  That's the half-assed, non-legal excuse they gave for slapping me with a gang order when I couldn't defend myself in public, couldn't come on your show and talk about my case.
[01:05:49.119 --> 01:05:58.239]  Or do we have a two-tier justice system in which James Comey is going to be continuing to counter punch his disinformation?
[01:05:58.559 --> 01:06:00.320]  Here's the backstory here, Alex.
[01:06:00.639 --> 01:06:20.960]  Eric Siebert, who was the U.S. attorney for the Eastern District of Virginia, never disclosed that he had a stunning conflict of interest, that his father-in-law, meaning his wife's father, was the godfather to James Comey's daughter.
[01:06:21.280 --> 01:06:22.239]  There it is.
[01:06:22.559 --> 01:06:36.559]  This has never been disclosed publicly before, but Richard Cullen, who was an attorney who actually defended Mike Pence, is his father-in-law and is Comey's daughter's godfather.
[01:06:36.800 --> 01:07:06.719]  That alone should have meant that Eric Siebert, who was recommended for this job by the globalist governor of Virginia, Glenn Younckin, and approved by the two left-wing senators, Mark Werner, one of the biggest liars in the U.S. Senate, and Tim Kaine, who was, of course, Hillary Clinton's running mate for vice president, had a 51-page memo prepared arguing against the prosecution of James Comey.
[01:07:07.039 --> 01:07:20.639]  This is why President Trump very wisely moved aggressively to fire Siebert and to replace him with Lindsey Halligan, who is a very, very sharp and capable non-political lawyer.
[01:07:20.960 --> 01:07:21.360]  Absolutely.
[01:07:21.599 --> 01:07:33.199]  I was told by Justice Department folks three days ago about that individual being a deep state operative of the Comeys and how that's stuck under the radar and how they'll sit there and lie and say, oh, world will do our job and then don't do it.
[01:07:33.440 --> 01:07:35.679]  Trump was going to get rid of him, so he quit.
[01:07:36.239 --> 01:07:39.279]  But yeah, we need better messaging from the White House on that.
[01:07:39.440 --> 01:07:44.159]  We need Trump to come out and others and his surrogates, I guess you're doing it now, and explain this.
[01:07:45.039 --> 01:07:50.960]  But what do you make of Trump's statement that we'll play right now saying a lot more to come?
[01:07:51.039 --> 01:07:54.880]  Well, I mean, I've been, and I don't like to say this, this is over Ed Martin.
[01:07:54.960 --> 01:07:56.559]  I was talking to Ed about my cases.
[01:07:56.880 --> 01:08:03.119]  Other sources, the Democrats have heard this too, but they've got the indictment of, I'm told, of Letitia James.
[01:08:03.679 --> 01:08:11.519]  They are in the final stages of them for Brennan and Clapper and Jack Smith and others and Fannie Willis.
[01:08:11.840 --> 01:08:16.319]  And that when this happens, it's already happening like a house of cards.
[01:08:16.560 --> 01:08:19.359]  A lot of the rats are going to leave the sinking ship.
[01:08:19.680 --> 01:08:23.439]  And that's what General Flynn predicted that Comey would be first, very wise to go after him first.
[01:08:23.760 --> 01:08:29.279]  He thinks he may flip over, but the problem is he's already made statements to the contrary.
[01:08:29.359 --> 01:08:30.000]  So we're going to see.
[01:08:30.159 --> 01:08:34.319]  But this is when the deep state is going to really try another assassination attempt on Trump.
[01:08:34.479 --> 01:08:38.560]  This is when they're going to escalate the Podesta Civil War plan, Roger Stone.
[01:08:39.439 --> 01:08:42.079]  Well, I do think that they're increasingly desperate.
[01:08:42.399 --> 01:08:49.760]  You see a whole line of disinformation now, for example, regarding the next character to fall.
[01:08:49.920 --> 01:08:51.520]  That would be John Brennan.
[01:08:51.840 --> 01:09:09.439]  Story in yesterday's New York Times that says that John Brennan's prosecution has stalled because Tulsi Gabbard fired 37 national security apparatchiks and suspended their security clearances.
[01:09:09.680 --> 01:09:13.119]  This is complete and total disinformation.
[01:09:14.560 --> 01:09:29.200]  The participation, the testimony, the involvement of those 37 deep staters, anti-Trump deep staters fired by Tulsi Gabbard, completely unnecessary for the prosecution of John Brennan.
[01:09:29.360 --> 01:09:42.159]  So the question is, will David Metcalf, the U.S. attorney for the Eastern District of Pennsylvania, who has jurisdiction in this matter, is he going to pull a Siebert and seek not to prosecute Brennan.
[01:09:42.480 --> 01:09:43.440]  Here's what I do know.
[01:09:43.760 --> 01:09:54.159]  Not a single subpoena has been issued by Metcalf to anyone in an investigation and preparation for the prosecution of Brennan.
[01:09:54.320 --> 01:10:12.079]  So what you have here is these deep state apparatchiks who are burrowed deep into the DOJ, who are resisting the orders from the top to prosecute those involved in the seditious conspiracy to commit treason and undo the 2016 election.
[01:10:12.400 --> 01:10:13.920]  Now, let's be very clear.
[01:10:14.159 --> 01:10:20.800]  Virginia, the Eastern Virginia jurisdiction, is an extraordinarily liberal jurisdiction.
[01:10:21.039 --> 01:10:25.039]  You've already gotten a liberal Democrat judge on Comey's case.
[01:10:25.280 --> 01:10:30.079]  You're going to get a jury that is top heavy with liberal Democrats.
[01:10:30.400 --> 01:10:36.000]  And they're going to try the same thing they tried on me in D.C. They're going to try to give James Comey a walk.
[01:10:37.119 --> 01:10:49.760]  I think the more important indictment is the seditious conspiracy indictment, which begins in 2016 or 2017 in the Oval Office of Barack Obama.
[01:10:50.079 --> 01:10:59.280]  We know who was involved, Comey, Clapper, Rice, Brennan, Weissman, Rosenstein, Mueller, McCabe, and so on.
[01:10:59.600 --> 01:11:12.159]  But that's a seditious conspiracy, Alex, that continues all the way from 2017, all the way through 2024 when they raid Mar-Lago, which means the correct jurisdiction is South Florida.
[01:11:12.480 --> 01:11:17.039]  And if it is brought here, you will get an honest judge and an unbiased jury.
[01:11:17.360 --> 01:11:18.960]  And these people are guilty as hell.
[01:11:19.200 --> 01:11:20.720]  They will be convicted.
[01:11:21.360 --> 01:11:22.079]  Absolutely.
[01:11:22.320 --> 01:11:39.360]  And I am hearing from multiple sources that there are a lot of indictments already in the hopper and that literally the operative you just talked about that resigned because Trump was about to fire him, that's all literally in bed with the Comeys and Herbert Walker Bush and all the rest of it,
[01:11:39.600 --> 01:11:57.440]  that they were able to slip into that key area that during the grand jury operations there in Virginia, literally he was, I told people that were in the room, he literally, they wouldn't give me the details, but they just said it was like he was the defense.
[01:11:58.079 --> 01:12:02.000]  The prosecutors were like the defense trying to get the grand jury not to indict.
[01:12:02.240 --> 01:12:04.320]  And when they said we're going to indict, they went, hold on.
[01:12:04.640 --> 01:12:07.600]  And then Trump got word back that they said, oh, don't do that yet.
[01:12:07.840 --> 01:12:10.320]  And Trump's like, they're indicting and you're blocking it?
[01:12:10.880 --> 01:12:12.079]  Prosecutors can't do that.
[01:12:12.400 --> 01:12:14.560]  So that's the level of sabotage.
[01:12:14.800 --> 01:12:21.840]  That's why whoever prosecutes Comey needs to really know what's going on and not put somebody in there that'll pull the punch.
[01:12:21.920 --> 01:12:23.200]  Does that make sense?
[01:12:23.840 --> 01:12:24.240]  It does.
[01:12:24.400 --> 01:12:31.680]  This had to be done because Lindsay Halligan, an incredibly capable attorney, was up against a hard deadline.
[01:12:31.840 --> 01:12:35.760]  The statute of limitations ran out on the 30th of this month.
[01:12:36.079 --> 01:12:38.480]  So she had to move and move very aggressively.
[01:12:39.039 --> 01:12:45.680]  Eric Siebert had been slow rolling this, never, of course, revealing his stunning conflict of interest.
[01:12:46.079 --> 01:12:52.960]  So now I ask the question about U.S. Attorney David Metcalf and whether he's really going to indict John Brennan.
[01:12:53.119 --> 01:13:04.800]  There's overwhelming evidence that has been presented in the declassified documents that were supplied to the Justice Department by Tulsi Gabbard.
[01:13:05.200 --> 01:13:14.720]  This idea that her firing a bunch of deep staters is the reason that John Brennan cannot be indicted is complete and utter nonsense.
[01:13:14.960 --> 01:13:25.600]  It is disinformation coming from the bowels of the CIA and of course being carried by one of their favorite mouthpieces, the New York Times, Axios, the Washington Post.
[01:13:25.760 --> 01:13:26.960]  They're all saying the same thing.
[01:13:27.200 --> 01:13:29.600]  That's how you know it's absolutely untrue.
[01:13:29.840 --> 01:13:36.960]  There are no impediments to the prosecution of John Brennan, who really is the mastermind of the entire Russian.
[01:13:37.280 --> 01:13:42.800]  And let's be clear, the media is acting like Trump's demanding political retribution and he's a dictator.
[01:13:42.960 --> 01:13:44.640]  He's the chief law enforcement officer.
[01:13:44.800 --> 01:13:49.920]  This idea that the president can't direct the Justice Department is pure horse crap.
[01:13:50.079 --> 01:13:51.760]  He's the only man properly elected.
[01:13:51.920 --> 01:13:53.840]  He can drop nuclear bombs on people.
[01:13:54.079 --> 01:13:54.320]  Okay.
[01:13:54.560 --> 01:14:05.600]  So the whole point is, is they're trying to intimidate everybody for him to not exercise his power after we've been gang raped by these people abusing their power illegally forever.
[01:14:05.920 --> 01:14:13.680]  And so we're in a war, cry havoc, let loose the dogs of war and go after all of these people.
[01:14:14.239 --> 01:14:15.440]  And it's already happening.
[01:14:15.760 --> 01:14:28.880]  I predict, though, as more indictments come out, very soon, next week, that the House of Cards is going to collapse as the arrogance of what's left of the deep state realizes this is a different Donald Trump.
[01:14:29.199 --> 01:14:34.319]  Then enters the real problem, them trying to launch the Podesta plan and assassinating Trump, Roger Stone.
[01:14:35.119 --> 01:14:41.359]  This is why what both J.D. Vance and Stephen Miller said last week was so vitally important.
[01:14:41.680 --> 01:15:11.119]  They are moving very aggressively to gut the financial operations and organizational operations of Antifa and these other ultra-leftist, mayhem, violent-oriented NGOs and structural organizations to try to stop their ability to mount a federal insurrection, like we saw in the country in 2020 in the Antifa BLM riots, which they burned down half the country.
[01:15:11.440 --> 01:15:14.720]  So these are tandem operations.
[01:15:15.039 --> 01:15:29.359]  The president's moving very aggressively to defund and flush out and flush out and flesh out an effort to stop their ability to mount the Podesta plan across the country.
[01:15:30.000 --> 01:15:32.880]  Look, I think, again, I open with this.
[01:15:33.199 --> 01:15:45.680]  If you want any, if there are two examples, it would be what happened in the country after the brutal assassination of Charlie Kirk and what happened in the country after the death of George Floyd.
[01:15:46.000 --> 01:15:49.199]  We had prayer vigils around the country and around the world.
[01:15:49.520 --> 01:15:51.600]  They had violent insurrection.
[01:15:51.920 --> 01:15:56.319]  And then, why is my case different than that of Comey?
[01:15:56.560 --> 01:16:01.359]  Why wasn't Comey's home raided this morning by 29 heavily armed FBI agents?
[01:16:01.600 --> 01:16:02.960]  Why will he not be gagged?
[01:16:03.039 --> 01:16:05.119]  And I predict you that he won't be gagged.
[01:16:06.239 --> 01:16:08.480]  Who's weaponizing the criminal justice system?
[01:16:08.800 --> 01:16:11.119]  Absolutely clear that they have.
[01:16:11.440 --> 01:16:19.680]  And this cockamame argument that if we're mean to the Democrats now, when they get back in power, they'll really try to destroy us.
[01:16:20.000 --> 01:16:21.359]  Ask General Flynn about that.
[01:16:21.680 --> 01:16:22.960]  Ask Paul Manafort.
[01:16:23.119 --> 01:16:24.720]  Ask any member of the Trump family.
[01:16:24.960 --> 01:16:26.239]  Ask Donald Trump himself.
[01:16:26.480 --> 01:16:27.920]  These people tried to destroy us.
[01:16:28.000 --> 01:16:30.079]  They tried to destroy you, Alex.
[01:16:30.239 --> 01:16:31.760]  You know exactly what I'm talking about.
[01:16:32.079 --> 01:16:37.760]  So this idea that if we take our foot off their neck now, they'll be nice to us later is nonsensical.
[01:16:37.920 --> 01:16:39.119]  They already tried to destroy us.
[01:16:40.319 --> 01:16:41.119]  Well, let me show you this.
[01:16:41.279 --> 01:16:43.119]  I'm on with Brandon today and you're bringing it up.
[01:16:43.359 --> 01:16:45.680]  Everybody brings up the summer of Love 2020.
[01:16:46.000 --> 01:16:50.000]  There's no statute of limitations on organized crime, racketeering violence, all this.
[01:16:50.239 --> 01:17:03.039]  We got documents 10 years ago where Obama had a plan to trigger nationwide martial law by trying to get black people all over the country, the documents are out of Maryland, to riot to get cops to kill them so they could burn things down and keep Trump from getting into office.
[01:17:03.359 --> 01:17:09.440]  This has the group that Alexander Soros, literally generals on how to carry out the violence and how to run it.
[01:17:09.520 --> 01:17:10.399]  And it's nationwide.
[01:17:10.640 --> 01:17:12.319]  This is the total proof of racketeering.
[01:17:12.480 --> 01:17:13.520]  And there's more than just this.
[01:17:13.840 --> 01:17:15.680]  So I'm on there with Giuliani today.
[01:17:16.000 --> 01:17:18.239]  And Giuliani, God bless him, he's a famous project.
[01:17:18.319 --> 01:17:20.720]  He doesn't, he's like, I bet there's documents where they coordinate it.
[01:17:20.880 --> 01:17:22.319]  And I'm like, yeah, here they are.
[01:17:22.560 --> 01:17:24.800]  I mean, we have the smoking guns, Roger.
[01:17:26.000 --> 01:17:28.399]  Yeah, there's no question about this, Alex.
[01:17:28.640 --> 01:17:31.119]  You've been exposing their plan for some time.
[01:17:31.680 --> 01:17:35.119]  They're getting increasingly panicky.
[01:17:35.199 --> 01:17:45.760]  Ken Delanian, this guy's hysterical on MSNBC, longtime CIA asset, fired by the LA Times for clearing his stories with the agency.
[01:17:46.000 --> 01:17:56.480]  This guy is a CIA mouthpiece saying that the arrest and prosecution of Comey is one of the great stains on our criminal justice system.
[01:17:56.800 --> 01:17:57.600]  It's outrageous.
[01:17:57.920 --> 01:18:05.680]  No, what's outrageous is that the mockingbird media like him continue to bitch and moan because they're being held accountable.
[01:18:06.000 --> 01:18:07.359]  Let's talk about that when we come back.
[01:18:07.440 --> 01:18:10.239]  It's something Key General Flynn said with Roger Stone.
[01:18:10.880 --> 01:18:13.359]  And I'm going to talk about January 6th.
[01:18:13.600 --> 01:18:15.440]  Oh, Ray Lied.
[01:18:15.680 --> 01:18:17.359]  Ooh, more perjury charges.
[01:18:17.520 --> 01:18:18.239]  Cut and dry.
[01:18:18.319 --> 01:18:19.359]  Stay with us.
[01:18:22.560 --> 01:18:25.039]  This Roger Stone interview is so important.
[01:18:26.319 --> 01:18:31.760]  Not just because he's so smart and has so much knowledge in depth and context and so many sources.
[01:18:32.079 --> 01:18:34.000]  It's the time we're in, too.
[01:18:35.199 --> 01:18:40.480]  That's why my broadcast is beyond critical.
[01:18:40.800 --> 01:18:42.159]  It's deathly important.
[01:18:42.480 --> 01:18:43.920]  And I don't say like I'm important.
[01:18:44.079 --> 01:18:48.239]  I'm saying General Flynn, Roger Stone, our listeners, eyes and ears everywhere.
[01:18:48.480 --> 01:19:02.640]  The enemy wants this off the air because this broadcast is the most overall knowledgeable, engaged, and largest watched and listened to of any type of program like it.
[01:19:03.760 --> 01:19:04.960]  We've done an hour and a half.
[01:19:05.279 --> 01:19:08.239]  I haven't plugged one thing, even though we are in the red right now.
[01:19:08.559 --> 01:19:11.119]  I had accountants call me yesterday going, you're not even plugging.
[01:19:11.199 --> 01:19:11.920]  You're not even selling stuff.
[01:19:12.559 --> 01:19:21.840]  You know, at a certain point, when we got Russia threatening to nuke us today, and NATO says they're going to start shooting down Russian jets to even get close to airspace, everything's so out of control.
[01:19:22.079 --> 01:19:26.239]  I have a problem myself even being able to plug stuff, okay?
[01:19:27.199 --> 01:19:28.399]  I just need your support.
[01:19:28.559 --> 01:19:30.399]  Plus, we have the best bovine colostrum.
[01:19:30.479 --> 01:19:31.920]  We have the best ultramethylene blue.
[01:19:32.079 --> 01:19:33.680]  We have the widest selection of patriot stuff.
[01:19:34.000 --> 01:19:34.880]  I'm not even bitching.
[01:19:34.960 --> 01:19:38.159]  I'm just saying I shouldn't even have to get up here and beg you.
[01:19:38.399 --> 01:19:39.840]  Go look at the five-star review side.
[01:19:40.000 --> 01:19:41.119]  I'm not bitching at you.
[01:19:41.439 --> 01:19:46.319]  But look at this: ultramethylene blue, the very best.
[01:19:46.479 --> 01:19:49.439]  Buy one, get one free this weekend only.
[01:19:49.760 --> 01:19:50.960]  Incredible sale.
[01:19:51.279 --> 01:19:55.760]  Buy any bottle of methylene blue, either capsules or tincture, and get another bottle free.
[01:19:56.000 --> 01:19:57.279]  Incredible deal.
[01:19:57.599 --> 01:20:00.640]  And this is the strongest best out there.
[01:20:00.960 --> 01:20:02.399]  And there's other huge sales.
[01:20:02.559 --> 01:20:03.760]  It's all incredible.
[01:20:04.079 --> 01:20:07.920]  Just get the colostrum and see what it does for your skin, your hair, your overall health, everything.
[01:20:08.720 --> 01:20:09.680]  You've heard the reviews.
[01:20:10.239 --> 01:20:14.159]  You can't hype it enough on the ultramethylene blue.
[01:20:14.800 --> 01:20:16.960]  You can't hype up how good our shilogy is.
[01:20:17.199 --> 01:20:19.119]  You can't hype up how good our Irish CMOS is.
[01:20:19.199 --> 01:20:20.960]  If you don't know, our turmeric's the strongest out there.
[01:20:21.119 --> 01:20:25.279]  The raw stuff at the store, pills that work great for inflammation and stuff, 4%, it's 95%.
[01:20:26.640 --> 01:20:28.640]  Nobody's got, we have the best of everything.
[01:20:28.880 --> 01:20:38.720]  If you don't know what Irish CMOS does, if you don't know what Shilogy does, if you don't know what Bovine Colostrum does, go look it up and then understand we have the best.
[01:20:38.880 --> 01:20:40.399]  We private label the best.
[01:20:40.720 --> 01:20:47.920]  And sometimes acid private label, in the case of the gummies and stuff for the turmeric, can you soup it up, make it even stronger?
[01:20:48.239 --> 01:20:50.000]  They go, sure, you got to pay this much more.
[01:20:50.319 --> 01:20:57.119]  So all our products are private label, bestsellers, totally certified, or they're souped up already bestsellers.
[01:20:57.439 --> 01:21:08.399]  Like Ultimate Life Force is the two best-selling, best-certified cardiovascular blood detox, spike protein detox systems that everybody should be taking, whether you took the shots or not.
[01:21:08.720 --> 01:21:09.359]  So good for you.
[01:21:09.680 --> 01:21:17.199]  We took the two bestseller brands, got with scientists and doctors, made sure it was all statement combined, and combined both the best formulas in a horse pill.
[01:21:17.840 --> 01:21:27.680]  It's hands-down the best detoxer, cardiovascular blood cleaner, because just like my information is the best, the products are the best, ladies and gentlemen.
[01:21:27.840 --> 01:21:29.359]  Everybody else, like, well, it's crazy.
[01:21:30.000 --> 01:21:33.920]  Kirk Elliott, his daughter told him to get on methylene blue like five years ago, just like mine did seven.
[01:21:34.159 --> 01:21:35.439]  I went and got it, didn't really feel anything.
[01:21:35.599 --> 01:21:36.159]  My wife likes it.
[01:21:36.239 --> 01:21:36.800]  She still takes it.
[01:21:37.039 --> 01:21:39.359]  I got this, and I'm like, the crews all bounced off the walls.
[01:21:39.439 --> 01:21:39.760]  I take it.
[01:21:39.840 --> 01:21:40.880]  I go, what the hell is this?
[01:21:41.199 --> 01:21:42.800]  Totally better and stronger.
[01:21:42.880 --> 01:21:44.319]  I'm going to stop plugging.
[01:21:45.279 --> 01:21:45.599]  All right.
[01:21:45.760 --> 01:21:46.559]  Here is the president.
[01:21:46.640 --> 01:21:56.960]  I'm going to get Roger's response to this saying there will be more indictments just about an hour and a half ago, about actually about 75 minutes ago while getting on Marine One.
[01:21:57.039 --> 01:21:57.840]  Here it is.
[01:21:58.880 --> 01:21:59.680]  Been indicted.
[01:21:59.840 --> 01:22:02.640]  Who is the next person on your list in this press review?
[01:22:02.800 --> 01:22:04.559]  It's not a list, but I think there'll be others.
[01:22:04.800 --> 01:22:05.760]  I mean, they're corrupt.
[01:22:06.640 --> 01:22:11.599]  These were corrupt, radical left Democrats because Comey essentially was a death.
[01:22:11.760 --> 01:22:12.960]  He was worse than a Democrat.
