# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: 7ca39dce983dd5d04287cde703047ecb
[00:00:15.359 --> 00:00:18.000]  InfoWars, tomorrow's news, today.
[00:32:31.040 --> 00:32:33.280]  We have the backup network built that they shut us down.
[00:32:33.440 --> 00:32:34.320]  You think that was cheap?
[00:32:34.640 --> 00:32:36.560]  We are battling the biggest Democrat Party law firms.
[00:32:36.640 --> 00:32:37.360]  I'm not bitching.
[00:32:37.520 --> 00:32:44.240]  But they don't want us on air to have on Nick Shirley, who's a huge listener.
[00:32:44.320 --> 00:32:48.320]  He's refused all these interviews, but says whether it's at the airport to there tomorrow, he's going to give us the first big interview.
[00:32:48.480 --> 00:32:52.320]  He's a huge listener, who has the top story in the country.
[00:32:52.640 --> 00:32:55.120]  They don't want me to take the next level and say, Nick, great job.
[00:32:55.360 --> 00:32:59.440]  But you and your crew keep saying Tim Walz is incompetent.
[00:32:59.600 --> 00:33:01.120]  No, Elon Musk pointed it out.
[00:33:01.280 --> 00:33:03.280]  He said, no, he's a criminal running it.
[00:33:03.440 --> 00:33:08.880]  We have the documents that he set all this up with Elon Omar, who is the bag man overall.
[00:33:09.840 --> 00:33:11.120]  Remember my cardinal rule?
[00:33:11.360 --> 00:33:13.440]  Stop saying it's incompetence.
[00:33:13.600 --> 00:33:16.800]  It is precision-guided fraud.
[00:33:19.600 --> 00:33:21.120]  We're so close.
[00:33:21.680 --> 00:33:27.920]  I don't normally air a 40-minute documentary, but I'm going to do it tonight.
[00:33:28.160 --> 00:33:30.000]  I'll hit other big news after that.
[00:33:30.640 --> 00:33:39.200]  And then speaking of Minnesota, the incredible Royce White, battling the corruption from Minneapolis, Minnesota, takes over tonight.
[00:33:42.400 --> 00:33:43.760]  And then I've got all the other news.
[00:33:44.080 --> 00:33:49.120]  But again, Iran officially declares war against the U.S. Kind of a big deal.
[00:33:49.760 --> 00:33:57.600]  Chinese military simulates Caribbean War, says they may join in to attack the U.S., and they have a major fleet in the Mediterranean.
[00:33:57.760 --> 00:33:59.680]  I mean, that itself is just totally sensational.
[00:33:59.840 --> 00:34:04.080]  We have a normalcy bias, so people don't think of that as like, it's like it's Mars or something or Pluto.
[00:34:04.240 --> 00:34:04.800]  Oh, yeah, right.
[00:34:04.880 --> 00:34:05.760]  You know, yeah, right.
[00:34:07.920 --> 00:34:26.720]  You also have the Democrat judges blocking the tens of thousands per major state, tens of thousands of California alone, illegal aliens that they gave professional driver's license to who don't even have driver's license.
[00:34:26.800 --> 00:34:27.519]  I'm going to say that again.
[00:34:27.840 --> 00:34:31.039]  They didn't even go past a driver's license test.
[00:34:31.920 --> 00:34:36.240]  They're giving commercial driver's license, just giving them.
[00:34:37.200 --> 00:34:39.680]  Do you have any idea how hard it is to drive an 18-wheeler?
[00:34:40.000 --> 00:34:40.640]  I have.
[00:34:42.160 --> 00:34:45.599]  When I was growing up, my dad just made me learn everything.
[00:34:45.760 --> 00:34:47.440]  And thank God he did it.
[00:34:47.519 --> 00:34:50.640]  He was really nice, but if I didn't do what he told me, he beat the shit out of me.
[00:34:50.960 --> 00:34:56.960]  And by the time I was 10 years old, he had me, you know, he repossessed some 18-wheelers and business he had.
[00:34:57.519 --> 00:34:59.119]  He goes, I got two of these 18-wheelers.
[00:34:59.200 --> 00:35:05.600]  We're leaving in three days, and we're going to drive these 18-wheelers up from this area and Houston to Austin.
[00:35:05.680 --> 00:35:10.400]  And I'll have a guy on the truck with you, but I'm 10 years old, but I want you to drive this truck part of the time.
[00:35:10.720 --> 00:35:12.559]  So getting this 18-wheeler trying to drive.
[00:35:12.800 --> 00:35:16.079]  The point is, is that it ain't easy, folks, okay?
[00:35:16.720 --> 00:35:18.320]  And that was all a bluff by him later.
[00:35:18.559 --> 00:35:22.800]  He didn't make me drive it to Dallas, but he just wanted me to get stressed out and do it, learning how to drive it.
[00:35:23.680 --> 00:35:25.680]  And that's how it works in East Texas.
[00:35:26.000 --> 00:35:28.559]  I'm like seven years old, and they go, get in the tractor.
[00:35:28.800 --> 00:35:29.920]  We're going to teach you how to shred.
[00:35:30.000 --> 00:35:32.960]  Next, it's, you know, we're going to teach you how to fix electrical fence.
[00:35:33.280 --> 00:35:36.960]  And when I ran the tractor through a bunch of stuff and ran through fences, they said, that's all right.
[00:35:37.040 --> 00:35:37.920]  Now we're going to fix the fences.
[00:35:38.000 --> 00:35:38.880]  It's just you had to teach.
[00:35:38.960 --> 00:35:40.160]  That's frontier stuff, folks.
[00:35:40.320 --> 00:35:41.680]  I was at the tail end of that.
[00:35:42.000 --> 00:35:48.800]  But my point is, is that putting all these illegal aliens who don't even have driver's license in 18 wheelers, it causes mass death.
[00:35:48.960 --> 00:35:53.840]  And the Democrats run all the ambulance chasing companies that ensue when it happens.
[00:35:54.480 --> 00:36:06.000]  So now, lawsuit by illegal aliens wants to block a California government backsit, letting illegal aliens who were just given commercial driver's license the ability to drive.
[00:36:06.240 --> 00:36:08.720]  This is mass murder insanity.
[00:36:09.680 --> 00:36:12.000]  You already have judges trying to block Trump doing this.
[00:36:12.320 --> 00:36:15.440]  These people are psychotic criminals.
[00:36:18.679 --> 00:36:20.839]  absolute psychotic nuts show.
[00:36:26.759 --> 00:36:28.159]  Oh, by the way, I wasn't being a victim.
[00:36:28.560 --> 00:36:30.160]  Come at my dad beating the shit out of me.
[00:36:30.240 --> 00:36:30.800]  I love it.
[00:36:31.120 --> 00:36:32.720]  I'd be a total pussy right.
[00:36:32.880 --> 00:36:38.400]  I didn't do it very often, but if I didn't learn something or do something or didn't get serious about something, it was good.
[00:36:39.040 --> 00:36:48.720]  And that's why this country is so screwed up because we've created generations of absolute blobs that don't know how to wipe their ass or stand up for themselves.
[00:36:50.000 --> 00:36:50.560]  All right.
[00:36:51.200 --> 00:36:54.400]  Let's start getting started with this documentary.
[00:36:56.720 --> 00:36:58.000]  This is so important.
[00:36:58.800 --> 00:37:01.200]  It'll take him to the bottom of the next hour to get to it all.
[00:37:01.760 --> 00:37:04.400]  And I'm going to stop and start at some point because it's so important.
[00:37:04.960 --> 00:37:19.040]  But this is just investigators going out and proving it's all fraud right there, open and shut, prima fascia, just like the court cases that have already people been convicted and the judges let them go in Michigan, in Washington State, in Minnesota, in Maine.
[00:37:19.360 --> 00:37:20.320]  They catch them.
[00:37:20.640 --> 00:37:28.960]  Total fraud, not serving one person, stealing millions per facility, and they let them go because they're paying cuts to the guys on top.
[00:37:29.600 --> 00:37:32.480]  But the point is, I said I make this incredibly important point.
[00:37:32.560 --> 00:37:33.440]  Here it is.
[00:37:34.960 --> 00:37:36.400]  You don't wait for the FBI.
[00:37:36.560 --> 00:37:37.840]  You don't wait for the DOJ.
[00:37:38.480 --> 00:37:53.360]  The citizen journalist go out with a $300 camera and $100 microphone, and you got the facts and you got the public record, and you go and you show the fraud, and then it's the biggest thing in the world, and you reach hundreds of millions of people a day and you win.
[00:37:53.680 --> 00:37:54.640]  Everybody could do this.
[00:37:54.800 --> 00:37:58.560]  And it's going on in your town too, by other groups and organizations.
[00:37:59.920 --> 00:38:02.400]  So this is about the people taking action.
[00:38:02.640 --> 00:38:04.640]  We don't wait around for Kash Patel.
[00:38:05.120 --> 00:38:05.920]  We don't wait around.
[00:38:06.080 --> 00:38:08.720]  We expose it and we expose it and we expose it.
[00:38:08.960 --> 00:38:11.680]  And the outrage in the end will bring them down and it's happening.
[00:38:11.920 --> 00:38:13.600]  And then we will expose the election fraud.
[00:38:13.760 --> 00:38:16.240]  We'll put our people in and we'll change the world.
[00:38:16.880 --> 00:38:18.480]  So you want to know who's saving the world?
[00:38:18.640 --> 00:38:20.080]  It's people like Nick Shirley.
[00:38:20.320 --> 00:38:21.600]  You want to be Nick Shirley.
[00:38:21.760 --> 00:38:22.560]  Here he is.
[00:38:23.200 --> 00:38:23.520]  Hello.
[00:38:23.600 --> 00:38:25.360]  We'd like to ask where the money's going.
[00:38:27.200 --> 00:38:29.760]  What do you guys think about the fraud that's taking place here in Minnesota?
[00:38:30.400 --> 00:38:32.080]  I don't think anybody is enabling fraud to happen.
[00:38:34.400 --> 00:38:35.600]  What was this money spent on?
[00:38:37.440 --> 00:38:38.560]  $1.26 million.
[00:38:38.640 --> 00:38:38.880]  What was that?
[00:38:39.680 --> 00:38:41.039]  That's not during any kids.
[00:38:41.200 --> 00:38:41.760]  Answer the question.
[00:38:42.000 --> 00:38:42.800]  Are there children?
[00:38:43.360 --> 00:38:44.720]  There's no children inside this building.
[00:38:45.600 --> 00:38:55.920]  Potentially the largest fraud scandal in U.S. history is taking place in Minnesota as literally billions of dollars have been funneled through Somali-ran fraudulent businesses.
[00:38:56.240 --> 00:39:01.520]  So much fraud, it could actually almost replace the entire GDP of Somalia.
[00:39:01.760 --> 00:39:10.480]  These fraudsters have worked hand in hand with the Minnesota government as they enabled billions of dollars to be given to fraudulent businesses underneath welfare purposes.
[00:39:10.800 --> 00:39:20.800]  Some of this money eventually landed in the hands of terrorist groups in Somalia like the al-Shabaab and others enriched themselves all at the U.S. taxpayers' expense.
[00:39:21.039 --> 00:39:30.880]  And in this video, we will break down all of the fraud from start to finish from going to the fraudulent businesses and confronting the people who are making millions of dollars from the government.
[00:39:31.120 --> 00:39:35.280]  And we will also be confronting the incompetent government leaders who let this fraud happen.
[00:39:35.600 --> 00:39:42.720]  And to make this happen, I met up with a man who's been doing his own investigation for years now as he has seen the fraud firsthand.
[00:39:43.040 --> 00:39:44.720]  His name is David.
[00:39:44.880 --> 00:39:47.680]  Let's get into this and be prepared to be shocked.
[00:39:48.000 --> 00:39:51.280]  How deep is this fraud here inside of Minnesota?
[00:39:51.600 --> 00:39:54.800]  It is far worse than anybody can imagine.
[00:39:55.040 --> 00:39:57.840]  You heard it's seven to 10 billion and maybe more.
[00:39:58.080 --> 00:40:03.520]  And now the numbers have been revised and put out there publicly that they think it's more like 8 billion.
[00:40:03.840 --> 00:40:10.640]  How I got involved is that where my office is here in Minneapolis, I'm sort of in the heart of all of this fraud.
[00:40:10.960 --> 00:40:13.280]  And I would see these child care centers.
[00:40:13.360 --> 00:40:14.560]  I said, well, there aren't any kids there.
[00:40:14.640 --> 00:40:15.680]  It's the middle of the day.
[00:40:16.000 --> 00:40:18.560]  And all I see are a couple of guys standing out front smoking.
[00:40:18.640 --> 00:40:20.880]  And then I'd go by another daycare and I'd see the same thing.
[00:40:21.040 --> 00:40:23.680]  I said, well, where do these kids play?
[00:40:23.760 --> 00:40:25.120]  And so I started to go online and look.
[00:40:25.200 --> 00:40:27.600]  And I said, this place is licensed for 80 children.
[00:40:27.920 --> 00:40:31.200]  They had zero children every time I went by there.
[00:40:31.280 --> 00:40:32.880]  They never had a single child there.
[00:40:33.200 --> 00:40:36.720]  Then I started to see all these transportation companies going around.
[00:40:37.280 --> 00:40:39.040]  And it was always a Somali driver.
[00:40:39.120 --> 00:40:40.160]  And I said, well, that's great.
[00:40:40.240 --> 00:40:43.520]  They're out there transportation contributing, but they never had a passenger.
[00:40:44.960 --> 00:40:45.680]  Back up in 10 seconds.
[00:40:46.160 --> 00:40:47.600]  David is all the place.
[00:40:47.840 --> 00:40:48.960]  You name it.
[00:40:49.840 --> 00:40:56.240]  He's like the special ops guide, you know, like Lewis and Clark had Indian guides that, you know, find the Western Passage.
[00:40:56.560 --> 00:41:01.920]  But notice he only uses the name David because he's been stabbed and last week jumped and beat up by three people.
[00:41:02.560 --> 00:41:04.000]  And the police follow him and harass him.
[00:41:04.080 --> 00:41:05.120]  And you'll see it coming up.
[00:41:05.440 --> 00:41:12.560]  The police are like, buddy, you don't cover this because they're getting, they're getting taken care of, let me tell you.
[00:41:12.880 --> 00:41:15.200]  Not directly themselves, but down the chain.
[00:41:15.760 --> 00:41:17.680]  Because it's $24 billion.
[00:41:18.480 --> 00:41:20.400]  The last two years they stole confirmed.
[00:41:20.720 --> 00:41:22.720]  A lot of greasing going on here.
[00:41:23.360 --> 00:41:24.560]  Let's continue.
[00:41:26.080 --> 00:41:27.920]  And it was always a Somali driver.
[00:41:28.000 --> 00:41:28.960]  And I said, well, that's great.
[00:41:29.120 --> 00:41:34.080]  They're out there transportation contributing, but they never had a passenger, never, ever once.
[00:41:34.400 --> 00:41:36.800]  And I said, well, what is all this transportation?
[00:41:37.120 --> 00:41:38.160]  What are they doing?
[00:41:38.480 --> 00:41:45.280]  So then I found out that in Minnesota, they have something called non-emergency medical transportation.
[00:41:45.600 --> 00:41:50.560]  So this is going to the dentist's office, therapy, whatever it might be.
[00:41:50.880 --> 00:41:53.360]  And I said, well, how many of these companies are there?
[00:41:53.680 --> 00:42:00.400]  And the research came back that there are 1,020 of them and more than 800 of them are Somali-owned.
[00:42:01.040 --> 00:42:07.280]  Nobody from the state of Minnesota ever cross-checks to see if any rides were ever actually provided.
[00:42:07.520 --> 00:42:09.440]  All they did was write the check.
[00:42:09.760 --> 00:42:12.080]  So right here, we have all this paperwork.
[00:42:12.400 --> 00:42:14.880]  And how are you getting all this information about the fraud?
[00:42:15.200 --> 00:42:17.600]  A lot of it is through my own research.
[00:42:17.920 --> 00:42:21.520]  And then I have some contacts at the Capitol going back many, many years.
[00:42:21.840 --> 00:42:29.440]  And so the data that I'm getting is 100% accurate, coming directly from research done by people at the state capitol.
[00:42:29.760 --> 00:42:32.320]  All this paperwork right here, what are we looking at?
[00:42:32.560 --> 00:42:40.480]  The areas of fraud that I have numbers for are mostly related to child care.
[00:42:40.800 --> 00:42:42.000]  This is massive fraud.
[00:42:42.320 --> 00:42:43.680]  Pause again, back up 10 seconds.
[00:42:43.840 --> 00:42:46.000]  That's only one slice, maybe 20%.
[00:42:46.400 --> 00:42:47.040]  He gets into that.
[00:42:47.200 --> 00:42:48.160]  Then they go out in the field.
[00:42:48.400 --> 00:42:49.200]  So that's coming up.
[00:42:49.440 --> 00:42:49.680]  Okay.
[00:42:50.480 --> 00:42:51.520]  They show you the address.
[00:42:51.600 --> 00:42:52.000]  They show you.
[00:42:52.080 --> 00:42:52.720]  They go there.
[00:42:53.680 --> 00:42:54.320]  Just get ready.
[00:42:54.400 --> 00:42:54.880]  Here it is.
[00:42:56.160 --> 00:42:58.800]  Are mostly related to child care?
[00:42:59.120 --> 00:43:05.440]  This is massive fraud that is beyond anyone's imagination, the scope.
[00:43:05.680 --> 00:43:13.840]  And so, for example, there's a childcare not far from here in Minneapolis that has two childcares listed at the same address.
[00:43:14.160 --> 00:43:19.840]  And together, they're licensed supposedly for 120 children.
[00:43:20.160 --> 00:43:23.200]  I have never seen a single child there ever.
[00:43:23.360 --> 00:43:25.920]  And I've been by that place at least 100 times.
[00:43:26.320 --> 00:43:32.720]  These Somalians, these groups are setting up these daycares, these childcare centers, getting money from the government, but there's no kids.
[00:43:32.960 --> 00:43:33.840]  No kids.
[00:43:34.160 --> 00:43:35.440]  Never had any of them.
[00:43:35.760 --> 00:43:37.440]  They're all fraught with violations.
[00:43:37.760 --> 00:43:43.440]  And even though they have these violations, they're still in operation and they're still getting money.
[00:43:43.760 --> 00:43:47.040]  And it's millions of dollars for every one of them every year.
[00:43:47.360 --> 00:43:50.720]  And who's getting the money and where are they getting the money from?
[00:43:51.040 --> 00:43:52.480]  So we have a thing called CCAP.
[00:43:52.720 --> 00:43:54.560]  It's a blend of federal and state money.
[00:43:54.880 --> 00:43:56.560]  The bottom line is it's taxpayer money.
[00:43:56.640 --> 00:43:58.480]  So it's state money and it's federal money.
[00:43:58.720 --> 00:44:02.560]  And the problem is the people of the state of Minnesota are the ones writing the checks.
[00:44:02.880 --> 00:44:05.840]  This is kind of the maddening thing is you have daycare.
[00:44:06.080 --> 00:44:11.520]  So you have adult daycare and then you have child care and then you have health care.
[00:44:11.840 --> 00:44:18.480]  And a lot of these same names keep coming up on all of these different types of businesses.
[00:44:18.800 --> 00:44:20.400]  And then, of course, we have the transportation.
[00:44:20.640 --> 00:44:23.680]  A lot of those same names appear, a lot of the same addresses.
[00:44:24.000 --> 00:44:32.320]  There's one building that has 14 Somali health care companies at the same address.
[00:44:32.640 --> 00:44:38.560]  There's another building in St. Paul that has 22 Somali health care businesses at the same address.
[00:44:38.800 --> 00:44:39.440]  And they go there.
[00:44:39.920 --> 00:44:42.160]  And the government knows about this.
[00:44:42.480 --> 00:44:44.560]  The government knows they're writing the checks.
[00:44:44.880 --> 00:44:47.760]  Yeah, the Democrats over there writing, just writing the checks.
[00:44:48.080 --> 00:44:51.840]  What has happened is that the Somali- Let me stop here, back up 10 seconds.
[00:44:52.720 --> 00:44:58.960]  Now, he got tired of the harassment and all the rest of it and shut it down like five years ago with all the Democrat Party lawsuits.
[00:44:59.040 --> 00:45:02.640]  But Ted Anderson in 1997 calls me up.
[00:45:02.960 --> 00:45:05.840]  He says, I noticed you're already syndicating your own show on ISD Enlineo satellite.
[00:45:06.000 --> 00:45:07.040]  A bunch of states picked it up.
[00:45:07.200 --> 00:45:08.160]  He goes, we'd like to back you.
[00:45:08.240 --> 00:45:08.960]  We'd like to hire you.
[00:45:09.040 --> 00:45:11.040]  We'd like to syndicate your show.
[00:45:11.360 --> 00:45:13.040]  We're the Genesis Communications Network.
[00:45:13.120 --> 00:45:14.720]  We're in Minneapolis.
[00:45:15.360 --> 00:45:17.760]  And nice little offices right there on the river.
[00:45:17.920 --> 00:45:19.440]  Come up here, went pheasant hunting with him.
[00:45:19.520 --> 00:45:21.760]  Great people said, sure, I'll do a deal with you.
[00:45:22.400 --> 00:45:24.480]  And they never censored me, never tried to control me.
[00:45:24.800 --> 00:45:29.040]  And then over the years, he'd be like, they would fine-tooth comb, harass him.
[00:45:29.280 --> 00:45:31.680]  He had a gold company that harassed him constantly.
[00:45:32.000 --> 00:45:35.120]  Just inspectors, total harassment, just any reasonable business.
[00:45:35.440 --> 00:45:36.400]  Minnesota is horrible.
[00:45:36.720 --> 00:45:39.840]  He's like, I was born here, my God, but maybe I should move states.
[00:45:40.000 --> 00:45:40.880]  He finally just gave up.
[00:45:41.120 --> 00:45:44.640]  So a regular business, they are up your ass, okay?
[00:45:45.280 --> 00:45:46.240]  With fines, fees.
[00:45:46.400 --> 00:45:48.560]  If you live outside Minnesota, you got an online shop.
[00:45:48.640 --> 00:45:50.880]  You know, it's always Minnesota and a few other states suing you.
[00:45:51.120 --> 00:45:52.960]  Let me get in pay sales tax, even though you did.
[00:45:53.280 --> 00:45:55.120]  I mean, so it's not like they're not regulating.
[00:45:55.200 --> 00:45:56.480]  They are horrible regulators.
[00:45:56.560 --> 00:45:57.680]  They are communists.
[00:45:58.000 --> 00:45:59.600]  But for the Somalis, they're bag men.
[00:45:59.680 --> 00:46:00.320]  They're above the law.
[00:46:00.400 --> 00:46:01.440]  I wanted to add that little point.
[00:46:01.520 --> 00:46:02.400]  Go ahead.
[00:46:04.000 --> 00:46:05.360]  Government knows about this.
[00:46:05.680 --> 00:46:07.760]  The government knows they're writing the checks.
[00:46:08.080 --> 00:46:11.040]  Yeah, the Democrats over there just writing the checks.
[00:46:11.360 --> 00:46:15.600]  What has happened is that the Somali community is a very closed community.
[00:46:15.920 --> 00:46:16.960]  They will not speak to the community.
[00:46:17.120 --> 00:46:17.680]  You know, pause again.
[00:46:17.840 --> 00:46:18.560]  I'm going to make this point.
[00:46:18.640 --> 00:46:19.360]  Back it up.
[00:46:19.680 --> 00:46:21.360]  What happened two weeks ago, three weeks ago?
[00:46:21.440 --> 00:46:24.960]  Mike Lindell announces governor on Friday.
[00:46:27.520 --> 00:46:41.440]  By Monday, the attorney general, the communist globalist, starts a criminal investigation and sues the Lindell Recovery Network for drug addicts that's free that he put his money into to shut that down.
[00:46:41.760 --> 00:46:44.880]  So the reason they harassed GCN was because of my show and others.
[00:46:45.200 --> 00:46:46.960]  The reason they harassed Lindell was because of him.
[00:46:47.120 --> 00:46:47.760]  See, it's the same thing.
[00:46:47.840 --> 00:46:49.600]  It's total weaponization.
[00:46:50.560 --> 00:46:54.160]  You're good, decent Americans helping drug addicts for free.
[00:46:54.320 --> 00:46:55.920]  We'll shut your ass down.
[00:46:57.200 --> 00:46:59.840]  But you're stealing $24 billion in two years, baby.
[00:47:00.160 --> 00:47:01.680]  You are invincible.
[00:47:02.000 --> 00:47:03.760]  You are above the law.
[00:47:04.080 --> 00:47:05.840]  I'm just giving you my own experience in Minnesota.
[00:47:06.000 --> 00:47:07.120]  Let's go back to it.
[00:47:07.920 --> 00:47:11.040]  The Somali community is a very closed community.
[00:47:11.360 --> 00:47:16.960]  They will not speak to anyone outside the community and talk about what's going on within the community.
[00:47:17.280 --> 00:47:18.880]  They vote as a block.
[00:47:19.200 --> 00:47:28.560]  And so when you're a politician, you're saying, look, I've got 100,000 people in Minnesota that if I do something for the community, they're going to vote for me.
[00:47:28.880 --> 00:47:31.760]  And that's what it's all about is getting the votes.
[00:47:32.080 --> 00:47:34.960]  And then the people here in Minnesota hear this term Minnesota Nice.
[00:47:35.200 --> 00:47:36.480]  I'm so sick of that term.
[00:47:36.800 --> 00:47:41.040]  The people here are so afraid of being called a racist or an Islamophobe.
[00:47:41.600 --> 00:47:44.000]  And they're just, they're afraid of their own shadow.
[00:47:44.160 --> 00:47:45.360]  And I don't understand.
[00:47:45.680 --> 00:47:50.320]  This is our, our future generations are going to have to pay for all this fraud.
[00:47:50.640 --> 00:47:54.400]  And they just want to bury their heads in the sand and go on and just not worry about it.
[00:47:54.560 --> 00:47:56.880]  Tim Walz saying there's organized crime in Minnesota.
[00:47:57.040 --> 00:47:57.920]  What did he do about it?
[00:47:58.080 --> 00:47:58.320]  Nothing.
[00:47:58.800 --> 00:47:59.600]  Organized crime?
[00:48:00.880 --> 00:48:01.920]  What are you doing?
[00:48:02.240 --> 00:48:10.560]  This is the Minnesota law, which mandates that anyone who knows of fraud and is a state employee must report that fraud.
[00:48:10.800 --> 00:48:14.640]  It's Minnesota Statute 3.971, Subdivision 9.
[00:48:14.960 --> 00:48:20.160]  Not only that, but Walls is also guilty of misconduct of a public employee.
[00:48:20.480 --> 00:48:27.920]  When I look at the world as whole and I look at fraud, the Twin Cities is ground zero.
[00:48:28.080 --> 00:48:32.560]  The fraud is worse here than anywhere else ever in history, anywhere.
[00:48:32.880 --> 00:48:34.000]  We're going to go in front of these people.
[00:48:34.160 --> 00:48:35.360]  We're going to go to these daycare centers.
[00:48:35.440 --> 00:48:36.720]  We're going to see what's actually happening.
[00:48:37.040 --> 00:48:40.800]  Okay, so we have to be careful because these people are very violent.
[00:48:40.960 --> 00:48:42.320]  They're exceptionally violent.
[00:48:42.640 --> 00:48:49.360]  Now with all of David's evidence, we headed out to the streets of Minneapolis to see how much fraud we could uncover in one afternoon.
[00:48:49.680 --> 00:48:50.880]  Where are we going now?
[00:48:51.200 --> 00:49:01.360]  We're going to a place called Mako Child Care, which actually has another child care registered at the same address called Mini Child Care Center.
[00:49:01.680 --> 00:49:05.440]  So we should see lots of children if there's this child care center, especially if there's two.
[00:49:05.680 --> 00:49:08.160]  The two of them combined are licensed for $120.
[00:49:09.600 --> 00:49:12.480]  And how much money have these child care centers received?
[00:49:13.440 --> 00:49:15.840]  None of those vans have moved in six months.
[00:49:16.000 --> 00:49:16.480]  None of them.
[00:49:16.720 --> 00:49:20.400]  In 2020, one of them received $1.3 million.
[00:49:20.480 --> 00:49:23.440]  In 2021, they got $987,000.
[00:49:23.760 --> 00:49:26.640]  In 2022, they got $714,000.
[00:49:26.960 --> 00:49:28.800]  That's the last I have for that one.
[00:49:29.040 --> 00:49:35.440]  And then the other one, $1.604 million in fiscal year 2025.
[00:49:36.000 --> 00:49:40.480]  Fiscal year 2024, they got about $800,000.
[00:49:40.560 --> 00:49:44.880]  And in fiscal year 2023, they got $904,059.
[00:49:46.000 --> 00:49:47.040]  This place right here.
[00:49:47.280 --> 00:49:47.520]  Yes.
[00:49:47.760 --> 00:49:48.480]  We're outside of it.
[00:49:48.800 --> 00:49:52.000]  Well, this is actually two daycares are registered here.
[00:49:52.320 --> 00:49:54.720]  One of them is Mako, which you see on this sign.
[00:49:55.040 --> 00:49:57.360]  The other one is Mini Child Care Center.
[00:49:58.000 --> 00:50:04.240]  And between the two of these child care centers, they're pulling in about $3 million a year.
[00:50:05.199 --> 00:50:06.239]  And there are no children.
[00:50:06.658 --> 00:50:07.719]  Every facility you go to...
[00:50:07.719 --> 00:50:08.239]  All right, let's stop there.
[00:50:08.320 --> 00:50:10.000]  We're going to come back a second hour back to this.
[00:50:10.080 --> 00:50:10.800]  It gets insane.
[00:50:10.880 --> 00:50:11.440]  They attack them.
[00:50:11.520 --> 00:50:12.240]  They come after them.
[00:50:12.560 --> 00:50:13.440]  All of it.
[00:50:13.760 --> 00:50:16.560]  And it's all, they get inside, no kids, they show it all.
[00:50:16.880 --> 00:50:17.280]  All right.
[00:50:17.520 --> 00:50:18.960]  This is what they're doing.
[00:50:19.520 --> 00:50:21.200]  This is Cloud and Pivot, the Democrat plan.
[00:50:21.360 --> 00:50:24.000]  Look up Cloud and Pivot's strategy to collapse the country.
[00:50:24.240 --> 00:50:25.760]  But the good news is it's coming out.
[00:50:26.000 --> 00:50:28.480]  No matter what Kash Patel does, it's telling the compromise.
[00:50:28.640 --> 00:50:30.640]  According to public opinion, they're done.
[00:50:31.600 --> 00:50:35.600]  Settle and Hooking Franson on a horse that was black as the night.
[00:50:35.920 --> 00:50:39.920]  And now America is the greatest command base of freedom left in the world.
[00:50:40.880 --> 00:50:42.400]  And Texas is the jewel in that crown.
[00:50:43.280 --> 00:50:45.200]  Thanks to Colonel Travis, David Crockett, and others.
[00:50:46.080 --> 00:50:52.160]  And we appreciate their sacrifice today to be able to come to you from Deep in the Heart of Texas Transmitting Worldwide.
[00:50:53.200 --> 00:51:00.320]  Let's go back to the documentary piece that's gone Megaviral that is inspiring so many with Citizen Journalism with Nick Shirley.
[00:51:00.960 --> 00:51:01.680]  Here it is.
[00:51:02.880 --> 00:51:05.120]  There are indeed no windows.
[00:51:05.280 --> 00:51:07.120]  All the windows are blacked out right here.
[00:51:07.440 --> 00:51:08.640]  All right, let's go in.
[00:51:09.840 --> 00:51:11.200]  And it's all of them are blocked out.
[00:51:11.360 --> 00:51:12.960]  And the child care center is locked.
[00:51:13.120 --> 00:51:14.000]  Should we ring the doorbell?
[00:51:14.880 --> 00:51:16.400]  Try to get in, ring the doorbell.
[00:51:16.560 --> 00:51:17.440]  Nobody showed up.
[00:51:17.920 --> 00:51:20.480]  They're open seven days a week at 7 a.m. to 10 p.m.
[00:51:20.640 --> 00:51:24.320]  It says here on their sign, yet there's absolutely nobody here.
[00:51:24.640 --> 00:51:28.080]  And this building here, right here, has generated millions of dollars.
[00:51:28.320 --> 00:51:30.160]  And I talk to locals, they go, no one's ever been there.
[00:51:30.320 --> 00:51:32.560]  It seems like business isn't even open right now, and it's a weekday.
[00:51:32.720 --> 00:51:35.760]  And if this was a daycare center, it wouldn't just be in some industrialized building.
[00:51:35.840 --> 00:51:37.840]  There would be maybe like a playground or something outside.
[00:51:38.640 --> 00:51:40.960]  There's no play area for the kids.
[00:51:41.680 --> 00:51:43.360]  So where are the kids?
[00:51:43.600 --> 00:51:44.400]  Where's anybody?
[00:51:44.720 --> 00:51:45.920]  How can there be nobody here?
[00:51:46.160 --> 00:51:48.240]  And it's like this every single day.
[00:51:48.720 --> 00:51:51.440]  Thousands of buildings around the town that he went to dozens that day.
[00:51:52.080 --> 00:51:52.880]  Blacked out windows.
[00:51:53.120 --> 00:51:53.520]  Nine years ago.
[00:51:53.600 --> 00:51:53.760]  No kids.
[00:51:53.920 --> 00:51:56.400]  I've never seen a single child at this building right there.
[00:51:56.640 --> 00:51:59.120]  Oh, then now it looks like we already got the Somalis coming through.
[00:51:59.280 --> 00:51:59.920]  Yeah, they're coming.
