# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: cb1f958fc72a4a19eaf8029b95f98bb0
[00:00:13.039 --> 00:00:15.779]  InfoWars, tomorrow's news today.
[00:55:07.600 --> 00:55:12.720]  And so the American people need to get out behind the truck in the mud and help push the son of a bitch out.
[00:55:13.600 --> 00:55:22.640]  Because if we sink into this planned Great Depression, technocracy, New World Order, we're going to fight our way out of it.
[00:55:22.720 --> 00:55:26.480]  The globalists won't get away with it, but it's going to be extremely painful.
[00:55:26.800 --> 00:55:29.200]  It's going to kill billions of people.
[00:55:30.080 --> 00:55:32.480]  And it's going to be hell on earth.
[00:55:34.000 --> 00:55:37.680]  Maybe I should talk about what the different scenarios and what I'm talking about.
[00:55:38.000 --> 00:55:59.200]  I mean, I know a lot of you have been around the world, so you understand what I'm getting at here, but I just don't think the average trendy that's never been out of their high-rise apartment and has pink or purple hair and thinks that's cool and original and, you know, thinks pedophilia is great and thinks world government's great and thinks God's bad and thinks America's bad.
[00:55:59.520 --> 00:56:04.240]  These people literally are like potted plants.
[00:56:05.760 --> 00:56:06.880]  They're like space aliens.
[00:56:07.600 --> 00:56:10.720]  They just have given up their humanity and they're ignorant.
[00:56:11.040 --> 00:56:11.680]  They're weak.
[00:56:11.840 --> 00:56:12.480]  They're soft.
[00:56:12.640 --> 00:56:16.080]  They're stupid, but they're entitled and arrogant.
[00:56:17.360 --> 00:56:33.360]  I mean, literally, I couldn't pull over in the middle of the countryside and walk into a Mexican restaurant and, you know, be able to take on more than, say, three average Mexican workers.
[00:56:33.680 --> 00:56:38.880]  I mean, I could probably, if I went into really savagely, I wish I wouldn't do it, but I'm saying I'm a tough guy.
[00:56:39.120 --> 00:56:40.800]  I might be able to, you know, kill three of them.
[00:56:40.960 --> 00:56:41.760]  I'm not saying I'm going to do that.
[00:56:41.840 --> 00:56:42.960]  It's an analogy.
[00:56:43.600 --> 00:56:44.080]  Same thing.
[00:56:44.240 --> 00:56:46.560]  We'll pull into some redneck restaurant.
[00:56:46.640 --> 00:56:49.280]  Just randomly, I'm going to attack the first three guys that go in.
[00:56:50.480 --> 00:56:52.720]  I have a real problem taking on three guys.
[00:56:53.040 --> 00:56:56.000]  I look at these liberals, these groups of them, their events.
[00:56:56.080 --> 00:57:04.720]  I could literally with my bare hands, if they couldn't get out of the room, kill 100 of them in a couple hours because they'll all hide in the corner while you grab one, strangle them, move on to the next one.
[00:57:04.880 --> 00:57:06.080]  Maybe a few charge you.
[00:57:06.160 --> 00:57:07.600]  They finally get some will.
[00:57:08.160 --> 00:57:10.640]  But I mean, it's, and I don't mean that meanly.
[00:57:10.720 --> 00:57:11.280]  I don't want to hurt them.
[00:57:11.360 --> 00:57:11.840]  I want to kill them.
[00:57:11.920 --> 00:57:17.600]  I'm saying, just at an animal level, these people are pathetically weak.
[00:57:22.080 --> 00:57:29.440]  I could break each one of their necks 10 seconds, 10 seconds, 10 seconds, 10 seconds.
[00:57:30.640 --> 00:57:33.360]  You know, most people have a governor, which is a good thing.
[00:57:33.520 --> 00:57:34.160]  You hold back.
[00:57:34.560 --> 00:57:35.280]  It's a subconscious thing.
[00:57:35.360 --> 00:57:36.640]  It's why they hypnotize weightlifters and stuff.
[00:57:36.720 --> 00:57:38.480]  They can lift like, you know, twice as much.
[00:57:38.800 --> 00:57:46.080]  All you got to do with force is grab somebody by the head and the jaw this way and decide and say, die.
[00:57:49.920 --> 00:57:51.840]  Their heads, the other way, their neck's broken.
[00:57:53.520 --> 00:57:54.160]  That's all.
[00:57:56.000 --> 00:57:59.040]  That kung fu shit about ripping somebody's throat out ain't real.
[00:57:59.280 --> 00:58:00.880]  You can certainly shatter their larynx, though.
[00:58:01.040 --> 00:58:02.080]  I've done it.
[00:58:02.400 --> 00:58:08.480]  And the only reason I talk about that is the point we're at now, politically, nonviolently, we have to will it.
[00:58:08.800 --> 00:58:18.960]  And all you do, the face is right here, step a little to the side, grab the back of the neck and the head, jam the hand up under the jaw and say, yeah.
[00:58:20.480 --> 00:58:27.120]  And if you really want to do it, just say, die, because the will of the word is the key.
[00:58:27.760 --> 00:58:35.099]  And they just, now maybe the EMTs get them and they can reattach and keep them alive, but they're paralyzed and neck down and they're lucky.
[00:58:43.699 --> 00:58:50.959]  But if you walked into a room of just black people, regular black people or Mexicans or whites, they would immediately see you had ill intent.
[00:58:52.160 --> 00:58:57.280]  When you tried to reach in to do that, they would immediately have instinct and push back.
[00:58:57.840 --> 00:58:58.880]  And it wouldn't be so easy.
[00:58:59.040 --> 00:59:02.400]  See, it's so easy with the left, just ah, die.
[00:59:02.720 --> 00:59:03.520]  And we don't want that.
[00:59:03.600 --> 00:59:04.960]  It's an analogy.
[00:59:05.440 --> 00:59:06.640]  But how do they feel?
[00:59:06.960 --> 00:59:08.480]  Being like, well, the globalists have them.
[00:59:08.800 --> 00:59:11.440]  The globalists slowly break their necks all day.
[00:59:12.400 --> 00:59:15.519]  And it makes me sick to see it, because I want to empower them.
[00:59:15.680 --> 00:59:16.960]  I want to supercharge them.
[00:59:17.280 --> 00:59:18.640]  I want them to know what I know.
[00:59:18.880 --> 00:59:21.600]  I want them to be strong and successful.
[00:59:22.560 --> 00:59:27.760]  These stupid, mainly old, you know, Karen white women.
[00:59:27.840 --> 00:59:29.680]  And then the Hispanics and black ones too.
[00:59:29.920 --> 00:59:36.480]  see them but i mean it is just just they're losers conned they They believe anything.
[00:59:36.720 --> 00:59:39.040]  They are helpless idiots.
[00:59:41.519 --> 00:59:43.519]  And they're helping destroy civilization.
[00:59:44.160 --> 00:59:47.840]  And when everything collapses, they'll think Donald Trump did it with his tariffs.
[00:59:48.480 --> 00:59:53.278]  even though the system is stomping on top of everything with everything they've got.
[01:00:00.280 --> 01:00:03.300]  I mean, the full move is you break the neck in the first move, then you got to go.
[01:00:03.840 --> 01:00:04.240]  Like that.
[01:00:04.400 --> 01:00:04.960]  Sorry.
[01:00:05.600 --> 01:00:09.280]  But let's go to Trump here.
[01:00:09.360 --> 01:00:10.480]  I'm going to settle down for a minute.
[01:00:10.720 --> 01:00:12.000]  This is how pissed off I am, though.
[01:00:12.400 --> 01:00:14.720]  Just go to Trump with the leader of Hungary.
[01:00:17.680 --> 01:00:24.880]  Mr. Orban has requested an exemption as it relates to oil that is coming from Russia.
[01:00:25.200 --> 01:00:27.440]  Is that something that you are prepared to do?
[01:00:27.600 --> 01:00:31.600]  And may I ask Mr. Orban a question in regards to that very issue?
[01:00:31.920 --> 01:00:32.160]  Sure.
[01:00:32.800 --> 01:00:38.640]  We're looking at it because it's very difficult for him to get the oil and gas from other areas.
[01:00:38.960 --> 01:00:42.400]  As you know, they don't have the advantage of having sea.
[01:00:42.480 --> 01:00:43.120]  It's a great country.
[01:00:43.280 --> 01:00:43.920]  It's a big country.
[01:00:44.080 --> 01:00:45.120]  But they don't have sea.
[01:00:45.360 --> 01:00:46.640]  They don't have the ports.
[01:00:46.960 --> 01:00:49.680]  And so they have a difficult problem.
[01:00:49.840 --> 01:00:52.720]  There's another country that has that same problem, by the way.
[01:00:53.040 --> 01:00:57.440]  But when you look at what's happened with Europe, many of those countries, they don't have those problems.
[01:00:57.680 --> 01:01:01.040]  And they buy a lot of oil and gas from Russia.
[01:01:01.360 --> 01:01:06.800]  And as they know, I'm very disturbed by that because we're helping them and they're going and buying oil and gas from Russia.
[01:01:07.040 --> 01:01:22.320]  So that question could be really asked maybe more accurately if you talked about many European countries, not Hungary necessarily, because Hungary is in a different position, but many European countries are buying oil and gas from Russia.
[01:01:22.640 --> 01:01:24.000]  And they have been for years.
[01:01:24.240 --> 01:01:26.000]  And I say, what's that all about, right?
[01:01:26.240 --> 01:01:26.560]  Thank you.
[01:01:28.560 --> 01:01:29.440]  Thank you, Mr. Orban.
[01:01:29.680 --> 01:01:42.080]  So that will be one of the issues for today, to explain clearly what would be the consequences for the Hungarian people and for the Hungarian economy not to get oil and gas from Russia because we are supplied by pipelines.
[01:01:42.400 --> 01:01:44.720]  Pipeline is not an ideological or political issue.
[01:01:44.880 --> 01:01:49.840]  It's a physical reality because we don't have port exactly as the president explained to you.
[01:01:50.000 --> 01:01:51.840]  So we will negotiate on that point.
[01:01:51.920 --> 01:01:52.960]  It's vital for us anyway.
[01:01:53.200 --> 01:01:55.920]  Mr. Orban, there are two pipelines, as I understand it.
[01:01:56.000 --> 01:01:59.440]  There's a pipeline from Ukraine and there's a pipeline from Croatia.
[01:01:59.920 --> 01:02:06.240]  My understanding is that the pipeline from Croatia can provide all of Hungary's energy needs.
[01:02:06.560 --> 01:02:09.920]  As a result, why would we need an exemption if that's the case?
[01:02:10.400 --> 01:02:14.160]  So when we discuss that issue, you should separate the gas and the oil.
[01:02:14.480 --> 01:02:21.039]  On the gas issue, which is very important for us, 90% of the Hungarian households based on a heating system based on gas.
[01:02:22.960 --> 01:02:31.520]  So we have only one pipeline delivering gas to Hungary, which is the main pipeline, the Turkish one.
[01:02:32.080 --> 01:02:37.600]  What we got from Croatia is a very small volume supplementary gas pipeline.
[01:02:37.680 --> 01:02:38.320]  Okay, that's gas.
[01:02:38.720 --> 01:02:39.840]  Oil is another issue.
[01:02:40.160 --> 01:02:43.680]  So oil is coming from the Druzhba pipeline, which is the main supply.
[01:02:44.000 --> 01:02:50.160]  And that is a Croatian one, which is the secondary and supplementary pipeline.
[01:02:50.480 --> 01:02:55.840]  We would like to convince the Croatian government to enlarge it and make it possible to deliver more.
[01:02:56.160 --> 01:02:59.360]  Under the circumstances, it cannot be the main pipeline.
[01:02:59.520 --> 01:03:00.560]  It's just supplementary.
[01:03:00.880 --> 01:03:05.039]  But later on, with some big investments, it could serve better the interest of Hungary.
[01:03:06.800 --> 01:03:07.480]  Yes, please go ahead.
[01:03:07.740 --> 01:03:08.760]  Thank you.
[01:03:10.349 --> 01:03:36.710]  Many people see this issue not just as an encounter in the country, but as the symbol of the strengthening of the New World Conservative World Alliance, which is a very good interpretation and how do you see the future of Europe in the light of leaders like Viktor Orban stand up to Brussels' bureaucracy and the globalist agenda.
[01:03:38.000 --> 01:03:38.960]  Are you from Hungary?
[01:03:39.119 --> 01:03:39.519]  Yes, I am.
[01:03:39.760 --> 01:03:40.559]  I figured.
[01:03:41.360 --> 01:03:45.360]  The fact is that he's a great leader and he's respected all over.
[01:03:45.519 --> 01:03:50.400]  Not necessarily liked by some of the leaders, but you know, those leaders have proven to be wrong.
[01:03:50.720 --> 01:03:57.840]  If you look at his stance on immigration and other things, you know, if you look at Europe, they've made tremendous mistakes on immigration.
[01:03:58.000 --> 01:03:59.680]  It's really hurting them very badly.
[01:04:00.000 --> 01:04:02.079]  He has not made a mistake on immigration.
[01:04:02.320 --> 01:04:05.039]  So he's respected by everybody.
[01:04:05.200 --> 01:04:06.480]  He's liked by some.
[01:04:07.039 --> 01:04:08.960]  And I can tell you, I like and respect.
[01:04:09.039 --> 01:04:09.680]  I'm a double.
[01:04:09.760 --> 01:04:11.039]  I like and respect him.
[01:04:11.360 --> 01:04:14.079]  And that's the way Hungary is being led.
[01:04:14.240 --> 01:04:15.599]  They're being led properly.
[01:04:15.920 --> 01:04:19.599]  And that's why he's going to be very successful in his upcoming election.
[01:04:20.160 --> 01:04:24.160]  Mr. President, please go ahead.
[01:04:24.480 --> 01:04:25.039]  May I have a comment?
[01:04:25.200 --> 01:04:31.760]  Please, your language is important because the Anglo-Saxon terminology is different from the European one.
[01:04:31.840 --> 01:04:35.039]  So to use categories can create some misunderstanding.
[01:04:35.200 --> 01:04:38.079]  So I would like to be clear as much as we can.
[01:04:38.400 --> 01:04:45.840]  We are the only government in Europe which considers itself as a modern Christian government.
[01:04:46.160 --> 01:04:49.680]  All the other governments in Europe are basically liberal leftist governments.
[01:04:50.000 --> 01:05:00.960]  So we try to do something from 2010, which is different from what the others are doing, even at the philosophical level and the developer practice as well, as just the president described it, like migration.
[01:05:01.280 --> 01:05:07.440]  So we are kind of a special island of difference in a liberal ocean.
[01:05:08.079 --> 01:05:08.640]  This is so powerful.
[01:05:10.000 --> 01:05:10.720]  I didn't watch this live.
[01:05:10.800 --> 01:05:12.000]  It's still ongoing.
[01:05:12.320 --> 01:05:14.880]  I was going to say, Orban is a trailblazer.
[01:05:14.960 --> 01:05:17.200]  He's one of the most important leaders in the world.
[01:05:17.519 --> 01:05:18.720]  He has battled Soros.
[01:05:18.800 --> 01:05:21.840]  Soros has pumped tens of millions per election against him.
[01:05:22.160 --> 01:05:26.160]  They have used that against Soros, come out and said he wants to destroy us on purpose.
[01:05:26.480 --> 01:05:28.160]  Orban basically sounds like my show.
[01:05:28.400 --> 01:05:30.160]  He does weekly addresses, you name it.
[01:05:30.240 --> 01:05:31.280]  He's totally informed.
[01:05:31.599 --> 01:05:37.280]  He's in the middle of trying to get peace, blocking EU, NATO, full war with Russia.
[01:05:37.599 --> 01:05:39.760]  I mean, the guy is a guardian angel.
[01:05:40.079 --> 01:05:45.840]  And Eastern Europe is having a huge Christian revival, and it's an example to all the rest of the world.
[01:05:46.000 --> 01:05:47.920]  And it's Victor Orban.
[01:05:48.240 --> 01:05:52.079]  So just an amazing, amazing individual.
[01:05:52.320 --> 01:06:03.920]  Now, here's a club of Trump during this discussion saying, oh, AI is the answer in the bubble, because the bubble's just begun, folks.
[01:06:04.240 --> 01:06:08.320]  If you study all the numbers and development and all of it and the investment.
[01:06:08.400 --> 01:06:10.400]  So the globalists saying it's going to crash.
[01:06:10.640 --> 01:06:17.599]  So they can crash it to hurt Trump, turn him in the new Herbert Huber, and then they can buy up all the AI for pennies on the dollar.
[01:06:17.920 --> 01:06:20.240]  Because they're mad that there's so many competing AIs.
[01:06:20.559 --> 01:06:28.240]  Obama, in the last five years when he was president for his third term with the puppet Biden, these big tech guys have gone public.
[01:06:28.400 --> 01:06:30.559]  They called him in and said, nope, none of you are allowed to do it.
[01:06:30.880 --> 01:06:36.720]  We got a CI operation with Microsoft working secretly with Google and with Bezos.
[01:06:37.119 --> 01:06:38.240]  And it's really one AI.
[01:06:38.320 --> 01:06:41.599]  We're saying there's three AIs, but we want one AI.
[01:06:41.920 --> 01:06:46.320]  AI's got its issues and problems and that's all the discussion.
[01:06:46.960 --> 01:06:50.800]  But like Muss said, you want a whole bunch if you're going to have it.
[01:06:51.360 --> 01:06:52.960]  The answer is a whole bunch.
[01:06:53.280 --> 01:06:57.119]  Diversity, not one ring to rule them all and in the darkness behind them.
[01:06:59.039 --> 01:07:02.400]  So, because the horse already got out of the barn on this one.
[01:07:05.199 --> 01:07:09.039]  So, how much wealth an AI stock market crash could destroy?
[01:07:10.639 --> 01:07:12.639]  So, yeah, 8% of America's household wealth.
[01:07:12.800 --> 01:07:15.279]  So, they are openly trying to do this.
[01:07:15.360 --> 01:07:16.559]  I'm going to go to your calls in a moment.
[01:07:16.800 --> 01:07:21.279]  This is beyond criminal, just like day 37 of the shutdown.
[01:07:22.559 --> 01:07:27.119]  And the Democrats, Thune is now, okay, maybe we're open to give you whatever you want.
[01:07:27.440 --> 01:07:31.279]  Now we're totally held hostage where they get whatever they want legislatively.
[01:07:31.599 --> 01:07:33.360]  We didn't elect them, but they're back in power.
[01:07:33.679 --> 01:07:35.599]  And Thune won't get rid of the filibuster.
[01:07:35.679 --> 01:07:37.360]  I'll talk about that coming up.
[01:07:38.639 --> 01:07:45.519]  People say, well, in our old history, nobody got rid of it because once you get rid of it, then the next party gets in.
[01:07:45.840 --> 01:07:48.880]  They can do whatever they want with a 50% vote.
[01:07:50.480 --> 01:07:54.639]  Well, is now the time to shatter the glass in case of fire?
[01:07:54.800 --> 01:07:56.320]  You bet your ass it is.
[01:07:56.880 --> 01:07:58.159]  This is existential.
[01:07:58.400 --> 01:08:00.480]  We are down to the wire here.
[01:08:01.039 --> 01:08:03.360]  I say pack the Supreme Court.
[01:08:04.000 --> 01:08:05.920]  You know, Trump can't get his Justice Department.
[01:08:06.480 --> 01:08:09.519]  Get a little bit of action, but nothing for what we need.
[01:08:10.159 --> 01:08:18.800]  But on other places where he can executively do it, and the Republicans control the House and Senate right now, pack the Supreme Court.
[01:08:21.920 --> 01:08:22.399]  Do it.
[01:08:22.640 --> 01:08:23.600]  They already said they're going to do it.
[01:08:23.680 --> 01:08:24.560]  They're getting rid of the filibuster.
[01:08:24.640 --> 01:08:25.279]  They said they're doing it.
[01:08:25.439 --> 01:08:25.920]  Well, fine.
[01:08:26.079 --> 01:08:29.840]  We're not going to give you the jump on us like a gunfighters walk out the street at high noon.
[01:08:29.920 --> 01:08:32.960]  And, well, I'm going to let you draw first before I draw.
[01:08:33.199 --> 01:08:33.519]  No.
[01:08:33.840 --> 01:08:38.319]  As soon as you see that move, that's a duel, folks.
[01:08:39.279 --> 01:08:42.640]  Just like Alexander Hamilton got killed in one.
[01:08:43.279 --> 01:08:45.039]  Back then, it was legal.
[01:08:46.000 --> 01:08:47.439]  Two men walk out in the street.
[01:08:47.760 --> 01:08:49.920]  They'll have the judge out there to watch.
[01:08:50.560 --> 01:08:55.039]  Because if you pull too early before they moved, oh, that's manslaughter, that's murder.
[01:08:56.239 --> 01:08:57.199]  You're going to get hung.
[01:08:57.519 --> 01:08:58.399]  But everybody's watching.
[01:08:58.479 --> 01:09:00.079]  Got the judge out there watching.
[01:09:00.399 --> 01:09:02.079]  Gonna have a duel here.
[01:09:03.600 --> 01:09:06.880]  And get their hands down there.
[01:09:08.720 --> 01:09:12.319]  And then right when you move, who's the fastest gun?
[01:09:14.479 --> 01:09:15.920]  Who's the fastest gun?
[01:09:18.399 --> 01:09:24.479]  So all the tyranny, all the lawfare, all the criminality, all the stuff we've seen.
[01:09:24.800 --> 01:09:28.479]  The pumping is full of illegal aliens, giving them triple the welfare of American citizens.
[01:09:28.800 --> 01:09:31.760]  $30,000 free to buy a house, free.
[01:09:33.600 --> 01:09:34.800]  This is the attack.
[01:09:35.119 --> 01:09:37.199]  So yeah, you break the glass.
[01:09:37.519 --> 01:09:39.439]  You get rid of the filibuster.
[01:09:39.760 --> 01:09:44.560]  You override them while you have the electoral trifecta victory and mandate.
[01:09:45.439 --> 01:09:46.499]  Trump is 100% right.
[01:09:55.079 --> 01:09:56.519]  I can intellectually see it.
[01:09:57.279 --> 01:09:58.800]  I can spiritually feel it.
[01:09:59.119 --> 01:10:00.319]  It's DeWitt Die time.
[01:10:01.279 --> 01:10:03.680]  All right, let's go to Trump on the economy.
[01:10:03.920 --> 01:10:06.159]  And what he's saying to boost it is true.
[01:10:06.479 --> 01:10:08.960]  The AI is not even in a bubble yet.
[01:10:09.279 --> 01:10:15.119]  If you look at all the investment and where it's going, the strategy, just agnostically look at it as a business model.
[01:10:15.199 --> 01:10:16.640]  It's the future.
[01:10:18.159 --> 01:10:20.399]  But they're telling you, oh, no, it's over.
[01:10:20.720 --> 01:10:21.840]  All over the news.
[01:10:22.159 --> 01:10:31.439]  The stock market that's globalist had the guy they're using as their poster child, Andrew Ross sorking on, to say 1929's here at the opening bell.
[01:10:35.520 --> 01:10:37.359]  This is their answer to our awakening.
[01:10:37.600 --> 01:10:39.760]  This is the answer to what we've been doing.
[01:10:40.720 --> 01:10:42.159]  If they want a war, give them one.
[01:10:42.239 --> 01:10:43.680]  We're in a war here, people.
[01:10:44.000 --> 01:10:47.520]  Trump's not doing unconstitutional stuff if we get rid of the filibuster.
[01:10:48.159 --> 01:10:54.960]  He's not doing unconstitutional stuff, but he is breaking the glass on what's in the Constitution for emergencies.
[01:10:55.119 --> 01:11:00.079]  And at 250 years in, can you deny that America's on its deathbed right now?
[01:11:00.399 --> 01:11:03.279]  Can you deny that this is the time to take action now?
[01:11:03.840 --> 01:11:04.880]  Of course you can.
[01:11:07.359 --> 01:11:08.319]  Here's Trump.
[01:11:08.960 --> 01:11:09.599]  Fake news.
[01:11:10.159 --> 01:11:13.920]  What a NBC's gone down the tubes along with most of the rest of them.
[01:11:14.720 --> 01:11:22.800]  Why do you think there's such a disconnect between the economy that you're describing day to day and the way any Americans say people that are concerned about it?
[01:11:22.960 --> 01:11:30.239]  Well, they feel better about our country right now, other than the shutdown, obviously, which is caused by the Democrats, could be ended by the Democrats in two minutes.
[01:11:30.559 --> 01:11:31.279]  They feel much better.
[01:11:31.439 --> 01:11:32.319]  We have more jobs.
[01:11:32.559 --> 01:11:34.000]  We just set a record on jobs.
[01:11:34.159 --> 01:11:38.640]  You do know that we have more investment in our country than any country in history.
[01:11:38.960 --> 01:11:47.279]  We're over $18 trillion as of this moment, and we're going to be maybe at $20 or $21 trillion by the time I finish up my first year.
[01:11:47.599 --> 01:11:53.680]  And there's been no country, China, no country in the world that's done anywhere even close to that number.
[01:11:54.399 --> 01:11:59.279]  Your friend Biden, as an example, in four years was less than a trillion.
[01:11:59.599 --> 01:12:02.239]  We'll be at $21 trillion in one year.
[01:12:02.559 --> 01:12:04.880]  So there's no country that was even close to that.
[01:12:05.119 --> 01:12:08.159]  And our country was a laughingstock all over the world.
[01:12:08.479 --> 01:12:09.439]  We have more jobs.
[01:12:09.599 --> 01:12:11.599]  We have more potential than any other country.
[01:12:11.920 --> 01:12:14.399]  And frankly, we're the hottest country right now.
[01:12:14.720 --> 01:12:18.319]  Victor said to me before, we're the hottest country anywhere in the world.
[01:12:18.479 --> 01:12:18.960]  Think of it.
[01:12:19.279 --> 01:12:22.399]  We'll have $20, $21 trillion invested.
[01:12:22.559 --> 01:12:24.399]  We have auto plants pouring back in.
[01:12:24.479 --> 01:12:26.319]  We have AI pouring back in.
[01:12:26.640 --> 01:12:29.119]  We're leading China in AI by a lot.
[01:12:29.439 --> 01:12:31.840]  We're leading everybody in every category.
[01:12:32.079 --> 01:12:34.800]  There's no category that we're in second place.
[01:12:35.439 --> 01:12:46.239]  So I just heard this yesterday that Walmart said that the Thanksgiving was 25% more expensive, 25% more expensive under Biden.
[01:12:46.479 --> 01:12:51.119]  That's a big, to me, that's a big number because Walmart's respected.
[01:12:51.439 --> 01:12:55.119]  I mean, Walmart is Walmart, and they're giving you prices.
[01:12:55.439 --> 01:13:03.840]  So that would mean that the whole series of pricing and costs, the groceries and everything else, it was a con job.
[01:13:04.079 --> 01:13:05.039]  It was a con job.
[01:13:05.199 --> 01:13:08.960]  Affordability, they call it, was a con job by the Democrats.
[01:13:09.279 --> 01:13:15.199]  The Democrats are good at a few things, cheating on elections and conning people with facts that aren't true.
[01:13:15.519 --> 01:13:17.119]  It was 25%.
[01:13:17.599 --> 01:13:20.399]  Walmart just announced it two days ago.
[01:13:20.720 --> 01:13:28.479]  25% cheaper this year will be cheaper to have Thanksgiving than it was a year ago under Sleepy Joe Biden.
[01:13:30.000 --> 01:13:31.920]  Now, that's Trump cheerleading.
[01:13:32.559 --> 01:13:34.479]  The AI thing's totally true.
[01:13:34.800 --> 01:13:37.039]  The $20 trillion investment is all true.
[01:13:38.559 --> 01:13:43.199]  He has massively cut energy prices close to half.
[01:13:44.159 --> 01:13:47.760]  But the business has already decided to pass on the cost.
[01:13:48.079 --> 01:13:50.079]  So I go out and buy stuff like you.
[01:13:52.720 --> 01:13:55.519]  Inflation slowed a little, but it had already gotten so bad.
[01:13:55.840 --> 01:13:57.439]  But overall, it's true.
[01:13:57.760 --> 01:13:59.279]  Imagine under Kamala.
[01:14:00.479 --> 01:14:01.840]  But Trump's got to balance this.
[01:14:01.920 --> 01:14:02.479]  He's not lying.
[01:14:02.640 --> 01:14:07.199]  He's like putting a positive spin on it because if they get our confidence killed, it's over, folks.
[01:14:07.279 --> 01:14:08.399]  The ship sinks.
[01:14:09.039 --> 01:14:09.840]  And then it is.
[01:14:10.000 --> 01:14:11.359]  I mean, woo, baby.
[01:14:11.519 --> 01:14:19.279]  Do you, I mean, again, you understand how dangerous it is if we go into an actual depression now with a population like this and all this dependence.
[01:14:20.239 --> 01:14:32.159]  I mean, I'm legitimately horrified by the prospects of what this will look like because it goes from insane to hellscape on steroids.
[01:14:32.479 --> 01:14:33.119]  All right.
[01:14:34.399 --> 01:14:38.079]  We're going to break, come back with your calls, but here's a short clip of Bannon.
[01:14:38.479 --> 01:14:42.399]  I got more coming up, just saying, listen, they're going to indict all of us.
[01:14:42.960 --> 01:14:43.920]  They've said they are.
[01:14:44.079 --> 01:14:45.279]  We have to indict them.
[01:14:45.600 --> 01:14:47.119]  And some have started and more is ready.
[01:14:47.920 --> 01:14:49.920]  But that's why they're so desperate, want to crash the economy.
[01:14:50.159 --> 01:14:51.039]  But it has to happen.
[01:14:51.279 --> 01:14:58.079]  It has to be an absolute total commitment and urgency to everybody.
[01:14:58.319 --> 01:14:59.119]  Here it is.
[01:14:59.679 --> 01:15:07.599]  John Brennan is one of the key figures in what really is a massive and sprawling investigation as envisioned down in South Florida.
[01:15:07.679 --> 01:15:16.159]  And the reason it's down there, and that's new, that's what we're reporting today that the U.S. Attorney in South Florida is leading this investigation is because that's where the Mar-Lago search was.
[01:15:16.479 --> 01:15:32.880]  And so, what they're trying to do here is knit together what they see as an ongoing conspiracy to violate Donald Trump's civil rights that began with the Russia investigation and continued on from the Obama administration to Biden administration, and then somehow includes the Jack Smith investigations.
[01:15:33.119 --> 01:15:35.439]  It's this unified, unified law series.
[01:15:35.599 --> 01:15:39.359]  I'll come back because it's a longer clip, but just we'll go back to it in a minute.
[01:15:41.279 --> 01:15:42.880]  We have the Arctic Frost.
[01:15:42.960 --> 01:15:44.479]  We have the crossfire hurricane.
[01:15:44.800 --> 01:15:48.000]  I'm in just to add, I'm in all of them.
[01:15:48.639 --> 01:15:54.479]  The new ones that Senator Grass released last week said, get Alex Jones, investigate him and all of his crew.
[01:15:55.119 --> 01:15:56.399]  It's an order.
[01:15:58.000 --> 01:15:59.599]  Of course, you found nothing.
[01:16:00.559 --> 01:16:05.039]  I ain't got time to hardly wipe my ass, much less do something corrupt like you people do.
[01:16:05.279 --> 01:16:06.960]  I don't even think like you do.
[01:16:08.159 --> 01:16:09.920]  So it's called straight shooting.
[01:16:10.000 --> 01:16:13.840]  Something you people can't, you don't know how to beat us because you just don't even get straight shooters.
[01:16:14.000 --> 01:16:16.239]  Like, wow, what's the whatever they sue me in a position?
[01:16:16.399 --> 01:16:17.279]  Who gives you orders?
[01:16:17.359 --> 01:16:17.920]  Who funds it?
[01:16:18.239 --> 01:16:19.199]  How do you come up with all this?
[01:16:19.840 --> 01:16:20.880]  Where's the think tank?
[01:16:21.119 --> 01:16:22.720]  Because you're slaves, bitch.
[01:16:23.679 --> 01:16:25.760]  I'm in charge of my ship.
[01:16:26.079 --> 01:16:28.079]  I'm John Paul Jones 2.0.
[01:16:28.720 --> 01:16:34.000]  I made my bones when you were sucking on your bottle.
[01:16:34.960 --> 01:16:36.800]  You know nothing about anything.
[01:16:38.639 --> 01:16:40.319]  And that's why you're going to burn.
[01:16:40.639 --> 01:16:43.279]  I'm just trying to get you out of the way before you cause a catastrophe.
[01:16:43.519 --> 01:16:47.359]  We'll come back with the rest of the club and your phone calls straight ahead.
[01:16:47.679 --> 01:16:47.920]  Yeah!
[01:16:49.199 --> 01:16:50.880]  Humanity's rising.
[01:16:51.199 --> 01:16:53.359]  The main battle starts now.
[01:16:57.439 --> 01:17:01.760]  We're having victory after victory in battle after battle.
[01:17:01.920 --> 01:17:11.119]  The Fifth Circuit Court of Appeals yesterday upheld a Texas state law saying it's illegal to take children to sexually explicit shows.
[01:17:11.439 --> 01:17:14.639]  Just like it's illegal to take your five-year-old to a tet bar.
[01:17:15.279 --> 01:17:17.279]  You also deserve to have your ass beat.
[01:17:19.199 --> 01:17:23.199]  It's illegal to take children to these things, whether it's in a library or school.
[01:17:23.519 --> 01:17:30.639]  Well, now, the U.S. Sixth Circuit Court of Appeals rules schools cannot force students to use preferred pronouns.
[01:17:31.279 --> 01:17:32.800]  That just broke.
