# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: 57b01c3a573c3e68b224349519d1f057
[00:00:12.720 --> 00:00:15.280]  InfoWars, tomorrow's news, today.
[00:23:30.880 --> 00:23:34.400]  I can play you magistrates giving people two and three year sentences.
[00:23:35.519 --> 00:23:41.919]  Did you said that they were bringing in immigrants, migrants to replace the white population and replace the migration?
[00:23:42.319 --> 00:23:43.919]  That is a code violation.
[00:23:44.240 --> 00:23:45.679]  Three years in prison.
[00:23:45.919 --> 00:23:46.399]  Guilty.
[00:23:46.879 --> 00:23:47.279]  Newty.
[00:23:47.759 --> 00:23:48.319]  Nilty.
[00:23:49.439 --> 00:23:53.039]  I mean, you're here in Twilight Zone music play, and it's an official plan.
[00:23:53.919 --> 00:24:03.599]  But it's got to be illegal to say it because if you're being told you're being replaced and the people coming here are being brainwashed to hate you, well, let's do this.
[00:24:03.759 --> 00:24:04.959]  Let's do Sadiq Khan.
[00:24:05.199 --> 00:24:06.000]  I've got to get started here.
[00:24:06.159 --> 00:24:08.159]  Let's do Sadiq Khan yesterday.
[00:24:08.479 --> 00:24:12.399]  The problem is people that don't like Islam and don't submit to Islam.
[00:24:12.719 --> 00:24:14.000]  And that's he's a real Muslim.
[00:24:14.079 --> 00:24:15.439]  He's like, the problem is you don't submit.
[00:24:15.599 --> 00:24:18.639]  Only problem the world is bend over, I rule you.
[00:24:19.519 --> 00:24:24.399]  And then let's go to just one of the latest Somalis saying, you work for me, bitch.
[00:24:24.719 --> 00:24:27.279]  Get your white ass out there and start working, bitch.
[00:24:28.480 --> 00:24:28.960]  Here it is.
[00:24:30.960 --> 00:24:32.720]  Okay, look, non-Muslims here.
[00:24:33.220 --> 00:24:34.999]  We're not terrorists.
[00:24:37.039 --> 00:24:38.159]  We're not bad people.
[00:24:39.038 --> 00:24:46.479]  Unfortunately, some people try and divide communities, try and turn people against Islam and Muslims.
[00:24:51.759 --> 00:24:56.699]  Bet you didn't see this.
[00:24:57.439 --> 00:25:05.039]  What you're about to watch is easily one of the scariest, most disturbing things that I personally have ever seen.
[00:25:05.359 --> 00:25:06.159]  Watch this.
[00:25:06.480 --> 00:25:10.719]  When you look for a job, when you look for a-playing the wrong clip here, it's fine, not a problem.
[00:25:10.959 --> 00:25:12.399]  That is not a Somali right there.
[00:25:12.719 --> 00:25:14.719]  That is the big Jewish censor lady.
[00:25:15.279 --> 00:25:16.079]  Not a problem.
[00:25:16.399 --> 00:25:17.279]  I like it.
[00:25:18.399 --> 00:25:19.039]  We're going to do this.
[00:25:22.000 --> 00:25:23.599]  We're just going to relax here for a while.
[00:25:23.679 --> 00:25:24.879]  Just enjoy ourselves.
[00:25:25.199 --> 00:25:26.079]  Sit back.
[00:25:26.399 --> 00:25:27.039]  Chill.
[00:25:28.399 --> 00:25:29.519]  Open a fresca.
[00:25:30.799 --> 00:25:32.559]  Because I'm super prepared here.
[00:25:32.879 --> 00:25:35.919]  I've got, and I know we have a limited crew.
[00:25:37.199 --> 00:25:42.000]  I have 59 clips today.
[00:25:43.279 --> 00:25:47.439]  And I really want to air them for you.
[00:25:48.000 --> 00:25:49.439]  Here's what I was talking about.
[00:25:50.079 --> 00:25:51.599]  And you work all day.
[00:25:51.679 --> 00:25:52.879]  You don't got shit.
[00:25:53.839 --> 00:25:58.399]  Thank you for working so hard so I can be home all day free.
[00:25:58.959 --> 00:26:00.399]  I can use my EBT.
[00:26:00.639 --> 00:26:03.359]  Go to work for me, white boy, white girl.
[00:26:03.679 --> 00:26:03.919]  Yeah.
[00:26:04.480 --> 00:26:06.719]  Go to work for me, you white animals.
[00:26:07.439 --> 00:26:08.239]  Work for me.
[00:26:08.559 --> 00:26:10.239]  Yeah, you work for me.
[00:26:10.559 --> 00:26:14.639]  And the U.S. government is the, they work for me.
[00:26:14.959 --> 00:26:16.079]  All of you work for me.
[00:26:16.319 --> 00:26:17.519]  Now go to work.
[00:26:18.159 --> 00:26:19.599]  Pay them taxes.
[00:26:19.919 --> 00:26:22.799]  Take care of me and my people.
[00:26:23.759 --> 00:26:24.159]  All right.
[00:26:24.319 --> 00:26:25.199]  This is my land.
[00:26:25.359 --> 00:26:26.399]  I control this place.
[00:26:26.639 --> 00:26:27.519]  This is my reality.
[00:26:27.759 --> 00:26:29.039]  You're all going to be in chain.
[00:26:30.239 --> 00:26:33.839]  I'm going to lock all you guys up if you don't pay your taxes.
[00:26:34.159 --> 00:26:36.319]  You better pay your taxes.
[00:26:37.279 --> 00:26:40.559]  This is how they truly feel about us.
[00:26:40.879 --> 00:26:46.239]  I don't care how many times you vote to give them everything that they want.
[00:26:46.559 --> 00:26:48.399]  This is how they truly think about you.
[00:26:48.639 --> 00:27:00.959]  So to all the white liberals who are constantly complaining about the fact that they have no money, that their taxes are high, that all of these things are happening to them because of what they voted for.
[00:27:01.279 --> 00:27:05.519]  So they can be the good person who allows everyone in.
[00:27:05.839 --> 00:27:07.439]  This is what you're allowing it.
[00:27:07.759 --> 00:27:08.639]  This is what you're supporting.
[00:27:09.199 --> 00:27:09.439]  Rabbit.
[00:27:09.599 --> 00:27:10.879]  The average leftist knows it.
[00:27:10.959 --> 00:27:12.319]  They want to slit the country's throat.
[00:27:12.399 --> 00:27:13.119]  They're Satanists.
[00:27:13.279 --> 00:27:13.839]  Rabbi.
[00:27:16.719 --> 00:27:17.359]  All right.
[00:27:17.679 --> 00:27:19.279]  I want to be very clear here.
[00:27:20.799 --> 00:27:25.359]  In my 31 years on air, it'll be 32 years coming up in April next year.
[00:27:25.679 --> 00:27:29.359]  I have always criticized Israel when Israel is doing something wrong.
[00:27:29.839 --> 00:27:38.079]  And I've exposed what Israel's done and bad things that Israel does and how Israel manipulates our internal politics and the different power blocks in Israel.
[00:27:38.399 --> 00:27:44.399]  But I've always done it from a place of reality.
[00:27:45.679 --> 00:27:53.759]  And I also criticize other powerful power blocks that are going against America's interest in our basic freedoms in some cases.
[00:27:54.079 --> 00:27:58.799]  And I really go through a hit list of which country and which regimes I think are the most dangerous.
[00:27:59.759 --> 00:28:11.839]  And Israel has gone from being really, I think, down the line, not one of the big threats to the United States, but a potential big threat because it's infiltration and control of our government at many levels in foreign policy.
[00:28:12.159 --> 00:28:16.159]  Now that Israel's losing control, it's trying to assert control.
[00:28:16.479 --> 00:28:18.879]  And so it's moved up into being one of the main threats.
[00:28:19.199 --> 00:28:35.039]  And when they were trying to take us to full war with Iran, they didn't just want those strikes on the reactors and were attacking any Trump supporter, prominent Trump supporter that criticized it as Nazis and all this, and saying we're going to deplatform you.
[00:28:35.359 --> 00:28:40.719]  At that point and moment, Israel went for a few weeks to the number one threat to America.
[00:28:41.679 --> 00:28:45.679]  This could have easily led Iran being allied with China and Russia to a full nuclear war.
[00:28:45.919 --> 00:28:48.079]  Most top analysts agreed.
[00:28:48.399 --> 00:28:59.279]  So I wasn't spending basically half our time then attacking Netanyahu and the leadership of Israel while missiles were being fired at both sides, which was terrible.
[00:28:59.359 --> 00:29:00.959]  I don't support the MULAS, certainly not.
[00:29:01.439 --> 00:29:03.759]  Iran's got bad leadership.
[00:29:04.399 --> 00:29:09.919]  But Israel became central then because it put itself and us on the front burner.
[00:29:11.279 --> 00:29:15.679]  And now Netanyahu, two months ago, announced, I'll put a clip in a moment first.
[00:29:16.639 --> 00:29:20.639]  He said, we're in an eight-front war with people that don't like Israel.
[00:29:21.119 --> 00:29:26.639]  What you mean is people that want to run their own countries and people that don't want to send our money over to you.
[00:29:26.959 --> 00:29:28.479]  But let's be clear.
[00:29:28.799 --> 00:29:36.399]  Just because I don't like Netanyahu trying to run our country, I want to be clear about the low IQ anti-Semites.
[00:29:37.919 --> 00:29:52.079]  And by low IQ, most of them, some of them are smart in many ways, but the most of them literally just know how to say everybody's a secret Jew agent and just make Jewish slurs and obsess on it.
[00:29:52.159 --> 00:29:55.119]  And just, it's the only policy you know.
[00:29:55.439 --> 00:29:56.879]  It's the only thing you know.
[00:29:57.199 --> 00:29:59.999]  And it's crazy.
[00:30:01.279 --> 00:30:11.279]  Like Candace Owens comes out with a whole new story after the Egyptian airplane thing got debunked.
[00:30:11.919 --> 00:30:12.719]  And I like Candace.
[00:30:12.879 --> 00:30:13.599]  I've always liked her.
[00:30:13.919 --> 00:30:23.999]  And she's got this new guy that says he's on this military base, Fort Wachuca, and then he stumbles into the big planning meeting to kill Charlie Kirk.
[00:30:24.319 --> 00:30:25.519]  And I went and looked the guy up.
[00:30:25.759 --> 00:30:27.439]  He used an alias on her show.
[00:30:27.679 --> 00:30:31.439]  And it's all, he's obviously a complete loon.
[00:30:33.119 --> 00:30:35.919]  He claims he's being gangstalked for years.
[00:30:36.079 --> 00:30:40.399]  And his wife attacked him and held him in the garage and beat him with hammers.
[00:30:40.479 --> 00:30:41.919]  And the police were in on it.
[00:30:42.079 --> 00:30:45.519]  And it just goes, lunatic, lunatic, lunatic.
[00:30:47.439 --> 00:30:48.959]  I mean, just that story alone.
[00:30:49.279 --> 00:30:50.319]  And I go, what is this?
[00:30:50.479 --> 00:30:51.119]  This is crazy.
[00:30:51.279 --> 00:30:53.919]  It doesn't mean there wasn't help killing Charlie Kirk.
[00:30:53.999 --> 00:30:55.119]  It doesn't mean we shouldn't investigate.
[00:30:55.199 --> 00:31:00.879]  I've had questions, serious ones, and actually targeted where the real cover-up is.
[00:31:01.199 --> 00:31:02.559]  And I'll do it again tonight.
[00:31:02.879 --> 00:31:06.879]  And none of those people ever respond to what I say or what I do.
[00:31:07.519 --> 00:31:10.239]  They just say, oh, you got money from Netanyahu.
[00:31:11.199 --> 00:31:15.839]  No, all I got was lawsuits manipulated on record by the ADL.
[00:31:16.479 --> 00:31:23.119]  And it's come out in federal court with Arctic Frost targeting me for destruction.
[00:31:27.279 --> 00:31:37.839]  And when the losers support us and we barely survive, the very same people that describe everything, slipping on a banana pill to choose, they go, no, Jones sold out to Elon Musk.
[00:31:37.919 --> 00:31:40.639]  Elon Musk beat his enemies in court.
[00:31:40.879 --> 00:31:42.079]  Alex has InfoWars.
[00:31:42.159 --> 00:31:43.839]  InfoWars is saved.
[00:31:45.039 --> 00:31:47.039]  And it's their new talking point.
[00:31:47.359 --> 00:31:52.799]  And that's why he is attacking Candace for Netanyahu because Netanyahu killed Candace.
[00:31:55.999 --> 00:31:58.159]  And I'm just like, what?
[00:31:58.799 --> 00:32:01.039]  Oh, you have proof Netanyahu did it, huh?
[00:32:02.959 --> 00:32:06.239]  I have proof Netanyahu had a standout on October 7th.
[00:32:06.399 --> 00:32:11.599]  I have proof they asked Qatar to give them billions of dollars a year from Israel.
[00:32:12.799 --> 00:32:18.479]  I have proof Israel was heavily involved in 9-11 and was the first to break all of that.
[00:32:18.799 --> 00:32:24.239]  Not just the celebrating Israelis, but the bombs and who did it in the towers.
[00:32:24.879 --> 00:32:27.839]  And it was the CIA involved as well, but me.
[00:32:29.599 --> 00:32:41.839]  And it's just bizarre because it's like a black hole where I cover what is true, what I can prove, no matter how bad it is, I go there.
[00:32:43.039 --> 00:32:45.599]  But I do not make stuff up.
[00:32:49.279 --> 00:32:51.679]  My assets were taken over by the federal court.
[00:32:51.999 --> 00:32:56.799]  My assets were transferred to the U.S. Justice Department that intervened on the case.
[00:32:57.439 --> 00:32:58.559]  They had a fake auction.
[00:32:58.719 --> 00:32:59.279]  They got in trouble.
[00:32:59.439 --> 00:33:00.719]  They got kicked back in federal court.
[00:33:01.039 --> 00:33:04.159]  Then they tried another scam, tried to shut us down without court orders.
[00:33:04.479 --> 00:33:07.999]  The judge got pissed, kicked it out in the state court this year.
[00:33:08.639 --> 00:33:12.319]  The judge ordered a receiver to come in and prepare the sale of it.
[00:33:12.639 --> 00:33:14.159]  We fought them in court.
[00:33:14.479 --> 00:33:15.359]  We lost.
[00:33:16.319 --> 00:33:20.319]  Now the receiver is setting an auction sometime in the next month or so.
[00:33:22.479 --> 00:33:25.839]  And I get to hear all over the place the last few days.
[00:33:25.999 --> 00:33:47.359]  Oh, he's criticizing Candace Owens because Elon Musk, who also works for Netanyahu, even though the ADL and Israel literally have been trying to shut down X and boycotting his advertisers, and he's had to sue them over that.
[00:33:47.599 --> 00:33:49.759]  But it just doesn't matter, though, because you don't know anything.
[00:33:50.079 --> 00:33:52.319]  You just describe everything.
[00:33:53.279 --> 00:33:55.919]  They go, well, Elon Musk came into the court case.
[00:33:56.159 --> 00:34:16.159]  Yeah, because the Democrat Party law firm, Paul Weiss, the top law firm, look it up, one that paid $40 million in restitution to Trump, said last year that they owned my name and the 13th Amendment deployed to me and that they owned my social media handles and owned URL addresses on X.
[00:34:17.199 --> 00:34:18.479]  And it was unprecedented.
[00:34:18.559 --> 00:34:19.839]  No one had ever asked for that.
[00:34:20.159 --> 00:34:26.159]  So X had to come in and say, we own that, not you.
[00:34:27.519 --> 00:34:34.079]  If you get ownership of this stuff, you can claim and pull his content down and claim you own that, but you don't get the X handle.
[00:34:35.359 --> 00:34:39.119]  That will be retained by X. That's how all social media works.
[00:34:39.359 --> 00:34:44.239]  You don't own that address on Facebook or YouTube.
[00:34:46.159 --> 00:34:47.359]  But see, there's my payoff.
[00:34:47.439 --> 00:34:51.279]  You see, oh, he's not good.
[00:34:51.519 --> 00:34:52.319]  We're all good.
[00:34:52.479 --> 00:34:53.359]  We're the cool kids.
[00:34:53.439 --> 00:34:54.319]  We're the holy ones.
[00:34:54.559 --> 00:34:56.159]  We're the pure ones.
[00:34:58.319 --> 00:35:01.919]  And just thousands of accounts today, some of them tens of thousands, hundreds of thousands of views.
[00:35:01.999 --> 00:35:02.639]  And I don't mind it.
[00:35:02.719 --> 00:35:04.079]  We'll just send people here for the truth.
[00:35:04.239 --> 00:35:05.199]  But I mean, I'll just show you.
[00:35:05.279 --> 00:35:05.839]  I don't just do that.
[00:35:06.079 --> 00:35:07.599]  Let me get back to the real threat here.
[00:35:08.239 --> 00:35:21.279]  I'd love it if you guys actually talk about the real Israel think tanks, systems, the Israeli government officially announcing that they're coming to censor Americans and how they're doing it through U.S. corporations and government.
[00:35:21.519 --> 00:35:24.319]  This is a scandal of scandals.
[00:35:24.799 --> 00:35:32.799]  But you're too busy accusing everybody and their dog of being a massage agent because it makes you the good guys than actually knowing anything.
[00:35:33.119 --> 00:35:34.799]  And I understand you're stupid.
[00:35:35.119 --> 00:35:37.839]  You're low IQ, man.
[00:35:37.920 --> 00:35:38.799]  I'm talking about most of you.
[00:35:39.359 --> 00:35:42.239]  I'm not talking about my listeners, but you guys, I mean, you're dumb.
[00:35:43.199 --> 00:35:45.119]  I am legitimately doing studying.
[00:35:45.199 --> 00:35:48.960]  I am legitimately when China tries to come in and push us around against it.
[00:35:49.119 --> 00:36:02.559]  When Mexico and its government does stuff against it, when Canada tries to, you know, do stuff, when Trump's people do something wrong, Trump's AI takeover federal liability protection system, I called it an AI dictatorship.
[00:36:03.519 --> 00:36:05.839]  People went, oh my God, he's turned on Trump.
[00:36:06.000 --> 00:36:07.519]  No, on that, it's wrong.
[00:36:07.839 --> 00:36:08.719]  And I know the argument.
[00:36:08.879 --> 00:36:15.599]  Well, the Newsome, California pretty much is controlled until now, along with the UN or regulations because the feds wouldn't do it.
[00:36:15.920 --> 00:36:18.639]  Trump's coming to the vacuum and saying, you're not doing it, UN.
[00:36:18.960 --> 00:36:22.639]  You're not doing it, EU, you're not doing it, California.
[00:36:23.279 --> 00:36:27.599]  You're not going to file suits and write the regulations by how you go after AI.
[00:36:28.480 --> 00:36:29.839]  The federal government will decide.
[00:36:30.079 --> 00:36:32.719]  And I understand that argument, it's still too dangerous.
[00:36:33.039 --> 00:36:35.839]  And so I think it has to be battled out.
[00:36:36.000 --> 00:36:39.039]  And the feds have to battle the states and things when they think they're wrong.
[00:36:39.279 --> 00:36:41.039]  But I think the states will do some good things sometimes.
[00:36:41.199 --> 00:36:42.319]  It won't just be Newsome.
[00:36:42.480 --> 00:36:44.239]  States will have some good stuff for AI.
[00:36:44.480 --> 00:36:47.679]  And the Feds will, you know, anything centralized like this is bad news.
[00:36:47.839 --> 00:36:49.119]  I know they want to win the AI race.
[00:36:49.279 --> 00:36:52.000]  See, that's a nuanced, real thoughtful answer.
[00:36:52.319 --> 00:36:55.359]  I think anybody with a brain knows, yeah, that makes sense.
[00:36:55.679 --> 00:36:57.039]  Maybe you disagree on this or that.
[00:36:57.359 --> 00:36:59.839]  We should do whole shows on how do we handle this.
[00:37:00.159 --> 00:37:01.679]  Is Trump wrong or right?
[00:37:02.960 --> 00:37:25.359]  But the point is, is that Israel and the powerful Jewish lobby on the left and right is heavily unified and one of the main groups pushing internet ID, AI censorship, debanking and control.
[00:37:25.679 --> 00:37:37.039]  And I have been literally the victim of it at the hands of the ADL, the Southern Priority Law Center, the CIA, the DOJ on record in court trying to destroy us and shut us down.
[00:37:39.199 --> 00:37:43.199]  Sasha Barr Cohen at the ADL gay list saying I need to be arrested.
[00:37:43.519 --> 00:37:45.679]  We're talking about replacement migration.
[00:37:46.960 --> 00:37:54.960]  And then I get to have a bunch of unwashed idiots, literally that don't know anything about anything, just spew lies about me all day.
[00:37:55.119 --> 00:38:04.719]  And I'm not worried they're doing that about me, but I'm like, you guys are fools because all you know how to do is say you're holy, everybody else is bad.
[00:38:05.039 --> 00:38:14.480]  We have all of this foreign EU and Israel and Kier Starmer through the EU.
[00:38:14.719 --> 00:38:24.000]  It came out a few weeks ago, Hillary and Obama, when they were out of power, putting requests in the first Trump administration to the EU to file lawsuits and all this stuff, trying to block the U.S.
[00:38:24.319 --> 00:38:28.480]  And it got even worse under Biden because Congress was already watching what Biden was doing.
[00:38:28.639 --> 00:38:34.399]  So they were using the EU to censor control Americans by threatening and fine the companies.
[00:38:35.359 --> 00:38:37.679]  And now they just find Elon 140 million euros.
[00:38:37.759 --> 00:38:38.880]  Now I'm talking about criminal time.
[00:38:38.960 --> 00:38:42.799]  And Brazil talked about criminal charges and they seized his companies.
[00:38:46.000 --> 00:38:47.759]  People go, wow, why is he defending Elon Musk?
[00:38:47.839 --> 00:38:50.799]  Because Elon Musk is leading the way for free speech.
[00:38:51.119 --> 00:38:52.239]  And so is Rumble.
[00:38:54.480 --> 00:38:56.319]  Of course, I'm championing him.
[00:38:56.480 --> 00:39:02.079]  Not because he gave me any money, but because they're suing him.
[00:39:02.239 --> 00:39:03.519]  They're attacking his advertisers.
[00:39:03.679 --> 00:39:06.639]  The same law firms that have sued me are suing Elon.
[00:39:08.239 --> 00:39:09.359]  Look that up.
[00:39:10.639 --> 00:39:13.920]  So there's no need to have me and Elon like on the phone.
[00:39:14.079 --> 00:39:14.880]  Oh, help me, Elon.
[00:39:14.960 --> 00:39:15.599]  I'll do this for you.
[00:39:15.839 --> 00:39:16.880]  We have the same enemies.
[00:39:17.119 --> 00:39:18.159]  We're already aligned.
[00:39:18.480 --> 00:39:19.119]  We don't need to talk.
[00:39:19.199 --> 00:39:20.399]  We're Sympotico.
[00:39:21.359 --> 00:39:21.920]  Got it.
[00:39:22.399 --> 00:39:23.919]  We already chose the side we're on.
[00:39:25.759 --> 00:39:31.199]  Alex Jones sounds alarm over Candace Owens' mental state as Charlie Kirk conspiracy spirals.
[00:39:32.719 --> 00:39:33.679]  Now, here's the article.
[00:39:33.759 --> 00:39:35.439]  So, you guys are going to read what I just said.
[00:39:36.079 --> 00:39:44.079]  Sandy Hook families, which means Democrat Party, Paul Weiss Law Firm, D-O-J-C-I-A-W, that's just their front room, want to seize Alex Jones' social media accounts.
[00:39:44.399 --> 00:39:46.559]  And you read the articles out of Bloomberg, all this they say.
[00:39:46.719 --> 00:39:49.199]  The 13th Amendment does apply to everybody, but not Alex.
[00:39:49.359 --> 00:39:50.239]  He's a special case.
[00:39:50.479 --> 00:39:59.119]  We want to own the name, Alexander Emerick Jones, Alex Jones, and all other similar things, his likeness, and we want his real Alex Jones and all this other stuff.
[00:40:01.279 --> 00:40:04.719]  And they also told the court any future things, like they wanted to take my name.
[00:40:06.000 --> 00:40:11.839]  Only people like Prince that could happen to because he signed with Sony what's called a 360.
[00:40:12.799 --> 00:40:18.319]  You can sign away your name and sign away ever using it again if you leave the contract.
[00:40:18.639 --> 00:40:21.039]  I never signed a 360 contract.
[00:40:22.239 --> 00:40:25.759]  Contrary to that, I said everything I've ever done belongs to you.
[00:40:26.079 --> 00:40:32.079]  25, 26-year-old contracts on the site saying free to air, non-exclusive license of the world.
[00:40:32.399 --> 00:40:33.599]  You own my show.
[00:40:34.559 --> 00:40:36.719]  That's why they're in big trouble and freaked out now.
[00:40:38.239 --> 00:40:40.559]  And that, by the way, was used in court as well.
[00:40:40.879 --> 00:40:58.319]  So, why would Elon not, when they say they own anything they want on X, they can just go get all these little courts, see, because X was a real target, to say we can take anybody's site on there and we can operate in somebody's skin and somebody's name and take over their followers and their supporters.
[00:40:58.479 --> 00:41:01.759]  And the Onion said, misrepresent as if we're him.
[00:41:02.079 --> 00:41:04.639]  They said that on national TV over and over again.
[00:41:05.279 --> 00:41:06.719]  Isn't that a big scandal?
[00:41:07.039 --> 00:41:13.839]  Oh, but that's not sexy, like just saying he works for the Jews.
[00:41:15.359 --> 00:41:24.959]  I tell you what I get from the lawsuits and the attacks and all of it is I get run over by the Israel lobby.
[00:41:25.039 --> 00:41:26.639]  I certainly have their tire tracks on me.
[00:41:26.959 --> 00:41:29.119]  But see, you're not a real man or woman in the arena.
[00:41:29.439 --> 00:41:38.159]  You look at me, the OG, 31 years on air, changing the world with my awesome audience, and you shake your finger at me and you go, There's the bad man.
[00:41:39.119 --> 00:41:40.799]  He's only on air still.
[00:41:41.679 --> 00:41:43.279]  I saw these, all these talk shows today.
[00:41:43.599 --> 00:41:45.119]  He has InfoWars.
[00:41:45.359 --> 00:41:46.079]  He has his assets.
[00:41:46.239 --> 00:41:47.839]  Elon Wenten saved InfoWars.
[00:41:47.919 --> 00:41:48.959]  The hell he didn't.
[00:41:49.599 --> 00:41:51.199]  He doesn't have that jurisdiction in the case.
[00:41:51.439 --> 00:41:52.959]  He said, You don't own X.
[00:41:54.479 --> 00:41:57.359]  And the court agreed because there was no precedent.
[00:41:57.679 --> 00:41:59.599]  That's why it was unprecedented.
[00:42:00.239 --> 00:42:04.159]  It was unprecedented Elon came in to help me because he wasn't helping me.
[00:42:04.399 --> 00:42:05.519]  He was helping himself.
[00:42:05.839 --> 00:42:20.559]  And when he does that, he helps all of you by not letting him take over X and all his lawsuits against the ADL and all the rest of them, including the very law firms, suing me because they're suing him on other areas.
[00:42:21.199 --> 00:42:21.759]  Got it?
[00:42:22.079 --> 00:42:23.759]  See, this is big boy stuff.
[00:42:24.319 --> 00:42:25.919]  This is big boy stuff.
[00:42:26.879 --> 00:42:28.000]  Why do you see it?
[00:42:28.079 --> 00:42:31.519]  Why do you care if Elon got fired 140 million by the EU?
[00:42:31.759 --> 00:42:33.279]  Oh, you work for him.
[00:42:33.599 --> 00:42:36.879]  They're fighting him because he won't censor you, you dummies.
[00:42:37.439 --> 00:42:41.759]  God almighty, what I mean, do you have five brain cells to rub together?
[00:42:42.399 --> 00:42:43.919]  So go read the articles yourself.
[00:42:44.000 --> 00:42:45.759]  You can go read the court rulings.
[00:42:46.079 --> 00:42:49.519]  Sandy Hook families want to seize Alex Jones' social media accounts.
[00:42:50.159 --> 00:42:53.279]  Sandy Hook families want to seize Alex Jones' social media accounts, The Hill.
[00:42:54.879 --> 00:42:58.719]  Elon Musk X Corp files notice in Alex Jones' InfoWars bankruptcy case.
[00:42:58.879 --> 00:42:59.679]  Go read his notice.
[00:42:59.919 --> 00:43:03.519]  No, you do what you want with him and his company and his stuff.
[00:43:03.839 --> 00:43:05.679]  You don't get his name.
[00:43:06.000 --> 00:43:07.679]  You don't get the URL.
[00:43:08.959 --> 00:43:12.079]  If we decide to kick Jones off, we will not use his name.
[00:43:12.319 --> 00:43:12.959]  He owns that.
[00:43:13.199 --> 00:43:15.519]  We own the URL, which is the law.
[00:43:16.399 --> 00:43:21.439]  Elon Musk is stepping into the legal fight of Raleigh Shones, Info Wars experts say it's unprecedented.
[00:43:22.399 --> 00:43:34.239]  Unprecedented because no one has ever tried to go say we're going to take over your social media account that you serve at the pleasure of the big company.
[00:43:34.399 --> 00:43:35.199]  That's how that works.
[00:43:35.439 --> 00:43:36.639]  You don't own that.
[00:43:37.279 --> 00:43:40.399]  And now we own it and we own a piece of your platform.
[00:43:40.559 --> 00:43:41.679]  No, you don't.
[00:43:42.319 --> 00:43:45.359]  Now you see logic, something these people don't want to use.
[00:43:45.679 --> 00:43:48.319]  Now, a lot of these influencers, I'm not an influencer, by the way.
[00:43:48.399 --> 00:43:54.159]  I'm a patriot and a journalist and a pundit and analysis and a futurist and a father and a guy that loves God.
[00:43:54.719 --> 00:43:58.799]  Influencer comes from the time of Plato and Aristotle and Socrates.
[00:44:00.319 --> 00:44:06.319]  And influencers are people that use rhetoric without facts and reality and logic to convince dumb people.
[00:44:06.639 --> 00:44:12.319]  So when the globals call you all influencers and you go, yeah, I'm an influencer, it just shows how stupid you are.
[00:44:12.639 --> 00:44:14.799]  Stop calling yourselves influencers.
[00:44:15.119 --> 00:44:16.479]  I'm a philosopher.
[00:44:16.799 --> 00:44:18.079]  I'm a warrior.
[00:44:18.399 --> 00:44:19.679]  I'm a game changer.
[00:44:19.999 --> 00:44:21.359]  I'm a historian.
[00:44:21.679 --> 00:44:22.719]  I'm a fighter.
[00:44:22.959 --> 00:44:24.079]  I'm a pioneer.
[00:44:24.399 --> 00:44:25.439]  I'm an explorer.
[00:44:25.679 --> 00:44:26.639]  I got red blood.
[00:44:26.799 --> 00:44:29.119]  It's popping through my big heart fast.
[00:44:30.079 --> 00:44:32.159]  I like life and freedom and justice.
[00:44:32.479 --> 00:44:33.839]  I like women.
[00:44:34.719 --> 00:44:35.999]  I like red meat.
[00:44:36.879 --> 00:44:37.839]  I like guns.
[00:44:37.999 --> 00:44:41.519]  I like sunsets and puppy dogs and ladies of the night.
[00:44:43.359 --> 00:44:44.799]  To quote Wayland Jennings.
[00:44:45.439 --> 00:44:46.639]  Don't feel melancho.
[00:44:47.439 --> 00:44:48.559]  Me, no, I'm a boy scout.
[00:44:48.719 --> 00:44:49.599]  Every day anything wrong.
[00:44:50.159 --> 00:44:50.559]  All right.
[00:44:50.879 --> 00:44:53.919]  So I haven't even gotten to this yet because I mean, here's my deal.
[00:44:54.159 --> 00:45:07.919]  I'm about to expose Israel, literally, Netanyahu two months ago, saying it, and now Israeli officials saying we are going into the United States and into the West, and we're going to take control and censor people.
[00:45:09.519 --> 00:45:11.279]  That's foreign interference.
[00:45:11.599 --> 00:45:16.559]  I mean, that's not just the Russians trying to get their view out over here, which is totally legal.
[00:45:17.519 --> 00:45:21.599]  That's not China financing Hollywood for all this anti-Western garbage that should be illegal.
[00:45:21.919 --> 00:45:27.439]  No, this is Israel saying we are going to shut up the American people.
[00:45:28.719 --> 00:45:32.319]  And then what do you think it is when Ben Shapiro runs around trying to police everything?
[00:45:32.639 --> 00:45:34.559]  He literally works for Netanyahu.
[00:45:36.079 --> 00:45:43.119]  And then old Ola Vin and all of us.
[00:45:43.359 --> 00:45:44.159]  Just give me a break.
[00:45:44.399 --> 00:45:47.519]  I mean, you're literally telling me you're going to censor me.
[00:45:48.719 --> 00:45:52.159]  And your definition of what's wrong is not.
[00:45:53.439 --> 00:45:57.759]  I mean, even we said overthrow Israel, rivers of the sea, blow it up, which I don't want.
[00:46:00.559 --> 00:46:01.839]  A, that's the wrong thing to do.
[00:46:01.999 --> 00:46:03.199]  B, I don't hate those people.
[00:46:03.359 --> 00:46:05.519]  I just dislike them trying to make me their slave.
[00:46:05.679 --> 00:46:06.719]  There's plenty of other groups doing it too.
