[00:00:04.960 --> 00:00:06.182]  There is a war.
[00:25:03.218 --> 00:25:12.127]  Because whether it's shooting somebody until they're dead, or if you take the Joe Biden approach and issue a few warning shots, either one of these tactics could end up with you in a prison cell.
[00:25:12.448 --> 00:25:15.451]  You can find more reports at InfoWars.com.
[00:25:16.912 --> 00:25:20.015]  If you want to protect yourself, get a double barrel shotgun.
[00:25:20.616 --> 00:25:27.022]  And I promise you, as I told my wife, we live in an area that's wooded and somewhat secluded.
[00:25:27.042 --> 00:25:38.073]  I said, Jill, if there's ever a problem, just walk out on the balcony here, walk out, put that double barrel shotgun and fire two blasts outside the house.
[00:25:46.664 --> 00:25:51.426]  A billion-dollar lawsuit filed today sheds some light on GMO.
[00:25:51.867 --> 00:25:54.228]  Even China doesn't want it in their country.
[00:25:54.328 --> 00:25:55.428]  Even China is banning it.
[00:25:55.688 --> 00:25:59.930]  And that's caused them, out of uncertainty, to essentially ban all U.S.
[00:25:59.990 --> 00:26:00.331]  corn.
[00:26:00.671 --> 00:26:09.275]  Courthouse News Service reports that seed giant Syngenta faces billion-dollar class actions in three states, claiming that China is restricting U.S.
[00:26:09.315 --> 00:26:15.078]  corn shipments because Syngenta released a genetically altered variety before the crop was approved for export to China.
[00:26:15.598 --> 00:26:18.481]  Syngenta, quote, destroyed the export of U.S.
[00:26:18.561 --> 00:26:23.085]  corn to China and caused depressed prices for all domestic corn.
[00:26:23.425 --> 00:26:26.407]  Well, while China may have embargoed all U.S.
[00:26:26.508 --> 00:26:32.052]  corn, essentially government regulators are starting to embargo mortgages.
[00:26:32.493 --> 00:26:35.796]  Even Ben Bernanke can't refinance his mortgage.
[00:26:36.136 --> 00:26:38.298]  Now, consider Ben Bernanke's situation.
[00:26:39.335 --> 00:26:43.859]  He's making about $250,000 per speech, doing quite a few speeches.
[00:26:44.620 --> 00:26:48.224]  He's got a multi-million dollar book contract in the works.
[00:26:48.524 --> 00:26:52.348]  And he's only trying to finance an $839,000 home.
[00:26:53.028 --> 00:27:00.696]  So his ratio is probably less than 0.4 of the price of his income to the price of the home that he's getting.
[00:27:01.136 --> 00:27:06.322]  Compared to a typical American, the median price of a home in the United States is $189,000.
[00:27:07.343 --> 00:27:08.044]  The median U.S.
[00:27:08.124 --> 00:27:21.518]  income is $52,000, so that means that you're looking at about three and a half times what you're making in a house for somebody else, whereas Bernanke is looking at something that's maybe a third of his income, and even he can't get a refinance.
[00:27:21.818 --> 00:27:24.780]  This is something that came out at a mortgage conference on Thursday.
[00:27:25.120 --> 00:27:29.203]  He's surprised everybody's been reported on by a lot of different outlets, New York Times, Bloomberg.
[00:27:29.464 --> 00:27:39.431]  He said just between us and he was on stage in Chicago on Thursday, he said, I recently tried to refinance my mortgage and I was unsuccessful in doing so.
[00:27:40.191 --> 00:27:41.672]  It's not that he can't qualify.
[00:27:42.032 --> 00:27:43.193]  It's the banking regulations.
[00:27:43.213 --> 00:27:52.358]  And if you look at this article from Bloomberg, look at this chart where it shows that essentially total mortgage credit has flatlined and it has not recovered since 2008.
[00:27:52.958 --> 00:28:00.482]  And one of the reasons that this is happening, of course, is the Dodd-Frank bill, which essentially was nothing but a golden parachute
[00:28:00.942 --> 00:28:07.244]  For those two criminals to retire on, they set up the Wall Street Reform and Consumer Protection Act of 2010.
[00:28:07.844 --> 00:28:12.686]  And if you believe that that's really protecting consumers, you're not paying attention.
[00:28:13.006 --> 00:28:15.707]  What it's doing is restricting the market.
[00:28:15.747 --> 00:28:23.009]  And as they point out in Bloomberg, they say the risk pendulum has clearly swung too far from reckless to fraidy cat.
[00:28:23.991 --> 00:28:30.218]  The reality is, is that lenders should be the ones making the decisions and risking their own money.
[00:28:31.127 --> 00:28:38.670]  We have this kind of Byzantine regulation shutting down credit because we have allowed the big banks to socialize their losses.
[00:28:39.010 --> 00:28:44.452]  The big banks, or any lenders for that matter, should be able to determine who they want to lend money to.
[00:28:44.532 --> 00:28:50.134]  They should be able to set the parameters of the risk, and then they should get the rewards or suffer the consequences.
[00:28:50.194 --> 00:28:51.855]  That's what you do in a free market.
[00:28:52.175 --> 00:28:53.375]  That's what we should be doing here.
[00:28:53.775 --> 00:28:54.236]  Stay with us.
[00:28:54.276 --> 00:28:57.357]  When we come back, we're going to take a look at Hong Kong and at ISIL.
[00:28:57.377 --> 00:28:57.997]  We'll be right back.
[00:28:59.699 --> 00:29:06.003]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:29:06.363 --> 00:29:07.844]  I believe our research is conclusive.
[00:29:07.864 --> 00:29:10.626]  This is the best iodine out there, and I know this for a fact.
[00:29:11.186 --> 00:29:15.949]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:29:16.069 --> 00:29:20.171]  For a limited time, experience the ancient power of Survival Shield X2.
[00:29:20.352 --> 00:29:25.555]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:29:29.815 --> 00:29:35.797]  Introducing the first proprietary oxygen-based intestinal cleanser, Oxy-Powder.
[00:29:36.437 --> 00:29:40.659]  Backed by FDA-approved Phase 1, 2, and 3 clinical trials.
[00:29:41.139 --> 00:29:47.441]  All the toxins from the air, the food, the water ultimately ends up in the gut or affects the gut.
[00:29:47.561 --> 00:29:52.723]  Take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:29:53.263 --> 00:29:57.024]  Secure your Oxy-Powder today at InfoWarsLife.com.
[00:29:57.144 --> 00:29:58.945]  That's InfoWarsLife.com.
[00:30:00.765 --> 00:30:01.305]  Welcome back.
[00:30:01.345 --> 00:30:05.966]  Now, in other international news, we learn on InfoWars.com, Hong Kong is striking back.
[00:30:06.066 --> 00:30:09.467]  West attempts to spin the growing anti-occupy movement.
[00:30:10.088 --> 00:30:18.870]  Now, they point out and document very well in this article how the United States is fostering revolution there, just as they have throughout the Arab Spring.
[00:30:19.762 --> 00:30:30.648]  We should bear in mind that whenever the government gets involved in funding somebody against the Chinese, against the Russians, or against any other group, that doesn't necessarily mean that that
[00:30:31.357 --> 00:30:35.259]  This movement has been taken over by the American government or is simply a tool.
[00:30:35.719 --> 00:30:38.860]  If we were to look at it that way, let's think about the American Revolution.
[00:30:38.880 --> 00:30:42.362]  Was that simply a fight between the British Empire and the French Empire?
[00:30:42.902 --> 00:30:44.583]  Of course it was at one level.
[00:30:44.843 --> 00:30:48.245]  And of course we would not have won that fight without the assistance of the French.
[00:30:48.585 --> 00:30:53.387]  But that doesn't mean that there weren't some real serious issues about liberty at stake.
[00:30:54.091 --> 00:30:57.474]  And we need to not make that same mistake when we look at other countries.
[00:30:57.494 --> 00:31:05.359]  One of the things that's very well documented in here, of course, is how Vietnam was used as a domino against China.
[00:31:05.399 --> 00:31:07.121]  That's how they sold it to the American public.
[00:31:07.141 --> 00:31:09.662]  That's how the military-industrial complex sold it.
[00:31:10.083 --> 00:31:15.867]  And of course, in the fog of war, Robert McNamara recounted how decades later, when he went to Vietnam,
[00:31:16.661 --> 00:31:22.665]  The fellow who had fought against him pounded the table and said, what were you thinking with this idiotic domino theory?
[00:31:23.065 --> 00:31:25.987]  We fought the Chinese for over a thousand years for our independence.
[00:31:26.268 --> 00:31:31.811]  We weren't going to become a subordinate of China and they are still fighting China today.
[00:31:31.871 --> 00:31:33.452]  You still see that they're not allied.
[00:31:33.873 --> 00:31:43.019]  We need to understand that is so we don't get drawn into wars in Syria and we need to understand that so that we don't throw under the bus every independence movement that we see.
[00:31:44.053 --> 00:31:52.016]  Now, speaking of involvement in Syria, we learned over the weekend that ISIS ammunition is shown to have origins in the United States and China.
[00:31:52.676 --> 00:32:01.420]  The New York Times reports it suggests that ammunition transferred into Syria and Iraq to help stabilize governments has instead passed from the governments to the jihadists.
[00:32:01.940 --> 00:32:03.761]  Well, it doesn't suggest that.
[00:32:03.881 --> 00:32:05.562]  They're the ones suggesting that's the case.
[00:32:05.943 --> 00:32:08.584]  We would say it's been much more directly passed in.
[00:32:09.005 --> 00:32:13.948]  They say rifle cartridges from the United States, the sample show, have played a significant role.
[00:32:14.508 --> 00:32:21.873]  Remember that it wasn't that long ago that InfoWars reported, it was actually August of 13, 2013, that we reported that there were 600,000 AK-47 cartridges purchased by the US Army.
[00:32:21.913 --> 00:32:22.193]  At the time,
[00:32:28.061 --> 00:32:30.742]  Everyone was asking where these were going because the U.S.
[00:32:30.862 --> 00:32:33.362]  Army does not use AK-47s.
[00:32:33.662 --> 00:32:36.743]  So why are they purchasing that kind of ammunition in that kind of quantity?
[00:32:37.263 --> 00:32:40.223]  We have shown over and over again the connections between the U.S.
[00:32:40.283 --> 00:32:45.944]  government and Syrian rebels who are now called ISIS or ISIL or whatever.
[00:32:46.024 --> 00:32:50.025]  They are surrogates being armed, trained, equipped, and protected by the U.S.
[00:32:50.045 --> 00:32:50.345]  government.
[00:32:50.625 --> 00:32:54.746]  And if you want to know how this looks, just look at the pictures in this article from Infowars.
[00:32:55.006 --> 00:32:55.226]  U.S.
[00:32:55.266 --> 00:32:59.148]  alliance with FSA and ISIL in just six photographs.
[00:32:59.548 --> 00:33:01.409]  I'm not going to run down through those photographs.
[00:33:01.449 --> 00:33:14.114]  You can go to the website and take a look at them, but it shows ample connection between one individual meeting with senators, meeting with the CIA, meeting with the rebels, just as we've seen Senator McCain do the same thing.
[00:33:14.254 --> 00:33:15.275]  It's an open secret.
[00:33:15.755 --> 00:33:19.857]  Everybody knows that we were going to invade a year ago to be Al Qaeda's air force.
[00:33:20.317 --> 00:33:40.405]  Nothing has changed and all of these actions that are happening now with ISIS, they've stood down just like they have stood down for the Ebola pandemic until it reaches a level that they want to use it to escalate into something else, into martial law at home with the Ebola pandemic or into another war to take down the Syrian government.
[00:33:40.445 --> 00:33:43.126]  That's what's been in their sights for many, many years.
[00:33:43.206 --> 00:33:44.547]  We've told you that from the very beginning.
[00:33:45.362 --> 00:33:46.683]  Well, that's it for our news tonight.
[00:33:46.823 --> 00:33:49.865]  Please consider becoming a Prison Planet TV subscriber.
[00:33:49.945 --> 00:33:52.947]  If you're watching on YouTube, please subscribe on YouTube.
[00:33:53.347 --> 00:33:57.430]  But you can help to support the operation with your paid subscription to Prison Planet TV.
[00:33:57.550 --> 00:34:00.772]  One subscription allows you to share it with up to 11 other people.
[00:34:01.513 --> 00:34:06.196]  You can all watch at the same time, as well as sharing Alex Jones' documentaries.
[00:34:06.816 --> 00:34:08.277]  Join us again tomorrow at 7 Central, 8 p.m.
[00:34:08.297 --> 00:34:08.477]  Eastern.
[00:34:17.176 --> 00:34:20.957]  City of Austin tap water versus filtered City of Austin tap water.
[00:34:21.377 --> 00:34:22.578]  I can like taste dirt in it.
[00:34:22.638 --> 00:34:23.778]  God knows what's in this.
[00:34:23.918 --> 00:34:24.898]  This is an aftertaste.
[00:34:24.938 --> 00:34:26.519]  Tastes like Austin water?
[00:34:26.779 --> 00:34:27.639]  Yeah, it does.
[00:34:27.699 --> 00:34:31.840]  These people just sampled City of Austin tap water straight from the faucet.
[00:34:32.080 --> 00:34:38.202]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:34:38.362 --> 00:34:39.163]  High quality H2O.
[00:34:39.183 --> 00:34:40.723]  That one is better.
[00:34:40.783 --> 00:34:41.763]  Tastes like nothing.
[00:34:41.943 --> 00:34:43.444]  Yep, I know what good water tastes like.
[00:34:43.504 --> 00:34:44.024]  It's good water.
[00:34:44.124 --> 00:34:52.672]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:34:53.073 --> 00:35:00.580]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:35:00.840 --> 00:35:03.363]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:35:03.923 --> 00:35:06.267]  Yeah, there's that processed flavor to it.
[00:35:06.607 --> 00:35:16.181]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:35:16.241 --> 00:35:17.763]  Okay, this is very tasty.
[00:35:17.783 --> 00:35:18.725]  It's good water.
[00:35:19.398 --> 00:35:19.818]  Refreshing.
[00:35:20.259 --> 00:35:20.619]  It's good.
[00:35:21.159 --> 00:35:23.501]  Go to InfoWarsStore.com today.
[00:35:23.901 --> 00:35:27.743]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:35:28.243 --> 00:35:31.525]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:35:38.030 --> 00:35:41.954]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:35:41.994 --> 00:35:44.496]  Central at InfoWarsNews.com.
[00:35:44.696 --> 00:35:51.563]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
