[00:00:04.997 --> 00:00:06.218]  There is a war.
[00:30:58.084 --> 00:31:15.950]  One of the most powerful points in the film, Robin Wright exits the hallucinogenic animation, and she finds herself in the real world, where people are just roaming around in this grey, grim reality, like inmates in an asylum, because they really only exist in an entertainment coma.
[00:31:16.710 --> 00:31:25.873]  So the question that Congress presents to us is, will people be willing to live in an entertainment utopia, but where they're actually enslaved by technology?
[00:31:26.647 --> 00:31:28.388]  You know, technology is just a tool.
[00:31:28.908 --> 00:31:30.790]  It can be used for good or for evil.
[00:31:31.190 --> 00:31:40.515]  And Eisenhower warned us about this with the military-industrial complex, saying that it would take over research, that it would take over technology and use it for its own purposes.
[00:31:41.056 --> 00:31:44.838]  We've seen this happening as technology accelerates.
[00:31:44.878 --> 00:31:49.121]  It's increasingly being used for destruction and for distraction.
[00:31:49.992 --> 00:31:50.833]  Not for production.
[00:31:51.533 --> 00:31:54.775]  It's being used to enslave us, not to serve us.
[00:31:55.535 --> 00:31:59.338]  The Congress could wake up some people about our obsession with entertainment.
[00:31:59.998 --> 00:32:01.699]  If only it were more entertaining.
[00:32:02.640 --> 00:32:04.401]  For Infowars Nightly News, I'm David Knight.
[00:32:05.660 --> 00:32:08.241]  Thank you for tuning in to the Info Wars Nightly News.
[00:32:08.341 --> 00:32:12.383]  If you are watching us on YouTube, subscribe to the Alex Jones Channel.
[00:32:12.523 --> 00:32:13.504]  Do it now!
[00:32:13.924 --> 00:32:18.466]  And then head over to PrisonPlanet.tv and become a subscriber there as well.
[00:32:18.766 --> 00:32:22.528]  You can get all sorts of content that you won't find on YouTube.
[00:32:23.028 --> 00:32:29.151]  And as always, you can share your username and password with up to 11 people at the same time.
[00:32:29.191 --> 00:32:34.154]  So it's 11 of you getting all the access that you need to fight the Info War.
[00:32:34.634 --> 00:32:35.999]  Thank you so much for tuning in tonight.
[00:32:36.080 --> 00:32:38.047]  We'll see you here tomorrow 7 p.m.
[00:32:38.107 --> 00:32:38.448]  Central.
[00:32:45.922 --> 00:32:49.706]  City of Austin tap water versus filtered City of Austin tap water.
[00:32:50.126 --> 00:32:51.287]  I didn't like taste dirt in it.
[00:32:51.387 --> 00:32:52.648]  God knows what's in this.
[00:32:52.668 --> 00:32:53.649]  This is an aftertaste.
[00:32:53.709 --> 00:32:55.271]  Tastes like Austin water?
[00:32:55.531 --> 00:32:56.392]  Yeah, it does.
[00:32:56.432 --> 00:33:00.596]  These people just sampled City of Austin tap water straight from the faucet.
[00:33:00.856 --> 00:33:06.902]  Next, we had them try a sample of tap water filtered with a ProPure G2.0 filtration system.
[00:33:07.122 --> 00:33:07.683]  High quality H2O.
[00:33:07.743 --> 00:33:09.464]  That one is better.
[00:33:09.524 --> 00:33:10.505]  Tastes like nothing.
[00:33:10.785 --> 00:33:12.206]  Yep, I know what good water tastes like.
[00:33:12.246 --> 00:33:12.787]  It's good water.
[00:33:12.867 --> 00:33:21.414]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:33:21.814 --> 00:33:29.320]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:33:29.601 --> 00:33:32.123]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:33:32.924 --> 00:33:35.006]  It has that processed flavor to it.
[00:33:35.366 --> 00:33:44.936]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:33:44.956 --> 00:33:46.678]  Okay, this is very tasty.
[00:33:46.778 --> 00:33:47.459]  It's good water.
[00:33:48.135 --> 00:33:48.555]  Refreshing.
[00:33:49.016 --> 00:33:49.356]  It's good!
[00:33:49.896 --> 00:33:52.238]  Go to InfoWarsStore.com today.
[00:33:52.638 --> 00:33:56.480]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:33:56.980 --> 00:34:00.282]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:34:06.764 --> 00:34:10.689]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:34:10.729 --> 00:34:13.232]  Central at InfoWarsNews.com.
[00:34:13.432 --> 00:34:20.320]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
