[00:00:04.946 --> 00:00:06.187]  There is a war.
[00:27:03.812 --> 00:27:05.253]  Yep, I know what good water tastes like.
[00:27:05.273 --> 00:27:05.813]  It's good water.
[00:27:05.893 --> 00:27:14.436]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:27:14.837 --> 00:27:22.360]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:27:22.640 --> 00:27:25.141]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:27:25.942 --> 00:27:28.044]  It has that processed flavor to it.
[00:27:28.385 --> 00:27:37.977]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:27:38.477 --> 00:27:39.739]  Okay, this is very tasty.
[00:27:39.819 --> 00:27:40.500]  It's good water.
[00:27:41.172 --> 00:27:41.592]  Refreshing.
[00:27:42.053 --> 00:27:42.393]  It's good.
[00:27:42.933 --> 00:27:45.275]  Go to InfoWarsStore.com today.
[00:27:45.675 --> 00:27:49.518]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:27:50.018 --> 00:27:53.320]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:28:05.492 --> 00:28:13.094]  Now with the Snowden leaks and what people have learned about how their phones are spying on them, consumers and businesses are demanding privacy.
[00:28:13.634 --> 00:28:18.635]  Apple got that message loud and clear, especially when there was a leak of data from iCloud.
[00:28:18.995 --> 00:28:23.497]  Now they're telling us that iOS 8 is going to be the solution to privacy.
[00:28:23.557 --> 00:28:24.877]  Here's Leanne McAdoo's report.
[00:28:26.215 --> 00:28:33.058]  Apple has announced that they will no longer unlock most phones or iPads for police, even with a search warrant.
[00:28:33.458 --> 00:28:47.365]  Rather than comply with binding court orders, Apple has reworked its latest encryption in a way that prevents the company, or anyone but the device's owner, from gaining access to user data that's typically stored on phones or tablets.
[00:28:47.825 --> 00:28:56.528]  With this latest upgrade, Apple will no longer be able to bypass your passcode, making it technically impossible for them to respond to government warrants.
[00:28:57.028 --> 00:28:58.269]  But not so fast.
[00:28:58.689 --> 00:29:09.053]  This all amounts to little more than Apple realizing that they're losing money by alienating customers who think that they've been all too willing to hand over their private data to the government.
[00:29:09.753 --> 00:29:17.858]  With the iOS 8, Apple absolves itself of any outright spying compliance by appearing to offer more rigorous security.
[00:29:18.319 --> 00:29:24.043]  If you're a person who's concerned about privacy, you'll buy their product and not the competitor's, right?
[00:29:24.563 --> 00:29:27.605]  Your user data can still be accessed.
[00:29:27.825 --> 00:29:30.387]  Most people already back up their phones to iCloud.
[00:29:30.827 --> 00:29:39.373]  Apple will still have the ability and the legal responsibility to turn over user data that's stored elsewhere, such as in its iCloud service.
[00:29:39.993 --> 00:29:48.942]  Users who want to prevent all forms of police access to their information will have to adjust settings in a way that blocks data from flowing to iCloud.
[00:29:49.362 --> 00:29:54.027]  But even that is not enough to stop the feds from accessing your private data.
[00:29:54.427 --> 00:30:03.016]  Rogue cell phone towers that have been popping up all over the country are already being used to clandestinely access your mobile devices.
[00:30:03.596 --> 00:30:16.166]  Meanwhile, as the media is focusing all of its attention on the fact that malicious hackers have stolen nude photos from celebrities, the fact that police are using this very same software is completely overlooked.
[00:30:16.746 --> 00:30:27.115]  Now, Apple's latest move to convince buyers that it's not actively participating in the surveillance panopticon by offering stronger encryption is little more than deception.
[00:30:27.515 --> 00:30:31.238]  It's just going to keep those slaves lining up to buy its products.
[00:30:32.574 --> 00:30:43.541]  And of course, as the Washington Post pointed out, Apple will still have the ability, and they say the legal responsibility, to turn over all of your information that's on iCloud to any law enforcement.
[00:30:44.061 --> 00:30:57.129]  It's very interesting that at the same time Apple is touting their new security at iOS 8, they have a job application out in China for someone who is going to help them to turn information over to the Chinese police, to the Chinese government.
[00:30:57.429 --> 00:30:59.331]  This just came out of LinkedIn.
[00:30:59.371 --> 00:31:03.234]  It was posted about six weeks ago, but now it's just been picked up by social media.
[00:31:03.614 --> 00:31:12.682]  This is a position that they say involves handling requests for information from various law enforcement agencies, as well as prosecutors and courts.
[00:31:13.102 --> 00:31:20.368]  Now, the article from the Wall Street Journal points out that just last month, Apple began storing more Chinese data locally, they said, for better performance.
[00:31:20.488 --> 00:31:24.071]  But I think maybe it's so that the Chinese government can have better access to it.
[00:31:24.591 --> 00:31:26.293]  Can you really trust them with it?
[00:31:26.713 --> 00:31:28.255]  Well, we're going to be watching that story.
[00:31:28.275 --> 00:31:31.078]  We're also going to be watching what happens in Scotland.
[00:31:31.098 --> 00:31:35.243]  We'll give you a report and an update on that tomorrow as we see this historic vote unfolding.
[00:31:35.684 --> 00:31:39.669]  If you're not a Prison Planet TV subscriber, please consider supporting our operation.
[00:31:40.209 --> 00:31:44.675]  It's one way that you can share information from a different perspective with your friends and relatives.
[00:31:45.055 --> 00:31:49.859]  A perspective of liberty and a different point of view than you'll hear in the mainstream media.
[00:31:49.879 --> 00:31:54.282]  That's essentially owned by the pharmaceutical companies and the banks, as we point out many times.
[00:31:54.622 --> 00:31:59.906]  One subscription can be shared with up to 11 other friends and family at the same time.
[00:31:59.946 --> 00:32:06.631]  You can all watch the nightly news each night, as well as have access to all of Alex Jones' documentaries.
[00:32:06.651 --> 00:32:08.232]  That's it for tonight.
[00:32:08.572 --> 00:32:10.774]  Join us tomorrow at 7 central, 8 p.m.
[00:32:10.834 --> 00:32:11.114]  Eastern.
[00:32:19.784 --> 00:32:23.710]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:32:23.750 --> 00:32:26.234]  Central at InfoWarsNews.com.
[00:32:26.455 --> 00:32:33.326]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
[00:32:38.905 --> 00:32:43.208]  You've experienced and heard about the benefits of Super Male Vitality.
[00:32:43.728 --> 00:32:46.230]  Now, the new formula has arrived.
[00:32:46.590 --> 00:32:50.473]  Introducing the new Super Female Vitality.
[00:32:50.773 --> 00:32:58.319]  I have specifically designed this formula to help the body naturally regulate itself without the use of artificial hormones.
[00:32:58.779 --> 00:33:02.101]  Key ingredients chosen from the highest quality sources.
[00:33:02.422 --> 00:33:08.486]  Secure your Super Female Vitality today from our limited stock at InfoWarsLife.com.
