[00:00:04.977 --> 00:00:06.178]  There is a war.
[00:24:50.021 --> 00:24:54.248]  And the Border Patrol, they just let ISIS members come across the border?
[00:24:55.126 --> 00:24:56.666]  No, they caught them at the border.
[00:24:56.686 --> 00:24:58.787]  Therefore, we know that ISIS is coming across the border.
[00:24:59.127 --> 00:25:05.249]  Two Central Texas men arrested on terror-related charges will both have a detention hearing tomorrow afternoon in federal court.
[00:25:05.409 --> 00:25:09.750]  Rahatul Khan and Michael Wolff, both 23, were arrested separately this week.
[00:25:10.130 --> 00:25:12.831]  They're both accused of providing support to terrorists.
[00:25:13.211 --> 00:25:14.151]  Is there synergy?
[00:25:14.351 --> 00:25:15.372]  Is there interaction?
[00:25:15.472 --> 00:25:20.153]  Is there a connection between the Mexican cartels and groups like ISIS?
[00:25:22.034 --> 00:25:23.514]  My opinion is
[00:25:25.034 --> 00:25:30.697]  Yes, there seems to be at least a talking up to each other.
[00:25:31.298 --> 00:25:31.758]  How much?
[00:25:32.098 --> 00:25:32.618]  I don't know.
[00:25:33.159 --> 00:25:40.823]  But they're using, drug cartels use the same operational plan as terrorist groups do.
[00:25:41.183 --> 00:25:49.107]  People from terrorist countries, countries that are deemed special interest countries, pouring in here undetected.
[00:25:50.288 --> 00:25:52.189]  It's time to step up and shut the border down.
[00:25:53.157 --> 00:25:55.980]  We can shut the border down in Afghanistan or Iraq.
[00:25:56.461 --> 00:25:57.402]  That's a big priority.
[00:25:57.882 --> 00:26:01.247]  Our biggest priority needs to be shut down this southwestern border.
[00:26:07.861 --> 00:26:15.706]  Well, that's it for this edition of the InfoWars Nightly News, but go to the InfoWars shop and get your order in right now for the limited edition Ebola shirt.
[00:26:15.986 --> 00:26:19.888]  These are coming in very soon and you want to make sure that you have your order in when they come due.
[00:26:20.208 --> 00:26:22.730]  Well, that's it for this edition of the InfoWars Nightly News.
[00:26:22.830 --> 00:26:25.752]  I'm your host, Jakari Jackson, and we'll see you again tomorrow night.
[00:26:33.823 --> 00:26:37.606]  City of Austin tap water versus filtered City of Austin tap water.
[00:26:38.026 --> 00:26:39.247]  I can like taste dirt in it.
[00:26:39.307 --> 00:26:40.428]  God knows what's in this.
[00:26:40.568 --> 00:26:41.548]  This has an aftertaste.
[00:26:41.589 --> 00:26:43.170]  Tastes like Austin water?
[00:26:43.430 --> 00:26:44.290]  Yeah, it does.
[00:26:44.350 --> 00:26:48.493]  These people just sampled City of Austin tap water straight from the faucet.
[00:26:48.774 --> 00:26:54.838]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:26:54.858 --> 00:26:55.819]  Can I call it H2O?
[00:26:55.839 --> 00:26:57.380]  That one is better.
[00:26:57.440 --> 00:26:58.440]  Tastes like nothing.
[00:26:58.721 --> 00:27:00.102]  Yep, I know what good water tastes like.
[00:27:00.162 --> 00:27:00.682]  It's good water.
[00:27:00.782 --> 00:27:09.329]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:27:09.730 --> 00:27:17.236]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:27:17.497 --> 00:27:20.019]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:27:20.579 --> 00:27:22.923]  Yeah, it has that processed flavor to it.
[00:27:23.263 --> 00:27:32.856]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:27:33.357 --> 00:27:34.619]  Okay, this is very tasty.
[00:27:34.699 --> 00:27:35.380]  It's good water.
[00:27:36.053 --> 00:27:36.473]  Refreshing.
[00:27:36.914 --> 00:27:37.274]  It's good.
[00:27:37.815 --> 00:27:40.136]  Go to InfoWarsStore.com today.
[00:27:40.537 --> 00:27:44.380]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:27:44.900 --> 00:27:48.183]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:27:54.682 --> 00:27:58.607]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:27:58.648 --> 00:28:01.151]  Central at InfoWarsNews.com.
[00:28:01.351 --> 00:28:08.221]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
