[00:00:05.014 --> 00:00:06.216]  There is a war.
[00:24:11.961 --> 00:24:16.482]  So, people are going to see them as relevant sources of information, and may even start citing with these guys.
[00:24:17.062 --> 00:24:17.823]  For certain points.
[00:24:17.863 --> 00:24:22.266]  He talks about a case where he was guiding people to not complain about the price of oil rising.
[00:24:22.787 --> 00:24:26.610]  And he would come on and say, well, if you're too poor to drive, you shouldn't be driving anyway.
[00:24:27.110 --> 00:24:31.394]  To take people away from the argument that why is the price of oil rising and to attack him.
[00:24:32.175 --> 00:24:33.396]  Pretty insane stuff there.
[00:24:36.298 --> 00:24:40.100]  Yes, there are paid government trolls on social media, blogs, forums and websites.
[00:24:40.140 --> 00:24:42.242]  This is by Michael Schneider out of the American Dream.
[00:24:43.382 --> 00:24:55.170]  A UK intelligence outfit known as Government Communications Headquarters, through a previously secret unit known as the Joint Threat Research Intelligence Group, has been systematically attempting to control, infiltrate and manipulate and warp online discussions.
[00:24:56.090 --> 00:25:15.310]  Among the core self-identified purposes of J-T-R-I-G, or JITRIG, are two tactics, to inject all sorts of false material onto the internet in order to destroy the reputation of its targets, and to use social sciences and other techniques to manipulate online discourse and activism to generate outcomes it considers desirable.
[00:25:16.348 --> 00:25:23.433]  And it lists several things that they use, including false flag operations, fake victim blog posts, and negative information.
[00:25:23.773 --> 00:25:26.675]  All things you've seen out there by the paid government trolls.
[00:25:27.536 --> 00:25:31.718]  But here's where it hits home in the United States, and specifically with the Obama administration.
[00:25:32.499 --> 00:25:38.483]  Back in 2010, an article uncovered a paper that was written by Cass Sunstein, who was an Obama advisor.
[00:25:38.943 --> 00:25:45.368]  And it talks about, instead of calling it government trolling, or government paid trolls, they call it cognitive infiltration.
[00:25:46.647 --> 00:25:47.107]  Here we go.
[00:25:47.587 --> 00:25:52.629]  Sunstein co-authored a 2008 paper titled Conspiracy Theories, in which he wrote,
[00:26:02.622 --> 00:26:22.843]  They go on to propose that the best response consists of cognitive infiltration of extremist groups, where they suggest, among other tactics, government agents and their allies might enter chat rooms, online social networks, and even real space groups and attempt to undermine percolating conspiracy theories by raising doubts about their factual premise, casual logic, or implication for political action.
[00:26:23.444 --> 00:26:29.027]  They also talk about using people from the outside, not seen with the government, but getting them to get in on the debate.
[00:26:29.087 --> 00:26:33.830]  Therefore, you could use them as experts and thereby discrediting different conspiracy theories.
[00:26:34.230 --> 00:26:48.719]  A good case in point is when Popular Mechanics came out and debunked certain theories about 9-11, where they said it was actually possible for jet fuel and office furniture to completely destroy two towers and destroy a third tower that wasn't even hit by a plane.
[00:26:49.279 --> 00:26:50.080]  Happens all the time.
[00:26:50.660 --> 00:26:51.761]  Except that it's never happened.
[00:26:52.402 --> 00:26:53.403]  Only in those three cases.
[00:26:56.346 --> 00:27:01.853]  So these government paid trolls actually camouflage themselves into the certain personas that they make out there.
[00:27:02.193 --> 00:27:03.955]  And you actually think these are just regular people.
[00:27:04.235 --> 00:27:05.917]  But they're actually being paid to do this.
[00:27:06.197 --> 00:27:07.219]  That's the scary thing.
[00:27:07.952 --> 00:27:09.312]  In fact, they even have a playbook.
[00:27:09.733 --> 00:27:12.393]  They use lots of different tactics, and I'm going to get to those in one second.
[00:27:12.693 --> 00:27:14.994]  But here's a case, and this is out of Washington's blog.
[00:27:15.334 --> 00:27:25.077]  It's called The Secret Playbook of Internet Trolls, and it talks about how the group Common Dreams caught a troll using different internet usernames to create arguments and create dissent.
[00:27:25.717 --> 00:27:26.597]  You know, in their articles.
[00:27:27.237 --> 00:27:34.199]  And the troll was identified as a Jewish Harvard graduate in his 30s who was irritated by the website's discussion of issues involving Israel.
[00:27:34.579 --> 00:27:39.400]  He posted anti-Semitic diatribes such as Hitler should have finished the job and killed all the Jews using one alias.
[00:27:39.720 --> 00:27:47.242]  Then a couple minutes later he posts an attack on the first poster using a different alias claiming the criticism of Israel is the same thing as anti-Semitism.
[00:27:47.562 --> 00:27:53.884]  Now let's get to the final thing which is the different tactics that trolls use to create dissent and guide public opinion.
[00:27:56.986 --> 00:28:02.530]  This is out of Washington's blog, How to Spot and Defeat Disruption on the Internet, 15 Rules of Web Disruption.
[00:28:03.211 --> 00:28:03.611]  Number 1.
[00:28:04.472 --> 00:28:06.393]  Start a partisan divide and conquer fight.
[00:28:07.554 --> 00:28:07.974]  Number 2.
[00:28:08.114 --> 00:28:10.936]  Pretend it's hopeless because we'll all be squashed if we try.
[00:28:12.057 --> 00:28:12.558]  Number 3.
[00:28:12.938 --> 00:28:16.801]  Demand complete, foolproof, and guaranteed solutions to the problems being discussed.
[00:28:17.657 --> 00:28:20.798]  You've seen all this out there, and these are the different tactics they use.
[00:28:20.838 --> 00:28:21.638]  I'm going to continue on.
[00:28:21.738 --> 00:28:22.198]  Number 4.
[00:28:22.698 --> 00:28:26.339]  Suggest extreme, over-the-top, counterproductive solutions that will hurt more than help.
[00:28:27.320 --> 00:28:27.920]  Number 5.
[00:28:28.060 --> 00:28:29.560]  And we see this one a lot at InfoWars.
[00:28:30.020 --> 00:28:33.981]  Pretend that alternative media are untrustworthy and motivated solely by money.
[00:28:35.082 --> 00:28:35.602]  Number 6.
[00:28:36.642 --> 00:28:39.323]  Coordinate with a couple of others to shut down reasonable comments.
[00:28:40.163 --> 00:28:40.743]  Number 7.
[00:28:41.103 --> 00:28:42.264]  Use an army of sock puppets.
[00:28:42.704 --> 00:28:44.004]  That's the government-paid trolls.
[00:28:44.984 --> 00:28:45.405]  Number 8.
[00:28:45.745 --> 00:28:46.725]  Censor social media.
[00:28:47.830 --> 00:28:48.310]  Number 9.
[00:28:48.471 --> 00:28:56.078]  When the powers that be cut corners and take criminally reckless gambles with our lives and livelihoods, protect them by pretending that it was an inevitable result.
[00:28:56.938 --> 00:28:59.521]  Like no one could have known that the economy was going to collapse in 2008.
[00:29:00.502 --> 00:29:01.943]  Except all the guys that profited from it.
[00:29:03.598 --> 00:29:04.238]  Number 10.
[00:29:04.738 --> 00:29:10.440]  Protect the rich and powerful by labeling any allegations of criminal activity as being a conspiracy theory.
[00:29:11.020 --> 00:29:12.780]  Goldman Sachs gets caught rigging the markets?
[00:29:13.080 --> 00:29:15.801]  Hey, let's give them some bailouts because they had no idea it was going to happen.
[00:29:15.821 --> 00:29:20.983]  And if you think that those guys are in collusion with other giant banks out there, you're a conspiracy theorist.
[00:29:21.803 --> 00:29:22.323]  Number 11.
[00:29:22.783 --> 00:29:25.984]  Avoid discussing key issues and instead focus on side issues.
[00:29:26.752 --> 00:29:27.312]  Number 12.
[00:29:27.593 --> 00:29:28.473]  Use a straw man.
[00:29:29.054 --> 00:29:34.978]  Create a seeming element of your opponent's argument which you can easily knock down and make yourself look good and the opponent look bad.
[00:29:35.739 --> 00:29:36.359]  Number 13.
[00:29:36.419 --> 00:29:36.899]  Hit and run.
[00:29:37.460 --> 00:29:40.922]  Make a brief attack of your opponent or the opposite position and then scamper off.
[00:29:41.603 --> 00:29:42.223]  Number 14.
[00:29:42.463 --> 00:29:43.204]  Question motives.
[00:29:43.704 --> 00:29:51.070]  Twist or amplify any facet which could be taken to imply that the opponent operates out of a hidden personal agenda or other bias.
[00:29:52.984 --> 00:30:00.090]  Like he doesn't want fluoride in the water because he wants our teeth to rot, or because he hates dentists, or anything else like that.
[00:30:00.171 --> 00:30:05.756]  Not that it's actually a cancer-causing chemical that we put in our water and actually pay for it, and it comes from industrial hazardous waste.
[00:30:06.056 --> 00:30:07.017]  No, that doesn't matter.
[00:30:07.337 --> 00:30:09.879]  It's the fact that you don't like dentists or some other BS argument.
[00:30:10.500 --> 00:30:14.003]  And the last one, associate opponent charges with old news.
[00:30:14.463 --> 00:30:19.108]  So that's taking, say you have a new revelation about something and saying, no, no, no, that was already debunked.
[00:30:19.892 --> 00:30:21.193]  And that's my troll voice, I guess.
[00:30:21.233 --> 00:30:22.394]  I use that a lot around the office.
[00:30:22.494 --> 00:30:23.775]  Nah, nah, nah, nah, nah.
[00:30:24.896 --> 00:30:26.517]  Anyway, enough about trolls.
[00:30:26.857 --> 00:30:28.258]  That's ways you can identify them.
[00:30:28.318 --> 00:30:33.102]  And one way to, a solution for this, is when you see them using these tactics, just call them out.
[00:30:33.202 --> 00:30:35.704]  Hey, you're using number 14 of the troll rulebook.
[00:30:36.004 --> 00:30:37.826]  You're using number 3 of the troll rulebook.
[00:30:38.066 --> 00:30:39.327]  Let's put trolls in their place.
[00:30:39.667 --> 00:30:45.632]  Even though they are entertaining and funny to watch and funny to read about, they do cause damage out there, especially the ones that are government paid.
[00:30:46.172 --> 00:30:47.834]  This is Rob Dewitt with Infowars.com.
[00:30:48.174 --> 00:30:54.841]  Don't forget you can become a member of PrisonPlanet.tv by signing up now and your subscription can be shared with 11 other people.
[00:30:55.101 --> 00:30:57.704]  That's like having 11 Infowarriors for the price of one.
[00:30:58.144 --> 00:30:58.965]  Become a member today.
[00:30:59.365 --> 00:31:00.907]  Thank you and we are signing off.
[00:31:09.602 --> 00:31:18.294]  Well that's it for the InfoWars Nightly News, but stay tuned because right after this break in just a few moments, Alex Jones will tell you about an exclusive offer available in the InfoWars shop.
[00:31:18.655 --> 00:31:22.661]  I'm Jakari Jackson from the InfoWars Command Center, and we'll see you again tomorrow night.
[00:31:30.325 --> 00:31:34.126]  City of Austin tap water versus filtered City of Austin tap water.
[00:31:34.547 --> 00:31:35.727]  I didn't like, it tastes dirt in it.
[00:31:35.807 --> 00:31:36.927]  God knows what's in this.
[00:31:37.088 --> 00:31:38.068]  This has an aftertaste.
[00:31:38.088 --> 00:31:39.688]  Tastes like Austin water?
[00:31:39.949 --> 00:31:40.789]  Yeah, it does.
[00:31:40.849 --> 00:31:45.010]  These people just sampled City of Austin tap water straight from the faucet.
[00:31:45.251 --> 00:31:51.353]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:31:51.533 --> 00:31:52.313]  High quality H2O.
[00:31:52.333 --> 00:31:53.874]  That one is better.
[00:31:53.954 --> 00:31:54.954]  Tastes like nothing.
[00:31:55.214 --> 00:31:56.615]  Yep, I know what good water tastes like.
[00:31:56.675 --> 00:31:57.175]  It's good water.
[00:31:57.295 --> 00:32:05.818]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:32:06.239 --> 00:32:13.742]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:32:14.022 --> 00:32:16.523]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:32:17.083 --> 00:32:19.465]  Yeah, it has that processed flavor to it.
[00:32:19.785 --> 00:32:29.371]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:32:29.391 --> 00:32:31.132]  Okay, this is very tasty.
[00:32:31.172 --> 00:32:31.873]  It's good water.
[00:32:32.555 --> 00:32:32.995]  Refreshing?
[00:32:33.436 --> 00:32:33.776]  It's good!
[00:32:34.316 --> 00:32:36.658]  Go to InfoWarsStore.com today.
[00:32:37.058 --> 00:32:40.900]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:32:41.400 --> 00:32:44.702]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:32:50.956 --> 00:33:05.384]  And finally tonight, here on InfoWars Nightly News, we're going to look at a new film, a documentary out by one of my favorite documentary filmmakers, Joel Gilbert, who made Dreams of My Real Father, that was a huge underground success a few years ago.
[00:33:05.864 --> 00:33:08.626]  Well, he's now made There's No Place Like Utopia.
[00:33:09.446 --> 00:33:13.589]  And my friends, we are in a culture war against the collectivist.
[00:33:14.150 --> 00:33:26.919]  We're in a culture war against the crony capitalist robber barons, like Bill Gates and Warren Buffett, who are tax exempt, but who lobby to raise taxes on poor people, the middle class, and new wealth.
[00:33:27.220 --> 00:33:29.802]  It is absolutely vital, essential,
[00:33:30.822 --> 00:33:33.024]  That the general population of the U.S.
[00:33:33.184 --> 00:33:42.110]  and the population of the world understands that there are ultra-rich, historically, that want to set up fascist style dictatorships.
[00:33:42.950 --> 00:33:48.694]  And more often than not, they sell them as socialist or communist utopias.
[00:33:49.475 --> 00:33:53.378]  And that is exactly what There's No Place Like Utopia breaks down.
[00:33:53.758 --> 00:33:56.340]  And it shows, in a very entertaining fashion,
[00:33:57.403 --> 00:34:15.193]  But also a frightening fashion, exactly how this process is carried out and how it creates a complete blight of just absolutely destitute people on welfare or who are working for the system who've had their literal hopes and dreams stolen.
[00:34:25.338 --> 00:34:26.659]  Oh, we're glad you landed at Oz.
[00:34:26.699 --> 00:34:27.519]  We've got a wizard here.
[00:34:27.559 --> 00:34:28.600]  He can solve your problems.
[00:34:28.940 --> 00:34:31.562]  Because he's special!
[00:34:33.183 --> 00:34:34.724]  You can keep your doctor.
[00:34:34.744 --> 00:34:37.226]  You can keep your plan.
[00:34:37.246 --> 00:34:39.428]  People on welfare assistance here, mostly.
[00:34:39.828 --> 00:34:40.909]  That's the whole city.
[00:34:41.269 --> 00:34:48.414]  We're gonna replace capitalism with socialism.
[00:34:48.474 --> 00:34:50.596]  To remake the world as it should be.
[00:34:52.168 --> 00:34:52.748]  Utopia.
[00:34:53.129 --> 00:34:54.669]  It's the kingdom of heaven on earth.
[00:34:54.970 --> 00:34:55.890]  That's what they believe.
[00:34:58.191 --> 00:34:59.392]  Everything is boarded up.
[00:35:00.573 --> 00:35:02.433]  We're just getting poorer, honestly.
[00:35:02.714 --> 00:35:04.194]  There's no home left anymore.
[00:35:04.234 --> 00:35:05.615]  They're stuck in Oz.
[00:35:06.135 --> 00:35:09.597]  They never get home.
[00:35:09.977 --> 00:35:11.758]  You gotta survive in Detroit.
[00:35:12.159 --> 00:35:13.379]  It's about surviving.
[00:35:13.839 --> 00:35:17.381]  Everybody who had been doing business legally wound up a criminal.
[00:35:18.122 --> 00:35:20.303]  They're turning a church into a mosque.
[00:35:23.355 --> 00:35:25.617]  Good to see they're obeying the laws here in Colorado.
[00:35:25.637 --> 00:35:26.597]  They're respecting the laws.
[00:35:27.819 --> 00:35:29.820]  Here comes the Secret Service.
[00:35:35.225 --> 00:35:36.466]  We're not becoming a utopia.
[00:35:36.946 --> 00:35:39.028]  What I call it is the Urban Removal Project.
[00:35:42.972 --> 00:35:43.692]  Does it look the same?
[00:35:44.053 --> 00:35:44.253]  No.
[00:35:44.593 --> 00:35:45.053]  Not at all.
[00:35:46.214 --> 00:35:48.036]  What is the demographic now at your high school?
[00:35:48.476 --> 00:35:49.097]  It's 99% Hispanic.
[00:35:53.347 --> 00:35:56.269]  I won't have to worry about putting gas in my car.
[00:35:56.329 --> 00:35:58.570]  I won't have to worry about paying my mortgage.
[00:35:58.630 --> 00:36:00.992]  Did Obama pay for your mortgage?
[00:36:01.892 --> 00:36:03.193]  And did he pay for your gas?
[00:36:05.534 --> 00:36:07.415]  Socialism is all negative.
[00:36:07.595 --> 00:36:09.276]  It can't bring to anything good.
[00:36:09.436 --> 00:36:14.119]  I need you to keep hoping.
[00:36:17.561 --> 00:36:19.142]  I need you to keep on believing.
[00:36:35.197 --> 00:36:49.405]  Now I'm very excited and honored to be able to announce here exclusively that InfoWars.com has the rights to offer this film to the public first when no one else is able to do so.
[00:36:50.205 --> 00:36:57.429]  For the next three weeks, Infowarsstore.com is the exclusive venue where you are able to order the film.
[00:36:57.649 --> 00:36:58.750]  It just came in today.
[00:36:59.230 --> 00:37:05.253]  We have a large stock of it, but in the past, his films have sold out very, very quickly.
[00:37:05.533 --> 00:37:18.280]  So you have a chance to support the Infowar, but more importantly, to support true free market economics when you order your copy or copies of There's No Place Like Utopia from Infowarsstore.com.
[00:37:19.721 --> 00:37:27.924]  We're also working on a deal with Joel later to be able to premiere it here via the internet and television for PrisonPlanet.tv viewers.
[00:37:28.224 --> 00:37:41.610]  But it's so vital to get this hard-hitting tool to show to young people, to show to friends and family, to show your college students, to show your high school students, to show your boss or your employees so they understand
[00:37:42.290 --> 00:37:49.257]  That once the government gets more than 50% of people dependent, they're going to be able to vote to make the rest of us political slaves.
[00:37:49.697 --> 00:37:56.764]  This has been done in country after country, and now it's being done here in a process of domestication.
[00:37:57.365 --> 00:37:59.947]  So please, join me in promoting this film.
[00:38:00.808 --> 00:38:10.293]  Purchase the film from Infowarsstore.com, show it to friends and family, order multiple copies, give it to people for their birthday or Christmas and the holidays coming up.
[00:38:10.913 --> 00:38:19.118]  Because when you fund independent, liberty-based films and media, you grow that culture and you grow that market.
[00:38:19.989 --> 00:38:22.270]  I've talked many times about voting with your dollars.
[00:38:22.951 --> 00:38:25.872]  20 years ago, you couldn't find organic food but in specialty shops.
[00:38:26.172 --> 00:38:27.313]  It was incredibly expensive.
[00:38:27.813 --> 00:38:38.539]  Now, because so many people have bought it, it is displacing the non-organic GMO and the price is dropping because so much competition has come into the market.
[00:38:39.139 --> 00:38:46.324]  There are libertarian-based films now that are being seen by tens of millions of people worldwide, not just my documentary films.
[00:38:46.784 --> 00:38:58.791]  And so that's why I'm promoting Joel Gilbert's film, There's No Place Like Utopia, because it tells the story in a very compelling, truthful, humorous, but also serious at times way.
[00:38:59.232 --> 00:39:07.237]  And it is a wonderful tool to wake up your friends and family and progressives who believe they're good people, but have been brainwashed
[00:39:07.697 --> 00:39:08.477]  I think so.
[00:39:28.223 --> 00:39:41.186]  But all of us doing our part to wake up others and to promote liberty and a new renaissance will, when stacked up against collectivism and all different forms of tyranny, will be victorious.
[00:39:41.606 --> 00:39:42.486]  History shows it.
[00:39:43.027 --> 00:39:49.148]  History documents the fact that all that evil men and tyrants need to flourish is that good men and women do nothing.
[00:39:49.508 --> 00:40:01.476]  So again, get the film, There's No Place Like Utopia, available right now exclusively at InfoWarsStore.com or call toll free 888-253-3139.
[00:40:02.376 --> 00:40:13.543]  Well, I'm Alex Jones signing off for Jakari Jackson, the host of the news, earlier tonight right here in this chair, and the rest of the great crew, and all of you out there, the viewers, we couldn't do it without your support.
[00:40:13.824 --> 00:40:18.667]  And never forget, if you're watching this transmission, you are the resistance!
[00:40:31.610 --> 00:40:38.534]  Celebrate the spirit of freedom and liberty upon which our nation was founded at InfoWarsShop.com.
[00:40:38.594 --> 00:40:42.376]  Molon Lave is ancient Greek for come and take it.
[00:40:42.416 --> 00:40:49.900]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:40:50.140 --> 00:40:54.083]  Now available in women's tees and proudly made in the USA.
[00:40:54.243 --> 00:41:02.290]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:41:03.171 --> 00:41:04.392]  Badass!
[00:41:04.772 --> 00:41:08.435]  And be sure to check out the new arrivals at Infowars Life.
[00:41:08.735 --> 00:41:18.283]  Where you can prepare your body to perform at peak levels with Survival Shield, Nascent Iodine, Super Male Vitality, and Fluoride Shield.
[00:41:18.684 --> 00:41:19.765]  And wake up, America!
[00:41:20.065 --> 00:41:24.269]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:41:24.349 --> 00:41:31.074]  So get incredibly high-quality, freedom-based products and help fund the revolution at infowarshop.com.
[00:41:33.194 --> 00:41:37.119]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:41:37.160 --> 00:41:39.663]  Central at InfoWarsNews.com.
[00:41:39.863 --> 00:41:46.733]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
