[00:00:00.089 --> 00:00:00.550]  I don't know.
[00:50:38.003 --> 00:50:47.929]  They are going to attack the Second Amendment, and they are going to try to push for universal background checks, and for mental illness.
[00:50:48.729 --> 00:50:55.814]  But the thing is, the DSM-5, which psychologists use to diagnose mental disorders,
[00:50:57.263 --> 00:51:00.686]  It's so broad that anyone could be diagnosed with mental disorder.
[00:51:01.386 --> 00:51:10.273]  So, universal background checks under the guise of mental issues, mental disorders, it just leads to gun confiscation.
[00:51:10.373 --> 00:51:20.240]  Well, listen, I remember in 6th grade about the 10th time kids that had flunked 3 grades were beating me up and I would fight back and push one of them over and he had to go to the hospital.
[00:51:21.257 --> 00:51:22.258]  They called my parents in.
[00:51:22.278 --> 00:51:25.180]  They said, we want to put your son on Ritalin and maybe some other drugs.
[00:51:25.581 --> 00:51:29.964]  And my dad's like, you're the one, my son's being attacked by all your gang members.
[00:51:30.385 --> 00:51:31.085]  He's done nothing wrong.
[00:51:31.125 --> 00:51:32.046]  No, I'm not putting him on drugs.
[00:51:32.727 --> 00:51:34.128]  And then the same thing continued to happen.
[00:51:34.568 --> 00:51:37.151]  Drug your son because he stands up for himself.
[00:51:37.694 --> 00:51:42.715]  Yeah, and the thing about it was, is, you know, you trust these guys just like you said, to go out there and fight for their country.
[00:51:42.735 --> 00:51:48.116]  They're trained in firearms, proficient in firearms, but then they say that you can't carry your own firearm on base.
[00:51:48.416 --> 00:51:55.257]  And as Kit pointed out, that even with a police presence on the base, they only had, what, 15 minutes for a response time?
[00:51:55.837 --> 00:51:56.537]  10, 15 minutes?
[00:51:56.917 --> 00:52:00.398]  You know, so it's not a very... The average police response time is 12 minutes.
[00:52:00.518 --> 00:52:05.559]  Yeah, so I mean, even in a place where they have a monopoly on force, they can't even use that force to protect themselves.
[00:52:06.715 --> 00:52:07.095]  Absolutely.
[00:52:07.115 --> 00:52:07.655]  Well, that's it.
[00:52:08.436 --> 00:52:08.956]  Exactly.
[00:52:09.156 --> 00:52:12.697]  And now, Paul Watson wrote the article, should we disarm the whole military?
[00:52:12.717 --> 00:52:16.039]  Because with the people, they say if somebody commits a crime, we're all guilty.
[00:52:16.339 --> 00:52:16.519]  Right.
[00:52:16.559 --> 00:52:17.619]  Well, then disarm the military.
[00:52:18.400 --> 00:52:19.220]  We're going to be right back.
[00:52:19.260 --> 00:52:23.302]  I want to continue to break down this press conference and the fact that he was on drugs.
[00:52:24.079 --> 00:52:28.181]  When you need it the most, will your generator power equipment or vehicle be ready?
[00:52:28.321 --> 00:52:35.584]  Gas and diesel fuels go bad quickly when stored, and more than half of generator failures during disasters occur as a result of expired fuel.
[00:52:35.724 --> 00:52:39.705]  PRI Fuel Stabilizers keep your fuel fresh for when you need it most.
[00:52:39.825 --> 00:52:45.728]  Nuclear power stations, emergency service providers, and ships at sea rely on PRI Fuel Stabilizers.
[00:52:46.548 --> 00:52:53.534]  Call 888-776-9373 or visit priproducts.com to find the dealer nearest you.
[00:52:54.155 --> 00:52:57.798]  Clean water at home, clean water at the office, clean water on the go.
[00:52:58.079 --> 00:53:03.964]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[00:53:04.324 --> 00:53:07.127]  Thousands of satisfied customers can't be wrong.
[00:53:07.487 --> 00:53:10.670]  For free shipping within the U.S., go to goberkey.com.
[00:53:11.010 --> 00:53:14.332]  Or call 877-886-3653.
[00:53:14.372 --> 00:53:18.095]  That's 877-886-3653.
[00:53:18.155 --> 00:53:21.557]  Helping thousands prepare since 2005.
[00:53:21.857 --> 00:53:23.118]  Goberky.com.
[00:53:23.698 --> 00:53:25.700]  It's time for a home security quiz.
[00:53:26.060 --> 00:53:39.048]  What effective home security device is smaller than a coffee cup, fakes out burglars into thinking someone is home at your house while you're away, plugs into any wall outlet, is recommended by many police departments, and sells for less than $30?
[00:53:40.109 --> 00:53:41.790]  Yes, it's fake TV.
[00:53:42.050 --> 00:53:44.211]  This year, about one in every 50 U.S.
[00:53:44.251 --> 00:53:47.833]  homes will have a break-in with burglars usually picking the easy target.
[00:53:48.153 --> 00:53:50.334]  A dark house that looks like no one is home.
[00:53:50.655 --> 00:53:58.599]  Fake TV is a small electronic security device that makes it look like someone is home watching TV by simulating the light from a real TV.
[00:53:59.239 --> 00:54:04.723]  Fake TV could be the difference between coming home to a secure house or one that's been ransacked.
[00:54:04.943 --> 00:54:11.807]  To get your fake TV for only $29.95 with free shipping, go to faketv.com or call 1-877-5-FAKE-TV.
[00:54:11.827 --> 00:54:12.087]  That's 877-532-5388.
[00:54:12.167 --> 00:54:12.788]  Or go to faketv.com.
[00:54:12.888 --> 00:54:15.149]  Fake TV, the burglar deterrent.
[00:54:23.274 --> 00:54:24.935]  Introducing Pro-1.
[00:54:25.195 --> 00:54:28.698]  All of your filtration in one system, portable, on-the-go.
[00:54:28.818 --> 00:54:33.241]  No more do you have two or three filters to just reduce sodium fluoride.
[00:54:33.401 --> 00:54:39.385]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:54:39.505 --> 00:54:50.273]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:54:50.473 --> 00:54:56.798]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:54:56.958 --> 00:55:13.971]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:55:14.272 --> 00:55:18.655]  Get your Pro-Pure with the new Pro-1 filters today at InfoWarsTore.com.
[00:55:19.055 --> 00:55:47.055]  Man thinks cause he rules at us He can't do it as he please And if things don't change soon He will Oh man has invented his doom First step was touching the moon
[00:55:48.735 --> 00:56:01.940]  By the way, I want to show you here, if you're a TV viewer, at PrisonPlanet.TV, the ambient... How many pages is this?
[00:56:01.960 --> 00:56:03.081]  20-something page.
[00:56:04.141 --> 00:56:05.862]  Adverse reactions and side effects.
[00:56:06.442 --> 00:56:08.263]  Abnormal thinking and behavioral problems, 5.3.
[00:56:08.343 --> 00:56:13.225]  Bizarre behavior, agitation, depersonalization.
[00:56:14.215 --> 00:56:15.616]  And then it just goes on.
[00:56:15.676 --> 00:56:18.697]  Violent behavior, suicide attempts, abnormal thinking.
[00:56:18.717 --> 00:56:24.679]  I want to get back to our reporters, because this will take a long time to read all 22 pages.
[00:56:25.299 --> 00:56:35.383]  Abnormal thoughts, behaviors, symptoms include more outgoing and aggressive behavior than normal, confusion, agitation, hallucinations, worsening of depression, and suicidal thoughts or actions.
[00:56:36.883 --> 00:56:39.884]  I mean, every one of these drugs is in the hallucinogen family.
[00:56:42.793 --> 00:56:45.595]  You put people on hallucinogens, they're gonna have a bad trip.
[00:56:46.895 --> 00:56:54.620]  Sleepwalking, and you add it to violent behavior, I call that sleep killing.
[00:56:55.801 --> 00:56:57.962]  And the general public's already in a trance-like state.
[00:56:58.382 --> 00:57:00.243]  These people are literally zombie killers.
[00:57:01.284 --> 00:57:08.008]  And somebody makes them mad, and they snap, and they kill 18 villagers in Afghanistan, and we give them, you know, 50 years in prison.
[00:57:08.468 --> 00:57:10.850]  When the person admittedly said, I didn't know who I was.
[00:57:11.860 --> 00:57:17.121]  Guy had served four tours, had part of his foot blown off, had a prosthesis and they made him go back.
[00:57:17.861 --> 00:57:18.662]  Automatic re-up.
[00:57:19.322 --> 00:57:20.022]  Sergeant Bales.
[00:57:20.502 --> 00:57:25.703]  And then he snapped when they put him on a bunch of medication because he was in an IED attack and his buddy got killed.
[00:57:26.243 --> 00:57:33.505]  So they put him on a bunch of new drugs and he flipped out and killed people and he's going to be in a military prison forever because we can't admit it's the drugs.
[00:57:34.165 --> 00:57:36.406]  We can't ever admit it's the drugs.
[00:57:38.544 --> 00:57:39.425]  Just more drugs.
[00:57:39.445 --> 00:57:42.788]  You're taking this pill and now you have this side effect, so now let's give you this pill.
[00:57:42.808 --> 00:57:44.410]  Let's give you this pill to counteract that pill.
[00:57:44.730 --> 00:57:45.971]  It's all about the pills, you know?
[00:57:46.012 --> 00:57:52.918]  Instead of giving these guys real treatment and trying to really help them in whatever area that they need it, it's just say, take this drug, take more drugs.
[00:57:53.973 --> 00:57:54.673]  That's the answer.
[00:57:55.053 --> 00:58:01.755]  I mean, if my son has allergies and has trouble sleeping, the medical doctor says maybe put him on drugs.
[00:58:02.156 --> 00:58:05.377]  I mean, if you have a car wreck now, they say, well you're depressed, put you on drugs.
[00:58:05.537 --> 00:58:05.697]  Right.
[00:58:05.717 --> 00:58:11.138]  You know, it's not your diet, it's not your life, it's not that you're getting enough exercise, it's not that you're getting GMOs.
[00:58:11.539 --> 00:58:13.939]  No, you need drugs that make you kill people.
[00:58:14.640 --> 00:58:14.940]  That's it.
[00:58:15.340 --> 00:58:15.960]  That's exactly it.
[00:58:17.267 --> 00:58:24.474]  And this ties back into the war on drugs, because if you and me were to take illegal drugs that are hallucinogens, we'd get thrown in jail.
[00:58:25.174 --> 00:58:29.698]  But if we are prescribed hallucinogens that are FDA approved, well that's okay.
[00:58:30.399 --> 00:58:32.040]  As long as Big Pharma gets its profits.
[00:58:32.461 --> 00:58:37.806]  Yeah, if you get your drugs from a reputable dealer, a guy in a white lab coat, then that's perfectly fine.
[00:58:38.658 --> 00:58:48.964]  I'd never been allergic to bees, and then I was in college digging out an area for my parents to put a garden in, they were paying me to do it, and I was hoeing the ground up in a group of aggressive bees.
[00:58:48.984 --> 00:58:50.885]  I probably got stung 15 times.
[00:58:52.247 --> 00:58:52.827]  And they were gone.
[00:58:52.868 --> 00:58:53.988]  It was during the day on a Saturday.
[00:58:54.049 --> 00:58:55.610]  I went in, took a shower, put baking soda on me.
[00:58:56.471 --> 00:58:57.491]  Throat started shrinking up.
[00:58:57.511 --> 00:58:58.712]  I was about to call an ambulance.
[00:58:59.233 --> 00:59:02.476]  But kind of, the only time in my life, almost had like a hallucination.
[00:59:03.136 --> 00:59:05.578]  And I felt like I was on, you know, cloud nine or something.
[00:59:05.878 --> 00:59:08.100]  And that's when I'm told it feels like when you're on these drugs.
[00:59:08.721 --> 00:59:10.402]  I mean, I could have done anything when those bees attacked me.
[00:59:10.822 --> 00:59:10.983]  Yeah.
[00:59:11.123 --> 00:59:13.505]  I mean, I was out of my mind high off their poison.
[00:59:14.468 --> 00:59:24.956]  Yeah, I mean, I've never taken these drugs myself, so I can't speculate to the effects, but I definitely realize that because you see all these mass killers, they say, oh, I thought I was in a video game, I thought I was in some type of action movie.
[00:59:25.297 --> 00:59:27.598]  You know, it's almost like a Looney Tunes cartoon, you know?
[00:59:27.899 --> 00:59:31.662]  Like, you shoot the guy and his face gets all smoky and then he's fine ten seconds later.
[00:59:31.962 --> 00:59:33.843]  That's what these guys think when they take these drugs.
[00:59:35.164 --> 00:59:38.487]  No, I dated some women before I got married who were on them.
[00:59:39.188 --> 00:59:41.209]  And I mean, these people were out of their minds.
[00:59:42.270 --> 00:59:43.991]  And I'd known some of them before they got on.
[00:59:44.932 --> 00:59:51.237]  And I'm not attacking people that are, you know, on this stuff, and I'm sure for somebody it might actually help them, but statistically, it's Russian roulette.
[00:59:51.638 --> 00:59:54.520]  And I don't think we should put hardcore combat killers on them.
[00:59:54.540 --> 00:59:56.422]  Yeah, and that's... If the insert says it'll make you do that.
[00:59:56.482 --> 01:00:03.267]  And that's the whole point, Alex, because most people probably don't have these effects when they go out and commit some violent... Stay there, Jakari, we're gonna come back in one minute.
[01:00:04.608 --> 01:00:06.330]  Thank you for listening to GCN.
[01:00:08.010 --> 01:00:08.991]  Ron Paul's coming up too!
[01:00:13.936 --> 01:00:22.946]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[01:00:23.026 --> 01:00:31.114]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:00:31.414 --> 01:00:36.117]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:00:36.277 --> 01:00:43.021]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[01:00:43.081 --> 01:00:50.166]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:00:50.266 --> 01:00:57.110]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:00:57.270 --> 01:01:01.631]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[01:01:01.751 --> 01:01:05.012]  Available in original or with our immune support infusion blend.
[01:01:05.132 --> 01:01:11.274]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[01:01:11.434 --> 01:01:13.154]  Available at Infowarslife.com.
[01:01:16.935 --> 01:01:18.876]  Waging war on corruption.
[01:01:19.336 --> 01:01:22.117]  Alex Jones on the GCN Radio Network.
[01:01:28.837 --> 01:01:33.019]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:01:33.659 --> 01:01:34.479]  You want answers?
[01:01:35.260 --> 01:01:36.160]  Well, so does he.
[01:01:36.800 --> 01:01:40.442]  He's Alex Jones on the GCN Radio Network.
[01:01:41.002 --> 01:01:45.043]  And now, live from Austin, Texas, Alex Jones.
[01:01:50.589 --> 01:01:54.633]  All right, final segment with our star reporters, Jakari Jackson and Kit Daniels.
[01:01:55.313 --> 01:02:02.420]  They went out to the press conference at Fort Hood with the Lieutenant General, Commander of the Base, Mark Milley, and asked, hey, was he on drugs?
[01:02:02.440 --> 01:02:03.321]  Was he in psychiatric care?
[01:02:03.401 --> 01:02:04.002]  Oh, yeah, he was.
[01:02:04.382 --> 01:02:05.383]  No one else was going to ask that.
[01:02:05.423 --> 01:02:06.524]  You see it in AP, Reuters.
[01:02:06.844 --> 01:02:08.125]  It's the big story nationwide.
[01:02:08.426 --> 01:02:09.327]  I'm not tooting our horn.
[01:02:09.367 --> 01:02:11.349]  It's just that we went and asked the real questions.
[01:02:12.253 --> 01:02:15.614]  I mean, what's wrong with these reporters, Jakari Jackson, that they were there?
[01:02:15.774 --> 01:02:18.454]  You know, you guys have tons of this press conference, audio and video.
[01:02:18.854 --> 01:02:20.975]  No one was asking the real questions but you guys.
[01:02:21.375 --> 01:02:29.236]  Well, you know, the thing about it was, you know, because last night I got this information right when we were doing the nightly news, so I had to do the show, and me and Kit flew out to Fort Hood.
[01:02:29.596 --> 01:02:33.677]  And when we get there, the press conference had probably been going on like 10, 20 minutes before we got there.
[01:02:33.997 --> 01:02:37.578]  You know, Kit Daniels, to his credit, jumps out of a moving car when I turn into the vase.
[01:02:37.958 --> 01:02:44.762]  Then I run up to the press conference, I go park the car, and get over there and people asking, you know, you know, what about the policewoman who stopped the guy?
[01:02:44.782 --> 01:02:49.204]  You know, another, you know, questions that are reasonable, but you know, it comes with the hard sell.
[01:02:49.284 --> 01:02:51.085]  Hey man, was the guy, was he on the drugs?
[01:02:51.105 --> 01:02:52.926]  You know, was he on drugs?
[01:02:53.066 --> 01:02:54.167]  Why was he taking the drugs?
[01:02:54.207 --> 01:02:55.267]  You know, what's up with the guns?
[01:02:55.287 --> 01:02:58.709]  Will you allow the guys to carry concealed on the Fort Hood campus?
[01:02:58.729 --> 01:02:59.249]  He says no.
[01:02:59.589 --> 01:03:06.173]  The general says no because we have trained people here to protect you, but as we saw on a military base, they can't even keep you safe there.
[01:03:07.975 --> 01:03:14.841]  It's sad to me that the military brass today has fallen so far away from the ideals of our Founding Fathers.
[01:03:15.321 --> 01:03:20.305]  So when the Second Amendment was written, the Federalists and the Anti-Federalists, they didn't even debate about it.
[01:03:20.325 --> 01:03:22.787]  There was hardly any debate about it because they all believed in it.
[01:03:22.847 --> 01:03:24.709]  They believed in the individual right to self-defense.
[01:03:24.749 --> 01:03:26.550]  It was one of the only things that there wasn't debate on.
[01:03:26.570 --> 01:03:28.612]  They debated for months on the other stuff.
[01:03:28.752 --> 01:03:29.472]  Yeah, absolutely.
[01:03:30.052 --> 01:03:36.635]  But nowadays, it's like, well, we don't even have Second Amendment anymore when it comes to military base, even though they are defending our freedoms.
[01:03:37.395 --> 01:03:39.816]  So it's like, what's with this duopoly?
[01:03:39.996 --> 01:03:48.118]  Well, they won't even defend the freedoms of their own soldiers, because you know, we've got those leaked documents from Fort Hood, where they say that if you're a... Evangelical!
[01:03:48.478 --> 01:03:49.939]  Well, not just that... Tea Party!
[01:03:50.239 --> 01:03:50.860]  Yeah, all that.
[01:03:51.120 --> 01:03:56.765]  But also, if you're an open carrier, the guys like to go out in open carrier, they say, no, you can't do that if you represent Fort Hood.
[01:03:56.785 --> 01:03:57.025]  That's right.
[01:03:57.045 --> 01:04:01.829]  They're saying, we may court-martial you, and we've had the sergeant and others on with you, Master Sergeant.
[01:04:03.051 --> 01:04:07.114]  We will not allow you to be in Second Amendment demonstrations.
[01:04:07.434 --> 01:04:09.276]  We might court-martial you back on base.
[01:04:09.616 --> 01:04:10.257]  Exactly right.
[01:04:10.297 --> 01:04:10.818]  Exactly right.
[01:04:10.838 --> 01:04:14.561]  So they won't even stand up for the rights of their own soldiers.
[01:04:14.601 --> 01:04:16.523]  That's because they're under the command of the globalists.
[01:04:17.335 --> 01:04:22.537]  And this Lieutenant General, just think if he said, well, yes, I agree, maybe we should consider concealed carry.
[01:04:22.877 --> 01:04:24.297]  He'd get purged out of the military.
[01:04:24.697 --> 01:04:25.078]  Like that.
[01:04:26.438 --> 01:04:28.038]  Well, he did seem better than a lot of them.
[01:04:28.119 --> 01:04:32.800]  I mean, imagine how honest his answers and straightforward were compared to the White House Press Secretary.
[01:04:32.940 --> 01:04:36.741]  Yeah, I mean, at least the guy was saying what he believed, or at least he's been trained to believe.
[01:04:36.761 --> 01:04:37.802]  He was just giving you straight answers.
[01:04:37.822 --> 01:04:38.282]  Yeah, yeah.
[01:04:38.622 --> 01:04:41.103]  I mean, he was saying, yeah, he was on drugs, yeah, he was psychiatric, yeah.
[01:04:41.583 --> 01:04:41.723]  Yeah.
[01:04:42.717 --> 01:04:43.277]  I'll give him that.
[01:04:43.297 --> 01:04:44.218]  I'll definitely give him that.
[01:04:44.278 --> 01:04:47.819]  But, you know, definitely interested to see what else comes out of this situation.
[01:04:47.920 --> 01:04:50.781]  You know, people ask, you know, is this again?
[01:04:50.801 --> 01:04:52.342]  What did you think when you heard about it again?
[01:04:52.362 --> 01:04:55.903]  Because even when Kit told me about it last night, I was like, Fort Hood, like, again?
[01:04:55.923 --> 01:04:58.685]  You know, so maybe we can get to the root of this problem.
[01:04:58.705 --> 01:04:59.885]  Well, it's such a giant base.
[01:05:00.125 --> 01:05:06.869]  Yeah, we get to the root of the problem where it's not just the firearm itself, it's the person, the action, and taking responsibilities for those actions.
[01:05:06.889 --> 01:05:09.070]  I mean, to quantify it, it's like a city like Dallas.
[01:05:09.330 --> 01:05:09.470]  Yeah.
[01:05:09.730 --> 01:05:12.471]  I mean, there's hundreds of thousands of people go in and out of there every week.
[01:05:12.971 --> 01:05:13.672]  It's just giants.
[01:05:13.712 --> 01:05:15.072]  You're going to have stuff like this happen.
[01:05:15.212 --> 01:05:15.373]  Yeah.
[01:05:15.673 --> 01:05:18.414]  My bottom line is do not blame the Second Amendment.
[01:05:18.774 --> 01:05:18.914]  Yeah.
[01:05:19.014 --> 01:05:20.435]  I mean, that's what I told Piers Morgan.
[01:05:20.775 --> 01:05:22.896]  I said, look, you're prescribing mass murder pills.
[01:05:23.216 --> 01:05:27.218]  You have the ads on for all these Prozac type drugs that make people do this.
[01:05:27.558 --> 01:05:31.540]  Stop blaming gun owners for what your listeners do.
[01:05:32.472 --> 01:05:35.835]  Yeah, but they didn't want to give up that ad revenue, so let's change the question.
[01:05:36.055 --> 01:05:36.796]  Well, they kicked me off.
[01:05:36.816 --> 01:05:37.877]  They went to commercial and ended it.
[01:05:38.317 --> 01:05:40.058]  I was supposed to come back, and then they were like, uh-oh.
[01:05:40.839 --> 01:05:43.922]  I mean, he was there to blame us, like we killed those kids.
[01:05:44.803 --> 01:05:47.445]  Sandy Hook, if you believe the official story and the blue screens and all the rest of it.
[01:05:48.186 --> 01:05:48.727]  Yeah.
[01:05:48.807 --> 01:05:49.407]  It's all of us.
[01:05:49.467 --> 01:05:52.410]  We're collectively bad, but it's never talking about the real issues.
[01:05:52.430 --> 01:05:56.514]  You know, all the research done into these mass shooters being on these pills for several years now.
[01:05:56.674 --> 01:05:57.915]  It's almost every case.
[01:05:58.916 --> 01:06:00.417]  I can't think of any case where they're not on it.
[01:06:01.318 --> 01:06:04.501]  Because normal people don't just randomly go out and start shooting people.
[01:06:05.322 --> 01:06:06.222]  It just doesn't happen.
[01:06:08.345 --> 01:06:12.228]  I mean, it's like people that are having a diabetic shock or something driving 100 miles an hour.
[01:06:12.268 --> 01:06:12.808]  They don't know.
[01:06:13.289 --> 01:06:14.109]  Great job, guys.
[01:06:14.130 --> 01:06:17.152]  The video's up on InfoWars.com and DrugsReport.com.
[01:06:17.872 --> 01:06:18.993]  Ron Paul's coming up.
[01:06:19.053 --> 01:06:19.454]  Stay with us.
[01:06:24.045 --> 01:06:31.191]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:06:31.311 --> 01:06:33.472]  But it's not just the air outside that's toxic.
[01:06:33.672 --> 01:06:38.856]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:06:39.017 --> 01:06:44.120]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:06:44.261 --> 01:06:47.363]  There are more than 42 million smokers in the United States.
[01:06:47.643 --> 01:06:51.566]  Well over a thousand types of mold and mildew linked to numerous conditions.
[01:06:51.766 --> 01:06:56.090]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[01:06:56.170 --> 01:07:06.297]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[01:07:06.518 --> 01:07:17.446]  Made with organic and wild cultivated herbs and manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:07:17.586 --> 01:07:23.291]  Now available exclusively at Infowarslife.com or by calling toll free 888-253-3139.
[01:07:23.491 --> 01:07:24.892]  The facts are in.
[01:07:25.052 --> 01:07:26.193]  The studies are legion.
[01:07:26.473 --> 01:07:33.819]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:07:33.979 --> 01:07:37.402]  So why are the social engineers adding it to the water?
[01:07:37.782 --> 01:07:38.202]  Simple.
[01:07:38.362 --> 01:07:42.825]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:07:43.086 --> 01:07:48.549]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:07:48.789 --> 01:08:04.800]  I am extremely excited to announce the exclusive InfoWars Live Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:08:05.120 --> 01:08:09.363]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[01:08:09.703 --> 01:08:11.545]  I use Fluoride Shield every day.
[01:08:11.865 --> 01:08:17.149]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[01:08:17.429 --> 01:08:21.652]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[01:08:21.813 --> 01:08:23.154]  That's InfoWarsLife.com.
[01:08:23.954 --> 01:08:26.516]  This is Alex Jones for InfoWarsLife.com.
[01:08:56.136 --> 01:08:58.478]  Not recommended for extended continual use.
[01:08:58.698 --> 01:09:00.639]  This is not a low-grade formula.
[01:09:00.839 --> 01:09:11.948]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[01:09:12.048 --> 01:09:19.133]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver.
[01:09:19.894 --> 01:09:22.936]  Find other amazing supplements at InfoWarsLife.com
[01:09:25.322 --> 01:09:30.347]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[01:09:30.727 --> 01:09:32.929]  Because there's a war on for your mind.
[01:09:47.276 --> 01:09:55.158]  Ladies and gentlemen, we are joined by the Omni Budsman, the granddaddy of the modern constitutional libertarian movement, and his son is the U.S.
[01:09:55.218 --> 01:10:00.559]  Senator from Kentucky in all major polls, the frontrunner to be the Republican nominee.
[01:10:01.259 --> 01:10:04.319]  And of course, that's Rand Paul, ladies and gentlemen.
[01:10:04.980 --> 01:10:09.921]  Former Congressman Ron Paul joins us here today to cover the waterfront.
[01:10:10.241 --> 01:10:11.241]  Thank you for coming on, sir.
[01:10:11.281 --> 01:10:16.502]  He also, of course, has ronpaulchannel.com, launching his own powerful multimedia TV
[01:10:17.142 --> 01:10:18.383]  We're good to go.
[01:10:39.426 --> 01:10:40.507]  Fort Hood situation.
[01:10:40.587 --> 01:10:43.108]  Our reporters last night talked to the commanding general.
[01:10:43.488 --> 01:10:45.189]  The videos on DrugsReport.com.
[01:10:45.689 --> 01:10:49.431]  They confirmed he was on psychotropic drugs and Ambien.
[01:10:49.711 --> 01:10:51.252]  We're now learning he was on multiple drugs.
[01:10:51.552 --> 01:10:53.253]  What is your take on that as a medical doctor?
[01:10:53.533 --> 01:10:55.954]  Well, obviously I think the drugs have a major...
[01:10:56.614 --> 01:11:10.123]  There's a role to play in this almost all the time, whether there's high school shootings or wherever this occurs, that they're receiving this government-directed care for psychological problems and there are psychotropic drugs.
[01:11:10.203 --> 01:11:11.944]  It's happening all the time.
[01:11:12.024 --> 01:11:15.786]  So that's the immediate thing that crosses my mind when I hear this.
[01:11:16.227 --> 01:11:25.673]  And then when you hear of it being related to government and military and veterans, you can be guaranteed that they're getting the wrong kind of treatment.
[01:11:26.193 --> 01:11:34.142]  So medically, I think the diagnosis is wrong, the treatment is wrong, and we participate.
[01:11:34.182 --> 01:11:35.943]  We may take one thing and make it worse.
[01:11:36.324 --> 01:11:42.991]  I think what's happened is they look at these terrible acts and yet
[01:11:43.351 --> 01:11:46.975]  They're merely a symptom of something else, and I think they never look for the cause.
[01:11:47.315 --> 01:11:55.583]  Why do people come back from war with this post-traumatic stress disorder and also the many brain injuries?
[01:11:55.883 --> 01:11:56.884]  Well, it's the war!
[01:11:56.904 --> 01:12:01.629]  It's the war that's going on there, and then when you think about it,
[01:12:02.089 --> 01:12:06.030]  Well, in medicine, you know, we want to prevent diseases.
[01:12:06.431 --> 01:12:13.613]  But in politics, it doesn't seem like they want to prevent the harm done because, you know, if you don't want these kind of problems, why don't we have a different foreign policy?
[01:12:13.653 --> 01:12:14.814]  You know, this is a consequence.
[01:12:15.154 --> 01:12:19.375]  So they create the conditions to jeopardize all these young people.
[01:12:19.415 --> 01:12:20.275]  They come back.
[01:12:20.336 --> 01:12:21.396]  They can't get jobs.
[01:12:21.456 --> 01:12:22.476]  They become depressed.
[01:12:22.516 --> 01:12:23.357]  We put them on drugs.
[01:12:23.397 --> 01:12:25.457]  We make them a lot worse.
[01:12:27.398 --> 01:12:29.119]  We don't change our foreign policy.
[01:12:29.299 --> 01:12:30.320]  We compound it.
[01:12:30.600 --> 01:12:36.485]  We create the problem, then give them drugs and make it worse, and then everybody is just totally shocked.
[01:12:36.765 --> 01:12:38.867]  How could this happen?
[01:12:39.507 --> 01:12:42.429]  And fortunately, it's not happening more.
[01:12:42.489 --> 01:12:46.012]  I think they've created conditions which are so, so terrible.
[01:12:46.312 --> 01:12:53.858]  But the real tragedy, when we hear about the killings and all, but what about the hundreds of thousands now who are suffering?
[01:12:54.418 --> 01:12:54.759]  Yeah.
