[00:00:04.966 --> 00:00:06.186]  There is a war.
[00:26:26.848 --> 00:26:30.949]  The new ability to wage war is born from the blood of infidels.
[00:26:31.849 --> 00:26:32.409]  There you see?
[00:26:33.509 --> 00:26:34.950]  Also invisible to the naked eye.
[00:26:35.908 --> 00:26:39.949]  It doesn't even have an odor.
[00:26:40.669 --> 00:26:45.470]  This Ebola outbreak is unprecedented and has become the deadliest on record.
[00:26:45.810 --> 00:26:47.530]  Ebola is now an epidemic.
[00:26:48.710 --> 00:26:54.432]  You start to get a sense of the rapid escalation now we're seeing of the virus.
[00:26:54.812 --> 00:27:01.373]  Imagine a virus, the most terrifying virus you can, and then imagine that you and you alone have the cure.
[00:27:01.809 --> 00:27:10.754]  Without specific drugs or a vaccine for Ebola, the only thing doctors can do for those suffering from this disease is treat their symptoms.
[00:27:11.074 --> 00:27:13.936]  Ebola is not spread through the air like the flu.
[00:27:14.636 --> 00:27:20.220]  One will not likely catch the virus just by nearing someone who has it.
[00:27:20.440 --> 00:27:22.841]  In 1989, Ebola made its way to the U.S.
[00:27:23.722 --> 00:27:27.564]  This new strain of Ebola had shown the potential to spread through the air.
[00:27:28.417 --> 00:27:30.379]  They are now calling this a true pandemic.
[00:27:31.059 --> 00:27:33.982]  Five years on, still no cure.
[00:27:34.122 --> 00:27:40.968]  The Bill and Melinda Gates Foundation has given £31 million to help battle the Ebola epidemic in Africa.
[00:27:41.408 --> 00:27:46.993]  It is hoped it will also speed up the development of drugs and vaccines as Ebola has killed more than half of its 4,300 victims.
[00:27:49.869 --> 00:27:51.352]  First, we've got population.
[00:27:51.733 --> 00:27:58.367]  Now, if we do a really great job on new vaccines, healthcare, we could lower that by perhaps 10 or 15 percent.
[00:27:59.480 --> 00:28:06.628]  A preventative vaccine for the Ebola virus could be available as early as next year as British pharma company GlaxoSmithKline.
[00:28:06.828 --> 00:28:20.943]  So you want to balance the need to get a potentially effective vaccine to the people who need it in a way that you can get some meaningful information as to whether it does work or not and whether it does harm.
[00:28:21.283 --> 00:28:32.928]  A confidential GlaxoSmithKline document recently linked to the press exposed that within a two-year period, a total of 36 infants died after receiving the 6-in-1 vaccine of Infrix Hexa.
[00:28:33.208 --> 00:28:44.573]  UK pharmaceutical giant GlaxoSmithKline will plead guilty and pay a record-breaking US$3 billion to settle the largest case of healthcare fraud in US history.
[00:28:45.333 --> 00:28:46.534]  I'm going right out to get vaccinated.
[00:28:47.011 --> 00:28:53.196]  The vaccine uses a modified chimpanzee common cold virus to carry a single Ebola protein.
[00:28:53.396 --> 00:28:54.937]  We're ready to move on to the next phase.
[00:28:55.978 --> 00:28:56.538]  Does it work?
[00:28:57.058 --> 00:28:57.859]  Like we predicted.
[00:28:58.720 --> 00:29:00.181]  With one exception.
[00:29:00.561 --> 00:29:01.502]  Can't dawdle on this one.
[00:29:01.702 --> 00:29:06.846]  We have to move with force and make sure that we are
[00:29:07.688 --> 00:29:09.449]  We're catching this as best we can.
[00:29:10.230 --> 00:29:11.811]  Nearly 2,500 people have died.
[00:29:12.131 --> 00:29:13.693]  Thousands more have been infected.
[00:29:14.273 --> 00:29:18.696]  Amid an international call for action, President Obama announced America's plan.
[00:29:18.796 --> 00:29:20.257]  Which will see 3,000 U.S.
[00:29:20.638 --> 00:29:21.699]  troops head to the region.
[00:29:22.299 --> 00:29:23.780]  3,000 U.S.
[00:29:23.820 --> 00:29:24.601]  military personnel.
[00:29:24.621 --> 00:29:25.581]  Compare that to Iraq.
[00:29:25.601 --> 00:29:26.963]  There are 1,600 U.S.
[00:29:26.983 --> 00:29:28.123]  military troops in Iraq right now.
[00:29:28.143 --> 00:29:29.444]  We're talking about 3,000 troops.
[00:29:29.504 --> 00:29:32.427]  The true goal of this project is power.
[00:29:33.087 --> 00:29:35.289]  Complete and total hegemonic domination.
[00:29:36.007 --> 00:29:48.001]  At the request of the Liberian government, we're going to establish a military command center in Liberia under the pretext of humanitarian aid and dominate and occupy Africa through AFRICOM.
[00:29:48.621 --> 00:29:52.786]  The security firm HaloCorp announced it will conduct a zombie apocalypse training exercise.
[00:29:54.392 --> 00:30:00.516]  Al-Faraji will join about 40 other ghoulish friends in the Third World Village, where they'll bring on the apocalypse.
[00:30:00.756 --> 00:30:07.141]  Strategic Operations has trained some 600,000 military and law enforcement members using this technique.
[00:30:07.401 --> 00:30:09.382]  We got down to a science, if you will.
[00:30:09.582 --> 00:30:10.983]  If there is such a thing, it's an art.
[00:30:11.484 --> 00:30:17.748]  It's a government-made virus, designed, manufactured to put us out of our misery.
[00:30:17.948 --> 00:30:19.029]  They euthanized us.
[00:30:19.889 --> 00:30:22.831]  Probably one of these numbers is going to have to get pretty near to zero.
[00:30:23.857 --> 00:30:27.639]  Now that's back from high school algebra, but let's take a look.
[00:30:28.820 --> 00:30:29.320]  Attention.
[00:30:29.720 --> 00:30:35.864]  Due to the extremity of the simian flu crisis, all regular government functions have been suspended.
[00:30:37.265 --> 00:30:41.127]  If you are receiving this transmission, you are the resistance.
[00:30:53.154 --> 00:30:56.056]  This is Alex Jones for InfoWarsLife.com.
[00:30:56.216 --> 00:30:58.178]  The latest in preparedness is now here.
[00:30:58.378 --> 00:31:04.343]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[00:31:04.543 --> 00:31:09.547]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[00:31:09.627 --> 00:31:14.311]  The new InfoWars Life silver bullet colloidal silver is the answer for you and your family.
[00:31:14.511 --> 00:31:19.035]  And it's entirely free of toxic artificial additives that are loaded into many products.
[00:31:19.315 --> 00:31:27.701]  The InfoWars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[00:31:27.921 --> 00:31:29.883]  This is not a low-grade formula.
[00:31:30.063 --> 00:31:41.191]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[00:31:41.291 --> 00:31:48.677]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today.
[00:31:48.917 --> 00:31:52.271]  And find other amazing supplements at infowarslife.com.
